Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537)
1.3905937953594106e-06,0.9255993500301031,0.0008400205760151488,0.0003488063872014509,0.0005639792369601398,0.0034829437922564597,0.0,0.0,0.0001267168395799928,5.202754616861959e-07,0.001145639315137305,1.71422149442125e-05,3.3566855989931343e-06,1.4695647875206237e-10,9.62165931592023e-08,1.692057341645603e-05,0.0001677474419918831,0.00017976808665740943,2.15478537500547e-06,7.233111816654259e-08,0.0009634521308999243,2.1067440899899467e-08,7.571945777047702e-07,5.562608793798107e-08,7.151011271673197e-09,0.0006700885140013703,2.5555029431668173e-07,1.3535554690575466e-06,7.1763151296209585e-09,5.2235818851734e-10,2.792609810707705e-08,8.189725310529782e-11,1.1144734157589587e-07,3.119132809569481e-10,3.76,0.0,0.14224973342416172,0.9936601809248419,0.0020856281373379357,2.943277120334154e-05,0.3671404327744315,0.37335324322599284,9.038093517308793e-07,4.537489208664671e-09,0.003046778408911044,0.0003298454244926458,0.0009124048236006114,3.192021191062007e-05,2.1637749003966104e-06,0.001452844168415256,0.0029455155242611277,0.022667159021790756,0.00026680447400263113,0.00033149146516609716,3.9837260650610275e-06,2.932792636515761e-07,2.5619363392926945e-06,6.083244132163939e-07,1.1111452948128763e-05,2.7384114074350267e-06,0.0002512053729289856,1.7047254841365833e-06,0.0001986813948087948,5.062474931362512e-10,0.000258487982939567,1.903592764172767e-07,1.0653339999086345e-08,5.158643398405364e-05,3.1315567542318185e-09,3.5433204775322183e-10,1.5157331178499157e-14,2.2835596962027424e-11,2.629330738344738e-11,4.7298925287675646e-09,3.2420562913779057e-15,4.3511037222802794e-10,1.4130136767643146e-12,5.875232141197174e-11
1.4109105107394919e-06,0.9260703777919574,0.0008559251169873039,0.0003605598522398733,0.0005745147875905022,0.003583562814619547,0.0,0.0,0.00012842391527466496,5.321526208421134e-07,0.0012136232911227783,1.8276199452388476e-05,3.5754416872701466e-06,1.6025884460524948e-10,1.0280085723005713e-07,1.770667180565551e-05,0.00017238739609542165,0.00018815641626346533,2.332377448328717e-06,7.586420187371405e-08,0.0009894489311828623,2.1777714853983653e-08,7.92869890735104e-07,5.9271382021601826e-08,7.366045689296874e-09,0.0007115386972432646,2.6147470480079335e-07,1.4238228505754644e-06,7.694296927188875e-09,5.547974517987335e-10,2.9590925821226963e-08,8.535499446652747e-11,1.1428989558778278e-07,3.398062587043843e-10,3.76,0.0,0.13946179729935823,0.9935211102745325,0.002169792834756668,3.0390862062239388e-05,0.3695289508520364,0.37600914114907463,9.096962072646291e-07,4.567109092412592e-09,0.003046352203211549,0.00033999362506534136,0.0009498099164365589,3.205668959542839e-05,2.1716504734087147e-06,0.0014899955816314256,0.003020039318407295,0.022850379992094917,0.00027523295523627917,0.00034078603340286846,4.07624743127475e-06,3.0381730837643717e-07,2.625107043433758e-06,6.126074543697033e-07,1.1712869154628032e-05,2.8791654697340556e-06,0.0002673895248910021,1.8028813172927196e-06,0.00020441894703800983,5.08098363295119e-10,0.0002702911682201658,2.0439112394461666e-07,1.127804377707581e-08,5.33696702493129e-05,3.2378583940197684e-09,3.7454254687736705e-10,1.6021105443060532e-14,2.507934281441476e-11,2.8721288761009468e-11,4.926503078299885e-09,3.426689716896661e-15,4.6256726232576546e-10,1.5050747841582724e-12,5.913317761564367e-11
1.4312272261195731e-06,0.9265334776606861,0.0008716776112319798,0.0003724183027984028,0.0005848948420705939,0.0036851159312761596,0.0,0.0,0.00013015162150983582,5.441705760600925e-07,0.0012842816466338916,1.9463011696660177e-05,3.803343331332277e-06,1.7439418908585994e-10,1.0966164952770682e-07,1.8509891266852555e-05,0.00017706335229127727,0.00019676406355872582,2.5211504867458543e-06,7.949220767386262e-08,0.001015756164238986,2.2505112965603863e-08,8.293538109992439e-07,6.308008158448668e-08,7.583771770210259e-09,0.000754725804588478,2.6738935021053977e-07,1.4965521712433966e-06,8.239694478697409e-09,5.886617454333153e-10,3.1320893892983494e-08,8.886307032273133e-11,1.1711473346763893e-07,3.6965587733213784e-10,3.76,0.0,0.13672555899215533,0.99337845996503,0.0022556698197986297,3.136050031136029e-05,0.3718614840208487,0.3786163690972281,9.154451177421166e-07,4.596035519287423e-09,0.0030459150213831354,0.0003501617628075649,0.0009877759706884406,3.217510431395228e-05,2.1783739007573334e-06,0.001527248649273391,0.003094585165526016,0.02303195074632775,0.00028368798498191984,0.00035022458122915,4.168333450142145e-06,3.1461899100026326e-07,2.687996844933619e-06,6.166033306523955e-07,1.2331250358995084e-05,3.0234528149264762e-06,0.00028429771525773025,1.9041628084937597e-06,0.00021021129402723845,5.096631159542905e-10,0.0002824261061918297,2.1919720476872867e-07,1.1928068484053776e-08,5.5164898406249855e-05,3.3447719904493305e-09,3.953822415280175e-10,1.6911725719506305e-14,2.7482683113870856e-11,3.131114552088406e-11,5.127918802216565e-09,3.617054403492839e-15,4.911043799539136e-10,1.601298198456062e-12,5.948625784109598e-11
1.4515439414996544e-06,0.9269888009451807,0.0008872648177418581,0.0003843714005908229,0.0005951104067554256,0.003787568601957205,0.0,0.0,0.00013190061956669074,5.563341027386947e-07,0.001357652418440013,2.0703842069248885e-05,4.040446925930931e-06,1.8938040936451305e-10,1.1679845557179162e-07,1.9329714480648725e-05,0.00018177386033346922,0.00020559024761417983,2.721541320903745e-06,8.321411689924112e-08,0.0010423723117032114,2.3249942325499827e-08,8.666245847097597e-07,6.705514225230584e-08,7.804161071625255e-09,0.0007996780880016759,2.7329038697858945e-07,1.5717777102666373e-06,8.813359637820433e-09,6.239839150267129e-10,3.3116545013007516e-08,9.241820648601779e-11,1.1991899699253038e-07,4.0155623029122467e-10,3.76,0.0,0.1340401242905347,0.9932322319559274,0.0023432370441308333,3.234140986498399e-05,0.37413895721797447,0.3811758796793347,9.21058361775449e-07,4.6242799344701634e-09,0.003045466869216547,0.0003603395250699242,0.0010262721140164677,3.227547429039232e-05,2.183947088104933e-06,0.0015645830560311927,0.003169103459171939,0.023211946397150456,0.00029216102012901145,0.0003598074993542794,4.2598925168081135e-06,3.256867586878225e-07,2.750543246555884e-06,6.203106233656726e-07,1.2966213850202673e-05,3.1711639116311207e-06,0.0003019448015556293,2.0085245100968e-06,0.00021605662725447534,5.109425042489236e-10,0.0002948945481608196,2.348024789711636e-07,1.2603814515017972e-08,5.6970352923548863e-05,3.4521902488592124e-09,4.1684084641655235e-10,1.7828750231301448e-14,3.005110216096755e-11,3.406781275857241e-11,5.334143450389606e-09,3.813055573681863e-15,5.207238082115998e-10,1.7017684469185546e-12,5.981147154769509e-11
1.4718606568797357e-06,0.9274364958925221,0.0009026736871633211,0.00039640856762558976,0.0006051527687576682,0.003890885892705185,0.0,0.0,0.00013367153661672046,5.68648056841218e-07,0.0014337715473630812,2.1999849207336877e-05,4.286789898136653e-06,2.0523287021716176e-10,1.2420992638172953e-07,2.016558829815295e-05,0.0001865174981260468,0.00021463398441095213,2.93398585282275e-06,8.702874392641879e-08,0.0010692957543175113,2.4012496366883162e-08,9.046588211422758e-07,7.119937170904077e-08,8.027186172511269e-09,0.0008464223169363242,2.791740016756935e-07,1.6495323004747132e-06,9.416144401635094e-09,6.607964859192466e-10,3.497831186352072e-08,9.601703238849148e-11,1.2269987918437778e-07,4.356030187835188e-10,3.76,0.0,0.13140461549303292,0.9930824316155087,0.0024324708381279207,3.333331586155155e-05,0.3763622843117681,0.38368860784645686,9.265381906870759e-07,4.651853645241543e-09,0.003045007762957982,0.0003705165718768182,0.0010652662951188198,3.235784707547415e-05,2.188373740805406e-06,0.0016019785644434147,0.0032435449367433276,0.023390439511301306,0.00030064346703284096,0.0003695350677676117,4.3508336901337735e-06,3.370228469598043e-07,2.8126842371358604e-06,6.2372833949578e-07,1.36173292840896e-05,3.3221790214937217e-06,0.000320345201167404,2.115912483650402e-06,0.00022195312743147913,5.119377382581803e-10,0.0003076980180857089,2.512316870734332e-07,1.3305660687887819e-08,5.878424208024174e-05,3.5600045148541454e-09,4.3890633819207354e-10,1.8771663006620265e-14,3.278976941147313e-11,3.699588061618489e-11,5.5451763860931295e-09,4.014582605335004e-15,5.514252387343873e-10,1.806567090533884e-12,6.01087687627996e-11
1.492177372259817e-06,0.9278767077446312,0.0009178913898363947,0.00040851900960719686,0.0006150135126252858,0.0039950325161852785,0.0,0.0,0.00013546496467261882,5.811173614725701e-07,0.001512672802017145,2.3352157510724054e-05,4.542390134896721e-06,2.2196419349101742e-10,1.3189386224516747e-07,2.1016925002168683e-05,0.00019129287447021024,0.0002238940891645117,3.1589177921305605e-06,9.093473650034882e-08,0.001096524767733211,2.4793052764191827e-08,9.434315439375662e-07,7.551542329088738e-08,8.25282074100231e-09,0.0008949837132943731,2.850364186200593e-07,1.7298472674373682e-06,1.0048900195113661e-08,6.991316387093358e-10,3.690651296913788e-08,9.965609033368686e-11,1.2545463034593986e-07,4.718934030504969e-10,3.76,0.0,0.1288181709834783,0.9929290677207229,0.002523345954550652,3.433594506176394e-05,0.37853236843984644,0.38615547115140836,9.318868293440963e-07,4.678767825216196e-09,0.003044537729306407,0.0003806825597510798,0.0011047253485757078,3.2422299211895104e-05,2.191659346544735e-06,0.00163941504576866,0.0033178607595747453,0.023567500086748707,0.00030912670147682905,0.0003794074510807404,4.441066907905125e-06,3.4862927208654556e-07,2.874358433570215e-06,6.268559108822145e-07,1.4284119287691427e-05,3.476368444073182e-06,0.0003395128637495051,2.2262643102366823e-06,0.00022789896624046262,5.126504790836464e-10,0.00032083780883736403,2.6850929101904536e-07,1.403396331562764e-08,6.0604752039046276e-05,3.6681050230193253e-09,4.61564961551008e-10,1.9739874151315626e-14,3.570349393128946e-11,4.009955130028491e-11,5.761012452562133e-09,4.221509091457527e-15,5.832059185362203e-10,1.9157725451313307e-12,6.037813990210077e-11
1.5124940876398982e-06,0.9283095787941954,0.0009329053431184833,0.00042069174007652817,0.0006246845360869356,0.004099972872639499,0.0,0.0,0.00013728145956563886,5.937469932492131e-07,0.0015943877068215263,2.4761854727045643e-05,4.807245483328793e-06,2.3958405953893134e-10,1.3984720083432992e-07,2.1883103685172485e-05,0.00019609863161261816,0.00023336917902738583,3.3967673580961774e-06,9.493057657864947e-08,0.0011240575186726508,2.5591871338216673e-08,9.829162474995643e-07,8.000579009735981e-08,8.481039593035023e-09,0.0009453858899254204,2.9087390728686443e-07,1.8127523712184133e-06,1.0712477199101086e-08,7.390211861442465e-10,3.890134890921753e-08,1.0333184452295838e-10,1.2818056385869167e-07,5.105258450436956e-10,3.76,0.0,0.12627994481534818,0.9927721524494082,0.0026158356155170748,3.534902622790711e-05,0.380650102327009,0.38857737000401227,9.371064769428818e-07,4.70503351833079e-09,0.0030440568053841676,0.00039082716549289554,0.0011446150632523076,3.2468935802076984e-05,2.193811149692676e-06,0.001676872510363258,0.003392002591415891,0.023743195533006613,0.00031760208871628556,0.0003894246942336308,4.5305031957466705e-06,3.6050782406238417e-07,2.9355052177650667e-06,6.296931919916947e-07,1.4966060272748053e-05,3.6335928067068102e-06,0.0003594612444173494,2.3395091375173874e-06,0.00023389230801598967,5.130828307650101e-10,0.000334314978853984,2.866594150707216e-07,1.4789055330311948e-08,6.24300510019271e-05,3.77638115032641e-09,4.848012429097815e-10,2.0732720444063422e-14,3.879668019800779e-11,4.338259815263452e-11,5.981641846957936e-09,4.4336929672406e-15,6.160606061394654e-10,2.029459909961324e-12,6.061961553169478e-11
1.5328108030199795e-06,0.9287352484398085,0.0009477032378696276,0.00043291560519477317,0.0006341580648086078,0.004205671091358378,0.0,0.0,0.0001391215399551485,6.065419684748655e-07,0.0016789454745182461,2.6229989612814085e-05,5.081333327495667e-06,2.5809902287411415e-10,1.4806600980875614e-07,2.2763471737534505e-05,0.000200933447583189,0.00024305767616007303,3.6479599530169842e-06,9.901458169884936e-08,0.0011518920614597972,2.6409191982911335e-08,1.0230849582159066e-06,8.467279963952781e-08,8.71181874188796e-09,0.0009976507928742976,2.9668278947824474e-07,1.8982757509856088e-06,1.1407723724421962e-08,7.804965513286648e-10,4.096289891824692e-08,1.0704069053115829e-10,1.3087506172142622e-07,5.515999429772404e-10,3.76,0.0,0.12378910630593291,0.9926117013647794,0.002709911562606268,3.6372290484042016e-05,0.382716368583168,0.39095518792236045,9.421993077447858e-07,4.73066164258772e-09,0.00304356503869901,0.000400940109817025,0.001184900254034704,3.249788998790712e-05,2.194838121909987e-06,0.0017143311374629292,0.0034659226750425438,0.023917590654765605,0.0003260610035211089,0.0003995867185775801,4.619054872987274e-06,3.726600601840479e-07,2.996064874796067e-06,6.322404560443156e-07,1.5662583456057025e-05,3.793703398087388e-06,0.00038020327776491287,2.455567763707756e-06,0.00023993131136997047,5.1323733132909e-10,0.0003481303492089806,3.057057868815785e-07,1.557124546194133e-08,6.425829343101644e-05,3.884721672337817e-09,5.085980116798137e-10,2.174946625614466e-14,4.207328371429669e-11,4.684832464306363e-11,6.20705000259694e-09,4.650976710552363e-15,6.499815380363061e-10,2.147700804320758e-12,6.083326592386777e-11
1.5531275184000607e-06,0.9291538532403872,0.0009622730640070017,0.00044517930907246193,0.0006434266661102837,0.004312091072545495,0.0,0.0,0.000140985686376112,6.195073291365966e-07,0.0017663729434092474,2.7757569678218656e-05,5.364610244921454e-06,2.775123441724758e-10,1.5654548400448463e-07,2.3657346438902275e-05,0.0002057960383124702,0.00025295781115880766,3.912914812811681e-06,1.0318490686825215e-07,0.0011800263349281107,2.724523262937563e-08,1.0639083002049307e-06,8.951860904176928e-08,8.945135438309489e-09,0.0010517986475707412,3.024594462157448e-07,1.9864438727261436e-06,1.2135485634335448e-08,8.235887471830438e-10,4.309111789889696e-08,1.1077896508685228e-10,1.3353557980978173e-07,5.952162583178019e-10,3.76,0.0,0.12134483964047854,0.9924477333922779,0.002805544109923013,3.7405471656761694e-05,0.3847320399814646,0.3932897917803676,9.471674717629998e-07,4.755662993556495e-09,0.0030430624870723066,0.0004110111807534364,0.0012255448366547354,3.250932234809201e-05,2.1947509279869646e-06,0.0017517713042764739,0.003539573906760869,0.02409074763897806,0.0003344948501351923,0.0004098933183463435,4.706635754469211e-06,3.8508729925385097e-07,3.0559787268803414e-06,6.344983902468449e-07,1.6373076082967218e-05,3.956542543974514e-06,0.0004017513527834526,2.574352758457713e-06,0.00024601413075839903,5.131169428180161e-10,0.00036228450110799596,3.256716789997597e-07,1.638081747476037e-08,6.608762431765628e-05,3.9930150216512445e-09,5.329364291592415e-10,2.2789304797246578e-14,4.553676775728885e-11,5.049952435845538e-11,6.437217480267814e-09,4.873187610106531e-15,6.849584052329237e-10,2.2705632127635764e-12,6.101920047298113e-11
1.573444233780142e-06,0.9295655269688887,0.000976603135055494,0.00045747143954247743,0.0006524832615971138,0.004419196529447679,0.0,0.0,0.00014287434033017233,6.32648128737897e-07,0.0018566945195127769,2.9345559023250658e-05,5.657011745633072e-06,2.978238406484369e-10,1.652799472832269e-07,2.4564016645177282e-05,0.0002106851595205798,0.00026306762682779656,4.192043640942582e-06,1.074395469747855e-07,0.001208458159712619,2.8100187262578963e-08,1.1053555652763228e-06,9.454520080983362e-08,9.180968200988637e-09,0.0011078479091386568,3.0820032432231444e-07,2.0772814802438504e-06,1.2896605817124761e-08,8.683283570807955e-10,4.5285833870109164e-08,1.1454295545505396e-10,1.3615965283861945e-07,6.414761358180255e-10,3.76,0.0,0.11894634348646427,0.9922802707888733,0.002902702199941054,3.844830659628007e-05,0.3866979797167996,0.395582032051905,9.520130954008506e-07,4.780048247634744e-09,0.0030425492185360177,0.0004210302567185928,0.0012665119053426215,3.250342020990235e-05,2.193561883772632e-06,0.0017891736143088243,0.003612909908582482,0.02426272604552112,0.0003428950820714681,0.0004203441575251423,4.793161343600583e-06,3.9779061642574166e-07,3.115189259376715e-06,6.364680901184685e-07,1.7096882848955075e-05,4.121944023230057e-06,0.00042411728874165873,2.6957686203768972e-06,0.0002521389179892782,5.127250392556058e-10,0.00037677777382976124,3.4657985106515167e-07,1.7218029463699586e-08,6.791618348207798e-05,4.101149548024208e-09,5.577960249215747e-10,2.3851359680121035e-14,4.919006289373011e-11,5.4338444596985156e-11,6.672119869423959e-09,5.100138098654074e-15,7.209783398405429e-10,2.3981113393950636e-12,6.117756710671081e-11
1.5937609491602233e-06,0.9299704006652797,0.0009906821115947845,0.00046978049427398594,0.0006613211386658599,0.004526951030626221,0.0,0.0,0.00014478790342588774,6.459694179874047e-07,0.0019499321238212021,3.099487627232528e-05,5.958452095984413e-06,3.1902975667766914e-10,1.7426285907370721e-07,2.5482744563081218e-05,0.00021559960837110682,0.0002733849822825953,4.485749232016418e-06,1.1177633971415478e-07,0.0012371852359317965,2.897422400629379e-08,1.147394786775308e-06,9.975437917443506e-08,9.419296837220765e-09,0.0011658152169855963,3.139019426637949e-07,2.1708115496067965e-06,1.3691923710167204e-08,9.14745516580513e-10,4.754674586990435e-08,1.1832890900899621e-10,1.387448990110753e-07,6.904815172456574e-10,3.76,0.0,0.11659283061815008,0.992109339104925,0.0030013534619327776,3.950053547768434e-05,0.3886150416450416,0.3978327430517849,9.56738282042815e-07,4.803827965071923e-09,0.003042025311226223,0.0004309873291668131,0.0013077638130308128,3.248039688017959e-05,2.1912849102081564e-06,0.0018265189248278617,0.0036858850978567044,0.024433582801544933,0.00035125322166268337,0.00043093876712561034,4.878549019089688e-06,4.1077083870946864e-07,3.17364024629768e-06,6.381510523311938e-07,1.783330751289863e-05,4.289733522095533e-06,0.00044731231208719723,2.81971197069771e-06,0.00025830382367143253,5.120653936836048e-10,0.00039161026312379963,3.684524929542665e-07,1.8083113213117808e-08,6.974210988609363e-05,4.209013778148136e-09,5.831547405606133e-10,2.493468679882155e-14,5.30355276178658e-11,5.836675127767438e-11,6.911727700000522e-09,5.331626158175483e-15,7.580259127699888e-10,2.53040547170524e-12,6.130855156563268e-11
1.6140776645403045e-06,0.9303686026887659,0.001004499023519944,0.0004820949071228959,0.0006699339608533929,0.004635318042248386,0.0,0.0,0.00014672673657354276,6.594762303640613e-07,0.00204610514482454,3.2706392614147067e-05,6.268824228963143e-06,3.4112265631008327e-10,1.8348682559021235e-07,2.6412767603939125e-05,0.00022053822488488328,0.0002839075573704073,4.794424091592195e-06,1.1619296902490451e-07,0.001266205141263447,2.986748329142598e-08,1.189992816963616e-06,1.0514776701604513e-07,9.660102453670883e-09,0.0012257153538155299,3.1956089802160666e-07,2.267055247263914e-06,1.4522274876383455e-08,9.628698961510533e-10,4.9873422329847376e-08,1.2213304316661382e-10,1.412890243400458e-07,7.423347495056267e-10,3.76,0.0,0.11428352755150631,0.9919349671387845,0.0031014642727843905,4.056190208225243e-05,0.39048407050324513,0.4000427431738536,9.613451125988135e-07,4.827012592760024e-09,0.003041490853246176,0.00044087252473365906,0.0013492622538186045,3.244049080593658e-05,2.1879354842216285e-06,0.0018637883733962116,0.0037584547541592416,0.02460337219959713,0.00035956087928942624,0.00044167654287305023,4.962718216225754e-06,4.2402854114529126e-07,3.2312768716647247e-06,6.395491664005687e-07,1.8581614694388256e-05,4.459729124347567e-06,0.0004713470344273186,2.9460717823298774e-06,0.0002645069986042723,5.111421646325501e-10,0.00040678182007614593,3.9131116912510574e-07,1.8976273619774383e-08,7.156354594113004e-05,4.316496674211626e-09,6.089889806624975e-10,2.6038276516671613e-14,5.7074911045874824e-11,6.25854952705958e-11,7.1560063655573045e-09,5.567435790119225e-15,7.960831421670301e-10,2.667501854351914e-12,6.141237648380903e-11
1.6343943799203858e-06,0.9307602587693515,0.0010180432910607573,0.000494403074613591,0.0006783157769999369,0.004744260970277732,0.0,0.0,0.00014869115923978995,6.731735675815592e-07,0.0021452303964450735,3.448092995310353e-05,6.5879997421484234e-06,3.6409133914464055e-10,1.9294361568419363e-07,2.7353300307988716e-05,0.0002254998931105192,0.00029463285739223584,5.118449058865969e-06,1.2068696902161585e-07,0.0012955153294173737,3.07800761225065e-08,1.2331154075807476e-06,1.1072680337305385e-07,9.903367457192016e-09,0.001287561209189681,3.251738705740786e-07,2.366031891977482e-06,1.538849063352051e-08,1.0127306847845264e-09,5.226529993545395e-08,1.2595155483616524e-10,1.4378982662984253e-07,7.971383878919577e-10,3.76,0.0,0.11201767418961918,0.9917571868843293,0.003202999819988047,4.1632154058802625e-05,0.3923059021112634,0.4022128351264366,9.658356460022388e-07,4.849612466795228e-09,0.0030409459424926358,0.0004506761267870311,0.0013909683473948605,3.238396466580384e-05,2.1835305826925304e-06,0.0019009634034008697,0.003830575083255457,0.02477214589959735,0.0003678097722094554,0.00045255674331065414,5.045590597738357e-06,4.3756404365874055e-07,3.288045840376864e-06,6.406647056938472e-07,1.9341031846213817e-05,4.631741834770536e-06,0.0004962314316433154,3.07472964332396e-06,0.00027074659510927825,5.099598807821723e-10,0.0004222920504523699,4.1517676440798327e-07,1.9897688181845676e-08,7.337864179400095e-05,4.423487891036761e-09,6.352736707597103e-10,2.716105615081619e-14,6.130931970003256e-11,6.699508371767376e-11,7.40491605839231e-09,5.80733754394301e-15,8.351295120303032e-10,2.8094525732572825e-12,6.148930044724165e-11
1.654711095300467e-06,0.931145492058669,0.0010313047444853308,0.0005066933824466805,0.0006864610292059563,0.0048537432024442625,0.0,0.0,0.00015068144876714403,6.870663849770084e-07,0.002247322081508707,3.63192591779748e-05,6.915828983923654e-06,3.879207808507607e-10,2.026241812488702e-07,2.8303536330276516e-05,0.00023048354205027762,0.0003055582181110622,5.458191938988761e-06,1.2525572841407906e-07,0.001325113129006173,3.1712082456514726e-08,1.276727293220475e-06,1.1649274153205101e-07,1.0149075545737736e-08,0.0013513637477412766,3.307376289681608e-07,2.4677589206772015e-06,1.6291397736284085e-08,1.0643565743898765e-09,5.472168298398439e-08,1.2978062974408912e-10,1.462451991076632e-07,8.549949952385238e-10,3.76,0.0,0.10979452347864371,0.9915760334716047,0.003305924166596002,4.271104316510636e-05,0.39408136355517304,0.40434380616536464,9.70211919663433e-07,4.871637814815165e-09,0.003040390686484234,0.00046038859630564185,0.0014328427251059839,3.231110439385432e-05,2.1780886225379464e-06,0.001938025788513625,0.0039022032779717714,0.024939952934718297,0.00037599174291521464,0.0004635784883236085,5.127090215348572e-06,4.5137740860201313e-07,3.343895486606975e-06,6.415003173804882e-07,2.011075139202865e-05,4.805576133184448e-06,0.0005219748241905609,3.2055600535319847e-06,0.00027702076830439303,5.085234246565055e-10,0.00043814031452519756,4.4006943148063476e-07,2.0847506555497925e-08,7.518555957299896e-05,4.529878029817238e-09,6.61982321960175e-10,2.8301892740398526e-14,6.573918671753321e-11,7.159525420975044e-11,7.65841171721773e-09,6.051089111948652e-15,8.751420020416293e-10,2.9563054503337073e-12,6.153961701815684e-11
1.6750278106805483e-06,0.931524423180082,0.0010442736424212055,0.0005189542319282238,0.0006943645595678873,0.004963728149881567,0.0,0.0,0.00015269783976309083,7.011595768508158e-07,0.0023523917608582216,3.822209855322682e-05,7.252141227950596e-06,4.125920993113587e-10,2.1251868204994285e-07,2.9262650479026534e-05,0.00023548814634128144,0.000316680811029564,5.814006151803709e-06,1.2989649539640148e-07,0.0013549957428140725,3.266354970743937e-08,1.3207922771481327e-06,1.2244664769566228e-07,1.0397211689471334e-08,0.0014171319821306221,3.3624903496486704e-07,2.5722518584039657e-06,1.7231818110900088e-08,1.1177757448466695e-09,5.7241743247915914e-08,1.336164521514759e-10,1.4865313369649296e-07,9.160069377676767e-10,3.76,0.0,0.10761334107434979,0.9913915451008366,0.0034102003179166647,4.3798325489461043e-05,0.39581127335298183,0.40643642832479454,9.744759498797198e-07,4.893098758117806e-09,0.0030398252021658816,0.00047000059200852254,0.0014748456173481344,3.222221814594223e-05,2.171629399200605e-06,0.0019749576560203334,0.003973297575821994,0.02510683972121136,0.0003840987769492872,0.0004747407580842657,5.207143664523904e-06,4.6546843898562924e-07,3.398775878622029e-06,6.420590111902771e-07,2.088993301812004e-05,4.981030556044885e-06,0.0005485858586329949,3.338430753033618e-06,0.00028332767732267597,5.068380161972155e-10,0.00045432572739195277,4.660085402565445e-07,2.1825850180075567e-08,7.698247757719508e-05,4.635558887249314e-09,6.890871019741886e-10,2.945959608945097e-14,7.036424391486616e-11,7.638505055499507e-11,7.91644298792791e-09,6.298435983239698e-15,9.160951282356268e-10,3.108103949104969e-12,6.156365356683754e-11
1.6953445260606296e-06,0.9318971702781222,0.0010569406887590365,0.0005311740662169939,0.0007020216156839839,0.005074179288319266,0.0,0.0,0.0001547405235633008,7.154579617867322e-07,0.002460448328192705,4.0190112237614906e-05,7.596744935360539e-06,4.3808254710190323e-10,2.2261651482720118e-07,3.022980079724139e-05,0.0002405127266937939,0.0003279976489202659,6.18622940377925e-06,1.346063829885675e-07,0.0013851602474622552,3.363449138911226e-08,1.3652733191817067e-06,1.285894002201936e-07,1.0647762102232055e-08,0.0014848729508072306,3.4170504764707244e-07,2.67952429245589e-06,1.8210568641261564e-08,1.173015849595024e-09,5.98245203492355e-08,1.3745521407845994e-10,1.5101172392317303e-07,9.802761784608328e-10,3.76,0.0,0.10547340501928669,0.9912037629700947,0.0035157902897283507,4.489376165258355e-05,0.3974964416031468,0.4084914586460202,9.786297322025644e-07,4.914005313567913e-09,0.003039249615670079,0.0004795029896641978,0.0015169369419564187,3.211763521423148e-05,2.1641740195627033e-06,0.0020117415089692587,0.004043817313253531,0.02527285007219702,0.00039212302011132116,0.0004860423924178385,5.2856802279866905e-06,4.798366774010148e-07,3.4526389112717273e-06,6.423441474869239e-07,2.1677706107251726e-05,5.157898302495953e-06,0.0005760724904575363,3.4732030806887185e-06,0.00028966548647699973,5.049091948829977e-10,0.00047084715978494904,4.930126294047151e-07,2.2832811972739035e-08,7.876759439225118e-05,4.740423700186202e-09,7.165589121860898e-10,3.063292206645259e-14,7.518349902882442e-11,8.136280455012287e-11,8.17895419791574e-09,6.549112145127256e-15,9.579609933536015e-10,3.2648870914395197e-12,6.156177002307867e-11
