Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136)
7.547196674872751e-06,0.9098385120809871,3.604032953252593e-08,1.0377952839649627e-07,1.0730233578858561e-07,1.2980916540726857e-10,0.0,0.0,1.6693858709875255e-07,9.222683141940537e-14,3.0983816486779927e-07,2.257189268540791e-10,1.4676360402207758e-08,1.10149436662762e-20,1.4163802665206092e-13,5.969501581132286e-11,2.8172328111129913e-11,1.2585677911032783e-10,8.347056277164475e-10,2.7558767383845637e-12,0.0009533807678012671,4.8073046837061094e-09,1.960943124516427e-12,7.985215368869786e-18,6.096536045563056e-16,9.490602264058161e-11,5.491557300539544e-12,1.4586468798697854e-18,9.267400483925655e-22,3.555898145780314e-23,1.3479238859861286e-17,1.070945340566332e-14,4.672974474862312e-13,1.3959454705381725e-18,3.76,0.0,0.26568553131430994,0.9999995644818179,5.5230778550542086e-11,1.0109085273785453e-16,0.6284547024971101,0.630362052157948,2.5108750369637533e-07,5.90376226689021e-10
7.874119921276801e-06,0.9118199957472186,3.973776177355365e-08,1.1905950565149664e-07,1.2374229770771944e-07,1.6715545552578657e-10,0.0,0.0,1.8713109181823226e-07,1.1847286701993745e-13,3.5006111824459175e-07,2.9230714731491783e-10,1.5823110297487666e-08,1.513565161630448e-20,1.7807259934710285e-13,7.391454496118403e-11,3.5418536002106545e-11,1.5988075025353132e-10,1.0459558550119182e-09,3.283189766950373e-12,0.0010247351299920663,5.17919766647277e-09,2.4290010227292386e-12,1.2036354839261419e-17,7.65047319760337e-16,1.2192408982618588e-10,6.239299738426314e-12,1.9855755630043e-18,1.5188882626394419e-21,5.624244473541996e-23,1.724775904183461e-17,1.2151597240926625e-14,5.302063451671669e-13,1.958910189881287e-18,3.76,0.0,0.25206820176933625,0.9999995075335346,7.156010757834883e-11,1.4357871889933602e-16,0.6420006508961971,0.6440507574227562,2.5650082179375364e-07,6.031103686186981e-10
8.168350843040447e-06,0.9135170015583851,4.3235120508158426e-08,1.3400566374193745e-07,1.3996420845819372e-07,2.0786680603290424e-10,0.0,0.0,2.0643635199881271e-07,1.4689508225775993e-13,3.8897429779957236e-07,3.652029971322463e-10,1.687928479174361e-08,1.9908483123163577e-20,2.1677213419299794e-13,8.88241224854565e-11,4.320268713871352e-11,1.9667070106957242e-10,1.269692336322212e-09,3.8263621288952855e-12,0.0010903296456141682,5.521663394015086e-09,2.919918994651059e-12,1.7173292023999212e-17,9.317180504800815e-16,1.5140456040509763e-10,6.965196565966953e-12,2.5984648494644948e-18,2.3319874060989075e-21,8.372463762509161e-23,2.1399110487675097e-17,1.3549598974545436e-14,5.911898291020466e-13,2.62630770161397e-18,3.76,0.0,0.24041037552944972,0.9999994524326543,8.945926147256318e-11,1.946003150388066e-16,0.6535928573288666,0.6557741988264107,2.6113337339992805e-07,6.140078581515668e-10
8.462581764804092e-06,0.9151361432909879,4.689588467287636e-08,1.5012252078003553e-07,1.576109894244783e-07,2.563285271052945e-10,0.0,0.0,2.2682179708508067e-07,1.8049519584652192e-13,4.305404869562259e-07,4.522964013831019e-10,1.7957274067156893e-08,2.5913643694193953e-20,2.617308118487678e-13,1.0594656249810706e-10,5.235777315225626e-11,2.401664835053404e-10,1.5289444996694575e-09,4.4412967584708475e-12,0.0011571675816649857,5.871150413802159e-09,3.483846265249478e-12,2.4206174651770716e-17,1.1274726779983061e-15,1.8655054538897681e-10,7.743040709112964e-12,3.3761723988353074e-18,3.5304613596524386e-21,1.2302364192919614e-22,2.6407092551332202e-17,1.50457242704704e-14,6.564539979129772e-13,3.4849298788322606e-18,3.76,0.0,0.229291708908369,0.9999993935764859,1.1087488537966363e-10,2.6104891176653096e-16,0.6646446595407429,0.666959725429714,2.655499655081906e-07,6.24397331667248e-10
8.756812686567738e-06,0.9166810212691486,5.072284006585061e-08,1.6744706489505251e-07,1.767564021170474e-07,3.136258347555338e-10,0.0,0.0,2.4829358203105173e-07,2.1992683074366632e-13,4.748413189643276e-07,5.556181657038518e-10,1.9056137081241444e-08,3.34030728477991e-20,3.136238839575503e-13,1.25496275361284e-10,6.307006526865215e-11,2.912800889400153e-10,1.8274527691464913e-09,5.134974945751514e-12,0.0012251937331051149,6.227350141076389e-09,4.127873161298371e-12,3.373479111799427e-17,1.3562287455635738e-15,2.2819033539747777e-10,8.574622791158543e-12,4.35857706151589e-18,5.2750723945581344e-21,1.7858564900277447e-22,3.2426064675993586e-17,1.664327681448521e-14,7.261431963163535e-13,4.579950506082608e-18,3.76,0.0,0.2186872663063454,0.9999993308581236,1.3632171142805706e-10,3.4683395711312973e-16,0.6751810482803132,0.6776322176736664,2.697605850674344e-07,6.343022822809108e-10
9.051043608331383e-06,0.9181550715583882,5.4718986389904146e-08,1.8601533506716335e-07,1.974767271575003e-07,3.8094308569606067e-10,0.0,0.0,2.708566617901438e-07,2.6588887139225095e-13,5.219600107517309e-07,6.773879400520682e-10,2.0174970003811225e-08,4.2667489917165756e-20,3.7316225872322544e-13,1.476971427464281e-10,7.554424551403196e-11,3.510055461521511e-10,2.1691471169987035e-09,5.914826770786514e-12,0.0012943551769077231,6.589965283431225e-09,4.859404347165907e-12,4.6520143655304466e-17,1.6222890115710378e-15,2.772385460315536e-10,9.461788545820966e-12,5.594668248937086e-18,7.785359141302952e-21,2.5630601004843776e-22,3.963545033946628e-17,1.8345672088941134e-14,8.004066629823522e-13,5.965098932109908e-18,3.76,0.0,0.2085732654680075,0.9999992641698742,1.663656835796409e-10,4.566790693114741e-16,0.6852258586688896,0.6878154049381509,2.737747572081992e-07,6.437451164970851e-10
9.345274530095028e-06,0.9195615694213211,5.8887540592813356e-08,2.0586242526105563e-07,2.198509156006735e-07,4.5956792997319803e-10,0.0,0.0,2.945148758369794e-07,3.19125514208719e-13,5.719816173860059e-07,8.20022125664424e-10,2.1312905391524165e-08,5.404055219455451e-20,4.4109191004678873e-13,1.727822855686607e-10,9.000462464312544e-11,4.204223149055983e-10,2.558143491853775e-09,6.788750693111348e-12,0.0013646011923669449,6.958709647897844e-09,5.686151187129877e-12,6.352071908897366e-17,1.9303671137097773e-15,3.347019957402567e-10,1.0406444045248694e-11,7.144553357169915e-18,1.1358237753384468e-20,3.6393523237552855e-22,4.8243520349728395e-17,2.015644700006268e-14,8.79398949734874e-13,7.703900766140409e-18,3.76,0.0,0.19892702408476548,0.999999193402953,2.016268230712216e-10,5.962570953145435e-16,0.6948018236777407,0.6975319188599725,2.776015666133972e-07,6.527472047079064e-10
9.639505451858674e-06,0.9209036397517159,6.323193919967631e-08,2.270224907923104e-07,2.4396073841257265e-07,5.508953773584709e-10,0.0,0.0,3.1927102849174667e-07,3.8042618538808637e-13,6.249932799894495e-07,9.861415859439953e-10,2.246911131749417e-08,6.790333854758642e-20,5.181932170674656e-13,2.00993818038818e-10,1.0669641457622297e-10,5.006985983982168e-10,2.9987398968954347e-09,7.765134285155139e-12,0.0014358831824840736,7.333307918546093e-09,6.616123670087824e-12,8.59356107080724e-17,2.2856144400791193e-15,4.0168585233955986e-10,1.1410560544780887e-11,9.081881101120826e-18,1.6391710176497604e-20,5.11585681845972e-22,5.849174790699189e-17,2.207926876654903e-14,9.632803083915713e-13,9.8710488913982e-18,3.76,0.0,0.18972690890025837,0.9999991184471922,2.4278215257859926e-10,7.723425939500683e-16,0.7039306251011049,0.7068033441489292,2.812496778883082e-07,6.613289294563397e-10
9.93373637362232e-06,0.9221842623008757,6.775583972770444e-08,2.4952875673261e-07,2.6989093379656856e-07,6.564317751140681e-10,0.0,0.0,3.4512696533013085e-07,4.506253363600797e-13,6.810844671391068e-07,1.1785791564009742e-09,2.364279045322429e-08,8.468905775381888e-20,6.052802496789619e-13,2.3258259253607912e-10,1.2588705691284196e-10,5.930945723712795e-10,3.4954121627410186e-09,8.852875905197615e-12,0.0015081545966554913,7.713495420787135e-09,7.65762196594232e-12,1.1525547452362734e-16,2.6936482519744662e-15,4.794000565342288e-10,1.2476179013778176e-11,1.1496749742422501e-17,2.3414827294551414e-20,7.1235071111243015e-22,7.06597058041081e-17,2.4117942978052953e-14,1.0522170436738893e-12,1.2553912012000264e-17,3.76,0.0,0.18095228715265904,0.9999990391907533,2.905686813527799e-10,9.929831287609102e-16,0.7126329421910524,0.7156502670683226,2.847273549965989e-07,6.695097305552254e-10
9.999999999999997e-06,0.9234062792264112,6.87998229778019e-08,2.5478643557375747e-07,2.7599073578559753e-07,6.823235217818579e-10,0.0,0.0,3.511018163273311e-07,4.677516179954486e-13,6.941509696240417e-07,1.2258568003070347e-09,2.390944613328842e-08,8.892160618903933e-20,6.263567933669663e-13,2.401890003948011e-10,1.3058302570447285e-10,6.157118847089325e-10,3.615476385355382e-09,9.11416352731211e-12,0.0015245627177436084,7.799862184766822e-09,7.908436700388456e-12,1.229920158154926e-16,2.7934393639652803e-15,4.985153782774455e-10,1.2724866507347668e-11,1.2117304831602878e-17,2.5338577782249312e-20,7.665314786432033e-22,7.36970422039761e-17,2.4593456871696518e-14,1.0729614529212495e-12,1.3239371006992204e-17,3.76,0.0,0.17903282904084156,0.9999990207365003,3.0232611890329573e-10,1.049762465203957e-15,0.7145359844855953,0.7175861402351195,2.85487861297084e-07,6.712987268273239e-10
1.0227967295385965e-05,0.9234062792264112,7.246312127108687e-08,2.734135282267792e-07,2.9772935201139025e-07,7.777986928630543e-10,0.0,0.0,3.720836457192338e-07,5.306021279534975e-13,7.403472094929265e-07,1.400386944260857e-09,2.4833179134486805e-08,1.0488806135748946e-19,7.032000041559338e-13,2.678079386349758e-10,1.4786761086007612e-10,6.989655270151028e-10,4.052809461604968e-09,1.006140732162323e-11,0.0015813708548165655,8.099017871813828e-09,8.819227802766892e-12,1.5332254657337783e-16,3.1605810887965106e-15,5.691660395327054e-10,1.3605414332006894e-11,1.4499184902415256e-17,3.3125325954556e-20,9.830616220455365e-22,8.507062662540846e-17,2.6276421121596863e-14,1.1463818413542643e-12,1.58541911757781e-17,3.76,0.0,0.17258348031064918,0.9999989555198504,3.457864557856552e-10,1.2676912720824757e-15,0.7209284979972203,0.7240923216232513,2.880424797787806e-07,6.773081487936614e-10
1.052219821714961e-05,0.9245724011185092,7.735788439142691e-08,2.987082025045372e-07,3.2756709735091253e-07,9.167367134516942e-10,0.0,0.0,4.001412117264256e-07,6.212800178243629e-13,8.028763276465893e-07,1.6548434154280927e-09,2.6039546428815546e-08,1.290532473347139e-19,8.128315970518297e-13,3.0693739716523935e-10,1.7295420252215897e-10,8.1976492071517e-10,4.675749621273435e-09,1.1400717412925627e-11,0.0016554892732074497,8.489631112171802e-09,1.010979574275146e-11,2.0240102495980158e-16,3.693051521590453e-15,6.724237451007349e-10,1.4800459138753486e-11,1.822327909156495e-17,4.643660250505793e-20,1.3452136631055989e-21,1.0209777307439901e-16,2.8558807584632655e-14,1.2459540726280579e-12,1.988973272655885e-17,3.76,0.0,0.16460171995187856,0.9999988673184772,4.093016787738513e-10,1.6076590421067948e-15,0.72883610356245,0.7321482336080395,2.9120256961368814e-07,6.847418680590501e-10
1.0816429138913256e-05,0.9256852132384337,8.244445042038555e-08,3.2544328242988164e-07,3.5949866701042744e-07,1.075109128434475e-09,0.0,0.0,4.2929905357810403e-07,7.236262645623993e-13,8.687696531975294e-07,1.9454602658317076e-09,2.7261193185074115e-08,1.5780573686901657e-19,9.350854344545044e-13,3.502464502994872e-10,2.0148953803269036e-10,9.570473444830888e-10,5.36921428415826e-09,1.2881376868308118e-11,0.0017304689918873739,8.8851008283728e-09,1.1538444255737688e-11,2.6525932292637786e-16,4.298256341528811e-15,7.907389690508518e-10,1.606358741361637e-11,2.2832099296602834e-17,6.453601267230117e-20,1.826087478997869e-21,1.2217162115322018e-16,3.096936592707e-14,1.3511200694459829e-12,2.479650747284641e-17,3.76,0.0,0.15698910567795485,0.9999987744681458,4.820499020664181e-10,2.025996745021121e-15,0.736373700080148,0.7398358626188781,2.9421479426599716e-07,6.918277542533967e-10
1.1110660060676901e-05,0.9267471812364274,8.77273602458303e-08,3.5364839146387297e-07,3.936220866447947e-07,1.2549055373385718e-09,0.0,0.0,4.5955587183694746e-07,8.386513599403962e-13,9.381282430407458e-07,2.2759890754346733e-09,2.8497451067724366e-08,1.9184085603850233e-19,1.0709023625976024e-12,3.980182500083543e-10,2.3384448285532303e-10,1.112471396463174e-09,6.1383439472302045e-09,1.4514563768751431e-11,0.00180627090409247,9.285202273405543e-09,1.3114546712106357e-11,3.4526587452777213e-16,4.9839841799991845e-15,9.258110284309564e-10,1.7397157813858416e-11,2.8523481876638175e-17,8.895684289476553e-20,2.4600994720611658e-21,1.4578793890265462e-16,3.3512524695725545e-14,1.4620733786706121e-12,3.073076624139358e-17,3.76,0.0,0.14972856496443515,0.9999986768476309,5.65039295790926e-10,2.5379982988780474e-15,0.7435583991148073,0.7471722421333065,2.97085991959332e-07,6.985818930956421e-10
1.1404890982440546e-05,0.9277606567215885,9.321137263907651e-08,3.8335228994253913e-07,4.300390424618138e-07,1.4582453501536726e-09,0.0,0.0,4.909097364201187e-07,9.674084000325227e-13,1.011056586904251e-06,2.650427743777545e-09,2.9747681607494482e-08,2.3193457738254576e-19,1.2212527989220842e-12,4.5054334692204756e-10,2.7041970973541013e-10,1.2878024662210637e-09,6.988432914463619e-09,1.6312090098548247e-11,0.001882857587500768,9.689719979806282e-09,1.4847722494047062e-11,4.465003848078922e-16,5.758650629605337e-15,1.0794807734577678e-09,1.880361674288996e-11,3.5536848975420425e-17,1.216667126387128e-19,3.2904259674413985e-21,1.7351696896138237e-16,3.61928829675003e-14,1.5790150025623414e-12,3.787138277349584e-17,3.76,0.0,0.14280381486735877,0.999998574332722,6.593539997573505e-10,3.1614352913771113e-15,0.7504065209640799,0.754173617735056,2.998226847063664e-07,7.050196270442286e-10
1.1699121904204192e-05,0.9287278825232878,9.890146219648868e-08,4.1458289256629987e-07,4.6885500971512994e-07,1.6873811933718991e-09,0.0,0.0,5.233581425993809e-07,1.1109924061004343e-12,1.0876628081849992e-06,3.0730267078074074e-09,3.1011275268592107e-08,2.7895030926648126e-19,1.3871358564925468e-12,5.081194207774197e-10,3.1164741763089355e-10,1.4849154293333344e-09,7.92492419509102e-09,1.8286429216111607e-11,0.001960193237449823,1.0098447466498365e-08,1.6747828107679345e-11,5.738826329453934e-16,6.631334968805852e-15,1.2537389545229038e-09,2.0285501184074857e-11,4.416119623524184e-17,1.651756390651823e-19,4.3709479844954406e-21,2.0601379430641885e-16,3.9015215323768045e-14,1.7021536176776208e-12,4.6422395233843663e-17,3.76,0.0,0.1361993255047381,0.9999984667959843,7.661575612536558e-10,3.916882147180105e-15,0.7569336312439491,0.7608554835658843,3.024310929296276e-07,7.111555888854057e-10
1.1993352825967837e-05,0.9296509977335995,1.0480281697144692e-07,4.4736728699742917e-07,5.101793774805367e-07,1.944702220381974e-09,0.0,0.0,5.568980641294781e-07,1.2705396064855315e-12,1.1680588581744015e-06,3.5482949437786157e-09,3.228765051282139e-08,3.3384598300945093e-19,1.569578472768848e-12,5.710510133498413e-10,3.579931238443873e-10,1.7057972532572975e-09,8.953404380729386e-09,2.045074417517469e-11,0.0020382436021390235,1.0511186947988287e-08,1.882494828669113e-11,7.33321180980672e-16,7.61181848099256e-15,1.4507349561706587e-09,2.1845441353814787e-11,5.4744418960443884e-17,2.2266753983044082e-19,5.768567258648194e-21,2.44029938022635e-16,4.1984476369720284e-14,1.831705773189257e-12,5.661575795925974e-17,3.76,0.0,0.12990028523056463,0.999998354106526,8.866964641400905e-10,4.828074925969246e-15,0.7631545757793993,0.7672326170868763,3.049171494047494e-07,7.170037342685085e-10
1.2287583747731483e-05,0.9305320425020134,1.1092083585627763e-07,4.817317534716165e-07,5.541255696323632e-07,2.2327373273571184e-09,0.0,0.0,5.915260036400795e-07,1.4472266903013948e-12,1.2523607037716787e-06,4.081005755775478e-09,3.35762528741629e-08,3.9768165655608026e-19,1.7696345393037935e-12,6.396492650615065e-10,4.099575314607916e-10,1.952549515808635e-09,1.0079598531211416e-08,2.2818916841437128e-11,0.0021169759198364268,1.0927749045323596e-08,2.1089387356071327e-11,9.318846088164724e-16,8.710624411118866e-15,1.6727859094374516e-09,2.348616316786056e-11,6.770416271585911e-17,2.981595727308022e-19,7.565956456315435e-21,2.8842643154269746e-16,4.510580512521869e-14,1.967896080886847e-12,6.87143155225379e-17,3.76,0.0,0.12389256741921859,0.999998236129773,1.02230375408041e-09,5.9223064253360836e-15,0.7690835138826854,0.7733191122313456,3.0728651255877254e-07,7.22577374198113e-10
1.2581814669495128e-05,0.9313729626134256,1.1726112576436667e-07,5.177017853437436e-07,6.008111619696667e-07,2.5541582761350362e-09,0.0,0.0,6.272380404163733e-07,1.6422700429541954e-12,1.3406885088012923e-06,4.676202354176192e-09,3.4876554064008406e-08,4.716275728779039e-19,1.988384038507744e-12,7.142316567706525e-10,4.680784741417874e-10,2.227390837924603e-09,1.1309365094706978e-08,2.5405577846082147e-11,0.002196358858097137,1.1347952494860189e-08,2.3551660773742358e-11,1.1779981922739605e-15,9.939059679147786e-15,1.922386193700305e-09,2.521049052021491e-11,8.354040487059544e-17,3.966944216144198e-19,9.864815738594949e-21,3.401885439200803e-16,4.838452907250377e-14,2.1109573937684193e-12,8.301501177544592e-17,3.76,0.0,0.11816269878428569,0.9999981127272519,1.1744027648677036e-09,7.230860433986248e-15,0.7747339500951856,0.7791284110253325,3.095445791554996e-07,7.278892040454405e-10
1.2876045591258774e-05,0.9321756138521059,1.2382949866455865e-07,5.553021104974381e-07,6.503579954684301e-07,2.911782726053878e-09,0.0,0.0,6.640298756963075e-07,1.8569249728802267e-12,1.4331668090847478e-06,5.339203228344996e-09,3.6188051094454145e-08,5.569725079528795e-19,2.2269322019157197e-12,7.951217577469696e-10,5.329329402518494e-10,2.5326592328154526e-09,1.2648690884953259e-08,2.822613734163106e-11,0.0022763624549885326,1.1771623859851873e-08,2.6222486695557405e-11,1.4816692638831765e-15,1.1309258338780354e-14,2.2022173388663515e-09,2.7021347421814265e-11,1.0284999578708113e-16,5.2457144586466125e-19,1.278971379096443e-20,4.0044222872658493e-16,5.182616778920408e-14,2.2611309663345535e-12,9.985234707350802e-17,3.76,0.0,0.1126978291615411,0.9999979837563786,1.344510950931158e-09,8.789488158237671e-15,0.7801187644630841,0.7846733337459438,3.1169649639463626e-07,7.329513313525174e-10
1.3170276513022419e-05,0.9329417661658338,1.3063196851538563e-07,5.945567135536055e-07,7.028922856562151e-07,3.3085771770663663e-09,0.0,0.0,7.018968756047481e-07,2.0924849385304962e-12,1.5299246814265584e-06,6.0756073185935865e-09,3.751026541073757e-08,6.551326650812449e-19,2.486408687049761e-12,8.82648980159397e-10,6.051391781926483e-10,2.8708143739468395e-09,1.4103686137041122e-08,3.129681646594803e-11,0.002356958062308208,1.2198597248902421e-08,2.9112777896439344e-11,1.854744848213053e-15,1.283422679451979e-14,2.515158338349067e-09,2.8921760021765103e-11,1.2634341228652596e-16,6.896235276498774e-19,1.6492603425238646e-20,4.704725083210136e-16,5.5436436482547963e-14,2.418666606842164e-12,1.1960209738035894e-16,3.76,0.0,0.10748570268975143,0.9999978490702555,1.5342438311901077e-09,1.0638930027887381e-14,0.785250241413245,0.7899661076838616,3.137471734505495e-07,7.377753045858795e-10
1.3464507434786064e-05,0.9336731076368441,1.3767474813859723e-07,6.354888588175037e-07,7.585447281243612e-07,3.747659826704678e-09,0.0,0.0,7.408341118320907e-07,2.3502807842675817e-12,1.6310959066733968e-06,6.8912989929926044e-09,3.8842742050713057e-08,7.67661168644783e-19,2.7679667701465005e-12,9.771483409750306e-10,6.853588847221204e-10,3.244439784544109e-09,1.56805796619941e-08,3.463467950213317e-11,0.0024381182907732848,1.2628714037320353e-08,3.2233634066894696e-11,2.3112055473935428e-15,1.452789091212544e-14,2.8642963828246333e-09,3.091485849944124e-11,1.5486400181455128e-16,9.015474900183824e-19,2.115811648380073e-20,5.517441115104793e-16,5.92212493663785e-14,2.5838228267540803e-12,1.4268530950196222e-16,3.76,0.0,0.10251463032503454,0.9999977085174732,1.7453190494533234e-09,1.2825486276898758e-14,0.79014009729356,0.7950183945742644,3.1570129247862775e-07,7.423721382879269e-10
1.375873835654971e-05,0.9343712482690387,1.4496424607125023e-07,6.781211139086936e-07,8.174506002113015e-07,4.232303343750355e-09,0.0,0.0,7.80836400165644e-07,2.6316799934048796e-12,1.7368191270264379e-06,7.7924528352014e-09,4.018504883609141e-08,8.962578522004597e-19,3.072782570560285e-12,1.0789602325582094e-09,7.742994779356252e-10,3.656244951566528e-09,1.7385714118563843e-08,3.825766674859802e-11,0.0025198169571539115,1.3061822591133679e-08,3.5596334113558885e-11,2.8675000710622625e-15,1.6405145017169573e-14,3.252938024317481e-09,3.300387884800523e-11,1.8941002362027572e-16,1.1722971337044066e-18,2.7009754404933648e-20,6.459244924698478e-16,6.318672274862005e-14,2.7568669780388895e-12,1.69572587261495e-16,3.76,0.0,0.09777346362666893,0.9999975619419214,1.97956055660591e-09,1.54016398933697e-14,0.7947995066399087,0.7998413167582399,3.1756331911268017e-07,7.46752336550895e-10
1.4052969278313355e-05,0.9350377235995667,1.5250706343500766e-07,7.22475374023907e-07,8.797498589089709e-07,4.765937561798328e-09,0.0,0.0,8.218983369847059e-07,2.9380859661526573e-12,1.8472379978093433e-06,8.785538250171932e-09,4.153677558051962e-08,1.0427795736262903e-18,3.402054310108136e-12,1.188430202181017e-09,8.727164564794807e-10,4.109067367397589e-09,1.922554141857488e-08,4.2184628036111674e-11,0.00260202903331869,1.3497777998969966e-08,3.9212328814344714e-11,3.542925260609188e-15,1.848190275558776e-14,3.684620779733147e-09,3.519216458652545e-11,2.3115982327800546e-16,1.5165492659960384e-18,3.431710463821178e-20,7.549094106312133e-16,6.733917801548293e-14,2.9380753807670347e-12,2.0078868392911192e-16,3.76,0.0,0.09325156975507423,0.9999974091826028,2.2389029198923536e-09,1.8426735742515694e-14,0.799239127229034,0.8044454821339373,3.1933751247564455e-07,7.50925918601168e-10
1.4347200200077e-05,0.9356739981433776,1.6030999085341873e-07,7.685728867887163e-07,9.455872350613257e-07,5.352152096156474e-09,0.0,0.0,8.640143338196203e-07,3.2709373297413062e-12,1.9625013338946556e-06,9.877323895101536e-09,4.289753331771518e-08,1.2092513128151212e-18,3.757001596049869e-12,1.3059087406224138e-09,9.814158464702458e-10,4.605874502731774e-09,2.1206618280369626e-08,4.6435356830520126e-11,0.0026847305971553674,1.3936441811207224e-08,4.309323411318516e-11,4.360056952571597e-15,2.077514996233186e-14,4.16312518254953e-09,3.748316840188194e-11,2.8150050904604105e-16,1.9522545873381276e-18,4.340423169376647e-20,8.808514826705164e-16,7.168514453094778e-14,3.1277334516949807e-12,2.369174167801208e-16,3.76,0.0,0.08893880762584076,0.9999972500734569,2.525395764657362e-09,2.196771988557806e-14,0.8034691239734973,0.8088410079535417,3.2102793472912705e-07,7.549024407917324e-10
1.4641431121840646e-05,0.9362814686785035,1.6838000544358652e-07,8.164342776582438e-07,1.0151123239382935e-06,5.994698887698366e-09,0.0,0.0,9.071786500665525e-07,3.6317072875093293e-12,2.0827632509942232e-06,1.1074881943363045e-08,4.4266953563043516e-08,1.3978776108395038e-18,4.1388647387295805e-12,1.4317510811209813e-09,1.1012567375061106e-09,5.149765714298565e-09,2.3335601943565775e-08,5.103062492840963e-11,0.0027678987853264913,1.4377681782925216e-08,4.7250824417154184e-11,5.3452375628361645e-15,2.3302999551564267e-14,4.692487290977812e-09,3.988045371863088e-11,3.420605331562988e-16,2.5012869782976023e-18,5.465941019128129e-20,1.0261919833950815e-15,7.62313624119722e-14,3.3261358291693488e-12,2.7860692029361725e-16,3.76,0.0,0.08482550516654808,0.9999970844431854,2.8412083539424336e-09,2.6099943346162135e-14,0.8074991917120151,0.8130375435192956,3.2263846018182315e-07,7.586910160484248e-10
1.4935662043604292e-05,0.9368614673794418,1.7672426791056135e-07,8.660795758302182e-07,1.0884796722807177e-06,6.697494677510296e-09,0.0,0.0,9.513854239521453e-07,4.021903013365085e-12,2.2081833020370895e-06,1.238559218958526e-08,4.564468760148461e-08,1.6110544400976913e-18,4.548904117226395e-12,1.5663170090282424e-09,1.2331539090584518e-09,5.743974091252892e-09,2.561924605717452e-08,5.599221773290819e-11,0.0028515117478169157,1.4821371623437976e-08,5.1697026069956825e-11,6.529126854702103e-15,2.60847483578189e-14,5.2770116604923694e-09,4.238769622629341e-11,4.1474661826552246e-16,3.1902066104649152e-18,6.85463861020616e-20,1.1936960513965565e-15,8.098478526280899e-14,3.5335864889189573e-12,3.265752550620461e-16,3.76,0.0,0.0809024376255264,0.9999969121150855,3.1886343113846982e-09,3.090803481349487e-14,0.8113385769460578,0.8170442918293632,3.241727839746282e-07,7.623003367356842e-10
1.5229892965367937e-05,0.9374152648055417,1.8535011977024198e-07,9.175282406370481e-07,1.1658488619237496e-06,7.464623416405058e-09,0.0,0.0,9.966287018397158e-07,4.443065097690057e-12,2.3389266088662552e-06,1.3817146004520649e-08,4.703040579331773e-08,1.8513820660220448e-18,4.9883995782921536e-12,1.709970681708198e-09,1.3780805484296293e-09,6.391868244259897e-09,2.8064396751938996e-08,6.134297004551821e-11,0.0029355486042279065,1.5267390755142173e-08,5.644391177509883e-11,7.947322982792988e-15,2.914093607691526e-14,5.921284788219019e-09,4.500868538313403e-11,5.017855088795955e-16,4.05115441076252e-18,8.561737540918291e-20,1.3864917410168615e-15,8.595258279615525e-14,3.750398860010018e-12,3.8161638999206824e-16,3.76,0.0,0.07716080688389912,0.9999967329068897,3.5700964929194254e-09,3.648684702003977e-14,0.8149960985714277,0.8208700302221632,3.256344303658795e-07,7.657386942030689e-10
1.552412388713158e-05,0.9379440727510896,1.9426508072048313e-07,9.707991883872223e-07,1.2473845901176428e-06,8.300338613527325e-09,0.0,0.0,1.042902465959044e-06,4.896767050337119e-12,2.475163989482781e-06,1.5377550148632682e-08,4.842379690755962e-08,2.121678394689349e-18,5.4586498676293295e-12,1.863080459886236e-09,1.5370710613769337e-09,7.096954041435922e-09,3.0677988906567116e-08,6.710680234608327e-11,0.0030199894017709956,1.5715624078510573e-08,6.150369516827976e-11,9.641061584356952e-15,3.2493406353290234e-14,6.6301890362889655e-09,4.7747325889958345e-11,6.057710699570932e-16,5.122897762205706e-18,1.0652803522242313e-19,1.6081134037753126e-15,9.11421434358197e-14,3.976895944024661e-12,4.446065760105815e-16,3.76,0.0,0.0735922217244196,0.9999965466306064,3.988152012832335e-09,4.294248178970619e-14,0.8184801676513429,0.8245231300656016,3.2702676063452983e-07,7.690139944202481e-10
