Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43)
0.020537014666218233,0.4638566189322083,3.3436538646166694e-10,1.6842859136366452e-11,3.0821234914075902e-09,4.354243580796353e-06,0.0,0.0,3.940606903755083e-05,1.3930504397111183e-05,1.8506172797980276e-05,9.38089983553455e-10,4.335248711371087e-14,3.836324914448343e-32,4.996378007273446e-23,5.715178921189876e-15,2.6416269703095563e-10,3.651333586187642e-09,4.005440682332628e-17,5.5019810830003055e-21,1.818529239524356e-08,3.992304261412854e-18,3.000720365243345e-17,2.6374538842890644e-13,6.466145333309029e-14,4.698580856752425e-09,2.4163337098609576e-17,8.466216325864303e-14,1.286941455820327e-14,6.092279669902504e-20,9.171789603875831e-17,1.420573820535585e-18,1.5856604149955014e-13,2.2178108308800464e-17,3.76,0.0,0.7573811150807438,0.9998877755380511,6.418004595975155e-05,4.966707882021791e-08,0.009650954989500273,0.009669509152864426,2.7893209932571408e-14,4.263028026088078e-19,1.290811993920299e-05,1.8828158476057454e-12,1.7942319460570605e-09,2.153125429737643e-08,9.692921899703291e-10,5.838485088772904e-05,2.9883613015053583e-05,4.319695152799982e-09,1.8417201430930706e-10,9.257684236044422e-06,3.5381361557092163e-10,3.519207176423145e-11,5.555498813692838e-10,5.175186904561367e-11,3.7522212240090965e-14,9.644457524130987e-13,1.0089693338038596e-10,4.791409766470976e-10,5.5122708699071217e-08
0.02075287636943141,0.4638651541095251,3.3847432192680457e-10,1.717429192291824e-11,3.1333323962075373e-09,4.447505396276843e-06,0.0,0.0,3.979269731022637e-05,1.4218305770625789e-05,1.8788429635966212e-05,9.731943071895939e-10,4.4999484565232586e-14,7.111801304878483e-32,5.2112113017440324e-23,5.888501259405743e-15,2.67943113657854e-10,3.7497990128961404e-09,4.20646302176993e-17,5.711013692072074e-21,1.8568971192929922e-08,4.076614597985379e-18,3.091703947545088e-17,2.7341066153795636e-13,6.62211692156016e-14,4.880511850311627e-09,2.479537037456434e-17,8.875375221555959e-14,1.331043910582165e-14,6.29175988960792e-20,9.424077549085001e-17,1.4882682480160113e-18,1.6288469437137626e-13,2.3472665204703923e-17,3.76,0.0,0.7572783104621623,0.9998862236958205,6.56315071351834e-05,5.07055850609703e-08,0.009751731993572989,0.009770569577125517,2.8184475925493686e-14,4.3075598737802383e-19,1.2908099905589412e-05,1.930937180363138e-12,1.8402278574864915e-09,2.1848855443944588e-08,9.836777231801797e-10,5.9625477932036895e-05,3.0516948586086447e-05,4.32259100608605e-09,1.8849656228032584e-10,9.278363901213443e-06,3.6099566088500043e-10,3.635951639116087e-11,5.668781670092187e-10,5.318987399411262e-11,3.889988176273987e-14,9.991752916862049e-13,1.0310810983834617e-10,4.973725838396205e-10,5.633430053222796e-08
0.020968738072644585,0.46387368928913786,3.4259897005652983e-10,1.7510185016395547e-11,3.185044559061823e-09,4.5418949921725365e-06,0.0,0.0,4.0179133003796876e-05,1.4508866832803234e-05,1.907152858402245e-05,1.0092314126144697e-09,4.669750515429041e-14,2.1707643677217753e-32,5.433427505176386e-23,6.06570767215145e-15,2.717538664973851e-10,3.850280823264225e-09,4.4158189466706404e-17,5.926061168677077e-21,1.8956642243282514e-08,4.1618048263551e-18,3.1847271080267585e-17,2.8337721942005447e-13,6.780580399392691e-14,5.067913056404118e-09,2.543785941392096e-17,9.300037616186344e-14,1.3764123160506433e-14,6.49686489972257e-20,9.681703590334689e-17,1.5585925890856423e-18,1.67284609973544e-13,2.4830957410249654e-17,3.76,0.0,0.7571754920473012,0.999884657106539,6.710687972259278e-05,5.17588842419504e-08,0.009852495067614778,0.00987161693162004,2.847570165781272e-14,4.352086198429536e-19,1.2908079681597745e-05,1.979879237206809e-12,1.8870117301521195e-09,2.216919118160915e-08,9.981895716283075e-10,6.088432450370222e-05,3.115953943211676e-05,4.3255459180079645e-09,1.9288399321551e-10,9.29863906305567e-06,3.682480112935566e-10,3.75575032369336e-11,5.783175960557985e-10,5.4659083212035946e-11,4.03187428635996e-14,1.0349176640976754e-12,1.0535445025554084e-10,5.161698605918171e-10,5.756546481753739e-08
0.021184599775857762,0.4638822244799365,3.4673934104494655e-10,1.7850576643056817e-11,3.2372600538380552e-09,4.6374164023961106e-06,0.0,0.0,4.056538407778762e-05,1.4802186346539773e-05,1.935546208173815e-05,1.0462165160625143e-09,4.844777275785546e-14,1.6457286727646362e-32,5.663280859201068e-23,6.246865510043086e-15,2.7559492285698803e-10,3.952807257320361e-09,4.633781226362838e-17,6.14724061095895e-21,1.9348305138772694e-08,4.2478749181184585e-18,3.279825227576955e-17,2.9365242711445803e-13,6.941582391938445e-14,5.26090582886151e-09,2.609088159075977e-17,9.740634491899886e-14,1.4230748748859978e-14,6.707750118622453e-20,9.944786096534864e-17,1.63162567155094e-18,1.717665871205623e-13,2.6255547537837742e-17,3.76,0.0,0.7570726596042556,0.9998830756438004,6.86063947276242e-05,5.282709398246108e-08,0.009953244205595985,0.009972651202936812,2.8766887112101715e-14,4.396607004844185e-19,1.2908059265596187e-05,2.0296492775618336e-12,1.9345905770329446e-09,2.249226341639971e-08,1.0128278969437739e-09,6.216154630709958e-05,3.181146335849813e-05,4.328560414479788e-09,1.9733471698978815e-10,9.318525446355545e-06,3.7557069168567823e-10,3.878665860446323e-11,5.898681977745963e-10,5.615998171563218e-11,4.177974461682814e-14,1.0716954348267612e-12,1.0763634365201565e-10,5.355463884885252e-10,5.881643335610349e-08
0.021400461479070938,0.46389075969085913,3.5089547974797805e-10,1.8195503765366334e-11,3.289978962637104e-09,4.734073643494226e-06,0.0,0.0,4.095145830750637e-05,1.5098263244014005e-05,1.9640223070242316e-05,1.0841649562116173e-09,5.025153194008214e-14,6.376471862058898e-32,5.901132862678623e-23,6.432027226895376e-15,2.79466255005994e-10,4.057406747720725e-09,4.860622455528793e-17,6.3746701318494215e-21,1.974395947173803e-08,4.334824845125402e-18,3.3770259356527874e-17,3.0424377427822815e-13,7.105157237244161e-14,5.459613383545107e-09,2.6754515369794392e-17,1.0197604648418151e-13,1.4710602108764333e-14,6.924584139903608e-20,1.0213433087422799e-16,1.7074458960362888e-18,1.7633143644159642e-13,2.7749077353558025e-17,3.76,0.0,0.7569698129011637,0.9998814791811901,7.013028312484278e-05,5.3910331749327036e-08,0.010053979401418296,0.010073672378099125,2.905803227073519e-14,4.441122300290336e-19,1.2908038655952761e-05,2.0802544590724248e-12,1.9829712691671262e-09,2.2818071315292572e-08,1.0275927287388754e-09,6.345729906447147e-05,3.247279814217328e-05,4.331635007989157e-09,2.0184917024650228e-10,9.338038348457804e-06,3.829636978154466e-10,4.004761852594527e-11,6.015299740456431e-10,5.769305885806278e-11,4.3283856868960655e-14,1.1095318544182585e-12,1.0995418178478613e-10,5.555159783868384e-10,6.008744006260697e-08
0.021616323182284115,0.46389929493087007,3.550672858981991e-10,1.8545002074343462e-11,3.3432014049581113e-09,4.831870728033558e-06,0.0,0.0,4.133736329127958e-05,1.5397096620017348e-05,1.992580497217365e-05,1.1230921945141084e-09,5.211004840348541e-14,5.312165637813643e-32,6.146989777826349e-23,6.621253424554643e-15,2.833678315947189e-10,4.164107919644781e-09,5.09664971035506e-17,6.608469931185389e-21,2.0143604834388576e-08,4.422654579475673e-18,3.476360990924745e-17,3.1515887547817285e-13,7.271291897636998e-14,5.664160775466813e-09,2.7428852437208518e-17,1.0671394800061711e-13,1.5203973726838384e-14,7.147467403265222e-20,1.0487699497024242e-16,1.7861421045596623e-18,1.8097996438835946e-13,2.9314270650617904e-17,3.76,0.0,0.7568669517061696,0.9998798675922744,7.167877588042966e-05,5.500871488433617e-08,0.010154700648914576,0.010174680444544943,2.9349137115889524e-14,4.485632099472321e-19,1.2908017851035241e-05,2.131702065071411e-12,2.032160887101347e-09,2.3146615703610806e-08,1.0424841734059944e-09,6.477173853645364e-05,3.314362154189105e-05,4.334770229524754e-09,2.0642779132533164e-10,9.357192658744439e-06,3.9042706177212977e-10,4.134102864291386e-11,6.133029576748797e-10,5.925880451565366e-11,4.48320617947988e-14,1.1484503582016234e-12,1.1230835926344735e-10,5.76092674081191e-10,6.137872104107337e-08
0.02183218488549729,0.46390783020897003,3.5925473244068703e-10,1.8899109570446986e-11,3.3969275396516076e-09,4.930811673045014e-06,0.0,0.0,4.172310646156273e-05,1.5698685725768416e-05,2.0212201673818124e-05,1.1630138162897744e-09,5.4024609064300396e-14,-9.786558092056207e-33,6.400976181155993e-23,6.814611591083057e-15,2.8729962322600335e-10,4.272939587536563e-09,5.3421706801568656e-17,6.848761240748169e-21,2.054724081881205e-08,4.51136409352722e-18,3.577865786332527e-17,3.264054690456275e-13,7.440000433479631e-14,5.87467489719237e-09,2.811397683992192e-17,1.1162459661739583e-13,1.5711158347699715e-14,7.37652457689356e-20,1.0767671326066361e-16,1.8678027831956744e-18,1.8571297776147192e-13,3.095393618771855e-17,3.76,0.0,0.756764075787395,0.9998782407505843,7.325210397331883e-05,5.6122360618681137e-08,0.010255407941848881,0.010275675390108735,2.9640201629542004e-14,4.530136412021498e-19,1.290799684921099e-05,2.1839994348935907e-12,2.082166577096334e-09,2.3477898728690934e-08,1.0575024025609103e-09,6.610502054145645e-05,3.38240113077355e-05,4.337966615607991e-09,2.1107100661318033e-10,9.376002877050531e-06,3.9796081416531055e-10,4.2667544198820897e-11,6.251871826750607e-10,6.085771489909616e-11,4.642535624990463e-14,1.188474639484444e-12,1.1469927367019808e-10,5.972907554749061e-10,6.269051465857549e-08
0.022048046588710467,0.4639163655341912,3.63457897334558e-10,1.925786401036335e-11,3.4511575345211528e-09,5.030900477711299e-06,0.0,0.0,4.2108695083058125e-05,1.6003029970320404e-05,2.0499407527518006e-05,1.2039455331496572e-09,5.5996522013954826e-14,5.519662769643734e-32,6.663738660980134e-23,7.0121617416261275e-15,2.912616031395873e-10,4.383930757643857e-09,5.597461986557816e-17,7.095665481922417e-21,2.0954867016965397e-08,4.600953359907406e-18,3.681572000229399e-17,3.3799142300522606e-13,7.611364945579374e-14,6.0912845534071084e-09,2.8809959634354e-17,1.167126200352883e-13,1.6232455004230567e-14,7.611981480256583e-20,1.105351481853058e-16,1.952506112124194e-18,1.905312920581275e-13,3.267096727183803e-17,3.76,0.0,0.7566611849129681,0.9998765985296173,7.485049839089224e-05,5.725138605560779e-08,0.010356101273916321,0.01037665720302367,2.9931225793469676e-14,4.574635238944009e-19,1.2907975648846923e-05,2.2371537718557607e-12,2.132995350218859e-09,2.3811920149371513e-08,1.0726474787466795e-09,6.745730093961588e-05,3.4514045172737914e-05,4.341224689360037e-09,2.1577924411293267e-10,9.394483111855075e-06,4.055649550524924e-10,4.402783043335849e-11,6.371826620706393e-10,6.249029660963786e-11,4.806475828073127e-14,1.2296290237460056e-12,1.1712732550823e-10,6.191247392799863e-10,6.402306152426891e-08
0.022263908291923644,0.463924900915601,3.676766709295975e-10,1.9621301429326617e-11,3.505891591315361e-09,5.132141132381601e-06,0.0,0.0,4.249413625827077e-05,1.631012891502067e-05,2.0787417335112163e-05,1.2459031839017803e-09,5.802711730002927e-14,6.055725741408356e-32,6.935126994358711e-23,7.213962601088929e-15,2.9525374703891235e-10,4.497110628921922e-09,5.862863163708102e-17,7.349306669815485e-21,2.136648302067992e-08,4.691422351495732e-18,3.7875103653855844e-17,3.499247334215109e-13,7.785349711743274e-14,6.3141204545496214e-09,2.951689647637905e-17,1.2198272722516377e-13,1.6768167047204767e-14,7.85393020359576e-20,1.1345263545973787e-16,2.0403499444456873e-18,1.9543571609636582e-13,3.4468344584567936e-17,3.76,0.0,0.7565582788509964,0.9998749408028295,7.647419014820193e-05,5.8395908185610534e-08,0.010456780638742837,0.010477625871905092,3.022220958925109e-14,4.619128598386888e-19,1.290795424830939e-05,2.2911723944490506e-12,2.18465426189845e-09,2.4148681347224604e-08,1.0879195328473408e-09,6.882873564833763e-05,3.5213800860541e-05,4.3445449798448145e-09,2.2055294689509776e-10,9.41264709667703e-06,4.1323952036576747e-10,4.542256254979107e-11,6.492894322009086e-10,6.415705141105559e-11,4.975129719523774e-14,1.2719380365472687e-12,1.195929183023907e-10,6.416093823684919e-10,6.537660455777334e-08
0.02247976999513682,0.4639334363622956,3.7191106150252455e-10,1.9989460071866e-11,3.561129942726605e-09,5.2345376252487575e-06,0.0,0.0,4.2879436938477594e-05,1.661998226772182e-05,2.1076226331048968e-05,1.2889027358599014e-09,6.011774673772733e-14,6.22521801781937e-32,7.215452555346636e-23,7.420080968991553e-15,2.992760322381256e-10,4.612508591390565e-09,6.138693520719872e-17,7.609809482663646e-21,2.1782088421665866e-08,4.782771041444598e-18,3.8957159783589423e-17,3.6221352425226583e-13,7.961989039140778e-14,6.543315220024512e-09,3.023486780012509e-17,1.274397093551018e-13,1.7318602192127416e-14,8.10252528919334e-20,1.1643031354914245e-16,2.1314248039957335e-18,2.0042706495816973e-13,3.634913917227582e-17,3.76,0.0,0.7564553573695398,0.999873267443618,7.81234103077348e-05,5.955604390328156e-08,0.010557446029885214,0.010578581385733527,3.05131529982642e-14,4.663616497665855e-19,1.2907932645964014e-05,2.3460626513940135e-12,2.237150460004232e-09,2.448818402604427e-08,1.1033187174581722e-09,7.0219480660255e-05,3.592335609416794e-05,4.347928022648432e-09,2.2539254925473464e-10,9.430508207134901e-06,4.2098453275226176e-10,4.685242573310353e-11,6.615075239125932e-10,6.585849103409019e-11,5.1486020403235573e-14,1.3154265795488322e-12,1.22096458707261e-10,6.647596850207325e-10,6.67513890628086e-08
0.022695631698349997,0.4639419718834054,3.761610478599639e-10,2.0362377277753055e-11,3.616872840894714e-09,5.338093938286882e-06,0.0,0.0,4.32646039264256e-05,1.6932589881312023e-05,2.1365830177660577e-05,1.3329602860582515e-09,6.226978426456722e-14,5.426423456177408e-32,7.504947018510351e-23,7.630579091256641e-15,3.0332843707094813e-10,4.730154228209353e-09,6.425283231485458e-17,7.877299841229142e-21,2.220168281151128e-08,4.874999403177497e-18,4.0062215395465666e-17,3.7486604979137306e-13,8.141303753997998e-14,6.7790034013512294e-09,3.096395797269634e-17,1.3308844036776243e-13,1.7884072548944156e-14,8.357933905232447e-20,1.194691912305324e-16,2.225824496317646e-18,2.0550615500118717e-13,3.8316513426713866e-17,3.76,0.0,0.7563524202366116,0.999871578325319,7.979838998485727e-05,6.073191000790042e-08,0.010658097440830948,0.01067952373384976,3.080405600168677e-14,4.708098946916045e-19,1.2907910840175617e-05,2.401831861988961e-12,2.2904910657724292e-09,2.4830429363392734e-08,1.1188451586731893e-09,7.162969204433593e-05,3.664278859638154e-05,4.351374350860504e-09,2.302984872658891e-10,9.448079466071346e-06,4.288000162043166e-10,4.8318115272795544e-11,6.738369690851024e-10,6.759513087891961e-11,5.3269992305128474e-14,1.3601199993590272e-12,1.2463835653210384e-10,6.885908924550346e-10,6.814766274748592e-08
0.022911493401563173,0.463950507488091,3.8042663237938263e-10,2.0740091223510006e-11,3.673120566416823e-09,5.442814044857364e-06,0.0,0.0,4.36496438790746e-05,1.724795175081522e-05,2.1656224956000497e-05,1.3780920627987625e-09,6.448462610670955e-14,7.436434862264453e-32,7.803913779007351e-23,7.845523116609404e-15,3.0741094133994685e-10,4.850077316203789e-09,6.722968218446939e-17,8.15190489536756e-21,2.26252657816823e-08,4.968107410391055e-18,4.1190618062833006e-17,3.8789069668134565e-13,8.323325374420823e-14,7.021321505310968e-09,3.1704248487919825e-17,1.3893387774720728e-13,1.846489465805427e-14,8.620317803128335e-20,1.225704081552849e-16,2.323643765509417e-18,2.106738043859913e-13,4.037372289731626e-17,3.76,0.0,0.7562494672201707,0.9998698733212014,8.149936035818412e-05,6.192362320611938e-08,0.010758734864998107,0.0107804529059456,3.109491858049584e-14,4.752575954255596e-19,1.2907888829308154e-05,2.4584873918501437e-12,2.3446832077010705e-09,2.5175419062717195e-08,1.134499009081544e-09,7.305952594987505e-05,3.7372176091465086e-05,4.354884498213966e-09,2.352711990355778e-10,9.465373552866989e-06,4.366859947634276e-10,4.982033668601944e-11,6.862778011428893e-10,6.936749171587274e-11,5.5104293783127745e-14,1.4060439863182913e-12,1.2721902478963104e-10,7.131184973901989e-10,6.956567576314729e-08
0.02312735510477635,0.4639590431855441,3.847077673188002e-10,2.1122639020425705e-11,3.729873419975463e-09,5.548701910049779e-06,0.0,0.0,4.40345633140056e-05,1.7566068009787466e-05,2.194740715489703e-05,1.4243144272030959e-09,6.676369112684564e-14,6.78817357791329e-32,8.112497636310406e-23,8.064974923475016e-15,3.115235269205911e-10,4.972307826627062e-09,7.032101443053635e-17,8.433753228874047e-21,2.305283692352464e-08,5.062095037058394e-18,4.234269258949287e-17,4.0129598517544797e-13,8.508059682048038e-14,7.270408012372358e-09,3.245582759007095e-17,1.4498106336005123e-13,1.906138952608525e-14,8.88983640132584e-20,1.2573483562012197e-16,2.4249826183294546e-18,2.1593083228127647e-13,4.252411849223599e-17,3.76,0.0,0.7561464980881097,0.9998681523044577,8.322655268236631e-05,6.313130011908144e-08,0.010859358295735212,0.010881368892052825,3.138574071546769e-14,4.797047532507349e-19,1.2907866611724598e-05,2.516036593511392e-12,2.399734040242002e-09,2.552315454895174e-08,1.1502804057401307e-09,7.450913861528252e-05,3.811159630936811e-05,4.358459000470018e-09,2.403111255309617e-10,9.48240281459402e-06,4.4464249798384564e-10,5.135980581586113e-11,6.988300572596987e-10,7.117609706127149e-11,5.699002243977805e-14,1.4532246529421423e-12,1.2983887976654847e-10,7.383582428024105e-10,7.100568075450444e-08
0.023343216807989526,0.4639675789849879,3.8900446550967513e-10,2.1510059407086573e-11,3.787131732189133e-09,5.655761492203933e-06,0.0,0.0,4.4419368613726785e-05,1.788693892691232e-05,2.2239373660698874e-05,1.4716438745194797e-09,6.910842091493613e-14,8.606644066349227e-32,8.431027718960603e-23,8.28900292955875e-15,3.1566617700330905e-10,5.096875924927607e-09,7.353035256821383e-17,8.722974503327698e-21,2.3484395828265685e-08,5.156962257433436e-18,4.351879847342482e-17,4.1509056984257384e-13,8.695541539317067e-14,7.526403388644377e-09,3.3218775892261076e-17,1.5123512415646973e-13,1.967388266045391e-14,9.166655539975961e-20,1.2896368053271115e-16,2.529939735780463e-18,2.2127806051973003e-13,4.477114864365617e-17,3.76,0.0,0.7560435126082415,0.9998664151481973,8.498019830028124e-05,6.435505729025599e-08,0.010959967726321134,0.010982271682532784,3.167652238717702e-14,4.84151368923221e-19,1.2907844185786847e-05,2.5744868787954876e-12,2.45565074187787e-09,2.5873637920013763e-08,1.1661895208547299e-09,7.59786863760953e-05,3.8861126989530124e-05,4.3620983952573976e-09,2.454187074505764e-10,9.499179276495376e-06,4.526695513877898e-10,5.2937248895391394e-11,7.114937738329032e-10,7.302147717572155e-11,5.892829303726119e-14,1.5016884563294937e-12,1.3249834109113297e-10,7.643261245699344e-10,7.246793290813875e-08
0.023559078511202702,0.4639761148956757,3.9331667464099965e-10,2.1902389611654244e-11,3.844895850476819e-09,5.763996742987647e-06,0.0,0.0,4.480406603158798e-05,1.8210564903008276e-05,2.25321217481845e-05,1.5200970356251708e-09,7.152028017891639e-14,7.22750457887639e-32,8.759662051153454e-23,8.517670020166438e-15,3.198388764504331e-10,5.223811971851543e-09,7.68613967440794e-17,9.019699864942655e-21,2.3919942087015694e-08,5.2527090460536296e-18,4.471926581162534e-17,4.292832409491746e-13,8.885776611215834e-14,7.78945010435103e-09,3.3993182599064184e-17,1.577012729811859e-13,2.0302704103387314e-14,9.450944968145525e-20,1.322578469448781e-16,2.6386194365199844e-18,2.2671631246266392e-13,4.711836135004072e-17,3.76,0.0,0.7559405105482909,0.9998646617254374,8.676052865390352e-05,6.55950111916672e-08,0.011060563149964946,0.011083161268067184,3.196726357599708e-14,4.885974437792485e-19,1.2907821549855605e-05,2.6338456335512155e-12,2.5124405103961062e-09,2.6226870802690516e-08,1.1822265016271673e-09,7.746832567265681e-05,3.9620845884472144e-05,4.3658032215544624e-09,2.505943877541386e-10,9.515714651319904e-06,4.6076718724385575e-10,5.455340264613911e-11,7.242689919998651e-10,7.490416491119975e-11,6.092023759627426e-14,1.5514623004884401e-12,1.351978317977157e-10,7.910383940122975e-10,7.395268999824728e-08
0.02377494021441588,0.4639846509268902,3.976444245019873e-10,2.2299668983575992e-11,3.903166152779778e-09,5.873411607843476e-06,0.0,0.0,4.5188661694656744e-05,1.8536946468240926e-05,2.2825649071939946e-05,1.5696906783425829e-09,7.400075678918665e-14,9.575867151099276e-32,9.098763823282805e-23,8.751046252072317e-15,3.2404161136093233e-10,5.353146523358838e-09,8.031782944967615e-17,9.324061436513663e-21,2.4359475290769496e-08,5.349335377743751e-18,4.5944462790829786e-17,4.4388292545872163e-13,9.078805033733377e-14,8.05969264719188e-09,3.477912666934271e-17,1.6438480921421849e-13,2.0948188467850103e-14,9.742878790479124e-20,1.3561863212099668e-16,2.7511241018574872e-18,2.3224641367283946e-13,4.956940622174076e-17,3.76,0.0,0.7558374916758823,0.999862891909098,8.856777529470488e-05,6.685127822932415e-08,0.011161144559805831,0.011184037639649334,3.22579642620988e-14,4.930429784789408e-19,1.2907798702290326e-05,2.6941203082847906e-12,2.570110556256818e-09,2.6582855582200196e-08,1.1983915348229798e-09,7.897821305606632e-05,4.0390830762593766e-05,4.36957401935394e-09,2.5583860952252496e-10,9.532020348170892e-06,4.689354308259442e-10,5.620901434955517e-11,7.371557496369654e-10,7.682470023319806e-11,6.296700552738957e-14,1.602573433278011e-12,1.379377783855308e-10,8.185115603739195e-10,7.546021243074564e-08
0.023990801917629055,0.46399318708794524,4.0198764211783725e-10,2.2701934545352657e-11,3.961943030310442e-09,5.984010024949813e-06,0.0,0.0,4.5573161609421624e-05,1.8866084279340656e-05,2.3119953657764194e-05,1.62044170916591e-09,7.655136224275611e-14,7.904410293024048e-32,9.448473830911885e-23,8.989195019638935e-15,3.2827436946523437e-10,5.48491033202264e-09,8.390354968082582e-17,9.636193029738811e-21,2.4802995030407214e-08,5.446841227618587e-18,4.719472208726326e-17,4.588986888716276e-13,9.274626535612889e-14,8.337277546152099e-09,3.5576700203306113e-17,1.7129111968665833e-13,2.1610674973145923e-14,1.0042632927936934e-19,1.3904690952053286e-16,2.867563243998888e-18,2.378691916546357e-13,5.212803658307409e-17,3.76,0.0,0.7557344557585326,0.9998611055719944,9.040216989399543e-05,6.8123974748487e-08,0.011261711948912914,0.011284900788575422,3.2548624425451044e-14,4.974879745321451e-19,1.2907775641449103e-05,2.7553183222553253e-12,2.6286681143301448e-09,2.694159402507684e-08,1.2146847744578024e-09,8.05085051949189e-05,4.117115941125538e-05,4.373411330375733e-09,2.6115181879041737e-10,9.548107481336303e-06,4.771743192144382e-10,5.790484197372792e-11,7.50154093330832e-10,7.878362497416662e-11,6.506976395394071e-14,1.6550495697399874e-12,1.4071861088335377e-10,8.467623935552291e-10,7.699076328915686e-08
0.02420666362084223,0.46400172338818285,4.0634638238079243e-10,2.31092264678624e-11,4.021226907347375e-09,6.0957959265386875e-06,0.0,0.0,4.5957571664306435e-05,1.919797911686548e-05,2.3415033894158983e-05,1.6723671745056852e-09,7.917363163153123e-14,1.083095029654404e-31,9.809181672899439e-23,9.232187919193826e-15,3.3253713980945264e-10,5.619134346619109e-09,8.762240799031168e-17,9.956229204806341e-21,2.5250500896696572e-08,5.545226571086966e-18,4.8470420050101924e-17,4.743397359282509e-13,9.473286576139929e-14,8.622353381080256e-09,3.6385979651931656e-17,1.7842567925855534e-13,2.2290507481401644e-14,1.0350387712839477e-19,1.4254406701418637e-16,2.988043107447792e-18,2.4358547555042204e-13,5.479811165480669e-17,3.76,0.0,0.7556314025636399,0.99985930258683,9.226394425342353e-05,6.941321703943985e-08,0.011362265310285172,0.011385750706435868,3.283924404581943e-14,5.019324324652709e-19,1.2907752365688603e-05,2.817447166302099e-12,2.6881204324638258e-09,2.7303088856569633e-08,1.2311064242972346e-09,8.205935888170225e-05,4.19619096398157e-05,4.377315697468929e-09,2.6653446116505765e-10,9.563986879032895e-06,4.854838761500908e-10,5.964165422490043e-11,7.632640610972995e-10,8.078148884665985e-11,6.722969742587477e-14,1.7089187553406775e-12,1.4354076291185138e-10,8.758079266026892e-10,7.854460838126054e-08
0.024422525324055408,0.4640102598369758,4.10720539722254e-10,2.3521581325560122e-11,4.081018216382587e-09,6.2087732373098785e-06,0.0,0.0,4.634189763566595e-05,1.9532631882543853e-05,2.3710888524103636e-05,1.7254842626059869e-09,8.186912420916271e-14,8.379140056248455e-32,1.0181019166710521e-22,9.48008934768189e-15,3.3682991281302633e-10,5.755849713776111e-09,9.147850956445488e-17,1.0284306536713307e-20,2.5701992480293183e-08,5.644491383854478e-18,4.977189450671444e-17,4.902154126713589e-13,9.674778551303895e-14,8.915070810709364e-09,3.72070612799728e-17,1.8579405184849856e-13,2.2988034532998622e-14,1.0666326513636222e-19,1.4611094542270118e-16,3.1126785958508402e-18,2.4939609748584445e-13,5.758359872884749e-17,3.76,0.0,0.7555283318584756,0.9998574828261891,9.415333031500653e-05,7.071912134289057e-08,0.011462804636851235,0.011486587385106954,3.312982310276688e-14,5.06376354017496e-19,1.2907728873363937e-05,2.8805142975986513e-12,2.7484747881719608e-09,2.7667341942099245e-08,1.2476566434369019e-09,8.36309310392907e-05,4.276315928255212e-05,4.381287665494962e-09,2.7198698579855936e-10,9.579669091881248e-06,4.938641456167861e-10,6.142023069648142e-11,7.764857069862142e-10,8.281884273165204e-11,6.944800909207592e-14,1.7642095375573509e-12,1.4640467175084533e-10,9.056654586294633e-10,8.012201628597738e-08
0.024638387027268584,0.4640187964437239,4.151102145524184e-10,2.3939040538245712e-11,4.141317427475989e-09,6.322945877059044e-06,0.0,0.0,4.6726145189510404e-05,1.987004359676516e-05,2.4007516637144973e-05,1.7798103045647778e-09,8.463942323687004e-14,1.2120324599076808e-31,1.0564404751266194e-22,9.732971993266766e-15,3.411526804058354e-10,5.8950877772097165e-09,9.54758709780629e-17,1.0620561917345539e-20,2.615746937174385e-08,5.7446356419276015e-18,5.109952767800632e-17,5.065352067357615e-13,9.879155759453497e-14,9.215582575088495e-09,3.8040016809182106e-17,1.934018908554787e-13,2.3703609383022324e-14,1.0990636841630775e-19,1.497490509723721e-16,3.2415796198131678e-18,2.553018900107214e-13,6.048857540923122e-17,3.76,0.0,0.755425243410173,0.9998556461625336,9.607056017121911e-05,7.204180385558375e-08,0.011563329921469346,0.011587410816742777,3.342036157565213e-14,5.108197394731068e-19,1.2907705162828656e-05,2.9445272440367255e-12,2.809738465190113e-09,2.8034356395797025e-08,1.2643356549332858e-09,8.522337872765307e-05,4.357498620189805e-05,4.385327780062696e-09,2.775098404459223e-10,9.595164401051812e-06,5.023151463437902e-10,6.3241361882802e-11,7.898190659059908e-10,8.489624631030864e-11,7.172591908150583e-14,1.8209507658388595e-12,1.49310778401693e-10,9.363525571013246e-10,8.172325840080626e-08
