Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141)
1.3182580466903226e-05,0.9627489575066663,5.487160926581312e-07,2.358172379729769e-06,3.259417995130615e-06,3.24570150524352e-08,0.0,0.0,2.0681928369862278e-06,1.5951890397945428e-11,5.9607241671681475e-06,5.797927998176834e-08,1.187609827625572e-07,4.1244890992190815e-17,3.798083826522856e-11,8.14031567358943e-09,6.818145519895921e-08,2.8599954955585788e-08,1.3068874873910658e-07,3.939262660200227e-10,0.005153186204536716,4.0720300722530234e-08,2.914722984892748e-10,8.637889880275099e-13,1.6118028358511621e-12,8.66846205687295e-08,1.7386673846298982e-10,8.083017042769835e-14,8.116690400956655e-15,1.931987518963356e-16,7.443243545388232e-14,2.6982637818903646e-15,1.6303285196117488e-09,3.2895182366099586e-14,3.76,0.0,0.026340635353301882,0.9981770046101014,1.664821205009803e-08,3.921272987168847e-12,0.8197213786668659,0.830035062993629,5.470160581374497e-07,1.5957187042209752e-09,0.0018148885368423945
1.333911683868446e-05,0.962920636441832,5.656590904011616e-07,2.439278090345555e-06,3.401646261451412e-06,3.4582085976105974e-08,0.0,0.0,2.1231445629927583e-06,1.6873028192024288e-11,6.180663674168028e-06,6.181146273755367e-08,1.207530246402484e-07,4.483598816789281e-17,4.0063827056989986e-11,8.562474149284157e-09,7.208498263369833e-08,3.046271460696416e-08,1.3777846406403277e-07,4.1615067139740764e-10,0.00523658535621839,4.13890191517501e-08,3.0661263426322965e-10,9.630240206505108e-13,1.7041647333987113e-12,9.19956483795147e-08,1.8032642201531292e-10,9.097390138267863e-14,9.168144741494816e-15,2.1599997806755095e-16,8.098138718678059e-14,2.820447702602128e-15,1.7032813371745974e-09,3.5658539305366524e-14,3.76,0.0,0.025275673642623817,0.9981767159687989,1.780847186811024e-08,4.2826361303635726e-12,0.8207028114127439,0.8311835530120814,5.476711719809596e-07,1.5976307813742174e-09,0.0018148880120939436
1.3495653210465693e-05,0.9630858967036043,5.829917473987279e-07,2.522034415106145e-06,3.5487184976602826e-06,3.681582184827072e-08,0.0,0.0,2.1787369191026072e-06,1.7832715908588815e-11,6.4068222028810854e-06,6.584046323322754e-08,1.227493000538505e-07,4.8692192608258706e-17,4.2228935978574056e-11,9.000207824461012e-09,7.616605252005299e-08,3.24204745951605e-08,1.4514328276852248e-07,4.394035687436409e-10,0.005320089935404622,4.2058560284156305e-08,3.223128297418226e-10,1.0724316898311463e-12,1.8007479912574902e-12,9.757245674728637e-08,1.86970582999771e-10,1.0224425966195397e-13,1.0341621339715281e-14,2.4120062843578234e-16,8.806609026074252e-14,2.946921694896784e-15,1.7787293490788785e-09,3.86157725256981e-14,3.76,0.0,0.024253768803052023,0.9981764197927283,1.9034369828769357e-08,4.672550301299133e-12,0.8216410779890537,0.8322890954867863,5.482974727145337e-07,1.5994587591881121e-09,0.0018148874736910103
1.3652189582246927e-05,0.9632449977928236,6.007215241466765e-07,2.6064519843027895e-06,3.700762136906608e-06,3.9162230025441333e-08,0.0,0.0,2.2349665440961763e-06,1.8831946411849883e-11,6.639348018032087e-06,7.007348654225808e-08,1.2474975001003233e-07,5.282981395145057e-17,4.447812845833545e-11,9.453857039653416e-09,8.043093229976557e-08,3.447674315539605e-08,1.527895499908493e-07,4.637230605817842e-10,0.0054036951473252675,4.2728884299275125e-08,3.385851821809659e-10,1.1929381913302282e-12,1.901703431560498e-12,1.0342576238223334e-07,1.9380355061197253e-10,1.1475069657617976e-13,1.1649736647708715e-14,2.6902480545083367e-16,9.5727188940057e-14,3.077803852226028e-15,1.8567370209920579e-09,4.1777965496370315e-14,3.76,0.0,0.023273180026322712,0.9981761159236356,2.0328821028257772e-08,5.0929211981557265e-12,0.8225379238977596,0.833353426531139,5.488961254480476e-07,1.6012060366532544e-09,0.001814886921132956
1.380872595402816e-05,0.9633981887190864,6.188559919610932e-07,2.6925414689859825e-06,3.857907033233029e-06,4.162540931206509e-08,0.0,0.0,2.291830182012376e-06,1.98717232337779e-11,6.8783926239827176e-06,7.451789501149632e-08,1.2675432206491994e-07,5.726598667045708e-17,4.681338621256282e-11,9.92376476756115e-09,8.488606012738603e-08,3.6635109747550835e-08,1.6072365798849396e-07,4.891483378102306e-10,0.005487396383824165,4.3399953030227965e-08,3.5544208469416625e-10,1.3255443210208514e-12,2.0071860801440345e-12,1.0956662841131105e-07,2.0082973953723233e-10,1.2861184550562746e-13,1.3106263728720877e-14,2.997151222024324e-16,1.0400815033598944e-13,3.2132149110813e-15,1.9373700359503356e-09,4.5156705770771006e-14,3.76,0.0,0.022332236885816655,0.9981758041993787,2.1694839546363603e-08,5.5457606505971315e-12,0.8233950240703881,0.8343782120657297,5.494682481862346e-07,1.6028758995296478e-09,0.0018148863544033783
1.3965262325809395e-05,0.9635457084249444,6.374028340280217e-07,2.78031359265565e-06,4.020285480728441e-06,4.4209550914294595e-08,0.0,0.0,2.3493246855391913e-06,2.0953060818430824e-11,7.124110801664944e-06,7.918120953975877e-08,1.2876297016025053e-07,6.201870123236834e-17,4.923670954933426e-11,1.0410276662278677e-08,8.953804833568204e-08,3.889924599947754e-08,1.689520466686422e-07,5.157197010667188e-10,0.005571189215848725,4.407172989452899e-08,3.7289602921886747e-10,1.4713307679952203e-12,2.117355255234931e-12,1.1600647309104099e-07,2.080536511347817e-10,1.4395617848592205e-13,1.4726225897838207e-14,3.335340504436819e-16,1.1295544029038783e-13,3.3532782944834683e-15,2.020695304002091e-09,4.8764103053935984e-14,3.76,0.0,0.021429336490998308,0.9981754844546623,2.313554109271563e-08,6.0331915341118215e-12,0.8242139857210661,0.8353650506564276,5.500149137332879e-07,1.604471459594821e-09,0.0018148857731892787
1.4121798697590628e-05,0.9636877861929505,6.563698465592491e-07,2.8697791429573695e-06,4.188032232791975e-06,4.691893941166701e-08,0.0,0.0,2.4074470192625154e-06,2.207698479254687e-11,7.376660645731143e-06,8.407111088201763e-08,1.3077565446794337e-07,6.710684362372985e-17,5.175011770290272e-11,1.0913741108170749e-08,9.439368693388308e-08,4.1272906670533004e-08,1.774812042088396e-07,5.434785822969395e-10,0.005655069386230702,4.474417982729522e-08,3.909596142334954e-10,1.6314637361732024e-12,2.2323746582813074e-12,1.2275707866064296e-07,2.1547987466788303e-10,1.609227023502934e-13,1.6525997031838405e-14,3.707653547437695e-16,1.2261870883194275e-13,3.4981201571893195e-15,2.1067809718698827e-09,5.2612807793970296e-14,3.76,0.0,0.020562940756902275,0.998175156521018,2.4654145717754028e-08,6.557452876267301e-12,0.8249963510842219,0.836315476237702,5.505371515194326e-07,1.605995712358511e-09,0.0018148851768580595
1.4278335069371862e-05,0.9638246420362483,6.757649400545079e-07,2.9609489833849056e-06,4.361284521545047e-06,4.975795374756647e-08,0.0,0.0,2.4661942627806962e-06,2.324453226268503e-11,7.636203601971226e-06,8.919544098076147e-08,1.327923412423184e-07,7.255023391964219e-17,5.435564920165231e-11,1.1434509285100069e-08,9.945994713872748e-08,4.375993063610311e-08,1.8631766776777083e-07,5.724675665417568e-10,0.0057390328027472435,4.541726921737624e-08,4.0964554203711896e-10,1.8072009119940823e-12,2.352412464830921e-12,1.29830600336504e-07,2.2311308858158104e-10,1.7966169647058742e-13,1.8523408963231504e-14,4.117156175461011e-16,1.3305098577123608e-13,3.6478694346084354e-15,2.1956964326515918e-09,5.6716030310196294e-14,3.76,0.0,0.01973157378401558,0.9981748202257846,2.6253980589892004e-08,7.1209051614045526e-12,0.8257436000416077,0.8372309607258358,5.510359493549736e-07,1.6074515715886436e-09,0.0018148845654290078
1.4434871441153096e-05,0.9639564870733665,6.955961406705383e-07,3.0538340649918203e-06,4.540182077431343e-06,5.2731068239930916e-08,0.0,0.0,2.525563613693208e-06,2.4456752139195224e-11,7.902904505049879e-06,9.456220432725758e-08,1.348130026797041e-07,7.836965837729495e-17,5.705536226531976e-11,1.1972935237397047e-08,1.0474398493832467e-07,4.63642418944039e-08,1.9546802428564587e-07,6.027304139460252e-10,0.005823075531451625,4.609096584606997e-08,4.2896661704514015e-10,1.9998977965655957e-12,2.4776414160658156e-12,1.3723957544905682e-07,2.309580618293487e-10,2.0033549422717482e-13,2.0737866395750874e-14,4.567158601334793e-16,1.4430888682245916e-13,3.8026578899389395e-15,2.287512335581388e-09,6.108756047108514e-14,3.76,0.0,0.018933819344092453,0.9981744753929845,2.7938482840530398e-08,7.726035840503026e-12,0.826457152643122,0.8381129165264716,5.515122551134573e-07,1.608841785861982e-09,0.001814883938654131
1.459140781293433e-05,0.9640835238878609,7.158715916975673e-07,3.1484454381150212e-06,4.724867149044806e-06,5.584285361370979e-08,0.0,0.0,2.5855523904714523e-06,2.5714705487323896e-11,8.176931616616788e-06,1.0017956935552696e-07,1.368376167858359e-07,8.458691051538734e-17,5.985133522917177e-11,1.2529375932205457e-08,1.102531446888928e-07,4.9089850596875196e-08,2.049389113737535e-07,6.343120819897443e-10,0.005907193790263542,4.676523882781571e-08,4.489357581663665e-10,2.2110144214671678e-12,2.6082389128083728e-12,1.4499693272321606e-07,2.3901965524928797e-10,2.2311931030875988e-13,2.3190469801784915e-14,5.061232647361365e-16,1.564528306505928e-13,3.962620162585936e-15,2.382300595877347e-09,6.574178793551766e-14,3.76,0.0,0.01816831846761873,0.9981741218435614,2.9711202478645625e-08,8.375465053157813e-12,0.8271383715257202,0.8389626989407706,5.519669783450874e-07,1.6101689901580586e-09,0.0018148832957326534
1.4747944184715563e-05,0.9642059468734139,7.365995551433907e-07,3.244794264110122e-06,4.91548452322108e-06,5.909797805576889e-08,0.0,0.0,2.6461580352179696e-06,2.7019465905753448e-11,8.458456663838327e-06,1.0605586987020357e-07,1.388661672501772e-07,9.122483912831265e-17,6.274566700258746e-11,1.310419133394631e-08,1.1599496274448131e-07,5.194085410277061e-08,2.1473701829336347e-07,6.672587479620199e-10,0.005991383942809039,4.74400585535944e-08,4.695660009590572e-10,2.442122468256613e-12,2.744387109812358e-12,1.531160017035929e-07,2.4730282299256375e-10,2.482021161184819e-13,2.5904146786507045e-14,5.603230032625876e-16,1.69547267484514e-13,4.127893821756809e-15,2.4801344046957298e-09,7.06937229712831e-14,3.76,0.0,0.017433767128816165,0.9981737593939377,3.157580537648533e-08,9.071951568828369e-12,0.8277885642345367,0.8397816084742791,5.524009918265406e-07,1.6114357706550215e-09,0.0018148826367065198
1.4904480556496797e-05,0.9643239425649802,7.577884134245538e-07,3.3428918271014647e-06,5.1121815454315e-06,6.250120829345593e-08,0.0,0.0,2.707378116321601e-06,2.8372119932871512e-11,8.747654878402425e-06,1.1219960651047298e-07,1.4089864332674484e-07,9.830738470160603e-17,6.57404775613302e-11,1.3697744496643294e-08,1.2197717111982797e-07,5.492143805899959e-08,2.2486908702346784e-07,7.01617831681741e-10,0.006075642492500649,4.811539663679457e-08,4.908704879039476e-10,2.694912812613145e-12,2.8862730102424804e-12,1.6161052232577686e-07,2.5581261400437304e-10,2.757875657818484e-13,2.89037924287996e-14,6.197301783865389e-16,1.836609198420966e-13,4.2986194181345946e-15,2.5810882392090117e-09,7.595901786490402e-14,3.76,0.0,0.01672891402424299,0.9981733878569826,3.353607632809725e-08,9.818398954742754e-12,0.8284089854501684,0.8405708930524437,5.52815133048702e-07,1.6126445587458492e-09,0.001814881961447096
1.506101692827803e-05,0.9644376899565442,7.794466711660637e-07,3.4427495457510223e-06,5.3151081405205784e-06,6.605741069880849e-08,0.0,0.0,2.7692103310162694e-06,2.977376748110669e-11,9.044705036050493e-06,1.1861944825382297e-07,1.4293503972220428e-07,1.058596181684181e-16,6.883790846419787e-11,1.4310401636458165e-08,1.2820770118654504e-07,5.803587750694045e-08,2.3534191341678716e-07,7.374380184600902e-10,0.006159966076848517,4.879122586058706e-08,5.12862481075833e-10,2.97120351496711e-12,3.0340885628702126e-12,1.7049465463506087e-07,2.6455417355709444e-10,3.060949751432712e-13,3.2216419135513936e-14,6.847918829856701e-16,1.9886703575038923e-13,4.474940535957248e-15,2.685237872835355e-09,8.155398893749259e-14,3.76,0.0,0.016052558441206646,0.9981730070426724,3.559592218268901e-08,1.0617861978075464e-11,0.829000839125917,0.841331750146542,5.53210205641635e-07,1.613797666168328e-09,0.00181488126894589
1.5217553300059265e-05,0.9645473608060298,8.015829571108344e-07,3.5443789850456333e-06,5.524416833821209e-06,6.977155241918988e-08,0.0,0.0,2.8316525078484175e-06,3.1225522299663585e-11,9.349789496683386e-06,1.2532423396092e-07,1.4497535649028888e-07,1.1390779770394693e-16,7.20401234008256e-11,1.4942532207115285e-08,1.346946874028795e-07,6.128853801688686e-08,2.4616234844454086e-07,7.747692823345954e-10,0.006244351461993677,4.946752012778943e-08,5.355553767015815e-10,3.272948280416709e-12,3.1880307599459653e-12,1.7978298865406267e-07,2.7353274484086566e-10,3.393603562056818e-13,3.5871316573207733e-14,7.559893842021765e-16,2.1524365509296897e-13,4.6570038520247005e-15,2.7926603856405113e-09,8.749563918183784e-14,3.76,0.0,0.015403548212357517,0.99817261675612,3.775937505452744e-08,1.1473553250258387e-11,0.8295652805386255,0.8420653288136568,5.535869807437648e-07,1.6148973896206292e-09,0.0018148805592375365
1.53740896718405e-05,0.9646531199278797,8.242060261362762e-07,3.6477918681050174e-06,5.740262772684858e-06,7.364870253493687e-08,0.0,0.0,2.894702609059854e-06,3.27285124659808e-11,9.66309424509117e-06,1.323229739625046e-07,1.4701959893182327e-07,1.2247941632172656e-16,7.534930877872864e-11,1.5594509014536115e-08,1.4144647107733162e-07,6.468387685062451e-08,2.5733729952954763e-07,8.136629095821641e-10,0.006328795537454963,5.0144254413190405e-08,5.589626883707067e-10,3.6022454117152828e-12,3.3483017347813227e-12,1.8949055440076573e-07,2.82753670611383e-10,3.758375099182291e-13,3.990022227028981e-14,8.338404386791686e-16,2.3287388981002936e-13,4.844959192934983e-15,2.9034341749245957e-09,9.380168153601103e-14,3.76,0.0,0.01478077775297937,0.9981722167985375,4.003059561107828e-08,1.2388850121532556e-11,0.8301034182566053,0.8427727316541672,5.539461983172467e-07,1.615945885776264e-09,0.001814879832387582
1.553062604362173e-05,0.9647551254738086,8.473247613796277e-07,3.753000088016403e-06,5.962803748469233e-06,7.76940332463801e-08,0.0,0.0,2.958358732893563e-06,3.428388090629534e-11,9.984808932361882e-06,1.3962485169276357e-07,1.4906777750158883e-07,1.316032365241511e-16,7.876767433683289e-11,1.626670831556398e-08,1.484716041664517e-07,6.822644415418054e-08,2.688737319668206e-07,8.541715224939945e-10,0.006413295311081297,5.082140471687737e-08,5.83098049034519e-10,3.961347280134364e-12,3.515108862184983e-12,1.9963283205859848e-07,2.9222239489081135e-10,4.15799180146311e-13,4.4337503512521364e-14,9.189017458208102e-16,2.518462184118282e-13,5.0389595912669795e-15,3.0176389660217167e-09,1.0049056280954115e-13,3.76,0.0,0.014183186177632966,0.9981718069685391,4.24138764416534e-08,1.336730183410786e-11,0.8306163160280018,0.843455016690094,5.54288568406365e-07,1.6169451757293737e-09,0.0018148790871408483
1.5687162415402962e-05,0.9648535292022014,8.709481764765224e-07,3.860015719695177e-06,6.192200219016867e-06,8.191282109170744e-08,0.0,0.0,3.022619115826379e-06,3.589278594570087e-11,1.0315126918015935e-05,1.47239225371834e-07,1.5111990772107923e-07,1.4130934963947712e-16,8.229745378387481e-11,1.6959509887762976e-08,1.557788531071955e-07,7.192088418198561e-08,2.807786704325758e-07,8.963491034536292e-10,0.0064978479042014274,5.149894801979817e-08,6.079752439905825e-10,4.352670340065326e-12,3.688664860095194e-12,2.1022576230025614e-07,3.0194446473117424e-10,4.59538271389391e-13,4.922035118612142e-14,1.0117715462313848e-15,2.722547953755637e-13,5.239161350682554e-15,3.1353558233363207e-09,1.0758148827892586e-13,3.76,0.0,0.013609755492944619,0.9981713870595427,4.4913645508639265e-08,1.4412636942566794e-11,0.8311049945928207,0.8441131991674959,5.546147723468042e-07,1.6178972985773363e-09,0.0018148783234691625
1.5843698787184194e-05,0.9649484767366212,8.950854179076481e-07,3.968851031772912e-06,6.428615331659422e-06,8.63104481953754e-08,0.0,0.0,3.087482134734313e-06,3.75564018880615e-11,1.0654245312913205e-05,1.5517562973652603e-07,1.5317601009591577e-07,1.516292423262534e-16,8.594090547787434e-11,1.7673297154326413e-08,1.6337720268424855e-07,7.577193655216395e-08,2.930592005814332e-07,9.402510193361883e-10,0.00658245054696348,5.217686224192924e-08,6.336081980907337e-10,4.778805714315289e-12,3.869187890472006e-12,2.212857567670401e-07,3.119255320424519e-10,5.073691334801688e-13,5.4588986255343304e-14,1.1130923728072336e-15,2.941997762750905e-13,5.44572410991819e-15,3.2566671616237194e-09,1.1509444696915332e-13,3.76,0.0,0.013059508863461093,0.9981709568605582,4.753446968293254e-08,1.5528771010422936e-11,0.8315704334216937,0.8447482532859918,5.54925463929101e-07,1.618804175850905e-09,0.001814877541731174
1.6000235158965427e-05,0.9650401078138653,9.197457674524479e-07,4.079518498520392e-06,6.672214946791511e-06,9.089240354917128e-08,0.0,0.0,3.15294630899839e-06,3.927591962622634e-11,1.1002365022989176e-05,1.634437778231688e-07,1.552361100397456e-07,1.6259583225634668e-16,8.970031314002441e-11,1.8408457326187103e-08,1.7127585993276316e-07,7.978443753477162e-08,3.057224707304973e-07,9.859340461897697e-10,0.006667100573856926,5.2855126200907056e-08,6.600109514127228e-10,5.2425303781886105e-12,4.056901663076134e-12,2.3282970870559004e-07,3.221713554730488e-10,5.596289168251627e-13,6.048687959537053e-14,1.223553962283506e-15,3.177876592840739e-13,5.658810903535634e-15,3.3816567575413484e-09,1.2305023763882513e-13,3.76,0.0,0.012531508947616784,0.9981705161584159,5.0281058365959894e-08,1.6719814592031903e-11,0.8320135723843513,0.8453611138583529,5.552212705098909e-07,1.6196675670081824e-09,0.0018148767403934887
1.615677153074666e-05,0.9651285565219894,9.449386447604931e-07,4.19203081180541e-06,6.9231676620478555e-06,9.566428432886061e-08,0.0,0.0,3.21901030255377e-06,4.105254728300706e-11,1.135969079386771e-05,1.7205356280813842e-07,1.57300237803808e-07,1.7424351866320667e-16,9.357798658956153e-11,1.916538147143654e-08,1.7948425807701597e-07,8.396332137548173e-08,3.187756936317463e-07,1.0334563942507326e-09,0.006751795419409878,5.3533719572550195e-08,6.871977059276442e-10,5.7468189716221516e-12,4.252035541053075e-12,2.448750037639848e-07,3.3268780235536525e-10,6.166790009175102e-13,6.696098593677898e-14,1.3438963353817908e-15,3.43131643587736e-13,5.878588233709e-15,3.510409761499494e-09,1.3147049548754556e-13,3.76,0.0,0.012024856300978432,0.9981700647344691,5.3158267200964537e-08,1.7990081509352908e-11,0.8324353133506412,0.8459526779029941,5.555027940793946e-07,1.6204892791161198e-09,0.0018148759192729684
1.631330790252789e-05,0.9652139515287118,9.706736100348237e-07,4.306400893085349e-06,7.181644837115685e-06,1.0063179724561644e-07,0.0,0.0,3.2856729258867657e-06,4.288751088332761e-11,1.1726431256395103e-05,1.8101505990409434e-07,1.59368428410147e-07,1.8660826981844076e-16,9.757626251371022e-11,1.9944464623577872e-08,1.8801206050552267e-07,8.831362165396232e-08,3.3222614833295426e-07,1.0828777333354709e-09,0.006836532614054858,5.4212622854330066e-08,7.151828414357121e-10,6.294856269856301e-12,4.4548246453717254e-12,2.574395309492527e-07,3.4348085072821455e-10,6.789064993574317e-13,7.406199271467777e-14,1.4749130540623828e-15,3.7035200557229793e-13,6.105226142364592e-15,3.6430127098147902e-09,1.4037771960386847e-13,3.76,0.0,0.011538687844047383,0.9981696023649317,5.6171101875237744e-08,1.9344097433364567e-11,0.8328365217268205,0.846523806172077,5.557706122910841e-07,1.6212710356794527e-09,0.001814875079146851
1.6469844274309123e-05,0.9652964163005796,9.969603668182099e-07,4.422641905443588e-06,7.4478206192268985e-06,1.0580075993277855e-07,0.0,0.0,3.352933137988349e-06,4.478205505806462e-11,1.2102798973151549e-05,1.9033852831266824e-07,1.6144072159097038e-07,1.9972767517669332e-16,1.016975052811859e-10,2.07461059780422e-08,1.968691647831699e-07,9.284047267742337e-08,3.460811821250749e-07,1.1342592185370525e-09,0.006921309780156464,5.489181732874826e-08,7.439808549687589e-10,6.890050344384094e-12,4.665509962116512e-12,2.7054169374844317e-07,3.545565914112252e-10,7.467258459465439e-13,8.184458465400948e-14,1.6174546647503348e-15,3.995764936533405e-13,6.33889827703476e-15,3.779553537189372e-09,1.497953011730969e-13,3.76,0.0,0.011072175392009276,0.9981691288243838,5.9324722015437494e-08,2.078660878025463e-11,0.833218027929736,0.8470753246178272,5.560252794430978e-07,1.6220143612118955e-09,0.0018148742181905476
1.6626380646090355e-05,0.9653760693132761,1.0238087649003188e-06,4.540767265670292e-06,7.721871969364748e-06,1.1117710237270355e-07,0.0,0.0,3.4207900482659152e-06,4.6737443780138524e-11,1.248901048598973e-05,2.0003441324279648e-07,1.6351716173373488e-07,2.1364097718844294e-16,1.0594410778295638e-10,2.1570708991325246e-08,2.0606570670099375e-07,9.754911091341779e-08,3.6034821257802105e-07,1.1876635162796706e-09,0.007006124628194544,5.557128502809817e-08,7.736063937362506e-10,7.536046447229122e-12,4.884338452242235e-12,2.842004214155169e-07,3.65921230140732e-10,8.205804651914149e-13,9.036772496242745e-14,1.7724323367890632e-15,4.3094074235689315e-13,6.579781969768477e-15,3.92012158954998e-09,1.5974755246592257e-13,3.76,0.0,0.010624524243926587,0.9981686438817718,6.262444517941115e-08,2.2322591932839177e-11,0.8335806288014079,0.8476080257995664,5.562673274197309e-07,1.622720849851121e-09,0.0018148733359232823
1.6782917017871587e-05,0.9654530242534234,1.0512288033460856e-06,4.660790656386468e-06,8.003978689215012e-06,1.1676686836395677e-07,0.0,0.0,3.4892429184163006e-06,4.875496113331955e-11,1.2885286364644201e-05,2.1011334799479423e-07,1.6559779782876864e-07,2.2838916787926396e-16,1.1031849229590741e-10,2.2418681437773108e-08,2.1561206436426965e-07,1.0244487646201734e-07,3.750347296659267e-07,1.243154830819684e-09,0.007090974953096824,5.6251008702762644e-08,8.04074331780023e-10,8.236741652951314e-12,5.111563159794437e-12,2.9843518042638723e-07,3.7758108979935824e-10,9.009445298740301e-13,9.969495404373242e-14,1.9408217057773723e-15,4.645887064645217e-13,6.828058319034525e-15,4.0648076372483436e-09,1.702597366280814e-13,3.76,0.0,0.010194971828970755,0.9981681472998644,6.607575094672163e-08,2.3957262798008954e-11,0.8339250889664216,0.8481226702338537,5.564972666033496e-07,1.6233920618402111e-09,0.0018148724336929023
1.693945338965282e-05,0.965527390212227,1.0792306336219577e-06,4.782726038221422e-06,8.294323448905996e-06,1.2257621702632503e-07,0.0,0.0,3.5582911642698927e-06,5.083591211434896e-11,1.3291851256466384e-05,2.205861561047211e-07,1.6768268342265774e-07,2.4401507979742137e-16,1.1482311138936634e-10,2.3290435642685063e-08,2.2551886231958164e-07,1.0753321456517553e-07,3.901482979786913e-07,1.3007989310826947e-09,0.007175858630715031,5.6930971788885965e-08,8.353996895977672e-10,8.99630029417684e-12,5.347443322959259e-12,3.1326598610454943e-07,3.8954261270294787e-10,9.883248111536078e-13,1.0989470668807223e-13,2.1236669318520378e-15,5.006731162383265e-13,7.083912261363118e-15,4.213703888640901e-09,1.8135809829215248e-13,3.76,0.0,0.009782786407387707,0.9981676388404641,6.968428510937746e-08,2.5696086711348364e-11,0.834252142134443,0.8486199876900412,5.567155867415493e-07,1.6240293126058268e-09,0.0018148715094060404
1.709598976143405e-05,0.9655992718712908,1.107824562840958e-06,4.9065876620445015e-06,8.59309181557233e-06,1.2861142434910083e-07,0.0,0.0,3.627934357606881e-06,5.298162346905989e-11,1.3708933937335657e-05,2.3146385355957353e-07,1.6977187657778287e-07,2.605634033623525e-16,1.1946044887977492e-10,2.4186388671584872e-08,2.3579697572161717e-07,1.1281967715798441e-07,4.0569655902212344e-07,1.3606631778689969e-09,0.007260773614438905,5.761115837665571e-08,8.675975983133861e-10,9.819170227900394e-12,5.592244488270939e-12,3.287134144198615e-07,4.0181236293541563e-10,1.0832626262461079e-12,1.210406487400597e-13,2.322084983406701e-15,5.393559545593388e-13,7.347532657598334e-15,4.366904004086052e-09,1.9306989503532025e-13,3.76,0.0,0.009387265823983974,0.998167118259802,7.345586396662316e-08,2.7544788700445212e-11,0.8345624923500733,0.8491006784334425,5.569227577763186e-07,1.6246339958357824e-09,0.0018148705620746881
1.7252526133215283e-05,0.9656687696809197,1.1370210571445302e-06,5.0323900812496335e-06,8.900472282772269e-06,1.3487888478680642e-07,0.0,0.0,3.698172227946309e-06,5.519344456302287e-11,1.4136767363792488e-05,2.427576510912152e-07,1.718654398331815e-07,2.780807634182678e-16,1.242330208019685e-10,2.5106962320536563e-08,2.464575345404801e-07,1.1830992446530218e-07,4.216872336092272e-07,1.4228165515877653e-09,0.007345717931942604,5.829155318300118e-08,9.006834509963858e-10,1.0710099971306784e-11,5.846238622811702e-12,3.447986139631058e-07,4.1439702879424414e-10,1.1863358853240114e-12,1.3321203429272444e-13,2.5372701571910713e-15,5.808089567620699e-13,7.619112386401468e-15,4.524503110360015e-09,2.0542342970552118e-13,3.76,0.0,0.009007736312009842,0.9981665853065005,7.739647872734488e-08,2.950936411879567e-11,0.8348568151921749,0.8495654144182427,5.571192306523117e-07,1.625207540612429e-09,0.0018148695937913433
1.7409062504996515e-05,0.9657359800312133,1.1668307451814214e-06,5.16014816410459e-06,9.21665630080394e-06,1.4138511289646058e-07,0.0,0.0,3.7690046643196107e-06,5.747274828740257e-11,1.4575588726448204e-05,2.544789565367939e-07,1.7396344017062654e-07,2.966158635971949e-16,1.2914337639923776e-10,2.6052583313132842e-08,2.5751192781029245e-07,1.2400972663860765e-07,4.3812812433792315e-07,1.4873296803764812e-09,0.007430689682058264,5.897214152323781e-08,9.34672869225058e-10,1.1674156747408321e-11,6.1097042293263365e-12,3.615433180990829e-07,4.2730342531276016e-10,1.2981612428073953e-12,1.4649408450379733e-13,2.770498846185814e-15,6.252141341865672e-13,7.898848422628949e-15,4.6865978155071045e-09,2.184480836389657e-13,3.76,0.0,0.008643551345402093,0.9981660397289636,8.151230002089352e-08,3.159608966259524e-11,0.8351357589247083,0.8500148404321739,5.573054380839019e-07,1.625751079993846e-09,0.0018148686022759909
1.7565598876777747e-05,0.9658009954162409,1.197264421693363e-06,5.289877106164283e-06,9.54183830795194e-06,1.4813674501879683e-07,0.0,0.0,3.8404317170294135e-06,5.982093200086707e-11,1.5025639504717466e-05,2.6663937727002804e-07,1.7606594898776187e-07,3.162195208915218e-16,1.3419409918953458e-10,2.7023683649731415e-08,2.6897180791994427e-07,1.299249654351952e-07,4.5502711815756723e-07,1.554274868582942e-09,0.007515687031771675,5.96529092821379e-08,9.69581534894162e-10,1.2716745482401826e-11,6.3829264652875604e-12,3.789698573011184e-07,4.4053849680756136e-10,1.4193963614636309e-12,1.609783891813134e-13,3.0231345671239428e-15,6.727643225699348e-13,8.186941930855885e-15,4.853286224163529e-09,2.3217435079630613e-13,3.76,0.0,0.008294090537431057,0.9981654812704512,8.580968251958859e-08,3.381153478311236e-11,0.8353999456010419,0.8504495751949104,5.574817952838007e-07,1.6262658130607744e-09,0.0018148675857386377
