Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72)
6.8870571150673e-17,0.8274600408629551,1.347634236746233e-19,2.44252309324885e-20,9.411534162910153e-25,8.220391189497791e-29,0.0,0.0,4.910998367554541e-15,1.0578900776776959e-27,7.609610463207427e-36,8.285188640917643e-47,6.627855012297728e-47,1.3215207214566322e-52,1.834067973607714e-37,9.468100156602772e-39,7.770446774391284e-49,8.177749798034945e-48,3.581374927307204e-45,1.399703575829221e-42,7.021915306921083e-25,4.5767986131874883e-39,1.0211990121359254e-43,7.274213025034006e-83,1.2014477389968755e-61,9.288134866548825e-41,6.959192826178448e-38,3.3653473429990194e-53,6.036101124315509e-93,1.5121146691953549e-68,9.919287082499926e-63,6.2375558605768484e-55,1.8014181221864637e-47,1.8680786986910888e-79,3.76,0.0,0.6412370442139493,0.9999999996414242,1.966659136277747e-34,2.145239783618167e-59,1.6783782812316214e-11,1.6783782812319073e-11,8.352820698093734e-25,9.87452449788456e-28,3.585710218703424e-10,1.2872978082969965e-28,1.040463882654575e-29,4.9111330862476096e-15,9.922189472524079e-24,1.9993354222060576e-31,1.735660757539529e-23,9.078452588144246e-13,4.758741338302821e-28,9.410556889017954e-25,5.244340946095755e-25,9.3576542857482e-29,9.726313704250719e-26,7.1866056457657515e-25,5.853591165785986e-48,8.482401782340443e-40
1.3774120068370203e-16,0.827460040865596,2.695617124732199e-19,4.885048280192054e-20,3.7646160616125896e-24,3.2885219601562735e-28,0.0,0.0,9.822000895633753e-15,4.2315630000645475e-27,6.087692884279687e-35,6.722409271550561e-46,6.281534091103696e-46,1.057217383924142e-51,7.3362767482058025e-37,7.574485796614902e-38,1.2432725003294239e-47,1.3084413307544666e-46,2.8651063249693754e-44,1.1197636906250911e-41,2.8087679084990878e-24,3.661441604026387e-38,8.169691362441212e-43,9.311179764254313e-81,3.844636000552893e-60,7.430515274688829e-40,5.567359758666776e-37,5.385293550941271e-52,7.727251196121552e-91,4.839419757412566e-67,3.174175279260012e-61,9.98011241779576e-54,2.8822721970220765e-46,1.195660850514445e-77,3.76,0.0,0.6412370441967067,0.9999999992828481,1.573328477210156e-33,6.864773107744652e-58,3.35675798518274e-11,3.356757985183885e-11,3.341130257926794e-24,3.949812254977195e-27,7.171422666828168e-10,5.1491945140942405e-28,4.161858628132824e-29,9.822270278423691e-15,3.9688782102475695e-23,1.599469486259203e-30,6.942647409461245e-23,1.815691287185032e-12,1.903497744670529e-27,3.764225147588177e-24,2.0977376699063762e-24,3.743064518621144e-28,3.89052786187255e-25,2.874644056854841e-24,9.365753121705622e-47,6.78592641676754e-39
2.754824597497601e-16,0.8274600408708774,5.392625427678912e-19,9.770098723501854e-20,1.50584690571682e-23,1.315699917359314e-27,0.0,0.0,1.96440059440409e-14,1.6926257372956702e-26,4.870156110735737e-34,5.528734967866585e-45,6.592023551766288e-45,8.457742569287261e-51,2.9345117837349594e-36,6.059590749504625e-37,1.9892368043942903e-46,2.0935072163673318e-45,2.2920927227594786e-43,8.958112837418324e-41,1.123507520524247e-23,2.929154365749465e-37,6.535902219677563e-42,1.19183205263618e-78,1.2302840224183698e-58,5.944415211577336e-39,4.453890008504974e-36,8.618815686456272e-51,9.893523927436136e-89,1.5490293115725056e-65,1.0157366318198856e-59,1.5968228218598558e-52,4.611638072005783e-45,7.653370309837248e-76,3.76,0.0,0.6412370441622214,0.9999999985656959,1.2586632504557545e-32,2.196728312332637e-56,6.713517392903155e-11,6.713517392907736e-11,1.336452411582032e-23,1.579925359915752e-26,1.4342845132401156e-09,2.059678466100911e-27,1.6647443416419327e-28,1.96445444908933e-14,1.5875517070824401e-22,1.279576002917162e-29,2.777059818817202e-22,3.6313833438229534e-12,7.613993392209777e-27,1.505690536682148e-23,8.390953009135747e-24,1.4972266230403855e-27,1.5562115647681839e-24,1.1498579649910793e-23,1.4985210351611746e-45,5.428743078721498e-38
4.1322371881581817e-16,0.8274600408761592,8.090676257624644e-19,1.4655149236237683e-19,3.199924977121014e-23,2.796289573670645e-27,0.0,0.0,2.9466010984696766e-14,3.596830026905246e-26,1.3925603950258837e-33,1.6059461217763278e-44,2.1622584156076305e-44,2.418386055452893e-50,6.235838346129302e-36,1.7391495219817207e-36,7.341671899578876e-46,7.906519134726984e-45,6.553966207786447e-43,2.561460631796511e-40,2.3874537042939194e-23,8.375551556083253e-37,1.9403468386863765e-41,6.576818018133971e-78,5.629896042789679e-58,1.7647485227851416e-38,1.3218793935591533e-35,3.2862087627962173e-50,6.563109598289889e-88,7.27069738348401e-65,4.7319761884248465e-59,6.041113064219929e-52,1.753917566691183e-44,4.345341465670637e-75,3.76,0.0,0.6412370441277361,0.999999997848544,3.5989905775707287e-32,1.0050830633612607e-55,1.0070276800441751e-10,1.0070276800451485e-10,2.8399614691264373e-23,3.3573416386291236e-26,2.1514265167298466e-09,4.376817158226129e-27,3.537582661871997e-28,2.9466818531480354e-14,3.3735475729918433e-22,3.658787882222276e-29,5.901252625950067e-22,5.447075400357582e-12,1.617973746051946e-26,3.199592687933199e-23,1.783077631515847e-23,3.1816074445797105e-27,3.3069497746100712e-24,2.4434483698685327e-23,5.515552904136865e-45,1.5522813606875288e-37
5.509649778818762e-16,0.8274600408814405,1.0789769614593631e-18,1.954019981840219e-19,5.458695821731234e-23,4.770811946819278e-27,0.0,0.0,3.928801601760137e-14,6.135769168343702e-26,2.9373133367162345e-33,3.435673996191402e-44,5.111073543356797e-44,5.101076979605623e-50,1.0637607461488798e-35,3.6806317154136575e-36,1.8669244655564927e-45,2.0547919006206624e-44,1.3824243461966869e-42,5.4028625978935705e-40,4.0727153421413186e-23,1.7666464857240375e-36,4.2279158834212457e-41,3.3401376458939835e-77,1.681994353465226e-57,3.845294465554493e-38,2.879633172301061e-35,8.843292158663002e-50,2.9161135287943463e-87,2.266788787689522e-64,1.4389954374295326e-58,1.572500262146689e-51,4.671750856218758e-44,1.6713030228564707e-74,3.76,0.0,0.6412370440932508,0.9999999971313925,7.591313864462118e-32,3.0023142088607376e-55,1.3427036207798528e-10,1.342703620781513e-10,4.8446401220150884e-23,5.727230032552889e-26,2.8685682771520915e-09,7.46633553168678e-27,6.034701135171688e-28,3.9289092400184885e-14,5.75487536514604e-22,7.717443508755775e-29,1.0066843144119777e-21,7.2627674567889176e-12,2.7600729944511283e-26,5.458128967653643e-23,3.041720736613215e-23,5.4274492136719374e-27,5.641267366682447e-24,4.168235605039762e-23,1.3988636781971385e-44,3.2742111084204174e-37
8.264474960139923e-16,0.8274600408920038,1.6190403075702195e-18,2.931030114568425e-19,1.1301536880190974e-22,9.879678351880273e-27,0.0,0.0,5.893202606521883e-14,1.2703331285733372e-25,8.022714130280448e-33,9.605662516701173e-44,1.6608846048230715e-43,1.3932624544237194e-49,2.2023817298590225e-35,1.0118680428124259e-35,6.561850091762762e-45,7.519330318071266e-44,3.775847792627362e-42,1.475689418348182e-39,8.432040193682473e-23,4.825259716204626e-36,1.2272310728701488e-40,4.231947625643868e-76,7.395299391373625e-57,1.1161704613422225e-37,8.355196548672134e-35,3.5783095421329516e-49,3.0220821646883364e-86,1.117256946811845e-63,6.540394963436286e-58,5.770867871165979e-51,1.83701512432639e-43,1.2724378462570633e-73,3.76,0.0,0.6412370440242803,0.9999999956970901,2.073423368181896e-31,1.3196320443970933e-54,2.0140555022085354e-10,2.014055502211973e-10,1.003021154718317e-22,1.1857502510773565e-25,4.302851227532331e-09,1.545810011476024e-26,1.2494086590331817e-27,5.893363973419617e-14,1.1914738365164514e-21,2.1078731985148528e-28,2.084212079268363e-21,1.0894151569409166e-11,5.714380811535099e-26,1.130036325385177e-22,6.297496450755416e-23,1.123684838513381e-26,1.1679527479422263e-23,8.629802588882545e-23,4.891894126189116e-44,8.942886385163915e-37
1.1019300141461085e-15,0.827460040902567,2.1594870280701124e-18,3.908040272830228e-19,1.9220954677291718e-22,1.680649636424962e-26,0.0,0.0,7.857603608433213e-14,2.1605039832034735e-25,1.6786202037047038e-32,2.0512636358377197e-43,3.98512631247571e-43,2.915171280475929e-49,3.7456747709860133e-35,2.1276932545999005e-35,1.6462644977716128e-44,1.9457202379475143e-43,7.900370960641001e-42,3.087635968510245e-39,1.4340692234813884e-22,1.0096057659616483e-35,2.683817903631552e-40,1.898421680584498e-75,2.1621862841112705e-56,2.44093903965273e-37,1.8266612932198992e-34,9.69547714274974e-49,1.31507320163933e-85,3.5065009113749525e-63,1.9610491022942193e-57,1.4964321453384654e-50,4.916343944436069e-43,4.805606224949874e-73,3.76,0.0,0.6412370439553098,0.9999999942627883,4.338295377140939e-31,3.857313874239615e-54,2.6854073835703564e-10,2.6854073835762036e-10,1.7058761685298997e-22,2.0166506024308174e-25,5.73713328406742e-09,2.629018029410689e-26,2.1249175897544447e-27,7.85781864361341e-14,2.0263848741931228e-21,4.410375782401859e-28,3.544698909506148e-21,1.452553568164957e-11,9.71866530089042e-26,1.9218958602667227e-22,1.0710391874319852e-22,1.911094266259955e-26,1.986381671085393e-23,1.4677033980144769e-22,1.222351148684615e-43,1.871151007195098e-36
1.6528950504103408e-15,0.8274600409236932,3.2416393366584025e-18,5.86206067320817e-19,4.1878542486578087e-22,3.6637547332686915e-26,0.0,0.0,1.1786405602896113e-13,4.707297789481588e-25,5.300565192726879e-32,6.853578125927645e-43,1.7267629641635203e-42,9.205213219886244e-49,8.161062851758011e-35,6.759692789746783e-35,7.680453960201989e-44,9.582479638537177e-43,2.494721665599426e-41,9.749802662158229e-39,3.1245445252145765e-22,3.188023808978902e-35,8.927864641255348e-40,3.6379671004396385e-74,1.5118002937374153e-55,8.11972014680723e-37,6.074376366640659e-34,4.866075228700047e-48,2.9315224532620907e-84,2.7192834902714346e-62,1.4577374050630873e-56,7.395823070778977e-50,2.455546348753006e-42,6.225254190717169e-72,3.76,0.0,0.6412370438173687,0.9999999913941878,1.3698999647529825e-30,2.6953756083669094e-53,4.028111146074446e-10,4.0281111460871853e-10,3.7167556693530524e-22,4.393870300953959e-25,8.60569446206597e-09,5.728094442319436e-26,4.629765647699861e-27,1.1786727776450225e-13,4.415079042792048e-21,1.39266058530645e-27,7.723176205001835e-21,2.17883039048831e-11,2.117499063936005e-25,4.1874193218989916e-22,2.3335758467021857e-22,4.163888060827406e-26,4.3279202642736484e-23,3.1978263788007807e-22,5.660561046666424e-43,5.908517968193438e-36
2.203860086674573e-15,0.8274600409448195,4.325451088322816e-18,7.816081184134213e-19,7.3524629668691855e-22,6.435604051798447e-26,0.0,0.0,1.5715207585020955e-13,8.264431012504238e-25,1.205633058668591e-31,1.6327876259388892e-42,4.8453628729907184e-42,2.0937597933083483e-48,1.4328082069940043e-34,1.5417166137214479e-34,2.234468685031173e-43,2.8525886386907063e-42,5.674391158540895e-41,2.21762849248879e-38,5.485648848600705e-22,7.25127746298595e-35,2.077025632909232e-39,2.1002780526547735e-73,5.520379945636697e-55,1.8889645350465366e-36,1.4129469324394364e-33,1.4608633354282642e-47,1.687139778288933e-83,1.0291578163264477e-61,5.453694854135539e-56,2.204816391281554e-49,7.354234532931778e-42,2.9528363118215517e-71,3.76,0.0,0.6412370436794276,0.9999999885255912,3.1158878933759013e-30,9.839734441546275e-53,5.370814908289124e-10,5.370814908311489e-10,6.525371037486607e-22,7.714157311591456e-25,1.1474251771047878e-08,1.00566065361937e-25,8.128316213323785e-27,1.5715636635693027e-13,7.7513923039609e-21,3.167657468286545e-27,1.355929843113686e-20,2.9051072126472466e-11,3.717615857639354e-25,7.35169934368743e-22,4.0969736103715166e-22,7.310391677898125e-26,7.598370894531898e-23,5.614306863191472e-22,1.641413336677251e-42,1.343914123780306e-35
3.3057901592030375e-15,0.8274600409870722,6.498075856298253e-18,1.1724122539245029e-18,1.63906529724046e-21,1.4362693328920778e-25,0.0,0.0,2.357281151208604e-13,1.842367926532449e-24,4.0253597180952895e-31,6.04792341030311e-42,2.352639462278188e-41,6.990632804902385e-48,3.194122590585814e-34,5.159944835804567e-34,1.139392986781758e-42,1.4894571188739586e-41,1.894603769926399e-40,7.404203397958086e-38,1.2229013105464034e-21,2.42105173929054e-34,7.072774615463319e-39,4.211310523239454e-72,4.377430349452303e-54,6.43190421501181e-36,4.81051568027343e-33,7.569884626469528e-47,3.627198790166655e-82,8.389877182266089e-61,4.454371283378791e-55,1.1529046662863985e-48,3.815457146225725e-41,3.8829511578250876e-70,3.76,0.0,0.6412370434035455,0.9999999827884097,1.0403306083524366e-29,7.800012368709025e-52,8.05622243184624e-10,8.0562224318961e-10,1.4546832117780976e-21,1.7196966142084255e-24,1.7211354728516367e-08,2.2418929525740934e-25,1.8120268747360762e-26,2.357345352961552e-13,1.7279971081324922e-20,1.0576151621981236e-26,3.0227386849350933e-20,4.357660856469597e-11,8.287583487131302e-25,1.6388950461794079e-21,9.13327396184923e-22,1.6296889818045075e-25,1.6938844849529913e-22,1.2515825765662803e-21,8.340711805329297e-42,4.4870513789737514e-35
5.509650304259967e-15,0.8274600410715774,1.0863335552557479e-17,1.954020658340087e-18,4.530568415050596e-21,3.979330704169312e-25,0.0,0.0,3.92880192174404e-13,5.092520591001557e-24,1.8928240035158447e-30,3.464311232080204e-41,1.8652020347305276e-40,3.287170426600192e-47,8.828933598555419e-34,2.429793048237877e-33,9.449794639239278e-42,1.2531469457022736e-40,8.90930703626511e-40,3.481640114584237e-37,3.3802423732646427e-21,1.1384385850556503e-33,3.3645191949482416e-38,1.855318617320568e-70,6.611397556145528e-53,3.0591272919586355e-35,2.2878155100336074e-32,6.2065279590217175e-46,1.7481280136788123e-80,1.2596566627825803e-59,6.850563270720172e-54,9.70847613937905e-48,3.1434732813656526e-40,1.0305977745688663e-68,3.76,0.0,0.6412370428517813,0.9999999713140933,4.8918927182896425e-29,1.1778298722519765e-50,1.3427037475470628e-09,1.342703747560845e-09,4.020910950883244e-21,4.75344132792182e-24,2.8685513989763958e-08,6.196854745733021e-25,5.008669745016234e-26,3.9289084018369004e-13,4.776383667593584e-20,4.9731665008665564e-26,8.355202674583887e-20,7.262768142131705e-11,2.2907850646383342e-24,4.530097713013687e-21,2.524542753302304e-21,4.504665757286322e-25,4.68209260732863e-22,3.4595200049162596e-21,6.902645189102864e-41,2.109922617844864e-34
9.917370594373825e-15,0.8274600412405879,1.967391714677267e-17,3.5172380013409495e-18,1.4650200938077634e-20,1.2929761576925879e-24,0.0,0.0,7.071843403288999e-13,1.6467348053666504e-23,1.131912332892715e-29,2.8457735450433763e-40,2.0582735070672812e-39,1.9657359460680515e-46,2.8549573071030295e-33,1.4538868180370837e-32,1.0756701381753082e-40,1.4347743794649119e-39,5.328276022210801e-39,2.0820273561425494e-36,1.093046698239029e-20,6.807884187739279e-33,2.0222914997272225e-37,1.3500873646649826e-68,1.4613510596207536e-51,1.8380562317348879e-34,1.374581140884002e-31,6.921669820291567e-45,1.3500502651027012e-78,2.7296066771539423e-58,1.5248821590077002e-52,1.1120042906761443e-46,3.515297074018174e-39,4.191412991666127e-67,3.76,0.0,0.6412370417482529,0.9999999483656471,2.9253612257444773e-28,2.6032140431575063e-49,2.4168667548756275e-09,2.4168667549201935e-09,1.3002129887794357e-20,1.537088048590355e-23,5.16336458487425e-08,2.0038362058552162e-24,1.619630696964904e-25,7.072033179597194e-13,1.5445059640624205e-19,2.9739600067361393e-25,2.7017662311913895e-19,1.3072982705523414e-10,7.407560523946027e-24,1.4648678139136286e-20,8.16344030513793e-21,1.4566537780142737e-24,1.5140158341949854e-21,1.1186816870790072e-20,7.850326638760329e-40,1.2617373922822207e-33
1.8732811174601542e-14,0.8274600415786086,3.761533878574665e-17,6.643674827694119e-18,5.2236477396647343e-20,4.6549220241047e-24,0.0,0.0,1.3357926128271629e-12,5.871565781260568e-23,7.780998273692686e-29,3.0326473603459945e-39,2.7236620136773745e-38,1.3512898620855233e-45,1.0179604086124015e-32,9.996290092841832e-32,1.4493914502047015e-39,1.9368664825102878e-38,3.663443511831086e-38,1.431228422323347e-35,3.897346244732951e-20,4.679879561205689e-32,1.3933957165291592e-36,1.2918412492357458e-66,3.8965400699749636e-50,1.2655101581269113e-33,9.463965698099248e-31,9.24132668324549e-44,1.3415781757876231e-76,7.206426594347289e-57,4.074791090072147e-51,1.501479678473815e-45,4.665619207932557e-38,2.1397428958711813e-65,3.76,0.0,0.6412370395411962,0.9999999024695015,2.0109536797786977e-27,6.941032310740948e-48,4.565192763947342e-09,4.565192764106248e-09,4.6359964759661307e-20,5.480604716629245e-23,9.75291629021882e-08,7.144840684766994e-24,5.7749971235399845e-25,1.3358277455010451e-12,5.507048146275163e-19,2.0443571767675767e-24,9.633361351202627e-19,2.4693411800575894e-10,2.6412253898878655e-23,5.223104254136769e-20,2.910735348688714e-20,5.193886368240486e-24,5.398334199143947e-21,3.988746290669108e-20,1.0574741170189014e-38,8.673437961294984e-33
3.6363692335056976e-14,0.8274600422546506,7.477923971522218e-17,1.2896557070834929e-17,1.967982389856382e-19,1.7875108560678416e-23,0.0,0.0,2.593009062581813e-12,2.2120818186969333e-22,5.762012667282481e-28,3.844314248253574e-38,3.959443607499864e-37,1.0006657542479762e-44,3.835130578602215e-32,7.402899233391848e-31,2.127665532439205e-38,2.8447801175493008e-37,2.713867419747073e-37,1.0598583580215561e-34,1.468304948160303e-19,3.4655609914125415e-31,1.0338645134004765e-35,1.426410796470674e-64,1.1389287466935837e-48,9.37573427136658e-33,7.011506563832823e-30,1.3719414069106665e-42,1.535569226676263e-74,2.1281492521235324e-55,1.1917585362443634e-49,2.2058733328590355e-44,6.783974004189479e-37,1.2346947731192383e-63,3.76,0.0,0.6412370351270826,0.9999998106801968,1.4891588809820736e-26,2.0287984241674008e-46,8.861844759748747e-09,8.861844760347415e-09,1.7465740543539884e-19,2.0647842038864143e-22,1.8931721039175313e-07,2.6917823023071555e-23,2.1757553842089783e-24,2.593074488512075e-12,2.0747422851494387e-18,1.5138885637300153e-23,3.6293156163119735e-18,4.793426986375498e-10,9.950678545404277e-23,1.9677772420365602e-19,1.09660049212182e-19,1.956822361730711e-23,2.0337856809494583e-20,1.502736737583859e-19,1.5522093054552154e-37,6.422878638948279e-32
7.162545465596785e-14,0.8274600436067343,1.5423130638343477e-16,2.5402356150032962e-17,7.634794191899469e-19,7.197071117901189e-23,0.0,0.0,5.107441581143602e-12,8.581775958945172e-22,4.4334203822025476e-27,5.419402316267227e-37,6.037099907233996e-36,7.699402122509613e-44,1.4878534963747756e-31,5.696014287139296e-30,3.2606059479252833e-37,4.360194884157358e-36,2.0896495758571956e-36,8.154784861967743e-34,5.696292486538431e-19,2.6664792718614126e-30,7.979604956033913e-35,1.694718420310557e-62,3.4836685553345164e-47,7.214824762414014e-32,5.395489788728386e-29,2.189082696757719e-41,1.922423467568419e-72,6.769527094826802e-54,3.645859905665109e-48,3.382503724872139e-43,1.0341180259564947e-35,7.66138375336802e-62,3.76,0.0,0.6412370262988557,0.9999996271135332,1.1457922982773395e-25,6.205534434197983e-45,1.745514866198323e-08,1.7455148664305756e-08,6.775733067597333e-19,8.010295185322382e-22,3.728813595923524e-07,1.0442781161205202e-22,8.441276825909633e-24,5.107559526276303e-12,8.048893856758116e-18,1.1648100183763717e-22,1.4079913428777435e-17,9.441598548240842e-10,3.860367389743436e-22,7.63399527274379e-19,4.2542336831316403e-19,7.591905736759237e-23,7.890008908950804e-20,5.829849704522794e-19,2.3786594484820815e-36,4.94189507198856e-31
1.4214897929778958e-13,0.8274600463109015,3.3363269039768487e-16,5.041409452898562e-17,3.0070745353676046e-18,3.041429696263426e-22,0.0,0.0,1.0136305094643118e-11,3.3800548664040263e-21,3.47799969837958e-26,8.114094191163389e-36,9.428817649451732e-35,6.040239399230911e-43,5.860231945131892e-31,4.468468441526246e-29,5.105634109435337e-36,6.827674436751962e-35,1.6417366104673016e-35,6.397393767833037e-33,2.2435663785043075e-18,2.0918414273105828e-29,6.29755052789657e-34,2.0895816553210542e-60,1.0899157584572012e-45,5.660210619363457e-31,4.232883083998379e-28,3.73363941047825e-40,2.5940545635918014e-70,2.30299217932314e-52,1.1407094940672685e-46,5.301509182976645e-42,1.6147472541847603e-34,5.027218016715178e-60,3.76,0.0,0.641237008642402,0.9999992600279833,8.988699071684775e-25,1.941496988571498e-43,3.46417561089786e-08,3.46417561181261e-08,2.6686367316013478e-18,3.154937989761777e-21,7.399618805965562e-07,4.1130431883845566e-22,3.325055499716965e-23,1.0136495809138106e-11,3.170114055956748e-17,9.137737775826142e-22,5.5455558538567717e-17,1.8737941468889415e-09,1.5204604466444204e-21,3.0067574683167395e-18,1.6755668388168846e-18,2.990502840414914e-22,3.107539902845611e-19,2.2961532639908294e-18,3.724554856413234e-35,3.876879875077763e-30
2.1267250393961132e-13,0.8274600490150688,5.40363966426783e-16,7.542602228234773e-17,6.730981390321676e-18,7.1906571102948485e-22,0.0,0.0,1.516516657686246e-11,7.565849786736356e-21,1.099124231689502e-25,3.382720757130552e-35,3.974222302998302e-34,1.9088673765518793e-42,1.3117631735358673e-30,1.4121247042818015e-28,2.153363769457927e-35,2.879667294084417e-34,5.194168904302033e-35,2.02171666067387e-32,5.0219564384648716e-18,6.6106771741089e-29,1.9980967805435342e-33,1.9255827778669252e-59,5.855817751457023e-45,1.788766839106369e-30,1.3376927814687756e-27,1.7510683202632554e-39,2.2536245007755127e-69,1.34546691811594e-51,6.128754360135866e-46,2.2372144725690728e-41,7.00765852161556e-34,3.6147434938853592e-59,3.76,0.0,0.6412369909859488,0.9999988930061291,2.84062755924806e-24,1.043114729347463e-42,5.1828363079342575e-08,5.1828363099817975e-08,5.973272611744812e-18,7.061895068802112e-21,1.1069787059273053e-06,9.20656578000772e-22,7.443366325950791e-23,1.516538703562913e-11,7.095815693678197e-17,2.8876943151790754e-21,1.2413030589801046e-16,2.803428411876183e-09,3.40336883616789e-21,6.73026722787696e-18,3.750512559366559e-18,6.69448094864918e-22,6.955760076803208e-19,5.139635309759758e-18,1.570860589292633e-34,1.2251756836995004e-29
