Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975)
1.3772189523768129e-05,0.7785004037458243,0.007738762110856443,0.0013912778050518485,0.0032300065100358357,0.25941347383061963,0.0,0.0,0.005306558287189265,0.0008286948102195225,0.060863275746551516,0.005087243520510206,0.0009305014678823014,9.505829007299668e-09,5.305107622607109e-07,8.704167182768536e-06,0.0059722814646004626,0.00802101161762865,7.993418693547327e-05,1.924272213996334e-08,0.0005034569679855522,6.751257929655955e-08,3.6749517180233078e-06,0.0004697161837615772,6.601541544785398e-06,0.010788899575267555,2.292983494839804e-06,0.00046690038060342916,0.0003162421075938437,5.2899548100139535e-06,9.019569979515979e-06,1.2400622577916023e-08,1.8078601445330297e-06,1.1339804837942287e-05,3.76,0.0,0.2671547011245901,0.8664903971261557,0.1364664710548427,0.007033954325519289,0.11900556668447293,0.18493061282011222,5.416687075470907e-09,2.1605189861815174e-11,0.0005366862977870604,0.0002228355207705831,0.0021918509932273493,0.0018969583303108503,0.0005775967117851338,0.2150791557095721,0.07327892943382304,0.005121800224434759,0.00020700706687087984,0.008518229801471797,0.00012966088045147497,4.5956781146417155e-06,0.00011205408102169304,0.0011815458848918885,0.001962056250346041,0.00041657509966098436,0.010147896561129714,0.004991130470053182,0.04424668506567489,2.468923768553079e-07,0.008608552022291532,0.0045850611991092,4.113270260579406e-09,0.0006746156823609074,2.569240626030048e-07,9.493937360619443e-06,1.2959811356874958e-10,6.347207600752893e-06,1.0279531857752764e-06,8.029457974976082e-06,1.7152528415161965e-11,5.233896624877163e-07,4.670913065785698e-11,1.3852187503888874e-06,1.0979023322331176e-11,1.9679133993439902e-08,7.865616226142074e-08,0.00021650093962045328,6.953725956239363e-09
1.381977701900061e-05,0.7787954092529675,0.007699991556100296,0.0013882911077361926,0.003212926002656436,0.26047347263957277,0.0,0.0,0.0053109571462729675,0.0008380534704725099,0.06161059529684684,0.005147410691977588,0.0009327566484946977,9.407988229892903e-09,5.27026958601583e-07,8.694894613474284e-06,0.005976999599750311,0.008083631331636578,8.034926571805631e-05,1.928086243880472e-08,0.0005075449785352275,6.762288714101477e-08,3.659656922024233e-06,0.00047323170902644374,6.610734028780603e-06,0.01085960447386348,2.3053440431022174e-06,0.0004716928361882759,0.0003198522747823575,5.325900234984263e-06,9.02225108140268e-06,1.2449566359601726e-08,1.8110675972832853e-06,1.1505499978609267e-05,3.76,0.0,0.2653774901641045,0.8654000582265068,0.13750000776388485,0.007095619247476374,0.11897745436490037,0.18545529194333765,5.415298909134068e-09,2.145224568397128e-11,0.0005360109508915064,0.00022199261280545868,0.0021845875018141492,0.0018801189414351395,0.0005743734637327172,0.2159120924717346,0.07327179801464052,0.005128369447066143,0.00020621450073513147,0.00857756285907273,0.00012893664066641818,4.6386478846008415e-06,0.00011142814694413392,0.0011795916107886723,0.0019594601977219817,0.0004149947460461985,0.010240862907890096,0.004990162227936728,0.044719584494333164,2.4430042012781285e-07,0.008713458515692128,0.004667973054541741,4.138673918401044e-09,0.0006715510815365915,2.5533933670014963e-07,9.47679599265232e-06,1.2936290198786905e-10,6.31135926184097e-06,1.0229565627449479e-06,8.125761225234717e-06,1.7121299462904667e-11,5.222216056953352e-07,4.658523103342297e-11,1.3807027865748716e-06,1.09495911419696e-11,1.9928493373388064e-08,7.864901342478666e-08,0.00021922547318111723,6.9538178051114365e-09
1.3867364514233093e-05,0.7790881756800135,0.0076614759186745445,0.0013852645135786076,0.00319594551089664,0.26152170178046386,0.0,0.0,0.005314958722143844,0.0008473396336167826,0.062357609148013526,0.005207485160105303,0.0009349131979824028,9.310796932940658e-09,5.235442583927993e-07,8.685055104290897e-06,0.00598134794060958,0.00814576422085638,8.075610669384848e-05,1.9317390644905226e-08,0.0005116097170104957,6.772618679004038e-08,3.644214606734767e-06,0.00047670795642947353,6.619048518996342e-06,0.010929585198727713,2.3175184236269143e-06,0.0004764796916995285,0.00032344879489584684,5.3612398084001926e-06,9.024179970810663e-06,1.2496770097343058e-08,1.8141491829432716e-06,1.167119393886767e-05,3.76,0.0,0.2636190643084836,0.8643138125636045,0.1385284190254321,0.007157062016582148,0.11894867246207311,0.18597710045457666,5.413881381637079e-09,2.1300709908199447e-11,0.0005353381391795245,0.00022115142266353617,0.0021772908978975633,0.0018634530013901549,0.0005711658908181498,0.21673353871216008,0.07326135524544608,0.0051348226837087535,0.00020542308075879498,0.008636499457104896,0.0001282170771863939,4.681498283210255e-06,0.00011080623618878585,0.0011775779112697534,0.001956748728253334,0.0004134014274033739,0.010333520819084804,0.004988696228502481,0.04519088411479314,2.417402471773945e-07,0.008818078354872291,0.004751498052689847,4.16380939852575e-09,0.0006684673785064967,2.53753351906041e-07,9.4587911864517e-06,1.2911595318142283e-10,6.275030789812746e-06,1.0178692882844557e-06,8.221692167706536e-06,1.708852098357291e-11,5.210174443245888e-07,4.6458752459223964e-11,1.3761361770851292e-06,1.0919570117479102e-11,2.0177236096605112e-08,7.863830598221432e-08,0.00022195041879519278,6.9531540622882186e-09
1.3914952009465575e-05,0.7793787245880839,0.0076232245761340975,0.0013822012766721062,0.003179069183533991,0.26255832576739435,0.0,0.0,0.005318569683843517,0.0008565512623599147,0.063104254934069,0.005267462517793848,0.0009369735193284062,9.214309498479693e-09,5.200651311015848e-07,8.674678298176765e-06,0.0059853369883683715,0.008207409630034369,8.115484087785539e-05,1.935236393891459e-08,0.0005156512679885123,6.78227864149937e-08,3.6286396234793793e-06,0.0004801451111788385,6.626503403814241e-06,0.010998846947966056,2.3295111396738653e-06,0.0004812607694398591,0.0003270312572980085,5.39597890098889e-06,9.025385913522832e-06,1.2542271563030696e-08,1.8171088985467105e-06,1.1836862149512379e-05,3.76,0.0,0.26187917299973873,0.8632316707076791,0.13955171525399263,0.007218280078745704,0.1189192363951005,0.1864960508163725,5.4124352180827395e-09,2.1150618101232028e-11,0.0005346678692099886,0.00022031229226733085,0.0021699655457189555,0.0018469615642152555,0.0005679749546175752,0.217543653030496,0.07324769328422523,0.0051411607081079,0.00020463315058655423,0.008695039229045038,0.00012750235712927967,4.724228148774375e-06,0.00011018849442667322,0.0011755083469114887,0.0019539280540523977,0.0004117965132111684,0.010425867710019434,0.004986750116771097,0.04566054988006649,2.3921181945735726e-07,0.008922403482477807,0.004835628113165725,4.188679113026834e-09,0.0006653668098077341,2.5216695324810106e-07,9.43996074968479e-06,1.288577816484437e-10,6.238265948456962e-06,1.0126983998299621e-06,8.317239487544157e-06,1.70542609682943e-11,5.1977909313584e-07,4.6329867724719544e-11,1.3715233135639136e-06,1.088899957437266e-11,2.0425339736420842e-08,7.862413893686423e-08,0.00022467546727931084,6.951753631566559e-09
1.3962539504698057e-05,0.7796670776365033,0.007585246165866322,0.0013791045168232634,0.0031623008421679515,0.2635835078997408,0.0,0.0,0.005321796730942436,0.0008656863995351339,0.06385047282942334,0.005327338575275094,0.0009389399939452169,9.118574967077885e-09,5.165918951824477e-07,8.663793122265793e-06,0.005988977082510025,0.008268567134036654,8.15455998989037e-05,1.93858381338337e-08,0.0005196697253608782,6.791298595911299e-08,3.612946209332491e-06,0.00048354337329191237,6.633117124280003e-06,0.011067395089414693,2.341326640130446e-06,0.00048603589934860617,0.0003305992692850262,5.43012314236095e-06,9.02589739903473e-06,1.258610861783204e-08,1.8199506587271512e-06,1.2002480817765539e-05,3.76,0.0,0.2601575674028793,0.8621536408877757,0.14056990887263587,0.007279271040758897,0.11888916106954626,0.18701215622682008,5.410961120651073e-09,2.100200191582148e-11,0.0005340001460911014,0.00021947554345467686,0.0021626156259349763,0.001830645456084432,0.0005648015500219211,0.21834259308805867,0.07323090196658393,0.005147384324144222,0.00020384503449002599,0.008753181984276957,0.0001267926340084929,4.766836424812988e-06,0.0001095750555088442,0.0011733863484512477,0.0019510041654341392,0.000410181310742354,0.010517901225127128,0.004984341181118374,0.0461285498247606,2.36715069129836e-07,0.009026426334717931,0.004920355149498674,4.213285519323145e-09,0.0006622515284660227,2.505809476857238e-07,9.420341527314485e-06,1.2858888960950218e-10,6.201106728771267e-06,1.007450534479326e-06,8.412392385886594e-06,1.7018585983775348e-11,5.185084958811773e-07,4.619874237217207e-11,1.3668684027506052e-06,1.0857918782915763e-11,2.0672783142909393e-08,7.860660880043455e-08,0.00022740031643232744,6.949635315231553e-09
1.400536825040729e-05,0.779924735891169,0.007551305522585978,0.0013762912436823395,0.0031473045695051575,0.2644965229530874,0.0,0.0,0.005324378382801459,0.0008738410692719278,0.06452165563814215,0.005381137123261788,0.0009406315312329577,9.033094025227246e-09,5.134728466058808e-07,8.653584337983477e-06,0.005991963224216807,0.00832319155475066,8.189057337090227e-05,1.9414728200849265e-08,0.0005232666765871212,6.798893465209115e-08,3.598732156793968e-06,0.0004865687324803887,6.638365540685559e-06,0.011128482843902669,2.3518127017730322e-06,0.0004903282962473416,0.000333797814589646,5.460349206987379e-06,9.025786897119541e-06,1.2624170102345404e-08,1.8224105588987025e-06,1.2151476213460407e-05,3.76,0.0,0.2586235524841616,0.861186934843428,0.14148193219075253,0.007333966883653401,0.11886155863008724,0.18747423012721517,5.4096111079508735e-09,2.0869532182364832e-11,0.0005334013759486168,0.00021872475617999024,0.0021559830038930927,0.0018161113744802498,0.0005619611635780673,0.21905221461828414,0.07321318658955395,0.005152888447600353,0.00020313753397598478,0.008805170992441779,0.00012615827199752798,4.805079122251384e-06,0.00010902674095506787,0.0011714344515562096,0.0019482891928823468,0.0004087198638057295,0.010600461682874658,0.004981791421551579,0.046548300703816756,2.3449499951128055e-07,0.009119782588669618,0.004997113211714192,4.235208193180256e-09,0.0006594369091179103,2.4915451588660045e-07,9.402039492754262e-06,1.2833812488230762e-10,6.167359539687547e-06,1.002667001673277e-06,8.497684243985441e-06,1.6985321947675875e-11,5.173389044013377e-07,4.6078947516006165e-11,1.3626463643611096e-06,1.0829540985991927e-11,2.0894901224232098e-08,7.858803402380506e-08,0.000229852266065143,6.947130339912646e-09
1.40439141215456e-05,0.7801551357754908,0.007520957861704406,0.0013737398820017962,0.0031338870905273037,0.26531052148966683,0.0,0.0,0.005326444706245036,0.0008811249095806065,0.06512535087970556,0.005429480621600928,0.0009420919603775844,8.95673804820685e-09,5.106725608022411e-07,8.644079102793277e-06,0.005994422167591077,0.00837201548439795,8.21956973994155e-05,1.943976079972616e-08,0.0005264880765461181,6.805322906871774e-08,3.5858748067611465e-06,0.000489264904742549,6.642530486469812e-06,0.011182974844559587,2.3611330793529433e-06,0.0004941871274604243,0.0003366660214244364,5.487148420596801e-06,9.025241967743221e-06,1.2657321621213438e-08,1.8245476933893848e-06,1.228550835283446e-05,3.76,0.0,0.25725528406290865,0.8603197537983807,0.14229923887847412,0.007383033049455896,0.11883629211486946,0.1878881447062931,5.4083776106374285e-09,2.075136567098208e-11,0.0005328642507457987,0.00021805107853462444,0.0021500017166525575,0.0018031528054635974,0.0005594179999074754,0.21968333748023697,0.07319518767001389,0.0051577640202416526,0.00020250242570435243,0.008851686204031851,0.00012559098203677972,4.839412158266745e-06,0.00010853639064444311,0.0011696456408093097,0.0019457815953171755,0.00040739901903054794,0.010674546416484717,0.004979197828632828,0.04692488511368825,2.325187370708696e-07,0.009203584949204709,0.005066598430041063,4.254759462757427e-09,0.0006568961998466491,2.4787197679249533e-07,9.385067332748209e-06,1.2810563744147735e-10,6.1367651324974646e-06,9.983167986670408e-07,8.574160693887753e-06,1.6954486863690935e-11,5.162662350670543e-07,4.596978657071425e-11,1.3588225290114105e-06,1.0803694554937352e-11,2.1094325115819872e-08,7.856910810425444e-08,0.00023205850408123947,6.944402507277867e-09
1.408245999268391e-05,0.7803841337078734,0.007490802365850436,0.0013711716491399096,0.003120546257544616,0.2661172989623578,0.0,0.0,0.005328271121210038,0.0008883553439474849,0.06572866700750489,0.00547775088853055,0.0009434949689645837,8.880949864245125e-09,5.07879834961004e-07,8.634287755335324e-06,0.005996669997501648,0.008420519246805971,8.249582390553977e-05,1.9463904541609682e-08,0.0005296945191889902,6.811383009025176e-08,3.57296308491952e-06,0.0004919359589067785,6.64617637713662e-06,0.01123700867491488,2.3703448972509938e-06,0.0004980417775507995,0.0003395241062292546,5.513568106813802e-06,9.024289522348902e-06,1.2689448171414788e-08,1.826614119948774e-06,1.2419468177544173e-05,3.76,0.0,0.25589857679750183,0.8594552781813932,0.1431132258218681,0.007431946461863789,0.11881063109042639,0.18830021835767094,5.40712694988091e-09,2.063421188469118e-11,0.0005323288012082729,0.00021737947360504772,0.0021440111657267014,0.0017903100571895895,0.0005568877251413007,0.22030740565593954,0.07317528789475511,0.005162566054242944,0.0002018690241515563,0.008897941129470203,0.00012502720206689967,4.873663863176909e-06,0.00010804906540734356,0.0011678281149769838,0.0019432162235926468,0.0004060735536870491,0.010748422060663768,0.00497633011896225,0.04730032623178904,2.3056305043698448e-07,0.009287177067671886,0.005136460948870655,4.27414241974683e-09,0.0006543493983725762,2.465910104767123e-07,9.36764000789826e-06,1.2786696531205988e-10,6.1059809858689995e-06,9.939272078176985e-07,8.650360787128383e-06,1.6922835556260922e-11,5.151755626053942e-07,4.585943252124451e-11,1.3549780049875252e-06,1.0777577172651539e-11,2.1293282194880068e-08,7.85481392931777e-08,0.00023426409666432133,6.941236248432728e-09
1.412100586382222e-05,0.7806117413062865,0.007460842342219213,0.0013685879593940443,0.0031072835365510676,0.266916939457668,0.0,0.0,0.005329861217440234,0.0008955314837795277,0.06633157682057644,0.005525946086808124,0.0009448417716476486,8.805747789496314e-09,5.050956466483836e-07,8.624223817587037e-06,0.005998711882503223,0.008468703014169722,8.279102311179138e-05,1.9487186420293577e-08,0.0005328860696713001,6.817088091098668e-08,3.5600034254879e-06,0.0004945820255867298,6.649313005731129e-06,0.0112905874514971,2.3794503961332915e-06,0.0005018921696077862,0.0003423718933011148,5.539611665738749e-06,9.022943218332426e-06,1.2720569659225606e-08,1.8286117546548177e-06,1.2553344489473375e-05,3.76,0.0,0.2545533023367454,0.8585935083544725,0.1439239029714428,0.007480706136299531,0.11878458256867226,0.18871045930853916,5.40585945166207e-09,2.051808105599259e-11,0.0005317950275652059,0.00021671007709340198,0.0021380132407512733,0.0017775831870923656,0.0005543706985892908,0.22092450070499067,0.07315353071844771,0.005167295031635488,0.0002012374674124218,0.008943935969922058,0.0001244669901878056,4.907833858126699e-06,0.00010756481597337246,0.001165983458783122,0.0019405958535556609,0.00040474405092243723,0.010822087763767618,0.004973196772351216,0.04767461077919408,2.2862785530052393e-07,0.009370555796082937,0.005206696478342466,4.293358414222293e-09,0.0006517974941387798,2.453119766996823e-07,9.349775251899075e-06,1.2762234991660623e-10,6.075026154268811e-06,9.895013232888931e-07,8.726279717349649e-06,1.6890399892197364e-11,5.1406777641669e-07,4.5747961934250925e-11,1.3511146938217015e-06,1.0751206861557054e-11,2.1491763489345276e-08,7.852517427439487e-08,0.00023646889642554394,6.937641081225426e-09
1.415955173496053e-05,0.7808379701944077,0.007431080840613199,0.0013659901757447196,0.003094100280564835,0.26770952638737316,0.0,0.0,0.005331218585007956,0.0009026524737572464,0.06693405408261867,0.005574064460279753,0.0009461335698354296,8.73114856721223e-09,5.023209298843108e-07,8.61390016578859e-06,0.006000552915264051,0.008516567038477729,8.308136511758445e-05,1.9509632834635746e-08,0.0005360627960163222,6.822452109926637e-08,3.5470020188841317e-06,0.0004972032399762361,6.651950141491743e-06,0.011343714337028306,2.3884517861111827e-06,0.0005057382294872047,0.00034520921399274737,5.565282570333875e-06,9.021216385818378e-06,1.2750705895438817e-08,1.8305424760263927e-06,1.2687126403386985e-05,3.76,0.0,0.2532193333134685,0.8577344438843765,0.1447312809206126,0.00752931114779915,0.11875815337423719,0.18911887601559596,5.404575432269802e-09,2.0402982135047876e-11,0.0005312629295530102,0.00021604301749270896,0.002132009761575725,0.0017649721787621744,0.0005518672561136654,0.22153470360460384,0.07312995867569284,0.005171951445913068,0.00020060788656414488,0.008989670986727002,0.00012391039980925983,4.941921800985109e-06,0.00010708368899741009,0.0011641132062012354,0.0019379231741803939,0.0004034110706647725,0.010895542755243017,0.0049698061065742635,0.04804772624401511,2.2671305826680227e-07,0.009453718165061327,0.005277300734386931,4.3124088053856824e-09,0.0006492414433129287,2.44035220635437e-07,9.331490388016013e-06,1.273720270284093e-10,6.043918997128743e-06,9.850421293629796e-07,8.801912874003509e-06,1.6857211028851853e-11,5.129437321665151e-07,4.563544984726124e-11,1.3472344269865094e-06,1.0724600641443504e-11,2.1689760494527203e-08,7.850025874293121e-08,0.000238672758884025,6.933626410443363e-09
1.419809760609884e-05,0.781062831995006,0.007401520660306583,0.0013633796107806765,0.0030809977330871112,0.26849514247389666,0.0,0.0,0.0053323468127657175,0.0009097174915982282,0.06753607350458292,0.005622104331866414,0.0009473715513017481,8.657167827999417e-09,4.995565586346215e-07,8.603329398191168e-06,0.006002198112072927,0.008564111649130438,8.336691985711008e-05,1.9531269587452568e-08,0.0005392247689816831,6.827488659328642e-08,3.5339648169101325e-06,0.000499799741637642,6.65409752436351e-06,0.011396392537333629,2.3973512460641726e-06,0.0005095798857445468,0.000348035906617283,5.590584361628226e-06,9.019122029427e-06,1.2779876588646241e-08,1.8324081249112148e-06,1.2820803343506811e-05,3.76,0.0,0.2518965433680574,0.8568780835688377,0.1455353708794205,0.007577760629782518,0.11873135014865302,0.18952547715458573,5.403275199170215e-09,2.02889228353792e-11,0.0005307325064315729,0.0002153784162699341,0.0021260024795224167,0.0017524769449964684,0.0005493777106857622,0.22213809473196805,0.07310461339254626,0.005176535801760581,0.00019998040583719205,0.009035146499483665,0.00012335747978567326,4.975927385285936e-06,0.00010660572717427681,0.0011622188412104821,0.0019352007888762844,0.0004020751501114463,0.01096878634345659,0.004966166277102341,0.04841966086451166,2.2481855739741934e-07,0.009536661379499165,0.00534826943973449,4.331294959322261e-09,0.000646682169215205,2.4276107309360944e-07,9.312802331027305e-06,1.2711622694568559e-10,6.012677190493308e-06,9.805524984211264e-07,8.877255838792295e-06,1.682329939480082e-11,5.118042685953077e-07,4.5521968317941053e-11,1.3433389672778987e-06,1.0697775136805824e-11,2.188726516237746e-08,7.847343741822822e-08,0.00024087554244958017,6.929201547066821e-09
1.4236643477237151e-05,0.7812863383142135,0.00737216436093737,0.0013607575280106,0.0030679770330441385,0.2692738697289975,0.0,0.0,0.005333249486123533,0.000916725747721093,0.06813761071974674,0.005670064101169145,0.0009485568896182646,8.583819815314221e-09,4.968033545057139e-07,8.592523821731274e-06,0.006003652412122415,0.008611337249537838,8.364775703852462e-05,1.9552121886514285e-08,0.0005423720618672641,6.832210972309161e-08,3.520897545925251e-06,0.0005023716741970974,6.655764857524355e-06,0.011448625296889581,2.4061509220365935e-06,0.0005134170695450474,0.00035085181631205404,5.615520641923592e-06,9.01667283105521e-06,1.280810131661755e-08,1.8342105043729987e-06,1.2954365038645897e-05,3.76,0.0,0.2505848071827403,0.8560244254738071,0.14633618463671041,0.007626053772285757,0.11870417935637431,0.1899302716052594,5.401959050700379e-09,2.0175909694306677e-11,0.0005302037570073417,0.00021471638812764292,0.002119993079188791,0.0017400973319917075,0.0005469023533535021,0.2227347538385497,0.07307753560303405,0.005181048614673039,0.00019935514285924664,0.00908036288329853,0.00012280827460682214,5.009850338706231e-06,0.00010613096940565064,0.001160301798832305,0.001932431217350119,0.00040073680442007624,0.011041817912574593,0.0049622852766631875,0.0487904036048849,2.2294424275549637e-07,0.009619382812336262,0.005419598325366488,4.350018247293432e-09,0.0006441205629266916,2.4148985088175506e-07,9.293727589818665e-06,1.2685517437505874e-10,5.9813177419753784e-06,9.760352064264348e-07,8.952304380581498e-06,1.678869468309037e-11,5.106502002245167e-07,4.5407586706340696e-11,1.3394300105010753e-06,1.0670746414068428e-11,2.2084269886117007e-08,7.844475406124393e-08,0.00024307710839817882,6.924375685167494e-09
1.4275189348375461e-05,0.7815085007493416,0.0073430142730773135,0.001358125143146676,0.00305503921948865,0.27004578943437785,0.0,0.0,0.005333930184932229,0.000923676484900471,0.06873864225955187,0.005717942242231195,0.0009496907436463232,8.511117322411294e-09,4.94062094420322e-07,8.581495352472641e-06,0.006004920676909855,0.008658244313867585,8.392394608768953e-05,1.957221434891071e-08,0.0005455047503334421,6.836631924218375e-08,3.5078057098660467e-06,0.000504919185055749,6.656961800476878e-06,0.011500415894622654,2.4148529263585635e-06,0.0005172497145788123,0.00035365679490465717,5.640095068606373e-06,9.01388115333593e-06,1.2835399515876922e-08,1.8359513796677927e-06,1.3087801517358652e-05,3.76,0.0,0.24928400051284214,0.8551734669688733,0.14713373452426148,0.007674189820258812,0.11867664729050191,0.1903332684370839,5.400627276799224e-09,2.0063948139118845e-11,0.0005296766796552537,0.00021405704125616632,0.0021139831801992794,0.0017278331232266687,0.0005444414541657275,0.22332476002656024,0.07304876516537795,0.005185490410570973,0.000198732208890174,0.009125320566159499,0.00012226282459790156,5.043690421612445e-06,0.00010565945097451951,0.0011583634662082083,0.0019296168974536967,0.00039939652737660923,0.011114636919580286,0.004958170935014553,0.04915994413193921,2.210899970079152e-07,0.009701879998580774,0.005491283131892579,4.368580044436991e-09,0.0006415574838947542,2.402218571504817e-07,9.274282270452187e-06,1.265890885820489e-10,5.949857006204147e-06,9.71492926140085e-07,9.027054450468147e-06,1.675342585840308e-11,5.094823193362961e-07,4.529237211041211e-11,1.3355091872808502e-06,1.0643530052867753e-11,2.228076748542124e-08,7.841425149226776e-08,0.0002452773208470598,6.919157913394114e-09
1.4313735219513771e-05,0.7817293308795427,0.007314072507296439,0.0013554836252745448,0.003042185235686195,0.27081098212646976,0.0,0.0,0.005334392481654501,0.0009305689779278936,0.06933914553192487,0.00576573730148741,0.0009507742571429734,8.439071874361795e-09,4.913335106582155e-07,8.570255511288028e-06,0.006006007689843109,0.008704833384207548,8.419555610190946e-05,1.959157100629254e-08,0.0005486229122458683,6.840764035841473e-08,3.4946945943610527e-06,0.0005074424251421613,6.657697963142808e-06,0.011551767640340077,2.4234593373294746e-06,0.0005210777569861771,0.0003564507007902288,5.664311348943048e-06,9.010759043292111e-06,1.2861790464281973e-08,1.837632478313973e-06,1.3221103103382917e-05,3.76,0.0,0.24799400021141882,0.8543252047580256,0.1479280333860078,0.00772216807206285,0.11864876007777596,0.19073447689692624,5.399280158822928e-09,1.9953042541974296e-11,0.0005291512723378122,0.00021340047755607285,0.0021079743387809424,0.0017156840428089648,0.0005419952629512546,0.22390819173021095,0.0730183410768261,0.00518986172543062,0.00019811170902995335,0.009170020026651291,0.00012172116609157105,5.077447425793882e-06,0.00010519120369387613,0.0011564051836311163,0.0019267601868985578,0.0003980547919953761,0.01118724289167335,0.004953830919073959,0.04952827279434331,2.1925569588260766e-07,0.009784150630037847,0.005563319610736513,4.386981728993512e-09,0.0006389937605007454,2.38957381713552e-07,9.254482079579411e-06,1.2631818332078677e-10,5.9183106988734665e-06,9.669282382278571e-07,9.101502177361079e-06,1.671752116529302e-11,5.083013898971303e-07,4.51763894846133e-11,1.3315780647477737e-06,1.0616140989832407e-11,2.2476751193289484e-08,7.838197160641077e-08,0.00024747604673079263,6.913557199495616e-09
1.4352281090652081e-05,0.7819488402580906,0.007285340962616611,0.001352834097996706,0.0030294159329791242,0.2715695275834474,0.0,0.0,0.005334639939654503,0.000937402533259212,0.06993909880030216,0.005813447895736493,0.0009518085584237344,8.367693849330854e-09,4.886182898595838e-07,8.558815468733338e-06,0.006006918155970864,0.00875110506788459,8.446265580823934e-05,1.9610215309554647e-08,0.0005517266275314002,6.844619476632645e-08,3.481569272395206e-06,0.0005099415486817892,6.657982900315421e-06,0.011602683871434942,2.4319721988271894e-06,0.0005249011352868991,0.00035923339881056,5.688173235116718e-06,9.00731823600536e-06,1.2887293273427601e-08,1.8392554902143976e-06,1.3354260411059164e-05,3.76,0.0,0.24671468425038307,0.8534796349086367,0.14871909454932725,0.007769987878034502,0.11862052368330558,0.19113390639752853,5.397917970273613e-09,1.9843196272306962e-11,0.0005286275326230254,0.0002127467928496543,0.002101968049293034,0.0017036497586478923,0.0005395640100529315,0.2244851266994632,0.07298630148823303,0.005194163104907322,0.00019749374241738246,0.009214461791798956,0.0001211833315862987,5.111121173265822e-06,0.00010472625604417867,0.001154428245549591,0.0019238633649536136,0.00039671205110119643,0.01125963542380906,0.0049492727333108255,0.04989538060273103,2.1744120865670325e-07,0.009866192550278294,0.005635703525244878,4.405224681170674e-09,0.0006364301906297508,2.3769670135830345e-07,9.23434232825265e-06,1.2604266701271698e-10,5.886693911410957e-06,9.623436220649405e-07,9.175643863700657e-06,1.668100813589428e-11,5.071081562564935e-07,4.505970146218838e-11,1.3276381481874133e-06,1.0588593693171427e-11,2.267221464345584e-08,7.834795538969073e-08,0.00024967315577668295,6.90758240351149e-09
1.4390826961790391e-05,0.7821670404069646,0.007256821335136774,0.0013501776406063626,0.003016732074696147,0.27232150481288997,0.0,0.0,0.005334676111482747,0.000944176488638201,0.07053848116209871,0.005861072710111505,0.0009527947600406172,8.296992492116794e-09,4.859170749733064e-07,8.547186060732862e-06,0.006007656701771399,0.008797060034755659,8.472531352240322e-05,1.962817013365291e-08,0.0005548159780338879,6.848210068454162e-08,3.468434610557417e-06,0.0005124167129658747,6.657826106167484e-06,0.011653167949600418,2.4403935197766566e-06,0.0005287197903090271,0.0003620047601288889,5.711684519142524e-06,9.003570158462193e-06,1.2911926872905548e-08,1.8408220678074178e-06,1.3487264340537045e-05,3.76,0.0,0.24544593174062931,0.8526367528806736,0.14950693179621505,0.007817648639023607,0.11859194391536074,0.19153156650592243,5.396540976619427e-09,1.9734411747885615e-11,0.0005281054577025237,0.00021209607709510113,0.0020959657457974524,0.0016917298856495221,0.0005371479070859099,0.22505564198444403,0.07295268371914385,0.0051983951039404255,0.0001968784024319422,0.009258646434888324,0.0001206493499059409,5.144711515059026e-06,0.00010426463331202549,0.001152433901585557,0.001920928634201506,0.0003953687379254063,0.01133181417620624,0.00494450372029818,0.05026125920937007,2.1564639859587514e-07,0.009948003749523466,0.005708430651800872,4.4233102823192185e-09,0.0006338675422661009,2.3644008017001719e-07,9.213877936091095e-06,1.2576274268401933e-10,5.855021125874208e-06,9.577414696373255e-07,9.249475981069243e-06,1.6643913596029886e-11,5.059033366105741e-07,4.494236841763206e-11,1.3236908826816175e-06,1.0560902070668162e-11,2.286715185755947e-08,7.831224293486939e-08,0.00025186852047870244,6.901242263449929e-09
