Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68)
1.4384414813995337e-19,0.7431775404167478,5.615690155059028e-23,3.0631917167869358e-24,1.1076748186861475e-30,5.960898362684368e-22,0.0,0.0,2.1536220523564274e-18,4.270529719892528e-34,9.363551646926762e-45,3.1576717251096513e-46,1.1077125093105123e-46,1.6042136191995412e-58,2.7354905424446834e-40,1.0444872988690509e-33,3.4829144862378114e-31,6.040205700710363e-46,2.3349886424308316e-55,2.9350253403493215e-53,1.2354154011275593e-31,5.9040914294740784e-49,1.1398495341110997e-22,1.892783456012868e-60,6.795769286167678e-47,2.3335481256497414e-50,3.7632406267909223e-34,7.693689779243157e-34,7.992116540656537e-68,1.6746418332698133e-52,4.1820861898895794e-60,1.0813156952833262e-53,6.859373119888015e-47,2.908563337604832e-60,3.76,0.0,0.5335580098512822,0.9999999999995561,3.5064770517331093e-43,1.129953647765192e-44,7.556245872863935e-15,7.556245872863935e-15,1.5724822514852854e-31,9.63426421268883e-35,4.4386493876391467e-13,2.924536981381804e-35,1.6633809483044244e-36,2.1536782092380484e-18,5.832367415703176e-30,1.1564577539416477e-33,6.572072884162648e-30,3.333569632624511e-16,1.363135567951305e-34,1.1076011157507342e-30,6.255436747789994e-20,1.8328036103651188e-35,9.782873352564049e-32,3.6115067104828518e-31,5.636651289868893e-39,6.572904229757219e-40,1.1398495341280504e-22,1.8467483695028278e-51,3.4829144993199923e-31,6.99858724779677e-33,3.2782290611562885e-45,1.3076276286641606e-58,9.019373575005592e-58,9.097744081649781e-47,6.587428216584406e-61,2.2811725359388558e-65,1.7518989047735887e-69,1.4656446065346175e-69,3.63295625737984e-56,3.465636967259214e-53,1.0703745049331837e-69,7.533547674342716e-45,1.7437056504058002e-51,4.380662821535769e-45,4.148858546961862e-50,3.609899082519376e-62,5.960898362300801e-22,5.062250555677792e-35,1.0896149685215395e-50,4.833020137865304e-45,6.44684216096545e-36,4.927614231732567e-41,3.309229427977558e-54,7.1653275759376915e-31,9.74643009935651e-52,2.046914375220736e-45,5.193043054525195e-60,1.5421383399607112e-56,6.255436747902725e-20,1.8945801889348565e-67,2.733805779180451e-51
2.878132694755105e-19,0.7431775404167488,1.1236260886433843e-22,6.129044764401672e-24,4.433585958632711e-30,1.192697561187053e-21,0.0,0.0,4.3091151925068176e-18,1.7093248201209055e-33,7.496534757849827e-44,2.528057388846173e-45,8.868435440793909e-46,1.2843463259660642e-57,1.0949091064385412e-39,4.180671207866947e-33,1.3940734682000397e-30,4.83583726420953e-45,1.8694106931597268e-54,2.3498048959380412e-52,4.944881189963229e-31,4.726863083916402e-48,2.2806893805681433e-22,3.030919645590671e-59,5.440747547526118e-46,1.8687277878008527e-49,1.5062769795343223e-33,3.0794809450590795e-33,1.2797802753483738e-66,1.340731720515851e-51,6.6976511533699e-59,8.659295420897187e-53,5.491669288438247e-46,4.657492234469326e-59,3.76,0.0,0.5335580098512744,0.9999999999991119,2.807313729549385e-42,9.046499784006945e-44,1.51190566856694e-14,1.5119056685669394e-14,6.294027012491604e-31,3.8562164467010125e-34,8.881155114879643e-13,1.17057694891361e-34,6.657858690623126e-36,4.309227555035911e-18,2.3344669250370103e-29,4.628845281649478e-33,2.6305418852744546e-29,6.670035502983608e-16,5.45609470579945e-34,4.433290954813349e-30,1.2516308279597887e-19,7.335990867165717e-35,3.915698831224272e-31,1.4455438699911375e-30,2.2561294695429977e-38,2.630874640939941e-39,2.2806893806359886e-22,1.4785215976042399e-50,1.3940734734363677e-30,2.801258783458334e-32,2.6245765525287626e-44,2.0939094759246702e-57,1.4445734203207296e-56,7.284601874118641e-46,1.0549825261638185e-59,3.652848207161687e-64,2.8053208042192038e-68,2.3469409651791222e-68,2.908573998258321e-55,2.7746170823765103e-52,1.7139938031355516e-68,6.031418857962966e-44,1.3960247682788162e-50,3.507193887652067e-44,3.3216095209896198e-49,5.7805418856179374e-61,1.1926975610335265e-21,2.0262194828292856e-34,8.723545074805535e-50,3.869354793348556e-44,2.580416959929616e-35,1.9723298666686326e-40,2.6500674306124034e-53,2.8679983686329322e-30,7.8030692813215e-51,1.6387761117365877e-44,8.315634925814368e-59,1.3873232737655705e-55,1.2516308280049104e-19,3.033796766380144e-66,2.1887072233374873e-50
5.757515121466248e-19,0.743177540416751,2.2477407181475036e-22,1.2260750859803279e-23,1.774011884768013e-29,2.3859130110245158e-21,0.0,0.0,8.620101472803668e-18,6.839525779164427e-33,5.999506156243375e-43,2.023214253999886e-44,7.09744365126411e-45,1.0278673999181313e-56,4.3810626113201234e-39,1.672813040735185e-32,5.5781097375367024e-30,3.8701395210169765e-44,1.4960967164569759e-53,1.8805580745918063e-51,1.978596576587789e-30,3.782927057304367e-47,4.5623690734198305e-22,4.851445310036253e-58,4.3542515921655566e-45,1.4957383182333295e-48,6.027069934814938e-33,1.2321934989439862e-32,2.048482957732661e-65,1.072992852109332e-50,1.072129532546109e-57,6.930945997510962e-52,4.395004461180778e-45,7.455021804380072e-58,3.76,0.0,0.533558009851259,0.9999999999982234,2.24670418359286e-41,7.239949243115022e-43,3.02446783112799e-14,3.0244678311279884e-14,2.51843063960771e-30,1.5429888740618465e-33,1.776616656282482e-12,4.683832542960518e-34,2.664010703743082e-35,8.620326246556297e-18,9.340908483660704e-29,1.8521414077937465e-32,1.0525593980466568e-28,1.33429672437015e-15,2.1831485717107615e-33,1.773893844812389e-29,2.50380513423188e-19,2.9353519052465683e-34,1.5667895757413937e-30,5.784058387942337e-30,9.027456621896246e-38,1.0526925442746795e-38,4.562369073691301e-22,1.1832666308724883e-49,5.5781097584892085e-30,1.1208683941292735e-31,2.1004589044027284e-43,3.351619408946218e-56,2.3124970829979932e-55,5.830245323255865e-45,1.6887676784600825e-58,5.846936037075303e-63,4.4903402423906035e-67,3.756633981910756e-67,2.3277431726943157e-54,2.2205373335113918e-51,2.743506316755303e-67,4.826968156067151e-43,1.1172440954805751e-49,2.806821017763546e-43,2.658297121426816e-48,9.252631577235633e-60,2.3859130104102096e-21,8.107517204329614e-34,6.981487325124542e-49,3.096659810443398e-43,1.0325028988367513e-34,7.891888550461675e-40,2.1211280250860206e-52,1.1475729215403976e-29,6.244825264607933e-50,1.3115189468884358e-43,1.331043141205231e-57,1.3546529267355063e-54,2.5038051344124257e-19,4.856050599882339e-65,1.7516314977371043e-49
1.1516279974888534e-18,0.7431775404167552,4.495971910072372e-22,2.4524163051295024e-23,7.097202706241455e-29,4.7723439107003615e-21,0.0,0.0,1.7242074033381665e-17,2.736255674835199e-32,4.80051645973662e-42,1.6188788236649905e-43,5.679033270936984e-44,8.224500890540951e-56,1.7527103225209734e-38,6.692341432943028e-32,2.2316071196703453e-29,3.0966996262927346e-43,1.1971046983383748e-52,1.5047321888579013e-50,7.915674691067957e-30,3.026916404700088e-46,9.12572845887361e-22,7.763891991212955e-57,3.484062836619287e-44,1.1968931699919027e-47,2.411220433193603e-32,4.929576351611675e-32,3.278243067399412e-64,8.58557306747154e-50,1.7158116456703491e-56,5.546161009938127e-51,3.5166713238224547e-44,1.1930462875974804e-56,3.76,0.0,0.533558009851228,0.9999999999964464,1.7977046997932407e-40,5.79305939582591e-42,6.049592156249917e-14,6.049592156249911e-14,1.0075362458995692e-29,6.17296022969143e-33,3.5536189432571926e-12,1.8738380102198678e-33,1.0657777524480512e-34,1.7242523629295724e-17,3.7369716365189227e-28,7.409774554618692e-32,4.21092297761702e-28,2.668883072513607e-15,8.734015868975414e-33,7.096730469541137e-29,5.008153746418113e-19,1.1743319017913773e-33,6.2681785339426266e-30,2.3139999903539098e-29,3.6115704806317503e-37,4.2114556541766997e-38,9.125728459959673e-22,9.467930840975896e-49,2.2316071280530102e-29,4.484203441320862e-31,1.6806862566459696e-42,5.3636806444434286e-55,3.7009392944326904e-54,4.665222023146812e-44,2.702664964903902e-57,9.357001256748675e-62,7.186006314369762e-66,6.011837424746752e-66,1.862548202244315e-53,1.7767678919283351e-50,4.3905033112309624e-66,3.862307907485996e-42,8.939650255151263e-49,2.2458832681735728e-42,2.1270415849248246e-47,1.480722292254205e-58,4.772343908242737e-21,3.243534811479063e-33,5.586250595071693e-48,2.477798339011879e-42,4.1306839207847075e-34,3.157269313238132e-39,1.6973321582690107e-51,4.591038940771397e-29,4.996806342477188e-49,1.0494144230680167e-42,2.1301023761270933e-56,1.4749986948924099e-53,5.008153747140412e-19,7.771262027509374e-64,1.401572174270186e-48
2.3033809681733105e-18,0.7431775404167641,8.992442025588618e-22,4.905098743703266e-23,2.8391121323862046e-28,9.545205710055731e-21,0.0,0.0,3.448601915447482e-17,1.0945913489096633e-31,3.840777820621204e-41,1.2952260684371473e-42,4.543658002902313e-43,6.580225457132929e-55,7.011411888671626e-38,2.6771544424323854e-31,8.927154979506545e-29,2.477594929920535e-42,9.577747173845777e-52,1.2039000629661037e-49,3.1665275717216463e-29,2.4217630518310636e-45,1.825244722878278e-21,1.242349093869072e-55,2.787514922517446e-43,9.576355671400028e-47,9.645666707465167e-32,1.971991023008941e-31,5.245733418450994e-63,6.86911062304125e-49,2.7456221938814383e-55,4.437490568853066e-50,2.8136041895870337e-43,1.909068323520551e-55,3.76,0.0,0.5335580098511662,0.9999999999928924,1.4383003155904981e-39,4.634887564093514e-41,1.209984080649308e-13,1.2099840806493065e-13,4.0304729852789116e-29,2.4693850525333533e-32,7.107623506749309e-12,7.495962071453365e-33,4.263457982352112e-34,3.4486918393569175e-17,1.4949103116553009e-27,2.9641533528285348e-31,1.684506277841868e-27,5.338055768800036e-15,3.4938906849582974e-32,2.8389232223205235e-28,1.0016850969358771e-18,4.6977099201098706e-33,2.5074754736292098e-29,9.256753284896908e-29,1.4447457665202397e-36,1.6847193697657588e-37,1.825244723312738e-21,7.57506386513229e-48,8.927155013042318e-29,1.7938273593673847e-30,1.3446766721762697e-41,8.582754154780661e-54,5.922258138298893e-53,3.73258796950944e-43,4.324773352587177e-56,1.4972725073385258e-60,1.149877978227934e-64,9.619918440320351e-65,1.4901800407620305e-52,1.421550315588056e-49,7.025519938932889e-65,3.090139707263535e-41,7.15239928146297e-48,1.7968772140045664e-41,1.701794839721529e-46,2.3693966894986247e-57,9.545205700224435e-21,1.297519518019629e-32,4.469424818916253e-47,1.982426887292499e-41,1.6524080429335532e-33,1.2630105137055003e-38,1.35803764452251e-50,1.8365650378738185e-28,3.997820354431722e-48,8.396112531614434e-42,3.408510524239882e-55,1.8058832665879877e-52,1.0016850972248207e-18,1.2435284430636853e-62,1.1213655517632338e-47
4.606886909542224e-18,0.7431775404167813,1.798541318328718e-21,9.810463621952444e-23,1.1356910645794124e-27,1.9090929308781197e-20,0.0,0.0,6.89739093964098e-17,4.378543559918495e-31,3.0727681253911206e-40,1.0362301062715914e-41,3.6350989661599055e-42,5.264430279309338e-54,2.8046788808241123e-37,1.0709053521671994e-30,3.5710072969634143e-28,1.9821700404633405e-41,7.662561896254832e-51,9.63165790360338e-49,1.2666625695825996e-28,1.9375024175522394e-44,3.650588476460758e-21,1.9878596564304732e-54,2.2301178046307603e-42,7.661568854754052e-46,3.85842368371849e-31,7.888285066342425e-31,8.393635268089821e-62,5.49554937864521e-48,4.3932543767545386e-54,3.550217185240908e-49,2.250990209655861e-42,3.054664738100376e-54,3.76,0.0,0.5335580098510425,0.9999999999857843,1.1506948776937968e-38,3.708086079476375e-40,2.4200338106976647e-13,2.4200338106976587e-13,1.612254795351171e-28,9.877942143013786e-32,1.4215632591904331e-11,2.9985068398888876e-32,1.7054525946836307e-33,6.897570791729445e-17,5.979884567566208e-27,1.1857114323366457e-30,6.738299294293112e-27,1.0676401161370955e-14,1.3976131440364069e-31,1.1356154974688045e-27,2.0034245409512884e-18,1.87916043842244e-32,1.0030310023752955e-28,3.7028519836044683e-28,5.779218219149328e-36,6.739151728344079e-37,3.6505884781986676e-21,6.060338781093959e-47,3.5710073103801762e-28,7.17560140940269e-30,1.0757924071678474e-40,1.3733077486342737e-52,9.476217237667521e-52,2.986234522132379e-42,6.920044908302742e-55,2.3957578626854477e-59,1.8398983428664445e-63,1.5392652388485832e-63,1.1922006243669906e-51,1.1372959003005093e-48,1.1241403613435623e-63,2.472229119599062e-40,5.722191083861838e-47,1.4375700140852362e-40,1.3615005029955879e-45,3.7912275325225115e-56,1.909092926945441e-20,5.190289266125788e-32,3.575709607007755e-46,1.5860167998311233e-40,6.609901130196408e-33,5.052247658801662e-38,1.0864988896015004e-49,7.346559085267198e-28,3.198401263993106e-47,6.717208900650063e-41,5.453894231027381e-54,2.446058360391757e-51,2.0034245421071087e-18,1.9897467860778083e-61,8.971371854911104e-47
9.213898792280053e-18,0.743177540416816,3.597147920534857e-21,1.962119338285742e-22,4.542856683225971e-27,3.8182376506291015e-20,0.0,0.0,1.3794968987927436e-16,1.7514530574458108e-30,2.4582728493818487e-39,8.290038582995687e-41,2.9081482005633243e-41,4.211644195358987e-53,1.1218943790667083e-36,4.283708558942393e-30,1.4284319801926056e-27,1.5857736719014208e-40,6.1301956683929e-50,7.705509492413148e-48,5.066753361952834e-28,1.5500387253738715e-43,7.3012759820283e-21,3.180656336904492e-53,1.7841365909602113e-41,6.129449078392989e-45,1.5434008743562848e-30,3.155378221060905e-30,1.343026960156622e-60,4.396543855632886e-47,7.029414101677418e-53,2.840263662329407e-48,1.800834912168551e-41,4.887587921491184e-53,3.76,0.0,0.533558009850795,0.9999999999715682,9.205777528296047e-38,2.966539276465207e-39,4.840133270793273e-13,4.840133270793248e-13,6.449150374761087e-28,3.951257243017343e-31,2.8431650594897535e-11,1.199427139330342e-31,6.821949222770708e-33,1.3795328694545857e-16,2.392002490630628e-26,4.7429569798043595e-30,2.695374554937156e-26,2.1353091946505033e-14,5.590566322713621e-31,4.542554408557838e-27,4.006903426691225e-18,7.516794737706234e-32,4.0122056324816223e-28,1.4811709275752512e-27,2.311734316039052e-35,2.6957155608320522e-36,7.30127598898008e-21,4.8483860982349315e-46,1.428431985560945e-27,2.8702989558746405e-29,8.606543539792874e-40,2.1973392494679187e-51,1.5162430837506459e-50,2.3890532728901654e-41,1.1072397866912372e-53,3.833310058789811e-58,2.9439122051685518e-62,2.462887010541985e-62,9.53783132237938e-51,9.098609705546574e-48,1.7986703045447535e-62,1.9778302304645832e-39,4.577861554662326e-46,1.1500833082705766e-39,1.0892262540602161e-44,6.06611831964859e-55,3.818237634898066e-20,2.076157945749058e-31,2.860635597233858e-45,1.2688435559363824e-39,2.6440142444458654e-32,2.020940200920203e-37,8.6922662631085e-49,2.9386834219238866e-27,2.5587707813088857e-46,5.373894673269016e-40,8.726452680783152e-53,3.5589842217887475e-50,4.006903431314602e-18,3.183676060996108e-60,7.177302334673771e-46
1.8427922557755708e-17,0.7431775404168854,7.194410607612876e-21,3.9242652922293924e-22,1.8171611584470608e-26,7.636527090154619e-20,0.0,0.0,2.7590125084098206e-16,7.005883497279143e-30,1.966641619369737e-38,6.6321111149461625e-40,2.326546172284514e-40,3.369355351667045e-52,4.487623180224374e-36,1.7135008524537054e-29,5.71378604296402e-27,1.2686339933982498e-39,4.904215771458845e-49,6.164481190234087e-47,2.02672196168868e-27,1.2400456968918792e-42,1.460265098677371e-20,5.08911484647981e-52,1.427326211061438e-40,4.90363728034007e-44,6.173666301029137e-30,1.2621641262592434e-29,2.148906181886769e-59,3.517276822702593e-46,1.1247228239156337e-51,2.2722469269949364e-47,1.4406850279133767e-40,7.82024014926103e-52,3.76,0.0,0.5335580098503002,0.999999999943136,7.364709426542353e-37,2.3732595862589753e-38,9.680332190980079e-13,9.680332190979974e-13,2.5796863796424017e-27,1.5805189727561367e-30,5.686368593161659e-11,4.79775736993625e-31,2.728807488626431e-32,2.7590844492464107e-16,9.568107278987465e-26,1.897213895248645e-29,1.078160789243308e-25,4.270647351674216e-14,2.23624928215112e-30,1.8170402472891198e-26,8.01386118900756e-18,3.0067485245876333e-31,1.6048985742780899e-27,5.924743976447266e-27,9.247031297179044e-35,1.0782972132588248e-35,1.460265101458112e-20,3.8787549000527896e-45,5.7137860644498036e-27,1.148131258226404e-28,6.885316544765607e-39,3.5157584664825966e-50,2.4260275525297525e-49,1.911268872258661e-40,1.771609729785442e-52,6.133374061116066e-57,4.710319389151338e-61,3.940669306643322e-61,7.630355517079736e-50,7.279016616537574e-47,2.8779090308090175e-61,1.5822829457628052e-38,3.662332753250805e-45,9.200775641564782e-39,8.713913416293694e-44,9.705912725359568e-54,7.636527027229843e-20,8.304716260244314e-31,2.288535657304119e-44,1.0150868901679868e-38,1.0576164561213564e-31,8.08384320618501e-37,6.953923137832086e-48,1.1754853264380059e-26,2.0470233757103303e-45,4.2991667591150924e-39,1.3962501790307983e-51,5.4105973247515205e-49,8.013861207501257e-18,5.093947234047168e-59,5.741965200744537e-45
3.685597008870702e-17,0.7431775404170244,1.4389133912432123e-20,7.848557207167362e-22,7.268681604349894e-26,1.527310596929988e-19,0.0,0.0,5.518043727483118e-16,2.8023676523980456e-29,1.5733226313838982e-37,5.305722838578139e-39,1.8612479832925452e-39,2.6955002893225175e-51,1.7950584129835502e-35,6.854038257058494e-29,2.2855260407654694e-26,1.0149132168917153e-38,3.9233975526799377e-48,4.9316149149274044e-46,8.106929080749704e-27,9.920424439714445e-42,2.9205400970705846e-20,8.142635511539505e-51,1.1418677428754686e-39,3.9229417013328714e-43,2.4694790822341296e-29,5.0486821713475024e-29,3.438386060180282e-58,2.813838148035671e-45,1.7995697707170365e-50,1.8178119900431935e-46,1.1525548619241023e-39,1.251246382221973e-50,3.76,0.0,0.5335580098493106,0.9999999998862716,5.891802503093895e-36,1.898618934408491e-37,1.936073003133602e-12,1.936073003133561e-12,1.0318797904943968e-26,6.322108028215843e-30,1.1372775392798545e-10,1.9191127148856258e-30,1.09152857974997e-31,5.518187605744231e-16,3.827262365686862e-25,7.58898861232829e-29,4.312665089422469e-25,8.54132366570923e-14,8.945042663334996e-30,7.26819795677245e-26,1.602777667698608e-17,1.2027055617069802e-30,6.419626912180839e-27,2.3699096417361048e-26,3.698831305901445e-34,4.3132109504208143e-35,2.920540108193604e-20,3.1030223151612097e-44,2.2855260493695916e-26,4.592548363561681e-28,5.508285919379615e-38,5.625156275521991e-49,3.881674842321005e-48,1.5290255858528327e-39,2.834596391259402e-51,9.813460817651268e-56,7.536558830705894e-60,6.305110918884725e-60,6.104320480759735e-49,5.823315793809449e-46,4.604683562276652e-60,1.265833840778898e-37,2.929883660783455e-44,7.360664161195801e-38,6.971172048077835e-43,1.5529559085791556e-52,1.5273105717599484e-19,3.3219033979414454e-30,1.8308394209279778e-43,8.120743284612162e-38,4.2304873394575005e-31,3.233553864626571e-36,5.56318266897589e-47,4.7019652211842667e-26,1.6376003491803092e-44,3.43935381357877e-38,2.2340144768452233e-50,8.429929729250591e-48,1.6027776750961232e-17,8.150369837088626e-58,4.593687720855878e-44
7.371206515060965e-17,0.7431775404173023,2.8779372244725446e-20,1.5697141065246384e-21,2.9074800359357568e-25,3.0546263727967326e-19,0.0,0.0,1.1036106164986283e-15,1.1209499116018582e-28,1.2586618392829552e-36,4.244594804738707e-38,1.4890028058870148e-38,2.156406650243182e-50,7.180251998255715e-35,2.741622263755667e-28,9.142127402988579e-26,8.119329820419641e-38,3.1387300014378815e-47,3.9453047555144e-45,3.242779879114331e-26,7.936363094186394e-41,5.841090083633537e-20,1.3028258195061191e-49,9.134969017819914e-39,3.138367183578542e-42,9.877941461003564e-29,2.0194779942337191e-28,5.501916957117575e-57,2.2510771855740575e-44,2.8793222294566498e-49,1.4542554506113513e-45,9.220466258279004e-39,2.0020005791743534e-49,3.76,0.0,0.5335580098473313,0.9999999997725431,4.713455987368859e-35,1.5188996525685597e-36,3.872152571197725e-12,3.872152571197562e-12,4.127529580607694e-26,2.5288496274987386e-29,2.2745587921244698e-10,7.676470428165866e-30,4.366125682591847e-31,1.1036393906396552e-15,1.5309088296715835e-24,3.035678710821144e-28,1.7250704205203736e-24,1.7082676293729606e-13,3.5780261950177003e-29,2.907286576024207e-25,3.2055607506326504e-17,4.810834758148371e-30,2.5678572657823894e-26,9.479662652306852e-26,1.4795362640481417e-33,1.72528889520389e-34,5.841090128125727e-20,2.4824251884573377e-43,9.142127437483277e-26,1.8370239946054883e-27,4.40664180605643e-37,8.999980861079214e-48,6.210703813784744e-47,1.223224642142453e-38,4.5353707779718625e-50,1.570158699068966e-54,1.2058532116482502e-58,1.0088209352536091e-58,4.8834706245883655e-48,4.658775170554243e-45,7.367516599477392e-59,1.0126700335998968e-36,2.34391399873649e-43,5.888548752180263e-37,5.57695410252175e-42,2.4847373496338475e-51,3.0546262721163167e-19,1.3287647366079669e-29,1.4646759319193022e-42,6.49661386309506e-37,1.6921992373392247e-30,1.2934249435512847e-35,4.450563970630335e-46,1.8807908715619237e-25,1.3100392580143236e-43,2.7514912101257425e-37,3.574434483956336e-49,1.3306265144147192e-46,3.2055607802227853e-17,1.304064101534369e-56,3.67510236382599e-43
1.474242552744149e-16,0.743177540417858,5.756301579994725e-20,3.139430889422e-21,1.1629934932687206e-24,6.10925792468101e-19,0.0,0.0,2.2072231037418886e-15,4.483805347211203e-28,1.0069309647921967e-35,3.3956871856462426e-37,1.1912040140973663e-37,1.7251279126220997e-49,2.872104520165275e-34,1.0966502908646879e-27,3.6568556033581362e-25,6.495473484887039e-37,2.5109919609739723e-46,3.1562502753480835e-44,1.2971136010081401e-25,6.349099886737946e-40,1.1682190015865545e-19,2.0845246119523774e-48,7.30798600999316e-38,2.5107009905079476e-41,3.951181617513382e-28,8.077922167705219e-28,8.804448824026392e-56,1.8008644011999744e-43,4.6069240259387305e-48,1.163406830605819e-44,7.376383958869966e-38,3.203206023735368e-48,3.76,0.0,0.5335580098433725,0.9999999995450857,3.770770384026818e-34,1.2151215222604834e-35,7.74431170729771e-12,7.744311707297056e-12,1.6510138690369393e-25,1.0115411252512717e-28,4.549120869482739e-10,3.070592112801497e-29,1.7464527017323437e-30,2.2072806458327915e-15,6.123643026047066e-24,1.2143334651919198e-27,6.900290437608244e-24,3.4165381549571773e-13,1.4312123221197283e-28,1.1629161088948379e-24,6.411126857854089e-17,1.924336571565624e-29,1.02714418880188e-25,3.791869864396104e-25,5.918152413761873e-33,6.9011653752860425e-34,1.1682190193834533e-19,1.9859430505120446e-42,3.656855617218531e-25,7.348105141107646e-27,3.525318668406558e-36,1.4399039353675963e-46,9.937143861267822e-46,9.785813482637973e-38,7.256606143963206e-49,2.512257837549388e-53,1.9293680946723177e-57,1.6141160020656357e-57,3.9067818966227753e-47,3.727199607069578e-44,1.1788043629013219e-57,8.101371589515023e-36,1.875134165939139e-42,4.710845913425669e-36,4.4615697684316027e-41,3.975586069301463e-50,6.109257521958815e-19,5.315065690543168e-29,1.1717425630147613e-41,5.1972987367049416e-36,6.768805540896788e-30,5.173707219716355e-35,3.560458585735954e-45,7.523173052363772e-25,1.0479611148970407e-42,2.2011962265644126e-36,5.71910413080854e-48,2.114472560242727e-45,6.41112697621478e-17,2.086508381581565e-55,2.940312306722889e-42
2.948486355220254e-16,0.7431775404189691,1.1514297047305803e-19,6.278864500345549e-21,4.6519769312942674e-24,1.221852102905287e-18,0.0,0.0,4.414448077198922e-15,1.7935232786555883e-27,8.055453686893977e-35,2.7165618505327995e-36,9.52963921727366e-37,1.3801034069242994e-48,1.1488425935148119e-33,4.3866038795804735e-27,1.4627431651140672e-24,5.196382630406781e-36,2.0088018344937068e-45,2.5250049550542443e-43,5.18845770274067e-25,5.0792836650005114e-39,2.336438971675397e-19,3.3352419896740684e-47,5.846393071561318e-37,2.0085664332937176e-40,1.5804736589826675e-27,3.2311708567328823e-27,1.409148856171304e-54,1.4406925594620617e-42,7.371085150138605e-47,9.307266552231694e-44,5.901111559316774e-37,5.125133725069281e-47,3.76,0.0,0.5335580098354551,0.9999999990901713,3.0166185451398503e-33,9.720979349887154e-35,1.5488629979384637e-11,1.5488629979382016e-11,6.604059174261906e-25,4.04616697757299e-28,9.098243310876069e-10,1.2282376556729727e-28,6.985816912120523e-30,4.414563136469753e-15,2.4494587043385574e-23,4.857820443951395e-27,2.760117914960995e-23,6.833079206046174e-13,5.724853122097299e-28,4.651667391115024e-24,1.28222588377104e-16,7.697352951192933e-29,4.1085791786305173e-25,1.5167488955700618e-24,2.3672623363681057e-32,2.7604687205211692e-33,2.3364390428630377e-19,1.588755544644955e-41,1.4627431707082262e-24,2.9392437804321795e-26,2.820257016682103e-35,2.303543249383584e-45,1.5899439497677236e-44,7.828656766919786e-37,1.1610579054086502e-47,4.01961549750686e-52,3.0869910508371245e-56,2.582587464056444e-56,3.125427197601415e-46,2.982040204325101e-43,1.88608794621414e-56,6.48110096276448e-35,1.500108741774456e-41,3.768679403224013e-35,3.5692582505601682e-40,6.360942736874689e-49,1.2218519418162924e-18,2.126027616433082e-28,9.373948724531024e-41,4.1578419711443185e-35,2.7075239254019434e-29,2.069484897071579e-34,2.8483702723487586e-44,3.0092711341129916e-24,8.382545826123495e-42,1.7609582762433934e-35,9.150573453387552e-47,3.3715321663894305e-44,1.2822259311153446e-16,3.3384240723621735e-54,2.3526132769124017e-41
