Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66)
2.4727729164020486e-09,0.53404185445263,1.9123940410417632e-16,6.672576428108822e-20,5.729648077678656e-20,1.771626557750245e-27,0.0,0.0,3.1508050928147113e-11,4.4989672288154315e-18,1.5348786585625183e-32,3.3208757441375863e-43,4.058660126786591e-30,3.666280793466304e-53,9.27980457073219e-45,1.6400973960525887e-40,7.359560833596809e-36,1.8368124383834395e-31,1.814297750998431e-35,9.490226695492938e-36,1.4874232552132259e-18,1.4907233792645297e-28,7.838008818131603e-44,4.739337142433055e-57,2.189675460375194e-43,2.9977456826104844e-36,4.502902055444857e-29,1.3603069257892449e-42,3.218826596199629e-73,7.42199668015148e-60,8.287887687821658e-44,4.429626056524198e-40,6.658069641055105e-32,5.960437326206267e-54,3.76,0.0,0.7699526666317755,0.9999426893506758,1.297656559574281e-22,1.5099497404950976e-40,6.993862149162708e-08,6.993862149699602e-08,2.3926508383667497e-18,3.6755307083210236e-23,5.731061781648791e-05,1.3367385139892586e-21,4.081518276640217e-23,3.150825122166413e-11
2.526405436238958e-09,0.5340418545991223,1.9553946573632698e-16,6.944957165801247e-20,5.984533515554985e-20,1.8905347438655593e-27,0.0,0.0,3.2191430040411514e-11,4.696240397069984e-18,1.708241989947059e-32,3.761465740945879e-43,4.420950412143237e-30,3.9934917232780893e-53,1.0139509612019912e-44,1.8190175171161635e-40,8.19283448987309e-36,2.001239063916791e-31,1.939327078312094e-35,1.011776880742818e-35,1.5526450768876864e-18,1.5893383859065937e-28,8.867348349085561e-44,5.611783608836505e-57,2.4897877964609015e-43,3.3371595581485986e-36,4.8017277079100774e-29,1.514216672072752e-42,4.019182920781137e-73,8.624341328282216e-60,9.22366907603585e-44,4.9243360583465555e-40,7.254537038224948e-32,6.917861619148558e-54,3.76,0.0,0.7699526651141779,0.9999426807830469,1.3845739264464803e-22,1.7173753404091223e-40,7.145553568351149e-08,7.145553568910442e-08,2.486168551961032e-18,3.833466941497338e-23,5.731918476195744e-05,1.3948780140896623e-21,4.309835253957809e-23,3.219163503104232e-11
2.5800379560758673e-09,0.5340418547456147,1.9984598688209577e-16,7.222860330192592e-20,6.245122729334012e-20,2.0146968027764897e-27,0.0,0.0,3.28748091349519e-11,4.897746312794267e-18,1.8969065706389378e-32,4.249693159538634e-43,4.806905296786665e-30,4.342071650753172e-53,1.1057486809016294e-44,2.0132174205041463e-40,9.099921589956587e-36,2.1764569462124426e-31,2.0700071996051073e-35,1.0772231013860602e-35,1.6192663327406284e-18,1.6921872453838783e-28,1.0006498120112469e-43,6.621734389260011e-57,2.823407233076881e-43,3.7066395467908276e-36,5.113464783940025e-29,1.681745696984277e-42,4.997123603144898e-73,9.98989168348289e-60,1.0242000706569481e-43,5.461979880806001e-40,7.89020020497803e-32,8.003791453597015e-54,3.76,0.0,0.7699526635965803,0.999942673394329,1.475316331177633e-22,1.948019841706086e-40,7.297244987240325e-08,7.297244987822435e-08,2.5810443700738965e-18,3.9945875498400704e-23,5.732657279656077e-05,1.4542346822260741e-21,4.546124322628137e-23,3.2875018837678e-11
2.6336704759127767e-09,0.5340418548921069,2.0415896731117232e-16,7.506292269411678e-20,6.511425596372551e-20,2.1442304174737448e-27,0.0,0.0,3.355818821251726e-11,5.103484975284144e-18,2.101860897824305e-32,4.7895911236381845e-43,5.217526647592429e-30,4.712925108304191e-53,1.2036315414341624e-44,2.2236562894725122e-40,1.0085619647846511e-35,2.362927312536187e-31,2.2064699308837953e-35,1.1454166065918361e-35,1.6872870227700487e-18,1.7993571113660307e-28,1.1264580395797102e-43,7.787382709305032e-57,3.1934598533778285e-43,4.108139806357529e-36,5.438384258088851e-29,1.8637776254143128e-42,6.187498161611995e-73,1.1536702060144158e-59,1.1348211001973167e-43,6.045254405459405e-40,8.56673868488887e-32,9.232221139300063e-54,3.76,0.0,0.7699526620789827,0.9999426670222891,1.569968496137664e-22,2.2039172712153567e-40,7.448936405830239e-08,7.448936406435581e-08,2.6772574160058687e-18,4.1588842503567385e-23,5.733294415317669e-05,1.5148072666523723e-21,4.7905118516639013e-23,3.355840264232005e-11
2.687302995749686e-09,0.5340418550385992,2.0847840679326193e-16,7.79525932862734e-20,6.783451994791968e-20,2.2792535264407804e-27,0.0,0.0,3.424156727375355e-11,5.313456383839799e-18,2.3241348667664025e-32,5.385443770927371e-43,5.653836537635118e-30,5.106974884272915e-53,1.307863264960386e-44,2.451332800680077e-40,1.1154929556466478e-35,2.5611209674123023e-31,2.3488477030477143e-35,1.2164125953644055e-35,1.7567071469739438e-18,1.9109350265363035e-28,1.2651268486786253e-43,9.128888985108541e-57,3.603059065478123e-43,4.543697337552303e-36,5.776756976233883e-29,2.0612334089804235e-42,7.631136628278731e-73,1.328438979777745e-59,1.2547851171490478e-43,6.67696322999258e-40,9.285867167766243e-32,1.0618328432599288e-53,3.76,0.0,0.7699526605613851,0.9999426615270216,1.6686152902905888e-22,2.4872324300074635e-40,7.600627824120894e-08,7.60062782474988e-08,2.7747871339727697e-18,4.326348778924201e-23,5.7338438737057954e-05,1.5765945169195198e-21,5.043124127402168e-23,3.4241786445614326e-11
2.7409355155865954e-09,0.5340418551850915,2.128043050980846e-16,8.089767850052573e-20,7.061211803474189e-20,2.4198843236416477e-27,0.0,0.0,3.492494631921784e-11,5.527660537765127e-18,2.5648005967324343e-32,6.0417964956206375e-43,6.11687721243998e-30,5.525161994729764e-53,1.418713391264362e-44,2.697285937800798e-40,1.2313059798950007e-35,2.771518288083793e-31,2.497273556460113e-35,1.2902661907059768e-35,1.8275267053503084e-18,2.0270079227328914e-28,1.4176807989753192e-43,1.0668548046664818e-56,4.0555134038256146e-43,5.0154336994488066e-36,6.128853655637406e-29,2.2750720906927524e-42,9.375733899875828e-73,1.5254234544871484e-59,1.3846699634721222e-43,7.360018436411521e-40,1.0049335484274462e-31,1.217854682861972e-53,3.76,0.0,0.7699526590437875,0.9999426567878744,1.77134172920583e-22,2.8002663787532637e-40,7.75231924211229e-08,7.75231924276533e-08,2.873613284172609e-18,4.4969728902878373e-23,5.734317720099771e-05,1.6395951838748297e-21,5.304087348550997e-23,3.4925170248117755e-11
2.7945680354235047e-09,0.5340418553315839,2.1713666199537376e-16,8.38982417294833e-20,7.344714902057951e-20,2.5662412585088326e-27,0.0,0.0,3.5608325349390605e-11,5.746097436367232e-18,2.824973255541463e-32,6.763466399583091e-43,6.607711056280535e-30,5.968445655411533e-53,1.536457298197818e-44,2.962595806178298e-40,1.3565430659271851e-35,2.9946092199748543e-31,2.65188113550592e-35,1.367032439723064e-35,1.8997456978971393e-18,2.1476626210900883e-28,1.5852038392649521e-43,1.2430966882041722e-56,4.554334487465023e-43,5.525556724715386e-36,6.494944885008413e-29,2.5062915691651468e-42,1.1476844569524864e-72,1.746928165285776e-59,1.5250766437168518e-43,8.097442343469655e-40,1.0858928600562858e-31,1.393064061853286e-53,3.76,0.0,0.7699526575261899,0.9999426527007961,1.8782329750694755e-22,3.145462035501248e-40,7.904010659804432e-08,7.904010660481932e-08,2.9737159379283026e-18,4.670748358059984e-23,5.734726359593977e-05,1.7038080196611752e-21,5.573527621733189e-23,3.560855405031073e-11
2.848200555260414e-09,0.5340418554780763,2.2147547725487592e-16,8.695434633627124e-20,7.633971170935335e-20,2.7184430359311068e-27,0.0,0.0,3.629170436468618e-11,5.968767078955987e-18,3.1058118827350734e-32,7.55555295224576e-43,7.127420558522124e-30,6.437803253796621e-53,1.661376221846085e-44,3.2483844485212846e-40,1.491767843222598e-35,3.2308932721555556e-31,2.812804683214757e-35,1.4467663137326883e-35,1.973364124612433e-18,2.2729858321792656e-28,1.768841504345005e-43,1.444325334308571e-56,5.103245135072506e-43,6.076362234577838e-36,6.875301124564308e-29,2.7559293623721182e-42,1.39989995835466e-72,1.9954449763096498e-59,1.6766297657688536e-43,8.892369243466574e-40,1.1716466612903385e-31,1.5893782754914174e-53,3.76,0.0,0.7699526560085923,0.9999426491760535,1.9893743366954845e-22,3.5254098858672857e-40,8.055702077197319e-08,8.055702077899687e-08,3.0750754729050907e-18,4.8476669747176103e-23,5.7350787654951805e-05,1.7692317777161494e-21,5.851570957487519e-23,3.629193785260743e-11
2.9018330750973234e-09,0.5340418556245687,2.258207506463499e-16,9.00660556545633e-20,7.9289904912485e-20,2.8766086162413736e-27,0.0,0.0,3.697508336546192e-11,6.195669464843648e-18,3.40852021137279e-32,8.423448859525092e-43,7.677108280011314e-30,6.934230321317071e-53,1.793757276420037e-44,3.555816661638299e-40,1.6375659632751223e-35,3.4808795128087458e-31,2.980179036005736e-35,1.5295227083684374e-35,2.0483819854941855e-18,2.4030641561496683e-28,1.9698031480526502e-43,1.6735216262230534e-56,5.7061876366114436e-43,6.670235753520753e-36,7.270192706092601e-29,3.025063370951938e-42,1.7016956986001087e-72,2.2736642669294396e-59,1.8399779807863435e-43,9.7480471235564e-40,1.2623804742336354e-31,1.8088635567423796e-53,3.76,0.0,0.7699526544909947,0.9999426461362628,2.1048512695368403e-22,3.942853805608898e-40,8.207393494290954e-08,8.207393495018594e-08,3.1776725684014666e-18,5.0277205515992767e-23,5.7353826762496434e-05,1.8358652127711783e-21,6.13834326668812e-23,3.6975321655365136e-11
2.9554655949342328e-09,0.5340418557710609,2.301724819395663e-16,9.32334329886131e-20,8.229782744886641e-20,3.04085721520452e-27,0.0,0.0,3.765846235202603e-11,6.426804593344532e-18,3.734347488454309e-32,9.372851141949357e-43,8.257896819511057e-30,7.458740505706722e-53,1.9338934738805888e-44,3.886100814210251e-40,1.7945455204605682e-35,3.745086564699155e-31,3.154139618587157e-35,1.6153564436863618e-35,2.124799280540393e-18,2.537984082869035e-28,2.1893642122788205e-43,1.9339577439690538e-56,6.367332181455822e-43,7.309654223727868e-36,7.67988983301256e-29,3.314812641056195e-42,2.0617099988659813e-72,2.5844865537680333e-59,2.015794422331819e-43,1.066783937170314e-39,1.3582833329324232e-31,2.0537434370558245e-53,3.76,0.0,0.7699526529733971,0.9999426435146882,2.2247493756966615e-22,4.400696995553452e-40,8.359084911085342e-08,8.35908491183865e-08,3.2814882007125e-18,5.2109009189013595e-23,5.735644765346361e-05,1.9037070808505896e-21,6.433970357344076e-23,3.7658705458891904e-11
3.009098114771142e-09,0.5340418559175533,2.3453067090430697e-16,9.645654161328318e-20,8.536357814483121e-20,3.211308304005262e-27,0.0,0.0,3.834184132464432e-11,6.662172463774723e-18,4.084589293970427e-32,1.0409772422213806e-42,8.870928780181567e-30,8.012365543484746e-53,2.0820837433039703e-44,4.2404896655992444e-40,1.9633374728390826e-35,4.024042600644704e-31,3.3348224390339987e-35,1.7043222642707248e-35,2.202616009749051e-18,2.6778319920640304e-28,2.4288685317779274e-43,2.2292195970408513e-56,7.091085442843182e-43,7.99718771926183e-36,8.104662580436838e-29,3.62633812674607e-42,2.489899663693346e-72,2.931034556746073e-59,2.2047771447001114e-43,1.1655226467417335e-39,1.4595477828413566e-31,2.3264074004954907e-53,3.76,0.0,0.7699526514557995,0.9999426412537795,2.349154403939263e-22,4.902008028860545e-40,8.510776327580479e-08,8.51077632835986e-08,3.386503638564419e-18,5.397199925673591e-23,5.735870787905399e-05,1.9727561392706466e-21,6.738577931744376e-23,3.834208926345343e-11
3.0627306346080515e-09,0.5340418560640456,2.388953173103646e-16,9.973544477407248e-20,8.848725583412782e-20,3.3880816092360006e-27,0.0,0.0,3.902522028354602e-11,6.901773075451844e-18,4.4605883585844675e-32,1.1540552422399544e-42,9.517366736106839e-30,8.59615523257395e-53,2.2386329499970082e-44,4.620281185692307e-40,2.1445960628926214e-35,4.318285338990004e-31,3.5223640840638606e-35,1.7964748393395983e-35,2.2818321731181567e-18,2.8226941534605127e-28,2.689730674596025e-43,2.5632305390113194e-56,7.882099318529698e-43,8.735501159983711e-36,8.544780895233074e-29,3.960843451935588e-42,2.997713643408737e-72,3.3166657174188065e-59,2.4076495604447378e-43,1.2713807657405814e-39,1.5663698802904892e-31,2.629419835340961e-53,3.76,0.0,0.7699526499382019,0.999942639303904,2.4781522497011815e-22,5.450027010606305e-40,8.66246774377637e-08,8.662467744582223e-08,3.492700438619375e-18,5.586609439813879e-23,5.7360657070933856e-05,2.0430111466385423e-21,7.052291583916591e-23,3.902547306927884e-11
3.116363154444961e-09,0.5340418562105379,2.4326642092754256e-16,1.0307020568714206e-19,9.166895935789427e-20,3.571297112884673e-27,0.0,0.0,3.970859922892884e-11,7.145606427694831e-18,4.863735379946033e-32,1.277186967108946e-42,1.0198393198866732e-29,9.21117740505313e-53,2.4038519143723936e-44,5.026819375778599e-40,2.3389992381975754e-35,4.628362039082055e-31,3.7169017145298005e-35,1.8918687628502997e-35,2.362447770645705e-18,2.972656726923609e-28,2.9734383179410786e-43,2.9402764129614984e-56,8.745279827519165e-43,9.527356025212732e-36,9.000514596085445e-29,4.319575671882081e-42,3.598286043918862e-72,3.744985177861786e-59,2.6251608771044625e-43,1.3847302616265467e-39,1.6789491919530769e-31,2.9655292872322987e-53,3.76,0.0,0.7699526484206045,0.9999426376222608,2.6118289551021636e-22,6.0481718496766655e-40,8.814159159673019e-08,8.814159160505737e-08,3.600060441049312e-18,5.779121348062483e-23,5.736233803107817e-05,2.114470862851368e-21,7.375236797370132e-23,3.970885687656575e-11
3.22362819411878e-09,0.5340418565035225,2.5202799887452247e-16,1.0990755348821988e-19,9.820683931019543e-20,3.957535920292373e-27,0.0,0.0,4.1075357079795125e-11,7.645971351159769e-18,5.757280803328423e-32,1.556459630488136e-42,1.1669041178554862e-29,1.0539280537057913e-52,2.7615722844176156e-44,5.925746863183503e-40,2.770072183759183e-35,5.298254039781456e-31,4.12751641989075e-35,2.0925986553539198e-35,2.5278772681681193e-18,3.288227201045278e-28,3.615720951103236e-43,3.8425922907739854e-56,1.070909029209736e-42,1.1283229023249599e-35,9.959906790147174e-29,5.114930738426818e-42,5.140031102189968e-72,4.745430420884871e-59,3.1072286310222076e-43,1.6354524501976857e-39,1.922195273142104e-31,3.749012646059064e-53,3.76,0.0,0.7699526453854094,0.9999426349214198,2.89356384678188e-22,7.409438454736111e-40,9.11754199056859e-08,9.117541991456223e-08,3.818198805357593e-18,6.173419988015965e-23,5.7365037505125034e-05,2.2609994678432165e-21,8.049323278204443e-23,4.107562449618077e-11
3.320166729825217e-09,0.5340418567672087,2.599355003797064e-16,1.1625283360667866e-19,1.0429037134592183e-19,4.328392053492511e-27,0.0,0.0,4.2305439100819265e-11,8.110775748202204e-18,6.669280056349927e-32,1.849624967400276e-42,1.3123187038705288e-29,1.185246922322201e-52,3.1164119206792167e-44,6.8407097855361625e-40,3.2102937052582185e-35,5.9609942818003675e-31,4.522383528932217e-35,2.2848871196588773e-35,2.681549880740067e-18,3.5905461483999313e-28,4.2884142251401765e-43,4.853240530749232e-56,1.2778073380449665e-42,1.3076367130892284e-35,1.0879468583850384e-28,5.92703286755549e-42,7.019206108715796e-72,5.833549777755907e-59,3.599214234063972e-43,1.8907068620672136e-39,2.162880325087022e-31,4.599028404939383e-53,3.76,0.0,0.7699526426537339,0.9999426330879247,3.1639931274414733e-22,8.844166001455013e-40,9.390586537351202e-08,9.390586538289597e-08,4.018324958052705e-18,6.538817945143468e-23,5.7366869770195475e-05,2.396982902244968e-21,8.68882957213194e-23,4.2305715360310455e-11
3.4134818060459184e-09,0.5340418570220904,2.675988490951388e-16,1.2255918718217427e-19,1.10350919360395e-19,4.7084812345245384e-27,0.0,0.0,4.349444816209048e-11,8.57309498130445e-18,7.65704893877269e-32,2.1753732231991488e-42,1.4653557083112655e-29,1.3234484270402307e-52,3.490935805836361e-44,7.829337758986358e-40,3.687337772235789e-35,6.658832845382251e-31,4.92765355657251e-35,2.481537215957575e-35,2.834400902498456e-18,3.8997409710515485e-28,5.034291063783583e-43,6.044145558114738e-56,1.5084292230458768e-42,1.501949378948836e-35,1.1820380106960818e-28,6.80692961753845e-42,9.410901900971046e-72,7.081919951539981e-59,4.13203619639777e-43,2.1665186179021452e-39,2.4163471474342155e-31,5.5719586636727495e-53,3.76,0.0,0.76995264001327,0.9999426317240946,3.441074216952217e-22,1.044396946496226e-39,9.654514018944511e-08,9.65451401993317e-08,4.2150954116841234e-18,6.901450417341246e-23,5.736823241138778e-05,2.532117533324047e-21,9.33725354284406e-23,4.34947330155432e-11
3.5067968822666197e-09,0.534041857276972,2.7528174079847726e-16,1.290358850695385e-19,1.1658908304588942e-19,5.110467089038782e-27,0.0,0.0,4.4683457184760574e-11,9.048227733542353e-18,8.758314614509918e-32,2.5475889059518524e-42,1.6313537184228032e-29,1.4733537818604365e-52,3.89831021402961e-44,8.92918002705174e-40,4.219467959827119e-35,7.4161552267236225e-31,5.356859907846324e-35,2.6890748706371007e-35,2.991488350916466e-18,4.226073533321514e-28,5.884805880062107e-43,7.483588835756552e-56,1.7727208315378003e-42,1.7187001541846172e-35,1.2813895403847791e-28,7.788284356867159e-42,1.2524063941961586e-71,8.552563701195058e-59,4.726038872700487e-43,2.4733129000984714e-39,2.6914571277577887e-31,6.715499636487166e-53,3.76,0.0,0.7699526373728062,0.9999426306694769,3.7340338245015494e-22,1.227796034588094e-39,9.91844149963197e-08,9.918441500672055e-08,4.4150480181618295e-18,7.273315378362528e-23,5.736928584018439e-05,2.6708746556565445e-21,1.0016099319673998e-22,4.468375067752172e-11
3.600111958487321e-09,0.5340418575318535,2.829841742776486e-16,1.3568325901586526e-19,1.2300538331155137e-19,5.534992211097469e-27,0.0,0.0,4.587246616915392e-11,9.536174001358746e-18,9.982552155149518e-32,2.9714332055410544e-42,1.8110180151503465e-29,1.635600056279492e-52,4.3404237624685426e-44,1.0149387416701624e-39,4.8113212766660216e-35,8.236240542430464e-31,5.810748240635534e-35,2.907784519160436e-35,3.1528122259835424e-18,4.569993096148254e-28,6.8513062723881974e-43,9.214849516048115e-56,2.074500976679385e-42,1.9597778381394123e-35,1.3861430305258125e-28,8.87961693730217e-42,1.6549668226951487e-71,1.0277517887281816e-58,5.3863242176134775e-43,2.8135807513333457e-39,2.989407550439029e-31,8.0537257397952e-53,3.76,0.0,0.7699526347323423,0.9999426298539736,4.0433312549127676e-22,1.437279138667235e-39,1.0182368979413584e-07,1.0182368980506255e-07,4.618098153596272e-18,7.654370878438868e-23,5.737010015421708e-05,2.813247791038702e-21,1.0726022945130676e-22,4.587276834656977e-11
3.6934270347080225e-09,0.5340418577867351,2.907061483206606e-16,1.4250164050111314e-19,1.2960034113255689e-19,5.98270153422539e-27,0.0,0.0,4.7061475115521326e-11,1.0036933781199544e-17,1.1339745032923106e-31,3.4524866408183206e-42,2.0050718682732778e-29,1.8108406207239054e-52,4.819221159579134e-44,1.1499602857389624e-39,5.467787715952053e-35,9.12245496094495e-31,6.29006918621998e-35,3.137949916185742e-35,3.3183725276891325e-18,4.931947925519148e-28,7.946027188778775e-43,1.128733173666694e-55,2.417903863057679e-42,2.2271742810597412e-35,1.4964399472462763e-28,1.0089909783649516e-41,2.1722532922336784e-71,1.2292409699745263e-58,6.11826736724819e-43,3.189937062525818e-39,3.3114278244308363e-31,9.613325325325483e-53,3.76,0.0,0.7699526320918785,0.9999426292234125,4.369427158163148e-22,1.6757327559046878e-39,1.0446296458289365e-07,1.044629645943577e-07,4.824163444535677e-18,8.044575139700649e-23,5.7370729526453056e-05,2.9592304729903176e-21,1.1467679342994025e-22,4.706178602293756e-11
3.7867421109287234e-09,0.5340418580416167,2.9844766171560023e-16,1.4949136073836945e-19,1.3637447754985452e-19,6.4542423312163586e-27,0.0,0.0,4.8250484024057465e-11,1.0550507069513018e-17,1.284039790747618e-31,3.9967712937973036e-42,2.214256483868487e-29,1.9997451053026057e-52,5.336703475634735e-44,1.298997464286372e-39,6.194016952117798e-35,1.0078251630773269e-30,6.795578312371769e-35,3.3798541372219175e-35,3.488169256022684e-18,5.312385294674136e-28,9.182134623198283e-43,1.3757241630168626e-55,2.8073958950586736e-42,2.5229871121358e-35,1.6124216398233446e-28,1.1428619959329429e-41,2.832989865522681e-71,1.4636749581872527e-58,6.927523469538705e-43,3.605122980795138e-39,3.6587794749064195e-31,1.1423803018038838e-52,3.76,0.0,0.7699526294514146,0.9999426287357901,4.712783529554137e-22,1.9462765019619877e-39,1.071022393625932e-07,1.07102239374606e-07,5.033163708057517e-18,8.443886555980872e-23,5.737121595984002e-05,3.1088162467353306e-21,1.2241722309388056e-22,4.8250803706819145e-11
3.880057187149425e-09,0.5340418582964983,3.0620871325063313e-16,1.5665275067410007e-19,1.4332831366992238e-19,6.95026421393968e-27,0.0,0.0,4.943949289491321e-11,1.107689386274929e-17,1.449554937357586e-31,4.6107736601628934e-42,2.439330951903837e-29,2.202999358926658e-52,5.894928409648953e-44,1.46311697224749e-39,6.995425035646414e-35,1.110717060877609e-30,7.32803609131163e-35,3.633779580279828e-35,3.662202410973645e-18,5.711751486304209e-28,1.0573770283331217e-42,1.6688321467406898e-55,3.2477929335576456e-42,2.849422466800622e-35,1.7342293407818516e-28,1.2905691218897067e-41,3.67214474023256e-71,1.7354240262718588e-58,7.820034492035575e-43,4.06200827816217e-39,4.0327561349309505e-31,1.3517692071001338e-52,3.76,0.0,0.7699526268109508,0.9999426283585863,5.073863709880831e-22,2.2522753317863423e-39,1.0974151413323457e-07,1.0974151414580743e-07,5.245020893540493e-18,8.852263692603048e-23,5.73715919746872e-05,3.2619986691821466e-21,1.3048804506435786e-22,4.943982139836481e-11
3.973372263370126e-09,0.5340418585513799,3.1398930171400244e-16,1.639861409883905e-19,1.5046237066453336e-19,7.471419133146659e-27,0.0,0.0,5.0628501728205135e-11,1.161609415735992e-17,1.6316784671248525e-31,5.3014680957311826e-42,2.6810721939568237e-29,2.421305408779174e-52,6.496010553168952e-44,1.643438702085637e-39,7.877701086110525e-35,1.22128387885195e-30,7.888207870616896e-35,3.900007967519429e-35,3.840471992531459e-18,6.130491794745008e-28,1.2136097185215316e-42,2.015264256532472e-55,3.744277984284076e-42,3.2087977133169276e-35,1.8620041659917919e-28,1.4531566047991128e-41,4.732092853285824e-71,2.0493101818950512e-58,8.802036008056153e-43,4.563593683119413e-39,4.434683537155386e-31,1.5930776596269572e-52,3.76,0.0,0.7699526241704872,0.9999426280667134,5.453132385600859e-22,2.597352074054504e-39,1.1238078889481783e-07,1.1238078890796204e-07,5.459659026001533e-18,9.269665286154348e-23,5.7371882658581245e-05,3.418771308903801e-21,1.3889577457524346e-22,5.0628839097690514e-11
4.0666873395908275e-09,0.5340418588062615,3.217894258940285e-16,1.7149186209518166e-19,1.5777716977052707e-19,8.018361378277088e-27,0.0,0.0,5.1817510524023286e-11,1.2168107949797585e-17,1.831624835950472e-31,6.07634084353516e-42,2.9402749110545674e-29,2.655381420121886e-52,7.142121651382431e-44,1.8411370785096774e-39,8.846813983487714e-35,1.3398969828684592e-30,8.476863846842751e-35,4.1788203468929047e-35,4.0229780006855764e-18,6.569050528165642e-28,1.3885346139167508e-42,2.4231458984047845e-55,4.302419305021948e-42,3.6035441786738486e-35,1.995887114765737e-28,1.6317197691076396e-41,6.0639584519202486e-71,2.410641279581271e-58,9.880063961909e-43,5.113013176799823e-39,4.865919505531742e-31,1.8702323600302818e-52,3.76,0.0,0.7699526215300234,0.9999426278408284,5.851055589002657e-22,2.985400270408101e-39,1.1502006364734303e-07,1.1502006366106979e-07,5.6770041509022105e-18,9.696050244245115e-23,5.737210735463472e-05,3.5791277461180246e-21,1.4764691543664773e-22,5.18178568048857e-11
4.160002415811529e-09,0.5340418590611431,3.2960908457910816e-16,1.7917024414249919e-19,1.652732322895872e-19,8.59174757726581e-27,0.0,0.0,5.3006519282437505e-11,1.273293523651582e-17,2.050665695347756e-31,6.943414646551971e-42,3.217751531635734e-29,2.9059616564380055e-52,7.835490861665295e-44,2.057442395953449e-39,9.909019057744702e-35,1.466936408153596e-30,9.094779041877947e-35,4.4704970937838254e-35,4.209720435425446e-18,7.027871010752726e-28,1.5838863126223468e-42,2.901612545031636e-55,4.9281889339835854e-42,4.036209873790415e-35,2.136019069956178e-28,1.827406216690691e-41,7.72916101097644e-71,2.8252467869120273e-58,1.1060961413129843e-42,5.713536253992506e-39,5.327853947049963e-31,2.1875325045374327e-52,3.76,0.0,0.7699526188895597,0.9999426276659723,6.268100698373217e-22,3.420597321531017e-39,1.1765933839081027e-07,1.1765933840513067e-07,5.896984280398994e-18,1.0131377645254963e-22,5.737228102175716e-05,3.743061572667202e-21,1.5674796000887684e-22,5.300687452001962e-11
4.25331749203223e-09,0.5340418593160247,3.37448276557715e-16,1.8702161701267807e-19,1.7295107958802454e-19,9.192236696349225e-27,0.0,0.0,5.4195528003502045e-11,1.3310576013968827e-17,2.290131152441472e-31,7.911273957029765e-42,3.514332159636264e-29,3.1737964399147786e-52,8.578405009655839e-44,2.293642158859162e-39,1.1070864776664023e-34,1.6027908521450298e-30,9.74273328158933e-35,4.7753179126422614e-35,4.400699296740512e-18,7.507395584889577e-28,1.801515757435309e-42,3.4609083428204855e-55,5.627981646105864e-42,4.5094622180153397e-35,2.282540798052779e-28,2.041417027150827e-41,9.801190783358594e-71,3.299515266332637e-58,1.2351885259440902e-42,6.368570148827176e-39,5.821908843496783e-31,2.549675024219901e-52,3.76,0.0,0.769952616249096,0.999942627530553,6.704736438165211e-22,3.9074179452955337e-39,1.2029861312521964e-07,1.2029861314014473e-07,6.119529341031861e-18,1.057560673806567e-22,5.7372415251946536e-05,3.910566391998262e-21,1.6620538918638895e-22,5.419589224314592e-11
4.346632568252932e-09,0.5340418595709062,3.4530700061839825e-16,1.950463103225826e-19,1.8081123309656418e-19,9.820490039871884e-27,0.0,0.0,5.538453668725909e-11,1.39010302786113e-17,2.5514110262471534e-31,8.989090745638767e-42,3.830864522699124e-29,3.459652112264143e-52,9.373208843037889e-44,2.5510824247684193e-39,1.2339199431911044e-34,1.7478576673505124e-30,1.0421511176469125e-34,5.09356183861586e-35,4.595914584620225e-18,8.008065613330521e-28,2.0433951530475946e-42,4.112491884610729e-55,6.408634338233286e-42,5.026090762922309e-35,2.435592949279556e-28,2.2750079568645078e-41,1.236764198106015e-70,3.840433616870086e-58,1.3760312938442944e-42,7.081662025510252e-39,6.349538243236572e-31,2.961780876357483e-52,3.76,0.0,0.7699526136086322,0.9999426274256026,7.161432879163597e-22,4.450647948050841e-39,1.2293788785057114e-07,1.2293788786611191e-07,6.344571122819987e-18,1.102869694178118e-22,5.7372519013197504e-05,4.08163581914248e-21,1.7602567238988297e-22,5.538490997430615e-11
