Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948),S(3043),S(706),S(2408),S(2271),S(529),S(1906),S(3064),S(517),S(139),S(1923),S(1777),CHO2(158),S(476),S(980),S(5430),CFO(51),S(7338),S(1061),CHFO2(175),S(11877),S(5944),S(1828),CHF(40),S(1121),S(1122),CFO2(161),CF2CF2(61)
0.00012191942637775718,0.8961099344431426,0.0014208292666322293,0.00018848156855110802,0.00023967920477744825,0.37461677614827926,0.0,0.0,0.0006311744601173599,3.700260598369788e-05,0.5469270899295717,0.042166651074386094,0.0001279816210968176,2.0690096093330614e-10,3.136839385283905e-08,1.916522547193152e-06,0.0026473403989648718,0.0057104864119651,9.364789789475613e-05,8.562869533823202e-07,0.006803848007000458,8.804349679941028e-08,3.447375216000546e-07,0.00019628712126197286,2.7886601029371846e-07,0.012732812585611195,2.944441140004937e-06,0.0028773664103336756,0.0005647612801898765,1.60961779186591e-06,9.169021221809248e-07,2.84184954175291e-09,4.88374218808671e-07,2.531978784223882e-05,3.76,0.0,0.00035544141229570264,0.43641978884138327,0.3586067525624153,0.03757251343072297,0.1145735616710823,0.6209101367203321,9.513221294037543e-09,1.1832376739726106e-11,0.0003442689217598386,6.10871234545537e-05,0.00025900317237063784,1.3573859647422303e-05,2.3036840883615933e-05,0.14920711516428603,0.007162925971618547,0.0047234069176578485,5.358216481737453e-05,0.004809896026997728,1.4172997314142673e-05,6.103175356410389e-07,1.1779199354110253e-05,8.543053163344664e-05,0.00017958519478866755,1.669625687796293e-05,0.03363891064388222,0.00014728624321430942,0.06514883043468356,5.61163564030872e-10,0.051250081486694174,0.1098416626688375,8.483675226887063e-09,4.7791325732907386e-05,6.0254961357387994e-09,8.78336595956429e-08,1.4618875081419764e-12,1.1365409517343585e-08,3.925920084350615e-09,1.4915232602794196e-06,2.0625699501201405e-13,3.3738033626514876e-08,1.1337442515518534e-13,3.0134546977574104e-08,1.2481902965734808e-13,1.9838153028780676e-07,1.3297356012253065e-08,1.0920203619881683e-05,4.183392696522282e-11,0.0002678006795028979,0.005030786444428824,3.9370210875779793e-07,1.0660523218218629e-11,0.019521628947549538,5.562380705628625e-11,1.1957466689946961e-05,4.738043001705503e-10,0.0038967308794355363,1.0657206788018853e-06,2.6141509652018744e-06,2.681131631643402e-06,0.0001225037313009677,0.0028737194670735117,0.000784238642663656,2.642741533248806e-09,0.0004472621585484399,3.0355578306135398e-06,3.210661274851538e-08,2.1363513759830692e-08,8.976915248916904e-08,2.562932218537619e-05,2.399447943468338e-10,1.4648912311119065e-09,0.00022341896958318926,1.3836285653268392e-07,4.683992007629837e-10,0.00044615619914323246,3.868725184838501e-05,5.46603431363312e-09,3.634838836559996e-05,1.426405877837793e-07,2.773656538689546e-08,3.017374220252391e-08,1.8285983983372854e-12,6.882630322580493e-08,1.0432307634939063e-07,4.297121979866295e-05,1.587019322058034e-12,2.1190899347711194e-13,5.499605583765723e-06,0.0015278980013524318
0.0001222226823146667,0.8961897522477476,0.0014214639483043838,0.00018833285068153133,0.00023954951090676625,0.37467797368700384,0.0,0.0,0.0006295276626783036,3.685101486271357e-05,0.547627262214377,0.04223069537307032,0.0001277572447507162,2.073892751175808e-10,3.138384544963288e-08,1.9167658503161983e-06,0.0026470011705713244,0.005698698782744563,9.364339465930288e-05,8.567218165508592e-07,0.006810648800697945,8.820408850208597e-08,3.44769662193161e-07,0.00019610168367632092,2.7811931471021865e-07,0.012699543109269218,2.9478857020745946e-06,0.002879220050527033,0.0005647602747820894,1.6096586338450498e-06,9.161329022200017e-07,2.8417438964730902e-09,4.879491115702541e-07,2.5319952627890806e-05,3.76,0.0,0.0003502076415847539,0.4357778144217109,0.35895371180481717,0.037596720611817305,0.11433334520741155,0.6213031158537463,9.493276494947731e-09,1.1808326339497253e-11,0.0003437625010359598,6.104108600330502e-05,0.0002583957408276079,1.3534620320792692e-05,2.3011149360447608e-05,0.14902165549895913,0.007130570865378212,0.004719324306347336,5.3527975348404585e-05,0.004799355581178286,1.4148389563863888e-05,6.084871261600637e-07,1.1758744242526224e-05,8.535720047043104e-05,0.00017941745234851557,1.6676182926992727e-05,0.03362519757526255,0.00014693429810973396,0.06514121510023915,5.586673637873235e-10,0.05129793730706521,0.11001529715118627,8.462233626505464e-09,4.766801026246246e-05,6.000573228735956e-09,8.748707911625407e-08,1.4561191614248233e-12,1.1323522022827583e-08,3.9138008143643236e-09,1.4882389976949879e-06,2.0544314848143297e-13,3.368027672186291e-08,1.1321187033595707e-13,3.0061382885415e-08,1.2464009943244537e-13,1.9856697975779333e-07,1.3237895820070759e-08,1.0828297738847212e-05,4.15396344270145e-11,0.0002671522425577587,0.005029550073342874,3.9299083785717203e-07,1.0638002220346137e-11,0.01950742620549774,5.549859636853079e-11,1.1952625540894364e-05,4.728735149315217e-10,0.0038951535693561236,1.0642251357631336e-06,2.614630287352036e-06,2.680388045947928e-06,0.00012247021637823695,0.002871021802731575,0.0007844507573563412,2.6378971721736857e-09,0.00044651582295095974,3.0304687942184715e-06,3.2052785108477495e-08,2.1323660181329958e-08,8.960262698957274e-08,2.5561043079844977e-05,2.3948532372838256e-10,1.4605414782075521e-09,0.00022356520697655878,1.3863003594523804e-07,4.69237390903787e-10,0.00044431280854905956,3.856044637985872e-05,5.439619049081408e-09,3.624202321845956e-05,1.4274437928812124e-07,2.7688274695645774e-08,3.012791969544985e-08,1.82040326215151e-12,6.879180799039711e-08,1.042636381890244e-07,4.297601382963192e-05,1.5847227732622514e-12,2.1160201745610389e-13,5.4907237318932145e-06,0.0015264293031894078
0.0001225259382515762,0.8962693848283932,0.001422100365578658,0.0001881844909774043,0.00023942040485842644,0.37473901464727205,0.0,0.0,0.0006278872061455543,3.670024589677489e-05,0.548325846272857,0.04229465779721372,0.00012753347288666016,2.0787910426686122e-10,3.139936494227557e-08,1.9170130018936787e-06,0.00264666112269327,0.005686937250987831,9.363887608312758e-05,8.571549746819802e-07,0.006817434225233413,8.836458307469688e-08,3.4480223759059794e-07,0.0001959165776187051,2.7737548984324216e-07,0.012666341111524928,2.951327048478745e-06,0.002881063748804179,0.0005647573805153711,1.6096973013792364e-06,9.153662113707859e-07,2.8416373064817034e-09,4.875241976447236e-07,2.5320025847911378e-05,3.76,0.0,0.0003450604611155678,0.4351371106361008,0.359300054013244,0.037620752833698604,0.11409373070582716,0.6216953383833712,9.47338167648284e-09,1.1784337190840463e-11,0.0003432570826522645,6.099518828202075e-05,0.00025779034408270334,1.349570115397747e-05,2.2985556440499855e-05,0.14883648762885002,0.0070984792427096445,0.0047152482025317,5.3473946197002444e-05,0.00478886043443714,1.4123854248677074e-05,6.066637012444625e-07,1.1738349216368257e-05,8.528407016852596e-05,0.00017925034505281474,1.6656231445431913e-05,0.03361139849144137,0.0001465836976288851,0.06513352988726881,5.56191328214746e-10,0.05134567271526602,0.11018858462676438,8.44083575016426e-09,4.754515053109767e-05,5.975776461402147e-09,8.714224970659203e-08,1.4503799582354282e-12,1.1281857358478009e-08,3.901741536317502e-09,1.484964778536314e-06,2.0463341371246324e-13,3.3622741430809324e-08,1.1304988590725672e-13,2.9988474627881326e-08,1.244617965199036e-13,1.9875196238082792e-07,1.3178918332912746e-08,1.0737389695949659e-05,4.1248248978106394e-11,0.00026650650895594175,0.0050283138975750485,3.9228122313584127e-07,1.0615568967557058e-11,0.019493167119676934,5.5373768918962346e-11,1.1947762323489552e-05,4.719440643098403e-10,0.0038935567233696518,1.0627349964872116e-06,2.6151059896011064e-06,2.6796385473716407e-06,0.0001224364848195068,0.002868334207674782,0.0007846574093251398,2.6330593745250484e-09,0.00044577292007136663,3.0253879025521217e-06,3.199904364523068e-08,2.1283940468226504e-08,8.943666149098382e-08,2.549295233638509e-05,2.3902740158944807e-10,1.4562080549633973e-09,0.000223710694942635,1.3889715489700448e-07,4.70075907145746e-10,0.0004424780031730893,3.8434370494485174e-05,5.413380881790008e-09,3.613629214053266e-05,1.4284766243714076e-07,2.764009798744902e-08,3.0082207376244724e-08,1.8122627910355882e-12,6.87570991554508e-08,1.0420423936305591e-07,4.298092555353899e-05,1.582435373712799e-12,2.1129626588939435e-13,5.481863147003723e-06,0.0015249614352989647
0.00012282919418848568,0.8963488329996467,0.001422738502139158,0.00018803648672636523,0.0002392918818947789,0.37479989982057316,0.0,0.0,0.0006262530546752959,3.6550293300562664e-05,0.5490228474214529,0.04235853860058451,0.00012731030292798483,2.083705496660973e-10,3.14149543309872e-08,1.917264176623648e-06,0.002646320259027684,0.005675201804783972,9.363434284818949e-05,8.575864322920798e-07,0.006824204347292783,8.852498034883534e-08,3.448352474526081e-07,0.0001957318018709675,2.766345196789732e-07,0.012633206851536958,2.9547651694757964e-06,0.002882897532350113,0.000564752607686032,1.609733800503595e-06,9.146020420805928e-07,2.8415297646696537e-09,4.870994767902437e-07,2.5320007918624393e-05,3.76,0.0,0.00033999841365058047,0.43449767321341065,0.3596457811343317,0.03764461063833061,0.1138547167266239,0.6220868078669557,9.45353671909985e-09,1.1760409137843974e-11,0.0003427526632394494,6.094942948853779e-05,0.00025718697212781674,1.3457098964511031e-05,2.2960061394040155e-05,0.14865161159984575,0.007066648788635002,0.004711178557596931,5.342007647378928e-05,0.004778410239929337,1.4099390976739221e-05,6.048472247214736e-07,1.171801395281843e-05,8.521113947488774e-05,0.00017908386906502371,1.66364014402034e-05,0.033597514059005414,0.0001462344336866541,0.0651257754232089,5.537352406577615e-10,0.051393288196004784,0.11036152616990845,8.419481760972453e-09,4.7422744010752625e-05,5.951105015396222e-09,8.679915959829764e-08,1.4446697027180593e-12,1.1240413823665561e-08,3.8897418079340054e-09,1.4817005574739505e-06,2.0382776307313077e-13,3.3565426306642054e-08,1.1288846740922545e-13,2.991582077714096e-08,1.24284116787941e-13,1.9893648003799107e-07,1.3120419312942563e-08,1.064746745767378e-05,4.095973750087469e-11,0.0002658634591580617,0.005027077880155744,3.915732557050967e-07,1.0593223040754333e-11,0.019478852228009377,5.524932283348134e-11,1.1942877133227733e-05,4.710159482673396e-10,0.003891940474804824,1.0612502235935398e-06,2.615578082169279e-06,2.6788831612959767e-06,0.00012240253767241535,0.0028656565862338504,0.0007848586331325549,2.628228144045522e-09,0.00044503342560437694,3.020315158478888e-06,3.194538838854629e-08,2.1244353860208976e-08,8.927125278173458e-08,2.5425049899517567e-05,2.3857101915734845e-10,1.451890878490154e-09,0.00022385543555795506,1.391642132592074e-07,4.709147473540465e-10,0.0004406517443203213,3.830901827859957e-05,5.387318249671536e-09,3.6031189483541855e-05,1.4295043971748746e-07,2.759203464894822e-08,3.0036604450908684e-08,1.8041764764261455e-12,6.872217873157535e-08,1.0414487830603882e-07,4.298595324786662e-05,1.5801570220899072e-12,2.1099172520123052e-13,5.473023706804418e-06,0.0015234944232812833
0.00012313245012539518,0.8964280975694675,0.001423378342237722,0.00018788883524175604,0.00023916393733300088,0.3748606299903347,0.0,0.0,0.0006246251727223768,3.640115134205371e-05,0.5497182709499465,0.042422338035627026,0.00012708773231428838,2.0886374885525174e-10,3.143061451212913e-08,1.9175193701763087e-06,0.0026459785833034873,0.005663492431380102,9.362979562956105e-05,8.580161938748487e-07,0.0068309592331601094,8.86852801517994e-08,3.448686900126921e-07,0.0001955473552233546,2.7589638833794116e-07,0.012600140582416592,2.958200055270944e-06,0.0028847214282525335,0.000564745966559527,1.6097681372670942e-06,9.1384038686581e-07,2.841421264200355e-09,4.866749487672324e-07,2.53198992546449e-05,3.76,0.0,0.0003350200666244481,0.43385949790676365,0.35999089510223126,0.037668294566702176,0.11361630182682066,0.6224775278280619,9.433741502983722e-09,1.173654202437022e-11,0.00034224923944735407,6.090380882714699e-05,0.0002565856150240184,1.341881059576631e-05,2.2934663495185596e-05,0.14846702744977497,0.007035077207680888,0.004707115323497446,5.336636529632553e-05,0.004768004654257561,1.4074999353748854e-05,6.030376606668803e-07,1.1697738126953551e-05,8.513840713618537e-05,0.00017891802058546277,1.6616691926694622e-05,0.03358354493897725,0.00014588649826834655,0.06511795232893874,5.512988873526425e-10,0.05144078423058959,0.11053412285005047,8.398171818236385e-09,4.7300788193717404e-05,5.926558079137635e-09,8.645779712672417e-08,1.4389882007289217e-12,1.1199189735539468e-08,3.877801191300931e-09,1.4784462895002826e-06,2.030261691717429e-13,3.3508332396586746e-08,1.1272762044504709e-13,2.984341991931441e-08,1.2410706659067145e-13,1.9912053459715868e-07,1.3062394558018003e-08,1.0558519142891706e-05,4.067406726166225e-11,0.0002652230738496148,0.005025841984571097,3.9086692676257733e-07,1.0570964024075183e-11,0.019464482064731635,5.5125256252108245e-11,1.1937970065191465e-05,4.70089166756135e-10,0.0038903049564090082,1.0597707800229047e-06,2.6160465753367757e-06,2.6781219131892314e-06,0.0001223683759806805,0.0028629888439863946,0.0007850544631561317,2.6234034844071985e-09,0.0004442973153884084,3.015250564562551e-06,3.189181936507007e-08,2.1204899603604828e-08,8.910639767791587e-08,2.535733570366484e-05,2.3811616773638194e-10,1.4475898664545651e-09,0.0002239994308893989,1.3943121099621109e-07,4.71753909747383e-10,0.0004388339934119109,3.818438387617491e-05,5.361429606752427e-09,3.592670965944385e-05,1.4305271359710685e-07,2.754408407302198e-08,2.999111013516948e-08,1.7961438153198355e-12,6.86870487142637e-08,1.0408555347370163e-07,4.299109520719311e-05,1.5778876182800995e-12,2.10688381970948e-13,5.464205290148708e-06,0.0015220282922477223
0.00012343570606230468,0.8965071793393103,0.001424019870778765,0.0001877415338635633,0.0002390365665433067,0.3749212059320736,0.0,0.0,0.0006230035250376705,3.625281434180534e-05,0.5504121221217029,0.042486056353556456,0.0001268657584979369,2.0935851838429904e-10,3.14463419776321e-08,1.917778349687001e-06,0.002645636099265696,0.005651809117201516,9.362523509448846e-05,8.584442639424372e-07,0.006837698948721326,8.884548231939805e-08,3.449025593283395e-07,0.0001953632364743523,2.7516108007699136e-07,0.012567142551312369,2.9616316972134013e-06,0.002886535463498496,0.0005647374673700432,1.6098003181099943e-06,9.130812382059405e-07,2.841311798547196e-09,4.862506133004512e-07,2.5319700268881713e-05,3.76,0.0,0.0003301240116559174,0.4332225804932228,0.36033539783875873,0.03769180515882582,0.1133784845603463,0.6228675017565805,9.413995908063053e-09,1.1712735694236288e-11,0.00034174680794470114,6.085832550584398e-05,0.0002559862629015586,1.3380832919209412e-05,2.290936202976847e-05,0.14828273520849167,0.0070037622237145445,0.004703058452750221,5.3312811787750506e-05,0.004757643337429918,1.4050678991095542e-05,6.01234973402513e-07,1.1677521418682203e-05,8.506587192484659e-05,0.00017875279584845676,1.6597101927629867e-05,0.03356949178687782,0.00014553988342898145,0.06511006121887283,5.488820568833261e-10,0.05148816129696559,0.11070637573175614,8.376906077529767e-09,4.717928059248826e-05,5.902134847932432e-09,8.611815073010962e-08,1.4333352598531068e-12,1.1158183428620221e-08,3.8659192529508465e-09,1.4752019299250288e-06,2.022286048622286e-13,3.345145771122748e-08,1.1256734008415039e-13,2.9771270650954077e-08,1.2393063942338809e-13,1.9930412791314607e-07,1.3004839901392688e-08,1.0470533020546867e-05,4.039120592835378e-11,0.00026458533393711734,0.00502460617476233,3.9016222759261466e-07,1.05487915052503e-11,0.019450057160424545,5.500156732863045e-11,1.1933041215899169e-05,4.691637197304706e-10,0.0038886503003470116,1.0582966289433842e-06,2.616511479570017e-06,2.67735482884091e-06,0.0001223340007851256,0.002860330887734018,0.0007852449335882522,2.618585399220574e-09,0.00044356456540542574,3.0101941230713117e-06,3.183833659832159e-08,2.1165576951896886e-08,8.894209302621401e-08,2.5289809673399915e-05,2.376628387122459e-10,1.4433049370667355e-09,0.00022414268299437689,1.3969814815941218e-07,4.725933927598724e-10,0.0004370247119862475,3.8060461487737664e-05,5.335713423499411e-09,3.5822847139189496e-05,1.4315448652610752e-07,2.7496245658804365e-08,2.994572365430052e-08,1.7881643105142091e-12,6.86517110839502e-08,1.0402626334259821e-07,4.299634974277776e-05,1.5756270633477413e-12,2.1038622293923732e-13,5.4554077770218755e-06,0.0015205630668294922
0.00012373896199921418,0.8965860791035826,0.0014246630721745169,0.0001875945799583262,0.0002389097649488901,0.374981628413511,0.0,0.0,0.0006213880766644624,3.61052766724745e-05,0.5511044061737937,0.0425496938038453,0.00012664437895492118,2.098548350752746e-10,3.1462137102254686e-08,1.918041211152338e-06,0.002645292810669991,0.005640151847841178,9.362066190308565e-05,8.588706469725166e-07,0.0068444235594668544,8.900558669207099e-08,3.449368536254277e-07,0.00019517944443055865,2.744285792868836e-07,0.012534212999445824,2.9650600864300887e-06,0.002888339664973471,0.0005647271203202984,1.6098303494101324e-06,9.123245886782386e-07,2.8412013611560444e-09,4.858264701850967e-07,2.531941137254091e-05,3.76,0.0,0.00032530886427139854,0.4325869167741888,0.3606792912534781,0.037715142953738526,0.11314126347813777,0.6232567331090202,9.394299814018092e-09,1.168898999109584e-11,0.00034124536541941245,6.081297874258706e-05,0.00025538890595755377,1.3343162857027223e-05,2.288415629376777e-05,0.14809873489795075,0.00697270157982275,0.004699007898431958,5.325941508054854e-05,0.0047473259528347245,1.4026429508571771e-05,5.994391274945451e-07,1.16573635147247e-05,8.499353263750057e-05,0.00017858819111921608,1.657763047673049e-05,0.03355535525276193,0.00014519458129246354,0.06510210270101457,5.46484540444756e-10,0.05153541986973594,0.11087828587474656,8.355684690595604e-09,4.705821873930303e-05,5.877834523955273e-09,8.578020895137596e-08,1.4277106894144986e-12,1.111739325446413e-08,3.854095563976484e-09,1.4719674343724936e-06,2.0143504324328613e-13,3.339479965560999e-08,1.1240761753616402e-13,2.9699371584272298e-08,1.2375482625766348e-13,1.9948726182778858e-07,1.2947751211496138e-08,1.0383497508348028e-05,4.0111121573588956e-11,0.0002639502205457218,0.005023370415125239,3.894591495708722e-07,1.0526705073587442e-11,0.019435578042029278,5.487825423068851e-11,1.1928090681866855e-05,4.682396072002804e-10,0.003886976638201743,1.0568277339904787e-06,2.6169728050504565e-06,2.6765819337417424e-06,0.000122299413125474,0.00285768262548981,0.0007854300784363911,2.6137738920771662e-09,0.0004428351517808757,3.005145835980739e-06,3.178494010870194e-08,2.1126385166103178e-08,8.87783357063905e-08,2.5222471723509237e-05,2.372110235583239e-10,1.439036009087385e-09,0.00022428519392089875,1.3996502465623907e-07,4.734331943929451e-10,0.0004352238616988539,3.7937245370075115e-05,5.310168187024183e-09,3.571959645312118e-05,1.4325576093733637e-07,2.744851881127481e-08,2.990044424285187e-08,1.7802374706420953e-12,6.861616780581665e-08,1.0396700641056946e-07,4.3001715182210705e-05,1.573375259558381e-12,2.100852350098803e-13,5.446631048488155e-06,0.0015190987711825488
0.00012401189234243274,0.8966569339279915,0.0014252433708795164,0.00018746261637733156,0.0002387961264359416,0.37503587806654526,0.0,0.0,0.0006199394448807079,3.5973171588550466e-05,0.5517261262407626,0.04260689857224099,0.0001264456434006212,2.1030298948345858e-10,3.1476412709440845e-08,1.918281238499175e-06,0.002644983166162448,0.005629682561171582,9.361653575009073e-05,8.592529529524143e-07,0.006850462848332016,8.914959687583766e-08,3.4496808198206225e-07,0.0001950143099443372,2.737717161663945e-07,0.012504635147153144,2.968142847818513e-06,0.0028899550605707234,0.0005647162364622395,1.6098555448310013e-06,9.116457348194337e-07,2.8411011313507685e-09,4.854449056997294e-07,2.5319074830795117e-05,3.76,0.0,0.00032104328232876727,0.4320158878850067,0.36098827592504906,0.03773599967227463,0.11292827304176348,0.6236064092538687,9.376615552992469e-09,1.1667670564953343e-11,0.00034079491000008256,6.0772282773886534e-05,0.00025485298253754586,1.3309520295426007e-05,2.2861552401062657e-05,0.14793338423114005,0.006944962611132312,0.004695367761754245,5.3211491399232526e-05,0.004738077593247862,1.4004665262243216e-05,5.978286864467045e-07,1.163927141957376e-05,8.492859379800874e-05,0.00017844057391112967,1.6560206738941884e-05,0.03354256161333991,0.00014488492527594727,0.06509488289868118,5.443431188260771e-10,0.0515778516627837,0.11103271283381358,8.336623487229908e-09,4.6949642162311635e-05,5.856068664008867e-09,8.547750941109702e-08,1.4226726765014216e-12,1.1080865542608668e-08,3.843503696078782e-09,1.4690647856893348e-06,2.0072423804296074e-13,3.334399249187522e-08,1.1226434473437642e-13,2.9634875209144323e-08,1.2359712038886848e-13,1.996516910747161e-07,1.2896766405559796e-08,1.0305968864841703e-05,3.98613938884563e-11,0.000263380848742874,0.005022258245278655,3.8882775837358773e-07,1.0506900552154061e-11,0.019422500915032913,5.476759226996586e-11,1.1923616739637285e-05,4.674090469072123e-10,0.0038854542003573913,1.0555101927937802e-06,2.617384946458361e-06,2.675881380881809e-06,0.00012226810343159513,0.002855307402783435,0.0007855921833846181,2.609449162797753e-09,0.0004421815124884618,3.000609351013011e-06,3.1736957049430306e-08,2.1091223843879842e-08,8.863141953126161e-08,2.5162028299128195e-05,2.368056772937107e-10,1.4352075884139466e-09,0.00022441282173226942,1.40205161548386e-07,4.741892866576853e-10,0.0004336102734662926,3.7826950024157073e-05,5.28732239605489e-09,3.5627189480628036e-05,1.4334648367100835e-07,2.7405659550946163e-08,2.985978369169906e-08,1.7731479415885554e-12,6.858400463883801e-08,1.039137023320299e-07,4.30066375316013e-05,1.5713560385391982e-12,2.0981533646538708e-13,5.438749666218286e-06,0.0015177817196416062
0.0001242848226856513,0.8967276425360917,0.0014258250013294992,0.00018733093025332612,0.00023868294204363623,0.3750900045811946,0.0,0.0,0.0006184957813784659,3.5841705416026744e-05,0.5523465849429087,0.04266403821871369,0.00012624738536243333,2.10752515359195e-10,3.149074384880674e-08,1.918524406016426e-06,0.0026446728758030016,0.005619234346844197,9.361240034671507e-05,8.596338992725493e-07,0.006856490002218055,8.929352759165459e-08,3.449996515131238e-07,0.0001948494382708404,2.7311710336257094e-07,0.012475113121321027,2.9712229604648206e-06,0.0028915625319810437,0.0005647038714696657,1.6098790088190359e-06,9.109688939940206e-07,2.8410001047965334e-09,4.850634967172754e-07,2.5318666090604088e-05,3.76,0.0,0.00031684115675432696,0.43144586807937474,0.3612967699579395,0.0377567172524909,0.11271576327839732,0.6239554891587765,9.358971201994344e-09,1.1646400005668784e-11,0.00034034525059665956,6.073169622991673e-05,0.000254318660274995,1.3276122229904544e-05,2.2839024975511875e-05,0.14776827004488702,0.006917426226762508,0.00469173267038455,5.3163693408582986e-05,0.004728864308126519,1.398295784233144e-05,5.96223732901837e-07,1.1621226472543168e-05,8.486381180740346e-05,0.00017829345323973312,1.654287755771618e-05,0.03352970142295224,0.0001445763205784862,0.06508760941773954,5.422170262569984e-10,0.05162018819909386,0.11118686379476957,8.317598435753055e-09,4.6841422887129165e-05,5.834401145803038e-09,8.51761732025405e-08,1.4176573539086177e-12,1.10445103991299e-08,3.832958359551536e-09,1.4661700592588952e-06,2.000166341449012e-13,3.329336080715036e-08,1.121215265775409e-13,2.9570579385819903e-08,1.234399147812815e-13,1.9981575101266758e-07,1.2846152751508072e-08,1.0229192715196448e-05,3.961386726212801e-11,0.0002628135758498709,0.005021146062251699,3.8819766722065103e-07,1.0487165135672086e-11,0.019409380677594644,5.4657231938044366e-11,1.1919125379962032e-05,4.66579567516817e-10,0.0038839165688111022,1.0541968538558145e-06,2.617794204715573e-06,2.6751761604946056e-06,0.00012223662323339177,0.0028529398932925507,0.0007857500265406267,2.6051297671000997e-09,0.0004415305392213825,2.9960794735172173e-06,3.168904389939666e-08,2.1056167400467103e-08,8.848494195476562e-08,2.510173706749604e-05,2.3640154430952906e-10,1.4313920050680283e-09,0.00022453985232008745,1.4044524925285348e-07,4.749456343297306e-10,0.00043200345570466674,3.7717218042625444e-05,5.264612778779145e-09,3.553526980541071e-05,1.434368063098453e-07,2.73628897571577e-08,2.981920870925965e-08,1.766100327141282e-12,6.855167788864013e-08,1.0386042287813842e-07,4.301164717599999e-05,1.5693437581110481e-12,2.0954636669988985e-13,5.4308849388739925e-06,0.0015164654573567448
0.00012455775302886986,0.896798205493516,0.0014264079528301058,0.00018719951971901973,0.00023857020854187532,0.3751440085013187,0.0,0.0,0.000617057061266847,3.571087415823122e-05,0.5529657860442798,0.04272111292229259,0.00012604960303405166,2.1120330087577623e-10,3.150512879997704e-08,1.9187706373577036e-06,0.00264436194237265,0.005608807192704372,9.360825615962016e-05,8.60013489172971e-07,0.006862505068059076,8.94373787264435e-08,3.450315589591522e-07,0.00019468482855695575,2.724647297665202e-07,0.012445647085765803,2.9743004184516355e-06,0.0028931620986072963,0.0005646900327148544,1.6099007462331295e-06,9.102940608652657e-07,2.8408982771335894e-09,4.846822430892228e-07,2.5318185448261826e-05,3.76,0.0,0.00031270152629397474,0.430876854345488,0.3616047747192754,0.03777729608532646,0.11250373312615833,0.6243039752759248,9.34136667285296e-09,1.1625178199036955e-11,0.0003398963848332719,6.069121855340096e-05,0.000253785932162741,1.3242966481575778e-05,2.2816573519533056e-05,0.14760339233927933,0.006890090820772483,0.004688102591244959,5.3116020490418835e-05,0.004719685858959302,1.396130697726048e-05,5.94624241528062e-07,1.1603228449843231e-05,8.47991858148921e-05,0.00017814682645176242,1.6525642246193838e-05,0.03351677514436333,0.00014426876159870546,0.06508028268841509,5.401061157755214e-10,0.05166242981783294,0.11134073952021313,8.298609639177788e-09,4.673355915538787e-05,5.8128314015093735e-09,8.487619218222915e-08,1.412664586107351e-12,1.1008326657123616e-08,3.822459250617806e-09,1.463283223370215e-06,1.993122124282646e-13,3.3242902576607664e-08,1.1197915660359232e-13,2.950648312705429e-08,1.2328320224426057e-13,1.999794429578578e-07,1.2795907309439618e-08,1.0153160917189634e-05,3.9368519214223914e-11,0.0002622483885479835,0.005020033840997287,3.8756887000095593e-07,1.0467498530715073e-11,0.019396217706409476,5.4547171927087465e-11,1.1914616673583185e-05,4.657511690392294e-10,0.0038823638382881023,1.0528876913205393e-06,2.6182005872739574e-06,2.6744662912743457e-06,0.00012220497328174472,0.002850580032399349,0.0007859036323155052,2.6008157074635154e-09,0.000440882214872546,2.991556204347894e-06,3.164120066729822e-08,2.1021215311216285e-08,8.833890076221963e-08,2.5041597946918717e-05,2.359986185513414e-10,1.4275892009417724e-09,0.00022466628715793626,1.4068528776873688e-07,4.7570223618313e-10,0.00043040338070639056,3.760804535330905e-05,5.242038265252714e-09,3.5443833559796856e-05,1.435267305910483e-07,2.7320209008501223e-08,2.9778718756565032e-08,1.7590942805895774e-12,6.851918895706884e-08,1.0380716699587271e-07,4.301674293014536e-05,1.5673383494282648e-12,2.0927831648790663e-13,5.4230367820198776e-06,0.0015151500009795249
