Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787)
1.4652598720063126e-06,0.8183899215778828,0.0002494988418066738,1.595345559441348e-05,0.00010562396894321414,0.0012761294264127486,0.0,0.0,4.76683493008363e-05,9.429449692224063e-08,2.070495664993106e-05,1.6433093629159932e-07,2.243625552275794e-09,1.5713389114565075e-13,3.4800737502378647e-10,1.68207047210591e-07,1.0709701458915237e-07,7.819464276352229e-08,1.4309867562002988e-09,7.521362646392108e-11,1.6357497818042054e-05,5.114052330905306e-11,5.086215885226003e-09,9.371498792990652e-12,2.792185552369039e-12,4.566848980199007e-06,5.5654894268833585e-09,1.5854184324506836e-09,3.977262748223508e-15,1.4940396812595416e-14,2.199317986777771e-11,6.3116506362385e-13,1.0675862935861013e-08,2.622181194350885e-13,3.76,0.0,0.8198241638124508,0.9984491217746577,0.0003101331010978611,1.5819957310611705e-08,0.1243741805079622,0.12448680969649799,2.9258469903717223e-08,5.4933039644812576e-11,0.0011958988058665748,1.070108955951338e-05,3.2098907191727064e-05,6.298163339919701e-05,7.1748148009439765e-06,0.0007780062934440798,0.000870732199716246,0.005335051037112336,1.1426699662665248e-05,0.000124673495957484,1.7479358741053884e-06,5.984452611632892e-09,1.2761880546914406e-06,1.795695699124632e-06,3.3307369448062233e-07,1.0558007043178378e-07,7.790711717814153e-06,2.515904482476779e-07
1.4768022092222854e-06,0.8185263899229953,0.00025493959890295423,1.6354867992423904e-05,0.00010776720950793693,0.0013101009388776384,0.0,0.0,4.832681469672362e-05,9.60836265111973e-08,2.1445631896149913e-05,1.7096556704937034e-07,2.3164554597048613e-09,1.6979783648737811e-13,3.678633916725681e-10,1.7391009816721816e-07,1.1120835940654505e-07,8.130258375593125e-08,1.5104123080193705e-09,7.81776315863951e-11,1.663145369900554e-05,5.216458955412356e-11,5.258340581632845e-09,9.980611962051246e-12,2.9085483437889742e-12,4.757278798308054e-06,5.717142860013738e-09,1.6740712822705712e-09,4.313138804359517e-15,1.6126266533085315e-14,2.336705884431739e-11,6.578565602595979e-13,1.0976404149747762e-08,2.788501988983161e-13,3.76,0.0,0.8188498450600198,0.9984412321246718,0.00031814768693240475,1.6512500304108e-08,0.12528116492950375,0.12539703436167665,2.947201108836611e-08,5.5335049072436237e-11,0.0011958893619996775,1.1019716485365279e-05,3.3181805637286856e-05,6.427560475063105e-05,7.321500687189726e-06,0.0007982677091115833,0.0008935084135743421,0.005373087458910699,1.1776711951508085e-05,0.00012654669173634695,1.7963368328504368e-06,6.13192953957669e-09,1.312974504571458e-06,1.8338460074370892e-06,3.499645238404878e-07,1.1079371613084967e-07,8.078766259122219e-06,2.6585139820002175e-07
1.4883445464382583e-06,0.818662828799355,0.00026047489042674727,1.6764653818328126e-05,0.00010994674802498681,0.0013447734826233647,0.0,0.0,4.8994148590109806e-05,9.789973629509829e-08,2.2208550292795613e-05,1.7782468926793217e-07,2.3915184500882237e-09,1.834107100760069e-13,3.8873913222303083e-10,1.7977301601545376e-07,1.1545450511406716e-07,8.451403481179671e-08,1.5939256358880729e-09,8.124184565125567e-11,1.6908360340130277e-05,5.320701038799772e-11,5.43529292634273e-09,1.0625741338203495e-11,3.029245005873785e-12,4.954480934871027e-06,5.8721883883583875e-09,1.767221870707979e-09,4.675154173358539e-15,1.73999827218553e-14,2.4819445708342945e-11,6.855303356538172e-13,1.1283855541736297e-08,2.9644268910220854e-13,3.76,0.0,0.8178757212793937,0.9984331931246745,0.0003263266466213734,1.72306766010796e-08,0.1261869991316536,0.1263061896381979,2.9685281551453075e-08,5.573657164832225e-11,0.0011958797393527038,1.1346037584781144e-05,3.429387012515531e-05,6.559046206097183e-05,7.470555875900152e-06,0.0008189416794293384,0.0009167492883524363,0.005411069643321984,1.2135333029497713e-05,0.00012843263954133994,1.8458539461410744e-06,6.28279043537764e-09,1.3506226471230878e-06,1.8726629000299631e-06,3.676169471887575e-07,1.1623658485830297e-07,8.375823858587447e-06,2.808309745478294e-07
1.499886883654231e-06,0.8187992402591097,0.00026610614319761983,1.718296741651611e-05,0.00011216316260428486,0.001380158249789195,0.0,0.0,4.967050309993193e-05,9.974328581168744e-08,2.299426714739078e-05,1.8491461466523844e-07,2.4688869283649116e-09,1.98038806114989e-13,4.1068192625841656e-10,1.8579952994902114e-07,1.1983936934811461e-07,8.783185926606744e-08,1.68172464600477e-09,8.440926116094908e-11,1.718825195383133e-05,5.4268274506373336e-11,5.617185433977045e-09,1.130883655165472e-11,3.1544279250240164e-12,5.158659728844913e-06,6.030691326451272e-09,1.86507745659163e-09,5.065189103927126e-15,1.8767626597317724e-14,2.6354460393215747e-11,7.142182428172268e-13,1.1598352482564871e-08,3.15046521448324e-13,3.76,0.0,0.8169017777019035,0.9984250021314605,0.0003346728191250761,1.7975288372101223e-08,0.1270916817012313,0.12721427591568685,2.989828096234179e-08,5.613760768912135e-11,0.0011958699347602232,1.168020722628062e-05,3.543572305519439e-05,6.692649660154545e-05,7.6220138563460675e-06,0.0008400348129833511,0.0009404622105671183,0.005448997898487374,1.2502735758442253e-05,0.000130331325336824,1.8965087004297752e-06,6.4371155280648316e-09,1.389149086583134e-06,1.912157608901144e-06,3.86061666023404e-07,1.2191770575163513e-07,8.682121003008246e-06,2.9656135818438526e-07
1.511429220870204e-06,0.8189356263802718,0.0002718348048698301,1.76099658668869e-05,0.00011441704008813341,0.0014162665835190803,0.0,0.0,5.0356032317693874e-05,1.0161474450002811e-07,2.3803349323969557e-05,1.9224180458746959e-07,2.5486358745843694e-09,2.1375275546281337e-13,4.3374110557029647e-10,1.919934441565125e-07,1.243669812714615e-07,9.125898708564864e-08,1.7740163654639398e-09,8.768295549793777e-11,1.7471163692209008e-05,5.5348888459014735e-11,5.8041328762752974e-09,1.2031945176354987e-11,3.2842549889042388e-12,5.370024802133626e-06,6.192718156462757e-09,1.967854016775439e-09,5.4852498422650135e-15,2.023567383833587e-14,2.7976422786124578e-11,7.439530785325329e-13,1.1920032743245213e-08,3.3471514897032017e-13,3.76,0.0,0.8159279993754749,0.9984166564558196,0.00034318908995534725,1.8747159887205076e-08,0.12799521117555984,0.1281212935708777,3.0111008978797836e-08,5.6538157526079957e-11,0.0011958599450105256,1.2022382517607463e-05,3.660799781993766e-05,6.82840035901356e-05,7.775908586414197e-06,0.000861553809787649,0.000964654665595341,0.005486872537885971,1.2879096027655096e-05,0.0001322427357025703,1.9483229417734907e-06,6.594986901143341e-09,1.4285707056861159e-06,1.9523415835958776e-06,4.0533050292852907e-07,1.278464308657452e-07,8.997899449712629e-06,3.1307601761001185e-07
1.5229715580861767e-06,0.8190719892670653,0.00027766234419351405,1.8045809031404215e-05,0.000116708976166979,0.001453109979890527,0.0,0.0,5.105089232678781e-05,1.035145918892807e-07,2.463637545050428e-05,1.9981287316367951e-07,2.6308429386241044e-09,2.306277926508864e-13,4.579680821439797e-10,1.9835863915634327e-07,1.2904148507996275e-07,9.479841623897012e-08,1.8710173440255966e-09,9.106609342860324e-11,1.7757131668528185e-05,5.644937726816132e-11,5.996252322366807e-09,1.279721739908388e-11,3.4188898019195716e-12,5.588791181262458e-06,6.358336547891345e-09,2.075776583938939e-09,5.937476615420321e-15,2.1811018655091932e-14,2.96898617927631e-11,7.747686104158683e-13,1.2249036532897608e-08,3.55504665707355e-13,3.76,0.0,0.8149543711622362,0.9984081533618038,0.000351878391914749,1.9547138118610517e-08,0.1288975860416677,0.129027242967494,3.0323465246802503e-08,5.693822150600315e-11,0.0011958497668236568,1.2372723349491143e-05,3.781133897885817e-05,6.966328223367447e-05,7.93227449820384e-06,0.0008835054624975621,0.0009893342388739331,0.005524693880419931,1.3264592801677104e-05,0.00013416685784497246,2.001318881173616e-06,6.756488530490064e-09,1.4689046698104247e-06,1.9932264958589498e-06,4.2545643934675596e-07,1.340324458406015e-07,9.32340632948727e-06,3.304097555619228e-07
1.5345138953021496e-06,0.8192083310502667,0.0002835902512777843,1.8490659601378963e-05,0.00011903957549618484,0.0014907000898604088,0.0,0.0,5.175524122174309e-05,1.0544331779132638e-07,2.5493936129721776e-05,2.0763459052336214e-07,2.715588538331205e-09,2.487440384540194e-13,4.834164289546049e-10,2.0489907315076595e-07,1.3386714363293828e-07,9.845321409189402e-08,1.9729540727442875e-09,9.456192968650582e-11,1.8046192979160094e-05,5.757028506774007e-11,6.193663179647144e-09,1.3606910905890409e-11,3.5585019097489553e-12,5.815179421716891e-06,6.527615377559993e-09,2.189079596566055e-09,6.424152103858425e-15,2.3500999248211607e-14,3.149952479029459e-11,8.066996047598645e-13,1.258550653704067e-08,3.774739316229891e-13,3.76,0.0,0.8139808777361079,0.9983994900659493,0.0003607437058466698,2.0376093362095785e-08,0.12979880473547897,0.12993212445612734,3.053564940036377e-08,5.733779999225699e-11,0.0011958393968635186,1.2731392439940174e-05,3.9046402434799256e-05,7.106463577107104e-05,8.091146503663041e-06,0.0009058966576352584,0.001014508617107225,0.005562462250500765,1.3659408168552342e-05,0.000136103679608467,2.0555190999690328e-06,6.921706322969533e-09,1.5101684311659813e-06,2.034824244395323e-06,4.4647365454319436e-07,1.4048578089803765e-07,9.658894251331582e-06,3.4859875720031845e-07
1.5460562325181224e-06,0.8193446538875566,0.0002896200378557072,1.8944683145486916e-05,0.00012140945181380058,0.001529048721227621,0.0,0.0,5.246923912739053e-05,1.0740142249731244e-07,2.6376634153355854e-05,2.1571388607812786e-07,2.802955961205581e-09,2.681867988731976e-13,5.101419636667548e-10,2.1161878339905934e-07,1.3884834221182862e-07,1.0222651883044304e-07,2.0800634201280123e-09,9.81738116376284e-11,1.8338385725996262e-05,5.871217576406008e-11,6.396487235265988e-09,1.4463395996045713e-11,3.703267033331942e-12,6.04941573500346e-06,6.70062474992167e-09,2.30800726151202e-09,6.94771043303589e-15,2.5313424732120195e-14,3.3410387484486517e-11,8.397818551806729e-13,1.2929587956336275e-08,4.0068470332720886e-13,3.76,0.0,0.8130075035803691,0.9983906637364871,0.00036978806139644974,2.1234919877662762e-08,0.13069886564099079,0.1308359383741168,3.074756106132434e-08,5.7736893365811025e-11,0.0011958288317493527,1.3098555379067934e-05,4.0313855612568445e-05,7.248837151616369e-05,8.252560000263493e-06,0.0009287343768275418,0.0010401855894826126,0.005600177978136857,1.4063727388656861e-05,0.000138053189487164,2.11094655528189e-06,7.0907281557840445e-09,1.5523797330231393e-06,2.0771469597418236e-06,4.6841756579610606e-07,1.4721682217708757e-07,1.0004621409065536e-05,3.676806398992368e-07
1.5575985697340952e-06,0.8194809599638745,0.0002957532375511158,1.9408048158531827e-05,0.00012381922805931777,0.0015681678406124673,0.0,0.0,5.319304821793022e-05,1.09389416978196e-07,2.7285084719882745e-05,2.2405785186870436e-07,2.8930314697465564e-09,2.8904688143526325e-13,5.382028353330294e-10,2.185218876099971e-07,1.439895924118814e-07,1.0612154091083732e-07,2.1925930865225725e-09,1.0190518203031516e-10,1.863374903934458e-05,5.987563371868551e-11,6.60484869823325e-09,1.5369160934153917e-11,3.853367312724921e-12,6.291732118491513e-06,6.877436017678677e-09,2.432813929580975e-09,7.510746715616892e-15,2.7256603602556965e-14,3.542766418751825e-11,8.740522120918151e-13,1.3281428545790028e-08,4.25201770871214e-13,3.76,0.0,0.8120342329852007,0.9983816714925801,0.00037901453778366835,2.212453655016958e-08,0.13159776708943904,0.13173868504542618,3.095919983916684e-08,5.8135502026322716e-11,0.0011958180680294716,1.3474380674450993e-05,4.161437763969411e-05,7.393480090078409e-05,8.416550876713424e-06,0.0009520256980559079,0.001066373048893885,0.005637841399022163,1.4477738944079754e-05,0.0001400153766366927,2.1676245855156304e-06,7.263643916567347e-09,1.5955566139824717e-06,2.1202070092525064e-06,4.913248698503383e-07,1.5423632341750247e-07,1.0360851689820246e-05,3.8769450469208715e-07
1.569140906950068e-06,0.8196172514917681,0.0003019914061472187,1.9880926110963297e-05,0.00012626953649339757,0.0016080695754526557,0.0,0.0,5.392683273588957e-05,1.11407823089363e-07,2.8219915655786723e-05,2.3267374597849604e-07,2.985904410588232e-09,3.114209297613489e-13,5.676596141898256e-10,2.2561258535370749e-07,1.4929553617180687e-07,1.101415645373391e-07,2.310802077442782e-09,1.0575958183270932e-10,1.8932323101317908e-05,6.106126445420623e-11,6.81887424215035e-09,1.6326817551575902e-11,4.008991561260634e-12,6.542366488095958e-06,7.058121802720496e-09,2.5637644845497696e-09,8.116027177933236e-15,2.9339373832320133e-14,3.755681853361645e-11,9.095486130283868e-13,1.3641178654407557e-08,4.5109310089721795e-13,3.76,0.0,0.8110610500452119,0.9983725104035135,0.000388426264585726,2.304588757063037e-08,0.13249550735845056,0.13264036478052219,3.1170565330816174e-08,5.853362639326478e-11,0.0011958071021882215,1.385903979702013e-05,4.294865952934308e-05,7.540423951791852e-05,8.583155518707566e-06,0.0009757777969188563,0.0010930789931721254,0.005675452854626115,1.4901634588555315e-05,0.00014199023088626466,2.225576915904745e-06,7.4405455442349764e-09,1.6397174122850459e-06,2.164017002200391e-06,5.152335856705558e-07,1.615554180013369e-07,1.072785478444076e-05,4.086809894232352e-07
1.5806832441660409e-06,0.8197535307117579,0.0003083361218569591,2.0363491499157076e-05,0.00012876101881855443,0.0016487662160157752,0.0,0.0,5.467075901095894e-05,1.1345717377940226e-07,2.9181767640402945e-05,2.4156899601495476e-07,3.081667327552954e-09,3.354117774056962e-13,5.985753846514491e-10,2.3289515949302176e-07,1.5477094994652457e-07,1.1428994916841048e-07,2.434961196598903e-09,1.0974065316059066e-10,1.923414916972534e-05,6.226969538365019e-11,7.038693048573603e-09,1.7339107108855182e-11,4.1703355304638664e-12,6.801562813862299e-06,7.242756017385067e-09,2.7011347460868947e-09,8.766499906378514e-15,3.1571134683664697e-14,3.9803574650346596e-11,9.463101138457371e-13,1.4008991265306449e-08,4.784299864386862e-13,3.76,0.0,0.8100879386569415,0.9983631774878639,0.0003980264225328551,2.3999943138906625e-08,0.13339208467118358,0.13354097787625108,3.138165712043892e-08,5.893126690709748e-11,0.0011957959306665993,1.4252707227484107e-05,4.4317404365395574e-05,7.689700716495166e-05,8.752410814713335e-06,0.0009999979479064453,0.0011203115263239748,0.0057130126922847494,1.5335609397944722e-05,0.0001439777427509588,2.284827664115748e-06,7.621527070607351e-09,1.6848807701627977e-06,2.208589794998336e-06,5.401830985322838e-07,1.6918563136273715e-07,1.1105906299830601e-05,4.3068232365847907e-07
1.5922255813820137e-06,0.8198897998926954,0.000314788985595077,2.085592189646836e-05,0.00013129432630078203,0.0016902702174281007,0.0,0.0,5.5424995478690796e-05,1.1553801330311337e-07,3.017129443438523e-05,2.5075120266004265e-07,3.1804160787563405e-09,3.611288220184146e-13,6.310158416064376e-10,2.4037397763439835e-07,1.6042074902831088e-07,1.1857013105170163e-07,2.5653535593943758e-09,1.1385214229860182e-10,1.9539269602477083e-05,6.350157656429926e-11,7.264436851016854e-09,1.8408906431395918e-11,4.337602186198242e-12,7.06957125851647e-06,7.4314138860484e-09,2.845211887029221e-09,9.465306251650014e-15,3.396188033033832e-14,4.217392880408094e-11,9.84376920817346e-13,1.4385022036283518e-08,5.072872036802354e-13,3.76,0.0,0.8091148825163417,0.9983536697127001,0.0004078182443146945,2.4987700188541334e-08,0.13428749719545435,0.13444052461571485,3.159247477923962e-08,5.932842403048663e-11,0.001195784549833749,1.4655560503285366e-05,4.572132748967365e-05,7.841342788697829e-05,8.924354161792219e-06,0.001024693525687074,0.001148078859777063,0.005750521265293054,1.5779861821265407e-05,0.000145977903444231,2.3454013458987538e-06,7.806684662815127e-09,1.7310656382285645e-06,2.253938496541843e-06,5.662142054897795e-07,1.7713889377631797e-07,1.1495287873268196e-05,4.5374238540878907e-07
1.6037679185979865e-06,0.8200260613321295,0.0003213516212518228,2.1358398005067927e-05,0.00013387011989210508,0.0017325942017195727,0.0,0.0,5.61897126990483e-05,1.1765089743883036e-07,3.1189163111846454e-05,2.6022814329108815e-07,3.2822499579014475e-09,3.8868842094015826e-13,6.650493901229426e-10,2.4805349359851376e-07,1.6624999202185863e-07,1.2298562478839672e-07,2.702275127699761e-09,1.1809790281795427e-10,1.9847727882513514e-05,6.475758147669622e-11,7.496239979600583e-09,1.9539234331231356e-11,4.511001996540036e-12,7.346648319043306e-06,7.624171967047458e-09,2.9962948654933047e-09,1.02157929311179e-14,3.652223538702558e-14,4.467416153889099e-11,1.0237904236572937e-12,1.4769429340837003e-08,5.377431760008594e-13,3.76,0.0,0.8081418651162379,0.99834398399275,0.0004178050153985612,2.601018313451407e-08,0.13518174304285202,0.13533900526814746,3.180301786525427e-08,5.972509824956954e-11,0.0011957729559854715,1.5067780266086602e-05,4.716115669131735e-05,7.99538300201664e-05,9.099023471455382e-06,0.0010498720064064664,0.0011763893136323572,0.005787978932998533,1.623459373226567e-05,0.00014799070489065298,2.4073228807889597e-06,7.996116666499225e-09,1.7782912799052101e-06,2.3000764736766937e-06,5.933691622607626e-07,1.8542755353477058e-07,1.1896287288725406e-05,4.779067597232339e-07
1.6153102558139593e-06,0.8201623173566729,0.00032802567596827096,2.1871103708568163e-05,0.0001364890703540362,0.0017757509598847756,0.0,0.0,5.69650833747887e-05,1.197963937101424e-07,3.223605429621945e-05,2.700077756733554e-07,3.38727181990385e-09,4.1821430939418637e-13,7.007472486731408e-10,2.5593824891060393e-07,1.7226388547896023e-07,1.2754002492745126e-07,2.8460352667375017e-09,1.2248189879381382e-10,2.0159568643269717e-05,6.603840782965678e-11,7.734239406354832e-09,2.073325832833838e-11,4.690753231895997e-12,7.63305697135875e-06,7.821108174941677e-09,3.1546948723125046e-09,1.1021524872119043e-14,3.926349244898977e-14,4.7310850328866787e-11,1.064593229493376e-12,1.51623743096428e-08,5.698801456392487e-13,3.76,0.0,0.8071688697437704,0.998334117189519,0.00042799007485955643,2.7068444644723605e-08,0.1360748202678391,0.13623642008879006,3.2013285923140735e-08,6.01212900752699e-11,0.0011957611453745167,1.5489550309787665e-05,4.8637632398300924e-05,8.151854623515577e-05,9.276457175552455e-06,0.0010755409689988283,0.0012052513179232162,0.005825386060896024,1.6700010481542015e-05,0.00015001613973888322,2.47061759785734e-06,8.189923649823346e-09,1.8265772758933536e-06,2.3470173567943102e-06,6.216917315691074e-07,1.9406439052660747e-07,1.2309198595218836e-05,5.032227992086067e-07
1.6268525930299322e-06,0.8202985703223752,0.00033481282041317596,2.2394226125449646e-05,0.0001391518583819222,0.0018197534539597289,0.0,0.0,5.775128236966619e-05,1.219750816120952e-07,3.3312662399886585e-05,2.800982417256757e-07,3.495588210993886e-09,4.498380425012299e-13,7.381835559895625e-10,2.640328743106179e-07,1.7846778869874004e-07,1.322370075902684e-07,2.996957324942821e-09,1.270082081256612e-10,2.0474837694686588e-05,6.734477839212164e-11,7.97857479118339e-09,2.1994301685601456e-11,4.877082277907636e-12,7.92906681814216e-06,8.022301803118268e-09,3.320735794306009e-09,1.1886298841652966e-14,4.219765174996321e-14,5.0090882764637574e-11,1.1068291978175427e-12,1.55640208724836e-08,6.037843533358009e-13,3.76,0.0,0.8061958794778155,0.9983240661104564,0.00043837681622263953,2.816356643603385e-08,0.13696672686683978,0.1371327693187658,3.2223278483965965e-08,6.051700004466381e-11,0.0011957491141830882,1.592105762907086e-05,5.015150787108084e-05,8.310791358047419e-05,9.456694232192242e-06,0.001101708096510147,0.0012346734138808776,0.0058627430207237406,1.7176320949195775e-05,0.00015205420137487388,2.535311241509819e-06,8.38820844830935e-09,1.875943528677132e-06,2.3947750455578838e-06,6.512272329876395e-07,2.0306263022521307e-07,1.2734322227224877e-05,5.297396865349125e-07
1.638394930245905e-06,0.8204348226150954,0.00034171474906131055,2.2927955663298658e-05,0.0001418591747301584,0.001864614819114293,0.0,0.0,5.854848672643858e-05,1.2418755284195688e-07,3.441969586762625e-05,2.9050787136051335e-07,3.6073095034468007e-09,4.83699462405161e-13,7.774354816693124e-10,2.7234209128325457e-07,1.8486721869957966e-07,1.370803321263719e-07,3.15537923769794e-09,1.3168102596403252e-10,2.0793582049780158e-05,6.86774418527086e-11,8.229388528497037e-09,2.3325850772209214e-11,5.07022396170897e-12,8.234954239896452e-06,8.227833546746636e-09,3.4947546939011246e-09,1.2814157910810295e-14,4.533746305185394e-14,5.302147029567832e-11,1.1505434764410448e-12,1.5974535800629802e-08,6.395462263224453e-13,3.76,0.0,0.805222877186386,0.9983138275080949,0.0004489686883168062,2.9296660095749337e-08,0.13785746077731412,0.13802805318495495,3.2432995064990315e-08,6.091222872239788e-11,0.001195736858509494,1.6362492468472296e-05,5.170354939836566e-05,8.472227352595402e-05,9.639774131694292e-06,0.001128381177433583,0.001264664255206131,0.005900050190560576,1.7663737598025582e-05,0.00015410488393531813,2.601429977334e-06,8.59107621050662e-09,1.9264102670672823e-06,2.44336371476228e-06,6.82022594324285e-07,2.1243595810064333e-07,1.3171965127189683e-05,5.575084989875575e-07
1.6499372674618778e-06,0.8205710766508788,0.000348733180473224,2.347248607386234e-05,0.00014461172033824852,0.0019103483657599634,0.0,0.0,5.93568756846614e-05,1.2643441153463384e-07,3.555787742392468e-05,3.0124518639985777e-07,3.722550035096013e-09,5.199471918637407e-13,8.185833406455665e-10,2.8087071360794857e-07,1.9146785536910772e-07,1.4207384280064115e-07,3.3216541558696253e-09,1.3650466824716738e-10,2.1115849951780805e-05,7.00371737078556e-11,8.486825794523486e-09,2.4731562770979895e-11,5.270421892128227e-12,8.551002549305222e-06,8.43778552608761e-09,3.677102305645753e-09,1.3809406805301443e-14,4.869646988561885e-14,5.611016255083272e-11,1.195782538482383e-12,1.6394088749670397e-08,6.772605750487406e-13,3.76,0.0,0.804249845524012,0.9983033980791235,0.0004597691961415057,3.0468867929417734e-08,0.13874701987681923,0.13892227189986825,3.264243516944865e-08,6.130697670216188e-11,0.0011957243744074055,1.681404837197793e-05,5.329453649499528e-05,8.636197200612965e-05,9.825736902569928e-06,0.0011555681070569092,0.001295232609346886,0.005937307954924642,1.8162476527251625e-05,0.000156168182321341,2.669000397992558e-06,8.79863444451489e-09,1.977998050780892e-06,2.492797820330878e-06,7.141264045959394e-07,2.2219853446589104e-07,1.3622440870165664e-05,5.865822751287848e-07
1.6614796046778506e-06,0.8207073348763382,0.00035586985757635555,2.402801450893156e-05,0.0001474102064576881,0.001956967581672836,0.0,0.0,6.017663069825248e-05,1.2871627450282278e-07,3.6727944324201764e-05,3.1231890456835914e-07,3.841428253789585e-09,5.587391557278694e-13,8.617107116488032e-10,2.896236489288412e-07,1.9827554679885931e-07,1.4722147051268686e-07,3.4961511001140104e-09,1.414835753511971e-10,2.144169090185431e-05,7.14247771794689e-11,8.75103459530217e-09,2.6215273745860328e-11,5.47792881445302e-12,8.877502148957156e-06,8.65224131016309e-09,3.868143550164077e-09,1.4876628196687194e-14,5.228905626871436e-14,5.936486226034382e-11,1.2425942204168142e-12,1.6822852302791925e-08,7.170267990508061e-13,3.76,0.0,0.8032767669291018,0.9982927744635113,0.0004707819017454343,3.168136383588972e-08,0.13963540198205635,0.13981542566152194,3.28515982863283e-08,6.170124460821701e-11,0.0011957116578638013,1.7275922233141118e-05,5.49252621019163e-05,8.80273594635969e-05,1.0014623117531581e-05,0.0011832768888219393,0.0013263873587813584,0.005974516704873072,1.867275752676692e-05,0.00015824409221243732,2.7380495291624316e-06,9.010993065372441e-09,2.0307277750571404e-06,2.5430921054525107e-06,7.475889686355493e-07,2.323650097696131e-07,1.4086069790606373e-05,6.17016083632683e-07
1.6730219418938235e-06,0.8208435997690355,0.0003631265479474292,2.4594741577062882e-05,0.00015025535477964776,0.0020044861341314813,0.0,0.0,6.100793545280986e-05,1.3103377148198578e-07,3.7930648609999346e-05,3.237379435651588e-07,3.9640668669548134e-09,6.002431318046107e-13,9.069045597834179e-10,2.9860590034478164e-07,2.0529631481045654e-07,1.5252723454895898e-07,3.679255641947781e-09,1.4662231585762185e-10,2.1771155687417052e-05,7.284108416301475e-11,9.022165815372025e-09,2.778100708662894e-11,5.6930069804075035e-12,9.214750692509628e-06,8.871285940791756e-09,4.068258066124868e-09,1.6020699992356422e-14,5.613049603088673e-14,6.279384080358405e-11,1.2910277612169012e-12,1.7261002014503367e-08,7.589491023886158e-13,3.76,0.0,0.8023036236212857,0.998281953243621,0.0004820104251178379,3.293535421059991e-08,0.14052260484790452,0.14070751465331022,3.306048389014378e-08,6.209503309698219e-11,0.0011956987047707277,1.7748314345718133e-05,5.6596532788238886e-05,8.971879089231399e-05,1.0206473899528782e-05,0.0012115156356958844,0.0013581375023065513,0.006011676838103093,1.9194804131910713e-05,0.0001603326100806616,2.8086048355186357e-06,9.22826444331901e-09,2.084620675308153e-06,2.594261606861751e-06,7.824623633790516e-07,2.429505403476035e-07,1.4563179111351882e-05,6.488670943598982e-07
1.6845642791097963e-06,0.8209798738378685,0.0003705050440960608,2.5172871401145962e-05,0.00015314789756343042,0.002052917872069475,0.0,0.0,6.18509758826646e-05,1.333875453802373e-07,3.916675736818095e-05,3.355114252158761e-07,4.090592996440707e-09,6.446373326754643e-13,9.542553633490558e-10,3.0782256801940474e-07,2.1253636068041042e-07,1.5799524436818645e-07,3.871370612621126e-09,1.519255904419619e-10,2.210429641105772e-05,7.428695620702931e-11,9.300373267160707e-09,2.943298234865701e-11,5.9159285340162495e-12,9.56305324936481e-06,9.095005956996986e-09,4.277840760808653e-09,1.724681368596352e-14,6.023700488671819e-14,6.640575440762466e-11,1.3411338426143591e-12,1.770871645480434e-08,8.031367190970078e-13,3.76,0.0,0.801330397598737,0.9982709309432393,0.0004934584450924622,3.423207887806785e-08,0.14140862616644048,0.14159853904387962,3.326909144070853e-08,6.248834285867984e-11,0.0011956855109711605,1.8231428454818796e-05,5.830916895535745e-05,9.143662588082243e-05,1.0401330927809567e-05,0.0012402925715545613,0.0013904921563317287,0.006048788759054343,1.9728843678758252e-05,0.00016243373320507336,2.8806942267616154e-06,9.450563452954264e-09,2.139698331804105e-06,2.646321661265862e-06,8.188004958800189e-07,2.5397080464558087e-07,1.5054103074837121e-05,6.821946517400188e-07
