Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133)
1.3150097678579363e-05,0.8263639585977277,0.004511840193390146,0.0008193710118077934,0.0016542339086485888,0.28542714086115506,0.0,0.0,0.004233511312754626,0.0007507142997369005,0.09752718665896123,0.005917648017470221,0.0007256445287096882,2.265311500363242e-09,2.1002420537634455e-07,5.7230798299716526e-06,0.004541571350924759,0.008121727536034684,0.00010214119514668551,4.126849231027102e-08,0.0014297273672728864,4.4502361931657934e-08,1.8617904790912894e-06,0.00032847131430481784,3.2325917083961164e-06,0.016080808580313424,2.110738809414074e-06,0.0006759445378169963,0.0002624551689262073,2.652402701620911e-06,4.797806279973584e-06,7.0943188882762844e-09,1.1930315206538246e-06,1.2808120725159151e-05,3.76,0.0,0.19790205718812007,0.837425666422564,0.15212101936535624,0.008589202077086149,0.17427666798617514,0.2741499335816947,1.4416706150422232e-08,2.3575468642849506e-11,0.0006595291698837798,0.00021987269109176763,0.00183419598143986,0.0007352560169481257,0.00019903167723439566,0.20240101333864027,0.08376223985224016,0.008089822219351384,0.00020526191788213755,0.01035397025909877,7.432880584149998e-05,6.327145184671508e-06,6.162045284297816e-05,0.00040415852884857697,0.0012928674736401421,0.0002634747624718053,0.015681266328713864,0.0023409799214794756,0.05025007152807122,6.341483596462938e-08,0.016171855899006795,0.007605216675202765,1.045527629417508e-08,0.0003760318912870699,9.888066462429111e-08,2.914580683227935e-06,4.842579987713001e-11,1.1542736322808306e-06,2.7545632078577976e-07,6.057058811616093e-06,6.827583286049506e-12,2.896939693693994e-07,2.0428180090962878e-11,2.975714881827116e-07,5.746772563262526e-12,6.166965022193586e-08,1.5303744083921195e-07,0.0003212368820298644,9.274730508977512e-09,0.0016646524521442463,0.008444773650077134,1.3792851645824493e-06,5.928428366587912e-11,0.010822269871322163,2.461756269285736e-10
1.3195279144824378e-05,0.8265566337139024,0.004485878640241902,0.0008154914292554894,0.0016436486529581372,0.28596249214700453,0.0,0.0,0.004221950619582114,0.0007514063234715843,0.09813142374777008,0.005950228959632813,0.0007231656135490426,2.231446678583108e-09,2.0792135589325762e-07,5.696164196710396e-06,0.004534438424556022,0.008144517599727367,0.00010206305608336715,4.117145537140497e-08,0.001435555101817531,4.4317706811143406e-08,1.8477432881598557e-06,0.00032922555924217307,3.2183837905941024e-06,0.016118109753282213,2.108317576461505e-06,0.0006790231086856771,0.0002638596478632158,2.651301016207942e-06,4.777016454064691e-06,7.0686537978592185e-09,1.1891775470372294e-06,1.2881590045098443e-05,3.76,0.0,0.19689700759927906,0.8367493178918198,0.15269112452185984,0.008632768651104798,0.17432654582643292,0.2746276956391561,1.4420777099504902e-08,2.3514016685455402e-11,0.0006589964788349904,0.00021881955634861676,0.001825171765705969,0.0007287682672343859,0.00019770728411948438,0.20271105048906154,0.08370479899005168,0.008094539501455746,0.0002042809620991397,0.010381795784877405,7.390612993913708e-05,6.3573528583142325e-06,6.126955083796659e-05,0.0004022947999433271,0.0012869909674975673,0.0002619448664579157,0.01577267074237403,0.0023296208660831394,0.050480203577469795,6.278985417474406e-08,0.016258998318809798,0.007686813955877749,1.0478360840504836e-08,0.0003738624089966749,9.820757425621569e-08,2.8974098771283413e-06,4.814057319326748e-11,1.141478043699313e-06,2.7271198558945765e-07,6.07616189994106e-06,6.787374864373178e-12,2.8804157035429917e-07,2.0310517852605382e-11,2.958990104786233e-07,5.713752064725004e-12,6.201031154058785e-08,1.5293307104759002e-07,0.00032363754583443043,9.241525341145095e-09,0.0016675394278107675,0.008476372266116817,1.3830103956131863e-06,5.901074542595555e-11,0.010870702924522895,2.4668960477972144e-10
1.3240460611069394e-05,0.8267479318596168,0.0044602728741639985,0.0008116557675519581,0.0016332014692327379,0.2864924027042509,0.0,0.0,0.004210334356571997,0.0007520245542893271,0.09873334809713048,0.005982639057495053,0.0007206990138741062,2.198341977981312e-09,2.0585452332796878e-07,5.6695298694331535e-06,0.004527304238446599,0.008167030992340714,0.00010198243738681249,4.107508378200309e-08,0.0014413461569013591,4.413590469390903e-08,1.8338750361966686e-06,0.00032996800673266324,3.2041697204518785e-06,0.016154886070862347,2.105899741525595e-06,0.0006820858579297484,0.0002652541796418715,2.650134557779488e-06,4.756385910023277e-06,7.043111097455097e-09,1.1853516103565652e-06,1.295454986383938e-05,3.76,0.0,0.19590091332830356,0.8360766120605564,0.15325762447585053,0.008676152548628958,0.17437611566299022,0.2751030418251029,1.4424823583649257e-08,2.3453760580390452e-11,0.0006584666569305716,0.00021777944483361095,0.001816245499151846,0.0007223781952159616,0.00019640095411903145,0.2030170467335131,0.08364652097895096,0.00809917663870885,0.0002033121547381504,0.010409295502628979,7.348923554731558e-05,6.387419841484751e-06,6.092345385022282e-05,0.0004004508373415504,0.0012811691223514638,0.0002604318030166521,0.015863752212311275,0.00231834559176656,0.0507086269978529,6.217484934755545e-08,0.016345635285279957,0.007768475674525913,1.0501120064303318e-08,0.00037171926368519635,9.754322217019823e-08,2.880391204916749e-06,4.78578748503772e-11,1.1288830367418325e-06,2.700079556782994e-07,6.094893721122649e-06,6.747522978505766e-12,2.8640629798869904e-07,2.0194193281765408e-11,2.9424561887869103e-07,5.681107156941852e-12,6.234897283920818e-08,1.5282716829935491e-07,0.0003260293052944509,9.208228916021923e-09,0.0016703374817843583,0.008507576556059058,1.3866694474916762e-06,5.874028818671918e-11,0.010918793666513781,2.4718857709902996e-10
1.328564207731441e-05,0.8269378718047946,0.004435016712071515,0.0008078634592564278,0.0016228899997284135,0.2870169622184738,0.0,0.0,0.004198666679296203,0.000752570270281047,0.09933297813363051,0.006014880018278058,0.000718245014734002,2.165976841680987e-09,2.0382297528433835e-07,5.643174468668913e-06,0.004520170435725094,0.008189271258249536,0.00010189943719231255,4.0979385243480533e-08,0.001447101039288283,4.395692130559575e-08,1.820183393242818e-06,0.0003306988495116584,3.189953804149939e-06,0.016191145786943813,2.1034861312494928e-06,0.0006851329699733167,0.0002666388259540889,2.6489056603833963e-06,4.735914460035508e-06,7.0176947657899935e-09,1.181553758831002e-06,1.3027004643134055e-05,3.76,0.0,0.19491363974349826,0.8354075056068923,0.15382056343754225,0.008719354924159204,0.17442537695615154,0.27557599821184764,1.4428845535335988e-08,2.339467190617601e-11,0.0006579396700476655,0.0002167521546899661,0.0018074161584386236,0.0007160838811824655,0.00019511237307705636,0.20331907198224422,0.08358742995107199,0.008103735057036335,0.00020235530934766053,0.010436473449029088,7.307802072219442e-05,6.417347724325898e-06,6.058207709462018e-05,0.0003986264360838918,0.0012754015393638535,0.0002589353716137568,0.015954512185511492,0.0023071545258071054,0.05093536183795827,6.15696142657708e-08,0.016431772538667226,0.007850197586450097,1.0523559099613385e-08,0.00036960212207392884,9.68874803817583e-08,2.863524378951898e-06,4.7577700187793066e-11,1.1164853907468785e-06,2.673436555685566e-07,6.113258688148354e-06,6.7080270072193056e-12,2.847880275142512e-07,2.0079191831505874e-11,2.9261107177594427e-07,5.648833599683897e-12,6.268565677486021e-08,1.5271977673537877e-07,0.0003284121275283978,9.174851890973068e-09,0.0016730481182426972,0.00853839164639484,1.390263341048243e-06,5.847287058566224e-11,0.010966545996142505,2.4767284829777155e-10
1.3326305396934925e-05,0.8271076716551171,0.004412580044318455,0.0008044869796965493,0.0016137237958431818,0.28748456311513426,0.0,0.0,0.004188125132386532,0.0007530004672653632,0.0998706987545951,0.006043753670863826,0.000716047403287082,2.1374639875363215e-09,2.0202415142644872e-07,5.619691123138416e-06,0.004513751635382567,0.008209056863403865,0.00010182277911001073,4.0893837596867775e-08,0.0014522499172414099,4.379821749084464e-08,1.8080099879741235e-06,0.0003313468422364214,3.1771613066564453e-06,0.016223344527085407,2.101318132099831e-06,0.0006878621509331161,0.0002678766072147376,2.647748129427405e-06,4.717625945422655e-06,6.99493112090699e-09,1.1781597252661298e-06,1.309178582188996e-05,3.76,0.0,0.19403252633778895,0.8348083520054759,0.15432419980272136,0.008758082817415377,0.17446944787615848,0.275999636866883,1.4432444261710447e-08,2.3342467309175475e-11,0.0006574677780227522,0.00021583839072337283,0.0017995517660317451,0.0007104993176454761,0.00019396756991627029,0.20358755595112157,0.08353357222599722,0.008107771487867201,0.00020150422328503613,0.010460661770494211,7.271270044859004e-05,6.444165183850263e-06,6.0278804816874265e-05,0.0003970010281075391,0.001270256764598109,0.0002576026373082731,0.016035922493318446,0.0022971548453853195,0.05113799585962126,6.103308834714865e-08,0.01650887350108484,0.007923795348714747,1.0543484629238268e-08,0.0003677186511900684,9.630456925160685e-08,2.848473745828455e-06,4.732769543964458e-11,1.1054936051332752e-06,2.649792560450645e-07,6.1294771208493804e-06,6.6727841442096955e-12,2.8334600513920814e-07,1.9976809454939474e-11,2.9115589162643914e-07,5.62010138723782e-12,6.298700019332515e-08,1.5262188674613172e-07,0.0003305490016783428,9.144752127844809e-09,0.0016754141708944321,0.00856579664603763,1.3934429654800413e-06,5.823475965278094e-11,0.01100923693703213,2.4809636311008275e-10
1.336696871655544e-05,0.8272763995495989,0.0043904172440503994,0.0008011447429908656,0.001604663975273656,0.28794796339891243,0.0,0.0,0.004177548041856793,0.0007533738842849272,0.10040658932002462,0.0060724929207090885,0.0007138603820877803,2.1095198503285275e-09,2.0025279886421138e-07,5.596429999093667e-06,0.004507335509168882,0.008228626585319792,0.00010174433569085068,4.080884483767525e-08,0.0014573702559241564,4.364174286734557e-08,1.795976041228484e-06,0.00033198572381067587,3.164373539117144e-06,0.016255137178541684,2.0991547088346423e-06,0.0006905789430564356,0.00026910647788440373,2.6465434412034407e-06,4.699465795408917e-06,6.972275214265231e-09,1.1747884633742197e-06,1.3156164778887713e-05,3.76,0.0,0.19315835675544438,0.8342120486531438,0.15482501825635997,0.008796665460367092,0.17451326806454273,0.27642137896076047,1.4436023015144554e-08,2.3291166099260587e-11,0.0006569981309729095,0.00021493470600134345,0.0017917642798037756,0.0007049894504462324,0.00019283667045103334,0.20385292753281914,0.08347909149937523,0.008111746299623907,0.0002006625432485657,0.010484595533283835,7.23518271623198e-05,6.470872370828842e-06,5.997922829815848e-05,0.0003953911426108881,0.0012651552909983183,0.0002562830645468735,0.01611707465590503,0.002287223845107909,0.05133929254017082,6.050416740412475e-08,0.016585578384403405,0.00799743555577398,1.0563158509376202e-08,0.0003658557277306506,9.572843690269547e-08,2.8335454562637866e-06,4.707972383302601e-11,1.0946567566433532e-06,2.626461245678845e-07,6.14540512771308e-06,6.63782796620592e-12,2.819175257469035e-07,1.987547568400593e-11,2.8971560292319255e-07,5.591663445718672e-12,6.328677627756923e-08,1.5252285582618574e-07,0.00033267859293457084,9.114602605318723e-09,0.0016777116742665303,0.008592894144061478,1.396571347538225e-06,5.7999048627697355e-11,0.011051659670372251,2.4850840453021433e-10
1.3407632036175955e-05,0.8274440684055421,0.004368523989325593,0.0007978363360723256,0.0015957088949943065,0.28840722462118035,0.0,0.0,0.004166938175148774,0.0007536914432677915,0.10094066322950326,0.006101098985508115,0.0007116841106345925,2.0821306788857342e-09,1.9850840650518915e-07,5.573389248046193e-06,0.0045009231084908105,0.008247982913036632,0.00010166417193743924,4.072441065189507e-08,0.0014624624074536978,4.348747139487944e-08,1.7840798517818435e-06,0.000332615627614914,3.151593281479216e-06,0.016286529450340786,2.0969963584937437e-06,0.0006932834749269666,0.0002703284843941561,2.6452931412436735e-06,4.68143368369637e-06,6.949729314761767e-09,1.1714399629182178e-06,1.3220144757530238e-05,3.76,0.0,0.19229103843657191,0.8336185652509321,0.1553230496386807,0.0088351036991262,0.17455683714731357,0.276841242650275,1.4439581748873453e-08,2.3240748922377828e-11,0.0006565307050328011,0.00021404095759202692,0.0017840529297328133,0.0006995529589127017,0.0001917194552794346,0.20411523459706257,0.08342400394726102,0.008115660485463996,0.0001998301368277258,0.010508277557666248,7.199532966049955e-05,6.497470400716743e-06,5.9683288323239874e-05,0.0003937966242132677,0.0012600967955308962,0.00025497650578254293,0.016197969762726142,0.00227736167349842,0.05153926608728521,5.998270976478092e-08,0.016661891240758304,0.008071115310952105,1.0582584295522947e-08,0.0003640131068215069,9.515899145820478e-08,2.818739118546348e-06,4.683377878727809e-11,1.0839725318083052e-06,2.603438360365997e-07,6.161045865260761e-06,6.603157547824951e-12,2.805024796129844e-07,1.97751794819107e-11,2.882900291102756e-07,5.56351665395612e-12,6.35850010527407e-08,1.5242271356351342e-07,0.00033480088341333175,9.084410325452391e-09,0.0016799416745389515,0.008619687751170998,1.399649199387604e-06,5.776570804279463e-11,0.011093816953144712,2.4890917671300323e-10
1.344829535579647e-05,0.8276106910117329,0.004346896019063128,0.000794561346648508,0.0015868569368246196,0.28886240713509526,0.0,0.0,0.0041562982174060585,0.0007539540622193292,0.10147293385859013,0.006129573073737295,0.000709518733913347,2.05528304530879e-09,1.96790472978933e-07,5.550566975719954e-06,0.004494515439680088,0.008267128305198716,0.0001015823508195998,4.064053816077303e-08,0.001467526718441892,4.3335376788476625e-08,1.7723197201881905e-06,0.0003332366847800001,3.1388232026814516e-06,0.01631752695418603,2.0948435461602917e-06,0.0006959758732614696,0.0002715426735851867,2.643998725881325e-06,4.663529229461301e-06,6.927295511118128e-09,1.1681142002418505e-06,1.3283728995266176e-05,3.76,0.0,0.19143048056819836,0.833027871911418,0.15581832434770346,0.008873398380666586,0.17460015475892837,0.27725924582344763,1.444312041721629e-08,2.319119684994235e-11,0.0006560654766612198,0.0002131570040075844,0.0017764169397476099,0.000694188547431828,0.00019061570818080292,0.20437452404708184,0.08336832530975234,0.0081195150234784,0.00019900687283326646,0.010531710624843251,7.164313776068272e-05,6.523960374820863e-06,5.939092652664597e-05,0.0003922173161064691,0.0012550809461990176,0.0002536828133352233,0.01627860891272884,0.002267568430899493,0.051737930572255016,5.946857665737609e-08,0.0167378160786476,0.008144831779925716,1.0601765478543004e-08,0.0003621905433958667,9.459614158128655e-08,2.8040542883130165e-06,4.658985286497579e-11,1.0734386304127313e-06,2.5807196232736855e-07,6.176402469154688e-06,6.568771829534726e-12,2.7910075407508025e-07,1.967590974765784e-11,2.868789938061584e-07,5.5356578579814466e-12,6.388169038047407e-08,1.5232148874892843e-07,0.0003369158571011128,9.05418205457189e-09,0.0016821052018138154,0.008646181036817323,1.4026772229971724e-06,5.753470841267633e-11,0.011135711514281804,2.492988807854481e-10
1.3488958675416985e-05,0.8277762799323141,0.004325529133799719,0.0007913193635927795,0.001578106507399037,0.2893135701180363,0.0,0.0,0.004145630772898759,0.0007541626547746545,0.10200341455103283,0.006157916384317955,0.0007073643831326195,2.0289638701447583e-09,1.9509850508300475e-07,5.52796125639304e-06,0.004488113465385008,0.008286065190141018,0.00010149893332944678,4.055722995934377e-08,0.001472563530043368,4.318543255896869e-08,1.7606939495408522e-06,0.0003338490242145867,3.1260658638387002e-06,0.016348135205668912,2.0926967068052886e-06,0.0006986562629238721,0.0002727490926710702,2.642661644510707e-06,4.645752001845646e-06,6.904975715523585e-09,1.1648111391707817e-06,1.3346920721811141e-05,3.76,0.0,0.19057659405099892,0.8324399391571541,0.15631087234300145,0.008911550352457068,0.17464322054346998,0.27767540610280333,1.4446638975576815e-08,2.3142491375474138e-11,0.0006556024226398611,0.000212282705269956,0.0017688555287630322,0.0006888949450356623,0.00018952521610537495,0.20463084183887587,0.08331207090356622,0.008123310876641381,0.0001981926213606679,0.010554897477226564,7.129518231309159e-05,6.550343380293965e-06,5.9102085402603905e-05,0.00039065306032788475,0.0012501074029814402,0.0002524018395446241,0.016358993213384698,0.00225784417211257,0.05193529992718715,5.896163220271944e-08,0.0168133568624098,0.008218582189873378,1.0620705490988885e-08,0.00036038779244437243,9.403979653933402e-08,2.7894904714559366e-06,4.634793777448766e-11,1.0630527662953824e-06,2.5583007775795907e-07,6.191478053454299e-06,6.534669635079275e-12,2.777122323378254e-07,1.9577655299521136e-11,2.854823209594832e-07,5.508083894547892e-12,6.417685995618884e-08,1.5221920939886941e-07,0.00033902349979877396,9.023924328069186e-09,0.0016842032702105313,0.008672377528986345,1.40565611022075e-06,5.730602050112409e-11,0.011177346054324954,2.496777132121403e-10
1.35296219950375e-05,0.8279408475828814,0.004304419189917826,0.0007881099771438882,0.0015694560358212725,0.28976077171668874,0.0,0.0,0.00413493837495162,0.0007543181302734977,0.10253211861537499,0.006186130107323806,0.000705221177707089,2.0031603917253745e-09,1.9343201706915375e-07,5.505570132568865e-06,0.004481718110389742,0.008304795969230575,0.0001014139787354903,4.047448814564774e-08,0.0014775731785758779,4.3037612038790364e-08,1.749200845933586e-06,0.00033445277286334944,3.1133237305880584e-06,0.016378359635606618,2.090556248768073e-06,0.0007013247671364178,0.00027394778916611144,2.6412833049112487e-06,4.628101524827386e-06,6.882771687083827e-09,1.1615307327157046e-06,1.3409723158399734e-05,3.76,0.0,0.1897292912873778,0.8318547378756765,0.1568007231951566,0.008949560462082095,0.1746860341545376,0.2780897408763012,1.4450137380477672e-08,2.3094614392780803e-11,0.0006551415200378939,0.00021141792278557165,0.0017613679121288158,0.0006836709033716657,0.00018844776883987973,0.20488423309911238,0.08325525567826966,0.008127048994355991,0.00019738725370212066,0.010577840822774413,7.095139510413737e-05,6.576620491635829e-06,5.881670822487382e-05,0.00038910369777333663,0.0012451758192710014,0.0002511334368563794,0.016439123779047212,0.0022481889134962243,0.05213138795722605,5.84617431926923e-08,0.016888517516430373,0.008292363822332177,1.0639407710459144e-08,0.00035860460922688286,9.348986623759664e-08,2.775047132507118e-06,4.6108024551534486e-11,1.052812670553153e-06,2.53617758897653e-07,6.206275712243956e-06,6.500849696532639e-12,2.7633679655883e-07,1.9480404898128185e-11,2.840998348211956e-07,5.480791590940995e-12,6.447052532438228e-08,1.5211590285834962e-07,0.0003411237988811329,8.993643477860615e-09,0.0016862368796367385,0.008698280718279102,1.4085865434860736e-06,5.70796151322834e-11,0.011218723248153263,2.500458686108648e-10
1.3570285314658015e-05,0.8281044060534222,0.004283562112874687,0.0007849327795720208,0.0015609039786709082,0.29020406881892946,0.0,0.0,0.0041242234700609726,0.0007544213922770781,0.10305905930923502,0.006214215421606142,0.0007030892232256714,1.9778602353837133e-09,1.9179053339930338e-07,5.483391615360715e-06,0.004475330253798518,0.008323323010399964,0.00010132754421798612,4.0392314348136586e-08,0.0014825559944102334,4.289188847279768e-08,1.7378387233935032e-06,0.00033504805526746065,3.10059915550237e-06,0.01640820557073578,2.088422550688245e-06,0.0007039815070960195,0.0002751388109212655,2.6398650662588605e-06,4.610577276010428e-06,6.8606850160875825e-09,1.1582729219492617e-06,1.3472139514169605e-05,3.76,0.0,0.1888884865132608,0.8312722394058101,0.157287905996551,0.008987429556946371,0.17472859525886453,0.2785022672443016,1.4453615589884923e-08,2.304754822066059e-11,0.0006546827462799315,0.0002105625197478873,0.0017539533016636963,0.0006785152003113762,0.00018738315976933107,0.2051347419426181,0.08319789413880244,0.008130730309171627,0.00019659064268741009,0.01060054332703337,7.061170907645834e-05,6.602792767637477e-06,5.853473922969462e-05,0.00038756906883443814,0.001240285841509684,0.00024987745810901125,0.01651900173141041,0.002238602626260515,0.05232620830778936,5.796877938275702e-08,0.016963301915196582,0.008366174025149024,1.0657875446714575e-08,0.0003568407495659682,9.294626130920875e-08,2.760723687782246e-06,4.5870103434969804e-11,1.0427160913972284e-06,2.5143458303925746e-07,6.220798514105049e-06,6.467310631839147e-12,2.7497432764850865e-07,1.938414728796003e-11,2.82731360658162e-07,5.4537777702745435e-12,6.476270183998031e-08,1.5201159565932074e-07,0.00034321674361804694,8.963345595621018e-09,0.0016882070125118645,0.008723894049001401,1.411469194460921e-06,5.685546322333837e-11,0.011259845738524253,2.504035391102111e-10
1.361094863427853e-05,0.8282669671824563,0.0042629538842718084,0.0007817873649863585,0.0015524488148332732,0.29064351729424354,0.0,0.0,0.004113488434398421,0.0007544733394128919,0.10358424984518999,0.006242173496690154,0.0007009686144149711,1.953051272077163e-09,1.9017358641287787e-07,5.461423700178996e-06,0.004468950738124942,0.008341648654250172,0.00010123968528171435,4.0310709869092834e-08,0.0014875123030809103,4.274823509849362e-08,1.7266059138209696e-06,0.00033563499401600315,3.087894402477029e-06,0.016437678253241463,2.0862959688405595e-06,0.0007066266023522958,0.0002763222060431045,2.6384082483401243e-06,4.593178704542869e-06,6.838717172674118e-09,1.155037638943557e-06,1.3534172987580176e-05,3.76,0.0,0.18805409544798155,0.8306924154543459,0.15777244945075738,0.009025158484121323,0.17477090353443064,0.2789130020736727,1.4457073562931048e-08,2.3001275484202263e-11,0.0006542260790804044,0.00020971636084611637,0.0017466109068004906,0.0006734266343454476,0.00018633118542564985,0.20538241166558865,0.08314000043234313,0.008134355739854396,0.00019580266243634516,0.010623007621029301,7.027605810326837e-05,6.62886125426281e-06,5.825612342723358e-05,0.0003860490140772821,0.0012354371110243276,0.0002486337566047547,0.01659862819772986,0.0022290852459541485,0.052519774492610624,5.748261276749024e-08,0.017037713892186987,0.008440010199883928,1.0676111956609277e-08,0.00035509596986123217,9.240889301481369e-08,2.7465195193904073e-06,4.563416409828419e-11,1.032760805610533e-06,2.4928013096440425e-07,6.23504950649154e-06,6.434050977187548e-12,2.736247048312521e-07,1.9288871212527993e-11,2.8137672472814565e-07,5.427039257742856e-12,6.505340470170652e-08,1.5190631367963963e-07,0.00034530232480110444,8.93303657896104e-09,0.0016901146369987835,0.008749220927628058,1.4143047264106822e-06,5.663353585960874e-11,0.011300716141778723,2.5075091257940894e-10
1.3651611953899045e-05,0.8284285429876286,0.0042425905545227,0.0007786733302748701,0.0015440890496440237,0.29107917184353477,0.0,0.0,0.004102735563810084,0.0007544748638605668,0.1041077033720571,0.0062700054906407714,0.000698859434044927,1.928721721897192e-09,1.8858071617191522e-07,5.439664345395571e-06,0.004462580364735646,0.008359775209333953,0.00010115045554140529,4.022967546243526e-08,0.0014924424244824436,4.2606624974251597e-08,1.715500738529655e-06,0.0003362137094275993,3.075211628457252e-06,0.016466782827458972,2.0841768323122834e-06,0.0007092601705333129,0.0002774980228847293,2.636914129037722e-06,4.5759052103282165e-06,6.8168694505395894e-09,1.1518248052951743e-06,1.3595826761921548e-05,3.76,0.0,0.1872260355121314,0.8301152381591986,0.1582543818073048,0.009062748089713683,0.17481295867355937,0.2793219619602689,1.4460511260342939e-08,2.2955779316032855e-11,0.0006537714964933136,0.00020887931258868153,0.0017393399356572356,0.000668404030492696,0.00018529164542945343,0.2056272846278127,0.08308158830211002,0.008137926188848076,0.0001950231886729075,0.010645236295422557,6.994437722146814e-05,6.654826982361989e-06,5.798080679687209e-05,0.00038454337285429523,0.0012306292638260693,0.00024740218608634807,0.01667800431071618,0.0022196366697613636,0.05271209986606056,5.7003118646071206e-08,0.017111757231799724,0.008513869810608999,1.0694120435441043e-08,0.00035337002752368563,9.187767351067556e-08,2.7324339643697124e-06,4.5400195465766244e-11,1.022944593249763e-06,2.4715398458266453e-07,6.249031710883328e-06,6.401069166939069e-12,2.7228780415994326e-07,1.919456536800762e-11,2.800357534133366e-07,5.400572858132185e-12,6.534264892109585e-08,1.5180008205821832e-07,0.00034738053493926,8.902722097585625e-09,0.0016919607045695218,0.008774264715445413,1.4170937912230972e-06,5.6413804389180414e-11,0.011341337042613017,2.5108817412214625e-10
1.369227527351956e-05,0.8285891447265755,0.00422246822499882,0.0007755902745441073,0.0015358232086727507,0.29151108626548966,0.0,0.0,0.0040919670918196935,0.0007544268525901419,0.10462943298662895,0.006297712552600294,0.0006967617559977999,1.9048601405729096e-09,1.8701147247149218e-07,5.4181114994473835e-06,0.004456219903482984,0.008377704959225978,0.00010105990715434574,4.014921166299981e-08,0.0014973466741587383,4.246703132953161e-08,1.7045215340282718e-06,0.00033678432007763477,3.0625529101907084e-06,0.016495524361941696,2.0820654524011463e-06,0.0007118823277788228,0.00027866630997616003,2.635383951505484e-06,4.558756166547191e-06,6.795143023104171e-09,1.1486343360096597e-06,1.3657104008305957e-05,3.76,0.0,0.18640422543991025,0.8295406799927119,0.15873373096557294,0.009100199218993566,0.17485476038062672,0.27972916329098535,1.4463928644154339e-08,2.2911043199168305e-11,0.0006533189768360772,0.00020805124289405202,0.0017321395956119625,0.0006634462324114763,0.00018426434189383912,0.20586940246565882,0.08302267117961674,0.008141442545934593,0.00019425209836677234,0.010667231909711535,6.961660231851876e-05,6.680690971036609e-06,5.770873602654782e-05,0.0003830519849271759,0.0012258619327508251,0.00024618260100779747,0.016757131206531155,0.0022102567661403424,0.05290319765838152,5.6530174423250876e-08,0.01718543568033712,0.008587750369019395,1.0711904028786485e-08,0.0003516626808472712,9.135251571043999e-08,2.7184663318933405e-06,4.5168186000709195e-11,1.0132652599794528e-06,2.4505572910181047e-07,6.262748128345291e-06,6.368363573621171e-12,2.7096350273006176e-07,1.9101218511791837e-11,2.787082752830474e-07,5.374375402328878e-12,6.563044936311205e-08,1.5169292536399002e-07,0.00034945136784795584,8.8724076436512e-09,0.0016937461538238014,0.008799028739096737,1.4198370322063648e-06,5.6196240249998303e-11,0.01138171100108154,2.5141550811943885e-10
1.3732938593140076e-05,0.8287487840771314,0.004202583066047835,0.000772537800139206,0.0015276498443395163,0.29193931324164085,0.0,0.0,0.004081185175307867,0.0007543301854238116,0.10514945171004053,0.006325295819743604,0.0006946756432567611,1.8814553278628436e-09,1.8546541228580145e-07,5.396763087030156e-06,0.004449870085850411,0.008395440156009518,0.00010096809049444687,4.006931845527423e-08,0.00150222536215427,4.2329427222955716e-08,1.69366665229563e-06,0.000337346942335664,3.0499202269295163e-06,0.016523907830705207,2.079962114148906e-06,0.000714493188358606,0.00027982711602714337,2.6338189164107446e-06,4.541730905933429e-06,6.773538945961608e-09,1.145466136239562e-06,1.3718007879858758e-05,3.76,0.0,0.1855885855914404,0.8289687138507275,0.15921052438104363,0.009137512715605221,0.1748963083756719,0.28013462218969254,1.4467325677982321e-08,2.2867050981328105e-11,0.0006528684987596708,0.0002072320215352951,0.0017250090944522585,0.0006585521099665556,0.00018324908091024445,0.20610880592125835,0.08296326211876281,0.008144905684649808,0.00019348927015332804,0.01068899698386953,6.929267043092791e-05,6.706454224456185e-06,5.743985875935556e-05,0.00038157468948949054,0.001221134746243568,0.00024497485647542657,0.01683601002543259,0.0022009453697773612,0.05309308093742022,5.606366030484931e-08,0.01725875293467566,0.008661649447572792,1.0729465820488679e-08,0.00034997368952318795,9.083333340767867e-08,2.7046158989797535e-06,4.49381236577327e-11,1.0037206469226037e-06,2.429849527037466e-07,6.2762017329722245e-06,6.33593249334462e-12,2.696516775800788e-07,1.9008819344567507e-11,2.7739411915699235e-07,5.348443714821824e-12,6.59168207033095e-08,1.515848674753772e-07,0.0003515148189483385,8.842098505705891e-09,0.0016954719069961616,0.00882351627984407,1.4225350827165352e-06,5.598081501812285e-11,0.011421840545403454,2.517330958717872e-10
