Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62)
1.5666788896751838e-08,0.8719223674941228,1.6432045794377898e-06,1.9148439327282908e-08,8.693533725409326e-08,1.5307867733794207e-07,0.0,0.0,2.484160054662405e-06,1.3249374731765715e-10,1.0728131739152285e-10,1.7350838193057098e-15,8.778139780335114e-14,2.825758663867622e-24,3.847821162601798e-19,1.4070771152203132e-13,8.962376559352124e-15,6.56021464104141e-14,1.9906644527284085e-16,1.2324459445822083e-15,1.588620121376131e-07,2.498801993492631e-13,1.5128288552198354e-15,3.1275300573358613e-24,1.0889681981381143e-19,8.117306970801277e-15,6.079646145429434e-12,1.227851017410006e-15,2.1290997158841305e-30,9.646596455215165e-23,1.661970998858159e-20,1.8503631542830955e-19,1.0359019068826215e-13,6.237097157115658e-24,3.76,0.0,0.5981898508372159,0.9970195033552225,2.4449388832755964e-09,2.451938282016408e-17,0.008006972381661696,0.008007323611561567,1.7532147239689944e-08,7.783508944299769e-11,0.0029779254246062054,2.586252692710086e-10,1.5168574175138226e-11,9.327232510513158e-07,6.835048891321255e-08,4.916377060492829e-07,1.2453326694485793e-06,0.000481050447030716,2.6042206464708976e-10,6.520381337809816e-08,1.5241201925598613e-08
1.6063298374872277e-08,0.871956006932857,1.704518086030027e-06,2.0361049190622202e-08,9.174559651657731e-08,1.6326693689872952e-07,0.0,0.0,2.5464467201828337e-06,1.3927856942814859e-10,1.1562664578782041e-10,1.9241643331583917e-15,9.686856913143999e-14,3.1577118644313762e-24,4.2229394221144872e-19,1.5217387141284854e-13,1.0109802536932798e-14,7.246901146936229e-14,2.2828518197768463e-16,1.369361919084942e-15,1.6698989241102225e-07,2.6888934935879443e-13,1.668780602420975e-15,3.816832699733965e-24,1.249490714935319e-19,9.189068944259545e-15,6.546555653581511e-12,1.3459863144801376e-15,2.5420046151314093e-30,1.0830245243270072e-22,1.8817778931784426e-20,2.0587160077900607e-19,1.1430328491031115e-13,7.521319347499593e-24,3.76,0.0,0.5979824944598195,0.997019436478958,2.645461761761687e-09,2.834541849771131e-17,0.0082081963379882,0.00820856476916176,1.799651373724228e-08,8.010658373563633e-11,0.002977925225189593,2.817691865096359e-10,1.6645653659967e-11,9.411620091681008e-07,6.919693707109091e-08,5.127601727880907e-07,1.2926880540207163e-06,0.000493138294420084,2.8134927890997496e-10,6.853503185934291e-08,1.566515864583922e-08
1.6459807852992715e-08,0.8719896348782499,1.7662063024349808e-06,2.1612380355555057e-08,9.669486605193366e-08,1.738263848808719e-07,0.0,0.0,2.6087049437458057e-06,1.4623245717597206e-10,1.2439371875265049e-10,2.128440383767798e-15,1.0663302585450317e-13,3.518855866123038e-24,4.63285992990792e-19,1.6425367416016071e-13,1.1370601540929514e-14,7.985636717204066e-14,2.6087042186817533e-16,1.5176404143600089e-15,1.753197776875554e-07,2.8881647670119796e-13,1.8361730577130093e-15,4.635565714856408e-24,1.4287101599040023e-19,1.0370215190970562e-14,7.036108546387603e-12,1.4717885499839243e-15,3.0224020063259058e-30,1.2120574367904107e-22,2.124235817081524e-20,2.284168735419479e-19,1.2581049244567567e-13,9.02659182391624e-24,3.76,0.0,0.5977752094456839,0.997019369495432,2.856983433792722e-09,3.2653189429615925e-17,0.008409350338135247,0.008409736377598766,1.8460718804267e-08,8.23775262642866e-11,0.0029779250254560285,3.0634019563144206e-10,1.823867570735553e-11,9.49422462695312e-07,7.002734036721503e-08,5.341401054439057e-07,1.3404653637339163e-06,0.0005052218655812916,3.034453855728435e-10,7.194868313086124e-08,1.608909900669412e-08
1.6856317331113154e-08,0.8720232513321173,1.828253408043508e-06,2.29023114080251e-08,1.0178355063932207e-07,1.8475902909610536e-07,0.0,0.0,2.6709347407111273e-06,1.5335538324934316e-10,1.3359293279660899e-10,2.3487135397411633e-15,1.1710619931258425e-13,3.910991834096834e-24,5.080450114222179e-19,1.7696308121148793e-13,1.2752779985388217e-14,8.778912607106263e-14,2.9710629174081376e-16,1.6779095001319277e-15,1.8385161291551598e-07,3.0968113374143453e-13,2.015507670554705e-15,5.6040010854142714e-24,1.628242622696708e-19,1.16687505398324e-14,7.54876622759784e-12,1.6055204825285643e-15,3.579548367380585e-30,1.3523794820823298e-22,2.3910562394149226e-20,2.5276175684015196e-19,1.3814790951110388e-13,1.0783801534257094e-23,3.76,0.0,0.5975679957675153,0.9970193024043407,3.0798211678820506e-09,3.748943560140412e-17,0.008610434406111233,0.008610838460871986,1.892476249488932e-08,8.464787690822198e-11,0.002977924825404954,3.323869947253722e-10,1.9954320596414514e-11,9.57519269415427e-07,7.084296272160886e-08,5.557727728149553e-07,1.3886559617063365e-06,0.0005173011619366944,3.2674689570872846e-10,7.54447272485777e-08,1.6513020695773728e-08
1.7252826809233592e-08,0.8720568562964505,1.890644776035308e-06,2.42307099939361e-08,1.0701203890361835e-07,1.960667829592808e-07,0.0,0.0,2.733136126585601e-06,1.6064732011862552e-10,1.4323468683720504e-10,2.585805860828378e-15,1.2832009182010398e-13,4.335999530810324e-24,5.568745219703068e-19,1.903180087346667e-13,1.4264688305676923e-14,9.629270088230239e-14,3.372922334079998e-16,1.850814546734726e-15,1.925853430544353e-07,3.3150273715714153e-13,2.207292085135627e-15,6.744980690921772e-24,1.8497957905205325e-19,1.3093039231376226e-14,8.084984659536678e-12,1.7474457882911166e-15,4.223785055758163e-30,1.5046279073693631e-22,2.6840363640409945e-20,2.7899791534423983e-19,1.5135220950957787e-13,1.282718502365903e-23,3.76,0.0,0.5973608533981262,0.9970192352053969,3.314293319332821e-09,4.29041262872228e-17,0.00881144856591357,0.008811871042970907,1.9388644863526596e-08,8.691760238955789e-11,0.002977924625032011,3.5995860713036257e-10,2.179949025028803e-11,9.654659982361564e-07,7.164497443154988e-08,5.776538173179912e-07,1.4372519240204737e-06,0.0005293761849081532,3.512905247212512e-10,7.902312428280296e-08,1.6936921679743327e-08
1.764933628735403e-08,0.8720904497734012,1.9533668846840506e-06,2.5597433928977287e-08,1.1238070422212975e-07,2.077514725848266e-07,0.0,0.0,2.7953091170121288e-06,1.6810824003738605e-10,1.5332938243413178e-10,2.8405598365068515e-15,1.4030726731160657e-13,4.795841196803654e-24,6.10095288762459e-19,2.043343273270522e-13,1.5915025924347402e-14,1.053929985885076e-13,3.81743350783936e-16,2.037018214297255e-15,2.0152091307502602e-07,3.543005688561269e-13,2.4120398789088512e-15,8.08416810646963e-24,2.0951712975174988e-19,1.4651810611781658e-14,8.645214412440353e-12,1.897829034902194e-15,4.9666541638666426e-30,1.6694559396985328e-22,3.005061527795774e-20,3.0721903320378023e-19,1.6546062864943381e-13,1.5194589481494072e-23,3.76,0.0,0.5971537823104285,0.997019167898323,3.5607192955648282e-09,4.895059425600587e-17,0.009012392841528813,0.009012834147875183,1.9852365964805502e-08,8.918667511569212e-11,0.002977924424335149,3.8910437718416915e-10,2.378130949162233e-11,9.732752099013634e-07,7.243445905711324e-08,5.99779227304743e-07,1.486245986759234e-06,0.0005414469359170381,3.771131899038496e-10,8.268383431822986e-08,1.736080017607145e-08
1.804584576547447e-08,0.8721240317652712,2.0164072352216037e-06,2.700233222227863e-08,1.1788990556842298e-07,2.1981484335425192e-07,0.0,0.0,2.857453727759611e-06,1.7573811504340031e-10,1.6388742402563691e-10,3.1138383243155078e-15,1.5310084208805236e-13,5.292565681906854e-24,6.680457713735017e-19,2.1902786187379924e-13,1.7712846085813384e-14,1.1511641459766884e-13,4.307907518622314e-16,2.2372004435353185e-15,2.1065826795913582e-07,3.7809377688761774e-13,2.630270309203184e-15,9.650318006181456e-24,2.3662670389001644e-19,1.635416468906843e-14,9.229900715674949e-12,2.0569356595984716e-15,5.821026622916426e-30,1.847532621531913e-22,3.356107634323994e-20,3.375207922125343e-19,1.805109517954424e-13,1.7927746204350316e-23,3.76,0.0,0.5969467824774264,0.9970191004828489,3.819419523367448e-09,5.568567169244963e-17,0.00921326725693277,0.0092137277995547,2.0315925853449007e-08,9.145507221555047e-11,0.002977924223315275,4.1987396648777806e-10,2.5907127277847467e-11,9.80958531724107e-07,7.321241980748753e-08,6.221453114181895e-07,1.5356314969639037e-06,0.0005535134163842288,4.0425200843479926e-10,8.642681745393001e-08,1.7784654629088957e-08
1.8442355243594908e-08,0.8721576022745002,2.0797542757772533e-06,2.844524602030648e-08,1.2353998829783747e-07,2.322585659938279e-07,0.0,0.0,2.919569974713563e-06,1.8353691695961326e-10,1.7491921916597523e-10,3.4065244881157173e-15,1.6673447566502234e-13,5.828312831168473e-24,7.310825784331964e-19,2.3441439153638574e-13,1.9667560562163398e-14,1.2548982695803976e-13,4.847818856798768e-16,2.452058448194703e-15,2.1999735269970182e-07,4.0290137634730916e-13,2.8625080678482497e-15,1.1475563910138796e-23,2.665079449106931e-19,1.8209577553751262e-14,9.83948351052917e-12,2.2250319512084026e-15,6.801243801230304e-30,2.039542650282427e-22,3.73924362465652e-20,3.7000085022699897e-19,1.965414985540124e-13,2.1072556670177966e-23,3.76,0.0,0.5967398538722098,0.9970190329587155,4.090715417945904e-09,6.316982777690319e-17,0.009414071836090603,0.009414552021969672,2.0779324584235583e-08,9.372277473845153e-11,0.0029779240219727763,4.523173506242635e-10,2.8184517918542336e-11,9.885267267820783e-07,7.397978546611248e-08,6.447486748372293e-07,1.5854023672252465e-06,0.0005655756277301178,4.3274429575621084e-10,9.025203380335009e-08,1.8208483689791483e-08
1.8838864721715346e-08,0.8721911613036559,2.1433973309484274e-06,2.992600947689413e-08,1.2933128487888872e-07,2.4508424219842213e-07,0.0,0.0,2.9816578738674297e-06,1.9150461739505813e-10,1.8643517876393007e-10,3.719521736432779e-15,1.812423617238853e-13,6.405318129672037e-24,7.99580919116542e-19,2.505096498546452e-13,2.178894423240127e-14,1.3654059063137438e-13,5.440808743662961e-16,2.6823067091654642e-15,2.2953811230070523e-07,4.287422502762516e-13,3.109283043723435e-15,1.3595725023340236e-23,2.993705743344153e-19,2.022790666624288e-14,1.0474397504310289e-11,2.40238503555926e-15,7.923273945182386e-30,2.2461862221482165e-22,4.156633985342221e-20,4.0475881985500506e-19,2.135911095939583e-13,2.4679391413888689e-23,3.76,0.0,0.5965329964679514,0.9970189653256742,4.374929353638523e-09,7.146730786968069e-17,0.009614806602956931,0.009615306839070718,2.124256221201354e-08,9.598976698965883e-11,0.0029779238203061563,4.864848162776705e-10,3.06212822768645e-11,9.959897579808653e-07,7.473741588739824e-08,6.675861972724923e-07,1.635553033641836e-06,0.0005776335713746118,4.626275642908398e-10,9.41594434943082e-08,1.863228619880406e-08
1.9235374199835785e-08,0.8722247088554241,2.2073265365908577e-06,3.1444450554920796e-08,1.3526411557449515e-07,2.582934098351308e-07,0.0,0.0,3.043717441314514e-06,1.9964118774573813e-10,1.9844571732239096e-10,4.0537536610139586e-15,1.9665921916672282e-13,7.025917610263496e-24,8.739350525749615e-19,2.673293249471328e-13,2.4087139537418467e-14,1.4829653182569623e-13,6.090688403804558e-16,2.9286769702685052e-15,2.3928049177712747e-07,4.55635150553624e-13,3.3711300931242355e-15,1.6050632923312147e-23,3.354346121973009e-19,2.241939601331971e-14,1.1135072225497284e-11,2.589262863916359e-15,9.204884917947777e-30,2.4681788805001966e-22,4.6105412948910967e-20,4.418962474290058e-19,2.3169913320367915e-13,2.8803401888235264e-23,3.76,0.0,0.596326210237898,0.9970188975834862,4.672384636190222e-09,8.064627424594482e-17,0.009815471581475903,0.009815992274798896,2.1705638791702885e-08,9.825603597924812e-11,0.0029779236183137556,5.224269587024166e-10,3.3225448956818866e-11,1.0033568473651905e-06,7.548610709226585e-08,6.906550125879159e-07,1.6860784168963966e-06,0.0005896872487371334,4.939395224546772e-10,9.81490066689901e-08,1.9056061171711646e-08
1.9631883677956223e-08,0.8722582449326004,2.2715327794424076e-06,3.300039176478976e-08,1.4133878907670468e-07,2.718875477581383e-07,0.0,0.0,3.1057486932405075e-06,2.0794659919547374e-10,2.1096125317897589e-10,4.4101639757222936e-15,2.130202832755687e-13,7.692553028086592e-24,9.545587353644742e-19,2.8488905979609044e-13,2.6572660813008327e-14,1.6078594238867215e-13,6.801442290416407e-16,3.1919182356998552e-15,2.492244361549057e-07,4.835986987834326e-13,3.6485888178236335e-15,1.888447886062866e-23,3.7493059372871955e-19,2.479468113598807e-14,1.1821932079729007e-11,2.7859342041080306e-15,1.066583480356954e-29,2.706251369034819e-22,5.1033288092314765e-20,4.815165922765285e-19,2.5090541208502803e-13,3.3504845487471364e-23,3.76,0.0,0.5961194951553672,0.997018829731918,4.9834054764748875e-09,9.077894832802597e-17,0.010016066795581284,0.010016608353085816,2.2168554378267515e-08,1.0052157096414603e-10,0.002977923415995037,5.601946794983273e-10,3.6005275477939775e-11,1.010636531033115e-06,7.622659598882302e-08,7.139524899301779e-07,1.7369738862173637e-06,0.0006017366612366232,5.267180739271848e-10,1.0222068348394559e-07,1.9479807786094662e-08
2.0028393156076662e-08,0.8722917695380803,2.3360076412215354e-06,3.4593650844465795e-08,1.4755560309832405e-07,2.858680802638567e-07,0.0,0.0,3.1677516459165534e-06,2.164208227167192e-10,2.2399220874768946e-10,4.7897164558678676e-15,2.3036129697628174e-13,8.407777305729798e-24,1.041885666925239e-18,3.0320445260477227e-13,2.925639850321483e-14,1.7403757426242247e-13,7.577231264604136e-16,3.472796769105283e-15,2.593698904708901e-07,5.126513871751773e-13,3.942203350691218e-15,2.2146182444559474e-23,4.180997822313637e-19,2.7364794031087662e-14,1.2535396406430468e-11,2.9926686340362242e-15,1.2328082061815121e-29,2.9611494898619207e-22,5.637463086832445e-20,5.237252062980867e-19,2.7125027038360975e-13,3.884942390598781e-23,3.76,0.0,0.5959128511937448,0.9970187617707439,5.308316965567407e-09,1.0194175436315867e-16,0.010216592269196514,0.010217155097853649,2.2631309026688025e-08,1.0278636306728564e-10,0.0029779232133499006,5.998391846513011e-10,3.8969249438750525e-11,1.0178367099806495e-06,7.695956474535092e-08,7.374762162544253e-07,1.7882352260109093e-06,0.0006137818102915413,5.610013171451492e-10,1.0637443411008486e-07,1.9903525369938283e-08
2.04249026341971e-08,0.8723252826748545,2.4007433468689733e-06,3.622404138545117e-08,1.5391484492458173e-07,3.002363812130742e-07,0.0,0.0,3.2297263156928226e-06,2.250638290713502e-10,2.375490107616081e-10,5.193394878062121e-15,2.4871850220716073e-13,9.174260252713677e-24,1.1363699331648847e-18,3.222910572163147e-13,3.2149623256279217e-14,1.8808063400037827e-13,8.422395729767344e-16,3.772096094247578e-15,2.6971679977280077e-07,5.428115794185314e-13,4.252522148720418e-15,2.588978249400716e-23,4.651943781348154e-19,3.014116792895514e-14,1.3275879535903929e-11,3.2097365373034192e-15,1.4216017042889146e-29,3.233633966660487e-22,6.215516654093084e-20,5.686293138609116e-19,2.9277450095476534e-13,4.490863499935986e-23,3.76,0.0,0.5957062783264774,0.9970186936997453,5.647445051073903e-09,1.142154644958578e-16,0.010417048026234785,0.010417632533015218,2.3093902791955053e-08,1.0505040496120317e-10,0.002977923010377727,6.414119828042019e-10,4.212608967016935e-11,1.024964697177834e-06,7.768564484175141e-08,7.612239801426289e-07,1.839858604965922e-06,0.0006258226973198677,5.968275449900023e-10,1.1061021873267474e-07,2.032721339126061e-08
2.082141211231754e-08,0.872358784345999,2.465732716626884e-06,3.7891373408747814e-08,1.6041679192772272e-07,3.1499377784481603e-07,0.0,0.0,3.291672718992552e-06,2.338755888114265e-10,2.5164209051658533e-10,5.622202960667427e-15,2.681286313922374e-13,9.994794562974588e-24,1.2384864481954647e-18,3.4216438358454656e-13,3.5263989905424e-14,2.02944777346615e-13,9.341458722127881e-16,4.09061699721999e-15,2.802651091191859e-07,5.740975115520706e-13,4.580097793304906e-15,3.017485084131723e-23,5.164777242009813e-19,3.3135641949458105e-14,1.4043790846731393e-11,3.4374091007056836e-15,1.6356716800221148e-29,3.5244803130044425e-22,6.840170711551422e-20,6.1633799201525005e-19,3.1551935286410866e-13,5.176013831036812e-23,3.76,0.0,0.595499776527071,0.9970186255187096,6.001116514635501e-09,1.2768534518523527e-16,0.010617434090599101,0.010618040682474024,2.3556335729072112e-08,1.0731369060545905e-10,0.0029779228070775164,6.849648837264447e-10,4.5484747379870555e-11,1.0320272611547685e-06,7.840542082285773e-08,7.851937568194084e-07,1.8918405474492814e-06,0.0006378593237391056,6.342352446417187e-10,1.1492799755133504e-07,2.0750871448785875e-08
2.1217921590437977e-08,0.8723922745546694,2.5309691216721152e-06,3.9595453894563136e-08,1.6706171204722326e-07,3.301415543048496e-07,0.0,0.0,3.353590872306514e-06,2.4285607227992995e-10,2.6628188411597213e-10,6.0771643049030785e-15,2.8862889901903076e-13,1.0872302093928907e-23,1.348731394270845e-18,3.628398982881522e-13,3.8611541336693956e-14,2.1866010387793907e-13,1.033912895848401e-15,4.429177530152069e-15,2.910147635793807e-07,6.065272928260968e-13,4.9254867975981e-15,3.506692988340717e-23,5.722245068663356e-19,3.636046563870115e-14,1.4839534823351755e-11,3.6759583133628874e-15,1.8780225274324422e-29,3.8344787059333634e-22,7.514217881418434e-20,6.669621510385454e-19,3.3952651912114174e-13,5.948813441753008e-23,3.76,0.0,0.5952933457690863,0.9970185572274296,6.3696589505268386e-09,1.4244130491849343e-16,0.010817750486182321,0.010818379570124308,2.4018607893052153e-08,1.095762150286788e-10,0.002977922603448503,7.305499969540026e-10,4.905440728847614e-11,1.0390306663563677e-06,7.911943377467087e-08,8.093836942775594e-07,1.9441779070216785e-06,0.0006498916909662808,6.732630975751486e-10,1.1932773078003494e-07,2.117449926345348e-08
2.1614431068558416e-08,0.8724257533040959,2.5964464430402276e-06,4.133608726924637e-08,1.7384986423812594e-07,3.456809549101117e-07,0.0,0.0,3.415480792187895e-06,2.520052496114831e-10,2.8147883271634507e-10,6.55932233665864e-15,3.1025699332041635e-13,1.1809840430639229e-23,1.4676226599684391e-18,3.8433302508053436e-13,4.220471224605267e-14,2.3525715170886404e-13,1.142030384226533e-15,4.788613016348787e-15,3.0196570823346557e-07,6.401189065595932e-13,5.2892494207838846e-15,4.063799468120855e-23,6.327209537120495e-19,3.98283033886925e-14,1.566351111369137e-11,3.925656967283373e-15,2.1519861061280232e-29,4.164433864817854e-22,8.24056499689634e-20,7.206145153114978e-19,3.64838124644168e-13,6.818375825879894e-23,3.76,0.0,0.5950869860261361,0.9970184888257037,6.753400745276014e-09,1.5857804317277469e-16,0.011017997236867225,0.01101864921985108,2.4480719338908105e-08,1.1183797414746145e-10,0.002977922399490239,7.782197305745645e-10,5.28444887583308e-11,1.0459807105059535e-06,7.982818454341368e-08,8.337921004315156e-07,1.996867841916479e-06,0.0006619198004179442,7.139499796771817e-10,1.2380937864708904e-07,2.1598096670601503e-08
2.2010940546678854e-08,0.8724592205975766,2.662159033596118e-06,4.3113075852680855e-08,1.8078149888980577e-07,3.6161318716874494e-07,0.0,0.0,3.4773424952475397e-06,2.613230907330466e-10,2.9724338277423924e-10,7.069740249056203e-15,3.3305106806013626e-13,1.2810609738553248e-23,1.5957002766565323e-18,4.0665914546860824e-13,4.6056332787905505e-14,2.527668922594832e-13,1.2590072428953998e-15,5.169776056800227e-15,3.131178881722266e-07,6.748902109913561e-13,5.671949489081912e-15,4.696694041477768e-23,6.982650270588687e-19,4.355223874224125e-14,1.6516114586741407e-11,4.1867786591847746e-15,2.4612555125858134e-29,4.515164935546532e-22,9.022235933695831e-20,7.7740960452877295e-19,3.9149671445444737e-13,7.794548657849694e-23,3.76,0.0,0.5948806972718819,0.9970184203133343,7.1526710582381694e-09,1.761952005785551e-16,0.011218174366526548,0.011218849655530171,2.4942670121645903e-08,1.1409896461587471e-10,0.002977922195202243,8.28026790135429e-10,5.686464691549834e-11,1.0528827591996835e-06,8.053213671644398e-08,8.584174312225121e-07,2.049907792335985e-06,0.000673943653510173,7.563349614655477e-10,1.2837290139515407e-07,2.2021663612739702e-08
2.2407450024799293e-08,0.8724926764384732,2.728101682825417e-06,4.492622026911197e-08,1.8785685821730792e-07,3.7793942457393304e-07,0.0,0.0,3.5391759981495427e-06,2.7080956536459877e-10,3.1358598629388145e-10,7.609500945794597e-15,3.570497344213709e-13,1.387795990824161e-23,1.7335268532857795e-18,4.298335993145663e-13,5.017963211719079e-14,2.712207250861337e-13,1.3853718351926433e-15,5.573536537996788e-15,3.2447124849711593e-07,7.108589401253393e-13,6.074154223307607e-15,5.414009600754732e-23,7.691666136888875e-19,4.754577858533236e-14,1.739773538998872e-11,4.459597793410494e-15,2.809922097169143e-29,4.887505380041976e-22,9.862374484123971e-20,8.37463715246067e-19,4.1954524209729964e-13,8.88795596411602e-23,3.76,0.0,0.5946744794800313,0.9970183516901288,7.567799803059767e-09,1.953975102387837e-16,0.011418281899023037,0.011418980901028273,2.540446029626294e-08,1.1635918370044384e-10,0.0029779219905838564,8.80024177654338e-10,6.112477376551452e-11,1.0597417779369762e-06,8.123171938277695e-08,8.832582796048619e-07,2.1032954594304825e-06,0.0006859632516585709,8.0045730839227e-10,1.3301825928122486e-07,2.2445200132860318e-08
2.280395950291973e-08,0.872526120830204,2.7942695842377993e-06,4.6775319824168305e-08,1.9507617662723634e-07,3.9466080918836344e-07,0.0,0.0,3.600981317607158e-06,2.804646430198015e-10,3.305171010759192e-10,8.179706985301374e-15,3.8229205299770305e-13,1.501539799551924e-23,1.881688009540682e-18,4.5387168545536036e-13,5.4588241827150824e-14,2.9065047277464883e-13,1.5216722709758173e-15,6.000781640982998e-15,3.3602573432021197e-07,7.480427045702515e-13,6.496434072804922e-15,6.225176473897977e-23,8.45747710701229e-19,5.182285722920258e-14,1.8308759006618595e-11,4.74438958579562e-15,3.202515993932912e-29,5.28230287109606e-22,1.0764247274072888e-19,9.00894902764285e-19,4.490270582876626e-13,1.0110041735166417e-22,3.76,0.0,0.594468332624335,0.9970182829558988,7.999117629975315e-09,2.1629495015893864e-16,0.011618319858209488,0.011619042980202962,2.5866089917747794e-08,1.1861862917636835e-10,0.002977921785634409,9.342651907157246e-10,6.563499930334358e-11,1.0665623617768601e-06,8.192732968942885e-08,9.083133653481988e-07,2.1570287858354824e-06,0.0006979785962782706,8.463564812167065e-10,1.3774541257663081e-07,2.2868706368228916e-08
2.320046898104017e-08,0.8725595537762432,2.860658305188817e-06,4.866017285062995e-08,2.024396810600289e-07,4.1177845403490983e-07,0.0,0.0,3.6627584703790055e-06,2.902882930066492e-10,3.480471909671435e-10,8.781480525712159e-15,4.08817525885726e-13,1.6226595960294894e-23,2.0407928073840384e-18,4.78788662335272e-13,5.9296199284866e-14,3.1108837589591235e-13,1.668476691602102e-15,6.4524158515821094e-15,3.4778129076418156e-07,7.8645899237345e-13,6.939362555568995e-15,7.140479267034306e-23,9.283426075130662e-19,5.6397840384316475e-14,1.9249566312417868e-11,5.04143006835084e-15,3.64405044674464e-29,5.70041919250007e-22,1.1731246723199148e-19,9.678229633507614e-19,4.799858997774451e-13,1.1473114991676509e-22,3.76,0.0,0.5942622566785853,0.9970182141104587,8.446955908882382e-09,2.3900289674410595e-16,0.011818288267928778,0.011819035916902738,2.6327559041077962e-08,1.20877299241345e-10,0.00297792158035335,9.908034216368524e-10,7.040569261790883e-11,1.0733487627962641e-06,8.261933520848602e-08,9.335815255954294e-07,2.211105937651657e-06,0.0007099896887839331,8.940721364348141e-10,1.425543215670322e-07,2.329218254459327e-08
2.3993487937281047e-08,0.8726263853453836,2.9940821841394847e-06,5.253632959044032e-08,2.1760012027456592e-07,4.4720684399044746e-07,0.0,0.0,3.786228343106501e-06,3.1044118618268947e-10,3.849461832028838e-10,1.0084316418372823e-14,4.658781040206775e-13,1.8885833213624913e-23,2.394389361581246e-18,5.313201240300844e-13,6.966835483904448e-14,3.551196709733887e-13,1.995971885020035e-15,7.432556135632432e-15,3.718953960581231e-07,8.670584823863652e-13,7.889473933924327e-15,9.329271201308779e-23,1.1129734749473694e-18,6.650116290010373e-14,2.1222032795961833e-11,5.6733653481786434e-15,4.696715550747619e-29,6.610125467790629e-22,1.3874842424145987e-19,1.1126574902864595e-18,5.46511471136268e-13,1.4676069732699587e-22,3.76,0.0,0.5938503174122856,0.9970180760852252,9.393522805833183e-09,2.903397381891296e-16,0.01221801653428799,0.01221881445822636,2.7250016013111565e-08,1.2539230765503033e-10,0.00297792116879419,1.11098737559643e-09,8.077116098205384e-11,1.0868344555713985e-06,8.399386686708696e-08,9.847529549031386e-07,2.3202854035627536e-06,0.0007339991231094451,9.951125017802274e-10,1.5241724784709423e-07,2.4139046034676897e-08
2.4707204997897836e-08,0.8726864946491483,3.1148811210712313e-06,5.614511511043682e-08,2.3173976645314924e-07,4.804582508065336e-07,0.0,0.0,3.8972550674283095e-06,3.2915499532446285e-10,4.2030887707825543e-10,1.1376486461296049e-14,5.2202606284911e-13,2.1571910178548506e-23,2.7566587603267834e-18,5.817565144409815e-13,8.0176307177764e-14,3.98527548734394e-13,2.3327607816040965e-15,8.407521672061665e-15,3.9428520203210623e-07,9.439862131630224e-13,8.821003550614623e-15,1.1778173578741976e-22,1.3033199335982722e-18,7.676607048686203e-14,2.3102841450950583e-11,6.286783689212936e-15,5.873490093379174e-29,7.517542616950189e-22,1.6063527231188687e-19,1.256204702854528e-18,6.118822017864753e-13,1.8183780395625644e-22,3.76,0.0,0.5934798143224796,0.9970179514803845,1.0305271438534382e-08,3.440082989981151e-16,0.012577534353823494,0.0125783789172168,2.8079678935476647e-08,1.294531516083347e-10,0.0029779207972517176,1.2275530655018828e-09,9.10998390802795e-11,1.0988911663803514e-06,8.522177291595018e-08,1.0315263983832536e-06,2.4197084203076584e-06,0.0007555930859546793,1.09266305958744e-09,1.6157308785506333e-07,2.4901124266616053e-08
2.5420922058514626e-08,0.8727465669249288,3.2363409209599133e-06,5.986659187091559e-08,2.463497952739534e-07,5.150097401161809e-07,0.0,0.0,4.00819079404556e-06,3.484144921645907e-10,4.577752870113872e-10,1.2789277190839186e-14,5.829651427115222e-13,2.4562495895082717e-23,3.1649744311289623e-18,6.352760323231393e-13,9.189133313564754e-14,4.4572183949833633e-13,2.713363244374722e-15,9.476366713825103e-15,4.1732562384541495e-07,1.0251737789607049e-12,9.828478690584855e-15,1.4770106096028025e-22,1.5189302274787425e-18,8.823971952847124e-14,2.508586798718966e-11,6.9442185701523394e-15,7.314501978287511e-29,8.51455074419077e-22,1.852205312008465e-19,1.4130226196216207e-18,6.827352015201391e-13,2.2384338393749784e-22,3.76,0.0,0.5931095405749706,0.9970178265124827,1.1275731050438079e-08,4.056004135516646e-16,0.012936827203440074,0.012937719725068637,2.8908822698107727e-08,1.3351146809123935e-10,0.0029779204246267476,1.3524086020824366e-09,1.0244473651702002e-10,1.110890072940752e-06,8.644257937937054e-08,1.0789766248259398e-06,2.5202254861888057e-06,0.000777173293929834,1.1967247578481152e-09,1.709931993320166e-07,2.5663112124832836e-08
