Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76)
9.905532995992106e-07,0.6599029860103398,3.2828717463214377e-06,2.111319894608197e-07,3.3937493345898956e-06,5.625087421510819e-06,0.0,0.0,2.182186345653271e-06,7.734316854876381e-10,6.284264842735045e-08,9.06275394897569e-11,1.741308035810789e-12,1.98623245735628e-20,3.2488596367235622e-15,9.53225929513877e-11,1.9820794833555024e-07,4.909458524305854e-10,3.086759538546651e-14,1.0038463341958143e-15,4.125539069778968e-08,1.9006055796640045e-14,2.408485632903275e-12,1.2182486545194853e-12,3.0110453900144945e-12,3.810036213737012e-09,1.1217778209574367e-12,8.224834759278028e-14,3.4781192961409856e-14,1.6376285172890125e-15,1.5839461931270333e-13,7.800504590632271e-17,2.436023405653056e-11,1.4849905463016271e-18,3.76,0.0,0.5206674774543495,0.9994733453867884,3.827408213040914e-06,1.0774687023461443e-08,0.006196231179674079,0.006196430323419432,1.801211393288822e-10,1.389819539095194e-13,0.0005180010403268998,6.687676912030971e-09,2.399742220142094e-08,1.365076228020215e-06,2.608795963949945e-07,6.449188563520272e-06,3.7399193156841924e-06,0.0001824732981510599,4.7266370625994075e-09,5.411564755241045e-06,5.761862252129268e-09,1.3811416398883449e-11,3.982169911389336e-09,5.009584591391572e-08,2.7178166450078918e-11,9.95478729383989e-12,5.30924253376917e-09,2.159793192459071e-11,2.0940627627577785e-07,3.0416608001010035e-10,4.4927194117825566e-10,5.793920356219294e-13,2.275159187483685e-15,5.364499498807519e-09,3.3501063883105704e-12,7.342982221596446e-14,2.4809572770263105e-18,1.1902749860099122e-17,7.123417581090538e-18
9.999999999999997e-07,0.6599355566730364,3.3501620713184576e-06,2.1580270210614423e-07,3.4489853838376897e-06,5.783900196627978e-06,0.0,0.0,2.2094926058635623e-06,7.893296000428453e-10,6.474312778983884e-08,9.427673294480956e-11,1.8308902924820525e-12,2.1397368316496453e-20,3.4276693468100505e-15,9.85046919716791e-11,2.0321038222729146e-07,5.074896831134216e-10,3.2498030623645874e-14,1.0435621887175042e-15,4.204501662638065e-08,1.9388317777178727e-14,2.481985753421843e-12,1.279657191804035e-12,3.089368247258329e-12,3.964754722826716e-09,1.154437066680712e-12,8.662803205099055e-14,3.682363202900123e-14,1.725604192211166e-15,1.6477212456960984e-13,8.107528129008434e-17,2.5075369391014064e-11,1.58439354790749e-18,3.76,0.0,0.5206075527123687,0.9994731858985711,3.92690521370448e-06,1.112870394670582e-08,0.006254963381303337,0.006255167838222256,1.8183109094259134e-10,1.4030649510843224e-13,0.0005180009577041302,6.876239705832806e-09,2.4880542194821938e-08,1.3903003906609182e-06,2.6573652012966955e-07,6.6160342125780465e-06,3.835679231518629e-06,0.00018415102485764415,4.868647757274367e-09,5.513476638189208e-06,5.907507077798088e-09,1.4121075419329149e-11,4.098246691821626e-09,5.10599319600156e-08,2.8479246917026624e-11,1.0419677370035598e-11,5.494823977951718e-09,2.280360787269217e-11,2.1477663353491193e-07,3.097966188859511e-10,4.6462573899510927e-10,6.059803507881307e-13,2.338796918679427e-15,5.5699032332115085e-09,3.4790158755906145e-12,7.758979223286102e-14,2.62107037660599e-18,1.2801914075857722e-17,7.542936553320301e-18
1.0317670800957732e-06,0.6599355566730364,3.5829742258956694e-06,2.3200424074075375e-07,3.637791101592641e-06,6.341857196442876e-06,0.0,0.0,2.3027919894592315e-06,8.442328588759142e-10,7.143227865058552e-08,1.0745584486021533e-10,2.162766614310742e-12,2.7377200341676386e-20,4.09284796421098e-15,1.0980436682883862e-10,2.206972714167593e-07,5.663395844669963e-10,3.85281176139308e-14,1.1860618242183192e-15,4.47551536780051e-08,2.0701868425511908e-14,2.7433047992122048e-12,1.5054695401498761e-12,3.36370795205978e-12,4.521813049423624e-09,1.269338657775421e-12,1.0290080555962759e-13,4.448110423693946e-14,2.051928763730934e-15,1.8779520077790422e-13,9.211092143411346e-17,2.7580405075443875e-11,1.9621605166723355e-18,3.76,0.0,0.5204060504213164,0.9994726367417046,4.273389020029063e-06,1.2385084978868363e-08,0.006452416301630673,0.006452639377895137,1.8757981027327284e-10,1.4475950021581308e-13,0.0005180006732123912,7.536286916838596e-09,2.8023619509380406e-08,1.4773098972340918e-06,2.8249292141011815e-07,7.200053354225527e-06,4.170752906922647e-06,0.00018978435814039885,5.367539319539035e-09,5.8629028056279726e-06,6.418784491861122e-09,1.5198259777251713e-11,4.507248018767574e-09,5.4388940189934266e-08,3.323752418702796e-11,1.2116837356428826e-11,6.156621806230668e-09,2.728200285500485e-11,2.3356929186575911e-07,3.292192809326304e-10,5.19251127685794e-10,7.030573147866505e-13,2.5636124827729212e-15,6.303029818951293e-09,3.939244162512721e-12,9.306318379294266e-14,3.142079296395002e-18,1.628544227208825e-17,9.116660062691726e-18
1.0688594825426794e-06,0.6599648664967259,3.867775105590086e-06,2.5190601094813243e-07,3.864296075861729e-06,7.041659752474319e-06,0.0,0.0,2.414711411819519e-06,9.112122445924468e-10,7.984577374533822e-08,1.2473991907708213e-10,2.6165833665455167e-12,3.623864406957741e-20,5.008007472267843e-15,1.2422077337027451e-10,2.424525644919531e-07,6.416638318123352e-10,4.674842660466479e-14,1.3709468106771668e-15,4.80265239690202e-08,2.2290459107678048e-14,3.077387337189095e-12,1.8103984445895154e-12,3.7061605649552925e-12,5.248688756271858e-09,1.4137820519351852e-12,1.2526074103870773e-13,5.515298666866067e-14,2.4988859814281197e-15,2.1798229855610768e-13,1.0647498987257133e-16,3.070615500982279e-11,2.49994863515576e-18,3.76,0.0,0.5201707876812157,0.9994719700890177,4.701651744535611e-06,1.3986998382493608e-08,0.006682872044190482,0.006683118381252216,1.9428938641397864e-10,1.4995680243967773e-13,0.0005180003278490711,8.359109562624174e-09,3.20472682074553e-08,1.5832397935263153e-06,3.0289822633267184e-07,7.928223949958448e-06,4.588292606395188e-06,0.00019634553823182963,5.993061939695436e-09,6.283978948978465e-06,7.059359224672212e-09,1.6528576282310318e-11,5.022651147260694e-09,5.844854765668503e-08,3.960638897678128e-11,1.4382155187980305e-11,7.007050297627384e-09,3.342690920587178e-11,2.56989554597363e-07,3.5286614313704635e-10,5.891790531733226e-10,8.327064370175075e-13,2.848370875757577e-15,7.245798430557817e-09,4.531326813708362e-12,1.1434082174404794e-13,3.858191679750109e-18,2.1401292585777895e-17,1.1312642099906701e-17
1.1059518849895857e-06,0.659994173201119,4.166865387040776e-06,2.728954805598108e-07,4.097439821574247e-06,7.795994803774388e-06,0.0,0.0,2.5299934180858086e-06,9.813754458270338e-10,8.894036483226107e-08,1.4425738373889715e-10,3.152301581976627e-12,4.760782282046927e-20,6.094468671396167e-15,1.4003482280195764e-10,2.6570729268681993e-07,7.246125297886891e-10,5.641726738172827e-14,1.5773530997563902e-15,5.1413071787435026e-08,2.393819293355957e-14,3.4446824414434378e-12,2.1654450368914227e-12,4.0735626074422564e-12,6.0650643270118235e-09,1.5698636431571989e-12,1.5179612524893643e-13,6.799944421210277e-14,3.0271909254110332e-15,2.520829929689183e-13,1.2257145530590362e-16,3.4056106598385497e-11,3.1613644860420796e-18,3.76,0.0,0.5199355414647837,0.9994712754390973,5.156158088603209e-06,1.5743821561960903e-08,0.006913222708760292,0.006913494022805454,2.0099590339434695e-10,1.5515174656345639e-13,0.0005179999679788275,9.240322122643425e-09,3.647510638224218e-08,1.6939415063937187e-06,3.2422821760753224e-07,8.708393466526093e-06,5.035387721387406e-06,0.00020288897962747595,6.666940491838131e-09,6.719086651236767e-06,7.749323186630186e-09,1.7940986232994233e-11,5.580952196130406e-09,6.269817602528616e-08,4.6953871857850604e-11,1.6988339333894522e-11,7.947360579885306e-09,4.069947102323447e-11,2.8207037806630736e-07,3.7757887669427673e-10,6.661870025785585e-10,9.820303470879325e-13,3.158866686326391e-15,8.288038058371633e-09,5.1861515322530865e-12,1.395781746956236e-13,4.707174537799755e-18,2.7902070896373456e-17,1.396103768069212e-17
1.1430442874364919e-06,0.660023477234991,4.480592987182921e-06,2.9500172597365574e-07,4.33735874176594e-06,8.607531131879718e-06,0.0,0.0,2.6488018893251915e-06,1.0548212741702835e-09,9.875004496453047e-08,1.6622122724733363e-10,3.782210101552917e-12,6.209660628768368e-20,7.37817737004168e-15,1.5733387591949245e-10,2.9052468596136015e-07,8.157399367537832e-10,6.774298013764789e-14,1.8070430025058235e-15,5.491479326451025e-08,2.564514177377934e-14,3.84738798103639e-12,2.577153537835713e-12,4.467122357712178e-12,6.9788799351893565e-09,1.738192115116438e-12,1.8316638740121975e-13,8.33908389811795e-14,3.648947224870781e-15,2.9049762474512297e-13,1.4055614095147942e-16,3.7638782212696576e-11,3.970026048132749e-18,3.76,0.0,0.5197003078951479,0.9994705521527754,5.6376741697182535e-06,1.7665998217311322e-08,0.007143468246861731,0.007143766339236268,2.0769935980894204e-10,1.6034433294238543e-13,0.0005179995932704882,1.0182338145087322e-08,4.133221911481292e-08,1.8095246623445979e-06,3.4650414621200434e-07,9.542895401824037e-06,5.513354747364308e-06,0.00020941472835522747,7.391370617585801e-09,7.168170567293901e-06,8.491298992385186e-09,1.943984303107947e-11,6.1844542798206976e-09,6.714227066434542e-08,5.5397774132896755e-11,1.9975772095031395e-11,8.984358808719051e-09,4.9264409586744184e-11,3.088858893455143e-07,4.033818716195112e-10,7.507787584934818e-10,1.1534739265911522e-12,3.4970543477621916e-15,9.436274538353522e-09,5.9078466345538236e-12,1.693610423614035e-13,5.708631273180331e-18,3.610817897011131e-17,1.714189362254987e-17
1.1801366898833981e-06,0.6600527790571256,4.809311944800008e-06,3.1825428255810297e-07,4.584196796126979e-06,9.478999922989701e-06,0.0,0.0,2.7713046399281787e-06,1.1316538494111592e-09,1.0930982380822973e-07,1.9085756082203225e-10,4.5200621324535795e-12,8.044367990340184e-20,8.888144265649388e-15,1.762081797042347e-10,3.1696923046548174e-07,9.156264209633814e-10,8.095825230421671e-14,2.061874068594994e-15,5.8531687421133876e-08,2.7411386254384822e-14,4.28778823308496e-12,3.052733371592463e-12,4.888088735986933e-12,7.998531359812322e-09,1.9193945908360778e-12,2.2011691764350004e-13,1.0174914663119911e-13,4.377688466568705e-15,3.336585709990091e-13,1.6059482996016805e-16,4.146295576790875e-11,4.953288178895158e-18,3.76,0.0,0.5194650830082563,0.9994697995735353,6.14698214867646e-06,1.9764399238384462e-08,0.0073736086057998385,0.0073739353659665295,2.1439975412980362e-10,1.65534561977274e-13,0.0005179992033838887,1.1187646389769634e-08,4.66445023746253e-08,1.9301013640406354e-06,3.697477415926183e-07,1.0434116796350632e-05,6.023540350166298e-06,0.00021592283105581115,8.168614091972708e-09,7.63117555373378e-06,9.287984806743201e-09,2.102974647154773e-11,6.835527158713966e-09,7.178538058288006e-08,6.506678873291965e-11,2.3388533019762378e-11,1.0125182477656368e-08,5.930509569646536e-11,3.375119234228607e-07,4.303000666269031e-10,8.43480704685886e-10,1.3497329963115823e-12,3.865000864346697e-15,1.0697250568752593e-08,6.700677272263506e-12,2.0434226554401838e-13,6.884403482950652e-18,4.640272941279322e-17,2.0947550169310678e-17
1.2172290923303044e-06,0.6600820791366406,5.15338294273765e-06,3.426832011532488e-07,4.838105057073054e-06,1.0413195849726919e-05,0.0,0.0,2.8976734948431544e-06,1.2119827542935817e-09,1.2065576337286764e-07,2.1840605214737122e-10,5.3812075613025224e-12,1.0353655657850255e-19,1.065671964794268e-14,1.967509572894261e-10,3.4510669861124273e-07,1.0248791786596402e-09,9.632246340891411e-14,2.3438026129826774e-15,6.226375630810049e-08,2.9237016435656504e-14,4.768257341800664e-12,3.600111348946171e-12,5.337753417926321e-12,9.132884663137858e-09,2.11411715425207e-12,2.6348802924764423e-13,1.2355366943045545e-13,5.2285075320526026e-15,3.820323194333826e-13,1.8286371592097524e-16,4.553766530553144e-11,6.142736328175482e-18,3.76,0.0,0.5192298627508636,0.9994690170271656,6.684881071605643e-06,2.2050330748011194e-08,0.0076036437285454,0.007604001137136023,2.2109708470303193e-10,1.7072243412259737e-13,0.0005179987979696953,1.2258813247094978e-08,5.2438686541994496e-08,2.055786280474234e-06,3.939812296691639e-07,1.1384499438795122e-05,6.56732204605318e-06,0.0002224133350052063,9.001001167009512e-09,8.108046670997881e-06,1.0142156604806973e-08,2.271555033218765e-11,7.536609207741527e-09,7.663216306647645e-08,7.61012764354369e-11,2.7274661265603777e-11,1.1377309792157366e-08,7.102514680553949e-11,3.6802606250347745e-07,4.5835896926565544e-10,9.44842418776301e-10,1.5737762477661869e-12,4.2648894613991725e-15,1.2077931460551611e-08,7.569049036898108e-12,2.452475113270788e-13,8.258763754027438e-18,5.924187941043451e-17,2.5484309520449478e-17
1.2543214947772106e-06,0.6601113779531552,5.513173785667804e-06,3.683190991778141e-07,5.099241351247789e-06,1.1412978244633827e-05,0.0,0.0,3.028084371404317e-06,1.2959231948332603e-09,1.328250148066328e-07,2.491203731518834e-10,6.382734389727797e-12,1.3243695201634854e-19,1.2719888108031741e-14,2.1905850400063836e-10,3.7500418030968973e-07,1.1441329789324993e-09,1.1412422639566434e-13,2.6548873680408723e-15,6.611100515161513e-08,3.1122132535144e-14,5.291263000985721e-12,4.227987173376033e-12,5.817453084752099e-12,1.0391291348753334e-08,2.3230253992221382e-12,3.1422466578693854e-13,1.4934724454137846e-13,6.2181947639271296e-15,4.3612166219927e-13,2.075498772368527e-16,4.987222481900508e-11,7.574737664793195e-18,3.76,0.0,0.5189946429784547,0.9994682038213899,7.252187666306559e-06,2.453554234699978e-08,0.007833573553613998,0.007833963685579624,2.2779134974527783e-10,1.7590794989528492e-13,0.0005179983766692183,1.3398485132958756e-08,5.874236073035716e-08,2.186696734595527e-06,4.19227350296151e-07,1.2396541115993147e-05,7.146108905762281e-06,0.000228886288137698,9.89093288353723e-09,8.598729185631291e-06,1.1056670537626302e-08,2.4502370206076453e-11,8.290209482263938e-09,8.168738818691933e-08,8.865408812571835e-11,3.168643343938751e-11,1.2748569326877094e-08,8.465013053839768e-11,4.005076767567148e-07,4.875846754622454e-10,1.0554372833921454e-09,1.828868904384573e-12,4.6990233560551e-15,1.3585511154638164e-08,8.51751173442855e-12,2.928814448730521e-13,9.858621329017498e-18,7.516666578901608e-17,3.087431749960192e-17
1.2914138972241168e-06,0.6601406759970776,5.889059841036823e-06,3.951932072480203e-07,5.367769973670386e-06,1.248127235665596e-05,0.0,0.0,3.162717365380447e-06,1.3835961664325333e-09,1.458558562694837e-07,2.8326866242061685e-10,7.543619593836972e-12,1.6840969239108188e-19,1.5117584633037724e-14,2.4323028895096034e-10,4.0673011530981377e-07,1.2740509361899027e-09,1.3468413772843342e-13,2.997293270126332e-15,7.007344250409381e-08,3.30668456980007e-14,5.85937034722006e-12,4.9458924039607995e-12,6.32857180951475e-12,1.1783604005939894e-08,2.54680500358763e-12,3.733868899828225e-13,1.79742971612153e-13,7.365385530739116e-15,4.964680194820683e-13,2.3485177251721116e-16,5.447623552061408e-11,9.291054943014177e-18,3.76,0.0,0.5187594194531028,0.9994673592454741,7.849737101790553e-06,2.723223556363945e-08,0.008063398014941872,0.008063823042804171,2.3448254734014107e-10,1.8109110988409546e-13,0.0005179979391141993,1.4609390892514216e-08,6.558399787677e-08,2.3229527890045805e-06,4.4550937430552095e-07,1.347279690524246e-05,7.761342281525098e-06,0.00023534173906957675,1.0840883371786377e-08,9.103168572610725e-06,1.2034465354953769e-08,2.6395591579759225e-11,9.098909835915243e-09,8.695594322141516e-08,1.0289143554813117e-10,3.668065788688443e-11,1.4247149968725945e-08,1.0042937819478103e-10,4.3503796645119374e-07,5.180038886092381e-10,1.175863116037645e-09,2.1185982030938183e-12,5.1698296493381014e-15,1.522741848901074e-08,9.550763319050068e-12,3.4813430055185484e-13,1.171374107172317e-17,9.4816308162877e-17,3.7257652814216343e-17
1.328506299671023e-06,0.6601699737698367,6.281424447851169e-06,4.233374118345488e-07,5.643861467161526e-06,1.3621070686993675e-05,0.0,0.0,3.3017568411202888e-06,1.475128626225692e-09,1.597877319424395e-07,3.211340032929305e-10,8.884890095793698e-12,2.1295558251740717e-19,1.789403288402033e-14,2.693690619409736e-10,4.4035432663649684e-07,1.4153253121005734e-09,1.5835775344988822e-13,3.37329538256921e-15,7.415108040054031e-08,3.507127881689275e-14,6.475246064653496e-12,5.764253115639014e-12,6.872543582843722e-12,1.3320192466014272e-08,2.786162327253182e-12,4.4216121692983506e-13,2.1543150047624008e-13,8.690717686423685e-15,5.63653894417346e-13,2.649797601885339e-16,5.935959665671562e-11,1.1339530408062493e-17,3.76,0.0,0.5185241878412636,0.9994664825698154,8.478383716736463e-06,3.015307251892612e-08,0.008293117041758414,0.008293579238965005,2.4117067543447224e-10,1.8627191475969816e-13,0.0005179974849266027,1.589434422819273e-08,7.299298060576583e-08,2.4646773301420737e-06,4.72851120219903e-07,1.461588050917713e-05,8.414496557179216e-06,0.00024177973712352004,1.1853402152512097e-08,9.621310517758614e-06,1.307856488589699e-08,2.8400878170032497e-11,9.965367092396609e-09,9.244283700538957e-08,1.1899381359157361e-10,4.231898633295782e-11,1.5881611159365548e-08,1.1863791626868008e-10,4.7170000549232603e-07,5.496439382991736e-10,1.3067428186766148e-09,2.4469008449972194e-12,5.6798633470669214e-15,1.7011323712996134e-08,1.0673653983694651e-11,4.1198888171001173e-13,1.3856976703403203e-17,1.189432809877268e-16,4.4794665739138245e-17
1.3655987021179293e-06,0.6601992717841518,6.690659300796691e-06,4.5278429484086096e-07,5.927692454448734e-06,1.4835434396011674e-05,0.0,0.0,3.4453915254451744e-06,1.5706536719616724e-09,1.7466129219864302e-07,3.630149183068497e-10,1.042979430269999e-11,2.678488585159595e-19,2.109810697818588e-14,2.9758096506975493e-10,4.7594805507375016e-07,1.5686783481561715e-09,1.85538805538168e-13,3.785282958607578e-15,7.834393452062289e-08,3.7135567403843276e-14,7.1416626973264004e-12,6.694456427926367e-12,7.450854988052919e-12,1.501196048020845e-08,3.0418250316729756e-12,5.218728396650666e-13,2.5718890974240275e-13,1.0216999355440878e-14,6.383054662297093e-13,2.9815664601786886e-16,6.453251606015167e-11,1.3774846698753579e-17,3.76,0.0,0.5182889437115046,0.99946557304551,9.139001725769862e-06,3.331118481243265e-08,0.008522730558455201,0.008523232302842135,2.4785573183457215e-10,1.9145036528557922e-13,0.0005179970137183977,1.725624617658793e-08,8.099962784847826e-08,2.611996151601558e-06,5.012769707696896e-07,1.58284656315384e-05,9.107079920511668e-06,0.0002482003323536708,1.293111645858948e-08,1.0153100920244691e-05,1.4192080596541038e-08,3.0524180523890405e-11,1.0892315289383481e-08,9.815320425457962e-08,1.371569765397444e-10,4.8668243660895924e-11,1.766089344203727e-08,1.3957852137193084e-10,5.105787863179699e-07,5.825327988452098e-10,1.4487250474841557e-09,2.8180925307648757e-12,6.23181151237489e-15,1.8945145234062032e-08,1.1891190397458615e-11,4.855280085570972e-13,1.6324518957155264e-17,1.484304731154068e-16,5.3668607842698455e-17
1.4026911045648355e-06,0.6602285705642973,7.1171648150187925e-06,4.835671707453741e-07,6.219445514206564e-06,1.6127494776009886e-05,0.0,0.0,3.593814605082212e-06,1.67031072779286e-09,1.9051843497477904e-07,4.0922588073860145e-10,1.220398481009751e-11,3.3517975817541635e-19,2.4783718573702387e-14,3.2797564888832354e-10,5.135839946687054e-07,1.7348631303037217e-09,2.1666267544888544e-13,4.2357636490854674e-15,8.2652024356652e-08,3.9259860517225925e-14,7.86150316575461e-12,7.748921114903273e-12,8.06504803450748e-12,1.687036293630073e-08,3.3145427200441886e-12,6.13998805814411e-13,3.0588521388581847e-13,1.1969387577870014e-14,7.210953304849535e-13,3.3461825653049253e-16,7.000552055029096e-11,1.6659372913082863e-17,3.76,0.0,0.5180536825321741,0.9994646299039041,9.832485909975715e-06,3.67201826360731e-08,0.008752238484451478,0.00875278226181609,2.5453771420229027e-10,1.9662646232971888e-13,0.0005179965250913143,1.8698087639019606e-08,8.963522222234357e-08,2.765038037020738e-06,5.308118893101061e-07,1.7113287393221136e-05,9.840635157521583e-06,0.0002546035755714375,1.4076733588855236e-08,1.0698485895177668e-05,1.5378214226230628e-08,3.277174489014001e-11,1.1882567992928816e-08,1.0409230988407503e-07,1.5759297106605e-10,5.580077675633184e-11,1.959432932144351e-08,1.6358390549915345e-10,5.517612661405264e-07,6.16699107692634e-10,1.6024849035030517e-09,3.2368997207133424e-12,6.828497552674037e-15,2.1037056591539782e-08,1.320854008633596e-11,5.699424394050848e-13,1.9156159494925656e-17,1.8431048718923758e-16,6.408855665539626e-17
1.4397835070117417e-06,0.6602578706463798,7.561350475488705e-06,5.157201217951718e-07,6.519309094640535e-06,1.7500454786205282e-05,0.0,0.0,3.747223827493994e-06,1.7742457373306877e-09,2.0740234837770053e-07,4.6009784387452323e-10,1.4235712870760945e-11,4.174027108688025e-19,2.901023108615232e-14,3.6066639305508716e-10,5.53336329241256e-07,1.914664487038751e-09,2.5221014286597155e-13,4.727367861761693e-15,8.707537338765522e-08,4.144432174755604e-14,8.637765490509283e-12,8.941172517889682e-12,8.716723154591767e-12,1.890742362920806e-08,3.605087597996777e-12,7.201822060367514e-13,3.6249353765131445e-13,1.3975578442444136e-14,8.127453960429378e-13,3.7461403978581287e-16,7.578946626982792e-11,2.0064104759766565e-17,3.76,0.0,0.5178183996690077,0.9994636523561277,1.0559752296395203e-05,4.0394164122048657e-08,0.008981640734055994,0.008982229141843323,2.6121662005101884e-10,2.0180020687707586e-13,0.0005179960186366066,2.0222951971096615e-08,9.893203818584925e-08,2.9239348428982107e-06,5.614814362084866e-07,1.8473143788268707e-05,1.0616740468436847e-05,0.0002609895183720332,1.52930433033045e-08,1.1257411776289435e-05,1.664026048748783e-08,3.515012237004254e-11,1.293902066775051e-08,1.1026555334606268e-07,1.8053122906938712e-10,6.379482349623846e-11,2.1691654444956203e-08,1.9101903862370623e-10,5.953364145322956e-07,6.52172183799957e-10,1.7687246449466495e-09,3.708493764787586e-12,7.472885646119355e-15,2.329549365609704e-08,1.4631035956252494e-11,6.665392905857604e-13,2.2395571428188718e-17,2.2778731596212995e-16,7.62926699957923e-17
1.476875909458648e-06,0.6602871725786216,8.023635173607439e-06,5.492780315803576e-07,6.827477460378069e-06,1.8957590647936175e-05,0.0,0.0,3.905821605034364e-06,1.88261136435956e-09,2.2535755456691605e-07,5.159787887129121e-10,1.6556035302290235e-11,5.173908181686228e-19,3.384290267027172e-14,3.9577023156080535e-10,5.952807698990542e-07,2.1088999225073975e-09,2.927114293831662e-13,5.262853278204282e-15,9.161400925978205e-08,4.3689130265679234e-14,9.473567733238785e-12,1.0285922005706109e-11,9.40754237110496e-12,2.113575360375722e-08,3.914255155010971e-12,8.422474414444581e-13,4.281000004835245e-13,1.626600937054453e-14,9.140299462283552e-13,4.184076987189716e-16,8.189554901557412e-11,2.4069708778498838e-17,3.76,0.0,0.517583090382668,0.9994626395926105,1.1321738829850397e-05,4.4347724932138906e-08,0.009210937216325087,0.009211572967431275,2.678924467415758e-10,2.0697160004303103e-13,0.0005179954939348102,2.183401763566405e-08,1.0892337098789842e-07,3.088821581594417e-06,5.933117852550689e-07,1.991089718000611e-05,1.143701030559316e-05,0.00026735821316177825,1.6582920265296564e-08,1.182982511871466e-05,1.798160983403477e-08,3.766617835585233e-11,1.406465311029698e-08,1.1667847300256297e-07,2.0621972372144968e-10,7.27349030243284e-11,2.3963019115061528e-08,2.222836164485966e-10,6.413952623671842e-07,6.889820460478147e-10,1.948174422016704e-09,4.2385275621205696e-12,8.168085312989689e-15,2.572916205773842e-08,1.6164180959753458e-11,7.767509834290022e-13,2.6090607383923556e-17,2.8026081025060483e-16,9.05518257951393e-17
1.5139683119055542e-06,0.6603164769216502,8.504447533630797e-06,5.842766172997187e-07,7.144150668537503e-06,2.0502253498110494e-05,0.0,0.0,4.0698151223581865e-06,1.9955672016065137e-09,2.4442995495275475e-07,5.772342907919425e-10,1.9199034525363614e-11,6.384974102333383e-19,3.935335968710638e-14,4.334080825279412e-10,6.394945935569417e-07,2.318420586175535e-09,3.3875055775970616e-13,5.845109533561323e-15,9.626796397326781e-08,4.5994481936901436e-14,1.0372153161430291e-11,1.1799151234907659e-11,1.0139232644963602e-11,2.356857008673115e-08,4.242864866448297e-12,9.822166401018228e-13,5.039143551287428e-13,1.887407421230664e-14,1.0257788720460038e-12,4.662778558736416e-16,8.833531462594259e-11,2.876768153832963e-17,3.76,0.0,0.517347749826226,0.9994615907825835,1.2119406040353128e-05,4.859596809514437e-08,0.009440127834916911,0.009440813761613003,2.745651914779774e-10,2.1214064308780636e-13,0.000517994950555471,2.353456092705111e-08,1.1964356643031605e-07,3.259836504764718e-06,6.263297401507562e-07,2.1429475837470437e-05,1.2303096233265347e-05,0.00027370971318618954,1.7949326537130315e-08,1.241567270186848e-05,1.9405751307531715e-08,4.0327102265484243e-11,1.526253195384635e-08,1.2333675054886497e-07,2.3492619221388374e-10,8.27122284667303e-11,2.6419000142569624e-08,2.578146813828955e-10,6.900309521310669e-07,7.271594317321046e-10,2.1415930351036013e-09,4.833174915998555e-12,8.917356134316654e-15,2.8347044844930466e-08,1.7813652907999657e-11,9.021447475584291e-13,3.029361609433531e-17,3.433541632574637e-16,1.0717367060242515e-16
1.5510607143524604e-06,0.6603457842487974,9.004226231518811e-06,6.207524610242166e-07,7.469534569878268e-06,2.2137871098933442e-05,0.0,0.0,4.239416447013616e-06,2.113279987978372e-09,2.6466687675084854e-07,6.44248106857933e-10,2.220205245962719e-11,7.846254667090291e-19,4.562010264179633e-14,4.737048825920283e-10,6.860566824600807e-07,2.544112280674386e-09,3.9097004850870814e-13,6.477163064584699e-15,1.0103727407619344e-07,4.836059050483711e-14,1.133689564063231e-11,1.3498201473077697e-11,1.0913589413051715e-11,2.621971602560337e-08,4.591760916076294e-12,1.1423272963890629e-12,5.912814266562792e-13,2.183635183128692e-14,1.1488810868176231e-12,5.185187495510682e-16,9.512066948476157e-11,3.426163580079899e-17,3.76,0.0,0.5171123730425734,0.9994605050735601,1.2953737709334225e-05,5.315451409928973e-08,0.009669212487941654,0.009669951545921394,2.8123485130309744e-10,2.1730733743184998e-13,0.0005179943880568785,2.5327958772946178e-08,1.3112805146263956e-07,3.437121187463688e-06,6.605627511226301e-07,2.3031875512306726e-05,1.3216687809542757e-05,0.0002800440725588771,1.9395314135301526e-08,1.3014901532425179e-05,2.091627546108867e-08,4.314041758168002e-11,1.6535813240850487e-08,1.3024621550340288e-07,2.669394287852912e-10,9.382514326741944e-11,2.9070613050179266e-08,2.980894052135371e-10,7.413387896135945e-07,7.667358151958571e-10,2.3497687172627902e-09,5.499172758588804e-12,9.724112623249588e-15,3.115841037729718e-08,1.958530942958421e-11,1.0444327112380196e-12,3.506177853354493e-17,4.1894464187475275e-16,1.2650711083161225e-16
