Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464)
1.9272753755700873e-09,0.5628450969673281,1.6735623091422478e-14,3.3363752774223766e-18,2.639808785563468e-13,3.446593470604286e-17,0.0,0.0,6.834931622178627e-11,1.203790668415035e-17,4.1809610370863644e-19,7.861927510282272e-21,8.831141518736812e-29,2.1107192423914217e-37,3.6857332583484654e-27,2.7771711799881466e-18,8.047346192414772e-16,4.4615037943402846e-21,7.498110901576463e-34,2.2610123803696264e-34,9.737592606740846e-18,1.7296253954282213e-27,2.2998275355608444e-17,2.096277169208179e-30,5.797812557567397e-23,8.328023403434703e-27,8.7785645872239e-27,1.3027827399243455e-32,3.6532907227215876e-33,8.413838006095449e-35,3.03590004883287e-27,7.427795321565551e-34,8.37093874632876e-26,5.076798460226692e-44,3.76,0.0,0.8281716502650779,0.999914648168967,5.3656032733069815e-16,3.6498280838570343e-20,1.731874612363189e-07,1.7318746132986836e-07,1.497760729096783e-17,3.842676920432829e-22,8.535176240548158e-05,7.293837047854652e-21,2.160049238999083e-22,6.815188374350046e-11,1.51649682612751e-13,5.428674038215464e-16,2.2048739225752902e-14,1.8888386686801832e-09,6.875177068526726e-20,2.645137227686732e-13,5.327861257829627e-17,3.593003382965002e-21,5.6199602855474474e-18,3.676801901804952e-15,9.492352721431459e-29,1.9395386153259614e-26,2.6087711428969023e-17,2.968199231229694e-31,8.047716898990583e-16,1.3545039651097195e-14,1.0368704461891446e-23,1.69953947669387e-28,6.521977009894422e-27,3.862204768357956e-22,3.905359463857978e-26
1.975230770207219e-09,0.5628450974037348,1.757413268576898e-14,3.5857199792947035e-18,2.7726668253568595e-13,3.707942277120552e-17,0.0,0.0,7.005015484862303e-11,1.2644437932210551e-17,4.500767281076635e-19,8.45045285444627e-21,9.704871161179573e-29,2.265907609778072e-37,3.8626623557091505e-27,2.911108118248617e-18,8.452455406937342e-16,4.797193700901264e-21,8.19741113485717e-34,2.441858688342306e-34,1.0228212449802614e-17,1.861470931617642e-27,2.3504767574645595e-17,2.3701992748399287e-30,6.239964876736734e-23,9.204179151521106e-27,9.450049736842086e-27,1.4714493282416e-32,4.130708433212179e-33,9.5132752180956e-35,3.348008838028635e-27,8.386483802143362e-34,9.235258694018011e-26,6.029352059064271e-44,3.76,0.0,0.828171645930541,0.9999145955510935,5.77595072771968e-16,3.9289912530829966e-20,1.774967946382375e-07,1.7749679473642806e-07,1.565661245737284e-17,4.0323512540066864e-22,8.540437856411495e-05,7.661830441865654e-21,2.292998038392385e-22,6.984279936743583e-11,1.592676669211064e-13,5.843453369313232e-16,2.3158585213043703e-14,1.9358309127597058e-09,7.220601013710235e-20,2.778402791092743e-13,5.595580035850873e-17,3.778165622644907e-21,5.9029870151004235e-18,3.861715959748615e-15,1.0472128037183258e-28,2.0878759948308025e-26,2.6744481063405518e-17,3.3542169735748283e-31,8.452854476234278e-16,1.421115983542403e-14,1.1161801556042343e-23,1.8750554131743559e-28,6.943292198798603e-27,4.157052935702503e-22,4.306781666718788e-26
2.0231861648443508e-09,0.5628450978401415,1.843342485861012e-14,3.847285043947223e-18,2.908779350545398e-13,3.982225026041269e-17,0.0,0.0,7.175100170011591e-11,1.3265876883032303e-17,4.836473706885594e-19,9.066992617351939e-21,1.0641607522245056e-28,2.428210118775719e-37,4.043320732799428e-27,3.0479135460038536e-18,8.867495411829812e-16,5.1490325190714424e-21,8.943381966298134e-34,2.6327019098486e-34,1.073089011695614e-17,1.9998263488463072e-27,2.4008325143417218e-17,2.67202617550753e-30,6.703968251149424e-23,1.0147940118209612e-26,1.0154919888223836e-26,1.6571595096516826e-32,4.656767351192217e-33,1.0724712746638174e-34,3.683506976472929e-27,9.441048159500484e-34,1.0164820459969241e-25,7.131140730075476e-44,3.76,0.0,0.8281716415960044,0.9999145494414341,6.206692263854919e-16,4.222032071252348e-20,1.818061280175061e-07,1.8180612812044705e-07,1.6347326085629944e-17,4.226402242647439e-22,8.545048650837794e-05,8.038968445765431e-21,2.4308971064734456e-22,7.153348163143408e-11,1.670712080908524e-13,6.278808197241557e-16,2.4295630266540647e-14,1.9828228291173035e-09,7.574444616613069e-20,2.9149430938101273e-13,5.8698255028101e-17,3.9679164473881995e-21,6.192959974428008e-18,4.0511498059068915e-15,1.152583984902964e-28,2.2435873326424265e-26,2.7401629412842802e-17,3.7793678665415227e-31,8.867924254639777e-16,1.489247621456783e-14,1.1994328062140894e-23,2.0638242614305353e-28,7.378506040658051e-27,4.466513797394157e-22,4.73828844058131e-26
2.0711415594814825e-09,0.5628450982765482,1.9313519910954816e-14,4.121366952652043e-18,3.04814584840599e-13,4.2697585133793256e-17,0.0,0.0,7.34518568087363e-11,1.390222360524926e-17,5.188465527226423e-19,9.712138484637462e-21,1.1644283769902404e-28,2.5977578377147977e-37,4.227681237459376e-27,3.1875688346871854e-18,9.292465003173821e-16,5.517373701641107e-21,9.738000091840072e-34,2.8338839835125464e-34,1.1245625608155265e-17,2.1448460776810893e-27,2.4508965293197376e-17,3.0038361395363554e-30,7.190342478741494e-23,1.1162838903615745e-26,1.0893983831244998e-26,1.8611750864224408e-32,5.2350908915274374e-33,1.2056491971781557e-34,4.0435253046596634e-27,1.0598412638136588e-33,1.1162824537509905e-25,8.40115503189539e-44,3.76,0.0,0.8281716372614677,0.9999145090349818,6.658321370402294e-16,4.529286593269167e-20,1.8611546137412477e-07,1.8611546148192522e-07,1.7049560688431057e-17,4.424816715585715e-22,8.549089124510686e-05,8.425261938720331e-21,2.573826192742441e-22,7.322393068684098e-11,1.7506022677327774e-13,6.735233584278087e-16,2.5459870726487315e-14,2.0298144177552046e-09,7.936704731903849e-20,3.054758113149692e-13,6.150595134045055e-17,4.162252874820278e-21,6.4898786953677866e-18,4.2451022611187474e-15,1.2657116349359342e-28,2.406851302168728e-26,2.805915701934241e-17,4.246553064138944e-31,9.292925064510145e-16,1.5588935134240087e-14,1.2867239060011368e-23,2.266496590204065e-28,7.827634712323952e-27,4.790938704720518e-22,5.201335638580414e-26
2.1190969541186143e-09,0.5628450987129548,2.0214438130363842e-14,4.408262351566219e-18,3.190765806249659e-13,4.570859844123682e-17,0.0,0.0,7.515272020566418e-11,1.4553478167773828e-17,5.557127919140454e-19,1.0386478298254239e-20,1.271589784993609e-28,2.774680092020594e-37,4.415716885099382e-27,3.3300554660742493e-18,9.727362977853517e-16,5.902569022922486e-21,1.0583282606874361e-33,3.0457540403438942e-34,1.1772418923353837e-17,2.2966843798122014e-27,2.500670515399491e-17,3.367807981297359e-30,7.699606856640377e-23,1.2252524707590789e-26,1.166805027831387e-26,2.084818851018842e-32,5.8694778436032635e-33,1.3517357822190681e-34,4.429220471755289e-27,1.1865816305410705e-33,1.2232547790678326e-25,9.860270640989878e-44,3.76,0.0,0.828171632926931,0.999914473626289,7.131331458293222e-16,4.8510908333026027e-20,1.9042479470809374e-07,1.904247948208627e-07,1.776313178069504e-17,4.627581537070115e-22,8.552629822196831e-05,8.820722220156887e-21,2.721865245547776e-22,7.491414668351202e-11,1.8323464365924686e-13,7.213224382210606e-16,2.6651302935118173e-14,2.0768056786756447e-09,8.30737822794007e-20,3.1978478263744125e-13,6.437886406025028e-17,4.361172192875481e-21,6.793742709361745e-18,4.443572146741358e-15,1.3869672768374318e-28,2.577846571347728e-26,2.8717064425026e-17,4.758813653394268e-31,9.727855736949353e-16,1.63004831224026e-14,1.3781489529767118e-23,2.483738524201861e-28,8.290694142324481e-27,5.130678876069291e-22,5.697412508836165e-26
2.167052348755746e-09,0.5628450991493616,2.1136199790941587e-14,4.708268051453931e-18,3.3366387114253064e-13,4.8858464320355746e-17,0.0,0.0,7.685359192094677e-11,1.521964063978662e-17,5.942846024187512e-19,1.1090596079232331e-20,1.3859512368661954e-28,2.9591044790534306e-37,4.607400857719313e-27,3.475355031635898e-18,1.0172188133547357e-15,6.304968588651015e-21,1.148128701131796e-33,3.268668573955527e-34,1.2311270062505707e-17,2.4554953482378944e-27,2.550156175514681e-17,3.766223420507411e-30,8.232280181626281e-23,1.3420766061010705e-26,1.2477927864728152e-26,2.3294760440774633e-32,6.563906491909704e-33,1.5116468244307972e-34,4.8417748754405215e-27,1.3250819098270098e-33,1.3377343435527145e-25,1.1531385219395803e-43,3.76,0.0,0.8281716285923942,0.9999144425971639,7.626215860706434e-16,5.187780764813906e-20,1.9473412801941324e-07,1.9473412813725948e-07,1.8487857831493774e-17,4.83468360635004e-22,8.555732563082782e-05,9.22536100931389e-21,2.8750944078692955e-22,7.66041297699718e-11,1.9159437947903188e-13,7.713275232440854e-16,2.7869923236645618e-14,2.1237966118808636e-09,8.686461986769881e-20,3.3442122107032093e-13,6.731696796350382e-17,4.564671938560657e-21,7.104551547457074e-18,4.646558284646286e-15,1.5167311409443284e-28,2.756751803422559e-26,2.9375352172075324e-17,5.319333957170522e-31,1.017271510385405e-15,1.7027066888658533e-14,1.4738034352089365e-23,2.716231741833475e-28,8.76770007747149e-27,5.486085397311113e-22,6.228041627453603e-26
2.2150077433928778e-09,0.5628450995857682,2.2078825153329508e-14,5.021681027410094e-18,3.4857640513232774e-13,5.215035999444564e-17,0.0,0.0,7.855447198363727e-11,1.5900711090727093e-17,6.346004948635539e-19,1.1825072050313434e-20,1.507825447608345e-28,3.1511568828420545e-37,4.802706502933102e-27,3.6234492318948115e-18,1.0626939268720772e-15,6.724920845829059e-21,1.2434111210248014e-33,3.5029916105456297e-34,1.2862179025564716e-17,2.6214329074489526e-27,2.5993552025908154e-17,4.2014694404328994e-30,8.788880750593529e-23,1.4671453563280102e-26,1.33244251490315e-26,2.5965958136171183e-32,7.322538734974076e-33,1.6863403667144864e-34,5.28239660185604e-27,1.4761307812999034e-33,1.4600641021430102e-25,1.3439561736605376e-43,3.76,0.0,0.8281716242578575,0.9999144154058859,8.143467833074007e-16,5.539692320583173e-20,1.9904346130808348e-07,1.9904346143111565e-07,1.9223560216747953e-17,5.046109857657097e-22,8.558451519238273e-05,9.639190444794316e-21,3.033594013513511e-22,7.829388009355353e-11,2.0013935500216177e-13,8.235880566088305e-16,2.9115727977248954e-14,2.1707872173731016e-09,9.073952904133319e-20,3.493851243314512e-13,7.03202378375206e-17,4.7727498778310826e-21,7.422304740306976e-18,4.854059497216055e-15,1.6553921686821665e-28,2.943745657716226e-26,3.0034020802732206e-17,5.93144483823408e-31,1.0627501997906232e-15,1.776863332364597e-14,1.5737828308505735e-23,2.9646734729509507e-28,9.258668124654777e-27,5.85750922219317e-22,6.794778831669923e-26
2.2629631380300095e-09,0.5628451000221749,2.3042334464701038e-14,5.348798418585493e-18,3.6381413133787265e-13,5.558746577044528e-17,0.0,0.0,8.025536042191684e-11,1.6596689590285434e-17,6.76698976364949e-19,1.259048265845208e-20,1.6375315749485554e-28,3.35096148871092e-37,5.001607332998687e-27,3.7743198757857464e-18,1.1091615182619586e-15,7.162772592512414e-21,1.344389351084813e-33,3.749094878644917e-34,1.3425145812484712e-17,2.794650813612978e-27,2.6482692796038682e-17,4.6760406449978235e-30,9.369926361011858e-23,1.6008602624158025e-26,1.4208350613369658e-26,2.8876926754827065e-32,8.149724202643907e-33,1.8768176462700003e-34,5.752319365651954e-27,1.6405502038534646e-33,1.590594641239235e-25,1.5612178391384564e-43,3.76,0.0,0.828171619923321,0.9999143915777454,8.683580553087968e-16,5.907161392735866e-20,2.033527945741046e-07,2.0335279470243127e-07,1.9970063172679858e-17,5.261847260185145e-22,8.560834161593264e-05,1.0062223084117066e-20,3.197444583741571e-22,7.998339780052166e-11,2.0886949103728575e-13,8.781534604093833e-16,3.0388713505064934e-14,2.217777495154607e-09,9.469847889463002e-20,3.6467649013496355e-13,7.338864848091096e-17,4.9854039866342706e-21,7.747001818171488e-18,5.066074607341076e-15,1.8033480165733815e-28,3.1390067904061185e-26,3.069307085929854e-17,6.598627004666445e-31,1.1092215252566628e-15,1.8525129498433727e-14,1.6781826081668622e-23,3.229776496591153e-28,9.763613772989372e-27,6.245301172743985e-22,7.399213153149803e-26
2.3109185326671413e-09,0.5628451004585815,2.402674795875792e-14,5.689917527913354e-18,3.793769985074754e-13,5.917296503689546e-17,0.0,0.0,8.195625726320137e-11,1.730757620839537e-17,7.206185505479496e-19,1.3387400597185556e-20,1.7753952077464176e-28,3.558640797802007e-37,5.2040770238533115e-27,3.927948880019443e-18,1.156621467526412e-15,7.618868987539772e-21,1.4512812616291644e-33,4.007357978629142e-34,1.400017042321954e-17,2.9753026547584823e-27,2.6969000796386138e-17,5.1925416147969185e-30,9.97593431138751e-23,1.743635620852075e-26,1.5130512663846113e-26,3.204347975020116e-32,9.050004371721447e-33,2.084124040200745e-34,6.252802450140922e-27,1.8191960033851363e-33,1.729684176836427e-25,1.8079085281447153e-43,3.76,0.0,0.8281716155887844,0.999914370696751,9.247047120707332e-16,6.290523832769132e-20,2.076621278174769e-07,2.0766212795120623e-07,2.0727193750011192e-17,5.481882818068982e-22,8.562922089305038e-05,1.0494471903268497e-20,3.366726824336504e-22,8.167268303617953e-11,2.1778470843204927e-13,9.350731357323267e-16,3.168887617017977e-14,2.2647674452276293e-09,9.874143865884283e-20,3.8029531619159265e-13,7.652217470358126e-17,5.2026324331391675e-21,8.07864231091826e-18,5.282602438416876e-15,1.9610050604814585e-28,3.3427138552982425e-26,3.1352502884136274e-17,7.3245143167138105e-31,1.156685370206882e-15,1.9296502663919284e-14,1.787098225563338e-23,3.5122691387205876e-28,1.0282552400412982e-26,6.649811939689473e-22,8.042966751429812e-26
2.358873927304273e-09,0.5628451008949884,2.5032085855727604e-14,6.045335821837371e-18,3.9526495539453486e-13,6.291004426189766e-17,0.0,0.0,8.365716253423507e-11,1.803337101522787e-17,7.663977175648233e-19,1.4216394828873202e-20,1.9217483544388782e-28,3.774315641491767e-37,5.410089414154105e-27,4.084318268450129e-18,1.205073654744389e-15,8.093553560205421e-21,1.5643087617185547e-33,4.278168551996999e-34,1.4587252857723043e-17,3.1635418509587615e-27,2.7452492659466145e-17,5.753689262014132e-30,1.0607421401724127e-22,1.8958987583039078e-26,1.6091719630877423e-26,3.5482113499802746e-32,1.0028116679950833e-32,2.3093500106817546e-34,6.785130647554828e-27,2.0129584549897094e-33,1.8776985526558925e-25,2.0872767969570454e-43,3.76,0.0,0.8281716112542478,0.9999143523983635,9.83436055816565e-16,6.69011545157791e-20,2.119714610382005e-07,2.1197146117744074e-07,2.149478176889442e-17,5.706203570361716e-22,8.56475175629223e-05,1.0935950296253791e-20,3.5415216231091156e-22,8.336173594496352e-11,2.2688492807298174e-13,9.943964626670847e-16,3.3016212324622146e-14,2.311757067594422e-09,1.0286837770214828e-19,3.9624160020897145e-13,7.972079132672912e-17,5.424433561149174e-21,8.41722574802339e-18,5.503641814341599e-15,2.1287784000908063e-28,3.5550455046011475e-26,3.2012317419667395e-17,8.112897095173206e-31,1.2051416181413905e-15,2.0082700250228618e-14,1.9006251316136306e-23,3.812895269982709e-28,1.0815499268461353e-26,7.07139208288014e-22,8.727694847512889e-26
2.406829321941405e-09,0.5628451013313951,2.605836836236172e-14,6.4153509300410815e-18,4.1147795075781145e-13,6.680189299107192e-17,0.0,0.0,8.535807626117243e-11,1.8774074081185648e-17,8.140749741137519e-19,1.5078030606805574e-20,2.076929431529611e-28,3.998105195703844e-37,5.619618504324002e-27,4.24341017144666e-18,1.2545179600712827e-15,8.587168219875379e-21,1.6836977981131515e-33,4.561922450413688e-34,1.5186393115949068e-17,3.359521654515581e-27,2.793318492003896e-17,6.362315184247081e-30,1.126490393398335e-22,2.0580903063944063e-26,1.7092779769548033e-26,3.9210021946500907e-32,1.1088998638359412e-32,2.553632049691398e-34,7.350614199404845e-27,2.2227628596578266e-33,2.0350112382773218e-25,2.4028518093559927e-43,3.76,0.0,0.8281716069197111,0.9999143363631331,1.0446013809978962e-15,7.106272019480892e-20,2.1628079423627563e-07,2.1628079438113478e-07,2.2272659774565972e-17,5.934796591010826e-22,8.566355107550195e-05,1.1386672074648118e-20,3.7219100478350015e-22,8.505055667052573e-11,2.3617007088539314e-13,1.0561728003162524e-15,3.437071832235729e-14,2.3587463622572417e-09,1.070792655296366e-19,4.1251533989190435e-13,8.298447318283843e-17,5.6508058746788475e-21,8.76275165857219e-18,5.7291915595137414e-15,2.3070918636220357e-28,3.7761803896995146e-26,3.267251500837392e-17,8.967725431414858e-31,1.254590152636569e-15,2.088366986611793e-14,2.0188587650872497e-23,4.132414303447711e-28,1.1362469508457297e-26,7.510392031729148e-22,9.45508565761368e-26
2.4547847165785366e-09,0.5628451017678018,2.710561567193545e-14,6.800260645178575e-18,4.280159333616802e-13,7.085170384551493e-17,0.0,0.0,8.705899846965004e-11,1.9529685476898284e-17,8.636888134574093e-19,1.5972869497184216e-20,2.2412832521212452e-28,4.230126995118248e-37,5.8326384556029035e-27,4.405206825267212e-18,1.304954263738491e-15,9.100053265547309e-21,1.8096783540874502e-33,4.859023904520337e-34,1.579759119785145e-17,3.563395150142647e-27,2.841109401568278e-17,7.021368017238331e-30,1.194889771254503e-22,2.2306644765252684e-26,1.8134501259964727e-26,4.3245111252077544e-32,1.2237791941955076e-32,2.8181536233071837e-34,7.950588736944752e-27,2.449570115530122e-33,2.2020033272712756e-25,2.7584611166532163e-43,3.76,0.0,0.8281716025851745,0.9999143223111235,1.1082499742954157e-15,7.539329266246302e-20,2.2059012741170248e-07,2.2059012756228843e-07,2.3060662993709682e-17,6.167648988832969e-22,8.567760136676848e-05,1.1846651467147655e-20,3.9079733446100665e-22,8.673914535580659e-11,2.456400578332806e-13,1.120451486805914e-15,3.575239051928184e-14,2.405735329218346e-09,1.1137407178329683e-19,4.291165329426218e-13,8.631319511567453e-17,5.881748023660623e-21,9.115219571260022e-18,5.95925049883012e-15,2.4963780127823065e-28,4.006297161927407e-26,3.3333096192797823e-17,9.893112499139513e-31,1.3050308573446363e-15,2.1699359298377026e-14,2.1418945549773517e-23,4.471601192364834e-28,1.1923478101774662e-26,7.967162085660859e-22,1.0226860327055604e-25
2.5027401112156683e-09,0.5628451022042084,2.8173847964247678e-14,7.200362922606444e-18,4.4487885197636396e-13,7.506267251975759e-17,0.0,0.0,8.875992918484962e-11,2.0300205273217995e-17,9.152777254414596e-19,1.6901469400972663e-20,2.4151610144902257e-28,4.470496947277612e-37,6.049123589104119e-27,4.569690571437567e-18,1.3563824460530269e-15,9.632547395354416e-21,1.9424844481409898e-33,5.1698856925096715e-34,1.6420847103384044e-17,3.7753152551488814e-27,2.888623628736392e-17,7.733915786514405e-30,1.2659918044667133e-22,2.4140893347021712e-26,1.9217692207610624e-26,4.760601446299807e-32,1.347984657878154e-32,3.1041461155661377e-34,8.586415221737309e-27,2.6943772837574586e-33,2.3790635353320544e-25,3.1582491713822045e-43,3.76,0.0,0.8281715982506379,0.9999143099970258,1.1744311146197683e-15,7.989622881117581e-20,2.2489946056448124e-07,2.2489946072090157e-07,2.3858629291518928e-17,6.40474790748753e-22,8.568991374573245e-05,1.2315903119120479e-20,4.0997929366076302e-22,8.842750214309837e-11,2.552948099192412e-13,1.1872818392959441e-15,3.716122527321921e-14,2.4527239684799943e-09,1.1575276624199697e-19,4.4604517706101424e-13,8.970693198027929e-17,6.117258790736292e-21,9.474629014393072e-18,6.193817457683979e-15,2.6970781479503673e-28,4.245574473341145e-26,3.399406151554112e-17,1.0893337867967057e-30,1.3564636159932547e-15,2.2529716511234497e-14,2.269827920528488e-23,4.831246427917138e-28,1.2498539856205774e-26,8.44205241456943e-22,1.104477286432029e-25
2.5506955058528e-09,0.562845102640615,2.926308540562179e-14,7.615955880116898e-18,4.62066655378149e-13,7.943799777972295e-17,0.0,0.0,9.046086843155304e-11,2.108563354121589e-17,9.68880196512966e-19,1.7864384575619346e-20,2.598920290704074e-28,4.719329346591261e-37,6.2690483848760496e-27,4.736843856132947e-18,1.4088023873971589e-15,1.0184987716013659e-20,2.0823541326364316e-33,5.494929308468089e-34,1.7056160832500686e-17,3.995434719621496e-27,2.9358627980003654e-17,8.503148257933286e-30,1.3398479740945127e-22,2.608847076337872e-26,2.0343160643698778e-26,5.231210618837572e-32,1.4820724937333236e-32,3.4128897718901737e-34,9.259479886323555e-27,2.958218149016469e-33,2.5665881984109422e-25,3.606696589315893e-43,3.76,0.0,0.8281715939161015,0.9999142992058744,1.2431940731124638e-15,8.457488512838882e-20,2.2920879369461208e-07,2.2920879385697443e-07,2.4666399129446222e-17,6.646080525448957e-22,8.570070317819599e-05,1.2794442092157327e-20,4.297450423218032e-22,9.011562717410099e-11,2.651342481843924e-13,1.256713153990296e-15,3.8597218943915703e-14,2.4997122800444523e-09,1.2021531882145938e-19,4.633012699448484e-13,9.316565864296623e-17,6.35733707908226e-21,9.840979515889164e-18,6.432891261963297e-15,2.909642313595986e-28,4.4941909774918e-26,3.46554115192658e-17,1.1972850818952163e-30,1.4088883123851683e-15,2.3374689645764415e-14,2.4027542712643398e-23,5.2121560369787895e-28,1.3087669380033866e-26,8.935413059286844e-22,1.1910610075250154e-25
