Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57)
8.190540103177714e-06,0.6688170478709726,3.282586312757093e-05,1.6843477254022273e-06,1.050658193376432e-05,0.00041996859452210814,0.0,0.0,3.970836117785733e-05,7.315200186935275e-08,3.0197030677153686e-09,3.1615521968364736e-12,2.2662585351947025e-11,1.893067962753876e-20,2.860005923041239e-16,5.79087398938064e-13,2.0187279916431046e-09,3.626558346372753e-10,7.557420132260793e-12,8.509862925658266e-14,7.248603798907766e-07,2.0120872546501286e-13,1.5415123836535032e-14,2.149928871783541e-13,5.090234617629666e-14,6.26208271516799e-09,3.9115707128592574e-11,1.317803983341667e-14,2.0234628610313222e-17,3.9393758052651745e-19,1.8106058547931533e-14,2.415126792206706e-15,6.549715541886427e-10,1.2568603091446276e-14,3.76,0.0,0.760617058331008,0.9995308684765026,8.842929433882552e-05,5.960638909511222e-10,0.03390070270970838,0.03390569516985733,4.475912040670426e-10,2.4760126007049057e-13,0.0003773410212370648,1.3492170445923057e-07,3.3874179084095134e-06,2.6753006559266777e-05,6.391796440209074e-06,0.000531659799333778
8.273328116644637e-06,0.668859489782573,3.4029808909211006e-05,1.7484609342032574e-06,1.0899763771889479e-05,0.0004364915079249718,0.0,0.0,4.0982403580492235e-05,7.584754835200522e-08,3.17876630880229e-09,3.386573371571335e-12,2.3668220972350436e-11,2.1534331383034672e-20,3.1382663452944987e-16,6.159595436248566e-13,2.122709074178001e-09,3.806850035323327e-10,8.024539054501027e-12,9.002584490969766e-14,7.395094816311854e-07,2.0559487199373374e-13,1.6517799190165155e-14,2.3542253601067456e-13,5.440148981643414e-14,6.784341708461859e-09,4.086398902426536e-11,1.431178203892898e-14,2.2490414006163898e-17,4.382556631825612e-19,1.9848607245664343e-14,2.6114759267945114e-15,6.863150441448511e-10,1.3741976288920613e-14,3.76,0.0,0.7602599759990852,0.9995274804674489,9.201959572854996e-05,6.303858167588924e-10,0.03423552583462312,0.03424073220953072,4.520128245922464e-10,2.5005277709921583e-13,0.00037733974203123585,1.4133394652862178e-07,3.564189448276273e-06,2.7722394297390538e-05,6.62371043182338e-06,0.0005525191531297825
8.35611613011156e-06,0.6689019980689376,3.527714492400715e-05,1.8149734833578513e-06,1.130739732343281e-05,0.0004536117453691808,0.0,0.0,4.2298861947266065e-05,7.864485988660326e-08,3.345447044736773e-09,3.6270357690873177e-12,2.4717427393948803e-11,2.4495640763205914e-20,3.443615600340838e-16,6.551001674151602e-13,2.2315671598710613e-09,3.9953845896914086e-10,8.51904329147026e-12,9.521671506835499e-14,7.54303515617358e-07,2.1005192197927885e-13,1.769909132215173e-14,2.5770388134884846e-13,5.81441646104987e-14,7.35000347973076e-09,4.268761350129292e-11,1.5539920845494707e-14,2.498380332262153e-17,4.874074562476384e-19,2.176032803514493e-14,2.8237596088317653e-15,7.190624956606256e-10,1.501958764773213e-14,3.76,0.0,0.7599022525245092,0.9995239704596973,9.574368716736142e-05,6.664564414709866e-10,0.034570182796477264,0.034575612125401785,4.5643225124035075e-10,2.5250346984313066e-13,0.0003773384173986545,1.4803229849377432e-07,3.749319323081106e-06,2.8726363260165562e-05,6.863916096437468e-06,0.0005741340978915108
8.438904143578484e-06,0.6689445757328504,3.656945968963244e-05,1.8839765088442822e-06,1.1730025054825147e-05,0.0004713505079625517,0.0,0.0,4.3659224241462946e-05,8.15483996628983e-08,3.5200910846704857e-09,3.884011057889365e-12,2.5812132344135985e-11,2.7863891510956374e-20,3.778715726285728e-16,6.966496590824388e-13,2.3455202176268537e-09,4.1925265408226386e-10,9.042539205022997e-12,1.0068457551222292e-13,7.692424314887285e-07,2.1458234887354596e-13,1.896474966086853e-14,2.8199906770676447e-13,6.214799603046412e-14,7.962671645380124e-09,4.4589821032398666e-11,1.687016741230183e-14,2.773865758415832e-17,5.419110405425106e-19,2.3858043026319004e-14,3.0532726361962653e-15,7.532749930944421e-10,1.6410355268664244e-14,3.76,0.0,0.7595438596837858,0.9995203340088653,9.960646919545856e-05,7.043569553759393e-10,0.03490467292984929,0.034910334642772316,4.608494752518451e-10,2.5495336566165445e-13,0.0003773370450047495,1.5502917449819693e-07,3.943177918782729e-06,2.9766166994518327e-05,7.112715392600793e-06,0.0005965315802673336
8.521692157045407e-06,0.6689872258855531,3.7908400481589043e-05,1.9555646542273676e-06,1.2168210246987725e-05,0.0004897297602850912,0.0,0.0,4.506503019791907e-05,8.456285737550224e-08,3.7030598521219075e-09,4.1586500712088676e-12,2.6954351100258028e-11,3.1695203725643e-20,4.146494629322138e-16,7.407574768634655e-13,2.464795962194115e-09,4.398656688617194e-10,9.596734542661186e-12,1.0644341183244715e-13,7.843261786477555e-07,2.1918882660849781e-13,2.0320962103096272e-14,3.0848413101239936e-13,6.643193968093716e-14,8.626248073851633e-09,4.6573990916822974e-11,1.8310857034434612e-14,3.078114734548954e-17,6.023397751259869e-19,2.6160303194824938e-14,3.3014151693318443e-15,7.890162554628013e-10,1.7923940723543003e-14,3.76,0.0,0.7591847682322229,0.9995165665066801,0.00010361302578551469,7.441721526579799e-10,0.03523899554065197,0.03524489947533698,4.6526448749060466e-10,2.574024943467754e-13,0.00037733562242466445,1.62337522693362e-07,4.146151513413265e-06,3.084310493523341e-05,7.370421435519701e-06,0.0006197395229829137
8.60448017051233e-06,0.6690299517507075,3.9295675511857316e-05,2.0298362069560176e-06,1.2622537813817988e-05,0.0005087722580547964,0.0,0.0,4.651787305693617e-05,8.76931619941436e-08,3.894731120329569e-09,4.452189249070708e-12,2.8146190590672688e-11,3.6053491471472936e-20,4.550173239526396e-16,7.875827760276856e-13,2.589632311061462e-09,4.6141728507440345e-10,1.0183445846023432e-11,1.125078902242055e-13,7.995547062456602e-07,2.2387424581351832e-13,2.177439010461832e-14,3.3735017606513284e-13,7.101638503296169e-14,9.344957441260614e-09,4.8643647130154244e-11,1.98709994547933e-14,3.4139970747955606e-17,6.693282317760887e-19,2.868757252878718e-14,3.569701293341145e-15,8.263527497507229e-10,1.9570810035458614e-14,3.76,0.0,0.7588249478665625,0.9995126631727259,0.00010776863136638042,7.859905925560199e-10,0.03557314990501014,0.035579306324804987,4.696772784293346e-10,2.5985088833066665e-13,0.0003773341493119981,1.6997084814707124e-07,4.358642947099017e-06,3.195852408621667e-05,7.637358913504787e-06,0.000643786860514106
8.687268183979254e-06,0.6690727566684992,4.07330561872415e-05,2.1068932400018594e-06,1.309361515382156e-05,0.0005285015767894052,0.0,0.0,4.8019401349846555e-05,9.094449531607984e-08,4.095499786228334e-09,4.765957661842968e-12,2.938985369958912e-11,4.101155633165478e-20,4.993295520128876e-16,8.372950835776302e-13,2.7202778655421424e-09,4.83949064865707e-10,1.0804606506661249e-11,1.1889338969627804e-13,8.149279631673722e-07,2.2864173134009454e-13,2.3332206731081085e-14,3.688046537053899e-13,7.592326747160521e-14,1.0123373796905521e-08,5.080246441425767e-11,2.1560333221664893e-14,3.784659191920735e-17,7.435787753636925e-19,3.1462432460075604e-14,3.859768310298101e-15,8.65353809096003e-10,2.1362299612974713e-14,3.76,0.0,0.7584643671862491,0.9995086190523195,0.00011207875812271853,8.299047681649872e-10,0.03590713526809516,0.0359135548805108,4.740878381341767e-10,2.622985829105743e-13,0.0003773326232154472,1.7794323673134654e-07,4.581072319756453e-06,3.3113820762310506e-05,7.913864519988536e-06,0.000668703576062402
8.770056197446177e-06,0.6691156440998954,4.222237945018794e-05,2.1868417590566673e-06,1.358207303626526e-05,0.000548942141498759,0.0,0.0,4.95713207372106e-05,9.432230635085125e-08,4.305778685529278e-09,5.101384672702545e-12,3.068764378677655e-11,4.665233620450187e-20,5.479761640904439e-16,8.90075024030138e-13,2.856992417648506e-09,5.075044332473064e-10,1.1462275535010571e-11,1.2561603576038948e-13,8.304458980156396e-07,2.334946611986096e-13,2.5002137935690356e-14,4.0307274622004657e-13,8.117618934400923e-14,1.0966449302141304e-08,5.305427461646787e-11,2.338938441618072e-14,4.193550161951789e-17,8.258688617105017e-19,3.450980888177104e-14,4.173386787580856e-15,9.060917560612879e-10,2.3310687538543453e-14,3.76,0.0,0.7581029936532817,0.9995044290085536,0.00011654908358174097,8.760112832943977e-10,0.036240950842914156,0.03624764481901421,4.784961562489019e-10,2.6474561649232477e-13,0.0003773310409941801,1.8626938003361282e-07,4.813877717565742e-06,3.431044239370943e-05,8.200287401688422e-06,0.0006945207398794835
8.852844210913101e-06,0.669158617631055,4.376555020505716e-05,2.2697918554035185e-06,1.4088566523214892e-05,0.0005701192574435165,0.0,0.0,5.117539590054014e-05,9.783232659080637e-08,4.525999451586789e-09,5.460008302509083e-12,3.204196943373203e-11,5.3070332051731485e-20,6.013864664723501e-16,9.461151004869545e-13,3.0000474844944513e-09,5.321287646903539e-10,1.215864711540877e-11,1.326927356728188e-13,8.46108459094261e-07,2.384366870328053e-13,2.6792507356314734e-14,4.4039887025117133e-13,8.680055074851751e-14,1.1879545319314715e-08,5.5403073288929187e-11,2.536953009992457e-14,4.644450222009458e-17,9.170591326250063e-19,3.7857224320972675e-14,4.512471390464902e-15,9.486420312092486e-10,2.54292706435558e-14,3.76,0.0,0.7577407935506016,0.9995000877118322,0.00012118549849868653,9.244110378273212e-10,0.03657459580905267,0.03658157580368938,4.829022219786658e-10,2.671920308541249e-13,0.0003773294025022799,1.9496460134204176e-07,5.057515969355969e-06,3.554988939509467e-05,8.496989623537766e-06,0.0007212705489889698
8.935632224380024e-06,0.6692016809778984,4.5364543832698887e-05,2.3558578647667543e-06,1.461377592905573e-05,0.0005920591419970689,0.0,0.0,5.2833452488508794e-05,1.0148058622428433e-07,4.75661342096255e-09,5.843484367350927e-12,3.345534942898073e-11,6.037323852325678e-20,6.600331129453831e-16,1.005620535527867e-12,3.1497268721155892e-09,5.57869474060299e-10,1.2896061027966451e-11,1.4014121528982617e-13,8.619155943903941e-07,2.4347175624476214e-13,2.87122849509614e-14,4.810483072889012e-13,9.282369088017652e-14,1.2868466041719036e-08,5.785302655721422e-11,2.75130668609192e-14,5.1415019299081594e-17,1.0181023968530473e-18,4.15350781283176e-14,4.879092629251822e-15,9.930833272070331e-10,2.7732447837190456e-14,3.76,0.0,0.7573777319389603,0.9994955896381217,0.0001259941150531664,9.75209422053625e-10,0.03690806931136863,0.03691534748430284,4.873060240727889e-10,2.696378714322869e-13,0.000377327705303898,2.040448827415922e-07,5.3124634340946725e-06,3.6833717101667216e-05,8.804346650971378e-06,0.0007489863683551064
9.018420237846948e-06,0.6692448379908473,4.702140879632821e-05,2.445158532416105e-06,1.5158407819077714e-05,0.0006147889576486555,0.0,0.0,5.454737911852757e-05,1.0527343135202333e-07,4.9980925888430715e-09,6.25359646654333e-12,3.4930418005841806e-11,6.868380743198948e-20,7.24436595359512e-16,1.0688101770707958e-12,3.3063272707646753e-09,5.847761121456802e-10,1.3677014027840373e-11,1.4798005760557744e-13,8.778672515558875e-07,2.486041358988696e-13,3.077113982467662e-14,5.253089727182518e-13,9.927504081579262e-14,1.393949487091751e-08,6.040847826794911e-11,2.9833284866080587e-14,5.689244236151554e-17,1.130053595759207e-18,4.5576957885290106e-14,5.2754895758902865e-15,1.0394977287047158e-09,3.023581019385307e-14,3.76,0.0,0.7570137726122209,0.9994909290610197,0.00013098127536901281,1.0285165204848295e-09,0.03724137045863628,0.03724895949658024,4.91707550807015e-10,2.7208318763050926e-13,0.0003773259453194925,2.1352689336861321e-07,5.579216820711598e-06,3.816353777429874e-05,9.122747850195147e-06,0.00077770277354975
9.101208251313871e-06,0.6692880926597304,4.8738269342011666e-05,2.537817184608843e-06,1.5723196048631988e-05,0.0006383368461868145,0.0,0.0,5.631912943440936e-05,1.0921754227125236e-07,5.250930617738308e-09,6.692266907176871e-12,3.646993034648431e-11,7.814197840947729e-20,7.951702150555881e-16,1.135917474701446e-12,3.4701588839253173e-09,6.129004660496766e-10,1.4504172282166771e-11,1.5622874305813633e-13,8.939633778875915e-07,2.538384385658489e-13,3.2979497637134565e-14,5.7349333535761e-13,1.0618628868884572e-13,1.5099433764415035e-08,6.307395742801301e-11,3.2344547860948863e-14,6.292649743255266e-17,1.2540808638118662e-18,5.0019985606408296e-14,5.7040835719226334e-15,1.0879708582315501e-09,3.2956238344608877e-14,3.76,0.0,0.7566488780510255,0.9994861000384335,0.00013615356037079767,1.0844473256943676e-09,0.03757449832213776,0.037582411461761916,4.961067899653862e-10,2.7452803315485545e-13,0.000377324122586082,2.2342801888583107e-07,5.858294041513799e-06,3.954102267609687e-05,9.45259700714282e-06,0.0008074555949706363
9.183996264780795e-06,0.6693314491188738,5.051732829685901e-05,2.6339619067125933e-06,1.6308902844686447e-05,0.0006627319641034923,0.0,0.0,5.815072422093339e-05,1.1331995289606346e-07,5.51564390319143e-09,7.16156866062482e-12,3.807676836750032e-11,8.890731623620201e-20,8.728655881387304e-16,1.2071915323463676e-12,3.641546093491778e-09,6.422966647353776e-10,1.538038497578658e-11,1.6490769167195138e-13,9.102039203065891e-07,2.5917965025049533e-13,3.53486030148681e-14,6.259405004860446e-13,1.1359155830377631e-13,1.6355645794611303e-08,6.585418594537321e-11,3.506237959272273e-14,6.957165454131536e-17,1.3914778065237753e-18,5.490520271941056e-14,6.167493079422568e-15,1.1385920283639454e-09,3.5912007761746e-14,3.76,0.0,0.7562830093747853,0.9994810964111136,0.00014151779899074398,1.1431219627668177e-09,0.03790745193420084,0.03791570298614708,5.005037288210155e-10,2.7697246637656507e-13,0.0003773222348939484,2.3376639221709547e-07,6.150235100518725e-06,4.096790422274834e-05,9.794312865766123e-06,0.0008382819636657184
9.266784278247718e-06,0.66937491165237,5.2360869968120546e-05,2.7337257283716026e-06,1.6916319931615453e-05,0.0006880045192603323,0.0,0.0,6.0044253576034014e-05,1.1758807138707305e-07,5.792772700561972e-09,7.66373845677918e-12,3.9753946803129304e-11,1.0116179846613469e-19,9.582187438782195e-16,1.2828982440286453e-12,3.8208281637898144e-09,6.730212900370497e-10,1.6308699210590544e-11,1.7403830711004846e-13,9.26588825336293e-07,2.6463316055954375e-13,3.7890587438969645e-14,6.830184705177708e-13,1.2152760233158813e-13,1.771610117933665e-08,6.875408668156119e-11,3.800355716998478e-14,7.688757340851664e-17,1.5436771325261307e-18,6.027799828198597e-14,6.6685497711703555e-15,1.1914544004453028e-09,3.912290257302148e-14,3.76,0.0,0.7559161262919203,0.9994759117953548,0.00014708107774032877,1.2046659249831428e-09,0.038240230286680416,0.038248833660626695,5.048983541161733e-10,2.794165507246575e-13,0.00037732027696371607,2.4456092559252086e-07,6.4556030180758495e-06,4.24459782090327e-05,1.0148329686339393e-05,0.0008702203588201093
9.349572291714641e-06,0.6694184846995417,5.4271263146863304e-05,2.837246815751098e-06,1.7546269702876363e-05,0.0007141858088598902,0.0,0.0,6.200187914108062e-05,1.2202970206803063e-07,6.082882317308297e-09,8.201191133240808e-12,4.150461960269107e-11,1.1511300532968966e-19,1.0519968839587453e-15,1.3633215199667576e-12,4.0083599873654514e-09,7.051334934702342e-10,1.7292376336990985e-11,1.8364302273774336e-13,9.431180390793486e-07,2.702047953155141e-13,4.061854313073223e-14,7.451265987474764e-13,1.3003401131221746e-13,1.9189427065197044e-08,7.177879183035275e-11,4.1186211913577877e-14,8.493959097777716e-17,1.712265792127554e-18,6.61885854241768e-14,7.210315879493468e-15,1.2466551501343805e-09,4.261033859334354e-14,3.76,0.0,0.7555481870482994,0.9994705395660944,0.0001528507506614796,1.2692103214164802e-09,0.03857283232938222,0.038581803060204964,5.092906520420712e-10,2.8186035511104725e-13,0.0003773182489316157,2.558313439802314e-07,6.774984793165068e-06,4.3977106113979815e-05,1.0515097824575484e-05,0.0009033106569638779
9.432360305181565e-06,0.6694621728606,5.625096421959006e-05,2.9446686712276527e-06,1.8199606440653404e-05,0.0007413082587657276,0.0,0.0,6.402583638982622e-05,1.2665306871196645e-07,6.386564375603494e-09,8.776535369526987e-12,4.333208666058163e-11,1.3099777245871058e-19,1.1550458764740993e-15,1.448764610677141e-12,4.204512875747121e-09,7.386951192025458e-10,1.8334909870855383e-11,1.9374534977475093e-13,9.59791507193283e-07,2.7590085180094996e-13,4.3546603503666276e-14,8.126982529770759e-13,1.391534398208015e-13,2.078496136754142e-08,7.493365163390242e-11,4.4629938297474967e-14,9.379925479180721e-17,1.899001792248404e-18,7.269253156999659e-14,7.796102972606138e-15,1.3042956400656254e-09,4.6397496316682366e-14,3.76,0.0,0.7551791483738071,0.9994649728554127,0.0001588344496729001,1.3368921371650892e-09,0.03890525696842611,0.038914610743509624,5.13680608217431e-10,2.843039543909969e-13,0.00037731614912654183,2.675982199476412e-07,7.108992404842058e-06,4.556321748722366e-05,1.0895084332266339e-05,0.0009375941829609033
9.515148318648488e-06,0.6695059809025088,5.8302520391163496e-05,3.0561403410203423e-06,1.8877217585620815e-05,0.0007694054642166325,0.0,0.0,6.611843697653106e-05,1.3146683928474137e-07,6.70443815056849e-09,9.39259095068916e-12,4.523980089848916e-11,1.490863723291972e-19,1.268298566997914e-15,1.5395515379589264e-12,4.4096753986961626e-09,7.737708335758075e-10,1.9440045168474043e-11,2.0436992761054723e-13,9.766091748648322e-07,2.817281368221241e-13,4.669003081454105e-14,8.862037073597472e-13,1.489318512834147e-13,2.2512810995214314e-08,7.82242434461265e-11,4.8355911625156427e-14,1.0354490661439476e-16,2.1058328771851704e-18,7.985134865658729e-14,8.429492308895439e-15,1.3644815999424883e-09,5.05094646707139e-14,3.76,0.0,0.7548089654269814,0.9994592045467791,0.0001650400953277107,1.407854507006073e-09,0.03923750306454724,0.03924725625229084,5.180682076661459e-10,2.8674742986124013e-13,0.0003773139707807866,2.798830100029331e-07,7.458263854356324e-06,4.720631241911503e-05,1.1288773580175157e-05,0.0009731137628408805
9.597936332115412e-06,0.6695499137650591,6.0428573023107986e-05,3.1718166307283956e-06,1.9580025058622677e-05,0.0007985122319814636,0.0,0.0,6.828207114336347e-05,1.3648015223939683e-07,7.037151989898286e-09,1.0052407720561077e-11,4.7231375719759345e-11,1.6968730321066172e-19,1.3927840018344278e-15,1.6360286424358932e-12,4.624254275804741e-09,8.104282615960384e-10,2.0611801051526195e-11,2.1554257640486114e-13,9.93570986782877e-07,2.8769400785385267e-13,5.006531172124735e-14,9.661532824609916e-13,1.5941878303220914e-13,2.438391481455967e-08,8.16563811602165e-11,5.2387015138458934e-14,1.142623211419825e-16,2.334917286530974e-18,8.77331503207076e-14,9.114356794922061e-15,1.4273233143787402e-09,5.4973396401258926e-14,3.76,0.0,0.7544375917376475,0.9994532272537737,0.00017147590799927856,1.4822470033160926e-09,0.039569569431332496,0.039579739110909076,5.224534347947274e-10,2.891908697991896e-13,0.0003773117139401186,2.9270809251175634e-07,7.823464249468274e-06,4.890846409723589e-05,1.1696667904084229e-05,0.0010099137785383456
9.680724345582335e-06,0.669593976567163,6.263186109095839e-05,3.2918583291390575e-06,2.0308986636619053e-05,0.0008286646240023693,0.0,0.0,7.051921018730602e-05,1.4170264446055483e-07,7.385384821210896e-09,1.075928640260339e-11,4.9310592858095184e-11,1.9315277907545698e-19,1.5296376672251019e-15,1.7385662577227646e-12,4.8486753246814085e-09,8.487381308459397e-10,2.1854493594207503e-11,2.272903520616269e-13,1.0106768871099235e-06,2.938064175042554e-13,5.3690261517119755e-14,1.053100755362426e-12,1.7066763336405465e-13,2.6410111735533572e-08,8.523612501319338e-11,5.674797731184673e-14,1.2604540513966448e-16,2.5886468260934194e-18,9.641338380757286e-14,9.854884727338456e-15,1.4929358188018814e-09,5.981867602280446e-14,3.76,0.0,0.7540649791474836,0.9994470333179303,0.00017815041951282774,1.5602259391740275e-09,0.03990145483339025,0.03991205882581192,5.268362733684716e-10,2.9163437004702414e-13,0.00037730937791054074,3.0609680723746477e-07,8.205286932586667e-06,5.0671821452057915e-05,1.2119288274791725e-05,0.0010480402246046982
9.763512359049259e-06,0.6696381746133727,6.49152247641109e-05,3.4164324409968277e-06,2.1065097385452603e-05,0.0008599000025754758,0.0,0.0,7.283240898678213e-05,1.4714448096439095e-07,7.749847754061687e-09,1.15168014861893e-11,5.1481410644716156e-11,2.198850204846472e-19,1.6801128593149722e-15,1.8475605229770544e-12,5.083384470388463e-09,8.887744233139933e-10,2.3172762311621646e-11,2.3964160364775153e-13,1.0279268194520417e-06,3.000739615265952e-13,5.758413789878454e-14,1.1476470636504553e-12,1.8273597254872314e-13,2.8604214333363615e-08,8.896979177632411e-11,6.146552014327412e-14,1.3899696288150486e-16,2.869672515009953e-18,1.0597564528487451e-13,1.0655605535854201e-14,1.5614391037864458e-09,6.507710134653841e-14,3.76,0.0,0.7536910777484453,0.9994406148057899,0.00018507248524116059,1.641954687636101e-09,0.04023315798445067,0.04024421488500017,5.312167064864189e-10,2.9407803464340004e-13,0.0003773069541438677,3.200734965506609e-07,8.604454654423198e-06,5.24986118944692e-05,1.2557174992817348e-05,0.001087540766961232
9.846300372516182e-06,0.6696825134006328,6.728160911267686e-05,3.5457124286141522e-06,2.1849391151375355e-05,0.0008922570771194207,0.0,0.0,7.522430858760425e-05,1.5281638646626232e-07,8.131285784235458e-09,1.2328826398112119e-11,5.3747972718108e-11,2.503434658648225e-19,1.8455933191541497e-15,1.9634353468627702e-12,5.328848821267509e-09,9.306145356672839e-10,2.457159901620243e-11,2.5262603340287425e-13,1.0453207268271884e-06,3.065059307081105e-13,6.176776523574079e-14,1.2504443293349421e-12,1.9568587986464864e-13,3.098008845221899e-08,9.286396535086025e-11,6.656851931706384e-14,1.5322953438082442e-16,3.1809331028508388e-18,1.1651258831317832e-13,1.1521417574214947e-14,1.63295832817799e-09,7.078307967873217e-14,3.76,0.0,0.7533158358189739,0.9994339634824658,0.00019225129668360065,1.7276040182571751e-09,0.040564677545394584,0.04057620675748342,5.355947165561899e-10,2.9652197650700237e-13,0.00037730444224654247,3.346635484272821e-07,9.02172079483469e-06,5.439114414796438e-05,1.3010888408842658e-05,0.001128464803763017
9.929088385983105e-06,0.6697269986252768,6.973406794537533e-05,3.67987846262533e-06,2.2662942113952963e-05,0.0009257759525833764,0.0,0.0,7.769763884796918e-05,1.5872967893497396e-07,8.530479608683618e-09,1.3199561203680859e-11,5.611461720324414e-11,2.8505304847544736e-19,2.027607279655945e-15,2.0866445362756393e-12,5.585557816813619e-09,9.743394485451541e-10,2.60563796364382e-11,2.6627475944551544e-13,1.0628585516318367e-06,3.131123669479579e-13,6.626367039493912e-14,1.3622002311628342e-12,2.0958430896921888e-13,3.3552739273008905e-08,9.692550778450667e-11,7.208817718494385e-14,1.6886631357004352e-16,3.5256867848547756e-18,1.2812693631795866e-13,1.2457618144466356e-14,1.7076240413524427e-09,7.697383986932682e-14,3.76,0.0,0.7529391997579171,0.9994270708077359,0.0001996963945480806,1.8173524520235194e-09,0.040896012122207934,0.040908033892725286,5.399702852675369e-10,2.989663181771194e-13,0.0003773018430879425,3.498934412929188e-07,9.457870632628797e-06,5.635181117842649e-05,1.3481009670779011e-05,0.0011708635284456584
9.999999999999997e-06,0.6697716361902702,7.190554052276345e-05,3.7988240484318775e-06,2.3383891099662056e-05,0.0009554415319865889,0.0,0.0,7.988303569377573e-05,1.639956321446418e-07,8.88714309805805e-09,1.3995504748312543e-11,5.822476274349595e-11,3.1861541410212724e-19,2.197929768135997e-15,2.198377317250691e-12,5.814768890435271e-09,1.0133544495209991e-09,2.7400870118290655e-11,2.7851832531876796e-13,1.0779948638353913e-06,3.189179869286087e-13,7.038130994022089e-14,1.4656268937517684e-12,2.2229763572914797e-13,3.592504531409244e-08,1.0054288179778286e-10,7.717275115879735e-14,1.8347816295231705e-16,3.8503391346975e-18,1.3901771428127624e-13,1.3319806723620411e-14,1.7741832736859237e-09,8.269236181510505e-14,3.76,0.0,0.7526154437434613,0.9994209683378756,0.0002062926655787668,1.89762627803627e-09,0.04117966673825869,0.04119212717089109,5.437161988461026e-10,3.0106042373657065e-13,0.00037729953997665534,3.634681388062826e-07,9.847085651468266e-06,5.808725937402501e-05,1.3897191123897447e-05,0.0012083925694121498
1.0011876399450029e-05,0.6697716361902702,7.22757677819045e-05,3.819117682860171e-06,2.3506866403419418e-05,0.0009604981795475701,0.0,0.0,8.02552211423338e-05,1.648963052600897e-07,8.948247560314339e-09,1.4133563109424205e-11,5.858588639010605e-11,3.2461369186296096e-19,2.227843085294232e-15,2.21767410549278e-12,5.854024453841509e-09,1.020033905505842e-09,2.7632899329724667e-11,2.8062038123508145e-13,1.0805402356058162e-06,3.1990412379585665e-13,7.109623129164802e-14,1.4836827564769346e-12,2.2450348417254926e-13,3.633840436578729e-08,1.0116157071534694e-10,7.805820958392191e-14,1.860421543403524e-16,3.907546481807815e-18,1.409326111994014e-13,1.3469936048768227e-14,1.785572415031506e-09,8.368966148504029e-14,3.76,0.0,0.752561114016078,0.9994199279375667,0.0002074176823571417,1.9113866359633692e-09,0.041227160263859634,0.04123969572007912,5.443433935643128e-10,3.0141119261442587e-13,0.00037729914608590644,3.6579079074608674e-07,9.913722666218879e-06,5.838309322437128e-05,1.3968141498234844e-05,0.0012147899950292534
1.0094664412916952e-05,0.6698164322127137,7.49099919647335e-05,3.96362446912801e-06,2.438232378456306e-05,0.0009964668060706238,0.0,0.0,8.289997112311295e-05,1.713288791664329e-07,9.385447672759741e-09,1.513578006992024e-11,6.116653694093888e-11,3.6971120458826224e-19,2.4481665751230906e-15,2.3570447834695796e-12,6.134786597837901e-09,1.0677866023009133e-09,2.9307411260858927e-11,2.956970479641734e-13,1.0983657197952714e-06,3.268929318630141e-13,7.629183950426824e-14,1.615725366709795e-12,2.4052133035433715e-13,3.935465428865405e-08,1.055796072653255e-10,8.451504758959023e-14,2.0490467318872944e-16,4.330519093963708e-18,1.5505599174072928e-13,1.4564566759078063e-14,1.866945485070865e-09,9.097412248397482e-14,3.76,0.0,0.7521815210253198,0.9994125256918988,0.00021542544059948693,2.0099017388130365e-09,0.04155812046009992,0.04157119164821397,5.487140216163845e-10,3.03856744067055e-13,0.00037729634983117233,3.8238439830998783e-07,1.0390129986947174e-05,6.048756093057027e-05,1.4472908985542187e-05,0.0012602991857555916
1.0177452426383876e-05,0.669861393031612,7.764014491481589e-05,4.113600722049438e-06,2.5290519409997147e-05,0.0010337264313392558,0.0,0.0,8.563490153920924e-05,1.7804072151799656e-07,9.842979886277844e-09,1.6211587835399754e-11,6.386155065887834e-11,4.211298017654257e-19,2.69064043901987e-15,2.505314737174999e-12,6.428408387117238e-09,1.1176903872177244e-09,3.108666945518089e-11,3.1154053001376556e-13,1.1163349445136547e-06,3.3409146951658633e-13,8.187907841117614e-14,1.7592326138334487e-12,2.5772193956163483e-13,4.2620501339768226e-08,1.1018738440260802e-10,9.149805539291015e-14,2.2561545815482573e-16,4.799049186679251e-18,1.706373170040344e-13,1.5748210390162434e-14,1.9518914035948546e-09,9.887436687804127e-14,3.76,0.0,0.7518003611251375,0.9994048545472225,0.0002237303414496614,2.1131018692394222e-09,0.04188889113917656,0.04190252106453205,5.530821487903474e-10,3.0630312900914986e-13,0.00037729345750432816,3.997043022875837e-07,1.0887981707003696e-05,6.266787858815529e-05,1.4995960434366382e-05,0.0013074480811369866
