Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495)
3.709513504040439e-06,0.745662787682387,0.0013184184111359439,0.00015414957488716556,0.0007228814214953297,0.007003492242156692,0.0,0.0,0.00020936314027382343,4.359290139247329e-07,0.00032567216514507513,4.2227379260750174e-06,2.895244602166027e-06,5.864386998658479e-11,2.335576457783846e-08,1.931788352616387e-06,0.00021961736697757934,5.679796596814123e-06,1.3687844754469565e-07,6.251866582163183e-10,3.061574075185597e-05,1.520715197422034e-10,8.099454533772361e-08,3.6662895851687594e-07,1.1527713727931756e-08,9.449817000358307e-05,2.0221118505985104e-08,1.6428749721779604e-07,5.912921184779896e-08,1.6811159064039149e-09,3.780138934269096e-08,1.1905893625038022e-11,8.276696014613133e-08,1.21623755216051e-10,3.76,0.0,0.4586408999514178,0.9965968884530398,0.0024507945947261542,4.867189905571413e-05,0.11441427274917688,0.11539761810466777,1.648623513542676e-08,2.5628368474888927e-11,0.000980622324011063,6.207639956472048e-05,0.0003251900023829709,0.00025873472431668453,3.352031579241218e-05,0.004945917246121485,0.004716021547695649,0.004508406503600948,7.985001638975311e-05,0.00032150920447328963,1.158238866799789e-05,5.5799371189486225e-08,9.188237182717947e-06,9.718611120723568e-06,1.5164104241845672e-05,4.30776187091536e-06,8.049779520160485e-05,1.2929342855896305e-05,0.0002844871421906198,2.188896624341677e-08
3.7218339905917837e-06,0.7457300293473714,0.0013368280201184722,0.0001566113806607053,0.0007329231128457611,0.007107502154871936,0.0,0.0,0.0002121452650912067,4.4394614102098204e-07,0.0003319816882380271,4.315387272518291e-06,2.9830075449459193e-06,6.148194244394402e-11,2.4146806408914415e-08,1.9700630960093444e-06,0.00022282413723618077,5.808953020777005e-06,1.416986858501595e-07,6.411766341949903e-10,3.098006980307212e-05,1.5582089810205266e-10,8.283794616271439e-08,3.775959916183291e-07,1.1792229487348388e-08,9.659391900040079e-05,2.0573370232387324e-08,1.6976196456385507e-07,6.096044837875976e-08,1.7319255164812948e-09,3.8914954963389784e-08,1.2246964609218523e-11,8.415414922052128e-08,1.2715758312519088e-10,3.76,0.0,0.4581455454210618,0.9965604725650352,0.0024885528271914262,4.9453026883296305e-05,0.11473393336740671,0.11573525280145132,1.653232891077478e-08,2.5713097209160956e-11,0.0009805864824981923,6.313220176147564e-05,0.00033091376842293374,0.00026218447067982156,3.397404300570673e-05,0.005019468618315529,0.004785170985283178,0.004523507472407514,8.121280009892304e-05,0.00032362871608479255,1.1774896076894105e-05,5.687084504727326e-08,9.34166180072499e-06,9.87857126515649e-06,1.5611836031405668e-05,4.43334984366987e-06,8.213914535815063e-05,1.3319812492717815e-05,0.00028896940184619036,2.217808027052716e-08
3.7341544771431283e-06,0.7457974939956548,0.0013554699465245946,0.00015911036951226105,0.0007430945786846009,0.00721286102483397,0.0,0.0,0.00021496246530035824,4.5212749452957143e-07,0.00033840405868862725,4.40994532587906e-06,3.073272626449851e-06,6.445317674476136e-11,2.49634687838775e-08,2.009046136117885e-06,0.0002260723509600992,5.941022825010194e-06,1.4668283899960495e-07,6.57583152237786e-10,3.134981097800506e-05,1.5967709907264535e-10,8.472230081349543e-08,3.8887402949184653e-07,1.2062960502401625e-08,9.873307367369627e-05,2.093150407143381e-08,1.75409520289284e-07,6.284472918613652e-08,1.7842015738735882e-09,4.0059998604896505e-08,1.2597815618556011e-11,8.55623535748217e-08,1.3293631756538691e-10,3.76,0.0,0.45764855430278306,0.9965235300632096,0.0025268521534220945,5.024509332139091e-05,0.1150529661112841,0.11607256482175632,1.6578332646537484e-08,2.5798110030605565e-11,0.0009805501928695233,6.420410155936486e-05,0.00033672621471544234,0.00026567544103407086,3.4433396150866106e-05,0.005093987586573668,0.0048551985090870015,0.004538651971384226,8.259624319546665e-05,0.0003257579399188953,1.1970234119675161e-05,5.79618369954844e-08,9.49734784688171e-06,1.0041309522308003e-05,1.6072102227383142e-05,4.562400605962127e-06,8.381118270924763e-05,1.3721436798570605e-05,0.0002935184765055978,2.2470591075867234e-08
3.746474963694473e-06,0.7458651846550421,0.0013743467356656252,0.00016164707971066695,0.0007533973152572219,0.007319583923308164,0.0,0.0,0.00021781511970907206,4.604768278814961e-07,0.00034494117236501644,4.506450073947362e-06,3.166106772236149e-06,6.756361997866482e-11,2.5806542762095895e-08,2.0487497880908614e-06,0.00022936247913909718,6.076072386296672e-06,1.51836274193501e-07,6.744175190486057e-10,3.172506760359695e-05,1.6364331043246753e-10,8.6648505708347e-08,4.004714256371477e-07,1.2340053432444066e-08,0.00010091649012726009,2.129562158298822e-08,1.8123534833646471e-07,6.478348933619319e-08,1.837984795412814e-09,4.123737324591051e-08,1.295872905377994e-11,8.699185373786141e-08,1.3897048610107702e-10,3.76,0.0,0.45714990482300016,0.9964860537061979,0.0025656999728178183,5.104823441395083e-05,0.11537136571693726,0.11640955371413135,1.662424559557348e-08,2.5883417467614477e-11,0.000980513329144983,6.529231186985428e-05,0.00034262851000195266,0.0002692080509989402,3.4898437678485424e-05,0.005169485368941876,0.004926113386108985,0.0045538409007857454,8.400061355158077e-05,0.00032789696477356675,1.2168437813000325e-05,5.907268128258907e-08,9.655323364629612e-06,1.0206878035292909e-05,1.6545234727178194e-05,4.6950039880617025e-06,8.551444082497302e-05,1.4134517226734506e-05,0.0002981353743809945,2.2766531550004957e-08
3.757563401590683e-06,0.7459263020126884,0.001391538771891304,0.00016396282138605143,0.000762783261202076,0.0074168133338481015,0.0,0.0,0.00022041313710768816,4.681380280231575e-07,0.0003509242715355473,4.595000773946306e-06,3.2519107035205235e-06,7.048725345920751e-11,2.6588563615252953e-08,2.0851095349214857e-06,0.00023235982401627786,6.200220763236664e-06,1.5662367329285668e-07,6.89943861508204e-10,3.206760135125082e-05,1.6730967147442113e-10,8.841862838907993e-08,4.111892072716503e-07,1.259500040031203e-08,0.00010292012944398889,2.1628528983777658e-08,1.8663541844787104e-07,6.657616836597669e-08,1.8877128518576967e-09,4.2325376094202357e-08,1.3292394488304313e-11,8.82968460151897e-08,1.446286878557155e-10,3.76,0.0,0.45669968424393736,0.9964518623660307,0.0026011381644370506,5.178064389349442e-05,0.11565737962204839,0.11671256706898163,1.6665489001663954e-08,2.5960454985455752e-11,0.0009804796671288802,6.628582426433918e-05,0.0003480183713741961,0.0002724233471120802,3.5321890642121736e-05,0.0052382796144166835,0.004990703170161265,0.0045675496773556245,8.528266302633617e-05,0.0003298305417137551,1.234930043357421e-05,6.008969541398421e-08,9.79948218738e-06,1.0358353476449135e-05,1.698233558988061e-05,4.817460500222976e-06,8.7074514911372e-05,1.4516339907044702e-05,0.0003023494177056258,2.3035837687296403e-08
3.767542995697272e-06,0.7459814681306698,0.0014071775884809058,0.00016607382336240474,0.0007713234844623002,0.0075052842108474975,0.0,0.0,0.00022277640172615223,4.751544767421574e-07,0.0003563910377029839,4.676095177970039e-06,3.331003196217153e-06,7.322325736457867e-11,2.7311740957664757e-08,2.1183486796139326e-06,0.0002350870799694873,6.314106701906643e-06,1.610568317610857e-07,7.042291112830438e-10,3.237983911675075e-05,1.7068989075114936e-10,9.004191860739499e-08,4.2106759122704326e-07,1.2829054713915594e-08,0.00010475519719557477,2.193242499354787e-08,1.9162592840525135e-07,6.822923438097885e-08,1.933566646544571e-09,4.332811488092356e-08,1.3600042984491339e-11,8.948645617720609e-08,1.499124209205355e-10,3.76,0.0,0.45629330867783296,0.9964207106449527,0.002633422155019966,5.244766117563824e-05,0.11591434671080228,0.11698505471973612,1.6702544207133894e-08,2.6030006944006264e-11,0.000980449048511242,6.719156078651392e-05,0.0003529330051455465,0.00027534649339785864,3.5707019604810257e-05,0.005300887032447658,0.0050494606243644295,0.004579919530847987,8.64513520969164e-05,0.0003315776666573803,1.2514107258280153e-05,6.101919954551215e-08,9.930847431509336e-06,1.04967108687607e-05,1.738508197189909e-05,4.930252053910029e-06,8.850091069602973e-05,1.486831884257316e-05,0.0003061903634824167,2.3280631310038417e-08
3.7775225898038613e-06,0.7460367880087174,0.0014229750835266226,0.00016821055538601497,0.0007799525350283896,0.007594677235537974,0.0,0.0,0.00022516360948736654,4.822881212288845e-07,0.0003619365582740279,4.7585368460756564e-06,3.4119057552537127e-06,7.606223624397147e-11,2.8053730112898624e-08,2.152083164377119e-06,0.00023784268721897364,6.430070703458738e-06,1.656111592107166e-07,7.188162381150007e-10,3.269588617936434e-05,1.741482757463281e-10,9.169432415634788e-08,4.3117105841014155e-07,1.3067554876328751e-08,0.00010662088121547497,2.2240434334075067e-08,1.9674310542757944e-07,6.992071534957826e-08,1.980485319263149e-09,4.435365561417208e-08,1.3914822721103125e-11,9.0690546919526e-08,1.5538393229667133e-10,3.76,0.0,0.4558858057265321,0.9963891952406091,0.0026660794833020273,5.31221914465034e-05,0.11617088880827844,0.11725732956067991,1.673953848676638e-08,2.6099771853614516e-11,0.0009804180579021503,6.810838393692685e-05,0.00035790870248692815,0.0002782977055152484,3.6095993404456425e-05,0.005364156937015669,0.00510881694437128,0.0045923201685961115,8.763425574978041e-05,0.00033333138529790076,1.2680857403784519e-05,6.196234061299707e-08,1.0063765391294411e-05,1.0637021253353271e-05,1.7796887307495054e-05,5.0455413436533554e-06,8.994876800135007e-05,1.5228375536014656e-05,0.0003100776545481778,2.352773407973622e-08
3.7875021839104504e-06,0.746092263309142,0.0014389326442603493,0.00017037331769774973,0.0007886712315459507,0.0076850006582633535,0.0,0.0,0.00022757496641831966,4.895411416169498e-07,0.0003675619003075645,4.842347449346027e-06,3.4946572267752666e-06,7.900794018787466e-11,2.8814997259464988e-08,2.186319918473961e-06,0.00024062690415700631,6.548151034226026e-06,1.702898431779826e-07,7.337118859849297e-10,3.301580154610539e-05,1.7768671224564278e-10,9.337635920065376e-08,4.4150446494796716e-07,1.3310585387897684e-08,0.00010851766848725042,2.2552615081312625e-08,2.0198999425296152e-07,7.165144507944668e-08,2.0284926767388965e-09,4.540249509287832e-08,1.4236900025791404e-11,9.190927297107309e-08,1.6104970327188457e-10,3.76,0.0,0.4554771634552138,0.9963573120513447,0.0026991142676482355,5.3804309964897284e-05,0.11642700298140357,0.11752939135043565,1.6776471424497525e-08,2.6169755865872554e-11,0.0009803866945583945,6.903641080888533e-05,0.00036294610531644996,0.0002812772084262572,3.648884619370603e-05,0.005428095489712477,0.005168777169100977,0.004604752088285182,8.883152097042593e-05,0.0003350917480003763,1.2849570007065821e-05,6.29193066160643e-08,1.0198251395924651e-05,1.0779314329502886e-05,1.821794420506721e-05,5.163380357221914e-06,9.141838749233139e-05,1.5596685328267488e-05,0.0003140118586538297,2.3777163739338893e-08
3.7964838186063807e-06,0.7461423253492101,0.0014534324577341901,0.00017234231044936733,0.0007965953865087986,0.007767094091323257,0.0,0.0,0.0002297660063072369,4.961727636683615e-07,0.0003726938485227458,4.918965622665598e-06,3.5707470986937263e-06,8.175352896955035e-11,2.9517014423099638e-08,2.217568235922984e-06,0.00024315737571251793,6.656264986786656e-06,1.7460968253887996e-07,7.473873677231848e-10,3.330708231654067e-05,1.8094134469489166e-10,9.491595604066296e-08,4.5100522164440693e-07,1.3533257374122864e-08,0.00011025177881402424,2.2837193091685516e-08,2.0682566958018792e-07,7.324336216009831e-08,2.072650214021009e-09,4.636678992120795e-08,1.4533149609621045e-11,9.301876851670442e-08,1.6632052023343814e-10,3.76,0.0,0.4551084013625998,0.9963282992863899,0.002729171736728545,5.4424767329747545e-05,0.11665713741272384,0.11777406460281653,1.6809658273755043e-08,2.6232933999392966e-11,0.00098035816215069,6.988131166186896e-05,0.0003675330603288564,0.0002839831363021445,3.6845758639782495e-05,0.005486217010107435,0.005223261894607583,0.004615967976905245,8.992146112021046e-05,0.0003366817973237349,1.3003105161395766e-05,6.379255364951985e-08,1.0320642223265097e-05,1.0909098219090908e-05,1.860496776264113e-05,5.271659253787848e-06,9.275990339460643e-05,1.5935368333274535e-05,0.0003175932282332382,2.4003654627324287e-08
3.805465453302311e-06,0.7461925158662972,0.0014680640761222858,0.00017433285705263697,0.000804593426128798,0.007849953963447646,0.0,0.0,0.00023197692637572093,5.029045336120776e-07,0.0003778921250344396,4.9967267591623204e-06,3.648396093299391e-06,8.459163095166486e-11,3.023538846850459e-08,2.2492342530427447e-06,0.00024571142282020806,6.766153625583491e-06,1.7903533511344787e-07,7.613233146879028e-10,3.360158935835571e-05,1.8426382364833686e-10,9.648036378759198e-08,4.6069992176982025e-07,1.3759732414079573e-08,0.00011201184886404085,2.3125241497822877e-08,2.117712506104722e-07,7.4868391322235e-08,2.1177273713076526e-09,4.735074420226603e-08,1.4835574851405584e-11,9.41403596185791e-08,1.7175914704939578e-10,3.76,0.0,0.45473869787224447,0.9962989822060427,0.0027595413783725584,5.505148850309934e-05,0.11688692064236743,0.1180185649119263,1.6842794786098192e-08,2.629629936526986e-11,0.000980329328360001,7.073546968633389e-05,0.000372170994951251,0.00028671232784038483,3.720586610262528e-05,0.005544889718060156,0.005278243592833705,0.004627209979488855,9.102326262493417e-05,0.00033827730748331366,1.3158259614260577e-05,6.467729354273381e-08,1.044432696509673e-05,1.1040534828536773e-05,1.8999790018869153e-05,5.382085657150471e-06,9.411951821282431e-05,1.6281014154774103e-05,0.0003212134877054747,2.423205769510684e-08
3.814447087998241e-06,0.7462428360971403,0.0014828285263186365,0.00017634518320589244,0.0008126659579729465,0.007933586400815379,0.0,0.0,0.00023420787893477314,5.097381339336179e-07,0.0003831575367068576,5.07564738912773e-06,3.7276341573093566e-06,8.752526155827927e-11,3.097048226189812e-08,2.2813232073314606e-06,0.00024828923763256825,6.877846330984409e-06,1.8356929454408555e-07,7.755248915176885e-10,3.389936770476037e-05,1.8765562138620629e-10,9.806997591887385e-08,4.7059231285834936e-07,1.3990075348010607e-08,0.00011379824935337939,2.3416804704684786e-08,2.1682910236596147e-07,7.652717578870654e-08,2.1637425915790075e-09,4.835474179998268e-08,1.5144305219072303e-11,9.527416172591228e-08,1.7737077182910354e-10,3.76,0.0,0.4543680441143443,0.9962693577352915,0.0027902262843064267,5.5684529764138486e-05,0.11711635046726325,0.11826289210157426,1.687588064913881e-08,2.635985672446025e-11,0.000980300187657891,7.159897206772677e-05,0.00037686038671982274,0.000289464948793182,3.756919392238341e-05,0.005604118198982894,0.0053337259882853,0.004638478467902332,9.213703476051524e-05,0.00033987831673653636,1.3315047554676162e-05,6.557366837483236e-08,1.0569316988707547e-05,1.1173646784218329e-05,1.9402559442146032e-05,5.4946995682506805e-06,9.549745945612413e-05,1.6633758153873284e-05,0.00032487306660582214,2.4462385966906672e-08
3.823428722694171e-06,0.7462932872863712,0.0014977268400554768,0.00017837951679745603,0.0008208135929787005,0.00801799756476014,0.0,0.0,0.00023645901695004947,5.166752777182538e-07,0.0003884908997681442,5.155744281119519e-06,3.8084917685964135e-06,9.055753077934621e-11,3.17226662315248e-08,2.3138403962182624e-06,0.000250891013499461,6.99137296759551e-06,1.8821411052276988e-07,7.899973686719839e-10,3.420046304461381e-05,1.9111824243934234e-10,9.968519198204565e-08,4.806862102152321e-07,1.4224352070393107e-08,0.00011561135609190983,2.3711927797723742e-08,2.220016375770113e-07,7.822037033497457e-08,2.2107146747935787e-09,4.937917367663955e-08,1.5459472885886383e-11,9.642029112872081e-08,1.8316073787764656e-10,3.76,0.0,0.45399643116565797,0.9962394227555975,0.002821229574966212,5.6323947845229675e-05,0.11734542466358021,0.1185070459955767,1.6908915547584727e-08,2.642361092816194e-11,0.0009802707491988717,7.247190656515205e-05,0.00038160171617284484,0.0002922411654405772,3.793576757783249e-05,0.005663907067919394,0.005389712821258764,0.004649773816883566,9.326288746724916e-05,0.0003414848638381186,1.3473483245534097e-05,6.648182184635026e-08,1.0695623721095451e-05,1.1308457028936954e-05,1.9813427130174588e-05,5.609541672603174e-06,9.689395732276661e-05,1.6993738155130832e-05,0.0003285723995404115,2.4694652504222556e-08
3.832410357390101e-06,0.7463438706865059,0.0015127600538573595,0.00018043608792329724,0.0008290369454375848,0.008103193651705561,0.0,0.0,0.00023873049403485267,5.237177092325313e-07,0.0003938930399139286,5.2370344454357005e-06,3.890999944526855e-06,9.369164598970343e-11,3.24923185108123e-08,2.346791177622254e-06,0.00025351694496896356,7.106763891866536e-06,1.929723899694875e-07,8.047461245989659e-10,3.450492173153616e-05,1.9465322430766695e-10,1.0132641768259038e-07,4.909854980278291e-07,1.4462629545188403e-08,0.00011745155004862484,2.4010656556585606e-08,2.2729131756103823e-07,7.994864147538044e-08,2.2586627844988473e-09,5.0424438013281605e-08,1.5781212786740064e-11,9.757886495929569e-08,1.8913454815318127e-10,3.76,0.0,0.45362385004953626,0.9962091741400991,0.0028525543997220486,5.6969799934876046e-05,0.11757414098659531,0.1187510264177959,1.694189916322215e-08,2.6487566919220312e-11,0.0009802410013966393,7.335436150970176e-05,0.00038639546683868266,0.0002950411445772674,3.8305612685763635e-05,0.005724260969571608,0.005446207847659224,0.004661096404047243,9.440093134649907e-05,0.00034309698804523405,1.363358102285879e-05,6.740189929534876e-08,1.0823258648345635e-05,1.1444988825963753e-05,2.0232546851459456e-05,5.7266533504334455e-06,9.8309244729436e-05,1.7361094487275756e-05,0.00033231192624987114,2.4928870389956998e-08
3.841391992086031e-06,0.7463945875579591,0.0015279292089933057,0.00018251512890448966,0.0008373366329776794,0.008189180893092653,0.0,0.0,0.0002410224644428448,5.308672045182479e-07,0.0003993647924120859,5.31953513764604e-06,3.975190250416058e-06,9.693091485476948e-11,3.327982508421135e-08,2.3801809705164465e-06,0.00025616722778805926,7.224049959814645e-06,1.9784679823586405e-07,8.197766479523002e-10,3.481279079314644e-05,1.98262138197529e-10,1.0299406497317668e-07,5.014941304939317e-07,1.4704975821199854e-08,0.00011931921741774922,2.431303746919878e-08,2.3270065311712838e-07,8.171266765224438e-08,2.307606454572508e-09,5.1490940332325444e-08,1.6109662674363594e-11,9.875000119357612e-08,1.9529786986066126e-10,3.76,0.0,0.45325029173596165,0.9961786087312602,0.0028842039371032155,5.7622143680684515e-05,0.1178024971705621,0.11899483319218009,1.6974831174898027e-08,2.6551729733575547e-11,0.0009802109340536264,7.424642580269328e-05,0.00039124212522274513,0.00029786505349899963,3.8678755000312206e-05,0.005785184578321983,0.00550321483881151,0.004672446609889619,9.555127765714271e-05,0.00034471472912272664,1.3795355295003832e-05,6.833404771372545e-08,1.0952233315009424e-05,1.1583265763130934e-05,2.066007508739143e-05,5.846076686936983e-06,9.974355734083942e-05,1.7735970024563253e-05,0.0003360920916738849,2.5165052729032997e-08
3.850373626781962e-06,0.7464454391690416,0.0015432353514274447,0.0001846168743040657,0.0008457132765447219,0.008275965555300567,0.0,0.0,0.0002433350830604594,5.381255719973721e-07,0.0004049070022085309,5.403263862171572e-06,4.061094808091283e-06,1.0027874832055217e-10,3.4085579935676275e-08,2.414015255499476e-06,0.000258842058903192,7.3432625348483775e-06,2.028400603309648e-07,8.350945398545306e-10,3.512411794040805e-05,2.019465897769093e-10,1.0468855214436032e-07,5.122161329649191e-07,1.495146004752494e-08,0.00012121474968550684,2.4619117746239396e-08,2.382322054342613e-07,8.3513139427396e-08,2.3575655960781717e-09,5.257909362242022e-08,1.644496317604911e-11,9.993381865242741e-08,2.0165653916750509e-10,3.76,0.0,0.45287574714159756,0.9961477233198226,0.0029161813950238937,5.828103719233522e-05,0.11803049092857916,0.1192384661428043,1.7007711258502306e-08,2.6616104501728243e-11,0.000980180559188686,7.51481889139947e-05,0.0003961421807933297,0.00030071305998855214,3.905522041223316e-05,0.005846682598251844,0.005560737581264676,0.0046838248177929025,9.671403831180762e-05,0.0003463381273483513,1.3958820541872395e-05,6.927841576374563e-08,1.1082559323520754e-05,1.1723311756958595e-05,2.1096171074863683e-05,5.967854482640844e-06,0.00010119713359955664,1.8118510228651675e-05,0.0003399133460165315,2.54032126565397e-08
3.8609501358692074e-06,0.746505495018122,0.0015614364763631113,0.00018712125949468266,0.0008556768807669164,0.008379191572977882,0.0,0.0,0.0002460850395255186,5.468149023249731e-07,0.0004115248417553835,5.503458963963936e-06,4.1644957938695666e-06,1.0436503474488262e-10,3.505835628336305e-08,2.4544349391090546e-06,0.00026202360448020093,7.486157099516335e-06,2.088761511412615e-07,8.535086499357488e-10,3.5495227101813285e-05,2.0638437071484594e-10,1.0671891960002389e-07,5.251211833797171e-07,1.5247113473608957e-08,0.00012348313821776817,2.4984357080532162e-08,2.44906246587005e-07,8.568100503450726e-08,2.417725555517129e-09,5.3888801755667354e-08,1.6848781651027647e-11,1.0134426873660774e-07,2.0940295300024644e-10,3.76,0.0,0.4524334174907974,0.9961109389150038,0.0029542619421865407,5.906540799911475e-05,0.11829850186832279,0.11952513804429896,1.7046362856288118e-08,2.6692189191091795e-11,0.0009801443819587824,7.622263602377842e-05,0.00040198147281096295,0.0003040979132723866,3.950283098607658e-05,0.005919843754671046,0.005629141091780875,0.004697259887847075,9.809934068862805e-05,0.0003482571019788888,1.4153500212430812e-05,7.040634716058215e-08,1.1237775823382423e-05,1.1890526900848527e-05,2.1620910010789047e-05,6.11433429280203e-06,0.00010293384841724031,1.8579006637123535e-05,0.0003444664427755915,2.5686216168779985e-08
3.871526644956453e-06,0.7465657415749796,0.0015798307385740536,0.00018965784753447948,0.0008657490887206607,0.008483542442610043,0.0,0.0,0.00024886409899802463,5.556608244208245e-07,0.0004182429814770361,5.605411030276006e-06,4.270373633864935e-06,1.0861268553320347e-10,3.605766644746857e-08,2.495487839089682e-06,0.0002652397910110611,7.631820314088252e-06,2.150855791007024e-07,8.723387195089809e-10,3.5871278936195006e-05,2.109319183013189e-10,1.0878779955632709e-07,5.383346154518117e-07,1.554871911819056e-08,0.00012579137444900882,2.535487237952695e-08,2.517577463900166e-07,8.790155397020415e-08,2.479355638482012e-09,5.52298167635645e-08,1.7262538642655693e-11,1.0277266641481111e-07,2.1743872418013589e-10,3.76,0.0,0.4519896925058912,0.9960737009941951,0.0029928070381375965,5.985903891080244e-05,0.11856600323314695,0.11981156837883794,1.7084941453729866e-08,2.6768583750803483e-11,0.0009801077567698313,7.731080511898203e-05,0.0004078963014721337,0.00030751669088402824,3.995512844321926e-05,0.0059938157795392565,0.005698271286573075,0.0047107349592429735,9.950219876237342e-05,0.00035018404536302396,1.4350568775357675e-05,7.15516802843398e-08,1.1394901502214048e-05,1.2060268984789428e-05,2.2158024078344255e-05,6.264211741737298e-06,0.00010469800925846135,1.9050583480754478e-05,0.0003490779017801515,2.5972001718904433e-08
3.882103154043699e-06,0.7466261809527913,0.0015984198704558274,0.0001922270335993426,0.0008759309318110755,0.008589028581897928,0.0,0.0,0.00025167251767646337,5.646664711271461e-07,0.00042506285394232996,5.7091500135116665e-06,4.378783848252528e-06,1.1302785716737415e-10,3.708419817525377e-08,2.5371832399861046e-06,0.0002684909464916097,7.780306190011283e-06,2.2147312657753067e-07,8.915945213039154e-10,3.6252355104993775e-05,2.1559204724011466e-10,1.1089590990231314e-07,5.518633951042913e-07,1.5856395945159176e-08,0.00012814012664272075,2.5730744761236168e-08,2.5879116646709404e-07,9.017598074127426e-08,2.5424904504624065e-09,5.660285429911249e-08,1.768647979709706e-11,1.0421921022957284e-07,2.2577434038294832e-10,3.76,0.0,0.4515445570710085,0.9960360041793728,0.003031822080423712,6.066202731360414e-05,0.1188329911744311,0.12009775686031401,1.7123446505615503e-08,2.6845297079742756e-11,0.0009800706809415672,7.841284530360288e-05,0.0004138874816564409,0.00031096966922535284,4.04121557804161e-05,0.006068606512704627,0.005768134427543016,0.004724250673441281,0.00010092279871515019,0.00035211902606720034,1.4550050247038871e-05,7.271466698691849e-08,1.1553955606806936e-05,1.2232578863152938e-05,2.270778849126292e-05,6.417560654699186e-06,0.00010649002064049354,1.9533492576084407e-05,0.00035374848701366386,2.626059086606583e-08
3.892679663130945e-06,0.7466868152799306,0.0016172056129730395,0.00019482921732188438,0.0008862234476423714,0.008695660474900344,0.0,0.0,0.00025451055290737326,5.738350428727307e-07,0.00043198591123972524,5.814706375752323e-06,4.489783101248049e-06,1.1761693163177485e-10,3.813865588845215e-08,2.5795305496520114e-06,0.0002717774012255029,7.931669782278518e-06,2.2804370143402016e-07,9.112860642288862e-10,3.6638538664376115e-05,2.2036764521990844e-10,1.1304398149558955e-07,5.657146349953312e-07,1.6170265167936263e-08,0.00013053007381221568,2.6112056862527013e-08,2.6601107325751767e-07,9.250550481884261e-08,2.6071653822656976e-09,5.800864545324487e-08,1.8120856795049707e-11,1.0568410035672364e-07,2.3442065659150607e-10,3.76,0.0,0.4510979959683708,0.9959978430372057,0.003071312524999527,6.14744715071725e-05,0.11909946180178771,0.1203837032032255,1.7161877460901685e-08,2.6922338271105655e-11,0.0009800331485024549,7.952890675584347e-05,0.00041995583380274805,0.0003144571255078675,4.087395625016726e-05,0.006144223851181224,0.005838736804077161,0.004737807677478549,0.00010236132794967369,0.00035406211368911843,1.4751968774125387e-05,7.389556247277245e-08,1.1714957489469874e-05,1.2407498057590064e-05,2.3270484129955017e-05,6.574456321495292e-06,0.00010831029267777981,2.0027991078441526e-05,0.0003584789731476752,2.6552005206737552e-08
3.9138326813054375e-06,0.7468086773715983,0.001655373935776782,0.00020013419878985044,0.000907144678595061,0.008912403788380511,0.0,0.0,0.00026027650802952837,5.926741103404436e-07,0.0004461474878117444,6.031395687138011e-06,4.719781225072499e-06,1.273434921583216e-10,4.033425253784952e-08,2.666219151179951e-06,0.00027845754120215066,8.243255668875567e-06,2.4175421083352333e-07,9.52017624466782e-10,3.7426567289573976e-05,2.3027717577465178e-10,1.1746299801774227e-07,5.944136966354168e-07,1.6817077126078633e-08,0.00013543632384415257,2.6891338593323886e-08,2.810291503593357e-07,9.733485041529868e-08,2.741281198253012e-09,6.09214920101049e-08,1.9021956087545243e-11,1.0866972842733463e-07,2.526907209157054e-10,3.76,0.0,0.4502005353806501,0.9959201057393328,0.00315174173999667,6.312812507303889e-05,0.11963083534259217,0.12095486833500621,1.723851484811388e-08,2.7077441606297793e-11,0.0009799566920568779,8.180369950868554e-05,0.0004323273632623783,0.0003215365845648246,4.181205086263224e-05,0.0062979702178365595,0.005982184555566982,0.00476504817111608,0.00010529292990761033,0.0003579728933085709,1.516321421906169e-05,7.631211760852895e-08,1.2042882515261707e-05,1.2765333876346838e-05,2.443582156178833e-05,6.899196547914586e-06,0.00011203728758884607,2.1052812236936917e-05,0.00036812280120102433,2.7143396004242825e-08
