Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948),S(3043),S(706),S(2408),S(2271),S(529),S(1906),S(3064),S(517),S(139),S(1923)
1.253176609290653e-19,0.780143215175579,9.945773374444909e-23,7.90231462174584e-24,1.5119671395133234e-30,1.6974469301017114e-21,0.0,0.0,3.6576445411775e-18,9.24540697684619e-34,1.477724481968877e-44,5.18160409010874e-46,3.7947631774496e-46,6.083280795722453e-58,8.387489353753334e-40,2.0454695091567487e-33,7.400531706420541e-31,1.3618453274917152e-45,1.1233823524309447e-54,2.1868839568424554e-52,3.5064408592032004e-31,2.2955295264819954e-48,2.668659628270052e-22,5.206549020538281e-60,1.5724014315418379e-46,8.798793581478319e-50,1.5940414545817522e-33,2.9345763375000627e-33,6.15650551836223e-67,1.090141655630503e-51,1.5006063415145098e-59,4.94989554326251e-53,2.4907291088179854e-46,1.2657552806480575e-59,3.76,0.0,0.6178749473902159,0.9999999999995263,5.0426571638884186e-43,2.8960387229604855e-44,1.2890797031306978e-14,1.2890797031306976e-14,4.343451226218145e-31,3.437767698334332e-34,4.736597115753109e-13,7.460299201994712e-35,4.851266528194628e-36,3.657743998870457e-18,1.0281289786002536e-29,3.6220562433432115e-33,1.383729653387656e-29,6.179100468614385e-16,3.1931081114765457e-34,1.5118374383113847e-30,1.642244534459664e-19,4.943929422240543e-35,2.791976914142607e-31,6.778607892785254e-31,2.0056423846146417e-38,2.4358012706291836e-39,2.6686596283091726e-22,5.21274344710045e-51,7.400531767650276e-31,8.582213753512666e-33,1.271308734860267e-44,2.5401326989924683e-46,2.7484549066227595e-57,2.1444093392226033e-46,1.2170978242582965e-60,5.059430713023741e-65,4.0528021572555395e-69,2.2802463888914147e-64,1.16439667272463e-55,1.6004558534457463e-52,2.331124516626498e-69,1.2370281882008398e-44,3.0046131600071694e-51,5.824451563013e-45,6.671639450782557e-50,2.32588277642668e-61,1.6974469299996803e-21,7.37264144956476e-35,3.599701062425135e-50,8.299059887441948e-45,2.1858022717801524e-35,1.172876076812979e-40,2.426626319179953e-53,1.6364485145809642e-30,2.4682020326592183e-51,6.753687294951882e-45,1.2328218462484622e-59,8.311460305595924e-56,1.642244534494905e-19,1.1690147972223584e-66,1.502490403981153e-50,1.2195343145859635e-48,1.5297684595119316e-52,2.9505517325960314e-77,1.104872975744635e-63,4.7697537452726746e-48,3.5628389942095655e-48,5.667029502662042e-47,7.451674766488707e-56,5.183926304869253e-56,4.86534743720755e-53,5.971690823099711e-45,1.2530232039966815e-35,7.342849010494387e-64
2.507441990613705e-19,0.7801432151755809,1.9900191390723878e-22,1.5811494851493628e-23,6.051808858139916e-30,3.396368618613717e-21,0.0,0.0,7.31846687952128e-18,3.700572213331772e-33,1.1830781053407808e-43,4.148433922219896e-45,3.038117920440004e-45,4.870323532102557e-57,3.357181584585715e-39,8.187208683899418e-33,2.9621413167778043e-30,1.0903043231410812e-44,8.993889491313936e-54,1.750836886460277e-51,1.4034901485417132e-30,1.8378194014060812e-47,5.339637813952457e-22,8.337262068697096e-59,1.2588772326037217e-45,7.04615573476762e-49,6.380320010278082e-33,1.1745953076388072e-32,9.858431218991804e-66,8.727761772805898e-51,2.4031391807083128e-58,3.963930977535323e-52,1.9940977569883743e-45,2.026857839194876e-58,3.76,0.0,0.6178749473902027,0.9999999999990522,4.037191882548835e-42,2.318591893883579e-43,2.579279371251048e-14,2.5792793712510462e-14,1.7385124264231895e-30,1.3760029874209457e-33,9.477309431172724e-13,2.9860638909787013e-34,1.941770888218575e-35,7.318665881271937e-18,4.115195295725271e-29,1.4497665265791124e-32,5.538524717067364e-29,1.2363569399842447e-15,1.2780753926515661e-33,6.051289715315006e-30,3.2859158668617593e-19,1.978860194484131e-34,1.117518375781701e-30,2.713209713284007e-30,8.027796392945651e-38,9.749552965842566e-39,5.339637814109039e-22,4.1733643286771473e-50,2.9621413412857718e-30,3.435122090689825e-32,1.0178199980207663e-43,2.0336506686198875e-45,4.401156945491125e-56,1.7170864394082226e-45,1.9492525123050056e-59,8.101681095216376e-64,6.489763864928461e-68,3.6513653955658025e-63,9.322253410364694e-55,1.281337906568549e-51,3.732836458242711e-68,9.903747165134942e-44,2.4055174617480434e-50,4.663102766150026e-44,5.341368202751142e-49,3.724442845305633e-60,3.3963686182053255e-21,2.95097794562121e-34,2.8819496227024474e-49,6.644294093476849e-44,8.748905452195255e-35,4.694560912090801e-40,1.9430405964671607e-52,6.550058766232685e-30,1.9760621875364901e-50,5.407056366923809e-44,1.974121202984934e-58,7.295505560678448e-55,3.285915867002815e-19,1.871946797296664e-65,1.2029060978129729e-49,9.763690443794973e-48,1.2247449452616068e-51,9.455897642811348e-76,1.7692364166588202e-62,3.818703210658618e-47,2.852437559033564e-47,4.537069398077528e-46,1.1932388442622207e-54,8.30103624685408e-55,3.8952362893783236e-52,4.780983701017003e-44,5.01535828971939e-35,1.1762230865280184e-62
5.015972753259808e-19,0.7801432151755849,3.980903839948838e-22,3.162985531148071e-23,2.421511827867015e-29,6.794211995638107e-21,0.0,0.0,1.464011155620158e-17,1.4807109071844402e-32,9.468220458671687e-43,3.320007952369771e-44,2.431417682428795e-44,3.897739017022884e-56,1.3433099272063276e-38,3.2759499067867427e-32,1.185242363474263e-29,8.725748256744765e-44,7.197845061666332e-53,1.4012016273112493e-50,5.6157887247437864e-30,1.4708140719513392e-46,1.0681594185195616e-21,1.3345048926167088e-57,1.0074843845481145e-44,5.639774343300754e-48,2.55295907930258e-32,4.6999112115852444e-32,1.5779913588693457e-64,6.984861962897502e-50,3.846758872980028e-57,3.17275138518258e-51,1.5958842526161826e-44,3.2442927133343565e-57,3.76,0.0,0.6178749473901762,0.9999999999981041,3.230980491073675e-41,1.8555781825005663e-42,5.159678707491639e-14,5.159678707491634e-14,6.956314222023329e-30,5.505804276327291e-33,1.895873405601561e-12,1.1948145093041311e-33,7.769612829755117e-35,1.464050964593235e-17,1.6466141472031718e-28,5.800955268054251e-32,2.2161313130536128e-28,2.473250726229785e-15,5.11396634146843e-33,2.4213041031107083e-29,6.573258531398099e-19,7.918018365876529e-34,4.471529137755046e-30,1.0856372972208254e-29,3.212164225750033e-37,3.9010911260317403e-38,1.0681594185822147e-21,3.339959833269789e-49,1.1852423732807365e-29,1.3744962815147082e-31,8.145653346861056e-43,1.6275386028501428e-44,7.044755711954835e-55,1.3742930301083358e-44,3.120321641388947e-58,1.2967965946057413e-62,1.0387848620682288e-66,5.844563310276011e-62,7.46063594870895e-54,1.0254598750682713e-50,5.974969328741084e-67,7.926007680752127e-43,1.9251450557609398e-49,3.731899424790141e-43,4.274717912593191e-48,5.961534084509783e-59,6.79421199400401e-21,1.1807755609123317e-33,2.3064355821431247e-48,5.317454611113279e-43,3.5007017785518434e-34,1.8784358609680987e-39,1.5551286172958226e-51,2.6208766911571527e-29,1.5814499777925486e-49,4.32728840828222e-43,3.1598795649075767e-57,6.865065267921239e-54,6.573258531962503e-19,2.9963339982197924e-64,9.626907796440526e-49,7.813920758451618e-47,9.80168201909703e-51,3.0281502111076924e-74,2.83193083355356e-61,3.0561231503364218e-46,2.2828169692828253e-46,3.631034425514915e-45,1.909959242694925e-53,1.3287064014346528e-53,3.1173728734607444e-51,3.82623999754421e-43,2.0067965973747487e-34,1.883051451311016e-61
1.0033034278552013e-18,0.7801432151755924,7.962677632184365e-22,6.326657623342097e-23,9.687624105298397e-29,1.358989874968841e-20,0.0,0.0,2.928340090953311e-17,5.923807809769529e-32,7.576014920674827e-42,2.6565108205267097e-43,1.945503563329572e-43,3.1187834174031e-55,5.374114421480613e-38,1.3105932796904203e-31,4.7417412372867614e-29,6.981924374356529e-43,5.759369720858784e-52,1.1211741982807619e-49,2.2466811680984722e-29,1.1768747256304303e-45,2.1365506927195334e-21,2.1356423057206313e-56,8.061405797009927e-44,4.512959681810309e-47,1.0213498704519758e-31,1.880270524305177e-31,2.525301001244698e-63,5.588950814546178e-49,6.156203530361511e-56,2.5388439082830166e-50,1.2769498727214855e-43,5.191924741260989e-56,3.76,0.0,0.6178749473901234,0.9999999999962078,2.5852752917674936e-40,1.484744473178018e-41,1.0320477379972388e-13,1.0320477379972373e-13,2.7829786560108917e-29,2.202680226776227e-32,3.792158328171596e-12,4.780036054332739e-33,3.108351061243619e-34,2.928419717468299e-17,6.587528798777275e-28,2.3207604455516445e-31,8.86596831005397e-28,4.947038298720578e-15,2.045919538533035e-32,9.686793070972061e-29,1.314794385939937e-18,3.167722939280787e-33,1.788902823221395e-29,4.343256113244873e-29,1.285074853607404e-36,1.5606904755009637e-37,2.136550692970187e-21,2.672475322828195e-48,4.7417412765197934e-29,5.498880143213488e-31,6.517760286930736e-42,1.3022781622978678e-43,1.127393333847615e-53,1.0996840335225025e-43,4.993729052705838e-57,2.0752967517637727e-61,1.6623939780372006e-65,9.353206481614323e-61,5.969642286088812e-53,8.2052390340614485e-50,9.561896200546131e-66,6.342010378606844e-42,1.540408542249496e-48,2.986086545424898e-42,3.4204238084694573e-47,9.540395444541775e-58,1.3589898743150962e-20,4.723871118408973e-33,1.84549889497148e-47,4.2547715957078235e-42,1.400508663403088e-33,7.514966617892877e-39,1.2443814151059976e-50,1.0485213377038153e-28,1.2653997190745706e-48,3.462488192920014e-42,5.05683607170007e-56,7.135716877085055e-53,1.3147943861657358e-18,4.795109993322138e-63,7.702993919692287e-48,6.2523254445309785e-46,7.842835164880758e-50,9.693702885759638e-73,4.5320124743388374e-60,2.4453628521423392e-45,1.8266004280219015e-45,2.9053792199585347e-44,3.0565566137212923e-52,2.126362830428806e-52,2.4943719369099583e-50,3.061573334759762e-42,8.028493143504687e-34,3.0137582192490934e-60
2.0067157329136425e-18,0.7801432151756078,1.592624277858592e-21,1.2654001808516572e-22,3.875365023357856e-28,2.71812722577951e-20,0.0,0.0,5.856997961607989e-17,2.3697159738431828e-31,6.061387419482693e-41,2.1254105014499856e-42,1.556550633440572e-42,2.4952636418831688e-54,2.1498207246392725e-37,5.242799782668076e-31,1.8968508625327497e-28,5.586069890990394e-42,4.6079333726854615e-51,8.970245321925157e-49,8.987456080881081e-29,9.415891772661766e-45,4.2733332409248384e-21,3.417375314254918e-55,6.449736990783244e-43,3.610823926804776e-46,4.085731983062953e-31,7.521694219146598e-31,4.040896100193352e-62,4.471585194056186e-48,9.851037282548227e-55,2.0313322811316697e-49,1.0216568968056236e-42,8.307924811433303e-55,3.76,0.0,0.6178749473900177,0.9999999999924152,2.0684166139621138e-39,1.18790836143025e-40,2.0642074724932154e-13,2.0642074724932098e-13,1.1132820618298751e-28,8.811437989469742e-32,7.584728163717505e-12,1.9121700366169718e-32,1.2434416190946783e-33,5.857157222990354e-17,2.6352259763098735e-27,9.2838021301046e-31,3.546675956018402e-27,9.894613443701014e-15,8.184344208190331e-32,3.875032582541849e-28,2.629731451111629e-18,1.267192303165174e-32,7.156193668364743e-29,1.7374438401240836e-28,5.14071776924225e-36,6.24326999610067e-37,4.2733332419275325e-21,2.1381832618774127e-47,1.8968508782278416e-28,2.1997310728202503e-30,5.214703326086766e-41,1.04192145241208e-42,1.8040152879019964e-52,8.798470817573458e-43,7.9909381518771595e-56,3.3208126041064903e-60,2.660100955882387e-64,1.496666036899735e-59,4.7761672829642834e-52,6.564817709406256e-49,1.530059031265727e-64,5.074090043529438e-41,1.2324438463119689e-47,2.3890960623151964e-41,2.736598865030002e-46,1.5266185631808312e-56,2.718127223164318e-20,1.8897022332004444e-32,1.4765393039165748e-46,3.404140473272015e-41,5.6024905898784235e-33,3.0062313054112783e-38,9.956165544117858e-50,4.194426697604558e-28,1.012415031296783e-47,2.7702535688152407e-41,8.091760829275604e-55,8.33755968386263e-52,2.629731452014897e-18,7.672956739349181e-62,6.162988294374848e-47,5.002337897838498e-45,6.274864413145494e-49,3.102564595082765e-71,7.251961306721145e-59,1.9564760342025384e-44,1.461419113739815e-44,2.3245240695170434e-43,4.890988094342512e-51,3.4025266383027634e-51,1.9956870252741023e-49,2.4494912238478534e-41,3.211658630739182e-33,4.822713983168769e-59
4.0135403430305255e-18,0.7801432151756384,3.1853443319111047e-21,2.530869018201123e-22,1.5502090878473723e-27,5.436401927403283e-20,0.0,0.0,1.171431370287084e-16,9.479249608941995e-31,4.849340141014784e-40,1.7004092075149588e-41,1.2452996230775952e-41,1.9963056835756426e-53,8.599632831565865e-37,2.097205248543706e-30,7.587712195937282e-28,4.4690681243517406e-41,3.686521874941313e-50,7.176537064367333e-48,3.5951287192581654e-28,7.533071024026836e-44,8.546898336556887e-21,5.46807861942021e-54,5.160034546198019e-42,2.8888416936722354e-45,1.6343592959358977e-30,3.008800115597113e-30,6.465773652417367e-61,3.5774379802858037e-47,1.5762549066025157e-53,1.625168697877226e-48,8.173643189926985e-42,1.3293355921149581e-53,3.76,0.0,0.6178749473898063,0.99999999998483,1.6548118475952112e-38,9.50371804659235e-40,4.128526941484476e-13,4.1285269414844553e-13,4.453309448889033e-28,3.524718616414367e-31,1.516986779643267e-11,7.648991390348599e-32,4.9739688849611e-33,1.171463223312217e-16,1.0541332830381068e-26,3.713675820949855e-30,1.418728110761848e-26,1.9789763733657292e-14,3.2738709010193624e-31,1.5500761060850228e-27,5.259605579740762e-18,5.068975487094085e-32,2.862593944803119e-28,6.950058159295287e-28,2.0563707803630624e-35,2.497409627068426e-36,8.54689834056783e-21,1.7106278143958746e-46,7.587712258725016e-28,8.79928232994436e-30,4.1719607098678975e-40,8.335767330717325e-42,2.886573221144646e-51,7.039176089174004e-42,1.2786278410656323e-54,5.313570420817277e-59,4.256378010332391e-63,2.3947898778731787e-58,3.8211152093837007e-51,5.2521086171763473e-48,2.4482189621377037e-63,4.059464734301682e-40,9.860018860848938e-47,1.9113675843007914e-40,2.1893830235034417e-45,2.4427139423271807e-55,5.43640191694209e-20,7.559116514894265e-32,1.1812875233223376e-45,2.7234416633310596e-40,2.2410874263177352e-32,1.2025414603798113e-37,7.965378164640818e-49,1.677838950829824e-27,8.099690911615505e-47,2.2163080662477775e-40,1.2947475852134332e-53,1.0876074682986662e-50,5.259605583353981e-18,1.2277355984526007e-60,4.930637548408932e-46,4.0020644754979994e-44,5.020130692155996e-48,9.929134277990476e-70,1.1603739984371061e-57,1.5652551321607062e-43,1.1691908272246826e-43,1.859707534798551e-42,7.825978953835504e-50,5.444319513348278e-50,1.5966254149645182e-48,1.959686000874671e-40,1.2847157319631506e-32,7.716903084464185e-58
8.027189563264292e-18,0.7801432151756997,6.3708125391049405e-21,5.061806694158338e-22,6.200962510728777e-27,1.0872951330660567e-19,0.0,0.0,2.342894518521051e-16,3.7917769876361e-30,3.879564197372697e-39,1.3603597918679046e-40,9.96263345714872e-41,1.5970824588179009e-52,3.439923127238577e-36,8.388991665420568e-30,3.035146628297259e-27,3.575339456173753e-40,2.9492877790148542e-49,5.741366128840211e-47,1.4380807456050559e-27,6.0265998650015826e-43,1.709402852470676e-20,8.749148288737543e-53,4.128125619753262e-41,2.3111464877470666e-44,6.537570192267852e-30,1.2035445316178081e-29,1.034553623952658e-59,2.8620183144637425e-46,2.5220790207290767e-52,1.3001761165719032e-47,6.539069762670838e-41,2.1269910470202204e-52,3.76,0.0,0.6178749473893834,0.9999999999696596,1.3238809015025748e-37,7.60315490335851e-39,8.257165879464226e-13,8.257165879464142e-13,1.7813600175280012e-27,1.4099161304392575e-30,3.0340146908356385e-11,3.0596588084487413e-31,1.9896280461669164e-32,2.342958224973663e-16,4.2166189157251864e-26,1.4855036378580612e-29,5.675027901009356e-26,3.9580064313551455e-14,1.3095750061814748e-30,6.200430572658013e-27,1.0519353830142024e-17,2.0276314602057575e-31,1.1450608723987081e-27,2.7800798237468646e-27,8.225650459559012e-35,9.989841818672943e-36,1.7094028540750848e-20,1.3685347329191226e-45,3.0351466534167143e-27,3.519784536861558e-29,3.337647789295709e-39,6.668772153354783e-41,4.6186361304673e-50,5.631500637301183e-41,2.0458667310441328e-53,8.501928871854853e-58,6.810377989424849e-62,3.8317689790862595e-57,3.056964709348602e-50,4.2017948258207553e-47,3.9172499298486475e-62,3.247648857976199e-39,7.888202354307714e-46,1.5291303609292305e-39,1.7515479903074678e-44,3.9084417033398416e-54,1.0872951288814941e-19,3.0237081230451604e-31,9.450524545617769e-45,2.1788050445330653e-39,8.964532088180938e-32,4.810263758270089e-37,6.372480851298878e-48,6.711492349320657e-27,6.47988438448349e-46,1.773088538255792e-39,2.071648817643154e-52,1.5430362450937822e-49,1.0519353844595194e-17,1.9644271552476287e-59,3.9446242255263176e-45,3.2017342536305126e-43,4.016201239190631e-47,3.177471391681171e-68,1.856649359617785e-56,1.2522338281772174e-42,9.353749164490388e-43,1.4878013357354114e-41,1.2521884636525259e-48,8.711132700681559e-49,1.2773306513172577e-47,1.567786001470881e-39,5.138967514158765e-32,1.2347493521288039e-56
1.6054488003731824e-17,0.7801432151758224,1.2741861349847887e-20,1.0123682051105918e-21,2.4804102364518902e-26,2.1746050137214094e-19,0.0,0.0,4.685820814914571e-16,1.5167262239813248e-29,3.1036881921029866e-38,1.0883009679318793e-39,7.970201357453518e-40,1.27768113670767e-51,1.3759832553541273e-35,3.355630798524736e-29,1.2140710011427378e-26,2.860305659753056e-39,2.359458665572205e-48,4.593147736300756e-46,5.7523814987429554e-27,4.821337110439347e-42,3.418828888854956e-20,1.3998815254704036e-51,3.3025396874434376e-40,1.8489466192741797e-43,2.615054679436773e-29,4.814227092507934e-29,1.6553181419130538e-58,2.2896418214753895e-45,4.035383417008775e-51,1.0401573693376898e-46,5.231317895884146e-40,3.403228956006375e-51,3.76,0.0,0.6178749473885377,0.9999999999393188,1.059117290767774e-36,6.082596108813066e-38,1.6514443755412647e-12,1.6514443755412302e-12,7.125512522808318e-27,5.639721883915198e-30,6.068070451817738e-11,1.223875975892164e-30,7.95859324771627e-32,4.685948226836883e-16,1.6866647207711333e-25,5.942099692194346e-29,2.2700342515597262e-25,7.916066547326622e-14,5.238353330753837e-30,2.4801974588998702e-26,2.1038850303516538e-17,8.110608450270146e-31,4.580290067534789e-27,1.1120432410148237e-26,3.2902936435790456e-34,3.9959774295306203e-35,3.418828895272657e-20,1.0948407767936291e-44,1.214071011193703e-26,1.4079281325499216e-28,2.670149919918606e-38,5.335081039018791e-40,7.389912878894925e-49,4.505264396759786e-40,3.2734364989760137e-52,1.3603259119423708e-56,1.089674326838691e-60,6.1309330557801235e-56,2.445600763321665e-49,3.3614888733109825e-46,6.267679489772906e-61,2.59814989690281e-38,6.31063682987754e-45,1.2233188043165533e-38,1.4012550175542974e-43,6.253586241569695e-53,2.174604996982988e-19,1.2094955524041138e-30,7.56050943297617e-44,1.743064719212885e-38,3.5858493113233945e-31,1.9241251176948436e-36,5.098056046186925e-47,2.684624249167242e-26,5.183933589333521e-45,1.4184876643812187e-38,3.314680246364804e-51,2.3111438123070702e-48,2.1038850361329805e-17,3.143124183330918e-58,3.1557697262572604e-44,2.5614284859021153e-42,3.213001295270991e-46,1.0168145957677947e-66,2.9706887349772465e-55,1.0017989512567369e-41,7.48308898478784e-42,1.1902551843828998e-40,2.003526974482351e-47,1.3937989375379358e-47,1.0218766499746823e-46,1.254243667378108e-38,2.0556079431988115e-31,1.975634850604538e-55
3.210908488466688e-17,0.7801432151760678,2.5484408556755117e-20,2.0247432785133794e-21,9.921691410896343e-26,4.349224775047697e-19,0.0,0.0,9.37167340740396e-16,6.066935753737922e-29,2.48296528728457e-37,8.706462904313793e-39,6.376198925245898e-39,1.0221509847366685e-50,5.503961073751774e-35,1.3422591441543962e-28,4.856308702164038e-26,2.2882583445129062e-38,1.8875788380595775e-47,3.67454050897718e-45,2.3009643028124513e-26,3.857092574858808e-41,6.837680956640745e-20,2.239824677663571e-50,2.6420474235150744e-39,1.4791693479514233e-42,1.0460271927747113e-28,1.9257006261283973e-28,2.648562011209369e-57,1.8317243211307081e-44,6.456659204221578e-50,8.321325059859971e-46,4.185079152175039e-39,5.445200955749429e-50,3.76,0.0,0.6178749473868461,0.9999999998786372,8.472988605177936e-36,4.866105759659457e-37,3.302899950726515e-12,3.3028999507263764e-12,2.850219480612188e-26,2.2559002211691716e-29,1.2136181728171374e-10,4.895528824224724e-30,3.1834535741387107e-31,9.371928224724646e-16,6.746693173109666e-25,2.376871722098137e-28,9.080183183620798e-25,1.5832186779240154e-13,2.0953520047594855e-29,9.920840295085431e-26,4.2077843140553525e-17,3.244259964452107e-30,1.8321253334996272e-26,4.448195582469235e-26,1.316124142881431e-33,1.598399143956539e-34,6.837680982311677e-20,8.758778140111359e-44,4.856308742392747e-26,5.631741139546194e-28,2.13613261060973e-37,4.268090157881636e-39,1.1823936302828009e-47,3.6042370397235736e-39,5.2375381187423075e-51,2.1765352813076517e-55,1.7434899841998213e-59,9.80963439612328e-55,1.956492175021725e-48,2.6892280466821057e-45,1.0028350636724407e-59,2.078532212847274e-37,5.048539505362543e-44,9.786608464954995e-38,1.121010658586216e-42,1.0005801595169236e-51,4.349224708093671e-19,4.83800681337042e-30,6.048443547882633e-43,1.3944600452808358e-37,1.4343470190874991e-30,7.69653994662655e-36,4.0784734412614635e-46,1.0738551615755024e-25,4.1471147754767994e-44,1.1347968641786263e-37,5.303522080756153e-50,3.5716565072466813e-47,4.2077843371807766e-17,5.0290331251530746e-57,2.5246833924265083e-43,2.0491720432802567e-41,2.570419764642866e-45,3.2538447216657577e-65,4.7531705496477247e-54,8.0144391584594e-41,5.986508062677794e-41,9.522097817776127e-40,3.2056634011544116e-46,2.230092422296224e-46,8.175061732135949e-46,1.0034008575335216e-37,8.222473808755545e-31,3.161044469650705e-54
6.4218278646537e-17,0.7801432151765585,5.097130131225699e-20,4.049493433372128e-21,3.9686866578334987e-25,8.698464297762607e-19,0.0,0.0,1.8743378591192123e-15,2.4267804729286434e-28,1.9863781230032243e-36,6.965196584285075e-38,5.100974279699167e-38,8.177232298955682e-50,2.201590074614848e-34,5.3690502120794985e-28,1.9425284186636158e-25,1.8306124882233187e-37,1.5100686784492343e-46,2.9396419535848055e-44,9.203880617921513e-26,3.0856832128874185e-40,1.3675385072281236e-19,3.58373086547136e-49,2.1136442031360534e-38,1.1833407486921604e-41,4.184119416885707e-28,7.702822049801965e-28,4.237865033584436e-56,1.4653837959649593e-43,1.0330691795074702e-48,6.657086810588707e-45,3.3480732575649946e-38,8.712349234219344e-49,3.76,0.0,0.617874947383463,0.999999999757274,6.778410996523364e-35,3.892896153554894e-36,6.605811101079283e-12,6.6058111010787315e-12,1.1400906712571635e-25,9.02362378089708e-29,2.4272403298436475e-10,1.958216526248118e-29,1.2733847345694648e-30,1.8743888197145462e-15,2.6986841119924016e-24,9.50766911499911e-28,3.6320825048367626e-24,3.1664427242949515e-13,8.381429453640735e-29,3.9683462096242613e-25,8.415582837577928e-17,1.297707352561941e-29,7.32851987386138e-26,1.7792827529014265e-25,5.264509890206596e-33,6.393613173717482e-34,1.3675385174965217e-19,7.007043224194683e-43,1.9425284347748567e-25,2.25270215658727e-27,1.708911157090502e-36,3.4144822569474024e-38,1.8918357220607445e-46,2.8833997885210385e-38,8.380092563539502e-50,3.482467469929191e-54,2.7895927672710254e-58,1.5695718175472007e-53,1.5651983112982947e-47,2.1514224051684044e-44,1.604541104856119e-58,1.662830642078616e-36,4.0388437212149895e-43,7.829309932598097e-37,8.96811175695031e-42,1.6009333423975947e-50,8.698464029945818e-19,1.9352076439277943e-29,4.8387693712255936e-42,1.1155713384730726e-36,5.7374026600225295e-30,3.078624071356949e-35,3.2627902876487925e-45,4.295431570115535e-25,3.3176109390176004e-43,9.07840183010255e-37,8.485662201136857e-49,5.613710632005598e-46,8.415582930079862e-17,8.046486445409199e-56,2.019836915306837e-42,1.6393698505089276e-40,2.0563474739160552e-44,1.1741545797956164e-63,7.605219788964256e-53,6.411570335358298e-40,4.7892228214600385e-40,7.617700598033425e-39,5.129077301779162e-45,3.568159038408925e-45,6.54006882483876e-45,8.027230188643452e-37,3.288998059275727e-30,5.057694114120824e-53
