Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948)
7.070334018088664e-18,0.4648851841569586,9.928428035142005e-27,2.74466129364574e-31,6.005148102714853e-32,1.412328278650357e-28,0.0,0.0,7.091083741469246e-21,1.104183713434198e-36,8.226888269185726e-47,1.443729405719253e-48,1.356947631889537e-54,3.445906059355989e-67,7.320510097811871e-48,7.244728641379547e-38,2.755838035395985e-35,7.334363514201156e-49,5.742698808236382e-66,6.67290140285695e-65,5.499299016348744e-38,4.2540413118825744e-57,1.059710954228231e-28,2.811915846858885e-64,2.9304831782165083e-51,1.361663373982877e-58,4.1649995597694334e-44,1.0109538539069285e-42,6.14875137874651e-79,3.7806311264477076e-64,5.212431770655322e-64,2.029104668325864e-62,3.737949604768602e-55,2.8014813983731654e-65,3.76,0.0,0.5032410289131382,0.9999999999995489,3.976916262093455e-43,2.03701337264373e-48,1.0871070243077716e-17,1.0871070243077716e-17,1.2803812260534362e-37,4.797390310954927e-43,4.5109802488237343e-13,7.944476599777933e-41,4.608505366252629e-43,7.091093669852959e-21,1.756615463550631e-32,1.5857584525162285e-40,4.736832852810202e-33,4.7648307274656345e-20,9.414123538462804e-40,6.004368970285369e-32,3.2766728417206064e-26,2.0592094711252825e-41,5.177087142199368e-38,2.5779700586309194e-34,3.8959736487043096e-47,2.030915307916154e-48,1.059710954971359e-28,1.70603649286504e-57,2.755838035396203e-35,1.717124929860221e-32,2.233328421654478e-52,8.006849519364897e-62,7.41523653547729e-64,4.604366760682078e-50,5.279115861935495e-62,2.980392762604818e-69,1.0062388749164472e-73,3.4706848819729395e-73,4.906501206965266e-63,1.277159640799503e-62,1.0712334781908757e-73,3.48904656931085e-47,5.960008925786549e-54,2.6205868274921958e-45,2.5079074985472437e-52,4.772279331055783e-73,1.412328277177728e-28,7.784278656862304e-36,3.238641567970508e-54,7.746028475589227e-47,2.1165748715790925e-43,1.2774699413247738e-46,9.913720256058422e-64,1.6550698320322315e-34,3.772389191927924e-57,1.2612145160394908e-50,2.534649529768028e-62,2.31989929322852e-62,3.276672840421004e-26,3.6672248113484935e-78,4.0852579272701945e-61,4.6498545918797084e-58,3.5600360701241506e-62,5.213996907123742e-93
1.4146810811171322e-17,0.4648851841569586,1.9865483223676462e-26,5.491707316981419e-31,2.403624227827801e-31,2.8258836029255838e-28,0.0,0.0,1.4188328285498043e-20,4.4196124395425726e-36,6.5865129155032756e-46,1.155861572385776e-47,1.0863831883418782e-53,2.7588201030332124e-66,2.930111817112826e-47,2.8997794840827035e-37,1.1030534062721827e-34,5.871950413129191e-48,4.5976594089857715e-65,5.342378534656437e-64,2.2011527652243127e-37,3.4058196884007437e-56,2.1203425941949914e-28,4.502729012544998e-63,2.3461684017320756e-50,1.0904350422788773e-57,1.6670852540807621e-43,4.046450037364548e-42,1.0826846884483717e-77,3.026803686701813e-63,8.346992182412194e-63,1.6249294497636287e-61,2.992632556781522e-54,4.487584912323692e-64,3.76,0.0,0.5032410289131382,0.9999999999990974,3.183951144993038e-42,1.6308492894443246e-47,2.1751585377765403e-17,2.1751585377765403e-17,5.124861669781849e-37,1.9202063601791608e-42,9.025879563348428e-13,3.1798610299851958e-40,1.8446032025038306e-42,1.4188348150803854e-20,7.031039726039013e-32,6.361573648738354e-40,1.8959675953827662e-32,9.533801186220229e-20,3.7681028065976334e-39,2.4033123718241375e-31,6.556192488602803e-26,8.242204406162934e-41,2.0721840446730454e-37,1.0318598618024877e-33,1.5594047785619096e-46,8.128959507437463e-48,2.1203425971694413e-28,1.3658665381916368e-56,1.103053406272355e-34,6.872974675509809e-32,1.7880206965764308e-51,1.282112829539419e-60,1.1878185502940773e-62,3.686293986240223e-49,8.453465836545751e-61,4.77251158944894e-68,1.6112932310226601e-72,5.569044473473791e-72,3.928184313976373e-62,1.0246708429102698e-61,1.7153692539449903e-72,2.793358722242693e-46,4.771631792230369e-53,2.0980628908607322e-44,2.0078509043735008e-51,7.64186475354837e-72,2.825883597031228e-28,3.115740104298881e-35,2.5928824561577914e-53,6.201532697247783e-46,8.471815439567412e-43,5.113208961931166e-46,7.939016696794932e-63,6.624592564584616e-34,3.020141009571485e-56,1.0097384852421657e-49,4.058741653412426e-61,3.714731222520126e-61,6.556192483401009e-26,5.872337741684941e-77,3.2843537008370335e-60,3.730620033761173e-57,2.8503973549508166e-61,1.6743714300211492e-91
2.829976439733664e-17,0.4648851841569586,3.973959731787476e-26,1.098579978758878e-30,9.617627776699008e-31,5.6529942546978735e-28,0.0,0.0,2.838281737356755e-20,1.7684206569972254e-35,5.271212107958941e-45,9.25040865596867e-47,8.694367256278355e-53,2.207894539602331e-65,1.1724263899814602e-46,1.1602895048080022e-36,4.413650418643708e-34,4.699344927723403e-47,3.6795385440180017e-64,4.275526489859529e-63,8.807478195147493e-37,2.7256908483054663e-55,4.241605869776023e-28,7.207298808250364e-62,1.877647769747491e-49,8.727900208531418e-57,6.670512495121367e-43,1.6191070894377688e-41,2.0469950428822936e-76,2.422362856740144e-62,1.3360871532825086e-61,1.3006022141730699e-60,2.3950156309060704e-53,7.184310333865707e-63,3.76,0.0,0.5032410289131382,0.9999999999981944,2.5481285837082696e-41,1.3051750799359553e-46,4.3512615647140775e-17,4.3512615647140775e-17,2.0506122086920013e-36,7.683326623728502e-42,1.8055677838742092e-12,1.272358607850382e-39,7.380815875813771e-42,2.8382857112455e-20,2.8133317256074796e-31,2.5569876327796545e-39,7.586339993614596e-32,1.907174210369325e-19,1.5077319406093035e-38,9.61637994660035e-31,1.311523178210454e-25,3.29795541284623e-40,8.291435322974735e-37,4.128783506629588e-33,6.239650325392999e-46,3.2526470966181997e-47,4.241605881677697e-28,1.0931083463586613e-55,4.413650418645077e-34,2.750085116096104e-31,1.4309599731917415e-50,2.0521312073761107e-59,1.9016149229418333e-61,2.950155898926403e-48,1.3531052449656745e-59,7.639126634016768e-67,2.5791185131765544e-71,8.950678277236427e-71,3.1437412835685574e-61,8.235159099184838e-61,2.745707851973813e-71,2.2355358998990685e-45,3.818756768163917e-52,1.6790879566506507e-43,1.606890935030158e-50,1.2231960346344214e-70,5.65299423111277e-28,1.2467018856535663e-34,2.0750939453134898e-52,4.963110929946482e-45,3.3898296808455806e-42,2.045949622193703e-45,6.354431261723425e-62,2.6506999189691826e-33,2.416928068557966e-55,8.080976683188366e-49,6.496629887368164e-60,5.945884926410163e-60,1.3115231761290583e-25,9.399564728691601e-76,2.6503508040098575e-59,2.9982891256473514e-56,2.281510453025145e-60,5.383170780879649e-90
5.660567156966728e-17,0.4648851841569586,7.948784037478889e-26,2.197398642454815e-30,3.847677372865877e-30,1.1307215571129804e-27,0.0,0.0,5.677179554975426e-20,7.074834154372758e-35,4.2177705674979056e-44,7.401737470399436e-46,6.956814798200913e-52,1.766651080738387e-64,4.690468985322485e-46,4.641913533625815e-36,1.7657475670787015e-33,3.760189923561048e-46,2.944211800770109e-63,3.4210708006256765e-62,3.523564786597107e-36,2.180966805508306e-54,8.484132403528129e-28,1.1534024587739134e-60,1.5024034959645432e-48,6.984089089393549e-56,2.6686393554939476e-42,6.477482656703077e-41,4.280845190157297e-75,1.9382583269196364e-61,2.1381942862958345e-60,1.0407453720083976e-59,1.9163764927206693e-52,1.1498237207749788e-61,3.76,0.0,0.5032410289131382,0.9999999999963884,2.0388900167284074e-40,1.044338365657956e-45,8.703467618589152e-17,8.703467618589152e-17,8.203784086312849e-36,3.073830956395705e-41,3.6115272974906633e-12,5.090262939780435e-39,2.9528072473277e-41,5.677187503475471e-20,1.125515883288371e-30,1.032186687694462e-38,3.0350299901801794e-31,3.8147623938494595e-19,6.031909537320301e-38,3.847178159674414e-30,2.623331036805738e-25,1.319396957937313e-39,3.3171140346902956e-36,1.6517822526542744e-32,2.4962664256714065e-45,1.301274196992662e-46,8.484132451142568e-28,8.746527601930283e-55,1.7657475670797925e-33,1.1002131208131568e-30,1.1449853913071274e-49,3.283808234342887e-58,3.043468215480372e-60,2.360573098514156e-47,2.165409070152041e-58,1.2225089724526039e-65,4.1274292901690934e-70,1.4441080103016425e-69,2.515470634235923e-60,6.644874106158544e-60,4.3940262224146806e-70,1.7887683173553925e-44,3.0555874384536944e-51,1.343525477197067e-42,1.2857568663780364e-49,1.95751189382066e-69,1.1307215476774023e-27,4.9876193460597436e-34,1.660390356320127e-51,3.9712428136498965e-44,1.3561526047554888e-41,8.185130820064201e-45,5.084832702617007e-61,1.0604525707961434e-32,1.9337454652124274e-54,6.466009129223246e-48,1.0396722937585777e-58,9.515268293392253e-59,2.623331028478799e-25,1.5042363802139794e-74,2.1556814277584356e-58,2.4193455516197615e-55,1.8260771429592033e-59,1.736724636890916e-88
1.1321748591432854e-16,0.4648851841569586,1.5898438596268716e-25,4.395036648145053e-30,1.53919621042912e-29,2.26156582555431e-27,0.0,0.0,1.1354975190231837e-19,2.83016398343176e-34,3.3745368403291904e-43,5.921960357935822e-45,5.565980310053761e-51,1.4134550497632971e-63,1.8763402823889376e-45,1.8569165146336594e-35,7.063565108287332e-33,3.008437545809216e-45,2.3556281537232573e-62,2.7371165198895918e-61,1.409540624515271e-35,1.7449391117985782e-53,1.6969185401392505e-27,1.8456316766903775e-59,1.2020369208147867e-47,5.587979795196554e-55,1.0675426197276347e-41,2.591203937327258e-40,1.0066333641790373e-73,1.5507538937729166e-60,3.4214747757802705e-59,8.327018700731027e-59,1.5332469266078686e-51,1.839985250961776e-60,3.76,0.0,0.503241028913138,0.9999999999927766,1.6312668897579762e-39,8.355500216615194e-45,1.74078797263393e-16,1.74078797263393e-16,3.281780687689284e-35,1.2296324502974842e-40,7.223445758874547e-12,2.0362708883144287e-38,1.1812192574863291e-40,1.1354991087534377e-19,4.502429944647619e-30,4.2028898548172874e-38,1.2141108016195194e-30,7.629938760751852e-19,2.412960183170868e-37,1.538996508982078e-29,5.246946753576055e-25,5.278017705011388e-39,1.3269536024600233e-35,6.607666747513069e-32,9.985878314892259e-45,5.205548890421149e-46,1.696918559186577e-27,6.99788650569836e-54,7.063565108296045e-33,4.401210655025856e-30,9.160752873210008e-49,5.253764360914408e-57,4.870256267918552e-59,1.8886378490464144e-46,3.46500709694824e-57,1.9562133550906874e-64,6.604558635035611e-69,2.3482775358599256e-68,2.01256752654107e-59,5.405205473771069e-59,7.031156332019145e-69,1.43115043700519e-43,2.4447049710440334e-50,1.0749224370611171e-41,1.028703121397598e-48,3.132337660146984e-68,2.26156578780892e-27,1.9952101106341208e-33,1.3284382834347067e-50,3.1772959105589517e-43,5.425051915083547e-41,3.2743188666099294e-44,4.0683816497086475e-60,4.2421555141587827e-32,1.5468805727439198e-53,5.173298468645714e-47,1.663644899564572e-57,1.5225911371577104e-57,5.246946720265587e-25,2.40702305767473e-73,1.7807111730884006e-57,1.9680772252425556e-54,1.4618359275800962e-58,5.6446106043429205e-87
2.264411146036511e-16,0.4648851841569588,3.179777150347642e-25,8.790315372723037e-30,6.157035372604682e-29,4.5232543830567734e-27,0.0,0.0,2.271056646082095e-19,1.132111659352655e-33,2.6997576330866856e-42,4.737806216294238e-44,4.452995676364193e-50,1.1308177026901293e-62,7.505666455401979e-45,7.427968172007291e-35,2.825541015238336e-32,2.406864259766927e-44,1.8846480977875738e-61,2.1897971862333704e-60,5.638391925982745e-35,1.3960175582535914e-52,3.393929111856192e-27,2.9531608851957536e-58,9.61675188363935e-47,4.470668652221789e-54,4.2703442389908406e-41,1.0365237512327234e-39,2.639958705506395e-72,1.2406620108961312e-59,5.474650786207709e-58,6.662039185459948e-58,1.2266560320612225e-50,2.944190257441897e-59,3.76,0.0,0.5032410289131378,0.9999999999855527,1.305075465547135e-38,6.68471750641748e-44,3.4816703941839587e-16,3.4816703941839587e-16,1.3127656746792949e-34,4.9187299376518685e-40,1.444728041824692e-11,8.145414981267436e-38,4.725071132374945e-40,2.271059825404803e-19,1.8010452622153088e-29,1.7402724141527053e-37,4.856640824324075e-30,1.5260291494325128e-18,9.65223347741007e-37,6.156236534963242e-29,1.0494178185435677e-24,2.1112932653768706e-38,5.308030393047208e-35,2.6431742490915896e-31,3.994513824830523e-44,2.0823270641489275e-45,3.393929188048597e-27,5.5985750216256235e-53,2.8255410152452997e-32,1.7605558969293808e-29,7.328950212377447e-48,8.403689052757489e-56,7.792974289462781e-58,1.5109820300780618e-45,5.544293434664065e-56,3.1301005951849666e-63,1.0567831111809732e-67,3.8773441700811294e-67,1.6101303622373848e-58,4.466458758546887e-58,1.125041961856825e-67,1.1449745531660304e-42,1.955861487374434e-49,8.5997877339211e-41,8.230015033554624e-48,5.0119951748622064e-67,4.5232542320690254e-27,7.981165198185112e-33,1.0628008765982806e-49,2.541957398007777e-42,2.170109068219278e-40,1.3097808989387999e-43,3.254912083300452e-59,1.6969312542947735e-31,1.2371430919910898e-52,4.138835251085212e-46,2.661967228295392e-56,2.436264394334008e-56,1.0494178052188385e-24,3.8514327836898366e-72,1.514244474389035e-56,1.6264062003327258e-53,1.1708611282116589e-57,1.8615000555006686e-85
4.528883719822963e-16,0.46488518415695884,6.3596532476404135e-25,1.7580883674701412e-29,2.462864255633499e-28,9.04663158054117e-27,0.0,0.0,4.542174900230433e-19,4.528538771036597e-33,2.1598573712813383e-41,3.790355771868174e-43,3.5624811601720564e-49,9.046756053867384e-62,3.0023275991792574e-44,2.971247612849178e-34,1.1302394007576183e-31,1.9255370570547276e-43,1.507844044753529e-60,1.7518793590483062e-59,2.25540265679431e-34,1.1168405521462611e-51,6.787950143866346e-27,4.725177578923256e-57,7.693584113142293e-46,3.576651074707655e-53,1.708172447297788e-40,4.146179358003571e-39,8.562055608260361e-71,9.925531674369e-59,8.759674155313894e-57,5.329804098308235e-57,9.813485340887062e-50,4.710875504326231e-58,3.76,0.0,0.5032410289131375,0.999999999971105,1.0440851544066267e-37,5.34790094119192e-43,6.963435237284014e-16,6.963435237284015e-16,5.251169396376979e-34,1.9675319981516337e-39,2.8894940683415764e-11,3.2582322724124313e-37,1.8900683768990175e-39,4.542181258065875e-19,7.204327615767969e-29,7.433625395470979e-37,1.9426958537743593e-29,3.052099696054565e-18,3.860971936713436e-36,2.462544714597195e-28,2.0988641042430882e-24,8.445347076598468e-38,2.123255353308623e-34,1.0572912091390748e-30,1.5978380068017395e-43,8.329659951362127e-45,6.787950448642158e-27,4.478966400103305e-52,1.1302394007631865e-31,7.042366844216106e-29,5.863299336144457e-47,1.3437415969898898e-54,1.2469204167655225e-56,1.208814323427766e-44,8.8710951475802e-55,5.0082883948128844e-62,1.6908959134970083e-66,6.587627008491263e-66,1.2881347138262563e-57,3.800599934916763e-57,1.8001120436271585e-66,9.160011443951464e-42,1.5647337910541925e-48,6.879993477533677e-40,6.584167301289612e-47,8.019396216924798e-66,9.046630976577519e-27,3.192531031292236e-32,8.502605582450393e-49,2.0336141863356681e-41,8.680612879029049e-40,5.239230643685574e-43,2.6040132640332874e-58,6.787863116723574e-31,9.890664277322748e-52,3.3111467927434974e-45,4.2592558699687015e-55,3.8981178928202586e-55,2.0988640509430883e-24,6.162449171076682e-71,1.3548003867206153e-55,1.3841492933308087e-52,9.388501742613881e-57,7.424371146907928e-84
9.057828867395864e-16,0.46488518415695884,1.271944350563097e-24,3.516206369020688e-29,9.851557232784987e-28,1.8093386305429804e-26,0.0,0.0,9.084411408649173e-19,1.811433935324565e-32,1.7279064018055348e-40,3.032353936609219e-42,2.850018849012267e-48,7.237490257330109e-61,1.2009432037935894e-43,1.1885110502770094e-33,4.521003591710349e-31,1.5404478396209885e-42,1.206433199596668e-59,1.4015201648014273e-58,9.021702400796541e-34,8.93483039771313e-51,1.357599176219177e-26,7.560380247763451e-56,6.154940325190964e-45,2.8613708789486154e-52,6.832759285746424e-40,1.6584886131400048e-38,2.6014790132603176e-69,7.940519571469695e-58,1.4015664885699865e-55,4.263917267428467e-56,7.850888091836518e-49,7.537537685875938e-57,3.76,0.0,0.5032410289131368,0.9999999999422097,8.352780361425709e-37,4.278371527123655e-42,1.3926964923484117e-15,1.3926964923484119e-15,2.1004890155135287e-33,7.870208000187994e-39,5.779022499949524e-11,1.3033061595628091e-36,7.560362178402762e-39,9.084424120821385e-19,2.881760356417376e-28,3.351399539068775e-36,7.770862462065784e-29,6.104240788928259e-18,1.544404480299647e-35,9.85027905980853e-28,4.197756672952514e-24,3.378174950191712e-37,8.493107795617384e-34,4.22920784876194e-30,6.39141679365347e-43,3.3320436604307064e-44,1.3575992981307375e-26,3.5832157587909543e-51,4.521003591754885e-31,2.8169753765291017e-28,4.690695131359634e-46,2.147194216404349e-53,1.9951066485970475e-55,9.670629358614335e-44,1.4193932701269062e-53,8.013363569435858e-61,2.705467652561236e-65,1.1768252253917523e-64,1.0305197597478227e-56,3.404277861343099e-56,2.880213095680207e-65,7.328092281485575e-41,1.251813827014322e-47,5.5040600847588846e-39,5.267394744162216e-46,1.2831197086185161e-64,1.809338388954767e-26,1.2770254028218975e-31,6.802159998705438e-48,1.6269106546040757e-40,3.4722804720653673e-39,2.095713940404569e-42,2.0832454738456579e-57,2.7151728667029544e-30,7.901901732584701e-51,2.648948870259329e-44,6.814896005465706e-54,6.23706451656257e-54,4.197756459750349e-24,9.860044046733303e-70,1.313257579462255e-54,1.2401236705616793e-51,7.545115548281435e-56,2.6849485508788687e-82
1.8115719162541666e-15,0.46488518415695895,2.543917627523287e-24,7.032459736948533e-29,3.940642932193971e-27,3.6186897074902264e-26,0.0,0.0,1.8168884425974914e-18,7.24577259544783e-32,1.382333321142366e-39,2.425950875519637e-41,2.2800287641151634e-47,5.790025796029363e-60,4.803796828402526e-43,4.75406770125418e-33,1.8084106336178077e-30,1.2323654437951335e-41,9.653821242909595e-59,1.1212228562163806e-57,3.608699315124163e-33,7.147906641796815e-50,2.715207321606328e-26,1.209668526193479e-54,4.923981460153905e-44,2.2891224040872582e-51,2.7331176076984423e-39,6.633988185978306e-38,8.087657928480862e-68,6.352453343555469e-57,2.242521254010749e-54,3.411171230193762e-55,6.28075837596706e-48,1.2060169808779648e-55,3.76,0.0,0.5032410289131354,0.9999999998844192,6.682263935031911e-36,3.4227175300129727e-41,2.7854024295884282e-15,2.785402429588429e-15,8.401997914094583e-33,3.1480991702124043e-38,1.1558064877498445e-10,5.213251095554812e-36,3.0241696633631273e-38,1.816890983606586e-18,1.1527100017894093e-27,1.6429034768883414e-35,3.10836079283056e-28,1.2208522973193997e-17,6.177649303163388e-35,3.940131663739791e-27,8.3955417996129e-24,1.3512782569974596e-36,3.3972603863479454e-33,1.6916917362384555e-29,2.556579520511592e-42,1.332940872684221e-43,2.7152078092550155e-26,2.866589798660729e-50,1.808410633653433e-30,1.1267958682359798e-27,3.7525783625400686e-45,3.426544416763296e-52,3.192192420601884e-54,7.736549351191447e-43,2.2710436505296244e-52,1.2821464004750953e-59,4.328775091306798e-64,2.2758676317809568e-63,8.244203135602338e-56,3.305462523306179e-55,4.608361299101267e-64,5.862502464300002e-40,1.0014761049215117e-46,4.403274166196032e-38,4.2139382247785926e-45,2.0530045808110192e-63,3.6186887411300936e-26,5.1081275902991025e-31,5.441751978376678e-47,1.3015362429185853e-39,1.388919252075505e-38,8.382901312904784e-42,1.6666126013289316e-56,1.086074670595495e-29,6.3044683911865335e-50,2.1191716689486756e-43,1.0903902799006785e-52,9.979363929154506e-53,8.395540946799952e-24,1.577617076538464e-68,1.4176615256656368e-53,1.2045718340258146e-50,6.090888606475437e-55,1.050718696102331e-80
3.623149975283327e-15,0.46488518415695923,5.08792508289256e-24,1.4065035933769334e-28,1.5762611782549648e-26,7.237392389275432e-26,0.0,0.0,3.6337830462579434e-18,2.898316409158005e-31,1.1058699331736099e-38,1.9408517882837003e-40,1.8240286716166167e-46,4.6320331517220655e-59,1.921523281918108e-42,1.901631372352888e-32,7.233660921633567e-30,9.85895055019092e-41,7.72675731359565e-58,8.969810600212702e-57,1.4434833970189404e-32,5.718342132746103e-49,5.430422899269093e-26,1.93547578084711e-53,3.939196825658952e-43,1.8313173171552452e-50,1.0932498169870971e-38,2.653602015802769e-37,2.549961539743138e-66,5.081977738788522e-56,3.58804581854966e-53,2.728964463837502e-54,5.024638621179755e-47,1.929635932630002e-54,3.76,0.0,0.5032410289131326,0.9999999997688389,5.345826998687098e-35,2.7381821449797787e-40,5.570814304068446e-15,5.5708143040684494e-15,3.360807006404969e-32,1.2592428369592538e-37,2.3116091690218862e-10,2.0853056944863653e-35,1.2096784699590617e-37,3.6337881225488656e-18,4.6108517030232754e-27,8.990331490789956e-35,1.2433474775722809e-27,2.4417087335798894e-17,2.47106597414943e-34,1.5760566730227025e-26,1.6791112009899826e-23,5.405138005653772e-36,1.358907601405076e-32,6.766784092493537e-29,1.022634248582957e-41,5.332710087825888e-43,5.430424849868517e-26,2.2932789332523567e-49,7.233660921918553e-30,4.507194826860512e-27,3.00207158076446e-44,5.453947342431272e-51,5.107507995858502e-53,6.189257755560889e-42,3.6336813147626715e-51,2.051441010783715e-58,6.926060005454602e-63,4.89879672587263e-62,6.595375895675312e-55,3.5756245647040974e-54,7.373372867879199e-63,4.6900060485135285e-39,8.012138221836777e-46,3.522629735742028e-37,3.3711564604886e-44,3.2848177534875526e-62,7.237388523806163e-26,2.04325623056221e-30,4.3534012003189085e-46,1.0412320771905905e-38,5.555691127849521e-38,3.35317138362708e-41,1.3333002135111124e-55,4.3443097293313786e-29,5.0164583673035816e-49,1.6953423614425366e-42,1.7446299507345264e-51,1.596703082260903e-51,1.6791108598639708e-23,2.5241953429966326e-67,1.721413087760552e-52,1.3036085486681297e-49,4.960342161731211e-54,4.5874611751594656e-79
5.4347280343124874e-15,0.46488518415695945,7.631993439711308e-24,2.1097681593213596e-28,3.3495575043672505e-26,1.0856095598963996e-25,0.0,0.0,5.450677650113702e-18,6.1589269764758785e-31,3.16209924175713e-38,5.5497674712566174e-40,5.21558636531861e-46,1.3244727868095771e-58,4.0832395345234764e-42,4.0409688894282277e-32,1.537154094286885e-29,2.8190454513535183e-40,2.2100042658979104e-57,2.5648073966823445e-56,3.067404513023085e-32,1.6350896754073118e-48,8.145637763820503e-26,7.123841178996178e-53,1.1263649457021547e-42,5.436718722355214e-50,2.3231575894222685e-38,5.6389084911040366e-37,1.124491780132558e-65,1.4531291146691676e-55,1.3256758075877549e-52,8.101650478884571e-54,1.436736944468197e-46,7.35646759797208e-54,3.76,0.0,0.5032410289131298,0.9999999996532591,1.52857357052318e-34,7.829495531760012e-40,8.356226178548448e-15,8.356226178548456e-15,7.141719193227494e-32,2.675892980781318e-37,3.467406056085232e-10,4.4312778464537015e-35,2.570580320926067e-37,5.450685257384531e-18,9.798067153415962e-27,2.2656936929569535e-34,2.642115363780655e-27,3.66256516924772e-17,5.251019076638237e-34,3.3491229343444755e-26,2.5186682177152893e-23,1.1485945806726403e-35,2.88768079967625e-32,1.4379426862058997e-28,2.1730991682095578e-41,1.1333387812355473e-42,8.145641908846963e-26,6.557349923164184e-49,1.5371540943683715e-29,9.577796011657881e-27,8.584054940446092e-44,2.0023978899288868e-50,1.9472363174941294e-52,1.7698093108902256e-41,1.337473882955124e-50,7.550671000687953e-58,2.549251441952736e-62,2.0256382219794125e-61,1.88586571689459e-54,1.1753715397616512e-53,2.7138877075064705e-62,1.341048010388843e-38,2.2910227175449767e-45,1.0072526995765692e-36,9.639401079527103e-44,1.2090319201297757e-61,1.085608738480789e-25,4.341922734887205e-30,1.2447994198452847e-45,2.977275228790803e-38,1.1805852463549798e-37,7.12549794339289e-41,3.958247851009756e-55,9.231665078161914e-29,1.4299649344661688e-48,4.8476232524770085e-42,6.421401240513456e-51,5.876931636175312e-51,2.518667492822024e-23,9.290721672921602e-67,5.886967431584949e-52,4.285901192984446e-49,1.4350508801709631e-53,2.160776688775448e-78
7.246306093341648e-15,0.46488518415695973,1.0176122697980111e-23,2.8130396716939663e-28,5.7139532693805e-26,1.4474799336568554e-25,0.0,0.0,7.267572254164766e-18,1.050640896161448e-30,6.669785897521642e-38,1.170634001154477e-39,1.1001187589366561e-45,2.793697489875362e-58,6.965528220027867e-42,6.893418964167411e-32,2.622205069142096e-29,5.946185102172065e-40,4.662837162000956e-57,5.40992443230528e-56,5.232633279524848e-32,3.44887908423628e-48,1.0860851915260755e-25,1.806761101985243e-52,2.375830877891452e-42,1.184632116425229e-49,3.9630350739007833e-38,9.619318239960682e-37,3.830340874952218e-65,3.0650714425813336e-55,3.384680660950258e-52,1.7653145874647628e-53,3.0305031424448456e-46,1.9791938110586593e-53,3.76,0.0,0.503241028913127,0.9999999995376802,3.224205718263497e-34,1.65146805896703e-39,1.1141638053028436e-14,1.1141638053028449e-14,1.2182935888424915e-31,4.564760326472194e-37,4.6231971489689316e-10,7.55924153476148e-35,4.385128052039522e-37,7.267582388113583e-18,1.671435633318777e-26,4.422999623121649e-34,4.507139736862898e-27,4.883421604322892e-17,8.957624217178132e-34,5.713211949915413e-26,3.358225230137211e-23,1.9593711487833408e-35,4.926045627536167e-32,2.452962000471464e-28,3.7070526057232796e-41,1.9335586353799646e-42,1.0860858986190356e-25,1.3831356855642646e-48,2.622205069313974e-29,1.6338599351342525e-26,1.810626554562304e-43,5.067065639737277e-50,5.2391733776976025e-52,3.7331687916571844e-41,3.392215687076201e-50,1.915014537045454e-57,6.46545538908744e-62,5.6478205440005166e-61,3.977836711413114e-54,2.771872717951664e-53,6.882998023670278e-62,2.8286567457825356e-38,4.8325285151385906e-45,2.1245885419685113e-36,2.0332284236669465e-43,3.066367975948136e-61,1.4474785324135502e-25,7.406812270760735e-30,2.62563941998934e-45,6.279938356320569e-38,2.0139403253066523e-37,1.2155271340180588e-40,8.624841698460835e-55,1.5748140716296272e-28,3.0077761559282124e-48,1.0225045695972897e-41,1.6286070393567483e-50,1.4905176917504614e-50,3.3582239935541783e-23,2.3563291450471674e-66,1.426370420706857e-51,1.0108588291315812e-48,3.0657735751787053e-53,8.372656278593973e-78
