Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64)
7.615612259931045e-08,0.6918250873381419,1.9988471843040242e-10,4.108318010154794e-12,6.24468793405059e-12,4.060303214664538e-15,0.0,0.0,2.885797906108361e-07,1.2928068329629915e-11,7.749455571445915e-17,1.2102540540283777e-23,4.953758062269653e-16,1.0458572213449196e-32,2.215459900232501e-26,2.614878920327935e-22,1.2394231036825813e-17,3.4493758840347814e-16,2.50467464411975e-21,3.269887074887886e-21,1.0755873907418387e-09,3.2691734714617383e-16,3.5348424112379325e-24,5.220088870838852e-30,1.060256476336966e-22,8.813209269436658e-18,4.245359549156465e-15,2.555460831384827e-23,4.804092423996462e-36,1.8128802403339956e-34,4.374339486852974e-24,1.084403258113402e-22,1.6306541781485987e-16,7.669634380240122e-31,3.76,0.0,0.6105006935050061,0.9993406332796541,4.4888413590653865e-13,4.282098842643853e-20,0.001020665949640052,0.0010206681544777893,5.322409544165664e-11,5.09405008755361e-14,0.0006590781221645634,2.539000413990714e-13,1.2359929064462567e-13,1.7974375729310325e-07,1.0906855195108264e-07
7.807441217519823e-08,0.6918283951361662,2.0968566732658832e-10,4.38559309222774e-12,6.723836358549389e-12,4.475655672480371e-15,0.0,0.0,2.958364860390521e-07,1.3585521542675424e-11,8.72029715718542e-17,1.423507957789582e-23,5.429828070455045e-16,1.1659988058326483e-32,2.504057823485145e-26,3.0011683453785874e-22,1.39573794527953e-17,3.7961638746204347e-16,2.7857822046871514e-21,3.517204231426396e-21,1.1304433055439161e-09,3.4958807446797143e-16,4.104022034388261e-24,6.490239818092516e-30,1.21022066311989e-22,9.925639632674324e-18,4.553441859035514e-15,2.8827492819437035e-23,6.25119348688396e-36,2.1612632044419037e-34,4.91488189925213e-24,1.193442793702591e-22,1.7894578063269544e-16,8.972486601383896e-31,3.76,0.0,0.6104749987613208,0.9993406260256933,4.951741257058894e-13,4.947241684481194e-20,0.0010463533687189964,0.0010463556846551625,5.458852067822766e-11,5.2306331297245595e-14,0.0006590781183667465,2.653894632692089e-13,1.3212917244803206e-13,1.827495021029569e-07,1.1333117131665139e-07
7.999270175108601e-08,0.6918317027951796,2.1971344186700928e-10,4.673848261471602e-12,7.227029332563934e-12,4.921937422516356e-15,0.0,0.0,3.030925790301615e-07,1.4259177874569159e-11,9.783335278860626e-17,1.667688050485424e-23,5.937417388280137e-16,1.2963224458611057e-32,2.8234368832868654e-26,3.432715491816012e-22,1.567045641198699e-17,4.1677780221891046e-16,3.0929476887418654e-21,3.77694196732189e-21,1.1866628799387271e-09,3.7316952042417963e-16,4.7464977573911864e-24,8.02640952540322e-30,1.3765739561789865e-22,1.1144906809013687e-17,4.875108534951666e-15,3.2421841640321335e-23,8.080539977476794e-36,2.5656839484788734e-34,5.5059761017880106e-24,1.31012384266894e-22,1.9590172827001472e-16,1.0458590803632466e-30,3.76,0.0,0.6104493050990824,0.9993406187728215,5.449708079538096e-13,5.695079975254388e-20,0.0010720397052996766,0.0010720421350621334,5.595288841993155e-11,5.367210422240827e-14,0.0006590781140467083,2.770809950720341e-13,1.4101861128710777e-13,1.8572015133310626e-07,1.1762857363134878e-07
8.19109913269738e-08,0.6918350103151877,2.299675233073814e-10,4.973198689693337e-12,7.754851722984835e-12,5.400629592952708e-15,0.0,0.0,3.103480696914453e-07,1.4949030020963677e-11,1.0944609616094665e-16,1.9463506820105177e-23,6.477672350877562e-16,1.4373942796657334e-32,3.1761974616368417e-26,3.913479746662549e-22,1.754345038546383e-17,4.56529783541683e-16,3.42811289578556e-21,4.049463610221057e-21,1.244246069551096e-09,3.9767088563122214e-16,5.469404205096359e-24,9.875705330737848e-30,1.5605925912332962e-22,1.2478145384019021e-17,5.2105699176889545e-15,3.635999296311592e-23,1.0379582516768178e-35,3.033494093224024e-34,6.150883066725354e-24,1.434751382640395e-22,2.1397448702709624e-16,1.2148778189919905e-30,3.76,0.0,0.6104236125182446,0.9993406115216009,5.98447913559567e-13,6.533431842817025e-20,0.0010977249594276357,0.0010977275057441598,5.731719866825763e-11,5.5037819633086795e-14,0.0006590781086417032,2.8897269020466766e-13,1.5027338042730247e-13,1.8865730968226776e-07,1.2195915470217e-07
8.382928090286158e-08,0.6918383176961967,2.4044739401898546e-10,5.283755297553093e-12,8.30788645835928e-12,5.913246357543863e-15,0.0,0.0,3.1760295813002323e-07,1.5655070680659928e-11,1.2210377937476962e-16,2.26335733369005e-23,7.051743320288068e-16,1.5897957345231246e-32,3.5651025838637316e-26,4.447650789660141e-22,1.9586724548031434e-17,4.989819241984813e-16,3.7933269820819034e-21,4.335139916591318e-21,1.3031928300082723e-09,4.2310102772268407e-16,6.280347729197108e-24,1.2092112303441043e-29,1.7636119674688188e-22,1.393275920144197e-17,5.560032021468573e-15,4.0665210585804677e-23,1.3252814309320953e-35,3.5728034049706483e-34,6.852980994556194e-24,1.567632718805653e-22,2.332055598043803e-16,1.4065734836805836e-30,3.76,0.0,0.6103979210187614,0.9993406042704368,6.557833388588185e-13,7.470628362870363e-20,0.001123409131148414,0.0011234117967466992,5.86814514212103e-11,5.6403477490825806e-14,0.0006590781037461518,3.0106271630620705e-13,1.5989919878457835e-13,1.9156250833124538e-07,1.263213838613781e-07
8.574757047874936e-08,0.6918416249382123,2.511525374862704e-10,5.605624880791026e-12,8.886714424566028e-12,6.461334830142379e-15,0.0,0.0,3.248572444528477e-07,1.637729255560562e-11,1.3587116913182025e-16,2.622892039234166e-23,7.660784082807197e-16,1.7541234962487718e-32,3.993084239984909e-26,5.039655010729861e-22,2.1811019005073338e-17,5.442454251692071e-16,4.190749909587241e-21,4.6343492831866385e-21,1.3635031169398895e-09,4.494684740430278e-16,7.18742233031431e-24,1.473729348079146e-29,1.9870273595982804e-22,1.5516423080029623e-17,5.9236966218962696e-15,4.536169573338054e-23,1.6824543849144735e-35,4.192538191001502e-34,7.615765982392897e-24,1.709077324094928e-22,2.536367053459499e-16,1.6234126019884857e-30,3.76,0.0,0.6103722306005869,0.9993405970193692,7.17159131167685e-13,8.515532467441133e-20,0.0011490922205075506,0.001149095008115206,6.004564668094915e-11,5.776907778780755e-14,0.0006590780993192697,3.1334935260464246e-13,1.699017341592947e-13,1.944372082901687e-07,1.3071380061912376e-07
8.766586005463714e-08,0.6918449320412404,2.6208243830445707e-10,5.938910233149178e-12,9.491914364457084e-12,7.046474959286738e-15,0.0,0.0,3.321109287667063e-07,1.711568835089353e-11,1.5081522822161852e-16,3.0294792988063354e-23,8.305951268104762e-16,1.930989479886463e-32,4.4632497734689544e-26,5.694161878711962e-22,2.4227452842341407e-17,5.924330625511958e-16,4.622655907682363e-21,4.947477951798832e-21,1.4251768859779265e-09,4.767814339129817e-16,8.19922551773003e-24,1.7881458653469332e-29,2.2322945925019834e-22,1.723708440589878e-17,6.301761342354973e-15,5.047459858515589e-23,2.124202766680882e-35,4.902502733766113e-34,8.442852646989177e-24,1.859396684021165e-22,2.7530991809532315e-16,1.8680726308726854e-30,3.76,0.0,0.610346541263675,0.9993405897692365,7.827614736079725e-13,9.677557989466477e-20,0.0011747742275505818,0.0011747771398951325,6.140978445255133e-11,5.913462054122898e-14,0.0006590780945220266,3.2583098732151433e-13,1.8028660640423222e-13,1.9728280360537684e-07,1.351350114564297e-07
8.958414963052492e-08,0.6918482390052867,2.7323658217715534e-10,6.28371026594443e-12,1.0124062781362542e-11,7.670279423160253e-15,0.0,0.0,3.3936401117822424e-07,1.7870250774759865e-11,1.6700512163757778e-16,3.4880024110191294e-23,8.988403789511755e-16,2.121020802006781e-32,4.97888830722839e-26,6.4160902321829175e-22,2.6847526010377577e-17,6.436591551097972e-16,5.091436932872445e-21,5.274920207407227e-21,1.488214092756673e-09,5.050478104808522e-16,9.324874028877865e-24,2.1604305004717322e-29,2.5009306794837765e-22,1.9102964608173362e-17,6.69441973871045e-15,5.603002950507581e-23,2.667899824966522e-35,5.7134437773964976e-34,9.337974705088645e-24,2.0189041462152904e-22,2.9826740866689004e-16,2.143455531834204e-30,3.76,0.0,0.6103208530079798,0.999340582519837,8.527806693308471e-13,1.0966688765105182e-19,0.0012004551523230426,0.00120045819213193,6.277386473909745e-11,6.050010576198086e-14,0.0006590780895552236,3.385061151373702e-13,1.9105939052664454e-13,2.0010062443627145e-07,1.39583686748209e-07
9.342072878230047e-08,0.6918548525164576,2.962155474282299e-10,7.00823128920227e-12,1.1471499322465467e-11,9.04049508974005e-15,0.0,0.0,3.538683707199204e-07,1.942784635687984e-11,2.0341010938306365e-16,4.5822975676675574e-23,1.046980877084019e-15,2.543163783130944e-32,6.160688684366105e-26,8.083170559871076e-22,3.2746504086137733e-17,7.556915060766171e-16,6.1498012469296875e-21,5.974363956668376e-21,1.6183786420847858e-09,5.644709622962043e-16,1.1956863013391092e-23,3.1158662808529497e-29,3.1146868745735793e-22,2.3304645237433367e-17,7.52427193592947e-15,6.857778225113888e-23,4.1464167146842735e-35,7.686373027830568e-34,1.134785841399242e-23,2.3667452236913096e-22,3.4820503571281624e-16,2.799207570076955e-30,3.76,0.0,0.6102694797400553,0.9993405680230129,1.0068513326088777e-12,1.3969166612733538e-19,0.001251813755238381,0.0012518170581579321,6.550185286639527e-11,6.323090362911405e-14,0.0006590780793377835,3.644313464967706e-13,2.13790788090175e-13,2.0565796096617156e-07,1.4855841454539426e-07
9.687365001889847e-08,0.6918608042012523,3.1765839058889705e-10,7.700597228153143e-12,1.2782090454918424e-11,1.0422766029445319e-14,0.0,0.0,3.669202368677639e-07,2.0884899163852857e-11,2.4117446104374297e-16,5.801793222036229e-23,1.1942243590846282e-15,2.974719504105175e-32,7.416774539146347e-26,9.868793647987972e-22,3.887525280728107e-17,8.680894617748975e-16,7.254970403319312e-21,6.6569425447208514e-21,1.740189248522528e-09,6.212858932250332e-16,1.4817641714830562e-23,4.276832842941115e-29,3.763480770851295e-22,2.767093960259641e-17,8.322910649439305e-15,8.166618293860041e-23,6.069385034889279e-35,9.936929838003056e-34,1.342934782695916e-23,2.7144020997209123e-22,3.97968360309849e-16,3.528681166869156e-30,3.76,0.0,0.610223247496222,0.9993405549765854,1.1626134489834865e-12,1.7218604160654327e-19,0.001298032796953597,0.001298036345999756,6.795684559594474e-11,6.568842490977199e-14,0.0006590780713515822,3.884127935311201e-13,2.3563082015768227e-13,2.1057671192680776e-07,1.5671746667519332e-07
9.999999999999998e-08,0.6918667554358375,3.37693155376362e-10,8.360833705029233e-12,1.4051593305228993e-11,1.1804995114308936e-14,0.0,0.0,3.787359995136361e-07,2.2249233070701396e-11,2.798511212217707e-16,7.131355930263272e-23,1.3395030520404937e-15,3.4111513124128466e-32,8.732330470567896e-26,1.1749321813129e-21,4.5160751884323785e-17,9.799211783567662e-16,8.395223293587081e-21,7.320521202659568e-21,1.854289223898067e-09,6.754859580492548e-16,1.7868251941404253e-23,5.641652826940496e-29,4.438742226052947e-22,3.214979431278763e-17,9.089218881506933e-15,9.513755873315691e-23,8.467191061812829e-35,1.244189654838014e-33,1.5558249213189442e-23,3.05907074653039e-22,4.471807986446517e-16,4.3234521031918055e-30,3.76,0.0,0.6101813908384229,0.9993405431654909,1.3186682397264167e-12,2.0671959386535361e-19,0.0013398774983153898,0.0013398812778315865,7.017948876678216e-11,6.791335728040308e-14,0.0006590780642654323,4.106508327398285e-13,2.565618508782881e-13,2.1496805012145184e-07,1.6416619666819148e-07
1.0032657125549647e-07,0.6918667554358375,3.398198333174761e-10,8.431643448073132e-12,1.4188848737464938e-11,1.1956874681968323e-14,0.0,0.0,3.799701545028049e-07,2.2394218589406584e-11,2.8415205403157144e-16,7.283939081877569e-23,1.3553556265657635e-15,3.459376021700071e-32,8.880341868327512e-26,1.1961406126013008e-21,4.5860209913807277e-17,9.921771187074465e-16,8.522560531685495e-21,7.392416163022357e-21,1.866416703366449e-09,6.812999702620912e-16,1.821442667676408e-23,5.804279947649884e-29,4.514438440129016e-22,3.26482578833886e-17,9.171665726541915e-15,9.66394498338214e-23,8.761311279852031e-35,1.2732398519055885e-33,1.579483392540025e-23,3.0967718580972796e-22,4.525571575788792e-16,4.4146565992290465e-30,3.76,0.0,0.6101770187548144,0.9993405419320106,1.335832267819113e-12,2.1063217803679101e-19,0.0013442483328202292,0.0013442521368286044,7.0411652103497e-11,6.814575973377251e-14,0.0006590780633320321,4.130023587715566e-13,2.5881265179604367e-13,2.154235360911412e-07,1.6494744971875885e-07
1.0377949249209446e-07,0.6918727062202467,3.6269691600280554e-10,9.201820924062775e-12,1.5695044097144476e-11,1.3653395914424367e-14,0.0,0.0,3.9301812424100123e-07,2.395576222141777e-11,3.328263304818985e-16,9.072768275196724e-23,1.5310522352981132e-15,4.0013372551686765e-32,1.057800749860547e-25,1.4399512207750352e-21,5.378240038349483e-17,1.1286729283039638e-15,9.971233747984304e-21,8.183398740755395e-21,1.9970607479546362e-09,7.445496199971926e-16,2.2221182165662524e-23,7.794438959610756e-29,5.378690155900126e-22,3.829460675788893e-17,1.007152944468933e-14,1.1368594619836616e-22,1.2483968643918127e-34,1.6179286869081962e-33,1.847045844094751e-23,3.515731204532041e-22,5.122230737061304e-16,5.484193778375834e-30,3.76,0.0,0.6101307935155642,0.9993405288905219,1.5277642999402558e-12,2.55843861058707e-19,0.0013904603631037624,0.0013904644309094775,7.286627241123692e-11,7.060290814801559e-14,0.0006590780540427183,4.381948011988746e-13,2.833675574547547e-13,2.2020423721111424e-07,1.732425632753792e-07
1.0723241372869246e-07,0.6918786565545142,3.862866904808321e-10,1.0011548258488112e-11,1.7303916594992187e-11,1.5523239904804362e-14,0.0,0.0,4.0606414669662295e-07,2.5569487680629786e-11,3.8770400533876506e-16,1.1217698287632935e-22,1.7219904068380338e-15,4.60496506163852e-32,1.2538822574403608e-25,1.722470864251259e-21,6.272693999081848e-17,1.2783091707087815e-15,1.1621163374319198e-20,9.032602160613607e-21,2.132121123646732e-09,8.110688574289785e-16,2.691852749673086e-23,1.0364039742122354e-28,6.368046905554542e-22,4.467094670213607e-17,1.1023457556333886e-14,1.3300490796036257e-22,1.757385302175157e-34,2.040037033244243e-33,2.1483644642686052e-23,3.9731660181569036e-22,5.772186800868498e-16,6.768014392547305e-30,3.76,0.0,0.6100845717782025,0.9993405158501931,1.7397078349062553e-12,3.0871017491623026e-19,0.0014366688880696624,0.0014366732285073537,7.532070653175497e-11,7.305987020615763e-14,0.0006590780454070722,4.639858161079475e-13,3.0932656406466735e-13,2.2492414896895465e-07,1.815974770775193e-07
1.1068533496529046e-07,0.6918846064386737,4.10586219990465e-10,1.0861213410938403e-11,1.9018675215237058e-11,1.7577650207015235e-14,0.0,0.0,4.1910822248225197e-07,2.7235352620621516e-11,4.493150318158957e-16,1.3773951351526477e-22,1.9288443047134045e-15,5.27477902042261e-32,1.4794399500325885e-25,2.0481790015311424e-21,7.278304464462783e-17,1.4418314452857774e-15,1.3494098724547352e-20,9.94283896019843e-21,2.2715975718233555e-09,8.808894453058399e-16,3.239400797755191e-23,1.365370319685502e-28,7.495006694746792e-22,5.1841201326119957e-17,1.2028370618461557e-14,1.5480660845644573e-22,2.4459571805837084e-34,2.5536544130591595e-33,2.4863101431469806e-23,4.470969257948526e-22,6.477972026884744e-16,8.300870544218053e-30,3.76,0.0,0.6100383535424605,0.9993405028109735,1.9730025472471854e-12,3.7019919950491975e-19,0.0014828739079833719,0.0014828785298871918,7.777495447381535e-11,7.55166459200756e-14,0.0006590780374722578,4.903719968710583e-13,3.36720498523374e-13,2.2958817314600796e-07,1.9000729281993225e-07
1.1413825620188845e-07,0.6918905558727597,4.3559257912960303e-10,1.1751175336630559e-11,2.0842496758807423e-11,1.9828201825832725e-14,0.0,0.0,4.321503522087878e-07,2.8953314727776316e-11,5.182125425678935e-16,1.6802988765919547e-22,2.152285366880591e-15,6.015456295199525e-32,1.7379039386344206e-25,2.4218851041198718e-21,8.404403532620478e-17,1.6199981799604947e-15,1.5613429583168362e-20,1.0917024856231873e-20,2.415489833885549e-09,9.540410428000723e-16,3.874235941750269e-23,1.7831747736093768e-28,8.772759862879048e-22,5.98722635961129e-17,1.3087155272877596e-14,1.7931251476857038e-22,3.368246260131558e-34,3.1748826435325635e-33,2.863882626448573e-23,5.0110390002311885e-22,7.242122686030116e-16,1.0121938517868347e-29,3.76,0.0,0.6099921388080698,0.999340489774629,2.2290290876848273e-12,4.413617119238991e-19,0.0015290754231103152,0.0015290803353139306,8.022901625239125e-11,7.79732352796265e-14,0.0006590780284693717,5.173507984076546e-13,3.6558003320476265e-13,2.3420081465724278e-07,1.9846750912318013e-07
1.1759117743848645e-07,0.691896504856806,4.6130285381134994e-10,1.2681765539862183e-11,2.2778524833159143e-11,2.22867993012999e-14,0.0,0.0,4.451905364854611e-07,3.0723331721251006e-11,5.949727687882038e-16,2.0372958483488447e-22,2.392981689998538e-15,6.831831578485751e-32,2.0329859829038042e-25,2.8487385859425037e-21,9.660733898800544e-17,1.8135801582857257e-15,1.8004250336759236e-20,1.1958181105014399e-20,2.5637976512542464e-09,1.0305513444155386e-15,4.60657661360684e-23,2.3098434294983883e-28,1.0215193485094882e-21,6.883399919619103e-17,1.4200665480154317e-14,2.067554362617958e-22,4.592084232103227e-34,3.9220518693583376e-33,3.2842106999370024e-23,5.59527659813558e-22,8.067176685876509e-16,1.2275237947528573e-29,3.76,0.0,0.6099459275747612,0.9993404767400609,2.5092086608398853e-12,5.233348892237734e-19,0.0015752734337158931,0.001575278645052487,8.268289188478277e-11,8.042963828773201e-14,0.0006590780194942701,5.449205022463067e-13,3.9593572963486143e-13,2.387662137553671e-07,2.0697398932762043e-07
1.2104409867508446e-07,0.6919024533908464,4.877141412204062e-10,1.365328954453231e-11,2.4829868935674004e-11,2.4965674802767235e-14,0.0,0.0,4.582287759198357e-07,3.2545361352944885e-11,6.801949382333103e-16,2.455915589722118e-22,2.651597463909503e-15,7.728897122800856e-32,2.3686922888547594e-25,3.3342384248527954e-21,1.105744855555808e-16,2.0233600640591656e-15,2.0693423713572057e-20,1.3069436703671302e-20,2.7165207653697527e-09,1.1104462094810224e-15,5.447411213796196e-23,2.969068666148754e-28,1.183689488718511e-21,7.879924712758485e-17,1.536972370769285e-14,2.373796654380179e-22,6.201838541225101e-34,4.8159533967752066e-33,3.7505522692083725e-23,6.225584960407604e-22,8.955671352500297e-16,1.481007749848991e-29,3.76,0.0,0.6098997198422662,0.999340463706294,2.8150025901983305e-12,6.173460091791283e-19,0.0016214679400654865,0.0016214734593677596,8.513658138437699e-11,8.28858549665177e-14,0.0006590780115191296,5.730801831490683e-13,4.2781808035792644e-13,2.4328817554442556e-07,2.1552293197796847e-07
1.2449701991168247e-07,0.6919084014749158,5.148235497696195e-10,1.4666028288000134e-11,2.6999603622986898e-11,2.7877386232294174e-14,0.0,0.0,4.712650711178108e-07,3.441936140746887e-11,7.745011543580598e-16,2.944449718244224e-22,2.928792452055546e-15,8.711802861884221e-32,2.749336308099125e-25,3.884242477333028e-21,1.260511013841034e-16,2.2501320424818185e-15,2.3709644084775046e-20,1.42540304450153e-20,2.8736589176912603e-09,1.1937497830944143e-15,6.408522533876807e-23,3.7887315952594555e-28,1.3653154345906336e-21,8.984381779210458e-17,1.659512207454671e-14,2.7144111162694154e-22,8.301712825123857e-34,5.8800900811536176e-33,4.2662943436936225e-23,6.903866940943994e-22,9.91014135744723e-16,1.778152742164023e-29,3.76,0.0,0.609853515610316,0.9993404506749778,3.147911871852765e-12,7.247161453464498e-19,0.001667658942424455,0.0016676647785246255,8.759008476326452e-11,8.534188533960384e-14,0.0006590780028911923,6.018296771904018e-13,4.612575491049424e-13,2.4777019709922e-07,2.241108437021015e-07
1.2794994114828048e-07,0.6919143491090476,5.426281990567244e-10,1.57202394425339e-11,2.9290767760866325e-11,3.103481533739693e-14,0.0,0.0,4.842994226836345e-07,3.6345289702114546e-11,8.785362581742711e-16,3.5120004751045216e-22,3.225221514819491e-15,9.785856625518703e-32,3.1795515230591016e-25,4.504976485234845e-21,1.431468994249874e-16,2.4947012772120597e-15,2.7083500294929975e-20,1.5515312834882435e-20,3.0352118496963657e-09,1.280484609129299e-15,7.502511469332903e-23,4.801478255843618e-28,1.5679967026953999e-21,1.0204648873815493e-16,1.787762345469089e-14,3.092074278563691e-22,1.101956593391531e-33,7.14094521559468e-33,4.834952931271599e-23,7.632023833151131e-22,1.0933116782003449e-15,2.1250919590668168e-29,3.76,0.0,0.6098073148786417,0.999340437645985,3.509476718184134e-12,8.4686385299724485e-19,0.0017138464410581368,0.001713852602787941,9.004340203605952e-11,8.779772942052424e-14,0.0006590779937351947,6.311695512186246e-13,4.962846093583828e-13,2.5221549240225713e-07,2.3273451427240623e-07
1.314028623848785e-07,0.6919202962932759,5.711252198212635e-10,1.6816158668324526e-11,3.1706363849708773e-11,3.445116583309021e-14,0.0,0.0,4.973318312199075e-07,3.8323104086823435e-11,9.92967674288385e-16,4.168530436546149e-22,3.541534173046507e-15,1.0956524451476941e-31,3.6643042047460026e-25,5.203042774507854e-21,1.619756663377261e-16,2.7578835826951156e-15,3.08475379858124e-20,1.6856747879984796e-20,3.2011793028806185e-09,1.3706717358513737e-15,8.742820014825865e-23,6.045352878422584e-28,1.793403420982307e-21,1.154889982337828e-16,1.9217962540360008e-14,3.509581312400017e-22,1.4511309323155515e-33,8.628270892785655e-33,5.460172849399089e-23,8.411953963572236e-22,1.2027121311460991e-15,2.528637556038231e-29,3.76,0.0,0.6097611176469739,0.9993404246178336,3.9012760925295056e-12,9.853088430032287e-19,0.0017600304362318498,0.0017600369324225432,9.249653321810488e-11,9.025338721750818e-14,0.0006590779855297839,6.611010736317428e-13,5.32929781386021e-13,2.566270152816383e-07,2.413909936662359e-07
1.348557836214765e-07,0.6919262430276347,6.003117539016567e-10,1.795400080115344e-11,3.4249357421806997e-11,3.8139961533228556e-14,0.0,0.0,5.103622973275867e-07,4.0352762444156155e-11,1.118485242279892e-15,4.924913355691368e-22,3.878374209617377e-15,1.2229430998006978e-31,4.2089061317360235e-25,5.985428645828855e-21,1.8265524673426442e-16,3.040505011308717e-15,3.503632137687402e-20,1.8281914752422604e-20,3.3715610187570762e-09,1.4643308145662597e-15,1.0143753534552194e-22,7.564491727982787e-28,2.0432763838915524e-21,1.3025603679761116e-16,2.0616846866663007e-14,3.9698471714090395e-22,1.896594758208604e-33,1.0375396912357465e-32,6.145727457478852e-23,9.245551380470327e-22,1.3194670553724043e-15,2.996336326153613e-29,3.76,0.0,0.6097149239150444,0.9993404115915713,4.324927235684187e-12,1.1416756411313485e-18,0.0018062109282108894,0.0018062177676932483,9.494947832312125e-11,9.270885874225805e-14,0.000659077977224643,6.916261864152591e-13,5.712236677821511e-13,2.610074804903445e-07,2.500775709850215e-07
1.383087048580745e-07,0.6919321893121585,6.301849541924489e-10,1.9133960977916674e-11,3.6922676506361004e-11,4.211504449110274e-14,0.0,0.0,5.23390821605992e-07,4.2434222689261703e-11,1.2558010346024167e-15,5.792986095829065e-22,4.236379306846762e-15,1.361036006016819e-31,4.8190272595216775e-25,6.859514458437438e-21,2.0530752474944859e-16,3.3434014748090132e-15,3.9686494483513005e-20,1.9794509337304666e-20,3.5463567388558852e-09,1.561480191736349e-15,1.1720502303477794e-22,9.409881024559865e-28,2.3194270441355972e-21,1.464352368230204e-16,2.2074957798819588e-14,4.475907673839951e-22,2.46113310425125e-33,1.241956132132959e-32,6.895518315435236e-23,1.0134704632797005e-21,1.4438270476211124e-15,3.536528286674058e-29,3.76,0.0,0.6096687336825841,0.9993403985679246,4.782085185092502e-12,1.31769723034379e-18,0.0018523879172605315,0.001852395108864852,9.740223736442278e-11,9.516414401114322e-14,0.0006590779680899715,7.227474783857797e-13,6.111969875911275e-13,2.6535938306942115e-07,2.5879175508954866e-07
1.4176162609467252e-07,0.6919381351468804,6.607419846017516e-10,2.0356215703262414e-11,3.972921115816058e-11,4.639057314923922e-14,0.0,0.0,5.364174046528183e-07,4.4567442769846764e-11,1.4056491621921405e-15,6.785601614295137e-22,4.616180717462389e-15,1.510525519309624e-31,5.50070832980544e-25,7.833081409484178e-21,2.300584031327819e-16,3.667418379545937e-15,4.4836841754687903e-20,2.139834566998963e-20,3.725566204723872e-09,1.6621369950052644e-15,1.348916231746912e-22,1.1640182473731512e-27,2.623737445241956e-21,1.6411716043218034e-16,2.3592951483404278e-14,5.030920527930013e-22,3.172069403748765e-33,1.4802263708099138e-32,7.713574773541003e-23,1.1081295634889611e-21,1.5760415954906549e-15,4.1584082308854243e-29,3.76,0.0,0.6096225469493236,0.9993403855454402,5.274442287581219e-12,1.5152186737580265e-18,0.0018985614036460291,0.0018985689562021296,9.985481035635997e-11,9.761924304067533e-14,0.0006590779595761143,7.544681595830685e-13,6.528806090851055e-13,2.696850161367344e-07,2.6753125680970973e-07
1.4521454733127053e-07,0.6919440805318353,6.919800200088307e-10,2.162092386061e-11,4.2671813045963305e-11,5.098102049834559e-14,0.0,0.0,5.494420470641341e-07,4.6752380666145076e-11,1.5687855689383167e-15,7.916682954637418e-22,5.018402966982154e-15,1.672022044500384e-31,6.260373409966125e-25,8.914319011912474e-21,2.570377800531123e-16,4.013410274924219e-15,5.0528348098405274e-20,2.3097357269292052e-20,3.909189157924147e-09,1.7663172135523379e-15,1.5466755373206678e-22,1.4322629961806633e-27,2.958160098934143e-21,1.8339528569407527e-16,2.517145976497632e-14,5.638166303265983e-22,4.062005707446596e-33,1.7569642404906617e-32,8.604053498438103e-23,1.2087198612275643e-21,1.7163589429520019e-15,4.87209028803065e-29,3.76,0.0,0.6095763637149942,0.9993403725243435,5.803727706464636e-12,1.7362007160519677e-18,0.001944731387632616,0.001944739309969837,1.023071973135021e-10,1.000741558447524e-13,0.0006590779514549847,7.867920367535364e-13,6.96305581234753e-13,2.7398648723645814e-07,2.762939725935695e-07
1.4866746856786854e-07,0.6919500254670571,7.238962462218548e-10,2.2928227670483882e-11,4.5753295096919104e-11,5.5901172245359184e-14,0.0,0.0,5.624647494343887e-07,4.898899439088682e-11,1.7459878160630114e-15,9.201278206294569e-22,5.443663585495557e-15,1.8461521202799868e-31,7.104842353965723e-25,1.0111832274276775e-20,2.8637952379216015e-16,4.382240514617377e-15,5.680425827962696e-20,2.4895598372404826e-20,4.097225340035735e-09,1.8740357731587323e-15,1.7671248420837809e-22,1.7534001024184418e-27,3.3247178110877466e-21,2.043659913296759e-16,2.6811091069382567e-14,6.301049350681912e-22,5.169657613445073e-33,2.0772876806306145e-32,9.571237939938843e-23,1.3154279124335795e-21,1.865025965914673e-15,5.688675532134745e-29,3.76,0.0,0.6095301839793269,0.999340359505854,6.3717069237786246e-12,1.9827233612980113e-18,0.0019908978694855033,0.001990906170432708,1.0475939824975461e-10,1.0252888243599897e-13,0.0006590779425039909,8.197234898729755e-13,7.415031639342751e-13,2.7826573336827203e-07,2.8507796947676954e-07
