Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948),S(3043),S(706),S(2408),S(2271),S(529),S(1906),S(3064),S(517),S(139),S(1923),S(1777),CHO2(158),S(476),S(980),S(5430),CFO(51),S(7338),S(1061),CHFO2(175),S(11877),S(5944),S(1828),CHF(40)
7.460199872623206e-06,1.0125694655880908,0.0019339908214921638,0.0005210747443516145,0.0005487145739980542,0.1578796422816233,0.0,0.0,0.0018346747644032832,6.46645094447772e-05,0.10177980808969113,0.005026926198678244,0.00019217294644070578,1.176300320887576e-09,2.5377850529495854e-07,9.468269247373174e-06,0.004952720182576344,0.005855670842195079,0.00028136313069516625,1.2191940590430596e-05,0.011424066654683396,2.1367754547989534e-07,1.9693970290702235e-06,6.161024667412701e-05,8.03846995043623e-07,0.040199670681764194,2.1874807503735475e-06,0.0007761103735824252,0.00011348912709000577,8.715140243766425e-07,1.6452109463479243e-06,5.2322873297508055e-09,4.5568547385988505e-07,3.78084510420311e-06,3.76,0.0,0.06280496390077421,0.8699914556390658,0.07765960525294187,0.008914075700390578,0.5812158783086385,0.7906991776440279,4.004304363873121e-07,1.1419031025944223e-09,0.001602487157642606,0.0005749673401269331,0.002222322512654833,5.768161894158722e-05,8.733365295632035e-06,0.06500603307211818,0.06374243579349145,0.03370106418853731,0.0005153875859937924,0.008959711302878634,2.6223740070562375e-05,1.0539485907587779e-06,1.884055954372087e-05,1.1120069378457496e-05,0.0003408536355404805,6.883457674150815e-05,0.024396413627451565,0.00011459056924686804,0.016071020704929818,1.401949793915857e-09,0.026036151553424352,0.002376523310580553,1.8289258449354132e-07,0.00020745839555184794,1.7704367451901827e-08,3.801294413025902e-08,1.1851060383010563e-12,8.361281386846124e-09,6.767814054408083e-09,5.567570278378024e-07,2.13517653793018e-13,2.879916562524623e-07,9.106557486289177e-12,1.9529990857608194e-09,5.088008944165655e-12,5.654529772727381e-07,7.598718273850653e-07,3.273060171100146e-05,2.8295554192082403e-09,0.00010725622321275689,0.005964262942352331,2.1852172065071982e-07,2.82877174751667e-10,0.017655699417030254,7.968661456201566e-11,3.978335451344516e-06,9.243499450433396e-11,0.001491726596521157,9.543990519396812e-06,1.7292067194909552e-05,7.75864346379077e-07,2.9367182797883098e-05,0.0010923778785328897,8.636685544134847e-05,4.386292317861212e-10,5.3497601293084266e-05,1.7713391626739096e-06,4.8876028050559545e-08,8.79598343262962e-09,2.6021308570557344e-08,2.0095905838991476e-05,8.674551041404067e-11,2.6614397847309523e-08,1.2100027294394168e-05,8.776481566761514e-09,6.577872738613344e-11,0.0014831095733049606,0.00010828312295156053,1.0028449746521018e-08,0.00021428014116687318,1.946034915904036e-08,9.947962979539598e-08,1.3430526300390601e-11,1.3924018434086208e-11,1.904723116266865e-08,7.673472392527198e-08,0.0014366591150171747
7.483208339459661e-06,1.0126976621640054,0.0019271357328432498,0.0005195386213154944,0.0005467241746809856,0.15800578053013617,0.0,0.0,0.0018319918543214235,6.457291207160932e-05,0.10210636453891203,0.005042178014336316,0.00019173569735509365,1.1679751169719307e-09,2.528056924484613e-07,9.447690289856865e-06,0.004947406798563801,0.00586029062019527,0.0002812679805868453,1.2188613217537991e-05,0.011453778610799764,2.1423430001768675e-07,1.9626010255673044e-06,6.169561713901998e-05,8.018291973329941e-07,0.04027508492796578,2.186085763547138e-06,0.0007783132955851211,0.00011388902174631483,8.707166879971369e-07,1.6410523918533264e-06,5.218381790822758e-09,4.5467552832223735e-07,3.791297802773586e-06,3.76,0.0,0.062315978560062414,0.8697090732049999,0.0777939471277761,0.008946810386861057,0.5812929506476211,0.7913343774586706,4.004835822964347e-07,1.14204649669889e-09,0.0016019669918445126,0.0005733343925091,0.0022151137399333467,5.7204447870658186e-05,8.687921328067493e-06,0.06504244142867992,0.06367514333747208,0.03368350304460115,0.0005139235308600847,0.008961023883212679,2.6129689349895373e-05,1.0500037840790539e-06,1.877389006078843e-05,1.1080049194996008e-05,0.0003397973161024728,6.858042859610496e-05,0.02444924145934114,0.00011417822691999983,0.016107165400421515,1.3897522541035983e-09,0.026125077259282023,0.0023895617907123906,1.8322882179590272e-07,0.0002067473531557653,1.7635689318440577e-08,3.7858889178649985e-08,1.1803053020362615e-12,8.30236180412831e-09,6.727607387664788e-09,5.563019009062256e-07,2.126529924336595e-13,2.872293322661929e-07,9.082478710626588e-12,1.9453771778100555e-09,5.074640474846399e-12,5.674051259057369e-07,7.590723764101853e-07,3.274467292006605e-05,2.8220008342306994e-09,0.00010671146013704236,0.0059692561321082445,2.1860636383458994e-07,2.8218996925825976e-10,0.017708691487007946,7.972475167907861e-11,3.970417732391688e-06,9.220956491158116e-11,0.0014957017794765635,9.519187056032537e-06,1.7291794713910467e-05,7.754535572688341e-07,2.9347106874430294e-05,0.0010911640133107127,8.687705139733898e-05,4.381313344427076e-10,5.340013354562203e-05,1.7746687963413475e-06,4.8967255331558444e-08,8.767696432304417e-09,2.5935527968136185e-08,2.0142627046098094e-05,8.645358849444067e-11,2.6537109569125182e-08,1.2161116922585586e-05,8.761770469120563e-09,6.573846330670942e-11,0.0014824168615998384,0.00010782999629678041,9.98195646216447e-09,0.00021377928206047652,1.956827417674559e-08,9.951835867534349e-08,1.3464076776035748e-11,1.3885203537546491e-11,1.9146920053758624e-08,7.685869761232137e-08,0.0014344062287083566
7.5062168062961155e-06,1.01282514409429,0.0019203679745398747,0.000518021088892493,0.0005447598899628074,0.15813100996296545,0.0,0.0,0.0018293063123035972,6.448026976925418e-05,0.10243218506061247,0.0050573906729698016,0.00019130344796198024,1.1597974317579418e-09,2.5184770218827435e-07,9.42737725395987e-06,0.004942117287654846,0.005864852208508815,0.0002811746646769456,1.2185426469098562e-05,0.011483411534056165,2.1479052203236385e-07,1.9559004209602897e-06,6.178031017947326e-05,7.998177185528995e-07,0.04035008806474175,2.1847182502398733e-06,0.0007805085141007552,0.00011428649280376214,8.699223095273706e-07,1.6369468747360915e-06,5.204616686362537e-09,4.536785680176501e-07,3.8017154668656774e-06,3.76,0.0,0.061831064648223986,0.8694275595817477,0.07792778714070324,0.008979465351066314,0.5813679094214859,0.7919661141597553,4.005352718176586e-07,1.1421858705402236e-09,0.0016014484267021496,0.000571721722968751,0.0022079978554941787,5.673357408375485e-05,8.643081075306967e-06,0.06507852757606343,0.06360765018807152,0.0336658278455802,0.0005124772172218975,0.00896223479705169,2.6036750502651785e-05,1.0461040882388212e-06,1.870801505546e-05,1.104052598774034e-05,0.00033875319807933664,6.83291084586367e-05,0.02450178585444406,0.0001137706597349906,0.016143155643921984,1.3777200856092972e-09,0.02621380817480833,0.0024025987951060263,1.8356326949466474e-07,0.0002060449152316038,1.7567832318790063e-08,3.77066123505542e-08,1.1755599603401689e-12,8.244350379684342e-09,6.6879716371183355e-09,5.558426333219314e-07,2.1179830609567717e-13,2.8647621790431244e-07,9.058692969303291e-12,1.9378469913524216e-09,5.0614342952211924e-12,5.693529521344091e-07,7.582705272263498e-07,3.275750973515084e-05,2.814450104618398e-09,0.00010617008261962777,0.005974154732414036,2.1868777214563146e-07,2.815108770461075e-10,0.017761535945710324,7.976164835092044e-11,3.962575987233229e-06,9.198623065291124e-11,0.0014996673487146673,9.494605289016904e-06,1.729170152304858e-05,7.750485298074034e-07,2.9327251202969744e-05,0.0010899294824202954,8.738789316527622e-05,4.376377932340093e-10,5.3302307138188335e-05,1.7779799083585987e-06,4.905797662808859e-08,8.739764968459238e-09,2.5850826383954693e-08,2.018912541517082e-05,8.616537314366108e-11,2.6460679852868787e-08,1.222199564275049e-05,8.747247322744878e-09,6.569927951285124e-11,0.0014817122169917109,0.00010738172989034228,9.935969294280196e-09,0.00021328145045092253,1.96761501931321e-08,9.955561597217082e-08,1.3497648456496723e-11,1.3846639775415071e-11,1.924667297578232e-08,7.698059995414322e-08,0.0014321595300872591
7.52922527313257e-06,1.0129519182024838,0.0019136860734255488,0.0005165218306210738,0.0005428212687261655,0.15825534286448487,0.0,0.0,0.0018266184939407645,6.438661808626036e-05,0.10275727812110087,0.005072564656785709,0.00019087612272981623,1.1517639528048859e-09,2.5090426465837633e-07,9.407326009855669e-06,0.004936852051647432,0.005869356340550542,0.00028108320030142075,1.2182378573132405e-05,0.011512966260729195,2.153462082347682e-07,1.9492937289273425e-06,6.18643346343725e-05,7.978127324229925e-07,0.040424684679841616,2.1833777859958057e-06,0.0007826960956680175,0.00011468155520192299,8.691310125876389e-07,1.632893624533826e-06,5.190990148571435e-09,4.526943830047314e-07,3.812098514836209e-06,3.76,0.0,0.06135018325106995,0.8691469043767598,0.07806113163851483,0.009012041091190694,0.5814407690584908,0.792594416103492,4.005855148897825e-07,1.142321249675933e-09,0.0016009314430671072,0.0005701289873401059,0.0022009732685886966,5.626888574818605e-05,8.59883381060221e-06,0.06511429588132998,0.06353996105628579,0.03364804137984721,0.0005110483451822049,0.008963345483873987,2.594490494858494e-05,1.0422489483161411e-06,1.8642921141927202e-05,1.1001491675163012e-05,0.0003377210879359679,6.808057079530101e-05,0.024554049592126037,0.0001133677907986953,0.01617899267666122,1.3658503021445723e-09,0.026302345795182317,0.002415634284710904,1.8389594725405034e-07,0.00020535093304700316,1.7500782080039302e-08,3.755608445361309e-08,1.1708691040027885e-12,8.187228546625872e-09,6.648895467694663e-09,5.553793866653742e-07,2.1095343111542764e-13,2.8573216690164204e-07,9.035195614938143e-12,1.930407011688242e-09,5.048387827587082e-12,5.712964896502615e-07,7.574663360460779e-07,3.276912696006293e-05,2.806903878488382e-09,0.0001056320971738983,0.005978960059184098,2.1876599505159074e-07,2.8083975792449755e-10,0.017814233788834243,7.97973247634931e-11,3.954809515828492e-06,9.176497022431153e-11,0.0015036234128007356,9.470242281816928e-06,1.7291785047978106e-05,7.746492083262058e-07,2.9307614160480037e-05,0.0010886749306447461,8.789937948049663e-05,4.3714856898836966e-10,5.320413288507329e-05,1.7812726581155598e-06,4.9148196274730856e-08,8.712183272021184e-09,2.5767186420058668e-08,2.0235403107009932e-05,8.588080073926093e-11,2.638509396659503e-08,1.2282663630121688e-05,8.732909878253374e-09,6.566116387008552e-11,0.0014809959007059952,0.00010693824623433034,9.890480027962876e-09,0.00021278661529408255,1.9783977072692715e-08,9.959142415997833e-08,1.3531240309684963e-11,1.3808324410066446e-11,1.9346490109899664e-08,7.710045711926563e-08,0.001429919244007315
7.552233739969025e-06,1.0130779912364318,0.0019070885863731693,0.000515040536263422,0.0005409078693421214,0.1583787912956947,0.0,0.0,0.0018239287451508389,6.429199185083391e-05,0.10308165204905473,0.005087700440299836,0.00019045364733613073,1.1438714563529884e-09,2.4997511480714424e-07,9.387532509940345e-06,0.004931611474840815,0.0058738037383960955,0.00028099360322675387,1.2179467771203451e-05,0.011542443612697587,2.1590135552167e-07,1.9427794915286753e-06,6.1947699199118e-05,7.95814405274914e-07,0.04049887928121109,2.1820639536756047e-06,0.0007848761061310415,0.00011507422392697317,8.68342915964842e-07,1.628891885890406e-06,5.177500338080751e-09,4.5172276739300037e-07,3.8224473590973075e-06,3.76,0.0,0.060873295935333166,0.8688670973744211,0.07819398685906936,0.009044538105712477,0.5815115439347476,0.7932193113568807,4.0063432141579075e-07,1.1424526596403557e-09,0.0016004160221169943,0.0005685558483190891,0.0021940384168095814,5.581027329015298e-05,8.555169014420806e-06,0.06514975062883092,0.06347208056050599,0.033630146386496904,0.0005096366207692435,0.008964357359745335,2.585413448659249e-05,1.0384378112923148e-06,1.857859521122191e-05,1.0962938332281468e-05,0.00033670079567936495,6.783477095243734e-05,0.0246060354072323,0.00011296954459787776,0.016214677724595596,1.3541399658231146e-09,0.026390691592221904,0.0024286682210785623,1.8422687439749808e-07,0.00020466526079549756,1.743452452472024e-08,3.740727684527848e-08,1.1662318408444805e-12,8.130977414404184e-09,6.610367942954373e-09,5.549123186874198e-07,2.101182068304079e-13,2.8499703577855617e-07,9.011982072546858e-12,1.923055760809908e-09,5.035498541596917e-12,5.732357716153522e-07,7.566598579768772e-07,3.277953932694593e-05,2.7993627846908723e-09,0.00010509750923200536,0.005983673409352154,2.1884108124030901e-07,2.8017647446616883e-10,0.017866785998710978,7.98318007406226e-11,3.947117625848511e-06,9.154576240732261e-11,0.0015075700784267707,9.446095160637175e-06,1.7292042737046696e-05,7.742555376191779e-07,2.9288194129649616e-05,0.0010874009893039075,8.841150903216617e-05,4.3666362283861846e-10,5.310562141695142e-05,1.7845472028762318e-06,4.923791854880808e-08,8.684945688022055e-09,2.568459096546173e-08,2.0281462245130693e-05,8.55998089286421e-11,2.631033746897931e-08,1.2343121084053698e-05,8.718755897099422e-09,6.562410416708392e-11,0.00148026816789313,0.0001064994692023345,9.845480601556159e-09,0.00021229474574281022,1.9891754679954373e-08,9.962580536318412e-08,1.3564851331866912e-11,1.3770254729170472e-11,1.9446371623777803e-08,7.721829496890417e-08,0.0014276855877331702
7.57524220680548e-06,1.0132033698631422,0.0019005740994756273,0.0005135769017290787,0.0005390192595613666,0.15850136709855608,0.0,0.0,0.0018212374023762468,6.419642517897079e-05,0.10340531503735968,0.005102798490455727,0.00019003594864615384,1.1361168226242411e-09,2.490599929808959e-07,9.367992780918274e-06,0.004926395924429353,0.005878195112966483,0.0002809058877042813,1.2176692316831886e-05,0.011571844397693739,2.16455960979976e-07,1.936356273245024e-06,6.203041242787904e-05,7.9382289641586e-07,0.04057267629833958,2.1807763427478245e-06,0.0007870486106459622,0.00011546451400667248,8.675581335374045e-07,1.6249409162719798e-06,5.164145443689428e-09,4.507635191457697e-07,3.832762406191519e-06,3.76,0.0,0.06040036474172221,0.8685881285330672,0.07832635893317487,0.009076956893283717,0.5815802483732117,0.7938408277007405,4.006817012621578e-07,1.1425801259477443e-09,0.0015999021453499498,0.0005670019753355672,0.0021871917658349725,5.5357629818868674e-05,8.512076405384499e-06,0.06518489602175637,0.06340401322835831,0.033612145556062595,0.000508241755842402,0.008965271817690856,2.5764421272013776e-05,1.0346701263286463e-06,1.851502440974647e-05,1.0924858173927365e-05,0.0003356921348179351,6.759166512996697e-05,0.02465774599074274,0.00011257584698565259,0.01625021199862556,1.3425862021721126e-09,0.026478847014756324,0.0024417005663574685,1.8455606990722773e-07,0.00020398775555769777,1.7369045867416662e-08,3.726016143345203e-08,1.1616472958387404e-12,8.075579435252554e-09,6.572378223982647e-09,5.544415833749091e-07,2.0929247570436908e-13,2.842706840125864e-07,8.989047852608788e-12,1.9157917900519395e-09,5.02276395939313e-12,5.751708306704413e-07,7.558511470426154e-07,3.2788761493907446e-05,2.791827433405459e-09,0.0001045663231788729,0.0059882960611107785,2.189130786271058e-07,2.7952089183526533e-10,0.01791919354449296,7.986509582917243e-11,3.939499630710885e-06,9.132858626046513e-11,0.0015115074504498866,9.42216108025469e-06,1.7292472057284524e-05,7.738674625395364e-07,2.9268989499425425e-05,0.0010861082764241393,8.892428046440511e-05,4.3618291626238644e-10,5.3006783183988e-05,1.78780369781038e-06,4.9327147670461153e-08,8.658046658351692e-09,2.5603023226115116e-08,2.0327304916438365e-05,8.532233647808573e-11,2.6236396202573886e-08,1.24033682274175e-05,8.704783135888276e-09,6.558808811128011e-11,0.0014795292677643422,0.00010606532402646745,9.800963105913143e-09,0.0002118058111609493,1.9999482885198257e-08,9.96587813549201e-08,1.3598480550408747e-11,1.3732428047390626e-11,1.9546317672857817e-08,7.733413913242452e-08,0.0014254587710983769
7.598250673641935e-06,1.0133280606639852,0.0018941412273955497,0.0005121306289294431,0.0005371550163046993,0.15862308190233257,0.0,0.0,0.0018185447928703343,6.409995148893004e-05,0.10372827514617988,0.005117859266812217,0.00018962295468318786,1.1284970087573296e-09,2.4815864570469163e-07,9.348702908416249e-06,0.004921205751083183,0.0058825311643085606,0.00028082006653995354,1.2174050469471342e-05,0.011601169409686288,2.1701002189844214e-07,1.930022660223557e-06,6.211248273711943e-05,7.918383582994656e-07,0.040646080084298965,2.179514548945265e-06,0.0007892136736931062,0.00011585244050473638,8.66776774380857e-07,1.6210399841833132e-06,5.150923683713672e-09,4.4981643990846686e-07,3.843044056923951e-06,3.76,0.0,0.059931352173782704,0.8683099879804304,0.0784582538874536,0.009109297952608219,0.581646896643015,0.7944589926351627,4.007276642583674e-07,1.1427036740696918e-09,0.0015993897945762428,0.0005654670443563942,0.0021804318089272104,5.491085097675897e-05,8.46954594999833e-06,0.06521973618462897,0.06333576349969196,0.03359404153167067,0.0005068634679364453,0.008966090228279357,2.5675747820602752e-05,1.0309453450312367e-06,1.845219614720128e-05,1.0887243565814218e-05,0.0003346949222747396,6.735121034961887e-05,0.02470918399081953,0.00011218662515606639,0.016285596694968214,1.3311862130535926e-09,0.0265668134892054,0.0024547312832832297,1.848835524398822e-07,0.00020331827723688028,1.730433260111007e-08,3.711471065192588e-08,1.157114610276737e-12,8.021016559857745e-09,6.534915924984513e-09,5.539673310499162e-07,2.084760831073536e-13,2.835529735038849e-07,8.966388553407483e-12,1.9086136759890975e-09,5.01018164698555e-12,5.771016989478801e-07,7.550402562194009e-07,3.279680804318634e-05,2.78429841654548e-09,0.00010403854239700164,0.005992829274323631,2.1898203439338265e-07,2.7887287788239576e-10,0.017971457382455494,7.989722924197889e-11,3.931954848865063e-06,9.111342104476776e-11,0.001515435631947701,9.398437265783902e-06,1.729307048915733e-05,7.734849284283138e-07,2.924999866458593e-05,0.001084797397020401,8.943769237770763e-05,4.3570641107150885e-10,5.290762846024147e-05,1.7910422960410345e-06,4.941588780471679e-08,8.631480740482056e-09,2.5522466739055673e-08,2.037293317220937e-05,8.504832360131241e-11,2.6163256286150056e-08,1.2463405305790563e-05,8.690989384955068e-09,6.555310362814472e-11,0.0014787794437882429,0.00010563573727112954,9.756919777812267e-09,0.00021131978113080694,2.010716155823155e-08,9.969037357648974e-08,1.3632127023416157e-11,1.3694841705605126e-11,1.9646328400290385e-08,7.744801499095617e-08,0.001423238996730643
7.62125914047839e-06,1.0134520701325644,0.001887788616625173,0.0005107014263853807,0.0005353147266017386,0.15874394710259096,0.0,0.0,0.001815851233811894,6.400260342619934e-05,0.1040505402890394,0.0051328832207683805,0.00018921459475853118,1.1210090485830511e-09,2.472708260728555e-07,9.329659044435131e-06,0.0049160412874776575,0.0058868125804752034,0.00028073615098863204,1.2171540495446027e-05,0.011630419427497584,2.1756353578831118e-07,1.9237772641929107e-06,6.21939183913925e-05,7.898609359155241e-07,0.040719094907988564,2.1782781753364556e-06,0.0007913713590014887,0.00011623801851904725,8.659989425521156e-07,1.6171883708111837e-06,5.137833309681581e-09,4.4888133543260975e-07,3.853292705754202e-06,3.76,0.0,0.059466221246367086,0.8680326660307742,0.07858967763391182,0.00914156178230018,0.5817115029516038,0.7950738333488865,4.007722201915042e-07,1.1428233294233965e-09,0.0015988789519498447,0.0005639507385581998,0.0021737570699664997,5.4469834858626204e-05,8.427567855720739e-06,0.06525427515584319,0.06326733571839839,0.0335758369041503,0.0005055014808507966,0.008966813937331918,2.5588097049098873e-05,1.0272629220619974e-06,1.8390098121763646e-05,1.0850087047257085e-05,0.0003337089787411991,6.711336453831863e-05,0.0247603520083528,0.00011180180778878991,0.016320832993648452,1.3199372704360629e-09,0.026654592417278196,0.002467760335245372,1.8520934029049677e-07,0.0002026566888529044,1.7240371522862827e-08,3.697089750799294e-08,1.152632943327566e-12,7.967272123675038e-09,6.497970707109004e-09,5.534897080012164e-07,2.0766887764505422e-13,2.8284376852251966e-07,8.943999858425493e-12,1.9015200269758622e-09,4.997749212233783e-12,5.790284080195759e-07,7.542272373382202e-07,3.280369346916719e-05,2.7767763064391396e-09,0.0001035141691857842,0.0059972742886046735,2.1904799492315248e-07,2.782323033665488e-10,0.018023578454628295,7.992821986547561e-11,3.9244826050698715e-06,9.090024623483379e-11,0.001519354724045927,9.374920976070968e-06,1.7293835532204695e-05,7.73107881386803e-07,2.9231220026283873e-05,0.0010834689417090915,8.99517433247366e-05,4.3523406941991544e-10,5.280816732534519e-05,1.7942631484354142e-06,4.950414305590722e-08,8.605242613154479e-09,2.5442905411593298e-08,2.0418349024486138e-05,8.477771190321067e-11,2.6090904144580985e-08,1.252323258949692e-05,8.677372483613375e-09,6.551913889362232e-11,0.0014780189331602652,0.00010521063697510717,9.713343013163249e-09,0.00021083662549558333,2.0214790566426342e-08,9.97206031069232e-08,1.36657898401814e-11,1.3657493074320821e-11,1.9746403935096067e-08,7.755994760736424e-08,0.001421026459359896
7.644267607314844e-06,1.0135754047290921,0.001881514934379569,0.0005092890069575304,0.0005334979843313526,0.15886397394098706,0.0,0.0,0.0018131570357477742,6.39044131218813e-05,0.10437211828205585,0.0051478707982973194,0.00018881079902404997,1.1136500621616968e-09,2.4639629079252434e-07,9.310857392029569e-06,0.00491090285446403,0.005891040041580045,0.0002806541512913432,1.2169160663229238e-05,0.011659595219946608,2.1811650028783517e-07,1.917618712176047e-06,6.22747275547057e-05,7.878907693024819e-07,0.040791724982670405,2.177066828857579e-06,0.0007935217297988223,0.00011662126316644845,8.652247384572792e-07,1.6133853648408286e-06,5.124872586591393e-09,4.4795801403717044e-07,3.863508742898548e-06,3.76,0.0,0.059004935313386575,0.8677561531217375,0.07872063600878072,0.009173748880816712,0.5817740814638558,0.7956853768228879,4.00815378819433e-07,1.1429391174225319e-09,0.0015983695998520724,0.0005624527458495769,0.002167166093240015,5.4034481748547465e-05,8.386132512374624e-06,0.06528851691709919,0.06319873416518533,0.03355753422963447,0.0005041555225095501,0.00896744427427402,2.5501452117048835e-05,1.0236223143720288e-06,1.8328718207004897e-05,1.0813381252186201e-05,0.0003327341273846506,6.687808622542471e-05,0.0248112526129099,0.00011142132455351844,0.016355922063957626,1.3088367144528438e-09,0.026742185184342744,0.002480787686068073,1.855334515078995e-07,0.0002020028554962499,1.7177149663830292e-08,3.6828695438485594e-08,1.148201467845386e-12,7.914329365037305e-09,6.461532714904947e-09,5.530088578502134e-07,2.0687071042377087e-13,2.8214293511521746e-07,8.921877502003486e-12,1.8945094740924635e-09,4.9854642935269935e-12,5.809509890861944e-07,7.534121414756408e-07,3.280943220479744e-05,2.7692616616711654e-09,0.00010299320514465119,0.006001632330100373,2.1911100597629065e-07,2.775990407092232e-10,0.018075557693604836,7.995808638604932e-11,3.917082227544774e-06,9.068904145765261e-11,0.0015232648265889007,9.351609524098395e-06,1.7294764680741637e-05,7.727362671484023e-07,2.9212651989886123e-05,0.0010821234915100813,9.046643182682583e-05,4.347658537152611e-10,5.2708409730113144e-05,1.7974664043551707e-06,4.9591917485623975e-08,8.579326985194657e-09,2.5364323259532313e-08,2.0463554459414027e-05,8.451044384182483e-11,2.601932640232423e-08,1.2582850365145132e-05,8.663930218275742e-09,6.54861815218577e-11,0.0014772479689755384,0.00010478995215888103,9.670225329818591e-09,0.00021035631427849795,2.0322369799680126e-08,9.974949073316098e-08,1.3699468116909908e-11,1.3620379548486902e-11,1.984654439851583e-08,7.766996191282512e-08,0.0014188213485207993
7.6672760741513e-06,1.0136980707120005,0.0018753188766298355,0.0005078930894868343,0.0005317043919668664,0.1589831734500691,0.0,0.0,0.0018104625002171363,6.380541200841641e-05,0.10469301680953799,0.005162822438032812,0.00018841149887460198,1.1064172319151953e-09,2.4553480145142515e-07,9.292294234532833e-06,0.004905790757118718,0.005895214216966136,0.0002805740763810925,1.2166909266825765e-05,0.011688697542286222,2.1866891322259254e-07,1.911545666291823e-06,6.23549182552767e-05,7.85927991604023e-07,0.04086397444605937,2.175880124962465e-06,0.0007956648486295493,0.00011700218958608926,8.644542584446681e-07,1.6096302723194622e-06,5.112039827807709e-09,4.470462881815869e-07,3.873692552880515e-06,3.76,0.0,0.05854745819032302,0.8674804398581335,0.07885113474591791,0.009205859746336415,0.5818346462857303,0.7962936497560126,4.0085714985941237e-07,1.1430510633502507e-09,0.0015978617209722482,0.0005609727607303549,0.0021606574507466126,5.3604693143650614e-05,8.345230485016844e-06,0.06532246537326487,0.06312996303525671,0.03353913601719451,0.0005028253265052516,0.008967982546376391,2.541579658101472e-05,1.0200229821585458e-06,1.8268044566436443e-05,1.0777119005725595e-05,0.0003317701948263416,6.664533479780448e-05,0.02486188833159955,0.0001110451064580888,0.01639086506063473,1.297881887921522e-09,0.026829593153572265,0.00249381330017712,1.8585590384229108e-07,0.00020135664504499916,1.7114654260831935e-08,3.668807831344759e-08,1.1438193692917699e-12,7.862171673546137e-09,6.4255918955395e-09,5.5252492061939e-07,2.060814346869752e-13,2.814503420880954e-07,8.900017296476818e-12,1.8875806780125136e-09,4.973324577503378e-12,5.828694728457872e-07,7.525950186885742e-07,3.2814038598002454e-05,2.7617550229828657e-09,0.00010247565092623058,0.006005904606715581,2.1917111276756268e-07,2.7697296565243985e-10,0.018127396019143628,7.998684706494796e-11,3.909753054153546e-06,9.047978665132391e-11,0.0015271660376681372,9.328500248740299e-06,1.7295855483489545e-05,7.723700335665755e-07,2.9194292968799508e-05,0.001080761614533967,9.098175636317621e-05,4.3430172667453355e-10,5.2608365450494026e-05,1.8006522111554e-06,4.967921510586661e-08,8.553728806674057e-09,2.5286704958085486e-08,2.0508551427981918e-05,8.424646340815605e-11,2.594850996601504e-08,1.264225894103431e-05,8.650660564454119e-09,6.545422073656007e-11,0.0014764667787268767,0.00010437361318745185,9.627559359418763e-09,0.00020987881778244128,2.0429899102929428e-08,9.977705702033538e-08,1.3733160988635942e-11,1.3583498546324236e-11,1.9946749896558473e-08,7.777808238058136e-08,0.001416623846748817
