Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977)
1.100945704550738e-17,0.47152076870020726,3.786152608921123e-27,2.757780067694205e-32,4.267704433939584e-32,2.77269406675897e-29,0.0,0.0,4.9285582325528574e-21,1.1431394948410257e-36,3.985661945539886e-47,6.097654264828799e-49,1.9377356155796396e-59,2.1060678656950243e-68,7.227289483467498e-49,2.0409177376104195e-38,9.628284462087906e-36,3.0423558270612344e-49,2.100769260501738e-67,2.5613032615180524e-66,1.004603591436191e-38,4.0348358163697605e-58,1.9561947859778832e-29,1.4284501300182432e-64,8.035694637093483e-52,1.173445020415332e-59,4.710776396249867e-58,1.6530449115907162e-66,1.2762711215252893e-80,7.502402407486368e-83,1.3080922719799501e-64,1.4284809107322957e-79,2.3020155145357728e-63,2.9899616684904934e-76,3.76,0.0,0.8455728986470036,0.9999999999995882,6.410293003851991e-43,1.2284056533423691e-48,6.510152640688506e-18,6.510152640688506e-18,2.544332190007384e-38,4.600389085942641e-44,4.1179427026220626e-13,1.7256385813619428e-41,7.682805564662267e-44,4.928562018662013e-21,1.0025585556107707e-32,2.6636543419700025e-41,4.8418269017742806e-33,1.9026498524018167e-20,2.213859012205848e-40,4.26770414749738e-32,1.5879892799000757e-37,4.134288542499559e-42,1.1649485047921497e-38,1.2007902377881332e-34,3.9985594893626336e-48,1.84901373276697e-49,1.9561947880856777e-29,2.7933376969921622e-58,9.628284462089163e-36,2.3616673047811335e-32,6.148038839265743e-53,1.960784249456058e-66,1.1134993898668745e-64,1.7359848775006973e-50,3.220670572357724e-62,7.730310214541078e-70,2.3281914439234275e-74,2.494010135860248e-78,6.502284809762132e-64,8.446875555087092e-64,2.5021827277454263e-74,1.480720156143196e-47,2.5728462038688492e-54,2.3924757992614854e-45,1.0909042410113143e-52,3.555916616945134e-74,2.772694060522402e-29,2.0209128576553365e-55
2.202847921442528e-17,0.47152076870020726,7.575595129477831e-27,5.517956695463011e-32,1.7081939694198958e-31,5.547797085126027e-29,0.0,0.0,9.861398444462842e-21,4.575537086867694e-36,3.1909530094510958e-46,4.8818323238465325e-48,1.5513667713240331e-58,1.6861348693457327e-67,2.8927992764052566e-48,8.168989721725437e-38,3.853822988155346e-35,2.4357345408831586e-48,1.6819011216697152e-66,2.0505999908876984e-65,4.0210324382619773e-38,3.230322005511475e-57,3.914089128935527e-29,2.287381342003809e-63,6.433441755820546e-51,9.397078133426247e-59,3.77243572533587e-57,2.647949842409361e-65,4.0904712796610513e-79,2.4045330971214375e-81,2.0946519540692948e-63,2.71076788636376e-78,3.6875111953126053e-62,9.579382976634793e-75,3.76,0.0,0.8455728986470036,0.9999999999991761,5.132132135574837e-42,9.834714458938205e-48,1.3025961365339383e-17,1.3025961365339383e-17,1.0183959470540083e-37,1.8413545301684598e-43,8.2394629463644e-13,6.90705146842851e-41,3.075124559278277e-43,9.861406019884044e-21,4.012846965270956e-32,1.0806814945913494e-40,1.9379925772035734e-32,3.806952745500913e-20,8.861205531212175e-40,1.7081938547940212e-31,6.356095538868058e-37,1.6547928639241982e-41,4.662829962439143e-38,4.806290300518055e-34,1.6004658492064955e-47,7.400897548093928e-49,3.9140891373721985e-29,2.236368624905822e-57,3.853822988156352e-35,9.45282390089107e-32,4.922169342043215e-52,3.1409057514662882e-65,1.7836723261463544e-63,1.3898436265158506e-49,5.1572698231049586e-61,1.237856819034034e-68,3.7281397092701295e-73,3.9936656726838194e-77,5.205781489776011e-63,6.84870824650693e-63,4.006752367778771e-73,1.1854764514364467e-46,2.0598419379863426e-53,1.9154353669712768e-44,8.73386701973684e-52,5.694099606518215e-73,5.547797060163501e-29,1.6179591067351736e-54
4.406652355226108e-17,0.47152076870020726,1.515448156741907e-26,1.1038311673498927e-31,6.835000903126565e-31,1.1098003145938749e-28,0.0,0.0,1.972707886830236e-20,1.8308108260543524e-35,2.5537322032057844e-45,3.9069515917898116e-47,1.2415649933637605e-57,1.3494203420675633e-66,1.1574965127334064e-47,3.268659937800115e-37,1.5420311789313308e-34,1.9493278967892266e-47,1.3460454354967092e-65,1.6411032113316233e-64,1.6089367390347426e-37,2.5852393644199846e-56,7.829877802589348e-29,3.66129979712752e-62,5.148708658609621e-50,7.521472651023005e-58,3.0194751686678185e-56,4.239183748842895e-64,1.3099762492714952e-77,7.700533825766747e-80,3.352807261097465e-62,5.693008017148484e-77,5.903449257807149e-61,3.0672447473410376e-73,3.76,0.0,0.8455728986470036,0.9999999999983518,4.1072654680540924e-41,7.870760537545833e-47,2.6057578814641136e-17,2.6057578814641136e-17,4.074910301931867e-37,7.367816594381793e-43,1.6482502930920488e-12,2.7637202717278726e-40,1.2304504864695025e-42,1.9727094022087995e-20,1.605661483493325e-31,4.4403761915486e-40,7.754494660942282e-32,7.615558531673465e-20,3.545636437391843e-39,6.8350004446790735e-31,2.543266135146258e-36,6.621327085156006e-41,1.865739346583869e-37,1.9231421682642396e-33,6.403948090408905e-47,2.961342195561665e-48,7.829877836347024e-29,1.7897745754552413e-56,1.5420311789321356e-34,3.782360847004971e-31,3.939231421084265e-51,5.028371878760488e-64,2.855535347299997e-62,1.1122973714712533e-48,8.254990916938113e-60,1.9813770581989513e-67,5.967451435997639e-72,6.392465933734641e-76,4.166207294168734e-62,5.6188151741015274e-62,6.413412848337903e-72,9.487414280767526e-46,1.6485004975600325e-52,1.5329304332517008e-43,6.989747899169276e-51,9.114267634809768e-72,1.1098003046056122e-28,1.2948590467248813e-53
8.814261222793268e-17,0.47152076870020726,3.0312260030612825e-26,2.2079028519566537e-31,2.7344454295917336e-30,2.2198415363878676e-28,0.0,0.0,3.945843971605961e-20,7.324435456649388e-35,2.0433737635865509e-44,3.1261581473336063e-46,9.934407666838777e-57,1.0797412910348307e-65,4.630739748324787e-47,1.3076768086102123e-36,6.1691288259571325e-34,1.5597584799021681e-46,1.0770622623443312e-64,1.3131319090966577e-63,6.436794632825382e-37,2.068584278515957e-55,1.566145510085113e-28,5.85927169196404e-61,4.119749195216795e-49,6.018704303898173e-57,2.416190919030566e-55,6.784665844061623e-63,4.193565380922518e-76,2.465135690128306e-78,5.365583194832739e-61,1.3443419847997689e-75,9.448264787659491e-60,9.818131737412253e-72,3.76,0.0,0.8455728986470036,0.9999999999967032,3.2864364114600164e-40,6.297804273589447e-46,5.212081371324464e-17,5.212081371324464e-17,1.630229456247549e-36,2.947606399846542e-42,3.296858088831857e-12,1.1056680707390146e-39,4.9226040411413755e-42,3.945847002553547e-20,6.423691476838984e-31,1.869448804103565e-39,3.102302806662164e-31,1.5232770103916012e-19,1.4184854524847207e-38,2.7344452463471616e-30,1.0174720614557694e-35,2.6489621185598015e-40,7.4641722818727145e-37,7.693820946062099e-33,2.5619962284384572e-46,1.184745043564995e-47,1.5661455235903818e-28,1.4320915856193678e-55,6.169128825963569e-34,1.5131906308020123e-30,3.151983643372905e-50,8.047733913104434e-63,4.570184359248876e-61,8.900069211703268e-48,1.3210673492979024e-58,3.170848365534927e-66,9.5498650104566e-71,1.023002668630036e-74,3.3335987624018265e-61,4.716375111240614e-61,1.0263547544488435e-70,7.591372517410963e-45,1.3190523338381712e-51,1.2265772519525591e-42,5.592860119021207e-50,1.458579556530947e-70,2.219841496428308e-28,1.0360840206057189e-52
1.7629478957927588e-16,0.47152076870020726,6.062783930624543e-26,4.416048977170511e-31,1.093867191730745e-29,4.439924018501674e-28,0.0,0.0,7.892116141188693e-20,2.9300126301365902e-34,1.6348542276341867e-43,2.5011692191643983e-45,7.948282920692876e-56,8.63875040440558e-65,1.852446638097726e-46,5.2311328785522354e-36,2.4678523666291716e-33,1.2479252512541672e-45,8.617658721689103e-64,1.0506052728347904e-62,2.574927403390087e-36,1.6550245528676405e-54,3.1324609501191236e-28,9.375788437534095e-60,3.2961122962947466e-48,4.81557679601852e-56,1.933197078158824e-54,1.0857043083211661e-61,1.3422035975136339e-74,7.889978312936649e-77,8.585806473554894e-60,3.5377103469255176e-74,1.5119420798567453e-58,3.1422740057756964e-70,3.76,0.0,0.8455728986470036,0.9999999999934059,2.62939877038754e-39,5.0387218072010685e-45,1.0424728351045165e-16,1.0424728351045165e-16,6.521448493233538e-36,1.179138518404381e-41,6.594072875626032e-12,4.4230322290326755e-39,1.9692025714210536e-41,7.892122202858867e-20,2.5696857135394555e-30,8.222537876650784e-39,1.2410221182643823e-30,3.0467193247990874e-19,5.674403595170774e-38,1.0938671185583836e-29,4.070219483318354e-35,1.0596711882195439e-39,2.9859119085819855e-36,3.077778849680732e-32,1.0248818911000394e-45,4.739488553285114e-47,3.1324610041445967e-28,1.1457820453216968e-54,2.4678523666343197e-33,6.053255139004744e-30,2.521826342304936e-49,1.2878245692665176e-61,7.313356329727458e-60,7.120731533910349e-47,2.1139228263886515e-57,5.073873486018084e-65,1.5281338085053965e-69,1.63697078196112e-73,2.6671321291999304e-60,4.126242784014598e-60,1.642334336896852e-69,6.073674059986721e-44,1.0553444175375712e-50,9.813549732015443e-42,4.474712635544091e-49,2.333964707487106e-69,4.439923858650381e-28,8.289459968298235e-52
3.5259914428196224e-16,0.47152076870020726,1.2125908725449115e-25,8.832352251615816e-31,4.375646812142189e-29,8.8800891368328e-28,0.0,0.0,1.5784660480479295e-19,1.1720527432560044e-33,1.3079454717700752e-42,2.0010387431135878e-44,6.358931657386726e-55,6.911328241880556e-64,7.410087949093888e-46,2.0925382407265793e-35,9.871811152494192e-33,9.983875739677274e-45,6.895002251540176e-63,8.405241168452506e-62,1.0300128729002867e-35,1.324082495237151e-53,6.265091751713769e-28,1.5002024526464948e-58,2.637015018746617e-47,3.852711281347702e-55,1.5466554048366566e-53,1.7372531214791455e-60,4.9764683816475154e-73,2.925353770598289e-75,1.3737989062889551e-58,1.0097729753836783e-72,2.4192831126990026e-57,1.0056031842237419e-68,3.76,0.0,0.8455728986470035,0.9999999999868115,2.1036188777237933e-38,4.031168811001777e-44,2.0850022310486568e-16,2.0850022310486568e-16,2.60868550232114e-35,4.716745991090253e-41,1.3188499230474188e-11,1.7692848804699354e-38,7.877136403021473e-41,1.5784672601932811e-19,1.0279161109365436e-29,3.8844804590944694e-38,4.964290471051041e-30,6.093603953449966e-19,2.269853796235751e-37,4.3756465204923376e-29,1.6281540424751003e-34,4.2388580626499605e-39,1.1944133638666153e-35,1.2311616349615613e-31,4.099694332429919e-45,1.8959707165686766e-46,6.265091967824451e-28,9.166691414776036e-54,9.871811152535379e-33,2.421400579641968e-29,2.0175568490864912e-48,2.0606690374797675e-60,1.1702214878685049e-58,5.6968557015341134e-46,3.382448582586828e-56,8.118610416781032e-64,2.4451383322007075e-68,2.6192864564063736e-72,2.1338068307237684e-59,3.8656331327667454e-59,2.627867531141581e-68,4.859168954475923e-43,8.44319381073114e-50,7.851212484812987e-41,3.579939573754672e-48,3.73453347577851e-68,8.880088497401262e-28,6.631884051196487e-51
7.05207853687335e-16,0.47152076870020726,2.4252194073890465e-25,1.766500289670667e-30,1.750294333808046e-28,1.7760419989910907e-27,0.0,0.0,3.1569749159561035e-19,4.688306357188415e-33,1.0463812133693285e-41,1.6008823941150686e-43,5.0872716011806574e-54,5.5291935569633e-63,2.9640953867971173e-45,8.370322804163532e-35,3.948804798969595e-32,7.987289824663867e-44,5.517009526302866e-62,6.724352504907791e-61,4.1201353161819155e-35,1.0592911341407808e-52,1.2530353041009563e-27,2.400384966492921e-57,2.1096620873810754e-46,3.082276147757e-54,1.2373634206629261e-52,2.779705978548292e-59,1.5993471023280873e-71,9.401558776627803e-74,2.1981341393246568e-57,3.0355826361582715e-71,3.87099361231809e-56,3.2180509972248787e-67,3.76,0.0,0.8455728986470032,0.9999999999736227,1.682935047159159e-37,3.2250115964435444e-43,4.170061022936936e-16,4.170061022936936e-16,1.0434953963916544e-34,1.8867367755801295e-40,2.637733906522229e-11,7.077283478782635e-38,3.150923142612988e-40,3.1569773393933915e-19,4.1117480920430176e-29,2.0300986628887446e-37,1.9857565884201747e-29,1.2187373210095345e-18,9.079599887226697e-37,1.750294217986952e-28,6.512748664873646e-34,1.695578385259414e-38,4.777750654358912e-35,4.9247467242437e-31,1.639911057284586e-44,7.584822393154596e-46,1.2530353905469852e-27,7.333527032000439e-53,3.948804799002546e-32,9.685799349137277e-29,1.6140837889246264e-47,3.2971902457229987e-59,1.872420785626844e-57,4.557592744501976e-45,5.412055370744913e-55,1.2990106732438973e-62,3.9123204227007285e-67,4.190964856969363e-71,1.7070857153944405e-58,3.995773834426243e-58,4.20469156670352e-67,3.887425889829567e-42,6.7547756364668345e-49,6.2811190598906076e-40,2.86401887112622e-47,5.975405515686012e-67,1.7760417432129966e-27,5.305635176321674e-50
1.4104252724980807e-15,0.4715207687002073,4.850490780594217e-25,3.533048057272869e-30,7.0012485479556115e-28,3.552108416174509e-27,0.0,0.0,6.313992651972665e-19,1.8753416199289383e-32,8.371149042893332e-41,1.2807425577176151e-42,4.069874421639219e-53,4.42340689983408e-62,1.1856501376544447e-44,3.348162817911422e-34,1.5795379868022081e-31,6.389907131515485e-43,4.415062890258172e-61,5.379545787355463e-60,1.6480708915381462e-34,8.474429563912219e-52,2.506087436402729e-27,3.840664775342478e-56,1.6877496965054614e-45,2.465875259879216e-53,9.899063733698724e-52,4.4476103467059924e-58,5.1186993310310537e-70,3.008962377266191e-72,3.517059306561124e-56,9.400742865514777e-70,6.193702282168644e-55,1.0297956478787014e-65,3.76,0.0,0.8455728986470028,0.999999999947245,1.3463640148893916e-36,2.580039895823129e-42,8.340178606713494e-16,8.340178606713494e-16,4.17402376950867e-34,7.54702382102095e-40,5.2754967235026204e-11,2.83094216445065e-37,1.2603856588750451e-39,6.313997495334896e-19,1.6447159632383719e-28,1.1930714934823315e-36,7.943107151854142e-29,2.437491172076061e-18,3.631876881804502e-36,7.001248091396353e-28,2.6051259606351014e-33,6.782387843089811e-38,1.911119698730591e-34,1.969918720703524e-30,6.559710639259289e-44,3.034588009811318e-45,2.5060877821903438e-27,5.866890986042541e-52,1.5795379868285678e-31,3.874359129304545e-28,1.2912823528630597e-46,5.275600222219092e-58,2.99592250764319e-56,3.64611745448594e-44,8.659398661072197e-54,2.0784434137213028e-61,6.259790981565025e-66,6.705628863242824e-70,1.36568435091891e-57,4.641787547680265e-57,6.727581129135242e-66,3.1099751487625583e-41,5.403981057800946e-48,5.024954858930867e-39,2.2912410608008047e-46,9.560770373477458e-66,3.5521073930495256e-27,4.24456171807592e-49
2.820860110119572e-15,0.4715207687002074,9.701090741072294e-25,7.066214147644821e-30,2.8005136571400408e-27,7.104242236824178e-27,0.0,0.0,1.2628028124806652e-18,7.501404634399809e-32,6.6969589542341085e-40,1.0246344349119599e-41,3.2559330016215706e-52,3.538745810799325e-61,4.742624047767059e-44,1.339271648597269e-33,6.318184077596313e-31,5.1119551382937077e-42,3.5343159038590107e-60,4.303662070656415e-59,6.592317096432566e-34,6.779583747934977e-51,5.012191198776834e-27,6.145102686051903e-55,1.350207763705542e-44,1.9727403350537543e-52,7.919313500931493e-51,7.116241154706575e-57,1.6380078111087313e-68,9.62882083418728e-71,5.627330546602417e-55,2.9581368485986616e-68,9.910013636940139e-54,3.295376993877492e-64,3.76,0.0,0.8455728986470019,0.99999999989449,1.077097601149687e-35,2.0640441629317778e-41,1.66804137742666e-15,1.66804137742666e-15,1.669617778739878e-33,3.018824840000022e-39,1.0551001757666931e-10,1.1323826054339634e-36,5.0415969227250746e-39,1.2628037797383043e-18,6.578897278847731e-28,7.820515869299498e-36,3.1772590184120323e-28,4.874998873158913e-18,1.4527581270400375e-35,2.8005134798993003e-27,1.0420556795788455e-32,2.7129731825255657e-37,7.644517645353387e-34,7.879714896590034e-30,2.6238973465088223e-43,1.2143439319803207e-44,5.012192581934174e-27,4.69354021230216e-51,6.318184077807189e-31,1.549751516234781e-27,1.0330320072712315e-45,8.441037014773403e-57,4.793503004286758e-55,2.9169112432526317e-43,1.38551257696019e-52,3.3255303101349245e-60,1.0015725114590187e-64,1.0729073837436293e-68,1.0925532771175333e-56,6.025684628613145e-56,1.076416328946176e-64,2.487990927325762e-40,4.323364765838267e-47,4.01998770196099e-38,1.833001760175902e-45,1.5297329782413505e-64,7.104238144285821e-27,3.395674648906127e-48
4.231294947741063e-15,0.4715207687002075,1.4551747915618235e-24,1.0599450794015848e-29,5.95110041490279e-27,1.0656377043768307e-26,0.0,0.0,1.89420635984415e-18,1.5940508695277653e-31,1.9149146161268305e-39,2.9298749072363624e-41,9.309970947071455e-52,1.0118615560967512e-60,1.0078090259770397e-43,2.8459560840884158e-33,1.3426161241712781e-30,1.4617017520413483e-41,1.0109774516940105e-59,1.230580232888726e-58,1.4008694786381496e-33,1.9385401604593814e-50,7.518294458921602e-27,2.2618090661673818e-54,3.8607561990408233e-44,5.856627419578058e-52,2.3505083226184413e-50,2.7130726707326625e-56,7.2414773966163655e-68,4.256811504800681e-70,2.0712342479445957e-54,1.3838000040980747e-67,3.7782006091172274e-53,1.5466417673549895e-63,3.76,0.0,0.845572898647001,0.9999999998417352,3.0798306433654054e-35,5.901885270218061e-41,2.5020648941819696e-15,2.5020648941819696e-15,3.547942762540967e-33,6.41501231851803e-39,1.5826486192115204e-10,2.406316607007128e-36,1.0713453429748522e-38,1.8942078089596335e-18,1.3980177578288427e-27,2.109567645318718e-35,6.751685510366851e-28,7.312506573191565e-18,3.0871156164199305e-35,5.95110004617325e-27,2.2143716245987455e-32,5.765083803001492e-37,1.6244624251290302e-33,1.6744419109442038e-29,5.5757898279111274e-43,2.581222842707449e-44,7.518297398135118e-27,1.3420611295069069e-50,1.3426161242315757e-30,3.2932268721794025e-27,2.953830389280543e-45,3.2181476078891127e-56,1.827524627546556e-54,8.340711101421736e-43,5.0996827325014235e-52,1.224017674381706e-59,3.6864564470040886e-64,3.949017162465938e-68,3.124023159718249e-56,2.1027759872651333e-55,3.961926332162804e-64,7.1141034028746404e-40,1.2362393360950972e-46,1.149466978826726e-37,5.241244167363706e-45,5.6304411730144065e-64,1.0656368347085438e-26,9.709531766329477e-48
7.052164622984045e-15,0.47152076870020754,2.4253291120982633e-24,1.7666206317405646e-29,1.6453065719549412e-26,1.7760650602927498e-26,0.0,0.0,3.1570134548914672e-18,4.407088100551101e-31,8.800251439486365e-39,1.3465422571842434e-40,4.278556584128403e-51,4.6501462749023265e-60,2.78629886095372e-43,7.868239704884425e-33,3.7119439833945245e-30,6.717447853772479e-41,4.651456769413754e-59,5.655299201447436e-58,3.8729976106497394e-33,8.9088255944994e-50,1.2530498970294585e-26,1.7402581888488023e-53,1.7742631937898315e-43,2.743440137416629e-51,1.1009043432136787e-49,2.2310642416043123e-55,1.1678234162983164e-66,6.864899426271508e-69,1.5936279967993957e-53,1.9178902000113378e-66,3.10695970723856e-52,2.1564071702468418e-62,3.76,0.0,0.8455728986469994,0.9999999997362262,1.4153782035538265e-34,2.7122919266377823e-40,4.170111927692586e-15,4.170111927692586e-15,9.809029896963741e-33,1.7735647132516923e-38,2.6377372662791094e-10,6.652766955774471e-36,2.9619897799820257e-38,3.15701586346835e-18,3.8651133922816145e-27,9.024002283339514e-35,1.8666451234935674e-27,1.2187521969056066e-17,8.534978719579057e-35,1.6453064756491907e-26,6.122094935205424e-32,1.5938832226310036e-36,4.4911671934408136e-33,4.629345934410643e-29,1.5415438247046864e-42,7.141594205687067e-44,1.2530507096365462e-26,6.167624122017469e-50,3.7119439836716285e-30,9.104816500465533e-27,1.3574730606802945e-44,2.646400119053414e-55,1.5028331249681655e-53,3.8331249081114235e-42,3.923796634428421e-51,9.417711259037145e-59,2.8363939345269145e-63,3.038412541702729e-67,1.4356859161816802e-55,1.493760437669238e-54,3.048328198736892e-63,3.269374297141669e-39,5.6816584633795864e-46,5.282532300901375e-37,2.4086808116365944e-44,4.332116927677368e-63,1.776062655893864e-26,4.462162024918193e-47
9.59094733070273e-15,0.4715207687002077,3.2984864865891862e-24,2.402651426679767e-29,2.9298050220038896e-26,2.415449999305479e-26,0.0,0.0,4.293539840692815e-18,7.847722184122777e-31,1.980928847702241e-38,3.0311525212368012e-40,9.6310337378902e-51,1.0467436318397043e-59,4.961574508328761e-43,1.401100727874932e-32,6.609875828936527e-30,1.51209134278318e-40,1.0477470950754512e-58,1.2730028452810727e-57,6.896664775489969e-33,2.0053687621332752e-49,1.7041481407815988e-26,4.79274180925079e-53,3.99385081667002e-43,6.330865021735332e-51,2.540081000002597e-49,6.507001036661257e-55,4.330882471218518e-66,2.545852757232549e-68,4.388916237138037e-53,6.564904708046764e-66,9.061589480515074e-52,7.39180348709396e-62,3.76,0.0,0.8455728986469978,0.9999999996412691,3.186003872098249e-34,6.105345249226998e-40,5.671354257852138e-15,5.671354257852138e-15,1.7466982215048902e-32,3.158194842588117e-38,3.587310392918514e-10,1.1846612670881177e-35,5.274466279673311e-38,4.2935431093485284e-18,6.8826252666868e-27,1.983658815305838e-34,3.323943609730406e-27,1.6575035821940897e-17,1.5198275935985115e-34,2.929804857166149e-26,1.0901642733701104e-31,2.838241456239337e-36,7.997442174358998e-33,8.243497657372421e-29,2.7450339100755537e-42,1.2723281307293559e-43,1.704149587794612e-26,1.3883266393705638e-49,6.609875829560285e-30,1.62129886716666e-26,3.055659897222264e-44,7.718331268751113e-55,4.383065027837357e-53,8.628442155800063e-42,1.0806400708025072e-50,2.593675799156405e-58,7.811541711538483e-63,8.36791157005012e-67,3.2317144039414993e-55,4.021265097172155e-54,8.395198418676223e-63,7.359321497011079e-39,1.2789802726177672e-45,1.1890933600767317e-36,5.421913706397813e-44,1.1930826149102779e-62,2.415445717759498e-26,1.0044308833016285e-46
1.2129730038421414e-14,0.47152076870020787,4.1716634281414334e-24,3.038706353238266e-29,4.57346840866289e-26,3.0548352756514535e-26,0.0,0.0,5.430066226768059e-18,1.2250408924040413e-30,3.7440857690228587e-38,5.729271435449024e-40,1.8203367487616518e-50,1.9784138938469063e-59,7.745089040196861e-43,2.187138129855519e-32,1.03181126764671e-29,2.857951557975642e-40,1.981664134120708e-58,2.4060590307297043e-57,1.0765794420630746e-32,3.790278750319656e-49,2.155246212772824e-26,1.0794691950286965e-52,7.548640631527535e-43,1.2189866188454374e-50,4.8902549915276734e-49,1.4889298384573245e-54,1.1329072307101108e-65,6.659648056351043e-68,9.885155496897842e-53,1.7715140399809995e-65,2.0734699330535338e-51,1.9965958489461368e-61,3.76,0.0,0.8455728986469963,0.9999999995463125,6.021756804559223e-34,1.1539503974598949e-39,7.172596588011686e-15,7.172596588011686e-15,2.726620998741427e-32,4.929988182076737e-38,4.5368764746689797e-10,1.8492734976904114e-35,8.233577995234014e-38,5.4300703518652154e-18,1.0743878472051837e-26,3.6898944006443273e-34,5.188724506153106e-27,2.0962549671234067e-17,2.372473037522323e-34,4.573468161829235e-26,1.7017623400295999e-31,4.430546289306048e-36,1.2484123952478055e-32,1.2868220090236887e-28,4.285037520546186e-42,1.987101079711073e-43,2.155248471580968e-26,2.6240283974465666e-49,1.0318112677646043e-29,2.5308711711441395e-26,5.775398105438565e-44,1.7661050621811133e-54,1.0029285826323856e-52,1.6308484098799276e-41,2.433946577456265e-50,5.841735337645178e-58,1.7593928402697803e-62,1.8847045840493457e-66,6.108148847393961e-55,8.906982366928582e-54,1.890845095736516e-62,1.3909579199821858e-38,2.4174439804922902e-45,2.2474646181400443e-36,1.0247762322955195e-43,2.6871798652542813e-62,3.0548285920613953e-26,1.8984441483708306e-46
1.4668512746140097e-14,0.471520768700208,5.044858852857092e-24,3.6747840751430127e-29,6.556401143541684e-26,3.6942208706510666e-26,0.0,0.0,6.566592613102027e-18,1.7561856366150105e-30,6.258098728391478e-38,9.576563981736666e-40,3.042637048808066e-50,3.3068438968589946e-59,1.1103149431852174e-42,3.1354215569014295e-32,1.4791768480607472e-29,4.776957899980904e-40,3.314461067839137e-58,4.021637220673278e-57,1.5433552989079552e-32,6.335308461994932e-49,2.6063441225177185e-26,2.0747122809102787e-52,1.2617269260691427e-42,2.072606127540487e-50,8.313839441237673e-49,2.944467807799727e-54,2.611488613081303e-65,1.5351295154012062e-67,1.8999016656421054e-52,3.9565496804095494e-65,4.100438535504221e-51,4.4623420579928644e-61,3.76,0.0,0.8455728986469947,0.9999999994513565,1.0065140319106927e-33,1.9287847487659822e-39,8.673838918171232e-15,8.673838918171232e-15,3.908809855278467e-32,7.067498192954322e-38,5.486435901821016e-10,2.651068637537358e-35,1.180351733307256e-37,6.566597591204727e-18,1.540213477922963e-26,6.10053944933541e-34,7.438415727064887e-27,2.5350063517134534e-17,3.401113423221339e-34,6.556400804008463e-26,2.439600654134448e-31,6.351525851648275e-36,1.789690385217373e-32,1.8447533644955512e-28,6.142913727155622e-42,2.849991367724262e-43,2.6063473606838414e-26,4.385964538642103e-49,1.4791768482578034e-29,3.628188714010112e-26,9.65336098156205e-44,3.492598750603135e-54,1.983357871917325e-52,2.72592709897397e-41,4.678019603352283e-50,1.1227665670629476e-57,3.3815070919475207e-62,3.622354106478226e-66,1.0209535348932899e-54,1.6922803983967185e-53,3.634146655001127e-62,2.3249304416346745e-38,4.040802591384737e-45,3.75655266585888e-36,1.7128732547507201e-43,5.1646912101187485e-62,3.6942112891895125e-26,3.173184659126223e-46
