Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435)
1.574616506797364e-08,0.5751427708532824,5.9650580361680515e-12,1.1332301803356792e-14,4.615548942408003e-11,1.0144060079305491e-13,0.0,0.0,1.2552677394300333e-09,2.346587268794752e-15,1.0729244349063258e-15,1.4819520423145717e-17,5.183380202327755e-24,1.1817643202934618e-33,1.5481336710124584e-24,5.684120770780848e-16,2.5811364261267213e-13,1.0060990702179947e-17,4.302292853495949e-29,2.0808818444184524e-29,5.214126911512225e-15,1.5525338593625544e-23,5.00917951262674e-16,8.159443461048262e-25,2.2532056249232877e-19,1.5153597961927173e-21,9.44636066008053e-23,1.2002486260693e-26,2.6200309353715515e-27,8.393245289475716e-29,1.1816650013541628e-22,2.4018583251594187e-28,3.024423856821917e-21,3.105168939113262e-36,3.76,0.0,0.7112140406103203,0.999873060458076,7.256453519161867e-13,1.1219953847605305e-16,3.457893638540798e-06,3.457893673671337e-06,2.5215331029066215e-15,2.295308156954375e-19,0.00012693823873204598,4.650003437524917e-18,4.648456766476388e-19,1.2130861958786452e-09,3.229971978648319e-11,1.4090522371952526e-12,5.879001584967893e-12,4.822231888200676e-08,2.8379232250652883e-17,4.6867938790983707e-11,1.896499641831744e-14,1.8467660013724455e-18,2.2529894971944628e-15,9.373943093070226e-13,6.196856186340249e-24,1.0624976599228863e-22,1.2387444908481062e-15,1.4252064865984373e-25,2.582285676895691e-13,1.0416102101958468e-12,8.245536533677283e-20,8.203708672172017e-24,1.1854180755300924e-23,1.2142007903205424e-18
1.8190580116732187e-08,0.5751428276762948,8.109417703688082e-12,1.7634429494178803e-14,6.144633988853353e-11,1.587009605370297e-13,0.0,0.0,1.4504240349724532e-09,3.1320429840154335e-15,1.6528821619934203e-15,2.1479495006376364e-17,9.096037776468248e-24,1.6181616937991466e-33,1.8935813320378116e-24,7.002066516977922e-16,3.434875829741497e-13,1.490904911220945e-17,7.669162034220187e-29,4.0422013767159384e-29,6.958650314320984e-15,2.3627630872559414e-23,5.24794198159708e-16,1.6696919771025875e-24,3.4202195182685917e-19,3.0853008720853768e-21,1.4571294621145656e-22,2.484014851693548e-26,5.3595846008880156e-27,1.7155216433316647e-28,2.0500789319433065e-22,4.638944773432129e-28,5.371510273673068e-21,8.48148417085082e-36,3.76,0.0,0.7112134998709856,0.9998730602469614,1.1166991815754362e-12,1.7260889413001004e-16,3.994691216071256e-06,3.994691262543241e-06,2.9880408197471557e-15,2.905590244713357e-19,0.0001269382387460353,6.821350149282689e-18,7.41382918466143e-19,1.3945249540298825e-09,4.2653685470431725e-11,2.1553662442725318e-12,7.819949925028279e-12,5.5699871271712404e-08,3.782457038604153e-17,6.254232829597226e-11,2.5066243387399413e-14,2.4648861811811417e-18,2.9996127034393793e-15,1.2444182010793698e-12,1.132163127043192e-23,1.647875708822116e-22,1.4596885973737946e-15,2.9812858172322826e-25,3.436644843416397e-13,1.3034630340131341e-12,1.2695274901278517e-19,1.4576035783887185e-23,1.5973340242179104e-23,1.8684230045920417e-18
2.0634995165490734e-08,0.575142884499305,1.0622436658877712e-11,2.5972839628074574e-14,7.887561259754454e-11,2.3497881267765354e-13,0.0,0.0,1.6456792123141863e-09,4.030823320650211e-15,2.4110196633974377e-15,2.953827095855857e-17,1.48535605416738e-23,2.105560677693594e-33,2.2427678278799252e-24,8.3428629159625745e-16,4.407524069447268e-13,2.0962703936072393e-17,1.2798015996942558e-28,7.273748609335002e-29,8.954484174275102e-15,3.4048951817342215e-23,5.430706917721549e-16,3.120090722353006e-24,4.916060753047302e-19,5.766533960516459e-21,2.128392148392001e-22,4.6929826384925724e-26,1.0011930470916195e-26,3.2020283905381416e-28,3.3074644269289177e-22,8.205870888094073e-28,8.869980559347108e-21,2.0394110870779677e-35,3.76,0.0,0.7112129591319223,0.999873060033551,1.6270750002070976e-12,2.514206169328424e-16,4.531488384352693e-06,4.5314884437232664e-06,3.45499265774627e-15,3.5525048509998217e-19,0.0001269382386880922,9.678778687605793e-18,1.1321835450217045e-18,1.5742442589181084e-09,5.431337319431015e-11,3.1216758061389606e-12,1.0029733239359794e-11,6.317516256577977e-08,4.864803074071947e-17,8.047192453883471e-11,3.1946843478381257e-14,3.172051592032001e-18,3.850600180123153e-15,1.5929135936954111e-12,1.9299540763078753e-23,2.4229732995522824e-22,1.689740303071646e-15,5.711163353938499e-25,4.4101021181677096e-13,1.5763748518783491e-12,1.850729382330953e-19,2.4079718298144912e-23,2.070635166517988e-23,2.7235609022390353e-18
2.307941021424928e-08,0.5751429413223152,1.3517010842102771e-11,3.665332023846749e-14,9.842749244857807e-11,3.3334110793726423e-13,0.0,0.0,1.8410401292372024e-09,5.042984927030879e-15,3.3711005037475194e-15,3.901099893195905e-17,2.2939948365118744e-23,2.6358413763016414e-33,2.5933886529654714e-24,9.692128346993388e-16,5.498123840336395e-13,2.830698492560135e-17,2.0297532803901074e-28,1.231050588991689e-28,1.1201628345999697e-14,4.7034585913450757e-23,5.571497386295057e-16,5.434150850558464e-24,6.773534924485081e-19,1.0077102095929921e-20,2.9802437504923323e-22,8.260643985632602e-26,1.7431911569407455e-26,5.570514130268454e-28,5.044097437247766e-22,1.3566112030365077e-27,1.3843503188015394e-20,4.4410406846992327e-35,3.76,0.0,0.7112124183931118,0.9998730598177571,2.2723088862008246e-12,3.5102073636496745e-16,5.068285143410705e-06,5.068285217236859e-06,3.922204225209011e-15,4.229402121138795e-19,0.00012693823864290602,1.3367010866517212e-17,1.6707609559056513e-18,1.7522860401185688e-09,6.72360537446393e-11,4.3336548847933526e-12,1.25058291384301e-11,7.064819344497156e-08,6.087279500955538e-17,1.0065602174117636e-10,3.958419667706857e-14,3.968262708898596e-18,4.805109167496936e-15,1.9822233030079485e-12,3.118867701598109e-23,3.419081729188145e-22,1.9294074934422955e-15,1.0223237953195245e-24,5.501724862406033e-13,1.8573974938296857e-12,2.586128002199614e-19,3.7598499758655714e-23,2.6053219249528611e-23,3.807151712702984e-18
2.5523825263007828e-08,0.5751429981453273,1.6805354391892494e-11,4.9986631274500766e-14,1.2008629750212786e-10,4.569567964361582e-13,0.0,0.0,2.0365134392261263e-09,6.168588353100506e-15,4.5568700266939354e-15,4.9900215953023974e-17,3.388640669293309e-23,3.2020927733567535e-33,2.944409974584876e-24,1.103928018832099e-15,6.705739420205168e-13,3.7021007243391947e-17,3.0917346741844853e-28,1.9814852982409477e-28,1.370008268414193e-14,6.281675202971355e-23,5.680836442236036e-16,8.947041762432703e-24,9.02324925100717e-19,1.66799298274051e-20,4.0346934747218723e-22,1.3740267489861968e-25,2.869208820315451e-26,9.161266680140192e-28,7.354807142592456e-22,2.125525677486339e-27,2.0654010717417626e-20,8.937555191602884e-35,3.76,0.0,0.7112118776545352,0.9998730595995617,3.0678225474451622e-12,4.737762946149253e-16,5.6050814932700955e-06,5.605081583109482e-06,4.389525243034497e-15,4.93083039976723e-19,0.00012693823862367458,1.8045334596995064e-17,2.397357923865396e-18,1.9286910772167206e-09,8.138026976894813e-11,5.816145885954863e-12,1.524577527248928e-11,7.811896458984397e-08,7.452787553952465e-17,1.2309391433649915e-10,4.795647271618153e-14,4.853520164725622e-18,5.8622936046224324e-15,2.411701973165196e-12,4.8306194814859396e-23,4.669805268694583e-22,2.1792005088494727e-15,1.7339529231180314e-24,6.710601833227638e-13,2.1442128725281382e-12,3.493637146403461e-19,5.612218168278259e-23,3.2013948678793556e-23,5.147251951148581e-18
2.7968240311766374e-08,0.5751430549683432,2.049902433146589e-11,6.628775084770404e-14,1.4383647732698296e-10,6.090911349402652e-13,0.0,0.0,2.2321055978840376e-09,7.407697927231017e-15,5.9920584262845165e-15,6.219940267040451e-17,4.8269275497053925e-23,3.798806296684506e-33,3.2957277477748217e-24,1.2376526095062792e-15,8.029456090565322e-13,4.717952031579963e-17,4.557319182821159e-28,3.058764167516175e-28,1.6449847043370816e-14,8.161533186456304e-23,5.766671566944005e-16,1.4069292595651966e-23,1.1693747922457488e-18,2.640240392498821e-20,5.31395836988159e-22,2.1820112866451847e-25,4.51056273113295e-26,1.439020512715921e-27,1.0337932561059132e-21,3.188054810398647e-27,2.9701161864131583e-20,1.686954455369947e-34,3.76,0.0,0.7112113369161742,0.9998730593789915,4.0289244192441484e-12,6.220358035494179e-16,6.141877433954872e-06,6.141877541366621e-06,4.8568520321193865e-15,5.652310098706645e-19,0.00012693823859979397,2.3886753869548555e-17,3.359581716042149e-18,2.1034991482274448e-09,9.670579698379763e-11,7.593185820459804e-12,1.8247167890595843e-11,8.558747668074727e-08,8.964794215846916e-17,1.4778489696993572e-10,5.704258459407941e-14,5.827824771188616e-18,7.021307292226729e-15,2.880715810873456e-12,7.227076625668162e-23,6.211339649952375e-22,2.439631944001614e-15,2.8146697970696954e-24,8.035842606623199e-13,2.434994461188124e-12,4.5911230669389725e-19,8.074560981190136e-23,3.858854703726058e-23,6.7725534749171615e-18
3.0412655360524925e-08,0.575143111791364,2.4608940641960167e-11,8.587521698854311e-14,1.696626120032259e-10,7.93100884411942e-13,0.0,0.0,2.4278228679784874e-09,8.760381658865991e-15,7.700382654208532e-15,7.589522316786629e-17,6.670845256700256e-23,4.4218749229865014e-33,3.647951501767036e-24,1.3698228017155923e-15,9.4683797704667e-13,5.885388238055963e-17,6.537512557268106e-28,4.557853364069035e-28,1.9450921278377127e-14,1.0363846877529716e-22,5.834957584508225e-16,2.1293793980937978e-23,1.4811623837981654e-18,4.0256049441591555e-20,6.840479520417303e-22,3.3338471701727376e-25,6.824856335139092e-26,2.17556599798942e-27,1.4094473073528984e-21,4.6120599671229185e-27,4.1421995068725463e-20,3.0189543534174543e-34,3.76,0.0,0.7112107961780101,0.9998730591560443,5.1708102139744345e-12,7.981295892365133e-16,6.678672965488242e-06,6.678673092033776e-06,5.324155666883577e-15,6.390170554918818e-19,0.00012693823856868743,3.10772781942033e-17,4.613000715083005e-18,2.276749130378316e-09,1.1317361469477766e-10,9.68802699866572e-12,2.1507660884640392e-11,9.305373039782532e-08,1.0627318441788354e-16,1.7472826449889654e-10,6.682216740999357e-14,6.8911775403019755e-18,8.28130665258293e-15,3.388642417745856e-12,1.0504804422427467e-22,8.082739548543061e-22,2.7112164766654583e-15,4.405469587413445e-24,9.476577213174104e-13,2.728312307458541e-12,5.896411023483104e-19,1.1266819866748154e-22,4.5777023242125866e-23,8.71249327407765e-18
3.285707040928347e-08,0.5751431686143919,2.9145404817370593e-11,1.0907054981887815e-13,1.9754941109300975e-10,1.012429965168084e-12,0.0,0.0,2.6236713241161136e-09,1.0226711148325564e-14,9.705547787732524e-15,9.096912685751027e-17,8.986602340155173e-23,5.068545993406448e-33,4.002248478341634e-24,1.5000446271017877e-15,1.1021636705747824e-12,7.21127583682362e-17,9.165591703165562e-28,6.589470056444974e-28,2.2703305243873344e-14,1.290830997554107e-22,5.89007464006599e-16,3.120196758497228e-23,1.840161737586141e-18,5.945448345773236e-20,8.636935039594829e-22,4.929714792089887e-25,9.997942001946582e-26,3.184431047278627e-27,1.872738881534013e-21,6.472506219132214e-27,5.629057953034713e-20,5.163227072888695e-34,3.76,0.0,0.7112102554400241,0.9998730589307062,6.508563527168987e-12,1.0043701192213335e-15,7.2154680878926564e-06,7.2154682351364586e-06,5.791451678928618e-15,7.14142484228171e-19,0.00012693823853964284,3.981528709897134e-17,6.221656210262384e-18,2.448479076103274e-09,1.307458788170269e-10,1.2123156244846985e-11,2.5024964936859702e-11,1.0051772642101537e-07,1.244491822638789e-16,2.0392331199345639e-10,7.7275558860075e-14,8.043579704100505e-18,9.641453075763767e-15,3.934870642352847e-12,1.4899439906430647e-22,1.032615308284801e-21,2.9944707177493303e-15,6.685743484277744e-24,1.1031955829479387e-12,3.0230621741157685e-12,7.427291178016873e-19,1.5319342862616675e-22,5.357938819838435e-23,1.0997350895648691e-17
3.7745900506800565e-08,0.5751432822604743,3.9536243124836026e-11,1.6758146485177605e-13,2.594444779247892e-10,1.5712231445011958e-12,0.0,0.0,3.0157851911050974e-09,1.3500611006375239e-14,1.4701170171089072e-14,1.251606857354983e-16,1.5318508168513597e-22,6.427954706399261e-33,4.723566216846374e-24,1.753637097546647e-15,1.4467754471023772e-12,1.0364951836703676e-16,1.70346443596635e-27,1.277795036343421e-27,2.996200178529356e-14,1.9097269358894606e-22,5.973011325894975e-16,6.188361938847151e-23,2.7088417373996444e-18,1.1989060715994733e-19,1.3131630748786584e-21,9.946234158595166e-25,1.9819770747387851e-25,6.30235005895881e-27,3.1039157861796518e-21,1.1837718647866855e-26,9.754907761054172e-20,1.3537376699594143e-33,3.76,0.0,0.7112091739645129,0.9998730584728408,9.831453150888633e-12,1.5164548373149424e-15,8.289057105401028e-06,8.289057298750524e-06,6.7260575561435185e-15,8.67477352734965e-19,0.0001269382384852136,6.278415554880096e-17,1.0806849916832751e-17,2.7875274357194056e-09,1.6905802934151636e-10,1.810055913076179e-11,3.282112575646803e-11,1.1543894810444884e-07,1.6566162241987726e-16,2.690656282224414e-10,1.0012847085939251e-13,1.0615538395496706e-17,1.2658874300933395e-14,5.139842328033272e-12,2.821322465009491e-22,1.6114816651019161e-21,3.598063296123998e-15,1.428011525148841e-23,1.4483344061189463e-12,3.613622449312044e-12,1.1236859100744961e-18,2.6578061346515954e-22,7.102583869936785e-23,1.6727883230870494e-17
4.263473060431766e-08,0.5751433959066018,5.174244152274331e-11,2.444279133559197e-13,3.2940188676741426e-10,2.3145713258520993e-12,0.0,0.0,3.4084922514499645e-09,1.7230037907722057e-14,2.1168373846209227e-14,1.6457357604941942e-16,2.4430827948008977e-22,7.878930219248721e-33,5.47505720816049e-24,1.9971825024656966e-15,1.8361212213448718e-12,1.4230807226841905e-16,2.982084403650052e-27,2.2858891027990448e-27,3.822593550576371e-14,2.68658637698688e-22,6.032717839063428e-16,1.127970246009791e-22,3.791928314354194e-18,2.2225991857663125e-19,1.8984675326180865e-21,1.8418040408226684e-24,3.611090153964603e-25,1.1463673343006031e-26,4.810940749587197e-21,2.0023329134987837e-26,1.5799105177478662e-19,3.154115563252285e-33,3.76,0.0,0.7112080924894919,0.9998730580053671,1.4116056583072447e-11,2.1764485476653996e-15,9.362644486646211e-06,9.362644732413138e-06,7.660692318802284e-15,1.0237708438386716e-18,0.0001269382384269798,9.459988035631761e-17,1.781747627738365e-17,3.1209348133742236e-09,2.1136177475856625e-10,2.569088074121633e-11,4.1618432020866555e-11,1.3035114716642112e-07,2.1375154727917978e-16,3.432062104692943e-10,1.254571718603425e-13,1.3543715969006633e-17,1.6067055269293827e-14,6.490959714537561e-12,5.004196064955674e-22,2.398621782006574e-21,4.254574867307628e-15,2.812931122993543e-23,1.838359808577785e-12,4.2019377378000065e-12,1.6161705461364904e-18,4.309864770054755e-22,9.092803164897126e-23,2.4227389062220312e-17
4.752356070183475e-08,0.5751435095527843,6.582638829496606e-11,3.422269924729737e-13,4.073038239301917e-10,3.272661296491088e-12,0.0,0.0,3.801834899125779e-09,2.1415682950437803e-14,2.929647606752078e-14,2.0899180912344186e-16,3.699024180486771e-22,9.43895064172572e-33,6.274302752146187e-24,2.230200951546019e-15,2.26957171743326e-12,1.8859337455594905e-16,4.979151268791156e-27,3.837071914479911e-27,4.7495105243762984e-14,3.63372417034678e-22,6.079123655322345e-16,1.9245750077273225e-22,5.103636543377806e-18,3.856491060704396e-19,2.6387155912551054e-21,3.188624109231319e-24,6.159084772269171e-25,1.952011310482773e-26,7.076645044262926e-21,3.187893166465131e-26,2.4269246988062554e-19,6.69973364496158e-33,3.76,0.0,0.7112070110148134,0.9998730575282497,1.947910448555197e-11,3.002250197287501e-15,1.0436230231784314e-05,1.0436230536328727e-05,8.595278916544357e-15,1.1820354791541826e-18,0.00012693823836186944,1.372228686784252e-16,2.812313549938312e-17,3.4489822588778955e-09,2.573934663244572e-10,3.5048809919168844e-11,5.1400511943222604e-11,1.452543290390148e-07,2.6926149617817972e-16,4.263394269437479e-10,1.5312731017054326e-13,1.6828132486345244e-17,1.9859702337774794e-14,7.983720871824754e-12,8.423360723207535e-22,3.441433176484466e-21,4.968191681046257e-15,5.19738344618345e-23,2.272661042778624e-12,4.7852022519226205e-12,2.2343561982820657e-18,6.629072196680832e-22,1.1328614391159295e-22,3.3779193261745125e-17
5.2412390799351846e-08,0.5751436231990317,8.184257196256963e-11,4.635900984226788e-13,4.930344088099805e-10,4.476632772105621e-12,0.0,0.0,4.19585302608574e-09,2.6058284937572108e-14,3.927467283434741e-14,2.581948900724689e-16,5.37185151978082e-22,1.1137622957747532e-32,7.13990544381784e-24,2.4526551135647642e-15,2.746527328129694e-12,2.4300198258098406e-16,7.997640467576785e-27,6.117508093451985e-27,5.77695098381214e-14,4.762172767981854e-22,6.117842381425661e-16,3.1139876572327306e-22,6.656152121965693e-18,6.343070408899187e-19,3.553480016808328e-21,5.2288488367942125e-24,9.962339861018995e-25,3.1521542345260625e-26,9.981846817867293e-21,4.836221297206605e-26,3.5727631192393936e-19,1.3211441730945673e-32,3.76,0.0,0.7112059295403304,0.999873057041443,2.603562379543096e-11,4.011511192725105e-15,1.1509814340961698e-05,1.1509814710701769e-05,9.529826045161715e-15,1.3416087787396212e-18,0.00012693823829988316,1.9274893660378252e-16,4.2773283249390765e-17,3.771942136185427e-09,3.069054084579918e-10,4.6318885250559067e-11,6.21518147361719e-11,1.6014849915102923e-07,3.328056929733233e-16,5.184596492497043e-10,1.8301369734421798e-13,2.0468813627010715e-17,2.403079614091747e-14,9.613788764510054e-12,1.3579453746696887e-21,4.794502935497089e-21,5.743117155817458e-15,9.114655572235243e-23,2.750656774120574e-12,5.36184241957617e-12,2.9924197853545344e-18,9.772356241295537e-22,1.3810040195241923e-22,4.568961128439917e-17
5.730122089686894e-08,0.5751437368453524,9.983815500254304e-11,6.11109374859868e-13,5.864796518543057e-10,5.95845586438796e-12,0.0,0.0,4.590584168995774e-09,3.115862760127189e-14,5.129204386677757e-14,3.1196328810847287e-16,7.538960330723619e-22,1.3014143011532554e-32,8.090862734270023e-24,2.66478137205711e-15,3.2664174328408602e-12,3.0602459764919815e-16,1.2433801915436979e-26,9.347331002444362e-27,6.904914812802604e-14,6.0818134779072875e-22,6.151730920304878e-16,4.823505407159601e-22,8.459868730717945e-18,9.98263645875432e-19,4.662808139412389e-21,8.199862578865558e-24,1.5427393297361507e-24,4.873242429230289e-26,1.3604460948606698e-20,7.053719962231767e-26,5.078986397044289e-19,2.450993021309771e-32,3.76,0.0,0.7112048480658959,0.9998730565449143,3.389896502192025e-11,5.221647051063459e-15,1.2583396814315483e-05,1.2583397255736747e-05,1.0464399352327848e-14,1.5020542114350067e-18,0.00012693823823821358,2.6339261231500107e-16,6.300826442131489e-17,4.090078679082505e-09,3.5966504718223187e-10,5.963610167706002e-11,7.385758720497383e-11,1.7503366292798507e-07,4.0506569781742572e-16,6.19561252383919e-10,2.1499972082491394e-13,2.4465791362460007e-17,2.857463420146522e-14,1.137698728771517e-11,2.1108014126160922e-21,6.520247539731147e-21,6.583568548144273e-15,1.5302581120342544e-22,3.271794410597254e-12,5.931098377508446e-12,3.904559404763732e-18,1.3912437219437928e-21,1.6537108808024636e-22,6.029068052033485e-17
6.219005099438604e-08,0.5751438504917549,1.198535206864645e-10,7.873455568273715e-13,6.875274133350453e-10,7.75081616953823e-12,0.0,0.0,4.986063650038389e-09,3.6717536963274336e-14,6.553755674437997e-14,3.700829241800416e-16,1.0282707945614014e-21,1.5115714649649462e-32,9.14601957048447e-24,2.866949253772314e-15,3.828699737206901e-12,3.7814819514623097e-16,1.8795941389813753e-26,1.3782048261142867e-26,8.133401895302942e-14,7.601496077687006e-22,6.18218918951601e-16,7.204097764577031e-22,1.0523603284458879e-17,1.5139397338845957e-18,5.987226376126506e-21,1.2386418317683444e-23,2.3036508493208173e-24,7.26475482818219e-26,1.8018833551531574e-20,9.957256192831589e-26,7.0123487138688955e-19,4.3210983577604967e-32,3.76,0.0,0.7112037665913649,0.9998730560386334,4.318082909532455e-11,6.649848887333872e-15,1.3656977651974165e-05,1.3656978171638096e-05,1.1399003703194988e-14,1.6630855238190674e-18,0.00012693823817350663,3.5147169946359303e-16,9.026912349683702e-17,4.403648447612995e-09,4.1545419119048154e-10,7.512649215759924e-11,8.650385100784691e-11,1.8990982579212868e-07,4.867861892167307e-16,7.29638614734857e-10,2.4897678702845175e-13,2.881910462009234e-17,3.348586629601486e-14,1.3269297370326427e-11,3.1798977236543418e-21,8.689520144401758e-21,7.493774063166045e-15,2.4755864079742866e-22,3.835549453926805e-12,6.4927029500050185e-12,4.985011062939582e-18,1.9237672194793825e-21,1.9509854631327148e-22,7.794275493821184e-17
