Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59)
5.49566579766789e-11,0.5319248007935088,5.762091217034286e-18,3.3652617085644407e-22,3.4346475695217905e-23,3.2280504554981603e-22,0.0,0.0,7.527716529322983e-13,2.37147679557111e-21,1.7799691135507025e-40,6.934919575561321e-52,2.08973871904156e-36,1.923985227656472e-59,5.4981622204887464e-52,1.4072122165158424e-47,6.090405537062529e-43,6.977980930957329e-37,4.5162201045052424e-41,1.6903354469406198e-40,9.455420537488063e-22,2.397258127624272e-33,1.8390827644513923e-52,4.130297404160661e-68,6.147077504730376e-52,5.716557757442641e-43,7.705601889827622e-33,1.240683390429035e-49,1.6602868045530104e-80,1.8394313277115668e-63,7.892264938062712e-51,3.9005446079409225e-47,2.28810645192641e-37,3.755167466586897e-64,3.76,0.0,0.7161280009575021,0.9999914564368345,1.5078178481969313e-27,2.7520185668466338e-49,1.6845351329388586e-09,1.684535132942627e-09,1.8762786339783516e-21,2.593403136956359e-26,8.543562412855893e-06,8.492999783172247e-25,8.906426901896367e-27,7.527353015172282e-13,3.286807363296454e-17,2.761974798075506e-21,4.622665379720857e-18
6.303150358701438e-11,0.5319248008175509,7.042859058332762e-18,3.940445711592799e-22,4.748951286578654e-23,4.464835165015256e-22,0.0,0.0,8.633770873639467e-13,3.119561245535268e-21,3.528391676020795e-40,1.3930190014712006e-51,3.6158583568621645e-36,3.5197702979712814e-59,1.0334354286505883e-51,2.4728566893811955e-47,1.2078251957531141e-42,1.2074366957276941e-36,7.444319662247209e-41,2.5501284257187306e-40,1.2438143248735855e-21,3.6166455146078625e-33,3.689643066512124e-52,1.092522026038305e-67,1.3430382598508575e-51,1.1336767272616865e-42,1.1625621288872697e-32,2.4597996827311153e-49,4.8807933627145984e-80,4.168283966703038e-63,1.564522275397801e-50,7.733713241354751e-47,3.9610232024288296e-37,9.583903718304363e-64,3.76,0.0,0.7161280007098808,0.9999903067669341,2.3703351654659635e-27,6.236863348917492e-49,1.932045836938659e-09,1.932045836943614e-09,2.4661984396605563e-21,3.411042165034574e-26,9.693232202499104e-06,1.1171537509657745e-24,1.1852397556020653e-26,8.633287318106838e-13,4.323554501939204e-17,4.16701922987931e-21,6.0808558590539644e-18
7.110634919734986e-11,0.5319248008415928,8.434901708117051e-18,4.542980196422564e-22,6.337445131991382e-23,5.960151340323739e-22,0.0,0.0,9.739824845797169e-13,3.970039963498692e-21,6.440646674145404e-40,2.5780112831417162e-51,5.855851095785345e-36,6.009035535130472e-59,1.8047215891556037e-51,4.0703372345879236e-47,2.205697146970992e-42,1.955501523277257e-36,1.157731046249249e-40,3.6609290148544603e-40,1.582912768805671e-21,5.192029743032581e-33,6.820164439209628e-52,2.5834729474160065e-67,2.6789164557853167e-51,2.0702770202807888e-42,1.6690366014732532e-32,4.4906037831219675e-49,1.2639529016555735e-79,8.560955336143491e-63,2.8559193770651383e-50,1.4120005230114915e-46,6.417969487213867e-37,2.191162362981316e-63,3.76,0.0,0.7161280004622596,0.9999891824333041,3.54003937878402e-27,1.2811893164788817e-48,2.1795565408527547e-09,2.1795565408590587e-09,3.1360686723394247e-21,4.34041112801173e-26,1.0817565721822706e-05,1.421646148502206e-24,1.525568151498152e-26,9.739204177210994e-13,5.5021743745062377e-17,5.982344076861954e-21,7.738622973467963e-18
7.918119480768533e-11,0.5319248008656348,9.938233431740488e-18,5.175137252928416e-22,8.222876902104963e-23,7.735526814912132e-22,0.0,0.0,1.0845878473835242e-12,4.922912914062905e-21,1.1020809637510931e-39,4.474817109433889e-51,9.003749891345164e-36,9.714375830219991e-59,2.9737259098806157e-51,6.365604102061445e-47,3.775863544822898e-42,3.0068152300600508e-36,1.7193874974704115e-40,5.0548636774325375e-40,1.9628373855345616e-21,7.168978302837578e-33,1.182449496150752e-51,5.5958130704517946e-67,4.974019655576576e-51,3.5440249619873835e-42,2.3046470106722665e-32,7.684736687185099e-49,2.962766536401794e-79,1.6281177897690498e-62,4.886956851074878e-50,2.41662970310273e-46,9.872855304802079e-37,4.5946521274425795e-63,3.76,0.0,0.7161280002146383,0.999988082877588,5.077449361201274e-27,2.4371403006902228e-48,2.4270672446811463e-09,2.4270672446889602e-09,3.8856990123051435e-21,5.381465500100231e-26,1.191712132727567e-05,1.7627713956449433e-24,1.9128573076732163e-26,1.0845103620511606e-12,6.822659139767056e-17,8.260496335910555e-21,9.595963396745374e-18
9.533088602835627e-11,0.5319248009137187,1.327882116885789e-17,6.537408223103555e-22,1.2975563646154875e-22,1.2212580795081252e-21,0.0,0.0,1.3057984806666215e-12,7.135841384193237e-21,2.785405687360768e-39,1.1657262592675603e-50,1.8916086569321956e-35,2.2406121104976227e-58,7.065693771478096e-51,1.386452400103125e-46,9.551237833579603e-42,6.317496359285781e-36,3.411302121691505e-40,8.820607575478555e-40,2.8451651373407556e-21,1.2509794481815292e-32,3.073560837328769e-51,2.1575345697875126e-66,1.4554988191181716e-50,8.964723068538887e-42,4.021927602252397e-32,1.9425200308062886e-48,1.3049914308285286e-78,4.944106048541441e-62,1.235163874111039e-49,6.110296187693532e-46,2.0762235276392523e-36,1.6608031815178771e-62,3.76,0.0,0.7161279997193957,0.999985955927786,9.521568859862108e-27,7.40499694740018e-48,2.9220886520808177e-09,2.922088652092134e-09,5.623480999612841e-21,7.798452436474728e-26,1.4044070908233398e-05,2.554897355425636e-24,2.833124629959923e-26,1.3056850368764e-12,9.889192002767143e-17,1.4415456107604535e-20,1.3909350920609157e-17
9.999999999999999e-11,0.5319248009618027,1.4327616570654166e-17,6.957620400654153e-22,1.4613819488887058e-22,1.3756265613942995e-21,0.0,0.0,1.3697537174664661e-12,7.851956681218259e-21,3.537072987882469e-39,1.493906919077104e-50,2.2902670949555308e-35,2.782762575290047e-58,8.836065261265463e-51,1.6970581549286208e-46,1.2131682484824632e-41,7.649069942535529e-36,4.071515506572818e-40,1.0180858899340373e-39,3.1306911064410988e-21,1.4439002578363128e-32,3.936423784736294e-51,3.0637572573522245e-66,1.921452705716406e-50,1.1386689479168129e-41,4.642286534608676e-32,2.4668122205512084e-48,1.914294760306568e-78,6.583928768761211e-62,1.5684919816238843e-49,7.760115001039613e-46,2.5144985899052778e-36,2.315128293689646e-62,3.76,0.0,0.7161279995762138,0.9999853584544424,1.1210727282534223e-26,9.862729509831146e-48,3.065206643436742e-09,3.065206643449192e-09,6.184996088822584e-21,8.580405992414465e-26,1.464154418786795e-05,2.8112080725241294e-24,3.136433146617961e-26,1.3696286050226634e-12,1.0881503823675133e-16,1.6638872438816172e-20,1.5305171438105463e-17
1.1148057724902721e-10,0.5319248009618027,1.7064736419375133e-17,8.045438475034847e-22,1.9189066908691356e-22,1.806827496362997e-21,0.0,0.0,1.5270090084472843e-12,9.758346423085834e-21,6.08856625367507e-39,2.6313609725911837e-50,3.5371793291740614e-35,4.563601083023134e-58,1.4700837501581754e-50,2.6944487486517388e-46,2.0895383512722714e-41,1.1814115470852792e-35,6.089695676649265e-40,1.4104238025677897e-39,3.890797580208181e-21,2.000345841227545e-32,6.923516854755083e-51,6.801576331680713e-66,3.616954671425006e-50,1.9612145551019377e-41,6.431704523114965e-32,4.24659438692815e-48,4.54795203223187e-78,1.2624920527395614e-61,2.6999592348395065e-49,1.3361686850299932e-45,3.886185843555771e-36,4.921783008775586e-62,3.76,0.0,0.716127999224153,0.9999839216919241,1.628327751892733e-26,1.8920231302826013e-47,3.4171100591376728e-09,3.417110059153137e-09,7.678030885043288e-21,1.0661647040003461e-25,1.6078306548876457e-05,3.4934854981251316e-24,3.955442995497778e-26,1.5268527775095623e-12,1.3523090437219059e-16,2.3052214709353917e-20,1.9020992038930956e-17
1.2763026846969815e-10,0.5319248010098867,2.1296093352509352e-17,9.717410379058237e-22,2.704550062271523e-22,2.54749313494168e-21,0.0,0.0,1.748219451045614e-12,1.2790427836354995e-20,1.197227964129326e-38,5.351737306946248e-50,6.07629857307633e-35,8.482072333951228e-58,2.774071597927414e-50,4.820843748250385e-46,4.112190296086432e-41,2.0296151185816156e-35,1.0057787084216311e-39,2.1162526360377942e-39,5.09973471405285e-21,3.0014194075065696e-32,1.4054250263691623e-50,1.8508632427242727e-65,7.970282190306504e-50,3.8596330453698723e-41,9.651273113437936e-32,8.351126404682332e-48,1.3363748456943904e-77,2.840278102556313e-61,5.3091122567536954e-49,2.6284057841722683e-45,6.682351504866523e-36,1.2607908624903906e-61,3.76,0.0,0.7161279987289104,0.9999819761285544,2.6020335635763545e-26,4.2591822220154006e-47,3.912131465851715e-09,3.912131465871968e-09,1.0047842349071761e-20,1.3970693594449978e-25,1.8023869697282046e-05,4.5784897451183584e-24,5.288887775512407e-26,1.7480136042590752e-12,1.7724291847750554e-16,3.4591040657837026e-20,2.493086052491248e-17
1.437799596903691e-10,0.5319248010579708,2.5973006155228165e-17,1.1571508831211456e-21,3.672703736914642e-22,3.460491616205182e-21,0.0,0.0,1.9694298279073867e-12,1.623208546642387e-20,2.1718572815165978e-38,1.0055751632559472e-49,9.785483589210024e-35,1.4694881276405754e-57,4.856912923894998e-50,8.100863727972304e-46,7.465974990849132e-41,3.2687924071055765e-35,1.5649394450094412e-39,3.0252137760921824e-39,6.471976538790766e-21,4.290608512251388e-32,2.6360838245009736e-50,4.505143363816222e-65,1.6018114388667711e-49,7.007413382502448e-41,1.3797923439494613e-31,1.51509029105301e-47,3.4530595239345634e-77,5.801888509440683e-61,9.631127106864327e-49,4.7699520348429207e-45,1.0771994535211704e-35,2.890439013238487e-61,3.76,0.0,0.7161279982336678,0.9999801153724015,3.946770772359881e-26,8.705735650081497e-47,4.407152872222945e-09,4.4071528722486266e-09,1.273141623535836e-20,1.7725236601695414e-25,1.9884625629031276e-05,5.809864069113985e-24,6.842227531537452e-26,1.9691675365582908e-12,2.2492733695037514e-16,4.9452154984690014e-20,3.163893030816297e-17
1.5992965091104006e-10,0.5319248011060549,3.109558903054444e-17,1.3625921260241832e-21,4.841590846614842e-22,4.563063979417821e-21,0.0,0.0,2.1906401576420403e-12,2.008331919094618e-20,3.697717741785262e-38,1.7755192253191186e-49,1.4978541688754236e-34,2.4077695577804322e-57,8.013939888874164e-50,1.295840774577112e-45,1.2721737484880693e-40,5.003858845857201e-35,2.3226066079811318e-39,4.1629631671206903e-39,8.007523054337925e-21,5.90430749278918e-32,4.646923552935545e-50,1.0048228904816313e-64,2.9932056525569963e-49,1.1940328563287974e-40,1.898894029622267e-31,2.57975160673406e-47,8.069044745244146e-77,1.0984562159915349e-60,1.6397546934256004e-48,8.124229111669874e-45,1.6504667533917695e-35,6.07281946504776e-61,3.76,0.0,0.7161279977384252,0.9999783357267071,5.743758606154633e-26,1.6492687978253987e-46,4.902174278251363e-09,4.902174278283114e-09,1.572726051666049e-20,2.1924920781933754e-25,2.1664271102271652e-05,7.187562492049367e-24,8.623942092557542e-26,2.1903145930035057e-12,2.78283534936001e-16,6.805573137999218e-20,3.914517546660499e-17
1.76079342131711e-10,0.5319248011541386,3.666395619587843e-17,1.589883763420113e-21,6.229440405316887e-22,5.872455682438088e-21,0.0,0.0,2.4118504580591992e-12,2.4344128921288868e-20,5.981204062016067e-38,2.981688767105695e-49,2.2006554386125774e-34,3.770265587120756e-57,1.2601745639500893e-49,1.9921355687048945e-45,2.059480366685081e-40,7.352212309155146e-35,3.317441214477942e-39,5.555146220833395e-39,9.706374260610335e-21,7.878896663985561e-32,7.792188853449863e-50,2.088474352669999e-64,5.272786785343102e-49,1.9329753986491435e-40,2.5341603210982764e-31,4.1731906034605795e-47,1.738749920845077e-76,1.9559143492321954e-60,2.6523568791638132e-48,1.314624184430766e-44,2.4272385479928975e-35,1.1890639414242546e-60,3.76,0.0,0.7161279972431825,0.9999766336558708,8.081941359600283e-26,2.938544996625468e-46,5.397195683936972e-09,5.3971956839754285e-09,1.9033890260715917e-20,2.6569391073860148e-25,2.3366341717238896e-05,8.711539083090464e-24,1.0642239727793653e-25,2.411454791390524e-12,3.3731088809683844e-16,9.08218963310788e-20,4.744957021874984e-17
1.9222903335238196e-10,0.5319248012022227,4.267822188149105e-17,1.8408450466852077e-21,7.854487317306895e-22,7.405916602344514e-21,0.0,0.0,2.6330607462036345e-12,2.90145146010794e-20,9.27478399979947e-38,4.804667622428241e-49,3.125786241947243e-34,5.685802628917525e-57,1.904208696702541e-49,2.9638427457381105e-45,3.1961589398268316e-40,1.0443732487330162e-34,4.590363449327359e-39,7.227397856785522e-39,1.1568530157524005e-20,1.0250742323950908e-31,1.2539390714830196e-49,4.094775100576717e-64,8.846094129925701e-49,2.9998255611842283e-40,3.297318644914348e-31,6.471692101885088e-47,3.504201115410656e-76,3.3108791883260985e-60,4.112865843413908e-48,2.0392973662447533e-44,3.4509810717017484e-35,2.1965707929816032e-60,3.76,0.0,0.7161279967479399,0.9999750057784048,1.105799087645606e-25,4.977376373863735e-46,5.892217089279774e-09,5.892217089325573e-09,2.264982759642184e-20,3.16582926348567e-25,2.499421896208173e-05,1.038174795673905e-23,1.2905073396874565e-25,2.632588148749654e-12,4.0200877259230266e-16,1.1817072925810303e-19,5.655208891635487e-17
2.0837872457305291e-10,0.5319248012503067,4.913850032898958e-17,2.1172954823592435e-21,9.734972384906423e-22,9.180701036099095e-21,0.0,0.0,2.8542710383886245e-12,3.409447620481999e-20,1.3881641826330678e-37,7.478639583333831e-49,4.315805137573419e-34,8.306779789617443e-57,2.7825383873187828e-49,4.289761700727257e-45,4.787626031967422e-40,1.4420780456064852e-34,6.184325461142123e-39,9.205342542023233e-39,1.359399074499494e-20,1.3056196759588924e-31,1.9494292241968946e-49,7.643288679708654e-64,1.424425225920992e-48,4.493522565239838e-40,4.200095901979196e-31,9.686983514358329e-47,6.676002222217222e-76,5.371606622488806e-60,6.155712761709866e-48,3.0533786832868385e-44,4.7694438401827247e-35,3.864136874492911e-60,3.76,0.0,0.7161279962526973,0.9999734488602113,1.477630914746515e-25,8.080467817170097e-46,6.387238494279769e-09,6.387238494333544e-09,2.657360168032951e-20,3.7191270841178714e-25,2.655113693424192e-05,1.219814327104966e-23,1.5420156060542774e-25,2.8537146813790887e-12,4.72376565059414e-16,1.5052226264047448e-19,6.645270603747204e-17
2.2452841579372387e-10,0.5319248012983907,5.604490578990045e-17,2.4210548326703137e-21,1.1889142315388329e-21,1.121406770099252e-20,0.0,0.0,3.0754813502277987e-12,3.9584013736564613e-20,2.0160316017242485e-37,1.1302513262963268e-48,5.816993712159726e-34,1.1811125318725339e-56,3.951384531822678e-49,6.064622064241815e-45,6.9587450781679666e-40,1.943819817565317e-34,8.144102651198061e-39,1.1514594329892522e-38,1.5782756022939165e-20,1.6331598251937684e-31,2.942958647116024e-49,1.3679415204579046e-63,2.2147696905730514e-48,6.531257373856995e-40,5.254218468056016e-31,1.4069483861816007e-46,1.212354181090327e-75,8.405847229471159e-60,8.939868376939207e-48,4.4360832574066274e-44,6.434678163379723e-35,6.52034125427503e-60,3.76,0.0,0.7161279957574547,0.9999719598081673,1.9349030861827542e-25,1.2652876459578849e-45,6.8822598989369606e-09,6.882259898999345e-09,3.080374866329709e-20,4.316797128814014e-25,2.8040188757078797e-05,1.4160679225949962e-23,1.8194975107247338e-25,3.0748344048767914e-12,5.484136425943271e-16,1.8829648213171178e-19,7.715139617986449e-17
2.406781070143948e-10,0.5319248013464748,6.339755252430339e-17,2.7539431160026086e-21,1.4335249727214243e-21,1.3523279734917808e-20,0.0,0.0,3.2966916966656018e-12,4.5483127228653034e-20,2.852933646850369e-37,1.6652589328384004e-48,7.679355086785412e-34,1.6404251427546992e-56,5.47442646531365e-49,8.401245578422687e-45,9.85550596355071e-40,2.5663307867586744e-34,1.0516101513691819e-38,1.4180756898252369e-38,1.8134825991272658e-20,2.011327108149559e-31,4.331757055359215e-49,2.3606740108606973e-63,3.341200377131652e-48,9.250049020499882e-40,6.471412194200593e-31,1.991155372552244e-46,2.1125026434418244e-75,1.2751243002270394e-59,1.2650897558900786e-47,6.279948251355947e-44,8.503055630692539e-35,1.0614347213897013e-59,3.76,0.0,0.716127995262212,0.9999705356639833,2.4896025883250813e-25,1.9205956591551444e-45,7.377281303251347e-09,7.377281303322974e-09,3.5338811657223056e-20,4.95880397902966e-25,2.9464332720126083e-05,1.6269310061654516e-23,2.1236805978926073e-25,3.295947334170983e-12,6.301193827346597e-16,2.3191332666526274e-19,8.864813405475686e-17
2.5682779823506577e-10,0.5319248013945588,7.119655479952406e-17,3.117780607324907e-21,1.7091553155806434e-21,1.612560469662361e-20,0.0,0.0,3.5179020920064818e-12,5.1791816740498564e-20,3.947186242989527e-37,2.3996881216181838e-48,9.95661241964192e-34,2.232100805804757e-56,7.423051839667258e-49,1.1432865852575065e-44,1.3646712638695532e-39,3.3275911379503396e-34,1.3348182577608855e-38,1.722942358722037e-38,2.0650200649911453e-20,2.4437525533638803e-31,6.2367105889063824e-49,3.9459804504280987e-63,4.909581379839747e-48,1.2808328479446512e-39,7.863402407224413e-31,2.7550747030017803e-46,3.5508873693221904e-75,1.8826559772779916e-59,1.7503013986062728e-47,8.691878389176408e-44,1.1035286609716072e-34,1.6746891046362617e-59,3.76,0.0,0.7161279947669694,0.9999691735983233,3.1544901719989324e-25,2.8374624063054654e-45,7.872302707222933e-09,7.87230270730443e-09,4.017734070190588e-20,5.645112238162552e-25,3.0826398158800024e-05,1.8523990057165328e-23,2.455272505160494e-25,3.517053483549359e-12,7.174931634425747e-16,2.817926885541783e-19,1.0094289448089695e-16
2.729774894557367e-10,0.5319248014426428,7.944202688888366e-17,3.514387838585244e-21,2.0176317058930935e-21,1.9038314565990212e-20,0.0,0.0,3.7391125499427966e-12,5.851008235742826e-20,5.35403190423102e-37,3.3911201622794836e-48,1.2706207427471945e-33,2.982763473038968e-56,9.876578839121796e-49,1.5315605683544065e-44,1.852567804755079e-39,4.246828961152877e-34,1.6689497605805614e-38,2.0686177436428265e-38,2.3328879998771548e-20,2.9340657904078418e-31,8.806515578752866e-49,6.412612250389171e-63,7.049086198959464e-48,1.7387529398955642e-39,9.441913910190028e-31,3.737306320668312e-46,5.78290049264665e-75,2.7143754868222444e-59,2.3741134011717334e-47,1.1794193383701069e-43,1.409643877410453e-34,2.570633836158866e-59,3.76,0.0,0.7161279942717268,0.9999678709051817,3.9431006032704527e-25,4.0935945041203666e-45,8.367324110851717e-09,8.367324110943716e-09,4.531789273208713e-20,6.375686531570428e-25,3.212909107896843e-05,2.0924673528856063e-23,2.8149621797954425e-25,3.73815286668702e-12,8.105343630885947e-16,3.3835441358510385e-19,1.1403565237891946e-16
2.891271806764077e-10,0.5319248014907269,8.813408307050403e-17,3.9455855990682074e-21,2.3607811821651995e-21,2.2278685744272774e-20,0.0,0.0,3.960323083581499e-12,6.563792418957471e-20,7.13610310234297e-37,4.709713022042858e-48,1.598929891856822e-33,3.92237098205948e-56,1.2922452470276944e-48,2.0231112386845012e-44,2.471192590031032e-39,5.344520197868102e-34,2.0590340296273934e-38,2.45765912217548e-38,2.617086403776896e-20,3.485895050428228e-31,1.2222319972961656e-48,1.0162754095580266e-62,9.91541251194183e-48,2.3193685258742682e-39,1.1218670982906855e-30,4.9816198692959566e-46,9.157910013266783e-75,3.832088292139283e-59,3.1642929068102797e-47,1.572567695695675e-43,1.7755955646322704e-34,3.851024380857772e-59,3.76,0.0,0.7161279937764842,0.9999666249965065,4.8697429163635795e-25,5.782905913724381e-45,8.862345514137702e-09,8.862345514240827e-09,5.0759031544678105e-20,7.150491506588711e-25,3.337499953317462e-05,2.3471314829136813e-23,3.203421025850325e-25,3.9592454966731805e-12,9.092423604361365e-16,4.0201830110583197e-19,1.279263827660011e-16
3.0527687189707863e-10,0.5319248015388108,9.727283762616501e-17,4.413194935713541e-21,2.740431376083527e-21,2.5863999054269227e-20,0.0,0.0,4.181533705469637e-12,7.317534237081593e-20,9.363885396633548e-37,6.440197891833744e-48,1.987076132292283e-33,5.084409743795591e-56,1.6656417062503126e-48,2.6389351483294264e-44,3.245289946476428e-39,6.642388586167188e-34,2.510200953845335e-38,2.892622749157226e-38,2.917615276681969e-20,4.1028671666856445e-31,1.670288251361015e-48,1.574723803925374e-62,1.3694210026679298e-47,3.04590331149487e-39,1.3205397382410433e-30,6.537279806254698e-46,1.4145122543336213e-74,5.309584120989645e-59,4.152087681418118e-47,2.0642627555413827e-43,2.208767514140962e-34,5.645285931856015e-59,3.76,0.0,0.7161279932812415,0.9999654333970577,5.949500665798264e-25,8.017644465585725e-45,9.357366917080891e-09,9.357366917195768e-09,5.649932776614073e-20,7.969491832548013e-25,3.456659876058981e-05,2.6163868345195026e-23,3.621303986005875e-25,4.1803313860367036e-12,1.0136165346267236e-15,4.732041041063272e-19,1.4261506075079254e-16
3.214265631177496e-10,0.5319248015868947,1.0685840484021186e-16,4.919037153399903e-21,3.1584105129240642e-21,2.981153974042494e-20,0.0,0.0,4.402744427618762e-12,8.112233705776195e-20,1.2116180418025855e-36,8.684086985482249e-48,2.4419183216967485e-33,6.5060892301444905e-56,2.1182667243884487e-48,3.403155866443824e-44,4.202567768693993e-39,8.163405603843255e-34,3.0276684219454063e-38,3.3760638602574444e-38,3.2344746185839746e-20,4.788607575092193e-31,2.2510279412452364e-48,2.390912161530506e-62,1.86047220655842e-47,3.944362422464322e-39,1.5413816343434018e-30,8.459370543764462e-46,2.1364457723573097e-74,7.234095360449254e-59,5.372431143945205e-47,2.6719910957565578e-43,2.7169848112971455e-34,8.115904098701282e-59,3.76,0.0,0.7161279927859989,0.9999642937394935,7.198232177338819e-25,1.0930653027425339e-44,9.852388319681285e-09,9.852388319808538e-09,6.253735882000922e-20,8.83265220079145e-25,3.570625610372446e-05,2.9002288497807656e-23,4.069250562281314e-25,4.401410546770513e-12,1.1236562651658486e-15,5.523315292940088e-19,1.5810166152860907e-16
3.3757625433842053e-10,0.5319248016349788,1.168908989985101e-16,5.46493381519869e-21,3.6165474119262e-21,3.413859746890295e-20,0.0,0.0,4.623955261528265e-12,8.947890842878475e-20,1.5480568723104433e-36,1.1562104037237042e-47,2.9706865848961014e-33,8.228536269911084e-56,2.6613979345718545e-48,4.3433349835199347e-44,5.373869868736088e-39,9.931790411673042e-34,3.616730870998602e-38,3.9105366755230326e-38,3.567664429474515e-20,5.5467403147504775e-31,2.995618796421699e-48,3.563706715567909e-62,2.4903641486857923e-47,5.0436941593626194e-39,1.7855650578884844e-30,1.0809121630930626e-45,3.1623043620025796e-74,9.707839208225826e-59,6.864147319399417e-47,3.415201480211637e-43,3.30851569087752e-34,1.14645012356338e-58,3.76,0.0,0.7161279922907563,0.9999632037596639,8.632570799023589e-25,1.4677765723970387e-44,1.034740972193888e-08,1.0347409722079136e-08,6.88717088945613e-20,9.739937324691769e-25,3.6796235712136405e-05,3.1986529740220404e-23,4.5478857790790875e-25,4.6224829903549695e-12,1.2393609319094452e-15,6.398202371640707e-19,1.743861603768676e-16
3.537259455590915e-10,0.5319248016830628,1.2737043438744584e-16,6.0527067426003124e-21,4.1166714866344334e-21,3.886246632762729e-20,0.0,0.0,4.845166218207709e-12,9.824505668309085e-20,1.955387247834504e-36,1.5216848936157585e-47,3.580982166875605e-33,1.02969891366662e-55,3.307182484283555e-48,5.490798919185781e-44,6.793349050001455e-39,1.1973009797996058e-33,4.2827488305055e-38,4.4985944028879325e-38,3.917184709345192e-20,6.380888028492943e-31,3.940877650083979e-48,5.2230120737868685e-62,3.288918180631339e-47,6.375952432302216e-39,2.054262228032573e-30,1.3654232949242285e-45,4.595797851131848e-74,1.2849643586912525e-58,8.6701556968349525e-47,4.315410494651841e-43,3.992073393832789e-34,1.5938645306425314e-58,3.76,0.0,0.7161279917955137,0.9999621612921136,1.0269925152999762e-24,1.9440339782307752e-44,1.0842431123853682e-08,1.0842431124007563e-08,7.550096891064775e-20,1.0691311939668252e-24,3.783870304124246e-05,3.511654655709084e-23,5.057821091408455e-25,4.843548727780209e-12,1.3607299150509548e-15,7.360898420651581e-19,1.9146853265075785e-16
3.6987563677976244e-10,0.5319248017311468,1.3829712529297034e-16,6.6841780157137735e-21,4.660612745208737e-21,4.400044482629068e-20,0.0,0.0,5.066377308198174e-12,1.0742078203983411e-19,2.4442617950271354e-36,1.981570798807052e-47,4.2807772860381266e-33,1.276099141758893e-55,4.068646731329523e-48,6.880981542344554e-44,8.498640897886374e-39,1.4313778124066353e-33,5.031139394383887e-38,5.142789241648275e-38,4.283035458187606e-20,7.294671963420227e-31,5.130023016333302e-48,7.537565984659137e-62,4.290536450673951e-47,7.976459868432523e-39,2.3486453118456286e-30,1.7069199903764136e-45,6.568604008059236e-74,1.679665687799529e-58,1.0837675981571266e-46,5.396308360100094e-43,4.776818024964747e-34,2.1839439334142026e-58,3.76,0.0,0.716127991300271,0.9999611642657793,1.212847938781361e-24,2.5427923653427355e-44,1.1337452525425694e-08,1.1337452525593818e-08,8.24237364896799e-20,1.1686740803203505e-24,3.8835729154415e-05,3.839229346349218e-23,5.59965524104131e-25,5.064607769567515e-12,1.4877625951089581e-15,8.415599122605088e-19,2.0934875377913701e-16
3.860253280004334e-10,0.5319248017792308,1.4967108599968603e-16,7.361169973440732e-21,5.250201790704794e-21,4.956983589632035e-20,0.0,0.0,5.2875885415926785e-12,1.1700608473726762e-19,3.026349781160841e-36,2.555402131353002e-47,5.078414987482529e-33,1.5674585667113548e-55,4.959704439596411e-48,8.553782609904074e-44,1.0531038291061089e-38,1.6982057269313847e-33,5.867367553331032e-38,5.845672385905674e-38,4.665216675993357e-20,8.291711971438542e-31,6.613494195759712e-48,1.0724245831804454e-61,5.534652344208728e-47,9.883971595940901e-39,2.6698864243590834e-30,2.11356386163476e-45,9.246105781587261e-74,2.1706141496563556e-58,1.3418432746128796e-46,6.683864925743173e-43,5.67235841127695e-34,2.9529940462732277e-58,3.76,0.0,0.7161279908050284,0.9999602106998752,1.4227193430630924e-24,3.288106200852183e-44,1.1832473926654914e-08,1.1832473926837902e-08,8.963861592176885e-20,1.2726188694860029e-24,3.978929483722472e-05,4.181372500397426e-23,6.173975063456986e-25,5.285660125789758e-12,1.620458352915346e-15,9.566499699847738e-19,2.280267992606372e-16
4.0217501922110434e-10,0.5319248018273148,1.6149243078997275e-16,8.085505213626069e-21,5.8872698213264004e-21,5.558794689080603e-20,0.0,0.0,5.5087999280557e-12,1.2700096503193221e-19,3.7143833280001044e-36,3.265851887314495e-47,5.982608996263558e-33,1.9096506852676196e-55,5.995163616345215e-48,1.0553942022743056e-43,1.293566663909539e-38,2.000705657640155e-33,6.796938322432202e-38,6.609794027981618e-38,5.063728362754047e-20,9.375626509796725e-31,8.449839845763343e-48,1.505910055250107e-61,7.066202715025079e-47,1.2140839709938751e-38,3.0191576286134915e-30,2.5942611132496942e-45,1.283396992781934e-73,2.775735128803395e-58,1.6468859987263593e-46,8.206435844552599e-43,6.688753961028336e-34,3.9444458543281495e-58,3.76,0.0,0.7161279903097858,0.9999592986999587,1.65858032393291e-24,4.2074238149589955e-44,1.2327495327541347e-08,1.2327495327739814e-08,9.71442181340134e-20,1.38096204162966e-24,4.070129453251871e-05,4.5380795751678557e-23,6.78135624835637e-25,5.5067058060909344e-12,1.7588165696040142e-15,1.0817794914968805e-18,2.4750264465997314e-16
