Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71)
5.160898087310088e-07,0.5857338169871632,2.857169519505656e-09,6.032156975592486e-11,1.7829175475606746e-10,2.081600169118839e-09,0.0,0.0,2.968875771686764e-08,1.7160001751100914e-12,1.338145318261128e-16,2.594528950823866e-21,2.703210176626269e-19,1.3087216955498207e-36,1.9374207203083736e-28,4.963224710487234e-21,1.9924916583749672e-19,4.1192965057864747e-19,9.167189950288892e-23,1.0157314960467048e-24,1.3997909396959014e-12,1.7829359657119912e-20,5.271458932517233e-23,4.6313728046789635e-29,7.927074504451996e-25,1.4170557603523835e-19,5.182031488248226e-19,3.95679657029048e-27,2.2180273979952124e-38,5.037546692906294e-36,3.525921998361873e-27,6.881687668239113e-25,5.1606118678039895e-18,1.510885672065313e-29,3.76,0.0,1.0001823570916708,0.9999062365146596,9.278347301500875e-11,1.3271960389620765e-21,7.103046498947222e-05,7.103046784184247e-05,2.8844283021608704e-14,3.5432594452608755e-18,9.373362916517698e-05,3.2462026515918405e-15,7.064125578393196e-15,1.5727460107929266e-08,4.795690276284145e-09,6.507941850051752e-09,1.7686801349699318e-09,8.201512588101021e-07,1.3483843291538574e-14
5.268578820918245e-07,0.5857339685733487,2.9483876200448036e-09,6.276125858872174e-11,1.8772621181239858e-10,2.202786635475955e-09,0.0,0.0,3.038787346407854e-08,1.7915606927891939e-12,1.486002624901357e-16,2.82392664285845e-21,2.891832114265979e-19,1.4848105491307726e-36,2.1397493597885024e-28,5.272581763858776e-21,2.2425417548436233e-19,4.476150883140937e-19,1.0152280739460165e-22,1.1020915567357744e-24,1.4588123581473024e-12,1.8646745860307434e-20,5.607187998518601e-23,5.623854942314402e-29,9.007116480702634e-25,1.5952124557512696e-19,5.492736050870432e-19,4.4000359366845674e-27,2.875176990091749e-38,5.833942032377102e-36,4.061503395003232e-27,7.575867595916115e-25,5.6742773137836966e-18,1.800545450971753e-29,3.76,0.0,1.000180865869416,0.9999062358058831,1.0020319391416875e-10,1.5280313615587905e-21,7.251244222467607e-05,7.251244519730448e-05,2.9449457807761034e-14,3.6193496378819594e-18,9.373362910313945e-05,3.4601353916891156e-15,7.689685253258035e-15,1.5947691791815706e-08,4.89665140667658e-09,6.811576141270028e-09,1.8330145326639951e-09,8.372628521086016e-07,1.4238447003763747e-14
5.376259554526402e-07,0.5857341201597306,3.039644786709328e-09,6.521749411053992e-11,1.9736392530802108e-10,2.327782080547689e-09,0.0,0.0,3.1090023417078176e-08,1.8688814841211365e-12,1.6468044908663225e-16,3.0674253296665416e-21,3.088443975030807e-19,1.6790369896167062e-36,2.356743849055754e-28,5.592279447002204e-21,2.5170942864820107e-19,4.8550220153325785e-19,1.1214544406486647e-22,1.1933595323689654e-24,1.5190524985088891e-12,1.9482616720887045e-20,5.954461662091146e-23,6.797427177174093e-29,1.020339741030391e-24,1.7908717855700265e-19,5.813600803835671e-19,4.881219185832203e-27,3.705240809923035e-38,6.735096369131904e-36,4.662511845662361e-27,8.320360480745829e-25,6.224592878332333e-18,2.136877575500852e-29,3.76,0.0,1.0001793746449008,0.9999062350937734,1.0800958771623924e-10,1.7537540963389637e-21,7.399441724930448e-05,7.399442034470781e-05,3.005463168939946e-14,3.695439716967951e-18,9.373362903512978e-05,3.682541523098774e-15,8.355587113041852e-15,1.6166118066033125e-08,4.996712824947983e-09,7.1215077190490516e-09,1.898239841170869e-09,8.543744189462716e-07,1.5022164200747708e-14
5.591621021742716e-07,0.5857344233330668,3.2221182052617834e-09,7.017260270530655e-11,2.172241614307454e-10,2.589201355890356e-09,0.0,0.0,3.2503330761508106e-08,2.0288338626330377e-12,2.0105693515415717e-16,3.598576757796129e-21,3.505948633915917e-19,2.126858542733002e-36,2.8368496494384717e-28,6.262582167010567e-21,3.1466391577460647e-19,5.681998147190154e-19,1.3585384790523585e-22,1.391143839848674e-24,1.6431889401973552e-12,2.12098125281424e-20,6.683540128577403e-23,9.800370267753251e-29,1.2981632227122568e-24,2.2396727541885267e-19,6.485774906621722e-19,5.96638311730608e-27,6.052071483438198e-38,8.896369109650641e-36,6.085054487415926e-27,9.968780963270903e-25,7.44122014417797e-18,2.974578012137994e-29,3.76,0.0,1.000176392189048,0.9999062336596289,1.2481460271060823e-10,2.2896556629028096e-21,7.695836066683539e-05,7.695836401534797e-05,3.1264976734507225e-14,3.847619534504843e-18,9.373362890122776e-05,4.153013410965814e-15,9.814586107710655e-15,1.6597794933378425e-08,5.194188475870094e-09,7.760039632538748e-09,2.0313346000539513e-09,8.885974731616837e-07,1.667933425506429e-14
5.806982488959029e-07,0.5857347265071413,3.4042986582703936e-09,7.517362740630589e-11,2.3782188293585446e-10,2.865845307896639e-09,0.0,0.0,3.392849195271079e-08,2.1959166632755916e-12,2.4364052140951384e-16,4.191670129732036e-21,3.9562811017850747e-19,2.662390291332943e-36,3.3818860652131797e-28,6.97384214265845e-21,3.8956789067670673e-19,6.606647804468694e-19,1.6309712544381559e-22,1.6101171718819031e-24,1.7722002552306819e-12,2.3010947245480028e-20,7.458415482104081e-23,1.389932318764544e-28,1.6340054508145526e-24,2.7739065609100606e-19,7.198425756364916e-19,7.230874594193233e-27,9.681675750274774e-38,1.1619367906108351e-35,7.845503666727893e-27,1.1844010077690492e-24,8.822619429348083e-18,4.080364352977994e-29,3.76,0.0,1.000173409724051,0.9999062322124151,1.4326037719947836e-10,2.9561889699506975e-21,7.992229524206553e-05,7.992229885378175e-05,3.247531824634219e-14,3.999798898244327e-18,9.373362876360079e-05,4.6580308804357876e-15,1.1453532266078987e-14,1.702293462649855e-08,5.388227345078843e-09,8.423099921835463e-09,2.1679095389438953e-09,9.228204213014913e-07,1.8460089874804004e-14
6.022343956175343e-07,0.5857350296819243,3.5859327454394674e-09,8.020846494970083e-11,2.591058658961414e-10,3.157678552345184e-09,0.0,0.0,3.5365323675453936e-08,2.370188298981273e-12,2.9317766758805807e-16,4.85036231750897e-21,4.439897673601752e-19,3.29625697196978e-36,3.9958437639395714e-28,7.725681344389184e-21,4.779866460318562e-19,7.635475934413787e-19,1.941811092984077e-22,1.8512853716164636e-24,1.9060864340780507e-12,2.4886020964344112e-20,8.278704253460825e-23,1.9414439999852365e-28,2.036399313109758e-24,3.4048208049526033e-19,7.951344635530295e-19,8.694314808854949e-27,1.5191284606457923e-37,1.5016773903662872e-35,1.0001442781658142e-26,1.3963163981340586e-24,1.0380932158358553e-17,5.521709589325886e-29,3.76,0.0,1.0001704272498777,0.999906230752312,1.6340463601346282e-10,3.777509420623198e-21,8.288622097499539e-05,8.288622486002791e-05,3.368565610872579e-14,4.1519778082408414e-18,9.373362862811643e-05,5.1979051120296454e-15,1.3284923236252056e-14,1.744192648207819e-08,5.578946630624492e-09,9.110265235137817e-09,2.3079131624777936e-09,9.57043263210898e-07,2.036907457077475e-14
6.237705423391657e-07,0.5857353328573872,3.766801345013967e-09,8.526614566646145e-11,2.810247800271368e-10,3.4646460086743552e-09,0.0,0.0,3.681364751581634e-08,2.5517062669891085e-12,3.504650318870118e-16,5.5782730819753085e-21,4.957160075168829e-19,4.039438964305787e-36,4.6825421360630935e-28,8.517649688578474e-21,5.815951733007883e-19,8.7750601870127e-19,2.2941637982097905e-22,2.1156268288283373e-24,2.0448474672083846e-12,2.683503372702938e-20,9.143935956731203e-23,2.673679733114059e-28,2.5145908122474593e-24,4.144462037107972e-19,8.74425445640777e-19,1.0377341400418017e-26,2.341097320848044e-37,1.9217201217777562e-35,1.2616176038754769e-26,1.6343338235788704e-24,1.212826236083034e-17,7.378594138073888e-29,3.76,0.0,1.0001674447665232,0.9999062292795072,1.8530094113058704e-10,4.780848327378513e-21,8.585013786562545e-05,8.585014203410498e-05,3.4895990327210224e-14,4.304156264198141e-18,9.37336284901051e-05,5.772852841139151e-15,1.5321306997545377e-14,1.785511177744701e-08,5.766467113841807e-09,9.82112717289414e-09,2.4512969377646135e-09,9.912659987351582e-07,2.241083065723086e-14
6.453066890607971e-07,0.5857356360335031,3.9467163134246776e-09,9.033678857481718e-11,3.035276525103993e-10,3.786675612881412e-09,0.0,0.0,3.8273290210496966e-08,2.7405271745251036e-12,4.163495931963881e-16,6.3789793146774635e-21,5.508342035644395e-19,4.903208971125776e-36,5.445620107879459e-28,9.349238855583871e-21,7.021773497118929e-19,1.0032042645034416e-18,2.6911727226878614e-22,2.4040922753346843e-24,2.1884833450902936e-12,2.885798554425786e-20,1.005356911318138e-22,3.6339103096542874e-28,3.0785432578004346e-24,5.005671583850404e-19,9.576821083547317e-19,1.2301589204591948e-26,3.547818156889192e-37,2.436646270123815e-35,1.5758774082752803e-26,1.9001537680855895e-24,1.4076627816200472e-17,9.744988375587139e-29,3.76,0.0,1.000164462274006,0.9999062277941784,2.0899870458762203e-10,5.996720540950662e-21,8.881404591395641e-05,8.881405037603163e-05,3.610632096233398e-14,4.456334266028897e-18,9.373362835067021e-05,6.383003449070257e-15,1.7575247131969623e-14,1.8262789560864562e-08,5.950910437930782e-09,1.0555292529374016e-08,2.598014930622919e-09,1.0254886277195787e-06,2.458979241701094e-14
6.668428357824284e-07,0.5857359392102464,4.125517358048128e-09,9.541154785014691e-11,3.2656426596152967e-10,4.123680769474694e-09,0.0,0.0,3.97440837749332e-08,2.9367067651828356e-12,4.917286451037471e-16,7.256010405693946e-21,6.093636109648606e-19,5.899072268147271e-36,6.28853088066221e-28,1.0219894710181346e-20,8.41624709442107e-19,1.1413122476635317e-18,3.136009608833826e-22,2.7176048284487274e-24,2.3369940581920297e-12,3.09548764080613e-20,1.1007005719940406e-22,4.878715315984684e-28,3.7389382370965095e-24,6.002078413629755e-19,1.0448663658801013e-18,1.448967079304101e-26,5.293061086854644e-37,3.062884111894392e-35,1.9504077606289332e-26,2.195461201447292e-24,1.6237915356618056e-17,1.2730395585566948e-28,3.76,0.0,1.0001614797723655,0.9999062262964998,2.345432343346823e-10,7.459130013593005e-21,9.177794511998912e-05,9.17779498858266e-05,3.731664799427677e-14,4.608511813918536e-18,9.373362821038945e-05,7.028406040214779e-15,2.0059290882825163e-14,1.8665221884346786e-08,6.13239697363591e-09,1.1312383261805713e-08,2.7480234844621356e-09,1.0597111500095192e-06,2.6910280491653876e-14
6.883789825040598e-07,0.5857362423875923,4.303069095663851e-09,1.0048255312987102e-10,3.500854951461819e-10,4.475562557546627e-09,0.0,0.0,4.122586553255093e-08,3.1402999455706698e-12,5.775496718378089e-16,8.212844621537283e-21,6.713160614032051e-19,7.038710787633524e-36,7.214540166509601e-28,1.1129028349436624e-20,1.0019348358635633e-18,1.2925049425486407e-18,3.6318662147545213e-22,3.0570602509149145e-24,2.490379596981455e-12,3.312570629974878e-20,1.200360418825966e-22,6.475200040806023e-28,4.507173566281087e-24,7.148089300954947e-19,1.1359363925801048e-18,1.696515711124324e-26,7.782077627617517e-37,3.8188362659928614e-35,2.3932660682859303e-26,2.5219197156775555e-24,1.8623840386518902e-17,1.646144906587349e-28,3.76,0.0,1.0001584972616593,0.9999062247866422,2.619758083703235e-10,9.205772611312478e-21,9.474183548372481e-05,9.474184056350872e-05,3.852697140052619e-14,4.760688907960161e-18,9.373362806886378e-05,7.709036445270094e-15,2.278593996119724e-14,1.9062638485307078e-08,6.311044183725893e-09,1.2092036242340456e-08,2.901280937717555e-09,1.0939335654503925e-06,2.93764973847881e-14
7.099151292256912e-07,0.5857365455655169,4.479258304967305e-09,1.055428451355646e-10,3.740435851549843e-10,4.842211698732489e-09,0.0,0.0,4.2718478057909e-08,3.3513608119647197e-12,6.74810111845771e-16,9.25290642064579e-21,7.366966586342823e-19,8.33393186167836e-36,8.226727549146241e-28,1.2076025789909673e-20,1.1852093977054663e-18,1.457461808610765e-18,4.1819467315665304e-22,3.423327399835936e-24,2.648639951926016e-12,3.5370475193678406e-20,1.3042690749906975e-22,8.50228156355211e-28,5.395358335056477e-24,8.458876445338702e-19,1.2308474547507129e-18,1.975255841593357e-26,1.1285610999894741e-36,4.725007077064639e-35,2.913075526637996e-26,2.88116625501051e-24,2.1245910691620268e-17,2.108355912420254e-28,3.76,0.0,1.0001555147419612,0.9999062232647714,2.9133377419981746e-10,1.127823557400741e-20,9.770571700516511e-05,9.770572240909705e-05,3.9737291197253936e-14,4.912865548062769e-18,9.37336279262025e-05,8.424804096395545e-15,2.5767624109775607e-14,1.945524094109369e-08,6.486965436631573e-09,1.2893902824544093e-08,3.0577473776425407e-09,1.1281558738876655e-06,3.199252401259942e-14
7.314512759473226e-07,0.5857368487439987,4.653991383536187e-09,1.1058630859840195e-10,3.9839237510962623e-10,5.223510299945988e-09,0.0,0.0,4.422176905258661e-08,3.569942676602198e-12,7.845570181124504e-16,1.0379564604468173e-20,8.055044654517329e-19,9.796622409116251e-36,9.327990363612578e-28,1.3060256345395945e-20,1.3936518633162077e-18,1.6368662889581065e-18,4.789460974856425e-22,3.8172488190567176e-24,2.8117751134927193e-12,3.768918305914032e-20,1.4123569367013907e-22,1.1052039932181232e-27,6.416305235634773e-24,9.950362782102427e-19,1.3295526436506057e-18,2.2877305711052112e-26,1.6156879871367888e-36,5.804129815294799e-35,3.5190140022054443e-26,3.2748064389197574e-24,2.4115394487402585e-17,2.676260408603189e-28,3.76,0.0,1.0001525322133584,0.9999062217310494,3.2265066960996253e-10,1.372219298349433e-20,0.00010066958968431206,0.00010066959542261084,4.094760738985822e-14,5.065041734162339e-18,9.373362778245526e-05,9.17555869187963e-15,2.901667738349337e-14,1.9843206335832222e-08,6.6602691945945355e-09,1.3717648271049823e-08,3.2173844269867357e-09,1.162378075166859e-06,3.476231720140105e-14
7.529874226689539e-07,0.5857371519230152,4.82719201517559e-09,1.1560760471993072e-10,4.2308747326738563e-10,5.619333390741717e-09,0.0,0.0,4.573559117599047e-08,3.7960980932280335e-12,9.078866278803904e-16,1.1596131172247401e-20,8.777331701182036e-19,1.1438708410571288e-35,1.052104941542439e-27,1.408107979127115e-20,1.6295649387984098e-18,1.8314053700579833e-18,5.457618316354389e-22,4.2396414277727115e-24,2.9797850721481225e-12,4.008182986200181e-20,1.5245530245838354e-22,1.4231128215885217e-27,7.583520457762355e-24,1.1639205304178674e-18,1.4320035149846964e-18,2.636573287652595e-26,2.2851974059184165e-36,7.081293477757938e-35,4.220799798427628e-26,3.704410456497232e-24,2.7243292544178098e-17,3.3686657695071826e-28,3.76,0.0,1.0001495496759514,0.9999062201856332,3.5595635982052703e-10,1.6587596618176803e-20,0.00010363345352116828,0.00010363345960406968,4.21579199689306e-14,5.217217466307894e-18,9.37336276376016e-05,9.96109657711777e-15,3.254531702793613e-14,2.022669049491002e-08,6.831058485715844e-09,1.4562951096517441e-08,3.38015505894655e-09,1.1966001691335476e-06,3.76897080031697e-14
7.745235693905853e-07,0.5857374551025463,4.99879904422588e-09,1.206021047877666e-10,4.4808638951060536e-10,6.0295502758512146e-09,0.0,0.0,4.7259801847538335e-08,4.029878881654319e-12,1.0459438537497125e-15,1.2905860757993805e-20,9.533717235937831e-19,1.3272119277890054e-35,1.180845601225323e-27,1.5137852423606753e-20,1.8953477735491986e-18,2.041769193266015e-18,6.189622312034305e-22,4.6912972726991814e-24,3.152669818358325e-12,4.2548415566160255e-20,1.640785707905207e-22,1.816223491880344e-27,8.9111914363494e-24,1.3542776699052807e-18,1.5381506414211301e-18,3.02450596259461e-26,3.195413361379249e-36,8.584069039592546e-35,5.028674735535064e-26,4.171509504869282e-24,3.064031418565782e-17,4.206774548302879e-28,3.76,0.0,1.0001465671298493,0.9999062186286753,3.9127718667653017e-10,1.9928861685477466e-20,0.00010659730851573696,0.00010659731495349336,4.336822893488602e-14,5.369392744549128e-18,9.373362749166555e-05,1.0781166801560503e-14,3.6365624803725777e-14,2.060583083838852e-08,6.999430589623145e-09,1.5429502365147033e-08,3.546023436362115e-09,1.23082215563336e-06,4.07784007123902e-14
7.960597161122167e-07,0.5857377582825724,5.168764547221204e-09,1.2556582579353256e-10,4.733486302273499e-10,6.45402571995454e-09,0.0,0.0,4.879426302927061e-08,4.27133615124534e-12,1.1999217054866892e-15,1.4311950556887113e-20,1.0324049426042836e-18,1.5308757011218414e-35,1.3192599941937593e-27,1.622993211174696e-20,2.193492968065968e-18,2.268650710974707e-18,6.98866597753369e-22,5.172984323656474e-24,3.330429342588962e-12,4.508894013434174e-20,1.7609833125332225e-22,2.29855928912048e-27,1.0414172692885569e-23,1.5679145544532516e-18,1.6479440846445467e-18,3.454337535714858e-26,4.420242532846708e-36,1.0342635081041463e-34,5.953384908894212e-26,4.677592746440357e-24,3.431685695730934e-17,5.214362384412679e-28,3.76,0.0,1.0001435845751718,0.9999062170603251,4.2863612674347984e-10,2.380504704179407e-20,0.00010956115466802183,0.00010956116147090214,4.457853429206029e-14,5.52156756886812e-18,9.373362734466327e-05,1.16354768325258e-14,4.048953061450472e-14,2.098074889151169e-08,7.165476895163139e-09,1.6317004963406643e-08,3.7149547723606033e-09,1.2650440345119785e-06,4.4031972496201506e-14
8.175958628338481e-07,0.5857380614630742,5.337052091545251e-09,1.3049536857882018e-10,4.988357598812697e-10,6.892620979278578e-09,0.0,0.0,5.033884099518102e-08,4.5205203232894995e-12,1.3710606504986377e-15,1.5817540664686808e-20,1.1148140754365492e-18,1.7560469953268488e-35,1.4675718078404557e-27,1.735668243801576e-20,2.5265834142504168e-18,2.5127453814285336e-18,7.857927660908306e-22,5.685447295866335e-24,3.513063635305208e-12,4.7703403528326887e-20,1.8850746225030678e-22,2.8860529144171004e-27,1.2107969985124139e-23,1.8067055274800754e-18,1.7613337933771956e-18,3.9289623917180325e-26,6.0525370491555e-36,1.2389902764287015e-34,7.006159479106777e-26,5.224104757455334e-24,3.828298975341196e-17,6.417957619440265e-28,3.76,0.0,1.0001406020120458,0.9999062154807269,4.680529558042308e-10,2.8280029575708143e-20,0.0001125249919780273,0.0001125249991563165,4.578883603889344e-14,5.6737419392349786e-18,9.373362719660548e-05,1.2523697910813767e-14,4.4928798306071246e-14,2.1351552483701686e-08,7.329282899764082e-09,1.722517286189544e-08,3.886915210214349e-09,1.299265805615139e-06,4.7453873564979314e-14
8.391320095554794e-07,0.5857383646440338,5.5036351715683245e-09,1.3538785903940293e-10,5.245114334811103e-10,7.34519469452153e-09,0.0,0.0,5.1893406094047925e-08,4.777481152208362e-12,1.5606479210803843e-15,1.742571475564755e-20,1.2005773278247544e-18,2.0039030621962953e-35,1.625990329795957e-27,1.8517476022153153e-20,2.8972889985931844e-18,2.77475089642219e-18,8.80056746348957e-22,6.2294084821082695e-24,3.700572686971778e-12,5.0391805709062063e-20,2.0129892860395022e-22,3.596704971064088e-27,1.400872298343361e-23,2.0725902129537054e-18,1.8782699341642267e-18,4.4513589287340294e-26,8.208011048652918e-36,1.4761640155093333e-34,8.198687873078568e-26,5.8124434356441505e-24,4.2548439170646494e-17,7.84702205877575e-28,3.76,0.0,1.0001376194406038,0.9999062138900218,5.0954441732465e-10,3.3422672465318155e-20,0.00011548882044575851,0.00011548882800975741,4.6999134173827223e-14,5.82591585565832e-18,9.37336270475063e-05,1.3445470034858893e-14,4.9695013496454737e-14,2.1718337668030028e-08,7.49092831825096e-09,1.8153730381558364e-08,4.061871720116964e-09,1.3334874687886288e-06,5.104742781133276e-14
8.606681562771108e-07,0.5857386678254335,5.668495811942135e-09,1.4024089286434666e-10,5.503414041719551e-10,7.811603659923169e-09,0.0,0.0,5.34578325122956e-08,5.0422677455633336e-12,1.770016776656719e-15,1.9139501026587324e-20,1.289670346973499e-18,2.2756117071943638e-35,1.7947113427963297e-27,1.9711697129742336e-20,3.30836319859056e-18,3.0553669362534913e-18,9.819724158366316e-22,6.805568579563502e-24,3.892956488052932e-12,5.315414663688096e-20,2.144658137574608e-22,4.450745347022904e-27,1.6133186697526294e-23,2.3675712299021035e-18,1.998703161968923e-18,5.0245882180536126e-26,1.1029772684737217e-35,1.7496595901516362e-34,9.543095773124343e-26,6.443958332671828e-24,4.7122578838187876e-17,9.534132317218217e-28,3.76,0.0,1.0001346368609845,0.9999062122883464,5.531243925481773e-10,3.930698706636741e-20,0.00011845264007122115,0.00011845264803124615,4.8209428698096645e-14,5.978089318160961e-18,9.373362689737871e-05,1.4400406567392362e-14,5.4799573284021056e-14,2.208119039371603e-08,7.650487269539945e-09,1.9102411478771483e-08,4.239792010562623e-09,1.3677090238782902e-06,5.481583384610879e-14
8.822043029987422e-07,0.5857389710072562,5.8316233259314955e-09,1.45052484075705e-10,5.762935098841031e-10,8.291703482498875e-09,0.0,0.0,5.5031998041459906e-08,5.314928582862851e-12,2.0005457285669826e-15,2.0961873344058768e-20,1.3820666630423284e-18,2.572329740045136e-35,1.9739180025214353e-27,2.0938743657948453e-20,3.762639600130026e-18,3.3552949469913335e-18,1.091851255386863e-21,7.414607500009484e-24,4.090215029012486e-12,5.599042627172383e-20,2.2800134464839584e-22,5.470796897576668e-27,1.849871186568496e-23,2.6937118460101914e-18,2.122584837417051e-18,5.651792752277885e-26,1.4693536320227658e-35,2.063662230534807e-34,1.1051920230464515e-25,7.119949376968033e-24,5.2014421469853666e-17,1.1515161223918298e-27,3.76,0.0,1.00013165427333,0.999906210675835,5.9880407024894e-10,4.6012288250193395e-20,0.00012141645085442175,0.00012141645922080447,4.9419719612054406e-14,6.130262326744872e-18,9.373362674623502e-05,1.5388098467304192e-14,6.025367767781307e-14,2.2440187961091662e-08,7.808028517082875e-09,2.0070959058898133e-08,4.420644452316299e-09,1.4019304707300141e-06,5.876216636718521e-14
9.037404497203736e-07,0.585739274189486,5.9930132158660996e-09,1.4982101742403883e-10,6.023376424905853e-10,8.785349143883564e-09,0.0,0.0,5.661578385285621e-08,5.595511533209275e-12,2.2536577339374044e-15,2.2895752543262573e-20,1.4777380886261813e-18,2.8952017016769415e-35,2.1637816846356013e-27,2.2198028583128304e-20,4.2630283599411054e-18,3.675237936011636e-18,1.2100021250377146e-21,8.05718515605988e-24,4.29234830031382e-12,5.890064457322571e-20,2.4189891020463204e-22,6.682040863481092e-27,2.1123224497566298e-23,3.0531335872606627e-18,2.2498671970888566e-18,6.336195277162613e-26,1.9413582746147795e-35,2.4226797846060675e-34,1.2738084196282955e-25,7.841665952513322e-24,5.723261338951399e-17,1.3829458814254087e-27,3.76,0.0,1.0001286716777869,0.9999062090526174,6.465921146182316e-10,5.3623343069336474e-20,0.00012438025279536754,0.0001243802615784546,5.0630006915008656e-14,6.282434881399445e-18,9.373362659408752e-05,1.6408118155230324e-14,6.60683226008438e-14,2.2795400283954675e-08,7.963615746879033e-09,2.1059124323058502e-08,4.604398013349469e-09,1.436151809189745e-06,6.288937780683026e-14
9.25276596442005e-07,0.5857395773721067,6.152666203375503e-09,1.545452045988372e-10,6.284457024990228e-10,9.292395475866657e-09,0.0,0.0,5.8209074281195654e-08,5.884063871835431e-12,2.5308193644676894e-15,2.4944007835820247e-20,1.5766550774432902e-18,3.245358819724938e-35,2.3644627909117993e-27,2.3488980948060022e-20,4.8125126344670926e-18,4.015900282423869e-18,1.3367310743388893e-21,8.733942218883197e-24,4.4993562924198855e-12,6.188480150071552e-20,2.5615207435044066e-22,8.112383488549615e-27,2.4025204744195595e-23,3.44801381866966e-18,2.380503482857806e-18,7.08109770143512e-26,2.544953813510153e-35,2.8315549234498083e-34,1.4614870738504846e-25,8.610306299777661e-24,6.278543128945424e-17,1.6520032477717675e-27,3.76,0.0,1.0001256890745043,0.9999062074188207,6.964948300633921e-10,6.223051267200195e-20,0.00012734404589406643,0.00012734405510421898,5.1840290607016054e-14,6.434606982124556e-18,9.373362644094812e-05,1.746002302468254e-14,7.225429432475734e-14,2.3146890981159043e-08,8.117307870615557e-09,2.2066666150877844e-08,4.791022203348912e-09,1.4703730391034766e-06,6.720030021102568e-14
9.468127431636363e-07,0.585739880555103,6.3105873779679875e-09,1.5922404418990806e-10,6.545915420128059e-10,9.812697559832564e-09,0.0,0.0,5.981175661871683e-08,6.18063229557883e-12,2.8335399555410504e-15,2.71094582888484e-20,1.6787870437681896e-18,3.6239181481427856e-35,2.5761115066070983e-27,2.4811046461003115e-20,5.414144994730093e-18,4.377987559442126e-18,1.4723411830596359e-21,9.445500844012626e-24,4.711238995793218e-12,6.494289701322922e-20,2.7075458436869425e-22,9.792623322585787e-27,2.722366525713482e-23,3.8805833099321735e-18,2.5144480359132355e-18,7.889880078539642e-26,3.3114045017045346e-35,3.2954773083392068e-34,1.6695897193070513e-25,9.427017206325177e-24,6.868078098948842e-17,1.963372586017937e-27,3.76,0.0,1.0001227064636342,0.9999062057745696,7.485163218738899e-10,7.192988742028115e-20,0.0001303078301505271,0.00013030783979812074,5.305057068839245e-14,6.5867786289297215e-18,9.373362628682849e-05,1.854335861302333e-14,7.882216519933245e-14,2.349471831772391e-08,8.269159342546464e-09,2.309335052165787e-08,4.980487026509165e-09,1.5045941603172517e-06,7.169764730869492e-14
9.683488898852677e-07,0.5857401837384595,6.466785452987093e-09,1.6385678530418716e-10,6.807508984480081e-10,1.0346111059600705e-08,0.0,0.0,6.142372092106472e-08,6.485262937344693e-12,3.1633707406569052e-15,2.939487434276973e-20,1.784102644459985e-18,4.031981858868379e-35,2.7988685037737168e-27,2.616368777220192e-20,6.0710438450099715e-18,4.762206366151202e-18,1.6171324283432746e-21,1.019246536235325e-23,4.927996400895959e-12,6.80749310695608e-20,2.8570037538822064e-22,1.1756618718873426e-26,3.073812918764202e-23,4.353123798577498e-18,2.6516563606714373e-18,8.765999654078036e-26,4.278140090974448e-35,3.8199957287597947e-34,1.8995089469224165e-25,1.0292893955848299e-23,7.492619797324088e-17,2.3221396147954346e-27,3.76,0.0,1.0001197238453283,0.9999062041199848,8.02658651874946e-10,8.282341520018928e-20,0.000133271605564759,0.00013327161566018342,5.426084715901773e-14,6.738949821819659e-18,9.373362613173995e-05,1.9657661448682837e-14,8.578229054484361e-14,2.383893601425123e-08,8.41922048027043e-09,2.4138949975668058e-08,5.17276294142735e-09,1.5388151726771624e-06,7.638401673251686e-14
9.89885036606899e-07,0.5857404869221622,6.621272118246425e-09,1.6844289468642566e-10,7.06901321209389e-10,1.0892492496287814e-08,0.0,0.0,6.304485982553512e-08,6.798001379617284e-12,3.5219039756515233e-15,3.1802979341066124e-20,1.892570025792449e-18,4.470636658523122e-35,3.0328655880032227e-27,2.754638448585719e-20,6.786389861034749e-18,5.16926416656818e-18,1.7714015745436213e-21,1.0975422934430923e-23,5.149628498189851e-12,7.128090362830775e-20,3.0098357166890524e-22,1.404145506455524e-26,3.45886079627187e-23,4.8679655617582005e-18,2.7920851632819184e-18,9.712989972508193e-26,5.489724240478601e-35,4.411030221217355e-34,2.1526656692279394e-25,1.1208980505611104e-23,8.152884948879973e-17,2.733808939511407e-27,3.76,0.0,1.0001167412197423,0.9999062024551855,8.589219883893895e-10,9.501902294515098e-20,0.00013623537213677234,0.00013623538269043082,5.5471120018787135e-14,6.89112056079224e-18,9.37336259756937e-05,2.08024615925546e-14,9.31448065818258e-14,2.4179593941389153e-08,8.567537782223843e-09,2.520324311580751e-08,5.367820827077223e-09,1.5730360760293497e-06,8.12618923574893e-14
