Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70)
1.4884613063508062e-06,0.8924807867197528,5.2684458486011164e-08,6.953896324475623e-08,2.4140373245312775e-08,2.252180852433804e-07,0.0,0.0,1.8843807776587477e-07,2.9290729331828187e-10,3.1142480488285532e-06,2.9227434579272734e-08,2.4111810335921074e-08,1.6081135793795172e-20,1.269038667882923e-13,1.0226786568380986e-08,2.1959669205705634e-08,2.2324591034748878e-05,3.2039652451438814e-10,4.306125644504046e-12,0.0006768260433383291,6.583937226902618e-09,3.9450062029788816e-10,6.01948201352167e-16,6.190364530550413e-13,1.9418672595534353e-07,1.2556561456083544e-11,1.6543940404493483e-14,2.1202915227177827e-16,9.16193798844435e-18,2.1343056265531952e-13,2.9491238309185735e-16,8.55079199916495e-12,4.1936975905913895e-14,3.76,0.0,0.0005649338537747753,0.9978481565733531,1.0946181933555265e-07,7.755748610075148e-11,0.5300120764261597,0.5286312259256852,6.229957726403397e-07,1.8242315834106255e-09,0.0021286615738169046,2.6660460340223084e-07,1.4262887753623492e-09,1.2220637694248075e-14,1.0226904574845812e-12,1.979458650300477e-05,2.2808958597853727e-09,3.762101041229722e-07
1.4962841640804833e-06,0.892484492889164,5.298365370957261e-08,6.964826446242518e-08,2.423649104562293e-08,2.277010165855295e-07,0.0,0.0,1.9019227421806726e-07,2.9657324814768597e-10,3.1500837767273228e-06,2.9478299210171023e-08,2.4281258116884734e-08,1.6333480086585435e-20,1.2829562233879802e-13,1.0242509740815944e-08,2.215940543070143e-08,2.2459565002610625e-05,3.2388595996057895e-10,4.345090087736049e-12,0.0006810116379958584,6.626725677907883e-09,3.951109191557757e-10,6.128896473054831e-16,6.246862442775103e-13,1.9571033785228095e-07,1.2636296672311702e-11,1.6814742678579048e-14,2.17112425108944e-16,9.331447978465973e-18,2.1528232107015828e-13,2.9718867211468493e-16,8.587022009522646e-12,4.23448216156476e-14,3.76,0.0,0.0005449875056581515,0.9978480142743329,1.1046468217941116e-07,7.873690821467326e-11,0.5300362427415914,0.5286468456632916,6.195764630072272e-07,1.823868291732865e-09,0.0021286612702195373,2.6823552427748184e-07,1.4264168767863126e-09,1.228067557776097e-14,1.0267905359950095e-12,1.990042854471935e-05,2.2809535157596274e-09,3.7879981982762674e-07
1.5041070218101604e-06,0.8924880910336807,5.328366225508247e-08,6.9757816364774e-08,2.4332904841787923e-08,2.3019817910132388e-07,0.0,0.0,1.919538014893568e-07,3.00262816188448e-10,3.1861137036028703e-06,2.972954886872247e-08,2.4450718725448373e-08,1.6588450509061722e-20,1.2969343155844778e-13,1.0258205499614634e-08,2.2359907944149986e-08,2.2594528484436268e-05,3.2739036985660177e-10,4.384229799525489e-12,0.0006851973635344348,6.669515702816875e-09,3.957200055205134e-10,6.239737351150152e-16,6.303577704021685e-13,1.9723637372787562e-07,1.271624719665413e-11,1.7088279860029958e-14,2.2228748805487156e-16,9.503173782456009e-18,2.1714171321309396e-13,2.9946855530302245e-16,8.62335478971691e-12,4.275437180547528e-14,3.76,0.0,0.0005257459180943308,0.997847871955414,1.1147147443756786e-07,7.992708851401201e-11,0.5300597046053587,0.5286617603694875,6.162778149138261e-07,1.8235173111220791e-09,0.002128660966581227,2.698664850579056e-07,1.4265429085035249e-09,1.234089247144208e-14,1.0309020590864025e-12,2.00061043133102e-05,2.2810085869039733e-09,3.8139706862842197e-07
1.5119298795398375e-06,0.8924915849709447,5.3584475277584556e-08,6.986762116349089e-08,2.442961356226682e-08,2.3270957931780957e-07,0.0,0.0,1.9372265108786344e-07,3.039759974703235e-10,3.2223375602199714e-06,2.998118294783217e-08,2.462019153925242e-08,1.684606168779521e-20,1.310972910675009e-13,1.0273876402378383e-08,2.2561178815548398e-08,2.2729481317879652e-05,3.309097458372837e-10,4.4235450634981696e-12,0.0006893832140562657,6.7123072298702325e-09,3.963279840748722e-10,6.352017623598923e-16,6.360510897715549e-13,1.9876483739791213e-07,1.2796411596939768e-11,1.7364566568375178e-14,2.27555509013622e-16,9.677135228929555e-18,2.190087637155948e-13,3.01752043217746e-16,8.659790211233569e-12,4.316563084558883e-14,3.76,0.0,0.0005071841899112178,0.9978477296167603,1.1248220687770128e-07,8.112806766726495e-11,0.5300824869124706,0.5286759949557436,6.13095565048368e-07,1.8231782065958056e-09,0.0021286606629017024,2.714974837541946e-07,1.426666944833266e-09,1.2401300822464989e-14,1.0350250965378629e-12,2.0111613918178458e-05,2.2810608139894152e-09,3.840018717316156e-07
1.5200517294094947e-06,0.8924951061346974,5.389762739210447e-08,6.998189249007848e-08,2.4530329388412623e-08,2.353320373440596e-07,0.0,0.0,1.9556684505463303e-07,3.078560817916744e-10,3.260150805462515e-06,3.0242840717724875e-08,2.479615392986731e-08,1.7116328649559002e-20,1.3256120482953806e-13,1.029012258817809e-08,2.2770957508853242e-08,2.286958065719671e-05,3.3457946037419616e-10,4.464549018028234e-12,0.0006937291752776035,6.7567357782662826e-09,3.9695813553513034e-10,6.470126248380502e-16,6.419851306917649e-13,2.0035429239544156e-07,1.2879864701106203e-11,1.765433799415059e-14,2.3312449309297073e-16,9.860132375391423e-18,2.2095530281053406e-13,3.041266321468715e-16,8.697726648539084e-12,4.3594421094277864e-14,3.76,0.0,0.0004886066279858412,0.9978475818171638,1.1353575032019096e-07,8.238641819292199e-11,0.530105446679134,0.5286900797259377,6.099104395700494e-07,1.8228382575254828e-09,0.0021286603475742607,2.731908578075684e-07,1.426793687411642e-09,1.2464234081227383e-14,1.0393178926565499e-12,2.0220980445533957e-05,2.281112321845429e-09,3.8671424675543867e-07
1.5281735792791518e-06,0.8924985229155061,5.4211627875836593e-08,7.009644067487758e-08,2.4631360661763485e-08,2.3796985635503138e-07,0.0,0.0,1.9741891310833412e-07,3.117616182373121e-10,3.2981724969447287e-06,3.050491172107299e-08,2.4972128183491716e-08,1.7389474366431858e-20,1.3403163381623717e-13,1.030634727874973e-08,2.2981568954390166e-08,2.3009668180189014e-05,3.3826529097348427e-10,4.505742822739509e-12,0.0006980752589492865,6.801165797144558e-09,3.975873098124135e-10,6.589815194618135e-16,6.479427906091884e-13,2.019463730360545e-07,1.2963545305044257e-11,1.7947105623284718e-14,2.387962766264069e-16,1.0045583334602418e-17,2.2291015072067436e-13,3.0650512991998694e-16,8.735773377542455e-12,4.402506293119831e-14,3.76,0.0,0.000470710085772147,0.9978474339966344,1.1459356452213876e-07,8.365649859933787e-11,0.530127725739543,0.5287034832169826,6.068419109755058e-07,1.8225102048137685e-09,0.002128660032203958,2.7488426859320926e-07,1.426918433720159e-09,1.2527370934594154e-14,1.0436230201557721e-12,2.0330168122738608e-05,2.281161205496394e-09,3.8943481076873485e-07
1.536295429148809e-06,0.8925018391401357,5.452646748873942e-08,7.021126759982181e-08,2.473270608754791e-08,2.4062304345954917e-07,0.0,0.0,1.9927884574290106e-07,3.1569260613853604e-10,3.3364023340025895e-06,3.076739547753596e-08,2.514811367781095e-08,1.7665515356277458e-20,1.3550857528342465e-13,1.032255301419046e-08,2.319301545812651e-08,2.314974372407171e-05,3.4196723076015404e-10,4.547126794172902e-12,0.0007024214591582731,6.8455972151458064e-09,3.9821561098624577e-10,6.711099278786014e-16,6.539241346291264e-13,2.0354108392118652e-07,1.304745191579452e-11,1.8242886189394706e-14,2.4457220154241175e-16,1.023351075450052e-17,2.248733347474047e-13,3.088875484464393e-16,8.77393019202822e-12,4.4457561259213456e-14,3.76,0.0,0.0004534695983467847,0.9978472861553362,1.1565566150270956e-07,8.493835483943722e-11,0.5301493490524131,0.5287162304041227,6.038857050378411e-07,1.8221936123646658e-09,0.002128659716790743,2.765777141177457e-07,1.4270412582246405e-09,1.2590712048128604e-14,1.0479404672259251e-12,2.0439177090436027e-05,2.2812074893184627e-09,3.9216358710023034e-07
1.544417279018466e-06,0.8925050584959511,5.484213720295342e-08,7.032637496396e-08,2.4834364343063596e-08,2.4329160570211567e-07,0.0,0.0,2.0114663345200948e-07,3.1964904458974237e-10,3.37484001620853e-06,3.1030291569110456e-08,2.532410981388795e-08,1.7944468188007977e-20,1.36992026819459e-13,1.0338742232398863e-08,2.34052993215614e-08,2.3289807132029473e-05,3.456852736566194e-10,4.588701248625465e-12,0.0007067677702082366,6.890029963718045e-09,3.988431389865892e-10,6.83399341788055e-16,6.599292277631845e-13,2.051384297517271e-07,1.3131583075879711e-11,1.8541696551956963e-14,2.5045362178623697e-16,1.0423937438782694e-17,2.2684488210216707e-13,3.1127389965231657e-16,8.81219686684597e-12,4.4891920982492614e-14,3.76,0.0,0.00043686111595510145,0.9978471382934263,1.1672205326528256e-07,8.623203301478954e-11,0.5301703406615067,0.5287283453470548,6.010377042152799e-07,1.8218880600687065e-09,0.002128659401335423,2.782711924612318e-07,1.4271622326465094e-09,1.2654262036785811e-14,1.052270221482605e-12,2.0548007494985054e-05,2.2812512856823843e-09,3.9490059894184454e-07
1.5525391288881232e-06,0.8925081845348773,5.515862819725659e-08,7.044176429224616e-08,2.493633407982402e-08,2.459755500639418e-07,0.0,0.0,2.030222667294123e-07,3.2363093244921045e-10,3.4134852433810055e-06,3.129359963760615e-08,2.5500116015298888e-08,1.822634948173626e-20,1.384819863354917e-13,1.035491727255639e-08,2.3618422841279038e-08,2.3429858253088545e-05,3.494194143598123e-10,4.630466502172908e-12,0.0007111141866116207,6.934463977006735e-09,3.994699897340197e-10,6.9585126295484825e-16,6.659581349149145e-13,2.0673841532187583e-07,1.321593736242107e-11,1.8843553695898137e-14,2.564419033990187e-16,1.0616886347026476e-17,2.288248199063327e-13,3.136641954743418e-16,8.850573158994258e-12,4.5328147005186975e-14,3.76,0.0,0.00042086147044058646,0.9978469904110564,1.1779275179499769e-07,8.753757937502688e-11,0.5301907237291983,0.5287398512235113,5.98293941903785e-07,1.8215931432165067e-09,0.0021286590858381506,2.799647017744489e-07,1.4272814260638363e-09,1.2718018386976868e-14,1.0566122458026777e-12,2.065665948832136e-05,2.281292696720562e-09,3.976458693488612e-07
1.5606609787577803e-06,0.892511220678635,5.547593185166336e-08,7.055743694395715e-08,2.5038613925604315e-08,2.486748834639559e-07,0.0,0.0,2.0490573606926582e-07,3.2763826833991263e-10,3.4523377155936635e-06,3.155731938221006e-08,2.5676131727301144e-08,1.8511175908909758e-20,1.3997845205598128e-13,1.0371080378506701e-08,2.3832388308458614e-08,2.3569896941917122e-05,3.531696483188788e-10,4.6724228706904735e-12,0.0007154607030819911,6.97889919174934e-09,4.0009625527585363e-10,7.084672032215749e-16,6.720109208663731e-13,2.0834104551327518e-07,1.3300513386273633e-11,1.914847473117909e-14,2.625384245969217e-16,1.081238059482626e-17,2.308131751911106e-13,3.16058447854054e-16,8.889058808638251e-12,4.57662442301732e-14,3.76,0.0,0.00040544834293718086,0.9978468425083732,1.1886776905643637e-07,8.885504031723669e-11,0.530210520568773,0.5287507703615821,5.956505969061106e-07,1.8213084719343788e-09,0.0021286587702990683,2.8165824027630915e-07,1.4273989050085632e-09,1.2781980334937814e-14,1.0609665096095711e-12,2.076513322774788e-05,2.2813317993818957e-09,4.0039942124016987e-07
1.5687828286274374e-06,0.892514170223522,5.579403974216171e-08,7.067339412075987e-08,2.5141202486400046e-08,2.5138961275979316e-07,0.0,0.0,2.0679703196644593e-07,3.3167105065034457e-10,3.4913971331841456e-06,3.1821450557134805e-08,2.5852156416031646e-08,1.8798964192431387e-20,1.4148142250945016e-13,1.0387233702036711e-08,2.404719800845163e-08,2.370992305858608e-05,3.5693597171343877e-10,4.7145706698723706e-12,0.0007198073145266694,7.0233355471739785e-09,4.0072202391837125e-10,7.212486845217104e-16,6.780876502653377e-13,2.0994632528940213e-07,1.3385309791179757e-11,1.9456476892372715e-14,2.687445758503089e-16,1.1010443453935129e-17,2.3280997489749365e-13,3.184566687320539e-16,8.927653540098355e-12,4.620621755786041e-14,3.76,0.0,0.00039060023275254554,0.997846694585517,1.1994711699142962e-07,9.018446238533129e-11,0.5302297526755361,0.528761124270845,5.931039881040622e-07,1.8210336706407867e-09,0.0021286584547185075,2.8335180625135485e-07,1.4275147335601388e-09,1.2846148388764526e-14,1.0653329844291955e-12,2.0873428875685906e-05,2.2813686800644124e-09,4.031612773985707e-07
1.5769046784970945e-06,0.8925170363450049,5.611294363558398e-08,7.078963687444814e-08,2.524409834830111e-08,2.5411974474876545e-07,0.0,0.0,2.086961449168546e-07,3.3572927753537673e-10,3.5306631967625323e-06,3.208599296934748e-08,2.6028189567734117e-08,1.9089731106768806e-20,1.4299089651947576e-13,1.0403379306062685e-08,2.426285422038911e-08,2.3849936468381974e-05,3.6071838143238916e-10,4.756910215249836e-12,0.000724154016039635,7.067772984901986e-09,4.013473803552697e-10,7.341972388926591e-16,6.841883876132087e-13,2.1155425969020385e-07,1.3470325252940653e-11,1.9767577538237194e-14,2.7506175996293173e-16,1.1211098352404778e-17,2.348152458763012e-13,3.2085887004272836e-16,8.966357062800132e-12,4.6648071885057244e-14,3.76,0.0,0.0003762964273780713,0.9978465466426234,1.210308075169852e-07,9.152589226939641e-11,0.5302484407567962,0.5287709336723658,5.906505693238108e-07,1.820768377522476e-09,0.002128658139096694,2.850453980473486e-07,1.4276289734357374e-09,1.2910521842114391e-14,1.0697116351577644e-12,2.0981546599478974e-05,2.28140342250392e-09,4.0593146047113734e-07
1.5850265283667517e-06,0.892519822102137,5.6432635484609293e-08,7.090616611435957e-08,2.534730007928192e-08,2.5686528616881197e-07,0.0,0.0,2.1060306541771784e-07,3.3981294691712624e-10,3.5701356072194366e-06,3.2350946476376503e-08,2.6204230688014156e-08,1.938349347805099e-20,1.4450687319591267e-13,1.0419519167723183e-08,2.4479359216794915e-08,2.3989937041619808e-05,3.645168750532437e-10,4.799441822207907e-12,0.0007285008028946819,7.112211448854216e-09,4.019724057924088e-10,7.473144084888853e-16,6.903131972536058e-13,2.131648538269701e-07,1.3555558478605988e-11,2.0081794151285384e-14,2.814913921511337e-16,1.1414368874717103e-17,2.3682901488831276e-13,3.232650637094305e-16,9.005169072179728e-12,4.709181210389663e-14,3.76,0.0,0.00036251697358864943,0.9978463986798233,1.2211885252333023e-07,9.287937680502034e-11,0.530266604760759,0.5287802185276127,5.882869243880469e-07,1.8205122440296217e-09,0.0021286578234338267,2.867390140729504e-07,1.4277416840772025e-09,1.2975100109145636e-14,1.0741024257653495e-12,2.108948657119684e-05,2.281436103549672e-09,4.0870999296963645e-07
1.601270228106066e-06,0.8925251642023823,5.7074351760675935e-08,7.114008701948878e-08,2.555461533978855e-08,2.624026239625501e-07,0.0,0.0,2.1444029106803186e-07,3.4805660370088815e-10,3.649698273779375e-06,3.288208644537489e-08,2.655633494932811e-08,1.998007215478866e-20,1.4755833236831936e-13,1.045178916129207e-08,2.491492461800047e-08,2.426989918371524e-05,3.7216210763486385e-10,4.8850824817651825e-12,0.0007371946145866037,7.201091242084525e-09,4.032217717651415e-10,7.740608126400309e-16,7.026352899352631e-13,2.1639404208166416e-07,1.3726673201398366e-11,2.0719645825143796e-14,2.94693724158028e-16,1.1828851911758311e-17,2.4088215360571554e-13,3.2808947572125875e-16,9.083117267852568e-12,4.7984969755735843e-14,3.76,0.0,0.0003364549409410015,0.9978461026949997,1.2430805339470447e-07,9.562269789660942e-11,0.5303014366973992,0.5287972908105762,5.838159133576506e-07,1.820026125184861e-09,0.002128657191985821,2.90126312738985e-07,1.4279627445396726e-09,1.3104869615919695e-14,1.082920279071119e-12,2.1304833969159804e-05,2.281495582062083e-09,4.1429219561796846e-07
1.6158895578714489e-06,0.8925297256990804,5.765451412242641e-08,7.135160206742382e-08,2.5742230468277523e-08,2.67438994643138e-07,0.0,0.0,2.1792040068115632e-07,3.5556288256625823e-10,3.7220073853537736e-06,3.336151789451431e-08,2.687325144891501e-08,2.052740728687973e-20,1.5032688137676532e-13,1.0480830699105158e-08,2.5309858972477393e-08,2.4521820006063164e-05,3.7909781299932726e-10,4.962819087447952e-12,0.0007450192930199152,7.281086047067503e-09,4.043458165678777e-10,7.987249189510324e-16,7.138081424868055e-13,2.1930946037668873e-07,1.3881408845766846e-11,2.13045468423808e-14,3.0697484977526516e-16,1.2211071885741506e-17,2.4455930835127375e-13,3.324452196207424e-16,9.153638356519502e-12,4.879531033911814e-14,3.76,0.0,0.00031460680750007184,0.9978458362417895,1.2629334517479757e-07,9.813338659632115e-11,0.5303311786356005,0.5288110475801142,5.800672558528059e-07,1.8196167022550928e-09,0.002128656623544348,2.9317494960894234e-07,1.4281570216015928e-09,1.322235865928431e-14,1.0908974838916214e-12,2.1498040531447224e-05,2.281542792914654e-09,4.1934495612363947e-07
1.6305088876368318e-06,0.8925340695096975,5.82371123015356e-08,7.15640536818025e-08,2.5930813686478152e-08,2.7252539405183576e-07,0.0,0.0,2.2142565906071082e-07,3.6315155226435865e-10,3.794980422674938e-06,3.384228117017416e-08,2.7190186889705984e-08,2.1084711748395843e-20,1.5311649738542679e-13,1.0509880767298168e-08,2.5707578393378845e-08,2.47736974319454e-05,3.860856219322624e-10,5.0411828723623656e-12,0.0007528441820068084,7.361083400822088e-09,4.054699048513707e-10,8.239597859953784e-16,7.250599816521373e-13,2.222335784728128e-07,1.4036831283620753e-11,2.1899821091623607e-14,3.196428923059769e-16,1.2602140430886997e-17,2.4826440881188894e-13,3.3681408322443044e-16,9.224505654164179e-12,4.9611836978077126e-14,3.76,0.0,0.00029417912818352314,0.9978455697258994,1.282929289815274e-07,1.0068386732983474e-10,0.5303595009378665,0.5288233833797213,5.765617932377528e-07,1.8192320925385062e-09,0.0021286560549730028,2.962236427898346e-07,1.428347172917572e-09,1.3340504124873145e-14,1.0989134084032737e-12,2.1690674049221265e-05,2.2815844196722377e-09,4.2442511274308406e-07
1.6451282174022148e-06,0.8925382097781958,5.8822105473502766e-08,7.177744288478212e-08,2.6120356195901895e-08,2.776618594562504e-07,0.0,0.0,2.2495601087043705e-07,3.708225923839107e-10,3.86861565243244e-06,3.432437700755734e-08,2.7507138999800108e-08,2.165208554559242e-20,1.5592718447934473e-13,1.0538948169930085e-08,2.6108095852820325e-08,2.5025530863923413e-05,3.931255426716184e-10,5.12017567233337e-12,0.0007606692596715136,7.4410830483600436e-09,4.065943992327556e-10,8.497747752054438e-16,7.363911756955627e-13,2.251664281621279e-07,1.4192934004161863e-11,2.2505574948320146e-14,3.327065645581883e-16,1.3002200766121902e-17,2.5199760782924987e-13,3.411961351319485e-16,9.295716985186028e-12,5.043457791221433e-14,3.76,0.0,0.00027507955048240116,0.9978453031479313,1.3030687297105984e-07,1.0327441840903984e-10,0.5303864959331313,0.5288343906000236,5.73283713908271e-07,1.8188706827897742e-09,0.002128655486272854,2.992723849265838e-07,1.4285334732234802e-09,1.3459303265190827e-14,1.1069678003718565e-12,2.1882735672925043e-05,2.28162082870737e-09,4.295327919455831e-07
1.6597475471675977e-06,0.892542159756654,5.940945440927346e-08,7.199176969566096e-08,2.631084912503998e-08,2.828484275704549e-07,0.0,0.0,2.2851140080876474e-07,3.7857598014746214e-10,3.942911344800359e-06,3.48078065226413e-08,2.7824105659881132e-08,2.2229629230843224e-20,1.5875894912519793e-13,1.0568041026857462e-08,2.651142423035402e-08,2.5277319744293934e-05,4.0021758921339245e-10,5.199799322603315e-12,0.0007684945055606549,7.521084752524573e-09,4.077196344513077e-10,8.761793553060642e-16,7.478020905192267e-13,2.2810804164947192e-07,1.4349710766208312e-11,2.3121916052384576e-14,3.461747159688258e-16,1.3411397763576227e-17,2.557590573217089e-13,3.4559144353324774e-16,9.367270087385129e-12,5.126356126416592e-14,3.76,0.0,0.0002572217274732587,0.997845036508447,1.3233524489783545e-07,1.0590531961444218e-10,0.5304122499461702,0.5288441556235725,5.702182344726232e-07,1.818530964671218e-09,0.0021286549174448686,3.023211691455326e-07,1.4287161792774618e-09,1.3578753220545202e-14,1.115060398225175e-12,2.207422658898583e-05,2.281652356848311e-09,4.346681188296679e-07
1.6743668769329807e-06,0.892545931813178,5.999912140100922e-08,7.22070332261132e-08,2.650228355153254e-08,2.880851345700995e-07,0.0,0.0,2.3209177361306978e-07,3.8641169043147213e-10,4.017865773541946e-06,3.529257118221989e-08,2.8141084893132865e-08,2.2817443902882878e-20,1.6161180004134758e-13,1.0597166817960535e-08,2.6917576309000978e-08,2.5529063552492105e-05,4.0736178100438436e-10,5.280055657981482e-12,0.0007763199005506182,7.601088292748418e-09,4.0884591915792865e-10,9.031831025836507e-16,7.5929308954023e-13,2.3105845148850473e-07,1.4507155585847209e-11,2.3748953300134077e-14,3.60056334104287e-16,1.3829877951361131e-17,2.5954890829198e-13,3.500000761588098e-16,9.439162623580824e-12,5.209881502737373e-14,3.76,0.0,0.00024052492668174384,0.9978447698079725,1.343781120936355e-07,1.0857685218028871e-10,0.5304368436886436,0.5288527592161424,5.673515327850153e-07,1.8182115279203125e-09,0.002128654348489893,3.053699890230316e-07,1.4288955310351469e-09,1.3698850222063718e-14,1.1231909274830965e-12,2.226514801710754e-05,2.281679319350523e-09,4.398312171380929e-07
1.6889862066983636e-06,0.8925495375253863,6.059107019149215e-08,7.24232317680673e-08,2.6694650522414548e-08,2.9337201610701006e-07,0.0,0.0,2.3569707406369354e-07,3.943296957870994e-10,4.093477216106289e-06,3.5778672775914725e-08,2.845807485582215e-08,2.341563120672024e-20,1.644857480744204e-13,1.0626332424832914e-08,2.7326564771787285e-08,2.5780761802665465e-05,4.1455814265006944e-10,5.360946512969805e-12,0.0007841454267610532,7.681093463898946e-09,4.099735376029404e-10,9.307957011603994e-16,7.708645335823257e-13,2.3401769052314802e-07,1.4665262724654646e-11,2.438679683635544e-14,3.743605461619847e-16,1.425778951639218e-17,2.633673108356467e-13,3.544221002397811e-16,9.511392192314596e-12,5.294036705516869e-14,3.76,0.0,0.00022491366470479975,0.9978445030469977,1.3643554144923948e-07,1.112892987794469e-10,0.5304603526243874,0.5288602768922609,5.6467068538959e-07,1.8179110539671325e-09,0.0021286537794088117,3.0841883855609907e-07,1.429071752747218e-09,1.3819591215422154e-14,1.131359108980228e-12,2.2455501207742943e-05,2.2817020175508204e-09,4.450222092738016e-07
1.7036055364637466e-06,0.892552987711049,6.118526590693388e-08,7.264036287487028e-08,2.6887941072604653e-08,2.9870910732330903e-07,0.0,0.0,2.393272469877402e-07,4.0232996646168345e-10,4.169743953717699e-06,3.626611339000626e-08,2.8775073828491874e-08,2.402429333328433e-20,1.6738080608206669e-13,1.0655544170104187e-08,2.7738402198758252e-08,2.603241404142303e-05,4.21806703636763e-10,5.442473721865612e-12,0.0007919710674739355,7.761100075202912e-09,4.111027512289154e-10,9.590269432737145e-16,7.825167807813181e-13,2.3698579183390935e-07,1.4824026678456053e-11,2.5035558046535708e-14,3.8909662047291217e-16,1.4695282307270467e-17,2.6721441415047725e-13,3.58857582471779e-16,9.583956337722952e-12,5.3788245051048575e-14,3.76,0.0,0.0002103173654532186,0.9978442362259811,1.3850759939843687e-07,1.1404294350809901e-10,0.53048284731109,0.5288667792571078,5.621636090084743e-07,1.8176283099643865e-09,0.0021286532102024335,3.114677121349787e-07,1.4292450539857885e-09,1.39409733546539e-14,1.1395646594644957e-12,2.26452874397493e-05,2.2817207272234413e-09,4.502412163167543e-07
1.7182248662291295e-06,0.8925562924875134,6.178167499313365e-08,7.285842343599923e-08,2.708214624170424e-08,3.040964428650624e-07,0.0,0.0,2.429822372626557e-07,4.1041247042090307e-10,4.246664271458035e-06,3.675489538303456e-08,2.909208020774567e-08,2.4643533018916027e-20,1.7029698882178857e-13,1.068480785443932e-08,2.8153101064447726e-08,2.6284019845718945e-05,4.291074980678481e-10,5.524639118844401e-12,0.0007997968070580396,7.841107949247753e-09,4.122338001702466e-10,9.878867295610373e-16,7.942501865037453e-13,2.3996278868889135e-07,1.4983442166619517e-11,2.569534954927677e-14,4.04273968005332e-16,1.5142507837241697e-17,2.710903665463152e-13,3.6330658898288047e-16,9.656852558606444e-12,5.464247656009989e-14,3.76,0.0,0.00019667004121295888,0.9978439693453507,1.4059435190428816e-07,1.1683807187028837e-10,0.5305043937191556,0.5288723323255853,5.598190059361817e-07,1.8173621432161027e-09,0.0021286526408714275,3.145166045175336e-07,1.4294156306020417e-09,1.4062992587147782e-14,1.1478072851186276e-12,2.2834508018186527e-05,2.2817357040857266e-09,4.5548835804153705e-07
1.7328441959945125e-06,0.8925594613131778,6.238026515476945e-08,7.307740974594019e-08,2.7277257089266337e-08,3.0953405689548306e-07,0.0,0.0,2.466619898196067e-07,4.1857717337155305e-10,4.324236458342647e-06,3.7245021363026996e-08,2.9409092498571744e-08,2.5273453544767156e-20,1.7323431284544365e-13,1.0714128791373797e-08,2.857067373573171e-08,2.653557882086743e-05,4.364605644131862e-10,5.607444538026245e-12,0.0008076226308983271,7.921116921052026e-09,4.1336690466573896e-10,1.0173850693501043e-15,8.060651032773254e-13,2.429487144990231e-07,1.514350412184988e-11,2.6366285188915146e-14,4.199021438696776e-16,1.5599619287246584e-17,2.749953154552871e-13,3.677691853092914e-16,9.730078316757886e-12,5.550308896144877e-14,3.76,0.0,0.0001839099944852199,0.997843702405506,1.4269586444740146e-07,1.1967497076236879e-10,0.5305250535297933,0.5288769978206036,5.576263129918672e-07,1.8171114759692652e-09,0.00212865207141651,3.175655108053103e-07,1.4295836656212799e-09,1.4185645501145526e-14,1.156086689549901e-12,2.302316427225379e-05,2.281747195985983e-09,4.607637529356175e-07
1.7474635257598954e-06,0.8925625030321159,6.298100529766837e-08,7.329731756768465e-08,2.7473264708652617e-08,3.15021983107709e-07,0.0,0.0,2.5036644964666897e-07,4.268240387849124e-10,4.402458807390385e-06,3.773649416625017e-08,2.972610930716843e-08,2.591415873607743e-20,1.7619279639916506e-13,1.0743511840098335e-08,2.8991132470054224e-08,2.678709059871046e-05,4.438659452711062e-10,5.690891813528323e-12,0.0008154485253299116,8.001126837199832e-09,4.145022663887004e-10,1.047532080954704e-15,8.179618807319566e-13,2.4594360277717796e-07,1.530420768046481e-11,2.7048480028365887e-14,4.3599084882474364e-16,1.6066771509052606e-17,2.7892940744229413e-13,3.722454363749011e-16,9.803631044612437e-12,5.637010946165569e-14,3.76,0.0,0.00017197953913725071,0.9978434354068206,1.4481220201605387e-07,1.2255392845740156e-10,0.5305448844138009,0.528880833452043,5.555756537779737e-07,1.8168753005427589e-09,0.0021286515018383665,3.2061442642115486e-07,1.4297493300798375e-09,1.4308929337467332e-14,1.1644025771193147e-12,2.321125755338561e-05,2.2817554291256894e-09,4.660675182181403e-07
