Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49),S(4341),S(4409),C2F(3939),C2H3F2(66),S(4619),CHF3(42),S(4047),CHO2(165),C2H2F3(67),C2H2F3(68),S(5214),CFO(51),CHF2O(615),S(3044),CFO3(5914),CHFO2(172),S(459)
3.506898599277962e-19,0.7097416472076319,1.512452244787289e-24,7.431890770221648e-26,1.4668736269443048e-35,1.780091696193493e-36,0.0,0.0,2.85406989667599e-19,4.133789336912169e-34,4.851128599171376e-45,5.5729730089437824e-45,2.227241854067814e-42,1.0532578249881741e-58,3.6026176926457065e-40,7.52011173652261e-33,1.520271337365709e-21,1.040979204315105e-32,1.8068048296932028e-56,4.001358966461126e-55,5.861946549610811e-32,1.0685851279680125e-49,3.2707201037011886e-22,1.184497582231516e-50,2.80143924414766e-37,4.713165380977731e-49,2.6850213201311063e-30,1.1774011441934325e-38,2.4148213415721097e-54,2.8559196575894088e-55,1.8019380347833187e-50,1.3016717435473743e-54,1.1003646067259437e-42,3.5900227170271954e-55,3.76,0.0,0.983786490950299,0.9999999999995478,8.5343357212818e-46,4.1388758901346853e-19,2.388763823073823e-14,2.290659680906705e-14,9.810414216711774e-16,4.77018014440423e-31,4.5223093775732715e-13,1.9654495274512582e-35,7.2039169963445126e-37,1.6823610715144567e-38,3.6204087990178594e-48,1.040763161219589e-32,1.0009853413164291e-32,4.1739506047309386e-32,2.5123905858603785e-32,6.197379280988606e-37,4.671707813250024e-41,6.890204074339356e-24,5.314453615076978e-34,2.5026296118602565e-50,7.527085698667073e-49,1.3332850602266807e-43,5.2795706880019915e-58,3.8153284986412773e-38,1.1581867953634875e-46,3.270720103776586e-22,1.7757526234877363e-52,3.184514730545353e-36,1.5202713373500854e-21,9.391616782862132e-52,5.449823431896024e-20,1.5271000771187557e-30,3.727970152365212e-39,2.3091026779767044e-19,2.176768476768221e-38,1.57547467633164e-32,6.890206752488776e-24,2.5756982429406153e-46,4.310598301689463e-64,6.179658164477063e-51,1.0344765821750967e-63,9.803853758771268e-63,4.1388758901348413e-19,1.119047845116893e-35,3.656417036630899e-76,2.208236681129821e-80,2.312727481197043e-69,6.892704160791072e-32,2.9321709010811898e-52,1.614758857576943e-39,8.134251558751053e-64,2.6632423303726435e-60,2.3338577962949233e-56,2.368537955579708e-50,2.088156800961352e-80,1.0192865743285992e-51,2.4214047234753554e-36,5.1270887201606365e-48,9.87978075807725e-68,2.5691467569867142e-70,8.525470306004154e-54
7.016844026183446e-19,0.709741647207635,3.0262215315872795e-24,1.4870238444149816e-25,5.871317386311279e-35,7.125011920509063e-36,0.0,0.0,5.710619437050203e-19,1.6545930313569217e-33,3.8838525762222753e-44,4.461767053685166e-44,1.7831477414306053e-41,8.432466857955661e-58,1.4419859462678147e-39,3.010004492167125e-32,3.041863501293737e-21,4.16662969195884e-32,1.446542883267369e-55,3.203520170828553e-54,2.3463062872830455e-31,8.555178479162659e-49,6.54428184070413e-22,9.48318291021673e-50,1.1213057737925713e-36,3.773409724169087e-48,1.0747082646624476e-29,4.712788825583884e-38,1.933815579579578e-53,2.2870514803045467e-54,1.442646083288375e-49,1.0424292270890551e-53,8.809607540602815e-42,3.072818919649805e-54,3.76,0.0,0.9837864909502751,0.9999999999990952,6.83265782628636e-45,8.281347675916621e-19,4.7796030274013256e-14,4.5833095092632595e-14,1.962935181380649e-15,1.9093152022685937e-30,9.048547775900402e-13,7.866920221263889e-35,2.8834441947225285e-36,6.73382864685712e-38,2.898528402316962e-47,4.1657649556595496e-32,4.006550006018506e-32,1.6706680045931818e-31,1.005610982096805e-31,2.4805672869241137e-36,1.8699006120119953e-40,1.3786394438542123e-23,2.127166432622572e-33,2.0036253978152218e-49,6.026245348501071e-48,1.0674387421314985e-42,8.169346105860273e-57,1.5271267820478643e-37,4.635765519692774e-46,6.544281841005914e-22,1.421682342482385e-51,1.2746358007113295e-35,3.0418635012312015e-21,7.51900889083622e-51,1.0904381723257217e-19,6.11238004608356e-30,1.4921595989645832e-38,4.62021152681119e-19,8.712746734762303e-38,6.306004510634246e-32,1.3786405158119264e-23,2.062124728905661e-45,6.902573579647969e-63,4.947484036564611e-50,1.6565103584020977e-62,1.570122529002957e-61,8.281347675917244e-19,4.47910770343328e-35,1.17121416602826e-74,7.073367333848336e-79,3.7033772324416413e-68,2.758877954820359e-31,2.3475196059994577e-51,6.463243633372172e-39,6.513058151243756e-63,4.264657676883845e-59,1.868990548685397e-55,1.8962705369499838e-49,6.688730525644102e-79,8.160493267130184e-51,9.69192925554754e-36,4.1047884655344266e-47,1.582052779015005e-66,4.115418605255965e-69,6.825564900632418e-53
1.4036734879994415e-18,0.7097416472076409,6.053769135462956e-24,2.974693380607651e-25,2.34929180548372e-34,2.8509377118820647e-35,0.0,0.0,1.1423718517798577e-18,6.620527332655508e-33,3.1082624478828607e-43,3.5707697296374817e-43,1.4270601277918932e-40,6.748536284494539e-57,5.7698220582901875e-39,1.2043938680118825e-31,6.08504782924331e-21,1.6671946091137603e-31,1.1576745884938693e-54,2.5637897520123427e-53,9.3882813552344e-31,6.846742877314524e-48,1.3091405314257896e-21,7.589428461010777e-49,4.486683663548896e-36,3.0198838800317186e-47,4.3002329298664003e-29,1.885822111888999e-37,1.5478362490987781e-52,1.830567998210779e-53,1.154555316217236e-48,8.344237209086254e-53,7.050363450316926e-41,2.7770983358671826e-53,3.76,0.0,0.9837864909502273,0.9999999999981899,5.468202857682332e-44,1.6566291247480093e-18,9.561281436056098e-14,9.168609166064685e-14,3.92672269991408e-15,7.639747804765929e-30,1.8101024555631904e-12,3.147792804050639e-34,1.153753264875513e-35,2.6944085815938703e-37,2.319703643103752e-46,1.666848601242558e-31,1.6031418778466095e-31,6.684848162464654e-31,4.023753796308445e-31,9.925504164506505e-36,7.482038142552543e-40,2.7578775207517245e-23,8.511436493149809e-33,1.6035092647288926e-48,4.822827776540999e-47,8.542754094173456e-42,1.284832292383147e-55,6.110504940064353e-37,1.854910057375986e-45,1.3091405315465428e-21,1.1377781560947954e-50,5.100203492886876e-35,6.0850478289930866e-21,6.017500231151682e-50,2.1813498305490734e-19,2.4457481927657282e-29,5.970582031410351e-38,9.24242922442626e-19,3.4862335859802284e-37,2.523223199224628e-31,2.7578818099788684e-23,1.6503265045331357e-44,1.1048613004917934e-61,3.959490873904841e-49,2.6514953729275067e-61,2.513401484100667e-60,1.6566291247482591e-18,1.7922265122623808e-34,3.7497436231981355e-73,2.2645998330468095e-77,5.927815383718528e-67,1.1039105423900508e-30,1.8787291434484283e-50,2.586139345849878e-38,5.213563894204467e-62,6.826229621890738e-58,1.4959683112105357e-54,1.5175927449042926e-48,2.141455024528793e-77,6.530875951727041e-50,3.8780341335210124e-35,3.2850783013910315e-46,2.5323152478487825e-65,6.58849936167786e-68,5.462529084673592e-52
2.807651658761635e-18,0.7097416472076528,1.210890046431709e-23,5.950032458621135e-25,9.398697600619125e-34,1.1405646216200944e-34,0.0,0.0,2.28499166792951e-18,2.6486420359118373e-32,2.487082219757252e-42,2.8571584118520462e-42,1.141864921996068e-39,5.399854365098695e-56,2.3083045312000133e-38,4.818359725464644e-31,1.2171416485516523e-20,6.669864077830937e-31,9.263165989856089e-54,2.0514213311855078e-52,3.7559238707695556e-30,5.478434562430302e-47,2.6185652259556985e-21,6.072695868272527e-48,1.7949656206912518e-35,2.4163770678321987e-46,1.7203731853989781e-28,7.54525824178357e-37,1.2385825900994105e-51,1.4648253100881258e-52,9.238196702786773e-48,6.678005936463512e-52,5.641361954178899e-40,2.730852104600641e-52,3.76,0.0,0.9837864909501317,0.9999999999963793,4.375393117276335e-43,3.3136178390605458e-18,1.9124638253364714e-13,1.8339208480020802e-13,7.854297733438893e-15,3.0563965903841444e-29,3.6205978047403868e-12,1.259322094964725e-33,4.615764346409113e-35,1.0779388828289875e-36,1.8561153574450286e-45,6.668479815323463e-31,6.413611399750724e-31,2.67437455474963e-30,1.609763528802294e-30,3.9708511189641745e-35,2.9933024870228325e-39,5.516353690774586e-23,3.4051288287763674e-32,1.2830510470097944e-47,3.858994975402387e-46,6.835501206959949e-41,2.0379109004292146e-54,2.4446067790353666e-36,7.420848179029404e-45,2.6185652264387887e-21,9.103954743787401e-50,2.0404135024817616e-34,1.2171416484515468e-20,4.814927157103729e-49,4.363173146800224e-19,9.784585346335532e-29,2.3886215996526873e-37,1.8486864619440804e-18,1.3947204476969746e-36,1.0094535819938893e-30,5.516370850476129e-23,1.3205119452930154e-43,1.7681377920395924e-60,3.168194285443704e-48,4.2432558512606124e-60,4.022407000651382e-59,3.313617839061545e-18,7.1700730776105175e-34,1.2002153773400464e-71,7.248515672034282e-76,9.486434541268653e-66,4.4163609926704645e-30,1.5032687586292072e-49,1.0346241504482304e-37,4.1734642588635614e-61,1.0924189804624227e-56,1.1971071160075658e-53,1.214304771347932e-47,6.85435459744805e-76,5.2256935217697855e-49,1.5514661750696595e-34,2.6285617592860118e-45,4.052529246682916e-64,1.0544663814994946e-66,4.370855613433058e-51
5.6156080002860225e-18,0.7097416472076763,2.4219307606436453e-23,1.1900710637160709e-24,3.7597855048718286e-33,4.562660960174004e-34,0.0,0.0,4.5702313002287286e-18,1.0595430410748276e-31,1.9898547098191557e-41,2.2859439279944526e-41,9.13578674088279e-39,4.320293669563466e-55,9.233969591889411e-38,1.9275007515768912e-30,2.434415379955921e-20,2.6681627925390235e-30,7.41125302550529e-53,1.6412928937527244e-51,1.502491823054815e-29,4.383163799769727e-46,5.2374146142921344e-21,4.858617983593265e-47,7.180446834782858e-35,1.933301539599025e-45,6.882052802985336e-28,3.0189424378685135e-36,9.909915238361938e-51,1.1720087834236546e-51,7.391259106232354e-47,5.3445623385824553e-51,4.513518083343315e-39,2.998968809056351e-51,3.76,0.0,0.9837864909499404,0.9999999999927583,3.5006468856961904e-42,6.627595267684986e-18,3.825135188797823e-13,3.668040710934611e-13,1.5709447786320317e-14,1.2226581357205081e-28,7.241588476018365e-12,5.037698364064265e-33,1.8464560113860673e-34,4.3121064617370194e-36,1.485033276850311e-44,2.6676090378982102e-30,2.565653343479516e-30,1.0698368852082275e-29,6.439578168086321e-30,1.5884722336173734e-34,1.1974184651139108e-38,1.103330609573166e-22,1.362162385741845e-31,1.0265383094372117e-46,3.0874891109117007e-45,5.468920179987661e-40,3.2463966911532796e-53,9.779278250523892e-36,2.9685809415109124e-44,5.237414616224652e-21,7.28385566209163e-49,8.16231826800522e-34,2.4344153795554677e-20,3.8523278007264054e-48,8.726819778520322e-19,3.9141526760874657e-28,9.555264064979117e-37,3.697573540860746e-18,5.579335870176127e-36,4.03814295524479e-30,1.103337474012409e-22,1.056509862859206e-42,2.8293082701535416e-59,2.5347960884586313e-47,6.78990005107579e-59,6.436623004724718e-58,6.627595267688984e-18,2.868262653824235e-33,3.8411651444554305e-70,2.319812447694542e-74,1.5179839389940314e-64,1.7666881717691448e-29,1.2027291957214975e-48,4.138833526971678e-37,3.342002338583125e-60,1.748048178697445e-55,9.578539650258678e-53,9.715360571329722e-47,2.193665265502071e-74,4.1809519848085665e-48,6.2063697750306346e-34,2.1030490759329882e-44,6.484706767630301e-63,1.687391487985316e-65,3.4970195484874206e-50
1.1231520683334797e-17,0.7097416472077235,4.8440699828319327e-23,2.3802067084290436e-24,1.5039757907308955e-32,1.825163580266235e-33,0.0,0.0,9.140710564826819e-18,4.238344623857734e-31,1.591959360299664e-40,1.8288422249523812e-40,7.308976346336238e-38,3.456399013274401e-54,3.693738133770845e-37,7.71031673655649e-30,4.868962843362964e-20,1.0673085649780258e-29,5.929310441994931e-52,1.3130966503778524e-50,6.010211852855467e-29,3.506697510460282e-45,1.0475113388071487e-20,3.887078912181156e-46,2.8722956083669565e-34,1.546740197942498e-44,2.7529331331408692e-27,1.2081009369825605e-35,7.928434030156241e-50,9.376666887227972e-51,5.913287997292703e-46,4.278290585821722e-50,3.6109858784758034e-38,3.7018782762804887e-50,3.76,0.0,0.9837864909495578,0.9999999999855164,2.800650510678351e-41,1.3255550124931338e-17,7.650477915719037e-13,7.3362804373649e-13,3.141974783541035e-14,4.890831539385824e-28,1.4483569710268663e-11,2.0151613520431983e-32,7.386124639810947e-34,1.724912777316404e-35,1.1880830186872863e-43,1.0670870504497498e-29,1.0263030884245126e-29,4.2795216668939433e-29,2.5759360775416003e-29,6.354167605287696e-34,4.789868946924957e-38,2.206721116529121e-22,5.448871259594428e-31,8.212696500877293e-46,2.4701085434014507e-44,4.3753438189393116e-39,5.182824404728988e-52,3.9119147101047656e-35,1.1874807625366435e-43,1.0475113395801875e-20,5.827361283478668e-48,3.265060163644497e-33,4.8689628417610866e-20,3.0820410737728903e-47,1.74541130388317e-18,1.5657247800658546e-27,3.822261194254953e-36,7.395347698349123e-18,2.231825183536856e-35,1.6153229092989236e-29,2.206748575403331e-22,8.45248013869106e-42,4.527123482565889e-58,2.027933139738101e-46,1.086439266521465e-57,1.0299214267395115e-56,1.3255550124947328e-17,1.1473517481041179e-32,1.2292489986117391e-68,7.423859729466035e-73,2.428897836676226e-63,7.067040245439491e-29,9.622290330589303e-48,1.6556008598039368e-36,2.678391275272785e-59,2.797019326837365e-54,7.66406916832668e-52,7.772657437492073e-46,7.020163685219527e-73,3.3449204965743687e-47,2.4826489249285037e-33,1.6825191322629216e-43,1.0376058873275054e-61,2.700022780580167e-64,2.7977530033117217e-49
2.246334604943235e-17,0.7097416472078182,9.688579602265997e-23,4.760478033875351e-24,6.016028692094003e-32,7.301002306612012e-33,0.0,0.0,1.8281669094021606e-17,1.695372342067057e-30,1.273597749709124e-39,1.46310893153577e-39,5.847319844840306e-37,2.7651848400080304e-53,1.477525312043124e-36,3.0841894388264635e-29,9.738057772571071e-20,4.2693212704615334e-29,4.7436034262151114e-51,1.0505022559579647e-49,2.40413365608796e-28,2.8054246013217166e-44,2.09505109240561e-20,3.109736941616474e-45,1.1489416185648054e-33,1.2374621587537058e-43,1.1011956525888934e-26,4.836300728171882e-35,6.342947968931996e-49,7.501576072499154e-50,4.7307426852964075e-45,3.42653301820043e-49,2.8888572607654474e-37,5.045765304492443e-49,3.76,0.0,0.9837864909487928,0.9999999999710324,2.2405736720443545e-40,2.6511459839413916e-17,1.530116336955552e-12,1.4672759892486391e-12,6.284034770689921e-14,1.956372407991134e-27,2.8967531745546624e-11,8.060809477182407e-32,2.9545100061845535e-33,6.899791529314691e-35,9.50488970974398e-43,4.268435165051689e-29,4.105295799890124e-29,1.711843487185141e-28,1.030395390250988e-28,2.5417348488384427e-33,1.9159867078953043e-37,4.413502234299189e-22,2.1795928481687798e-30,6.570313402601652e-45,1.976133731720102e-43,3.5003580922907005e-38,8.283389975532643e-51,1.5648331084685741e-34,4.7500202255881135e-43,2.0950510954978275e-20,4.661999718774306e-47,1.3060506372964453e-32,9.738057766163433e-20,2.4657434264340928e-46,3.490869954693919e-18,6.263026540608123e-27,1.5289356154700096e-35,1.4790896011946022e-17,8.927482539156278e-35,6.461423089193217e-29,4.413612072030116e-22,6.762144590186497e-41,7.243581757814124e-57,1.62238502006825e-45,1.738347033791643e-56,1.647923672489943e-55,2.651145983947788e-17,4.5895003700768186e-32,3.933718622196135e-67,2.3757086799501243e-71,3.886335358550158e-62,2.8268736098501517e-28,7.698014951515234e-47,6.622538832292149e-36,2.15022402542333e-58,4.475344668313704e-53,6.132653247247987e-51,6.218273546911204e-45,2.2465219115350217e-71,2.676000015701288e-46,9.930797704095584e-33,1.346047255028537e-42,1.6602116754640548e-60,4.3201940925402914e-63,2.2382626847953682e-48
4.492699678162745e-17,0.7097416472080071,1.9378523541362696e-22,9.521020828850441e-24,2.4064384624313057e-31,2.9205901924261605e-32,0.0,0.0,3.6563586152405633e-17,6.781558353916094e-30,1.0188903424115607e-38,1.170501714241647e-38,4.6779113559029666e-36,2.212174118650594e-52,5.91016135455023e-36,1.2336883221126845e-28,1.947624764056337e-19,1.7077460009117658e-28,3.7949957481864763e-50,8.404117805051349e-49,9.616632470696397e-28,2.24436632326244e-43,4.190130594972897e-20,2.4878190780806217e-44,4.595813224400421e-33,9.900463882905647e-43,4.4048273817743715e-26,1.9375789313187582e-34,5.07443867892413e-48,6.001364136595851e-49,3.7846390630873608e-44,2.747337451355688e-48,2.31111321846576e-36,7.371407509666774e-48,3.76,0.0,0.9837864909472626,0.9999999999420645,1.7924803412929282e-39,5.3023279268338583e-17,3.0602534277204686e-12,2.934571881177301e-12,1.2568154654311212e-13,7.825569154966481e-27,5.7935454083212155e-11,3.2243566475709204e-31,1.181816056902264e-32,2.75994472183108e-34,7.604001937727223e-42,1.7073915317264331e-28,1.6421349634549712e-28,6.847443546978487e-28,4.121623454243738e-28,1.016717158283293e-32,7.66402597964649e-37,8.827064885271963e-22,8.718460083855965e-30,5.256313503807739e-44,1.5809257346302734e-42,2.8003196330374956e-37,1.3246119889149134e-49,6.259679218338571e-34,1.9000278469812004e-42,4.190130607341893e-20,3.729644032426787e-46,5.224255693953143e-32,1.947624761493256e-19,1.972701420547112e-45,6.981787251309307e-18,2.5052360995906874e-26,6.115804926462693e-35,2.958199263362044e-17,3.5710294816617098e-34,2.5845955225150263e-28,8.827504240660444e-22,5.409779833692864e-40,1.1589878098448333e-55,1.2979234190289196e-44,2.7813906182651244e-55,2.636717360098867e-54,5.3023279268594445e-17,1.835818826008411e-31,1.2588094377306814e-65,7.602385357698716e-70,6.218215596759966e-61,1.1307609455596464e-27,6.1584849989857425e-46,2.6490430058898145e-35,1.7321360165030837e-57,7.160642304110524e-52,4.908126447884749e-50,4.97467787837206e-44,7.18898108828766e-70,2.1408255454826306e-45,3.972359459636034e-32,1.0768505834942149e-41,2.656372520479817e-59,6.912438321022782e-62,1.7906427968450211e-47
8.985429824601766e-17,0.7097416472083854,3.8762110220459286e-22,1.904210699513875e-23,9.625822857464316e-31,1.1683696688789249e-31,0.0,0.0,7.312742026915143e-17,2.712637138746125e-29,8.151171916513279e-38,9.364080121523694e-38,3.742351232372432e-35,1.7697497849094224e-51,2.3640765541675699e-35,4.9347783627636e-28,3.8952627414852324e-19,6.831019712957008e-28,3.0361233656703978e-49,6.723334168755995e-48,3.8466725701003536e-27,1.795503723031964e-42,8.380289581588932e-20,1.990267071889694e-43,1.838334639261236e-32,7.921456327292263e-42,1.7619398849172867e-25,7.774666955665733e-34,4.059583072304531e-47,4.8011426243027013e-48,3.0277292153549385e-43,2.2075956817357134e-47,1.8489015168564415e-35,1.1232788315097166e-46,3.76,0.0,0.9837864909442022,0.9999999998841286,1.4339929913105166e-38,1.0604691812602599e-16,6.1205276092407826e-12,5.869163668652084e-12,2.513639405884786e-13,3.1302435169136526e-26,1.1587129182698246e-10,1.2897492644804133e-30,4.727288530728094e-32,1.1039835314548489e-33,6.08323752980174e-41,6.82960164167674e-28,6.568572773861007e-28,2.7389913039112064e-27,1.648657739901086e-27,4.0669923292083885e-32,3.06562693287055e-36,1.7654191848948054e-21,3.487401773241022e-29,4.20507639611707e-43,1.2647480717825692e-41,2.240268880449529e-36,2.118794625976638e-48,2.504110912315685e-33,7.600153473479041e-42,8.380289631065168e-20,2.983732897053627e-45,2.0897129070756585e-31,3.8952627312328563e-19,1.5783037316502564e-44,1.3963621824515655e-17,1.0020995357697731e-25,2.446334614351252e-34,5.916418585489173e-17,1.4284191696361122e-33,1.0338434633603269e-27,1.7655949279404024e-21,4.3278494821319854e-39,1.8543922579458293e-54,1.0383448955860725e-43,4.4502532736409405e-54,4.218779235957045e-53,1.0604691812704943e-16,7.34331267839034e-31,4.028221242934064e-64,2.4327820258799857e-68,9.949208064823849e-60,4.523066779038775e-27,4.926817153661482e-45,1.0596230122687534e-34,1.4048153825219954e-56,1.1457099833682738e-50,3.9296141927636624e-49,3.979765921253036e-43,2.300491503554414e-68,1.712670785951264e-44,1.5889518408993835e-31,8.614855779996078e-41,4.250223215548122e-58,1.1060008830632701e-60,1.4325409545201178e-46
1.7970890117479805e-16,0.7097416472091417,7.754407878217649e-22,3.808428163313366e-23,3.850354973622329e-30,4.674511762760733e-31,0.0,0.0,1.4625508850255414e-16,1.0850576149314972e-28,6.52095817427684e-37,7.491303670194921e-37,2.9938897737708577e-34,1.4158040099550147e-50,9.45633016956608e-35,1.9739163448087528e-27,7.790538711664762e-19,2.7324156060209434e-27,2.4290799020272226e-48,5.378683339334523e-47,1.5386729543858548e-26,1.436407256158775e-41,1.6760607480746835e-19,1.592218380387805e-42,7.353357251538412e-32,6.338844871021094e-41,7.047777227195272e-25,3.129324187656968e-33,3.2476793214127404e-46,3.840950630785949e-47,2.422190556381983e-42,1.781616921973396e-46,1.4791255552441078e-34,1.7523285953426356e-45,3.76,0.0,0.9837864909380815,0.9999999997682568,1.1471981311804709e-37,2.1209419584075303e-16,1.224107597224334e-11,1.173834725807148e-11,5.027287141709753e-13,1.252100537962612e-25,2.3174293958828668e-10,5.159010541520949e-30,1.8909204282497962e-31,4.41594557670026e-33,4.866604273987413e-40,2.7318482262041594e-27,2.627435399883241e-27,1.0955992709228283e-26,6.594647512195374e-27,1.6268834776940207e-31,1.2262546504738862e-35,3.530845242322237e-21,1.39496425835085e-28,3.364072122497258e-42,1.0118014259899346e-40,1.7922202303833165e-35,3.3896031492064083e-47,1.0018281043451614e-32,3.040071864040604e-41,1.6760607678652286e-19,2.3869933349609384e-44,8.358872891287735e-31,7.790538670655154e-19,1.262859900830966e-43,2.792729089083064e-17,4.0084083288993876e-25,9.785364951346864e-34,1.1832857220912413e-16,5.713692102433461e-33,4.1353843378802774e-27,3.53154821626301e-21,3.4622897524330175e-38,2.9670369560304946e-53,8.306783792335825e-43,7.12042784252731e-53,6.750071621725928e-52,2.1209419584484678e-16,2.9373325608321804e-30,1.2890357006187038e-62,7.784931862352309e-67,1.5918783043287257e-58,1.809231305752692e-26,3.9414652874266555e-44,4.238506191278661e-34,1.1544131612785051e-55,1.8331415783617783e-49,3.1486349587243686e-48,3.183822187752915e-42,7.361599706128488e-67,1.3701409867264033e-43,6.355823328998988e-31,6.891905058986944e-40,6.80037924568106e-57,1.76961170954029e-59,1.1460653022521525e-45
3.594181070323589e-16,0.7097416472106541,1.5516719671899698e-21,7.616864013132317e-23,1.5401567788319668e-29,1.870624045270384e-30,0.0,0.0,2.92510424969004e-16,4.340235978525979e-28,5.216776348042005e-36,5.9930795811385065e-36,2.395115220224976e-33,1.1326448584064124e-49,3.782536800928815e-34,7.895675257289361e-27,1.5581090713310776e-18,1.0929682497459078e-26,1.943545209721094e-47,4.302953128237943e-46,6.154699750024715e-26,1.149127535143421e-40,3.3521242982765993e-19,1.2737765920081453e-41,2.9413466358779973e-31,5.0737409734710764e-40,2.8191142868442685e-24,1.2672908823025534e-32,2.5981486215340635e-45,3.072800725615815e-46,1.937755315741638e-41,1.4501498263472464e-45,1.1833021247590403e-33,2.767791439092378e-44,3.76,0.0,0.98378649092584,0.9999999995365135,9.177604014958325e-37,4.2418875126761603e-16,2.4482172698096153e-11,2.347671449478959e-11,1.0054582033030303e-12,5.008408095889094e-25,4.6348612420600264e-10,2.0636071314638585e-29,7.56369298751837e-31,1.7663806531875335e-32,3.8932888924576404e-39,1.0927411776407603e-26,1.0509751830752613e-26,4.3824023610396954e-26,2.63786218431732e-26,6.508201457042819e-31,4.905030910328222e-35,7.061700015945928e-21,5.579864140374734e-28,2.6912633295928524e-41,8.094422880955364e-40,1.433778004956765e-34,5.422988459148569e-46,4.0087670514428235e-32,1.216032486578436e-40,3.35212437743888e-19,1.9095973930597184e-43,3.3435534122760455e-30,1.5581090549272137e-18,1.0106304906976832e-42,5.585462870306977e-17,1.6033653638705744e-24,3.9141522444159374e-33,2.3665734456434843e-16,2.2854804616851326e-32,1.6541558126077932e-26,7.064511915049566e-21,2.7698357416395612e-37,4.7472663915977684e-52,6.645436862725203e-42,1.1392702558497292e-51,1.0800133395271091e-50,4.2418875128399105e-16,1.1749345339002087e-29,4.124921664835562e-61,2.4911825312559464e-65,2.547009186537133e-57,7.236934369430621e-26,3.1531767000189865e-43,1.6954073228377966e-33,9.724242471420236e-55,2.933030475546539e-48,2.5268028338517053e-47,2.547061535783709e-41,2.355715437725951e-65,1.0961148815710388e-42,2.542332405703933e-30,5.513532205367051e-39,1.0880625608150196e-55,2.8313923973897397e-58,9.16900220127256e-45
7.188365187474805e-16,0.7097416472136795,3.1065015584050222e-21,1.5233739402071249e-22,6.160733680123418e-29,7.489036643021515e-30,0.0,0.0,5.850210979004811e-16,1.736095495113206e-27,4.1734274853736193e-35,4.794511628126349e-35,1.9160933543496315e-32,9.061165111084242e-49,1.5130156210068401e-33,3.1582719814369767e-26,3.1162194961750636e-18,4.371880719003974e-26,1.555282770242649e-46,3.442365173354584e-45,2.461881550331934e-25,9.193027507942994e-40,6.704251280161774e-19,1.0190220263572294e-40,1.1765393984919622e-30,4.0632478535067945e-39,1.127646280696919e-23,5.193643732552119e-32,2.0785209933370373e-44,2.4582976423817105e-45,1.55020539603595e-40,1.1998865875215178e-44,9.46642282204926e-33,4.399718386329516e-43,3.76,0.0,0.9837864909013572,0.9999999990730273,7.342097218918706e-36,8.483778621109779e-16,4.896436614919261e-11,4.6953449199743e-11,2.0109169494354395e-12,2.003364172473941e-24,9.269720498222885e-10,8.254436100629198e-29,3.025480443983675e-30,7.065528516396341e-32,3.1146329403943106e-38,4.370971470886686e-26,4.2039008989699847e-26,1.752961822786604e-25,1.055145404748945e-25,2.6038096553721317e-30,1.962018470187992e-34,1.4123420198268382e-20,2.2319470846285913e-27,2.1530148832682555e-40,6.47554225199929e-39,1.1470227646057435e-33,8.676473942469035e-45,1.6046674713753332e-31,4.864150596708086e-40,6.704251596811095e-19,1.5276788735389575e-42,1.3374222185904413e-29,3.1162194305595652e-18,8.090507065813624e-42,1.1170930304598483e-16,6.41346548126214e-24,1.565662922608966e-32,4.733148878618347e-16,9.141933375607427e-32,6.616627249869267e-26,1.4134667799954243e-20,2.2158699659828244e-36,7.595631355419362e-51,5.316353386176047e-41,1.8228338267274937e-50,1.7280225029322852e-49,8.483778621764778e-16,4.6997412481008697e-29,1.3199758500564796e-59,7.971788695223894e-64,4.075217461156946e-56,2.894775543565443e-25,2.522542898881252e-42,6.781655127071883e-33,8.561685649076589e-54,4.692850212791269e-47,2.0340680938067924e-46,2.037650751300582e-40,7.53829011218252e-64,8.768933005345074e-42,1.0169334819191791e-29,4.4108290022358686e-38,1.7409019655116633e-54,4.530256125108959e-57,7.335953079507774e-44
