Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79)
4.966033939711275e-05,0.7766697550167541,5.7104318542072646e-08,2.1294271671737254e-08,1.117790015313978e-08,1.7139700633443536e-06,0.0,0.0,1.35469268977545e-06,1.8482459789918217e-08,5.033579313177426e-05,2.0301408192781442e-07,3.4283715252876482e-09,2.9485057874089034e-22,2.52507080438247e-15,2.3667766843014948e-09,4.457719420685237e-07,0.00011813796459604682,6.611255756449429e-11,9.548905446875227e-14,0.00033696774133592665,1.722588108447267e-10,5.102542536870022e-11,5.550159264271388e-13,5.748828776316162e-12,2.0377796087477365e-06,4.3031332874992644e-12,3.099693775606748e-12,9.970438195639677e-12,1.1051903272811534e-14,6.156405523903531e-13,1.5022415658570212e-16,1.4152663763131507e-11,5.904342941137283e-13,3.76,0.0,0.02398085378090434,0.9993887713208872,1.1120981918015632e-06,4.5278637644378175e-08,0.7494513340737521,0.748598756539851,1.2566573242988816e-07,1.4692928369958067e-11,0.0004859056960658995,1.3745206385630057e-07,2.4414593529804493e-12,3.035794941952947e-14,1.22295386475078e-12,7.061234317204117e-05,4.358148619979756e-10,9.928214331898763e-09,3.5481900758636854e-08,5.083293223098773e-06
4.9870843507949946e-05,0.7767133722116466,5.73832304387045e-08,2.1384109445782442e-08,1.1231616055971877e-08,1.7303898219537854e-06,0.0,0.0,1.364481481299151e-06,1.8649614442231135e-08,5.0781517622420255e-05,2.0470196898769269e-07,3.4479401336097657e-09,2.991515345213541e-22,2.5494740937232752e-15,2.37791358184811e-09,4.4927594097580297e-07,0.00011879417670296022,6.678161676994157e-11,9.652461200065818e-14,0.0003389179842093865,1.7326519669428604e-10,5.126554307446115e-11,5.637561244930258e-13,5.794773012396156e-12,2.054672891222122e-06,4.337469344006931e-12,3.154193559641828e-12,1.0166363287631273e-11,1.1226039913589877e-14,6.230258449201253e-13,1.5181650722468676e-16,1.4230437858101859e-11,5.963711787645607e-13,3.76,0.0,0.02363042852105675,0.999388055392044,1.12170617936592e-06,4.5861592646442284e-08,0.7498041616352186,0.7489465001943311,1.2410938582841036e-07,1.4681168471508827e-11,0.0004859053478974516,1.3823230426329033e-07,2.447194767176637e-12,3.051960441273949e-14,1.229334652351484e-12,7.084975878246107e-05,4.3599251648363347e-10,9.975185574188515e-09,3.563066168769642e-08,5.125761557061631e-06
5.008134761878714e-05,0.7767563567887589,5.766286343356034e-08,2.147423189142584e-08,1.1285519724609497e-08,1.7468972640631232e-06,0.0,0.0,1.3742973620199977e-06,1.881734197486431e-08,5.122875854033836e-05,2.063977025392123e-07,3.4675203668508103e-09,3.035040388998551e-22,2.5740449410867606e-15,2.389075563692516e-09,4.527948411036431e-07,0.00011945061748964105,6.745507683407176e-11,9.756744705463042e-14,0.00034086920863910897,1.7427206450069233e-10,5.150620620041808e-11,5.726066915099239e-13,5.840928743334267e-12,2.07164426695906e-06,4.371973243185734e-12,3.2094510492195495e-12,1.03653566877616e-11,1.1402290375286024e-14,6.304667732258447e-13,1.53420838457759e-16,1.4308453975746754e-11,6.023444799765103e-13,3.76,0.0,0.02328512472542026,0.9993873389644775,1.1313641194661816e-06,4.644938986417969e-08,0.750151870250832,0.7492891207898298,1.225757850960028e-07,1.4669579720573803e-11,0.0004859049994877475,1.390130262326384e-07,2.452931892108208e-12,3.0681710253859954e-14,1.2357333416328568e-12,7.108602972920913e-05,4.361675230434784e-10,1.0022257352068328e-08,3.577971610925044e-08,5.168427348036467e-06
5.029185172962433e-05,0.7767987174727065,5.7943217234265786e-08,2.1564638435580352e-08,1.1339610866697498e-08,1.763492526679536e-06,0.0,0.0,1.3841402816235684e-06,1.8985640535376124e-08,5.167750890394267e-05,2.0810130099753002e-07,3.4871121156989238e-09,3.0790830721610846e-22,2.5987839745316435e-15,2.400262694316117e-09,4.5632867024151636e-07,0.00012010728294812686,6.813295204270599e-11,9.861758269239092e-14,0.00034282140015242377,1.7527940657522194e-10,5.174741111123619e-11,5.815687214970026e-13,5.8872965088884396e-12,2.0886939162442817e-06,4.406645397555664e-12,3.265474323253591e-12,1.0567455309218639e-11,1.1580673619530292e-14,6.379634960497322e-13,1.5503721549793232e-16,1.4386712067152253e-11,6.083543103341168e-13,3.76,0.0,0.022944867298341047,0.9993866220417731,1.1410721516002932e-06,4.704204940270446e-08,0.7504945349949297,0.749626693440085,1.2106459663277093e-07,1.4658159606975283e-11,0.00048590465083850175,1.3979422570942348e-07,2.458670887105835e-12,3.08442663190988e-14,1.242149867092856e-12,7.132115913639336e-05,4.363399224265392e-10,1.0069429786249023e-08,3.592906496873622e-08,5.211291040573553e-06
5.0502355840461526e-05,0.7768404639366041,5.822429151449644e-08,2.1655328467749725e-08,1.139388925925976e-08,1.7801757467997709e-06,0.0,0.0,1.3940101900689583e-06,1.915450829682058e-08,5.212776175523818e-05,2.098127828082387e-07,3.5067152729942626e-09,3.12364594832715e-22,2.6236919858902026e-15,2.4114750251464897e-09,4.5987745604381336e-07,0.000120764169144249,6.881525698373982e-11,9.967504254420826e-14,0.00034477454453517455,1.7628721540973828e-10,5.198915389619532e-11,5.906433178324176e-13,5.933876842849049e-12,2.105822019608168e-06,4.441486228185628e-12,3.322271540360898e-12,1.0772696471813033e-11,1.1761208728364062e-14,6.455161713082897e-13,1.5666570503183722e-16,1.4465212126041222e-11,6.144007826741398e-13,3.76,0.0,0.02260958249837838,0.9993859046274411,1.1508304151785325e-06,4.763959140858819e-08,0.7508322295879196,0.7499592919042825,1.195754929189319e-07,1.4646905666102817e-11,0.0004859043019514051,1.405758987213158e-07,2.4644118713694654e-12,3.10072722756459e-14,1.2485842247936884e-12,7.15551501776101e-05,4.365097529986314e-10,1.0116703022097437e-08,3.607870919610304e-08,5.254353079904309e-06
5.071285995129872e-05,0.7768816047449435,5.850608595863835e-08,2.174630139880243e-08,1.1448354605459614e-08,1.796947061400039e-06,0.0,0.0,1.4039070374974034e-06,1.9323943449093705e-08,5.25795101528332e-05,2.1153216644424637e-07,3.5263297330598122e-09,3.1687386593285826e-22,2.6487697916547828e-15,2.422712559736945e-09,4.634412260946341e-07,0.00012142127219481686,6.950200617410085e-11,1.0073985162688128e-13,0.00034672862775100816,1.7729548362263356e-10,5.223144352176631e-11,5.998315911480054e-13,5.980670274417763e-12,2.123028757697521e-06,4.476496161007954e-12,3.379850913454704e-12,1.0981117780141046e-11,1.1943914889964368e-14,6.531249568718655e-13,1.5830637531747758e-16,1.454395425700828e-11,6.204840100661511e-13,3.76,0.0,0.022279197517732916,0.999385186724942,1.1606390496009125e-06,4.824203605654352e-08,0.7511650268167618,0.7502869890077328,1.1810815065350302e-07,1.4635815464900916e-11,0.0004859039528281388,1.4135804135293042e-07,2.4701549181917744e-12,3.1170728608737495e-14,1.25503650558468e-12,7.178800606035172e-05,4.3667705082937045e-10,1.0164077280767924e-08,3.6228649705246054e-08,5.29761391165332e-06
5.0923364062135914e-05,0.77692214920088,5.8788599993505245e-08,2.183755716162778e-08,1.1503006463113261e-08,1.8138066074847149e-06,0.0,0.0,1.4138307743162225e-06,1.9493944210223262e-08,5.303274718107763e-05,2.132594703821021e-07,3.545955392708132e-09,3.214369119078633e-22,2.6740179882249505e-15,2.433975299773052e-09,4.6702000786510226e-07,0.00012207858829274825,7.01932132187935e-11,1.0181203481181962e-13,0.00034868363603263956,1.7830420395950785e-10,5.24742870191693e-11,6.091346623982221e-13,6.027677337508597e-12,2.1403143111799496e-06,4.511675632440269e-12,3.4382207411246286e-12,1.1192757275742697e-11,1.2128811401568857e-14,6.607900104288959e-13,1.5995929273095258e-16,1.4622938570326392e-11,6.266041058533147e-13,3.76,0.0,0.021953640951592007,0.9993844683376584,1.1704981942352745e-06,4.884940356719425e-08,0.7514929980657259,0.7506098561724088,1.1666225265180819e-07,1.4624886616759048e-11,0.0004859036034703236,1.4214064977344074e-07,2.475900158496714e-12,3.1334635144855066e-14,1.261506675811729e-12,7.20197300417006e-05,4.368418542572837e-10,1.0211552755395638e-08,3.6378887412330164e-08,5.341073982066187e-06
5.113386817297311e-05,0.7769621055288971,5.907183332426023e-08,2.1929095148080548e-08,1.1557844523742334e-08,1.830754521977315e-06,0.0,0.0,1.4237813510922845e-06,1.966450881069319e-08,5.3487465938654275e-05,2.1499471311655932e-07,3.5655921499173363e-09,3.260533225148059e-22,2.6994371832002194e-15,2.4452633181268795e-09,4.7061382873182357e-07,0.00012273611367210382,7.088889279246303e-11,1.0289161456105777e-13,0.00035063955575492914,1.7931336919878497e-10,5.2717669525292607e-11,6.185536586172295e-13,6.074898572085868e-12,2.1576788611144816e-06,4.5470250513954325e-12,3.497389368860789e-12,1.1407653242721744e-11,1.2315917674905509e-14,6.685114888166916e-13,1.6162452183103752e-16,1.47021650781812e-11,6.327611835553167e-13,3.76,0.0,0.02163284214563865,0.9993837494689318,1.18040798836373e-06,4.946171418346439e-08,0.7518162139687424,0.7509279640696004,1.1523748495894451e-07,1.4614116759635286e-11,0.00048590325387953863,1.4292372019858768e-07,2.481647799530147e-12,3.1498990168240236e-14,1.2679945523750893e-12,7.225032540519535e-05,4.370042038382046e-10,1.0259129538142485e-08,3.652942320847365e-08,5.384733738040243e-06
5.13443722838103e-05,0.7770014828362554,5.935578523720399e-08,2.202091564541887e-08,1.1612868202341749e-08,1.8477909418773768e-06,0.0,0.0,1.4337587186210917e-06,1.983563550875807e-08,5.394365954995452e-05,2.1673791313047494e-07,3.5852399049389985e-09,3.307230807963829e-22,2.7250283562433327e-15,2.456576658081637e-09,4.7422271595929427e-07,0.00012339384463849152,7.158905740384489e-11,1.0397861567653266e-13,0.00035259637354747626,1.8032297230447649e-10,5.2961579558339324e-11,6.280897171707757e-13,6.122334506076786e-12,2.175122588337722e-06,4.582544855001159e-12,3.557365228167349e-12,1.1625844395293972e-11,1.2505253240741073e-14,6.762895484347166e-13,1.6330213150946485e-16,1.4781633813303002e-11,6.389553569395983e-13,3.76,0.0,0.021316731769032215,0.9993830301220327,1.1903685712304318e-06,5.0078988194242566e-08,0.7521347438365462,0.7512413820467881,1.1383353972182576e-07,1.460350357660368e-11,0.00048590290405737423,1.4370724892319146e-07,2.4873979192333436e-12,3.166379345546622e-14,1.2745001973879666e-12,7.247979547941303e-05,4.37164133580855e-10,1.0306807757822887e-08,3.668025797831388e-08,5.428593626811812e-06
5.1554876394647495e-05,0.7770402891001563,5.964045555628117e-08,2.211301767191465e-08,1.1668077320979185e-08,1.8649160040927825e-06,0.0,0.0,1.443762827873284e-06,2.000732257573284e-08,5.440132115517541e-05,2.1848908896476605e-07,3.6048985588958694e-09,3.3544860621227216e-22,2.7507922609148758e-15,2.467915330140281e-09,4.778466966546236e-07,0.0001240517775403749,7.229372166170148e-11,1.0507306235982815e-13,0.00035455407618800033,1.8133300635929657e-10,5.320605384702162e-11,6.377439815733549e-13,6.169985659974898e-12,2.1926456743208182e-06,4.618235451685703e-12,3.618156799656762e-12,1.184736971163155e-11,1.269683774398568e-14,6.841243454163799e-13,1.6499219284707601e-16,1.4861344693082542e-11,6.451867399493012e-13,3.76,0.0,0.021005241272737663,0.9993823103001872,1.2003800818817527e-06,5.070124591246232e-08,0.7524486561982313,0.7515501786694523,1.1245011267458755e-07,1.4593044777437157e-11,0.00048590255400542435,1.444912322912195e-07,2.4931505328952908e-12,3.1829046578997484e-14,1.281023849544843e-12,7.270814361962507e-05,4.3732167422223346e-10,1.0354587604082877e-08,3.6831392552322716e-08,5.4726540962467e-06
5.176538050548469e-05,0.7770785328811394,5.992584402799188e-08,2.2205400356245456e-08,1.1723471787831705e-08,1.8821298455037488e-06,0.0,0.0,1.4537936300484655e-06,2.017956830221714e-08,5.486044391600171e-05,2.202482591926526e-07,3.624568014821211e-09,3.4022949503518645e-22,2.776729417954879e-15,2.479279358493495e-09,4.81485797821027e-07,0.00012470990878292375,7.300290089912682e-11,1.0617497824842933e-13,0.00035651265065258505,1.8234346450433693e-10,5.345107819394304e-11,6.475176034239681e-13,6.217852571433527e-12,2.2102483006898583e-06,4.654097260503497e-12,3.679772632506069e-12,1.2072268527050904e-11,1.2890690948458116e-14,6.920160356578999e-13,1.666947691074402e-16,1.494129778479511e-11,6.514554467457374e-13,3.76,0.0,0.02069830314837542,0.9993815900065662,1.2104426593091833e-06,5.132850768539741e-08,0.7527580185424564,0.7518544214621575,1.1108690372272982e-07,1.4582738105011658e-11,0.0004859022037251611,1.4527566670982972e-07,2.4989058518326246e-12,3.199474779269648e-14,1.28756522016725e-12,7.293537321577653e-05,4.3747686780962867e-10,1.0402469241559511e-08,3.698282775790262e-08,5.516915594721131e-06
5.197588461632188e-05,0.7771162225725186,6.021194992562085e-08,2.2298063959790634e-08,1.1779051034166514e-08,1.8994326030400848e-06,0.0,0.0,1.4638510765362378e-06,2.0352371002073313e-08,5.532102101732394e-05,2.2201544235981648e-07,3.644248177781764e-09,3.450656534069972e-22,2.802840575971727e-15,2.4906687518723366e-09,4.851400464280341e-07,0.00012536823483082324,7.371660819559753e-11,1.0728438832945823e-13,0.0003584720841293255,1.8335434001379982e-10,5.3696641293300344e-11,6.5741174402334e-13,6.265935769289581e-12,2.2279306487481203e-06,4.690130721200792e-12,3.742221351491425e-12,1.2300580559871896e-11,1.3086832714839936e-14,6.999647745555182e-13,1.684099286568981e-16,1.5021493274192876e-11,6.577615917514768e-13,3.76,0.0,0.020395850989133105,0.999380869244279,1.2205564425997143e-06,5.1960793900271464e-08,0.7530628972565478,0.7521541768476251,1.0974361793536658e-07,1.4572581339862824e-11,0.00048590185321808376,1.4606054865163672e-07,2.5046639815806287e-12,3.216089708246511e-14,1.2941243265548025e-12,7.316148769347982e-05,4.37629748494442e-10,1.0450452833700413e-08,3.71345644473894e-08,5.561378570878373e-06
5.2186388727159075e-05,0.7771533658875265,6.049877304731522e-08,2.239100745051145e-08,1.1834815004947053e-08,1.9168244135471667e-06,0.0,0.0,1.4739351188863403e-06,2.0525729001447895e-08,5.578304565910576e-05,2.2379065705098878e-07,3.6639389536223924e-09,3.4995802028470995e-22,2.8291265581564957e-15,2.502083565715795e-09,4.888094692587433e-07,0.0001260267521873568,7.443485883857713e-11,1.0840131488028961e-13,0.00036043236394036737,1.8436562623021256e-10,5.394275053910022e-11,6.674275697744556e-13,6.314235777459404e-12,2.2456929004635494e-06,4.726336232900358e-12,3.805511628907336e-12,1.2532345778111116e-11,1.3285283035766846e-14,7.079707165187834e-13,1.701377421040416e-16,1.5101931096989145e-11,6.641052895785271e-13,3.76,0.0,0.02009781909408376,0.9993801480163971,1.230721570571665e-06,5.2598124967275665e-08,0.7533633580220973,0.7524495105425137,1.0841996364233191e-07,1.4562572286535882e-11,0.0004859015024857008,1.4684587463371152e-07,2.510425008279423e-12,3.23274942369389e-14,1.3007012915605206e-12,7.338649050152494e-05,4.3778034673505915e-10,1.0498538480040849e-08,3.7286603418590366e-08,5.606043474065869e-06
5.239689283799627e-05,0.7771899711152653,6.078631246546643e-08,2.2484231632339598e-08,1.1890762838426256e-08,1.9343054139284776e-06,0.0,0.0,1.4840457088312755e-06,2.06996406489849e-08,5.6246511065132606e-05,2.255739218158267e-07,3.6836402504301294e-09,3.549075627237241e-22,2.8555881360546702e-15,2.5135237843362157e-09,4.924940931406983e-07,0.00012668545741475703,7.515766454590282e-11,1.0952578426969326e-13,0.0003623934776170623,1.8537731662967378e-10,5.418941431006779e-11,6.775662578644963e-13,6.362753123853364e-12,2.2635352371607718e-06,4.762714241083273e-12,3.869652214830011e-12,1.2767604541454908e-11,1.348606201084162e-14,7.160340167018405e-13,1.7187827720920335e-16,1.5182611449981737e-11,6.704866550356354e-13,3.76,0.0,0.019804142851809533,0.9993794263259327,1.2409381822955987e-06,5.324052133622154e-08,0.7536594654314194,0.7527404871737011,1.0711565382578039e-07,1.4552708785569256e-11,0.0004859011515294516,1.4763164123711346e-07,2.516189018481006e-12,3.2494539543874035e-14,1.307296087338526e-12,7.361038512319368e-05,4.379286976077055e-10,1.0546726359231233e-08,3.7438945504852793e-08,5.650910753645826e-06
5.260739694883346e-05,0.7772260459625155,6.107456839239041e-08,2.257773436960995e-08,1.1946894957123165e-08,1.951875740970075e-06,0.0,0.0,1.4941827983253814e-06,2.087410431014339e-08,5.671141047942406e-05,2.273652553016204e-07,3.7033519769841543e-09,3.5991440809411526e-22,2.8822258893346154e-15,2.524989503602077e-09,4.961939445216597e-07,0.0001273443471242676,7.588504237269592e-11,1.1065781708237096e-13,0.00036435541286232816,1.863894047824484e-10,5.443662912644965e-11,6.878289909400582e-13,6.4114883339257716e-12,2.2814578415493715e-06,4.7992651253132345e-12,3.934651920369956e-12,1.3006397541276864e-11,1.3689189875126247e-14,7.241548282065124e-13,1.736316004398882e-16,1.526353406554801e-11,6.76905803222087e-13,3.76,0.0,0.019514758550500975,0.9993787041758484,1.2512064162241702e-06,5.3888003488381426e-08,0.7539512831774141,0.7530271704682295,1.0583040539727037e-07,1.4542988707315578e-11,0.00048590080035073674,1.4841784510050768e-07,2.521956193022023e-12,3.266203099483422e-14,1.3139085301918774e-12,7.383317507010867e-05,4.3807483744114957e-10,1.0595016554291525e-08,3.7591591439953964e-08,5.69598086015357e-06
5.2817901059670656e-05,0.7772615981641001,6.136353983498494e-08,2.267151657466844e-08,1.2003210504896813e-08,1.9695355315351865e-06,0.0,0.0,1.504346339460913e-06,2.1049118367137894e-08,5.7177737165165225e-05,2.2916467609841977e-07,3.723074044294218e-09,3.649786545307689e-22,2.909040638490483e-15,2.536480681569032e-09,4.999090500464126e-07,0.00012800341797279273,7.661700429801197e-11,1.1179744064384283e-13,0.00036631815754032245,1.8740188433851392e-10,5.4684386073928114e-11,6.982169611946433e-13,6.460441934142171e-12,2.299460895163684e-06,4.835989340905726e-12,4.000519620385158e-12,1.3248765783132036e-11,1.3894686951586787e-14,7.323333057714407e-13,1.7539778207872718e-16,1.5344699280218936e-11,6.833628493481842e-13,3.76,0.0,0.01922960332046995,0.9993779815690614,1.2615264113319117e-06,5.4540591935525315e-08,0.7542388741110388,0.7533096233108116,1.045639391999621e-07,1.4533409950656046e-11,0.0004859004489509772,1.4920448291065927e-07,2.527726562469551e-12,3.282997040889453e-14,1.3205387768062232e-12,7.405486387988972e-05,4.3821879674169043e-10,1.0643409281819175e-08,3.774454203687291e-08,5.7412542437015175e-06
5.302840517050785e-05,0.7772966355821365,6.165322620629549e-08,2.2765578219323106e-08,1.205970892620305e-08,1.987284922433413e-06,0.0,0.0,1.514536284541668e-06,2.1224681224758337e-08,5.764548441159292e-05,2.309722028098118e-07,3.742806364825465e-09,3.701013107270626e-22,2.9360330986382103e-15,2.5479973550564e-09,5.036394361351811e-07,0.00012866266667744156,7.735356308202428e-11,1.1294467838787503e-13,0.0003682816997282636,1.884147490862979e-10,5.49326940539165e-11,7.087313707958549e-13,6.509614446129992e-12,2.3175445800871523e-06,4.872887305720159e-12,4.067264271542053e-12,1.3494750697273917e-11,1.4102573688886155e-14,7.405696020839313e-13,1.7717689159091476e-16,1.5426107077868628e-11,6.898579089175049e-13,3.76,0.0,0.018948615403327457,0.9993772585084284,1.2718983063173892e-06,5.519830723109136e-08,0.7545222999721929,0.7535879074745806,1.0331598095831895e-07,1.4523970451706932e-11,0.0004859000973315514,1.4999155142241954e-07,2.5335002642052048e-12,3.2998356165091584e-14,1.3271867761614111e-12,7.427545512369762e-05,4.383606071865312e-10,1.0691904644113665e-08,3.7897798060311096e-08,5.7867313552408855e-06
5.3238909281345044e-05,0.7773311657554802,6.194362748032139e-08,2.285991772857026e-08,1.2116390410925454e-08,2.0051240504262565e-06,0.0,0.0,1.5247525861117926e-06,2.1400791309995517e-08,5.81146455343432e-05,2.3278785410679114e-07,3.762548852444435e-09,3.7528299024887914e-22,2.963203991262883e-15,2.5595395992736993e-09,5.073851289153183e-07,0.00012932209001400322,7.809473454097333e-11,1.140995515987194e-13,0.0003702460277114171,1.894279929250999e-10,5.518155649344248e-11,7.193734304312762e-13,6.559006390046663e-12,2.3357090792068848e-06,4.909959411129352e-12,4.134894911806387e-12,1.3744394141655277e-11,1.431287066306068e-14,7.488638690438609e-13,1.7896899767406934e-16,1.5507757238407855e-11,6.963910977146256e-13,3.76,0.0,0.018671734124647257,0.9993765349967466,1.2823222394710582e-06,5.5861169970331315e-08,0.7548016214170473,0.753862083648435,1.0208626116688791e-07,1.4514668182631518e-11,0.00048589974549379964,1.5077904745771288e-07,2.539277426823704e-12,3.316718708306247e-14,1.3338524598867991e-12,7.449495240439184e-05,4.3850030102654146e-10,1.0740502712202036e-08,3.805136021593624e-08,5.832412646577511e-06
5.344941339218224e-05,0.777365195690546,6.223474304469553e-08,2.2954534974091314e-08,1.2173254584861762e-08,2.0230530522942255e-06,0.0,0.0,1.5349951968083585e-06,2.1577447057885612e-08,5.85852138604058e-05,2.3461164864933562e-07,3.782301422270354e-09,3.805238846842206e-22,2.9905541007488677e-15,2.571107395329564e-09,5.111461546053091e-07,0.0001299816847832977,7.884053254040067e-11,1.1526208618407083e-13,0.000372211129862294,1.904416097665789e-10,5.54309671667722e-11,7.30144355801576e-13,6.608618292154252e-12,2.3539545748544987e-06,4.947206088026814e-12,4.203420615399861e-12,1.3997738159083374e-11,1.4525598548682247e-14,7.572162604899337e-13,1.807741692237976e-16,1.5589649950273992e-11,7.029625316009159e-13,3.76,0.0,0.018398899268939197,0.9993758110367892,1.292798349339533e-06,5.652920076480311e-08,0.7550768986429357,0.7541322120622233,1.0087451235258168e-07,1.450550113074887e-11,0.0004858993934390524,1.5156696786505133e-07,2.545058080278124e-12,3.333646530647661e-14,1.3405359086280846e-12,7.471335933825386e-05,4.386379103013707e-10,1.0789203673722505e-08,3.820522924368909e-08,5.878298569272529e-06
5.365991750301943e-05,0.7773987330594901,6.252657214458666e-08,2.3049430284601613e-08,1.2230300787873996e-08,2.0410720647926023e-06,0.0,0.0,1.545264069442029e-06,2.1754646922333933e-08,5.9057182740618055e-05,2.3644360507739583e-07,3.802063990950545e-09,3.8582464397601015e-22,3.0180840984565625e-15,2.5827007440275786e-09,5.149225393521808e-07,0.00013064144783793985,7.959096951148759e-11,1.164323069561683e-13,0.00037417699473602195,1.9145559366044606e-10,5.568092820940592e-11,7.41045372609264e-13,6.658450672158401e-12,2.3722812492857485e-06,4.984627764428722e-12,4.272850531967772e-12,1.4254825179907131e-11,1.474077814807144e-14,7.656269283863085e-13,1.825924765624527e-16,1.5671785355438965e-11,7.09572326670439e-13,3.76,0.0,0.018130051575454668,0.9993750866312762,1.3033267744784965e-06,5.720242026251929e-08,0.755348190892657,0.7543983519908142,9.968047134410992e-08,1.4496467315639301e-11,0.00048589904116862366,1.5235530955022712e-07,2.5508423535979907e-12,3.350618940990695e-14,1.3472370870667488e-12,7.493067956896926e-05,4.3877346501933737e-10,1.083800767608114e-08,3.8359405878868727e-08,5.924389575242996e-06
5.3870421613856624e-05,0.7774317850254023,6.281911443951152e-08,2.314460293008409e-08,1.2287528801320323e-08,2.059181224630764e-06,0.0,0.0,1.5555591570434299e-06,2.1932389379660538e-08,5.9530545553393674e-05,2.3828374206252406e-07,3.821836476563777e-09,3.9118596492539993e-22,3.0457947073812517e-15,2.5943197098268276e-09,5.187143090569445e-07,0.00013130137608872883,8.034605950284742e-11,1.1761023580946894e-13,0.00037614361109437135,1.9246993878309968e-10,5.5931444112472815e-11,7.520777163927421e-13,6.7085040476029165e-12,2.3906892853509023e-06,5.022224841904601e-12,4.3431938965175955e-12,1.4515698080163314e-11,1.4958430388299245e-14,7.740960231900297e-13,1.8442398939937104e-16,1.5754163316583326e-11,7.162205993140666e-13,3.76,0.0,0.01786513285947642,0.99937436178287,1.313907653130274e-06,5.788084915460146e-08,0.7556155563332129,0.7546605616327737,9.850387971499429e-08,1.4487564792769517e-11,0.0004858986886837926,1.5314406948504926e-07,2.556630395109651e-12,3.367635723919365e-14,1.3539559009669195e-12,7.514691677023795e-05,4.389069955872351e-10,1.0886914778505405e-08,3.8513890811746754e-08,5.9706861172067495e-06
5.408092572469382e-05,0.7774643585888373,6.3112369541489e-08,2.3240052133849147e-08,1.2344938561915618e-08,2.077380668510434e-06,0.0,0.0,1.5658804128266205e-06,2.211067292308217e-08,6.000529569926343e-05,2.401320783054484e-07,3.841618798625476e-09,3.9660828938568166e-22,3.0736867506363337e-15,2.605964324613506e-09,5.225214894925955e-07,0.00013196146649137753,8.110581722382055e-11,1.1879589613338675e-13,0.00037811096785836466,1.9348463937642338e-10,5.618251360270422e-11,7.632426301069247e-13,6.7587789383222646e-12,2.4091788660232828e-06,5.059997733175691e-12,4.414460013347555e-12,1.4780400092508537e-11,1.517857630299383e-14,7.826236962850824e-13,1.8626877714483356e-16,1.5836783789638844e-11,7.229074660862714e-13,3.76,0.0,0.017604085766343196,0.9993736364941876,1.3245411234218378e-06,5.8564508165786944e-08,0.7558790523017319,0.7549188983564045,9.734448270164614e-08,1.4478791645171937e-11,0.00048589833598581373,1.5393324469158426e-07,2.5624222609240275e-12,3.3846969837133455e-14,1.3606923814784471e-12,7.536207463808734e-05,4.39038532540182e-10,1.0935925085246266e-08,3.866868471910382e-08,6.017188648176717e-06
5.429142983553101e-05,0.7774964608309901,6.340633702985072e-08,2.333577726909223e-08,1.2402529809735454e-08,2.0956705331149397e-06,0.0,0.0,1.5762277901776447e-06,2.2289496063367158e-08,6.0481426601618064e-05,2.419886325314547e-07,3.861410878169838e-09,4.0209193805810147e-22,3.101760928859533e-15,2.617634577001851e-09,5.26344106381821e-07,0.0001326217160480074,8.187025726330247e-11,1.1998931331852668e-13,0.00038007905411353783,1.944996897588911e-10,5.643413181578474e-11,7.745413659926206e-13,6.8092758636686425e-12,2.427750174311925e-06,5.09794685431211e-12,4.486658255902328e-12,1.504897481829182e-11,1.540123703780491e-14,7.912100997789479e-13,1.8812691019273967e-16,1.5919646941269493e-11,7.29633043838345e-13,3.76,0.0,0.017346853798996975,0.9993729107677994,1.3352273235312936e-06,5.925341805557963e-08,0.7561387352779265,0.7551734186721905,9.62020293860971e-08,1.4470145984609196e-11,0.000485897983075927,1.5472283224356266e-07,2.5682179677282603e-12,3.4018030032339004e-14,1.367446665115213e-12,7.557615689166613e-05,4.3916810492223864e-10,1.0985038800331266e-08,3.882378828466113e-08,6.0638976214640235e-06
