Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145)
9.999999999999998e-05,0.5993490154555619,6.727903286217992e-13,1.823731868363896e-11,8.380207615291196e-12,4.83696369604382e-15,0.0,0.0,8.824890705812605e-11,2.827742888765057e-19,9.755000579240753e-11,9.739361335204489e-15,3.870627158174614e-13,5.405297877757637e-34,1.1633621081159556e-22,7.115080804920597e-17,7.228902255665662e-14,1.1762088241182917e-14,2.797457530850676e-16,4.225766564003148e-20,2.105518559250466e-06,7.707768330030091e-14,9.391126691541134e-19,1.3036699043891656e-22,5.791383836238433e-19,7.286666607687946e-10,8.346041622264377e-19,4.294705837023316e-26,5.360094622265489e-25,1.3089946484953374e-27,3.660398192678991e-21,1.0318846910524412e-21,5.076000005778612e-15,6.461799544762877e-25,3.76,0.0,0.5742056534502045,0.9998559978687743,1.3771548450856159e-15,9.063031374856825e-22,0.14226316008388942,0.14225884729062055,9.94565864875731e-08,2.3210063862382847e-13,0.000144001244446331,7.437173422893865e-10,1.196122632126589e-15,5.028997832850945e-15,7.917191162283869e-14
0.00010205003665538291,0.5993490154555619,7.036313124659707e-13,1.8246659601967516e-11,8.929817119545088e-12,5.145172357042062e-15,0.0,0.0,9.368835067301081e-11,3.2391432406859843e-19,1.035942843162276e-10,1.0360726590058342e-14,4.0280226859769235e-13,5.790622974922261e-34,1.2116946034901408e-22,7.40870740667134e-17,8.003562296267844e-14,1.292281822093597e-14,2.9120840998367555e-16,4.5314973707417366e-20,2.1902170973086015e-06,8.021168688140502e-14,9.77871682403324e-19,1.5694189022561427e-22,6.409303817378975e-19,7.584411812584273e-10,8.956673360256946e-19,5.1290999968815836e-26,6.70484880854131e-25,1.605845082429395e-27,4.0539716701856714e-21,1.119923605270972e-21,5.509034892285574e-15,7.598953320719589e-25,3.76,0.0,0.5716060347806743,0.9998559978304226,1.4654057864933952e-15,1.0754193682556353e-21,0.14486286348477048,0.14485838164639012,9.900955709270697e-08,2.3181710046899425e-13,0.0001440012444407752,7.731494720914729e-10,1.2187117946605312e-15,5.455093661388694e-15,8.587993930218933e-14
0.00010607506613178703,0.5998895873600737,7.6648197848714e-13,1.8265150295269477e-11,1.0079255355539006e-11,5.786718667192402e-15,0.0,0.0,1.0499521649095177e-10,4.195083169398618e-19,1.1616680964391669e-10,1.165430087218893e-14,4.3457634145727876e-13,6.6112674180916174e-34,1.3094653665449022e-22,8.001402275724913e-17,9.715440084765082e-14,1.5485933418462907e-14,3.1436785596189534e-16,5.190780175692148e-20,2.361069503634546e-06,8.653883169189654e-14,1.0561082331141852e-18,2.234869838846527e-22,7.773786600434902e-19,8.184689853690463e-10,1.0250605982986684e-18,7.23107490224971e-26,1.0270977262710906e-24,2.3699113574878165e-27,4.924147614701682e-21,1.3088570400204785e-21,6.43832681374178e-15,1.0347664506658256e-24,3.76,0.0,0.5665361500417398,0.9998559977525706,1.6493006318865012e-15,1.4901569332184558e-21,0.14993291914245882,0.14992809627906198,9.813775955882971e-08,2.312641753994735e-13,0.00014400124442950034,8.324405797202827e-10,1.2628644115044417e-15,6.368902688237481e-15,1.0026603109110627e-13
0.00011010009560819116,0.6004253652044845,8.324139814018425e-13,1.8284137888369855e-11,1.132534630753986e-11,6.4779396801954385e-15,0.0,0.0,1.1715687611643952e-10,5.378804408102062e-19,1.2970180228287374e-10,1.304828971310148e-14,4.674993825552265e-13,7.522789408746223e-34,1.4110169817055654e-22,8.61540671570599e-17,1.170531161722821e-13,1.8467310451210547e-14,3.3838344595036855e-16,5.935587681122936e-20,2.537922101742649e-06,9.309533563609101e-14,1.1371579914342508e-18,3.1398987029737687e-22,9.358303300456536e-19,8.805617347265466e-10,1.1677569635125695e-18,1.0125402088912942e-25,1.5477379971657554e-24,3.4448548421899264e-27,5.936295580701393e-21,1.5204673676988467e-21,7.47914286102772e-15,1.3924532493955955e-24,3.76,0.0,0.5615112350744534,0.9998559976713124,1.8477350760065625e-15,2.0398540450825866e-21,0.15495801103123996,0.15495283512761227,9.727371806302319e-08,2.307162051437839e-13,0.00014400124441773583,8.937072027214595e-10,1.306755794011102e-15,7.391552546557143e-15,1.1636559542447753e-13
0.00011412512508459528,0.600956391516302,9.014709988799172e-13,1.8303125459946934e-11,1.267222544670232e-11,7.22053631602221e-15,0.0,0.0,1.302015639459002e-10,6.832517796212391e-19,1.442325089736914e-10,1.4546153302758164e-14,5.01564958920099e-13,8.532371755841373e-34,1.516411197415367e-22,9.250721047385616e-17,1.4004957105332185e-13,2.1921142684931023e-14,3.6326786605889452e-16,6.77528334158458e-20,2.7207311751451863e-06,9.987996943170244e-14,1.2210208580427276e-18,4.356662287200046e-22,1.1187718788957669e-18,9.44704165048463e-10,1.3246334044279308e-18,1.4083927565761095e-25,2.2970234336480053e-24,4.937442601464021e-27,7.106767177460008e-21,1.7564387906614142e-21,8.639764033499226e-15,1.853286585107099e-24,3.76,0.0,0.5565308909672024,0.9998559975866194,2.0612684273812697e-15,2.7609452302720834e-21,0.15993853801901114,0.15993299714745815,9.641736333218139e-08,2.301731326132123e-13,0.00014400124440547697,9.569283463609345e-10,1.3503917771791731e-15,8.531049928344042e-15,1.3430468040554353e-13
0.0001181501545609994,0.6014827084456853,9.736963078645405e-13,1.8323246738570942e-11,1.4124042396150317e-11,8.016189065372403e-15,0.0,0.0,1.441572239914616e-10,8.604147735196944e-19,1.5979195269475356e-10,1.615131055464397e-14,5.367666182564978e-13,9.64800484608103e-34,1.6255215057615924e-22,9.907012427861555e-17,1.6648335929281393e-13,2.5906727981658377e-14,3.8898514744887843e-16,7.719939141204435e-20,2.9094532017690977e-06,1.0689149853192123e-13,1.3076530996858038e-18,5.975121011380057e-22,1.3288563016428952e-18,1.010879722596128e-09,1.4965970096444252e-18,1.94615172756633e-25,3.361086643132682e-24,6.984833814958763e-27,8.453059445615629e-21,2.018505290092992e-21,9.928715903022034e-15,2.4415332739762963e-24,3.76,0.0,0.5515947223475985,0.999855997498463,2.2904634347673996e-15,3.697830292126511e-21,0.16487489543463896,0.16486897775459922,9.55686267179689e-08,2.2963491979266527e-13,0.00014400124439271998,1.022083267265791e-09,1.3937716342356544e-15,9.795633524510259e-15,1.5421298643785093e-13
0.00012088634909424865,0.6018378284829239,1.0246257071266499e-12,1.8336631739671303e-11,1.5173018103120667e-11,8.588222928874337e-15,0.0,0.0,1.5417845258542334e-10,1.001734253277662e-18,1.7097328623702512e-10,1.7305498497976418e-14,5.613418838052164e-13,1.047063237630348e-33,1.7019588382122814e-22,1.0365359451755883e-16,1.8659920068196972e-13,2.8952499997213734e-14,4.06978950950149e-16,8.427518102308047e-20,3.041099418163026e-06,1.1178681611098089e-13,1.3681560596434666e-18,7.360281374766377e-22,1.488601324209587e-18,1.0570195876750664e-09,1.6225876591581088e-18,2.415553154855592e-25,4.3204308490185106e-24,8.780784922366882e-27,9.478116233155882e-21,2.2124630573774547e-21,1.0882670189870913e-14,2.928618545645594e-24,3.76,0.0,0.5482641624356991,0.9998559974365427,2.4555037558449094e-15,4.48484507757628e-21,0.1682055870445158,0.16819940649577256,9.499597479834348e-08,2.292718009609774e-13,0.0001440012443837614,1.0674689031167434e-09,1.4231221198023712e-15,1.0731017042302438e-14,1.6893869925169916e-13
0.0001236225436274979,0.60219080450745,1.0770526206098938e-12,1.8350000163746874e-11,1.6273722447928847e-11,9.186079786551142e-15,0.0,0.0,1.646420556768284e-10,1.162115851619463e-18,1.826554276408654e-10,1.8511922735545346e-14,5.864371314614546e-13,1.1348718890001312e-33,1.7801437715237469e-22,1.0833306351951763e-16,2.0859021608737838e-13,3.229566489339019e-14,4.2536139120596654e-16,9.192166333588543e-20,3.175444554034054e-06,1.1678602363872946e-13,1.4299266533017342e-18,9.023512462168085e-22,1.6631252270132448e-18,1.1040879104678693e-09,1.756285145658742e-18,2.9892986152982233e-25,5.5215548489852234e-24,1.097955597765318e-26,1.059921083506528e-20,2.4198754857074413e-21,1.1902790325686077e-14,3.498174470216492e-24,3.76,0.0,0.5449537136540132,0.9998559973729999,2.6282289078527856e-15,5.415917359977128e-21,0.17151617022427865,0.1715097214022854,9.44267907201509e-08,2.289108922731587e-13,0.0001440012443745694,1.113732342642862e-09,1.4523548240105656e-15,1.1730830354816254e-14,1.8467872404917065e-13
0.00012635873816074715,0.6025416496496036,1.1309903874108293e-12,1.836383185360694e-11,1.7427469124232428e-11,9.810278064277254e-15,0.0,0.0,1.755565713482175e-10,1.3436214946906896e-18,1.9484856632024116e-10,1.9771637565739205e-14,6.120503243790111e-13,1.228462596687607e-33,1.860040371273573e-22,1.1310815235143433e-16,2.325821586706176e-13,3.5959630982410304e-14,4.44123885629748e-16,1.0017619562893106e-19,3.3124751040722353e-06,1.2188873023908878e-13,1.492959649317372e-18,1.101385960016515e-21,1.853407979442611e-18,1.1520796435157596e-09,1.8979975871391532e-18,3.6893032972449763e-25,7.019832770388666e-24,1.3656963035108036e-26,1.1822823737696862e-20,2.6413237026936204e-21,1.2991933434761953e-14,4.162060445343733e-24,3.76,0.0,0.5416632547249035,0.9998559973078256,2.8088218664408917e-15,6.51393341519072e-21,0.17480676623806027,0.17480004376530814,9.386105343309274e-08,2.285521803967063e-13,0.0001440012443651427,1.160867279584498e-09,1.4814722976831094e-15,1.2797830686519267e-14,2.0147646736317e-13
0.0001290949326939964,0.602890376407125,1.1864523768874256e-12,1.8377918265263438e-11,1.8635571916021725e-11,1.0461339246479324e-14,0.0,0.0,1.8693051173353592e-10,1.5483902945691082e-18,2.0756287194491989e-10,2.1085703325800682e-14,6.381794126285249e-13,1.32810736743799e-33,1.9417305268049572e-22,1.179809829980855e-16,2.5870295591545223e-13,3.996834592586578e-14,4.632879135753462e-16,1.0907883978830333e-19,3.452177582057957e-06,1.2709454184549738e-13,1.5572824490373765e-18,1.3383691748595009e-21,2.0604412316457056e-18,1.200990454750361e-09,2.0480430757706924e-18,4.539296457943734e-25,8.875810044721022e-24,1.6906849698230953e-26,1.315560104339617e-20,2.8774017334059126e-21,1.4153020067327438e-14,4.93276159373936e-24,3.76,0.0,0.5383926646879943,0.9998559972410109,2.9974675945771633e-15,7.803155476243617e-21,0.17807749603275067,0.1780704945587289,9.329874194629972e-08,2.281956548952208e-13,0.00014400124435548007,1.2088674327018834e-09,1.5104820442538643e-15,1.3934844278221553e-14,2.1937642237780987e-13
0.00013183112722724564,0.6032369980311755,1.2434518524850797e-12,1.839203648589898e-11,1.9899348728220872e-11,1.113978444571239e-14,0.0,0.0,1.9877229639826767e-10,1.7788092522957095e-18,2.2080844337387537e-10,2.2455179137817187e-14,6.648223559257783e-13,1.4341307157506413e-33,2.0252263206692978e-22,1.2295043076899266e-16,2.8708826357842723e-13,4.4347829464444686e-14,4.828529387694218e-16,1.1866977612841402e-19,3.594538568301148e-06,1.3240306659293596e-13,1.622880749146192e-18,1.6196355964982052e-21,2.2852817549299174e-18,1.2508161322389926e-09,2.2067411955586145e-18,5.569383520673904e-25,1.1166735880329498e-23,2.0830175427157517e-26,1.4604531421071437e-20,3.1287095151261573e-21,1.5388999679096557e-14,5.824831884339204e-24,3.76,0.0,0.5351418237087288,0.9998559971725473,3.1943548844097568e-15,9.312394355611126e-21,0.18132847942948782,0.18132119363055016,9.273983546295402e-08,2.2784130086270966e-13,0.00014400124434558025,1.257726601007855e-09,1.5393813275495844e-15,1.5144706804976362e-14,2.3842323045663777e-13
0.0001345673217604949,0.6035815267664819,1.3020020266948515e-12,1.840626461480694e-11,2.1220117438003077e-11,1.1846131753748162e-14,0.0,0.0,2.1109031603072887e-10,2.037360094904443e-18,2.3459535735564685e-10,2.38811179070311e-14,6.91977103044789e-13,1.546798398871236e-33,2.1104745627345821e-22,1.2801408400710482e-16,3.178762529920375e-13,4.912476076711877e-14,5.028030333380369e-16,1.2899175443910836e-19,3.739544664836394e-06,1.3781390991485077e-13,1.6897234197250604e-18,1.9519808667022486e-21,2.529000535040448e-18,1.3015521970377742e-09,2.3744208180034918e-18,6.812372278190035e-25,1.39775326014702e-23,2.5550149169877707e-26,1.6176786589070005e-20,3.395859033184775e-21,1.6702880963992112e-14,6.853651197914478e-24,3.76,0.0,0.5319106123046723,0.9998559971024253,3.3996730589458323e-15,1.107232550595218e-20,0.18455983589730915,0.1845522604766308,9.218431325124592e-08,2.274891024837257e-13,0.00014400124433544185,1.3074386071237083e-09,1.5681653610944095e-15,1.643031844153624e-14,2.586625485275024e-13
0.00013730351629374414,0.6039239757427075,1.3621160065267454e-12,1.8420765295575167e-11,2.2599198998364397e-11,1.2580894124892803e-14,0.0,0.0,2.2389286744144178e-10,2.3268027521346218e-18,2.4893361875404983e-10,2.5364561617723506e-14,7.196416064152324e-13,1.6663852187833634e-33,2.197473413996285e-22,1.3317286882344429e-16,3.512131857272494e-13,5.4328076514034974e-14,5.231392144691951e-16,1.4008913512132167e-19,3.887182542764237e-06,1.4332667751968207e-13,1.7578218904905564e-18,2.343578670188189e-21,2.792733151285452e-18,1.3531941929557223e-09,2.5514166760368187e-18,8.30958761207582e-25,1.741568808852456e-23,3.120182574575005e-26,1.787992861425032e-20,3.679469098439218e-21,1.8097706169317804e-14,8.037066720680122e-24,3.76,0.0,0.5286989121341585,0.9998559970306368,3.613614371131706e-15,1.3119198906641823e-20,0.18777168376455278,0.18776381345199197,9.163215477854213e-08,2.2713904849767775e-13,0.0001440012443250637,1.3579973539956369e-09,1.5968399950932823e-15,1.7794612654646258e-14,2.801405577596537e-13
0.00014003971082699338,0.6042643570256603,1.4238068930527988e-12,1.8435463633786998e-11,2.403791416572576e-11,1.3344585504483959e-14,0.0,0.0,2.371882214512464e-10,2.6499947247191442e-18,2.6383321267695234e-10,2.690655404712231e-14,7.478138074827236e-13,1.7932606111230615e-33,2.2862742606495356e-22,1.3842857183418256e-16,3.87247684193261e-13,5.99873637543057e-14,5.438742661369926e-16,1.5200896206280725e-19,4.037438893374632e-06,1.4894097247050357e-13,1.827198960581975e-18,2.8031421806711863e-21,3.0776277320610665e-18,1.405737929883363e-09,2.7380729329128317e-18,1.0105770738590386e-24,2.1598438849849654e-23,3.7948932626370135e-26,1.9721695438430564e-20,3.980170174119139e-21,1.9576574813442832e-14,9.393838986512285e-24,3.76,0.0,0.5255066051725789,0.9998559969571725,3.8363727599330186e-15,1.5491390530472622e-20,0.19096414104251921,0.19095597059457636,9.108333957081703e-08,2.2679112768852789e-13,0.0001440012443144445,1.409396767490902e-09,1.625411636853088e-15,1.9240583473740314e-14,3.0290439278986663e-13
0.00014277590536024263,0.6046026835927348,1.4870876876120977e-12,1.845025380135534e-11,2.553758655152463e-11,1.4137719303967654e-14,0.0,0.0,2.5098455742599715e-10,3.0100950943662e-18,2.7930405448590025e-10,2.850813713315912e-14,7.764916570150745e-13,1.927742384687861e-33,2.3768812639544853e-22,1.4377954117768702e-16,4.2613652357594724e-13,6.613458549694957e-14,5.650056238089556e-16,1.6479854784275056e-19,4.190300476959087e-06,1.5465640004937768e-13,1.897833812621527e-18,3.3410609145550356e-21,3.3849009238258117e-18,1.4591793524168192e-09,2.934735808779438e-18,1.2256760918437895e-24,2.667259110246011e-23,4.596839263295046e-26,2.171019051245308e-20,4.298598790845756e-21,2.114261609073967e-14,1.0945577705090811e-23,3.76,0.0,0.5223335745063163,0.9998559968820239,4.068146729011652e-15,1.8233896633115767e-20,0.19413732463158728,0.19412884883126647,9.053784734575496e-08,2.2644532493135308e-13,0.000144001244303583,1.4616308515128733e-09,1.6538761006180195e-15,2.0771238069371835e-14,3.2700139476951466e-13
0.00014551209989349187,0.6049389674089763,1.5519713405720493e-12,1.846528435461103e-11,2.709953960851782e-11,1.496080549655972e-14,0.0,0.0,2.652900232954191e-10,3.4103908071135417e-18,2.9535603555225165e-10,3.017034562095891e-14,8.056730982147517e-13,2.0700936441137565e-33,2.4692522357314403e-22,1.4922347776021953e-16,4.680394211329492e-13,7.280255383643625e-14,5.865205338029851e-16,1.7850755591161186e-19,4.345754078671888e-06,1.6047256363419002e-13,1.9696969848719177e-18,3.968518421740793e-21,3.715787284137416e-18,1.5135141872660086e-09,3.1417595910741393e-18,1.4823849319538445e-24,3.280030740932585e-23,5.546917640639766e-26,2.3853711953332475e-20,4.635401706909867e-21,2.279900945542416e-14,1.271517235664834e-23,3.76,0.0,0.5191797036044976,0.999855996805182,4.30913566457182e-15,2.139477315491574e-20,0.19729135104941578,0.19728256470617542,8.999565789045308e-08,2.261016254196835e-13,0.0001440012442924779,1.5146936354389457e-09,1.682229308434917e-15,2.2389634982183923e-14,3.5247971366010744e-13
0.00014824829442674112,0.6052732210416165,1.6184707535647826e-12,1.8480451824854783e-11,2.872509751842693e-11,1.581435368167744e-14,0.0,0.0,2.8011270596075584e-10,3.8543914185814645e-18,3.1199900076647383e-10,3.189421290697046e-14,8.353560669558162e-13,2.220655934263798e-33,2.5634115218099507e-22,1.5476241808623706e-16,5.131216723325534e-13,8.002575413914515e-14,6.084272020856182e-16,1.9318919893133563e-19,4.503786530765374e-06,1.6638906398137448e-13,2.0428137308687948e-18,4.698051220977943e-21,4.0715601334627885e-18,1.5687384813353052e-09,3.3595100211107073e-18,1.7877638826121443e-24,4.01692615792101e-23,6.669304555159598e-26,2.6160893344161482e-20,4.991235142685644e-21,2.4548980965664577e-14,1.4727709721122063e-23,3.76,0.0,0.5160448766778037,0.9998559967266385,4.559542263907514e-15,2.5027309449340007e-20,0.20042633607215712,0.20041723402181486,8.945675112492439e-08,2.257600188333426e-13,0.000144001244281128,1.568579201194494e-09,1.710479835272761e-15,2.4098892440286587e-14,3.79388439595548e-13
0.00015098448895999037,0.6056054568901235,1.686598730921654e-12,1.849574332093787e-11,3.041558639605003e-11,1.6698872051581916e-14,0.0,0.0,2.9546060879770535e-10,4.3459301390413484e-18,3.292427314586332e-10,3.368076861395871e-14,8.655385106276913e-13,2.379822827465485e-33,2.6593739435827196e-22,1.603963709972993e-16,5.615563929405274e-13,8.784109040228953e-14,6.307271459180612e-16,2.088962455681099e-19,4.664384730938264e-06,1.724055048799948e-13,2.1171842670178946e-18,5.54433059211335e-21,4.4535600278315645e-18,1.6248482857266183e-09,3.588352678317957e-18,2.1504376686125968e-24,4.900914570321927e-23,7.98982829862801e-26,2.864069579800287e-20,5.366760293233806e-21,2.6395780934826454e-14,1.7011637822224354e-23,3.76,0.0,0.5129289789510154,0.9998559966463842,4.819573818080423e-15,2.919293760340402e-20,0.20354239446192923,0.20353297156653086,8.892110714287701e-08,2.254204923155585e-13,0.00014400124426953206,1.6232817005859647e-09,1.7386283663436493e-15,2.5902130520073702e-14,4.077766911523251e-13
0.0001537206834932396,0.6059356867739517,1.7563680434483963e-12,1.8511203705203114e-11,3.2172331944860734e-11,1.7614867352967167e-14,0.0,0.0,3.113417065172158e-10,4.8889771754218025e-18,3.470969871903016e-10,3.5531039108020204e-14,8.962183696877047e-13,2.5479566858215063e-33,2.7571388611802243e-22,1.6612367126412237e-16,6.135195080707593e-13,9.628632461463001e-14,6.534164785642348e-16,2.25683689286028e-19,4.8275356004214306e-06,1.7852148865168785e-13,2.192787917298273e-18,6.523026037492623e-21,4.8631435688176495e-18,1.6818396262528022e-09,3.828660734020174e-18,2.57978596399168e-24,5.957109562780431e-23,9.538906371080542e-26,3.1302267587209986e-20,5.762648326951128e-21,2.8342708649614252e-14,1.9596899693700423e-23,3.76,0.0,0.5098318959979471,0.999855996564411,5.089439161616171e-15,3.395681132405163e-20,0.20663964063184015,0.2066298917796127,8.838870610104575e-08,2.250830313229712e-13,0.00014400124425768872,1.6787953089881993e-09,1.7666707781905115e-15,2.7802517559047066e-14,4.3769434660224447e-13
0.00015645687802648886,0.6062639231217298,1.8277913848511514e-12,1.852682045220295e-11,3.3996660276552745e-11,1.8562845198016902e-14,0.0,0.0,3.2776390196902416e-10,5.487801594517368e-18,3.655714729089662e-10,3.7446047529811466e-14,9.273935797810728e-13,2.725366879366755e-33,2.8567057764386232e-22,1.7194406794973648e-16,6.691937968390823e-13,1.0540142366573207e-13,6.764950753613866e-16,2.4361028104184736e-19,4.9932261176931225e-06,1.8473661540912443e-13,2.269621115192149e-18,7.651957375476796e-21,5.301716546700302e-18,1.7397086669590143e-09,4.080819154694466e-18,3.0868248064753925e-24,7.21510448011541e-23,1.135109675604811e-25,3.415516009037147e-20,6.179579092240222e-21,3.039310615889632e-14,2.2516685722288927e-23,3.76,0.0,0.506753514264575,0.9998559964807096,5.369351416133481e-15,3.939213517447188e-20,0.2097181881228929,0.20970810822812952,8.785952831170173e-08,2.247476234361937e-13,0.00014400124424559675,1.73511426202222e-09,1.7946092271807692e-15,2.980327873919152e-14,4.691921797769209e-13
0.0001591930725597381,0.606590177730972,1.900881405190402e-12,1.8542625898231057e-11,3.588989746132634e-11,1.9543309653704563e-14,0.0,0.0,3.44735061592482e-10,6.146846838038641e-18,3.8467586593327066e-10,3.942681340711024e-14,9.590620733762908e-13,2.9124145617261146e-33,2.9580707725237377e-22,1.7785871559109195e-16,7.287656288786844e-13,1.15227500592266e-13,6.999633524524082e-16,2.6273685474197546e-19,5.1614432911399864e-06,1.910504841500724e-13,2.3476974004061866e-18,8.950289435656377e-21,5.770711222275415e-18,1.7984515681404993e-09,4.3452196496091504e-18,3.6836394243523246e-24,8.707470557626033e-23,1.3465216452631082e-25,3.720913596016546e-20,6.618239478778375e-21,3.25503500689176e-14,2.5806147370018784e-23,3.76,0.0,0.503693720639562,0.9998559963952718,5.659525816790572e-15,4.557707009665564e-20,0.21277815003343467,0.21276773403643476,8.733355416569869e-08,2.2441425790318834e-13,0.000144001244233255,1.7922328252854141e-09,1.822450069654455e-15,3.1907669040170315e-14,5.023214335939658e-13
0.00016192926709298735,0.6069144628117908,1.9756506772963317e-12,1.8558627667970285e-11,3.7853370322739054e-11,2.055676305560019e-14,0.0,0.0,3.622629770000011e-10,6.8709110461494255e-18,4.0441978682446524e-10,4.1474351661975946e-14,9.912217929733349e-13,3.1095275256626416e-33,3.061247329348009e-22,1.8386739068777833e-16,7.924287730872616e-13,1.2580809668762328e-13,7.238219193713964e-16,2.8312363859018144e-19,5.332174190578299e-06,1.9746269707941922e-13,2.4270142540313888e-18,1.044001596916209e-20,6.2716226063613905e-18,1.8580645988241761e-09,4.622253673010925e-18,4.384645925118781e-24,1.0473127407631165e-22,1.592369415983205e-25,4.0474259744167714e-20,7.079322735218828e-21,3.4817848014958134e-14,2.9504499496862137e-23,3.76,0.0,0.5006524029201922,0.9998559963080887,5.960182422780575e-15,5.260013516182148e-20,0.2158196385532517,0.21580888142019786,8.681076420914088e-08,2.2408292169094028e-13,0.00014400124422066224,1.8501453263553483e-09,1.8501925921940964e-15,3.4118950993429625e-14,5.371334689454709e-13
0.0001646654616262366,0.6072367900300749,2.0521117248058537e-12,1.8574836102125628e-11,3.988840552553228e-11,2.160370772667341e-14,0.0,0.0,3.8035539424356823e-10,7.665020086280028e-18,4.2481282163409303e-10,4.358967645822536e-14,1.023870680160844e-12,3.317123391158085e-33,3.1662527838115907e-22,1.8996754590365945e-16,8.603815480673782e-13,1.3718826759391468e-13,7.480691626339656e-16,3.0483220727683605e-19,5.505405923582381e-06,2.0397285667619822e-13,2.5075412620002463e-18,1.2145032012031504e-20,6.805977266174613e-18,1.9185440764785576e-09,4.912317705395228e-18,5.205846869311313e-24,1.2555413666835148e-22,1.8774501162802934e-25,4.3960835660973495e-20,7.56352980807872e-21,3.719904540586319e-14,3.3653631521891964e-23,3.76,0.0,0.4976294494570754,0.9998559962191519,6.27154465528751e-15,6.055674612154006e-20,0.21884276531884347,0.2188316620417254,8.629113908530285e-08,2.2375359914064529e-13,0.00014400124420781702,1.9088461303587528e-09,1.8778286780992497e-15,3.644042293427745e-14,5.736802102368594e-13
0.00016740165615948584,0.6075571714778911,2.1302769847538544e-12,1.8591167751006392e-11,4.19963290966407e-11,2.2684644739333186e-14,0.0,0.0,3.99019982287348e-10,8.53457913708733e-18,4.458644980300071e-10,4.577379809116968e-14,1.057006667067586e-12,3.5355204514764864e-33,3.273087074656183e-22,1.9615921641676365e-16,9.328299993409422e-13,1.4941574213840948e-13,7.727064439461843e-16,3.279309793524489e-19,5.6811256617042405e-06,2.105805603029364e-13,2.589277957080954e-18,1.40925552185922e-20,7.375351373005298e-18,1.9798864985493212e-09,5.2158271559076354e-18,6.16608038560588e-24,1.50054759440317e-22,2.2072259495784224e-25,4.767970153445553e-20,8.07156975724254e-21,3.9697427819991427e-14,3.830003482645561e-23,3.76,0.0,0.4946247495361703,0.999855996128453,6.593841402984762e-15,6.95542938597657e-20,0.22184764103142407,0.2218361866279105,8.577465960756218e-08,2.2342627907325812e-13,0.00014400124419471815,1.9683296662016503e-09,1.905363216257754e-15,3.8875457655958667e-14,6.120147559062518e-13
0.0001701378506927351,0.6078756186324984,2.2101588333144444e-12,1.8607639855045896e-11,4.417846684865706e-11,2.3800073717545058e-14,0.0,0.0,4.182643680447092e-10,9.485228549710107e-18,4.675843118914059e-10,4.802772314285555e-14,1.0906276844727107e-12,3.76507694762088e-33,3.3817216414302446e-22,2.0244639615043096e-16,1.0099845102280274e-12,1.6253976120823307e-13,7.977331223728607e-16,3.524910499179969e-19,5.859320612292442e-06,2.1728540390305358e-13,2.6722703193783047e-18,1.6312018429644363e-20,7.981356503986047e-18,2.042088309234662e-09,5.533205156980965e-18,7.286170359320828e-24,1.7879985222008934e-22,2.587790043110259e-25,5.164194793055496e-20,8.60415813994381e-21,4.231651264338488e-14,4.349316142561083e-23,3.76,0.0,0.49163819295412214,0.9998559960359829,6.927304601317963e-15,7.970802807624743e-20,0.2248343758815569,0.22482256539492365,8.52613066787306e-08,2.231009548852926e-13,0.00014400124418136476,2.028590396711332e-09,1.932812775817511e-15,4.142744615449654e-14,6.521904905745377e-13
0.00017287404522598433,0.6081921433055382,2.291769589949778e-12,1.8624368331426534e-11,4.643614448865722e-11,2.495049240269636e-14,0.0,0.0,4.380961291009927e-10,1.0522901784268209e-17,4.899817217864181e-10,5.035245335540476e-14,1.1247316753447943e-12,4.006282752741076e-33,3.492168255298857e-22,2.0882785130598033e-16,1.0920606513537417e-12,1.7661143682303636e-13,8.231463703249331e-16,3.785792665455932e-19,6.0399780254116445e-06,2.240869903658344e-13,2.7565045167571467e-18,1.8835827740032544e-20,8.625652242128577e-18,2.105145909480329e-09,5.864866612073434e-18,8.589738792640886e-24,2.124333000109786e-22,3.025819173322373e-25,5.585876727288257e-20,9.162017077911907e-21,4.505984908787241e-14,4.928630508363612e-23,3.76,0.0,0.48866967010599965,0.9998559959417334,7.272169987991327e-15,9.114359685725695e-20,0.22780307946142472,0.22779090796046936,8.475106129903316e-08,2.2277761171242066e-13,0.00014400124416775553,2.0896228242959065e-09,1.9601702024612926e-15,4.4099773316563765e-14,6.942607002928983e-13
