Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377)
0.0007067255800028606,0.46017383811392293,4.203073171403509e-20,2.079631001575243e-14,1.0247461448789399e-18,6.947489113094881e-22,0.0,0.0,2.2719594679108903e-16,1.016073703048646e-29,2.2826390908264255e-16,1.39921170056522e-21,1.180872421870313e-19,1.8030933826012887e-48,5.1183575201537695e-33,1.5962791606873957e-24,1.1707345615072865e-23,6.292739630031061e-22,8.417033529180099e-24,1.0305052217718135e-28,8.646332055230787e-11,1.9558593237820512e-20,8.226610211491043e-27,5.636360979542282e-38,3.6067077434550074e-29,3.35762703899057e-14,5.6844231220295666e-30,1.443206513264239e-38,3.0264373310321164e-43,1.0162538154414608e-46,4.4775962401181825e-32,6.880670951404822e-32,3.118389350275988e-24,9.155872976804075e-40,3.76,0.0,0.7214187727225768,0.9999868520837342,1.9676977492732518e-22,3.090701044788044e-36,0.0012645480250779713,0.0012645477125923829,1.3943667841425952e-10,1.2990934120771178e-17,1.3147916210983892e-05,5.487544526667585e-14,4.872450087804941e-22,1.5259477787636415e-22
0.0007898519906441408,0.46018630698279217,5.2940661879540804e-20,2.183530387332889e-14,1.434322790944881e-18,1.0718340571110876e-21,0.0,0.0,3.158664746907339e-16,2.1581954385910665e-29,3.1735558945877614e-16,2.1586394245207984e-21,1.4750359923161276e-19,2.388732635778678e-48,6.769085416971777e-33,2.1645414364914616e-24,2.0095361982002206e-23,9.75411712246078e-22,1.1081022111619021e-23,1.2871756701093964e-28,1.0799414922501985e-10,2.4429892753885065e-20,1.1155262509413346e-26,1.4861598875480042e-37,6.191579587618495e-29,4.604362215012209e-14,8.276077466134883e-30,3.098947498248906e-38,9.760347318160154e-43,3.0725054104538323e-46,7.790668888877166e-32,1.0788310250633491e-31,4.888527983846497e-24,2.160004325729067e-39,3.76,0.0,0.7212701797095704,0.9999868520837204,3.035694481553888e-22,7.665849939179169e-36,0.0014131410596277304,0.001413140704070255,1.394081905533885e-10,1.2995257865914646e-17,1.3147916210983709e-05,6.856887488637276e-14,5.59838027223465e-22,2.475619464829433e-22
0.0009561048119267012,0.46021123701622113,7.885667495365424e-20,2.274069751935663e-14,2.5659196996896307e-18,2.205526736842685e-21,0.0,0.0,5.576702747975474e-16,8.15495946408438e-29,5.603189676966105e-16,4.442476857572635e-21,2.161377217525676e-19,3.5919256517386447e-48,1.0131069015042144e-32,3.540261227774717e-24,5.1478589340101864e-23,2.0305039976616485e-21,1.7261809884057887e-23,1.8860818173187114e-28,1.5822547857713593e-10,3.579533824257828e-20,1.8245311295792235e-26,8.475852208179066e-37,1.586404356662029e-28,7.663466242197663e-14,1.595041364797535e-29,1.1607936467265363e-37,8.213258900208363e-42,2.0960151247775194e-45,2.0350006417046158e-31,2.340611610250036e-31,1.0602512763497331e-23,9.957137346561547e-39,3.76,0.0,0.7209730855048302,0.9999868520836883,6.246587611604861e-22,3.9159906381826516e-35,0.0017102353146300103,0.0017102348585734534,1.393512327378579e-10,1.300390271210789e-17,1.3147916210983285e-05,1.0052431293168734e-13,7.003740345290897e-22,5.6826958749153145e-22
0.0009999999999999998,0.4602332936739499,8.663252127247701e-20,2.2820384661950314e-14,2.9436074572058406e-18,2.6008932388492037e-21,0.0,0.0,6.375791214816934e-16,1.1184743385333693e-28,6.40614017184251e-16,5.239163927672031e-21,2.3643948364973495e-19,3.948922044284933e-48,1.1122636360502985e-32,3.9466632509942655e-24,6.429503423638379e-23,2.402940413159527e-21,1.8960521282622108e-23,2.0632550683603985e-28,1.7308279335723924e-10,3.9157155109914915e-20,2.0339794513865338e-26,1.2890740661652347e-36,1.9814397329654193e-28,8.586892918142885e-14,1.8656076459206058e-29,1.5795673292880134e-37,1.3841370362395316e-41,3.3842315235912306e-45,2.553344134855059e-31,2.81025889354852e-31,1.2728775004465834e-23,1.4349870607895532e-38,3.76,0.0,0.7208946651191216,0.9999868520836789,7.366361662832703e-22,5.799891051029348e-35,0.0017886557152052094,0.001788655229421056,1.3933619833527442e-10,1.3006184594393467e-17,1.3147916210983158e-05,1.0997680073405933e-13,7.348759483406154e-22,6.905630253054007e-22
0.0011032528633424321,0.4602332936739499,1.0649925643663066e-19,2.2924055202573205e-14,3.978552760107575e-18,3.709504376420202e-21,0.0,0.0,8.550417739614653e-16,2.1786149463325054e-28,8.591335940355122e-16,7.473553170861352e-21,2.877856124875772e-19,4.910147224304998e-48,1.3785410878402435e-32,4.956061309760853e-24,1.0415837482889953e-22,3.4567370184539976e-21,2.2850024647953275e-23,2.5113977627652115e-28,2.1065747188819203e-10,4.765961489454435e-20,2.5541978793563784e-26,3.001552659376278e-36,3.210170878281154e-28,1.0931877613594191e-13,2.6359944844660194e-29,3.0224745724450043e-37,3.7438916026424036e-41,8.655048638828668e-45,4.176543510137857e-31,4.1920130194485984e-31,1.8983391639532307e-23,3.0556600957682805e-38,3.76,0.0,0.7207102336712873,0.9999868520836548,1.0506218055998509e-21,1.294194713477254e-34,0.0019730872006376923,0.0019730866396685167,1.393008400808099e-10,1.3011551204678316e-17,1.3147916210982836e-05,1.3388205942242597e-13,8.089842858784257e-22,1.05518871730836e-21
0.0012504009147581631,0.4602553422901518,1.3872750831791857e-19,2.2917383096575684e-14,5.848572567672588e-18,5.7624559614274215e-21,0.0,0.0,1.2433180599070042e-15,5.144943098237428e-28,1.2493161855663158e-15,1.161300470353738e-20,3.6966826342335307e-19,6.433696116369525e-48,1.796565973628186e-32,6.6048337667399706e-24,1.9291485273337295e-22,5.4452465266977345e-21,2.966975227151736e-23,3.2262322347764433e-28,2.70574273567704e-10,6.121850124546633e-20,3.403927348290993e-26,9.098124428310911e-36,5.946076714621956e-28,1.4687985609858835e-13,4.124745749482832e-29,6.875070499450813e-37,1.4215744533750171e-40,2.9969479508735377e-44,7.814839598921907e-31,6.9918753052344384e-31,3.165394770271345e-23,8.146559735652499e-38,3.76,0.0,0.7204474776772734,0.9999868520836164,1.632067714755717e-21,3.6990234265038253e-34,0.002235843254606213,0.002235842573740177,1.3925046611304026e-10,1.3019196937412052e-17,1.3147916210982333e-05,1.7199970255176783e-13,9.244880515968405e-22,1.8098394326633734e-21
0.0013975489661738941,0.4602773828677399,1.7569547306011386e-19,2.2977606665305344e-14,8.246619658485716e-18,8.435140543939978e-21,0.0,0.0,1.7345849699858904e-15,1.1038862973626374e-27,1.74302363519953e-15,1.7004899645465764e-20,4.617842204347932e-19,7.9754854332559e-48,2.2115643791028737e-32,8.426921095212184e-24,3.3353487194672273e-22,8.097766739278046e-21,3.677983402934991e-23,4.030702209172078e-28,3.3797386437223916e-10,7.64717626936961e-20,4.3429846672368574e-26,2.430647224991175e-35,1.0280793354757248e-27,1.8906081021047616e-13,6.181393170031167e-29,1.4120931776617601e-36,4.614331537347313e-40,8.955269670331117e-44,1.3624485308867869e-30,1.1025080624664738e-30,4.9900350877400957e-23,1.9411364057688153e-37,3.76,0.0,0.7201848174878824,0.9999868520835731,2.389037302437745e-21,9.400717146556385e-34,0.0024985035114390955,0.0024985026956965053,1.3920011082746412e-10,1.3026839911272803e-17,1.3147916210981759e-05,2.1487313506393887e-13,1.0334529931852794e-21,2.9201947695410258e-21
0.0015446970175896251,0.46029941540964203,2.175639135388533e-19,2.2999755069637946e-14,1.1245898340375102e-17,1.1801248847149054e-20,0.0,0.0,2.3409264717362385e-15,2.20010469514325e-27,2.3524135741660013e-15,2.3799488011111806e-20,5.641320267601925e-19,9.956771051377818e-48,2.742218956955232e-32,1.0484082070649183e-23,5.460734973451944e-22,1.153144650950139e-20,4.526294974125047e-23,4.924974933881001e-28,4.1285422447428875e-10,9.341916419407424e-20,5.403188944286417e-26,5.934000837288039e-35,1.6832528949915613e-27,2.3596374235132803e-13,8.950122161333066e-29,2.6828821910124064e-36,1.349385294810291e-39,2.415118727771619e-43,2.2456184246943683e-30,1.66281659866394e-30,7.524196429196569e-23,4.260744239873781e-37,3.76,0.0,0.7199222530682104,0.9999868520835249,3.3424017935239656e-21,2.1949347628277735e-33,0.002761068006038682,0.0027610670404436643,1.3914977421699744e-10,1.3034480127238046e-17,1.314791621098112e-05,2.6250095366519275e-13,1.1501760476646686e-21,4.4882445764028665e-21
0.001691845069005356,0.460321439918789,2.644873560221632e-19,2.299876070890539e-14,1.4921746208839017e-17,1.5932817075036548e-20,0.0,0.0,3.074427352834112e-15,4.122248842060501e-27,3.0896466162095855e-15,3.2143967893998755e-20,6.767102231826607e-19,1.203812364118329e-47,3.288530627365696e-32,1.2731446379816719e-23,8.548414484050019e-22,1.587541301175508e-20,5.429585929716995e-23,5.909261782025445e-28,4.952133331043829e-10,1.1206047029958513e-19,6.561422850746129e-26,1.3376448392634545e-34,2.635064924900595e-27,2.8757175130871146e-13,1.2592259010002156e-28,4.784553118761337e-36,3.574826756183187e-39,5.91189099220927e-43,3.5358787724111495e-30,2.4175537167632236e-30,1.0936775997739747e-22,8.712934782566484e-37,3.76,0.0,0.719659784383347,0.9999868520834718,4.512563922963481e-21,4.756969500746983e-33,0.003023536773313205,0.0030235356428939546,1.390994562745552e-10,1.3042117586292048e-17,1.314791621098042e-05,3.148808594018038e-13,1.264555371444756e-21,6.630038581827208e-21
0.001838993120421087,0.4603434563981106,3.166240637317221e-19,2.2988909978196275e-14,1.9351739992856027e-17,2.0902676432034086e-20,0.0,0.0,3.947169451348773e-15,7.332681072825373e-27,3.966882708751904e-15,4.218740858308903e-20,7.995173484405183e-19,1.4405646567081262e-47,3.9013020289971415e-32,1.518673875934391e-23,1.2889348473619035e-21,2.1275277082210973e-20,6.421243675290838e-23,6.983829898310682e-28,5.850491691587083e-10,1.3239544521174275e-19,7.826815310645466e-26,2.8205878432077886e-34,3.973194082857388e-27,3.438685802158042e-13,1.7294559704769304e-28,8.099149429065515e-36,8.733576247843777e-39,1.3456068715783022e-42,5.3588323304707305e-30,3.409222362397977e-30,1.541947660113435e-22,1.678946316358504e-36,3.76,0.0,0.7193974113983866,0.9999868520834139,5.9201517331105105e-21,9.683648283555138e-33,0.0032859098481660153,0.0032859085379547915,1.390491569930539e-10,1.3049752289412582e-17,1.3147916210979651e-05,3.7201055884959336e-13,1.3801357310703645e-21,9.476682582624868e-21
0.0021332892232525493,0.4603874652789801,4.371650937011843e-19,2.2981296662440076e-14,3.079938902953565e-17,3.3646970630997195e-20,0.0,0.0,6.158668812358958e-15,2.0818476091651216e-26,6.189983190777809e-15,6.796607554762527e-20,1.0758125338110916e-18,1.9738936663195068e-47,5.2374108000516e-32,2.0705422819791372e-23,2.6845809489006766e-21,3.5950093958545224e-20,8.644606435101748e-23,9.405190604474602e-28,7.871429394999929e-10,1.7814545714832184e-19,1.0671001498333247e-25,1.1244204195132143e-33,8.27527713869668e-27,4.704820451426578e-13,3.075020180576455e-28,2.0731016773868835e-35,4.707669334460107e-38,5.892561611117427e-42,1.1255565484209516e-29,6.298220751767299e-30,2.8473661389236034e-22,5.5823212712117885e-36,3.76,0.0,0.7188729523886332,0.9999868520832829,9.529658261083404e-21,3.605809513528616e-32,0.0038103690601409583,0.003810367345458786,1.3894861438455726e-10,1.3065013431768941e-17,1.3147916210977922e-05,5.005103110526266e-13,1.6136578094523685e-21,1.789869725624576e-20
0.0027218814289154732,0.4604753868115279,7.477156481327651e-19,2.2979133060726858e-14,6.645225055176278e-17,7.238812366429948e-20,0.0,0.0,1.2783416868173702e-14,1.1972789565583932e-25,1.2850812936203254e-14,1.4648435888721373e-19,1.7510856142930052e-18,3.381881063369374e-47,8.532805300856867e-32,3.4191492508858544e-23,9.00815975978547e-21,8.725248516678802e-20,1.4081435567717254e-22,1.5350740396226762e-27,1.280962294145695e-09,2.8995910770108786e-19,1.7621375743455316e-25,1.1902071951084041e-32,2.776604528682153e-26,7.79765466403432e-13,8.151943500267652e-28,9.773775085351398e-35,8.282263525030224e-37,6.680106936163948e-41,3.824475953686742e-29,1.7352206485847998e-29,7.838480578485641e-22,4.282985883883588e-35,3.76,0.0,0.717825181233802,0.9999868520829612,2.0502188555198444e-20,3.4087846803786317e-31,0.004858140709104174,0.004858138006045025,1.387477527875458e-10,1.3095502688331491e-17,1.3147916210973678e-05,8.144103943085435e-13,2.0917406711668866e-21,5.0859063647224163e-20
0.003251614414012105,0.46055440661749053,1.113277927142941e-18,2.2985813182404055e-14,1.1701056095944562e-16,1.255394743656322e-19,0.0,0.0,2.1783208782489786e-14,4.049789680512482e-25,2.1901724647888242e-14,2.5445655609340545e-19,2.4986253732204493e-18,5.106836607321391e-47,1.2182266221139379e-31,4.9120211264256015e-23,2.1522052282182874e-20,1.7089875777745588e-19,2.0106098607681588e-22,2.1991373488613854e-27,1.827491532265799e-09,4.1373854850200727e-19,2.5315257568889262e-25,5.729965175991083e-32,6.633114461287793e-26,1.1219411475701887e-12,1.7004080877582123e-27,2.896085526734684e-34,5.2362701399424566e-36,3.81134975323739e-40,9.248158975405188e-29,3.651367734015437e-29,1.6483320571208819e-21,1.7090542869376732e-34,3.76,0.0,0.7168834930952616,0.9999868520826031,3.555620682919647e-20,1.5422343129341809e-30,0.0057998293945206985,0.005799825597542912,1.385672319676236e-10,1.3122905409942725e-17,1.3147916210968957e-05,1.161691746499704e-12,2.534632536594441e-21,1.0885125644229885e-19
0.0037813473991087365,0.4606333227585757,1.567965208132961e-18,2.298648912567057e-14,1.8976947781715144e-16,1.9951811168268443e-19,0.0,0.0,3.424273758485923e-14,1.1346390437408699e-24,3.443479218791136e-14,4.050701598492496e-19,3.3785302788766818e-18,7.386539872462843e-47,1.6511789492992397e-31,6.668673502386299e-23,4.488779174345995e-20,3.098110429170954e-19,2.7193915136339103e-22,2.9906796364875138e-27,2.4706415976368523e-09,5.594353692300924e-19,3.4368600399799404e-25,2.1630398642475406e-31,1.3832942117468766e-25,1.524493691054597e-12,3.2193461679065563e-27,7.21803001794814e-34,2.4647350431557204e-35,1.5657514106045113e-39,1.9506248219487191e-28,6.880701589957936e-29,3.1042315164643037e-21,5.46922572724715e-34,3.76,0.0,0.7159430404426819,0.9999868520821787,5.6509401152718e-20,5.522202788298217e-30,0.006740282690659274,0.006740277606335457,1.383869520227023e-10,1.3150272548937754e-17,1.3147916210963366e-05,1.5702302027563126e-12,2.9888023901994978e-21,2.0768666520205518e-19
0.004840813369302,0.4607908445885497,2.773935484368775e-18,2.298982094105567e-14,4.2221973448568807e-16,4.234401106783681e-19,0.0,0.0,7.178017063263939e-14,6.481346753167769e-24,7.220718500511083e-14,8.626069163880623e-19,5.535159506279899e-18,1.4125877587170436e-46,2.7014617830124875e-31,1.0972044195478599e-22,1.5082029699681756e-19,8.836732802661905e-19,4.455250358389015e-22,4.991108810443312e-27,4.046427354960576e-09,9.165365802705125e-19,5.6547094767569275e-25,2.3095187770517042e-30,4.646474419406484e-25,2.510332616512897e-12,9.433070037716017e-27,3.325375181382591e-33,4.244657946656237e-34,1.8835971553762292e-38,6.688538189137222e-28,1.9625112517076512e-28,8.843934032153283e-21,4.153333130016169e-33,3.76,0.0,0.7140658351170235,0.999986852081129,1.19933944571863e-19,5.28679171438474e-29,0.008617489593108159,0.008617481354562771,1.3802711344382629e-10,1.3204900260925141e-17,1.3147916210949536e-05,2.5706735916910504e-12,3.931365930731639e-21,6.027248399694329e-19
0.005900279339495263,0.4609479533891838,4.424044048304906e-18,2.2983655235680827e-14,8.064067341797803e-16,7.7110777044467365e-19,0.0,0.0,1.298683285345721e-13,2.4815112976291625e-23,1.3068393452893022e-13,1.5761414557737956e-18,8.220419213989623e-18,2.511950474223487e-46,4.0150351377187785e-31,1.6328783903210466e-22,3.928150348591978e-19,2.1499239187264025e-18,6.618019649275637e-22,7.637216458253818e-27,6.007565992412177e-09,1.3611732541741501e-18,8.415439751014674e-25,1.325218791864532e-29,1.2098396149256087e-24,3.736538272443719e-12,2.2816774297927853e-26,1.0915943348486743e-32,3.187182426270588e-33,1.2270385339053455e-37,1.7790704206813407e-27,4.566293325398784e-28,2.0556949606712886e-20,1.9018148233947224e-32,3.76,0.0,0.712193552313828,0.9999868520798062,2.184159774501354e-19,2.828548123645026e-28,0.01048977435869774,0.0104897621944788,1.3766823442610775e-10,1.3259386187642789e-17,1.3147916210932121e-05,3.814932531955812e-12,4.919768421015527e-21,1.4166447545508522e-18
0.006959745309688526,0.46110465024261726,6.576611867082195e-18,2.3009943552042686e-14,1.389552019962629e-15,1.2693274029707796e-18,0.0,0.0,2.129660337211691e-13,7.519006994755075e-23,2.143721529718539e-13,2.603154325814694e-18,1.143375190720718e-17,4.241447115980431e-46,5.5784741282060765e-31,2.2731023033635327e-22,8.681609071986528e-19,4.6616828844350246e-18,9.196331444995838e-22,1.1098077205298149e-26,8.353304270636147e-09,1.8932553224719273e-18,1.171499513615398e-24,5.624445359949986e-29,2.6730726999650366e-24,5.202330430759717e-12,4.832681811605193e-26,2.9161302208622684e-32,1.6963697125002664e-32,5.909538169450152e-37,4.015261476929944e-27,9.274483964373961e-28,4.171425689495924e-20,6.649315102886566e-32,3.76,0.0,0.7103261791235411,0.9999868520782045,3.595606615995087e-19,1.1302097843035656e-27,0.012357149896230437,0.01235713303639031,1.3731031235223079e-10,1.3313730691567015e-17,1.3147916210911035e-05,5.3022018041697456e-12,5.953705560393393e-21,2.8968134714025105e-18
0.00801921127988179,0.46126093622780384,9.289885279414244e-18,2.292558103338452e-14,2.2231802456473557e-15,1.9451112768774583e-18,0.0,0.0,3.2551828696445764e-13,1.944593330979726e-22,3.277698746282674e-13,4.002293503816858e-18,1.5174596795881205e-17,6.888823926083192e-46,7.425820396091869e-31,3.020041472868782e-22,1.7113911265011953e-18,9.263431703075362e-18,1.223321894490381e-21,1.563444856244483e-26,1.1082889307254131e-08,2.5126921539469762e-18,1.556453492519714e-24,1.97131284881855e-28,5.267721912801301e-24,6.907124208916425e-12,9.280377118908757e-26,6.778284530329948e-32,7.293685714919915e-32,2.3334576873200778e-36,8.07915913881969e-27,1.709397360180097e-27,7.681956951401215e-20,1.9552475502739306e-31,3.76,0.0,0.7084637026712717,0.9999868520763179,5.510427973251376e-19,3.747737100109843e-27,0.014219629079846453,0.014219606755940747,1.369533446125819e-10,1.3367934134263517e-17,1.3147916210886202e-05,7.031680843920063e-12,7.033670647016569e-21,5.36500491312101e-18
0.009078677250075053,0.4614168124228949,1.2621938007291639e-17,2.3335713056480636e-14,3.362490223069993e-15,2.8239746273801482e-18,0.0,0.0,4.719568887062802e-13,4.471254718813704e-22,4.753661345899769e-13,5.82995049070262e-18,1.9442389818794006e-17,1.0766151089280096e-45,9.422095900929341e-31,3.8619605695434516e-22,3.0977352117790496e-18,1.717073582834879e-17,1.5514426045122399e-21,2.161938547802167e-26,1.4195568585191272e-08,3.219392558158434e-18,1.990357905394944e-24,5.9732304529285365e-28,9.53185943651431e-24,8.849604208534901e-12,1.6527900716498094e-25,1.423175849065462e-31,2.6467628277925005e-31,7.764508012941036e-36,1.4915930462383462e-26,2.926444829541141e-27,1.314103792397203e-19,5.055456428499765e-31,3.76,0.0,0.7066061101164947,0.9999868520741402,8.001305827624653e-19,1.079752814808503e-26,0.016077224749319184,0.016077196194407475,1.3659732860518907e-10,1.3421996876395657e-17,1.3147916210857543e-05,9.002566734787215e-12,8.156893712721928e-21,9.21809578959858e-18
0.00975776524444206,0.4615165096784667,1.511012678763474e-17,2.3016042679422407e-14,4.280108268658781e-15,3.5071395239378374e-18,0.0,0.0,5.856887582314349e-13,7.219940468618557e-22,5.900319634387693e-13,7.255592880404723e-18,2.2454789491121207e-17,1.416459066535236e-45,1.0978107282182742e-30,4.469172934854996e-22,4.368493753209508e-18,2.468858299755689e-17,1.8073936022560476e-21,2.645088305146471e-26,1.6391833022423965e-08,3.7182179071764865e-18,2.3033000500320288e-24,1.1258629450679136e-27,1.3439035009198107e-23,1.0220190146083364e-11,2.316810563672234e-25,2.1872083933619385e-31,5.4982994710143424e-31,1.5836116834102644e-35,2.1302525098736926e-26,4.004453403191523e-27,1.7973313183853278e-19,8.731890467655018e-31,3.76,0.0,0.7054180078993495,0.9999868520725885,9.9380386582626e-19,1.979536561361456e-26,0.017265329164156743,0.017265296212698115,1.3636963164418072e-10,1.3456575750009752e-17,1.3147916210837128e-05,1.0392444985075904e-11,8.905658927255574e-21,1.263510134514702e-17
0.009999999999999998,0.4616160393018474,1.6067865611341327e-17,2.295896315889313e-14,4.6466027295526746e-15,3.77507526336061e-18,0.0,0.0,6.302865853060276e-13,8.504651406756456e-22,6.350031789756054e-13,7.81577707211924e-18,2.3581631202297678e-17,1.5564618225950004e-45,1.1536127427953546e-30,4.694123821512736e-22,4.909989318120035e-18,2.796342888402673e-17,1.8991309034161337e-21,2.8399779132160146e-26,1.7213225930628563e-08,3.9048133174663154e-18,2.4192342133303773e-24,1.4015314321012895e-27,1.510371964836566e-23,1.0732603178730136e-11,2.5997472379022815e-25,2.5335115920466794e-31,7.090521244903238e-31,2.0086025438146934e-35,2.4048836781523506e-26,4.455166744341316e-27,1.999295799772754e-19,1.0532502310624788e-30,3.76,0.0,0.7049946883321668,0.9999868520720054,1.0697752652560682e-18,2.4394769453919664e-26,0.01768864955326716,0.017688614957514386,1.362885050014245e-10,1.3468896307619733e-17,1.3147916210829455e-05,1.0912103090119268e-11,9.175848407218729e-21,1.406550912833749e-17
0.010436853238809067,0.4616160393018474,1.7891626982373167e-17,2.3083999823193098e-14,5.363049455584528e-15,4.291961310521758e-18,0.0,0.0,7.163201908237035e-13,1.1308702114030821e-21,7.217672611627838e-13,8.897969746614083e-18,2.5683300101055614e-17,1.835290531299085e-45,1.250152715736803e-30,5.106886063409736e-22,6.018346722161066e-18,3.477651380926758e-17,2.0576916561914664e-21,3.224820829631357e-26,1.8744982817588124e-08,4.2528331023227e-18,2.6319619282761207e-24,2.047056938334828e-27,1.8510763591567665e-23,1.1687773860727201e-11,3.178880224157676e-25,3.2740138395634795e-31,1.0970979971943126e-30,3.003092533202382e-35,2.970531861564007e-26,5.3649613296506916e-27,2.4068677240304965e-19,1.4584899405805355e-30,3.76,0.0,0.7042319035789265,0.9999868520709135,1.2163555664980847e-18,3.503194856755211e-26,0.018451435839262946,0.018451398177176594,1.3614232394982212e-10,1.3491097059902253e-17,1.3147916210815088e-05,1.188096707386327e-11,9.665099371454096e-21,1.6955943627383953e-17
0.011115941233176075,0.46171540156943,2.098188982622842e-17,2.284377550643301e-14,6.627684993473251e-15,5.186567004111211e-18,0.0,0.0,8.650101531530733e-13,1.7249468379782175e-21,8.71748366964647e-13,1.0775248469675197e-17,2.9127771038197354e-17,2.3599010928252972e-45,1.433131652198123e-30,5.804857546871973e-22,8.123454745463939e-18,4.81045196058797e-17,2.357948136586657e-21,3.921483594379328e-26,2.1254820058261344e-08,4.823213774339464e-18,2.9916790298560364e-24,3.60418255599212e-27,2.4980332682801814e-23,1.3252866416383583e-11,4.28028069987885e-25,4.792623077798444e-31,2.1094333410908677e-30,5.474611347920802e-35,4.0572303396854957e-26,7.058886454038619e-27,3.1654083381659714e-19,2.365493841018957e-30,3.76,0.0,0.7030477937966597,0.9999868520691133,1.47011993589171e-18,6.008451841199697e-26,0.019635548133007007,0.019635505446605937,1.3591540484196444e-10,1.3525560900447435e-17,1.3147916210791402e-05,1.3467930094517428e-11,1.0450088369235381e-20,2.2339106881626235e-17
0.01172712042810638,0.46180468475484937,2.4039515554873066e-17,2.2975887375400785e-14,7.934844747691523e-15,6.0906025281420944e-18,0.0,0.0,1.0152278476852611e-12,2.4698170779571742e-21,1.0233027782814755e-12,1.2677341409310853e-17,3.2412316041986564e-17,2.923814273131316e-45,1.585031867010158e-30,6.45062533524938e-22,1.0475670932981071e-17,6.3500698139082e-17,2.6075260152166276e-21,4.6675348399116765e-26,2.3647477809813806e-08,5.3671156455957045e-18,3.324492239021016e-24,5.835952168162623e-27,3.220759830014637e-23,1.474406571707516e-11,5.514580156629173e-25,6.638583166099426e-31,3.6781820574051235e-30,9.113792268946285e-35,5.287134455002207e-26,8.91274431985227e-27,3.995185974839721e-19,3.569692213597821e-30,3.76,0.0,0.7019837975505712,0.9999868520673849,1.7266509819840818e-18,9.512933092570062e-26,0.020699546773320445,0.020699499297161528,1.357115093250544e-10,1.3556529298552408e-17,1.314791621076866e-05,1.4980187585471456e-11,1.1166453889411555e-20,2.823456292188363e-17
0.012277181703543657,0.4618849240852066,2.7024927690313128e-17,2.3022404553996606e-14,9.258604340254799e-15,6.988156615671431e-18,0.0,0.0,1.1644282773888376e-12,3.358675573158738e-21,1.1738589732561545e-12,1.4570343056265916e-17,3.5517773822533075e-17,3.5256244981748584e-45,1.7357813743944544e-30,7.067217804877714e-22,1.3019823399139948e-17,8.06590295870102e-17,2.8549495374332552e-21,5.451887095144208e-26,2.5909127472596055e-08,5.8813649801847534e-18,3.642268643736014e-24,8.822299836590777e-27,4.0022927010434226e-23,1.6153306125279052e-11,6.854658150503338e-25,8.790463036930643e-31,5.9204595846037e-30,1.407915272382824e-34,6.632562494353226e-26,1.0883942374649246e-26,4.877129194206315e-19,5.078958712562865e-30,3.76,0.0,0.7010275779058496,0.9999868520657406,1.981437830573983e-18,1.4105923808457874e-25,0.02165576868117624,0.02165571667750323,1.3552827159661018e-10,1.3584361178441442e-17,1.3147916210747029e-05,1.6409124866103402e-11,1.1828679364021144e-20,3.450671019495508e-17
0.012827242978980934,0.46196505411438077,3.023995663939523e-17,2.3064270138875617e-14,1.0731224733612905e-14,7.969042048501312e-18,0.0,0.0,1.3275321820841282e-12,4.507288537953641e-21,1.338473411475136e-12,1.664381641353437e-17,3.876465365437118e-17,4.226148081013941e-45,1.892719280255291e-30,7.711080470399645e-22,1.6023108296593592e-17,1.015050763926097e-16,3.1123503361130765e-21,6.359424939627151e-26,2.827322807699233e-08,6.4190364182211274e-18,3.974099560652151e-24,1.3120313837306402e-26,4.9246795604704076e-23,1.762601404229933e-11,8.443022479193932e-25,1.1520238072508116e-30,9.354045954635753e-30,2.1300316075257346e-34,8.237622966044356e-26,1.317569861004079e-26,5.9021096435019815e-19,7.121251622814708e-30,3.76,0.0,0.7000726609230092,0.9999868520640115,2.2599929027688454e-18,2.0587961114449842e-25,0.02261068802967214,0.022610631293377682,1.353452876142713e-10,1.361215552004872e-17,1.3147916210724281e-05,1.790227934111839e-11,1.2502379760040559e-20,4.180216589816004e-17
