Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71)
6.160587115738847e-06,0.8325010461177346,5.972390371887351e-09,3.6023494754407585e-09,1.5684268863559203e-09,5.978379471098038e-08,0.0,0.0,2.1559619304700335e-07,1.1069343975137176e-09,2.5667167877714365e-06,5.5318992938054285e-09,1.660227944997874e-09,2.611450064170831e-24,1.9606745131967209e-16,4.288052326801174e-10,1.0860558483432554e-08,2.1363940270827086e-05,4.0077454482088e-12,1.6236145719016762e-14,0.00012827196967346658,1.6880545486263945e-10,1.1078742945683198e-11,2.637284325128639e-16,1.6941727887264184e-13,5.096421251921476e-08,8.561809771330071e-13,1.7577934637044092e-15,6.294970598108808e-16,4.4317794528785746e-18,3.516180835076106e-14,8.50354317767401e-18,1.3499502571069351e-12,1.4200553331092992e-14,3.76,0.0,0.17857639962646482,0.9992086710803332,3.1663193902064945e-08,2.2321855947318035e-10,0.6947922437053701,0.6945086697563334,2.640635103632723e-06,1.2425530181525617e-10,0.0007696034399896119,4.950350157845412e-08,1.318753197860288e-11,2.878362494256389e-15,1.2918172269331538e-13,1.8935406428909852e-05,7.225019470375749e-10,1.7538369273634546e-07,1.1197573367847736e-07
6.308130725955089e-06,0.8333779925637583,6.082373728481527e-09,3.6107599960771063e-09,1.582908343364493e-09,6.30785350995417e-08,0.0,0.0,2.2422260100300262e-07,1.1828171619290501e-09,2.7263418977191863e-06,5.736513203748416e-09,1.7253614537599736e-09,2.76927723431331e-24,2.04363756356983e-16,4.339344127384283e-10,1.1227166231462397e-08,2.2159480410255934e-05,4.187508500173971e-12,1.7243907942190728e-14,0.00013331075067096908,1.7565877073491528e-10,1.1211421798434004e-11,2.7872606428216376e-16,1.7497981225827014e-13,5.281184173480981e-08,8.917810373716011e-13,1.8882669757094462e-15,6.877066428120255e-16,4.733123596890588e-18,3.748947057164452e-14,8.862660928531386e-18,1.3774282660200171e-12,1.489322016912601e-14,3.76,0.0,0.1719157286061734,0.999207860730248,3.276600911689123e-08,2.3905654674947765e-10,0.7014581112337672,0.7011635841787656,2.544679436534502e-06,1.226251521561167e-10,0.0007696028126534973,5.1350215262155895e-08,1.3307692324484168e-11,2.943636244823997e-15,1.3149083390669325e-13,1.9579484379364143e-05,7.286576155781212e-10,1.816229344150344e-07,1.1585260032606636e-07
6.455674336171331e-06,0.8342222624389624,6.1956780624082415e-09,3.6200859612746066e-09,1.598453763669262e-09,6.648097836160906e-08,0.0,0.0,2.3296093490330636e-07,1.2613967859095834e-09,2.891322762186599e-06,5.943349952832445e-09,1.7911210101472721e-09,2.9350528592402763e-24,2.1285363911983905e-16,4.390403277098967e-10,1.159978728131181e-08,2.2961543536516657e-05,4.371328500309471e-12,1.8293687294484056e-14,0.00013840087099328566,1.8258743273349215e-10,1.1343500505314918e-11,2.94357326467457e-16,1.8063276073305922e-13,5.467940955595654e-08,9.280939843432292e-13,2.025215178335529e-15,7.498042302106142e-16,5.049485901413381e-18,3.991062703485034e-14,9.227623558336716e-18,1.4056628329189545e-12,1.560590709814162e-14,3.76,0.0,0.1655034963328543,0.9992070435776392,3.38883925947339e-08,2.5556129490519753e-10,0.7078755965957354,0.7075699981235088,2.4523035054367494e-06,1.2105579619798358e-10,0.0007696021802036515,5.321229452979701e-08,1.3423626406663161e-11,3.0105196861527833e-15,1.3386534765774e-13,2.0225008178023346e-05,7.345710999661282e-10,1.879308021465345e-07,1.1977024996295771e-07
6.603217946387573e-06,0.835035074603879,6.312161803269899e-09,3.630263215040887e-09,1.6150013630939152e-09,6.999230407686722e-08,0.0,0.0,2.4180918355999335e-07,1.342659687742623e-09,3.061671176045585e-06,6.1524022451094645e-09,1.8574830446383174e-09,3.109022869439846e-24,2.2153712810473731e-16,4.4412253668753885e-10,1.197859068552222e-08,2.3769867666589272e-05,4.559203214039716e-12,1.938624245301511e-14,0.0001435404785895377,1.8958867826886874e-10,1.1474967136779802e-11,3.106499628885341e-16,1.8637892669674378e-13,5.6566844642715276e-08,9.651032539284294e-13,2.1688454123091175e-15,8.159818939478199e-16,5.381514514756208e-18,4.242652707971504e-14,9.598325663425684e-18,1.4346258280508636e-12,1.6338997924948938e-14,3.76,0.0,0.1593304361383903,0.9992062198853003,3.503087117239867e-08,2.7274504028512104e-10,0.7140539646179753,0.7137371805064913,2.3633737364318696e-06,1.195449651627709e-10,0.0007696015428373119,5.5089136662050026e-08,1.353550778941811e-11,3.078955561700427e-15,1.3630274710924242e-13,2.087170637104062e-05,7.402523634795103e-10,1.9430678052655956e-07,1.2372842669702875e-07
6.750761556603815e-06,0.8358176024529133,6.431693566366185e-09,3.6412345780123784e-09,1.6324958714635159e-09,7.361365089360692e-08,0.0,0.0,2.5076541036456143e-07,1.426590271113126e-09,3.237396746870822e-06,6.363662611375469e-09,1.9244248819534984e-09,3.29143541643202e-24,2.3041425240079754e-16,4.491808469410161e-10,1.2363737969361659e-08,2.4584201574678194e-05,4.7511303350006156e-12,2.0522321425530034e-14,0.0001487277855241291,1.9665983493888543e-10,1.1605816244673166e-11,3.2763255709656455e-16,1.9222098291633222e-13,5.8474074793486914e-08,1.0027926554003368e-12,2.319369909117707e-15,8.864398980036942e-16,5.729878042746656e-18,4.503839257825722e-14,9.974667841589424e-18,1.4642914402299586e-12,1.7092867124875467e-14,3.76,0.0,0.15338762700146802,0.9992053899052415,3.619395186777349e-08,2.9062017930311543e-10,0.720002134542352,0.7196740545169605,2.2777615418759614e-06,1.1809047499036588e-10,0.0007696009007436398,5.6980163683608826e-08,1.3643502397322148e-11,3.148891056275219e-15,1.3880073679651234e-13,2.151932035774115e-05,7.457109258651304e-10,2.0075038258197948e-07,1.2772688916016648e-07
6.898305166820057e-06,0.8365709756118337,6.554151310013857e-09,3.6529489637601135e-09,1.650887706777046e-09,7.734611801825618e-08,0.0,0.0,2.5982775007833086e-07,1.5131710838166048e-09,3.4185069983845866e-06,6.5771235160836275e-09,1.9919247068299858e-09,3.482541043401476e-24,2.394850529674655e-16,4.5421527906564684e-10,1.2755383770495767e-08,2.5404304314918513e-05,4.9471077773259865e-12,2.1702662038075633e-14,0.00015396106596882604,2.0379831845065806e-10,1.1736047965521286e-11,3.4533455273805973e-16,1.981614840123479e-13,6.04010277958792e-08,1.0411464023021695e-12,2.4770058846826392e-15,9.613869518233808e-16,6.095265849761531e-18,4.7747419074822563e-14,1.0356556461357698e-17,1.4946359382175338e-12,1.7867880229333392e-14,3.76,0.0,0.1476664806550219,0.9992045538791652,3.737812361854556e-08,3.091992667979386e-10,0.7257286929165484,0.7253892105127113,2.195343134088865e-06,1.1669022317133632e-10,0.0007696002541040771,5.8884821266638143e-08,1.3747768888327167e-11,3.220277333819441e-15,1.4135721798565015e-13,2.2167603814206635e-05,7.509558855759293e-10,2.0726114885810258e-07,1.317654101250378e-07
7.0458487770362985e-06,0.8372962815712954,6.679421540706461e-09,3.6653606132001913e-09,1.670132259305295e-09,8.11907666796141e-08,0.0,0.0,2.6899440576963893e-07,1.6023829700546347e-09,3.6050074692570657e-06,6.79277744796201e-09,2.05996153115555e-09,3.682592802960234e-24,2.487495912041645e-16,4.592260360454841e-10,1.3153676407454063e-08,2.6229944767937663e-05,5.147133899716176e-12,2.2927992384106035e-14,0.0001592386542394096,2.110016305119174e-10,1.1865667205697526e-11,3.6378627409799654e-16,2.042028766462553e-13,6.234763214473036e-08,1.0801491348829626e-12,2.6419756355283266e-15,1.0410404674870757e-15,6.478388371464645e-18,5.055477686831742e-14,1.0743903441577706e-17,1.525637453711861e-12,1.8664394198291618e-14,3.76,0.0,0.14215872917513012,0.9992037120389209,3.858385882511692e-08,3.284950142803881e-10,0.7312419060033013,0.7308909184337837,2.1159993460369117e-06,1.1534218569851512e-10,0.0007695996030926833,6.080257768886421e-08,1.3848459005777487e-11,3.293069119583947e-15,1.4397026645593132e-13,2.2816322145091117e-05,7.559959407123398e-10,2.138386465116268e-07,1.3584377611188354e-07
7.19339238725254e-06,0.8379945672581663,6.807398577746713e-09,3.6784284324758417e-09,1.6901892725019242e-09,8.514862155585071e-08,0.0,0.0,2.782636458894514e-07,1.694205216272083e-09,3.796901807505675e-06,7.0106169963315816e-09,2.1285151623912017e-09,3.891846317475017e-24,2.582079551152852e-16,4.642134750859465e-10,1.3558758383524154e-08,2.7060901209799402e-05,5.351207672965641e-12,2.4199031209941687e-14,0.00016455894287771322,2.1826735670174858e-10,1.1994682908318829e-11,3.8301894663301194e-16,2.1034750853630407e-13,6.431381764075352e-08,1.119785935649467e-12,2.814506636316116e-15,1.1256268207472575e-15,6.879977437100079e-18,5.346161203905966e-14,1.1136626038224173e-17,1.557275782017594e-12,1.948275777207646e-14,3.76,0.0,0.13685641303205248,0.9992028646069381,3.981161471612992e-08,3.4852028810205544e-10,0.7365497317275408,0.7361871397539465,2.0396154587162183e-06,1.1404441413264475e-10,0.0007695989478764612,6.273292284294258e-08,1.394571791095036e-11,3.3672243263427473e-15,1.4663811267894828e-13,2.3465251961971486e-05,7.608394087575717e-10,2.2048246840408038e-07,1.399617869838397e-07
7.340935997468782e-06,0.8386668405480345,6.937983876303458e-09,3.6921154208224154e-09,1.71102230843899e-09,8.922067215974982e-08,0.0,0.0,2.876338014787981e-07,1.788615690540734e-09,3.9941918607040296e-06,7.230634914926977e-09,2.1975661732215248e-09,4.110559840947761e-24,2.6786026371573433e-16,4.691780820315442e-10,1.397076683359497e-08,2.78969609020615e-05,5.55932880100797e-12,2.5516488238981858e-14,0.00016992038077960628,2.2559316433026193e-10,1.2123107392027822e-11,4.030647174026723e-16,2.1659763644250745e-13,6.629951588528774e-08,1.1600423389196147e-12,2.994831638133222e-15,1.2153816159841258e-15,7.300786596192112e-18,5.6469047424984354e-14,1.1534646640601596e-17,1.5895322024853722e-12,2.0323311801652704e-14,3.76,0.0,0.1317518695863918,0.9992020117966345,4.1061834557400454e-08,3.6928810755984974e-10,0.7416598311784446,0.7412855389869838,1.966081034987791e-06,1.1279503277783492e-10,0.0007695982886156597,6.467536729421225e-08,1.4039684497485926e-11,3.4427037223187914e-15,1.4935912426273368e-13,2.4114180586773325e-05,7.654942451875615e-10,2.2719223219892374e-07,1.4411925553340073e-07
7.488479607685024e-06,0.8393140717218476,7.071085405010127e-09,3.7063881755652955e-09,1.7325982856181886e-09,9.340787418024052e-08,0.0,0.0,2.9710326350206635e-07,1.885590975528236e-09,4.19687776219292e-06,7.45282417457506e-09,2.267095872389213e-09,4.33899431479673e-24,2.7770667014250776e-16,4.741204489400617e-10,1.4389833921061516e-08,2.873791970180081e-05,5.771497804010639e-12,2.6881064472852897e-14,0.00017532147136928124,2.3297680029442136e-10,1.2250955760804173e-11,4.239566753481507e-16,2.2295543325050027e-13,6.830466068566048e-08,1.2009043358261973e-12,3.1831887676217723e-15,1.3105499550760614e-15,7.741591444851873e-18,5.95781835512458e-14,1.1937892579213656e-17,1.6223893205897562e-12,2.118638955910496e-14,3.76,0.0,0.12683772201454996,0.9992011538128087,4.233494872385447e-08,3.9081164294504927e-10,0.7465795796822422,0.7461934947636156,1.8952897596331388e-06,1.1159223596288511e-10,0.0007695976254640682,6.662944138422708e-08,1.4130491688830619e-11,3.519470637101521e-15,1.5213179045697987e-13,2.476290557895177e-05,7.699680610295933e-10,2.3396757946725887e-07,1.483160070635517e-07
7.636023217901266e-06,0.8399371948685443,7.206617077069587e-09,3.7212164628780447e-09,1.7548870783106864e-09,9.771115077813687e-08,0.0,0.0,3.0667048030004403e-07,1.985106495118413e-09,4.4049580134823076e-06,7.677178006035598e-09,2.3370862766724052e-09,4.5774133917741434e-24,2.877473635614192e-16,4.790412548038577e-10,1.4816087190714332e-08,2.958358169049859e-05,5.987716070856411e-12,2.829345248826136e-14,0.00018076077082001998,2.4041608893616347e-10,1.2378245399573451e-11,4.457288713731613e-16,2.2942299426199113e-13,7.03291883830136e-08,1.2423583761962759e-12,3.379821626932804e-15,1.4113867101594038e-15,8.203189950202386e-18,6.279009951526099e-14,1.2346295943826354e-17,1.6558309289523366e-12,2.2072317029391585e-14,3.76,0.0,0.1221068686476761,0.9992002908520111,4.3631375650790646e-08,4.13104213547326e-10,0.7513160774615683,0.7509181104948521,1.8271392853997313e-06,1.104342854245348e-10,0.0007695969585692932,6.859469437753929e-08,1.4218266719745869e-11,3.5974907016217496e-15,1.5495470850441985e-13,2.541123428514753e-05,7.742681394386317e-10,2.408081748045672e-07,1.5255187896606803e-07
7.783566828117507e-06,0.8405371092352212,7.344498234574607e-09,3.736572845046562e-09,1.777861168758223e-09,1.0213139383439917e-07,0.0,0.0,3.1633395515670705e-07,2.087136634773484e-09,4.618429563029377e-06,7.903689934390333e-09,2.4075200839552103e-09,4.826083451825611e-24,2.979825700430406e-16,4.839412487574272e-10,1.524964988261162e-08,3.0433758820716848e-05,6.2079858873583596e-12,2.9754336715995327e-14,0.00018623688632145018,2.4790892990907684e-10,1.2504995540078596e-11,4.684163381907617e-16,2.36002342783034e-13,7.237303811249761e-08,1.2843913679244888e-12,3.5849793940407e-15,1.518156800248055e-15,8.68640277299902e-18,6.610585382923236e-14,1.2759793409256452e-17,1.6898418835135213e-12,2.2981413183500572e-14,3.76,0.0,0.11755247270837246,0.9991994231028981,4.4951522678278266e-08,4.361792856246939e-10,0.7558761598971023,0.755466224637524,1.7615310848068947e-06,1.0931950778872908e-10,0.0007695962880730231,7.057069364929296e-08,1.4303131402886526e-11,3.676731618565793e-15,1.5782657164100652e-13,2.6058983410078448e-05,7.784014513557735e-10,2.4771370495943986e-07,1.568267202987185e-07
7.931110438333748e-06,0.8411146805267011,7.484653183197512e-09,3.752432356713092e-09,1.8014953453032989e-09,1.0666946515068496e-07,0.0,0.0,3.26092243974259e-07,2.1916548557509735e-09,4.837287881566571e-06,8.132353806206947e-09,2.4783806473412534e-09,5.085273622362925e-24,3.084125527703813e-16,4.88821235290662e-10,1.5690641211526937e-08,3.128827057957008e-05,6.4323104454824685e-12,3.126439369394605e-14,0.0001917484743931501,2.554532960593305e-10,1.2631226872705854e-11,4.920551099152732e-16,2.4269543509345514e-13,7.443615200497423e-08,1.326990674048611e-12,3.798916923030173e-15,1.6311354716778572e-15,9.192073587506946e-18,6.952648522282688e-14,1.3178326068438936e-17,1.724407993502776e-12,2.3913990233848094e-14,3.76,0.0,0.11316795243008482,0.9991985507465696,4.629578680136764e-08,4.600504703475084e-10,0.7602664074065659,0.7598444205770564,1.6983703074924953e-06,1.0824629214615295e-10,0.0007695956141112809,7.25570239113542e-08,1.4385202381364795e-11,3.757162960018973e-15,1.6074615856980006e-13,2.6705978607510808e-05,7.823746703082764e-10,2.5468387797613145e-07,1.6114039136325216e-07
8.078654048549989e-06,0.8416707421566019,7.627010772227538e-09,3.768772223495481e-09,1.8257664403172943e-09,1.11326197603283e-07,0.0,0.0,3.3594395305144886e-07,2.2986338033066726e-09,5.061527034140464e-06,8.363163810439153e-09,2.5496519502680264e-09,5.355255784920853e-24,3.190376117749962e-16,4.936820614229227e-10,1.6139176616286617e-08,3.214694366807974e-05,6.6606938377440245e-12,3.2824292307171667e-14,0.0001972942392443326,2.630472313253243e-10,1.2756961209276772e-11,5.166822413890955e-16,2.495041648751963e-13,7.65184753388208e-08,1.3701441079936745e-12,4.021894844394909e-15,1.7506085823255747e-15,9.721069396940098e-18,7.305301340841983e-14,1.360183927328504e-17,1.7595159250004193e-12,2.487035387387138e-14,3.76,0.0,0.10894697154495775,0.9991976739568897,4.766455533798115e-08,4.847315217215617e-10,0.7644931549552973,0.7640590361417131,1.6375656428932588e-06,1.072130877185022e-10,0.0007695949368146632,7.455328647489341e-08,1.446459136813762e-11,3.838755989402046e-15,1.637123242483966e-13,2.7352054090249178e-05,7.861941864058675e-10,2.6171842235381105e-07,1.6549276328642316e-07
8.22619765876623e-06,0.8422060964518391,7.771504015152955e-09,3.7855716169527365e-09,1.8506531022367588e-09,1.161023962520051e-07,0.0,0.0,3.4588773696044555e-07,2.408045409029452e-09,5.291139749012791e-06,8.596114493910346e-09,2.6213185825848324e-09,5.6363045711251845e-24,3.298580832122102e-16,4.985246058039672e-10,1.659536798285753e-08,3.300961169556256e-05,6.8931410401137236e-12,3.443469402729735e-14,0.00020287293117923004,2.7068884865993723e-10,1.2882221200507084e-11,5.42335827238939e-16,2.564303671688921e-13,7.861995664945224e-08,1.413839927591242e-12,4.2541796654882884e-15,1.8768728895358452e-15,1.0274280843500268e-17,7.668643981092517e-14,1.4030282482851386e-17,1.7951531167168642e-12,2.585080350375775e-14,3.76,0.0,0.10488343012655209,0.9991967929007941,4.905820652509287e-08,5.102363344942792e-10,0.7685625012120089,0.7681161727619125,1.5790291880606883e-06,1.0621840161211426e-10,0.0007695942563085706,7.655909854748151e-08,1.4541405372995738e-11,3.921483504872053e-15,1.6672399183589866e-13,2.7997052258156437e-05,7.898661195839427e-10,2.688170862251628e-07,1.6988371760625567e-07
8.373741268982471e-06,0.8427215158122554,7.918069747216819e-09,3.802811440620888e-09,1.8761355967057043e-09,1.209988394055371e-07,0.0,0.0,3.559222965176763e-07,2.5198609874652585e-09,5.526117483568507e-06,8.831200772214756e-09,2.6933657175560078e-09,5.928697363990107e-24,3.408743382695176e-16,5.033497694526725e-10,1.7059323844482542e-08,3.387611488825018e-05,7.12965788629121e-12,3.609625314895346e-14,0.00020848334504770675,2.783763279791205e-10,1.3007030093584111e-11,5.690550206609311e-16,2.634758219176999e-13,8.074054780296874e-08,1.4580668281821188e-12,4.496043871029033e-15,2.010236341681695e-15,1.0852622512942745e-17,8.042774826413837e-14,1.4463609117649123e-17,1.831307705836751e-12,2.6855632443601556e-14,3.76,0.0,0.10097145577421782,0.9991959077385816,5.0477110052272783e-08,5.365789420483692e-10,0.7724803173629275,0.7720217042878224,1.5226763204203858e-06,1.0526079665568342e-10,0.0007695935727134255,7.857409256286525e-08,1.4615746917874757e-11,4.005319701460012e-15,1.6978014565121738e-13,2.8640823343266402e-05,7.933963321407359e-10,2.759796365560673e-07,1.7431314586527288e-07
8.521284879198712e-06,0.8432177438269584,8.06664831685098e-09,3.820474142772634e-09,1.902195632734176e-09,1.2601627964467115e-07,0.0,0.0,3.660463768442216e-07,2.634051327196884e-09,5.766450487369268e-06,9.06841793678063e-09,2.7657790897503815e-09,6.232714299124873e-24,3.5208678187565136e-16,5.081584677903201e-10,1.753114956167541e-08,3.474629981138131e-05,7.370251035807095e-12,3.780961701753931e-14,0.00021412431874054277,2.8610791414008994e-10,1.3131411522219488e-11,5.968800519392582e-16,2.7064225714871163e-13,8.288020403933805e-08,1.5028139348472554e-12,4.7477660234619454e-15,2.1510183732848364e-15,1.1457033233647951e-17,8.427790567526717e-14,1.49017764194349e-17,1.8679684624632944e-12,2.788512813508008e-14,3.76,0.0,0.09720539512631589,0.9991950186241921,5.1921627540339354e-08,5.63773514287399e-10,0.7762522555971324,0.7757812854780431,1.4684255752885394e-06,1.0433888931888565e-10,0.0007695928861448805,8.05979155416853e-08,1.4687714241159895e-11,4.090240049479201e-15,1.7287982500877172e-13,2.9283225071101524e-05,7.96790440612241e-10,2.832058583674605e-07,1.7878094921191837e-07
8.668828489414953e-06,0.8436954963489764,8.217183307622483e-09,3.838543552344509e-09,1.9288162105553648e-09,1.3115544480494834e-07,0.0,0.0,3.762587655116189e-07,2.750586776553548e-09,6.012127862483215e-06,9.307761658681792e-09,2.8385449737805376e-09,6.5486382571690224e-24,3.6349585128080566e-16,5.12951623804921e-10,1.8010947484538955e-08,3.562001910405526e-05,7.61492793788935e-12,3.9575426249812045e-14,0.00021979473172875714,2.9388191495168223e-10,1.325538932894436e-11,6.258522467042891e-16,2.7793135183614505e-13,8.503888398982929e-08,1.5480707938785245e-12,5.009630863140948e-15,2.2995502036232445e-15,1.2088476369896108e-17,8.823786265913027e-14,1.5344745316383423e-17,1.9051247319442497e-12,2.8939572332941606e-14,3.76,0.0,0.09357980568998155,0.999194125705474,5.339211297189026e-08,5.918343555172117e-10,0.7798837572753884,0.7794003601716908,1.4161985279666507e-06,1.0345134770886554e-10,0.0007695921967140172,8.263022848151033e-08,1.475740149161661e-11,4.176221187127208e-15,1.7602211881865097e-13,2.9924122337361978e-05,8.000538270255375e-10,2.9049555398029254e-07,1.8328703801113912e-07
8.816372099631194e-06,0.8441554625298231,8.36962128724895e-09,3.857004734972537e-09,1.9559814883243367e-09,1.3641703892039394e-07,0.0,0.0,3.8655829076916895e-07,2.8694373241297985e-09,6.263137621214496e-06,9.54922798967853e-09,2.9116501638586642e-09,6.876754854894724e-24,3.75102014515413e-16,5.177301622883108e-10,1.8498817099597072e-08,3.649713122618325e-05,7.863696792488926e-12,4.139431495172278e-14,0.00022549350364628167,3.0169669921907066e-10,1.3378987414468843e-11,6.560140439337741e-16,2.8534473848558326e-13,8.721654967286452e-08,1.593827363729129e-12,5.281929408440815e-15,2.4561751387509505e-15,1.2747940109046842e-17,9.230855414361985e-14,1.5792480293415267e-17,1.9427663842764276e-12,3.001924128757002e-14,3.76,0.0,0.09008944797563337,0.9991932291244368,5.488891307971692e-08,6.207759023264384e-10,0.7833800607942778,0.7828841691556706,1.365919680243111e-06,1.025968896416641e-10,0.0007695915045275373,8.467070577466704e-08,1.48248989125408e-11,4.263240825544265e-15,1.792061608566023e-13,3.0563386899206485e-05,8.031916495682051e-10,2.9784854228441544e-07,1.8783133146500782e-07
8.963915709847435e-06,0.8445983058154908,8.523911580672108e-09,3.875843866408227e-09,1.9836766650907895e-09,1.418017431300594e-07,0.0,0.0,3.9694381984901685e-07,2.990572674297013e-09,6.519466741349597e-06,9.792813360937726e-09,2.9850819541370508e-09,7.217352440207366e-24,3.869057687726712e-16,5.224950050196696e-10,1.8994855163067027e-08,3.737750021691384e-05,8.116566509515022e-12,4.326691093425074e-14,0.00023121959291524198,3.095506948248689e-10,1.3502229610415204e-11,6.874090136996551e-16,2.928840054737138e-13,8.941316647190688e-08,1.6400740056186901e-12,5.564959055830135e-15,2.621248876850888e-15,1.3436437742519944e-17,9.649089994799506e-14,1.6244949267191704e-17,1.980883769522636e-12,3.112440591958369e-14,3.76,0.0,0.08672927792488608,0.9991923290174939,5.6412367698386854e-08,6.50612721469047e-10,0.7867462091569665,0.7862377577384907,1.3175163511368655e-06,1.0177428078578189e-10,0.0007695908096879422,8.671903465243872e-08,1.4890293016682276e-11,4.351277664780279e-15,1.8243112561954647e-13,3.120089708039169e-05,8.06208852708888e-10,3.052646580319802e-07,1.9241375724413018e-07
9.111459320063676e-06,0.8450246649052988,8.68000606470326e-09,3.8950481209291865e-09,2.0118878777891876e-09,1.4731021654898223e-07,0.0,0.0,4.074142573454374e-07,3.1139623178929793e-09,6.781101219031914e-06,1.0038514579845791e-08,3.058828119801888e-09,7.570722085506379e-24,3.989076387683809e-16,5.272470667158757e-10,1.9499155822236456e-08,3.8260995463945795e-05,8.373546667183612e-12,4.5193835925494023e-14,0.00023697199541306154,3.174423868482888e-10,1.3625139573799374e-11,7.200818746651842e-16,3.0055069917333483e-13,9.162870309846369e-08,1.6868014738346298e-12,5.85902367982438e-15,2.7951398168398113e-15,1.415500794057018e-17,1.0078580533525904e-13,1.6702123465387732e-17,2.0194676783411577e-12,3.2255331987227327e-14,3.76,0.0,0.08349443962092641,0.9991914255156936,5.7962810083565154e-08,6.81359507751849e-10,0.7899870572615465,0.789465983041557,1.2709185717243183e-06,1.0098233287517155e-10,0.0007695901122937079,8.877491465428727e-08,1.4953666752459892e-11,4.44031131923955e-15,1.856962246887643e-13,3.183653748957777e-05,8.091101768016672e-10,3.1274375115560353e-07,1.970342511303541e-07
9.259002930279917e-06,0.8454351546749694,8.837858982034004e-09,3.914605572741909e-09,2.040602110356482e-09,1.529430971050467e-07,0.0,0.0,4.179685436649155e-07,3.239575598276122e-09,7.048026119370601e-06,1.0286328825252956e-08,3.13287689889018e-09,7.937157577765684e-24,4.111081750995278e-16,5.31987251625617e-10,2.0011810726376287e-08,3.914749148317438e-05,8.634647470257628e-12,4.717570577844557e-14,0.00024274974318056787,3.253703157236198e-10,1.3747740698192496e-11,7.540785113392118e-16,3.0834632588927726e-13,9.38631315428127e-08,1.7340009057571528e-12,6.164433732772796e-15,2.97822937014526e-15,1.4904715020850254e-17,1.0519416153973645e-13,1.7163977310072058e-17,2.0585093070423494e-12,3.341228024730524e-14,3.76,0.0,0.08038025827080292,0.9991905187449401,5.954056720300093e-08,7.130310819297946e-10,0.7931072789175061,0.7925735210184952,1.2260589838963726e-06,1.0021990198905237e-10,0.0007695894124394485,9.083805712082913e-08,1.5015099661953397e-11,4.530322251331388e-15,1.8900070353157223e-13,3.247019875114648e-05,8.119001672046716e-10,3.2028568611129816e-07,2.0169275667107124e-07
9.406546540496158e-06,0.8458303670652618,8.997426772532715e-09,3.934505108714579e-09,2.0698071134188405e-09,1.5870100234315546e-07,0.0,0.0,4.2860565354379206e-07,3.3673817729308984e-09,7.320225624884389e-06,1.0536253641418075e-08,3.207216974801176e-09,8.316955409676311e-24,4.235079526165646e-16,5.367164507052742e-10,2.053290912842948e-08,4.003686770815071e-05,8.899879708752451e-12,4.9213130675169234e-14,0.0002485519031702515,3.3333307543905524e-10,1.387005603881773e-11,7.894459910938832e-16,3.162723536275223e-13,9.611642701468242e-08,1.781663811695499e-12,6.481506344527479e-15,3.17091227557589e-15,1.5686649210763675e-17,1.0971684627106487e-13,1.7630488305042523e-17,2.0980002266649436e-12,3.4595506610357024e-14,3.76,0.0,0.07738223344947961,0.999189608826205,6.114596000257154e-08,7.456423886116779e-10,0.7961113736004697,0.7955648732126596,1.1828727428983248e-06,9.948588689603986e-11,0.0007695887102160765,9.290818470937193e-08,1.507466803112857e-11,4.621291712260829e-15,1.9234383868343675e-13,3.3101777247915565e-05,8.145831829412888e-10,3.2789034124599364e-07,2.0638922484525844e-07
9.5540901507124e-06,0.8462108719374585,9.158667919925581e-09,3.954736351017146e-09,2.0994913332170345e-09,1.6458453019809435e-07,0.0,0.0,4.393245946303984e-07,3.4973500708099685e-09,7.5976830818759355e-06,1.0788286930889231e-08,3.2818374594752e-09,8.710414771838537e-24,4.3610756882684225e-16,5.414355393112051e-10,2.1062537978559726e-08,4.092900828886378e-05,9.169254717465504e-12,5.1306715327735396e-14,0.0002543775760338045,3.4132931177674025e-10,1.3992108252124863e-11,8.262325809498178e-16,3.2433021371701206e-13,9.8388567875809e-08,1.829782064627732e-12,6.810565422039662e-15,3.373596917206674e-15,1.6501926903622842e-17,1.1435472419577702e-13,1.8101636926887112e-17,2.137932355517435e-12,3.580526229062228e-14,3.76,0.0,0.07449603259589173,0.9991886958757292,6.277930365034931e-08,7.792084941786122e-10,0.7990036729549759,0.7984443732625843,1.14129742351104e-06,9.877922746017908e-11,0.0007695880057109526,9.49850309308867e-08,1.513244503272537e-11,4.713201689071368e-15,1.9572493526208367e-13,3.373117487516887e-05,8.171634049304102e-10,3.3555760818935943e-07,2.1112361374133057e-07
