Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124)
4.336814388601684e-09,0.9395390007170572,8.125196778596804e-16,2.2831798264881215e-11,2.00508597468878e-18,1.307625280288498e-22,0.0,0.0,6.986435381885213e-17,1.7445750770580216e-35,1.0612545993186114e-16,2.619905097300687e-22,1.1489143386153422e-14,2.7515376154909587e-33,1.5696041928224648e-23,9.796467108548223e-20,3.630405292984827e-28,1.134733349789317e-22,3.719266590277032e-19,7.779901828091533e-16,6.62189028448746e-07,4.432865663335024e-13,2.9164808381487574e-22,1.5765485993085078e-45,1.3537175060343702e-33,1.0824212959852137e-27,8.655333346920682e-24,2.5791522547557824e-39,3.021319902506175e-59,2.0234964696434276e-58,5.10106555591779e-37,1.7793188276306607e-32,1.2697310069077966e-26,2.0034572961610457e-45,3.76,0.0,0.7006659266490743,0.9999999999885767,3.6875506899848584e-23,8.91014173585422e-40,0.06629672469099086,0.06582656114697755,0.0004688391650567143
4.412037830631839e-09,0.9397234212335529,8.571256271150039e-16,2.3227823242809735e-11,2.150291213543686e-18,1.4244256009860933e-22,0.0,0.0,7.531129757897039e-17,2.0555297903778013e-35,1.1539777607692736e-16,2.8538610917873304e-22,1.2299924588003533e-14,3.0520858246543352e-33,1.7093227316157234e-23,1.0489330157650213e-19,4.0931633910254245e-28,1.2359914153937118e-22,3.982840054413146e-19,8.188965793802889e-16,6.852047780320447e-07,4.665632867962714e-13,3.1738148119786486e-22,1.900590181901041e-45,1.550208495106176e-33,1.2211105600300842e-27,9.4269680521089e-24,3.00817816805952e-39,3.906691534412318e-59,2.5512737670801097e-58,5.9426230036200115e-37,2.004856988654814e-32,1.4060029268027838e-26,2.4599227751633556e-45,3.76,0.0,0.6995680584012296,0.9999999999883783,4.0166041335456195e-23,1.0574278399058615e-39,0.06739461595460915,0.06692487126092704,0.00046837428317888396
4.487261272661993e-09,0.9399075528523247,9.034153354747438e-16,2.3623848226873566e-11,2.303373181369744e-18,1.549400897868577e-22,0.0,0.0,8.109812823281685e-17,2.4163923983306135e-35,1.2530424613211315e-16,3.104184461090982e-22,1.3152579958800094e-14,3.379620198643237e-33,1.8587687962727934e-23,1.1218105544316624e-19,4.605531233023721e-28,1.3443257492399514e-22,4.2601203220949217e-19,8.611993361992745e-16,7.086055462815766e-07,4.906324227071053e-13,3.448829941223411e-22,2.2839138981634848e-45,1.77109965253109e-33,1.3747790521346584e-27,1.025240966677763e-23,3.499382044571159e-39,5.029542151450128e-59,3.2047895934238565e-58,6.904934752792534e-37,2.2543771799721073e-32,1.5541767931332808e-26,3.0098642640431024e-45,3.76,0.0,0.6984719104028365,0.9999999999881799,4.368652426661292e-23,1.2512751230497399e-39,0.06849078735379494,0.06802148239777565,0.0004678877439304437
4.5624847146921475e-09,0.9400913960260782,9.51426767562213e-16,2.40198732173071e-11,2.4646250347453717e-18,1.6829702528648384e-22,0.0,0.0,8.724082125863256e-17,2.8343111050899403e-35,1.358765691009431e-16,3.371713471741963e-22,1.4048500898607448e-14,3.7360625755926204e-33,2.018436525530089e-23,1.1983995152730266e-19,5.171857204001841e-28,1.4600981093577716e-22,4.55156917833354e-19,9.049209535113287e-16,7.323908806703308e-07,5.155066333940038e-13,3.74240470740421e-22,2.7360711720790818e-45,2.018925777322493e-33,1.5447547342450324e-27,1.1134395427358036e-23,4.060488206547794e-39,6.447892483523793e-59,4.01128328024243e-58,8.002818083792065e-37,2.5299549076070626e-32,1.7150610666409213e-26,3.670344850908557e-45,3.76,0.0,0.6973774799584013,0.9999999999879815,4.744871084310357e-23,1.4764982049162434e-39,0.06958524158358999,0.06911639533036991,0.00046738147041171414
4.637708156722302e-09,0.9402749512068085,1.0011983506098698e-15,2.441589821435025e-11,2.6343464113801693e-18,1.8255666023780535e-22,0.0,0.0,9.375585134494829e-17,3.317336985449766e-35,1.4714745977933019e-16,3.657314031630428e-22,1.498909977885458e-14,4.123437893418095e-33,2.1888360764910085e-23,1.278821942232609e-19,5.796788817599075e-28,1.5836821382758644e-22,4.857655688267085e-19,9.500838835321655e-16,7.565603282238596e-07,5.411985474556383e-13,4.055444792275334e-22,3.2679506593876226e-45,2.296435119863936e-33,1.7324586517555872e-27,1.2075751386453565e-23,4.700025806063182e-39,8.23260196259628e-59,5.003332288724625e-58,9.252610133157957e-37,2.8338053867264215e-32,1.8895037960006316e-26,4.4611759156217835e-45,3.76,0.0,0.696284764376654,0.9999999999877829,5.146474237014173e-23,1.7375252160633517e-39,0.07067798133481112,0.07020961098977196,0.0004668572232832608
4.788155040782612e-09,0.9406411993936395,1.1061780349891085e-15,2.52079482292533e-11,3.0004291548612176e-18,2.139642565380612e-22,0.0,0.0,1.0797136074644195e-16,4.5160541184712783e-35,1.7192096934409353e-16,4.286334123505806e-22,1.7010085197264128e-14,4.9996260934395574e-33,2.5639527201996498e-23,1.4516646129476958e-19,7.242647317947908e-28,1.855840250645543e-22,5.515654222621004e-19,1.044823250622981e-15,8.060497490062884e-07,5.950858466324464e-13,4.743681586852419e-22,4.622130907516862e-45,2.9526493628050676e-33,2.1672306842676887e-27,1.4148329711507357e-23,6.252960884728251e-39,1.3265561659777968e-58,7.707234201189472e-58,1.2281654036898222e-36,3.535925396395924e-32,2.2826619832737812e-26,6.529346836140572e-45,3.76,0.0,0.6941044670572262,0.9999999999873858,6.030887056505644e-23,2.387449736592641e-39,0.07285832814371457,0.0723909549261456,0.0004657611168615215
4.92355723643689e-09,0.9409698423455758,1.2070746967350594e-15,2.5920793267794232e-11,3.3620107926224956e-18,2.457817572360524e-22,0.0,0.0,1.222144618348958e-16,5.920533195210133e-35,1.9695573430093223e-16,4.923524281098817e-22,1.8996365935201658e-14,5.916549851091738e-33,2.943714383844391e-23,1.6215956003385277e-19,8.797646666016964e-28,2.1314963881911773e-22,6.162767761765976e-19,1.1352422289471339e-15,8.518993431913823e-07,6.465070234405248e-13,5.439320229806902e-22,6.256180782050941e-45,3.677205643616433e-33,2.6354943847718254e-27,1.624691000702928e-23,8.023396198456218e-39,2.0123052640291646e-58,1.1248220647396345e-57,1.5726983514532733e-36,4.289854041799234e-32,2.6922350457517365e-26,9.106235640545515e-45,3.76,0.0,0.6921480373875744,0.9999999999870284,6.926664559429688e-23,3.1510808664942204e-39,0.07481480366301303,0.07434837191471606,0.00046472794829611965
5.058959432091169e-09,0.941297559197232,1.3142937757139901e-15,2.6633638331743605e-11,3.75599810614939e-18,2.81262851584158e-22,0.0,0.0,1.3794372643995827e-16,7.713950449906502e-35,2.248105954816779e-16,5.634039963950324e-22,2.1150318004979656e-14,6.970318756619554e-33,3.3669370868941335e-23,1.8059292381022488e-19,1.0630135050169825e-27,2.438834977891694e-22,6.864933045300872e-19,1.230678045869427e-15,8.989864043106959e-07,7.007725579119021e-13,6.213388902959709e-22,8.397715879253214e-45,4.5519727314990575e-33,3.1880873455388258e-27,1.8585992123151683e-23,1.0225095104508945e-38,3.018120771828675e-58,1.6258101510059525e-57,2.0002287632479772e-36,5.176961856494729e-32,3.160863694872456e-26,1.2585326397368616e-44,3.76,0.0,0.6901971222107844,0.9999999999866708,7.925395254935982e-23,4.12759363164456e-39,0.0767657659269197,0.07630031011763998,0.0004636578350457045
5.194361627745447e-09,0.9416243525591322,1.428077056177827e-15,2.734648342271192e-11,4.18438330804825e-18,3.207128875495741e-22,0.0,0.0,1.5527422984547789e-16,9.991306606132648e-35,2.5571497424796747e-16,6.423984989551168e-22,2.3480925573208885e-14,8.177000993665013e-33,3.8372048596287315e-23,2.0054436144739357e-19,1.27801495988276e-27,2.7804879030177595e-22,7.625146538752851e-19,1.3312599110241005e-15,9.47308280765437e-07,7.579549931335227e-13,7.072195122467658e-22,1.1183756195583484e-44,5.602683833670128e-33,3.837348139013657e-27,2.1185433176813425e-23,1.2947003218159104e-38,4.47819763905727e-58,2.3284636378041574e-57,2.527642640759214e-36,6.216161249794707e-32,3.6950859555048384e-26,1.7244562191760858e-44,3.76,0.0,0.688251705983247,0.9999999999863133,9.035631195081511e-23,5.3680877070008887e-39,0.07871123047639206,0.07824677912585994,0.00046255673242828895
5.329763823399726e-09,0.941950225034439,1.548671749660714e-15,2.80593285423745e-11,4.649233079294315e-18,3.6445342252733064e-22,0.0,0.0,1.7432685486894357e-16,1.2867838338232717e-34,2.899100965679324e-16,7.299786067651631e-22,2.5997386284187927e-14,9.55408044115989e-33,4.358287639289751e-23,2.2209358357273796e-19,1.5292215857471855e-27,3.1592256839027928e-22,8.446479708992154e-19,1.4371165331798914e-15,9.968623196345634e-07,8.18126552341396e-13,8.022356949754228e-22,1.4783100397641683e-44,6.858604022168392e-33,4.5970308571355516e-27,2.40661211337214e-23,1.6293276626005975e-38,6.577133585403898e-58,3.3058750487591057e-57,3.1746644637281806e-36,7.428427664353665e-32,4.3019543541106384e-26,2.3436609595845925e-44,3.76,0.0,0.6863117732051721,0.9999999999859556,1.0266374889704503e-22,6.934070213566086e-39,0.0806512128085675,0.08018778936349513,0.00046142971876767284
5.465166019054004e-09,0.9422751792189764,1.6763306276580276e-15,2.877217369247319e-11,5.152690194568722e-18,4.12822612827191e-22,0.0,0.0,1.9522842306439732e-16,1.648270482889784e-34,3.276492575801843e-16,8.268200421806082e-22,2.8709109702222907e-14,1.1120544190105437e-32,4.9341453645059055e-23,2.453221918778776e-19,1.8215714697874745e-27,3.5779607040428244e-22,9.332078691471904e-19,1.5483761212069817e-15,1.0476458672132287e-06,8.813591396686005e-13,9.070808608717204e-22,1.9402530771471432e-44,8.352899973875893e-33,5.482425815866869e-27,2.724999755861951e-23,2.0385369098228817e-38,9.56671253193717e-58,4.654896248774629e-57,3.9642380953380944e-36,8.83695938104937e-32,4.989060421328053e-26,3.160611583287595e-44,3.76,0.0,0.684377308420464,0.9999999999855977,1.1627089787303095e-22,8.899212705716246e-39,0.08258572837688777,0.0821233519585288,0.00046028112482966954
5.600568214708283e-09,0.9425992177012484,1.8113121532844605e-15,2.948501887481805e-11,5.6969751873062794e-18,4.661756012741016e-22,0.0,0.0,2.1811182471725968e-16,2.100324413562717e-34,3.6919808391785e-16,9.336323360585395e-22,3.1625715762931327e-14,1.2896973633749687e-32,5.568932026740175e-23,2.7031366844483664e-19,2.160526921713801e-27,4.039750412443965e-22,1.028516395911105e-18,1.6651663850944768e-15,1.0996562694762814e-06,9.477243409215803e-13,1.022480598529343e-21,2.5294027222720542e-44,1.0123037508684871e-32,6.51048745141436e-27,3.0760080144313976e-23,2.5364342231558355e-38,1.3787661509969934e-57,6.503024319744654e-57,4.922947326648992e-36,1.046734494025474e-31,5.764559599467397e-26,4.2310380346773956e-44,3.76,0.0,0.682448296216599,0.9999999999852398,1.312771067880958e-22,1.1351350442167068e-38,0.08451479259122317,0.08405347863261778,0.00045911464413562965
5.735970410362561e-09,0.9429223430624608,1.9538806119342167e-15,3.0197864091289065e-11,6.284388053188641e-18,5.248849030147833e-22,0.0,0.0,2.431161476681514e-16,2.66298624724992e-34,4.1483479385949483e-16,1.051159580002179e-21,3.4757033233337166e-14,1.490563915691514e-32,6.266999680076148e-23,2.9715336513587537e-19,2.5521151785588142e-27,4.547800502959426e-22,1.1309029992769232e-18,1.7876145370104403e-15,1.1528908724781475e-06,1.0172934243801804e-12,1.1491932013811026e-21,3.2763109484102963e-44,1.2211207510260225e-32,7.699969529953598e-27,3.4620485028433056e-23,3.139341157323662e-38,1.9697630458705663e-57,9.017056191905316e-57,6.081477978013488e-36,1.234773812569763e-31,6.637196535930473e-26,5.624396223270662e-44,3.76,0.0,0.6805247212245,0.9999999999848818,1.4778654026683137e-22,1.4394746448046415e-38,0.08643842081799634,0.08597818160712212,0.0004579334270559289
5.8713726060168396e-09,0.9432445578765424,2.1043062409215993e-15,3.091070934383799e-11,6.917309992613549e-18,5.893407895307155e-22,0.0,0.0,2.7038680494789483e-16,3.360163784364602e-34,4.648504552726035e-16,1.180181173655507e-21,3.81130981809636e-14,1.717059858331008e-32,7.032902408727094e-23,3.2592849304796874e-19,3.0029712181604425e-27,5.105468070275085e-22,1.2407044953341267e-18,1.9158472923998082e-15,1.2073470226955851e-06,1.0901373416187236e-12,1.288010194914864e-21,4.217845522395277e-44,1.4664781975239258e-32,9.07156805698918e-27,3.885644889650193e-23,3.8660748730289995e-38,2.790695982064484e-57,1.2413913821313757e-56,7.475125106457499e-36,1.4509040782183622e-31,7.616330762530065e-26,7.426786555142719e-44,3.76,0.0,0.6786065681184157,0.9999999999845236,1.6590828218226126e-22,1.8152649821153567e-38,0.08835662838030547,0.08789747352367788,0.00045674016035950754
6.006774801671118e-09,0.943565864710165,2.2628653581171157e-15,3.1623554634490116e-11,7.598205191173084e-18,6.599516709361618e-22,0.0,0.0,3.000756612513116e-16,4.220271851515979e-34,5.195492413990603e-16,1.321512567164603e-21,4.170415245180446e-14,1.9717799435502581e-32,7.871400253260873e-23,3.5672811203028243e-19,3.520382716299991e-27,5.716264743098209e-22,1.358265035543181e-18,2.0499908711125154e-15,1.2630220673241874e-06,1.1663267283437361e-12,1.4397568528277053e-21,5.398294406240743e-44,1.753680115707264e-32,1.0648072077964163e-26,4.349435087862789e-23,4.738255563881721e-38,3.922412148254336e-57,1.697411496056125e-56,9.144347992912144e-36,1.6985093483799306e-31,8.71196274440164e-26,9.744399263707344e-44,3.76,0.0,0.6766938216157968,0.9999999999841653,1.8575643744939502e-22,2.2770176207679972e-38,0.09026943055804713,0.08981136737653007,0.00045553713500340147
6.1421769973253965e-09,0.9438862661227636,2.429840489581251e-15,3.233639996534613e-11,8.329622637742491e-18,7.371444766108557e-22,0.0,0.0,3.323411582601445e-16,5.276960829520282e-34,5.792486845001487e-16,1.4760059988496138e-21,4.554064215716763e-14,2.2575185105485323e-32,8.78746309591926e-23,3.89643120264088e-19,4.11233720707511e-27,6.383859794760937e-22,1.4839360742599587e-18,2.1901709985564024e-15,1.3199133545362693e-06,1.2459319052452155e-12,1.605292702301448e-21,6.870629651387844e-44,2.0886493130411914e-32,1.2454522648510331e-26,4.8561734243866446e-23,5.780642991865851e-38,5.471313240576752e-57,2.3058459933209047e-56,1.1135376156015967e-35,1.981287416617962e-31,9.934760288482674e-26,1.2707565954872345e-43,3.76,0.0,0.6747864664771742,0.999999999983807,2.0745023308618696e-22,2.8417542065835795e-38,0.09217684258803857,0.09171987645465801,0.0004543263041291119
6.277579192979675e-09,0.9442057646665583,2.605520496201593e-15,3.304924533858406e-11,9.114197979703616e-18,8.213650342210533e-22,0.0,0.0,3.6734843882797375e-16,6.569943777172862e-34,6.442799273832337e-16,1.6445512281414867e-21,4.963321616934619e-14,2.577280502826842e-32,9.78627450549253e-23,4.2476624390435566e-19,4.787571501997541e-27,7.112083231498077e-22,1.6180763364154465e-18,2.336512906870809e-15,1.3780182337059284e-06,1.3290228788590863e-12,1.7855120186009882e-21,8.697949162289034e-44,2.477982702073734e-32,1.451838024346568e-26,5.408732789678148e-23,7.021504058991365e-38,7.576571043470325e-57,3.1128611779726416e-56,1.3500869603413093e-35,2.30327048111884e-31,1.1296085301193908e-25,1.6475506089274705e-43,3.76,0.0,0.6728844875060375,0.9999999999834485,2.3111411855047325e-22,3.5293686331146354e-38,0.09407887966413994,0.09362301429221219,0.0004531093327473404
6.4129813886339535e-09,0.9445243628865728,2.7902006993338122e-15,3.376209075646113e-11,9.954655415069909e-18,9.130784471701668e-22,0.0,0.0,4.0526947003266365e-16,8.145933031921809e-34,7.149879728187599e-16,1.8280762638067083e-21,5.399272462611663e-14,2.934292896868747e-32,1.0873235541948263e-22,4.621920267827065e-19,5.5556234333437156e-27,7.904928858512809e-22,1.761051785350206e-18,2.4891413361180342e-15,1.4373340556052361e-06,1.4156693424392325e-12,1.9813443091203465e-21,1.0955116423455847e-43,2.929010128775453e-32,1.6869700910840817e-26,6.010106767933063e-23,8.493013488302092e-38,1.041914969343916e-56,4.177237134906953e-56,1.6300636804920227e-35,2.668846630894252e-31,1.2808020887844713e-25,2.1241867965044285e-43,3.76,0.0,0.6709878695487126,0.9999999999830899,2.5687786535671984e-22,4.363031589378033e-38,0.09597555693737571,0.09552079462624523,0.00045188764012821063
6.548383584288232e-09,0.9448420633206561,2.9841830054494967e-15,3.4474936221315764e-11,1.085380962119133e-17,1.0127694705250469e-21,0.0,0.0,4.4628316510457135e-16,1.0059698016925312e-33,7.917319308611988e-16,2.0275480874944154e-21,5.863021744404076e-14,3.332016552616918e-32,1.2053968521108567e-22,5.02016820171217e-19,6.4268859844797874e-27,8.766557323996411e-22,1.913235590802512e-18,2.64818053548994e-15,1.4978581725753806e-06,1.5059406768375417e-12,2.1937547870268016e-21,1.3730619930593179e-43,3.4498568424681297e-32,1.954132147085858e-26,6.663411748172805e-23,1.0231689736184423e-37,1.423303189383725e-56,5.573459230596539e-56,1.9602413935454724e-35,3.0827821604262253e-31,1.4483398785473553e-25,2.724117498825653e-43,3.76,0.0,0.6690965974942422,0.9999999999827309,2.8487666597812277e-22,5.369641353137064e-38,0.09786688951605577,0.09741323136075733,0.0004506624358766477
6.6837857799425105e-09,0.9451588684995027,3.1877760297948806e-15,3.5187781735569586e-11,1.1814567719680826e-17,1.1209428854662763e-21,0.0,0.0,4.905755042398253e-16,1.2375256943532511e-33,8.748852640895807e-16,2.243973372644619e-21,6.35569428405387e-14,3.7741584961046296e-32,1.3334320739709021e-22,5.443387726065182e-19,7.412663869763712e-27,9.701299141288877e-22,2.0750080970490036e-18,2.813754264527048e-15,1.5595879386765108e-06,1.5999059513904404e-12,2.423744834664013e-21,1.7128675842128751e-43,4.049509745605526e-32,2.2569054063132386e-26,7.371889016618241e-23,1.2278868333107897e-37,1.931912229290469e-56,7.3954847061129815e-56,2.3482709073644364e-35,3.5502447228211e-31,1.6335827120498303e-25,3.4756300495490537e-43,3.76,0.0,0.6672106562742641,0.999999999982372,3.1525123204028106e-22,6.580324944161381e-38,0.09975289246589647,0.09930033853609734,0.00044943475065190567
6.819187975596789e-09,0.9454747809466727,3.4012952190658624e-15,3.590062730172949e-11,1.2839931277163194e-17,1.2381238723132886e-21,0.0,0.0,5.38339654309236e-16,1.5167216105600896e-33,9.648360307855627e-16,2.4783991988013525e-21,6.878434586468768e-14,4.264684644434396e-32,1.4720368161215885e-22,5.892578197735653e-19,8.525232625969196e-27,1.07136576893912e-21,2.2467567911964903e-18,2.985985794347748e-15,1.6225207098196496e-06,1.6976339248105602e-12,2.6723524568859928e-21,2.1271599279023264e-43,4.7378875618959636e-32,2.5991890346635883e-26,8.138906830766601e-23,1.4681214922104345e-37,2.606238970978575e-56,9.76131463511477e-56,2.8027715151489673e-35,4.0768273305879296e-31,1.8379718482258076e-25,4.412710799575562e-43,3.76,0.0,0.6653300308628916,0.9999999999820129,3.481478918134411e-22,8.030994015590116e-38,0.10163358081014086,0.10118213030285512,0.00044820546239509516
6.9545901712510675e-09,0.9457898031786107,3.625062973104452e-15,3.661347292238965e-11,1.393299834147632e-17,1.3648583821738853e-21,0.0,0.0,5.897760874725377e-16,1.85222715554139e-33,1.0619871260654003e-15,2.731913761370791e-21,7.432406693670195e-14,4.807832983594843e-32,1.621841906274642e-22,6.368756744485104e-19,9.777900279085012e-27,1.1808312192022292e-21,2.428876271623707e-18,3.164997908885695e-15,1.6866538438833483e-06,1.7991930460824365e-12,2.940652724482923e-21,2.6302471743479312e-43,5.525915064602658e-32,2.985221566735518e-26,8.967962475573074e-23,1.7491280355761934e-37,3.495291251784384e-56,1.2818523531297736e-55,3.333429559745536e-35,4.668573213286836e-31,2.0630318304040622e-25,5.576040855016678e-43,3.76,0.0,0.6634547062765923,0.9999999999816536,3.8371868700973835e-22,9.762960148171832e-38,0.10350896952967875,0.10305862089956222,0.0004469753187486208
7.089992366905346e-09,0.9461039377046684,3.859408765621564e-15,3.732631860023366e-11,1.5096965512980413e-17,1.501713507266652e-21,0.0,0.0,6.450926987069193e-16,2.2540889093625465e-33,1.166756520980839e-15,3.0056470768611467e-21,8.018794039604998e-14,5.40812720985626e-32,1.783501764340931e-22,6.872958165001703e-19,1.118507165202534e-26,1.2990120675398189e-21,2.6217682165719655e-18,3.350912906133955e-15,1.7519847008171766e-06,1.9046514553614006e-12,3.2297582078501503e-21,3.238813427940391e-43,6.425601509777113e-32,3.41960335179561e-26,9.862684302126127e-23,2.076810030157286e-37,4.661161013518055e-56,1.675092409777577e-55,3.951104675559497e-35,5.332001541333553e-31,2.3103733543668317e-25,7.0141403057835205e-43,3.76,0.0,0.6615846675740703,0.9999999999812942,4.221214688913624e-22,1.1823614508581342e-37,0.10537907356316631,0.10492982463366514,0.0004457449562021471
7.2253945625596244e-09,0.9464171870271227,4.1046692639510365e-15,3.803916433803669e-11,1.6335130050641927e-17,1.6492778499644353e-21,0.0,0.0,7.0450492225848e-16,2.7339179703539234e-33,1.2795774996033485e-15,3.300771683639704e-21,8.638799305816523e-14,6.070390845634323e-32,1.9576947594370473e-22,7.406234829495958e-19,1.2762315380068424e-26,1.4264122904904225e-21,2.8258413528837056e-18,3.543852599394603e-15,1.818510642733814e-06,2.014076984874945e-12,3.5408194010467494e-21,3.9722538247804846e-43,7.450123421934721e-32,3.9073200621769024e-26,1.082683374920175e-22,2.4577841892212612e-37,6.182158038349435e-56,2.1786573407062387e-55,4.6679441305506747e-35,6.07413402513975e-31,2.5816961656001615e-25,8.784679454942628e-43,3.76,0.0,0.6597198998561458,0.9999999999809344,4.635199936953557e-22,1.426717713779712e-37,0.10724390780714556,0.10679575586532002,0.0004445149164171385
7.360796758213903e-09,0.9467295536411963,4.361188447840066e-15,3.875201013866763e-11,1.765089201255185e-17,1.808161890607707e-21,0.0,0.0,7.682358470254579e-16,3.305098881437653e-33,1.4008988941065645e-15,3.6185033382431945e-21,9.293644277970329e-14,6.799761840734563e-32,2.145123563095719e-22,7.969656580872523e-19,1.4526433701509036e-26,1.5635543300834981e-21,3.0415114248879157e-18,3.7439383185326605e-15,1.8862290339913466e-06,2.127537159825901e-12,3.875025136390967e-21,4.853048795624715e-43,8.613911881749565e-32,4.45376729793231e-26,1.1864307348088522e-22,2.8994500040733455e-37,8.156611987852481e-56,2.820735964601282e-55,5.497505704474274e-35,6.902522398399133e-31,2.878791984978494e-25,1.0955977430990106e-42,3.76,0.0,0.6578603882656364,0.9999999999805746,5.080840173808842e-22,1.7155521450377833e-37,0.1091034871161631,0.1086564289935978,0.0004432856601404024
7.496198953868182e-09,0.9470410400350773,4.629317727281585e-15,3.946485600509136e-11,1.9047756430532155e-17,1.9789983541372094e-21,0.0,0.0,8.365163308822705e-16,3.983021909946306e-33,1.531185317862145e-15,3.9601017072784066e-21,9.984569703229515e-14,7.601707669923371e-32,2.3465154987119955e-22,8.56431063647303e-19,1.6495535091768135e-26,1.7109793833379913e-21,3.2692011634313943e-18,3.9512909112333456e-15,1.9551372412672097e-06,2.245099199296868e-12,4.233602989740273e-21,5.90718118740233e-43,9.932744467499886e-32,5.0647763221955676e-26,1.2979138711080825e-22,3.410064612598138e-37,1.0707468523356319e-55,3.6360445939304004e-55,6.454889553538628e-35,7.82527679398615e-31,3.2035474621344517e-25,1.3608710586952351e-42,3.76,0.0,0.6560061179872396,0.9999999999802146,5.55989389704932e-22,2.0559079854115647e-37,0.11095782630288875,0.1105118584447337,0.00044205757907299955
7.631601149522462e-09,0.9473516486899397,4.9094160593942084e-15,4.017770194037089e-11,2.0529335518486432e-17,2.162442575595437e-21,0.0,0.0,9.095851139533492e-16,4.7853407905398917e-33,1.670917396564182e-15,4.3268710549496245e-21,1.0712835148474538e-13,8.48204093785004e-32,2.5626228872568954e-22,9.191301490385051e-19,1.868910981022459e-26,1.869247689703125e-21,3.509340255054819e-18,4.166030744261783e-15,2.0252326336249864e-06,2.366830017155378e-12,4.617819676601798e-21,7.164600179138734e-43,1.1423842004370332e-31,5.746640962427006e-26,1.4175500504038854e-22,3.998823184162095e-37,1.3987825957506296e-55,4.667189020818965e-55,7.556879526008537e-35,8.851095020690916e-31,3.5579471557827395e-25,1.6837855270231765e-42,3.76,0.0,0.6541570742474123,0.9999999999798543,6.074181476323199e-22,2.4557836743034506e-37,0.11280694013823378,0.11236205866211174,0.00044083100600396434
7.767003345176741e-09,0.9476613820799628,5.2018500643553814e-15,4.089054794766975e-11,2.209935091415787e-17,2.359172864546385e-21,0.0,0.0,9.876889308455452e-16,5.7322581867403095e-33,1.82059199739695e-15,4.7201609262486025e-21,1.147971885936228e-13,9.446935502450742e-32,2.794223389289513e-22,9.851750816312408e-19,2.1128108430249304e-26,2.0389388164586453e-21,3.76236531131269e-18,4.388277704724456e-15,2.0965125825750556e-06,2.4927962229594128e-12,5.028981439215264e-21,8.659736204017741e-43,1.3105970278314997e-31,6.50614571351235e-26,1.5457706403412198e-22,4.675945109222476e-37,1.8187582486170096e-55,5.9662808104611984e-55,8.822094408021335e-35,9.989292748850683e-31,3.944076540290975e-25,2.0754891892959935e-42,3.76,0.0,0.6523132423142565,0.9999999999794941,6.625586080858277e-22,2.9242415474219813e-37,0.11465084335146883,0.11420704409773028,0.0004396062234623664
7.90240554083102e-09,0.9479702426723503,5.50699414039335e-15,4.160339403025426e-11,2.3761635953963442e-17,2.5698908684629444e-21,0.0,0.0,1.0710826218477313e-15,6.846841279351585e-33,1.9807224562604853e-15,5.141366825842018e-21,1.2286517620219168e-13,1.050294312805659e-31,3.04212034329792e-22,1.0546797371002219e-18,2.3835023424111931e-26,2.2206519420913863e-21,4.028719838236165e-18,4.618151201331837e-15,2.1689744621299232e-06,2.6230641228629295e-12,5.468434424747515e-21,1.0432071378583419e-42,1.499954687379148e-31,7.350595079464351e-26,1.6830213038122832e-22,5.4527662910369206e-37,2.3541390928789286e-55,7.596850042444367e-55,1.0271149593792948e-34,1.1249834612765612e-30,4.364125037812173e-25,2.549029975287488e-42,3.76,0.0,0.6504746074973982,0.9999999999791335,7.216054600420689e-22,3.4715266309777064e-37,0.11648955063034125,0.11604682920493721,0.0004383834710995376
8.173209932139577e-09,0.9485853552982801,6.1569496699339684e-15,4.302908643487345e-11,2.73789207645538e-17,3.036215471713093e-21,0.0,0.0,1.2548001732215284e-15,9.687805820803915e-33,2.33448798030916e-15,6.073342559752138e-21,1.4025139289730288e-13,1.2916499232275517e-31,3.590147346338001e-22,1.2045322034678673e-18,3.0150801367565704e-26,2.622640641176031e-21,4.603225618714135e-18,5.101253053422679e-15,2.317433521905392e-06,2.8967687179935856e-12,6.437800364224215e-21,1.499553462636897e-42,1.9511666395796525e-31,9.326333994661075e-26,1.9864681303333359e-22,7.357047963103145e-37,3.893639414730066e-55,1.2178498092302291e-54,1.3814301759813566e-34,1.4181249550676617e-30,5.315275226699138e-25,3.805125275682132e-42,3.76,0.0,0.6468128706580083,0.9999999999784116,8.522295010557884e-22,4.850289594240657e-37,0.12015143592907401,0.11971085622038957,0.0004359448356942751
