Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778)
3.836272687150445e-18,0.8518354418008985,3.40989932530524e-27,5.894546014070131e-22,1.8831813849076118e-31,4.023608385061319e-42,0.0,0.0,1.244265626998394e-29,4.1683842738687543e-54,1.067662091607441e-40,1.1955785935035656e-45,1.2788153733227326e-42,9.443661226578752e-53,5.201876039138506e-35,6.849108297459328e-42,7.490303701473652e-54,2.7969722933123323e-28,2.2363265227669165e-48,6.5238795995769065e-46,1.3941065385935919e-26,3.6574615337111043e-42,1.952386470143464e-46,1.0335254696051334e-95,1.662076980522202e-58,6.909579209745448e-44,3.651265316971683e-52,2.0407075722500697e-78,5.895748332503281e-119,1.8296329007101263e-101,2.8112332956624e-57,1.4741626642564177e-70,7.191229534211914e-56,2.602465008441533e-80,3.76,0.0,0.9514543077898001,0.9999999999828895,5.03450953741883e-53,6.409045247221566e-78,1.0283797669660946e-11,9.849978857915105e-12,4.3381881174577444e-13,3.6395802754607296e-26,1.7110417053943693e-11,3.794951210408915e-30,4.981310974580908e-31,1.198870984337151e-56,6.72803241501465e-55,2.7969722933114346e-28,2.6157103796365183e-28,2.122038542786331e-27,1.3003034387443593e-27,1.8831818330784248e-31,5.201876257848681e-35,2.543037516960696e-40,3.095633727702171e-41,2.8395984645356523e-58,4.765195642304222e-57
7.672597407785058e-18,0.8518354418024324,1.3639736020758458e-26,1.1789172064850108e-21,7.532802682058066e-31,3.2189251565528923e-41,0.0,0.0,4.9771131385311865e-29,6.669535992972608e-53,8.541398200256562e-40,9.564742606714996e-45,1.0230644500657011e-41,7.555018626347638e-52,2.0807715775641065e-34,5.479351769116311e-41,1.1984704424377956e-52,1.1188003096529484e-27,1.7890831012708538e-47,5.219165620662737e-45,5.576482881898031e-26,2.926003952737272e-41,1.5619310852755746e-45,1.3229586535714453e-93,2.659371503863496e-57,5.527750876659651e-43,5.842130617905121e-51,1.306094720446602e-76,3.018778560258818e-116,2.342012188613674e-99,4.4980550252827735e-56,4.717409703475776e-69,1.1506177265396853e-54,1.6656199710149668e-78,3.76,0.0,0.9514543077795162,0.9999999999657788,8.055356437467985e-52,4.101893208859644e-76,2.0567734823998404e-11,1.970009131869715e-11,8.676435053009837e-13,1.45584691535512e-25,3.4221065967897095e-11,1.5179959313639778e-29,1.9925446719719806e-30,1.9182284316138675e-55,1.0765048083436468e-53,1.1188003096522304e-27,1.0462947886919794e-27,8.48824049849827e-27,5.201266653289227e-27,7.532806267467111e-31,2.080771752534773e-34,2.0344589641548436e-39,2.4765462343660817e-40,4.5434207256761135e-57,7.624410350404742e-56
1.5345246849054283e-17,0.8518354418054999,5.455922133608725e-26,2.3578424423596845e-21,3.0131368102024777e-30,2.5751558005855216e-40,0.0,0.0,1.9908553819612022e-28,1.0671354517029665e-51,6.833159265860593e-39,7.651840043154842e-44,8.18456432349236e-41,6.044050738538876e-51,8.323128605334036e-34,4.383507507539276e-40,1.917570379687883e-51,4.475224091100055e-27,1.4312760147291966e-46,4.1753572734703426e-44,2.230604498634963e-25,2.340817052781827e-40,1.249554043699302e-44,1.6934167170365798e-91,4.255033139539912e-56,4.4222357508305496e-42,9.347493847822881e-50,8.359140482085336e-75,1.545654650489204e-113,2.997829480902217e-97,7.196953549054544e-55,1.5095855623943662e-67,1.8410054032176344e-53,1.066010476491163e-76,3.76,0.0,0.9514543077589483,0.9999999999315575,1.2888684373395955e-50,2.6252452747136696e-74,4.113560913222878e-11,3.9400316246760096e-11,1.735292885467595e-12,5.823417244961439e-25,6.84423631417331e-11,6.072014651960631e-29,7.970219329756822e-30,3.069193404296759e-54,1.722423551951121e-52,4.475224091094311e-27,4.185200388713709e-27,3.395313453183896e-26,2.0805172339594186e-26,3.013139678546721e-30,8.323130005109696e-34,1.6275787545896428e-38,1.9812527646839343e-39,7.269525105754249e-56,1.219913439183527e-54
3.0690545731592734e-17,0.8518354418116351,2.1823743835363784e-25,4.715693016983752e-21,1.2052581186240734e-29,2.0601313839695515e-39,0.0,0.0,7.963441784156444e-28,1.7074244783300263e-50,5.466543884486089e-38,6.12149108010589e-43,6.547671135265372e-40,4.83525489256327e-50,3.329259878025414e-33,3.5068165063450956e-39,3.068127357989762e-50,1.790094261132545e-26,1.145025873972292e-45,3.3402957301842407e-43,8.922440688906035e-25,1.872659198787888e-39,9.996475639671428e-44,3.123109160147784e-89,6.80808422105432e-55,3.5378026936238724e-41,1.495605794899724e-48,7.068954862292112e-73,2.4163227181587096e-110,5.528796103954692e-95,1.1515178427583524e-53,4.830698139495719e-66,2.94562304531639e-52,6.822512640973202e-75,3.76,0.0,0.9514543077178126,0.9999999998631149,2.0621989875502183e-49,1.6801680684923172e-72,8.227135774691139e-11,7.880076612888141e-11,3.4705916180255885e-12,2.329372793159934e-24,1.36884954873122e-10,2.4288120716721e-28,3.188095922221948e-29,4.91073186841715e-53,2.755890885228424e-51,1.7900942611279492e-26,1.674084370425165e-26,1.3581288226278752e-25,8.322090024646421e-26,1.2052604133062567e-29,3.329260997850434e-33,1.3020676417095432e-37,1.585008644551065e-38,1.1631286184643172e-54,1.951867720293442e-53
6.138114349666964e-17,0.8518354418239055,8.729508474499414e-25,9.431394577730893e-21,4.821041240072506e-29,1.648108561929667e-38,0.0,0.0,3.1853807674647032e-27,2.7318853735445755e-49,4.373241999488866e-37,4.897201542182939e-42,5.238145078365742e-39,3.868209581473021e-49,1.3317056198763587e-32,2.8054575066171293e-38,4.909017533946278e-49,7.16038672740324e-26,9.160247219637373e-45,2.6722405496753167e-42,3.568980816492055e-24,1.4981295821503148e-38,7.997208368653234e-43,4.0071517251236394e-87,1.0892960379794504e-53,2.830247909061442e-40,2.392974664386412e-47,4.541337523967276e-71,1.2387891106740993e-107,7.093816233229901e-93,1.8424328772568097e-52,1.5458280719194443e-64,4.713010847830227e-51,4.366424938776331e-73,3.76,0.0,0.9514543076355411,0.9999999997262298,3.2995271278996294e-48,1.0753115402451454e-70,1.6454285496916398e-10,1.5760166599710585e-10,6.94118897204066e-12,9.31750279063552e-24,2.73770127870768e-10,9.715260913063096e-28,1.2752400564963402e-28,7.857189214898052e-52,4.40943762585809e-50,7.160386727366473e-26,6.696345656717911e-26,5.432522097945524e-25,3.328840182404385e-25,4.821059597556883e-29,1.331706515738753e-32,1.041655976129504e-36,1.2680096838129098e-37,1.8610109013025448e-53,3.122993298221276e-52
1.2276233902682344e-16,0.8518354418484462,3.491805481996401e-24,1.8862799345222103e-20,1.9284198303313985e-28,1.3184894432052602e-37,0.0,0.0,1.2741531197749904e-26,4.371021576351416e-48,3.498596841425383e-36,3.9177664007536426e-41,4.1905198100395007e-38,3.0945698469012374e-48,5.32682566872731e-32,2.24436788816529e-37,7.854445338005874e-48,2.8641569743191734e-25,7.32824583338436e-44,2.137794027485739e-41,1.4275932364243382e-23,1.1985045557551143e-37,6.397794703073334e-42,5.1292654925519693e-85,1.742875924887383e-52,2.264200816064956e-39,3.828763678474014e-46,2.9066337971393935e-69,6.3426444222434626e-105,9.080312552417166e-91,2.9478964154224705e-51,4.946662244559332e-63,7.54083639369389e-50,2.7945202446782208e-71,3.76,0.0,0.951454307470998,0.9999999994524594,5.279254107299135e-47,6.882012045563141e-69,3.290858493852187e-10,3.152034661494816e-10,1.3882383235667177e-11,3.727003301960198e-23,5.475404320055395e-10,3.886107054169729e-27,5.100963997537526e-28,1.2571518246881643e-50,7.055115242213323e-49,2.8641569742897585e-25,2.678539693794327e-25,2.1730101404399516e-24,1.3315368712948776e-24,1.9284345163292827e-28,5.326832835645253e-32,8.333255380783903e-36,1.0144091663932119e-36,2.9776261075679576e-52,4.9967931429848687e-51
2.45524730087131e-16,0.8518354418975278,1.3967225345377165e-23,3.772561546419955e-20,7.713698639421102e-28,1.0547945308432643e-36,0.0,0.0,5.096614120904494e-26,6.993638543851319e-47,2.7988795459896425e-35,3.1342179006321896e-40,3.352418113823332e-37,2.475656613813629e-47,2.1307307868455855e-31,1.7954953232870994e-36,1.2567146447003482e-46,1.1456635238250552e-24,5.86266703621167e-43,1.7102358595398395e-40,5.710374778481555e-23,9.588040018759746e-37,5.118273950335507e-41,6.565483482277005e-83,2.788603976043027e-51,1.8113619478169962e-38,6.126024942464184e-45,1.8602502637579255e-67,3.2474514747168065e-102,1.1622920700555299e-88,4.716638430094326e-50,1.5829370704989212e-61,1.206537860174667e-48,1.7884993096051248e-69,3.76,0.0,0.951454307141912,0.9999999989049191,8.446826987900317e-46,4.404500522576029e-67,6.581718381035263e-10,6.304070681179406e-10,2.7764769985305928e-11,1.4908016476098365e-22,1.0950808728330517e-09,1.5544434903914258e-26,2.0403866703937072e-27,2.0114444550099307e-49,1.1288213294600626e-47,1.1456635238015236e-24,1.0714160006215251e-24,8.692042682477464e-24,5.326148792434175e-24,7.713816127439551e-28,2.130736520402306e-31,6.666607526437361e-35,8.115284001687985e-36,4.7642233477697845e-51,7.994871830954318e-50
3.6828712114743856e-16,0.8518354419466092,2.9680355131918306e-23,5.65884381671798e-20,1.639163622086249e-27,3.016058267614344e-36,0.0,0.0,1.083030605072579e-25,2.6663250547873714e-46,8.003048729790492e-35,8.961911107561167e-40,9.585823214911418e-37,7.078831005670293e-47,4.5278031133424545e-31,5.13462593845288e-36,4.7912298966495845e-46,2.434535789756485e-24,1.6763681213504845e-42,4.890206132042343e-40,1.2134547564594944e-22,2.741580456767857e-36,1.4909560242099738e-40,3.672543235482463e-82,1.0631555695432794e-50,5.377482212008558e-38,2.3355472439862345e-44,9.356656012097341e-67,1.759822163986313e-101,6.501551289251905e-88,1.7982189071258243e-49,7.430867689264621e-61,4.5999320709423365e-48,1.0206158631882124e-68,3.76,0.0,0.9514543068128261,0.9999999983573787,3.20609855487827e-45,2.513449202798698e-66,9.87257826708032e-10,9.456106717501077e-10,4.1647154957330624e-11,3.1679535813320285e-22,1.6426211462185835e-09,3.303193019428343e-26,4.335822793657491e-27,7.668633680591865e-49,4.303635818724638e-47,2.434535789689199e-24,2.276758897346035e-24,1.847059148368471e-23,1.1318066675364111e-23,1.6391972163200275e-27,4.527819897131486e-31,1.949750341659552e-34,2.40922639971535e-35,1.7658001530222834e-50,2.9436208777103784e-49
6.138119032680538e-16,0.8518354420447727,8.205744902862365e-23,9.43141099092099e-20,4.531823501953896e-27,1.3860754820129687e-35,0.0,0.0,2.9942613738716573e-25,2.1926157031565632e-45,3.6779066478923425e-34,4.118570039529128e-39,4.405291051865768e-36,3.2531676340991685e-46,1.2518043363003267e-30,2.3598359741017703e-35,3.9400180019374783e-45,6.73078002175012e-24,7.70412864290399e-42,2.2473572799334162e-39,3.354845820494702e-22,1.2599286471817548e-35,6.9179474855200395e-40,2.436444920267676e-80,8.742719019904706e-50,2.5189273210267827e-37,1.9206048464711344e-43,3.0856920830298464e-65,6.389171319999528e-99,4.3133276801496846e-86,1.478741465961184e-48,1.0369898815582808e-59,3.7827104252886306e-47,2.8618868285193545e-67,3.76,0.0,0.9514543061546541,0.9999999972622988,2.6154042415430974e-44,7.0479002236656494e-65,1.6454298034618366e-09,1.5760178856692688e-09,6.941191779092563e-11,8.758459141801243e-22,2.7377010232221375e-09,9.132359970292266e-26,1.198728067015378e-26,6.306197723906964e-48,3.539049258978705e-46,6.730780021440902e-24,6.2945670109018465e-24,5.106575075013333e-23,3.129112426250297e-23,4.531977888571442e-27,1.251812143170355e-30,9.06496110158977e-34,1.1285343284935645e-34,1.377273353178278e-49,2.2661327555033523e-48
8.347842071766074e-16,0.8518354421331193,1.4611999668557324e-22,1.2826723575020677e-19,8.06985639014531e-27,3.12005251228939e-35,0.0,0.0,5.331892560599025e-25,6.39485908684477e-45,8.278934289019047e-34,9.270870401888778e-39,9.916269320804637e-36,7.322847387575856e-46,2.229092513063477e-30,5.312422120836797e-35,1.1491258410355654e-44,1.1985530293480523e-23,1.7342130802228299e-41,5.058778837110761e-39,5.973986641796456e-22,2.8360868263592594e-35,1.5769865673516488e-39,1.389846470128578e-79,2.5498529010798722e-49,5.812682219514733e-37,5.601527169151943e-43,1.4401652789376267e-64,5.697263689649177e-98,2.460506714972017e-85,4.312815224200001e-48,3.557373402401265e-59,1.103246827358794e-46,1.2750571160974418e-66,3.76,0.0,0.9514543055622993,0.9999999962767275,7.5781072334939e-44,3.1400513254653884e-64,2.237784582172564e-09,2.143384383571991e-09,9.440019859764858e-11,1.5596219446859549e-21,3.7232723715167495e-09,1.6262030428764055e-25,2.1345802150197232e-26,1.8392303896712836e-47,1.0321812097200923e-45,1.198553029278448e-23,1.1208756583012737e-23,9.0932967239668e-23,5.572021835675833e-23,8.07020391287041e-27,2.229110366562603e-30,2.0718363143973008e-33,2.604210161817733e-34,3.84010464345017e-49,6.244181667264167e-48
1.055756511085161e-15,0.8518354422214661,2.2809536148679883e-22,1.62220384108471e-19,1.2597193339974781e-26,5.897120819505754e-35,0.0,0.0,8.32315973687611e-25,1.463268872489012e-44,1.5647731018630888e-33,1.7522569123620378e-38,1.8742400825374944e-35,1.3840657315195396e-45,3.479644631301195e-30,1.0041480252779075e-34,2.6294294490688594e-44,1.8709590050242453e-23,3.2778166447479515e-41,9.561421390540979e-39,9.325477671840204e-22,5.360388764950668e-35,3.0091104700299055e-39,4.488588452248105e-79,5.834563968143978e-49,1.1191970823133833e-36,1.2817389276811371e-42,4.222410142058845e-64,2.0236992465343282e-97,7.946398332287244e-85,9.868567728423854e-48,9.607923011114468e-59,2.5244505503831834e-46,3.904448312935504e-66,3.76,0.0,0.9514543049699444,0.9999999952911566,1.7309968362152548e-43,9.615383967100388e-64,2.8301393604940923e-09,2.7107508871645444e-09,1.1938847332498262e-10,2.4345916269898565e-21,4.708843147165203e-09,2.538526355597854e-25,3.332110894194462e-26,4.208519624140636e-47,2.3618364874610407e-45,1.870959004892689e-23,1.7497023363771193e-23,1.4194763541653965e-22,8.698004139153785e-23,1.2597850180522674e-26,3.4796787797995776e-30,3.961070653875979e-33,5.0142536318411014e-34,8.6796534581934e-49,1.4066341834158772e-47
1.2767288149937147e-15,0.8518354423098131,3.2699127683588645e-22,1.9617355373672598e-19,1.8059039374345774e-26,9.856845757443422e-35,0.0,0.0,1.1931855391895496e-24,2.8937203816412453e-44,2.6154598378762365e-33,2.928834127400824e-38,3.132722153882863e-35,2.313413193564886e-45,4.9883234464255e-30,1.6784981943941972e-34,5.199897645769044e-44,2.682156996285307e-23,5.478812193610975e-41,1.5981553087001928e-38,1.3368751102518423e-21,8.959686442335882e-35,5.074270182602334e-39,1.3795471593464865e-78,1.1538277254770955e-48,1.9029107248010963e-36,2.5347315698178207e-42,1.1370657008186131e-63,8.620755467644117e-97,2.442296207660751e-84,1.9515814694234057e-47,2.1481114564949974e-58,4.992296291308243e-46,1.020224706016736e-65,3.76,0.0,0.9514543043775896,0.9999999943055865,3.412604913265513e-43,2.5124799813186584e-63,3.4224941384479805e-09,3.278117396131745e-09,1.4437674230969075e-10,3.4901639230196035e-21,5.694413381888955e-09,3.6391628853865176e-25,4.7768249093208724e-26,8.322654503048902e-47,4.670711634621981e-45,2.682156996065417e-23,2.5083250912431167e-23,2.03492250828159e-22,1.2469221045652545e-22,1.8060137258353085e-26,4.988381157644629e-30,6.69154017161219e-33,8.525471968293963e-34,1.6789724608957947e-48,2.7042830862429826e-47
1.718673422810822e-15,0.8518354424865067,5.633701014516509e-22,2.6407994149919822e-19,3.111388170757158e-26,2.104337577639553e-34,0.0,0.0,2.0557281036713325e-24,8.094247509602137e-44,5.5837116990436785e-33,6.252737646132905e-38,6.688007723910026e-35,4.938872605721828e-45,8.594334100606314e-30,3.5838643522301526e-34,1.4545088765963259e-43,4.62106614467232e-23,1.1696882799809424e-40,3.411879211150957e-38,2.303289505093824e-21,1.9127908119100253e-34,1.1033758124139051e-38,9.053899817176535e-78,3.2274621750834876e-48,4.207357531928524e-36,7.090091389489847e-42,5.585202275526e-63,1.1398590629479026e-95,1.6028863440623953e-83,5.45892171724307e-47,7.016499780692266e-58,1.3964398689890495e-45,4.719814078108854e-65,3.76,0.0,0.95145430319288,0.9999999923344474,9.468447028078683e-43,1.1623350569238805e-62,4.6072036935173615e-09,4.412850426322928e-09,1.9435326718315788e-10,6.013169301994071e-21,7.665552617768454e-09,6.269881116137342e-25,8.229950825518986e-26,2.327994534143773e-46,1.306485431140551e-44,4.6210661442028837e-23,4.321567947096963e-23,3.505948261143174e-22,2.1483100111352656e-22,3.111622556450537e-26,8.594460155012775e-30,1.4603860870583131e-32,1.884994047544048e-33,4.4224501834452545e-48,6.998599458553095e-47
2.1606180306279293e-15,0.8518354426632002,8.622941364559907e-22,3.3198640788460736e-19,4.762310596905008e-26,3.8265332339367243e-34,0.0,0.0,3.1464973737765107e-24,1.812436412353539e-43,1.0153379108360785e-32,1.1369943069336147e-37,1.2161421500225153e-34,8.980802349896793e-45,1.3154485603369286e-29,6.517607967604372e-34,3.2568971244814157e-43,7.073008520845837e-23,2.126993460945575e-40,6.204131713931825e-38,3.5254148410718794e-21,3.478202304842989e-34,2.0384981339700275e-38,3.325165345413575e-77,7.226827489379627e-48,7.8824319170482e-36,1.5875890112067888e-41,1.7813832896431819e-62,5.565152444335686e-95,5.886852899168729e-83,1.2223438292247804e-46,1.7880111788330255e-57,3.12687268897235e-45,1.4621987388411575e-64,3.76,0.0,0.9514543020081705,0.99999999036331,2.1086691846270805e-42,3.6009131763849893e-62,5.791913247227796e-09,5.547583476380984e-09,2.44329770829553e-10,9.203754994954865e-21,9.636689854172524e-09,9.596682534542112e-25,1.259676913145824e-25,5.212767936036677e-46,2.925446588987535e-44,7.073008519992226e-23,6.614589275683433e-23,5.366203525259058e-22,3.2882027707220813e-22,4.762736801802202e-26,1.3154719376386318e-29,2.706470424041467e-32,3.531517005557621e-33,9.495517453080127e-48,1.4830255705252453e-46
2.6025626384450366e-15,0.851835442839894,1.228005654651549e-21,3.998929582260765e-19,6.78210600362445e-26,6.329873595534564e-34,0.0,0.0,4.48097345297954e-24,3.581040192887477e-43,1.6795680351130396e-32,1.8808136221349803e-37,2.011737436351487e-34,1.485599786870854e-44,1.8733494747998505e-29,1.0782357814377755e-33,6.435049077653995e-43,1.007278309066584e-22,3.5185339494574443e-40,1.0262844465481743e-37,5.0205954140182926e-21,5.753625311856844e-34,3.413826976971763e-38,1.0324957392321798e-76,1.4278886508153586e-47,1.3340276412394958e-35,3.136782832375904e-41,4.8360050488767465e-62,2.3350001450696035e-94,1.8279364180620954e-82,2.415127311867698e-46,3.981644074088198e-57,6.178148327379086e-45,3.864620422555538e-64,3.76,0.0,0.9514543008234609,0.9999999883921749,4.149550525254742e-42,9.517280183645913e-62,6.976622799487108e-09,6.682316547653431e-09,2.943062518091012e-10,1.3107201074428519e-20,1.1607824955483326e-08,1.3666781489850407e-24,1.7939254993870917e-25,1.029947168340481e-45,5.780160938007304e-44,1.007278308925381e-22,9.419930806626427e-23,7.642088686245619e-22,4.682777524807834e-22,6.7828110296403e-26,1.8733887375286607e-29,4.5431877758681607e-32,5.976768356437836e-33,1.8165526916598257e-47,2.807114637497514e-46
3.486451854079251e-15,0.8518354431932811,2.1635543889079366e-21,5.357063155100201e-19,1.194913028717649e-25,1.4601233871912257e-33,0.0,0.0,7.894778746374367e-24,1.142740272901393e-42,3.874236442917322e-32,4.338458644992544e-37,4.640445914261858e-34,3.426806450716119e-44,3.300549510454339e-29,2.4874535238972417e-33,2.053497249350893e-42,1.7746705641778506e-22,8.116547023613927e-40,2.3673126253762503e-37,8.84550873246955e-21,1.3271788227566988e-33,8.006818516235524e-38,9.260940716495226e-76,4.556520617566328e-47,3.1724869076683187e-35,1.00097367175923e-40,3.010839300785751e-61,4.461373690392027e-93,1.639636246713184e-81,7.70688721538578e-46,1.717093688015868e-56,1.9715216813478132e-44,2.460378808917736e-63,3.76,0.0,0.9514542984540418,0.9999999844499112,1.318103567551318e-41,6.0590838920590264e-61,9.346041899570604e-09,8.951782755036846e-09,3.942591444904563e-10,2.3092841028517265e-20,1.5550088632527387e-08,2.4078760066192976e-24,3.160621686903872e-25,3.28665155330934e-45,1.8445141380999414e-43,1.774670563852143e-22,1.659643973732293e-22,1.3464168024738317e-21,8.250323490381079e-22,1.1950756558173354e-25,3.300641951172329e-29,1.068903551490836e-31,1.4213553766816762e-32,5.58177343241359e-47,8.513595293134957e-46
5.25423028534768e-15,0.8518354439000555,4.848596107687639e-21,8.073340532787583e-19,2.6778959948890443e-25,4.942538376196174e-33,0.0,0.0,1.7692469706107748e-23,6.15022503372016e-42,1.3113960360783383e-31,1.4685405772388645e-36,1.5707505440487485e-33,1.159939999942405e-43,7.396639278535467e-29,8.420748612930878e-33,1.1052136870555468e-41,3.9771107525457593e-22,2.7476826743729794e-39,8.013123607837178e-37,1.9823088008793808e-20,4.492371573543443e-33,2.7513374893492236e-37,2.026327071381998e-74,2.452326334185998e-46,1.1034291832320527e-34,5.387233853818892e-40,4.101895446377941e-60,2.462079569051466e-91,3.587899594222295e-80,4.1478579359239417e-45,1.5219988527530214e-55,1.0610994558436983e-43,3.4943771270193067e-62,3.76,0.0,0.9514542937152036,0.9999999765654098,7.080751698161748e-41,8.605425344744796e-60,1.4084880082052634e-08,1.3490715428345056e-08,5.941646536105377e-10,5.175179959055166e-20,2.3434589966143116e-08,5.3961399500783466e-24,7.083079579642154e-25,1.7688782193484757e-44,9.927356278264004e-43,3.977110751443277e-22,3.7193121307663215e-22,3.0173640470132677e-21,1.8489244757479723e-21,2.678446471534329e-25,7.396958000918416e-29,3.6830896873100397e-31,4.943675645730591e-32,2.9566481187102954e-46,4.4838139196297575e-45
8.789787147884539e-15,0.8518354453136048,1.347722507462715e-20,1.3505936252076097e-18,7.443850366378587e-25,2.3553592147946357e-32,0.0,0.0,4.9178307780589526e-23,5.144658031431879e-41,6.249065174687935e-31,6.9979876061109e-36,7.484932338508542e-33,5.527296927801182e-43,2.0559800890007106e-28,4.0129108075426683e-32,9.245491613616085e-41,1.1054925848359294e-21,1.3096327719904357e-38,3.818385065290483e-36,5.510061178662835e-20,2.1406888646614128e-32,1.3228036980385612e-36,9.131765012709721e-73,2.0513832335592287e-45,5.3417477688618996e-34,4.5064099828863116e-39,1.0521939560984717e-58,3.398441843846184e-89,1.617194779174678e-78,3.4697030332005815e-44,2.370305772087002e-54,8.876568856312883e-43,9.343090600174624e-61,3.76,0.0,0.9514542842375274,0.9999999607965113,5.931097970159753e-40,2.3008476814563087e-58,2.3562556376216517e-08,2.2568581810006213e-08,9.939745659405718e-10,1.438499502560695e-19,3.920348846335147e-08,1.499925023788491e-23,1.9688360417160444e-24,1.4796707731617813e-43,8.304552688635614e-42,1.1054925843105775e-21,1.033822655123588e-21,8.387106896769768e-21,5.1392962253275946e-21,7.446473474597928e-25,2.056133618747919e-28,1.77344021975152e-30,2.3932846611929095e-31,2.5011673383839536e-45,3.8080288608316625e-44
1.5860900872958255e-14,0.8518354481407027,4.376694197161577e-20,2.437129153323447e-18,2.4175931996303687e-24,1.4187781298879354e-31,0.0,0.0,1.5970577845022346e-22,5.7561975011181045e-40,3.763750183559522e-30,4.214940078591749e-35,4.5080894361952275e-32,3.3289743721963935e-42,6.676742241202307e-28,2.41698901886271e-31,1.0345379039098585e-39,3.59012089227777e-21,7.891570035249e-38,2.2997394819106544e-35,1.789383602700117e-19,1.2892954976572056e-31,7.997828142637127e-36,6.565826415982734e-71,2.2952613409711545e-44,3.238159337093615e-33,5.042066636855843e-38,4.0702941614901276e-57,8.475904509584196e-87,1.1631899407077757e-76,3.8821957544061534e-43,5.1673111863339975e-53,9.932814885965842e-42,3.711683725661565e-59,3.76,0.0,0.951454265282175,0.9999999292591308,6.652295412127343e-39,9.140238772407074e-57,4.2517908681379595e-08,4.072431871295876e-08,1.7935899675448664e-09,4.671485454375549e-19,7.074086883572761e-08,4.871010828938561e-23,6.3938331747431355e-24,1.655570355907899e-42,9.292452557675496e-41,3.590120889113639e-21,3.3572957640906162e-21,2.7236913299603825e-20,1.668973288272282e-20,2.4191730426215213e-24,6.677671131575957e-28,1.0727016736267146e-29,1.450842215098053e-30,2.8544143357249097e-44,4.3753263761307615e-43
3.000312832310569e-14,0.8518354537948983,1.564777766007809e-19,4.610265755427089e-18,8.645102094790245e-24,9.793238654647908e-31,0.0,0.0,5.709916705460334e-22,7.626112119246525e-39,2.5973465267152796e-29,2.9088798245420098e-34,3.1109958091711854e-31,2.2972235554717e-41,2.3871023572438342e-27,1.667948382327822e-30,1.3708466047989558e-38,1.283602906288054e-20,5.451185040275646e-37,1.5869893051322092e-34,6.397533400510355e-19,8.897086642987147e-31,5.528267980437012e-35,6.195272429062696e-69,3.0409693265021955e-43,2.2393351170012175e-32,6.679954037493475e-37,1.9984183018783537e-55,2.972205535452952e-84,1.0983198999100825e-74,5.1434781135006607e-42,1.354770122021525e-51,1.3162444021446166e-40,1.8484671054176626e-57,3.76,0.0,0.9514542273714716,0.9999998661860366,8.831619082974053e-38,4.551732860865826e-55,8.04286121590013e-08,7.703580907787093e-08,3.3928030779986177e-09,1.6701696295391784e-18,1.33813963066017e-07,1.7415392149415699e-22,2.2860193404633097e-23,2.193420689358958e-41,1.2313122519616572e-39,1.283602904104515e-20,1.2003052218028101e-20,9.737877970484383e-20,5.966997774811638e-20,8.656004111844219e-24,2.3877444325974592e-27,7.412846551261409e-29,1.0033744002125036e-29,3.842821197401625e-43,5.920554676416578e-42
5.828758322340056e-14,0.8518354651032893,5.904197613199288e-19,8.956801191448047e-18,3.263169339653823e-23,7.270611318116842e-30,0.0,0.0,2.1544844577697075e-21,1.107256464691624e-37,1.9273892497388507e-28,2.1588178173436294e-33,2.3085248139236638e-30,1.7045515492835092e-40,9.006979939044166e-27,1.2376933377696447e-29,1.99105881629715e-37,4.843611394216646e-20,4.0529110156843217e-36,1.1775679888656057e-33,2.413937856931226e-18,6.601761052780687e-30,4.107366487017418e-34,6.778513823304083e-67,4.415520589480795e-42,1.6626888654213547e-31,9.69869469808927e-36,1.116288563600806e-53,1.2532631426864594e-81,1.203418350718208e-72,7.468371398191836e-41,3.916537461525741e-50,1.9119444535866366e-39,1.0401483820885813e-55,3.76,0.0,0.9514541515500692,0.999999740046514,1.284238177889039e-36,2.561045247430119e-53,1.562500145834492e-07,1.4965885604195586e-07,6.591158529676547e-09,6.301835048542598e-18,2.599534858276029e-07,6.57138493806514e-22,8.626059278954806e-23,3.1847885301307342e-40,1.7883569590655576e-38,4.8436113780136204e-20,4.5288834817630926e-20,3.674282111441878e-19,2.2514595436093024e-19,3.2712586961391594e-23,9.01174835325721e-27,5.502706406174067e-28,7.450729428545968e-29,5.637667745958684e-42,8.709386867468847e-41
