Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133)
6.688879733492444e-09,0.5885601235011486,4.494896675566049e-14,1.4430637057041325e-15,5.877868769980848e-17,2.878667892566106e-21,0.0,0.0,2.08296896601752e-16,7.330268000917756e-27,2.1228537430381873e-18,6.461984820907545e-23,5.287270744580573e-21,2.324865681561771e-36,2.8391933595588854e-24,4.249759980756639e-22,5.1620604370729954e-24,7.616825389511438e-14,1.1211931883010336e-26,4.700713649880939e-29,3.5083836585303494e-14,9.84782982690891e-23,1.192189777002135e-24,4.745152294830464e-42,1.982473868117077e-30,9.889261808753647e-22,1.177139869613608e-25,4.351913623339677e-35,1.7955151670975263e-49,2.360249265196005e-50,1.1279917698550407e-30,5.947546843575352e-34,9.667169429309831e-27,1.348465736045311e-37,3.76,0.0,0.6067673971972196,0.9998158979700329,6.5348894170651146e-24,3.0641300534096736e-34,1.8048991872393986e-05,1.7853882526917434e-05,1.9510894003140044e-07,2.1037923571245373e-13,0.00018410202988545444,1.994417451153004e-17,2.1435725489658024e-19,5.7766702224576e-27,1.9454551702442944e-25,7.616703593927114e-14,3.492395399936529e-15,2.8434373177430065e-14,1.5427016949973557e-14,1.3538311011903968e-15,8.949697362547909e-19,4.955793137251655e-20,2.8085990760621165e-20,1.8033924183994129e-28,2.905439921940917e-28,1.7755844084783075e-23,1.4037025066176416e-22
6.880172112172175e-09,0.5885601801075737,4.6737635136902135e-14,1.5464996920336292e-15,6.307072824914717e-17,3.1521001603932977e-21,0.0,0.0,2.2094130790510614e-16,8.228698772068893e-27,2.32834053853822e-18,7.212183937453104e-23,5.7638284243932175e-21,2.4810604804691542e-36,2.945661380170182e-24,4.571173590119715e-22,5.876566371399426e-24,8.071004413602646e-14,1.2392364709060848e-26,5.111873449912226e-29,3.712927828524674e-14,1.070884309502482e-22,1.3173518395085896e-24,5.966743936524949e-42,2.3110118815882575e-30,1.1014620892446951e-21,1.298145666565097e-25,5.146314122273687e-35,2.397185971779167e-49,3.039380433371733e-50,1.2752344731035178e-30,6.922767755418447e-34,1.0995630398859797e-26,1.6250406947133535e-37,3.76,0.0,0.6067668810298048,0.9998158979684512,7.420109600298959e-24,3.695870115160249e-34,1.856515928923816e-05,1.8369209939979917e-05,1.9594892661315823e-07,2.170329614671779e-13,0.00018410203146236397,2.1111311623516577e-17,2.240231685872291e-19,6.464172484428202e-27,2.167911759952914e-25,8.070871595783798e-14,3.599022941375101e-15,2.952447905926422e-14,1.6044791688674784e-14,1.45146791782988e-15,9.89324732863698e-19,5.3979304133763746e-20,3.095828322970931e-20,2.0294360266737807e-28,3.176855808701904e-28,1.9205241160616444e-23,1.4921223274051996e-22
7.071464490851906e-09,0.5885602367139504,4.853344564285002e-14,1.6538130406815938e-15,6.753023158006001e-17,3.442635963251503e-21,0.0,0.0,2.33971742801648e-16,9.207962448917402e-27,2.547049990433201e-18,8.022351226451822e-23,6.268159096522719e-21,2.6420093675445485e-36,3.0520710147306003e-24,4.906087207534418e-22,6.66474963882357e-24,8.538408631779158e-14,1.365634783514923e-26,5.546083483688236e-29,3.9232923043041334e-14,1.1618082510593243e-22,1.4512508882040911e-24,7.452928231038571e-42,2.682387766277151e-30,1.2233533410542324e-21,1.427393544679367e-25,6.05480407944799e-35,3.173846122459113e-49,3.8876383660358935e-50,1.436552381821795e-30,8.021554425048938e-34,1.2459857592809859e-26,1.947944057358852e-37,3.76,0.0,0.6067663648628291,0.9998158979677186,8.394491631887626e-24,4.434065519359212e-34,1.9081326267023194e-05,1.8884606003591825e-05,1.9671982341600935e-07,2.2360061531227863e-13,0.00018410203219013587,2.2311835770612483e-17,2.337842764967357e-19,7.207297324185982e-27,2.40760306700586e-25,8.538264144186833e-14,3.705667464009005e-15,3.0615838553820346e-14,1.6665330597647164e-14,1.5527762963738806e-15,1.0903719704178071e-18,5.865274956621214e-20,3.40242919104129e-20,2.2754908102664297e-28,3.463667424307294e-28,2.0720958002468217e-23,1.5832751822482472e-22
7.262756869531637e-09,0.5885602933202791,5.0335789314632556e-14,1.7650079226590164e-15,7.215783287781218e-17,3.75080983807888e-21,0.0,0.0,2.4738860625954366e-16,1.0272829651529329e-26,2.7794167058602182e-18,8.89517222823155e-23,6.801040676227724e-21,2.807641556948838e-36,3.1583811931203288e-24,5.254622014469876e-22,7.531700837715687e-24,9.019039869477198e-14,1.5006951364768517e-26,6.00394359303423e-29,4.139477829729803e-14,1.2576799193549245e-22,1.594191898190206e-24,9.250731559470485e-42,3.100738785016475e-30,1.355109619870241e-21,1.5651633339452205e-25,7.089488860210507e-35,4.1690664721708634e-49,4.941038728467814e-50,1.6128156347208813e-30,9.25509869623436e-34,1.4069119790302754e-26,2.323280157945584e-37,3.76,0.0,0.6067658486962925,0.9998158979674534,9.464034605302855e-24,5.292842012733857e-34,1.959749280574955e-05,1.9400065036333904e-05,1.9742731186220662e-07,2.300802358632952e-13,0.00018410203245022402,2.3545755850653063e-17,2.436358545613246e-19,8.00844024245302e-27,2.665234583561693e-25,9.018883045993095e-14,3.812327562130025e-15,3.1708046551355633e-14,1.728842734751987e-14,1.6577595223240314e-15,1.1983585163490607e-18,6.358472259207747e-20,3.729040477982381e-20,2.5425983444433335e-28,3.766172888282192e-28,2.2303653975322518e-23,1.6771615532167413e-22
7.45404924821137e-09,0.5885603499265598,5.214410722739785e-14,1.8800871479786893e-15,7.695411312067566e-17,4.077156259565649e-21,0.0,0.0,2.6119226884965487e-16,1.1428211063259592e-26,3.0258754935927995e-18,9.833358579054716e-23,7.363250120803262e-21,2.9778847904076093e-36,3.2645544353661887e-24,5.616897072649169e-22,8.482692083774482e-24,9.512899801396137e-14,1.6447246608364265e-26,6.486051270378912e-29,4.361485087203996e-14,1.3586239140859048e-22,1.746478982110185e-24,1.1413788966412898e-41,3.570466251405423e-30,1.497254325804195e-21,1.7117342823832402e-25,8.263314344700624e-35,5.435534280302486e-49,6.242053723059145e-50,1.8049191073129345e-30,1.0635204106992762e-33,1.583300975460838e-26,2.7577489602706065e-37,3.76,0.0,0.6067653325301952,0.9998158979672336,1.0634944587984033e-23,6.287715578630981e-34,2.0113658905417684e-05,1.991558182377542e-05,1.980766063850999e-07,2.364702000564347e-13,0.0001841020326648433,2.48130801822655e-17,2.535734107493791e-19,8.870003414040944e-27,2.9415133552495057e-25,9.512729957320707e-14,3.9190019455139875e-15,3.280073226160659e-14,1.7913892541210134e-14,1.7664195745750265e-15,1.3135316091252337e-18,6.878163188058532e-20,4.0762983456906996e-20,2.831814476187876e-28,4.084662961991585e-28,2.395397102491064e-23,1.7737818794352463e-22
7.6453416268911e-09,0.5885604065327923,5.395788640446037e-14,1.9990522802182956e-15,8.19196035055746e-17,4.4222096061458444e-21,0.0,0.0,2.7538306955417826e-16,1.2679157452804342e-26,3.286861278464941e-18,1.0839647378820409e-22,7.955563421817063e-21,3.1526655796927353e-36,3.370556557993672e-24,5.993029728707683e-22,9.523177165421782e-24,1.0019989963395927e-13,1.798030504135004e-26,6.993001661556327e-29,4.589314702689607e-14,1.4647643233590058e-22,1.9084153424588483e-24,1.4003036794339607e-41,4.096243759245437e-30,1.6503245306453058e-21,1.867385020732852e-25,9.590094239735873e-35,7.036617580663012e-49,7.840567749689073e-50,2.0137822320265084e-30,1.217429586512146e-33,1.776144432349696e-26,3.258684547152945e-37,3.76,0.0,0.6067648163645368,0.9998158979669673,1.1913634747728187e-23,7.4356833093798294e-34,2.0629824566028062e-05,2.0431151580335087e-05,1.9867249256823087e-07,2.427691920735725e-13,0.00018410203292577656,2.61138165430921e-17,2.635926738491902e-19,9.79439472526571e-27,3.2371477442346225e-25,1.0019806395446647e-13,4.025689430242572e-15,3.389355640771108e-14,1.8541552331270567e-14,1.8787572356099097e-15,1.436138574698654e-18,7.424984081212831e-20,4.444836241893339e-20,3.144208694148769e-28,4.419421633372318e-28,2.5672536176737172e-23,1.8731365602556842e-22
7.836634005570832e-09,0.5885604631389765,5.5776656037958554e-14,2.1219037424800593e-15,8.705478954180026e-17,4.786504131173167e-21,0.0,0.0,2.8996131836459465e-16,1.403085969058555e-26,3.562809022423778e-18,1.1916800648002928e-22,8.578755597984175e-21,3.331909429346013e-36,3.4763564023974164e-24,6.383135992074403e-22,1.0658791668989303e-23,1.0540311763789495e-13,1.960919734356927e-26,7.52538756914129e-29,4.82296725035291e-14,1.576224724506497e-22,2.080303236117002e-24,1.708745265261667e-41,4.683025380690909e-30,1.814870930609461e-21,2.0323935330111598e-25,1.1084537206818888e-34,9.048138230436127e-49,9.794944526023951e-50,2.2403488217080334e-30,1.3885430379998668e-33,1.9864664450111722e-26,3.834094825696675e-37,3.76,0.0,0.6067643001993176,0.9998158979667594,1.330672545186113e-23,8.755317205146138e-34,2.114598978758114e-05,2.0946769914003213e-05,1.9921936242324973e-07,2.4897617466057244e-13,0.00018410203312836193,2.7447972206432214e-17,2.736895827779551e-19,1.0784026911558834e-26,3.5528472160676506e-25,1.0540113750099358e-13,4.132388929862563e-15,3.498620863064628e-14,1.9171247140959584e-14,1.9947721934184095e-15,1.566426749441166e-18,7.999566845390145e-20,4.8352848361277893e-20,3.480863544583288e-28,4.7707266876713445e-28,2.74599638764223e-23,1.9752259579664913e-22
8.027926384250563e-09,0.5885605197451126,5.759998402569426e-14,2.2486409144749176e-15,9.236011480228668e-17,5.170573939276352e-21,0.0,0.0,3.0492729866228276e-16,1.548864875928169e-26,3.85415365241466e-18,1.3067604876334208e-22,9.233600688691722e-21,3.5155410390294504e-36,3.5819255859252025e-24,6.787330884857173e-22,1.1895353073429135e-23,1.1073866493791675e-13,2.1336992522752205e-26,8.083799456314441e-29,5.0624432568179244e-14,1.6931281850103572e-22,2.26244395126531e-24,2.0744845730544546e-41,5.336053819574594e-30,1.9914577970657405e-21,2.207037132928697e-25,1.2762273747757465e-34,1.1560378357374789e-48,1.2173217920789226e-49,2.4855868957844308e-30,1.5782304321951614e-33,2.215323519427873e-26,4.492702477716746e-37,3.76,0.0,0.6067637840345375,0.999815897966684,1.4821044339096576e-23,1.026686097235979e-33,2.1662154570077393e-05,2.1462432794015207e-05,1.9972124671638252e-07,2.550903629127298e-13,0.0001841020331980895,2.881555397555202e-17,2.8386027642156876e-19,1.1841316792068429e-26,3.8893221513580023e-25,1.1073653293907856e-13,4.239099447249982e-15,3.607840511082443e-14,1.980283049230745e-14,2.114463134877256e-15,1.7046434097659598e-18,8.60253905423578e-20,5.2482719700065896e-20,3.842874095577068e-28,5.138850262193635e-28,2.931685816334541e-23,2.0800504034296053e-22
8.219218762930294e-09,0.5885605763512005,5.942747377916996e-14,2.379262221994119e-15,9.783598438117862e-17,5.574952966865409e-21,0.0,0.0,3.202812694127199e-16,1.7057995759965462e-26,4.161329994139401e-18,1.4294870651858234e-22,9.920871748132861e-21,3.7034844884020546e-36,3.6872382724442146e-24,7.205728767242068e-22,1.3238860820923706e-23,1.1620655337287489e-13,2.316675711000665e-26,8.668825451192399e-29,5.307743205087618e-14,1.8155972635205702e-22,2.4551377949144793e-24,2.506269829836278e-41,6.060868527435646e-30,2.180662925681335e-21,2.3915924449600333e-25,1.463988289708131e-34,1.4680340515242867e-48,1.5054415984288992e-49,2.7504885098916453e-30,1.7879263255149518e-33,2.4638045674939436e-26,5.243987136149347e-37,3.76,0.0,0.6067632678701964,0.9998158979666916,1.6463626370374277e-23,1.1992329776173913e-33,2.2178318913517258e-05,2.1978136521056743e-05,2.001818447633599e-07,2.6111120017543885e-13,0.0001841020331848182,3.021656821618056e-17,2.941010839494606e-19,1.2968684586503448e-26,4.247283678988071e-25,1.1620426192170133e-13,4.345820067185286e-15,3.716988637595085e-14,2.0436167925955488e-14,2.2378278318071883e-15,1.8510357074863332e-18,9.2345240462475e-20,5.68442261883017e-20,4.231347445227225e-28,5.5240593845360255e-28,3.124381469683041e-23,2.187610199284519e-22
8.410511141610025e-09,0.5885606329572403,6.125876130307408e-14,2.5137652187605365e-15,1.034827680573834e-16,6.000174966606718e-21,0.0,0.0,3.3602346717309994e-16,1.874451191393066e-26,4.484772711692226e-18,1.5601432370090538e-22,1.0641340840055475e-20,3.895663404502109e-36,3.792270962407808e-24,7.638443638201109e-22,1.4695496364259763e-23,1.2180679379711118e-13,2.5101554427394193e-26,9.281051351610534e-29,5.558867538131632e-14,1.9437540109657935e-22,2.658684090882929e-24,3.013906080151388e-41,6.863313774597339e-30,2.3830775842515234e-21,2.586335389850059e-25,1.6734918689185223e-34,1.8534287334116274e-48,1.853003069608046e-49,3.0360695883898838e-30,2.019130983466691e-33,2.733030898538118e-26,6.09822880378784e-37,3.76,0.0,0.6067627517062947,0.999815897966696,1.824171385965468e-23,1.3955612988656762e-33,2.26944828179012e-05,2.2493877700002663e-05,2.0060455169047262e-07,2.67038336060885e-13,0.00018410203317453062,3.1651020886420574e-17,3.0440851558907255e-19,1.4168553316874055e-26,4.627443531034244e-25,1.218043351173233e-13,4.452549949682108e-15,3.826041529531596e-14,2.1071136012853087e-14,2.364863219699936e-15,2.005850610914308e-18,9.896141021833559e-20,6.144358864008014e-20,4.64740227422446e-28,5.926616493424494e-28,3.324142263359556e-23,2.2979056226456723e-22
8.601803520289756e-09,0.588560689563232,6.30935125151094e-14,2.65214666153288e-15,1.0930080319779865e-16,6.446773495264606e-21,0.0,0.0,3.521541079347516e-16,2.0553948561049134e-26,4.824916252400955e-18,1.6990148015324936e-22,1.1395779033060283e-20,4.092001113661625e-36,3.897002300188543e-24,8.085589413669725e-22,1.6271623194800618e-23,1.2753939616143523e-13,2.7144443919316584e-26,9.921060630310075e-29,5.815816662178748e-14,2.077719971745604e-22,2.8733811869518346e-24,3.60835018438927e-41,7.749546678855214e-30,2.5993064592899577e-21,2.7915411738672293e-25,1.906593642555449e-34,2.3270585101957294e-48,2.2705644939418176e-49,3.3433697602732204e-30,2.273411159634338e-33,3.0241562077462894e-26,7.06655250393095e-37,3.76,0.0,0.6067622355428319,0.9998158979666663,2.0162756488209715e-23,1.6182579908814972e-33,2.3210646283229654e-05,2.3009653214899512e-05,2.0099248345210977e-07,2.7287160633704874e-13,0.0001841020331985664,3.311891756432751e-17,3.1477925382551637e-19,1.5443348283682152e-26,5.0305139157327855e-25,1.2753676229086457e-13,4.559288323858557e-15,3.9349775239158e-14,2.1707621447286694e-14,2.4955654699551604e-15,2.169334851041388e-18,1.0588005139151286e-19,6.62869987459827e-20,5.092168440105712e-28,6.3467799413989615e-28,3.5310266370100805e-23,2.410936926844615e-22
8.793095898969487e-09,0.5885607461691756,6.493142078970344e-14,2.7944025789250024e-15,1.1529039741804462e-16,6.915281904496973e-21,0.0,0.0,3.6867338881166853e-16,2.2492197155064396e-26,5.182194796510203e-18,1.8463899009778766e-22,1.218495639638694e-20,4.2924207790249106e-36,4.00141289749528e-24,8.547280183109342e-22,1.7973786853399727e-23,1.3340436958699956e-13,2.929848054333179e-26,1.0589434440494821e-28,6.078590949734316e-14,2.217616184997548e-22,3.0995264704358497e-24,4.3018114955742383e-41,8.72604518859914e-30,2.829967601608414e-21,3.0074842813382487e-25,2.165251873187293e-34,2.906287884564794e-48,2.770272984286309e-49,3.6734521981284466e-30,2.552400834882434e-33,3.3383665618740916e-26,8.16097416580294e-37,3.76,0.0,0.6067617193798083,0.9998158979666276,2.2234411304621358e-23,1.870118846321781e-33,2.3726809309503084e-05,2.3525460206037855e-05,2.0134849975843835e-07,2.786110145593924e-13,0.00018410203323114479,3.462026347334511e-17,3.252101450187492e-19,1.6795496608359297e-26,5.457207406533305e-25,1.3340155237758045e-13,4.666034482264135e-15,4.043776839179094e-14,2.234552021567027e-14,2.6299300560718515e-15,2.3417348724520164e-18,1.1310727608290337e-19,7.138061896820688e-20,5.566786612105849e-28,6.784804478287084e-28,3.745092715590217e-23,2.5267043437480018e-22
8.984388277649218e-09,0.588560802775071,6.677220470080428e-14,2.940528334636602e-15,1.2145183102756868e-16,7.406233334144442e-21,0.0,0.0,3.8558148959219616e-16,2.45652892564382e-26,5.5570422111693584e-18,2.0025590124035996e-22,1.300964199613199e-20,4.496845525288591e-36,4.1054851710932114e-24,9.023630446201714e-22,1.9808714927121817e-23,1.3940172243329494e-13,3.1566714213801596e-26,1.1286751621717428e-28,6.347190742353123e-14,2.363563185930228e-22,3.337416391109614e-24,5.10785836023945e-41,9.799616021771122e-30,3.0756923710306795e-21,3.2344384699400253e-25,2.4515301422507085e-34,3.611362694979106e-48,3.3660625683494615e-49,4.0274034604217134e-30,2.8578019191297536e-33,3.6768803827172003e-26,9.394447737933715e-37,3.76,0.0,0.6067612032172237,0.9998158979666084,2.4464542713119585e-23,2.1541596872127758e-33,2.424297189672191e-05,2.4041296048883e-05,2.016752251446979e-07,2.8425671525087244e-13,0.00018410203324370624,3.615506350598334e-17,3.3569819141677874e-19,1.822742683041317e-26,5.908236844703655e-25,1.393987135510578e-13,4.772787775626959e-15,4.15242142014663e-14,2.2984736832706027e-14,2.7679518144638456e-15,2.5232967884451635e-18,1.2064915783580692e-19,7.673058250255412e-20,6.072407944198814e-28,7.240941715020981e-28,3.9663984588385955e-23,2.6452080857533143e-22
9.17568065632895e-09,0.5885608593809181,6.861560594972551e-14,3.0905186854893815e-15,1.2778535927432414e-16,7.920160707663371e-21,0.0,0.0,4.0287857416352026e-16,2.6779396523116715e-26,5.949892008420995e-18,2.1678149444763303e-22,1.3870603891868133e-20,4.705198551570084e-36,4.2092031938187685e-24,9.51475533069237e-22,2.1783317033743028e-23,1.4553146236074878e-13,3.3952189294636333e-26,1.20135887060674e-28,6.621616353184885e-14,2.515681007216917e-22,3.5873464908103154e-24,6.041530621417788e-41,1.0977402559229944e-29,3.3371253804831374e-21,3.472676768346677e-25,2.7675999170459516e-34,4.465802578970388e-48,4.0738720765526495e-49,4.406333336858901e-30,3.19138491694637e-33,4.040948428675798e-26,1.0780913530621818e-36,3.76,0.0,0.6067606870550782,0.9998158979666089,2.6861222452179873e-23,2.4736278285510537e-33,2.475913404488659e-05,2.455715833473312e-05,2.0197506831312756e-07,2.898089985199714e-13,0.00018410203323690296,3.7723322245896346e-17,3.4624054355190293e-19,1.9741568554024713e-26,6.38431525452663e-25,1.4552825328581457e-13,4.879547608047585e-15,4.260894795732945e-14,2.3625183640165767e-14,2.909625000278465e-15,2.714266340066467e-18,1.28511732536449e-19,8.234299329742738e-20,6.610193784775663e-28,7.715440567567788e-28,4.1950017994529704e-23,2.766448347478771e-22
9.36697303500868e-09,0.5885609159867172,7.046138746255689e-14,3.2443678347033318e-15,1.3429121440579322e-16,8.457596729411839e-21,0.0,0.0,4.2056479181960303e-16,2.9140830699589236e-26,6.361177306856433e-18,2.342452839520231e-22,1.4768609133640325e-20,4.917403233412048e-36,4.3125525577771975e-24,1.0020770792598489e-21,2.39046847958079e-23,1.5179359638832354e-13,3.6457944137016834e-26,1.2770519924634187e-28,6.901868069311478e-14,2.6740891804440483e-22,3.84961143899173e-24,7.119458284841596e-41,1.2266892692831797e-29,3.6149244395676555e-21,3.7224714758967425e-25,3.1157430992597232e-34,5.496835608307756e-48,4.9118843181111534e-49,4.8113746969030085e-30,3.554989558661842e-33,4.431853774706823e-26,1.2335347785026486e-36,3.76,0.0,0.6067601708933719,0.9998158979666106,2.943272956502062e-23,2.8320138384435257e-33,2.5275295753997557e-05,2.507304485296011e-05,2.0225023989206508e-07,2.9526827599533075e-13,0.00018410203322874753,3.9325043988466884e-17,3.568344929995683e-19,2.134035213954992e-26,6.886155769750553e-25,1.5179017841489902e-13,4.986313432615682e-15,4.3691819482835345e-14,2.426678016305308e-14,3.0549433386364177e-15,2.9148888587231094e-18,1.3670099929040619e-19,8.822392612163369e-20,7.181315420989382e-28,8.2085476810948e-28,4.4309607706725767e-23,2.8904253070713655e-22
9.558265413688412e-09,0.5885609725924682,7.230933164503467e-14,3.402069480752931e-15,1.4096960755946298e-16,9.019073883521541e-21,0.0,0.0,4.386402784608841e-16,3.1656043604517136e-26,6.79133079667606e-18,2.526770180477069e-22,1.5704423759312686e-20,5.1333832147073825e-36,4.415520248853338e-24,1.0541793799713486e-21,2.6180091805771462e-23,1.5818813094636783e-13,3.908701065887298e-26,1.3558117214221894e-28,7.187946153890718e-14,2.8389067376098966e-22,4.1245050736320454e-24,8.359986521382397e-41,1.367592662734718e-29,3.909760497757727e-21,3.984094163974974e-25,3.4983545550683284e-34,6.735878467684361e-48,5.900788131251122e-49,5.24368334124457e-30,3.9505253982665335e-33,4.8509117909186825e-26,1.4073813469023862e-36,3.76,0.0,0.6067596547321048,0.9998158979666031,3.2187550363432065e-23,3.233063594977776e-33,2.5791457024055242e-05,2.5588953574720383e-05,2.0250276872522162e-07,3.006350679819198e-13,0.00018410203322974462,4.0960232759946196e-17,3.6747746548412947e-19,2.302620843661687e-26,7.414471570252625e-25,1.5818449518274198e-13,5.093084747399472e-15,4.477269193730961e-14,2.4909452519049712e-14,3.2039000716198815e-15,3.12540923212483e-18,1.452229212726715e-19,9.43794266735164e-20,7.786953856172862e-28,8.720507834442104e-28,4.6743336238283766e-23,3.0171391275973137e-22
