Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58)
3.08832393188046e-12,0.9161407784039853,1.2192497318497746e-13,1.4246047899645654e-14,6.246680585970513e-18,1.4633566126332123e-18,0.0,0.0,1.3276140721960982e-10,9.451830240098335e-18,3.741893372753044e-21,2.864820564971965e-21,2.1330292948646465e-17,4.2582360631755666e-32,5.041195456188437e-21,8.584440357235403e-16,8.00626221567769e-12,1.8512766586473084e-15,1.9945960955898383e-28,1.9605216168197397e-25,2.674283367201984e-13,1.2276289987463443e-22,7.133258073738647e-12,7.997299151825924e-26,9.170953301195145e-20,7.698170928403122e-22,8.20016675520706e-12,1.4024586484045762e-17,5.581402734023385e-29,2.639918624495935e-28,1.0114421044896906e-25,3.5735364458858966e-26,1.8032447566740027e-17,3.7855881592341494e-29,3.76,0.0,0.7212034261314653,0.9999744158739841,5.932053288820695e-22,1.921738657431043e-17,4.290007958529913e-05,4.1287583161820286e-05,1.6124872864882404e-06,3.6067168888455977e-13,2.5583993243747725e-05,6.996489837053404e-17,1.749927139814266e-17,3.4779417785840127e-20,6.1591791124039654e-24,1.8296188500896017e-15,1.6658548627603152e-15,1.3953253786873529e-14,8.978275239592641e-15,4.570894192872461e-18,2.938116005955643e-21,3.693007600875703e-13,1.4306640164542133e-15,1.5457098032199078e-26,2.4278389624982305e-25,6.713229141005255e-20,2.3940106739831465e-24,5.769036234886633e-19,2.3902335020086268e-26,7.134120460264566e-12,4.323613077396794e-25,3.184573612403439e-20,8.006278024750575e-12,3.303608760240561e-26,3.277081488010302e-11,9.642081956573375e-14,9.681947957507572e-21,9.991151703258042e-11,1.0626272005398538e-18,8.153973533597473e-18,8.556230173860256e-12,4.899134569777792e-21
4.354948025707382e-12,0.9161437190628147,2.415383833043154e-13,2.016576519313526e-14,1.2675725093994986e-17,4.076537201633421e-18,0.0,0.0,1.8720783011717189e-10,1.879431230575302e-17,1.1136476719037915e-20,8.147633696753998e-21,5.97568612693019e-17,1.1932604318332976e-31,1.0021814670131329e-20,1.7068545062365267e-15,1.128974685616135e-11,3.706344472238685e-15,5.843623772116772e-28,5.501504100261098e-25,5.319817163785651e-13,3.443075484348996e-22,1.0058224719411202e-11,2.241294868361387e-25,1.8234416796515184e-19,2.6711000145469184e-21,1.62962608312885e-11,3.8861401971083337e-17,1.564345590020383e-28,9.451100962260023e-28,2.838929078229713e-25,1.3682797578828974e-25,5.051714324349419e-17,1.8611579038798234e-28,3.76,0.0,0.7211858320628824,0.9999639766580701,1.6718773285379776e-21,3.821229914039528e-17,6.049408761551679e-05,5.822220484463449e-05,2.271864610790209e-06,7.16609450968917e-13,3.602315470473096e-05,1.3925963981966872e-16,3.484828224567678e-17,6.969638966465573e-20,1.7358745596671064e-23,3.6459357154092904e-15,3.3085604043459536e-15,2.772969475853421e-14,1.784302283537819e-14,9.237340619655375e-18,5.956688479903336e-21,5.27567687640655e-13,2.844296574677385e-15,4.333006187970351e-26,6.802558711151614e-25,1.880326445295848e-19,9.568616261822836e-24,1.1704069460015614e-18,4.802195906354867e-26,1.0059939472352321e-11,1.2128257666730206e-24,6.331989016599356e-20,1.1289778290171395e-11,9.406529288679184e-26,4.618719748917467e-11,1.916855016858276e-13,1.928995365600391e-20,1.4086373832729256e-10,2.1193705755614226e-18,1.6207340538556847e-17,1.679642663696699e-11,1.37277972828597e-20
5.621572119534304e-12,0.9161466596503864,4.017472930963501e-13,2.6141685185288324e-14,2.1546148704571263e-17,8.739834007046995e-18,0.0,0.0,2.4165225921186456e-10,3.1316002940032666e-17,2.528535248740634e-20,1.7766460771165403e-20,1.284669909628499e-16,2.5659528338493148e-31,1.6695080855870314e-20,2.843874042355583e-15,1.45731447793822e-11,6.21768223755922e-15,1.3098038626054521e-27,1.1848888831065092e-24,8.867787503703176e-13,7.409979634496739e-22,1.2982831297025728e-11,4.820146430145655e-25,3.0380758296216147e-19,6.800247494931632e-21,2.7138289212836454e-11,8.303868918956596e-17,3.364544477102746e-28,2.4544269901176055e-27,6.114252973736292e-25,3.6962809592474318e-25,1.0860154466228205e-16,6.139797589204457e-28,3.76,0.0,0.7211682384235082,0.9999535685315285,3.6148686634912126e-21,6.367095522819491e-17,7.808766652457238e-05,7.515752997553084e-05,2.930106303443291e-06,1.1931145150551104e-12,4.6431226794126945e-05,2.3227300957557e-16,5.815272453221467e-17,1.1702976230860814e-19,3.753127597468533e-23,6.0881277645661235e-15,5.506430561204965e-15,4.617893499728532e-14,2.971485694278247e-14,1.5639025411468763e-17,1.0116950960043935e-20,6.897825309101001e-13,4.7385051353062286e-15,9.32076474878236e-26,1.4626311627749734e-24,4.0415856265640924e-19,2.64293321929728e-23,1.9889637604158405e-18,8.084302605555192e-26,1.2985688430308437e-11,2.6105817245270774e-24,1.0550143294305049e-19,1.4573197153804504e-11,2.053367351899777e-25,5.959029852687683e-11,3.1932900271778984e-13,3.2205343150651337e-20,1.8180188804437357e-10,3.54206178020355e-18,2.6995032314010165e-17,2.7780613531229637e-11,2.9518328392260516e-20
8.154820307188149e-12,0.9161525406117598,8.442389482361636e-13,3.8292936358946715e-14,4.713250960432087e-17,2.6599146978691143e-17,0.0,0.0,3.505351465245088e-10,6.589615695717968e-17,8.574754650201788e-20,5.57895096744193e-20,3.9177349002219107e-16,7.8293139936548385e-31,3.5114540802500615e-20,5.983455301546881e-15,2.1139680491526443e-11,1.3259826789702831e-14,4.351241819645159e-27,3.630837392503317e-24,1.8675220231680515e-12,2.2648666976681718e-21,1.8830964442641237e-11,1.4710767952071104e-24,6.391842577905575e-19,2.753729897569741e-20,5.7040807422306675e-11,2.5158560242180935e-16,1.0269991330983623e-27,1.0200944583363259e-26,1.871699400919028e-24,1.6119919599384632e-24,3.3118120444626517e-16,3.84404242413633e-27,3.76,0.0,0.7211330524323405,0.9999328451770237,1.1156897112432437e-20,1.3397745819308905e-16,0.00011327353702375336,0.00010903028293982217,4.2431904974695e-06,2.5066603974082428e-12,6.715447239650138e-05,4.897286167869685e-16,1.2273062760765618e-16,2.500225867629214e-19,1.1581818260710132e-22,1.2865758389963878e-14,1.1559722676804387e-14,9.706346449163274e-14,6.245970673642798e-14,3.3947538169273347e-17,2.2100728807013788e-20,1.0260285492183472e-12,9.967543104741513e-15,2.8460288560814917e-25,4.461716626410764e-24,1.2320145780178439e-18,1.1807315054074222e-22,4.348168711680198e-18,1.7361366489151427e-25,1.8836976212864942e-11,7.981866046008989e-24,2.2197740239891193e-19,2.113979068618614e-11,6.461764043286114e-25,8.63585028066786e-11,6.716691161438628e-13,6.803468726057814e-20,2.6363693515659943e-10,7.498008276032984e-18,5.676014284733864e-17,5.7959410077958394e-11,9.005778776265737e-20
1e-11,0.9161584212881136,1.2692686253826745e-12,4.733985155429491e-14,7.284299458084922e-17,4.900135319711219e-17,0.0,0.0,4.298387945606552e-10,9.908710391317259e-17,1.6922365234123313e-19,1.048928557953e-19,7.219331113361442e-16,1.4432749341873718e-30,5.27839527106468e-20,8.996450018789979e-15,2.592242754888667e-11,2.0131406883805428e-14,8.496484382541551e-27,6.717737792588101e-24,2.8098429783877063e-12,4.180183434300654e-21,2.3089749982862345e-11,2.7122562380969604e-24,9.610253250635711e-19,5.957175765578367e-20,8.570092840805976e-11,4.623606382423152e-16,1.8937130437128217e-27,2.2323421311852085e-26,3.458244901353067e-24,3.599521198320501e-24,6.102641574311115e-16,1.0407189907777715e-26,3.76,0.0,0.7211074245687765,0.9999178282226243,2.0732335461315433e-20,2.0145882629418776e-16,0.00013890131291474327,0.00013370444188474983,5.1967754786365446e-06,3.76493121109668e-12,8.217134747463706e-05,7.374589584337739e-16,1.8494493538162897e-16,3.8006150468519997e-19,2.1518385251628354e-22,1.940601431335535e-14,1.7352605332643147e-14,1.4583507652703799e-13,9.384645193965335e-14,5.2183172659271344e-17,3.412863140790003e-20,1.280836747619632e-12,1.4984352258536482e-14,5.249093305661348e-25,8.223390827072832e-24,2.2696112355678057e-18,2.6604066873179807e-22,6.716433662652372e-18,2.649199940226627e-25,2.309878946339478e-11,1.473517275975051e-23,3.337599630718673e-19,2.5922593229193062e-11,1.2166423876562295e-24,1.0582588958412764e-10,1.009688067595366e-12,1.0259536871204898e-19,3.232106223323252e-10,1.1323380312926655e-17,8.530180228179722e-17,8.681196080352688e-11,1.6600293137227903e-19
1.0688068494841993e-11,0.9161584212881136,1.4499779111717598e-12,5.076133565446281e-14,8.405133479380459e-17,5.981412925673671e-17,0.0,0.0,4.5941009018757153e-10,1.1319058718501555e-16,2.112694604690901e-19,1.2891473374126466e-19,8.812386988250569e-16,1.7619835887392136e-30,6.028955794817464e-20,1.0276617815267707e-14,2.7705869388717897e-11,2.30788558657105e-14,1.0573836318951772e-26,8.212026133242043e-24,3.210493676548195e-12,5.1053918644335104e-21,2.4677657899611097e-11,3.3113684710109204e-24,1.0977665793503699e-18,7.642032455521776e-20,9.786908015231353e-11,5.639556021845662e-16,2.312105955251944e-27,2.87283887355686e-26,4.225221027034217e-24,4.657642951499441e-24,7.449225440947667e-16,1.419241990252532e-26,3.76,0.0,0.7210978681578734,0.9999122450729524,2.537995042087859e-20,2.301328149717682e-16,0.00014845769117197,0.00014290582678777618,5.551755259302313e-06,4.298979939376813e-12,8.775446756804263e-05,8.428759496395707e-16,2.1143758827957267e-16,4.359034213307652e-19,2.6340576775759113e-22,2.2193661386549567e-14,1.9809887200595705e-14,1.6654221756822435e-13,1.0717284459670203e-13,6.009456898760469e-17,3.9369114181265974e-20,1.3779840417755595e-12,1.711556171839182e-14,6.409327439504724e-25,1.0038698864259869e-23,2.7701589054358094e-18,3.4505318705511495e-22,7.748252026994048e-18,3.0427558180048737e-25,2.468798386593419e-11,1.7997927326688828e-23,3.81255083436287e-19,2.7706058642850056e-11,1.4959796816691423e-24,1.1307911313781615e-10,1.1532786238811553e-12,1.1732283205599225e-19,3.4541858004019407e-10,1.2955807762146465e-17,9.742292663482928e-17,9.904957054835577e-11,2.0265534295898545e-19
1.3221316682495837e-11,0.9161643016794554,2.219549738162573e-12,6.360820018289156e-14,1.333543092627809e-16,1.1317396009128992e-16,0.0,0.0,5.682771111348347e-10,1.7319759166173453e-16,4.3363674618538217e-19,2.501462283444394e-19,1.6666036707793786e-15,3.333928495247379e-30,9.221014452842317e-20,1.5722792034916915e-14,3.4271711511476e-11,3.5775426211303433e-14,2.1503808000623366e-26,1.562913787910713e-23,4.916526319331534e-12,9.67554258557157e-21,3.052291205645983e-11,6.266908098499943e-24,1.6794816504780305e-18,1.7135819357818289e-19,1.495845941153216e-10,1.0642831970410577e-15,4.376411806145264e-27,6.504613996570994e-26,8.018729741042672e-24,1.071924876281338e-23,1.408760208278171e-15,3.9691754030612496e-26,3.76,0.0,0.7210626856000175,0.9998917674860859,4.852690351377199e-20,3.521329456233114e-16,0.00018364012905832655,0.00017678414630326319,6.855815928752656e-06,6.5677524083191294e-12,0.00010823194553714851,1.2922546561515498e-15,3.2447603662114374e-16,6.767964021000146e-19,5.034853172075721e-22,3.410274474612598e-14,3.024118814737005e-14,2.545507910442881e-13,1.638147443816021e-13,9.467609480212375e-17,6.240942819562116e-20,1.7455944128341403e-12,2.6180341744935152e-14,1.2135423471899027e-24,1.899024751062296e-23,5.236937431160529e-18,7.992251250957293e-22,1.2282572155706722e-17,4.749201415677654e-25,3.0538711447286237e-11,3.4118937764520604e-23,5.8331593653018385e-19,3.4272001044729985e-11,2.9078638777983196e-24,1.3975579198507538e-10,1.7640051612577966e-12,1.8022258235114946e-19,4.2714873539570663e-10,1.9940541307225044e-17,1.4895730475981042e-16,1.5100819145681835e-10,3.8341901545414955e-19
1.575456487014968e-11,0.9161701817857928,3.1535478505403533e-12,7.689462105331685e-14,1.9609953196552737e-16,1.9148508051557491e-16,0.0,0.0,6.771362302000413e-10,2.4591547169899067e-16,7.905081845272459e-19,4.3355141226757777e-19,2.8173513734107285e-15,5.6387191652055175e-30,1.3086634359360108e-19,2.2321408880231444e-14,4.0837206904390414e-11,5.144968655633459e-14,3.8975628824376745e-26,2.661263770251839e-23,6.986449526821423e-12,1.6390313717754308e-20,3.6366727301190094e-11,1.0601514675496308e-23,2.3842566584180044e-18,3.34910559817158e-19,2.121489692835441e-10,1.7965406686964954e-15,7.404533398503267e-27,1.2801987725297402e-25,1.3602584734233027e-23,2.13397109429249e-23,2.381403439508311e-15,9.315538748024018e-26,3.76,0.0,0.721027504758684,0.9998714116876511,8.292692182331528e-20,4.999737708118154e-16,0.00021882085077190233,0.00021066522632305195,8.155387792591019e-06,9.310666093548629e-12,0.0001285876350770178,1.8383996334796616e-15,4.620461455074522e-16,9.748034768923715e-19,8.600762673962786e-22,4.862366474177732e-14,4.283800164619813e-14,3.6102501245683043e-13,2.3234635190656193e-13,1.3828584514277853e-16,9.171695592280694e-20,2.1288052515296276e-12,3.715966083467834e-14,2.0538341352956015e-24,3.211095836573437e-23,8.849538992621308e-18,1.5973089417409602e-21,1.8044099478622973e-17,6.876700854256201e-25,3.638915901445185e-11,5.781381683343756e-23,8.28141444577586e-19,4.083761791273801e-11,5.048113366193358e-24,1.6639217794055902e-10,2.5037069240234623e-12,2.568866970384623e-19,5.088293045859007e-10,2.847702046814905e-17,2.1133750946290588e-16,2.1379252115000036e-10,6.484266012490158e-19
1.8287813057803527e-11,0.9161760616071342,4.252573430039388e-12,9.068146485753402e-14,2.7335150922213524e-16,2.9957128706118293e-16,0.0,0.0,7.859874681177619e-10,3.313425318667991e-16,1.3253620852813433e-18,6.942496674246368e-19,4.4027082807963295e-15,8.81608756342113e-30,1.7624822884284943e-19,3.007189974018943e-14,4.7402355616083644e-11,7.02012820893735e-14,6.515263818480586e-26,4.1929493413368746e-23,9.421089858683348e-12,2.5666704979912166e-20,4.220910402128432e-11,1.6578806323321002e-23,3.2120188747810323e-18,5.942458791330417e-19,2.8552395812388434e-10,2.8045390379883418e-15,1.1581067916148459e-26,2.2835414038553595e-25,2.1330722041606786e-23,3.8388608384617503e-23,3.72133749014115e-15,1.9331661805485188e-25,3.76,0.0,0.7209923256337836,0.9998511769532865,1.3099550820128024e-19,6.736512118613641e-16,0.00025399985640175103,0.0002445490517365051,9.45048608485185e-06,1.2525418250176035e-11,0.00014882226054862294,2.4818410844330894e-15,6.243458588362454e-16,1.3320046712624475e-18,1.3580074535419728e-21,6.57868288259662e-14,5.758481472221477e-14,4.859009387181603e-13,3.127290806578977e-13,1.915153174968675e-16,1.277948677503525e-19,2.527562330849827e-12,5.005129359732827e-14,3.2132668279614697e-24,5.019336126103038e-23,1.3824004986813542e-17,2.880397825051968e-21,2.5125421602454544e-17,9.44679373379275e-25,4.223932662472423e-11,9.056007849027128e-23,1.1157131128596049e-18,4.74029092677645e-11,8.096014819859496e-24,1.929918859239813e-10,3.3722525481609353e-12,3.474678915887824e-19,5.904621817012478e-10,3.8589790652987974e-17,2.8453808089391976e-16,2.8735995892229203e-10,1.0137267130818744e-18
2.3354309433111214e-11,0.9161878203948601,6.948147612733463e-12,1.1999884055279275e-13,4.75664001629397e-16,6.244469715627414e-16,0.0,0.0,1.003666382987845e-09,5.403174260885317e-16,3.1300181226546346e-18,1.5128873176041733e-18,9.152958605212747e-15,1.8346465715016776e-29,2.871494958423884e-19,4.9026231261835074e-14,6.053161320906671e-11,1.1733271842699427e-13,1.5397931849081188e-25,8.885526669856829e-23,1.538781405488354e-11,5.358167572160774e-20,5.3889543435063626e-11,3.4514967446113464e-23,5.236214414639172e-18,1.5303946043885857e-18,4.6455340535743465e-10,5.8222497271439176e-15,2.411768374369724e-26,5.924776355988987e-25,4.465217558734975e-23,1.007665456207283e-22,7.73597383102882e-15,6.453672677410027e-25,3.76,0.0,0.7209219725329262,0.9998110677998172,2.7820863224983897e-19,1.0984996302175289e-15,0.00032435271976635955,0.0003123248785474347,1.2027322644533244e-05,2.036126884061456e-11,0.00018893119623788172,4.062712494915785e-15,1.023915567472591e-15,2.2322080335623714e-18,2.8808911017428175e-21,1.0816036676963335e-13,9.346690188846737e-14,7.906032044035963e-13,5.088957308455913e-13,3.29189013340182e-16,2.223112009640379e-19,3.371499161980089e-12,8.156258471758115e-14,6.695649777588202e-24,1.0440369275825993e-22,2.8717355944557183e-17,7.577396397462226e-21,4.361603576961452e-17,1.6002381748026922e-24,5.3938822202655775e-11,1.8915634598566332e-22,1.81902105598916e-18,6.053251552233274e-11,1.7692114940833014e-23,2.4609561747380265e-10,5.49539833418555e-12,5.709922021209924e-19,7.535923928341325e-10,6.364115501424588e-17,4.632999136711112e-16,4.666744606537866e-10,2.109269439167407e-18
2.8420805808418902e-11,0.9161995780426958,1.0311232692931503e-11,1.5204285478619221e-13,7.489355333282133e-16,1.1267418179098958e-15,0.0,0.0,1.2213140196820249e-09,8.001087748627466e-16,6.3094472171681986e-18,2.8475648769677775e-18,1.646612992291034e-14,3.3038641003789706e-29,4.2483513743891744e-19,7.258124696027493e-14,7.365948475841168e-11,1.7795705027405608e-13,3.125887089706094e-25,1.6352172411431406e-22,2.282325214209429e-11,9.679574043127468e-20,6.556423338744055e-11,6.21803429409777e-23,7.751488105259859e-18,3.287462823131908e-18,6.863695587448653e-10,1.0464735688050732e-14,4.3462715649995633e-26,1.2790603087515714e-24,8.088437417287344e-23,2.1918979610806164e-22,1.3916153286957874e-14,1.7062712089495745e-24,3.76,0.0,0.7208516262967328,0.9997714343169696,5.112135892488827e-19,1.6266455854867218e-15,0.00039469871986406703,0.0003801115068842859,1.4586446443937578e-05,3.005705828315507e-11,0.00022856446131174299,6.039019174192274e-15,1.5247253823564317e-15,3.3936200554373454e-18,5.286219528552613e-21,1.6146177350612907e-13,1.3776550759548488e-13,1.1681505498478145e-12,7.52015155305908e-13,5.123853881795159e-16,3.501381726243865e-19,4.276974703227247e-12,1.2069635371813159e-13,1.207345673168589e-23,1.8792078697462239e-22,5.162285885942912e-17,1.648668051502118e-20,6.848770425755164e-17,2.4594451581799345e-24,6.563719863477189e-11,3.4189397023223045e-22,2.6930922484140516e-18,7.36608199751304e-11,3.3383595479322496e-23,2.990954424574281e-10,8.132595220167212e-12,8.52016503023147e-19,9.1655433959383e-10,9.528582367498077e-17,6.850451350910776e-16,6.886138565131742e-10,3.7978965635837896e-18
3.348730218372659e-11,0.9162113345507057,1.434690817745078e-11,1.872925344917337e-13,1.1019132593176856e-15,1.8456843755061123e-15,0.0,0.0,1.4389305406005876e-09,1.1107031295236575e-15,1.1416105044982127e-17,4.8560711594026836e-18,2.688699199375877e-14,5.400285083612382e-29,5.892268248267827e-19,1.007324145393943e-13,8.678597079489285e-11,2.5285379225648163e-13,5.721007777647811e-25,2.7404341970773746e-22,3.17339102170646e-11,1.5871545411732249e-19,7.723317695995418e-11,1.0167668691167829e-22,1.0757261104181718e-17,6.244894897782149e-18,9.506711125339795e-10,1.7076797083422347e-14,7.109243481033182e-26,2.4383457528421447e-24,1.3298386566919097e-22,4.2004843080557495e-22,2.272186231103355e-14,3.851160107160345e-24,3.76,0.0,0.7207812869244921,0.999732270864234,8.524546588631612e-19,2.258056474435494e-15,0.00046503785740637703,0.00044790881771749626,1.7127977494769468e-05,4.1594680720178566e-11,0.0002677276962788193,8.414839384208688e-15,2.1282813807460255e-15,4.8321178527671035e-18,8.800019542529685e-21,2.2592564143431581e-13,1.903603970195404e-13,1.6180395225714433e-12,1.041795076666063e-12,7.457578770113235e-16,5.155781797504087e-19,5.243561627089764e-12,1.6743469379959374e-13,1.9760323148587807e-23,3.0701174118271814e-22,8.422856674840119e-17,3.156833409301249e-20,1.0046790963151674e-16,3.54064395960811e-24,7.733445637106858e-11,5.608894001418148e-22,3.73777952225573e-18,8.678782279251316e-11,5.705774255101722e-23,3.520194488844725e-10,1.128315691869217e-11,1.191761310367432e-18,1.0793628481634206e-09,1.3371090918880675e-16,9.495808331927715e-16,9.528426658573299e-10,6.207057471504164e-18
