Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39)
0.03373321607187867,0.5223405319944949,4.4634663690503976e-08,3.925906418345487e-08,2.656630638879627e-07,4.7647574606821515e-05,0.0,0.0,0.00016236650011319296,6.452996024761483e-05,0.007076640833933125,5.862898671773516e-05,7.693508340188613e-09,8.673505805480988e-24,8.780621437508667e-17,6.340988753499693e-11,4.39021597106871e-05,0.0023491411875739047,4.3616719331260074e-10,2.1940186105743384e-14,3.182044222918375e-05,6.524322804448241e-14,2.3800993112485007e-12,2.679544657839416e-06,1.7653461605971183e-08,0.0011947231771118343,3.100729227244256e-12,1.2776262443767782e-05,0.00023796764567104759,5.139435090584169e-09,2.0120816629431007e-10,2.783614893636433e-12,5.364075665595453e-10,6.74349367898981e-08,3.76,0.0,0.13636467748559417,0.9928253546675068,0.002100460025203397,0.0005307469167448824,0.395222699257858,0.3821951742980848,4.575302343415602e-10,7.2667916782663e-16,3.476172906836083e-05,3.31171678307483e-06,1.943250440125762e-13,2.5903513751480263e-12,5.4419247014311054e-11,0.0009721543084535625,1.113814184584779e-11,8.130342864341126e-09,5.335683188176812e-09,3.0259006614085467e-06,1.1803144095483992e-06,1.9263318620800608e-07,1.4870529931744715e-07,2.7175422396000726e-14,9.187216790625175e-16,3.4828671835163144e-12,6.23399127317342e-13,4.607767829939332e-06,7.70417383517461e-08,9.214269474936835e-07,5.687773362891225e-07,3.592483184855215e-16,9.374820375875149e-08,4.263290176813195e-09,1.8098336827065527e-08,0.000760611800415573,3.307162818283548e-05
0.03381160735675151,0.5223860038127355,4.4820678191502646e-08,3.945768894891359e-08,2.6709431415261953e-07,4.815322421196738e-05,0.0,0.0,0.00016282319924571268,6.495118984540755e-05,0.00715043042727028,5.931854253831099e-05,7.774879069682705e-09,8.824263365937057e-24,8.895569498511445e-17,6.380606786209308e-11,4.40653035707231e-05,0.002365251523095416,4.4278832322033173e-10,2.2133404687694655e-14,3.1941902456036656e-05,6.557581637847364e-14,2.399896972887503e-12,2.715790713738006e-06,1.776678012787424e-08,0.0012073251784122784,3.153223892772901e-12,1.3005077341229207e-05,0.00024095527734810455,5.216819780848689e-09,2.0328848105549058e-10,2.8221062895460186e-12,5.406180887444086e-10,6.873015224556573e-08,3.76,0.0,0.1359329496950437,0.9927586312052967,0.002122009499093284,0.0005365659166716398,0.39570954633379307,0.3825534623110814,4.5613513722802936e-10,7.267958927803114e-16,3.4759392882134144e-05,3.3465546229806094e-06,1.9550901240958321e-13,2.6063850811420456e-12,5.47585173357443e-11,0.000978293827895919,1.1146863646024845e-11,8.181238588809661e-09,5.367415541348656e-09,3.0440146336747977e-06,1.1874028162750383e-06,1.9344864531144436e-07,1.49348143654582e-07,2.734111071241576e-14,9.243230968065627e-16,3.504088104682275e-12,6.299175584766843e-13,4.634594504026153e-06,7.749246988048862e-08,9.368322063004199e-07,5.708029590864138e-07,3.613793942747131e-16,9.427946891857713e-08,4.32536095272038e-09,1.8140840917865405e-08,0.0007664145181363506,3.3526757009549654e-05
0.03388999864162435,0.5224313906620734,4.500683131521321e-08,3.96564835833149e-08,2.6852717822909077e-07,4.866253480237799e-05,0.0,0.0,0.00016327965521414954,6.537367169496235e-05,0.007224697894206687,6.001355109466221e-05,7.856811168010156e-09,8.977186040285405e-24,9.011690330769709e-17,6.420305336211722e-11,4.4228149091133696e-05,0.00238141322314877,4.4948020919684804e-10,2.232762999042677e-14,3.20634831828503e-05,6.591003229580026e-14,2.419768532098967e-12,2.752332398665043e-06,1.7880299346673365e-08,0.0012200002856480369,3.206599731739254e-12,1.323703943582203e-05,0.000243963421705492,5.295023407135152e-09,2.0538390952516383e-10,2.8609596819754927e-12,5.448494105339085e-10,7.004451990445722e-08,3.76,0.0,0.1355025593524519,0.992691535894684,0.0021436808722362566,0.0005424231199669969,0.39619542284655945,0.38291001296859073,4.5474434641485774e-10,7.269112931472633e-16,3.475704367641507e-05,3.3815975570400633e-06,1.9669501283261257e-13,2.6224458001535333e-12,5.5098366298558456e-11,0.00098443932606208,1.1155529545016312e-11,8.232231172204908e-09,5.399200427766493e-09,3.0621547138326576e-06,1.194502113635298e-06,1.942645257047639e-07,1.4999137748420316e-07,2.7507088101495666e-14,9.299342872014597e-16,3.525345883548159e-12,6.36473641054747e-13,4.661456251619066e-06,7.794375480597491e-08,9.524129211503772e-07,5.72823959263512e-07,3.635135545157704e-16,9.481126150458287e-08,4.3878588899794e-09,1.8183069658039174e-08,0.0007722284600760974,3.398585098548149e-05
0.033968389926497186,0.5224766929767395,4.519313748777865e-08,3.985546118593813e-08,2.6996173930285496e-07,4.917552399842995e-05,0.0,0.0,0.00016373590390868705,6.579742951752394e-05,0.007299444062311819,6.071404139037413e-05,7.93930762971097e-09,9.132307980299488e-24,9.12899706076909e-17,6.460086178326355e-11,4.4390704208721305e-05,0.0023976260794042813,4.5624342419348394e-10,2.252286953308054e-14,3.218518385961595e-05,6.624588829248557e-14,2.439714962500961e-12,2.789170662006614e-06,1.7994025100532524e-08,0.0012327485764955326,3.2608699037201906e-12,1.347217937707727e-05,0.00024699209036204746,5.374052002752877e-09,2.0749456828661208e-10,2.900177293218215e-12,5.491017943469844e-10,7.137823765489487e-08,3.76,0.0,0.1350735023862057,0.9926240681002669,0.0021654743657046767,0.0005483186349438394,0.39668033338025394,0.3832648298488141,4.533578486921302e-10,7.270253703292596e-16,3.4754681428956305e-05,3.4168458796385787e-06,1.9788309353417776e-13,2.6385342256473146e-12,5.543880853861921e-11,0.000990590974818687,1.1164139648024233e-11,8.283322835563799e-09,5.431039214559689e-09,3.0803216755168476e-06,1.2016126070324083e-06,1.9508086882412181e-07,1.5063503345589207e-07,2.7673361868571615e-14,9.355554972210175e-16,3.5466414559354324e-12,6.430674150891424e-13,4.688354203459165e-06,7.839561235923614e-08,9.681702483910755e-07,5.748404393599042e-07,3.656508905035091e-16,9.534360374260397e-08,4.45078387175034e-09,1.8225029675678492e-08,0.0007780535205360845,3.4448925620204005e-05
0.034046781211370024,0.5225219111911451,4.537960893455979e-08,4.0054632938959016e-08,2.7139808113878675e-07,4.9692209595534204e-05,0.0,0.0,0.0001641919808417449,6.62224871440207e-05,0.007374669774425843,6.142004276145837e-05,8.022371523795065e-09,9.289662737978608e-24,9.247504659835039e-17,6.499951084836487e-11,4.455297681996019e-05,0.0024138898868071505,4.6307854581525417e-10,2.2719132206159263e-14,3.230700393745672e-05,6.658339697308489e-14,2.459737224948335e-12,2.8263064670109036e-06,1.8107963213338913e-08,0.0012455701314862914,3.3160477858221462e-12,1.3710528033082292e-05,0.0002500412953840762,5.4539116773218835e-09,2.096205741815637e-10,2.9397613681028683e-12,5.533755071991641e-10,7.273150478800961e-08,3.76,0.0,0.13464577473486672,0.9925562271702242,0.0021873902074759613,0.0005542525714561492,0.3971642825181181,0.3836179165016524,4.5197563088253574e-10,7.27138125698915e-16,3.475230611693565e-05,3.452299893655037e-06,1.9907330242917164e-13,2.654651047932269e-12,5.577985862523561e-11,0.0009967489504098947,1.1172694059160946e-11,8.334515789871982e-09,5.462933262136665e-09,3.0985162949864657e-06,1.208734603720195e-06,1.9589771579120987e-07,1.5127914401162924e-07,2.783993931387203e-14,9.41186973659971e-16,3.567975756300374e-12,6.496989220909426e-13,4.7152894954214845e-06,7.884806185674851e-08,9.8410535443697e-07,5.76852501321415e-07,3.6779149287298797e-16,9.587651793007738e-08,4.5141358584267364e-09,1.8266727722247044e-08,0.0007838895959375261,3.4915996574423e-05
0.03412517249624286,0.5225670457399624,4.55662583691902e-08,4.025401017950672e-08,2.728362872873423e-07,5.0212609572479956e-05,0.0,0.0,0.0001646479211335678,6.664886851200322e-05,0.007450375889166356,6.213158488522851e-05,8.106005970856354e-09,9.44928370716996e-24,9.367228006645571e-17,6.539901842945e-11,4.471497476664083e-05,0.0024302044436254134,4.699861614610169e-10,2.2916426927629495e-14,3.242894286861559e-05,6.692257104769616e-14,2.479836311022043e-12,2.863740791260903e-06,1.8222119569697467e-08,0.0012584650340608074,3.372146939525199e-12,1.3952116496853328e-05,0.000253111049302662,5.534608629595226e-09,2.117620461192628e-10,2.9797141785202303e-12,5.576708189836679e-10,7.410452204007919e-08,3.76,0.0,0.1342193723473481,0.9924880124359783,0.00220942863256631,0.000560225040933621,0.39764727484274703,0.3839692764481761,4.5059767984193724e-10,7.272495605943212e-16,3.474991771694422e-05,3.4879599106298003e-06,2.0026568774965246e-13,2.670796964144101e-12,5.6121531275402845e-11,0.0010029134334027692,1.1181192881450703e-11,8.385812268289738e-09,5.494883942658782e-09,3.1167393504954562e-06,1.215868411739998e-06,1.9671510760304952e-07,1.5192374150768896e-07,2.8006827791793135e-14,9.468289651514485e-16,3.5893497264454566e-12,6.563682050698041e-13,4.742263268267896e-06,7.930112265594431e-08,1.0002194161611504e-06,5.788602462827462e-07,3.699354528317691e-16,9.641002644927914e-08,4.577914889861085e-09,1.8308170355997193e-08,0.0007897365848301972,3.538707966534637e-05
0.0342035637811157,0.522612097058178,4.575309804407096e-08,4.0453604325973144e-08,2.742764415094421e-07,5.073674212481849e-05,0.0,0.0,0.0001651037594636506,6.707659767398904e-05,0.007526563283578195,6.28486978342769e-05,8.190214119028236e-09,9.611205776129051e-24,9.488182459332475e-17,6.579940238002846e-11,4.487670582683719e-05,0.0024465695519321987,4.7696686316796e-10,2.311476256451898e-14,3.2551000106610576e-05,6.72634233486147e-14,2.5000132055929294e-12,2.9014746288995794e-06,1.8336500030263465e-08,0.0012714333710037106,3.429181109009363e-12,1.4196976122747821e-05,0.00025620136518702017,5.6161490916660544e-09,2.1391910389622528e-10,3.020038014633647e-12,5.619880018045877e-10,7.549749182720831e-08,3.76,0.0,0.13379429118445565,0.9924194232096336,0.002231589884108507,0.0005662361566228355,0.3981293149362517,0.3843189131762817,4.492239824642321e-10,7.273596763156966e-16,3.474751620489677e-05,3.5238262520724967e-06,2.0146029763396384e-13,2.6869726695279395e-12,5.646384116745115e-11,0.001009084609140101,1.1189636216667296e-11,8.437214502029933e-09,5.5268926260952075e-09,3.1349916204560016e-06,1.2230143394477433e-06,1.975330849896649e-07,1.5256885810741448e-07,2.81740346394192e-14,9.524817197367492e-16,3.61076430559845e-12,6.630753087578294e-13,4.769276665499628e-06,7.975481412500176e-08,1.0165136226068064e-06,5.808637745084526e-07,3.720828613667686e-16,9.694415171845921e-08,4.642121095665764e-09,1.8349364188839356e-08,0.0007955943882029283,3.586219089181838e-05
0.03428195506598854,0.5226570655807039,4.5940142379782586e-08,4.065342849259646e-08,2.757186278110453e-07,5.1264625586225925e-05,0.0,0.0,0.00016555953019582373,6.75056987610193e-05,0.007603232847559609,6.357141195541026e-05,8.274999117907148e-09,9.775465715339843e-24,9.610381714089224e-17,6.6200680828349e-11,4.50381777229322e-05,0.0024629850164251906,4.840212508726833e-10,2.331414697938083e-14,3.2673175105886826e-05,6.760596679535018e-14,2.520268932042009e-12,2.9395089857336244e-06,1.845111057906083e-08,0.0012844752314193843,3.4871641925331895e-12,1.4445138446045187e-05,0.0002593122564869877,5.6985393478368034e-09,2.1609186934076237e-10,3.0607351998710832e-12,5.663273277100083e-10,7.691061773005479e-08,3.76,0.0,0.13337052721513049,0.9923504587899784,0.0022538742108157276,0.0005722860330249327,0.3986104073806664,0.38466683015104935,4.478545256695228e-10,7.274684741322904e-16,3.4745101556241776e-05,3.559899246396049e-06,2.0265718119910671e-13,2.703178870607961e-12,5.680680322202372e-11,0.001015262666113665,1.1198024165716762e-11,8.488724753280727e-09,5.558960699469518e-09,3.1532738914618475e-06,1.2301726977398884e-06,1.9835168861322732e-07,1.5321452593233312e-07,2.834156731125673e-14,9.5814548943535e-16,3.6322204487774605e-12,6.698202790822368e-13,4.7963308348206775e-06,8.020915577219027e-08,1.03298917133594e-06,5.828631853975074e-07,3.7423381129602873e-16,9.747891622241992e-08,4.706754669311052e-09,1.8390315731137035e-08,0.000801462908698209,3.634134637977419e-05
0.034360346350861375,0.5227019517432571,4.6127401267833835e-08,4.085349191958728e-08,2.7716292926445063e-07,5.1796278494456585e-05,0.0,0.0,0.00016601526728038523,6.79361959969025e-05,0.007680385488498194,6.429975796728094e-05,8.36036428036623e-09,9.942096851920219e-24,9.733843611619946e-17,6.660287180117848e-11,4.519939814074188e-05,0.0024794506452771262,4.911499364190578e-10,2.3514590791306648e-14,3.279546732205321e-05,6.795021442800535e-14,2.540604504425798e-12,2.9778448833093817e-06,1.856595703809702e-08,0.0012975907075174612,3.546110377381636e-12,1.4696635248390735e-05,0.00026244373715860863,5.781785829936724e-09,2.182804651576852e-10,3.101808064564237e-12,5.706890774502971e-10,7.834410491576588e-08,3.76,0.0,0.13294807641929923,0.9922811184578847,0.00227628186890075,0.0005783747863255597,0.39909055675804805,0.3850130308068645,4.464892964129227e-10,7.275759552863448e-16,3.474267374580044e-05,3.596179231280833e-06,2.0385638649409184e-13,2.71941626578039e-12,5.7150432188205085e-11,0.0010214477969552548,1.1206356828321061e-11,8.540345268436298e-09,5.591089539212606e-09,3.1715869471109275e-06,1.2373437975963065e-06,1.9917095874666588e-07,1.5386077683109193e-07,2.850943320145206e-14,9.638205242127003e-16,3.653719101827162e-12,6.766031635722658e-13,4.823426926780268e-06,8.066416708869936e-08,1.0496472716248856e-06,5.848585779034583e-07,3.7638839339586277e-16,9.801434247636098e-08,4.7718158864881905e-09,1.843103125383146e-08,0.0008073420511366914,3.682456242831223e-05
0.03443873763573421,0.5227467559818697,4.6314891875421994e-08,4.1053810276571746e-08,2.78609430401794e-07,5.233171958693882e-05,0.0,0.0,0.0001664710042497975,6.836811369261936e-05,0.007758022132939361,6.503376699297603e-05,8.446312724801802e-09,1.0111141501677224e-23,9.858579705664803e-17,6.700599342445599e-11,4.53603747030471e-05,0.002495966250446721,4.98353528358967e-10,2.3716100044733412e-14,3.2917876212090273e-05,6.829617941104015e-14,2.5610209539628338e-12,3.0164833603644737e-06,1.8681045410067534e-08,0.0013107798948928607,3.606033912240285e-12,1.4951498579275282e-05,0.00026559582171851293,5.865894862727513e-09,2.2048501515943072e-10,3.143258984888442e-12,5.750735225802895e-10,7.979816027831608e-08,3.76,0.0,0.13252693478873057,0.9922114014747453,0.002298813122731939,0.0005845025345418168,0.3995697676507461,0.38535751854483746,4.451282816875346e-10,7.276821209663307e-16,3.474023274771195e-05,3.6326665544882992e-06,2.0505796297076755e-13,2.735685563379423e-12,5.749474303042455e-11,0.0010276401985863184,1.1214634302956968e-11,8.592078316356842e-09,5.623280533913382e-09,3.1899315742118808e-06,1.2445279503912819e-06,1.999909352631531e-07,1.5450764230998713e-07,2.8677639752640445e-14,9.695070756898936e-16,3.675261218852272e-12,6.8342401149693e-13,4.850566093510474e-06,8.11198675877181e-08,1.066489145519818e-06,5.868500499614636e-07,3.7854670102002433e-16,9.855045301383081e-08,4.837305107779982e-09,1.8471517394187623e-08,0.0008132317227286037,3.7311855525394894e-05
0.03450928979211977,0.5227870101114517,4.648383900793602e-08,4.123432176097098e-08,2.799132310609197e-07,5.2816871089932964e-05,0.0,0.0,0.00016688119484769556,6.875807427022945e-05,0.007828309713598344,6.569924296623532e-05,8.524167882625461e-09,1.0265372280256654e-23,9.9719473762845e-17,6.736961382381848e-11,4.550505135840317e-05,0.0025108728717310224,5.049013263333177e-10,2.389837885243264e-14,3.3028143521244886e-05,6.860902718527608e-14,2.579465785476819e-12,3.051517564396919e-06,1.8784836744261794e-08,0.0013227132677480972,3.660812753784061e-12,1.5183780613943092e-05,0.00026845032649259267,5.942335933647661e-09,2.224828556751112e-10,3.180890022077434e-12,5.790391659460795e-10,8.112456796466328e-08,3.76,0.0,0.13214902335193812,0.9921483335309164,0.0023191971490123145,0.0005900509472548592,0.4000002588374541,0.38566609575497285,4.4390696113187267e-10,7.277765463205194e-16,3.4738024552203334e-05,3.665682713235968e-06,2.0614144956695471e-13,2.7503557952550477e-12,5.780521820183351e-11,0.0010332197418584839,1.1222036925055473e-11,8.63873616476624e-09,5.652306727317165e-09,3.2064693871188685e-06,1.2510051075143423e-06,2.0072955149452656e-07,1.5509037317901874e-07,2.8829323158220226e-14,9.746350298987074e-16,3.694687084784519e-12,6.895952751551118e-13,4.875029128518667e-06,8.153060352109862e-08,1.0818049764608209e-06,5.886391030690856e-07,3.804924395139102e-16,9.903355624284604e-08,4.896611707317193e-09,1.8507763798606912e-08,0.0008185413543016237,3.77539189343396e-05
0.03457984194850533,0.5228271985533949,4.665299137968144e-08,4.141505598791767e-08,2.812189423687492e-07,5.330512025744337e-05,0.0,0.0,0.0001672914361028014,6.914922302097041e-05,0.007898990798282657,6.636935461956635e-05,8.602500699006342e-09,1.0421613793715164e-23,1.0086373312066114e-16,6.773401626044949e-11,4.564954206150107e-05,0.002525819691217651,5.115107657028292e-10,2.4081535974595484e-14,3.3138504502812146e-05,6.892328650212625e-14,2.5979777545209796e-12,3.0867984881651547e-06,1.88888332672776e-08,0.0013347064999644765,3.716405729792606e-12,1.541883935321886e-05,0.00027132154378872584,6.0194857929129665e-09,2.244938140702975e-10,3.2188309787093514e-12,5.830236318100082e-10,8.246795746013535e-08,3.76,0.0,0.13177216619167978,0.9920849593278258,0.0023396817094090043,0.0005956311308033828,0.4004299969050244,0.3859732906759502,4.4268903439726145e-10,7.278699079178147e-16,3.4735805633668317e-05,3.698867369464468e-06,2.0722693216522906e-13,2.765052961835679e-12,5.811626880030092e-11,0.0010388054849095316,1.1229394994199796e-11,8.685488680557542e-09,5.681385415102695e-09,3.2230339920676165e-06,1.2574933206711554e-06,2.0146880147490907e-07,1.5567365062448372e-07,2.8981294061668104e-14,9.797727035209636e-16,3.714149636333025e-12,6.95797368171641e-13,4.8995288366088094e-06,8.19419279275352e-08,1.0972715684631617e-06,5.904251291575425e-07,3.8244133791130144e-16,9.951724856387573e-08,4.9562657175441056e-09,1.854383394318539e-08,0.0008238593758361339,3.819931047699944e-05
0.03465039410489089,0.5228673216265715,4.6822356406908244e-08,4.1596020025326216e-08,2.825266244679234e-07,5.3796481152767624e-05,0.0,0.0,0.00016770175163418718,6.954157782634555e-05,0.007970066097834442,6.704412538333096e-05,8.681313703561444e-09,1.0579892194413027e-23,1.0201870692984505e-16,6.809921407790763e-11,4.5793852253270174e-05,0.002540806578516596,5.181823153359851e-10,2.4265579146459273e-14,3.3248958763175715e-05,6.923896719740409e-14,2.616557640475699e-12,3.1223269206877793e-06,1.8993039256731996e-08,0.0013467596672996375,3.772823775182863e-12,1.565669865537399e-05,0.00027420948521394165,6.097349323707227e-09,2.265179839155584e-10,3.2570836249108327e-12,5.870271310563676e-10,8.382848278138686e-08,3.76,0.0,0.13139636040724278,0.9920212782919636,0.0023602670112837162,0.0006012431745306023,0.40085898519544405,0.3862791057274019,4.4147449206978986e-10,7.279622065646213e-16,3.473357597202661e-05,3.732220794838449e-06,2.0831444624027796e-13,2.779777578294021e-12,5.842790571232727e-11,0.0010443975784398224,1.123670857989073e-11,8.732337521377864e-09,5.710517609010463e-09,3.239625962834802e-06,1.2639928177786179e-06,2.0220871380707787e-07,1.5625749731466654e-07,2.913355792896545e-14,9.849202813474093e-16,3.7336495731926836e-12,7.020303295930579e-13,4.924066062121002e-06,8.235385504503985e-08,1.1128898362623997e-06,5.922081980360779e-07,3.8439346314095514e-16,1.0000154644272565e-07,5.016267565235695e-09,1.8579732149171226e-08,0.0008291857237794103,3.864804252300229e-05
0.03472094626127645,0.5229073796495733,4.699194605579167e-08,4.177722487472677e-08,2.8383633913486606e-07,5.429096795597557e-05,0.0,0.0,0.0001681121648232566,6.993515660669921e-05,0.00804153633484988,6.772357893198555e-05,8.760609287231798e-09,1.074024006964374e-23,1.0318449095965023e-16,6.846522064917439e-11,4.593798731872056e-05,0.0025558334054204164,5.249164383858333e-10,2.4450513238839534e-14,3.3359505909535215e-05,6.955607917861463e-14,2.635206217868523e-12,3.1581036614485153e-06,1.909745913372585e-08,0.001358872847502679,3.830077812172083e-12,1.5897382541645568e-05,0.0002771141627181487,6.175931314980908e-09,2.2855545919357472e-10,3.2956497594542364e-12,5.910498686866074e-10,8.520629899937723e-08,3.76,0.0,0.13102160310480687,0.9919572898383424,0.0023809532667899546,0.000606887168862764,0.40128722705143566,0.38658354330947864,4.4026332475763516e-10,7.280534430356676e-16,3.473133554679609e-05,3.7657432669636963e-06,2.094040279435193e-13,2.7945301639491674e-12,5.874013991401606e-11,0.0010499961752734382,1.124397775091708e-11,8.77928435796108e-09,5.73970432834608e-09,3.2562458762060325e-06,1.27050382744176e-06,2.029493170395967e-07,1.5684193585833364e-07,2.9286120222493856e-14,9.900779480430718e-16,3.7531875950947575e-12,7.082941994886073e-13,4.94864164925031e-06,8.276639915327035e-08,1.1286607025580124e-06,5.939883786579513e-07,3.863488833599969e-16,1.0048646633944415e-07,5.076617726257322e-09,1.8615463140551426e-08,0.0008345203359264205,3.910012755826665e-05
0.034791498417662006,0.5229473729407771,4.716176825751416e-08,4.1958678094661426e-08,2.8514814705632153e-07,5.478859497001942e-05,0.0,0.0,0.0001685226987942955,7.032997732819073e-05,0.008113402243385923,6.8407739178051e-05,8.840390025447644e-09,1.0902684976980518e-23,1.0436121582575811e-16,6.883204953783352e-11,4.6081952590785835e-05,0.0025709000458107997,5.317136123406042e-10,2.463634581438018e-14,3.3470145549827165e-05,6.987463242525063e-14,2.6539242908888977e-12,3.1941295202090985e-06,1.9202097309063876e-08,0.0013710461202438215,3.888178966581642e-12,1.61409151924183e-05,0.0002800355885835131,6.255236726786682e-09,2.3060633582110588e-10,3.3345311885877298e-12,5.950920586294591e-10,8.660156221504276e-08,3.76,0.0,0.13064789139721109,0.991892993370897,0.0024017406926933635,0.0006125632052739803,0.4017147258165496,0.3868866058035324,4.3905552309031924e-10,7.281436180917879e-16,3.4729084337106735e-05,3.7994350691913956e-06,2.1049571334182625e-13,2.80931124192558e-12,5.905298246237847e-11,0.001055601430233784,1.1251202575370154e-11,8.826330874248548e-09,5.76894659914002e-09,3.2728943128224467e-06,1.2770265797691044e-06,2.0369063985534187e-07,1.5742698901672168e-07,2.9438986492439256e-14,9.95245891245649e-16,3.7727644126047655e-12,7.145890189201741e-13,4.973256444623304e-06,8.317957460925587e-08,1.1445850978908627e-06,5.957657392904852e-07,3.88307666581184e-16,1.0097202474285365e-07,5.1373167285087144e-09,1.865103120275285e-08,0.0008398631513269313,3.95555781826703e-05
0.034862050574047565,0.5229873018192938,4.7331831230609033e-08,4.21403872275212e-08,2.864621089114336e-07,5.528937662961695e-05,0.0,0.0,0.000168933376402647,7.07260579994642e-05,0.008185664569189465,6.909663027639719e-05,8.92065850659441e-09,1.1067255555074715e-23,1.0554901152953368e-16,6.919971422141533e-11,4.622575335932663e-05,0.00258600637565056,5.385743191777459e-10,2.4823084412716156e-14,3.35808772926866e-05,7.019463699871323e-14,2.6727126622928653e-12,3.230405317209367e-06,1.9306958172765577e-08,0.001383279567120513,3.947138524621482e-12,1.6387320950919454e-05,0.00028297377542701676,6.335270573656317e-09,2.3267071033021517e-10,3.3737297381536163e-12,5.991539163069927e-10,8.801442958444028e-08,3.76,0.0,0.13027522240403203,0.9918283882823903,0.002422629510409918,0.0006182713762962564,0.4021414848352638,0.38718829557195433,4.37851077718901e-10,7.282327324707498e-16,3.4726822321697375e-05,3.833296490653026e-06,2.115895381875718e-13,2.824121333452626e-12,5.936644437595628e-11,0.0010612135000936595,1.125838312060097e-11,8.873478748868452e-09,5.798245443408797e-09,3.2895718519065958e-06,1.2835613047808641e-06,2.0443271057976107e-07,1.5801267926814268e-07,2.9592162247839156e-14,1.0004242971953066e-15,3.792380730653808e-12,7.209148299419033e-13,4.99791129613882e-06,8.359339575772141e-08,1.1606639608171332e-06,5.975403475847421e-07,3.9026988019107064e-16,1.014582381567713e-07,5.198365152659221e-09,1.8686440632638546e-08,0.0008452141102667683,4.001440711200271e-05
0.034932602730433124,0.5230271666050311,4.75021448528815e-08,4.232236191023982e-08,2.877782852822812e-07,5.579332749945854e-05,0.0,0.0,0.00016934422025708434,7.112341665764779e-05,0.008258324070251233,6.979027663489645e-05,9.001417266024974e-09,1.123398358925831e-23,1.0674799272268366e-16,6.95682281072537e-11,4.6369394889804744e-05,0.002601152273045935,5.454990424753398e-10,2.5010734983002574e-14,3.3691700747525036e-05,7.051610304530535e-14,2.691572129728669e-12,3.2669318835841865e-06,1.9412046052842445e-08,0.0013955732717339082,4.00696790883991e-12,1.6636624330526122e-05,0.00028592873621171997,6.416037831131939e-09,2.347486795615541e-10,3.413247247242332e-12,6.032356542184963e-10,8.944505936739445e-08,3.76,0.0,0.12990359325184117,0.9917634739539697,0.002443619946189292,0.0006240117755573669,0.4025675074531221,0.3874886149574433,4.3664997931679255e-10,7.283207868836738e-16,3.472454947890017e-05,3.867327826487257e-06,2.1268553836072752e-13,2.8389609570554718e-12,5.968053661809381e-11,0.0010668325435491206,1.126551945319578e-11,8.920729653797899e-09,5.8276018783625655e-09,3.306279069747554e-06,1.2901082315613802e-06,2.0517555708656716e-07,1.5859902872585152e-07,2.974565295795659e-14,1.0056133507913628e-15,3.812037249675817e-12,7.272716756389235e-13,5.022607050283855e-06,8.400787686527119e-08,1.1768982383238979e-06,5.993122708484833e-07,3.9223559177217217e-16,1.0194512303560938e-07,5.259763627428079e-09,1.8721695803083507e-08,0.0008505731543196396,4.047662718309404e-05
0.03500315488681868,0.5230669676177176,4.7672717215428674e-08,4.250460927631528e-08,2.890967367963013e-07,5.630046226305764e-05,0.0,0.0,0.00016975525274813032,7.152207136601504e-05,0.008331381515404834,7.048870288551214e-05,9.08266895150048e-09,1.140289831515574e-23,1.0795829468379523e-16,6.993760478413015e-11,4.651288240330264e-05,0.0026163376179760478,5.524882740693866e-10,2.5199305485006176e-14,3.3802615524401264e-05,7.083904078012968e-14,2.710503508814585e-12,3.3037100601271213e-06,1.951736537228943e-08,0.001407927319441758,4.067678687312596e-12,1.688884999570588e-05,0.00028890048420938117,6.497543601790994e-09,2.36840341859242e-10,3.4530855783927056e-12,6.073374904560877e-10,9.089361080491605e-08,3.76,0.0,0.12953300107335095,0.9916982497565774,0.0024647122305263133,0.0006297844976517864,0.4029927970166936,0.3877875662854176,4.3545221857710913e-10,7.284077820252704e-16,3.472226578668993e-05,3.901529377108897e-06,2.1378374975851818e-13,2.853830634322304e-12,5.999527021664211e-11,0.0010724587209121098,1.1272611639099014e-11,8.968085271105562e-09,5.857016927033608e-09,3.323016543603145e-06,1.2966675893583185e-06,2.0591920746738356e-07,1.591860597113894e-07,2.989946416806123e-14,1.010813239504808e-15,3.831734679472785e-12,7.336596000018368e-13,5.047344552900595e-06,8.442303220393673e-08,1.1932888848625313e-06,6.010815757268474e-07,3.942048689491139e-16,1.0243269581564707e-07,5.321512825899119e-09,1.8756800950037987e-08,0.0008559402261735885,4.094225133999414e-05
