Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087),F(37)
3.00817867107791e-05,0.6632821826925042,1.0075459185346002e-06,1.2394997923643506e-07,1.247653205114532e-07,4.101997243085292e-05,0.0,0.0,2.6175293262313806e-05,4.994503130176398e-07,7.071503706969881e-06,2.663175822242736e-07,3.373428346144976e-10,7.201597048139378e-21,3.4554694069854685e-15,2.4531992788057926e-10,8.11342681673959e-07,9.943392571765515e-06,1.182894865689672e-11,3.378696882036218e-13,9.932212237470922e-06,1.5595461221644309e-12,5.307035595814663e-12,2.2302759674363537e-11,1.7217833046355986e-11,4.234976742512715e-06,2.716488944693645e-10,1.0841744037909605e-08,3.162893009505098e-11,7.725776937550904e-14,7.489473086877192e-13,3.4450559943400903e-13,2.587035907437456e-10,2.3161494610289058e-10,3.76,0.0,0.4470665650586999,0.9996593762227983,2.1097234669595383e-05,4.09620375698538e-06,0.2657645138741208,0.26571564467214837,4.96109842139979e-07,3.311121285577946e-12,0.00028581179903868035,3.6161157432528756e-07,1.532409939526621e-12,4.60451452382505e-13,6.92536477800875e-12,1.1719087125312716e-05,8.754769267656533e-11,1.7499108668999815e-08,2.174447085928304e-08,7.415159531593584e-07,2.97801401020227e-06,1.3001826719097685e-07,1.329995231265224e-07,4.813709949422254e-15,6.532408542997615e-16,1.1173465550775014e-11,3.563168062037996e-13,2.9336765014586165e-07,6.472610363936972e-09,4.710109159541531e-09,5.171257197870841e-10,5.0540747972670754e-15,3.730659578544096e-10,5.516228993299328e-09,1.4507671178943434e-08,7.23420686779451e-05,2.801012095064765e-07,4.6683792466334745e-07,2.5087759128717563e-09,1.5882324226789403e-11,1.1116915832465781e-12,1.1363533693159923e-08,5.388173171103336e-15,1.7097491916562868e-10,1.281561416193334e-12,3.865753092221518e-06,9.05083949191845e-09,8.666175334327022e-18,1.2222603017766394e-18,5.58348909627249e-15,6.504168339352171e-11
3.0467737757020868e-05,0.6635906870027267,1.0204476930825024e-06,1.2577344359261733e-07,1.2715790761102346e-07,4.180218367837133e-05,0.0,0.0,2.6632752584905373e-05,5.110769392034483e-07,7.336058860815134e-06,2.7553436602816034e-07,3.433661932990649e-10,7.570867850826381e-21,3.586694185953978e-15,2.51420741089796e-10,8.338328669826807e-07,1.0177987206452127e-05,1.2338404873598952e-11,3.5112418661124645e-13,1.0173050889023839e-05,1.5980696668313827e-12,5.42644502287894e-12,2.328558724114908e-11,1.7841043029377275e-11,4.383768967426527e-06,2.7326265116464943e-10,1.1174014429861562e-08,3.356828108070817e-11,8.151001434113749e-14,7.79746602779555e-13,3.5294064668043654e-13,2.619689423181079e-10,2.3501821267616024e-10,3.76,0.0,0.44439746890309567,0.9996581491655513,2.158823236991053e-05,4.1597553757534095e-06,0.26843262866306505,0.2683823873703348,4.931741289139539e-07,3.30286639043146e-12,0.00028581144787841883,3.7502914906448655e-07,1.571068136933374e-12,4.719732797526633e-13,7.1240664265715595e-12,1.2033075941859292e-05,8.838512251079183e-11,1.795439355548798e-08,2.2288635731355793e-08,7.608015165816873e-07,3.0715844106825857e-06,1.3294234076503443e-07,1.3600452276044873e-07,4.9312523371584175e-15,6.691848847489345e-16,1.1446093491055085e-11,3.6781965168356003e-13,3.0090662727190796e-07,6.673129520508086e-09,4.811373729545941e-09,5.312180391823288e-10,5.177555768880289e-15,3.8247641327410643e-10,5.530797993218492e-09,1.4641170854739546e-08,7.372664892181895e-05,2.911188314838662e-07,4.708693348713599e-07,2.5292621946300513e-09,1.6473882125842445e-11,1.1532059992552317e-12,1.1756396027096627e-08,5.575857709197968e-15,1.7749455902041084e-10,1.3298363863008693e-12,3.9122657373500155e-06,9.353073072465394e-09,8.992560750285517e-18,1.2682876108336498e-18,5.8417289994660395e-15,6.637843588790049e-11
3.0853688803262634e-05,0.6638973524534779,1.033492316445996e-06,1.2762137095051496e-07,1.295912418693977e-07,4.25908083895528e-05,0.0,0.0,2.7093478739922206e-05,5.228030972950558e-07,7.607487627847881e-06,2.8497524293873353e-07,3.4949956542551247e-10,7.957346451455915e-21,3.722175256755123e-15,2.576283455037513e-10,8.568801252774167e-07,1.0414828710000017e-05,1.2865483199919471e-11,3.6477482823179933e-13,1.0416388918353699e-05,1.6370148515408187e-12,5.54801597151272e-12,2.430650918422058e-11,1.848518147467291e-11,4.536250635110932e-06,2.7489134629254877e-10,1.1513664128193449e-08,3.561550784993619e-11,8.598150304852439e-14,8.115056181931008e-13,3.615193336551375e-13,2.65293903650546e-10,2.3844440764165374e-10,3.76,0.0,0.44174428802751736,0.9996569056781073,2.208637943285988e-05,4.2238353948011496e-06,0.27108482422409563,0.2710331870666111,4.902559443870253e-07,3.294660729977885e-12,0.00028581109202297227,3.887515988999136e-07,1.6104045019188396e-12,4.836997914869059e-13,7.327061467640509e-12,1.235192723573337e-05,8.921676948573397e-11,1.841817612003771e-08,2.2842264442559602e-08,7.804362287168066e-07,3.167071893139507e-06,1.3590815630071947e-07,1.3905256698870647e-07,5.0507963241054134e-15,6.85400349853115e-16,1.1723365586387826e-11,3.7957583295641347e-13,3.085763850149088e-07,6.877651607268243e-09,4.915064329371459e-09,5.456536860658114e-10,5.3031352507426854e-15,3.920453797990797e-10,5.544758412507691e-09,1.4775792691610269e-08,7.512308065421798e-05,3.0241396593493485e-07,4.749306960896895e-07,2.5498972723697985e-09,1.7083745045301513e-11,1.1960068468520053e-12,1.2158619725150529e-08,5.768038802956742e-15,1.8421724960858218e-10,1.3795919962108867e-12,3.958733521624306e-06,9.662449902422998e-09,9.328955773823186e-18,1.3157264015961491e-18,6.109756141774257e-15,6.774298095605011e-11
3.1239639849504405e-05,0.6642021900402869,1.0466806904881857e-06,1.2949400028958173e-07,1.320658643764296e-07,4.338589043951138e-05,0.0,0.0,2.755750704368398e-05,5.346285752258346e-07,7.885908790057932e-06,2.94644023011528e-07,3.5574428576017367e-10,8.36176281410039e-21,3.862031651398335e-15,2.639441150306369e-10,8.804970873995342e-07,1.0653902898015559e-05,1.3410683891791823e-11,3.788304533230102e-13,1.066221331100993e-05,1.6763798898912878e-12,5.6717772235069866e-12,2.5366963292012664e-11,1.9150913634071324e-11,4.692485453064629e-06,2.765347107755426e-10,1.1860817436679502e-08,3.777628518896594e-11,9.068295675632117e-14,8.44247014785213e-13,3.702434646974934e-13,2.686791188993319e-10,2.4189395086017286e-10,3.76,0.0,0.4391069273680141,0.9996556455637702,2.2591765313687607e-05,4.288457497809878e-06,0.27372119560812813,0.2736681385676778,4.873551835382628e-07,3.286504007329532e-12,0.00028581073141608574,4.0278159671691156e-07,1.650427111446635e-12,4.956337463533901e-13,7.534420385951909e-12,1.2675688825104298e-05,9.004267818082292e-11,1.889057510188253e-08,2.340547720394227e-08,8.00424796585769e-07,3.264504819740653e-06,1.3891609337925862e-07,1.4214404454302756e-07,5.1723670157149744e-15,7.018906533375262e-16,1.2005340202899343e-11,3.915892358696736e-13,3.163785944411555e-07,7.086234336954399e-09,5.021298451331678e-09,5.60440346055203e-10,5.4308395234686725e-15,4.0177483245156224e-10,5.558128501290653e-09,1.4911538205633292e-08,7.653145179743078e-05,3.139901777789778e-07,4.790219910123579e-07,2.570680973053788e-09,1.771241172985727e-11,1.2401292157743753e-12,1.257035634749915e-08,5.9647894257641346e-15,1.9114855605216553e-10,1.4308682772247848e-12,4.005158465111714e-06,9.979089314288628e-09,9.675631006528787e-18,1.3646148302156803e-18,6.387885728902027e-15,6.913575053747482e-11
3.1625590895746175e-05,0.6645052106934946,1.0600137329935562e-06,1.313915741254273e-07,1.3458232398496082e-07,4.418747365499063e-05,0.0,0.0,2.8024872934910403e-05,5.4655320487232e-07,8.171442618025675e-06,3.0454456413006105e-07,3.6210172009790254e-10,8.784875118691415e-21,4.006385282492992e-15,2.703694370386497e-10,9.04696576026371e-07,1.0895195732395467e-05,1.397451951864863e-11,3.933000504673268e-13,1.0910511104942192e-05,1.7161629978812166e-12,5.79775788999763e-12,2.6468440643754153e-11,1.9838923405374708e-11,4.852537908432538e-06,2.781924807464093e-10,1.22156005082758e-08,4.005657049888033e-11,9.56255833746567e-14,8.779939416103148e-13,3.7911486203462515e-13,2.721252469671376e-10,2.4536726117841003e-10,3.76,0.0,0.4364852924283165,0.9996543686234307,2.3104480180555292e-05,4.353635557189236e-06,0.2763418372995385,0.27628733610990064,4.844717419782694e-07,3.278395927383551e-12,0.00028581036600081543,4.1712181273658914e-07,1.691144108568917e-12,5.077779334537033e-13,7.746214564356404e-12,1.300440973263437e-05,9.086289276471453e-11,1.9371710562045536e-08,2.3978395457569033e-08,8.207719698615097e-07,3.3639118658649856e-06,1.4196653365316475e-07,1.452793463101244e-07,5.295989754847207e-15,7.186592314462325e-16,1.2292076277341397e-11,4.038637962415798e-13,3.2431493931193364e-07,7.298936051048888e-09,5.130198432746827e-09,5.755858174602203e-10,5.560695123177056e-15,4.116667607322006e-10,5.5709261948033e-09,1.5048409095418402e-08,7.795185022230444e-05,3.2585105635872887e-07,4.831432083152491e-07,2.591613157405491e-09,1.8360393035097143e-11,1.2856090459370761e-12,1.2991759395682717e-08,6.166183486839959e-15,1.9829417745928058e-10,1.4837062119709259e-12,4.0515425803414525e-06,1.0303112327787595e-08,1.0032863480691494e-17,1.4149919596011781e-18,6.676441897106141e-15,7.055718201674506e-11
3.239749298822971e-05,0.6651058445927427,1.0871175746703539e-06,1.3526254383293493e-07,1.3974298943050131e-07,4.5810318733511694e-05,0.0,0.0,2.8969759871793183e-05,5.706994612715057e-07,8.764336921460831e-06,3.2505660355392904e-07,3.751603517394766e-10,9.690367652219963e-21,4.309086780404718e-15,2.8355435835607666e-10,9.5489541799859e-07,1.1384381915878268e-05,1.5160209441987036e-11,4.2351787486952395e-13,1.1414475310742016e-05,1.7969762995703075e-12,6.056495639398674e-12,2.8800709145406395e-11,2.1284607882180123e-11,5.184357629980356e-06,2.8155020737755413e-10,1.2948570062096918e-08,4.500100156608244e-11,1.0628175833581442e-13,9.485995105183854e-13,3.973068376875427e-13,2.792029515921573e-10,2.5238685442297865e-10,3.76,0.0,0.4312888245377823,0.9996517634560423,2.415226120738816e-05,4.4857159782715455e-06,0.2815363067331548,0.28147884343517515,4.787564022977431e-07,3.2623245240333877e-12,0.00028580962051384066,4.4674357206130706e-07,1.7746941851723557e-12,5.327083163331555e-13,8.183398822065495e-12,1.3676931671193477e-05,9.248641424799578e-11,2.0360677940187208e-08,2.515384049607669e-08,8.625613561440094e-07,3.5687645922650226e-06,1.4819646126037694e-07,1.516829973241734e-07,5.54949402490158e-15,7.530451297096224e-16,1.2880071536650921e-11,4.292123857185269e-13,3.4059683886123106e-07,7.736932956086343e-09,5.356510606992279e-09,6.069849732585942e-10,5.826967775891564e-15,4.319460808826239e-10,5.594874644475365e-09,1.5325534698267937e-08,8.08290802659763e-05,3.5044129426213773e-07,4.914753942207594e-07,2.6339225854481364e-09,1.971640535209702e-11,1.3807892436756266e-12,1.3864188642599274e-08,6.583202315805476e-15,2.132518539486299e-10,1.5942358904269765e-12,4.144196340116019e-06,1.0973801836723455e-08,1.0780141522133355e-17,1.520373259267846e-18,7.286176823595677e-15,7.348780676929852e-11
3.316939508071324e-05,0.6656993403002442,1.1148115050966291e-06,1.392362943591803e-07,1.4507778789534145e-07,4.7459693758947474e-05,0.0,0.0,2.992842565173523e-05,5.952413705700979e-07,9.387163192395082e-06,3.465432002327354e-07,3.886870230105978e-10,1.0680493806914782e-20,4.631315432748902e-15,2.9719449248242566e-10,1.0075832707872233e-06,1.1882277862268824e-05,1.642691162952514e-11,4.55503275505437e-13,1.192817888905359e-05,1.8794405374273283e-12,6.3244691035106025e-12,3.131638578437097e-11,2.2828099515434442e-11,5.532241587294207e-06,2.8496251733056706e-10,1.3713620513048244e-08,5.050265508074734e-11,1.1805025769213665e-13,1.023517815664952e-12,4.1611021511620895e-13,2.8653258789627094e-10,2.5950652350250923e-10,3.76,0.0,0.4261541396032321,0.9996490885336674,2.5230458675080855e-05,4.620191412289749e-06,0.28666897720516454,0.2866084516610312,4.7310910270708484e-07,3.2464441943543373e-12,0.00028580885509237405,4.77638214407438e-07,1.8611212832844864e-12,5.585138825295168e-13,8.639203826789509e-12,1.4369909642917738e-05,9.408767924277916e-11,2.138606614569871e-08,2.6369596503393978e-08,9.058433032046311e-07,3.7818657887303336e-06,1.5460103706811084e-07,1.582666936085063e-07,5.811517031963711e-15,7.885862335991437e-16,1.3487834933628919e-11,4.556541058933437e-13,3.5743583563248605e-07,8.192121715083626e-09,5.59508254750262e-09,6.399159187533338e-10,6.1021708654968926e-15,4.528995813131819e-10,5.616741411026105e-09,1.5607186647629247e-08,8.375547342047397e-05,3.7621388884927226e-07,4.999272798911528e-07,2.676825097037977e-09,2.115612223302762e-11,1.4818527861907264e-12,1.4777175225313985e-08,7.019705717576679e-15,2.2913868067094285e-10,1.7115288358763598e-12,4.2367107598658246e-06,1.1675521261122701e-08,1.157314096706725e-17,1.632201812739663e-18,7.941742179412831e-15,7.653846038428974e-11
3.3941297173196775e-05,0.6662857829343215,1.1431034449437824e-06,1.4331490004408213e-07,1.5059139840633967e-07,4.9135948875992864e-05,0.0,0.0,3.090115856831995e-05,6.201790926794737e-07,1.0040939103431526e-05,3.6903699080222264e-07,4.026938192818328e-10,1.1762443639613014e-20,4.9741575225621e-15,3.113014576503777e-10,1.0628701497440122e-06,1.2388776484416923e-05,1.7779201615682046e-11,4.893337521401545e-13,1.2451520034046441e-05,1.9635415386108357e-12,6.601923998717146e-12,3.4029523692570087e-11,2.4475596292413384e-11,5.896734539267303e-06,2.884274816344037e-10,1.4511831712998517e-08,5.6620829917272467e-11,1.310405254802335e-13,1.102953054982997e-12,4.355402616363272e-13,2.941199694143852e-10,2.667295973760985e-10,3.76,0.0,0.42108050173345973,0.9996463421735456,2.6339821061871155e-05,4.75717964012141e-06,0.29174058455237184,0.29167689449920486,4.6752903042213187e-07,3.230752640603125e-12,0.0002858080692551691,5.098270813090047e-07,1.9504931317330982e-12,5.852180955339155e-13,9.114234407499581e-12,1.5083780041333597e-05,9.5667026770138e-11,2.2448885696230448e-08,2.762668125168767e-08,9.506575094712608e-07,4.0034562844408714e-06,1.6118339737580835e-07,1.6503364856597965e-07,6.082270956249813e-15,8.253113123084135e-16,1.411586005205057e-11,4.832222917722594e-13,3.74845927997789e-07,8.664991967271753e-09,5.847083721929313e-09,6.744454240897231e-10,6.386526504223202e-15,4.745437895028467e-10,5.6366598518145905e-09,1.589338481474249e-08,8.673173261820843e-05,4.0319844996078407e-07,5.084989817254375e-07,2.7203207378074465e-09,2.2684096424245435e-11,1.589119985763455e-12,1.573201950134576e-08,7.476319823847095e-15,2.460054177488847e-10,1.835949596240094e-12,4.329101693121246e-06,1.240930197553454e-08,1.2414326065367936e-17,1.750825091070547e-18,8.646078136190019e-15,7.971283453120901e-11
3.471319926568031e-05,0.6668652566225237,1.172001570009864e-06,1.4750049543120678e-07,1.562886308809765e-07,5.083943459777316e-05,0.0,0.0,3.1888249217614e-05,6.455134228193237e-07,1.0726707967112296e-05,3.9257142610153e-07,4.1719336209909334e-10,1.2943965296371181e-20,5.3387522404169515e-15,3.258871150586955e-10,1.1208696192516913e-06,1.290377299464641e-05,1.9221882124463825e-11,5.250894039706011e-13,1.2984397781468519e-05,2.049265180403506e-12,6.889112111144679e-12,3.6955227300529604e-11,2.6233648312692274e-11,6.278394471926957e-06,2.9194324954353607e-10,1.534431697131724e-08,6.342077598658113e-11,1.4537200701774196e-13,1.1871186051311317e-12,4.55612568130063e-13,3.0197115635764613e-10,2.7405940196463114e-10,3.76,0.0,0.416067183793683,0.999643522651503,2.7481109595804803e-05,4.8968014821722555e-06,0.2967518558731773,0.2966848968582036,4.620153823941387e-07,3.2152475925209216e-12,0.0002858072625091415,5.43331539471135e-07,2.0428786849078162e-12,6.128449552842379e-13,9.609111024614406e-12,1.581899932899541e-05,9.722478970130008e-11,2.35501703803405e-08,2.89261340986951e-08,9.970444951190247e-07,4.233782100532331e-06,1.679467188930256e-07,1.71987117532266e-07,6.361972381134744e-15,8.632497329531352e-16,1.4764650830386007e-11,5.119511247949399e-13,3.928413774062602e-07,9.156043754428476e-09,6.113776790439767e-09,7.10642357998932e-10,6.680261407983142e-15,4.96895540137663e-10,5.654759369618998e-09,1.6184151600698736e-08,8.975856159400787e-05,4.3142499303713667e-07,5.171907009526787e-07,2.764410026494263e-09,2.430510292207816e-11,1.7029267941510195e-12,1.6730055216094254e-08,7.953686849711969e-15,2.639052935625175e-10,1.9678802361137e-12,4.421384894974455e-06,1.3176204688840322e-08,1.3306279472073205e-17,1.8766072607317073e-18,9.402292096475168e-15,8.30147105861e-11
3.548510135816384e-05,0.6674378444733744,1.2015143072099377e-06,1.5179527593296598e-07,1.6217442801255713e-07,5.2570502146190934e-05,0.0,0.0,3.288999060280802e-05,6.712457723930997e-07,1.1445539382358225e-05,4.1718078832173163e-07,4.3219882305656986e-10,1.423340479159463e-20,5.726294045022736e-15,3.4096357554126153e-10,1.1816989437333356e-06,1.3427164895013124e-05,2.0759993816937148e-11,5.628530028523144e-13,1.3526712009045592e-05,2.136597393881133e-12,7.186291518113184e-12,4.010972664047113e-11,2.810917694927985e-11,6.677792863410733e-06,2.955080468978118e-10,1.621222445611481e-08,7.097424617757642e-11,1.6117499459302684e-13,1.2762375102395444e-12,4.763430584370599e-13,3.1009245881388e-10,2.814992641301083e-10,3.76,0.0,0.41111346730152887,0.9996406282010094,2.86550986834326e-05,5.039180816861049e-06,0.3017035096315944,0.30163317494590464,4.565673651922192e-07,3.199926806991648e-12,0.0002858064343490993,5.78173001138156e-07,2.138348165113228e-12,6.414190120480118e-13,1.0124470133084707e-11,1.6576044313354732e-05,9.876129489090378e-11,2.469097786432518e-08,3.02690166496385e-08,1.045045636286297e-06,4.473094543544186e-06,1.7489422043896856e-07,1.7913039951511529e-07,6.650842435764953e-15,9.024314789835526e-16,1.5434721858270438e-11,5.418756493227288e-13,4.114367229600326e-07,9.665787709045222e-09,6.3965233711585385e-09,7.485777803492692e-10,6.983607024373172e-15,5.199719933381322e-10,5.671165737223272e-09,1.6479511793570824e-08,9.283666535988331e-05,4.609239443870356e-07,5.260027182906218e-07,2.8090939236391715e-09,2.6024149018589817e-11,1.8236255091507035e-12,1.777265032468429e-08,8.452465488714512e-15,2.8289411880636317e-10,2.107721144834476e-12,4.513576028679235e-06,1.3977320268010541e-08,1.425170771049174e-17,2.0099299540103756e-18,1.0213667472422047e-14,8.644796135983657e-11
3.6257003450647376e-05,0.6680036286253858,1.2316503300533726e-06,1.5620149812975729e-07,1.6825386738466684e-07,5.432950377685724e-05,0.0,0.0,3.390667823249638e-05,6.973781509895355e-07,1.2198529905090936e-05,4.4290020878232714e-07,4.4772393815003874e-10,1.5639748931865243e-20,6.138035154035732e-15,3.5654320798844323e-10,1.2454792384258791e-06,1.3958851969212903e-05,2.239882666367009e-11,6.027100737799716e-13,1.4078363436613493e-05,2.2255241675040206e-12,7.493726847758736e-12,4.351045714979914e-11,3.0109495480739697e-11,7.095514959187032e-06,2.99120174515789e-10,1.711673867263608e-08,7.93600983540988e-11,1.7859154502706186e-13,1.370543003597532e-12,4.977480011944866e-13,3.1849044030745404e-10,2.890525155407678e-10,3.76,0.0,0.4062186423234012,0.9996376570122211,2.9862576336647385e-05,5.184444603479178e-06,0.30659625576092675,0.3065224363717667,4.511841948863303e-07,3.1847880677020956e-12,0.00028580558425746937,6.14372943875385e-07,2.236973114044738e-12,6.70965381816996e-13,1.0660964619187422e-11,1.735541243346665e-05,1.0027686330631416e-10,2.5872390323800764e-08,3.165641325275156e-08,1.0947031969260408e-06,4.721650308893842e-06,1.8202916428746263e-07,1.8646683856861625e-07,6.94910694810572e-15,9.428871711256824e-16,1.6126598745339244e-11,5.730317898005336e-13,4.3064679475766316e-07,1.0194745263289967e-08,6.696790179482522e-09,7.88325033535191e-10,7.296799697139505e-15,5.437906510055625e-10,5.686001413020099e-09,1.6779492405112614e-08,9.596675065156072e-05,4.91726146867105e-07,5.349353890194343e-07,2.854373803018164e-09,2.784648490078086e-11,1.951585524833281e-12,1.8861207848387772e-08,8.973331323049891e-15,3.0303040556135235e-10,2.2558918737563173e-12,4.605690671930019e-06,1.4813770597189483e-08,1.525344682838309e-17,2.1511930662248407e-18,1.1083672951574221e-14,9.001655331901223e-11
3.702890554313091e-05,0.66856269023769,1.2624185542439609e-06,1.6072147994607158e-07,1.745321633618014e-07,5.611679308672485e-05,0.0,0.0,3.493861021220068e-05,7.239131496017573e-07,1.2986803738777263e-05,4.6976568620213374e-07,4.637830226311512e-10,1.717267103689793e-20,6.575288125599327e-15,3.726386441208577e-10,1.312335619351856e-06,1.4498736276251641e-05,2.4143931783804377e-11,6.447489682903439e-13,1.4639253625987132e-05,2.31603155061063e-12,7.81168947565348e-12,4.717614493600483e-11,3.224233028627031e-11,7.532160055359593e-06,3.027780066420184e-10,1.805908201447922e-08,8.866494869489846e-11,1.9777646614535893e-13,1.470279050570088e-12,5.198440163014403e-13,3.2717192143660463e-10,2.9672249640155165e-10,3.76,0.0,0.40138200737186586,0.9996346072310098,3.110434459670302e-05,5.3327229090404126e-06,0.31143079576646726,0.31135338024802695,4.458650969314476e-07,3.1698291848055876e-12,0.00028580471170401974,6.519529296508866e-07,2.338826422978416e-12,7.015097591847021e-13,1.1219264149924804e-11,1.8157622056343653e-05,1.0177181015421813e-10,2.709551501887989e-08,3.30894315476391e-08,1.1460603582772024e-06,4.979711592583918e-06,1.8935485755880264e-07,1.9399982521540383e-07,7.256996538908474e-15,9.846480796797563e-16,1.6840818325047867e-11,6.054563683947232e-13,4.504867259948237e-07,1.0743448876183344e-08,7.016155530373513e-09,8.29959833479573e-10,7.620080748412371e-15,5.683693717458903e-10,5.699385846279222e-09,1.708412253095004e-08,9.914952634614319e-05,5.238628659808247e-07,5.439891381770933e-07,2.9002514241088434e-09,2.9777614603473854e-11,2.087194105943502e-12,1.9997166760890365e-08,9.516977248607298e-15,3.243754910560429e-10,2.4128320102758174e-12,4.697744322806609e-06,1.568670946850288e-08,1.631446830877796e-17,2.300815589429811e-18,1.2015972181086146e-14,9.372454917130765e-11
3.780080763561444e-05,0.6691151095089213,1.2938281335677042e-06,1.6535760087442906e-07,1.8101466897422055e-07,5.7932725303524984e-05,0.0,0.0,3.5986087328813605e-05,7.508539251778844e-07,1.3811513442021269e-05,4.978141053963508e-07,4.803909863642276e-10,1.8842579139341687e-20,7.039428442394266e-15,3.8926278603886027e-10,1.3823973518045713e-06,1.5046722146024055e-05,2.6001133776288476e-11,6.890609465461492e-13,1.5209284980561637e-05,2.408105656820774e-12,8.140457777093835e-12,5.112689764883022e-11,3.4515843128005526e-11,7.988341789108977e-06,3.0647998943111296e-10,1.904051638633185e-08,9.8983879163541e-11,2.18898377524711e-13,1.5757009181281328e-12,5.426480860513968e-13,3.361439833017077e-10,3.045125590305308e-10,3.76,0.0,0.3966028693046368,0.9996314769579898,3.23812199533673e-05,5.484148938953051e-06,0.31620782282663723,0.3161266972893077,4.406093060536032e-07,3.155047994591132e-12,0.0002858038161455809,6.909346230973769e-07,2.4439823802909675e-12,7.330784308839632e-13,1.1800055561132775e-11,1.8983212781987425e-05,1.0324644500346527e-10,2.8361484861092338e-08,3.456920305264684e-08,1.1991612458306513e-06,5.247546210281047e-06,1.9687465337279128e-07,2.0173279762431053e-07,7.574746748291075e-15,1.0277461426034886e-15,1.7577928994464303e-11,6.39187123098374e-13,4.709719638388745e-07,1.1312442276430277e-08,7.356316204505152e-09,8.735603594245812e-10,7.95369663263418e-15,5.93726384090333e-10,5.711435770577294e-09,1.739343320103336e-08,0.00010238570384919757,5.573657964029987e-07,5.531644555109953e-07,2.9467289031384886e-09,3.1823307319565373e-11,2.2308571817400797e-12,2.1182002901817567e-08,1.0084113914173466e-14,3.4699366577250744e-10,2.579002080896627e-12,4.789752405360146e-06,1.659732350223277e-08,1.7437885170663646e-17,2.459236472280045e-18,1.3014433909153383e-14,9.757610967064162e-11
3.857270972809798e-05,0.6696609656877051,1.3258884552895906e-06,1.701123023592574e-07,1.8770687820554457e-07,5.977765755801931e-05,0.0,0.0,3.7049413127733924e-05,7.78204186436707e-07,1.4673840652882851e-05,5.27083256413893e-07,4.975633497282982e-10,2.066066798167265e-20,7.531897416260294e-15,4.0642881255377077e-10,1.4557979979781112e-06,1.5602716176820743e-05,2.797654363800528e-11,7.357402597508113e-13,1.578836074465513e-05,2.501732667357329e-12,8.480317367348273e-12,5.5384301407132974e-11,3.693865450994751e-11,8.464688436403518e-06,3.10224639464423e-10,2.0062344902635752e-08,1.1042120417057295e-10,2.421408545138662e-13,1.6870757767099088e-12,5.661775632979425e-13,3.4541397112109386e-10,3.124260712890852e-10,3.76,0.0,0.39188054322507127,0.9996282642475293,3.369403375975868e-05,5.638859071118903e-06,0.32092802189265646,0.3208430699107216,4.354160661376686e-07,3.140442359157734e-12,0.00028580289702576415,7.313398089951416e-07,2.5525167074892406e-12,7.656982897947886e-13,1.2404043269129726e-11,1.9832745757784694e-05,1.047010719047245e-10,2.9671459021551538e-08,3.6096883697906154e-08,1.2540509544967367e-06,5.525427722363944e-06,2.0459195185834043e-07,2.0966924263918218e-07,7.902598162695511e-15,1.072213981784848e-15,1.833849097334503e-11,6.742627262850851e-13,4.921182794042934e-07,1.1902280717680266e-08,7.719094703574684e-09,9.192073427407017e-10,8.297899042181424e-15,6.198802985419301e-10,5.72226548650921e-09,1.7707457245418077e-08,0.00010567599745161687,5.922670689669175e-07,5.624618907752083e-07,2.9938086862335197e-09,3.39896092589909e-11,2.3830001774430153e-12,2.2417229919195812e-08,1.0675470174359515e-14,3.709523062570469e-10,2.7548844859982454e-12,4.881730274844828e-06,1.7546833097819796e-08,1.8626958288580878e-17,2.6269155112134425e-18,1.4083142628486385e-14,1.0157549583433952e-10
