Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49),S(4341),S(4409),C2F(3939),C2H3F2(66),S(4619),CHF3(42),S(4047),CHO2(165),C2H2F3(67),C2H2F3(68),S(5214),CFO(51),CHF2O(615),S(3044),CFO3(5914),CHFO2(172),S(459),C2H4(456)
0.0008213933307096009,0.8209334134584276,0.00011846659140097217,3.535294531531999e-05,7.142177761114772e-05,0.05998996069443338,0.0,0.0,0.0007127853543827458,4.214320410429307e-05,0.5876064171477211,0.025515699769045934,1.3847698678849215e-05,6.686959252948411e-13,1.4392050574449224e-09,3.2080978639302667e-07,0.0022059716951519093,0.007005368970604795,2.9988091246859998e-05,1.5211000819087817e-07,0.006349359382893789,3.0148051623459904e-08,3.804980501137514e-08,0.00039972258793624605,3.896622242412231e-07,0.05613891447462503,1.3009901973069023e-06,0.009251670956425194,0.00393882056305123,2.569272495446729e-06,5.698624958690213e-07,2.386490797039938e-09,5.332717383843836e-07,6.740069727722202e-05,3.76,0.0,3.1247886174408216e-06,0.5500879534891497,0.18181303996318154,0.049889824221982716,1.0695012987887653,0.2584775069300423,5.505894254815011e-09,3.714976455058598e-12,0.0002513411177091037,1.4155874444331709e-05,8.385376643216466e-11,7.223050750737719e-11,2.6074088113129702e-09,0.0059850859448133805,7.187582583994696e-11,1.4250616623552834e-05,1.320110262734904e-05,0.0001527681452683502,0.0030232848530963845,5.764555426216884e-06,6.3652074185645204e-06,1.4695922233093473e-12,2.7687301401260045e-13,7.1326954200556406e-09,1.0349809736294019e-08,4.080069414202514e-05,1.4668285900116592e-06,0.007677929891145289,2.4091452036595417e-12,3.427065701615529e-07,0.0002004027325716162,1.3311056497570846e-08,1.0390494121370264e-06,0.01843237644668891,0.017004202852050284,2.639069019701651e-06,6.43126177402135e-11,3.0581181673348217e-09,3.012563599854077e-07,0.0035712064413993593,4.5272136167046015e-09,5.302520023284858e-06,4.3032387869019277e-07,1.5741729652552304e-05,0.0013419857564538696,0.007356673696745856,2.7377265822609698e-08,2.777444350721695e-13,9.793943448293303e-08,4.073463991348756e-07,1.2295610986193574e-09,0.00020579269790869988,3.0955894533902708e-09,2.5489488299450344e-11,4.211628025547317e-07,7.257292819317836e-08,4.318167301922537e-14,2.8178173385073555e-05,1.0356879100038271e-09,5.50051377998859e-06,2.4278963861330494e-12,3.339407664328909e-11,4.582524560800327e-12,1.406778188795267e-12
0.0008259946995886637,0.8212001654770185,0.0001187515774189354,3.534634373723014e-05,7.139647440574783e-05,0.06026820144363887,0.0,0.0,0.000710627653328082,4.194106928924977e-05,0.5903010926482164,0.025682646453443748,1.3857961106853982e-05,6.743433236754116e-13,1.4432989787429557e-09,3.20979049652645e-07,0.0022070968004049125,0.006991122067959748,3.0008830300978594e-05,1.5274457534554146e-07,0.006370016002260787,3.0396069631928184e-08,3.8075860503022776e-08,0.00040060129361025985,3.885738120622175e-07,0.05593885788602174,1.310684299670474e-06,0.009305090030785576,0.003945361205659363,2.5744802271433472e-06,5.697975600458227e-07,2.3965995630030402e-09,5.347886713349836e-07,6.789806638354813e-05,3.76,0.0,3.11784249116782e-06,0.5482405712958712,0.18268699261616073,0.05011757237396078,1.0708439387933395,0.25698022089637684,5.474054617234335e-09,3.693540739984297e-12,0.0002504970288621177,1.4029921491965985e-05,8.328067205649708e-11,7.175516690007154e-11,2.5905416390282463e-09,0.005952178717111872,7.119635021997052e-11,1.4218304171064867e-05,1.315933739431387e-05,0.00015188502748335838,0.0030163899376266434,5.743121744843125e-06,6.341545857440113e-06,1.4649537709906124e-12,2.759991293938162e-13,7.110836563301297e-09,1.0313140083597377e-08,4.0522417131475184e-05,1.4580945815507074e-06,0.007642627204149638,2.3959617354137217e-12,3.4161885117323653e-07,0.00020005737076941082,1.3171591392707165e-08,1.0399378791752942e-06,0.018501042813815233,0.017013039738327376,2.6539865197132456e-06,6.380470480290775e-11,3.0639841617168484e-09,2.9979255570320725e-07,0.003589208295301849,4.550040485531962e-09,5.332353203985479e-06,4.327599465666111e-07,1.577579027237944e-05,0.0013471083364288055,0.007402619802369121,2.7335484244088593e-08,2.7732053874560474e-13,9.806308687616601e-08,4.0781509355662913e-07,1.2394285092030525e-09,0.00020607261532625727,3.0981342710655097e-09,2.570965600560575e-11,4.2194476207316734e-07,7.275228991643532e-08,4.3115766809312707e-14,2.7991510362049453e-05,1.0301425931041936e-09,5.515499490302136e-06,2.4029325759604096e-12,3.36412624407941e-11,4.539743803086784e-12,1.4149009033234615e-12
0.0008305960684677266,0.8214657165948756,0.00011903864547406112,3.533993094074103e-05,7.1371226738114e-05,0.06054574163381065,0.0,0.0,0.0007084702456784464,4.1739116686620166e-05,0.5929843497305264,0.02584949521621557,1.3867882506043214e-05,6.800392995871018e-13,1.447393657599335e-09,3.211486883071037e-07,0.002208205516865507,0.006976715386053647,3.0028676782993814e-05,1.5337831823343005e-07,0.0063905869951881335,3.064438136721383e-08,3.810173631262211e-08,0.00040146653034877126,3.874828588262821e-07,0.0557374231579335,1.3203856503533988e-06,0.009358306043635396,0.003951790681102628,2.579641845399381e-06,5.697142309875204e-07,2.406660180807196e-09,5.362939828832394e-07,6.83937369410899e-05,3.76,0.0,3.110979826769023e-06,0.546401035274145,0.18355827717424045,0.050343795058915605,1.072179130942988,0.25549231439564507,5.442414613168459e-09,3.672239546994797e-12,0.0002496565250151439,1.3905043208726485e-05,8.271216490550815e-11,7.128344411559235e-11,2.5737964817492024e-09,0.005919481973857572,7.052381542600735e-11,1.4186124680332462e-05,1.311782134180187e-05,0.0001510081910487033,0.003009524789009032,5.7218589215934785e-06,6.3180729442314854e-06,1.4603379754260106e-12,2.751295135969314e-13,7.089060674645105e-09,1.0276217015628415e-08,4.024657655919879e-05,1.449425969156202e-06,0.007607438030983745,2.3828621087829858e-12,3.4053352559275336e-07,0.00019971555379075232,1.3033821507126117e-08,1.040827848518473e-06,0.018568967682068827,0.01702120296421116,2.66888093224238e-06,6.33010347662144e-11,3.0697504993730834e-09,2.98340230001139e-07,0.0036071725455090542,4.572819671675033e-09,5.362045531644201e-06,4.3518468108357557e-07,1.5809066413027666e-05,0.0013522017183894332,0.007448480760751593,2.729240960844954e-08,2.76883524629498e-13,9.818621353826455e-08,4.082836863064631e-07,1.2493333156395383e-09,0.00020635487430020868,3.100486539214704e-09,2.593087000845864e-11,4.227148864713124e-07,7.29296375634285e-08,4.304782117882501e-14,2.7806365721475196e-05,1.0246471835523125e-09,5.5303333228578646e-06,2.3782604285874874e-12,3.388853128399335e-11,4.4973915482061286e-12,1.4229927411000673e-12
0.0008351974373467894,0.8217300730111047,0.00011932781097683779,3.5333709205328594e-05,7.134604281423956e-05,0.060822587789157015,0.0,0.0,0.0007063133293932935,4.153737159041941e-05,0.5956562313003724,0.026016244746692993,1.3877468030302993e-05,6.857844171474575e-13,1.4514895477518412e-09,3.213187629240844e-07,0.0022092980203728095,0.00696215217788437,3.0047644106927183e-05,1.5401127438724954e-07,0.0064110735812191915,3.0892980270332985e-08,3.812744155298461e-08,0.0004023183888145422,3.8638951971076034e-07,0.055534649129602334,1.330094308109722e-06,0.009411318184138588,0.003958109776610642,2.5847581119917748e-06,5.696128299288224e-07,2.416672823994449e-09,5.377877879342831e-07,6.888768477258725e-05,3.76,0.0,3.104199853486837e-06,0.54456929993794,0.18442690326819564,0.050568493808064836,1.0735069263957457,0.2540137151455026,5.410972705013464e-09,3.651071842971672e-12,0.00024881958538513566,1.3781233395244914e-05,8.214821082046987e-11,7.081531291250535e-11,2.557172570021469e-09,0.005886994470045328,6.985814169154022e-11,1.4154078858786123e-05,1.3076553599199548e-05,0.00015013759405019215,0.003002689332064448,5.700765577178904e-06,6.294787155027048e-06,1.4557448910401226e-12,2.7426417685738547e-13,7.067368464530565e-09,1.023904767009059e-08,3.9973149371481375e-05,1.4408221968286416e-06,0.00757236590081944,2.3698458662283212e-12,3.3945061533259563e-07,0.00019937731430980638,1.2897724167777453e-08,1.041719790560722e-06,0.018636154801349846,0.01702870086328013,2.683752925344934e-06,6.280157959390974e-11,3.075418821759917e-09,2.9689931565053133e-07,0.0036250992716104014,4.5955512760314106e-09,5.391597423250155e-06,4.375981141023355e-07,1.5841566246680675e-05,0.001357265951835509,0.0074942563568137594,2.7248070717559322e-08,2.7643368492291105e-13,9.830883313849665e-08,4.0875234945259374e-07,1.2592759460362353e-09,0.00020663940995356176,3.1026478389406667e-09,2.6153140180629454e-11,4.23473269880893e-07,7.310498233820995e-08,4.297788155692971e-14,2.762272717201231e-05,1.0192014258775433e-09,5.545015970294304e-06,2.3538762966356173e-12,3.4135878754057714e-11,4.4554647130308185e-12,1.4310535788344419e-12
0.0008397988062258522,0.8219932409154855,0.00011961908902578946,3.53276816453157e-05,7.132093119717307e-05,0.0610987464329702,0.0,0.0,0.00070415709831215,4.133585863202933e-05,0.5983167804738403,0.026182893782341468,1.3886722826153455e-05,6.915797312735532e-13,1.4555871718935233e-09,3.2148933769045793e-07,0.0022103744853240828,0.006947435649495538,3.0065745612637398e-05,1.5464349212948492e-07,0.00643147696598807,3.11418597765778e-08,3.81529854073028e-08,0.0004031569591999249,3.852939471927868e-07,0.05533057399864858,1.339810339369727e-06,0.009464125662464164,0.003964319267139784,2.589829789148455e-06,5.694936473648698e-07,2.4266376698540216e-09,5.392702086519243e-07,6.937988616374395e-05,3.76,0.0,3.0975018154860384e-06,0.5427453199458677,0.18529288061536262,0.05079167023238908,1.0748273759833755,0.25254435141520903,5.379727366893507e-09,3.6300366029547172e-12,0.00024798618925513447,1.3658485783035548e-05,8.158877462117211e-11,7.035074682295179e-11,2.5406691205168285e-09,0.005854714965145414,6.919925021744323e-11,1.41221675846715e-05,1.3035533339420437e-05,0.00014927319428563465,0.002995883492549068,5.679840365521131e-06,6.27168700261852e-06,1.4511745730255096e-12,2.734031296064208e-13,7.045760643529788e-09,1.0201639066754384e-08,3.970211276385314e-05,1.4322827138083152e-06,0.00753741420453552,2.356912519900905e-12,3.383701416168699e-07,0.00019904268401018494,1.2763277008284151e-08,1.0426141600554213e-06,0.018702607971895747,0.017035541687256694,2.698603152158332e-06,6.230631067873852e-11,3.080990759550539e-09,2.95469745747628e-07,0.0036429885536864936,4.618235400118145e-09,5.42100932528773e-06,4.400002791961163e-07,1.587329799563607e-05,0.001362301089284564,0.0075399463854144855,2.7202496060167394e-08,2.759713086392735e-13,9.843096647908898e-08,4.092212492573819e-07,1.2692568199827513e-09,0.00020692615813502985,3.104619751055918e-09,2.6376476243582714e-11,4.24220006817424e-07,7.327833556200525e-08,4.290599287661097e-14,2.744058251075695e-05,1.013805059530241e-09,5.559548135860736e-06,2.329776579016745e-12,3.438330051973131e-11,4.4139601686323515e-12,1.4390832964302377e-12
0.0008444001751049151,0.8222552264917425,0.00011991249618046186,3.532185073257199e-05,7.129590031042192e-05,0.06137422408656491,0.0,0.0,0.0007020017415142321,4.1134601691284276e-05,0.6009660405936225,0.026349441115498598,1.3895651999542777e-05,6.974258077420959e-13,1.4596868861070456e-09,3.216604341133606e-07,0.002211435084385169,0.006932568953893778,3.0082994554918894e-05,1.5527500955746362e-07,0.006451798339384517,3.139101355098574e-08,3.8178376521839774e-08,0.0004039823311510693,3.8419629047216137e-07,0.055125235240735475,1.3495338434640144e-06,0.009516727712281119,0.003970419913759347,2.594857636747965e-06,5.693569638480584e-07,2.4365549037772927e-09,5.407413616375459e-07,6.987031792377133e-05,3.76,0.0,3.0908849742329292e-06,0.54092905012497,0.1861562190293215,0.05101332603041872,1.0761405301648075,0.25108415210377366,5.348677086339657e-09,3.6091328103509504e-12,0.0002471563159851397,1.3536794028564876e-05,8.103382294739898e-11,6.988971981926235e-11,2.524285366123273e-09,0.005822642223790955,6.854706326137702e-11,1.4090391244654732e-05,1.2994759547681034e-05,0.00014841495017726823,0.002989107197626751,5.659081902055972e-06,6.248770957370698e-06,1.4466270850796083e-12,2.7254638383198437e-13,7.024237951991787e-09,1.0163998092734957e-08,3.943344419700125e-05,1.423806975085116e-06,0.007502586179254177,2.3440616314431026e-12,3.372921247916647e-07,0.0001987116933737909,1.2630458027360711e-08,1.043511416322147e-06,0.018768331047552503,0.017041733593814296,2.7134323324575656e-06,6.181520008703624e-11,3.086467929283542e-09,2.940514534380799e-07,0.003660840472409787,4.640872146206783e-09,5.450281785227765e-06,4.4239121857487454e-07,1.5904269847940013e-05,0.001367307186698272,0.007585550652737537,2.7155713735403845e-08,2.754966808414777e-13,9.855263253847822e-08,4.096905538974115e-07,1.2792763985491126e-09,0.00020721505556766005,3.1064038554752995e-09,2.6600888847499987e-11,4.2495519214624753e-07,7.344970869344362e-08,4.283219945686813e-14,2.725991961419551e-05,1.008457822504371e-09,5.57393053566116e-06,2.3059577241502213e-12,3.463079235346244e-11,4.372874784620899e-12,1.4470817773636257e-12
0.0008490015439839779,0.8225160359246927,0.00012020804846950515,3.531621873047096e-05,7.127095830672315e-05,0.061649027269390845,0.0,0.0,0.0006998474442963337,4.093362405170748e-05,0.6036040551710931,0.02651588558200655,1.3904260581687114e-05,7.033232048223e-13,1.4637891101807503e-09,3.2183209781816744e-07,0.0022124799889637224,0.006917555202060548,3.0099404002618554e-05,1.559058642074166e-07,0.006472038878887349,3.164043523072385e-08,3.8203623688446474e-08,0.0004047945938694309,3.8309669630215414e-07,0.05491866976186938,1.3592649058164313e-06,0.009569123585697914,0.003976412466665126,2.599842396283549e-06,5.692030785940878e-07,2.446424709919324e-09,5.42201361755076e-07,7.03589572748837e-05,3.76,0.0,3.0843486055319925e-06,0.539120445441135,0.187016928397893,0.05123346296781293,1.07744643909903,0.24963304661558827,5.317820361621922e-09,3.5883594560435653e-12,0.00024632994499859077,1.3416151728139133e-05,8.048332186226828e-11,6.943220594025788e-11,2.5080205374702308e-09,0.005790775014784863,6.790150395633162e-11,1.405875038186622e-05,1.2954231272341572e-05,0.00014756282022965384,0.0029823603753827946,5.638488831498846e-06,6.226037521954163e-06,1.4421024748443078e-12,2.7169394847975975e-13,7.002801051927683e-09,1.0126131530321681e-08,3.916712122455299e-05,1.4153944402520298e-06,0.0074678849428564485,2.3312927430058654e-12,3.3621658463365023e-07,0.00019838437201107816,1.2499245468601521e-08,1.0444120013875628e-06,0.0188333279215264,0.01704728466488475,2.7282411673907976e-06,6.132821943316691e-11,3.091851936347429e-09,2.92644371596749e-07,0.00367865510894292,4.663461617187834e-09,5.479415333322941e-06,4.447709733232962e-07,1.5934490007613055e-05,0.0013722843027887315,0.007631068974024366,2.7107751575905142e-08,2.750100838908675e-13,9.867384922657142e-08,4.101604256837777e-07,1.289335131018575e-09,0.00020750603969265995,3.1080017308696775e-09,2.6826388398228065e-11,4.256789212097814e-07,7.361911331479337e-08,4.275654519689089e-14,2.708072643898958e-05,1.0031594467363532e-09,5.588163896342085e-06,2.2824162207975393e-12,3.487835010491112e-11,4.3322053901009046e-12,1.4550489079149237e-12
0.0008536029128630408,0.8227756753621404,0.00012050576149521351,3.531078814474042e-05,7.124611330506074e-05,0.0619231624987328,0.0,0.0,0.0006976943883065771,4.0732948448962884e-05,0.6062308678730675,0.0266822260582918,1.3912553554906833e-05,7.09272742819507e-13,1.4678943496936798e-09,3.220043991273831e-07,0.0022135093685370995,0.006902397465692957,3.0114986896451676e-05,1.5653609718129952e-07,0.0064921997503196785,3.1890118430774223e-08,3.822873593110516e-08,0.00040559383614076995,3.819953086998418e-07,0.0547109139348479,1.369003603306947e-06,0.00962131255207004,0.003982297665958833,2.604784797318772e-06,5.690322954762917e-07,2.4562472735540755e-09,5.4365032550992e-07,7.084578182719411e-05,3.76,0.0,3.077891997800123e-06,0.5373194609915283,0.18787501867778536,0.05145208287327417,1.078745152662772,0.24819096482934647,5.2871557010947144e-09,3.5677155380630244e-12,0.0002455070557789092,1.3296552437981592e-05,7.993723728872057e-11,6.897817934728545e-11,2.4918738660439972e-09,0.0057591121107957565,6.726249641811323e-11,1.402724577782547e-05,1.2913947678234731e-05,0.0001467167630091404,0.0029756429547047507,5.6180598417361326e-06,6.203485246736793e-06,1.4376007855729306e-12,2.7084583169570633e-13,6.981450578779136e-09,1.0088046063717723e-08,3.890312165453799e-05,1.407044574346601e-06,0.007433313501917406,2.3186053901146724e-12,3.351435400629113e-07,0.0001980607486089973,1.236961792963512e-08,1.0453163433399826e-06,0.018897602523590407,0.017052202911418235,2.7430303370526703e-06,6.084534028134716e-11,3.097144373289997e-09,2.91248433508905e-07,0.00369643254496365,4.68600391659913e-09,5.508410501082621e-06,4.4713958445086446e-07,1.59639666843678e-05,0.001377232498858113,0.0076765011729712125,2.7058636926538627e-08,2.745117951960715e-13,9.879463507092518e-08,4.1063102183795256e-07,1.29943345366377e-09,0.00020779904867967205,3.1094149550647668e-09,2.7052985071406567e-11,4.2639128925130606e-07,7.378656107732752e-08,4.267907322542971e-14,2.6902991037559137e-05,9.979096625827793e-10,5.602248952559312e-06,2.259148606775986e-12,3.5125969712683744e-11,4.291948814935876e-12,1.4629845769873742e-12
0.0008582042817421036,0.823034150972791,0.0001208056513991408,3.530556183139653e-05,7.122137365309932e-05,0.06219663628809278,0.0,0.0,0.0006955427509650516,4.053259695207153e-05,0.6088465225434004,0.02684846146938303,1.3920535897682942e-05,7.152753812244997e-13,1.4720030759569934e-09,3.221773905695617e-07,0.002214523391118907,0.006887098770233666,3.0129756143503712e-05,1.5716575214249224e-07,0.006512282105502368,3.2140056870279905e-08,3.825372211664816e-08,0.0004063801462524778,3.8089226894921793e-07,0.05450200349998657,1.378750034516135e-06,0.009673293900787647,0.003988076239627268,2.609685573322478e-06,5.68844895806375e-07,2.4660227857089484e-09,5.450883729605908e-07,7.133076965460793e-05,3.76,0.0,3.071514453757294e-06,0.5355260520321729,0.18873049990684387,0.05166918764791299,1.0800367203936627,0.24675783719406752,5.256681625246739e-09,3.5472000624650824e-12,0.00024468762788209977,1.3177989653019688e-05,7.939553535039413e-11,6.85276142260722e-11,2.4758445829703416e-09,0.005727652288927937,6.662996568844118e-11,1.3995878101665349e-05,1.2873907891670665e-05,0.00014587673707634492,0.002968954865113605,5.597793605541104e-06,6.181112665479136e-06,1.4331220678913377e-12,2.7000204304220883e-13,6.9601871977005554e-09,1.0049748260908344e-08,3.864142350535889e-05,1.3987568471593797e-06,0.00739887473262118,2.3059991127623556e-12,3.340730093582353e-07,0.0001977408509272161,1.2241554265114543e-08,1.046224864870797e-06,0.01896115882443453,0.01705649625898491,2.757800545783869e-06,6.036653410088284e-11,3.1023468229563183e-09,2.898635725435809e-07,0.0037141728627840516,4.70849914878266e-09,5.5372678853214056e-06,4.4949709797221314e-07,1.5992708092438863e-05,0.0013821518392814383,0.0077218470834024035,2.7008396861603108e-08,2.7400208942463273e-13,9.891500922835058e-08,4.111024975407102e-07,1.3095718198522237e-09,0.00020809402155164835,3.1106451046413963e-09,2.7280689445696416e-11,4.270923919315176e-07,7.395206375348e-08,4.2599826245457166e-14,2.672670154205531e-05,9.92708197149491e-10,5.616186449665834e-06,2.2361514618400556e-12,3.537364720185985e-11,4.252101853422246e-12,1.4708886765304516e-12
0.0008628056506211664,0.8232914688993862,0.0001211077350969428,3.530054248712906e-05,7.119674770568655e-05,0.06246945514718925,0.0,0.0,0.000693392705780271,4.033259100364678e-05,0.6114510631884538,0.02701459078722298,1.392821256589547e-05,7.213318259226778e-13,1.4761156728095936e-09,3.22351095502549e-07,0.0022155222236410433,0.006871662096744426,3.0143724594977802e-05,1.5779487031228506e-07,0.006532287082826528,3.239024440255495e-08,3.827859074534348e-08,0.0004071536120038859,3.797877157411039e-07,0.05429197359339295,1.388504320380664e-06,0.00972506694024102,0.00399374890398026,2.6145454570333224e-06,5.686411491809319e-07,2.4757514430781517e-09,5.465156229252361e-07,7.181389927592637e-05,3.76,0.0,3.0652152920609376e-06,0.5337401739742742,0.18958338219973953,0.0518847792601892,1.0813211915014218,0.24533359470975272,5.226396666293402e-09,3.526812042807538e-12,0.00024387164093507175,1.3060456817154456e-05,7.885818241717874e-11,6.808048485576285e-11,2.4599319181180434e-09,0.005696394330436759,6.600383767010196e-11,1.3964647718292042e-05,1.2834110898038892e-05,0.00014504270119917838,0.002962296036943006,5.577688781519053e-06,6.158918296313216e-06,1.4286663730587114e-12,2.691625921704954e-13,6.9390115702131696e-09,1.0011244578850345e-08,3.838200496607314e-05,1.390530733093882e-06,0.007364571387943025,2.2934734558021965e-12,3.3300501016445917e-07,0.00019742470579439903,1.211503361905015e-08,1.0471379856778001e-06,0.019024000831927408,0.017060172550297893,2.7725525334306595e-06,5.989177231975078e-11,3.107460849768198e-09,2.88489722232841e-07,0.0037318761453154466,4.7309474188444806e-09,5.5659881445524975e-06,4.51843565110468e-07,1.6020722438110113e-05,0.0013870423914051704,0.007767106548877243,2.6957058171470253e-08,2.734812383662723e-13,9.90349905435934e-08,4.115750072181078e-07,1.3197507067622926e-09,0.0002083908981837539,3.1116937544128725e-09,2.7509512615941932e-11,4.2778232529656085e-07,7.411563323199893e-08,4.2518846512788105e-14,2.655184615818524e-05,9.875547729831548e-10,5.629977143295915e-06,2.213421407031558e-12,3.562137868051832e-11,4.21266127553496e-12,1.4787611013823128e-12
