Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284)
1.494613202916227e-06,0.9693510270136513,3.431216738824678e-07,2.989386389254977e-07,3.160128711009475e-07,8.39582271574188e-07,0.0,0.0,4.936271455307651e-07,4.020730945582702e-12,1.0093905655860036e-05,1.4420113888521738e-07,1.367383741456923e-07,3.149523484366803e-18,4.350677239851069e-12,5.7040570869693146e-08,1.4870096432992701e-07,4.231209768344105e-05,4.936530957106827e-09,1.351724792630207e-10,0.00236764463458863,4.688963561772149e-08,2.505084552534593e-09,1.9037870797138888e-14,4.8150127859164295e-12,8.046031593703607e-07,1.1148422050520993e-10,3.2178354175503604e-13,3.807459193312242e-15,3.2124564502698066e-16,4.987097773562779e-13,2.4615174315687974e-16,9.550972815138714e-11,6.059195599744596e-16,3.76,0.0,3.9785540501433847e-07,0.9969764794664095,2.0586569937983483e-08,2.9218986090831818e-12,0.6088172129411513,0.6040250280960937,1.3929553259275113e-06,6.812601401910519e-09,0.002977793639150295,8.761647865526349e-07,6.957035319186386e-09,1.0905604933596898e-13,1.2509390640104228e-11,3.5299213908207325e-05,3.927797458555501e-09
1.499508577899421e-06,0.9693523718868546,3.449313066722302e-07,2.99739772430364e-07,3.182781048014043e-07,8.452574351137475e-07,0.0,0.0,4.971615336011147e-07,4.072856267999819e-12,1.0160310219481262e-05,1.4501930788789507e-07,1.3727587477067453e-07,3.1903794724073326e-18,4.38605869315656e-12,5.7175386453466505e-08,1.5032204686135807e-07,4.245513297585112e-05,4.9756396479494005e-09,1.3615997405643543e-10,0.00237586644929758,4.706037962375508e-08,2.5110285717611587e-09,1.94556033047107e-14,4.8677562125681666e-12,8.091074842383068e-07,1.1211765610898743e-10,3.267526296910291e-13,3.90479572160235e-15,3.2835967129282113e-16,5.033088866834829e-13,2.4811674806856535e-16,9.619779952428845e-11,6.172080102842806e-16,3.76,0.0,3.9720098905557836e-07,0.9969763160530742,2.0705241011184286e-08,2.9750896415944978e-12,0.6088254972284679,0.604016643746287,1.3929357462473835e-06,6.812506784734813e-09,0.0029777931511213197,8.792014240998232e-07,6.9572504104195e-09,1.0983648618748284e-13,1.259890383571106e-11,3.539756802219578e-05,3.927736842881255e-09
1.509299327865809e-06,0.9693550616559651,3.485580996970057e-07,3.0134553753416173e-07,3.2283032940683407e-07,8.566641111493694e-07,0.0,0.0,5.042645067451171e-07,4.1785107773443585e-12,1.0293703555641934e-05,1.4666145210731695e-07,1.3835085776220144e-07,3.2732732318214617e-18,4.4573380020420025e-12,5.7445590858142405e-08,1.535987504905055e-07,4.274113453243856e-05,5.054410074969026e-09,1.3814882871069417e-10,0.0023923097334676087,4.740186171472669e-08,2.5229417142663845e-09,2.0313832489729525e-14,4.974373380044215e-12,8.181522239093427e-07,1.1338805120232233e-10,3.368798860721585e-13,4.105847647132626e-15,3.429789413993094e-16,5.125894240785341e-13,2.5207422223205684e-16,9.758052622219729e-11,6.40287502907999e-16,3.76,0.0,3.960009968473694e-07,0.9969759891037903,2.094350256695315e-08,3.083795694172374e-12,0.6088420658696762,0.6039998751744159,1.392896627873006e-06,6.81231756065308e-09,0.0029777921746971564,8.852745532081663e-07,6.957681013863821e-09,1.1140481103960768e-13,1.2778783979925222e-11,3.559386435740406e-05,3.927615610677744e-09
1.5181110028355582e-06,0.969357482475659,3.5183077574281703e-07,3.027947134050533e-07,3.269520824251936e-07,8.669943512939331e-07,0.0,0.0,5.106960868728414e-07,4.275212296216519e-12,1.0414422418262897e-05,1.4814601606463075e-07,1.3931832174793896e-07,3.3492389679526633e-18,4.522080228973724e-12,5.7689432009334336e-08,1.5658735264040006e-07,4.299845727334385e-05,5.125936137213641e-09,1.3995465727661575e-10,0.0024071082956278285,4.770918884645862e-08,2.533692337980031e-09,2.1112779275324777e-14,5.071623841144614e-12,8.26333727528633e-07,1.1453542075257644e-10,3.462133994438377e-13,4.29427444336344e-15,3.5659248853744127e-16,5.210361722450055e-13,2.5566737700963016e-16,9.883246949555587e-11,6.616420090104319e-16,3.76,0.0,3.950340861204279e-07,0.9969756947095545,2.115898946855972e-08,3.184326263346848e-12,0.6088569777326002,0.6039847836160206,1.3928614639739292e-06,6.812147269915398e-09,0.0029777912954976255,8.907402030657454e-07,6.958069037297581e-09,1.1282477903609033e-13,1.294164724259449e-11,3.577006289108906e-05,3.927506512703423e-09
1.5269226778053074e-06,0.9693599033230051,3.5511154285631536e-07,3.0424766581128513e-07,3.3109722609064167e-07,8.773854358542042e-07,0.0,0.0,5.171644351502003e-07,4.3734547260388645e-12,1.0535769894489832e-05,1.4963688177218903e-07,1.4028576624128638e-07,3.4265101129749923e-18,4.5873845862310985e-12,5.7933899640215565e-08,1.596136559811583e-07,4.325570552987118e-05,5.1980640191851335e-09,1.4177556922057135e-10,0.0024219064848995642,4.801650958322311e-08,2.544470427449996e-09,2.1937532014102787e-14,5.170108267956633e-12,8.345544040496658e-07,1.1568658952716574e-10,3.557582077021543e-13,4.490022943993471e-15,3.706497106363912e-16,5.295726892114909e-13,2.5929043798651136e-16,1.000914897475463e-10,6.8355998328134e-16,3.76,0.0,3.941632630646628e-07,0.9969754001826895,2.1375476279218913e-08,3.2874612830788753e-12,0.6088718896867265,0.6039696922163638,1.3928263363647047e-06,6.8119769887627424e-09,0.0029777904159019675,8.962056954312326e-07,6.958457516173049e-09,1.1425275602861404e-13,1.3105428166609298e-11,3.594581942885418e-05,3.927397416001364e-09
1.5357343527750566e-06,0.969362324199366,3.584003815332592e-07,3.0570439361277677e-07,3.352657052336606e-07,8.878373584500944e-07,0.0,0.0,5.236694663837157e-07,4.473250900107915e-12,1.0657744779635147e-05,1.5113406548466334e-07,1.4125319136730422e-07,3.505101921091462e-18,4.653253369588145e-12,5.817899728156902e-08,1.626778671206375e-07,4.3512879336476226e-05,5.270796076534056e-09,1.436116210478586e-10,0.0024367043012723313,4.832382392493534e-08,2.555276151912068e-09,2.2788741257786434e-14,5.2698335012518175e-12,8.428143550740907e-07,1.168415543011197e-10,3.6551806121702917e-13,4.6933258588358685e-15,3.851618870760797e-16,5.381994240463675e-13,2.6294353390074106e-16,1.0135756963313487e-10,7.060523510873511e-16,3.76,0.0,3.933789666395197e-07,0.9969751055230875,2.159296663552943e-08,3.3932507359851624e-12,0.608886801740501,0.6039546009846519,1.3927912414920466e-06,6.811806716523458e-09,0.002977789535909865,9.016710303944959e-07,6.958846450789568e-09,1.1568872231015613e-13,1.3270124490028731e-11,3.612113544291513e-05,3.927288306382204e-09
1.5445460277448058e-06,0.9693647451059629,3.6169727261153917e-07,3.071648954051137e-07,3.3945746499917913e-07,8.983501127588925e-07,0.0,0.0,5.302110955722447e-07,4.574613643660662e-12,1.0780345873243412e-05,1.526375835452308e-07,1.4222059725559945e-07,3.585029752532971e-18,4.7196888766358036e-12,5.842472826676516e-08,1.6578019208815318e-07,4.376997872765531e-05,5.34413466687169e-09,1.454628691633248e-10,0.002451501744735821,4.8631131871516665e-08,2.566109671316216e-09,2.3667069263901926e-14,5.370806363475037e-12,8.511136821601293e-07,1.18000311971546e-10,3.7549675920417555e-13,4.904421627339285e-15,4.001405015972229e-16,5.469168259397238e-13,2.6662679464148785e-16,1.0263069190852902e-10,7.291301720047224e-16,3.76,0.0,3.9267258754396027e-07,0.9969748107306413,2.1811464193466403e-08,3.50174522413436e-12,0.6089017139014234,0.6039395099291405,1.3927561761562912e-06,6.811636452592345e-09,0.0029777886555209937,9.071362080454708e-07,6.959235841378105e-09,1.1713265827749518e-13,1.3435733963600047e-11,3.629601240084667e-05,3.927179206378992e-09
1.553357702714555e-06,0.9693671660438692,3.650021972571106e-07,3.086291695328501e-07,3.4367245084572e-07,9.089236925127879e-07,0.0,0.0,5.36789237906904e-07,4.6775557735447895e-12,1.0903571979074703e-05,1.541474523805932e-07,1.4318798403996221e-07,3.666309073746081e-18,4.786693406636352e-12,5.8671095740187745e-08,1.6892083633758373e-07,4.40270037379986e-05,5.41808214961892e-09,1.4732936987122846e-10,0.0024662988152798757,4.893843342289366e-08,2.576971136721693e-09,2.457319011890535e-14,5.473033658848349e-12,8.594524868155866e-07,1.1916285955232634e-10,3.8569815013876087e-13,5.123554517557999e-15,4.155972444531029e-16,5.557253442109157e-13,2.7034035124592046e-16,1.0391083943074095e-10,7.528046404718312e-16,3.76,0.0,3.9203637340721843e-07,0.996974515805243,2.203097262765944e-08,3.612995972376612e-12,0.6089166261761403,0.6039244190572272,1.3927211374761724e-06,6.81146619642405e-09,0.0029777877747350283,9.126012284741462e-07,6.9596256881057555e-09,1.1858454443082928e-13,1.3602254350724044e-11,3.6470451765651006e-05,3.927070114801736e-09
1.5621693776843042e-06,0.9693695870140402,3.683151369505334e-07,3.100972141021776e-07,3.4791060854447e-07,9.195580914964989e-07,0.0,0.0,5.434038087709702e-07,4.782090097895404e-12,1.1027421905088148e-05,1.5566368849620947e-07,1.4415535185803057e-07,3.748955457577224e-18,4.854269260382026e-12,5.891810266531614e-08,1.721000047504647e-07,4.42839544021853e-05,5.492640885859232e-09,1.4921117937510044e-10,0.0024810955128944704,4.924572857899742e-08,2.5878606906760698e-09,2.550778986160523e-14,5.576522173474542e-12,8.678308704912194e-07,1.2032919416903663e-10,3.9612613217083614e-13,5.350974726074897e-15,4.315440145660806e-16,5.646254283162181e-13,2.7408433589602866e-16,1.0519799515713418e-10,7.770870864390047e-16,3.76,0.0,3.914633433530056e-07,0.9969742207467844,2.2251495630701157e-08,3.727054831664794e-12,0.6089315385705304,0.6039093283755385,1.3926861228570816e-06,6.811295947527089e-09,0.002977786893551652,9.180660917705484e-07,6.960015991079935e-09,1.200443613735183e-13,1.3769683427417596e-11,3.6644454995768686e-05,3.9269610090399394e-09
1.5709810526540534e-06,0.969372008017315,3.716360734740783e-07,3.115690269929982e-07,3.5217188417827885e-07,9.302533035450022e-07,0.0,0.0,5.50054723739764e-07,4.888229415817935e-12,1.1151894463425658e-05,1.571863084717305e-07,1.45122700850979e-07,3.8329845834532325e-18,4.9224187400576974e-12,5.9165751832481886e-08,1.7531790163907423e-07,4.454083075492144e-05,5.567813238195648e-09,1.5110835377760492e-10,0.00249589183756969,4.955301733976274e-08,2.598778467579079e-09,2.647156660687204e-14,5.681278675440347e-12,8.762489345744377e-07,1.2149931305407652e-10,4.0678465354250106e-13,5.5869384788598604e-15,4.479929216888985e-16,5.736175278563942e-13,2.778588819153756e-16,1.0649214214495434e-10,8.019889760157603e-16,3.76,0.0,3.9094721097719685e-07,0.996973925555158,2.2473036912484355e-08,3.8439742823675385e-12,0.6089464510897825,0.6038942378900068,1.3926511299624449e-06,6.81112570545848e-09,0.002977786011970542,9.235307980247288e-07,6.960406750352255e-09,1.2151208981185715e-13,1.3938018982273285e-11,3.6818023545031456e-05,3.926851910060642e-09
1.5797927276238026e-06,0.9693744290544343,3.7496498889939997e-07,3.1304460587041236e-07,3.564562241405882e-07,9.410093225413617e-07,0.0,0.0,5.567418985805102e-07,4.995986517077255e-12,1.1276988470395842e-05,1.5871532895663438e-07,1.4609003116323147e-07,3.9184122375584645e-18,4.9911441491075715e-12,5.9414045866303214e-08,1.7857473074950713e-07,4.479763283099042e-05,5.643601570611604e-09,1.530209490804004e-10,0.002510687789295714,4.9860299705127616e-08,2.6097245940313904e-09,2.746523066963885e-14,5.787309914919272e-12,8.847067803833336e-07,1.2267321354200846e-10,4.176777130068492e-13,5.831708133086009e-15,4.649562885706563e-16,5.827020925841956e-13,2.816641237658784e-16,1.0779326355084446e-10,8.275219121154067e-16,3.76,0.0,3.904823152503392e-07,0.9969736302302553,2.2695600199567674e-08,3.963807437573968e-12,0.6089613637384648,0.6038791476059397,1.3926161566880501e-06,6.8109554698189146e-09,0.00297778512999137,9.289953473267502e-07,6.960797965922126e-09,1.2298771055461971e-13,1.4107258816415946e-11,3.6991158862728526e-05,3.926742824974659e-09
1.5886044025935518e-06,0.9693768501260466,3.783018655757388e-07,3.145239481956589e-07,3.6076357513429735e-07,9.518261424146494e-07,0.0,0.0,5.634652492521827e-07,5.105374181792978e-12,1.1402702746458058e-05,1.602507666660491e-07,1.4705734294219486e-07,4.005254313008784e-18,5.060447792105735e-12,5.966298723281478e-08,1.8187069526473817e-07,4.505436066527206e-05,5.720008248335603e-09,1.549490211840045e-10,0.0025254833680628005,5.0167575675032574e-08,2.6206991891691477e-09,2.8489504689185674e-14,5.894622624274083e-12,8.932045091610186e-07,1.2385089306509351e-10,4.288093602486718e-13,6.085552279891685e-15,4.824466531272952e-16,5.918795724119423e-13,2.8550019704459057e-16,1.0910134263034704e-10,8.536976350970674e-16,3.76,0.0,3.9006355837397413e-07,0.996973334771968,2.2919189234567946e-08,4.086608046390329e-12,0.6089762765205848,0.6038640575280817,1.3925812011389624e-06,6.810785240248424e-09,0.002977784247613816,9.344597397666766e-07,6.96118963774009e-09,1.2447120451269394e-13,1.4277400743456811e-11,3.716386239364075e-05,3.92663372413436e-09
1.597416077563301e-06,0.9693792712327196,3.8164668611863065e-07,3.160070512365347e-07,3.650938841705686e-07,9.627037571379568e-07,0.0,0.0,5.702246919053309e-07,5.216405180140521e-12,1.1529036116206692e-05,1.6179263837675576e-07,1.4802463633801359e-07,4.0935268100225214e-18,5.1303319746303855e-12,5.991257824630563e-08,1.8520599780767309e-07,4.5311014292663136e-05,5.797035637709499e-09,1.5689262588766119e-10,0.0025402785738612753,5.047484524942031e-08,2.631702364984867e-09,2.954512375370403e-14,6.003223518158864e-12,9.0174222207025e-07,1.250323491490152e-10,4.401836963069202e-13,6.348745848087194e-15,5.004767706165122e-16,6.011504174189151e-13,2.8936723848041133e-16,1.1041636273739293e-10,8.805280234051443e-16,3.76,0.0,3.896863498005278e-07,0.996973039180188,2.3143807775578164e-08,4.2124304972284465e-12,0.6089911894396483,0.6038489676606696,1.3925462616087164e-06,6.810615016422458e-09,0.0029777833648375607,9.399239754345617e-07,6.961581765710931e-09,1.2596255269883024e-13,1.4448442589445371e-11,3.733613557797656e-05,3.926524624987796e-09
1.6062277525330502e-06,0.9693816923749476,3.849994333990991e-07,3.174939120773228e-07,3.694470985675793e-07,9.736421607264901e-07,0.0,0.0,5.770201428818923e-07,5.329092272057867e-12,1.165598740835555e-05,1.6334096092336308e-07,1.489919115033411e-07,4.183245836088355e-18,5.200799003141677e-12,6.016282107587817e-08,1.8858084044418759e-07,4.556759374811802e-05,5.874686106060321e-09,1.588518188892136e-10,0.0025550734066815107,5.078210842823514e-08,2.64273422663529e-09,3.06328355251372e-14,6.113119293620663e-12,9.103200201883343e-07,1.2621757940878344e-10,4.518048739989217e-13,6.621570208803493e-15,5.190596158170935e-16,6.105150778586406e-13,2.9326538593079643e-16,1.1173830732377889e-10,9.080250942062543e-16,3.76,0.0,3.8934655574613123e-07,0.9969727434548066,2.3369459595609795e-08,4.341329821086112e-12,0.609006102498707,0.6038338780074851,1.392511336560561e-06,6.810444798048364e-09,0.0029777824816622713,9.453880544204392e-07,6.961974349696567e-09,1.2746173622714144e-13,1.462038219281873e-11,3.7507979851428035e-05,3.926415545828106e-09
1.6150394275027994e-06,0.9693841135531579,3.8836009053331447e-07,3.189845276282465e-07,3.7382316594921947e-07,9.846413472357481e-07,0.0,0.0,5.838515187149886e-07,5.4434482069582405e-12,1.178355545572242e-05,1.6489575119464732e-07,1.4995916859312863e-07,4.274427606130167e-18,5.271851184863016e-12,6.041371775173783e-08,1.9199542468615362e-07,4.582409906669682e-05,5.952962021575511e-09,1.608266557849817e-10,0.0025698678665139244,5.108936521142275e-08,2.6537948727366234e-09,3.1753400364294487e-14,6.2243166302007005e-12,9.18938004502291e-07,1.274065815448118e-10,4.636770983463607e-13,6.9043132810860135e-15,5.382083852126444e-16,6.19974004166414e-13,2.971947783785112e-16,1.1306715993863458e-10,9.36201004023643e-16,3.76,0.0,3.8904045370661113e-07,0.9969724475957152,2.3596148482058652e-08,4.473361694819617e-12,0.6090210157004065,0.6038187885718973,1.3924764246105621e-06,6.810274584862219e-09,0.0029777815980876264,9.50851976814314e-07,6.962367389518739e-09,1.2896873631263053e-13,1.4793217404348964e-11,3.767939664523428e-05,3.926306451612235e-09
1.6238511024725486e-06,0.96938653476772,3.9172864087270034e-07,3.204788946344749e-07,3.7822203424374355e-07,9.957013107597781e-07,0.0,0.0,5.90718736128709e-07,5.5594857234482125e-12,1.1911739095213823e-05,1.6645702613005112e-07,1.5092640776443e-07,4.367088442668909e-18,5.343490827665766e-12,6.066527017122272e-08,1.954499514944515e-07,4.608053028347318e-05,6.031865753181539e-09,1.6281719206964566e-10,0.0025846619533489656,5.139661559892974e-08,2.664884395647644e-09,3.2907591456236354e-14,6.336822190035126e-12,9.275962759042713e-07,1.2859935333916195e-10,4.758046270030243e-13,7.197269638435133e-15,5.579364991796432e-16,6.29527646966632e-13,3.0115555592832516e-16,1.1440290422787954e-10,9.650680493690995e-16,3.76,0.0,3.887646915216638e-07,0.9969721516028053,2.382387823619336e-08,4.6085824444082235e-12,0.6090359290470247,0.6038036993569071,1.3924415245123904e-06,6.8101043766259675e-09,0.0029777807141133095,9.56315742706153e-07,6.962760884961522e-09,1.3048353427091775e-13,1.4966946087088724e-11,3.7850387386104394e-05,3.9261973519532165e-09
1.6326627774422978e-06,0.969388956018948,3.951050679944681e-07,3.2197700968469477e-07,3.8264365168237424e-07,1.00682204542951e-06,0.0,0.0,5.976217120378812e-07,5.6772175490510975e-12,1.2040537167809853e-05,1.6802480271633496e-07,1.518936291762208e-07,4.461244775981665e-18,5.415720239957236e-12,6.09174801045838e-08,1.9894462128196947e-07,4.633688743355404e-05,6.111399670425752e-09,1.6482348313613654e-10,0.0025994556671771005,5.1703859590703416e-08,2.6760028817411026e-09,3.409619493592804e-14,6.450642617955313e-12,9.362949351872159e-07,1.2979589265194815e-10,4.881917706843203e-13,7.500740616293812e-15,5.7825760417974e-16,6.391764570798697e-13,3.0514785980367715e-16,1.1574552393367127e-10,9.946386673723767e-16,3.76,0.0,3.8851625053937755e-07,0.9969718554759677,2.4052652672665496e-08,4.7470490482105675e-12,0.6090508425405113,0.6037886103651815,1.3924066351436327e-06,6.809934173124847e-09,0.0029777798297389835,9.61779352185878e-07,6.9631548357736695e-09,1.320061115177279e-13,1.5141566116314737e-11,3.8020953496252655e-05,3.926088277819551e-09
1.641474452412047e-06,0.9693913773071097,3.984893556925644e-07,3.234788692192754e-07,3.870879667978668e-07,1.0180035454111569e-06,0.0,0.0,6.045603635478299e-07,5.79665639993608e-12,1.2169948518549221e-05,1.6959909798437443e-07,1.5286083298923091e-07,4.556913144257947e-18,5.488541730571834e-12,6.117034920052553e-08,2.0247963391658792e-07,4.6593170552160576e-05,6.191566143361388e-09,1.6684558427553397e-10,0.0026142490079888126,5.201109718669153e-08,2.6871504116639347e-09,3.5320010014158115e-14,6.565784541587664e-12,9.450340830407389e-07,1.309961974178953e-10,5.008428935985638e-13,7.815034420481727e-15,5.991855749562385e-16,6.48920885530313e-13,3.0917183234340575e-16,1.1709500289384515e-10,1.0249254364081515e-15,3.76,0.0,3.8829241244905913e-07,0.9969715592150938,2.428247561904054e-08,4.8888191402134126e-12,0.6090657561825187,0.6037735215990876,1.392371755493473e-06,6.8097639741650736e-09,0.0029777789449643255,9.672428053433586e-07,6.963549241670793e-09,1.3353644956831375e-13,1.5317075379469597e-11,3.819109639349453e-05,3.9259791920233856e-09
1.6502861273817962e-06,0.969393798632428,4.018814879690097e-07,3.249844695380428e-07,3.9155492842303215e-07,1.0292458049046926e-06,0.0,0.0,6.115346079541232e-07,5.917814980652461e-12,1.2299971996514403e-05,1.7117992900609743e-07,1.538280193657892e-07,4.654110193753265e-18,5.561957608665314e-12,6.14238789915168e-08,2.0605518872414982e-07,4.684937967453192e-05,6.2723675424356454e-09,1.6888355067697163e-10,0.0026290419757745904,5.2318328386841956e-08,2.6983270605867087e-09,3.6579849103718885e-14,6.682254571452935e-12,9.538138200472295e-07,1.3220026564304487e-10,5.137624138800353e-13,8.140466236575576e-15,6.207345167347185e-16,6.587613835530524e-13,3.1322761699844805e-16,1.1845132504134683e-10,1.055941076720533e-15,3.76,0.0,3.880907294024015e-07,0.9969712628200749,2.4513350915348644e-08,5.033951013272511e-12,0.6090806699744326,0.6037584330607226,1.3923368846515883e-06,6.809593779571752e-09,0.002977778059789021,9.727061022684033e-07,6.9639441023374006e-09,1.3507453003715472e-13,1.54934717761023e-11,3.8360817491165736e-05,3.925870091827586e-09
1.6590978023515453e-06,0.9693962199950882,4.052814490256144e-07,3.264938068076823e-07,3.960444856892251e-07,1.040548818142388e-06,0.0,0.0,6.185443627423107e-07,6.0407059838687015e-12,1.243060645481696e-05,1.7276731289155477e-07,1.547951884696807e-07,4.752852678940055e-18,5.635970183611991e-12,6.167807089888127e-08,2.0967148449141589e-07,4.7105514835912526e-05,6.353806238380716e-09,1.7093743742755153e-10,0.0026438345705249227,5.262555319110263e-08,2.709532898442748e-09,3.787653794584596e-14,6.80005930106503e-12,9.626342466781626e-07,1.334080954016004e-10,5.269548040238099e-13,8.477358340235905e-15,6.429187674277523e-16,6.686984026009194e-13,3.1731535832847937e-16,1.1981447440365784e-10,1.0876984510451427e-15,3.76,0.0,3.879089970983805e-07,0.9969709662908016,2.4745282413654504e-08,5.1825036223453895e-12,0.609095583917399,0.6037433447519407,1.3923020217981458e-06,6.809423589187e-09,0.002977777174212734,9.781692430507563e-07,6.964339417428803e-09,1.3662033463746151e-13,1.5670753217807083e-11,3.853011819812455e-05,3.925761021150015e-09
1.6679094773212945e-06,0.9693986413952401,4.086892232560551e-07,3.280068770687883e-07,4.005565880247992e-07,1.0519125793874172e-06,0.0,0.0,6.255895455876501e-07,6.16534209011699e-12,1.2561850750582951e-05,1.7436126678611986e-07,1.5576234046601323e-07,4.853157462655961e-18,5.710581764904858e-12,6.193292623767521e-08,2.1332871946900456e-07,4.736157607166601e-05,6.4358846021077324e-09,1.730072995122666e-10,0.002658626792230291,5.2932771599421266e-08,2.720767990157311e-09,3.921091573691404e-14,6.9192053070293046e-12,9.714954632905985e-07,1.3461968483291018e-10,5.404245913223649e-13,8.826040208480837e-15,6.657528998436584e-16,6.787323943518099e-13,3.214352019986304e-16,1.211844351022156e-10,1.1202105652287801e-15,3.76,0.0,3.8774523054677403e-07,0.9969706696271649,2.4978273977645502e-08,5.334536587716712e-12,0.6091104980123492,0.6037282566743776,1.3922671661948052e-06,6.809253402868267e-09,0.002977776288235135,9.8363222778009e-07,6.9647351865728914e-09,1.3817384518050588e-13,1.584891762816076e-11,3.869899991888087e-05,3.925651945510178e-09
1.6767211522910437e-06,0.9694010628330025,4.1210479523829855e-07,3.2952367624257504e-07,4.050911851535299e-07,1.063337082932521e-06,0.0,0.0,6.326700743548263e-07,6.291735967542809e-12,1.269370374493851e-05,1.7596180786781092e-07,1.5672947552109449e-07,4.9550415162495925e-18,5.785794662058493e-12,6.218844622136203e-08,2.170270913743166e-07,4.7617563417187655e-05,6.518605004603482e-09,1.7509319181393257e-10,0.0026734186408811636,5.323998361174526e-08,2.73203239586723e-09,4.058383525538645e-14,7.039699149140328e-12,9.8039757012388e-07,1.3583503213857922e-10,5.541763583039596e-13,9.18684863190711e-15,6.892517238992359e-16,6.888638107160167e-13,3.25587294776205e-16,1.2256119135182782e-10,1.1534905688466927e-15,3.76,0.0,3.8759764224812043e-07,0.9969703728290554,2.5212329482237403e-08,5.490110198215944e-12,0.60912541226002,0.6037131688294715,1.3922323171766032e-06,6.809083220486788e-09,0.002977775401855911,9.890950565459996e-07,6.965131409371821e-09,1.3973504357527507e-13,1.602796294265923e-11,3.886746405352385e-05,3.925542845379027e-09
1.685532827260793e-06,0.9694034843084652,4.1552814972735463e-07,3.3104420013726605e-07,4.0964822709300956e-07,1.0748223230987296e-06,0.0,0.0,6.397858670976596e-07,6.4199002716587205e-12,1.2826164302995548e-05,1.7756895334473164e-07,1.5769659380231865e-07,5.058521919723778e-18,5.861611184514701e-12,6.244463196629079e-08,2.2076679739444354e-07,4.7873476907848005e-05,6.6019698168298776e-09,1.771951691131291e-10,0.0026882101164679975,5.354718922802154e-08,2.74332617113138e-09,4.199616298901536e-14,7.161547370479115e-12,9.893406672964997e-07,1.3705413557970557e-10,5.682147431727967e-13,9.56012782785837e-15,7.134302888364247e-16,6.990931038428184e-13,3.297717845273114e-16,1.2394472746008143e-10,1.1875517558174644e-15,3.76,0.0,3.8746462254730784e-07,0.9969700758963641,2.5447452813196798e-08,5.64928541442688e-12,0.6091403266609745,0.6036980812184836,1.392197474144656e-06,6.808913041926222e-09,0.0029777745150747297,9.945577294379976e-07,6.9655280854035505e-09,1.4130391182801978e-13,1.620788710865261e-11,3.903551199768035e-05,3.925433776003589e-09
1.6943445022305421e-06,0.9694059058216933,4.18959271648349e-07,3.3256844445417736e-07,4.142276641530168e-07,1.086368294234142e-06,0.0,0.0,6.469368420588088e-07,6.549847645103475e-12,1.2959231293837562e-05,1.7918272045262443e-07,1.5866369547806069e-07,5.163615861876383e-18,5.938033641550781e-12,6.270148449598707e-08,2.2454803418906048e-07,4.812931657913495e-05,6.685981409626056e-09,1.79313286088151e-10,0.0027030012189812225,5.3854388448196405e-08,2.7546493671323523e-09,4.344877926229015e-14,7.284756497509806e-12,9.983248548031397e-07,1.3827699347423666e-10,5.825444402509592e-13,9.946229554540737e-15,7.383038854428418e-16,7.094207261276136e-13,3.3398882021357215e-16,1.2533502782674888e-10,1.2224075650155425e-15,3.76,0.0,3.87344721940809e-07,0.9969697788289815,2.5683647866779717e-08,5.812123871889908e-12,0.609155241215619,0.6036829938425156,1.39216263655959e-06,6.808742867081426e-09,0.002977773627891254,1.0000202465455099e-06,6.965925214223316e-09,1.4288043204150947e-13,1.638868808527916e-11,3.920314514267215e-05,3.925324711956784e-09
1.7031561772002913e-06,0.9694083273727286,4.2239814608989753e-07,3.3409640479350956e-07,4.18829446933861e-07,1.097974990712758e-06,0.0,0.0,6.541229176694651e-07,6.681590717406081e-12,1.309290359050557e-05,1.8080312645253232e-07,1.5963078071757882e-07,5.2703406404387336e-18,6.01506434219033e-12,6.295900474526361e-08,2.2837099789330227e-07,4.838508246659152e-05,6.770642153613051e-09,1.8144759731496875e-10,0.0027177919484112486,5.4161581272215506e-08,2.7660020308696856e-09,4.494257836413099e-14,7.409333040175807e-12,1.0073502325118728e-06,1.3950360419444028e-10,5.97170200422132e-13,1.0345513226085612e-14,7.638880482761465e-16,7.198471302193637e-13,3.382385518888759e-16,1.267320769431888e-10,1.2580715808814194e-15,3.76,0.0,3.872366351422171e-07,0.9969694816267982,2.592091854938561e-08,5.978687884296884e-12,0.6091701559242197,0.6036679067025251,1.3921278039356162e-06,6.8085726958573325e-09,0.0029777727403051736,1.0054826079578713e-06,6.96632279536501e-09,1.4446458641461978e-13,1.6570363843398532e-11,3.9370364875468683e-05,3.925215613300186e-09
