Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139)
2.0756449547494183e-08,0.8752768616187949,1.977782276337345e-15,7.543988064134078e-12,1.276250903765211e-17,1.0602638612813322e-21,0.0,0.0,2.3221649775867295e-15,6.820740045465581e-32,4.052350995967491e-15,2.1764416849418954e-21,1.084304221234768e-13,2.909640582438877e-33,3.051004849143598e-23,1.5758560417945348e-19,6.143970188964964e-27,9.216054915936466e-22,6.142437473115774e-19,2.59905169741863e-16,7.73801051212507e-07,8.258794870935882e-13,1.5894489796402656e-21,1.6317865237700002e-43,4.520465828278855e-32,2.2308663607388686e-26,6.654591255326043e-24,3.1581017851746426e-37,6.548301262754991e-56,3.875022864666082e-55,5.967991306346056e-35,1.5686856688392622e-31,4.243321046183291e-26,3.0600401142938534e-42,3.76,0.0,0.7909816994869623,0.9999999999961688,2.995204694660318e-22,4.2927330188067454e-38,0.07891364373903972,0.07877729212599216,0.0001347874300741451,1.657910617134871e-08
2.1150473009386134e-08,0.8754955974505881,2.158322217229579e-15,7.687198079246411e-12,1.416675536325368e-17,1.1635855238616596e-21,0.0,0.0,2.5450712868955952e-15,8.34841848060957e-32,4.442496615077271e-15,2.389351076044958e-21,1.1663302193543528e-13,3.3461423305868954e-33,3.343115690330041e-23,1.6969832122343098e-19,7.13604289212132e-27,1.0112841174050375e-21,6.618479001280737e-19,2.7457484508161817e-16,8.031652547730897e-07,8.722469605320558e-13,1.736417732516642e-21,2.027175974970906e-43,5.316650983031717e-32,2.608948279764629e-26,7.333473976222725e-24,3.7301754435955666e-37,8.980994245375205e-56,5.111798654985867e-55,7.135050368288055e-35,1.7887703339723761e-31,4.7508218646815325e-26,3.890156684541483e-42,3.76,0.0,0.7895550706499669,0.9999999999960928,3.2866614499879433e-22,5.264154336617617e-38,0.08034030194028927,0.08020413321960261,0.00013454583269603473,1.655561492976795e-08
2.1544496471278084e-08,0.8757139388531806,2.3517901602984192e-15,7.830408217496453e-12,1.5697619701095594e-17,1.2747655578663578e-21,0.0,0.0,2.7845714427817467e-15,1.01796264964196e-31,4.861763082914908e-15,2.6185340198389367e-21,1.2528186063801837e-13,3.838543758157716e-33,3.656845694214906e-23,1.8248840517985637e-19,8.267959467507837e-27,1.107763574334179e-21,7.121502167144729e-19,2.8977013871212136e-16,8.330633105218648e-07,9.20257774761295e-13,1.8937140582644543e-21,2.5089195607329047e-43,6.235939994486754e-32,3.0429885114219335e-26,8.06865056209157e-24,4.392137374973028e-37,1.2253361636153817e-55,6.711164554550866e-55,8.50425544286852e-35,2.0349263385700853e-31,5.30848071716391e-26,4.924899131453552e-42,3.76,0.0,0.7881310149278692,0.9999999999960163,3.600221509351673e-22,6.433049419683152e-38,0.08176438756049537,0.08162840022862784,0.00013430467126235922,1.6532012822898576e-08
2.1938519933170035e-08,0.8759318865380274,2.5588591877519713e-15,7.973618487698185e-12,1.7364044396085635e-17,1.3942395734759137e-21,0.0,0.0,3.0415521995977704e-15,1.2367263025489799e-31,5.311710998989614e-15,2.864898099498801e-21,1.3439189378893073e-13,4.392803217779464e-33,3.993337058469192e-23,1.9597994820538986e-19,9.556687663920423e-27,1.2114182676604276e-21,7.652492399337653e-19,3.0549915666418796e-16,8.634945064010718e-07,9.699363238850564e-13,2.061837857584679e-21,3.093902634369441e-43,7.294832334585512e-32,3.5401045124801565e-26,8.863851504449023e-24,5.156029875728329e-37,1.6634038235365957e-55,8.77048144276367e-55,1.0106304083335841e-34,2.3097075061679394e-31,5.920299175070267e-26,6.209846190595497e-42,3.76,0.0,0.786709527679639,0.9999999999959397,3.9371018088135023e-22,7.835211979677725e-38,0.08318590523997581,0.08305009779557361,0.00013406394498695186,1.6508322218104904e-08
2.2332543395061985e-08,0.8761494412153006,2.7802241433822684e-15,8.116828899121087e-12,1.9175429512620734e-17,1.522458668603725e-21,0.0,0.0,3.3169293103546677e-15,1.4972197453453084e-31,5.793952235139436e-15,3.129383315227493e-21,1.4397825971066515e-13,5.015388185351026e-33,4.353768427492329e-23,2.101974152777123e-19,1.1020933058937327e-26,1.3226356344682851e-21,8.212451706336807e-19,3.217699493498805e-16,8.944581305453225e-07,1.0213068014688427e-12,2.2413021747563843e-21,3.801942122281984e-43,8.511711886752578e-32,4.108174670192212e-26,9.723006358952407e-24,6.035239169600883e-37,2.247109402327792e-55,1.1410986661468694e-54,1.1975926901713673e-34,2.6158698044494716e-31,6.590531816287733e-26,7.799687887237955e-42,3.76,0.0,0.7852906042726179,0.9999999999958629,4.298561653832825e-22,9.51216700895323e-38,0.08460485961067749,0.08446923055457617,0.00013382365308489883,1.6484562235948013e-08
2.2726566856953936e-08,0.8763666035938912,3.016601883789115e-15,8.260039461504539e-12,2.1141647255170497e-17,1.6598896857491103e-21,0.0,0.0,3.6116478567727e-15,1.8064288074344988e-31,6.3101505308975566e-15,3.41296260332342e-21,1.5405627668525685e-13,5.713308049563008e-33,4.739355268214667e-23,2.251656419234184e-19,1.268128502888663e-26,1.4418163354257094e-21,8.80239862098726e-19,3.385905118950988e-16,9.25953471286384e-07,1.0743932019588686e-12,2.432633220167864e-21,4.65623371366046e-43,9.90702585976025e-32,4.755904517854401e-26,1.065025282551858e-23,7.044616284915739e-37,3.0213671197271775e-55,1.4783128613556508e-54,1.41523377029488e-34,2.9563840490011e-31,7.32369904789526e-26,9.759846301260757e-42,3.76,0.0,0.7838742400825033,0.9999999999957856,4.68590334413387e-22,1.1511971751251626e-37,0.08602125529619131,0.08588580313141704,0.00013358379477258037,1.646074922001217e-08
2.3514613780737837e-08,0.8767997542841969,3.537374675742273e-15,8.546461080548256e-12,2.5580518105257286e-17,1.964335121897889e-21,0.0,0.0,4.26303815235316e-15,2.6041466034142246e-31,7.45133607556843e-15,4.041462913533699e-21,1.757494201521511e-13,7.366109727882209e-33,5.591043528125233e-23,2.5745555529469535e-19,1.6683053382501306e-26,1.705737637644242e-21,1.0076411695402797e-18,3.739126526112992e-16,9.90536456900168e-07,1.1858087622574096e-12,2.8530662710985417e-21,6.916512405413688e-43,1.3326268437108823e-31,6.329741318607318e-26,1.2726670113708071e-23,9.521407450663665e-37,5.390101778422025e-55,2.4512876248512537e-54,1.9607903406618713e-34,3.753508325777045e-31,8.998330425100085e-26,1.511867374769627e-41,3.76,0.0,0.7810491708974726,0.9999999999956303,5.543660137541549e-22,1.6710765121068013e-37,0.08884638906433034,0.08871128620005438,0.00013310537578878177,1.6413017784697693e-08
2.422385601214335e-08,0.8771882553294226,4.0650647512825756e-15,8.804241161818389e-12,3.021425286617829e-17,2.274855606794416e-21,0.0,0.0,4.925530012668157e-15,3.581437172377658e-31,8.61230928293227e-15,4.682867977389602e-21,1.9711195585688001e-13,9.193931907871806e-33,6.456555011282262e-23,2.893407323560191e-19,2.1206183497427888e-26,1.9747982850411306e-21,1.1336135377871223e-18,4.076618789594294e-16,1.05047247946177e-06,1.2921879078542293e-12,3.277589342317622e-21,9.772276136726079e-43,1.7268345799754996e-31,8.1255060593105e-26,1.487443270304332e-23,1.2379439049599886e-36,8.942925302398903e-55,3.8136914708198466e-54,2.6070748718861588e-34,4.623093361877816e-31,1.07720131117802e-25,2.2157242851421147e-41,3.76,0.0,0.7785153149323146,0.9999999999954895,6.418123952537838e-22,2.3143882365918403e-37,0.09138030496562867,0.0912455113741358,0.00013267627374477896,1.636999821726772e-08
2.4907678623128258e-08,0.8775616390956785,4.631377187051975e-15,9.052782894805313e-12,3.53233577940579e-17,2.610052833601461e-21,0.0,0.0,5.638759832028469e-15,4.826462118416424e-31,9.862521619177286e-15,5.375590313606867e-21,2.1944919441062913e-13,1.1316891292751655e-32,7.387654466569979e-23,3.2276614162371815e-19,2.656788252756899e-26,2.2651059568359128e-21,1.2658343810148955e-18,4.420030203975167e-16,1.1098811900805733e-06,1.4003619938780478e-12,3.7315837723153225e-21,1.3516366305375887e-42,2.2025317482828094e-31,1.0271861597425931e-25,1.7224675496593302e-23,1.5828586863002653e-36,1.4388016859437928e-54,5.775254977497246e-54,3.4063566582760205e-34,5.621055894645585e-31,1.2754257264791586e-25,3.17153073443452e-41,3.76,0.0,0.7760800576946897,0.9999999999953526,7.361646266954147e-22,3.1421416183718343e-37,0.09381562161208426,0.09368112164843766,0.00013226386972263647,1.6328512843444522e-08
2.5591501234113168e-08,0.8779338551504239,5.258713164523654e-15,9.301325312451351e-12,4.113156346172623e-17,2.9834160314829676e-21,0.0,0.0,6.431105643819718e-15,6.450858784189545e-31,1.1251755126218182e-14,6.147543583418804e-21,2.4358162379728564e-13,1.3852984340403696e-32,8.421272148802891e-23,3.58968834493118e-19,3.310280172575618e-26,2.5883131384989863e-21,1.409214357905339e-18,4.7815334284495495e-16,1.1708773930486349e-06,1.5141620399083592e-12,4.2326641550310665e-21,1.8540863179835677e-42,2.792223223794888e-31,1.2907936951746495e-25,1.9879141839479186e-23,2.0102030454438742e-36,2.2878811557211242e-54,8.656030644610797e-54,4.420723261397134e-34,6.800084080351299e-31,1.5037944749087616e-25,4.498034379022082e-41,3.76,0.0,0.7736524181959303,0.9999999999952149,8.412099750702515e-22,4.2333203818505925e-37,0.09624332210717323,0.09610911130574193,0.00013185275630799546,1.628705303142026e-08
2.6275323845098078e-08,0.8783049071466311,5.951773073671638e-15,9.549868487841912e-12,4.771274043205002e-17,3.398083629349441e-21,0.0,0.0,7.30877673839093e-15,8.554856141106026e-31,1.2790953339546383e-14,7.005268735632475e-21,2.695962466071745e-13,1.6868214596193383e-32,9.565347689273558e-23,3.9809352580627976e-19,4.102988345397006e-26,2.9470950811703276e-21,1.564353118371321e-18,5.161524142412723e-16,1.2334573773859169e-06,1.6337054986279258e-12,4.78412717510832e-21,2.5234206468229714e-42,3.5193638686660907e-31,1.6128674028872974e-25,2.286997951738763e-23,2.5365915940829207e-36,3.5979275475273975e-54,1.2848438384028595e-53,5.700458864697566e-34,8.187364946175827e-31,1.766043314116002e-25,6.323866594569861e-41,3.76,0.0,0.77123237260658,0.9999999999950762,9.578180866584033e-22,5.66199344084829e-37,0.0986634302766412,0.0985295041832322,0.00013144292945993315,1.624564340762909e-08
2.6959146456082988e-08,0.8786747987258448,6.715476299283036e-15,9.79841249960149e-12,5.5146318114510674e-17,3.857358639197436e-21,0.0,0.0,8.278273778481001e-15,1.1261306228463505e-30,1.4491576184193888e-14,7.955648110408619e-21,2.975814738575418e-13,2.0436906667370286e-32,1.0828183203596256e-22,4.402881070755371e-19,5.060219581175686e-26,3.344262524208642e-21,1.7318648443253207e-18,5.560393280139721e-16,1.2976174342882358e-06,1.7591081311360245e-12,5.38938951762582e-21,3.4088481787561864e-42,4.411476406359428e-31,2.0044299530294588e-25,2.6232160611379604e-23,3.1813985999075256e-36,5.59878578381916e-54,1.8897310998362564e-53,7.305917687472069e-34,9.813418861645372e-31,2.0662841803598416e-25,8.817304072244492e-41,3.76,0.0,0.7688198971717273,0.999999999994936,1.086902676446205e-21,7.520452508889869e-37,0.1010759698716911,0.10094232404353833,0.00013103438515006042,1.6204302652963413e-08
2.7642969067067898e-08,0.8790435335182158,7.554964492216771e-15,1.0046957432143896e-11,6.35175348962185e-17,4.364712780276807e-21,0.0,0.0,9.346393080897184e-15,1.4719952090094448e-30,1.6365607772978475e-14,9.005913213309059e-21,3.276270852697307e-13,2.4642479587386835e-32,1.221844803622178e-22,4.857036130580445e-19,6.211123058887651e-26,3.782764488502617e-21,1.9123781655072595e-18,5.978527079575437e-16,1.3633538571968955e-06,1.8904840275629474e-12,6.0519877512311406e-21,4.572343298270512e-42,5.50072887590181e-31,2.4782297055140243e-25,3.000369399741255e-23,3.967122665542484e-36,8.625159050926213e-54,2.755367761444219e-53,9.309213710865313e-34,1.1712431943661176e-30,2.4090366132221462e-25,1.219700651628848e-40,3.76,0.0,0.7664149682107726,0.9999999999947946,1.2294224408519541e-21,9.923077480930916e-37,0.10348096456921624,0.10334759457496816,0.00013062711936247544,1.6163044977258782e-08
2.8326791678052808e-08,0.8794111151425387,8.475604729932211e-15,1.0295503375925965e-11,7.291769179633596e-17,4.923790627314067e-21,0.0,0.0,1.0520230750721175e-14,1.911236812187094e-30,1.8425563950128362e-14,1.0163652422426587e-20,3.598241902705976e-13,2.9578268562718853e-32,1.3745183320590747e-22,5.34494188709074e-19,7.589163192332223e-26,4.265691032696755e-21,2.1065360758562742e-18,6.416307130537071e-16,1.4306629418673785e-06,2.0279456274016744e-12,6.775578146326943e-21,6.091533847970795e-42,6.82457830620892e-31,3.048957944615389e-25,3.4225851424727724e-23,4.919789143365105e-36,1.3160323706257263e-53,3.984603626880252e-53,1.179614710377519e-33,1.3922616925944296e-30,2.7992615071565124e-25,1.674532848086096e-40,3.76,0.0,0.7640175621171953,0.999999999994652,1.3863819589186323e-21,1.3010913110943108e-36,0.10587843797203296,0.1057453393917388,0.00013022112809378593,1.612188114467082e-08
2.9010614289037718e-08,0.8797775472062841,9.482992572935355e-15,1.0544050427704521e-11,8.34444093465154e-17,5.538413785710453e-21,0.0,0.0,1.1807186677101112e-14,2.4657641112355682e-30,2.068449959569186e-14,1.143681863159787e-20,3.9426518967687996e-13,3.534839466938478e-32,1.541780636807326e-22,5.868170564913767e-19,9.23263744936506e-26,4.7962759743495734e-21,2.3149958504062185e-18,6.874110422360329e-16,1.4995409864371342e-06,2.171603739572217e-12,7.563936436446798e-21,8.063150049341496e-42,8.42648468405803e-31,3.73348700612272e-25,3.8943407264572195e-23,6.069391991136694e-36,1.9896400824505992e-53,5.717411071414107e-53,1.4868388507481652e-33,1.6486603872942605e-30,3.242397265712033e-25,2.282469634025915e-40,3.76,0.0,0.7616276553583223,0.9999999999945082,1.5588325826524033e-21,1.6957052698261502e-36,0.1082684136091125,0.1081355820342077,0.00012981640735312778,1.6080819244703456e-08
2.9694436900022628e-08,0.8801428333056376,1.0582955022502777e-14,1.0792598690796307e-11,9.520188745014713e-17,6.2125850966282924e-21,0.0,0.0,1.3214968397958734e-14,3.161886957782164e-30,2.3156015703171713e-14,1.2833736832031745e-20,4.3104373802935696e-13,4.2068682455090843e-32,1.72461148964201e-22,6.428324840226539e-19,1.1185241342259563e-25,5.3778995776354065e-21,2.53842896268994e-18,7.352309391014329e-16,1.5699842914925159e-06,2.321567562231034e-12,8.4209575294935e-21,1.0607121548945891e-41,1.0356699735734654e-30,4.551130320400154e-25,4.4204892114791957e-23,7.450377079982564e-36,2.981680145954842e-53,8.143147322123465e-53,1.8645944799596374e-33,1.9451862349632183e-30,3.7443984478349034e-25,3.0897633421908794e-40,3.76,0.0,0.7592452244750973,0.9999999999943628,1.7478733170577614e-21,2.1972938664159218e-36,0.11065091493581204,0.11051834596910273,0.0001294129531621316,1.6039865328892504e-08
3.0378259511007535e-08,0.8805069770255333,1.17815533806064e-14,1.1041148275340822e-11,1.0830116813544336e-16,6.950492875006186e-21,0.0,0.0,1.4751594834989803e-14,4.031057671073487e-30,2.5854266232600144e-14,1.4363111632253937e-20,4.702547065720744e-13,4.986762684345053e-32,1.9240291100484093e-22,7.027037520587738e-19,1.3496683848946019e-25,6.014091207768942e-21,2.7775210026565217e-18,7.851271965687733e-16,1.6419891601348565e-06,2.477944702326956e-12,9.350655171561558e-21,1.3871427151053777e-41,1.2673136446652649e-30,5.523925879507115e-25,5.006286080979708e-23,9.102169889607006e-36,4.430825675587822e-53,1.151652281597987e-52,2.3269935303606267e-33,2.2871157341022623e-30,4.311777048755223e-25,4.155114063862886e-40,3.76,0.0,0.7568702460818504,0.999999999994216,1.954651689967613e-21,2.8315712638782535e-36,0.11302596533410501,0.11289365458975231,0.0001290107615548677,1.599902392121692e-08
3.106208212199244e-08,0.8808699819396894,1.3085086011733197e-14,1.1289699298565995e-11,1.2286040116212323e-16,7.756515183594285e-21,0.0,0.0,1.6425399898681363e-14,5.110714298864108e-30,2.879396473843238e-14,1.6034034715588002e-20,5.119941468798215e-13,5.888741109607272e-32,2.1410905565755174e-22,7.665971228147677e-19,1.6223356909108307e-25,6.708531951932948e-21,3.0329715951111548e-18,8.371361614842325e-16,1.71555189804568e-06,2.64084119490201e-12,1.0357161564933027e-20,1.8037817088724392e-41,1.5442325903744907e-30,6.676944813031926e-25,5.657417548650801e-23,1.106975087220967e-35,6.531207997192968e-53,1.6178310179965283e-52,2.89057105529869e-33,2.6803041509047193e-30,4.951646577026828e-25,5.552626102722612e-40,3.76,0.0,0.7545026968660677,0.9999999999940677,2.1803646116415767e-21,3.629676545372544e-36,0.1153935881128109,0.1152615312163144,0.0001286098285778099,1.5958298390739153e-08
3.174590473297735e-08,0.8812318516106422,1.4500091007987937e-14,1.1538251885056617e-11,1.3900511238058222e-16,8.635224146055244e-21,0.0,0.0,1.824503596533229e-14,6.445236851945784e-30,3.199039077553161e-14,1.7855992235326618e-20,5.563592551262026e-13,6.928497696605845e-32,2.376892102823537e-22,8.346818086199246e-19,1.9429062395775026e-25,7.465057207037717e-21,3.305494318680091e-18,8.912937391738838e-16,1.7906688135510548e-06,2.8103615221397276e-12,1.1444726943156162e-20,2.33285404760168e-41,1.874046792858699e-30,8.0386266402201285e-25,6.380030421278885e-23,1.3404281566338178e-35,9.552709619265425e-53,2.2582085643451126e-52,3.574634663062936e-33,3.1312386287410365e-30,5.6717690745086125e-25,7.375377520049134e-40,3.76,0.0,0.7521425535881635,0.9999999999939178,2.426259224280788e-21,4.6291650110349113e-36,0.11775380650782409,0.11762199909600504,0.00012821015028981653,1.5917691215734016e-08
3.2429727343962255e-08,0.8815925895897833,1.6033348760164164e-14,1.1786806167025379e-11,1.568684746970104e-16,9.591390302124271e-21,0.0,0.0,2.0219477229795877e-14,8.087028034982636e-30,3.545939608950173e-14,1.9838872148478154e-20,6.034483369762972e-13,8.123314769455112e-32,2.63256959864243e-22,9.071299408989621e-19,2.318579978800503e-25,8.287659235064393e-21,3.5958166252975226e-18,9.476353979446491e-16,1.8673362176851047e-06,2.986608632166732e-12,1.2617719107026421e-20,3.0014225211827187e-41,2.265458187991959e-30,9.641142681309725e-25,7.180763557002245e-23,1.6163784404946935e-35,1.3868019853879734e-52,3.1328613331155128e-52,4.401654922168153e-33,3.647095426093786e-30,6.4806052135082e-25,9.739711122499719e-40,3.76,0.0,0.7497897930812509,0.9999999999937663,2.6936337417429507e-21,5.8751535381717045e-36,0.12010664368234217,0.11997508140332643,0.00012781172276210185,1.5877204186141276e-08
3.3797372565932075e-08,0.8823106846226741,1.948297013998809e-14,1.2283920386037212e-11,1.983237286784658e-16,1.17561950052433e-20,0.0,0.0,2.4670300185437972e-14,1.2549969306523299e-29,4.3281447619313294e-14,2.4329003420950317e-20,7.061969868019795e-13,1.1055925401587206e-31,3.2082957510221927e-22,1.065819482998234e-18,3.268670727956318e-25,1.0147862011104518e-20,4.232838683882131e-18,1.0670106733820587e-15,2.025307749889099e-06,3.3596874333064515e-12,1.5238039713317742e-20,4.895532828337409e-41,3.274086389298799e-30,1.371849159972956e-24,9.045810862415926e-23,2.3228732858143496e-35,2.8637199151298725e-52,5.929286388913312e-52,6.593051421286994e-33,4.906113460315527e-30,8.40208643170637e-25,1.6709019008429836e-39,3.76,0.0,0.7451063280749927,0.999999999993458,3.2982756518442095e-21,9.333505581151558e-36,0.1247902666605613,0.12465918163666143,0.0001270186043338793,1.5796595162691897e-08
3.5165017787901895e-08,0.8830242952278958,2.3493131108104082e-14,1.2781043176315555e-11,2.4845493914127784e-16,1.4293230452363195e-20,0.0,0.0,2.985621839107405e-14,1.9129660413666798e-29,5.239859894579468e-14,2.959184304290213e-20,8.210474364301298e-13,1.4861209735097126e-31,3.8781601581639385e-22,1.244100024138656e-18,4.5500241321616265e-25,1.2324310748685854e-20,4.950131826610984e-18,1.19553716166394e-15,2.189437039451967e-06,3.760871201199986e-12,1.8255397303153105e-20,7.838611751211434e-41,4.666466644541816e-30,1.9256791783680842e-24,1.1316814080136244e-22,3.289562422849951e-35,5.7584783892057135e-52,1.0985588119051491e-51,9.725682834991518e-33,6.531021816525495e-30,1.0799866191838103e-24,2.8080221594404966e-39,3.76,0.0,0.7404521179575686,0.9999999999931423,4.005728786638336e-21,1.4572554579205107e-35,0.1294446409077382,0.1293140158666759,0.00012623044210845156,1.571647728766441e-08
3.6532663009871714e-08,0.8837334494188724,2.8127039056733875e-14,1.3278175898357625e-11,3.086309670965549e-16,1.7248259232507127e-20,0.0,0.0,3.586092551484642e-14,2.8679217384154357e-29,6.295884679663172e-14,3.5721693744269155e-20,9.488226304127606e-13,1.9747307007943453e-31,4.652708004221767e-22,1.4434506118865301e-18,6.259348381861597e-25,1.4854844112609122e-20,5.75400701583107e-18,1.33348332413475e-15,2.3596946784256544e-06,4.190930157658469e-12,2.1708911708045802e-20,1.2336774248231953e-40,6.56553896958041e-30,2.6692067795920027e-24,1.406819416337658e-22,4.595885066778687e-35,1.129067090758218e-51,1.9953398876137932e-51,1.4144271284049152e-32,8.61095757796901e-30,1.3772667344817755e-24,4.629094259573297e-39,3.76,0.0,0.7358269799879636,0.9999999999928185,4.828300930877729e-21,2.2387777101587242e-35,0.13406994913548134,0.13393976689477893,0.00012544720509631853,1.563685285071673e-08
3.7900308231841534e-08,0.8844381750340009,3.345199446160536e-14,1.377532006151512e-11,3.803698275466628e-16,2.0670653924336873e-20,0.0,0.0,4.2773545986198603e-14,4.2339684898372357e-29,7.511986731153756e-14,4.2819970525825506e-20,1.0903600990127491e-12,2.5960439032867856e-31,5.543147683110419e-22,1.6653941289015277e-18,8.516455366907234e-25,1.778004526632436e-20,6.650989636932369e-18,1.481111044910542e-15,2.536051308008313e-06,4.6506117034799414e-12,2.5639528417389764e-20,1.9107255332358314e-40,9.126712824816212e-30,3.6566176681483574e-24,1.7385853993920117e-22,6.340942887878122e-35,2.1620804425625346e-51,3.558032962943417e-51,2.0299462150080294e-32,1.1253261144830818e-29,1.743639427161884e-24,7.495521124153887e-39,3.76,0.0,0.7312307325666959,0.9999999999924862,5.779194459660669e-21,3.3880021359115794e-35,0.13866637291391543,0.13853661638060574,0.00012466886250200263,1.5557721898158823e-08
3.9267953453811354e-08,0.8851384997377781,3.9539452168928396e-14,1.42724773331876e-11,4.6534788063219e-16,2.461354974776772e-20,0.0,0.0,5.068871468886261e-14,6.162017946535113e-29,8.904916608286578e-14,5.099542088646845e-20,1.2465109757251034e-12,3.3789870704365646e-31,6.561359176376955e-22,1.911496374911137e-18,1.1468643249103135e-24,2.1143316264399667e-20,7.647817049322808e-18,1.638675763109554e-15,2.7184776203819306e-06,5.140640963977999e-12,3.008999686580974e-20,2.9154177338799913e-40,1.2544750564757313e-29,4.954705334576734e-24,2.136861823924273e-22,8.647339142948257e-35,4.0503442573714246e-51,6.237481498983026e-51,2.877464351810892e-32,1.4586614968339345e-29,2.1926638135978145e-24,1.19356754511947e-38,3.76,0.0,0.7266631952286857,0.9999999999921446,6.87253103717926e-21,5.055547261146147e-35,0.1432340926788129,0.14310474484914598,0.0001238953837228746,1.547908306648996e-08
4.0635598675781174e-08,0.8858344510218552,4.646507778962928e-14,1.476964954811856e-11,5.6540912547529e-16,2.913400154801904e-20,0.0,0.0,5.97066502605649e-14,8.849548023491531e-29,1.0492421701572879e-13,6.036434145394836e-20,1.4181390481480881e-12,4.357324313791969e-31,7.719901723581129e-22,2.183365166772909e-18,1.5295687460792497e-24,2.4990950682022214e-20,8.751436170644308e-18,1.80642660224588e-15,2.906944360502514e-06,5.661721321098324e-12,3.510484759694357e-20,4.386704307832657e-40,1.7061739922480788e-29,6.645176234446619e-24,2.612979810130665e-22,1.1665568080037839e-34,7.434287406099098e-51,1.0763536260488462e-50,4.0318065840245467e-32,1.8764626237999647e-29,2.7401464444781055e-24,1.871171656085692e-38,3.76,0.0,0.7221241886361714,0.9999999999917931,8.123375816252413e-21,7.445255059865315e-35,0.14777328773868248,0.14764433169782915,0.0001231267383479363,1.5400934215622185e-08
4.2003243897750994e-08,0.8865260562061366,5.430879935836802e-14,1.526683871778421e-11,6.825745867664338e-16,3.4293145467456555e-20,0.0,0.0,6.993322222026659e-14,1.2552395196934105e-28,1.2293259037594711e-13,7.105079105506553e-20,1.6061198412990876e-12,5.570228820395903e-31,9.03202081881117e-22,2.482649456371186e-18,2.0215497327978424e-24,2.937220452449899e-20,9.96900109457329e-18,1.9846064968476558e-15,3.101422327843667e-06,6.2145349324395705e-12,4.073036846953752e-20,6.514755340856929e-40,2.297627148982847e-29,8.827261623549433e-24,3.179888629673085e-22,1.557901046299926e-34,1.3387062829452772e-50,1.830245265295066e-50,5.58810284522411e-32,2.396990216159407e-29,3.40445030897173e-24,2.8909068750877857e-38,3.76,0.0,0.7176135345716631,0.9999999999914312,9.547761159582191e-21,1.0830156813349109e-34,0.15228413628181417,0.1521555552035668,0.00012236289615660145,1.5323272852454112e-08
4.3370889119720814e-08,0.8872133424398467,6.315485426462774e-14,1.5764047039869158e-11,8.190517882558144e-16,4.015636573956352e-20,0.0,0.0,8.148001194471602e-14,1.7598928243007064e-28,1.4327207004908035e-13,8.3186800162772e-20,1.811339733472178e-12,7.06289412599353e-31,1.0511654543161311e-21,2.8110384666368918e-18,2.649050994485021e-24,3.4339365408174515e-20,1.1307870743439256e-17,2.1734523162781876e-15,3.301882378093047e-06,6.7997432370987674e-12,4.701458000390127e-20,9.557177000770814e-40,3.0653964524719267e-29,1.1620668666112512e-23,3.8523390283523575e-22,2.0609605139396114e-34,2.367723824709846e-50,3.069511178308003e-50,7.666305799084645e-32,3.041867800508531e-29,4.2068367222629566e-24,4.405519214516583e-38,3.76,0.0,0.7131310559309456,0.9999999999910584,1.1162709888658856e-20,1.557243448881117e-34,0.1567668153832803,0.15663859252975168,0.00012160382711750854,1.524609630604281e-08
4.4738534341690634e-08,0.8878963367025972,7.309183157286571e-14,1.626127690781984e-11,9.772443040699883e-16,4.679346700073134e-20,0.0,0.0,9.446436765992558e-14,2.4406978982367107e-28,1.6615076028402496e-13,9.691257672619144e-20,2.0346951040202676e-12,8.887186147405948e-31,1.2173439260413366e-21,3.1702608456234697e-18,3.443489068177936e-24,3.994782004154359e-20,1.2775606556363077e-17,2.373194985796608e-15,3.508295424802111e-06,7.417987448541823e-12,5.4007210011852647e-20,1.385960038809204e-39,4.0539486693506997e-29,1.516890223996343e-23,4.647080995642919e-22,2.702426600522112e-34,4.117438670334754e-50,5.0813826509038305e-50,1.041650686411954e-31,3.836605936684291e-29,5.17184255177154e-24,6.627581591108141e-38,3.76,0.0,0.708676576716122,0.9999999999906735,1.2986258078043448e-20,2.214821006398207e-34,0.16122150101189184,0.16109361973321137,0.00012084950138734556,1.5169401767807822e-08
