Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143)
0.00021850669173035636,0.6003460524140928,2.487477643381313e-12,6.553585679310405e-11,6.308468881731003e-11,1.265617511577765e-14,0.0,0.0,5.819623979069458e-10,2.2211034228264917e-17,6.515057142845612e-10,2.5877147883689684e-14,1.1698101140614301e-12,9.905651998303918e-33,1.2078127444205299e-21,1.7017851729070453e-16,1.7960553543617024e-12,3.11330591375713e-13,3.227717509143736e-15,5.245128090421765e-19,6.879559340527065e-06,2.316049719598623e-13,2.2084666756704216e-18,5.464732803610787e-20,1.4035954842617184e-17,9.858044328477099e-13,6.7307106952441836e-18,2.6460942162176513e-23,7.501728599302748e-22,8.586345764004814e-25,7.579653905888056e-20,1.2472067991550393e-20,6.331561202122107e-14,1.1083805950610826e-22,3.76,0.0,0.4340897852949765,0.9998620509660321,3.96669776876104e-15,2.3532751328731614e-19,0.23196923724797347,0.2319554105315927,6.694015009834029e-08,1.7277481894379547e-13,0.00013794806064851075
0.0002299829319625315,0.6013702105213534,2.8006216620941984e-12,7.730810591680867e-11,7.421425835618916e-11,1.728284808668655e-14,0.0,0.0,6.74567639787365e-10,3.087557030108147e-17,7.566938368417361e-10,3.524388358724794e-14,1.290191182658444e-12,1.3835968400079528e-32,1.5728925695164549e-21,2.2112913315326032e-16,2.3066472391911515e-12,4.1420863301219043e-13,4.195958105247004e-15,6.672693863399395e-19,7.577117360805563e-06,2.5546885013354015e-13,2.8697024474244072e-18,8.684258726521757e-20,1.799653157193054e-17,1.2729338923920517e-12,8.153744211468304e-18,4.596348833837749e-23,1.302615032991024e-21,1.4161125943122167e-24,9.736092832616965e-20,1.527058540102024e-20,7.75221742371381e-14,1.6533422625771765e-22,3.76,0.0,0.42443820246419856,0.9998620508091307,5.417551672439598e-15,3.6231952534111673e-19,0.24162151769006354,0.24160629722509264,6.546611676592223e-08,1.7194152641282352e-13,0.0001379480606268636
0.0002529354124268818,0.6033507307219527,3.4955567074888343e-12,1.0516697655253991e-10,1.0040715598183787e-10,3.083493365498265e-14,0.0,0.0,8.868285837159288e-10,5.675030347102662e-17,9.98891580484687e-10,6.261388081679864e-14,1.5466354108969976e-12,2.608319503128147e-32,2.5695304719490235e-21,3.5973528193321465e-16,3.665646701114882e-12,7.040920988880008e-13,6.83139500730505e-15,1.0496589946267202e-18,9.05935305542587e-06,3.0632071211864773e-13,4.668555405890916e-18,2.0526178934694925e-19,2.850867018533627e-17,2.044829339091537e-12,1.16747351233061e-17,1.2822946305331084e-22,3.629628111024298e-21,3.574955918461649e-24,1.54775640527782e-19,2.2217680623398352e-20,1.1278861566996333e-13,3.4688839905478817e-22,3.76,0.0,0.40577407419526046,0.9998620504480872,9.668219244265371e-15,8.075915391014841e-19,0.26028712831762213,0.26026894598567135,6.261585715440765e-08,1.7033048357890712e-13,0.0001379480605770516
0.00027359264484479705,0.6050586387960676,4.202754247159249e-12,1.356717223789965e-10,1.2890035950253163e-10,4.971309300699057e-14,0.0,0.0,1.1104790797152368e-09,9.345479760937025e-17,1.2555722473526119e-09,1.0065169514587905e-13,1.7948300942268153e-12,4.453345677959707e-32,3.852391519504793e-21,5.374306057106843e-16,5.362645498734274e-12,1.0906863072465759e-12,1.0212011505457779e-14,1.5323599249042535e-18,1.0489595230148349e-05,3.5555471785025043e-13,6.974751369616588e-18,4.167623606423278e-19,4.159258452465643e-17,3.0204430477840305e-12,1.573817112556647e-17,2.9781192377778098e-22,8.418449968699995e-21,7.645725095633491e-24,2.265004986176181e-19,3.023681881214534e-20,1.534969320378843e-13,6.378357998023007e-22,3.76,0.0,0.38967915423273153,0.9998620500657818,1.5591003780450754e-14,1.5629940663483583e-18,0.27638347865292007,0.27636243803311905,6.015817061118856e-08,1.689415941559467e-13,0.00013794806052430618
0.00029367380367531216,0.6066539695878127,4.968191708099112e-12,1.708117589421287e-10,1.6153551349413165e-10,7.647865656717723e-14,0.0,0.0,1.3592959802877376e-09,1.4615315667623544e-16,1.5427487366997589e-09,1.544885786275182e-13,2.051398181503968e-12,7.275291636585953e-32,5.550816838102886e-21,7.718483625718421e-16,7.547591651770758e-12,1.6183787690691975e-12,1.4673833804300008e-14,2.1616282077430053e-18,1.196418109539304e-05,4.064663677638571e-13,1.001715542402311e-17,7.883058062440086e-19,5.838969779906761e-17,4.290845793413622e-12,2.0643620762842996e-17,6.344810904541261e-22,1.7910377467342815e-20,1.5132597030014145e-23,3.1888924081831575e-19,3.988845734782729e-20,2.024921758174556e-13,1.1026548988851306e-21,3.76,0.0,0.3746452744914279,0.9998620496384358,2.3990506355070838e-14,2.8323282330276607e-18,0.29141883312656364,0.29139484533756727,5.78626875668196e-08,1.6764458285089435e-13,0.00013794806046534664
0.0003137549625058273,0.6081877644777984,5.814050340919091e-12,2.118950048893607e-10,1.9949283443095396e-10,1.1432766335821863e-13,0.0,0.0,1.6406704429948762e-09,2.2133930768927526e-16,1.8693723733753292e-09,2.3051295042412265e-13,2.322579108858279e-12,1.1578466899395097e-31,7.805814286737479e-21,1.0820408754024058e-15,1.0371559173039e-11,2.3388348977929452e-12,2.0580296539837705e-14,2.9861546405511435e-18,1.351891849095693e-05,4.602942317880295e-13,1.4043060545334626e-17,1.4277763442571738e-18,8.004020674441665e-17,5.9510959271014916e-12,2.6637980438872716e-17,1.282206613439355e-21,3.6142864435546785e-20,2.854795063786166e-23,4.383555570333982e-19,5.16199076643011e-20,2.6204497216341194e-13,1.8349825710712375e-21,3.76,0.0,0.3601914275272444,0.9998620491528555,3.587133382212598e-14,4.9292690587968726e-18,0.30587423499518007,0.30584713960407306,5.565593364147417e-08,1.6639789650829446e-13,0.0001379480603983527
0.0003338361213363424,0.609662397477997,6.743931431448587e-12,2.594632257841122e-10,2.43238067513235e-10,1.666638625851329e-13,0.0,0.0,1.956111180331211e-09,3.259261852854843e-16,2.237720063274256e-09,3.3551515863402757e-13,2.607918465024669e-12,1.7992669137892969e-31,1.0745024705282038e-20,1.4850561112847363e-15,1.3957078075998826e-11,3.3026548742329425e-12,2.825694678428082e-14,4.048522350238509e-18,1.5151030283047086e-05,5.169490398588833e-13,1.927375541396313e-17,2.490073551494079e-18,1.0745802400347071e-16,8.082423759619483e-12,3.387919680885944e-17,2.4751192331514028e-21,6.966804067813874e-20,5.164522122087707e-23,5.901192743315095e-19,6.569093490200525e-20,3.3347386218762274e-13,2.9537682540544874e-21,3.76,0.0,0.3462952336981389,0.9998620486058167,5.230435627943187e-14,8.28094590998611e-18,0.3197720611249888,0.31974170325393875,5.3534471660158536e-08,1.651995675456815e-13,0.0001379480603228795
0.0003539172801668575,0.6110801514318326,7.761522994227883e-12,3.1406895152232e-10,2.9325299440143913e-10,2.376170323686113e-13,0.0,0.0,2.307057025246617e-09,4.682144643432667e-16,2.6500489897215824e-09,4.777300938791857e-13,2.9069693803349023e-12,2.735788025329755e-31,1.4514155029015504e-20,2.000277894328771e-15,1.8439103031450643e-11,4.569134339630863e-12,3.8074013056584216e-14,5.3971084333891915e-18,1.685782024051705e-05,5.763428214831974e-13,2.5960854858760258e-17,4.200573539904755e-18,1.4164678340504072e-16,1.0775986876100127e-11,4.253771195285423e-17,4.5889007530948714e-21,1.2898009662598003e-19,9.00434033665506e-23,7.799410694563072e-19,8.237342151733838e-20,4.1815887397447266e-13,4.6172565953404984e-21,3.76,0.0,0.3329351769409673,0.99986204799415,7.458975568439675e-14,1.3484398038555406e-17,0.3331338248842248,0.3331000550485203,5.1494998258246725e-08,1.6404770652855356e-13,0.00013794806023848975
0.00037399843899737264,0.6124432209333939,8.870613757767799e-12,3.762743124983933e-10,3.500371276165799e-10,3.3213629530327204e-13,0.0,0.0,2.6948808338262624e-09,6.58032455873008e-16,3.108603551698437e-09,6.670223133501906e-13,3.219293083527494e-12,4.077694887050971e-31,1.9278027832410347e-20,2.649548172148247e-15,2.3965252754698163e-11,6.207052336384041e-12,5.044875047344432e-14,7.086488831041706e-18,1.863667217009558e-05,6.383890330199609e-13,3.438788901378911e-17,6.879679656224682e-18,1.8370139112726234e-16,1.4133356341651495e-11,5.279681030648126e-17,8.208159798725325e-21,2.30380641498912e-19,1.519333459811563e-22,1.0141367951486102e-18,1.0195154651907199e-19,5.175424285459007e-13,7.031964054546975e-21,3.76,0.0,0.3200905713868802,0.9998620473147338,1.0428689586313582e-13,2.1356397540215795e-17,0.3459802095268832,0.3459428834746969,4.953433860231145e-08,1.6294049894866974e-13,0.00013794806014475288
0.00039407959782788776,0.6137537158927835,1.007510712359459e-11,4.4664988996984154e-10,4.1410958234564813e-10,4.560880906585114e-13,0.0,0.0,3.1208933432510696e-09,9.068754814847197e-16,3.615622465657841e-09,9.150803115463528e-13,3.5444593654281524e-12,5.967757118003148e-31,2.5221578579682835e-20,3.4572808969890503e-15,3.0696054028838125e-11,8.295476402309875e-12,6.584762506974036e-14,9.177866080929679e-18,2.0485048864076418e-05,7.030026653082773e-13,4.487178402960288e-17,1.0973802572172968e-17,2.3480966045257796e-16,1.826701410235787e-11,6.485299323804712e-17,1.421856191487107e-20,3.9852443594046484e-19,2.4897894852717703e-22,1.2995928018106803e-18,1.2472213472758057e-19,6.331311081524755e-13,1.0462926766495306e-20,3.76,0.0,0.3077415293408452,0.9998620465644845,1.4324582827876076e-13,3.29935052553537e-17,0.3583311002121475,0.35829007876640073,4.7649441336472076e-08,1.6187620215251105e-13,0.00013794806004124334
0.0004141607566584029,0.6150136648114954,1.1379035029534956e-11,5.257735862762941e-10,4.860110890520404e-10,6.163582762560213e-13,0.0,0.0,3.5863469839605407e-09,1.2280438228104771e-15,4.173346021492596e-09,1.2356188778417262e-12,3.882046962394362e-12,8.588459671681804e-31,3.255079937708393e-20,4.4505672547929956e-15,3.8805204550487635e-11,1.0924585116175102e-11,8.478833194101708e-14,1.1739522671711072e-17,2.240049090155126e-05,7.701003342630307e-13,5.776423093982907e-17,1.7093895726034848e-17,2.9625413300317303e-16,2.3300868677905935e-11,7.891638641982887e-17,2.393019986953562e-20,6.698220894132806e-19,3.974501963315296e-22,1.6437829607261166e-18,1.5099515376942858e-19,7.664981739580598e-13,1.52452632290756e-20,3.76,0.0,0.29586893051281155,0.9998620457403476,1.9364030147226756e-13,4.984345203278272e-17,0.3702056147720324,0.3701607636746518,4.5837373735384593e-08,1.608531424069792e-13,0.00013794805992753975
0.000434241915488918,0.6162250179293255,1.278657162094326e-11,6.142295204373899e-10,5.663061147234783e-10,8.209578654614428e-13,0.0,0.0,4.092439645234953e-09,1.6367786846739527e-15,4.784023483510463e-09,1.6445885445543295e-12,4.231643868865197e-12,1.217038258701433e-30,4.1493628194152074e-20,5.659271923130497e-15,4.8479866119378296e-11,1.4196509224610505e-11,1.0784164201248592e-13,1.4847305008104364e-17,2.4380615338031946e-05,8.396003562545361e-13,7.345293861291932e-17,2.606283914794871e-17,3.6941417189632657e-16,2.937079541408741e-11,9.521117754459391e-17,3.923991603823241e-20,1.0969093180500021e-18,6.196288759824437e-22,2.054788000775111e-18,1.8109434836194029e-19,9.192867799592618e-13,2.1797100542202106e-20,3.76,0.0,0.2844543924052161,0.9998620448392898,2.58002155562993e-13,7.378902483863002e-17,0.3816221333225717,0.38157332308136127,4.409531704777932e-08,1.5986971209120586e-13,0.00013794805980322364
0.0004543230743194331,0.6173896502259674,1.430204671924016e-11,7.126069541163776e-10,6.555850737763818e-10,1.0791321007394737e-12,0.0,0.0,4.64031839315323e-09,2.150396100430227e-15,5.449920632401464e-09,2.160391516825228e-12,4.592847585862906e-12,1.7001847437002377e-30,5.230078246117476e-20,7.116120180966634e-15,5.992099498541116e-11,1.8226193873127598e-11,1.3563307319318953e-13,1.858514140072149e-17,2.6423114301050247e-05,9.114228097246761e-13,9.236276854626041e-17,3.8973196650099e-17,4.557683728684293e-16,3.6625206040520184e-11,1.1397609195468205e-16,6.284174923881867e-20,1.7544317326868913e-18,9.455331947433243e-22,2.5413175891686086e-18,2.153580021370835e-19,1.0932138335573356e-12,3.06339390671329e-20,3.76,0.0,0.2734802418229585,0.9998620438582891,3.3925704910404144e-13,1.0724583072395915e-16,0.39259832675244344,0.39254543249076046,4.242056202398156e-08,1.5892436700892225e-13,0.00013794805966787802
0.00047440423314994823,0.6185093643244027,1.592995904359406e-11,8.214992526702299e-10,7.544666146372638e-10,1.4014726277598384e-12,0.0,0.0,5.231083139779516e-09,2.7884188796546373e-15,6.173327445290319e-09,2.804103598448773e-12,4.965265311545565e-12,2.3439961919423035e-30,6.524653817286824e-20,8.856775848783814e-15,7.334371403511211e-11,2.314228496507513e-11,1.6884438542599557e-13,2.3045596349010312e-17,2.8525753502475962e-05,9.85489584298408e-13,1.1495675131100394e-16,5.725709420508662e-17,5.568973211268569e-16,4.522565153923662e-11,1.3546490899078805e-16,9.84962445556646e-20,2.7464363012356124e-18,1.4150136338993916e-21,3.1127355129791216e-18,2.541398091534098e-19,1.2900744121141127e-12,4.2384541581076276e-20,3.76,0.0,0.26292948749078143,0.9998620427943261,4.407614888100087e-13,1.532754356449199e-16,0.4031511841041085,0.4030940854135079,4.0810504623904664e-08,1.5801562381780658e-13,0.00013794805952108634
0.0004944853919804633,0.6195858932920175,1.7674989111759403e-11,9.41502885922491e-10,8.635999651972797e-10,1.8000324623270154e-12,0.0,0.0,5.865790262561885e-09,3.572706651628801e-15,6.956565907960857e-09,3.5997014845162127e-12,5.3485140794661724e-12,3.192320553502305e-30,8.062945604590971e-20,1.0919910067549577e-14,8.897773149575616e-11,2.9088042423672314e-11,2.0821490029090899e-13,2.8330464095332396e-17,3.0686370681625766e-05,1.0617244185227392e-12,1.4173698485151408e-16,8.2770181537703e-17,6.744867239498854e-16,5.534746222915067e-11,1.5994701541059553e-16,1.5137105445194074e-19,4.2157060918339396e-18,2.0802787237320323e-21,3.77908834044399e-18,2.9780984000565094e-19,1.511746658825963e-12,5.780842873288776e-20,3.76,0.0,0.252785793741547,0.9998620416443749,5.663411127419652e-13,2.1571542676642564e-16,0.4132970388839809,0.413235619679968,3.9262641898840414e-08,1.571420575705862e-13,0.00013794805936243114
0.0005145665508109784,0.6206209033287856,1.9542011803256034e-11,1.0732164731214311e-09,9.836673183172529e-10,2.2884433844491558e-12,0.0,0.0,6.545456173103887e-09,4.5275840853869735e-15,7.801997950824311e-09,4.57429467585809e-12,5.7422208505419005e-12,4.2985701649808034e-30,9.87730561583133e-20,1.3347261015921348e-14,1.0706781055557352e-10,3.6222282976391e-11,2.545426465070406e-13,3.455140396210926e-17,3.2902873995896093e-05,1.1400529275006858e-12,1.7324541602145572e-16,1.178918843508626e-16,8.103309484569929e-16,6.71804287826211e-11,1.877080015650163e-16,2.284671642662683e-19,6.3554261853930175e-18,3.0089165131066463e-21,4.5511379520077235e-18,3.467555905383021e-19,1.7601970969251074e-12,7.781506014648314e-20,3.76,0.0,0.24303345522225464,0.9998620404053927,7.203301619018965e-13,2.9932801220131324e-16,0.4230515943548074,0.4229857427358009,3.777456803793323e-08,1.5630229936142605e-13,0.0001379480591914926
0.0005346477096414934,0.6216159963450547,2.1536108569434914e-11,1.2172398762676702e-09,1.1153862408595674e-09,2.882035412153376e-12,0.0,0.0,7.2710608346094285e-09,5.67996752925774e-15,8.712033500106478e-09,5.758361305606026e-12,6.146022564314461e-12,5.72733412019048e-30,1.2002644417852275e-19,1.618368477163056e-14,1.2787429291712212e-10,4.472035529504733e-11,3.0868533518849346e-13,4.183061937539399e-17,3.51732403731829e-05,1.2204026215704565e-12,2.1006450814894295e-16,1.6564445118061636e-16,9.663369833963369e-16,8.092952735611178e-11,2.190503024029813e-16,3.391472513033914e-19,9.423627305311154e-18,4.287485738522311e-21,5.4403982964846785e-18,4.0138309983915893e-19,2.0374862944863326e-12,1.0348478742051249e-19,3.76,0.0,0.23365737257034727,0.9998620390743128,9.076120839639418e-13,4.0996889015660446e-16,0.43242994785771843,0.4323595559673028,3.634397057119967e-08,1.5549503407182662e-13,0.00013794805900784761
0.0005547288684720085,0.6225727124394781,2.366257924596932e-11,1.3741733456521655e-09,1.2595120934208854e-09,3.597958054174382e-12,0.0,0.0,8.043551227365146e-09,7.0594904750801575e-15,9.689138636476122e-09,7.1859872594480054e-12,6.559566153956052e-12,7.556193659195718e-30,1.4476489278182474e-19,1.947719757793606e-14,1.5167367766511274e-10,5.4775150576014104e-11,3.715611701748714e-13,5.0301582328109856e-17,3.7495513836278986e-05,1.3027029169368732e-12,2.528177981470138e-16,2.2983363882520567e-16,1.1445288312308807e-15,9.681569137643476e-11,2.5429387816925374e-16,4.957851441147412e-19,1.3760920029608822e-17,6.025760084041839e-21,6.45917668836195e-18,4.621181237748548e-19,2.345774810004252e-12,1.3609167618418511e-19,3.76,0.0,0.22464302902540648,0.9998620376480317,1.1336612305872247e-12,5.54778265578461e-16,0.4414466141988642,0.44137157809138344,3.4968626722970765e-08,1.5471899821152374e-13,0.00013794805881106798
0.0005748100273025236,0.6234925322845024,2.5926953452974304e-11,1.5446167210693057e-09,1.4168404500125163e-09,4.4553030635864855e-12,0.0,0.0,8.863844761629822e-09,8.698628329659903e-15,1.0735843853308615e-08,8.895108015615498e-12,6.982508529071309e-12,9.877758650481813e-30,1.7339038170880623e-19,2.3279009855985305e-14,1.7875925574156783e-10,6.659815165671599e-11,4.441494995575378e-13,6.010980437162425e-17,3.986780380745233e-05,1.386885139127232e-12,3.0217034773018944e-16,3.152142538559397e-16,1.3470523292326167e-15,1.1507663202327155e-10,2.9377693852636417e-16,7.145580969642395e-19,1.9812106698369493e-17,8.361719337857387e-21,7.620619947046208e-18,5.294073515166272e-19,2.6873293549082265e-12,1.771283031466985e-19,3.76,0.0,0.21597646794530634,0.9998620361234032,1.4045856197402453e-12,7.42396037552157e-16,0.4501155481315699,0.4500357676411055,3.364639991032111e-08,1.5397297785037634e-13,0.00013794805860071967
0.0005948911861330386,0.6243768794212817,2.8335001584986254e-11,1.7291686918271622e-09,1.5882095075896273e-09,5.4752284158962224e-12,0.0,0.0,9.73283263734642e-09,1.0632823009843474e-14,1.1854752406142613e-08,1.092775263250064e-11,7.41451653017315e-12,1.2801945887062513e-29,2.0633210121821429e-19,2.7643552378402115e-14,2.0944179971428337e-10,8.042052361003477e-11,5.274913162481412e-13,7.141365496500445e-17,4.228828340126215e-05,1.4728825200816924e-12,3.588290942918053e-16,4.276841781326672e-16,1.5761803948375243e-15,1.359677090918971e-10,3.3785671251151015e-16,1.0164066670198622e-18,2.8152341216864024e-17,1.1467392699257947e-20,8.938765684956867e-18,6.037196539723551e-19,3.0645291166290457e-12,2.2833264051648487e-19,3.76,0.0,0.2076442711927495,0.9998620344972259,1.7271707374794554e-12,9.832033247226756e-16,0.45845016596809984,0.45836554458085355,3.237523638063489e-08,1.5325580663708468e-13,0.00013794805837636094
0.0006149723449635537,0.6252271224649972,3.089274537606395e-11,1.92842611835884e-09,1.7745024761284925e-09,6.6810832417436776e-12,0.0,0.0,1.0651383150208697e-08,1.290060793124584e-14,1.3048548744560779e-08,1.3330289323993233e-11,7.855266858308385e-12,1.6458521629274773e-29,2.440469240705105e-19,3.26284950597183e-14,2.4405030797197434e-10,9.649424862104651e-11,6.226896165614722e-13,8.438522808421044e-17,4.4755187713396816e-05,1.5606301895917644e-12,4.235431075345199e-16,5.745109634571075e-16,1.8343186872069627e-15,1.5976285359470076e-10,3.86910258325413e-16,1.4281904238841945e-18,3.951860013710849e-17,1.5555672179318148e-20,1.042859906516044e-17,6.8554735425438975e-19,3.479872191981462e-12,2.9171714703838277e-19,3.76,0.0,0.19963353835628103,0.999862032766235,2.108924358352992e-12,1.2895926532222894e-15,0.46646336635693775,0.4663738110870276,3.115316198224201e-08,1.5256636390053746e-13,0.00013794805813754148
0.0006350535037940688,0.626044577223863,3.360646803976218e-11,2.142983417886743e-09,1.9766499414352985e-09,8.098533466101184e-12,0.0,0.0,1.1620344943739024e-08,1.554373403717552e-14,1.4320007017981036e-08,1.6153672104805232e-11,8.304445983041897e-12,2.099993083904409e-29,2.870198508725701e-19,3.829475887824169e-14,2.8293280182077387e-10,1.1509330787390019e-10,7.309096263430837e-13,9.921125743547911e-17,4.7266812112205505e-05,1.650065161782474e-12,4.971037587246276e-16,7.645955910817122e-16,2.1240116724434912e-15,1.8675554311159843e-10,4.413353145917456e-16,1.9840715763585457e-18,5.484733288628905e-17,2.0888228179105206e-20,1.2106115360738445e-17,7.754075110151135e-19,3.935982084178058e-12,3.696001934383737e-19,3.76,0.0,0.1919318667721585,0.999862030927092,2.558122373240494e-12,1.676269308814556e-15,0.47416755025921503,0.47407297152787875,2.997827906246531e-08,1.5190357282989861e-13,0.0001379480578838005
0.0006551346626245838,0.6268305087363504,3.6482724002034356e-11,2.3734320162215296e-09,2.195632194527479e-09,9.755687933316551e-12,0.0,0.0,1.2640550207145837e-08,1.860729758105629e-14,1.567199964731439e-08,1.9453688041555632e-11,8.761750031704638e-12,2.66044389574366e-29,3.3576443466392434e-19,4.470652150026078e-14,3.264571733275991e-10,1.3651491308719648e-10,8.533789054389213e-13,1.1609408026589162e-16,4.982151053830902e-05,1.7411263172511857e-12,5.80344810201383e-16,1.0087785577033674e-15,2.4479490756120784e-15,2.1725983055613147e-10,5.015511961932556e-16,2.7271629102533066e-18,7.531927590915525e-17,2.778467495034674e-20,1.3988388662725354e-17,8.73843206201476e-19,4.435614220429872e-12,4.64639959383259e-19,3.76,0.0,0.1845273323167285,0.9998620289763752,3.0838556249179238e-12,2.1605865485269467e-15,0.48157464015464047,0.4814749516728296,2.8848763487972256e-08,1.512663987299235e-13,0.00013794805761466606
0.0006752158214550989,0.627586133230384,3.952834823452162e-11,2.620359867423263e-09,2.4324815227563515e-09,1.1683224821444842e-11,0.0,0.0,1.3712817818848447e-08,2.2139870419279674e-14,1.7107505954843785e-08,2.32912046922204e-11,9.226884662429494e-12,3.347961446263839e-29,3.9082319099786604e-19,5.193121720848671e-14,3.750120812967193e-10,1.610807901861829e-10,9.913873422403731e-13,1.3525264979618831e-16,5.24176938168432e-05,1.8337543813857714e-12,6.741424331943747e-16,1.3201940725536983e-15,2.8089726998663617e-15,2.516114267293917e-10,5.679997286847067e-16,3.711481234789376e-18,1.0241254593468768e-16,3.6633150717391897e-20,1.609364711044928e-17,9.814248299307383e-19,4.981662452919984e-12,5.798709480367384e-19,3.76,0.0,0.17740847094050177,0.9998620269105702,3.6960777620478614e-12,2.7629175721381546e-15,0.4886960985057432,0.48859121716008247,2.776286178260527e-08,1.5065384734821475e-13,0.00013794805732965327
0.000695296980285614,0.6283126200071644,4.2750465201785597e-11,2.8843510427009295e-09,2.6882844588473897e-09,1.3914518170666924e-11,0.0,0.0,1.4837956435686507e-08,2.6193633605325362e-14,1.862962084507214e-08,2.7732417357956113e-11,9.699564923307223e-12,4.186617997384994e-29,4.527679992678257e-19,6.003953177503145e-14,4.290078924692293e-10,1.891385174142176e-10,1.1462870502936248e-12,1.569235959542068e-16,5.505382798642321e-05,1.9278918993765397e-12,7.794151625182707e-16,1.7146788343338988e-15,3.210083591385405e-15,2.9016883679695643e-10,6.411462211232421e-16,5.004252878571815e-18,1.37965272795151e-16,4.790249584105176e-20,1.8441355054556915e-17,1.0987513563890945e-18,5.577165512010562e-12,7.187432727713491e-19,3.76,0.0,0.17056426091538782,0.9998620247260588,4.405654131933034e-12,3.507067370200745e-15,0.49554294550897493,0.4954327912510528,2.671888837794631e-08,1.5006496327122706e-13,0.00013794805702826288
0.000715378139116129,0.629011093252074,4.6156497454619815e-11,3.1659853895820543e-09,2.964183984999376e-09,1.648576437375449e-11,0.0,0.0,1.6016767527980556e-08,3.0824515113372025e-14,2.0241563529838848e-08,3.2849095816301316e-11,1.0179515099827942e-11,5.204226392623123e-29,5.222005018294727e-19,6.910539295130985e-14,4.888776648196312e-10,2.2106292000517462e-10,1.3194921796787485e-12,1.8136233390978356e-16,5.772843264846346e-05,2.023483208382629e-12,8.971237971642819e-16,2.2112426074169506e-15,3.65444952772839e-15,3.3331455062644824e-10,7.214804813173002e-16,6.6886237081324935e-18,1.8424919355019892e-16,6.21562326748608e-20,2.1052302605391253e-17,1.226451605636839e-18,6.225313385513958e-12,8.851648789930072e-19,3.76,0.0,0.1639841057671107,0.9998620224191109,5.224411742777504e-12,4.420727795138947e-15,0.5021257761606491,0.5020102718995988,2.5715222971992926e-08,1.4949882838594496e-13,0.00013794805670998026
0.0007354592979466441,0.629682633775476,4.97541738960265e-11,3.4658382620625217e-09,3.261381690231623e-09,1.9436108502960087e-11,0.0,0.0,1.7250048360786932e-08,3.609233255918625e-14,2.194668629173972e-08,3.8718830256214626e-11,1.0666468552511103e-11,6.432808842028574e-29,5.997525078505376e-19,7.920595726337261e-14,5.550781696493632e-10,2.572575233711538e-10,1.5124786565249863e-12,2.0884421999908207e-16,6.0440079339927895e-05,2.120474407246823e-12,1.0282712560416029e-15,2.8326086389715726e-15,4.145412806302946e-15,3.8145628675055994e-10,8.095178681540056e-16,8.866832714335116e-18,2.440558085134379e-16,8.006857281749004e-20,2.39487030691396e-17,1.3651854871016957e-18,6.929453602402296e-12,1.0835468725571467e-18,3.76,0.0,0.1576578178661135,0.999862019985873,6.165190337866919e-12,5.5359794467706975e-15,0.5084547766644174,0.5083338481627405,2.4750307991553618e-08,1.4895456040433594e-13,0.00013794805637427386
0.0007555404567771591,0.6303282806863406,5.3551537745469353e-11,3.78448032212961e-09,3.581139880192785e-09,2.2807770375518603e-11,0.0,0.0,1.8538594921870463e-08,4.206094182086728e-14,2.374848328072146e-08,4.542527618960876e-11,1.116016754643835e-11,7.909112753124691e-29,6.860864081536371e-19,9.042159382492291e-14,6.280909490599226e-10,2.981560665919141e-10,1.7267838640615543e-12,2.3966575434095644e-16,6.318738993204152e-05,2.2188133241439636e-12,1.1739023984533106e-15,3.605832856861059e-15,4.6864983091089495e-15,4.350282895732929e-10,9.058003792390225e-16,1.166391547861433e-17,3.207968976159007e-16,1.0244270136836471e-19,2.715429882963089e-17,1.5156452214136245e-18,7.693097403738492e-12,1.3188521347691356e-18,3.76,0.0,0.15157560265165235,0.9998620174223589,7.241894636414028e-12,6.889844223156257e-15,0.5145397402055805,0.5144133159781621,2.3822646154212817e-08,1.4843131144785484e-13,0.0001379480560205936
0.0007756216156076742,0.6309490330013942,5.7556954243125616e-11,4.122477412735894e-09,3.9247836395464265e-09,2.6646170287386257e-11,0.0,0.0,1.9883204797093598e-08,4.879839249068218e-14,2.5650599339594303e-08,5.305839816749126e-11,1.1660363074265134e-11,9.675177548125871e-29,7.818956079193379e-19,1.0283586589428072e-13,7.084234053481168e-10,3.4422407781728047e-10,1.9640062788969695e-12,2.741458293413401e-16,6.596903505707067e-05,2.3184494825019706e-12,1.3351038191117298e-15,4.5630117668379004e-15,5.281421819959824e-15,4.944926793221432e-10,1.0108977788967344e-15,1.5232011848147675e-17,4.186214138830231e-16,1.3023161359638692e-19,3.0694476295353093e-17,1.6785565380889321e-18,8.519925787931208e-12,1.5966474122874613e-18,3.76,0.0,0.14572804346480323,0.9998620147244399,8.469547808293712e-12,8.524892661507689e-15,0.5203900821165157,0.5202580933327737,2.2930798125899027e-08,1.4792826668941675e-13,0.0001379480556483699
