Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087),F(37),C2H3F2(66),S(4570),CHF3(42),CHO2(165),S(459),C2H2F2(59),CHF2O(616),CHFO2(172),S(4185),S(3185),CFO(51),C#CC(5436),CFO3(6311),C3H4(6313),S(3720),C3H4(6745)
0.0011595253949115605,0.9818294090638098,0.0006382706140412463,4.3005552786695784e-05,0.00010129855712370794,0.18959311454549468,0.0,0.0,0.0001212507009549994,2.089108847210705e-06,1.1346388196196395,0.07765742063405517,1.3141658009664072e-05,2.037812084650575e-10,2.3780044111757612e-08,1.8729555637789982e-06,0.0033522355711755178,0.001539639708681949,7.273692954591733e-05,1.6678048312811353e-06,0.027214037836960556,4.868725956466987e-07,2.07615507817799e-07,0.00020477183601453318,6.560708965423683e-08,0.004564286051077221,5.684265378441858e-06,0.010975891338679957,0.0016736716941564338,2.1089088463772477e-06,4.849005464846231e-07,4.321389279557221e-09,2.6351914921857564e-07,6.312443695993827e-05,3.76,0.0,8.976887255565141e-07,0.14649776915970517,0.3863823747949162,0.06954413646197707,1.4199984268336814,0.04731058449972946,4.388417148383922e-09,5.485483887977961e-12,0.000120441312157442,1.9847624872972863e-07,1.3089468617540634e-10,9.780507877072166e-12,4.72593570956337e-10,0.0008325912377043341,6.71941744089981e-12,2.929731315526619e-05,2.0526874237818615e-05,3.821135645884555e-05,0.004870090827122039,1.8715146853727578e-06,2.2680395907057177e-06,2.4234291757688204e-14,2.9665170918002516e-14,9.029438126168534e-09,3.4398304470611433e-09,5.1580627739502805e-06,2.2303429070896245e-07,0.006126903893427014,5.4923744000304264e-08,1.9423073559049545e-12,1.9001860399275793e-10,0.0007756836395155196,1.4090838014643657e-06,0.024112033455332943,0.01603994036172106,5.4164786038947075e-06,5.567756989039395e-10,2.7299913339421306e-05,2.745734454222062e-06,0.02951865862734023,1.243641621425899e-07,6.429846918374947e-06,1.1065421663154854e-09,0.005910658325097755,0.022689879033031636,1.8012660869835364e-14,3.199099367070908e-15,8.008151607841654e-07,3.6111956760505486e-07,6.469961812170305e-07,1.1732739585059632e-08,0.00021408742446712216,3.453249544495597e-10,1.1260816190561874e-12,0.000648224856966185,1.3347422308887827e-09,1.753075948074069e-10,2.1215117922385333e-07,5.969800514746548e-07,4.164564971702266e-06,0.0004887720256596174,6.316937835822351e-14,2.2269274313491033e-09,1.809397620099239e-09,0.000478348209561119
0.0011635746470199369,0.9819711797381665,0.0006398970842872875,4.2786068769080105e-05,0.0001010980463414395,0.190046069530391,0.0,0.0,0.000120259872264656,2.066430348029024e-06,1.1356576385518744,0.07787175522482537,1.3056762943474182e-05,2.0606314280813287e-10,2.3832038366585857e-08,1.8772744589295472e-06,0.003344943802826947,0.0015269699814290602,7.259409959325536e-05,1.663549766908879e-06,0.02727064742356657,4.87510273501145e-07,2.0745442672198914e-07,0.000203779792060793,6.495780395577971e-08,0.004502611908732562,5.689088127623382e-06,0.010954751399529145,0.0016660480521649096,2.1017938319321425e-06,4.833139091300862e-07,4.31267180973658e-09,2.6179751861993084e-07,6.28830539340003e-05,3.76,0.0,8.949973783997628e-07,0.14551212649566794,0.3869477344596191,0.06936771293362093,1.4205568395075217,0.04688235954209996,4.348911591782543e-09,5.436288372229129e-12,0.00011963097803410392,1.9518392560823792e-07,1.290275156401113e-10,9.66854935812941e-12,4.673201231783207e-10,0.0008245312616621109,6.612843421636964e-12,2.919658556739234e-05,2.0441954856279134e-05,3.7807605055058044e-05,0.004850541178082957,1.859042055221088e-06,2.2529305762117667e-06,2.4123247348708322e-14,2.952925079576039e-14,8.987413252183059e-09,3.3956191954165104e-09,5.100953611869267e-06,2.2061256794070093e-07,0.006115339642694348,5.4427690858304544e-08,1.9287014190669942e-12,1.866235053849863e-10,0.0007760614404191421,1.4080252158178537e-06,0.024048396049272818,0.01595506649381289,5.414386192646684e-06,5.527260917151743e-10,2.7270009685011204e-05,2.742716003806143e-06,0.029576267775325196,1.2460693298791347e-07,6.378929097832067e-06,1.0902361717083824e-09,0.005903594394856664,0.02273682909813605,1.7747226375953836e-14,3.1519574409938856e-15,7.980975566386514e-07,3.603500586738603e-07,6.465087544371743e-07,1.1784932385913812e-08,0.00021380779896524717,3.471149944888983e-10,1.1137898371629024e-12,0.0006463876159647503,1.3266475839306305e-09,1.7583498022078118e-10,2.0996909034713605e-07,5.906039714708443e-07,4.118305261500049e-06,0.00048724103749339545,6.203845399093411e-14,2.2199516164430143e-09,1.8135921594168059e-09,0.00047674499053744946
0.0011676238991283133,0.9821118024553147,0.0006415030660606748,4.2566513034979075e-05,0.00010089614490324056,0.19049719150171335,0.0,0.0,0.00011927788852510723,2.0440312501379337e-06,1.1366661103249878,0.07808545083465226,1.2972122431211535e-05,2.0835380122667212e-10,2.3883260467513952e-08,1.8815642435409168e-06,0.0033376321993150047,0.0015144131859732165,7.245085401272562e-05,1.6592553746377682e-06,0.027327188769003037,4.881342055983771e-07,2.072873734426208e-07,0.0002027907435324257,6.431476253419443e-08,0.004442112881608567,5.693656872612053e-06,0.010933391881461231,0.001658447565881037,2.094644458063438e-06,4.817273946617022e-07,4.3038749908901316e-09,2.6007772503011386e-07,6.264072323861065e-05,3.76,0.0,8.92301470370057e-07,0.14453397087453132,0.3875086291587456,0.0691911354367078,1.4211108341018395,0.0464589919940726,4.309852454974766e-09,5.387647448045874e-12,0.00011882679929273889,1.9195046660237787e-07,1.2718629003699652e-10,9.557907172113852e-12,4.621076362982761e-10,0.0008165497456816065,6.508143478164004e-12,2.909586674919446e-05,2.0357225437540423e-05,3.740805557969744e-05,0.0048310238616073855,1.8466228365438698e-06,2.2378862072696854e-06,2.4012385481525792e-14,2.9393553943298255e-14,8.945470257679168e-09,3.3522361103373154e-09,5.044473357147619e-06,2.1821660730057314e-07,0.006103776111765407,5.393592446387321e-08,1.91525570634611e-12,1.8329024740224546e-10,0.0007764113223383574,1.406923861171338e-06,0.02398484640508317,0.015870699403693865,5.412083902638575e-06,5.486886137120325e-10,2.723958324697998e-05,2.7396447489506315e-06,0.02963337855622905,1.2484760390320764e-07,6.3283276248964e-06,1.0741633530194698e-09,0.0058964744268494,0.02278349180892526,1.7485587604320855e-14,3.1054896467517816e-15,7.95368491126497e-07,3.5958157951343945e-07,6.460005679154217e-07,1.183672423154138e-08,0.00021352568679389267,3.4889583528787096e-10,1.1016333972793256e-12,0.0006445552659943263,1.318567170581021e-09,1.763608107918907e-10,2.0781205212154826e-07,5.842972560664385e-07,4.072539545947213e-06,0.00048572224138990346,6.092791275430555e-14,2.2130313384720935e-09,1.8177619678744563e-09,0.0004751523744328821
0.0011716731512366897,0.9822512862693141,0.0006430884566624706,4.234690674125577e-05,0.00010069287217211492,0.19094647347861896,0.0,0.0,0.00011830467591615746,2.0219080304694987e-06,1.1376643400488353,0.0782985058862817,1.2887741363618307e-05,2.1065279177853071e-10,2.3933701123043988e-08,1.885824278274398e-06,0.0033303012695248746,0.001501968478943289,7.230718258856773e-05,1.6549223648072703e-06,0.02738365997949375,4.887444853539801e-07,2.0711435795877857e-07,0.00020180475168589523,6.36779174993104e-08,0.00438276562224482,5.697972887510109e-06,0.010911817893850526,0.0016508706202177223,2.0874615936886397e-06,4.801409061149305e-07,4.295000515832796e-09,2.583599803986516e-07,6.239749406475332e-05,3.76,0.0,8.896011483384286e-07,0.14356325269161452,0.3880650801295974,0.0690144310874225,1.4216604477465327,0.046040427086765374,4.271234711032754e-09,5.339554855181412e-12,0.00011802873515146728,1.8877479268237332e-07,1.2537070147830433e-10,9.448567847993781e-12,4.56955489840146e-10,0.0008086460313500805,6.405283516273053e-12,2.899516285864477e-05,2.027268901446644e-05,3.7012672825845796e-05,0.004811539703800636,1.8342575339598473e-06,2.222907095683198e-06,2.39017039066013e-14,2.9258077608865274e-14,8.90360814710573e-09,3.309664750631028e-09,4.988616131023925e-06,2.15846183196671e-07,0.0060922128336067805,5.3448418608723143e-08,1.9019673043317327e-12,1.8001773298511865e-10,0.0007767333126064897,1.4057800242055333e-06,0.023921389976977424,0.015786840351941646,5.409573636568203e-06,5.446636348412052e-10,2.7208639819717025e-05,2.7365212710949945e-06,0.02968999282733193,1.2508618271060374e-07,6.278042786991451e-06,1.0583208022068202e-09,0.005889299459134287,0.022829868169635392,1.7227697216604065e-14,3.0596875768920867e-15,7.926283824373698e-07,3.5881408872779816e-07,6.454717768532776e-07,1.188811051090109e-08,0.00021324113303829503,3.506673067540677e-10,1.0896110031590634e-12,0.0006427278690025596,1.3105015570754162e-09,1.7688508224800954e-10,2.0567983451011546e-07,5.780593031106354e-07,4.027263334651413e-06,0.0004842157114497564,5.983739762158023e-14,2.206166935208626e-09,1.821907120523317e-09,0.00047357055245126966
0.0011753174781342285,0.9823758553750416,0.0006444976217550836,4.2149235247677396e-05,0.0001005087704425069,0.19134924851911742,0.0,0.0,0.00011743622336112322,2.002230133931412e-06,1.1385540759475017,0.07848970646986361,1.2812024212222536e-05,2.1272854138935066e-10,2.397842265160171e-08,1.889632396154297e-06,0.0033236873274648648,0.0014908633828633762,7.217750621601138e-05,1.6509902279818596e-06,0.027434422555528352,4.892821424229759e-07,2.0695355673140394e-07,0.00020092002155679505,6.311001543492185e-08,0.004330318880585269,5.701642303773499e-06,0.010892222118336835,0.0016440718026334998,2.0809690978527416e-06,4.787130126038949e-07,4.286948484461864e-09,2.568159346282701e-07,6.217785972423439e-05,3.76,0.0,8.871672079497666e-07,0.1426959245006147,0.38856210424282833,0.06885531071402469,1.4221513847759661,0.045667780082278155,4.236852016412631e-09,5.2967352195599025e-12,0.0001173156718345428,1.8596521660286239e-07,1.2375833884006215e-10,9.351265343747505e-12,4.5236963984477817e-10,0.0008015986681233744,6.314255050801738e-12,2.8904547204610542e-05,2.01967737429126e-05,3.6660361912412675e-05,0.004794032992208528,1.8231752674183415e-06,2.2094821843982265e-06,2.380224319421358e-14,2.913633568503855e-14,8.866000734523124e-09,3.272031194263158e-09,4.938872489215687e-06,2.1373444975917828e-07,0.006081805754147694,5.301328439586096e-08,1.8901398730081998e-12,1.771235138494781e-10,0.0007769992863585142,1.4047144924571368e-06,0.023864363290530478,0.015711802526392343,5.40713816916838e-06,5.410521398990858e-10,2.7180353497104124e-05,2.733665970996997e-06,0.029740522715801812,1.2529912145670521e-07,6.233057351236638e-06,1.0442570010540284e-09,0.0058827958134128324,0.02287136290203931,1.699876192073318e-14,3.0190280146553124e-15,7.90153186100876e-07,3.581241591081955e-07,6.44978379167728e-07,1.1934007681185587e-08,0.00021298298421887785,3.5225348176418444e-10,1.0789043938164985e-12,0.0006410874964550213,1.3032556274843929e-09,1.7735559004017347e-10,2.0378186927061932e-07,5.725034400338109e-07,3.986929588367509e-06,0.00048287037748169525,5.88727660860959e-14,2.2000369977294447e-09,1.8256167400381211e-09,0.00047215629054485597
0.0011789618050317674,0.9824995157721821,0.0006458899612324716,4.195155510581095e-05,0.00010032358824826097,0.1917505230429295,0.0,0.0,0.00011657476314214786,1.9827703781269895e-06,1.1394356754236001,0.07868038582450355,1.2736524573165945e-05,2.1481050776874624e-10,2.402249599595511e-08,1.8934153361115804e-06,0.0033170585090523523,0.0014798477852042064,7.20474704148355e-05,1.6470279118076504e-06,0.02748512545513356,4.898088872117555e-07,2.067879433313409e-07,0.00020003785734620122,6.254705911494076e-08,0.0042787700370504715,5.705109066924351e-06,0.010872460380440634,0.0016372926130203357,2.074450807758906e-06,4.772850020394789e-07,4.278836137713951e-09,2.55273867337755e-07,6.195757182595547e-05,3.76,0.0,8.84729923623903e-07,0.14183454473820203,0.3890555618243071,0.06869612819031445,1.4226388297567858,0.04529894008358968,4.202819220016166e-09,5.254350231787087e-12,0.00011660749894642322,1.8320082959173713e-07,1.221662734605245e-10,9.254997629162664e-12,4.478317204560067e-10,0.0007946133203395253,6.224665855953857e-12,2.8813953091272574e-05,2.012101943213043e-05,3.63113721708034e-05,0.004776554401836655,1.8121374221176425e-06,2.196111039960464e-06,2.3702926299344923e-14,2.901476966886484e-14,8.828457766792204e-09,3.2350304663156478e-09,4.889624536864613e-06,2.1164305637713846e-07,0.006071398271708452,5.2581560768725075e-08,1.8784354836495337e-12,1.742768492033057e-10,0.0007772427298340168,1.403615010974517e-06,0.023807420204833007,0.01563717789560412,5.404537224019013e-06,5.374513205788128e-10,2.7151657323346427e-05,2.730769264969392e-06,0.029790653358901905,1.2551037792542241e-07,6.188328716267951e-06,1.0303752938324405e-09,0.005876249193599829,0.022912627255872245,1.677279081558971e-14,2.9788949016749052e-15,7.876696822032165e-07,3.5743496979234767e-07,6.444685388333702e-07,1.1979569506581399e-08,0.0002127229266881245,3.538318119826129e-10,1.068304387132365e-12,0.0006394512277261506,1.2960225587010293e-09,1.77824828531122e-10,2.0190365239511801e-07,5.670023489331345e-07,3.946985508618793e-06,0.0004815350772412763,5.792381951247408e-14,2.1939527661339927e-09,1.829306506097625e-09,0.0004707510412206035
0.0011826061319293063,0.9826222739388056,0.0006472654108898329,4.175388148950385e-05,0.00010013734014631184,0.19215029254309304,0.0,0.0,0.00011572024266600967,1.963526288414695e-06,1.140309213118343,0.07887054284935748,1.2661245856756606e-05,2.1689852802124755e-10,2.406591386679723e-08,1.8971725753381205e-06,0.0033104151802439115,0.0014689210757337424,7.19170688715429e-05,1.6430359408770926e-06,0.027535767342323655,4.903247900011238e-07,2.0661752717649806e-07,0.00019915829975606714,6.19890139761743e-08,0.004228102907863234,5.708374197253879e-06,0.010852536305373375,0.0016305333022627992,2.0679073530182477e-06,4.7585681421885284e-07,4.270664691282463e-09,2.5373392613856716e-07,6.173666482179308e-05,3.76,0.0,8.822894072216015e-07,0.14097907765740345,0.38954546854478955,0.06853690222803911,1.4231228091772956,0.04493386824258598,4.169132756494339e-09,5.21239545310233e-12,0.00011590418709817263,1.8048088549114617e-07,1.2059428566462686e-10,9.159755074595527e-12,4.4334128847966147e-10,0.000787689516705488,6.1364923314521634e-12,2.872338496933016e-05,2.0045428254292206e-05,3.5965678218565854e-05,0.004759104526099165,1.8011443406734557e-06,2.182794077799644e-06,2.3603752078209622e-14,2.889337816053897e-14,8.79097870290601e-09,3.1986511716370793e-09,4.840868065474517e-06,2.095718410594646e-07,0.006060990147641003,5.2153228517871024e-08,1.866852109607665e-12,1.7147697683170829e-10,0.0007774636813252533,1.4024818071733003e-06,0.023750564418952184,0.01556296714111846,5.401772239073174e-06,5.33861429863388e-10,2.712255551395721e-05,2.7278315765727105e-06,0.029840386174529332,1.2571995808861068e-07,6.143856983830076e-06,1.0166736098392829e-09,0.005869660336072884,0.022953661981410484,1.6549750193411554e-14,2.939282251336327e-15,7.851781697250083e-07,3.5674649381565715e-07,6.439423766385996e-07,1.2024792872250116e-08,0.00021246099291228476,3.554021792719648e-10,1.0578100570039482e-12,0.0006378191047873226,1.2888027640837895e-09,1.7829279475701448e-10,2.0004501427208764e-07,5.61555592030445e-07,3.907427894457972e-06,0.0004802098501377073,5.699030991130505e-14,2.187914420098692e-09,1.832976475508068e-09,0.00046935492091046177
0.0011862504588268452,0.9827441363145892,0.0006486239094935191,4.155622948760471e-05,9.995004081855893e-05,0.19254855269572033,0.0,0.0,0.0001148726097099169,1.9444954187560585e-06,1.141174763053951,0.07906017646037675,1.2586191425008987e-05,2.1899221922712964e-10,2.410867066220953e-08,1.900903720797585e-06,0.0033037577054476955,0.00145808264578561,7.178629562913378e-05,1.639014841548937e-06,0.02758634689536674,4.908299216714545e-07,2.06442320839945e-07,0.00019828138828020453,6.14358455646457e-08,0.00417830156898921,5.711438740012125e-06,0.010832453486172051,0.0016237941123590338,2.0613393615979494e-06,4.744283923285207e-07,4.262435354600781e-09,2.521962564407181e-07,6.151517271159138e-05,3.76,0.0,8.798457719327272e-07,0.14012948764051542,0.39003184013243775,0.06837765120928059,1.4236033493460092,0.044572526047612526,4.135789091538234e-09,5.170866483710456e-12,0.00011520570700713233,1.7780465047311303e-07,1.1904215727992868e-10,9.065528109530787e-12,4.3889790355428653e-10,0.0007808267885703209,6.04971126069968e-12,2.8632847278194785e-05,1.997000237004687e-05,3.5623254763070436e-05,0.0047416839550443336,1.7901963579832755e-06,2.169531704002198e-06,2.3504719434273002e-14,2.8772159819448e-14,8.753563020333712e-09,3.1628820984018e-09,4.792598890597099e-06,2.0752064257335165e-07,0.006050581173388249,5.1728268406275936e-08,1.8553877543400734e-12,1.6872314602478578e-10,0.0007776621846730046,1.4013151135029994e-06,0.02369379954667512,0.015489170871989201,5.398844665334167e-06,5.302827154585812e-10,2.7093052282794047e-05,2.7248533293445484e-06,0.02988972259992711,1.25927867999674e-07,6.099642222829209e-06,1.0031498941208897e-09,0.00586302997091027,0.022994467834617848,1.6329606602806082e-14,2.90018412255701e-15,7.826789455917044e-07,3.5605870516407906e-07,6.434000154519825e-07,1.2069674733050268e-08,0.00021219721522009114,3.5696446710966197e-10,1.0474204831690827e-12,0.0006361911686262613,1.2815966563687075e-09,1.7875948580444332e-10,1.9820578490845385e-07,5.56162732075519e-07,3.868253567193134e-06,0.0004788947312330666,5.607199305025843e-14,2.1819221194959105e-09,1.836626705727383e-09,0.00046796803916251923
0.0011898947857243841,0.9828651093026293,0.0006499653991628592,4.135861409422291e-05,9.976170506147413e-05,0.1929452993596295,0.0,0.0,0.00011403181241850127,1.92567535138017e-06,1.1420323986351697,0.0792492855907021,1.2511364588348016e-05,2.2109125506466036e-10,2.415075976444432e-08,1.904608286790813e-06,0.003297086447573334,0.001447331888288108,7.165514509355508e-05,1.6349651415972178e-06,0.02763686280679622,4.913243537016661e-07,2.0626233641134445e-07,0.0001974071612124547,6.08875195371553e-08,0.0041293503551427255,5.71430376666768e-06,0.010812215483601218,0.0016170752765182423,2.054747459830216e-06,4.729996827486007e-07,4.254149330779275e-09,2.506610014177047e-07,6.129312904228848e-05,3.76,0.0,8.773991321790938e-07,0.13928573919867476,0.3905146923723767,0.06821839318729246,1.4240804763921944,0.04421487532272955,4.102784721712281e-09,5.129758962700387e-12,0.00011451202949656813,1.751714028558642e-07,1.175096716701003e-10,8.97230722407609e-12,4.34501128203123e-10,0.0007740246699158987,5.964299803052619e-12,2.854234444727112e-05,1.9894743928871826e-05,3.528407660403911e-05,0.0047242932752088575,1.7792938003621053e-06,2.1563243142633967e-06,2.340582804825119e-14,2.865111425947983e-14,8.716210484750154e-09,3.1277122174286674e-09,4.744812851728605e-06,2.0548930044812558e-07,0.006040171170111985,5.130666117328123e-08,1.844040451910277e-12,1.660146173646412e-10,0.0007778382892046902,1.4001151676737338e-06,0.023637129116940714,0.015415789625276394,5.395755967465038e-06,5.267154196963343e-10,2.7063151840093967e-05,2.721834946630319e-06,0.029938664091531616,1.261341137929229e-07,6.055684469930065e-06,9.898021073956983e-10,0.005856358821910484,0.023035045577131624,1.6112326847495817e-14,2.8615946195635023e-15,7.801723046824617e-07,3.553715787642361e-07,6.428415803035307e-07,1.2114212123661094e-08,0.00021193162580061847,3.5851856093194533e-10,1.037134751228605e-12,0.000634567459251436,1.2744046475305721e-09,1.7922489881108466e-10,1.963857939667954e-07,5.508233323939309e-07,3.829459369974138e-06,0.00047758975129445617,5.5168628381500184e-14,2.1759760046310014e-09,1.840257254858285e-09,0.00046659049870965226
0.001193539112621923,0.9829851992662816,0.0006512898255545407,4.116105020110123e-05,9.957234778093189e-05,0.19334052857534556,0.0,0.0,0.00011319779928798673,1.9070636961258328e-06,1.1428821926549675,0.07943786919177155,1.2436768603400683e-05,2.2319553182015115e-10,2.4192173403352975e-08,1.908285693830757e-06,0.0032904017678915863,0.0014366681978535641,7.152361201665765e-05,1.6308873700738994e-06,0.02768731378350984,4.918081582091188e-07,2.0607758523815353e-07,0.00019653565567707352,6.034400165656849e-08,0.00408123385617311,5.716970376996533e-06,0.010791825825658399,0.001610377019526821,2.0481322727758065e-06,4.715706349709264e-07,4.245807816381516e-09,2.491283019494915e-07,6.107056690351017e-05,3.76,0.0,8.749496034771804e-07,0.13844779697071866,0.3909940411047847,0.06805914588977555,1.4245542162680942,0.04386087822475228,4.070116174155006e-09,5.089068567665767e-12,0.00011382312549473266,1.7258043284225958e-07,1.1599661367260601e-10,8.880082965352212e-12,4.3015052766523737e-10,0.0007672826972780946,5.880235491244828e-12,2.8451880876935494e-05,1.9819655057070294e-05,3.49481186225881e-05,0.004706933069216344,1.7684369854044134e-06,2.143172293715154e-06,2.330707742907373e-14,2.8530240879540403e-14,8.678920797820507e-09,3.093130679633709e-09,4.697505810768788e-06,2.034776549479901e-07,0.006029759987162125,5.0888387534676505e-08,1.8328082664077526e-12,1.633506626234785e-10,0.0007779920495520162,1.398882212885238e-06,0.023580556575534935,0.015342823867951601,5.3925076250594605e-06,5.23159779595556e-10,2.7032858390331832e-05,2.7187768513620758e-06,0.02998721212431939,1.2633870168082479e-07,6.011983729323287e-06,9.76628226224147e-10,0.005849647606679869,0.023075395976197195,1.589787798909712e-14,2.8235078923865164e-15,7.776585397608842e-07,3.5468509049557895e-07,6.422671985098883e-07,1.2158402163136371e-08,0.00021166425669498897,3.6006434827571377e-10,1.0269519522687776e-12,0.0006329480157088096,1.267227148167578e-09,1.7968903096825983e-10,1.9458487091995928e-07,5.455369569759468e-07,3.7910421667297795e-06,0.0004762949369951748,5.4279979008170265e-14,2.1700761971587327e-09,1.8438681816442592e-09,0.0004652223957462606
0.001197183439519462,0.983104412534109,0.0006525971373243315,4.0963552594787326e-05,9.938198398040545e-05,0.1937342365648469,0.0,0.0,0.00011237051916448076,1.8886580902197562e-06,1.1437242172955948,0.07962592623319588,1.2362406674095328e-05,2.2530491941949874e-10,2.423290570899868e-08,1.911935517854937e-06,0.003283704026087329,0.0014260909707983914,7.13916914970619e-05,1.6267820569359923e-06,0.02773769854678073,4.922814078844447e-07,2.0588808204816235e-07,0.0001956669076340689,5.98052578016247e-08,0.0040339369163393405,5.71943969509993e-06,0.010771288007519773,0.0016036995578098867,2.0414944235367157e-06,4.7014120177624515e-07,4.2374120010828844e-09,2.475982966425717e-07,6.084751892728847e-05,3.76,0.0,8.724973023594316e-07,0.13761562572330144,0.3914699022245608,0.0678999267194784,1.4250245947492663,0.04351049724273903,4.037780006644281e-09,5.0487910145894e-12,0.0001131389660349618,1.7003104236740717e-07,1.1450276964886365e-10,8.788845938723378e-12,4.2584566996467497e-10,0.0007606004097516015,5.797496221700885e-12,2.8361460931205762e-05,1.9744737854213065e-05,3.461535579039888e-05,0.004689603915685119,1.7576262225919487e-06,2.130076017664283e-06,2.320846638703372e-14,2.8409538219419534e-14,8.641693403118629e-09,3.059126815479647e-09,4.6506736533412885e-06,2.0148554710074367e-07,0.0060193475018436625,5.04734281902049e-08,1.821689291657949e-12,1.607305645873475e-10,0.0007781235256049791,1.3976164969438133e-06,0.02352408528538635,0.015270273997226098,5.389101128975185e-06,5.196160268373445e-10,2.7002176131642325e-05,2.7156794659616903e-06,0.0300353681917073,1.265416379535821e-07,5.968539973674423e-06,9.636262432168675e-10,0.005842897036645497,0.02311551980465706,1.5686227350509667e-14,2.7859181374629607e-15,7.751379413198732e-07,3.539992171448625e-07,6.416769992922452e-07,1.2202242043337733e-08,0.00021139513979498214,3.616017184245242e-10,1.0168711830785134e-12,0.0006313328760849078,1.260064567521298e-09,1.8015187952041476e-10,1.92802845072916e-07,5.403031705245127e-07,3.752998842436759e-06,0.00047501031094577493,5.340581160911083e-14,2.164222800225238e-09,1.8474595454630972e-09,0.0004638638199726217
0.0012008277664170008,0.9832227553856228,0.0006538872861414443,4.076613597707827e-05,9.919062878597627e-05,0.19412641975297373,0.0,0.0,0.00011154992127654836,1.8704562000876254e-06,1.1445585440589643,0.07981345570612952,1.2288281960372077e-05,2.2741894112328786e-10,2.4272951328475134e-08,1.9155573572739217e-06,0.0032769935804893326,0.001415599605401302,7.125937906171766e-05,1.622649733711967e-06,0.027788015834114603,4.927441757444361e-07,2.056938432727618e-07,0.0001948009517667454,5.927125396657475e-08,0.003987444661438428,5.7217128656250385e-06,0.010750605487035044,0.0015970430987582948,2.034834532819698e-06,4.687113397035521e-07,4.228963067238939e-09,2.460711220296947e-07,6.0624017228070574e-05,3.76,0.0,8.700423463994284e-07,0.13678919036575787,0.3919422916861499,0.06774075271729421,1.4254916374147264,0.043163695236296956,4.005772811096955e-09,5.0089220624314175e-12,0.0001124595222678943,1.6752254583538786e-07,1.130279275917868e-10,8.698586821158294e-12,4.215861265205855e-10,0.0007539773492282779,5.716060254059857e-12,2.827108900844881e-05,1.9669994437527296e-05,3.428576318430345e-05,0.004672306388335544,1.7468618165520727e-06,2.117035855546007e-06,2.31099951196034e-14,2.8289006530805824e-14,8.604528260454914e-09,3.0256901541756414e-09,4.6043122901403665e-06,1.995128186452201e-07,0.006008933621338277,5.006176382442328e-08,1.8106816546062536e-12,1.581536167453106e-10,0.000778232782923055,1.3963182722815153e-06,0.023467718518036404,0.015198140333792739,5.385537979714487e-06,5.160843880706972e-10,2.6971109258288235e-05,2.71254321261094e-06,0.03008313380718355,1.2674292898600232e-07,5.925353144351114e-06,9.50794166238864e-10,0.005836107816364465,0.02315541784157364,1.5477342502837914e-14,2.7488195952982845e-15,7.726107977999142e-07,3.533139364325291e-07,6.410711137390572e-07,1.2245729027438931e-08,0.000211124306818237,3.6313056237571683e-10,1.0068915466413249e-12,0.0006297220774032926,1.2529173141545085e-09,1.806134417704102e-10,1.9103954568064911e-07,5.351215386222099e-07,3.715326305041099e-06,0.00047373589138972313,5.2545896380993654e-14,2.1584158970814156e-09,1.8510314063607821e-09,0.0004625148540761102
