Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49),S(4341),S(4409),C2F(3939),C2H3F2(66),S(4619),CHF3(42),S(4047),CHO2(165),C2H2F3(67),C2H2F3(68),S(5214),CFO(51),CHF2O(615),S(3044),CFO3(5914),CHFO2(172),S(459),C2H4(456),C2H2F2(59),C#CC(5603),C3H4(6319),CHF(40),CHFO2(735)
2.2821515424774606e-19,0.7141259547481907,2.4187189352036015e-24,5.3013414643224685e-25,2.9096735920003653e-35,1.6790969941103375e-36,0.0,0.0,3.6538432167149116e-19,4.100065715763914e-34,6.814474738072705e-45,7.735527961350228e-45,6.097212512386851e-42,9.290559711368875e-58,2.121453628279576e-39,1.5803075176202965e-32,3.545085295660951e-21,2.25203957768538e-32,2.630680728224633e-55,1.1265193532887392e-53,2.6538737428156507e-31,8.064409318381177e-49,1.0569026604512664e-21,2.1369921378764324e-50,7.663653772745415e-37,3.489119108270082e-48,1.1939523853350434e-29,9.961928403339825e-38,6.302993642288059e-54,2.2363403292544194e-54,4.128894109514105e-50,1.2584728737430394e-53,3.3737079559579303e-42,1.308982695412653e-54,3.76,0.0,0.6601053271533021,0.999999999999536,1.1619954678564347e-45,9.826882901421375e-19,4.001091876966818e-14,3.829601127703619e-14,1.714907492631973e-15,1.4540191216349365e-30,4.639577627525789e-13,8.656568522361884e-35,5.0652140791486896e-36,6.872628822983842e-38,6.861238191249649e-48,2.251558787855643e-32,2.1459107587153387e-32,1.080345663045989e-31,6.951967249766296e-32,3.2163099988108465e-36,1.2995895474920048e-37,2.7081501677896437e-23,1.6170425119274902e-33,1.0304277129541246e-47,9.550470772254895e-49,1.8556125754111834e-43,3.2671572414684534e-57,2.3641491353867395e-37,3.775301104664214e-45,1.0569026604671019e-21,1.6828215882339944e-51,3.863429538464846e-36,3.5450852956275874e-21,3.378307279319231e-51,7.431213058171717e-20,2.7566508192802116e-30,1.20214410420957e-25,2.910746098028864e-19,1.8212902794110632e-37,9.298453993505756e-33,2.70815135983962e-23,5.948540516423665e-46,2.756264501914488e-63,2.3456376463197225e-50,9.043880324963486e-63,3.1461905673889926e-62,9.826882901421705e-19,1.9046022762078592e-35,6.874123126960987e-76,4.489639647838453e-80,1.488407137994404e-68,1.1091745055442822e-31,8.854231537925305e-52,4.578361568715054e-39,4.591702176172988e-62,4.1689612782327947e-60,3.0419265221468454e-55,8.497182214768868e-50,3.778168996574788e-80,5.1982804125538824e-51,6.054118993938488e-36,1.3406094261662565e-47,2.8224531490065944e-67,9.96584304306198e-70,7.820487527974033e-53,3.338276521780764e-56,2.1758479308459227e-43,1.8685571760008348e-65,3.785964981074417e-67,1.2021441042115554e-25,6.229148285181498e-46
4.566285840421887e-19,0.7141259547481961,4.839545018233514e-24,1.0607288787674896e-24,1.1646277358718338e-34,6.720770675585351e-36,0.0,0.0,7.310860927969577e-19,1.641094794268023e-33,5.455723289658472e-44,6.193125937604173e-44,4.881477375674471e-41,7.438096826837247e-57,8.49134318055431e-39,6.32534847056266e-32,7.093250595989209e-21,9.014027303045338e-32,2.1061443646537694e-54,9.01900454656313e-53,1.0622411166223857e-30,6.456430961111883e-48,2.1147235681865833e-21,1.7108930930031205e-49,3.067458714902957e-36,2.793424663300963e-47,4.778921070570938e-29,3.987399460039004e-37,5.047506866695002e-53,1.7908852842474146e-53,3.3056258319927676e-49,1.0078117335224372e-52,2.7010177233744736e-41,1.0930852911952223e-53,3.76,0.0,0.660105327153262,0.9999999999990716,9.303029179725373e-45,1.9662303494328855e-18,8.00565994148932e-14,7.662529450171228e-14,3.431304913180881e-15,5.819865768967283e-30,9.283186161546318e-13,3.464883376468723e-34,2.0274056651674313e-35,2.750842588510342e-37,5.493162479322522e-47,9.012102888309517e-32,8.589235436406774e-32,4.324198113797414e-31,2.782598634580449e-31,1.2873622764921427e-35,5.20174501804448e-37,5.418653206582454e-23,6.472384182118077e-33,4.1386712179220386e-47,7.646183710119823e-48,1.4856183518130043e-42,4.448380056917791e-56,9.462759462645484e-37,1.5111044804822513e-44,2.1147235682499675e-21,1.3472811223656847e-50,1.5463786541841717e-35,7.093250595855665e-21,2.7047004511649402e-50,1.4868882426262493e-19,1.1033787316370042e-29,2.4053326429146817e-25,5.824021080560445e-19,7.289907540433286e-37,3.721804844330703e-32,5.418657977888932e-23,4.7624493800116415e-45,4.413614351989567e-62,1.877936367483493e-49,1.4481991841093514e-61,5.039041624229216e-61,1.966230349433019e-18,7.623372641842731e-35,2.2020388256747056e-74,1.4381995542478728e-78,2.3833906728891695e-67,4.4395886142684115e-31,7.08876898143302e-51,1.832537788360499e-38,3.676189841090054e-61,6.675769801291418e-59,2.4360230082679455e-54,6.802912422385827e-49,1.2102888854021163e-78,4.161786877056743e-50,2.4232253462836675e-35,1.0733026888457379e-46,4.51960448263947e-66,1.5963905420699782e-68,6.261151086043088e-52,2.672671016538611e-55,1.7420013533344247e-42,2.9931707514088506e-64,6.064593467959238e-66,2.405332642922629e-25,2.493282676970765e-45
9.134554436310738e-19,0.7141259547482066,9.681214415612184e-24,2.12191834403228e-24,4.660028071401726e-34,2.689189169809704e-35,0.0,0.0,1.4624896350475108e-18,6.566516802029617e-33,4.366236748262023e-43,4.956383025683558e-43,3.906665480417052e-40,5.952738050463853e-56,3.3976433206687874e-38,2.530963302884187e-31,1.4189581196844955e-20,3.6067850588767405e-31,1.6855559370343593e-53,7.21794469735377e-52,4.250348099926555e-30,5.167107010540861e-47,4.230365383562019e-21,1.3692344497340858e-48,1.2273830409552938e-35,2.2355935861028025e-46,1.912190911136472e-28,1.5955047313588854e-36,4.040051273926208e-52,1.433433816805656e-52,2.6455053127704916e-48,8.066782974252308e-52,2.161635072709616e-40,9.469930086073026e-53,3.76,0.0,0.6601053271531819,0.9999999999981429,7.445250735421674e-44,3.933314468014144e-18,1.6014796070533358e-13,1.5328386095225476e-13,6.864099753078595e-15,2.3287043795984173e-29,1.857040321849982e-12,1.3864046730752476e-33,8.112263483824138e-35,1.100695349688787e-36,4.396199467304415e-46,3.6060150403612165e-31,3.436812971656227e-31,1.7302424980554897e-30,1.113401903866275e-30,5.151126632335691e-35,2.0813755658604138e-36,1.083965929552885e-22,2.589796739929605e-32,1.6674312884517203e-46,6.119270794975047e-47,1.1889461905524264e-41,6.493438209011226e-55,3.786337783530946e-36,6.046387561131231e-44,4.2303653838156396e-21,1.0782346137789396e-49,6.187528868235369e-35,1.4189581196310612e-20,2.164583130510852e-49,2.974422116155399e-19,4.4149521438071884e-29,4.8117097203253195e-25,1.1650571045531294e-18,2.9169125732749104e-36,1.4892067251691152e-31,1.0839678386969664e-22,3.8114069089226633e-44,7.064657314881109e-61,1.5029198380895527e-48,2.3180618305575916e-60,8.066578452581999e-60,3.933314468014677e-18,3.0503420471928595e-34,7.050237722645998e-73,4.604663927906357e-77,3.8149772519141883e-66,1.7764137288295087e-30,5.673169605571985e-50,7.332538187784454e-38,2.942127001834052e-60,1.0685579250062128e-57,1.949829238477881e-53,5.444397481893925e-48,3.874965440925517e-77,3.330695064329223e-49,9.696057780431765e-35,8.589683496573598e-46,7.234312198675156e-65,2.5557103803479135e-67,5.010826297585859e-51,2.138981079181423e-54,1.3941305123866814e-41,4.791858443007259e-63,9.70899284082942e-65,4.811709720357121e-25,9.97637835900123e-45
1.827109162808844e-18,0.7141259547482277,1.9364622135644897e-23,4.244297276939084e-24,1.864314775412887e-33,1.0758551610442854e-34,0.0,0.0,2.925296719547096e-18,2.627034306705118e-32,3.4936527999646473e-42,3.9658595615539754e-42,3.12592594220931e-39,4.763094868644566e-55,1.3592785693363335e-37,1.0125501274795817e-30,2.838224239935339e-20,1.4429488882738962e-30,1.3487013966803669e-52,5.77545241684965e-51,1.7004160062643726e-29,4.134470673409948e-46,8.461649013932095e-21,1.0955955943626728e-47,4.910331387608854e-35,1.788819268287027e-45,7.650008785387424e-28,6.383262405111576e-36,3.2328595314092644e-51,1.1470374028157827e-51,2.1168061949737515e-47,6.455387817244417e-51,1.7296364854470197e-39,8.732683294241668e-52,3.76,0.0,0.6601053271530217,0.9999999999962855,5.957331800087654e-43,7.867482705175712e-18,3.2033068328617546e-13,3.066009938581009e-13,1.372968942807361e-14,9.316333874737366e-29,3.7144837288056596e-12,5.5465214690313035e-33,3.245433636391007e-34,4.40349813207967e-36,3.517627509653453e-45,1.4426408291631828e-30,1.3749489783772081e-30,6.92209665566359e-30,4.454332617463077e-30,2.0607866017214165e-34,8.326857573633938e-36,2.168167151886472e-22,1.036087333409038e-31,6.7622155133590604e-46,4.896346360052021e-46,9.51337593908181e-41,9.890040009445591e-54,1.5147827986854773e-35,2.4189498093129167e-43,8.461649014946741e-21,8.627516123942604e-49,2.475414454996734e-34,2.838224239721567e-20,1.7319965899312145e-48,5.94948986285768e-19,1.766268341865966e-28,9.624463875148255e-25,2.330367097510374e-18,1.1669549693877776e-35,5.957796613107268e-31,2.1681747897059537e-22,3.0497046120241196e-43,1.1305751755596816e-59,1.202564216864026e-47,3.709653625609934e-59,1.2909815992741931e-58,7.867482705177847e-18,1.2203354453707953e-33,2.256670418939295e-71,1.473880637892609e-75,6.1052056513957665e-65,7.106811645875148e-30,4.5393976353816256e-49,2.933492775999609e-37,2.354241206724168e-59,1.7100405705455544e-56,1.5602960333624019e-52,4.356345179881137e-47,1.2403156058649033e-75,2.6650623891774463e-48,3.879054480030027e-34,6.873051870227304e-45,1.1577256132713375e-63,4.090325458825347e-66,4.009423673968058e-50,1.7115610377442432e-53,1.115516226990566e-40,7.669202432570185e-62,1.5538904647562303e-63,9.62446387527548e-25,3.9912009663755306e-44
3.654416601164385e-18,0.7141259547482699,3.873171327681176e-23,8.48905515226158e-24,7.457866862962991e-33,4.303805961468152e-34,0.0,0.0,5.850910888540184e-18,1.0508992459496808e-31,2.79518764965541e-41,3.172989049607574e-41,2.500978200840738e-38,3.810837703956741e-54,5.437556789929729e-37,4.050530145402622e-30,5.676756480755802e-20,5.7722653459070174e-30,1.0790644498429588e-51,4.620800644894051e-50,6.802217598546311e-29,3.3078905991825585e-45,1.6924216273149073e-20,8.765596981975425e-47,1.9642924111540633e-34,1.4311976438560702e-44,3.0602525581965277e-27,2.5536764223880705e-35,2.586615070278608e-50,9.177461445488774e-51,1.6936057510636853e-46,5.165487542903175e-50,1.3838405725043506e-38,8.835466155397166e-51,3.76,0.0,0.6601053271527013,0.9999999999925706,4.7663179945364535e-42,1.5735819179495047e-17,6.406961284477036e-13,6.132352596888379e-13,2.746086875886199e-14,3.726836839831509e-28,7.429370524976923e-12,2.2187891583515292e-32,1.2982791130450165e-33,1.76154261183944e-35,2.814369209875314e-44,5.771032996663032e-30,5.500243512174838e-30,2.769064009314422e-29,1.781878056642186e-29,8.243821518138189e-34,3.3310141106865035e-35,4.336569614730879e-22,4.1446866325364375e-31,2.7782359764252833e-45,3.917449008864361e-45,7.61142338196577e-40,1.5424380955570975e-52,6.0596334040926e-35,9.676595270577052e-43,1.6924216277207982e-20,6.902668654380466e-48,9.902463692895975e-34,5.676756479900645e-20,1.3857307720801277e-47,1.1899625354838162e-18,7.065648376643882e-28,1.9249972184800762e-24,4.660987083277165e-18,4.6681997975891535e-35,2.38331260108957e-30,4.336600168495273e-22,2.4399953470197345e-42,1.8091043070276322e-58,9.621427217429104e-47,5.936049632939154e-58,2.0658338335259493e-57,1.5735819179503583e-17,4.881739063650159e-33,7.222296441433123e-70,4.717039222927551e-74,9.769322799845632e-64,2.8429560205799176e-29,3.6318629232376065e-48,1.173492638185132e-36,1.883719959650631e-58,2.736343254773013e-55,1.2484550444123871e-51,3.4854070570405356e-46,3.969532673320519e-74,2.1322524751407037e-47,1.5517480736711416e-33,5.498963580803919e-44,1.8525495358478015e-62,6.545472131572896e-65,3.2078445084024187e-49,1.3694607515719269e-52,8.92497717371942e-40,1.2272507326641179e-60,2.4865860875481446e-62,1.92499721853097e-24,1.596610320375737e-43
7.309031477875468e-18,0.7141259547483544,7.746699836355082e-23,1.6978570940942185e-23,2.9832688012783753e-32,1.7216204954264066e-33,0.0,0.0,1.1702139226502025e-17,4.203768036413394e-31,2.236256322535899e-40,2.538511985117328e-40,2.0008775422675974e-37,3.048814893042825e-53,2.1751112207873307e-36,1.6202779870918758e-29,1.135382096367183e-19,2.3090001242004406e-29,8.632939554363867e-51,3.696816011394961e-49,2.7209977592423984e-28,2.646438111701387e-44,3.384935078549032e-20,7.012810493983986e-46,7.857489367974616e-34,1.1450221375012665e-43,1.2241508323708228e-26,1.0216430621919242e-34,2.0694230427082004e-49,7.342435167884833e-50,1.3549489223282652e-45,4.1334891805754405e-49,1.1071250131891646e-37,1.0026698781327817e-49,3.76,0.0,0.6601053271520606,0.9999999999851408,3.8132354613651484e-41,3.1472492128118524e-17,1.2814270187701385e-12,1.2265037914264917e-12,5.4923227343632165e-14,1.490795393735303e-27,1.4859144046359087e-11,8.875517808016807e-32,5.19332779582001e-33,7.046457192652736e-35,2.2516022533260517e-43,2.3085071544339196e-29,2.200186917679241e-29,1.1076706733906733e-28,7.127802247655066e-29,3.297666167005215e-33,1.3324598623636483e-34,8.673374613128623e-22,1.657942115201359e-30,1.1698456940143236e-44,3.1341079697074383e-44,6.089427753515475e-39,2.4359217273009777e-51,2.423959249968368e-34,3.870802446523999e-42,3.3849350801726636e-20,5.52239723907787e-47,3.961146657571401e-33,1.1353820960251066e-19,1.1086403435241835e-46,2.37998963331028e-18,2.826374356225006e-27,3.850098880413232e-24,9.322227054219945e-18,1.867355916011451e-34,9.53363832625041e-30,8.67349683315914e-22,1.9520889434443768e-41,2.8947141182964854e-57,7.697507185451769e-46,9.498162506242539e-57,3.305544761139108e-56,3.1472492128152667e-17,1.952775085433168e-32,2.311287043734296e-68,1.5095519431023054e-72,1.563171151968276e-62,1.1372286820395028e-28,2.905628268294847e-47,4.694161781570341e-36,1.507284582176664e-57,4.3783718783326196e-54,9.989235527139178e-51,2.7884580180204888e-45,1.2703340910322566e-72,1.7058830212708276e-46,6.207244859753512e-33,4.399379709108246e-43,2.964230116595106e-61,1.0473517107457099e-63,2.5663986125684806e-48,1.095751672951494e-51,7.140320698520623e-39,1.9637438598096628e-59,3.9788268279548745e-61,3.8500988806168165e-24,6.386701158547525e-43
1.4618261231297633e-17,0.7141259547485233,1.549419797546468e-22,3.3957602670446195e-23,1.193332331769223e-31,6.886846564972132e-33,0.0,0.0,2.340459590232838e-17,1.6815414256885722e-30,1.7890475935165952e-39,2.0308581737126083e-39,1.6007400237749736e-36,2.4391098055809115e-52,8.700621889109827e-36,6.481243804468874e-29,2.2707949934604295e-19,9.236188663263122e-29,6.90653819609825e-50,2.9575230116482125e-48,1.0884212490031282e-27,2.1172007459871836e-43,6.769961978580195e-20,5.610381561774772e-45,3.143059692802715e-33,9.16054724045374e-43,4.896702937524212e-26,4.087702834222672e-34,1.6555908310472234e-48,5.874136294908e-49,1.0839848671535896e-44,3.3082361495806046e-48,8.857210311389955e-37,1.2754446213142294e-48,3.76,0.0,0.6601053271507791,0.9999999999702812,3.050660852170362e-40,6.294583802530466e-17,2.5628887994125203e-12,2.4530408552065162e-12,1.0984794420594619e-13,5.963302873950832e-27,2.971869080528195e-11,3.550279375633909e-31,2.0773734031193616e-32,2.818640240797805e-34,1.8013245561426355e-42,9.234216663994585e-29,8.800926618631257e-29,4.430772823699938e-28,2.8511788974685714e-28,1.3190960054072947e-32,5.329947886859265e-34,1.7346984900759833e-21,6.631903387618828e-30,5.147536175182619e-44,2.5073458605466194e-43,4.871657793435156e-38,3.8718895063646326e-50,9.696092323643033e-34,1.5483579476451677e-41,6.769961985074855e-20,4.41802271944361e-46,1.584490899758936e-32,2.2707949920920953e-19,8.869382825178319e-46,4.760043826684681e-18,1.13057274372229e-26,7.700302204290159e-24,1.864470699374231e-17,7.46957574280507e-34,3.813532913369112e-29,1.734747379082658e-21,1.5617082187473629e-40,4.6316603648977515e-56,6.158151915244816e-45,1.5197446490035714e-55,5.289040100095798e-55,6.294583802544127e-17,7.811259270192521e-32,7.396362003583498e-67,4.8307252170038316e-71,2.5011374433009245e-61,4.549007275132418e-28,2.324557782175051e-46,1.8777030922409114e-35,1.2062356130372775e-56,7.005573093997764e-53,7.993182117946781e-50,2.2308193648879393e-44,4.065202857796179e-71,1.3647388524415647e-45,2.4829484520206705e-32,3.519587306442874e-42,4.74288889736829e-60,1.6758238407727022e-62,2.0531693283152003e-47,8.768318481758781e-51,5.71239214357302e-38,3.1421043339284134e-58,6.366354169470228e-60,7.700302205104516e-24,2.5547324398656894e-42
2.923672073814196e-17,0.7141259547488609,3.0990958740728278e-22,6.791566673802818e-23,4.773382146881061e-31,2.754946230166609e-32,0.0,0.0,4.6809509253591785e-17,6.726234125539716e-30,1.431255174402082e-38,1.6247064313294427e-38,1.2806072093005238e-35,1.9513109974720918e-51,3.4802841516938455e-35,2.592523889956398e-28,4.541620789687085e-19,3.694513252084723e-28,5.525332324371199e-49,2.366046494651644e-47,4.353729294596504e-27,1.6937807034557444e-42,1.3540015768894186e-19,4.488358516238194e-44,1.2572366661997513e-32,7.32876832161634e-42,1.9587010872615961e-25,1.635935728922834e-33,1.324493625009853e-47,4.699387101832251e-48,8.671981855974525e-44,2.648775071806907e-47,7.085852299817274e-36,1.777640273592075e-47,3.76,0.0,0.660105327148216,0.9999999999405621,2.440557763114698e-39,1.2589252981943368e-16,5.125812360687334e-12,4.906114983985433e-12,2.196973767016688e-13,2.3853453945937463e-26,5.943778318776189e-11,1.4201262138429297e-30,8.309578305300293e-32,1.1274675800940207e-33,1.4410767436067512e-41,3.6937243802856334e-28,3.5204063726405947e-28,1.77232714703003e-27,1.1404831532972979e-27,5.27645930873688e-32,2.1320008418545943e-33,3.469420663936515e-21,2.6527883406806696e-29,2.433485797165783e-43,2.0059004476994944e-42,3.897372420987316e-37,6.1745541114894826e-49,3.878522829438039e-33,6.193538535741777e-41,1.3540015794873091e-19,3.534460146026316e-45,6.33802807366149e-32,4.541620784213694e-19,7.095669760736686e-45,9.52015220431937e-18,4.5223369754377524e-26,1.5400708852086484e-23,3.728966686333426e-17,2.9878607788262506e-33,1.525428679747001e-28,3.469616221951065e-21,1.2493813954655095e-39,7.410750774801111e-55,4.926579997132682e-44,2.4316223551071286e-54,8.46259886504464e-54,1.2589252981998021e-16,3.124535498599487e-31,2.366874771684424e-65,1.5458574879330955e-69,4.0018707741176435e-60,1.819621417781998e-27,1.8596682837446103e-45,7.510890194203127e-35,9.65606870910496e-56,1.1209059252536186e-51,6.3971121660431355e-49,1.784676672545539e-43,1.3008862818350666e-69,1.0918040852496792e-44,9.93189477886998e-32,2.8157032598860205e-41,7.588718868871895e-59,2.681367558158252e-61,1.6425576136057514e-46,7.018093314962489e-50,4.569967945193625e-37,5.027458274009773e-57,1.0186351558638689e-58,1.540070885534395e-23,1.0219033714181172e-41
5.847363975183062e-17,0.7141259547495362,6.199153821941112e-22,1.358317973075103e-22,1.909365980241443e-30,1.102127762746852e-31,0.0,0.0,9.361933595456135e-17,2.6905073347778466e-29,1.145011115669527e-37,1.2997738346258026e-37,1.024491834142448e-34,1.561058053225667e-50,1.3921207355531853e-34,1.0370148270108679e-27,9.083272390301056e-19,1.477812980745371e-27,4.420349999599913e-48,1.892848436242019e-46,1.741500583656774e-26,1.3550326114801576e-41,2.7080123310528806e-19,3.590708119015567e-43,5.028972241808205e-32,5.863438824276402e-41,7.8348440974585595e-25,6.550479930158568e-33,1.059603285900674e-46,3.7595453889056576e-47,6.937626652885213e-43,2.122467685474586e-46,5.668715407931479e-35,2.6337637728680426e-46,3.76,0.0,0.66010532714309,0.9999999998811239,1.952457983537088e-38,2.5178591340671893e-16,1.0251659483197164e-11,9.812263246418742e-12,4.3939623677749265e-13,9.541429948581841e-26,1.1887596341125896e-10,5.680533886481769e-30,3.3238483587501035e-31,4.5098933754317096e-33,1.152868229722649e-40,1.4774973791665063e-27,1.4081696423549152e-27,7.089344554277737e-27,4.561955758114549e-27,2.1106117484994055e-31,8.52804673732853e-33,6.938865476994734e-21,1.061120733447125e-28,1.2729611252656282e-42,1.6047298059793838e-41,3.117916330405071e-36,9.862910357625456e-48,1.5514541797064985e-32,2.4774630086084556e-40,2.7080123414444956e-19,2.827584902943032e-44,2.5352241249200246e-31,9.083272368407374e-19,5.676696358930346e-44,1.9040368923132306e-17,1.8089439884653969e-25,3.080152214784901e-23,7.457958656470704e-17,1.1951504604438583e-32,6.101745729424396e-28,6.939647713019835e-21,9.99511036075694e-39,1.1857276493834804e-53,3.941287379681519e-43,3.8906204947362918e-53,1.3540265574599085e-52,2.5178591340890507e-16,1.2498205612106576e-30,7.574061344376928e-64,4.946784453411256e-68,6.403033879325398e-59,7.278522672105925e-27,1.4877434353672088e-44,3.004372495064234e-34,7.734611718797493e-55,1.7934608099416597e-50,5.121674708443325e-48,1.4277498106091057e-42,4.162870029324763e-68,8.734485158782404e-44,3.9727780687149575e-31,2.2525759716876135e-40,1.214202769862385e-57,4.2902293167619897e-60,1.314058111939716e-45,5.619876446333529e-49,3.655996041567347e-36,8.044006349126355e-56,1.6298310038369255e-57,3.080152216087893e-23,4.0876342774284847e-41
1.1694747777920792e-16,0.714125954750887,1.2402092896922375e-21,2.7166406818392534e-22,7.637510623866693e-30,4.409671590925453e-31,0.0,0.0,1.8723898935027145e-16,1.0762056707847986e-28,9.160119010309971e-37,1.0398237156429286e-36,8.195958788816496e-34,1.2488501350652329e-49,5.56849705706876e-34,4.148069829092082e-27,1.8166575624171613e-18,5.9112682630148575e-27,3.5363831484841553e-47,1.514283255317037e-45,6.966020114798485e-26,1.0840293182738632e-40,5.416033823782467e-19,2.872575016299572e-42,2.0115940111269276e-31,4.6913878543195235e-40,3.133945527668394e-24,2.625561633882442e-32,8.47685985906448e-46,3.007657763506655e-46,5.5501177901372727e-42,1.703470266616223e-45,4.534985669734717e-34,4.0456519365126547e-45,3.76,0.0,0.660105327132838,0.9999999997622474,1.5619713207298659e-37,5.035726805773979e-16,2.0503353728057634e-11,1.962455979078726e-11,8.787939372666554e-13,3.816581557466946e-25,2.3775230569240473e-10,2.2722194438697478e-29,1.3295428292256847e-30,1.8039620311169968e-32,9.222973102253818e-40,5.9100054434538445e-27,5.632692341882425e-27,2.8357449596762957e-26,1.8247868972030998e-26,8.442606784332916e-31,3.4112273653291037e-32,1.3877756964459765e-20,4.2444937283559e-28,7.488358813974903e-42,1.2837875344062923e-40,2.494340292188508e-35,1.5767553698973096e-46,6.20612975791422e-32,9.910157184902566e-40,5.41603386534903e-19,2.2620746333396764e-43,1.014092229443146e-30,1.8166575536596674e-18,4.5415735471226e-43,3.80808022149324e-17,7.235794335600162e-25,6.16031487400536e-23,1.4915942581620812e-16,4.7806145599927967e-32,2.4407044790704943e-27,1.388088591642347e-20,7.996111831124192e-38,1.8971702276234106e-52,3.1530392499178126e-42,6.225012550542565e-52,2.1664509880877027e-51,5.035726805861426e-16,4.999294997517253e-30,2.423709451130645e-62,1.5829774070340828e-66,1.0244886555001852e-57,2.911416457338526e-26,1.1901982478313767e-43,1.201752963322754e-33,6.20324526410798e-54,2.8695461844537154e-49,4.103667175625695e-47,1.1422032379469309e-41,1.3321236853759447e-66,6.987609859013795e-43,1.5891152292640316e-30,1.8020661193544544e-39,1.9427306969136573e-56,6.8644053035270365e-59,1.0512563549776264e-44,4.504504085342242e-48,2.9248054964614805e-35,1.287046876476989e-54,2.607741294234914e-56,6.160314879217341e-23,1.6350578699076938e-40
2.338951538339625e-16,0.7141259547535886,2.4819263763723153e-21,5.43328648887986e-22,3.055029958034823e-29,1.7647903431943786e-30,0.0,0.0,3.7447829611677572e-16,4.304828156534018e-28,7.328110730681872e-36,8.318627070642187e-36,6.556776435400428e-33,9.990815696455564e-49,2.227401617860431e-33,1.6592300190237178e-26,3.633318222248322e-18,2.3645113573573336e-26,2.8292589668046604e-46,1.2114284229467845e-44,2.786411640754107e-25,8.672247616055732e-40,1.0832076746852274e-18,2.298063419318061e-41,8.046386265249768e-31,3.754112406255556e-39,1.2535797399939697e-23,1.0545163927739093e-31,6.7815013610768e-45,2.406146262743606e-45,4.4401008201034903e-41,1.371561966922524e-44,3.6279937389342796e-33,6.338346196614787e-44,3.76,0.0,0.6601053271123339,0.9999999995244947,1.2495793896136153e-36,1.00714621490319e-15,4.1006742217141795e-11,3.924915295753188e-11,1.7575892595950485e-12,1.5266344617727801e-24,4.755049175913248e-10,9.088890218383093e-29,5.3181789154982225e-30,7.215858045750452e-32,7.378389267661878e-39,2.3640059008621683e-26,2.253079359915644e-26,1.1342993672392692e-25,7.299156496432375e-26,3.377157664020389e-30,1.3644926773303403e-31,2.7755547384784124e-20,1.697799650413177e-27,4.912551544051549e-41,1.027031360148183e-39,1.9954749175314307e-34,2.521759774133654e-45,2.4826928655241576e-31,3.964291873494329e-39,1.0832076913118744e-18,1.809662385492698e-42,4.056374079755091e-30,3.633318187218303e-18,3.633589005345785e-42,7.616166821522956e-17,2.894321398685503e-24,1.232064019271808e-22,2.9831910371423255e-16,1.9122487039340366e-31,9.762830172494443e-27,2.776806320780118e-20,6.396898663724771e-37,3.0354770535079133e-51,2.5224351277715056e-41,9.96003581650425e-51,3.466328062192777e-50,1.0071462149381692e-15,1.9997205728283364e-29,7.755885224186299e-61,5.065537279790459e-65,1.639184383969243e-56,1.164568051263564e-25,9.521599599660483e-43,4.807025238401243e-33,4.987463737322963e-53,4.591280445603018e-48,3.293038173652698e-46,9.137639468144892e-41,4.262803247289409e-65,5.590097765947077e-42,6.356468683306534e-30,1.4416550266488774e-38,3.1083743333717906e-55,1.0983096539383586e-57,8.410171213405239e-44,3.6173519724607454e-47,2.339847844879875e-34,2.0592797286276635e-53,4.172395050719116e-55,1.2320640213566028e-22,6.540239802119379e-40
