Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087),F(37),C2H3F2(66),S(4570),CHF3(42),CHO2(165),S(459)
0.0004256793393276115,0.796413914378258,9.740244771553302e-05,3.343041681477262e-05,7.004241926768473e-05,0.03298217022935703,0.0,0.0,0.0008366213545503996,5.382805604989948e-05,0.29393902475834727,0.010083146652925184,1.115229924966201e-05,2.5281668437818047e-13,9.257640477444654e-10,2.893905807052074e-07,0.0022525569091464935,0.007467873928805527,2.1519231146185785e-05,7.795278918498188e-08,0.00400805861197678,1.2288567881996144e-08,3.498620783568912e-08,0.000291303128508254,4.833290901597825e-07,0.06047485804611922,5.664187391999789e-07,0.005016412280943644,0.0037032431593498126,2.3298213693203686e-06,4.4484462486151e-07,1.3910890197345786e-09,3.753409480851933e-07,2.5805303034341575e-05,3.76,0.0,4.173926945426781e-06,0.7541650377198662,0.09258207256953833,0.017862413104946972,0.9366034548133558,0.46792152361248074,9.812511679648073e-09,6.565844771446171e-12,0.0003425484510712806,3.0461876741025485e-05,8.139642961179176e-10,1.35675812352036e-10,4.782482682821418e-09,0.01140613673088503,1.8237394774976808e-10,1.7465104732754404e-05,1.6099650715888504e-05,0.0002588991726401122,0.0037733833304649466,8.912310074717991e-06,9.830227612669071e-06,1.8888886009088668e-12,3.543596751784632e-13,8.86705845004316e-09,1.0984014641842187e-08,7.119112635364577e-05,2.609896706911095e-06,0.008190840114836454,4.98316943928241e-07,3.8180975155559835e-12,3.305053100175321e-08,0.0002062506369924693,7.559751262623329e-07,0.008441958074908768,0.011280649554652586,1.0870207026558636e-06,1.795029130056292e-09,1.986416168786536e-06,1.602060481302383e-07,0.0017630775191365283,2.207520394666332e-09,8.193644987033527e-06,2.0304061168061727e-08,0.0008304885404632514,0.0023379506864077094,2.0498445424020418e-13,3.1847528110163215e-14,6.869070016003893e-08,9.030634570109431e-08,2.905219484099433e-07,3.542756203605687e-10,0.00017213898058742076,8.514069174706001e-12,1.0019360935529166e-11
0.000427801653534194,0.7965952698915284,9.747616584131465e-05,3.3431273330615424e-05,7.005201891625426e-05,0.03315812891491422,0.0,0.0,0.000836518752768627,5.3850274004578e-05,0.2956595081218196,0.01015357258561608,1.1184059643688814e-05,2.5417463553019414e-13,9.285313737712361e-10,2.8963529744862897e-07,0.0022534995834238587,0.007478667219980408,2.1600231746419353e-05,7.834814511131485e-08,0.0040252651524226,1.239362658015722e-08,3.50208408803213e-08,0.0002925347799217251,4.833456788275517e-07,0.0605811995273987,5.710916292851952e-07,0.005053674579464801,0.0037137979814619534,2.3363848146486336e-06,4.463263498691715e-07,1.3982713308498579e-09,3.770126571750108e-07,2.607623901627978e-05,3.76,0.0,4.1660383522048615e-06,0.7529242820342711,0.09309310445284522,0.01799355233258897,0.9376489499658314,0.46670471725688895,9.787012467108097e-09,6.548781461950527e-12,0.0003419848888848614,3.037411408297833e-05,8.11684506926203e-10,1.3528814569532488e-10,4.769601555439114e-09,0.01137991686659234,1.815590875088767e-10,1.74528740625628e-05,1.6083822368284393e-05,0.0002582530066077774,0.003769827510226717,8.893998906761302e-06,9.810029584678328e-06,1.8869474062888158e-12,3.539954784572161e-13,8.859442413364104e-09,1.1003345234661725e-08,7.098813003778102e-05,2.602554835754768e-06,0.008192971527283969,4.975920143362372e-07,3.809470005432324e-12,3.2894579434661474e-08,0.00020612527853545288,7.578278889590059e-07,0.008489249215406574,0.011328333685122594,1.0935491809004124e-06,1.8024668824193276e-09,2.00021702806592e-06,1.613222620164833e-07,0.0017728997500963007,2.2198250399040086e-09,8.236603012335278e-06,2.0372299791894317e-08,0.0008343837968854516,0.002356749306607733,2.056733514085014e-13,3.1954556810692794e-14,6.883231827249797e-08,9.030423641275617e-08,2.9128486006837435e-07,3.5704852764688037e-10,0.00017230259622712569,8.578383313373499e-12,9.989529925592646e-12
0.0004299239677407765,0.796776342792125,9.755006893089605e-05,3.343208503579346e-05,7.006140910157918e-05,0.03333389883841336,0.0,0.0,0.0008364046851816934,5.387093447399358e-05,0.2973780397339914,0.010224079788730528,1.1215585853497584e-05,2.5553587100218514e-13,9.312914047597343e-10,2.898790866360717e-07,0.0022544374199178477,0.0074892660581790576,2.168076910392165e-05,7.874303450698339e-08,0.004042429172226136,1.2498953185634581e-08,3.5055268330571076e-08,0.00029376043901129125,4.833550069032586e-07,0.060685668535881844,5.757722977050604e-07,0.005090933105566128,0.0037242647061518793,2.3428997571067993e-06,4.4779774311346646e-07,1.4054461992400026e-09,3.7868010393641557e-07,2.6347938025489833e-05,3.76,0.0,4.158182008220128e-06,0.7516856746036891,0.0936036654770831,0.018124714437236553,0.9386919355124744,0.4654912136037535,9.76158245346913e-09,6.531764463467313e-12,0.00034142230245432447,3.028621236315064e-05,8.094101193485022e-10,1.3490138089203603e-10,4.756744225683528e-09,0.011353738459298497,1.807480210910637e-10,1.7440617018296335e-05,1.606798291840451e-05,0.0002576081151421231,0.0037662774223950002,8.875741930777237e-06,9.78989139499159e-06,1.885001850840067e-12,3.5363046391836337e-13,8.851796263001497e-09,1.1022336331450339e-08,7.078563422066289e-05,2.5952366835647545e-06,0.008194840226120177,4.968672587839951e-07,3.8008537148128e-12,3.273934547656239e-08,0.00020599770711032296,7.596592017231357e-07,0.008536524749902144,0.011375736235838908,1.1000814298712208e-06,1.8098776862972145e-09,2.0140403117033113e-06,1.624403251405423e-07,0.0017827133458503922,2.232118865826532e-09,8.279485770855249e-06,2.0440037112923102e-08,0.000838268168626194,0.0023755656442447917,2.0635718746945175e-13,3.2060799180709056e-14,6.897281414908638e-08,9.030173570500583e-08,2.9203990734663764e-07,3.598270939935176e-10,0.00017246477274353883,8.642847885815847e-12,9.959618885448644e-12
0.00043204628194735896,0.7969571326572211,9.762415822309088e-05,3.343285225004001e-05,7.007059103084514e-05,0.033509479019164776,0.0,0.0,0.0008362792830861964,5.389005391062229e-05,0.29909460970860735,0.01029466744793123,1.1246879490442385e-05,2.56900414268582e-13,9.340441977018233e-10,2.9012195271541016e-07,0.002255370424711118,0.007499672413069342,2.1760844724454134e-05,7.913745814945195e-08,0.0040595508801831975,1.2604546027451961e-08,3.5089491056966657e-08,0.00029498012476377865,4.833571461448283e-07,0.060788278789524565,5.804606435943444e-07,0.0051281869646662235,0.0037346441279904777,2.3493665952087627e-06,4.4925883763280297e-07,1.4126135373155446e-09,3.8034326515577287e-07,2.6620388802267097e-05,3.76,0.0,4.15035779835764e-06,0.7504492142435644,0.09411375349241075,0.01825589615508743,0.9397324160996515,0.46428100516118676,9.736221482297651e-09,6.514793671071496e-12,0.0003408606912416377,3.0198179044383602e-05,8.071411404844187e-10,1.3451551928611877e-10,4.743910795331357e-09,0.011327601843453853,1.799407315836297e-10,1.7428333996020385e-05,1.605213274302156e-05,0.00025696450166654006,0.0037627330231648107,8.857539100654625e-06,9.76981299185832e-06,1.883052005847986e-12,3.532646449330395e-13,8.844120296661638e-09,1.1040990419629259e-08,7.058363955978362e-05,2.587942152998457e-06,0.008196449777588778,4.961426842269501e-07,3.792248729203502e-12,3.2584826797940097e-08,0.0002058679755955712,7.61469284647586e-07,0.00858378217900246,0.011422857669918436,1.1066172247559275e-06,1.8172612510992785e-09,2.027885361973505e-06,1.6356018446127458e-07,0.0017925183304577591,2.2444019026174894e-09,8.322290576155342e-06,2.0507268718485403e-08,0.0008421417688378257,0.0023943993955936505,2.0703591788127788e-13,3.21662483006876e-14,6.911220856431653e-08,9.029884906322494e-08,2.927871697203211e-07,3.626113036301455e-10,0.0001726255781787595,8.707462749569485e-12,9.929631168112021e-12
0.00043416859615394145,0.7971376390498296,9.769843497337275e-05,3.343357529251741e-05,7.007956590915212e-05,0.03368486850211707,0.0,0.0,0.0008361426759166341,5.3907648609506305e-05,0.3008092083334681,0.010365334753261991,1.1277942150683098e-05,2.5826828877720003e-13,9.367898088922559e-10,2.903639001129553e-07,0.002256298604280628,0.0075098882262604255,2.184046011131662e-05,7.953141683376436e-08,0.004076630484113271,1.2710403437277555e-08,3.5123509937128126e-08,0.0002961938561143109,4.833521675136707e-07,0.06088904390773537,5.851565669657065e-07,0.005165435274282984,0.0037449370319201734,2.3557857239004442e-06,4.507096662801887e-07,1.4197732584597159e-09,3.820021183292433e-07,2.6893580128711272e-05,3.76,0.0,4.1425656082172315e-06,0.749214899734341,0.09462336638122998,0.018387094258852946,0.9407703963998566,0.46307408442470976,9.710929396892956e-09,6.497868979661428e-12,0.0003403000546928716,3.0110021434632787e-05,8.04877577012096e-10,1.3413056216376859e-10,4.731101364135811e-09,0.01130150733537173,1.791372020921438e-10,1.741602539014735e-05,1.6036272215809437e-05,0.0002563221695086253,0.0037591942696781266,8.839390368264131e-06,9.749794321316182e-06,1.8810979420055673e-12,3.528980347607447e-13,8.836414811822491e-09,1.1059309968755462e-08,7.038214667490916e-05,2.5806711477595257e-06,0.00819780370499017,4.954182976866268e-07,3.783655132428483e-12,3.243102104297942e-08,0.0002057361356346358,7.632583574312604e-07,0.008631019044016539,0.011469698464011899,1.113156344540371e-06,1.8246172982166762e-09,2.041751525991171e-06,1.6468178734041573e-07,0.001802314727489476,2.2566741798460805e-09,8.365014791432602e-06,2.0573990413188332e-08,0.0008460047085927616,0.0024132502609497796,2.077095002959005e-13,3.2270897591945825e-14,6.925051239548382e-08,9.029558186933217e-08,2.9352672651709465e-07,3.6540114146895837e-10,0.00017278507853072468,8.772227773693809e-12,9.899570060880033e-12
0.00043629091036052393,0.7973178616272358,9.77729004059683e-05,3.343425447887873e-05,7.008833493351411e-05,0.03386006635304734,0.0,0.0,0.0008359949916056262,5.392373473416523e-05,0.30252182603758976,0.010436080898373128,1.1308775410163473e-05,2.596395180592776e-13,9.395282943484326e-10,2.9060493324042704e-07,0.0022572219653768863,0.007519915416608102,2.1919616770077764e-05,7.992491136749594e-08,0.004093668191033676,1.2816523757630021e-08,3.515732584990567e-08,0.00029740165195536923,4.833401412515113e-07,0.06098797742924126,5.898599687890136e-07,0.005202677161798267,0.003755144195048229,2.3621575349868793e-06,4.5215026201876547e-07,1.4269252772146074e-09,3.83656641308549e-07,2.716750082200371e-05,3.76,0.0,4.134805323855852e-06,0.7479827298279832,0.0951325020522667,0.018518305551094686,0.9418058811059922,0.4618704438799474,9.685706040340801e-09,6.4809902839935895e-12,0.0003397403922411606,3.0021746720826763e-05,8.026194352641006e-10,1.3374651075215786e-10,4.718316029505924e-09,0.011275455237275177,1.7833741581402099e-10,1.7403691590636484e-05,1.602040170568289e-05,0.00025568112190949574,0.003755661119824177,8.82129568063135e-06,9.729835324069788e-06,1.8791397294296744e-12,3.525306465526775e-13,8.828680103782422e-09,1.1077297433742344e-08,7.018115615765565e-05,2.5734235720783914e-06,0.008198905496554252,4.946941061136115e-07,3.7750730069086526e-12,3.2277925864873505e-08,0.00020560223798183255,7.650266363367729e-07,0.008678232919368003,0.011516259105665387,1.119698571815183e-06,1.8319455533446034e-09,2.0556381575075194e-06,1.658050816487338e-07,0.0018121025601027425,2.268935726565585e-09,8.407655819590643e-06,2.064019806090527e-08,0.0008498570972381495,0.0024321179438631314,2.0837789295575875e-13,3.2374740566762517e-14,6.938774522727695e-08,9.029193949517315e-08,2.942586559064363e-07,3.6819659279621384e-10,0.00017294333817545455,8.837142832022354e-12,9.869438808212776e-12
0.0004384132245671064,0.7974978000049336,9.784755574965688e-05,3.343489012397198e-05,7.009689929748926e-05,0.034035071659037665,0.0,0.0,0.0008358363565653343,5.393832831434972e-05,0.3042324533947024,0.010506905080651765,1.1339380825238134e-05,2.6101412559523493e-13,9.422597093039686e-10,2.908450565225034e-07,0.002258140515021944,0.007529755879693609,2.1998316208336928e-05,8.031794256253415e-08,0.004110664207132262,1.2922905339828861e-08,3.5190939676116e-08,0.00029860353113549706,4.833211369437648e-07,0.06108509280949938,5.945707507213061e-07,0.005239911764728713,0.003765266386443968,2.3684824167744397e-06,4.5358065803107745e-07,1.4340695089729098e-09,3.853068123691198e-07,2.7442139736123984e-05,3.76,0.0,4.1270768317836285e-06,0.7467527032471845,0.09564115844133605,0.018649526865084014,0.9428388749312985,0.460670076002564,9.660551255515494e-09,6.464157478684566e-12,0.00033918170330634413,2.9933361964336785e-05,8.003667213313305e-10,1.333633662496784e-10,4.705554887290752e-09,0.01124944583743211,1.7754135599202326e-10,1.7391332983571116e-05,1.6004521577502662e-05,0.00025504136203342663,0.0037521335322618465,8.803254987934205e-06,9.709935944301614e-06,1.8771774377980027e-12,3.521624933784413e-13,8.820916467707178e-09,1.109495525439618e-08,6.998066857120708e-05,2.5661993310550304e-06,0.00819975860446984,4.93970116474916e-07,3.7665024341159665e-12,3.212553890342804e-08,0.00020546633243266583,7.667743371420975e-07,0.008725421413579142,0.011562540093500632,1.1262436915167853e-06,1.8392457492485833e-09,2.069544616311879e-06,1.669300157438002e-07,0.001821881851050968,2.281186571319977e-09,8.4502111033935e-06,2.07058876853288e-08,0.000853699042326991,0.002451002151203765,2.090410557240064e-13,3.247777098994845e-14,6.952391451793821e-08,9.028792719555333e-08,2.949830357829152e-07,3.709976429586146e-10,0.00017310041983325844,8.902207795329686e-12,9.839240600745877e-12
0.0004405355387736889,0.7976774537981698,9.792240223281497e-05,3.3435482542174696e-05,7.010526019100765e-05,0.034209883530662226,0.0,0.0,0.0008356668955207574,5.395144523299982e-05,0.30594108113787044,0.01057780650165166,1.136975993922117e-05,2.6239213485939864e-13,9.449841083978505e-10,2.910842743628297e-07,0.0022590542605681035,0.007539411485522002,2.207655993241121e-05,8.071051125315852e-08,0.00412761873767358,1.302954653679421e-08,3.5224352302854153e-08,0.00029979951245421405,4.832952234491739e-07,0.06118040341150137,5.992888152606829e-07,0.005277138231777077,0.0037753043663144347,2.3747607544071732e-06,4.550008873069645e-07,1.441205870111213e-09,3.869526104653426e-07,2.7717485766652837e-05,3.76,0.0,4.1193800188556685e-06,0.7455248186823878,0.09614933351420027,0.0187807550680474,0.9438693826106468,0.4594729732576196,9.635464885065035e-09,6.447370458201139e-12,0.00033862398729361343,2.9844874087315512e-05,7.981194408796348e-10,1.329811297772706e-10,4.6928180309810664e-09,0.011223479409338578,1.7674900589204574e-10,1.7378949954018333e-05,1.598863219383805e-05,0.000254402892952869,0.0037486114665049907,8.785268234506162e-06,9.690096119771294e-06,1.8752111361988e-12,3.5179358819642156e-13,8.813124198329207e-09,1.1112285853759802e-08,6.978068444420147e-05,2.5589983307377043e-06,0.008200366441111672,4.932463357812742e-07,3.757943493782511e-12,3.1973857776329376e-08,0.00020532846770415566,7.685016750836472e-07,0.008772582172874025,0.011608541938205688,1.1327914923762495e-06,1.8465176305216763e-09,2.0834702666498657e-06,1.680565383599508e-07,0.0018316526226200831,2.293426742070558e-09,8.492678132407729e-06,2.077105550954675e-08,0.0008575306494074638,0.0024699025934791724,2.096989504775545e-13,3.2579982939251e-14,6.965903643545121e-08,9.028355019373123e-08,2.956999438412609e-07,3.738042780965899e-10,0.0001732563844140205,8.967422549241769e-12,9.808978568916187e-12
0.0004426578529802714,0.7978568226550148,9.799744107074707e-05,3.343603204641827e-05,7.0113418797673e-05,0.03438450110142925,0.0,0.0,0.0008354867315655261,5.3963101227949544e-05,0.3076477001557239,0.010648784367053575,1.1399914274594411e-05,2.637735693576247e-13,9.477015457448043e-10,2.9132259115883844e-07,0.0022599632096781982,0.007548884079180358,2.2154349447530095e-05,8.110261828149323e-08,0.004144531987010255,1.3136445712594415e-08,3.525756461849736e-08,0.0003009896146625581,4.832624688696167e-07,0.061273922507157824,6.040140658551491e-07,0.005314355722605144,0.0037852588862003003,2.3809929294035356e-06,4.5641098287677514e-07,1.448334278066885e-09,3.885940149902477e-07,2.7993527851059338e-05,3.76,0.0,4.11171477218317e-06,0.7442990747924568,0.09665702526601401,0.018911987060550084,0.9448974088992127,0.45827912810012894,9.610446771419608e-09,6.430629116867665e-12,0.0003380672435938159,2.975628987771952e-05,7.958775993015097e-10,1.3259980241395785e-10,4.680105552091918e-09,0.01119755621272271,1.759603488510687e-10,1.7366542883330524e-05,1.5972733913317447e-05,0.000253765717659721,0.0037450948829008774,8.76733536384736e-06,9.67031578731809e-06,1.873240893217243e-12,3.514239438710754e-13,8.80530358922636e-09,1.1129291638354016e-08,6.958120427632987e-05,2.5518204778874037e-06,0.008200732379810373,4.92522771017635e-07,3.749396264552522e-12,3.182288010095193e-08,0.00020518869148754266,7.702088629160224e-07,0.008819712880433456,0.01165426516212432,1.1393417665229862e-06,1.8537609473956447e-09,2.0974144794945073e-06,1.691845987449161e-07,0.001841414896647195,2.3056562662135495e-09,8.535054439880835e-06,2.0835697866332426e-08,0.0008613520220369432,0.002488818984727603,2.1035154019385842e-13,3.268137066272089e-14,6.979312733747358e-08,9.027881365641838e-08,2.9640945692941524e-07,3.7661648459894494e-10,0.00017341129108258127,9.032786980769587e-12,9.778655792232259e-12
0.00044478016718685386,0.798035906263828,9.80726734645968e-05,3.343653894716419e-05,7.012137629530393e-05,0.034558923524375375,0.0,0.0,0.0008352959864156212,5.397331191061452e-05,0.30935230146959675,0.010719837886104092,1.1429845334598863e-05,2.6515845262019124e-13,9.504120750796164e-10,2.9156001130353414e-07,0.0022608673702326897,0.0075581754845293605,2.2231686260609945e-05,8.149426450081828e-08,0.004161404158707898,1.324360124160282e-08,3.529057751235991e-08,0.0003021738564696725,4.832229406660533e-07,0.06136566329006921,6.087464067660823e-07,0.005351563406259092,0.003795130690233756,2.3871793201587206e-06,4.578109779162212e-07,1.4554546512323843e-09,3.90231005688136e-07,2.827025496358627e-05,3.76,0.0,4.104080979046294e-06,0.7430754702092535,0.09716423171714215,0.019043219771777777,0.945922958568862,0.45708853297683844,9.585496756830358e-09,6.4139333488906694e-12,0.0003375114715855346,2.9667616012444714e-05,7.936412016637436e-10,1.3221938519271464e-10,4.667417540269739e-09,0.011171676496046815,1.751753682751501e-10,1.7354112148436164e-05,1.5956827089833658e-05,0.00025312983906600347,0.003741583742491038,8.749456317815906e-06,9.650594881982442e-06,1.871266776886642e-12,3.5105357316293525e-13,8.79745493239546e-09,1.1145975000489955e-08,6.93822285408712e-05,2.5446656798758737e-06,0.00820085976041531,4.917994291258875e-07,3.7408608237089835e-12,3.167260349356795e-08,0.00020504705067497084,7.718961112959276e-07,0.008866811251038468,0.011699710297457738,1.145894309007259e-06,1.8609754555610427e-09,2.1113766323723618e-06,1.7031414667176505e-07,0.0018511686945914538,2.3178751706706926e-09,8.577337596315104e-06,2.089981118163253e-08,0.000865163262047121,0.0025077510419897055,2.1099878879344756e-13,3.2781928555175276e-14,6.992619818932253e-08,9.027372268039765e-08,2.971116511104524e-07,3.794342490961414e-10,0.00017356519754456223,9.09830097919863e-12,9.748275306481233e-12
0.00044690248139343634,0.7982147042782576,9.814810061405535e-05,3.343700355408242e-05,7.012913385774213e-05,0.0347331499737533,0.0,0.0,0.0008350947802867895,5.398209275685283e-05,0.31105487624488315,0.01079096627196219,1.1459554608545925e-05,2.6654680812605667e-13,9.531157493533991e-10,2.9179653918244756e-07,0.0022617667503640813,0.007567287502445895,2.2308571879034688e-05,8.188545077618726e-08,0.00417823545547053,1.3351011500871311e-08,3.5323391877248545e-08,0.0003033522565387958,4.831767056594759e-07,0.0614556388682372,6.134857429547209e-07,0.0053887604619885406,0.0038049205145000604,2.393320301903772e-06,4.5920090560530937e-07,1.46256690886746e-09,3.918635628555543e-07,2.854765611924922e-05,3.76,0.0,4.096478526863568e-06,0.7418540035353048,0.09767095091539747,0.019174450162076515,0.9469460364090421,0.4559011803257649,9.560614683362119e-09,6.3972830483534515e-12,0.0003369566706340281,2.957885904545767e-05,7.914102527318068e-10,1.3183987909056766e-10,4.654754083124187e-09,0.011145840495960277,1.7439404759981275e-10,1.7341658124308674e-05,1.594091207460695e-05,0.00025249526000418966,0.0037380780070828683,8.731631036073464e-06,9.630933336394771e-06,1.869288854746886e-12,3.506824887402964e-13,8.789578519777087e-09,1.1162338316954759e-08,6.918375768228641e-05,2.537533844996575e-06,0.008200751886361832,4.910763170800858e-07,3.7323372472958875e-12,3.152302555255153e-08,0.00020490359122837966,7.735636308146101e-07,0.00891387503391737,0.0117448778869958,1.1524489177610916e-06,1.8681609203406035e-09,2.1253561075626477e-06,1.7144513231430548e-07,0.0018609140374895204,2.330083481836444e-09,8.619525214298014e-06,2.0963392069148553e-08,0.0008689644693771449,0.0025266984855470864,2.1164066209814398e-13,3.2881651307405274e-14,7.005826607864069e-08,9.026828231366312e-08,2.978066023515097e-07,3.8225755869669585e-10,0.00017371815992519595,9.163964440792089e-12,9.717840091699387e-12
0.0004490247956000188,0.7983932163964341,9.822372371989622e-05,3.343742617473488e-05,7.013669265592535e-05,0.03490717964370593,0.0,0.0,0.000834883231988888,5.398945911408376e-05,0.31275541578235533,0.010862168741503685,1.1489043571713835e-05,2.679386594288841e-13,9.558126212209634e-10,2.9203217916552243e-07,0.00226266135843907,0.007576221912244192,2.2385007811876163e-05,8.227617798832235e-08,0.0041950260791844465,1.3458674872824729e-08,3.535600860997608e-08,0.00030452483348948877,4.831238300212534e-07,0.061543862268664803,6.182319802376437e-07,0.005425946078656331,0.0038146290875114763,2.3994162469626353e-06,4.605807991245464e-07,1.4696709712343858e-09,3.934916672670824e-07,2.882572037228548e-05,3.76,0.0,4.08890730314524e-06,0.7406346733455527,0.09817718093449315,0.019305675221206298,0.9479666472251846,0.45471706257702704,9.535800392908168e-09,6.380678109227522e-12,0.0003364028400920261,2.9490025416751163e-05,7.891847569324905e-10,1.3146128503975786e-10,4.6421152664121325e-09,0.011120048438402197,1.736163703237686e-10,1.7329181182969747e-05,1.592498921492149e-05,0.0002518619832196222,0.003734577639189053,8.713859456529458e-06,9.611331081258661e-06,1.867307193790144e-12,3.5031070316854356e-13,8.781674641927004e-09,1.1178383949841214e-08,6.898579211445433e-05,2.5304248821877294e-06,0.008200412026741669,4.903534418238708e-07,3.7238256099428945e-12,3.137414387216228e-08,0.0002047583582763267,7.752116300461965e-07,0.008960902010735005,0.01178976848338534,1.1590053940413247e-06,1.87531711364937e-09,2.1393522924060443e-06,1.725775062412148e-07,0.0018706509459948163,2.342281225622117e-09,8.661614946831787e-06,2.1026437250333162e-08,0.0008727557421685895,0.002545661038716507,2.122771270104945e-13,3.2980533777393506e-14,7.018933944216767e-08,9.026249752967087e-08,2.984943859546466e-07,3.850864009632366e-10,0.00017387023288558962,9.229777268876269e-12,9.687353082519738e-12
0.0004511471098066013,0.7985714422750863,9.829954397687468e-05,3.3437807117838864e-05,7.014405385614318e-05,0.035081011751557305,0.0,0.0,0.0008346614587066669,5.399542618150348e-05,0.31445391154042746,0.010933444515986778,1.1518313680720893e-05,2.6933403005808553e-13,9.585027425113499e-10,2.9226693562709053e-07,0.0022635512031239906,0.007584980468215805,2.2460995564891385e-05,8.266644702547739e-08,0.004211776230774804,1.3566589749194325e-08,3.538842860908665e-08,0.0003056916058899876,4.830643792086847e-07,0.061630346423316856,6.229850252661154e-07,0.0054631194563374876,0.0038242571289600277,2.405467523982794e-06,4.6195069160321906e-07,1.4767667595252644e-09,3.951153002305462e-07,2.910443682371559e-05,3.76,0.0,4.081367195460754e-06,0.739417478182749,0.09868291987841078,0.0194368919732865,0.9489847958406731,0.4535361721518231,9.511053727168672e-09,6.364118425358598e-12,0.00033584997929763695,2.94011214312335e-05,7.869647184585507e-10,1.3108360392545876e-10,4.629501174093119e-09,0.011094300537365508,1.7284231998059325e-10,1.7316681694577406e-05,1.5909058855922065e-05,0.00025123001138468775,0.003731082602157338,8.696141516318801e-06,9.591788046433188e-06,1.8653218605787032e-12,3.4993822893304465e-13,8.77374358960042e-09,1.119411424401018e-08,6.878833222191506e-05,2.5233387012896155e-06,0.008199843410579385,4.896308103244357e-07,3.715325985335401e-12,3.122595603029542e-08,0.00020461139590820875,7.768403167479312e-07,0.009007890001090554,0.011834382650603761,1.1655635421093107e-06,1.88244381592979e-09,2.1533645802765646e-06,1.7371121949767983e-07,0.001880379440297122,2.3544684273602515e-09,8.703604492001422e-06,2.1088943630186547e-08,0.0008765371764487096,0.002564638428322265,2.1290815228985204e-13,3.3078571111987396e-14,7.031943412497109e-08,9.025637324732438e-08,2.991750768740336e-07,3.8792076374609685e-10,0.00017402146938645842,9.295739369546225e-12,9.65681715565747e-12
0.0004532694240131838,0.7987493816600647,9.837556256472639e-05,3.34381466895783e-05,7.015121861886943e-05,0.03525464553327836,0.0,0.0,0.0008344295763289938,5.40000090350458e-05,0.31615035510470174,0.01100479282025152,1.1547366373743758e-05,2.7073294360668524e-13,9.611861649891834e-10,2.925008129344951e-07,0.0022644362932797315,0.007593564904500166,2.2536536644940097e-05,8.305625879423563e-08,0.004228486110381851,1.3674754532522471e-08,3.5420652774281133e-08,0.00030685259226648676,4.829984180470608e-07,0.06171510418689598,6.27744785574299e-07,0.005500279804185663,0.003833805351407372,2.4114744986715084e-06,4.63310616282104e-07,1.4838541959191608e-09,3.967344433921896e-07,2.9383794613397606e-05,3.76,0.0,4.073858091386164e-06,0.7382024165636315,0.09918816587568612,0.01956809747033552,0.9500004870927835,0.45235850146449486,9.486374527692113e-09,6.347603890494045e-12,0.00033529808757715304,2.931215328983006e-05,7.847501411481715e-10,1.3070683658478192e-10,4.616911888162746e-09,0.011068596997622472,1.720718801875475e-10,1.7304160024710787e-05,1.5893121337869265e-05,0.0002505993470932007,0.0037275928599899916,8.678477149835668e-06,9.572304158765054e-06,1.8633329210895763e-12,3.495650784083962e-13,8.765785651248374e-09,1.120953153030285e-08,6.859137836417839e-05,2.5162752126221637e-06,0.008199049234401203,4.889084294819391e-07,3.70683844564274e-12,3.107845961215289e-08,0.00020446274748351108,7.784498957394449e-07,0.00905483685521717,0.011878720961679141,1.1721231695026974e-06,1.8895408124224888e-09,2.1673923713909965e-06,1.748462236717808e-07,0.001890099540225137,2.3666451119282298e-09,8.745491584123499e-06,2.1150908166516734e-08,0.000880308866517407,0.0025836303840078927,2.1353370722404543e-13,3.3175758539672005e-14,7.044855873380918e-08,9.024991433293362e-08,2.9984874904235333e-07,3.9076063522122e-10,0.0001741719210509856,9.361850653758461e-12,9.626235149675071e-12
