Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49),S(4341),S(4409),C2F(3939),C2H3F2(66),S(4619),CHF3(42),S(4047),CHO2(165),C2H2F3(67),C2H2F3(68),S(5214),CFO(51),CHF2O(615),S(3044)
0.0007466749255474809,0.5406279146709151,4.683781682137231e-09,5.400244350216966e-10,1.6404921115415446e-09,2.048768966679734e-06,0.0,0.0,1.2650148347588156e-05,1.2049107172507685e-06,3.2858636300047046e-06,5.770142951681955e-09,7.691555108408444e-12,1.9260073473765886e-28,2.2460338989054677e-20,2.397730118985219e-13,1.1016110873871298e-08,1.0547684231825991e-05,5.291995626276357e-15,1.2598992415118179e-17,7.289279249226431e-07,4.251992175248513e-15,3.137057028930707e-15,1.9785995776097635e-12,2.775317677066516e-13,2.920573217784698e-07,1.732647535636777e-13,8.962151186884265e-11,2.295596296517916e-13,6.862714280265183e-17,6.872439003535209e-14,6.648583448168007e-16,1.2573306351870928e-12,4.233016172006529e-12,3.76,0.0,0.620981174376274,0.9999122600927471,4.129122300781652e-06,3.625455615074767e-07,0.09363517561453873,0.09361841036833396,9.578286239439365e-09,6.969674602986727e-15,6.0441512230839524e-05,7.574403823156264e-07,6.899151780195366e-15,4.8137933690234934e-15,6.954402763843341e-14,7.836843269048476e-06,5.138300417963778e-12,2.741490075608777e-11,3.6784833397847895e-11,5.85887176889402e-09,5.666721248713618e-09,3.796715969327253e-09,2.981152907787812e-09,4.7731773404546324e-17,2.299321891734546e-18,1.2933239144607455e-14,9.972186009658623e-16,1.0238772299314296e-08,1.5654277200126513e-10,2.2602409467027927e-10,1.9326499961596235e-18,6.682457328658603e-11,3.393073569355513e-11,1.0365358646509856e-10,7.905297932598031e-10,1.3569205232812837e-05,4.88579238581665e-09,8.617590154760104e-09,3.4822240220023397e-15,6.983714135806368e-10,5.0370727521578106e-14,2.6936196793301376e-10,5.394283236636735e-18,1.0546580461632999e-14,4.471242695529316e-16,5.875002735987299e-13,2.4556735712250356e-07,5.637098775462182e-09,4.857142491964672e-14,7.496976267696843e-20,6.169655078593398e-20,1.5799801377738685e-10,2.749114013948607e-19,1.4240862295000963e-08,4.472299236183385e-18,1.1037815851123694e-21,2.321370905688825e-12,7.179010807555821e-13,7.836430312482153e-21,2.4160556281392887e-11,1.404080006276656e-16,2.5951637478922743e-10
0.0007499997862796605,0.5406656148168216,4.715846906834439e-09,5.440890372579597e-10,1.654822409113255e-09,2.0686776603813313e-06,0.0,0.0,1.2725433141583814e-05,1.2139755856152415e-06,3.3271038085938753e-06,5.858848199617013e-09,7.76778069169825e-12,2.949489775389302e-28,2.287957505248265e-20,2.425754496717734e-13,1.1162680549832048e-08,1.0639107412354977e-05,5.3994325947659235e-15,1.2805217579114896e-17,7.353172614805707e-07,4.289531281871496e-15,3.1676977257720225e-15,2.019051101977285e-12,2.82507204361316e-13,2.969584073303691e-07,1.7446450933954596e-13,9.088163659591714e-11,2.3655236600628426e-13,7.045782162689664e-17,6.973633685884369e-14,6.728393056606252e-16,1.2703542039531546e-12,4.286049915205388e-12,3.76,0.0,0.6205928489765189,0.9999120468545158,4.1795745095934155e-06,3.6537767245618143e-07,0.09402343337786505,0.09400650079714354,9.57234152560785e-09,6.970112122393887e-15,6.0441499335906295e-05,7.675400003555329e-07,6.990682844172879e-15,4.870447340173135e-15,7.042390950588924e-14,7.896064358182046e-06,5.159240125094309e-12,2.7736925068849934e-11,3.7176486115590576e-11,5.927869272765121e-09,5.732502423588613e-09,3.836041161063654e-09,3.0123752766470403e-09,4.8286991935624346e-17,2.326064538381295e-18,1.3083661326370664e-14,1.0101273994426106e-15,1.0350720456025757e-08,1.5834932360392796e-10,2.2697083855505385e-10,1.9551121206710396e-18,6.770915442596735e-11,3.3916244467821935e-11,1.047796328030738e-10,7.950421086093784e-10,1.368434862282636e-05,4.959671485839975e-09,8.667845678107718e-09,3.517784317986823e-15,7.023952531020167e-10,5.09483276647302e-14,2.7319787927958857e-10,5.4712371307652655e-18,1.0721341823317642e-14,4.545364894914513e-16,5.972863035015766e-13,2.46466215295595e-07,5.708558246148481e-09,4.937718143855958e-14,7.621339313534922e-20,6.303348005104731e-20,1.588909066367439e-10,2.800831933505786e-19,1.4419568110391996e-08,4.5534610533725025e-18,1.120733432119305e-21,2.347592875588563e-12,7.259791748030211e-13,7.966420114812056e-21,2.446452675081454e-11,1.4033825327919225e-16,2.6243593642512364e-10
0.0007533246470118401,0.5407032914525101,4.7480391443802696e-09,5.481726297212667e-10,1.669229246603076e-09,2.088710519572461e-06,0.0,0.0,1.2800947934680632e-05,1.2230715050174028e-06,3.368668889594208e-06,5.94858485191788e-09,7.844477924278054e-12,2.1483133154929066e-28,2.3299229054576228e-20,2.454060796870707e-13,1.1310676456776366e-08,1.0730901830598113e-05,5.508708019106019e-15,1.301414813481179e-17,7.417334404035236e-07,4.327231473889087e-15,3.1986309457064122e-15,2.0601893272095694e-12,2.875564672754356e-13,3.0192153018205463e-07,1.7566882626751373e-13,9.215481109984281e-11,2.4373157707651426e-13,7.233107217599451e-17,7.075922836288771e-14,6.809049925767241e-16,1.2834761617579216e-12,4.339607581572433e-12,3.76,0.0,0.6202047656961737,0.9999118326470784,4.2304372525750805e-06,3.6823154024451087e-07,0.0944114487311914,0.09439434782582568,9.56640054018482e-09,6.970549367421961e-15,6.044148638231794e-05,7.77730950139585e-07,7.083045420782827e-15,4.927599280887551e-15,7.131244814413899e-14,7.955437537906499e-06,5.180163762552362e-12,2.806158224212001e-11,3.757096763519193e-11,5.997425922148186e-09,5.798805845715539e-09,3.875631498430387e-09,3.04381068811085e-09,4.8846704591664287e-17,2.3530281065116523e-18,1.3235534266936473e-14,1.0231643885107143e-15,1.0463488467979249e-08,1.6017006036541214e-10,2.2791702136721965e-10,1.977813853888449e-18,6.860226896576793e-11,3.390176905228934e-11,1.0591382561839057e-10,7.995739108436181e-10,1.3800153481696077e-05,5.034365412273415e-09,8.718300851990186e-09,3.553579860898603e-15,7.064347404881139e-10,5.1531258782755535e-14,2.7707394071926764e-10,5.548997766836321e-18,1.0898510997155809e-14,4.620508581045602e-16,6.072076974178487e-13,2.473629447326555e-07,5.78067029048566e-09,5.0194020795356936e-14,7.747412906333427e-20,6.439475975000189e-20,1.5978754522141177e-10,2.8533515727042515e-19,1.4599636180573518e-08,4.635770760550475e-18,1.1379212779861131e-21,2.3740162709243057e-12,7.341191007297129e-13,8.098197850884805e-21,2.47712522869754e-11,1.4026858702423093e-16,2.653778406393223e-10
0.0007566495077440198,0.5407409445928888,4.780358591876631e-09,5.522755830942327e-10,1.683712970643598e-09,2.1088679292200544e-06,0.0,0.0,1.2876693515378876e-05,1.2321985528971007e-06,3.410559921072948e-06,6.039361272372734e-09,7.921648531422905e-12,2.982808856471769e-28,2.3731268079481386e-20,2.482549848088956e-13,1.1460108272704103e-08,1.0823067200165134e-05,5.619843538353247e-15,1.3225589912061432e-17,7.481764482317819e-07,4.365092701205533e-15,3.2297815513271614e-15,2.1020237251499383e-12,2.926804301499178e-13,3.0694722895464905e-07,1.7687769913291563e-13,9.344112678651475e-11,2.511015561802532e-13,7.424774847663865e-17,7.179312643524444e-14,6.890265606515667e-16,1.296696987017081e-12,4.393692772195377e-12,3.76,0.0,0.6198169243812562,0.9999116174679827,4.281712389815138e-06,3.7110736369980333e-07,0.09479922182715335,0.09478195160451515,9.560463280710646e-09,6.9709863381610705e-15,6.044147337006869e-05,7.880137000711485e-07,7.176230584394816e-15,4.985177924349503e-15,7.220796777439081e-14,8.01496232277969e-06,5.201071351201292e-12,2.8388850882721878e-11,3.796829117985092e-11,6.067544559761916e-09,5.865634173821867e-09,3.915488045839383e-09,3.0754599995053593e-09,4.94109319196936e-17,2.3802050075922555e-18,1.3388420671063242e-14,1.0363305058945585e-15,1.0577080127780664e-08,1.6200505302695314e-10,2.2886264956670989e-10,2.0006438774193624e-18,6.950397396979068e-11,3.388730959799849e-11,1.0705620164332995e-10,8.041252749077816e-10,1.3916622401587096e-05,5.109880047749398e-09,8.768956382130098e-09,3.5896047115748635e-15,7.104899290288304e-10,5.2119230733388726e-14,2.8099043730139064e-10,5.627570879076487e-18,1.1078115731885264e-14,4.696685425369931e-16,6.172660184899071e-13,2.482575416305304e-07,5.8534384833826e-09,5.102207009537966e-14,7.875216581354497e-20,6.578061546762585e-20,1.6068794057181751e-10,2.9066813630519994e-19,1.4781069356009879e-08,4.7192402539907505e-18,1.1553330769026996e-21,2.400642034918824e-12,7.423211471866128e-13,8.231783860572124e-21,2.508074990797531e-11,1.4019900257010925e-16,2.683421917145512e-10
0.0007599743684761994,0.5407785742528571,4.812805740282184e-09,5.563976701718529e-10,1.6982738382111402e-09,2.129150275016732e-06,0.0,0.0,1.2952670672927637e-05,1.2413568077838286e-06,3.4527779504051376e-06,6.131185875246092e-09,7.99929434654229e-12,2.359586935111284e-28,2.416386281271025e-20,2.5113145688712167e-13,1.1610985754490079e-08,1.0915603234966798e-05,5.73286997215852e-15,1.3439770262629291e-17,7.546462715087449e-07,4.403114907547084e-15,3.2612209900613738e-15,2.144563874298369e-12,2.978800345533343e-13,3.120360456047048e-07,1.7809112269079794e-13,9.47406754944451e-11,2.5866668107233777e-13,7.620871860591957e-17,7.283812882819904e-14,6.972318785597285e-16,1.3100171860241615e-12,4.448309102864346e-12,3.76,0.0,0.6194293248778727,0.9999114013147684,4.333401786967547e-06,3.740053427799734e-07,0.09518675281829125,0.0951693122832425,9.55452974483486e-09,6.97142303472842e-15,6.044146029887744e-05,7.983887197219978e-07,7.270254949586624e-15,5.0432541743670126e-15,7.311211303047642e-14,8.074638232808072e-06,5.221962898872168e-12,2.871877538507409e-11,3.836847032534853e-11,6.138228188808559e-09,5.932990079958003e-09,3.955611829059126e-09,3.107324039262589e-09,4.9979704397118974e-17,2.407604693930098e-18,1.3542741522392776e-14,1.0496267279105093e-15,1.0691499248564866e-08,1.6385437263834688e-10,2.2980772969639995e-10,2.02370875156077e-18,7.041432692234161e-11,3.3872866257504273e-11,1.0820679797995553e-10,8.086962402805368e-10,1.4033757982034515e-05,5.186221302800417e-09,8.819812755078187e-09,3.625866139000184e-15,7.145608568302517e-10,5.271254393193792e-14,2.8494765539106233e-10,5.706962228210716e-18,1.1260184398149432e-14,4.773907429036362e-16,6.274628491881251e-13,2.4915000221587485e-07,5.926866405954678e-09,5.1861457865940904e-14,8.004770251193052e-20,6.719155016128899e-20,1.6159210371891662e-10,2.9608324850733173e-19,1.4963870457993318e-08,4.8038815130790466e-18,1.1729854235167727e-21,2.427471113193393e-12,7.50585603557025e-13,8.367199030151676e-21,2.5393037494701838e-11,1.401295004155182e-16,2.713290941981637e-10
0.000763299229208379,0.5408161804473047,4.845380696502987e-09,5.605392329668128e-10,1.7129121982964061e-09,2.1495579430662326e-06,0.0,0.0,1.302888019767751e-05,1.2505463492907934e-06,3.495324024296314e-06,6.224067110852617e-09,8.077417126438413e-12,3.037984904509037e-28,2.460891668896563e-20,2.540272312729491e-13,1.1763318688207424e-08,1.1008509649215078e-05,5.8478097976046884e-15,1.3656522397866065e-17,7.611428967809624e-07,4.44129804189293e-15,3.292886207178607e-15,2.187819460153874e-12,3.031561832749512e-13,3.1718852430549656e-07,1.793090918764773e-13,9.60535495057341e-11,2.664314154062085e-13,7.821486634174117e-17,7.389430311249588e-14,7.054956816533782e-16,1.3234372413811156e-12,4.503460203899218e-12,3.76,0.0,0.6190419670322184,0.9999111841849649,4.385507315583603e-06,3.769256785782228e-07,0.09557404185704911,0.09555643001193562,9.548599930108655e-09,6.971859457216621e-15,6.044144716871792e-05,8.088564798354401e-07,7.365111116675478e-15,5.1017668263046e-15,7.402344157815217e-14,8.134464793330867e-06,5.242838425477088e-12,2.905134353817177e-11,3.877151818329819e-11,6.209479673481726e-09,6.000876246684529e-09,3.996003965338682e-09,3.139403714888566e-09,5.055303424579792e-17,2.4352203103591557e-18,1.3698115141155244e-14,1.0630540042986932e-15,1.0806749654769226e-08,1.6571809056227387e-10,2.3075226838319258e-10,2.0469099667245412e-18,7.133338553752381e-11,3.385843918485919e-11,1.0936565168865077e-10,8.132868804754298e-10,1.4151562829948579e-05,5.263395109399198e-09,8.870870655454222e-09,3.662359043774205e-15,7.186475748988765e-10,5.3311006905772386e-14,2.889458826748779e-10,5.787177601553527e-18,1.1444744779889312e-14,4.852186520402542e-16,6.377997844323936e-13,2.5004032274513794e-07,6.000957645514633e-09,5.271231379805807e-14,8.136093860271707e-20,6.862780374510673e-20,1.625000458360653e-10,3.0158139919943016e-19,1.5148042278662207e-08,4.889706600686275e-18,1.1908684414411064e-21,2.4545044537703953e-12,7.589127599573976e-13,8.504464136391451e-21,2.5708132275143935e-11,1.4006008126388268e-16,2.743386529022731e-10
0.0007666240899405586,0.5408537631911124,4.878084071927947e-09,5.647000718164901e-10,1.7276283140501409e-09,2.1700913203018402e-06,0.0,0.0,1.31053228806911e-05,1.2597672581090835e-06,3.5381991888248812e-06,6.318013482262342e-09,8.156018708828697e-12,2.5595779954280445e-28,2.505485982404185e-20,2.569501055345486e-13,1.191711694136243e-08,1.1101786157423502e-05,5.9646942549840945e-15,1.3876049849367934e-17,7.676663105981147e-07,4.479642048648145e-15,3.3248377852129753e-15,2.2318002768604382e-12,3.085098287946574e-13,3.224052125553413e-07,1.8053160138819666e-13,9.737984153821734e-11,2.7440031012549005e-13,8.026708963117837e-17,7.49617436583612e-14,7.13842540041716e-16,1.3369576652350647e-12,4.559149720475788e-12,3.76,0.0,0.6186548506905776,0.9999109660760929,4.438030852875899e-06,3.7986857332893035e-07,0.09596108909577589,0.09594330494041846,9.542673834177116e-09,6.972295605739872e-15,6.044143397932586e-05,8.194174523349676e-07,7.460814322065379e-15,5.160777517804415e-15,7.494338302036201e-14,8.194441535110992e-06,5.263697939665696e-12,2.938659216480715e-11,3.917744861022547e-11,6.281302044902827e-09,6.069295369405204e-09,4.036665430861909e-09,3.1716998059003302e-09,5.1130959655495936e-17,2.463060645450113e-18,1.3854911716600423e-14,1.076613319443645e-15,1.0922835190849167e-08,1.675962784655109e-10,2.3169627233911448e-10,2.070342177629694e-18,7.226120792642942e-11,3.384402853565664e-11,1.1053280015207904e-10,8.178972380962303e-10,1.4270039559750118e-05,5.341407427458359e-09,8.92213061056246e-09,3.699089927126774e-15,7.227501249423249e-10,5.391483790494563e-14,2.929854081663205e-10,5.868222813118967e-18,1.1631826215822867e-14,4.931534913112066e-16,6.482784379585399e-13,2.5092849950468917e-07,6.075715795564677e-09,5.3574768929969926e-14,8.269207698880826e-20,7.00898832463454e-20,1.634117781544535e-10,3.071636828516079e-19,1.5333587581019333e-08,4.9767276635463304e-18,1.2089968691610183e-21,2.481743007074015e-12,7.673029072375716e-13,8.643600451342034e-21,2.6026052303699015e-11,1.3999074564103295e-16,2.773709729039893e-10
0.0007699489506727382,0.5408913224991522,4.91091582965071e-09,5.688805039618941e-10,1.7424225343689407e-09,2.1907507939591098e-06,0.0,0.0,1.318199951425457e-05,1.2690196160020274e-06,3.581404489465655e-06,6.413033527320111e-09,8.235100892625366e-12,3.11672946631989e-28,2.5513179992477552e-20,2.5989317481826147e-13,1.2072390410161114e-08,1.1195432474407037e-05,6.083546666477657e-15,1.4098207835409944e-17,7.742164995130406e-07,4.518146876090507e-15,3.357022524816073e-15,2.276516227708883e-12,3.139419005751218e-13,3.2768666011272706e-07,1.8175864636016496e-13,9.871964476107187e-11,2.8257800497649143e-13,8.236630291433279e-17,7.604052253230177e-14,7.222502635056927e-16,1.350578945513563e-12,4.615381312450913e-12,3.76,0.0,0.6182679756993227,0.9999107469856627,4.4909742820139095e-06,3.8283423041242456e-07,0.09634789468672449,0.09632993721841203,9.536751454601097e-09,6.972731480392703e-15,6.044142073065709e-05,8.300721103274715e-07,7.5573584964992e-15,5.220233702193e-15,7.587069564929253e-14,8.254567994218866e-06,5.2845414605264796e-12,2.972451580288337e-11,3.95862747491725e-11,6.353698192437976e-09,6.138250154267329e-09,4.077597420991814e-09,3.204213293546466e-09,5.171348643078789e-17,2.4911194845563895e-18,1.4012796413272028e-14,1.0903056348886795e-15,1.1039759713801925e-08,1.6948900832540122e-10,2.3263974836228047e-10,2.0939180237081265e-18,7.319785245508243e-11,3.3829634467017194e-11,1.1170828076023275e-10,8.225273847548361e-10,1.4389190793260298e-05,5.42026423866421e-09,8.973593270105196e-09,3.736054417208629e-15,7.268685550321756e-10,5.4523915078595966e-14,2.9706652221296213e-10,5.950103703747397e-18,1.1821456763939098e-14,5.011964804328868e-16,6.589004371378655e-13,2.5181452881071126e-07,6.1511444557871885e-09,5.4448955564910706e-14,8.404132124092793e-20,7.157804287730659e-20,1.643273119060231e-10,3.1283106670064656e-19,1.5520509098950835e-08,5.064956932633391e-18,1.2273626673607544e-21,2.5091877259327266e-12,7.757563369815677e-13,8.7846291917715e-21,2.6346815020925806e-11,1.399214942491176e-16,2.8042615954556433e-10
0.0007732738114049179,0.5409288583862863,4.9438767721701286e-09,5.730803549612676e-10,1.7572951309702503e-09,2.2115367522700077e-06,0.0,0.0,1.3258910891286124e-05,1.2783035057995974e-06,3.6249409711314526e-06,6.509135838509319e-09,8.314665507370796e-12,2.7554811607601857e-28,2.597285066224767e-20,2.628630031113508e-13,1.2229149073099318e-08,1.1289448315282806e-05,6.204398701920745e-15,1.4323180661919382e-17,7.807934500817211e-07,4.5568124691147114e-15,3.389492109038221e-15,2.321977326667523e-12,3.1945336470425457e-13,3.33033420054229e-07,1.8299022136938208e-13,1.0007305278101229e-10,2.909692299348155e-13,8.451343485996648e-17,7.713073174342672e-14,7.307405765438919e-16,1.3643015996340147e-12,4.672158654688288e-12,3.76,0.0,0.617881341904915,0.9999105269111757,4.5443394919312145e-06,3.8582285436088604e-07,0.09673445878205288,0.0967163269955339,9.530832789022247e-09,6.9731670812867996e-15,6.044140742246171e-05,8.408209281117915e-07,7.654757674365142e-15,5.2801890025173195e-15,7.680662341291346e-14,8.314843712122388e-06,5.305368997412936e-12,3.006514567003219e-11,3.999801053766893e-11,6.426671173303184e-09,6.207743320188402e-09,4.118800829247244e-09,3.236944877366956e-09,5.230065881601264e-17,2.51940503597686e-18,1.4172096394692059e-14,1.1041319433964792e-15,1.1157527099147042e-08,1.7139635242827202e-10,2.3358270333820985e-10,2.1177217463438016e-18,7.414337787138727e-11,3.38152571376293e-11,1.128921311786757e-10,8.271773670845768e-10,1.4509019159990891e-05,5.499971552698265e-09,9.025259221740235e-09,3.773258348401826e-15,7.310029115934412e-10,5.5138398874114293e-14,3.011895164968327e-10,6.032826141181175e-18,1.2013666515709677e-14,5.093488619686928e-16,6.696674274120703e-13,2.5269840700944704e-07,6.227247232036805e-09,5.533500730738264e-14,8.540887813106705e-20,7.309279378023044e-20,1.6524665861549878e-10,3.185846194119565e-19,1.5708809537245944e-08,5.1544067235412665e-18,1.2459789942421835e-21,2.5368395655803007e-12,7.842733415078899e-13,8.927572025727352e-21,2.66704386600884e-11,1.3985232763917e-16,2.8350431843463453e-10
0.0007765986721370975,0.5409663708673692,4.976966625155798e-09,5.772999184499999e-10,1.772246450153842e-09,2.232449583575301e-06,0.0,0.0,1.3336057806107547e-05,1.287619011393027e-06,3.668809678197564e-06,6.6063290421619976e-09,8.394714410147051e-12,3.2048279142068333e-28,2.6444725093419273e-20,2.6585380695689066e-13,1.2387402938585712e-08,1.138383339546954e-05,6.327274547443587e-15,1.455084150101924e-17,7.873971488633039e-07,4.595638775462284e-15,3.422201408901861e-15,2.368193699025068e-12,3.2504517571403403e-13,3.3844604775684773e-07,1.842263218349906e-13,1.0144015966578418e-10,2.995788067646501e-13,8.670943156143902e-17,7.823244698838979e-14,7.392939410651619e-16,1.3781261216359607e-12,4.729485436894703e-12,3.76,0.0,0.6174949491539038,0.9999103058501232,4.598128377566446e-06,3.888346508631953e-07,0.09712078153382307,0.09710247442129825,9.524917835010111e-09,6.9736024085181405e-15,6.0441394054680006e-05,8.516643811819659e-07,7.753006951704436e-15,5.340598374884854e-15,7.775009795690365e-14,8.375268235573646e-06,5.326180568697248e-12,3.040848145455195e-11,4.041266941247093e-11,6.500223904913152e-09,6.277777597259589e-09,4.160276972871097e-09,3.2698956535817325e-09,5.2892477634464046e-17,2.547911645141197e-18,1.433251652046077e-14,1.1180932181440367e-15,1.1276141237324862e-08,1.7331838337636667e-10,2.345251442405466e-10,2.1416757313710777e-18,7.509784319866223e-11,3.3800896707739353e-11,1.1408438913114584e-10,8.318472534539521e-10,1.4629527296827197e-05,5.580535401332053e-09,9.077129053888938e-09,3.8106979819169e-15,7.351532381355451e-10,5.5758216496152034e-14,3.0535468405076095e-10,6.116396020235378e-18,1.2208484044472418e-14,5.176118836253518e-16,6.805810693894958e-13,2.5358013047693034e-07,6.304027736330764e-09,5.6233059118972034e-14,8.679495542082647e-20,7.463440485448211e-20,1.66169829467758e-10,3.2442537637284376e-19,1.5898491571617298e-08,5.2450894368634416e-18,1.2648394219402432e-21,2.5646994836581926e-12,7.928542138702842e-13,9.072450616103367e-21,2.6996940877074775e-11,1.3978324651431628e-16,2.866055554443686e-10
0.0007799235328692771,0.5410038599572444,5.0101865066363226e-09,5.815390459107138e-10,1.787276775265593e-09,2.2534896774922467e-06,0.0,0.0,1.3413441053517837e-05,1.2969662177294584e-06,3.7130116545421464e-06,6.7046218207014154e-09,8.475249401995746e-12,2.947738199332143e-28,2.691848452216482e-20,2.68871134314531e-13,1.2547162096513621e-08,1.1478587430688828e-05,6.452206291493352e-15,1.4781358944524054e-17,7.940275824200907e-07,4.634625740374834e-15,3.4551948238515337e-15,2.4151755828220906e-12,3.30718315359944e-13,3.4392510190932666e-07,1.8546694209844098e-13,1.0282105992002907e-10,3.084116504854107e-13,8.895525321320966e-17,7.934575867166778e-14,7.479296284025376e-16,1.3920530334941457e-12,4.78736536392927e-12,3.76,0.0,0.6171087972929272,0.9999100837999874,4.6523428397433e-06,3.9186982677083697e-07,0.09750686309400249,0.0974883796451165,9.5190065902038e-09,6.974037462196319e-15,6.0441380627074306e-05,8.626029462357296e-07,7.852119315902107e-15,5.4015084915297385e-15,7.870220289913234e-14,8.435841116694733e-06,5.34697618433665e-12,3.0754550040956413e-11,4.083026506071082e-11,6.574359467796065e-09,6.348355728144118e-09,4.202026604662796e-09,3.303066186955423e-09,5.3488991827122446e-17,2.5766470118149897e-18,1.4494347480321675e-14,1.13219046054754e-15,1.1395606034430399e-08,1.752551740817184e-10,2.3546707813275535e-10,2.1658551205194537e-18,7.606130782963308e-11,3.378655333918782e-11,1.1528509256531981e-10,8.365370964892788e-10,1.4750717848599496e-05,5.661961844391355e-09,9.129203450686657e-09,3.84837857366305e-15,7.393195881515326e-10,5.638348789884774e-14,3.095623192450055e-10,6.200819262822816e-18,1.2405939958104935e-14,5.25986808594857e-16,6.916430405472732e-13,2.5445969561944856e-07,6.381489586841153e-09,5.714324721245209e-14,8.819976382225707e-20,7.620339075200175e-20,1.6709683642271512e-10,3.303543703802474e-19,1.60895578487218e-08,5.337017558574921e-18,1.2839557040825705e-21,2.592768440216771e-12,8.0149924785811e-13,9.219287034909051e-21,2.7326340084855087e-11,1.3971425144912511e-16,2.8972997671372357e-10
0.0007832483936014567,0.5410413256707489,5.043535738560515e-09,5.857980041918869e-10,1.8023864460136422e-09,2.2746574234002576e-06,0.0,0.0,1.3491061430000096e-05,1.3063452108068372e-06,3.7575479435720725e-06,6.804022889963523e-09,8.556272425314233e-12,3.331795078310467e-28,2.740422936160087e-20,2.7191012661216463e-13,1.2708436669739754e-08,1.1573710136963926e-05,6.579219047344064e-15,1.5014621204667368e-17,8.006847373175571e-07,4.673773311181788e-15,3.4884338502808758e-15,2.462933329627723e-12,3.364737621987068e-13,3.4947114354280315e-07,1.8671207801738706e-13,1.0421584852258942e-10,3.174727709761725e-13,9.125187865159423e-17,8.047074549708679e-14,7.566303930255088e-16,1.4060828362734598e-12,4.845802155667409e-12,3.76,0.0,0.616722886168712,0.9999098607582403,4.70698478531253e-06,3.949285901028876e-07,0.09789270361446269,0.09787404281629603,9.513099052180731e-09,6.974472242418402e-15,6.044136713957127e-05,8.736371011777764e-07,7.95209088554083e-15,5.4628808459762114e-15,7.966201996671626e-14,8.496561912871223e-06,5.367755862079952e-12,3.110335531628975e-11,4.12508116359826e-11,6.649080811176804e-09,6.419480467205772e-09,4.244051241408704e-09,3.336457762046427e-09,5.409019861387482e-17,2.6056059833205646e-18,1.46573279093404e-14,1.1464246552832288e-15,1.1515925415611469e-08,1.7720679777988747e-10,2.364085121683884e-10,2.1901908325076446e-18,7.703383145284746e-11,3.377222719540649e-11,1.164942795472402e-10,8.412469585099924e-10,1.4872593467384328e-05,5.744256964121808e-09,9.181482889785413e-09,3.886296936297142e-15,7.435019972622517e-10,5.70141749642951e-14,3.1381271782321977e-10,6.286101818191233e-18,1.2606063631814635e-14,5.344749144881383e-16,7.028550357048823e-13,2.553370988729808e-07,6.459636407884886e-09,5.806570926933017e-14,8.962351537808943e-20,7.780003690961179e-20,1.6802769042544004e-10,3.3637272126135576e-19,1.6282010986181994e-08,5.4302036604161004e-18,1.3033229128839734e-21,2.6210473977176214e-12,8.102087379970725e-13,9.368103400165042e-21,2.7658654160912963e-11,1.396453431497085e-16,2.9287768864759147e-10
