Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63)
5.645186095116586e-07,0.7318054362278944,3.0702338896452804e-09,4.142796874041217e-09,9.423837912127092e-10,1.577873648883406e-10,0.0,0.0,2.2682256337772767e-09,1.8930502306045857e-13,3.341532884405029e-09,2.2814141197187085e-11,1.125152561935979e-11,1.2276777975044565e-26,1.8851159379529043e-18,4.305784391259453e-11,3.665983663862125e-11,2.416526052781011e-07,9.861152897185714e-15,4.68940169691398e-17,1.2046337781828052e-06,1.1956170119863812e-12,1.0625987411191658e-12,1.9789364828529147e-20,5.959784367696301e-16,3.695063489872084e-10,2.0635235768705046e-14,3.7579010509232844e-20,3.305712472518276e-22,3.240708759050181e-23,2.4749859466039296e-17,7.015198789652457e-20,7.5991464704672e-14,4.452285756482661e-18,3.76,0.0,0.6167548760770822,0.9992342195873812,1.0446909340968715e-10,5.411084516436163e-15,0.09500149214069088,0.09499000647585926,8.823746374765937e-06,2.1199734634066379e-10,0.0007655312170335399,5.471967144536726e-10,1.6444809180263422e-12,2.279708232395037e-16,1.2049637060054272e-14,2.3934179787917724e-07,1.1150654021889788e-10,7.469380108593377e-10,2.021488636074574e-09,3.1304172687996303e-09,7.839245943285855e-10,2.9092105121276284e-11
5.95641308967174e-07,0.732443309487401,3.2276013103795516e-09,4.462737000008466e-09,1.0362895242622275e-09,1.8456665692302187e-10,0.0,0.0,2.5184715650646857e-09,2.32793175036717e-13,3.89836353774433e-09,2.809437960471561e-11,1.2787802562343864e-11,1.5224721064913544e-26,2.236309986612457e-18,4.9909596584390486e-11,4.4818330915469534e-11,2.6818931294139825e-07,1.2354319091235217e-14,5.473336473767119e-17,1.3384735912874247e-06,1.3420802946862635e-12,1.2351529641460675e-12,2.8134059851367865e-20,7.312896715988474e-16,4.433275141631034e-10,2.313514571731437e-14,5.3439188818250176e-20,5.222799853244649e-22,4.9666264062902816e-23,2.961459649524216e-17,8.341934785766659e-20,8.959380588404105e-14,5.8519825168518194e-18,3.76,0.0,0.6119027848702063,0.9992341922971617,1.2772816785188032e-10,7.349050848957342e-15,0.09985371768867779,0.09984200556923685,8.754731916487298e-06,2.1083588385361154e-10,0.0007655311932252625,6.07413920242204e-10,1.7317015969493717e-12,2.633293917589618e-16,1.3917060010876278e-14,2.654863582697587e-07,1.171036497905735e-10,7.845192814664817e-10,2.147203742607813e-09,3.4252555525285282e-09,9.00280438257013e-10,3.2144694095790423e-11
6.267640084226893e-07,0.7330761654564484,3.3880397516175634e-09,4.784460920375365e-09,1.1335310171113216e-09,2.1422667165238274e-10,0.0,0.0,2.781208430524777e-09,2.831692818176989e-13,4.512940704042726e-09,3.417984718543564e-11,1.4424657506013125e-11,1.8802743510267054e-26,2.6441203188937626e-18,5.731316446070531e-11,5.4201957922986264e-11,2.9601841769820497e-07,1.5284741578683275e-14,6.343042717413588e-17,1.4790705028270416e-06,1.4968758112710148e-12,1.421968020926111e-12,3.92469910469381e-20,8.872623998529237e-16,5.265151092154879e-10,2.578955853594939e-14,7.466149228691025e-20,8.052228256625409e-22,7.433274839637719e-23,3.511002872407045e-17,9.822758870881973e-20,1.0459986543933675e-13,7.573593843642505e-18,3.76,0.0,0.6070888664077965,0.9992341636759042,1.5447794422086508e-10,9.81938747377557e-15,0.10466777730402303,0.10465582328044402,8.68626091596968e-06,2.0968356966138576e-10,0.0007655311684250816,6.705784256704297e-10,1.8183909811325917e-12,3.0173564705672096e-16,1.5945262076782308e-14,2.928823891044782e-07,1.226470870106113e-10,8.231362544516447e-10,2.2741748972963156e-09,3.7350148178807354e-09,1.0273090539633947e-09,3.5361502565591926e-11
6.578867078782046e-07,0.733704043610637,3.552019267110597e-09,5.1072131893892646e-09,1.2339969922427477e-09,2.469293363802055e-10,0.0,0.0,3.056368565925471e-09,3.410753749012438e-13,5.188013984464939e-09,4.113151424696449e-11,1.6161515761567946e-11,2.3112378549557373e-26,3.113702396522263e-18,6.526251978244209e-11,6.491286417794467e-11,3.25127515842598e-07,1.8696313689798602e-14,7.304301158108465e-17,1.6263821007215915e-06,1.6599678299233416e-12,1.6229086932483213e-12,5.3822416596948326e-20,1.0656334656374965e-15,6.195920336283693e-10,2.8604348582395975e-14,1.0264952431836322e-19,1.2143439630177986e-21,1.0889876752920184e-22,4.128028727176127e-17,1.1465175998902899e-19,1.2105013558493398e-13,9.666232403716954e-18,3.76,0.0,0.6023128203638282,0.999234133735395,1.8500817908706932e-10,1.2928179874807973e-14,0.10944397127297023,0.10943175999287703,8.618329088363744e-06,2.0854033163210702e-10,0.000765531142641717,7.366631496022492e-10,1.904549963152954e-12,3.432472401452304e-16,1.8137269119588525e-14,3.215156485988406e-07,1.2813744951802088e-10,8.628022696819479e-10,2.402418653750314e-09,4.060093427378981e-09,1.1655374482848076e-09,3.874905814081741e-11
6.8900940733372e-07,0.7343269831149964,3.7199675160895815e-09,5.430301490495949e-09,1.337579722496559e-09,2.828405919761255e-10,0.0,0.0,3.3438873326127807e-09,4.071735106288113e-13,5.9263215745943845e-09,4.9009388847787054e-11,1.7997753667061747e-11,2.8266758911499133e-26,3.650359845019799e-18,7.37492320488708e-11,7.705499011880935e-11,3.5550434149437517e-07,2.2633663556684077e-14,8.363182931801865e-17,1.7803661104980016e-06,1.831320352920983e-12,1.8377755233966692e-12,7.267739355612805e-20,1.2681678005816191e-15,7.230631964516549e-10,3.158600838453739e-14,1.390740828385419e-19,1.795059040994533e-21,1.5648545899790966e-22,4.8170195826627834e-17,1.3276538824537994e-19,1.3898177701166684e-13,1.218288607945673e-17,3.76,0.0,0.5975743487753006,0.9992341024872619,2.1961344667121777e-10,1.6795282151592474e-14,0.11418259751883539,0.11417011372663183,8.550932182711003e-06,2.0740609812099811e-10,0.000765531115883771,8.056412895052338e-10,1.9901787019615328e-12,3.879157710779922e-16,2.0495787300404628e-14,3.513720545999274e-07,1.3357532684479426e-10,9.035297071922551e-10,2.531952904617516e-09,4.400863306360614e-09,1.3155056639759328e-09,4.231422612207273e-11
7.201321067892353e-07,0.7349450228263376,3.892269905413129e-09,5.753097201538311e-09,1.4441740025118694e-09,3.2213044269451236e-10,0.0,0.0,3.6437029111741958e-09,4.821448716652352e-13,6.7305893560116755e-09,5.7872267824679935e-11,1.9932711219331176e-11,3.4391527252557645e-26,4.259534331653013e-18,8.276277552924669e-11,9.07338656380904e-11,3.8713676461991787e-07,2.714193518736183e-14,9.526048222551113e-17,1.9409803980109843e-06,2.0108971394996055e-12,2.0663127147929352e-12,9.676493731266083e-20,1.4966547928636723e-15,8.374145083624317e-10,3.4741544656185764e-14,1.8590514585950195e-19,2.605593792902436e-21,2.2095208188674285e-22,5.582522535607402e-17,1.5264041781175547e-19,1.5842874308484508e-13,1.518041505125281e-17,3.76,0.0,0.5928731560236414,0.9992340699429781,2.5859255315024806e-10,2.1555184643670927e-14,0.11888395162060379,0.118871180157102,8.484065981683063e-06,2.0628079805866067e-10,0.0007655310881597323,8.774863151805955e-10,2.0752767811376516e-12,4.357868463795874e-16,2.302320606607392e-14,3.82437682012105e-07,1.3896130055132945e-10,9.453301549988056e-10,2.662796530352567e-09,4.757669514147504e-09,1.4777658076798673e-09,4.6064101684441295e-11
7.512548062447507e-07,0.7355582012957307,4.0692701311356564e-09,6.075035289272379e-09,1.553676228124827e-09,3.6497295662573546e-10,0.0,0.0,3.955756096520053e-09,5.666888995377676e-13,7.60353000977534e-09,6.777752280010142e-11,2.1965702055074128e-11,4.1625742926793925e-26,4.946793662833683e-18,9.229083545044804e-11,1.0605640638100229e-10,4.2001278909855876e-07,3.2266583717116115e-14,1.079954115431346e-16,2.1081829720652576e-06,2.198661723204403e-12,2.308216031165921e-12,1.2718760839799092e-19,1.7529047025526698e-15,9.631121799730045e-10,3.807837554166612e-14,2.4544509695544327e-19,3.7196712268377465e-21,3.0701565094106907e-22,6.429144648361618e-17,1.7434712648290847e-19,1.7942186988084844e-13,1.8719536733540007e-17,3.76,0.0,0.5882089488162532,0.9992340361138674,3.02247957913007e-10,2.7357869168546694e-14,0.12354832683138511,0.12353525263343333,8.41772630130159e-06,2.0516436097864106e-10,0.0007655310594779791,9.521719631510392e-10,2.1598433579127186e-12,4.869000905080864e-16,2.5721598723656048e-14,4.146987603353832e-07,1.4429594435913304e-10,9.882144897880935e-10,2.79496909085205e-09,5.130830166943096e-09,1.652881072659478e-09,5.000590941569897e-11
7.82377505700266e-07,0.736166556770894,4.251271093571923e-09,6.395613567095065e-09,1.6659835940615097e-09,4.1154621989160957e-10,0.0,0.0,4.279990095703002e-09,6.615224575036524e-13,8.547842159037162e-09,7.878092137157166e-11,2.4096021053472813e-11,5.012276903324316e-26,5.717818269126586e-18,1.0231960948657311e-10,1.2313071002827252e-10,4.5412055083489955e-07,3.805318686774536e-14,1.2190581091929645e-16,2.281931986938539e-06,2.3945774240430516e-12,2.563140607214444e-12,1.6521148438548775e-19,2.0387451049143478e-15,1.1006023149434996e-09,4.160423029981358e-14,3.2036309146424457e-19,5.229580985598976e-21,4.2038138484703576e-22,7.361547950983848e-17,1.9795402348357012e-19,2.0198893539430338e-13,2.2864798284799753e-17,3.76,0.0,0.5835814361682081,0.9992340010111069,3.508851994818838e-10,3.4369649209234295e-14,0.12817601409672214,0.12816262219683158,8.351908990674521e-06,2.04056716958321e-10,0.0007655310298467811,1.0296722316871674e-09,2.243877301018183e-12,5.412891230820285e-16,2.859272119497659e-14,4.4814167131294894e-07,1.4957982428086524e-10,1.0321928749000383e-09,2.9284905576234047e-09,5.520636690128635e-09,1.8414247636215571e-09,5.4146911123010697e-11
8.135002051557814e-07,0.7367701271985828,4.438536145925469e-09,6.714391341108763e-09,1.7809934181838263e-09,4.620322493746739e-10,0.0,0.0,4.616350329869404e-09,7.67379022279564e-13,9.566209550700363e-09,9.093648292308452e-11,2.6322950046645748e-11,6.005112574590732e-26,6.578386395927828e-18,1.128341005210852e-10,1.4206585189595473e-10,4.894483159165966e-07,4.4547274302322796e-14,1.370635076157867e-16,2.462185744806639e-06,2.5986073586708566e-12,2.8307085681369593e-12,2.122804567779644e-19,2.356017343747908e-15,1.250310777083946e-09,4.532705321689251e-14,4.1373043049377947e-19,7.249661441744389e-21,5.678839362504505e-22,8.384444228177089e-17,2.235277360551793e-19,2.2615469256286063e-13,2.7684536613118542e-17,3.76,0.0,0.5789903293840868,0.9992339646457331,4.0481232401881003e-10,4.2773992280994007e-14,0.13276730207275375,0.13275357759872375,8.28660993173452e-06,2.0295779661504816e-10,0.0007655309992743039,1.1099613764329e-09,2.327377316672262e-12,5.989815198594698e-16,3.1638009934247267e-14,4.827529466814244e-07,1.548134987477873e-10,1.0772747194642364e-09,3.063381077415342e-09,5.9273543326547575e-09,2.0439793343981846e-09,5.849432310664928e-11
8.446229046112967e-07,0.7373689502269598,4.631290624729141e-09,7.030987497664448e-09,1.8986025972210475e-09,5.166168702330181e-10,0.0,0.0,4.964784241786297e-09,8.850079023774136e-13,1.0661300285268463e-08,1.0429636745985405e-10,2.8645762218992386e-11,7.159530092213308e-26,7.534358348974663e-18,1.2381839657507374e-10,1.6297167934155283e-10,5.25984478815974e-07,5.1794176153666133e-14,1.5354281711368082e-16,2.648902698074343e-06,2.8107144509823565e-12,3.1105163459253017e-12,2.7003077360192814e-19,2.706572982165524e-15,1.4126433010491597e-09,4.925491347491998e-14,5.290567726281926e-19,9.920219940384876e-21,7.576390602018428e-22,9.502589609876772e-17,2.511328885478628e-19,2.5194088217022267e-13,3.325082610988447e-17,3.76,0.0,0.574435342039962,0.9992339270286426,4.6433931461907647e-10,5.277232169150132e-14,0.13732247714423407,0.13730840531877483,8.221825038975489e-06,2.0186753112716705e-10,0.0007655309677686101,1.1930139065703459e-09,2.410342062340785e-12,6.599987684390533e-16,3.4858579560394676e-14,5.185192660143154e-07,1.5999751873467178e-10,1.1234686380944023e-09,3.199660758141649e-09,6.351222871620319e-09,2.26113544933414e-09,6.30552425954504e-11
8.75745604066812e-07,0.7379630632079454,4.829723610898764e-09,7.345078115227554e-09,2.0187071944410484e-09,5.754895642211762e-10,0.0,0.0,5.325241110227815e-09,1.015173480964982e-12,1.1835766100006155e-08,1.1891079536943562e-10,3.106372558007375e-11,8.495651024178376e-26,8.591660192921059e-18,1.352559346900548e-10,1.859586049374177e-10,5.637175606336306e-07,5.983889145670988e-14,1.714203757805833e-16,2.842041451615655e-06,3.0308614428357167e-12,3.4021416020489688e-12,3.4030574430615473e-19,3.092270247931791e-15,1.5879858153146461e-09,5.339592197340559e-14,6.70327023143488e-19,1.3411915024422612e-20,9.992053920844517e-22,1.0720778984903809e-16,2.8083198082558395e-19,2.7936623201951647e-13,3.963941433923036e-17,3.76,0.0,0.569916189965523,0.9992338881705985,5.297775208560393e-10,6.45847950281267e-14,0.1418418234424107,0.14182738958276306,8.157550259193118e-06,2.0078585222132582e-10,0.0007655309353376637,1.2788045814630802e-09,2.4927702476048216e-12,7.243562307657351e-16,3.825522086523981e-14,5.554274546494199e-07,1.6513242788223764e-10,1.1707824160362851e-09,3.3373494737807772e-09,6.792457467811582e-09,2.4934910754297296e-09,6.783658320432316e-11
9.068683035223274e-07,0.7385525031995487,5.033989877123609e-09,7.656393685976885e-09,2.141202155767982e-09,6.388432938621032e-10,0.0,0.0,5.697671872244569e-09,1.1586544817838347e-12,1.3092241707492437e-08,1.3482799596905765e-10,3.357610567215973e-11,1.0035340000334005e-25,9.756267351003168e-18,1.4712974652795747e-10,2.1113739891195847e-10,6.026362073825605e-07,6.872597665544612e-14,1.9077495566381498e-16,3.0415607649257077e-06,3.2590109038577038e-12,3.705149696424141e-12,4.251705274606599e-19,3.514970478969583e-15,1.7767049495876348e-09,5.775815550666122e-14,8.420387744757232e-19,1.793062518596448e-20,1.3037560702972308e-21,1.2043840270114632e-16,3.126852719721186e-19,3.084464482607448e-13,4.692964576597389e-17,3.76,0.0,0.565432591226341,0.9992338480822328,6.014390895585898e-10,7.845105685238234e-14,0.14632562286276338,0.14631081238031501,8.093781571227912e-06,1.9971269215847775e-10,0.0007655309019893319,1.3673084077240966e-09,2.5746607216472026e-12,7.92063123531559e-16,4.182839977116742e-14,5.934644816928672e-07,1.7021876261716734e-10,1.2192229687221295e-09,3.476466688501281e-09,7.251249653197332e-09,2.741650609134481e-09,7.284501968887492e-11
9.379910029778427e-07,0.739137306968181,5.244211981654652e-09,7.96471601842366e-09,2.2659811482242935e-09,7.068743069837745e-10,0.0,0.0,6.0820289541318445e-09,1.316243256971038e-12,1.443334419101045e-08,1.5209418265712677e-10,3.6182167617549447e-11,1.1802268783147644e-25,1.1034188534517274e-17,1.5942268395098048e-10,2.3861898171445833e-10,6.427291883114671e-07,7.849945390470785e-14,2.1168726560716868e-16,3.2474195541860707e-06,3.4951252403498755e-12,4.01909965633346e-12,5.2692692254189e-19,3.976534580629854e-15,1.979148700394285e-09,6.2349588561335e-14,1.0492401932802619e-18,2.3722828268729164e-20,1.6842598325759122e-21,1.3476628579701311e-16,3.467506733075122e-19,3.3919420422293054e-13,5.5204373607837395e-17,3.76,0.0,0.5609842661062722,0.9992338067740486,6.796363988040528e-10,9.463096319084457e-14,0.150774155082602,0.15075895348250018,8.030514985709524e-06,1.9864798373650842e-10,0.0007655308677313871,1.4585006366576117e-09,2.65601254746366e-12,8.631225249142582e-16,4.557825768852056e-14,6.326174580934234e-07,1.7525705226975952e-10,1.2687962951463495e-09,3.617031299273813e-09,7.727768424902705e-09,3.006224041070546e-09,7.808694175244754e-11
9.69113702433358e-07,0.739717510990951,5.460482468722686e-09,8.269874884461535e-09,2.3929365127643695e-09,7.797819260956745e-10,0.0,0.0,6.4782661117711166e-09,1.4887450955939085e-12,1.5861672458127234e-08,1.707535522785761e-10,3.888117765298398e-11,1.3821973862640056e-25,1.2431450369118131e-17,1.7211762314568814e-10,2.685142177396579e-10,6.839853942657459e-07,8.920273856082952e-14,2.342397431746323e-16,3.459576894245489e-06,3.739166704031781e-12,4.343549603148763e-12,6.481280838195769e-19,4.478819510679902e-15,2.195647227895032e-09,6.717803300765471e-14,1.29756825521899e-18,3.1081513327146694e-20,2.155671021083403e-21,1.5024020341738357e-16,3.8308365478816355e-19,3.716191317789863e-13,6.454986006999232e-17,3.76,0.0,0.5565709370900018,0.9992337642564262,7.646814975952098e-10,1.1340527552184754e-13,0.15518769757852682,0.15517209045928704,7.967746544803498e-06,1.9759166028841111e-10,0.000765530832571511,1.5523567620220358e-09,2.7368250632835567e-12,9.375314144456327e-16,4.950461363188203e-14,6.728736347806116e-07,1.8024781918927385e-10,1.3195074351757967e-09,3.759061494623875e-09,8.222161410724282e-09,3.2878261620799048e-09,8.35684163056072e-11
9.999999999999997e-07,0.7402931514579412,5.681153799150405e-09,8.569464169521567e-09,2.5209717727253207e-09,8.571563043681571e-10,0.0,0.0,6.883194149168354e-09,1.6754864170768656e-12,1.7367930397218147e-08,1.9069015833227115e-10,4.1650856950674054e-11,1.6103309095544092e-25,1.394202981911417e-17,1.8509688333249264e-10,3.0067766917054066e-10,7.260673943685707e-07,1.0078612622238472e-13,2.5832523048238516e-16,3.6763094980892313e-06,3.9891541451965115e-12,4.675483876121148e-12,7.904118508004257e-19,5.019371136964621e-15,2.424705232740832e-09,7.221161142653006e-14,1.5908454807937195e-18,4.027403929477348e-20,2.7302718554745996e-21,1.667778341304034e-16,4.214346902710069e-19,4.054623800164795e-13,7.497126188739503e-17,3.76,0.0,0.5522254577113526,0.9992337208761812,8.561574312906087e-10,1.348999970266823e-13,0.15953339508460224,0.1595173713803378,7.905943491715122e-06,1.9655158492082252e-10,0.000765530796794507,1.6481096667081276e-09,2.816490228979532e-12,1.0146776258203082e-15,5.357514616937064e-14,7.139022597984657e-07,1.8515420292849743e-10,1.3709622602469055e-09,3.901478899273878e-09,8.730595894055262e-09,3.584734701788594e-09,8.925072053704264e-11
1.0002364018888734e-06,0.7402931514579412,5.682866136177413e-09,8.571744476953139e-09,2.52195932190216e-09,8.577683269828667e-10,0.0,0.0,6.8863382808804264e-09,1.6769775516674277e-12,1.737980675279051e-08,1.908483060907003e-10,4.167240430235003e-11,1.6121907515849275e-25,1.39540830458596e-17,1.8519764632127435e-10,3.0093371138249146e-10,7.263938360844065e-07,1.0087858498916552e-13,2.5851634171097183e-16,3.6779920205185058e-06,3.991097400925475e-12,4.678061606210611e-12,7.915930723786364e-19,5.023674811021511e-15,2.4265137568249403e-09,7.225108581318537e-14,1.5932872354831893e-18,4.035264395156485e-20,2.735127810082767e-21,1.6690907407879042e-16,4.2173716867091766e-19,4.0572781986210605e-13,7.50556654108344e-17,3.76,0.0,0.5521923288457251,0.9992337205396226,8.568855540460632e-10,1.3507632212084845e-13,0.15956652564375054,0.15955049869686047,7.905472321960121e-06,1.9654365567393863e-10,0.0007655307965172943,1.6488525180608417e-09,2.817097931738442e-12,1.015280750985123e-15,5.360696835633786e-14,7.142204008601603e-07,1.8519157885701777e-10,1.3713604373977529e-09,3.9025746276922635e-09,8.734556075299829e-09,3.5870758131394124e-09,8.929515775962689e-11
1.0313591013443887e-06,0.7408642642744683,5.911402334169344e-09,8.87023974599952e-09,2.6529395309462573e-09,9.41038310495688e-10,0.0,0.0,7.306201437542942e-09,1.881769790554157e-12,1.8990308224784067e-08,2.1241868963165012e-10,4.455511928423713e-11,1.8731482514212539e-25,1.5608107298432577e-17,1.9864620058831126e-10,3.359876067333519e-10,7.699436430311876e-07,1.1356904955541248e-13,2.846023164066e-16,3.902624330804291e-06,4.250879300096675e-12,5.0222059508639735e-12,9.604211644151788e-19,5.612939207387014e-15,2.6720455559844734e-09,7.75760846599393e-14,1.9433273787912765e-18,5.1942189809090386e-20,3.4421579325697414e-21,1.8482191203991854e-16,4.627615932625069e-19,4.415238240682779e-13,8.681452641500597e-17,3.76,0.0,0.5478481682079639,0.9992336756337773,9.565583152949756e-10,1.5996862484443586e-13,0.16391091240528413,0.16389445141480374,7.84368842166522e-06,1.9550390427546063e-10,0.0007655307595762414,1.74796387775097e-09,2.8968311773415215e-12,1.0963555920751632e-15,5.788451068710316e-14,7.566452818608917e-07,1.9008883999723046e-10,1.4243583358970579e-09,4.0475871032156506e-09,9.265060946137271e-09,3.904595180226686e-09,9.527250594528077e-11
1.062481800799904e-06,0.7414308850633237,6.14610726324156e-09,9.165312676536117e-09,2.7857662104691796e-09,1.0297990709846054e-09,0.0,0.0,7.737812469210148e-09,2.103961952843046e-12,2.0695718554410025e-08,2.355030488357199e-10,4.7528598201165615e-11,2.1682110819646187e-25,1.7399522943418853e-17,2.124472340966446e-10,3.737853923300017e-10,8.146240612582091e-07,1.2731546942314762e-13,3.1258401281444293e-16,4.13343338702775e-06,4.518474242003898e-12,5.375564820705578e-12,1.1580058386361933e-18,6.24843730015759e-15,2.932524972938149e-09,8.316007116754285e-14,2.3553236908611295e-18,6.632374116555381e-20,4.2988911430297525e-21,2.0402776971965049e-16,5.062046986857216e-19,4.790076904535759e-13,9.992222495019096e-17,3.76,0.0,0.543538184160519,0.9992336295489131,1.064007582681354e-09,1.884294896719082e-13,0.16822112884098786,0.16820421968314467,7.782390979193031e-06,1.9447234099570722e-10,0.0007655307217557709,1.8496670512227222e-09,2.9760252129929817e-12,1.1807352564031861e-15,6.233612613286479e-14,8.001359380279256e-07,1.9494010468581158e-10,1.478503132882867e-09,4.194114278515849e-09,9.81376684316285e-09,4.241009134182226e-09,1.0150541100586701e-10
1.0936045002554194e-06,0.7419930491669964,6.386976243983506e-09,9.456948560810937e-09,2.920327847040735e-09,1.1242599643705442e-09,0.0,0.0,8.1811290562233e-09,2.3444045349352992e-12,2.249855962988553e-08,2.6013789981721066e-10,5.059212104691965e-11,2.5007236659194737e-25,1.9334299122939617e-17,2.2658530984750309e-10,4.144357124128507e-10,8.604244523005834e-07,1.4215845560212655e-13,3.4254866093652567e-16,4.370378916904859e-06,4.793843946552613e-12,5.7377354014697456e-12,1.3880483707946339e-18,6.931976370563738e-15,3.208220502582993e-09,8.90097613513138e-14,2.837654807275549e-18,8.404671886565959e-20,5.330277577984794e-21,2.2457568151450455e-16,5.521116359209713e-19,5.181769958540847e-13,1.1447744740876642e-16,3.76,0.0,0.5392621078195567,0.9992335822949406,1.179538705834214e-09,2.2082955956864077e-13,0.1724974437964877,0.17248007243926772,7.721576160361064e-06,1.9344890125297933e-10,0.0007655306830632178,1.953938484308809e-09,3.0546808564188478e-12,1.2683935294994932e-15,6.696040778875654e-14,8.446801626576894e-07,1.997458684569456e-10,1.5337957878329693e-09,4.342170378124935e-09,1.0380748094601513e-08,4.596944615169151e-09,1.0799842453101162e-10
1.1247271997109348e-06,0.7425507916498808,6.63398593348371e-09,9.745162312493864e-09,3.056512699133003e-09,1.2246322784684413e-09,0.0,0.0,8.63610956376982e-09,2.603957785628521e-12,2.4401333274643622e-08,2.863580098175739e-10,5.3744972575554184e-11,2.874236447261829e-25,2.1418366309981168e-17,2.410456978992371e-10,4.58046186091732e-10,9.073342916004207e-07,1.5813789860019116e-13,3.745841776258788e-16,4.613420815534169e-06,5.076950021042193e-12,6.108332421737791e-12,1.6545709689101029e-18,7.66534332623664e-15,3.4993878700932213e-09,9.513152289759757e-14,3.3994819056212358e-18,1.0574518958945213e-19,6.5643111037711984e-21,2.4651460946197566e-16,6.005249497094271e-19,5.590264063490799e-13,1.3058163597751018e-16,3.76,0.0,0.5350196724168288,0.9992335338816583,1.3034540992378574e-09,2.5756332849465953e-13,0.17674012400195863,0.17672227650469255,7.66124016128698e-06,1.9243352097630054e-10,0.000765530643505836,2.0607548571836106e-09,3.1327993375618747e-12,1.359298911334629e-15,7.17556694575875e-14,8.902658804706456e-07,2.0450662040766657e-10,1.5902362156306711e-09,4.491768421369059e-09,1.096606372254847e-08,4.97303006098311e-09,1.1475569627425792e-10
1.15584989916645e-06,0.7431041473004641,6.887096467123492e-09,1.00299948649721e-08,3.1942091952539206e-09,1.331129007822072e-09,0.0,0.0,9.102712944081168e-09,2.883491118048405e-12,2.640652102128941e-08,3.1419648690287034e-10,5.6986442571943006e-11,3.2925082401455633e-25,2.365761009018835e-17,2.5581444699366344e-10,5.047232357530257e-10,9.553431670587015e-07,1.752929849954365e-13,4.087789796029025e-16,4.862519146916471e-06,5.367753968020261e-12,6.486990154966929e-12,1.961929389391035e-18,8.450301808688969e-15,3.8062711107864284e-09,1.0153135877330071e-13,4.050787636106595e-18,1.3214729348483793e-19,8.032256707817786e-21,2.6989339116119173e-16,6.514846152687081e-19,6.015477547932162e-13,1.4833883280261325e-16,3.76,0.0,0.5308106132830231,0.9992334843187567,1.436052784644812e-09,2.990496156618288e-13,0.1809494340887756,0.18093109660172094,7.601379208147423e-06,1.914261366018598e-10,0.0007655306030907989,2.1700930830575705e-09,3.210382297947947e-12,1.453414903269041e-15,7.671996085382625e-14,9.368811460180992e-07,2.0922284330041325e-10,1.647823294358049e-09,4.6429201624564715e-09,1.1569758585519536e-08,5.369894877946189e-09,1.21780975809122e-10
1.1869725986219654e-06,0.7436531506334986,7.14625350790711e-09,1.0311509691755938e-08,3.333306361707883e-09,1.443964634924001e-09,0.0,0.0,9.580898648578463e-09,3.1838825363588335e-12,2.8516583928571587e-08,3.436848761362385e-10,6.031582604893917e-11,3.759508204139143e-25,2.6057866686950873e-17,2.708784368852023e-10,5.545719259320938e-10,1.0044407776135507e-06,1.936622232294535e-13,4.452218089251726e-16,5.117634145404563e-06,5.666217192946488e-12,6.873363914627003e-12,2.314824982364973e-18,9.288589483541843e-15,4.1291036316897004e-09,1.0821489662136736e-13,4.802415055183775e-18,1.6408528870624822e-19,9.768880986484751e-21,2.947606903314872e-16,7.050280981611872e-19,6.457301376500697e-13,1.678555182076552e-16,3.76,0.0,0.5266346678312479,0.999233433615821,1.577629962448297e-09,3.45731999436678e-13,0.18512563660603332,0.1851067953699523,7.5419895569388265e-06,1.9042668506914413e-10,0.0007655305618252031,2.2819303068959007e-09,3.287431783019675e-12,1.5507003308342834e-15,8.18510847034056e-14,9.845141421199285e-07,2.1389501366361704e-10,1.7065548814815809e-09,4.7956360428842575e-09,1.2191864469380828e-08,5.788168952602906e-09,1.2907761843374605e-10
