Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087),F(37),C2H3F2(66),S(4570),CHF3(42),CHO2(165),S(459),C2H2F2(59),CHF2O(616),CHFO2(172),S(4185),S(3185),CFO(51),C#CC(5436),CFO3(6311)
0.00023367540429108515,0.8633287436943028,0.00012665310681765014,4.421504186033488e-05,7.40391928476496e-05,0.028220797657839247,0.0,0.0,0.0007261124393834588,3.239929421759464e-05,0.21196868664613877,0.007023122635747697,1.036299201868005e-05,6.123210279086949e-13,1.8132901258380408e-09,5.213503779937059e-07,0.0023123675332885184,0.005390035512432112,2.7229733884094865e-05,2.121963204842391e-07,0.006106596428488776,1.4971212197630283e-08,4.975014521636718e-08,0.0001296007890428496,3.4149548728153535e-07,0.06037013886018278,3.3823696455855294e-07,0.0021250190170317125,0.0016708002332831992,1.1722714759271127e-06,3.865131408687234e-07,1.0367322809075863e-09,2.339565942935136e-07,7.3310928120996345e-06,3.76,0.0,4.350243546749433e-06,0.8141046600432039,0.06426677322303964,0.015681279897256203,1.06964162176518,0.6990205069069798,2.840526797545908e-08,2.5135375612866765e-11,0.0004821538957142585,2.5283922614362514e-05,1.811453258548922e-09,1.6809748686648883e-10,6.4210688904559765e-09,0.010728281364784807,3.9324247518624167e-10,3.4086541409551806e-05,3.552714176761783e-05,0.00039609084857267863,0.006888764564060556,1.0485458243814993e-05,1.2060201993627104e-05,2.3355039266693488e-12,5.314462123702362e-13,1.569855291394699e-08,2.0178666706804563e-08,9.914645388524477e-05,3.215016367680855e-06,0.012389342126442628,3.6285179935186073e-07,9.476643278716685e-12,3.3673486034167346e-08,0.00036361490098850104,7.248805549595297e-07,0.005294816867808482,0.011978988023474723,5.271095918345159e-07,5.753982874259301e-10,1.6183865739190707e-06,1.5348697899309658e-07,0.002067491814341644,4.4523613201344936e-09,4.156384111716855e-06,7.101346016054457e-09,0.0007719161748307872,0.0016519407946410758,8.928734625123163e-14,1.4705994594589203e-14,1.4688870624180795e-07,6.384584685955014e-07,2.16288215070154e-07,2.953306132315843e-10,0.0001695622513083941,7.092826954005495e-12,1.2531519711184325e-11,0.00020026873224599114,3.1074833036287416e-09,1.0839324564221922e-11,5.5932608953742253e-08,1.0367929993963003e-06,6.0391342034184156e-05,0.00010729757222376091,6.587516014285228e-12
0.00023449101782238745,0.863447658290782,0.00012671135057563856,4.421316956498311e-05,7.40496842982806e-05,0.028344431707178125,0.0,0.0,0.0007264608444263276,3.2442166266566526e-05,0.21301828304405343,0.007060866480900992,1.0395019371357225e-05,6.146882717831193e-13,1.8177697941423484e-09,5.217713788928087e-07,0.00231425474572973,0.00540191928141123,2.7334362950578862e-05,2.1297386932789925e-07,0.006127108784349124,1.5062430239323913e-08,4.9823539373209233e-08,0.0001301795232266905,3.418615633386313e-07,0.060528125630479525,3.4025929001294e-07,0.002138316768723024,0.001676980476423447,1.1763060818083945e-06,3.8784940923038094e-07,1.0405984684887643e-09,2.3461139829801356e-07,7.3977613541968885e-06,3.76,0.0,4.346300719329457e-06,0.8133101517379835,0.06456107771443921,0.015777922590298234,1.0703133506407791,0.6981310942479386,2.836915774411564e-08,2.5103431769952082e-11,0.00048168334771864376,2.5261213667241087e-05,1.8088598009756823e-09,1.678621805763864e-10,6.412915783180521e-09,0.010716245668966841,3.923048009465051e-10,3.408313003764476e-05,3.551070523131614e-05,0.000395606810393153,0.006885662552007163,1.0475591430993151e-05,1.204885020954332e-05,2.3347882383057193e-12,5.312833005166414e-13,1.5694976266310972e-08,2.0231385012154563e-08,9.899080660708974e-05,3.209990263640812e-06,0.012417032327499456,3.62743595307772e-07,9.46758206915799e-12,3.358318619484137e-08,0.00036399258498508153,7.27800497310885e-07,0.005331460348347315,0.012035033453347237,5.308923245453628e-07,5.788897730709205e-10,1.6310602039316125e-06,1.5467510062041907e-07,0.002078001736414632,4.475012869485378e-09,4.184649914268157e-06,7.1416813099220055e-09,0.0007769903248124354,0.001663814804997667,8.979447869614462e-14,1.4789519757786394e-14,1.4724906143792123e-07,6.379335879502182e-07,2.1724506058270532e-07,2.971834449608122e-10,0.0001698853303463824,7.1334271351382655e-12,1.2519307630435524e-11,0.00020159760702557114,3.1072557001040057e-09,1.0901068165663294e-11,5.639431799264801e-08,1.0446964906359389e-06,6.031216199239545e-05,0.00010806996137389407,6.571553347512989e-12
0.00023530663135368975,0.8635665049147558,0.00012676948041681605,4.421122840349683e-05,7.406004296002567e-05,0.028468011186600965,0.0,0.0,0.0007268018907090832,3.248446158357783e-05,0.21406765644228842,0.007098641499417248,1.042692463846311e-05,6.170580941183529e-13,1.822238327966879e-09,5.221911900684314e-07,0.0023161382344684314,0.005413717447317022,2.7438724206993972e-05,2.1375016027695533e-07,0.00614758455401504,1.515384342973733e-08,4.989674678807709e-08,0.0001307573890398495,3.422240271678153e-07,0.060685113670210504,3.422850621951884e-07,0.002151631115056021,0.0016831457341385102,1.1803316600435104e-06,3.8918143975663846e-07,1.0444657939149245e-09,2.3526511766907478e-07,7.464674192177391e-06,3.76,0.0,4.34236099764886e-06,0.8125163224243436,0.06485529086562211,0.015874659321762474,1.0709843050936303,0.6972428851078233,2.8333096317285112e-08,2.5071531091459605e-11,0.0004812132018562175,2.5238266976208696e-05,1.8062671076376714e-09,1.6762695781164853e-10,6.404762704932382e-09,0.010704188822770026,3.9136939468602e-10,3.407966447852737e-05,3.5494216950712504e-05,0.00039512280566570307,0.00688256372559436,1.0465723756860927e-05,1.2037497467506762e-05,2.3340657954238607e-12,5.311188526976963e-13,1.5691352716302816e-08,2.028377026212273e-08,9.883523471999223e-05,3.2049727815763535e-06,0.012444444826857245,3.6263459176645766e-07,9.458509424432283e-12,3.3493070539869456e-08,0.00036436457262259707,7.307060336789448e-07,0.005368215577897879,0.0120909836223181,5.346864574314835e-07,5.823852464894278e-10,1.643785434617702e-06,1.5586780693403508e-07,0.00208851167330337,4.497664446721661e-09,4.2129854634818275e-06,7.1820367642381444e-09,0.0007820657128626925,0.0016757047616765982,9.030186445653065e-14,1.48730866249874e-14,1.4760744232784915e-07,6.374063609687479e-07,2.1819866120089652e-07,2.9903854749772456e-10,0.00017020511312497338,7.174077623843059e-12,1.250699826627885e-11,0.00020292798968330158,3.106976148658268e-09,1.0962904037969052e-11,5.685847464259799e-08,1.0526212107456382e-06,6.02328406155447e-05,0.00010884403862973212,6.555602540057542e-12
0.00023612224488499205,0.8636852831696554,0.00012682749797432005,4.420921921718042e-05,7.40702699661694e-05,0.028591535640780003,0.0,0.0,0.0007271356397523852,3.252618378618101e-05,0.2151168015882042,0.00713644748700729,1.045870834547641e-05,6.194295133670706e-13,1.8266957628554348e-09,5.226097780897879e-07,0.002318017984550762,0.005425430528455671,2.7542817866129166e-05,2.1452519499788355e-07,0.006168023809879313,1.524545152747333e-08,4.996976701988825e-08,0.00013133438584358713,3.425828967856819e-07,0.060841106451410686,3.4431426803938355e-07,0.0021649619374934743,0.0016892960621720811,1.1843482235434019e-06,3.905092366311965e-07,1.0483342254607369e-09,2.3591775179726805e-07,7.531830364381746e-06,3.76,0.0,4.33842446882812e-06,0.8117231728178358,0.06514941187143389,0.01597148898201501,1.071654484279983,0.6963558792133854,2.8297083684332707e-08,2.5039673568441157e-11,0.0004807434585507668,2.521508591420335e-05,1.8036752289725939e-09,1.6739182231051694e-10,6.396609800750552e-09,0.010692111865186595,3.904362524005435e-10,3.407614539907563e-05,3.5477677974805534e-05,0.0003946388428033346,0.006879468149911796,1.045585541580741e-05,1.2026143990820528e-05,2.333336672131255e-12,5.309528851135177e-13,1.5687682691006404e-08,2.0335823615373682e-08,9.86797415835865e-05,3.199963943594494e-06,0.012471581148521023,3.6252478961774314e-07,9.449425608652959e-12,3.3403139952188825e-08,0.0003647309281030334,7.335971906986551e-07,0.0054050813515692225,0.012146838115342567,5.384918874060892e-07,5.858845673671858e-10,1.656561945777386e-06,1.5706506794444342e-07,0.0020990216359128957,4.520316075301656e-09,4.2413896160911155e-06,7.222410213975962e-09,0.0007871422530451502,0.0016876105182228988,9.080947631180278e-14,1.4956690712969457e-14,1.479638670182888e-07,6.36876846342022e-07,2.1914901895099379e-07,3.008959108448388e-10,0.00017052165273188582,7.2147782463910836e-12,1.2494592973690366e-11,0.00020425984812542407,3.1066453726661996e-09,1.102483185543509e-11,5.732507768537711e-08,1.06056679207888e-06,6.0153384356819035e-05,0.00010961979229347448,6.5396643191034286e-12
0.00023693785841629434,0.8638039926301248,0.0001268854047802489,4.420714279826094e-05,7.408036640734085e-05,0.02871500461977373,0.0,0.0,0.000727462152249135,3.2567336462448176e-05,0.21616571329834047,0.007174284240363338,1.04903710114572e-05,6.218003952722758e-13,1.8311421624182158e-09,5.230271495377988e-07,0.0023198939815465094,0.005437059039165212,2.7646644142801543e-05,2.152989742949812e-07,0.0061884266247190884,1.533725429162439e-08,5.004260015742504e-08,0.00013191051300891636,3.429381900363075e-07,0.0609961074457426,3.463468943995457e-07,0.002178309118037357,0.0016954315156211459,1.1883557843677305e-06,3.9183280264149975e-07,1.0522037312725347e-09,2.3656929994952407e-07,7.599228909112228e-06,3.76,0.0,4.3344912170160356e-06,0.810930703614034,0.06544343993488302,0.016068410467615885,1.0723238874060395,0.6954700762662585,2.8261119833795247e-08,2.5007859191019518e-11,0.0004802741182142478,2.5191673802448105e-05,1.8010842135057427e-09,1.6715677768679673e-10,6.388457211631258e-09,0.010680015801008238,3.8950537006261156e-10,3.407257345322202e-05,3.546108932670441e-05,0.0003941549299934239,0.006876375885996773,1.0445986600378728e-05,1.2014790000693371e-05,2.332600915945988e-12,5.307854081618024e-13,1.5683966455129542e-08,2.0387546230408583e-08,9.852433045146692e-05,3.1949637696116388e-06,0.012498442813044616,3.6241418983994553e-07,9.440330876116115e-12,3.3313395269226754e-08,0.0003650917145913924,7.364739958947171e-07,0.005442056469321256,0.012202596525469915,5.423085107136369e-07,5.893875967287015e-10,1.6693894167977454e-06,1.5826685362731945e-07,0.0021095316352911426,4.542967778995264e-09,4.2698612325563596e-06,7.2627995120927155e-09,0.0007922198614631365,0.001699531929790845,9.131728726995813e-14,1.504032757641038e-14,1.483183534277309e-07,6.363451011899586e-07,2.200961360543498e-07,3.0275552406159375e-10,0.00017083500140328042,7.255528804205949e-12,1.2482093088553917e-11,0.00020559315043164127,3.1062640827783933e-09,1.1086851292140237e-11,5.779412574755419e-08,1.0685328672978159e-06,6.007379946442693e-05,0.00011039721068318778,6.523739385237717e-12
0.00023775347194759664,0.8639226329012507,0.00012694320226834795,4.420499991732536e-05,7.4090333335594e-05,0.0288384176782277,0.0,0.0,0.0007277814881706243,3.260792317395862e-05,0.21721438644805424,0.0072121515569825625,1.0521913142066252e-05,6.241714956816768e-13,1.8355776338111912e-09,5.234433596757489e-07,0.002321766211432878,0.0054486034903698174,2.775020324845243e-05,2.1607149898035255e-07,0.0062087930716357214,1.5429251480885574e-08,5.01152470779266e-08,0.00013248576991525533,3.43289924602987e-07,0.06115012012443017,3.483829279169493e-07,0.0021916725391557205,0.0017015521490338552,1.1923543538354965e-06,3.931521423177752e-07,1.0560742792536712e-09,2.3721976124749848e-07,7.666868864610697e-06,3.76,0.0,4.330561323784764e-06,0.8101389154915694,0.06573737426593579,0.016165422680471275,1.0729925137202994,0.6945854759467565,2.8225204753616028e-08,2.4976087948527482e-11,0.0004798051812485829,2.516803391838238e-05,1.798494107376095e-09,1.6692182742153944e-10,6.380305074407959e-09,0.010667901606092921,3.885767436222065e-10,3.406894928238782e-05,3.544445200649866e-05,0.00039367107521724254,0.006873286991465291,1.043611749824341e-05,1.2003435712767014e-05,2.3318585737571604e-12,5.30616433036668e-13,1.568020431809134e-08,2.0438939265557252e-08,9.836900448671988e-05,3.1899722776927807e-06,0.012525031337914504,3.623027934817795e-07,9.431225469970143e-12,3.322383729019983e-08,0.00036544699441799723,7.393364772215186e-07,0.005479139735297975,0.012258258452658669,5.461362227946133e-07,5.928941971271815e-10,1.6822675269342514e-06,1.594731339343718e-07,0.0021200416826018314,4.565619581824934e-09,4.29839917635791e-06,7.303202525777945e-09,0.0007972984559541781,0.0017114688529181405,9.182527051725575e-14,1.5123992799253624e-14,1.4867091902527927e-07,6.358111812553031e-07,2.210400147388998e-07,3.0461737543001095e-10,0.00017114521064768808,7.296329081953199e-12,1.2469499930179058e-11,0.00020692786483089056,3.1058329795675126e-09,1.1148962021929565e-11,5.8265617321947185e-08,1.0765190692847846e-06,5.999409201284171e-05,0.00011117628213143914,6.507828415350102e-12
0.00023856908547889894,0.8640412035870522,0.0001270008919182701,4.42027913573923e-05,7.410017178438775e-05,0.02896177437464132,0.0,0.0,0.0007280937068948595,3.26479474608012e-05,0.2182628159615399,0.007250049235119288,1.0553335239065046e-05,6.265459804797079e-13,1.8400022564354947e-09,5.238584235779055e-07,0.0023236346605605925,0.005460064390110903,2.785349539579196e-05,2.1684277081709496e-07,0.0062291232239916365,1.5521442853345258e-08,5.0187708156222984e-08,0.00013306015594894397,3.436381180575038e-07,0.06130314795801102,3.504223552613454e-07,0.002205052083704598,0.0017076580164986444,1.1963439439061706e-06,3.944672623026457e-07,1.0599458376883453e-09,2.378691349033965e-07,7.734749269090024e-06,3.76,0.0,4.326634868639902e-06,0.8093478091149874,0.0660312140803315,0.016262524526950043,1.073660362506096,0.6937020779176467,2.8189338430817964e-08,2.4944359829657817e-11,0.0004793366480473513,2.5144169502729417e-05,1.7959049560370167e-09,1.6668697494743362e-10,6.3721535229241345e-09,0.010655770232422325,3.876503690163378e-10,3.406527351027941e-05,3.5427766992796835e-05,0.00039318728629380846,0.006870201521155164,1.042624829193095e-05,1.1992081336761436e-05,2.3311097235530523e-12,5.304459780866659e-13,1.5676396797183108e-08,2.0490003878917816e-08,9.821376678270945e-05,3.184989484530983e-06,0.012551348237931678,3.621906016355502e-07,9.422109631838606e-12,3.313446678890598e-08,0.00036579682918599996,7.421846634216366e-07,0.00551632995723891,0.012313823502639263,5.49974920304528e-07,5.964042314160727e-10,1.6951959550200634e-06,1.606838788001689e-07,0.0021305517890993254,4.588271508011546e-09,4.327002313918028e-06,7.343617135981735e-09,0.0008023779557965456,0.0017234211452914192,9.233339941086829e-14,1.5207681993380494e-14,1.490215814577706e-07,6.352751411007111e-07,2.2198065749961072e-07,3.064814542455683e-10,0.0001714523313619484,7.337178890951192e-12,1.2456814803875924e-11,0.0002082639596792931,3.1053527552040913e-09,1.1211163718623151e-11,5.873955078942559e-08,1.0845250311809506e-06,5.991426793362322e-05,0.00011195699498300595,6.4919320689008385e-12
0.00023938469901020124,0.8641597042841893,0.00012705847523679736,4.420051787342757e-05,7.410988275330676e-05,0.029085074273850507,0.0,0.0,0.0007283988668351947,3.268741282813864e-05,0.2193109968423326,0.007287977074278788,1.0584637809324482e-05,6.289233480287781e-13,1.8444160547572364e-09,5.242722951174647e-07,0.002325499315959177,0.00547144224164704,2.7956520805917104e-05,2.1761279161160217e-07,0.006249417155560963,1.5613828168649188e-08,5.025998278760592e-08,0.0001336336705074632,3.439827877779735e-07,0.06145519441536245,3.52465163467575e-07,0.002218447635174086,0.0017137491713516537,1.2003245672933045e-06,3.95778167337914e-07,1.063818375225391e-09,2.385174202952623e-07,7.802869160745122e-06,3.76,0.0,4.322711927773682e-06,0.8085573851261069,0.06632495860319254,0.016359714920747736,1.0743274331028245,0.6928198818134005,2.8153520850853487e-08,2.4912674822064898e-11,0.0004788685189906715,2.5120083736312965e-05,1.7933168040293159e-09,1.664522235672782e-10,6.364002685632124e-09,0.010643622593520327,3.867262421460069e-10,3.4061546733911255e-05,3.541103522730551e-05,0.00039270357077244,0.006867119525517924,1.041637915750354e-05,1.1980727074934283e-05,2.3303544454834765e-12,5.302740611032056e-13,1.5672544370492523e-08,2.0540741228034155e-08,9.805862031137573e-05,3.1800154040515653e-06,0.012577395023238368,3.6207761550368597e-07,9.412983599685322e-12,3.304528448296433e-08,0.0003661412793155029,7.450185846724988e-07,0.005553625948927146,0.012369291290589866,5.538245018855971e-07,5.999175631972951e-10,1.7081743800243078e-06,1.6189905820374333e-07,0.002141061966174085,4.6109235820739575e-09,4.355669516245519e-06,7.384041240251833e-09,0.0008074582826084415,0.0017353886664731011,9.28416475172476e-14,1.5291390805221763e-14,1.4937035803779638e-07,6.347370335218195e-07,2.2291806735256348e-07,3.083477508938874e-10,0.00017175641343822884,7.378078065818317e-12,1.244403899421939e-11,0.00020960140354486106,3.1048240874343536e-09,1.1273456056066892e-11,5.921592434604092e-08,1.0925503866573174e-06,5.983433292862247e-05,0.00011273933760300547,6.476050972540228e-12
0.00024020031254150354,0.864278134626023,0.00012711595358122707,4.4198180152147594e-05,7.411946720464551e-05,0.029208316945068927,0.0,0.0,0.0007286970257417405,3.272632275594959e-05,0.22035892414831423,0.007325934874733879,1.0615821354124165e-05,6.312969130516623e-13,1.8488190833977737e-09,5.246849823539537e-07,0.0023273601650821555,0.005482737544923897,2.8059279699058013e-05,2.1838156142641325e-07,0.0062696749404003455,1.5706407188044513e-08,5.033207095611993e-08,0.00013420631299604786,3.4432395097299637e-07,0.06160626296416214,3.5451133936948456e-07,0.0022318590774948444,0.0017198256664155446,1.2042962354093779e-06,3.9708485767215325e-07,1.0676918605677603e-09,2.391646165646317e-07,7.871227577748938e-06,3.76,0.0,4.318792575131276e-06,0.8077676441512518,0.06661860706609295,0.016456992780652113,1.0749937248881838,0.6919388872489823,2.8117751998613332e-08,2.4881032912670582e-11,0.00047840079444948696,2.5095779759334426e-05,1.7907296954727387e-09,1.6621757649695364e-10,6.355852689226621e-09,0.010631459576700496,3.85804358906066e-10,3.405776954277348e-05,3.539425763253778e-05,0.00039221993605536177,0.006864041052017491,1.0406510271527374e-05,1.1969373130128693e-05,2.3295927615592593e-12,5.301006856924282e-13,1.5668647088056483e-08,2.0591152469993063e-08,9.79035679741557e-05,3.1750500490828837e-06,0.012603173200654788,3.61963836330959e-07,9.403847607794688e-12,3.295629106984939e-08,0.0003664804044528402,7.478382701889309e-07,0.005591026528354858,0.012424661438203324,5.57684865029809e-07,6.034340575057121e-10,1.7212024804287317e-06,1.631186420783231e-07,0.00215157222530471,4.633575828723499e-09,4.384399657608576e-06,7.424472750488326e-09,0.0008125393596114914,0.0017473712773219336,9.334998858647089e-14,1.5375114911775518e-14,1.4971726575514083e-07,6.341969099828638e-07,2.2385224704903546e-07,3.102162540938592e-10,0.00017205750607681363,7.419026396371059e-12,1.2431173768837819e-11,0.000210940165142981,3.1042476467227183e-09,1.1335838708406766e-11,5.969473605901146e-08,1.1005947697268041e-06,5.9754292543779726e-05,0.0001135232983714437,6.460185738857612e-12
0.00024101592607280584,0.8643964942286545,0.0001271733282120927,4.419577887706643e-05,7.412892606619327e-05,0.02933150196180534,0.0,0.0,0.0007289882407069678,3.276468069910661e-05,0.2214065929901273,0.007363922437496219,1.0646886355558508e-05,6.336673695556064e-13,1.8532114527454086e-09,5.250965480082618e-07,0.002329217195765187,0.005493950796535588,2.816177228914984e-05,2.1914908088076037e-07,0.0062898966528258824,1.5799179670979282e-08,5.040397364143325e-08,0.0001347780828275693,3.446616247151568e-07,0.06175635707023517,3.5656086939038556e-07,0.002245286295036982,0.0017258875540112338,1.208258958925423e-06,3.98387337706861e-07,1.0715662622456392e-09,2.39810722678044e-07,7.939823558270242e-06,3.76,0.0,4.3148768824767954e-06,0.8069785868019198,0.0669121587068744,0.01655435703053493,1.075659237276353,0.6910590938208009,2.808203185865335e-08,2.4849434087708364e-11,0.000477933474785959,2.5071260672106836e-05,1.7881436719972915e-09,1.6598303686946472e-10,6.347703656916753e-09,0.010619282044235779,3.8488471517902616e-10,3.405394251480732e-05,3.537743511167918e-05,0.00039173638935884015,0.006860966145344675,1.0396641803491893e-05,1.195801969708855e-05,2.328824712720481e-12,5.299258619035688e-13,1.566470523100086e-08,2.0641238761238753e-08,9.774861259512232e-05,3.1700934312051716e-06,0.012628684273369729,3.618492654209083e-07,9.394701880011186e-12,3.2867487218042466e-08,0.00036681426348451315,7.506437496401709e-07,0.005628530517888505,0.012479933573613652,5.615559062558239e-07,6.069535804719128e-10,1.7342799343844608e-06,1.6434260031901477e-07,0.002162082578039313,4.656228272824011e-09,4.413191615898979e-06,7.464909595793569e-09,0.0008176211115844469,0.0017593688399739889,9.38583965825293e-14,1.545885002500879e-14,1.5006232126312937e-07,6.336548207236304e-07,2.2478319932886572e-07,3.120869520244743e-10,0.00017235565779129353,7.460023664943465e-12,1.2418220379126622e-11,0.00021228021334003565,3.1036240944197756e-09,1.1398311349551534e-11,6.017598386615176e-08,1.108657814848733e-06,5.967415217547007e-05,0.00011430886568444975,6.444336962035134e-12
0.00024183153960410814,0.8645147827227799,0.00012723060050021733,4.419331479222017e-05,7.413826024996988e-05,0.02945462890200328,0.0,0.0,0.0007292725681436959,3.2802490086886894e-05,0.2224539985329659,0.007401939564479761,1.0677833291718738e-05,6.360501408637488e-13,1.8575932221753707e-09,5.255069725035205e-07,0.0023310703963041364,0.00550508248962107,2.8263998794518006e-05,2.1991535355605053e-07,0.006310082367416307,1.5892145374293438e-08,5.0475690964002336e-08,0.000135348979422668,3.4499582598692777e-07,0.0619054801974299,3.5861374020342224e-07,0.0022587291726196153,0.001731934885937102,1.2122127503476944e-06,3.9968562096681203e-07,1.0754415488545025e-09,2.404557379282779e-07,8.008656140475515e-06,3.76,0.0,4.310964919354622e-06,0.8061902136741468,0.06720561276985088,0.01665180659948036,1.0763239697191986,0.6901805011062275,2.80463604144131e-08,2.4817878332719463e-11,0.00047746656035309,2.50465295336356e-05,1.7855587718534567e-09,1.6574860772652403e-10,6.339555706325733e-09,0.010607090832474879,3.839673068164658e-10,3.4050066198998216e-05,3.536056853674898e-05,0.0003912529376816493,0.006857894847329827,1.0386773907990637e-05,1.1946666953465865e-05,2.3280504298582763e-12,5.297496227822054e-13,1.5660719794746894e-08,2.0691001257599964e-08,9.759375691529104e-05,3.1651455598788015e-06,0.012653929740872108,3.6173390416726426e-07,9.385546627227972e-12,3.2778873553193904e-08,0.0003671429145020669,7.534350554709275e-07,0.005666136744380048,0.012535107331582843,5.65437524653934e-07,6.104759982471315e-10,1.7474064200823763e-06,1.6557090284773012e-07,0.0021725930359993446,4.678880939401359e-09,4.442044272671465e-06,7.505349720685081e-09,0.0008227034649145694,0.0017713812178793828,9.436684565899441e-14,1.554259188767802e-14,1.504055415257521e-07,6.3311081482734e-07,2.2571092766575154e-07,3.1395983558448164e-10,0.00017265091638702263,7.501069725354634e-12,1.2405180062616745e-11,0.00021362151715709486,3.1029540798848613e-09,1.1460873652935816e-11,6.065966557345828e-08,1.1167391569522213e-06,5.9593917065042276e-05,0.00011509602795413025,6.4285052085862516e-12
0.00024256559178228022,0.86462118126984,0.00012728205916073522,4.419104393549607e-05,7.414655515291315e-05,0.02956539314745669,0.0,0.0,0.0007295226201026767,3.283605233518184e-05,0.2233964344476282,0.007436180093128386,1.0705584995930558e-05,6.381929222624777e-13,1.8615277634079411e-09,5.258753519163456e-07,0.0023327349927044654,0.0055150316856796555,2.8355775331366247e-05,2.206039328427765e-07,0.006328218794237988,1.597597951427419e-08,5.054007742118696e-08,0.00013586203926843743,3.452936520601005e-07,0.062038863685996766,3.604641695383594e-07,0.0022708410569417694,0.0017373650819736122,1.2157635353439517e-06,4.0085048531985833e-07,1.07893003828414e-09,2.410353182978863e-07,8.0708069639594e-06,3.76,0.0,4.3074473970801856e-06,0.805481263349191,0.0674696373780219,0.01673958327838236,1.0769215616406982,0.6893907939089047,2.801429773473006e-08,2.4789514965554645e-11,0.0004770466841203637,2.5024092701000606e-05,1.7832333581353071e-09,1.6553771843087946e-10,6.332223573640373e-09,0.01059610771730229,3.831435470969623e-10,3.4046535826458946e-05,3.534535166280729e-05,0.0003908179180953707,0.006855133796913214,1.0377893433965755e-05,1.1936450237162783e-05,2.327348255398744e-12,5.295897953343178e-13,1.5657095468620902e-08,2.073551161431553e-08,9.745447425464955e-05,3.1606999610458607e-06,0.012676424805365029,3.616294044668061e-07,9.377298947942983e-12,3.269928436605681e-08,0.000367434294946854,7.559351377440581e-07,0.005700068794905849,0.0125846793044271,5.689399415112922e-07,6.136485400759836e-10,1.7592619131206466e-06,1.666800646316318e-07,0.0021820525477856097,4.69926855033043e-09,4.468062639627277e-06,7.541746948417978e-09,0.0008272780374891753,0.0017822049132157733,9.482446372374398e-14,1.5617961839070742e-14,1.5071288425833482e-07,6.326196103497627e-07,2.2654312948658478e-07,3.1564729038433325e-10,0.00017291421445502704,7.53805272240817e-12,1.2393370465811182e-11,0.00021482973866977743,3.102311873675123e-09,1.1517256117984306e-11,6.10970581753293e-08,1.124027707467728e-06,5.952162867414437e-05,0.00011580582812085712,6.41427164629752e-12
0.0002432996439604523,0.8647275216639125,0.00012733343685642537,4.418872316473475e-05,7.415475041046284e-05,0.02967610971105403,0.0,0.0,0.0007297671785500232,3.286917547625732e-05,0.22433864976573448,0.00747044426569469,1.0733241813049943e-05,6.403346741371262e-13,1.8654538043393307e-09,5.262428253047639e-07,0.002334396469639098,0.005524915570697164,2.844733668164474e-05,2.212915022002314e-07,0.006346326178132562,1.6059969795528377e-08,5.0604313798291116e-08,0.00013637439091795307,3.4558869121765245e-07,0.062171466007287464,3.623172845482456e-07,0.002282965449619897,0.0017427835665173319,1.2193071024418482e-06,4.020119504945477e-07,1.0824191970860932e-09,2.416140136556909e-07,8.133147954595258e-06,3.76,0.0,4.303932998149606e-06,0.8047728681283783,0.0677335817990519,0.016827427428994554,1.0775185210423004,0.6886020585983583,2.7982274471302317e-08,2.476118646130937e-11,0.0004766271366484268,2.5001488726007635e-05,1.7809089166946977e-09,1.6532692315913683e-10,6.324892495998708e-09,0.010585114754599886,3.8232159162256893e-10,3.404296636802242e-05,3.5330100414591744e-05,0.000390382985952625,0.00685237572798872,1.0369013676897346e-05,1.1926234370198688e-05,2.3266410589145857e-12,5.294288260790358e-13,1.5653435905766355e-08,2.0779761474123352e-08,9.731527641464071e-05,3.156261459091273e-06,0.012698707028676998,3.6152426682608666e-07,9.369043889712091e-12,3.261985014257087e-08,0.0003677215445791753,7.584237875355496e-07,0.0057340818620575705,0.012634171043803055,5.72450769811627e-07,6.168232240735151e-10,1.771156625972429e-06,1.6779269897161002e-07,0.0021915121628192074,4.7196563802634606e-09,4.494128459424106e-06,7.578143700845148e-09,0.0008318529873003376,0.0017930404015942944,9.528207569287877e-14,1.5693330773615367e-14,1.51018765482012e-07,6.321269262317991e-07,2.273727250426897e-07,3.1733649823875337e-10,0.0001731752411311078,7.575074919046575e-12,1.2381492328774338e-11,0.00021603892990527102,3.1016330161611486e-09,1.1573710707787653e-11,6.153641856895943e-08,1.1313305179135415e-06,5.944927128482621e-05,0.00011651690240612261,6.400052715068314e-12
