Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141)
7.960562818755151e-09,0.6157749403613169,6.487900549731345e-26,5.936715660969609e-17,2.571700780628406e-28,1.303668907836909e-34,0.0,0.0,3.3999208121271615e-25,2.811882858425782e-52,4.0465771445321615e-25,2.8202573304610596e-34,3.3418015692957037e-23,7.99426093729276e-48,1.150092099297404e-35,4.457870221874297e-32,1.2754812724548916e-40,1.1361071735191754e-34,2.129068547839332e-28,2.5768032015947137e-28,1.146165015212533e-13,4.628442327198917e-22,9.487519130337836e-35,9.182942158069941e-67,4.158285008858155e-47,8.793646338684217e-41,2.3870922420864766e-37,7.703744482864834e-59,9.081849284857645e-83,4.486552970427245e-84,7.623038599260591e-51,6.18353880801984e-45,8.583020259336516e-38,4.427166677462361e-66,3.76,0.0,0.791627368092622,0.9997971712125567,3.692308391078672e-35,4.6682825066493125e-60,3.689918760021542e-05,3.6559382737434804e-05,3.3980411579847674e-07,5.17710217440338e-13,0.00020282878744302648,3.883398243225518e-17,8.451844766492129e-20
8.162260644319441e-09,0.6157750440567905,7.346717049505181e-26,6.18951058828473e-17,2.8087287124663305e-28,1.4985427439374814e-34,0.0,0.0,3.850089702994727e-25,3.697624852216983e-52,4.582499654800384e-25,3.244232532746448e-34,3.690207466357756e-23,9.031453723907845e-48,1.270163015806477e-35,5.002900003352965e-32,1.4923930088110133e-40,1.3059345785382605e-34,2.29554711242469e-28,2.7754380336530308e-28,1.2052681526916875e-13,4.985215375164266e-22,1.087287467934455e-34,1.1840719334958422e-66,4.976926671051357e-47,1.0289119580937243e-40,2.8421124540980318e-37,9.774331762187738e-59,1.2722445390547752e-82,6.2852598042042155e-84,9.340294692303749e-51,7.19441397238479e-45,9.820100631508454e-38,5.858641874357695e-66,3.76,0.0,0.7916264331954048,0.9997971712125283,4.244238634539477e-35,5.881375114064475e-60,3.783408482341024e-05,3.749351094750783e-05,3.4057310443681714e-07,5.303710480722085e-13,0.00020282878747159773,4.0841592648125705e-17,8.675174310850825e-20
8.363958469883732e-09,0.6157751477521417,8.293834831538357e-26,6.447376239237333e-17,3.063352441336454e-28,1.7169414496055947e-34,0.0,0.0,4.346560672673399e-25,4.8298086708388606e-52,5.173553687391312e-25,3.7197154515571894e-34,4.06497402617472e-23,1.0171870010081836e-47,1.39932384473052e-35,5.599535558252366e-32,1.7402207288414364e-40,1.496263469192123e-34,2.470488625714014e-28,2.983895634594566e-28,1.265862449429236e-13,5.359629958216396e-22,1.242008970427504e-34,1.5176454533950977e-66,5.932313885005772e-47,1.1997740253709796e-40,3.3694012805545916e-37,1.2331086551048854e-58,1.7688444928646053e-82,8.738901528539109e-84,1.138986889258309e-50,8.342485844095358e-45,1.120497300897114e-37,7.702468586076877e-66,3.76,0.0,0.7916254982992916,0.9997971712125077,4.86279704718233e-35,7.370341495042121e-60,3.876898094259344e-05,3.842770694957954e-05,3.412731969917994e-07,5.428066196677365e-13,0.00020282878749238456,4.289990989098466e-17,8.898523187780219e-20
8.565656295448022e-09,0.6157752514473704,9.335843454400143e-26,6.710312963079372e-17,3.33670295487336e-28,1.961065331256108e-34,0.0,0.0,4.892791118530727e-25,6.268409694431893e-52,5.82385629290749e-25,4.251557904645237e-34,4.467373617958034e-23,1.1422787308587427e-47,1.5380135314012385e-35,6.251318469236656e-32,2.022623507562991e-40,1.709011403793273e-34,2.6541032284455247e-28,3.202399831569277e-28,1.3279480091376937e-13,5.752087966257559e-22,1.4143580067939806e-34,1.9341397734152579e-66,7.043585806452494e-47,1.3944735675423431e-40,3.97825133962e-37,1.5472508151058951e-58,2.441743133023061e-82,1.2063743475114834e-83,1.3826319308455417e-50,9.643060635710385e-45,1.2752296008906752e-37,1.0063894330055406e-65,3.76,0.0,0.7916245634042828,0.9997971712124883,5.554215433457571e-35,9.189660374228083e-60,3.970387595776653e-05,3.936196457431698e-05,3.4191056279762736e-07,5.550172246782787e-13,0.00020282878751158562,4.5008937670192596e-17,9.121889718163941e-20
8.767354121012312e-09,0.6157753551424766,1.0479646057241176e-25,6.978321077100484e-17,3.62997880154833e-28,2.233263922771607e-34,0.0,0.0,5.492403167305881e-25,8.086012548370478e-52,6.537720677903545e-25,4.844943328955925e-34,4.898706172733062e-23,1.279179016267385e-47,1.6866805649342597e-35,6.961946102478887e-32,2.3436208406829543e-40,1.9462259965299593e-34,2.8466010587849957e-28,3.4311735086657636e-28,1.3915249261296317e-13,6.162989591180278e-22,1.6058662367301092e-34,2.4516071455070446e-66,8.332106063240002e-47,1.6157818095059118e-40,4.678882134126642e-37,1.9314043287807412e-58,3.3477892412514905e-82,1.6540760646600412e-83,1.6711708267357312e-50,1.1112857148296707e-44,1.447796522143752e-37,1.307183726917005e-65,3.76,0.0,0.7916236285103779,0.9997971712124769,6.325148246396487e-35,1.140308520386746e-59,4.0638769868931056e-05,4.0296278204826054e-05,3.4249081874921006e-07,5.670035643164946e-13,0.00020282878752296798,4.7168679173980956e-17,9.345272373598823e-20
8.969051946576602e-09,0.6157754588374604,1.1732466033266258e-25,7.25140086950194e-17,3.9444492591452335e-28,2.536042474932303e-34,0.0,0.0,6.149187195283444e-25,1.0370064478304107e-51,7.319660395573494e-25,5.505401315208841e-34,5.360299016568982e-23,1.4286774178221683e-47,1.8457829241072895e-35,7.735274817549365e-32,2.7076229181536493e-40,2.2100905737430215e-34,3.048192252443243e-28,3.670438609358934e-28,1.4565932861594007e-13,6.592733331301727e-22,1.8181586975839918e-34,3.091514793764696e-66,9.82167810866825e-47,1.866739341732278e-40,5.4825069105050016e-37,2.399050997583469e-58,4.5604712878048384e-82,2.2533186558732473e-83,2.0116459596708153e-50,1.2770118689057687e-44,1.639920535912237e-37,1.6883553500082982e-65,3.76,0.0,0.7916226936175772,0.999797171212474,7.182690967258751e-35,1.4084998867090471e-59,4.1573662676088547e-05,4.123064272718298e-05,3.430190787707333e-07,5.787667024367705e-13,0.0002028287875256518,4.9379137298323434e-17,9.56866976321708e-20
9.170749772140892e-09,0.6157755625323219,1.3101853661490099e-25,7.529552601993514e-17,4.281457569782733e-28,2.872068577037035e-34,0.0,0.0,6.8671053271831325e-25,1.3225463624566692e-51,8.174393511048679e-25,6.238822439577605e-34,5.853506704398186e-23,1.5915949935435085e-47,2.015788023555042e-35,8.575323170685633e-32,3.1194631417742134e-40,2.502929945473249e-34,3.2590869428152494e-28,3.9204161390903685e-28,1.5231531671895444e-13,7.041715996036192e-22,2.0529571430336293e-34,3.879302222778769e-66,1.1538778389386035e-46,2.1506785399934534e-40,6.4014025596033775e-37,2.9658801024946027e-58,6.17434039025883e-82,3.050838295168856e-83,2.412029756182005e-50,1.4634732902591895e-44,1.8534668298501108e-37,2.1690108207539275e-65,3.76,0.0,0.7916217587258808,0.9997971712124742,8.134398859577291e-35,1.7321938237280904e-59,4.2508554379240485e-05,4.216505348539178e-05,3.43499998858312e-07,5.903080237499397e-13,0.0002028287875257367,5.1640314673035445e-17,9.792080620586677e-20
9.372447597705182e-09,0.6157756662270608,1.4595692696921225e-25,7.812776512153583e-17,4.6424242411400365e-28,3.2441789104664054e-34,0.0,0.0,7.650294913838064e-25,1.677752232906849e-51,9.106846741393059e-25,7.051473391780706e-34,6.379710854440757e-23,1.768784678238789e-47,2.1971726602792572e-35,9.486275111481596e-32,3.5844330291314445e-40,2.8272162920654936e-34,3.479495261201947e-28,4.18132616796818e-28,1.5912046400885463e-13,7.510332710781987e-22,2.312083415223627e-34,4.845016624299616e-66,1.3512808629768788e-46,2.4712476304112767e-40,7.448982618308299e-37,3.650089207020723e-58,8.31050293360702e-82,4.106499958598733e-83,2.881327412246144e-50,1.672835997401999e-44,2.0904537281422407e-37,2.772277147981062e-65,3.76,0.0,0.7916208238352884,0.9997971712124722,9.188306096895378e-35,2.121430702012424e-59,4.3443444978388376e-05,4.309950624037732e-05,3.4393781808689205e-07,6.016291959857236e-13,0.00020282878752753847,5.39522136854914e-17,1.0015503792106542e-19
9.574145423269473e-09,0.6157757699216772,1.6222206919328107e-25,8.101072815590232e-17,5.0288504135433015e-28,3.6553861339235663e-34,0.0,0.0,8.503071988738695e-25,2.1175349304750987e-51,1.0122159570388e-24,7.950012398860515e-34,6.940319983247999e-23,1.9611316512720765e-47,2.3904229604760027e-35,1.0472483173033678e-31,4.108319652513721e-40,3.185575165602284e-34,3.7096273371833956e-28,4.453387833574155e-28,1.660747769266041e-13,7.998976922000892e-22,2.5974628493927006e-34,6.024035788172432e-66,1.5776368615002812e-46,2.8324365023050975e-40,8.639873430104808e-37,4.472718058774694e-58,1.1123419033007181e-81,5.496659231896514e-83,3.429689164880542e-50,1.9074569677172749e-44,2.353063754897438e-37,3.526047542976292e-65,3.76,0.0,0.7916198889458002,0.9997971712124699,1.0352945263446852e-34,2.587829704575396e-59,4.437833447353372e-05,4.403399713265338e-05,3.4433639594224556e-07,6.127321356454709e-13,0.0002028287875300597,5.631483650233238e-17,1.0238938227328921e-19
9.775843248833763e-09,0.6157758736161713,1.798996664074932e-25,8.394441707916834e-17,5.442321292466258e-28,4.108885900074318e-34,0.0,0.0,9.429934703523688e-25,2.6595698435666062e-51,1.1225688338203575e-24,8.941504943896592e-34,7.536769341377611e-23,2.1695536929769284e-47,2.596034326687405e-35,1.1538471655575816e-31,4.697445767881678e-40,3.5807916059277714e-34,3.9496932991153627e-28,4.736819343866987e-28,1.7317826132511533e-13,8.508040402470004e-22,2.911127710040108e-34,7.457888904280946e-66,1.836555093873407e-46,3.238604375765395e-40,9.989993521950473e-37,5.458018399974697e-58,1.4809290845228646e-81,7.318310420086589e-83,4.068532874506795e-50,2.1698987755879846e-44,2.6436553685804663e-37,4.463848693062691e-65,3.76,0.0,0.7916189540574162,0.9997971712124689,1.1637367226991234e-34,3.144804006073039e-59,4.531322286467798e-05,4.4968522648333575e-05,3.446992463100756e-07,6.236189770164182e-13,0.00020282878753104914,5.872818508930948e-17,1.0462382970209119e-19
9.977541074398053e-09,0.6157759773105427,1.9907895171912068e-25,8.692883366545556e-17,5.884509645960059e-28,4.608064003311662e-34,0.0,0.0,1.0435566742500288e-24,3.3247336166126725e-51,1.2423010306055037e-24,1.0033439778907615e-33,8.170520749711592e-23,2.395001529936866e-47,2.814511385283555e-35,1.2688939803632013e-31,5.358712795595006e-40,4.01581637102579e-34,4.199903274679944e-28,5.031837980171467e-28,1.8043092252190724e-13,9.037913256687776e-22,3.2552206577028387e-34,9.195186712983958e-66,2.132025926858246e-46,3.69450943544139e-40,1.1516636254287884e-36,6.633862667923931e-58,1.9616381478200342e-81,9.694189497284307e-83,4.81067773679118e-50,2.4629452141346893e-44,2.9647753957801467e-37,5.625846993787999e-65,3.76,0.0,0.7916180191701363,0.9997971712124691,1.3051161383025132e-34,3.807801410449758e-59,4.6248110151822635e-05,4.590307958818438e-05,3.450295684230707e-07,6.342920441496668e-13,0.0002028287875306174,6.119226122930465e-17,1.0685837150527284e-19
9.999999999999999e-09,0.615776081004792,2.0131147561522442e-25,8.726428536538044e-17,5.935599813120664e-28,4.6666275532873595e-34,0.0,0.0,1.055262734467724e-24,3.407448950481593e-51,1.2562385176792489e-24,1.0161581697939181e-33,8.243461148864617e-23,2.4212009843060004e-47,2.8396570054534383e-35,1.282248144969453e-31,5.437129520537673e-40,4.0668534886569785e-34,4.228400798721901e-28,5.065414491700962e-28,1.812477321533961e-13,9.09821875546455e-22,3.2955150392743013e-34,9.409795037501651e-66,2.167375703525413e-46,3.748573212411722e-40,1.1698351142918473e-36,6.777930828086587e-58,2.023394906730134e-81,9.999425342634088e-83,4.900316504355519e-50,2.497598561576688e-44,3.0025384747706686e-37,5.77111317169004e-65,3.76,0.0,0.791617915071096,0.9997971712124692,1.321702764227983e-34,3.8889349182778425e-59,4.635220919300814e-05,4.600714372861549e-05,3.450644663682489e-07,6.354673632925415e-13,0.00020282878753053978,6.14697733424266e-17,1.0710719181222667e-19
1.0179238899962343e-08,0.615776081004792,2.198527524772316e-25,8.996397952312879e-17,6.357179366585449e-28,5.156503658379661e-34,0.0,0.0,1.1524840716276754e-24,4.137598388907312e-51,1.3719927695942938e-24,1.1233745231218907e-33,8.843062436426582e-23,2.6384591693537013e-47,3.046367934275542e-35,1.392876497671887e-31,6.099646821359219e-40,4.493772281524471e-34,4.460467391472498e-28,5.338660100244475e-28,1.8783276534704808e-13,9.58898392641777e-22,3.631998245441233e-34,1.1292673628738082e-65,2.468455177397811e-46,4.20534054669456e-40,1.3238555800562595e-36,8.032194743759427e-58,2.585767244257434e-81,1.2779033666643921e-82,5.670489999750717e-50,2.7896179523614296e-44,3.319172193141509e-37,7.060013322027527e-65,3.76,0.0,0.7916170842839606,0.9997971712124696,1.4604476269619142e-34,4.594573075062363e-59,4.7182996334969134e-05,4.683766503944856e-05,3.453302750374102e-07,6.447538255332168e-13,0.00020282878753028673,6.370706653866644e-17,1.0909299975824522e-19
1.0380936725526633e-08,0.6157761846989185,2.423175541199804e-25,9.304985610960062e-17,6.862189097472091e-28,5.757992909595402e-34,0.0,0.0,1.2702821534590022e-24,5.1269896465133576e-51,1.5122471705576301e-24,1.2550805802581689e-33,9.555908874625228e-23,2.9009442227199705e-47,3.292126891458949e-35,1.5263005813632934e-31,6.9284477927328686e-40,5.017960679103263e-34,4.731595777656095e-28,5.6575011414094575e-28,1.9538379418680495e-13,1.016163919635523e-21,4.043834444152981e-34,1.3816415732168548e-65,2.850701145542157e-46,4.776751175011276e-40,1.517605651208879e-36,9.689526091315626e-58,3.3926347009393943e-81,1.676723857638839e-82,6.664041622229446e-50,3.153194281003262e-44,3.7098095668077883e-37,8.823468357016584e-65,3.76,0.0,0.791616149398889,0.9997971712124692,1.6308040552140265e-34,5.52547318578473e-59,4.811788141411893e-05,4.777227635019235e-05,3.456040180856645e-07,6.550069512157809e-13,0.000202828787530644,6.627260248208487e-17,1.1132770724396942e-19
1.0582634551090924e-08,0.6157762883929226,2.665735636159614e-25,9.618646474486175e-17,7.401495922114575e-28,6.416532170405939e-34,0.0,0.0,1.3974769758413448e-24,6.326614300427315e-51,1.6636906498580084e-24,1.3993479060326427e-33,1.0310600620635991e-22,3.183508219008318e-47,3.552320242889382e-35,1.6696905390354383e-31,7.85404209351539e-40,5.591867998576611e-34,5.0134985626993e-28,5.988575623751763e-28,2.0308401302338343e-13,1.075626419990279e-21,4.4932241958546385e-34,1.6843139907650782e-65,3.2841145212412414e-46,5.4148956343800385e-40,1.7351085723509563e-36,1.1647480817909029e-57,4.431468053619708e-81,2.190220057215102e-82,7.809282873496852e-50,3.5572260018524514e-44,4.1398814792176415e-37,1.0984033143084205e-64,3.76,0.0,0.7916152145149216,0.9997971712124688,1.8173184377114768e-34,6.623792702008033e-59,4.905276538927347e-05,4.8706911105950204e-05,3.4585321203205934e-07,6.650541721579428e-13,0.0002028287875310917,6.888887038618245e-17,1.1356248739206487e-19
1.0784332376655214e-08,0.6157763920868045,2.927247725013375e-25,9.93738066238162e-17,7.9771591174769125e-28,7.1363418930158e-34,0.0,0.0,1.5346144931430659e-24,7.775766133170608e-51,1.8269733170089726e-24,1.5571112819829974e-33,1.1108704152988046e-22,3.487236907587559e-47,3.827488991693167e-35,1.8235894371593747e-31,8.886138685431254e-40,6.219172453427516e-34,5.306385878175205e-28,6.332097153367944e-28,2.1093342547110897e-13,1.1373242425042826e-21,4.982786994088915e-34,2.046174090504787e-65,3.7745813589097746e-46,6.126467795230998e-40,1.978733005351091e-36,1.3953393385424896e-57,5.7637029169458755e-81,2.8487685928958976e-82,9.126229940855297e-50,4.005559516816779e-44,4.612827573597708e-37,1.3622012561018434e-64,3.76,0.0,0.7916142796320582,0.9997971712124687,2.021186109448246e-34,7.916130563959704e-59,4.9987648260434164e-05,4.964156710846087e-05,3.460800551364324e-07,6.748983416067255e-13,0.00020282878753112257,7.155587145190625e-17,1.157973342220657e-19
1.0986030202219504e-08,0.6157764957805638,3.2087901951446437e-25,1.0261188282748539e-16,8.59134396997576e-28,7.921870367822205e-34,0.0,0.0,1.682260889096242e-24,9.520116314910298e-51,2.0027693687836403e-24,1.7293562617580438e-33,1.1951811712066902e-22,3.813250551071859e-47,4.11818310721509e-35,1.9885594156008556e-31,1.0035289013746113e-39,6.903750834565547e-34,5.610467858596105e-28,6.6882784256626645e-28,2.189320348093687e-13,1.201295572029522e-21,5.515270490636047e-34,2.4774974734434937e-65,4.328569324228246e-46,6.9187423875133745e-40,2.2510315254902553e-36,1.6660962903414069e-57,7.4657738053821285e-81,3.690163314646028e-82,1.0637168682913732e-49,4.502357174436158e-44,5.132349546990544e-37,1.6832242660646167e-64,3.76,0.0,0.791613344750299,0.9997971712124691,2.243666934749811e-34,9.432806048509525e-59,5.092253002760246e-05,5.05762423563072e-05,3.462865488143988e-07,6.845423983083233e-13,0.0002028287875309226,7.42736067657861e-17,1.1803224228933798e-19
1.1187728027783794e-08,0.6157765994742005,3.5114805282974225e-25,1.059006943331878e-16,9.246325653939495e-28,8.777801652397824e-34,0.0,0.0,1.8410029058433713e-24,1.1612597280087104e-50,2.191777480882719e-24,1.917120947413006e-33,1.2841541140455633e-22,4.1627042083059643e-47,4.424961474503049e-35,2.1651820015119165e-31,1.13129508807927e-39,7.649685422086361e-34,5.925954642282427e-28,7.057331228687577e-28,2.2707984401260398e-13,1.2675784300750166e-21,6.093554127727568e-34,2.990135857054634e-65,4.9531774285835854e-46,7.799619039548593e-40,2.554750966765006e-36,1.9830968146026067e-57,9.632494241788805e-81,4.7612869659237745e-82,1.236687574070933e-49,5.052119933052588e-44,5.702428403157939e-37,2.0726436433258995e-64,3.76,0.0,0.7916124098696441,0.9997971712124691,2.4860875529542818e-34,1.120831627473493e-58,5.1857410690779766e-05,5.1510935027289576e-05,3.464745152639977e-07,6.939893513908591e-13,0.00020282878753086103,7.70420773101632e-17,1.2026720663587876e-19
1.1389425853348084e-08,0.615776703167715,3.8364759189243484e-25,1.0924024202381595e-16,9.944493172154267e-28,9.70906362976242e-34,0.0,0.0,2.0114481709468766e-24,1.4114388877322915e-50,2.394721197172494e-24,2.121497794623073e-33,1.3779535723965752e-22,4.536788007685916e-47,4.7483918441291866e-35,2.354058422595294e-31,1.2731556498841585e-39,8.46127100981105e-34,6.253056372276654e-28,7.439466446516899e-28,2.3537685577761677e-13,1.3362106754166783e-21,6.720652794979867e-34,3.5977299258963342e-65,5.656189477872696e-46,8.777669198438585e-40,2.892843132790384e-36,2.353204765154695e-57,1.2381141326895046e-80,6.120131249135874e-82,1.4342858297246862e-49,5.6597114012914e-44,6.327342617191188e-37,2.543586659887927e-64,3.76,0.0,0.7916114749900932,0.9997971712124691,2.7498436607113153e-34,1.3281843198146945e-58,5.2792290249967505e-05,5.24456434623777e-05,3.466456135138419e-07,7.03242266764185e-13,0.0002028287875309693,7.98612839725106e-17,1.2250222274715847e-19
1.1591123678912374e-08,0.6157768068611069,4.184973888562065e-25,1.1263052669629978e-16,1.068835335809887e-27,1.0720836195685345e-33,0.0,0.0,2.1942255223702495e-24,1.7096016360100453e-50,2.612349316503322e-24,2.3436354467448135e-33,1.4767464033361334e-22,4.936727411011293e-47,5.089050782348029e-35,2.5558099197442857e-31,1.4304584941321909e-39,9.34302204238437e-34,6.591983197302278e-28,7.834894062655021e-28,2.438230725484308e-13,1.4072300047128975e-21,7.399720510283069e-34,4.315947458902303e-65,6.44613147409624e-46,9.862186083027958e-40,3.2684758785522146e-36,2.7841549487157794e-57,1.5856380805117122e-80,7.838232551319085e-82,1.659561385840029e-49,6.330383317967366e-44,7.011687244142707e-37,3.111442838213699e-64,3.76,0.0,0.7916105401116464,0.9997971712124689,3.036402330825696e-34,1.5697814793878544e-58,5.372716870516707e-05,5.3380366151099675e-05,3.4680135403413135e-07,7.123042548972909e-13,0.00020282878753105171,8.273122755393505e-17,1.247372865133688e-19
1.1792821504476665e-08,0.6157769105543763,4.5582128962513715e-25,1.160715490693129e-16,1.1480534939460213e-27,1.181855957476149e-33,0.0,0.0,2.3899853314396982e-24,2.0638570474380962e-50,2.845436277119234e-24,2.5847405976552897e-33,1.5807019766779107e-22,5.363783468061793e-47,5.447523621592432e-35,2.7710780590604316e-31,1.6046639219080187e-39,1.0299679864711355e-33,6.942945272756278e-28,8.243823163471782e-28,2.524184965389264e-13,1.480673953125082e-21,8.134054123898549e-34,5.162749373995549e-65,7.332333220265334e-46,1.106323782571599e-39,3.685044568204097e-36,3.2846455492382907e-57,2.0236193023987664e-80,1.0003602637755809e-81,1.9158911514614764e-49,7.069802534977559e-44,7.7603940044736e-37,3.7942130086071615e-64,3.76,0.0,0.7916096052343038,0.9997971712124689,3.3473043675726847e-34,1.850652551561024e-58,5.466204605637985e-05,5.4315101718239284e-05,3.469431120393354e-07,7.211784598463561e-13,0.00020282878753102407,8.565190877691963e-17,1.2697239419324126e-19
1.1994519330040955e-08,0.6157770142475234,4.957472945019817e-25,1.195633097902785e-16,1.2323792662526105e-27,1.3007942765004261e-33,0.0,0.0,2.5993998237952245e-24,2.483506062298311e-50,3.0947825386693072e-24,2.8460798832989828e-33,1.6899921592846965e-22,5.819253062087805e-47,5.824404411307393e-35,3.000525043251461e-31,1.7973528216162598e-39,1.1336220083512882e-33,7.306152761726584e-28,8.666461941661566e-28,2.6116312975344893e-13,1.55657989494245e-21,8.927097045035977e-34,6.158686572823734e-65,8.324994391635531e-46,1.2391723964790432e-39,4.146183914051039e-36,3.864438505264041e-57,2.5738988587385272e-80,1.2724247659492754e-81,2.2070096233592204e-49,7.884079568184377e-44,8.57875237959145e-37,4.6129064582163133e-64,3.76,0.0,0.7916086703580653,0.999797171212469,3.6841666984125274e-34,2.1764821529887004e-58,5.5596922303607254e-05,5.5249848911724444e-05,3.4707213959973885e-07,7.298680494179979e-13,0.00020282878753097024,8.862332829236304e-17,1.2920754238043505e-19
1.2196217155605245e-08,0.6157771179405479,5.38407618444441e-25,1.2310580944174314e-16,1.3221011477062756e-27,1.4294972110700552e-33,0.0,0.0,2.823163398340072e-24,2.9791912846215363e-50,3.361214961831433e-24,3.128981801872989e-33,1.8047912994502626e-22,6.304469146401362e-47,6.220295869121069e-35,3.244834022412026e-31,2.0102353727517038e-39,1.2457860040781908e-33,7.681815836034977e-28,9.103017699722618e-28,2.700569740055714e-13,1.6349850442104323e-21,9.782442990198003e-34,7.3272307297524855e-65,9.435255349174687e-46,1.3859435454409366e-39,4.655780201808849e-36,4.534468369940494e-57,3.2632135564980304e-80,1.6132385160511512e-81,2.5370417829268206e-49,8.779798782727309e-44,9.472431751229029e-37,5.591992065644907e-64,3.76,0.0,0.7916077354829308,0.9997971712124687,4.048684802031872e-34,2.5536856666133554e-58,5.653179744685065e-05,5.618460659160025e-05,3.471895766684682e-07,7.383762063627642e-13,0.00020282878753096888,9.164548668598389e-17,1.3144272797329302e-19
1.2599612806733825e-08,0.6157773253262298,6.32481514422971e-25,1.3034302757498496e-16,1.5189548882739406e-27,1.7187354044502804e-33,0.0,0.0,3.316628150491618e-24,4.2490019260315107e-50,3.9487799957695225e-24,3.7651086375247314e-33,2.0516261597542394e-22,7.369654285905177e-47,7.071564710734747e-35,3.7808771617255262e-31,2.5041260856797917e-39,1.4978563129303852e-33,8.471349478136143e-28,1.0018704935498133e-27,2.8829230202008546e-13,1.799441023858458e-21,1.1695193044976135e-33,1.029298453379401e-64,1.2058316105874136e-45,1.726455170970926e-39,5.8372237364617765e-36,6.195581399821412e-57,5.1971617363688935e-80,2.5694628771451774e-81,3.3325231271684886e-49,1.0844468243334454e-43,1.1510473804657321e-36,8.149817770280486e-64,3.76,0.0,0.7916058657359746,0.9997971712124686,4.867877915216576e-34,3.4920593143553076e-58,5.8401544421390984e-05,5.8054149354260645e-05,3.4739373558675707e-07,7.548609838870857e-13,0.00020282878753120808,9.784202215789592e-17,1.3591320034018048e-19
1.2962668892749547e-08,0.6157775119729249,7.279141730653182e-25,1.370300557472625e-16,1.717753858787755e-27,2.0190491702086378e-33,0.0,0.0,3.817251645257051e-24,5.792363247516644e-50,4.5448720964561986e-24,4.426030635051279e-33,2.2944174885912878e-22,8.444172474978336e-47,7.908945385110233e-35,4.321437210415974e-31,3.0378335007835075e-39,1.7595797513676383e-33,9.226636518794344e-28,1.0892481075200283e-27,3.0521441384071497e-13,1.9563687678092998e-21,1.36690077928454e-33,1.3861735920157833e-64,1.495508968825511e-45,2.0944187970530525e-39,7.110838843893223e-36,8.137289227994516e-57,7.82250422045491e-80,3.867588908343549e-81,4.232241581030559e-49,1.3058127893182103e-43,1.366780947021593e-36,1.133640028527212e-63,3.76,0.0,0.7916041829674901,0.9997971712124686,5.71843974986842e-34,4.5947586637661084e-58,6.0084312922865804e-05,5.973676422794444e-05,3.4754731528002397e-07,7.691087592393277e-13,0.0002028287875313139,1.0359243578254694e-16,1.399367276155243e-19
1.330253477553008e-08,0.6157776866972046,8.273054573522215e-25,1.4343893456199865e-16,1.9243031777115096e-27,2.3384341756854647e-33,0.0,0.0,4.3386713779563886e-24,7.681060173554316e-50,5.165728895120768e-24,5.1293294477727984e-33,2.5404131172153056e-22,9.557524331827326e-47,8.757432679266712e-35,4.881540785248653e-31,3.626843295718037e-39,2.037924579762378e-33,9.973190310209968e-28,1.1754169844373928e-27,3.214937550561748e-13,2.1111246891828307e-21,1.5756405784134017e-33,1.8195112571041953e-64,1.821385296243989e-45,2.5005110395847275e-39,8.511190912499002e-36,1.0432575718591738e-56,1.1377826560234397e-79,5.625599998474905e-81,5.265944128024805e-49,1.5484050926456404e-43,1.6005534856669202e-36,1.5328199997779492e-63,3.76,0.0,0.7916026076890648,0.9997971712124687,6.623015986109012e-34,5.905979456980329e-58,6.165959136457626e-05,6.131192065706317e-05,3.4766928245811706e-07,7.819581829829986e-13,0.0002028287875311402,1.0912452617357269e-16,1.4370332869142275e-19
1.3642400658310614e-08,0.6157778614211369,9.371988180843889e-25,1.4999188414187866e-16,2.1524744438441214e-27,2.6986658252777394e-33,0.0,0.0,4.915218445582982e-24,1.0112565754363666e-49,5.852228482148897e-24,5.9229968025728185e-33,2.805429669996118e-22,1.0782423494124807e-46,9.67158656315439e-35,5.497934910689631e-31,4.3156378432098205e-39,2.3518682662596894e-33,1.0758980076980048e-27,1.2659129247930979e-27,3.3819677572268653e-13,2.273650868912496e-21,1.809804803451651e-33,2.373876919765208e-64,2.2093472703472117e-45,2.975400337557977e-39,1.0140741971044194e-35,1.3292915041114268e-56,1.642706375506418e-79,8.122361439897181e-81,6.521046572102107e-49,1.8302139095386426e-43,1.8692772620011256e-36,2.0588253992440506e-63,3.76,0.0,0.7916010324137741,0.9997971712124689,7.6432798802375555e-34,7.550909757288876e-58,6.323486667175984e-05,6.288709188379907e-05,3.477733171015112e-07,7.943507580690027e-13,0.00020282878753095958,1.1480068722330086e-16,1.4746999522852317e-19
