Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183)
1.2232406018855242e-06,0.9625696800163195,8.380795149395409e-07,4.967665012492173e-07,2.179131998603368e-07,1.709720364520473e-06,0.0,0.0,6.122259651646955e-07,2.749294340886985e-09,5.887458836156276e-06,3.073297849693977e-07,3.13440534191052e-08,1.3895503488187532e-18,8.72228990578304e-13,5.596022517890124e-09,1.6605409465946844e-07,2.4275067766407012e-05,1.9801133529853477e-09,1.6876056779617872e-09,0.0008319975917528361,8.76513775242798e-09,2.5563736378945804e-10,2.4973774464314882e-14,4.33220619169082e-12,2.4886052412292622e-06,2.530507258517213e-10,4.158148471250753e-13,7.764247547975749e-15,7.437612965142634e-16,6.505749558892702e-13,5.237899222753028e-15,1.034616444124537e-10,9.222058760429413e-13,3.76,0.0,0.0019428127868877706,0.9977974227288686,1.0689770519840697e-06,2.405721247434664e-09,0.7476343625625071,0.7459300069557596,1.1307745085086436e-06,2.7905873641764823e-09,0.0021719204602543094,2.8175795564707816e-07,1.0112567324402738e-09,2.5176672232084623e-13,1.2010140406063862e-11,2.22888255676513e-05,3.0743544433784403e-09,4.64981316386281e-07,4.263402424975952e-07,2.278384160891904e-06,2.984176264234301e-06,9.367638073534929e-09,1.2308292625074699e-08,4.0860935800181835e-15,2.6459759069266504e-15,2.025091757716404e-10,3.765540735183793e-10,1.4339379471059673e-07,2.3155754727737701e-10,7.304402101906564e-08,5.5477750351820485e-12
1.2363817505345748e-06,0.9625898848846437,8.466973536302149e-07,5.018306997904561e-07,2.2045225297218758e-07,1.7482764119382069e-06,0.0,0.0,6.210547779472929e-07,2.8096247503477946e-09,6.040542430692293e-06,3.127394887772188e-07,3.185225190207563e-08,1.4487109351736721e-18,8.997694675537896e-13,5.653746568933942e-09,1.6994741586698815e-07,2.4581485150919334e-05,2.0422242028523215e-09,1.7295843242411744e-09,0.0008428015031210642,8.886747869074299e-09,2.5731718375072796e-10,2.614939662676662e-14,4.4343506795925814e-12,2.5453177096344186e-06,2.56103804024738e-10,4.3577275412535337e-13,8.227103089339137e-15,7.794523995825927e-16,6.628300922530713e-13,5.3562840307614894e-15,1.0471769467091468e-10,9.45355413977199e-13,3.76,0.0,0.0018224687546644798,0.997796985112839,1.0943533788801453e-06,2.492608614688228e-09,0.7477656317331793,0.7460390573707913,1.1091672130840857e-06,2.788261300508778e-09,0.0021719195048504536,2.853499987651127e-07,1.0118117309570297e-09,2.544653714765072e-13,1.2151623177724775e-11,2.2547531253209754e-05,3.074738637589372e-09,4.6961524657077406e-07,4.306426783917016e-07,2.3132113877121786e-06,3.0663191189693537e-06,9.456218862953011e-09,1.2433454384551812e-08,4.128775345952648e-15,2.6732792049357623e-15,2.0459461630592457e-10,3.81599270260955e-10,1.450254933596904e-07,2.3797884917902276e-10,7.305964198905228e-08,5.6789940586431845e-12
1.2495228991836253e-06,0.9626089429890622,8.553033728620405e-07,5.068878372520757e-07,2.2299260373807556e-07,1.7872393404281228e-06,0.0,0.0,6.299121827583483e-07,2.870426656313543e-09,6.195655445027111e-06,3.182046024997752e-07,3.236143718129863e-08,1.5095983891743994e-18,9.278087196139553e-13,5.7114234887109575e-09,1.738847632211898e-07,2.4887885475104187e-05,2.105447947541302e-09,1.7720533795725253e-09,0.0008536070001661867,9.008380274989664e-09,2.5904665126570645e-10,2.7366145816438745e-14,4.537662803267355e-12,2.6026288642729576e-06,2.591558122877193e-10,4.564506205950664e-13,8.711653834862441e-15,8.164006980738062e-16,6.751893103314344e-13,5.475879903123825e-15,1.0597365006334893e-10,9.687836549413378e-13,3.76,0.0,0.0017095820609446988,0.9977965462436919,1.1200268318101583e-06,2.5815325884387996e-09,0.747889446501836,0.7461406455832755,1.0888981172073623e-06,2.7860767811129174e-09,0.0021719185467371466,2.8894264014302314e-07,1.0123565579440347e-09,2.571619305562444e-13,1.2293103816674012e-11,2.2805680160319497e-05,3.075095727992931e-09,4.742392842067158e-07,4.349354072560427e-07,2.3480372167080104e-06,3.149634326539573e-06,9.544609048384517e-09,1.2558363929078531e-08,4.171426381790792e-15,2.700562311309967e-15,2.0667850728254334e-10,3.866493230400362e-10,1.4665284129387958e-07,2.444927695270818e-10,7.307465200933768e-08,5.811714504005097e-12
1.2626640478326759e-06,0.9626269254088154,8.638976928065748e-07,5.119380058148943e-07,2.2553422311839266e-07,1.826608446343092e-06,0.0,0.0,6.387980962938999e-07,2.9316955638131175e-09,6.352796016109197e-06,3.2372508485597593e-07,3.2871592704299816e-08,1.5722387820381693e-18,9.563482223343788e-13,5.769052873471387e-09,1.7786610213843024e-07,2.5194266091741604e-05,2.1697877485927895e-09,1.8150117985595101e-09,0.0008644139682212865,9.130033288676561e-09,2.608225387382777e-10,2.86249692545009e-14,4.642141708282687e-12,2.6605376952960933e-06,2.6220684023080495e-10,4.778656173791868e-13,9.218644873453007e-15,8.546346710793595e-16,6.876529920075185e-13,5.596685301711458e-15,1.0722952530276737e-10,9.92490366152212e-13,3.76,0.0,0.0016036905980634246,0.9977961061256813,1.1459974091513465e-06,2.6725156892496238e-09,0.7480062688589855,0.7462352339039696,1.0698842966453575e-06,2.7840250345628295e-09,0.0021719175859227623,2.9253584862229226e-07,1.0128918166440658e-09,2.598564509503054e-13,1.2434583941388244e-11,2.3063271400652267e-05,3.075427426595877e-09,4.788537244225728e-07,4.3921869950660763e-07,2.3828596703851693e-06,3.234121004912208e-06,9.632813321379758e-09,1.2683026805432809e-08,4.214046057027898e-15,2.727824913922136e-15,2.0876082722612642e-10,3.9170416441437613e-10,1.4827593816609168e-07,2.5109924024206527e-10,7.308910014349473e-08,5.945935120819324e-12
1.2758051964817264e-06,0.962643898818559,8.724804400536942e-07,5.169812997841478e-07,2.2807708566780673e-07,1.8663830405144062e-06,0.0,0.0,6.477124380002662e-07,2.993427073980994e-09,6.511962231501475e-06,3.2930089403822864e-07,3.338270285609509e-08,1.6366581709694685e-18,9.85389403363408e-13,5.826634466372446e-09,1.8189139858258877e-07,2.5500624519008068e-05,2.2352466610917644e-09,1.8584585677877615e-09,0.0008752222997126175,9.251705341397674e-09,2.626418234488079e-10,2.992682472298116e-14,4.747786553614574e-12,2.719043215318676e-06,2.6525697705579005e-10,5.000351080505682e-13,9.74883765874609e-15,8.941830913933935e-16,7.002215197412542e-13,5.71869874309701e-15,1.0848533573320321e-10,1.0164753240515422e-12,3.76,0.0,0.0015043608937064569,0.9977956647628441,1.172265112539645e-06,2.7655804251059478e-09,0.7481165321669011,0.7463232559958067,1.0520479658723335e-06,2.782097832962399e-09,0.002171916622414721,2.9612959496018464e-07,1.013418073560878e-09,2.625490491544222e-13,1.2576064917342249e-11,2.3320304255967802e-05,3.0757351067843282e-09,4.834588553431848e-07,4.4349281984300966e-07,2.417676882562195e-06,3.319778227475878e-06,9.720836271334182e-09,1.2807448483550962e-08,4.2566338693824655e-15,2.7550667759950465e-15,2.1084155968986847e-10,3.967637304690731e-10,1.4989488277579867e-07,2.577981894217925e-10,7.310303267079273e-08,6.081654675040301e-12
1.288946345130777e-06,0.9626599257613038,8.810517471605035e-07,5.220178154433234e-07,2.3062116941020126e-07,1.9065624481199456e-06,0.0,0.0,6.566551299158659e-07,3.055616881921807e-09,6.673152133046865e-06,3.3493198785936924e-07,3.389475290683673e-08,1.7028825997213204e-18,1.0149336440929494e-12,5.884168146026886e-09,1.8596061908816978e-07,2.58069584296554e-05,2.301827637484499e-09,1.9023927059294917e-09,0.0008860318937206462,9.373394969692267e-09,2.645016748198944e-10,3.127268057259333e-14,4.85459651248458e-12,2.7781444590822555e-06,2.683063114856285e-10,5.229766486631716e-13,1.0303010167749735e-14,9.350750254376085e-16,7.128952764493395e-13,5.841918795989445e-15,1.097410972981857e-10,1.040738314235279e-12,3.76,0.0,0.0014111863364680963,0.9977952221590112,1.1988299470212577e-06,2.8607492918374084e-09,0.7482206429336249,0.7464051186491066,1.0353161593129873e-06,2.780287458287045e-09,0.0021719156562203462,2.9972385171121935e-07,1.0139358607325725e-09,2.652397831861241e-13,1.2717548496724359e-11,2.357677816682453e-05,3.076020401580425e-09,4.880549582591166e-07,4.4775802732999157e-07,2.4524870940253036e-06,3.4066050261236587e-06,9.808682389310525e-09,1.2931634356126256e-08,4.299189435200394e-15,2.782287730514567e-15,2.1292069096280432e-10,4.01827960566146e-10,1.5150977296809056e-07,2.645895416040987e-10,7.311649326114945e-08,6.218871950127963e-12
1.3020874937798275e-06,0.9626750649044422,8.896117522196356e-07,5.270476509133482e-07,2.3316645571391788e-07,1.947146008546275e-06,0.0,0.0,6.656260965233799e-07,3.1182607745955056e-09,6.8363637203628215e-06,3.4061832388139267e-07,3.4407728962357236e-08,1.7709380992530935e-18,1.0449822812933559e-12,5.941653915855212e-09,1.900737307829245e-07,2.6113265641786517e-05,2.369533531309865e-09,1.9468132637989703e-09,0.0008968426555682269,9.495100808382561e-09,2.6639944246731874e-10,3.266351573214769e-14,4.962570773150959e-12,2.83784048312031e-06,2.713549316849625e-10,5.46707987528009e-13,1.0881957059307135e-14,9.773398332233094e-16,7.25674645401143e-13,5.9663440794186386e-15,1.109968265100442e-10,1.06527913137987e-12,3.76,0.0,0.0013237855113654461,0.997794778317818,1.2256919211973718e-06,2.9580447735252666e-09,0.7483189824770402,0.7464812034467827,1.019620432842482e-06,2.778586670775951e-09,0.002171914687346971,3.0331859311600775e-07,1.0144456778634303e-09,2.679286872094511e-13,1.2859036592513382e-11,2.3832692722915855e-05,3.076284800954936e-09,4.926423077979869e-07,4.5201457548685104e-07,2.487288648333731e-06,3.4946003942008196e-06,9.896356069171641e-09,1.3055589738878162e-08,4.34171248053908e-15,2.809487674853586e-15,2.1499821502457398e-10,4.0689679745577894e-10,1.5312070554597393e-07,2.7147321801794897e-10,7.312952313924132e-08,6.357585748090717e-12
1.315228642428878e-06,0.9626893712799074,8.98160598457385e-07,5.320709060170608e-07,2.3571292916771215e-07,1.988133075245668e-06,0.0,0.0,6.746252646115677e-07,3.18135462872634e-09,7.0015949541729024e-06,3.463598595417715e-07,3.4921617917466325e-08,1.8408506884981086e-18,1.0755366087127018e-12,5.999091894187076e-09,1.9423070140957388e-07,2.6419544110138797e-05,2.4383671008454584e-09,1.9917193243627496e-09,0.0009076544964342316,9.616821584038607e-09,2.6833264498846444e-10,3.410031971954431e-14,5.071708539655077e-12,2.898130365426987e-06,2.744029251908063e-10,5.712470650093683e-13,1.1486489832422268e-14,1.0210071683693948e-15,7.385600101461183e-13,6.091973260524137e-15,1.1225254041993344e-10,1.0900975791665178e-12,3.76,0.0,0.001241800638495655,0.9977943332427154,1.2528510473620855e-06,3.0574893428961863e-09,0.7484119084858294,0.7465518683263619,1.0048965838077259e-06,2.776988679281321e-09,0.0021719137158009395,3.06913794997e-07,1.0149479943230165e-09,2.7061588189692406e-13,1.3000530748630171e-11,2.4088047653940432e-05,3.076529343197891e-09,4.972211720969597e-07,4.562627123835814e-07,2.522079987771559e-06,3.5837632893229767e-06,9.983861610245998e-09,1.3179319870574424e-08,4.384202832857931e-15,2.8366665658210273e-15,2.17074130717525e-10,4.119701869207946e-10,1.547277761947598e-07,2.7844913682343795e-10,7.314216123844407e-08,6.497794890469483e-12
1.3283697910779286e-06,0.9627028965094487,9.066984338536389e-07,5.370876821489283e-07,2.3826057745771145e-07,2.029523015589022e-06,0.0,0.0,6.83652563146102e-07,3.244894408738438e-09,7.168843759482975e-06,3.521565522716583e-07,3.5436407411859277e-08,1.9126463752764942e-18,1.1065978786409426e-12,6.05648230506085e-09,1.9843149934556768e-07,2.6725791916906555e-05,2.5083310126689982e-09,2.0371100027083244e-09,0.0009184673329910724,9.738556108872155e-09,2.7029895944299695e-10,3.558409265430779e-14,5.182009032527379e-12,2.959013205129322e-06,2.774503788526856e-10,5.966120133384847e-13,1.211743698445159e-14,1.0661069781539395e-15,7.515517544441126e-13,6.2188050522307904e-15,1.1350825658809046e-10,1.1151934702031506e-12,3.76,0.0,0.0011648961084446564,0.997793886936978,1.2803073416336254e-06,3.159105461703922e-09,0.7484997564837018,0.746617449045211,9.910843878583823e-07,2.7754871134925464e-09,0.0021719127415884077,3.1050943466070534e-07,1.0154432510209193e-09,2.733014371725565e-13,1.3142032833516647e-11,2.4342842820035512e-05,3.0767553715607602e-09,5.017918129757025e-07,4.605026807426635e-07,2.5568596494420386e-06,3.6740926360701615e-06,1.0071203221550962e-08,1.3302829913138764e-08,4.426660413265589e-15,2.8638244151807095e-15,2.1914843754298574e-10,4.1704807743718927e-10,1.56331079417484e-07,2.8551721334112993e-10,7.31544443452325e-08,6.639498219267931e-12
1.3415109397269791e-06,0.962715689015955,9.152254107750063e-07,5.420980821499645e-07,2.408093912458949e-07,2.071315210715303e-06,0.0,0.0,6.927079231488242e-07,3.3088761647204084e-09,7.338108028609123e-06,3.5800835959538797e-07,3.5952085788498855e-08,1.986351157284266e-18,1.1381673034386967e-12,6.11382546967405e-09,2.0267609362228824e-07,2.7032007264107665e-05,2.5794278451355727e-09,2.082984445974502e-09,0.0009292810870646349,9.860303275031945e-09,2.7229621148343785e-10,3.711584527163814e-14,5.293471489451276e-12,3.020488122162881e-06,2.804973787810808e-10,6.22821156448593e-13,1.2775644169182807e-14,1.1126695035948848e-15,7.6465026220117e-13,6.346838211696542e-15,1.1476399305508572e-10,1.1405666259442434e-12,3.76,0.0,0.001092757108452015,0.9977934394037123,1.308060824078963e-06,3.2629155811001886e-09,0.7485828412028886,0.7466782605549677,9.781273524672769e-07,2.774075997855031e-09,0.0021719117647158257,3.1410549080598604e-07,1.0159318621649815e-09,2.7598536777870707e-13,1.3283545030340697e-11,2.459707820377804e-05,3.07696422819082e-09,5.063544861090902e-07,4.647347180454592e-07,2.5916262615004514e-06,3.7655873285620963e-06,1.0158385023392404e-08,1.3426124952351456e-08,4.469085229318198e-15,2.8909612853501727e-15,2.2122114132299342e-10,4.2213042034982526e-10,1.5793070848038061e-07,2.9267736027117787e-10,7.316640723463124e-08,6.782694597828297e-12
1.3546520883760297e-06,0.9627277942216753,9.237416856345667e-07,5.471022101877366e-07,2.4335936405038724e-07,2.1135090553782516e-06,0.0,0.0,7.017912775848557e-07,3.373296030421059e-09,7.5093856240641865e-06,3.639152392284947e-07,3.6468642054343866e-08,2.0619910231582264e-18,1.1702460570309517e-12,6.171121798440117e-09,2.0696445394374474e-07,2.7338188466705883e-05,2.651660091771412e-09,2.129341833246732e-09,0.0009400956853152424,9.982062049274383e-09,2.7432236609604066e-10,3.8696598937982806e-14,5.40609516588538e-12,3.082554256952038e-06,2.8354401030342056e-10,6.498930098311853e-13,1.3461974354854487e-14,1.1607252795876516e-15,7.778559174378483e-13,6.476071538692183e-15,1.1601976831414298e-10,1.1662168766097719e-12,3.76,0.0,0.0010250883337080097,0.9977929906458671,1.3361115188319548e-06,3.368942141996193e-09,0.7486614578725272,0.7467345982908016,9.659724859957662e-07,2.7727497270863272e-09,0.002171910785188656,3.177019434380439e-07,1.0164142169102285e-09,2.78667793838564e-13,1.3425069063420338e-11,2.485075390296384e-05,3.0771566736687814e-09,5.109094411990736e-07,4.689590566423078e-07,2.6263785395215374e-06,3.858246232919742e-06,1.0245411049091618e-08,1.354920999850043e-08,4.511477368320496e-15,2.9180772853587155e-15,2.2329225312178925e-10,4.2721716964554955e-10,1.5952675536750209e-07,2.999294879026505e-10,7.31780827972702e-08,6.927382911652327e-12
1.3677932370250802e-06,0.9627392547341581,9.322474185733092e-07,5.521001716413753e-07,2.4591049212764373e-07,2.156103957791101e-06,0.0,0.0,7.10902561257061e-07,3.4381502212779836e-09,7.682674381309593e-06,3.6987714917325335e-07,3.698606584330039e-08,2.139591953683298e-18,1.2028352763665172e-12,6.228371783610153e-09,2.1129655070322454e-07,2.7644333944789507e-05,2.725030164584972e-09,2.1761813754206017e-09,0.0009509110589383564,1.010383146798538e-08,2.763755189144513e-10,4.0327385668087286e-14,5.5198793356492126e-12,3.145210770094995e-06,2.8659035792725076e-10,6.778462804099636e-13,1.4177307982119718e-14,1.210305135078848e-15,7.911691042582629e-13,6.606503873592175e-15,1.1727560128375337e-10,1.1921440611029694e-12,3.76,0.0,0.0009616127785075754,0.9977925406662399,1.3644594542051382e-06,3.4772075754158583e-09,0.7487358834272076,0.7467867393807859,9.54570080470671e-07,2.771503043251142e-09,0.0021719098030119925,3.212987737877465e-07,1.0168906809053402e-09,2.8134880376773254e-13,1.3566606859176657e-11,2.5103870122462597e-05,3.077333772816702e-09,5.154569221452791e-07,4.731759238655813e-07,2.661115282997544e-06,3.95206818961795e-06,1.0332285249103757e-08,1.3672089986923268e-08,4.553836991073361e-15,2.945172567231602e-15,2.2536178299335506e-10,4.32308281521193e-10,1.611193107436434e-07,3.072735043134762e-10,7.318950215856544e-08,7.073562069173354e-12
1.3809343856741307e-06,0.9627501105206723,9.407427731490651e-07,5.570920729915314e-07,2.484627743569092e-07,2.1990993394697734e-06,0.0,0.0,7.20041710707362e-07,3.50343503248047e-09,7.857972111378546e-06,3.7589404779519334e-07,3.7504347381273774e-08,2.2191799230653555e-18,1.2359360628430227e-12,6.285575992421044e-09,2.1567235499921297e-07,2.7950442217139834e-05,2.7995403972961713e-09,2.2235023150362075e-09,0.0009617271433837866,1.0225610632530565e-08,2.7845388807089225e-10,4.200924814348606e-14,5.634823291471418e-12,3.2084568420529927e-06,2.896365053095847e-10,7.066998664347241e-13,1.4922543121961368e-14,1.2614401932597906e-15,8.045902068129876e-13,6.738134095956192e-15,1.1853151128126387e-10,1.2183480269265875e-12,3.76,0.0,0.000902070602312622,0.9977920894674837,1.3931046627953282e-06,3.587734302841695e-09,0.748806377640629,0.7468349437803267,9.438735079920268e-07,2.770331014245111e-09,0.002171908818191515,3.2489596423595985e-07,1.0173615977431748e-09,2.8402839236466926e-13,1.370816083610796e-11,2.5356427167482043e-05,3.0774967826222973e-09,5.199971672138262e-07,4.773855421449193e-07,2.6958353719630025e-06,4.04705201573389e-06,1.041901149327982e-08,1.3794769778932704e-08,4.596164326062178e-15,2.972247322572575e-15,2.2742974563396377e-10,4.3740371457054356e-10,1.6270846392479366e-07,3.147093155613917e-10,7.320069479051251e-08,7.221231002479984e-12
1.3940755343231813e-06,0.9627603990718167,9.492279160478977e-07,5.62078021715132e-07,2.5101621212719264e-07,2.2424946350749885e-06,0.0,0.0,7.292086641244598e-07,3.5691468370680064e-09,8.035276603376526e-06,3.8196589389725835e-07,3.802347745321116e-08,2.300780900240039e-18,1.2695494836976457e-12,6.342735060733942e-09,2.200918386512457e-07,2.8256511895966067e-05,2.8751930484847743e-09,2.2713039260860416e-09,0.0009725438780922752,1.0347398704912548e-08,2.8055580655206177e-10,4.3743239732444674e-14,5.750926345499711e-12,3.2722916728447623e-06,2.9268253523171747e-10,7.364728573964562e-13,1.56985956336202e-14,1.3141618718160457e-15,8.181196092961814e-13,6.870961123372918e-15,1.1978751799779829e-10,1.2448286300991344e-12,3.76,0.0,0.0008462180660808982,0.9977916370521148,1.4220471815831835e-06,3.7005447365545344e-09,0.7488731841890072,0.746879455336295,9.338390302483207e-07,2.7692290135776863e-09,0.0021719078307319934,3.284934982425757e-07,1.0178272903212423e-09,2.867066720545529e-13,1.3849732912728156e-11,2.5608425438017724e-05,3.077646246960987e-09,5.245304092039474e-07,4.815881291239702e-07,2.7305377637423755e-06,4.143196507095672e-06,1.050559357188877e-08,1.3917254162838808e-08,4.638459664062292e-15,2.9993017792825134e-15,2.2949616176782266e-10,4.425034297181169e-10,1.6429430285539553e-07,3.222368258662778e-10,7.32116886165508e-08,7.37038866798948e-12
1.4072166829722318e-06,0.9627701555549899,9.577030168186079e-07,5.670581261848123e-07,2.5357080922667103e-07,2.2862892922539504e-06,0.0,0.0,7.384033612575425e-07,3.6352820840653405e-09,8.214585626864954e-06,3.8809264679734244e-07,3.854344737202782e-08,2.384420850321058e-18,1.3036765733647146e-12,6.3998496871292495e-09,2.2455497421376377e-07,2.856254168024175e-05,2.9519903046588805e-09,2.3195855137992065e-09,0.0009833612062483776,1.0469194903715224e-08,2.8267971502869564e-10,4.55304245113149e-14,5.868187829778141e-12,3.3367144817465546e-06,2.9572852957941437e-10,7.671845339608548e-13,1.6506399322544406e-14,1.3685018832186035e-15,8.317576959451968e-13,7.004983909833409e-15,1.2104364147349881e-10,1.2715857350708785e-12,3.76,0.0,0.0007938265345071979,0.9977911834225206,1.451287052026895e-06,3.815661279967961e-09,0.7489365316485869,0.7469205027852193,9.24425619289705e-07,2.7681927014457746e-09,0.0021719068406375504,3.320913602799415e-07,1.018288062117713e-09,2.893837565906092e-13,1.399132502143886e-11,2.5859865421920098e-05,3.0777829476067752e-09,5.290568756121763e-07,4.857838977781404e-07,2.7652214898167326e-06,4.2405004403354405e-06,1.0592035199178493e-08,1.4039547854855626e-08,4.680723353107026e-15,3.0263361986208515e-15,2.315610499955339e-10,4.47607389713374e-10,1.658769140917498e-07,3.298559377842487e-10,7.322251010992773e-08,7.52103404707714e-12
1.4203578316212824e-06,0.9627794129583518,9.661682476101272e-07,5.720324955729656e-07,2.5612657173478087e-07,2.3304827714818942e-06,0.0,0.0,7.476257433355823e-07,3.7018372966548383e-09,8.395896934133216e-06,3.9427426638725903e-07,3.906424894931005e-08,2.470125736116704e-18,1.338318334800124e-12,6.456920627426892e-09,2.2906173498893998e-07,2.886853035011775e-05,3.0299342832446376e-09,2.368346414404139e-09,0.000994179074548635,1.0590998500316484e-08,2.848241551294585e-10,4.7371877287249916e-14,5.986607096691745e-12,3.4017245069968465e-06,2.9877456932767735e-10,7.988543679208162e-13,1.7346906098351162e-14,1.4244922350252364e-15,8.455048510209124e-13,7.1402014443917e-15,1.222999020735782e-10,1.29861921463875e-12,3.76,0.0,0.0007446815400925323,0.9977907285809627,1.4808243201501656e-06,3.933106327958066e-09,0.74899663443134,0.7469583006896221,9.155947893098508e-07,2.7672180069870123e-09,0.002171905847913161,3.356895357704192e-07,1.0187441983883842e-09,2.9205962287519495e-13,1.413293976782605e-11,2.6110747689054024e-05,3.077908104811536e-09,5.335767887937611e-07,4.899730565327964e-07,2.799885652805736e-06,4.338962574851014e-06,1.0678340016289978e-08,1.4161655500163235e-08,4.7229557938045315e-15,3.0533508724986933e-15,2.3362443148118874e-10,4.5271555926810717e-10,1.6745638279095052e-07,3.375665523738355e-10,7.32331843859661e-08,7.673166146663653e-12
1.433498980270333e-06,0.9627882022258681,9.74623782925818e-07,5.770012397602459e-07,2.586835079172413e-07,2.375074545903744e-06,0.0,0.0,7.5687575299185e-07,3.768809070386804e-09,8.579208262364152e-06,4.0051071318661605e-07,3.958587446769966e-08,2.557921519637711e-18,1.3734757407724914e-12,6.513948689602595e-09,2.3361209503988227e-07,2.9174476763072407e-05,3.1090270354983024e-09,2.4175859948719667e-09,0.0010049974329840916,1.0712808815351733e-08,2.869877631319814e-10,4.9268683622294375e-14,6.106183519376467e-12,3.467321005506461e-06,3.0182073452931346e-10,8.315020221693089e-13,1.8221086132866044e-14,1.4821652302338253e-15,8.593614588234133e-13,7.276612750315544e-15,1.2355632046590437e-10,1.3259289498617857e-12,3.76,0.0,0.0006985819052099802,0.9977902725295847,1.5106590366246619e-06,4.0529022671895355e-09,0.7490536936626825,0.7469930503163358,9.07310439489864e-07,2.7663011115883655e-09,0.002171904852563079,3.3928801102781683e-07,1.019195967289425e-09,2.947343659467908e-13,1.4274579288381497e-11,2.636107288721186e-05,3.0780221150017843e-09,5.38090366120994e-07,4.941558093813976e-07,2.8345294235612138e-06,4.438581654679956e-06,1.0764511591943665e-08,1.4283581674081114e-08,4.765157434997898e-15,3.080346120841089e-15,2.3568633440926933e-10,4.578279051684332e-10,1.6903279270478783e-07,3.4536856935460567e-10,7.324373528861187e-08,7.82678399975701e-12
1.4466401289193835e-06,0.962796552383979,9.830697994033687e-07,5.819644692483669e-07,2.612416281238056e-07,2.420064101176408e-06,0.0,0.0,7.661533341933136e-07,3.8361940714281256e-09,8.76451733569816e-06,4.0680194840573264e-07,4.010831665486959e-08,2.6478341637356878e-18,1.4091497351224803e-12,6.570934729072622e-09,2.3820602920204e-07,2.9480379848294456e-05,3.1892705493418337e-09,2.4673036526428684e-09,0.0010158162346362717,1.0834625215411882e-08,2.8916926404540465e-10,5.122193985882255e-14,6.226916492099895e-12,3.533503252574779e-06,3.048671043074507e-10,8.651473506912196e-13,1.9129928018260814e-14,1.5415534676860912e-15,8.733279037166706e-13,7.414216883869531e-15,1.248129175989512e-10,1.3535148299772145e-12,3.76,0.0,0.0006553389185733474,0.9977898152704185,1.5407912568471106e-06,4.1750714764387535e-09,0.7491078980048007,0.7470249404603909,8.995387062013752e-07,2.765438433255394e-09,0.0021719038545905465,3.4288677320244973e-07,1.0196436209304607e-09,2.974081310792162e-13,1.4416245481774433e-11,2.661084173627223e-05,3.0781254598583205e-09,5.425978201383693e-07,4.983323560032588e-07,2.869152038368705e-06,4.539356410289844e-06,1.0850553425141598e-08,1.4405330883240173e-08,4.807328769724126e-15,3.1073222891864708e-15,2.377467844483177e-10,4.629443957356397e-10,1.7060622617809832e-07,3.5326188725854216e-10,7.325418547161779e-08,7.981886665954774e-12
1.459781277568434e-06,0.9628044906604212,9.91506475594804e-07,5.869222950771396e-07,2.6380094468887056e-07,2.4654509353119533e-06,0.0,0.0,7.754584321745949e-07,3.9039890348494984e-09,8.951821867200385e-06,4.1314793399183665e-07,4.0631568658996613e-08,2.7398896338290016e-18,1.4453412339904882e-12,6.6278796443216114e-09,2.4284351309317697e-07,2.97862386016121e-05,3.2706667521232196e-09,2.5174988153372993e-09,0.0010266354354857856,1.0956447109960448e-08,2.913674660600569e-10,5.3232753146255626e-14,6.348805430614274e-12,3.600270541610937e-06,3.07913756851457e-10,8.99810398574064e-13,2.007443892526102e-14,1.6026898424728841e-15,8.874045701194777e-13,7.553012933065941e-15,1.2606971468028976e-10,1.3813767523156589e-12,3.76,0.0,0.0006147755627374623,0.9977893568053866,1.5712210410112112e-06,4.299636326914271e-09,0.749159424428961,0.7470541482178514,8.922478239936561e-07,2.764626611976208e-09,0.002171902853999856,3.4648581022960953e-07,1.0200873963624992e-09,3.0008088284409657e-13,1.4557941077015526e-11,2.686005502291773e-05,3.078219352887265e-09,5.470993587143766e-07,5.0250289188056e-07,2.9037527962534203e-06,4.641285560288265e-06,1.0936468948532698e-08,1.4526907566770236e-08,4.849470331448044e-15,3.1342797465373177e-15,2.3980580733449337e-10,4.68065000853038e-10,1.7217676415108358e-07,3.612464035744847e-10,7.326455647469441e-08,8.138473231910737e-12
