Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087)
0.00011197430211412312,0.7370934224908275,8.73155257765421e-05,3.488362845466063e-05,7.075184451319863e-05,0.00542800731368597,0.0,0.0,0.0006046446952297193,2.2564395371783753e-05,0.03262228199541547,0.0011033940706498477,2.488377993834997e-06,6.673412969275568e-14,3.6028974803495643e-10,2.1283738410405562e-07,0.0018545677092537416,0.001954284275474574,3.808131238303901e-06,1.3376045683306157e-08,0.0007195734019722854,7.135750860226996e-10,2.5637614972769314e-08,4.13798835763165e-05,3.167909425915357e-07,0.014420592269049513,3.286564832453129e-08,0.0002568233966881616,0.0005426197893650211,5.064499804764865e-07,1.0258353659164992e-07,1.2537092861475202e-10,1.0163653944835748e-07,4.4480626390848415e-07,3.76,0.0,0.0006649764603117618,0.9612039666774722,0.013850056266086506,0.0012915796780258691,0.6290955984905873,0.559922996449995,1.4603120901848675e-08,8.244293045834695e-12,0.0004413384746614496,2.7964300885813262e-05,1.0909489372239398e-09,1.806524648847591e-10,6.2260978432786475e-09,0.009687097158747063,3.050744626886802e-10,1.615833135456282e-05,1.5000584868605678e-05,0.00033351519325045865,0.00383344600518572,1.0094999206292362e-05,1.1158666976284179e-05,1.883708278259114e-12,3.5617935172625e-13,8.763902040950751e-09,2.687976948180735e-09,8.947529378713722e-05,3.593252380939448e-06,0.0019609467568570834,5.571071376670975e-07,4.722650637667018e-12,5.648457589245758e-08,9.604544422830925e-05,1.4556857879056185e-07,0.002999383353457122,0.0013540917582140965,4.517926141001574e-07,1.0003196598798543e-09,5.60912889688844e-07,4.544590330008052e-08,0.00019079149600177307,2.433879084141805e-10,3.022635369131498e-06,1.0160457407135402e-08,0.00012781887418867485,9.708518876890294e-05,1.035183223594124e-13,1.6121020017953014e-14,2.0913823579134572e-08
0.00011229868498633546,0.7371197830467064,8.739491489668982e-05,3.4920231672930214e-05,7.08400025259437e-05,0.005451150401353246,0.0,0.0,0.0006053644637905682,2.2622053771261e-05,0.03283643786492203,0.0011102673920099452,2.50516858828142e-06,6.708010087463533e-14,3.617492121356774e-10,2.1313528573946483e-07,0.001857349138531713,0.001966467566475438,3.8338882584832274e-06,1.3448076949655588e-08,0.0007225943251453874,7.188321986298354e-10,2.5703365919644985e-08,4.173151751232496e-05,3.176033888161853e-07,0.014498073276818851,3.314340293430359e-08,0.0002592816270145486,0.0005474451584712003,5.099668546032863e-07,1.0318717133362896e-07,1.2635942546269776e-10,1.0195990352072405e-07,4.508906835020091e-07,3.76,0.0,0.0006517262948083841,0.9609893635095934,0.013925906932867674,0.0013003846899280007,0.6292716583797754,0.5596922631511336,1.4547160045831948e-08,8.240377180922272e-12,0.0004412399393933829,2.798528107505825e-05,1.091610194221392e-09,1.8078015278324657e-10,6.231065018126065e-09,0.009719580784598995,3.0486976046313384e-10,1.617432374546259e-05,1.5014010980388915e-05,0.00033368861119432584,0.0038371890219841553,1.0099690496081827e-05,1.1163830389229463e-05,1.8858607458608216e-12,3.5658599707227754e-13,8.774147816473096e-09,2.702384689926304e-09,8.953623625579046e-05,3.595834519007051e-06,0.0019742929866534966,5.57799448306905e-07,4.7260031268092315e-12,5.6508420361109694e-08,9.685190456926759e-05,1.464579112209021e-07,0.0030003108972227353,0.0013639357357848134,4.4987079785637304e-07,9.958603092975672e-10,5.618841575786422e-07,4.55235473437854e-08,0.00019222887766615703,2.452268486256719e-10,3.0273433903714814e-06,1.0173656114477965e-08,0.00012826417382370855,9.823912989100487e-05,1.0365276343286136e-13,1.61419534540307e-14,2.1065704613643686e-08
0.00011262306785854781,0.7371461603238322,8.74736923913978e-05,3.4956479499696766e-05,7.092733043674659e-05,0.005474322035540802,0.0,0.0,0.00060608651009582,2.2679951328687414e-05,0.03305106712531173,0.0011171537535582942,2.5219664971287643e-06,6.742589147398958e-14,3.632049880302314e-10,2.134306294424939e-07,0.0018600960483173543,0.001978650703281743,3.859661674441464e-06,1.3520131073646266e-08,0.0007256162977082616,7.241095805913347e-10,2.576853590352073e-08,4.2083853724805866e-05,3.184120259109047e-07,0.014575548668419208,3.342245415884174e-08,0.00026175101534060564,0.0005522781965549007,5.134828846584713e-07,1.0379059271322919e-07,1.2735004782797237e-10,1.0228308778935928e-07,4.57027999566461e-07,3.76,0.0,0.0006387411020854241,0.9607745604382935,0.014001843765013082,0.0013092202587120401,0.6294478051990188,0.5594611164679468,1.4492210267249058e-08,8.236465957064845e-12,0.00044114131233795973,2.800625714527023e-05,1.0922589492375235e-09,1.8090552767673707e-10,6.235947715774187e-09,0.009751876413087036,3.0466483355331523e-10,1.6190124803909956e-05,1.5027267060027067e-05,0.0003338586809912816,0.0038408762441999493,1.0104296557867876e-05,1.1168899870647605e-05,1.8879887347711792e-12,3.569880198177341e-13,8.784280317092694e-09,2.7167913339002017e-09,8.959605427884646e-05,3.5983617384927483e-06,0.0019876415921555885,5.584808274809672e-07,4.729300730923135e-12,5.65315232661676e-08,9.765726037288024e-05,1.473531035814512e-07,0.0030012408201432264,0.0013737992150860095,4.4799045656847165e-07,9.914939052716705e-10,5.62849202222203e-07,4.560069740699121e-08,0.00019366907370668308,2.470694150712278e-10,3.032011733244101e-06,1.018671099089148e-08,0.0001287092010894893,9.940122042701438e-05,1.0378573969575419e-13,1.6162658831984023e-14,2.1217603320474146e-08
0.00011294745073076016,0.7371725546589737,8.755186474623312e-05,3.499237609387814e-05,7.101383793978904e-05,0.005497522077086209,0.0,0.0,0.0006068107987108492,2.273808733487759e-05,0.03326616705214909,0.0011240530841824165,2.538771283396865e-06,6.777098179266674e-14,3.646570696930324e-10,2.1372343430532631e-07,0.00186280884794973,0.0019908333692821465,3.8854509433353555e-06,1.3592207386955416e-08,0.0007286392856092155,7.294071848576022e-10,2.5833129719530466e-08,4.243688099948871e-05,3.192168922825885e-07,0.014653017069770036,3.370279884065662e-08,0.00026423152860992295,0.0005571186939895265,5.169979871445947e-07,1.0439379525021028e-07,1.283427766882577e-10,1.0260609807650936e-07,4.632183277288073e-07,3.76,0.0,0.0006260156052367518,0.9605595601721911,0.014077865946740728,0.0013180863205836696,0.6296240413724338,0.5592295644044585,1.4438251423009702e-08,8.232559277760745e-12,0.0004410425947388996,2.8027230056819533e-05,1.0928953518032965e-09,1.8102862098127332e-10,6.240747077128388e-09,0.009783984022870082,3.044596874080777e-10,1.6205736779273813e-05,1.5040355111404027e-05,0.0003340254458776352,0.003844508336949808,1.0108818346462144e-05,1.1173876471363323e-05,1.8900925363521758e-12,3.5738547207461707e-13,8.79430082797964e-09,2.731196625455425e-09,8.965476129294855e-05,3.6008347100470317e-06,0.002000992190241126,5.591514070477928e-07,4.732544613728635e-12,5.655389373929561e-08,9.84614455720879e-05,1.4825408094744526e-07,0.0030021734292122316,0.0013836819704647143,4.461509175311931e-07,9.872189779424991e-10,5.638081626989349e-07,4.567736471109256e-08,0.0001951120516149008,2.489155659126999e-10,3.036641203405584e-06,1.0199624862155206e-08,0.00012915395058191612,0.00010057144552183338,1.0391727994975663e-13,1.6183140641509968e-14,2.1369514398475486e-08
0.0001132718336029725,0.7371989663779216,8.7629438357694e-05,3.5027925569570635e-05,7.10995346330775e-05,0.005520750387593303,0.0,0.0,0.0006075372938667816,2.279646101909476e-05,0.03348173493196186,0.0011309653134949234,2.555582516250348e-06,6.811537326948016e-14,3.661054648362076e-10,2.140137300336158e-07,0.001865487944286572,0.002003015252165728,3.911255530450927e-06,1.3664305232947299e-08,0.000731663255161728,7.347249644566693e-10,2.589715267156594e-08,4.2790588228113586e-05,3.20018025855431e-07,0.014730477124097106,3.398443381265071e-08,0.00026672313376336184,0.0005619664432431635,5.205120803468575e-07,1.0499677361533343e-07,1.2933759363360548e-10,1.0292894012518124e-07,4.6946178205855965e-07,3.76,0.0,0.0006135446314740581,0.9603443653895736,0.014153972671026332,0.001326982811430423,0.6298003692351791,0.5589976148287544,1.4385263771239002e-08,8.228657048737592e-12,0.0004409437878259302,2.804820070155501e-05,1.0935195549641284e-09,1.8114945778341628e-10,6.245464032153346e-09,0.00981590361273238,3.042543272185746e-10,1.622116189729979e-05,1.5053277116757914e-05,0.00033418894851105417,0.0038480859597770888,1.0113256801416086e-05,1.117876122749491e-05,1.892172407171708e-12,3.577784014732373e-13,8.804210454197967e-09,2.7456003130872432e-09,8.971237059268611e-05,3.6032540985078903e-06,0.0020143444025135303,5.598113180096766e-07,4.7357350890073325e-12,5.657554082814352e-08,9.926439514965008e-05,1.4916076825858532e-07,0.003003109026522632,0.0013935837781066565,4.44351517607172e-07,9.830339871823067e-10,5.64761176819123e-07,4.575356037267792e-08,0.00019655777918879954,2.507652597048491e-10,3.0412325992653187e-06,1.0212400527263225e-08,0.00012959841702626836,0.00010174978973206653,1.0404741269622349e-13,1.620340331703026e-14,2.152143261993887e-08
0.00011359621647518485,0.7372253957959847,8.770641954231738e-05,3.5063131996077066e-05,7.118443001847824e-05,0.005544006829427313,0.0,0.0,0.0006082659594761601,2.2855071550100518e-05,0.033697768062252435,0.0011378903718316682,2.57239977043678e-06,6.845961584866343e-14,3.67550200246478e-10,2.1430155305103032e-07,0.0018681337416598513,0.0020151960439009184,3.937074908991417e-06,1.3736423965401901e-08,0.0007346881730434223,7.400628725186061e-10,2.5960610420332852e-08,4.314496440843448e-05,3.2081546407482545e-07,0.014807927491835418,3.426735592261213e-08,0.00026922579774261345,0.0005668212388819584,5.240250842435535e-07,1.0559952260858556e-07,1.3033448058983898e-10,1.032516195920633e-07,4.7575847507827775e-07,3.76,0.0,0.0006013231107978577,0.9601289787385735,0.01423016313954997,0.0013359096668303214,0.6299767910347895,0.5587652754745306,1.4333227963509129e-08,8.224759177933775e-12,0.00044084489281493426,2.8069169903897028e-05,1.0941317122701314e-09,1.812680625331385e-10,6.250099491312648e-09,0.009847635201348626,3.0404875808844243e-10,1.6236402360174924e-05,1.5066035036755916e-05,0.0003343492309748305,0.0038516097666247587,1.011761284774113e-05,1.1183555160232558e-05,1.894228590475685e-12,3.5816685711887526e-13,8.814010443275867e-09,2.7600021484760134e-09,8.976889533083474e-05,3.60562056288489e-06,0.002027697855277904,5.60460690502248e-07,4.738872443113798e-12,5.659647348607893e-08,0.00010006604514232453,1.5007309035074947e-07,0.0030040479092973997,0.0014035044160348204,4.4259160321633495e-07,9.789373773124805e-10,5.657083811181883e-07,4.582929540311637e-08,0.00019800622453225756,2.5261845539469424e-10,3.045786711939904e-06,1.022504075825447e-08,0.00013004259527658638,0.0001029362370326929,1.0417616615823979e-13,1.6223451249769758e-14,2.167335282957252e-08
0.0001139205993473972,0.7372518432163607,8.778281456517666e-05,3.509799939846395e-05,7.126853350213027e-05,0.005567291265709458,0.0,0.0,0.0006089967591603366,2.291391803801211e-05,0.033914263751523836,0.0011448281902683316,2.5892226269388973e-06,6.880344024408224e-14,3.6899128226161824e-10,2.145869243544376e-07,0.0018707466418002282,0.0020273754406951185,3.962908560080841e-06,1.3808562949544738e-08,0.0007377140062942147,7.45420862280818e-10,2.6023507945304337e-08,4.349999864422305e-05,3.2160924385054653e-07,0.014885366850446915,3.455156202510833e-08,0.0002717394874947957,0.0005716828775767116,5.27536920568798e-07,1.0620203721198133e-07,1.313334192989725e-10,1.0357414205724108e-07,4.821085177840822e-07,3.76,0.0,0.0005893460736168151,0.9599134028374713,0.014306436562599478,0.0013448668220679822,0.6301533089335615,0.5585325539438603,1.4282125031066439e-08,8.220865575437591e-12,0.0004407459109081577,2.8090138422814484e-05,1.0947319687521169e-09,1.8138446609602184e-10,6.254654575826573e-09,0.009879178826859547,3.0384298522920225e-10,1.6251460346319764e-05,1.5078630810429703e-05,0.0003345063347838384,0.0038550804057862105,1.0121887404812677e-05,1.1188259281726523e-05,1.8962613699224595e-12,3.585508924192625e-13,8.823702183946444e-09,2.7744018865334922e-09,8.982434851859574e-05,3.6079347562861524e-06,0.0020410521794977867,5.610996537635815e-07,4.741957876689115e-12,5.6616700552198626e-08,0.00010086633264921281,1.5099097192494638e-07,0.0030049903699447315,0.0014134436641074777,4.408705300175577e-07,9.74927730572498e-10,5.666499108423185e-07,4.5904580707618906e-08,0.0001994573560540683,2.5447511232032554e-10,3.050304325169999e-06,1.0237548299520424e-08,0.00013048648031453548,0.00010413077082920802,1.0430356830861292e-13,1.6243288801077786e-14,2.1825269944466805e-08
0.00011424498221960955,0.7372783089324159,8.785862961923465e-05,3.513253175770231e-05,7.135185439436118e-05,0.005590603560311749,0.0,0.0,0.0006097296562718733,2.2972999535834922e-05,0.03413121931929817,0.001151778700602173,2.606050673219596e-06,6.914629766428219e-14,3.704287049222034e-10,2.1486986322884792e-07,0.0018733270437789348,0.002039553142960859,3.988755972715999e-06,1.3880721562543044e-08,0.0007407407223146822,7.507988870701862e-10,2.608585015263782e-08,4.385568014522088e-05,3.22399401587339e-07,0.014962793894270795,3.483704895896229e-08,0.000274264169976283,0.0005765511581068988,5.310475128139341e-07,1.068043125833226e-07,1.3233439188618258e-10,1.038965130298242e-07,4.885120196621145e-07,3.76,0.0,0.0005776086488186601,0.9596976402749756,0.014382792158990835,0.0013538542121474672,0.6303299250104858,0.5582994577094541,1.423193638281046e-08,8.216976153430602e-12,0.00044064684329423,2.811110695342155e-05,1.0953204685657113e-09,1.8149869583960858e-10,6.259130287583764e-09,0.009910534546525454,3.036370136744445e-10,1.62663380105634e-05,1.5091066355328335e-05,0.0003346603008903718,0.0038584985198688317,1.012608138178145e-05,1.1192874592994114e-05,1.898271021027883e-12,3.5893055597685095e-13,8.833286794696456e-09,2.788799285266715e-09,8.987874302594868e-05,3.6101973258959183e-06,0.0020544070107590437,5.617283361184866e-07,4.744992110050305e-12,5.663623077293013e-08,0.00010166519583750368,1.5191433759533885e-07,0.0030059366961038125,0.001423401304015806,4.3918766290284616e-07,9.710036333800555e-10,5.675858999383401e-07,4.5979427084534376e-08,0.00020091114246702737,2.563351902097942e-10,3.054786215256743e-06,1.0249925867850817e-08,0.00013093006724845414,0.00010533337396764463,1.0442964682620744e-13,1.62629202814422e-14,2.1977178953652127e-08
0.0001145693650918219,0.7373047932264197,8.793387079909409e-05,3.516673301021993e-05,7.143440190894255e-05,0.005613943577849032,0.0,0.0,0.0006104646139201114,2.3032315041152144e-05,0.03434863209613148,0.00115874183532398,2.6228835021810003e-06,6.948872666484511e-14,3.7186249115046893e-10,2.1515040751725894e-07,0.0018758753439398657,0.0020517288552782584,4.014616643516152e-06,1.3952899191705599e-08,0.0007437682888641925,7.561969003222671e-10,2.6147642726504035e-08,4.421199822707462e-05,3.231859732340391e-07,0.015040207334357465,3.512381356805318e-08,0.0002767998121580558,0.0005814258813648321,5.345567860893643e-07,1.0740634399345207e-07,1.3333738114879962e-10,1.0421873793383812e-07,4.949690887067183e-07,3.76,0.0,0.0005661060616400678,0.9594816936105499,0.014459229155977619,0.0013628717718065812,0.6305066412633771,0.5580659941171743,1.4182643799814258e-08,8.213090826148057e-12,0.00044054769114829117,2.8132076128763247e-05,1.0958973612220414e-09,1.816107727154406e-10,6.263527417066191e-09,0.009941702436337633,3.034308482087739e-10,1.6281037484389577e-05,1.5103343567663185e-05,0.00033481116968982937,0.0038618647457563837,1.0130195670746315e-05,1.1197402079213812e-05,1.9002577678523474e-12,3.593058910241629e-13,8.842765279065263e-09,2.803194105711546e-09,8.993209158196721e-05,3.6124089129673587e-06,0.002067761989228668,5.623468649652834e-07,4.747975030654296e-12,5.6655072814264045e-08,0.00010246257394860577,1.528431119488179e-07,0.0030068871706964576,0.001433377119280633,4.375423762055523e-07,9.671635721526687e-10,5.685164810472717e-07,4.6053845224688926e-08,0.00020236755278686645,2.5819864917978774e-10,3.0592331509951422e-06,1.0262176152564771e-08,0.00013137335131225997,0.00010654402874595659,1.0455442908015677e-13,1.6282349945178844e-14,2.2129074917075527e-08
0.00011489374796403424,0.7373312963709762,8.800854414152324e-05,3.520060704833644e-05,7.151618516375127e-05,0.005637311183674659,0.0,0.0,0.0006112015949880179,2.3091863497338594e-05,0.034566499423626725,0.0011657175276392473,2.639720712202086e-06,6.983108228334195e-14,3.732926660558791e-10,2.154285868098288e-07,0.0018783919358563266,0.0020639022863675346,4.040490076638392e-06,1.4025095233940306e-08,0.0007467966740594479,7.616148556094823e-10,2.6208891024186174e-08,4.456894231123156e-05,3.2396899423784284e-07,0.01511760589834582,3.5411852720293755e-08,0.00027934638102879785,0.0005863068503572989,5.380646671051848e-07,1.0800812684341261e-07,1.343423696631876e-10,1.0454082210858395e-07,5.014798314336182e-07,3.76,0.0,0.0005548336321615227,0.9592655653746057,0.014535746789185898,0.0013719194355268876,0.6306834596103769,0.5578321703877903,1.4134229421190529e-08,8.209209509853084e-12,0.0004404484556322337,2.8153046521102874e-05,1.0964627891220303e-09,1.8172072569831305e-10,6.2678470221676044e-09,0.009972682590739553,3.032244937818086e-10,1.629556087581111e-05,1.511546432228302e-05,0.0003349589810255162,0.003865179714585756,1.0134231155184478e-05,1.120184271409691e-05,1.902221865959647e-12,3.596769500693457e-13,8.852139101605927e-09,2.8175861120695805e-09,8.998440677524059e-05,3.6145701527890097e-06,0.0020811167596245374,5.629553667602973e-07,4.750907699219231e-12,5.667323522936292e-08,0.00010325840730165328,1.5377721953046766e-07,0.003007842071964623,0.0014433708952493955,4.3593405336090676e-07,9.63406149142347e-10,5.694417854998139e-07,4.612784571111442e-08,0.00020382655633138154,2.600654497345603e-10,3.0636458936333423e-06,1.0274301814988725e-08,0.00013181632786463942,0.00010776271692227251,1.0467794219059487e-13,1.6301582019951917e-14,2.228095296508902e-08
0.00011521813083624659,0.7373578186279265,8.808265563249253e-05,3.52341577210122e-05,7.159721318138379e-05,0.005660706243873266,0.0,0.0,0.0006119405621613425,2.315164379566527e-05,0.03478481865445353,0.0011727057114675915,2.65656190809515e-06,7.017265649607261e-14,3.74719223683479e-10,2.157044162675922e-07,0.0018808772102597421,0.002076073149038911,4.066375783766825e-06,1.4097309097811248e-08,0.0007498258463718646,7.670527066161531e-10,2.6269599855715142e-08,4.4926501924723765e-05,3.247484995244619e-07,0.015194988330245426,3.5701163274820725e-08,0.00028190384359975544,0.0005911938702077128,5.415710842634593e-07,1.0860965672028492e-07,1.3534934023684283e-10,1.0486277082545129e-07,5.080443529031171e-07,3.76,0.0,0.0005437867727021285,0.959049258068883,0.014612344302499143,0.0013809971375512342,0.6308603818925501,0.5575979936200464,1.4086675738396936e-08,8.20533212275242e-12,0.0004403491378947601,2.817401864414646e-05,1.0970168903796389e-09,1.8182858181183642e-10,6.272090089977046e-09,0.010003475122139987,3.0301795520731425e-10,1.6309910269367782e-05,1.5127430472779467e-05,0.00033510377419657437,0.0038684440517094427,1.01381887119667e-05,1.12061974626753e-05,1.904163597008282e-12,3.6004378237771537e-13,8.861409384557192e-09,2.831975071562787e-09,9.003570105455985e-05,3.6166816746347324e-06,0.00209447097116181,5.635539669900821e-07,4.753790880355505e-12,5.669072647287784e-08,0.00010405263729925043,1.5471658485424845e-07,0.003008801673536342,0.001453382419090428,4.343620866440684e-07,9.59730028285172e-10,5.703619433051759e-07,4.6201439018513436e-08,0.00020528812271883393,2.6193555276394735e-10,3.068025196807618e-06,1.0286305488152922e-08,0.00013225899238760133,0.00010898941972948891,1.0480021298568803e-13,1.6320620684321713e-14,2.2432808298171507e-08
0.00011554251370845894,0.7373843602497051,8.81562111663213e-05,3.526738883334218e-05,7.167749488854866e-05,0.005684128625255187,0.0,0.0,0.0006126814779472324,2.3211654776609795e-05,0.035003587152357435,0.0011797063214108571,2.6734067005359498e-06,7.051345636255569e-14,3.7614217210285375e-10,2.1597792373007383e-07,0.0018833315549983487,0.0020882411601595816,4.0922732840438634e-06,1.4169540202156655e-08,0.0007528557746257754,7.725104071418396e-10,2.632977449861359e-08,4.5284666699974737e-05,3.2552452355930376e-07,0.015272353390296907,3.599174208293807e-08,0.0002844721669078565,0.0005960867481560703,5.450759675658203e-07,1.09210929333642e-07,1.36358276158875e-10,1.051845892799659e-07,5.146627567349246e-07,3.76,0.0,0.0005329609862245851,0.9588327741667275,0.014689020947984223,0.0013901048118944946,0.631037409875473,0.557363470792566,1.4039965591604644e-08,8.201458584973739e-12,0.00044024973907150433,2.8194992954424614e-05,1.0975598057984646e-09,1.8193436456355543e-10,6.27625749241244e-09,0.010034080160606662,3.0281123713710795e-10,1.6324087726416912e-05,1.5139243851631784e-05,0.0003352455879625793,0.0038716583766773196,1.0142069203632105e-05,1.1210467276013479e-05,1.906083200910241e-12,3.60406432112676e-13,8.870577163988612e-09,2.84636075438474e-09,9.008598672933056e-05,3.618744101776994e-06,0.002107824277518114,5.641427901669243e-07,4.7566249098813655e-12,5.670755491361134e-08,0.00010484520643009783,1.5566113246137097e-07,0.0030097662444673705,0.0014634114797884997,4.328258773471379e-07,9.561338189987115e-10,5.712770831471149e-07,4.6274635512828027e-08,0.00020675222186681405,2.6380891954194485e-10,3.0723718065091253e-06,1.0298189777102241e-08,0.00013270134048551103,0.00011022411788467439,1.0492126799200781e-13,1.633947006602315e-14,2.258463618657694e-08
0.00011586689658067128,0.7374109214797702,8.822921655317163e-05,3.530030414672543e-05,7.17570391162126e-05,0.0057075781953507205,0.0,0.0,0.0006134243046871722,2.3271895230820567e-05,0.03522280229216207,0.0011867192927498143,2.690254705117765e-06,7.085423711104285e-14,3.7756154298666027e-10,2.1624914664275276e-07,0.0018857553550045703,0.0021004060406315853,4.1181821037812225e-06,1.4241787974674995e-08,0.0007558864279970944,7.779879111259521e-10,2.638942055341921e-08,4.564342637464344e-05,3.26297100349778e-07,0.015349699854874601,3.628358601423911e-08,0.00028705131801901555,0.0006009852935582947,5.485792484843921e-07,1.0981194049207137e-07,1.373691609168763e-10,1.0550628257891615e-07,5.213351451183547e-07,3.76,0.0,0.0005223518651756216,0.9586161161132707,0.014765775985837643,0.0013992423923510455,0.631214545250383,0.557128608765225,1.39940821627179e-08,8.197588818543698e-12,0.0004401502602851664,2.8215969852300717e-05,1.098091675690158e-09,1.8203809867346065e-10,6.280350143794868e-09,0.010064497853643653,3.0260434419881994e-10,1.6338095285299187e-05,1.5150906270374198e-05,0.00033538446054803904,0.003874823303224993,1.0145873479998162e-05,1.1214653091823505e-05,1.907980897729428e-12,3.607649450366307e-13,8.879643691184086e-09,2.860742933734268e-09,9.013527597007087e-05,3.6207580514846813e-06,0.002121176336807993,5.647219598220172e-07,4.759410360200311e-12,5.672372882542919e-08,0.00010563605827014083,1.5661078693906336e-07,0.003010736049272334,0.001473457868141071,4.3132483579732523e-07,9.526161324829672e-10,5.721873323837012e-07,4.634744545117699e-08,0.00020821882399137159,2.6568551172563214e-10,3.076686461062859e-06,1.0309957258805777e-08,0.00013314336788439418,0.00011146679159589627,1.0504113345447214e-13,1.6358134251823804e-14,2.2736431969040573e-08
0.00011619127945288363,0.7374375025511963,8.830167756383419e-05,3.533290737952991e-05,7.18358546004718e-05,0.005731054822404707,0.0,0.0,0.0006141690045795153,2.3332363900819437e-05,0.03544246145978421,0.0011937445614670528,2.7071055432537132e-06,7.119463005526849e-14,3.789773447231125e-10,2.1651810322795595e-07,0.0018881489922458342,0.0021125675153481696,4.144101776512344e-06,1.4314051853177177e-08,0.000758917776010884,7.834851726515425e-10,2.644854297344233e-08,4.600277079132683e-05,3.2706626339051647e-07,0.01542702651629935,3.657669195022878e-08,0.0002896412640314208,0.0006058893178852205,5.520808600538733e-07,1.1041268615860746e-07,1.3838197798607086e-10,1.0582785575423373e-07,5.28061618831514e-07,3.76,0.0,0.0005119550894092053,0.9583992863257276,0.01484260868428866,0.0014084098125088913,0.6313917896362424,0.5568934142816061,1.3949008965175935e-08,8.193722747326068e-12,0.00044005070264564847,2.823694968378982e-05,1.098612633460149e-09,1.8213981106792802e-10,6.284369026266932e-09,0.010094728365789863,3.023972810078993e-10,1.635193496109957e-05,1.5162419519510481e-05,0.0003355204296488129,0.0038779394392527795,1.0149602384629654e-05,1.1218755838654108e-05,1.909856959022641e-12,3.611193721263368e-13,8.888610226541697e-09,2.87512138579764e-09,9.018358080904963e-05,3.6227241349825427e-06,0.0021345268115365926,5.652915984835911e-07,4.762148091868759e-12,5.6739256376639035e-08,0.00010642513748542827,1.575654729130755e-07,0.003011711347980341,0.001483521376751844,4.2985838102437397e-07,9.491756881572565e-10,5.730928170389835e-07,4.641987898146619e-08,0.0002096878996054496,2.675652913532142e-10,3.080969891086915e-06,1.0321610481664185e-08,0.00013358507043066393,0.00011271742057460886,1.0515983534152626e-13,1.6376617287699095e-14,2.288819105290929e-08
0.00011651566232509598,0.7374641036886562,8.837359990408951e-05,3.536520220731391e-05,7.191394998279585e-05,0.005754558375371369,0.0,0.0,0.0006149155396978787,2.339305948240679e-05,0.03566256205224255,0.0012007820642267334,2.723958842751173e-06,7.153387615388833e-14,3.8038956845256543e-10,2.1678480812902767e-07,0.0018905128456869404,0.002124725313157424,4.1700318430038806e-06,1.4386331286205609e-08,0.0007619497885392746,7.890021459243658e-10,2.650714661878678e-08,4.636268989727705e-05,3.2783204569704453e-07,0.015504332182685735,3.6871056757521375e-08,0.0002922419720782514,0.0006107986347206534,5.555807369118694e-07,1.1101316244786745e-07,1.393967112371407e-10,1.0614931377345039e-07,5.348422772569373e-07,3.76,0.0,0.0005017664245038406,0.9581822871936821,0.014919518319519471,0.0014176070057608683,0.6315691445814072,0.5566578939710074,1.3904729841386105e-08,8.189860296984613e-12,0.0004399510672501314,2.8257932742026588e-05,1.099122812085618e-09,1.822395253851385e-10,6.2883150107167826e-09,0.010124771878291385,3.0219005201918984e-10,1.6365608745853618e-05,1.5173785368692379e-05,0.00033565353243828925,0.0038810073868116583,1.0153256750651946e-05,1.1222776433883506e-05,1.9117116505334615e-12,3.6146975909697955e-13,8.897477753251448e-09,2.889495889656843e-09,9.023091314099998e-05,3.624642957449164e-06,0.0021478753685612584,5.658518276671683e-07,4.7648385270962765e-12,5.675414564595923e-08,0.0001072123898335079,1.585251150920265e-07,0.0030126923961809166,0.0014936018000248773,4.2842594067563474e-07,9.458112025452538e-10,5.739936617979788e-07,4.6491946142138335e-08,0.00021115941951751002,2.694482208423084e-10,3.0852228194644896e-06,1.0333151965658506e-08,0.00013402644409006177,0.00011397598404584574,1.0527739931943129e-13,1.6394923168084187e-14,2.3039908913654623e-08
