Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285)
2.7023122581749496e-08,0.7328646902583498,7.773752464235803e-18,2.6900590882295606e-12,5.083121450654884e-20,5.5845395463765e-24,0.0,0.0,1.670519980532729e-17,3.808688383717566e-36,2.4452198141452453e-17,1.1294701643008578e-23,5.28088122731143e-16,3.787633249879686e-35,9.75963027033554e-26,6.595235539969901e-22,5.842615541355265e-28,4.871579288424225e-24,1.0477938096234859e-20,6.778108437685203e-20,9.331825796720523e-09,2.60683729531653e-15,5.8339901094214396e-24,6.974235724465807e-47,2.5581022732179858e-33,4.63246969111429e-28,3.878327818782644e-25,1.4507959326975396e-41,1.7305952077002522e-57,4.448187077090717e-58,3.044617655246511e-36,1.5371849109826256e-32,2.4040348508328586e-26,2.700781952780681e-46,3.76,0.0,0.6243674208221964,0.9990422998359433,1.5816566902907612e-24,2.845920293437716e-41,0.008131020116433386,0.008115359795816204,1.5641140434172458e-05,5.140144166958313e-10,0.0009577001614553217,2.5112310790576022e-12
2.8358345828763316e-08,0.7329188394320577,9.82885231210161e-18,2.9529638511250797e-12,6.609943502967217e-20,7.411727924441079e-24,0.0,0.0,2.11385823048752e-17,6.40584090665174e-36,3.0944059645133134e-17,1.499011819504344e-23,6.360932844460667e-16,4.794433516403271e-35,1.1955839858686064e-25,8.343950716792105e-22,8.635582784389758e-28,6.4661450034413835e-24,1.2393170110961368e-20,7.793433859262211e-20,1.0276822548926813e-08,2.995415446671437e-15,7.634027324595057e-24,1.2201087485832246e-46,3.898473939411935e-33,6.8470629854970845e-28,5.390531314962175e-25,2.3232407469288187e-41,3.936373668406241e-57,1.0110458788983278e-57,4.8098148232770095e-36,2.216602440758442e-32,3.4164899731031244e-26,5.017476877945067e-46,3.76,0.0,0.623968385456401,0.9990422998356865,2.0991516990921364e-24,4.824692173312983e-41,0.008530056427226273,0.008514404161809703,1.5631195049351585e-05,5.139501615587859e-10,0.0009577001614537081,2.765300020299556e-12
2.9560046751075754e-08,0.7329675441037145,1.2024895139335053e-17,3.199983402446276e-12,8.30059810614065e-20,9.456557735502435e-24,0.0,0.0,2.587879520742559e-17,1.001629909699188e-35,3.788554016238417e-17,1.912565975883309e-23,7.4635403258855245e-16,5.87473046018835e-35,1.4250057279361563e-25,1.021601455234769e-21,1.2119671477643174e-27,8.250872368412086e-24,1.4338406261691773e-20,8.786313800311445e-20,1.1166145889024196e-08,3.375103976655982e-15,9.618288074540796e-24,1.981017922394019e-46,5.618626540066972e-33,9.609695148630842e-28,7.154320113185192e-25,3.4835962578846996e-41,8.03012018858371e-57,2.0611564237604425e-57,7.152081904941143e-36,3.043401877369195e-32,4.6327290973535844e-26,8.574187250073878e-46,3.76,0.0,0.6236094716815582,0.9990422998354447,2.6782861348793076e-24,7.622678983448716e-41,0.008888971091392764,0.00887332599259973,1.5622249643964464e-05,5.138453889028913e-10,0.0009577001614522531,3.004367334464106e-12
3.076174767338819e-08,0.7330162207644998,1.4591151722138844e-17,3.4568533341513653e-12,1.0343479590840366e-19,1.1949489490691598e-23,0.0,0.0,3.1421025160544233e-17,1.5379104443310547e-35,4.6001802983806764e-17,2.416740038017585e-23,8.699496435598271e-16,7.142962739929917e-35,1.6879892622829867e-25,1.2407850043382077e-21,1.6817937725777126e-27,1.042697815679625e-23,1.6512833846022467e-20,9.856658063349483e-20,1.2092235087105525e-08,3.7841120824650115e-15,1.2003294319976021e-23,3.1636588672057143e-46,7.999706605526733e-33,1.3335125674750044e-27,9.38651347465024e-25,5.139376880372895e-41,1.5995101876808728e-56,4.10286194069388e-57,1.0496116255559274e-35,4.1326142879335306e-32,6.216336287194357e-26,1.4374466782291504e-45,3.76,0.0,0.6232507643613108,0.9990422998351932,3.38433051689662e-24,1.1855865125036117e-40,0.009247679337729768,0.009232041326898806,1.5613309390340232e-05,5.137086797954615e-10,0.000957700161450789,3.2532850311578226e-12
3.196344859570063e-08,0.7330648694305267,1.757114572562695e-17,3.723566671943219e-12,1.2795279050833666e-19,1.4965343210622765e-23,0.0,0.0,3.7859978606976675e-17,2.3219032091915892e-35,5.54316053560258e-17,3.0266628038851593e-23,1.0078350884322929e-15,8.62337676110112e-35,1.9881538672442178e-25,1.4958288586659666e-21,2.3089258395489694e-27,1.305989222209084e-23,1.8936310160746927e-20,1.1006864076331116e-19,1.3055073832695749e-08,4.223313951328266e-15,1.4848383847391064e-23,4.974318890848328e-46,1.1259535833336815e-32,1.8307942260101754e-27,1.2184862940687205e-24,7.46922264793049e-41,3.1145123766504456e-56,7.983670734879456e-57,1.5213997784310603e-35,5.553361735953085e-32,8.259089227077732e-26,2.366929362872958e-45,3.76,0.0,0.6228922633768982,0.9990422998349319,4.2384748365368505e-24,1.8169771434737783e-40,0.009606181284981634,0.009590550283481167,1.5604374282469426e-05,5.135487757888832e-10,0.0009577001614493108,3.5120461359791916e-12
3.3165149518013075e-08,0.7331134901179001,2.101141542213944e-17,4.000116447354838e-12,1.5719148142163247e-19,1.8587825415781106e-23,0.0,0.0,4.529697494326949e-17,3.451354357689825e-35,6.63233962600607e-17,3.759259428090883e-23,1.1609872413162971e-15,1.0342437944693453e-34,2.3293989899810014e-25,1.790909455004942e-21,3.1380323656276164e-27,1.6222835036189123e-23,2.1629929981042102e-20,1.223928008727736e-19,1.4054645818170238e-08,4.693563524365007e-15,1.8218663781813803e-23,7.70784253280879e-46,1.5676302009445444e-32,2.488237084863806e-27,1.5662352311607887e-24,1.070541978346144e-40,5.936674243558308e-56,1.5207938921287899e-56,2.1796157541984907e-35,7.389354623235756e-32,1.087106084140614e-25,3.8323870668621105e-45,3.76,0.0,0.6225339686096281,0.9990422998346606,5.264425788510115e-24,2.7462474215204906e-40,0.009964477051824383,0.009948852981053519,1.5595444315957906e-05,5.133720088256932e-10,0.0009577001614478245,3.780643680310576e-12
3.4366850440325516e-08,0.7331620828427146,2.4961577441372328e-17,4.286495697747904e-12,1.9185135028461822e-19,2.2910184698044208e-23,0.0,0.0,5.384009212929597e-17,5.056534821766931e-35,7.883553008598477e-17,4.633383852774992e-23,1.3304039203685836e-15,1.2328970281536487e-34,2.715919193023826e-25,2.1305059400009613e-21,4.224272277502284e-27,1.9997396048892974e-23,2.4616070936774352e-20,1.3556206153229756e-19,1.5090934738762855e-08,5.1956949565391636e-15,2.2185286128706648e-23,1.1780519412127902e-45,2.1602139419691987e-32,3.349582569708677e-27,1.9948807652874248e-24,1.5146974036908692e-40,1.109181845922103e-55,2.8395276239188866e-56,3.088272237136891e-35,9.741218270335816e-32,1.4183361888331796e-25,6.107966067054653e-45,3.76,0.0,0.6221758799408761,0.9990422998343795,6.488592419605426e-24,4.096905810373092e-40,0.010322566756865763,0.010306949538252988,1.5586519489449372e-05,5.131829738861288e-10,0.000957700161446333,4.059070701312418e-12
3.556855136263796e-08,0.7332106476210563,2.9474387362114996e-17,4.582697466311283e-12,2.327062924485309e-19,2.8035888043013455e-23,0.0,0.0,6.360430567450709e-17,7.309191776141713e-35,9.313647061542477e-17,5.66995541977564e-23,1.517102955733785e-15,1.4614301449672491e-34,3.1522194484341857e-25,2.519409459874883e-21,5.63525809318343e-27,2.4474130872625708e-23,2.791843868826123e-20,1.4959895108954498e-19,1.6163924292573515e-08,5.730523065986863e-15,2.6825721593032444e-23,1.7773415852462196e-45,2.94791278293095e-32,4.46844826490961e-27,2.5192600675403163e-24,2.1175225870968335e-40,2.0335745363207473e-55,5.202599768633448e-56,4.330168896350213e-35,1.2729078092939233e-31,1.8351167678923475e-25,9.591280994562542e-45,3.76,0.0,0.6218179972520869,0.9990422998340888,7.940277652021386e-24,6.0369888058658044e-40,0.010680450518645287,0.010664840073649717,1.5577599801571193e-05,5.129850206917709e-10,0.0009577001614448324,4.347320241917319e-12
3.67702522849504e-08,0.7332591844690012,3.460579730118006e-17,4.888714802059631e-12,2.806081485361682e-19,3.4079317178444686e-23,0.0,0.0,7.471162132404885e-17,1.043348157857454e-34,1.094049857843474e-16,6.892099517284289e-23,1.7221212831886878e-15,1.7232413290939892e-34,3.6431307549551964e-25,2.96273233127246e-21,7.453294383135883e-27,2.975317668436621e-23,3.1562111906551596e-20,1.6452553516236739e-19,1.7273598180575752e-08,6.29884377318321e-15,3.222403155067709e-23,2.6488964799285426e-45,3.985795775710552e-32,5.910103174218605e-27,3.1562443926385632e-24,2.9272348533765945e-40,3.662370278062244e-55,9.363528866803892e-56,6.011489717141338e-35,1.649541347927492e-31,2.3557039832336414e-25,1.4851907542148658e-44,3.76,0.0,0.6214603204247724,0.9990422998337881,9.651875475914387e-24,8.79282073382636e-40,0.01103812845563426,0.011022524705748295,1.5568685249185168e-05,5.12780602140981e-10,0.000957700161443321,4.645385350824154e-12
3.797195320726284e-08,0.7333076934026176,4.041501050613412e-17,5.2045407598321826e-12,3.3649131704532347e-19,4.116648517338423e-23,0.0,0.0,8.72912014554721e-17,1.4719231845491726e-34,1.2783033324160132e-16,8.325292305600767e-23,1.946514063520994e-15,2.022009768901344e-34,4.193826070764122e-25,3.465917091777769e-21,9.777921079211273e-27,3.5944886094253864e-23,3.557358705424956e-20,1.803634259366523e-19,1.8419940106624603e-08,6.901434529919167e-15,3.847113799532145e-23,3.9024159478858136e-45,5.341961382481019e-32,7.753484762545883e-27,3.924927993470329e-24,4.0043147331675544e-40,6.4850768003113625e-55,1.6569479219425235e-55,8.267310238620843e-35,2.1208199963734903e-31,3.0014562358777694e-25,2.269625646943545e-44,3.76,0.0,0.6211028493405136,0.9990422998334777,1.1659073874598384e-23,1.266635007200795e-39,0.011395600686235827,0.011380003552986536,1.5559775828430885e-05,5.125715103506943e-10,0.0009577001614418022,4.953259082492243e-12
3.917365412957528e-08,0.7333561744379625,4.6964533093037994e-17,5.530168400291601e-12,4.013774420021002e-19,4.9435772679254245e-23,0.0,0.0,1.0147948547855457e-16,2.0537906961523226e-34,1.4861243713093677e-16,9.997509398541898e-23,2.1913538265429233e-15,2.3617117665908255e-34,4.809836538389867e-25,4.034745433537869e-21,1.2728787400491669e-26,4.3170478983317894e-23,3.998082297062118e-20,1.971337912764368e-19,1.960293377746443e-08,7.539054738502584e-15,4.5665091321734976e-23,5.686446231265386e-45,7.100040258981044e-32,1.0093478220044762e-26,4.846826301925159e-24,5.4240589128609065e-40,1.130032002983836e-54,2.8853601686255037e-55,1.1268146382283991e-34,2.7064352714267143e-31,3.79723047208748e-25,3.4253525792360377e-44,3.76,0.0,0.6207455838809588,0.9990422998331575,1.4001063309865464e-23,1.8056825005256052e-39,0.011752867328785024,0.011737276733733891,1.5550871536173215e-05,5.123590480385622e-10,0.0009577001614402759,5.270934497135564e-12
4.037535505188772e-08,0.7334046275910852,5.432022301812417e-17,5.865590789922871e-12,4.763801713058429e-19,5.903868352113671e-23,0.0,0.0,1.1742030442135271e-16,2.836170475871178e-34,1.7196205636418681e-16,1.193937844099282e-22,2.4577296390776787e-15,2.7466373583833516e-34,5.497067985004366e-25,4.6753470215495205e-21,1.6448886154454404e-26,5.156271209795034e-23,4.4813285261779475e-20,2.148573636504384e-19,2.0822562902736573e-08,8.212446161426307e-15,5.391133581598564e-23,8.200333347244253e-45,9.362069967406503e-32,1.3043481552790794e-26,5.946083363619993e-24,7.2795546556182545e-40,1.9392455989412742e-54,4.9483066607305374e-55,1.5227697109522403e-34,3.4293486729274905e-31,4.771812715926422e-25,5.108851974188045e-44,3.76,0.0,0.6203885239278251,0.9990422998328273,1.6720750684652438e-23,2.548769500043245e-39,0.012109928501548786,0.012094344366291405,1.5541972369952405e-05,5.121441604271706e-10,0.0009577001614387403,5.598404660716892e-12
4.1577055974200164e-08,0.7334530528780252,6.255133637234158e-17,6.210801001032249e-12,5.627099815605771e-19,7.01406193218892e-23,0.0,0.0,1.3526498988594495e-16,3.8786258113467e-34,1.9810094465379267e-16,1.418433551797909e-22,2.7467462962485745e-15,3.1814074318522474e-34,6.261817682184494e-25,5.394208198296329e-21,2.110817843846032e-26,6.126656616343114e-23,5.0101990497113266e-20,2.335544488792928e-19,2.2078811194986943e-08,8.922333321751095e-15,6.332297275994881e-23,1.1709328289141658e-44,1.2251780392212387e-31,1.6738280317558738e-26,7.249688485398804e-24,9.685128291294895e-40,3.279904528781759e-54,8.363698585536307e-55,2.0411944918007627e-34,4.3162008378057105e-31,5.958384311850339e-25,7.534846506389754e-44,3.76,0.0,0.6200316693628968,0.9990422998324875,1.9864978693028707e-23,3.5639775658271975e-39,0.012466784322726016,0.012451206568892505,1.5533078327129703e-05,5.11927536282898e-10,0.0009577001614371956,5.935662644941958e-12
4.398045781882504e-08,0.7335498199174697,8.193410159503251e-17,6.930557206011101e-12,7.747064300885341e-19,9.757748756576602e-23,0.0,0.0,1.7730939165626191e-16,7.0613976168670555e-34,2.596894017241576e-16,1.9732274704297695e-22,3.397195329435751e-15,4.220726112999402e-34,8.051120992506229e-25,7.094489234070368e-21,3.408493421187785e-26,8.525446765766284e-23,6.218021422897942e-20,2.739482987608339e-19,2.4701100145174144e-08,1.0454409065997552e-14,8.613466899461123e-23,2.323255408560076e-44,2.054182782274112e-31,2.7028889216474393e-26,1.0593513525907794e-23,1.673588288387777e-39,9.045552287845102e-54,2.3033487226323087e-54,3.5849957575108686e-34,6.709469933634212e-31,9.125352406496106e-25,1.5895359105476448e-43,3.76,0.0,0.6193185759251373,0.9990422998317784,2.7635472976965935e-23,6.789104736921957e-39,0.013179880382776505,0.013164315156821227,1.551530559999639e-05,5.114909080383704e-10,0.0009577001614340791,6.639514390825992e-12
4.614351947898743e-08,0.733636815111345,1.0313837846608807e-16,7.611742760477717e-12,1.018541996537099e-18,1.293696674497517e-22,0.0,0.0,2.233358445471657e-16,1.1771605790450007e-33,3.27113258672386e-16,2.616066181593602e-22,4.07140918811291e-15,5.3803447851105824e-34,9.998401674515325e-25,8.965065007047114e-21,5.1387132696578044e-26,1.1305934707551294e-22,7.495543129407215e-20,3.1382744944437274e-19,2.7186234415405724e-08,1.1965021742384692e-14,1.1195140045075467e-22,4.180193807763319e-44,3.1978966474888777e-31,4.074973616478573e-26,1.4639030397799884e-23,2.6699259059082485e-39,2.1550610608400457e-53,5.480605541000534e-54,5.808984245712261e-34,9.783198596372265e-31,1.3142184809116687e-24,3.0106005219509237e-43,3.76,0.0,0.6186774930742744,0.9990422998311068,3.663941876774322e-23,1.1792563598651226e-38,0.013820965718775623,0.013805411500240072,1.5499327636217725e-05,5.110957873122481e-10,0.0009577001614312494,7.30638592145244e-12
4.8306581139149824e-08,0.7337237202678144,1.2841576218442152e-16,8.324533383009418e-12,1.3228512120740275e-18,1.693121126959589e-22,0.0,0.0,2.782375261969602e-16,1.9154494945694886e-33,4.075408279185635e-16,3.4236753745961e-22,4.836799296601726e-15,6.790356849509091e-34,1.2314490253113832e-24,1.1207276113615295e-20,7.608838600227146e-26,1.4800366510922968e-22,8.976676470533903e-20,3.5715796551881165e-19,2.9789761617716704e-08,1.360440087608212e-14,1.4368020257562062e-22,7.332275835517426e-44,4.881857430190172e-31,6.033831072836659e-26,1.992128480943648e-23,4.168380991317612e-39,4.939810152649633e-53,1.25463714203026e-53,9.215606466872662e-34,1.40215283122784e-30,1.8620331668159085e-24,5.540368970632402e-43,3.76,0.0,0.6180370738458214,0.9990422998304036,4.7951582747393696e-23,1.9993429377704306e-38,0.014461387550757872,0.01444584408627304,1.5483366224518282e-05,5.106997642528921e-10,0.0009577001614283925,8.004862504001209e-12
5.0469642799312216e-08,0.7338105354800877,1.582982671960646e-16,9.068888881669917e-12,1.6988612212029141e-18,2.1898242185627025e-22,0.0,0.0,3.4318078145981175e-16,3.0494822236761223e-33,5.026814044091239e-16,4.427939611488393e-22,5.700277775602776e-15,8.492137352441982e-34,1.5052591631816375e-24,1.3872969093719296e-20,1.1081631360953542e-25,1.914732039854566e-22,1.068570160368537e-19,4.0404394780700945e-19,3.251158686971046e-08,1.537619870868249e-14,1.822917418060401e-22,1.2570365288247854e-43,7.320024651697315e-31,8.787848801211514e-26,2.6732923280775727e-23,6.381906277196074e-39,1.0956680782217617e-52,2.779209147192733e-53,1.4339823021072155e-33,1.978134490368866e-30,2.598927717868962e-24,9.937397249139993e-43,3.76,0.0,0.6173973175528025,0.9990422998296687,6.201873971268694e-23,3.3163438266900904e-38,0.015101146565604137,0.015085613602005894,1.546742134918426e-05,5.103034645995913e-10,0.0009577001614255049,8.734903939538583e-12
5.263270445947461e-08,0.7338972608412779,1.9335634741336936e-16,9.844769125572612e-12,2.1592106408584955e-18,2.8017076149567165e-22,0.0,0.0,4.194174130463086e-16,4.7578035551366645e-33,6.143695809300575e-16,5.665037453095712e-22,6.6688662443218255e-15,1.0532025636266923e-33,1.827140118015651e-24,1.7018375471375638e-20,1.5893736547516456e-25,2.4504147949194233e-22,1.2648864724295756e-19,4.545856421929499e-19,3.535161532006883e-08,1.7283914739799698e-14,2.288566817758729e-22,2.1088121358413335e-43,1.0794107153998849e-30,1.2604010871857118e-25,3.541645583684954e-23,9.596325092996111e-39,2.349900572241779e-52,5.952819343722643e-53,2.1913177832238005e-33,2.7503137869579283e-30,3.577491049935515e-24,1.7392858945707302e-42,3.76,0.0,0.6167582235089535,0.9990422998289022,7.934786008047217e-23,5.388586531610531e-38,0.015740243449484066,0.01572472073381467,1.54514929932695e-05,5.09907166322662e-10,0.0009577001614225897,9.496470088965229e-12
5.4795766119637e-08,0.7339838964444014,2.341994177543989e-16,1.0652134044869567e-11,2.718052877714452e-18,3.548981300777092e-22,0.0,0.0,5.082860041572391e-16,7.285553257733692e-33,7.445671948062057e-16,7.175809999900095e-22,7.749683362088992e-15,1.296173531706265e-33,2.2035468064787935e-24,2.070426508619325e-20,2.2472390681793744e-25,3.1048608552472406e-22,1.4894461907370803e-19,5.088795846090402e-19,3.830975214869905e-08,1.9330902216855572e-14,2.8455042050453357e-22,3.4667222123933296e-43,1.5671038229663074e-30,1.7821150476817935e-25,4.637005730155936e-23,1.4191406066614836e-38,4.884319524258628e-52,1.2357165456946301e-52,3.292396350642009e-33,3.772592313522397e-30,4.861609452883727e-24,2.975235011375205e-42,3.76,0.0,0.6161197910287204,0.9990422998281044,1.0051128115515902e-22,8.588495635987699e-38,0.016378678887856817,0.016363166167365814,1.543558113902928e-05,5.095110040100961e-10,0.0009577001614196482,1.0289520872902333e-11
5.695882777979939e-08,0.7340704423823794,2.8147632014890554e-16,1.1490943630741611e-11,3.3911632863070604e-18,4.454356706418125e-22,0.0,0.0,6.112131291666532e-16,1.0965495573726851e-32,8.953651109460177e-16,9.006150548001225e-22,8.94993267701121e-15,1.5838787380806214e-33,2.6415572933081843e-24,2.499609989895937e-20,3.1355222243480616e-25,3.8980600952828554e-22,1.745292447915856e-19,5.670187447015773e-19,4.138590256688409e-08,2.1520374536682384e-14,3.5065785464973737e-22,5.5931872267210095e-43,2.242415144469532e-30,2.486565496261916e-25,6.0053798642889e-23,2.066693325876786e-38,9.867510898854546e-52,2.49331433529461e-52,4.8692775088006685e-33,5.110424238917875e-30,6.528332550158957e-24,4.983111003177424e-42,3.76,0.0,0.6154820194272586,0.999042299827275,1.261521752426086e-22,1.3446253254036675e-37,0.017016453565471885,0.0170009505876157,1.5419685769062622e-05,5.091150784946475e-10,0.0009577001614166795,1.1114016271575018e-11
5.912188943996178e-08,0.7341568987480356,3.3587568121905613e-16,1.2361157935390583e-11,4.19604231457123e-18,5.543237344495064e-22,0.0,0.0,7.29714323572228e-16,1.624367762277169e-32,1.0689846518676063e-15,1.1207389159835063e-21,1.0276891862533819e-14,1.9226936822664473e-33,3.148909254989914e-24,2.996417571001601e-20,4.321261132077077e-25,4.852387659868522e-22,2.035689930107454e-19,6.2909265598666e-19,4.4579971817424414e-08,2.385541100857726e-14,4.285777839677057e-22,8.869060903131513e-43,3.165769942547738e-30,3.4269200858799093e-25,7.699591262494367e-23,2.96736460615741e-38,1.9422405013549766e-51,4.901577871431471e-52,7.096348286217624e-33,6.842644474530362e-30,8.669863801597438e-24,8.185022713833879e-42,3.76,0.0,0.614844908020433,0.999042299826414,1.5698994711402887e-22,2.0706095362471522e-37,0.017653568166369787,0.017638074678811285,1.54038068664285e-05,5.087194709790865e-10,0.0009577001614136829,1.1969916324701922e-11
6.344801276028656e-08,0.7343295431331994,4.689972245020754e-16,1.4195641214883544e-11,6.280557409911468e-18,8.388165209139299e-22,0.0,0.0,1.0199518064577735e-15,3.421374089369511e-32,1.494234957732369e-15,1.695824412674801e-21,1.3340343783853083e-14,2.7826221074317512e-33,4.406178844326477e-24,4.2235477608796495e-20,7.941676103165736e-25,7.347276288130759e-22,2.7343676276235013e-19,7.653866503144947e-19,5.132148794547298e-08,2.8973865575708966e-14,6.260533240161322e-22,2.1400678960959024e-42,6.088841533444076e-30,6.298139231279755e-25,1.231612080529144e-22,5.895390312022616e-38,7.212771525073487e-51,1.814335242884059e-51,1.450870473693192e-32,1.1889167088054874e-29,1.4839852492389327e-23,2.1103765316343963e-41,3.76,0.0,0.6135726630576883,0.9990422998245979,2.3755953751687065e-22,4.7128040338629485e-37,0.01892581987063749,0.018910344607488597,1.537209839507297e-05,5.079293744531215e-10,0.0009577001614076076,1.3775770849791994e-11
6.777413608061134e-08,0.7345018303405656,6.398775534160595e-16,1.6155265521165797e-11,9.149999481832047e-18,1.2348347873196124e-21,0.0,0.0,1.3929284673666831e-15,6.844800894409275e-32,2.0407370204024033e-15,2.496290322054493e-21,1.6999384532394794e-14,3.941097738527479e-33,6.05183390147974e-24,5.818224092620178e-20,1.4019938438642489e-24,1.0823014145309422e-21,3.6163221310424155e-19,9.184136103685272e-19,5.853354311083997e-08,3.470841582838514e-14,8.906022950283957e-22,4.8770400335700104e-42,1.1207314725523327e-29,1.1118660940721477e-24,1.9070746023074746e-22,1.1189991088012955e-37,2.4239752138025366e-50,6.078286982559638e-51,2.8272831357426015e-32,1.9892215543793262e-29,2.450061877503558e-23,5.097146189632129e-41,3.76,0.0,0.6123030506815558,0.9990422998226564,3.4971265165147655e-22,1.0157630385809587e-36,0.020195439458833186,0.02017998141322177,1.534045558908259e-05,5.071408833714602e-10,0.0009577001614014234,1.5706765951695516e-11
7.210025940093613e-08,0.7346737611092735,8.554788289478229e-16,1.823971346806285e-11,1.3016769051114207e-17,1.774397676415677e-21,0.0,0.0,1.8640361767250054e-15,1.3080144143452836e-31,2.7310540010388187e-15,3.586816101092198e-21,2.1313980617242504e-14,5.476003509637495e-33,8.175185764898586e-24,7.855396245767512e-20,2.3878601157309633e-24,1.556258480626665e-21,4.716420142289874e-19,1.0887777787150229e-18,6.621538040435414e-08,4.10793799847744e-14,1.2379249994047184e-21,1.0550132641336125e-41,1.9833209696299326e-29,1.893744265305538e-24,2.8699471522628966e-22,2.039576891479689e-37,7.461725490668936e-50,1.865761951827452e-50,5.27608857022896e-32,3.218975748244651e-29,3.9179143004208006e-23,1.160048007890069e-40,3.76,0.0,0.6110360654444025,0.9990422998205896,5.025164902182896e-22,2.0835088307903747e-36,0.02146243237783254,0.021446990544536974,1.5308878311959922e-05,5.063540026551064e-10,0.0009577001613951302,1.7762584079134134e-11
7.642638272126091e-08,0.7348453361769369,1.12341447274607e-15,2.044866864527274e-11,1.8130736632229447e-17,2.4958004638001986e-21,0.0,0.0,2.450141027364981e-15,2.4009444165639424e-31,3.589911733569901e-15,5.044749820649315e-21,2.634445316021709e-14,7.479522946716504e-33,1.087962473109125e-23,1.0418967402520083e-19,3.939422321971536e-24,2.1904967856724687e-21,6.073805422114336e-19,1.277039143513119e-18,7.436624343424089e-08,4.810539779707124e-14,1.6859256025258471e-21,2.181483982248254e-41,3.3892972891977565e-29,3.1242872138775793e-24,4.2115279061563982e-22,3.587330306163948e-37,2.141819761329832e-49,5.341778565855994e-50,9.47399092405041e-32,5.05727559909098e-29,6.090237483731386e-23,2.5082628351621223e-40,3.76,0.0,0.60977170190987,0.9990422998183978,7.068153477730446e-22,4.09197236017275e-36,0.022726804063238036,0.02271137743868573,1.5277366427652994e-05,5.05568724741401e-10,0.0009577001613887279,1.9942908622437012e-11
8.07525060415857e-08,0.7350165562796381,1.451948540951581e-15,2.2781815618254877e-11,2.4782650545507358e-17,3.444349657291798e-21,0.0,0.0,3.1695886322591755e-15,4.25365062587192e-31,4.644206781896534e-15,6.96158970404264e-21,3.2151248196716474e-14,1.0059713876261987e-32,1.428385251573795e-23,1.360217564334689e-19,6.317378702013268e-24,3.025184983249522e-21,7.732142689519726e-19,1.4837166417861866e-18,8.298537633055499e-08,5.580356747442453e-14,2.254831993667293e-21,4.3372787485976154e-41,5.614823751665593e-29,5.0102713112622406e-24,6.043426307532981e-22,6.1145332013349865e-37,5.793265943038215e-49,1.4413670050656647e-49,1.6440078838115312e-31,7.739420261857505e-29,9.231300366455406e-23,5.1871747738909215e-40,3.76,0.0,0.6085099546528491,0.9990422998160812,9.754387026597955e-22,7.735729885242224e-36,0.02398855993940292,0.023973147521668632,1.5245919800729613e-05,5.047850639221274e-10,0.0009577001613822169,2.2247423910036968e-11
8.940475268223525e-08,0.7353579345268876,2.3270854043679944e-15,2.7819428091264734e-11,4.409442063889889e-17,6.24534892831681e-21,0.0,0.0,5.089267003248155e-15,1.229480522425877e-30,7.457514185879655e-15,1.2621181276458593e-20,4.6334720399632705e-14,1.7474532020039207e-32,2.375282903919526e-23,2.2249916149289466e-19,1.5151678511331987e-23,5.4936202800941e-21,1.2150817899232056e-18,1.95421298104665e-18,1.0162543088647187e-07,7.327799204373144e-14,3.848768422108649e-21,1.5938214856961247e-40,1.4297827060922031e-28,1.2017020148330935e-23,1.1747875353671481e-21,1.6500120000920506e-36,3.994016266500854e-48,9.84737527710864e-49,4.573635775720141e-31,1.6961357027657081e-28,1.9893366842136267e-22,2.0387237639496424e-39,3.76,0.0,0.6059942873269666,0.9990422998110752,1.76865189030355e-21,2.5513526263495097e-35,0.026504245905365802,0.026488858902075012,1.5183221778288414e-05,5.032226092642787e-10,0.00095770016136887,2.7227768694860782e-11
9.80569993228848e-08,0.7356979017092578,3.5598193657601034e-15,3.3350046921417294e-11,7.422064977047406e-17,1.0709474952927714e-20,0.0,0.0,7.799250860727118e-15,3.193261503186148e-30,1.142931663665621e-14,2.1639810672005548e-20,6.434373483356273e-14,2.896300002053362e-32,3.7883959466050364e-23,3.4744041149372454e-19,3.340799316034933e-23,9.435407955344873e-21,1.8420957023537198e-18,2.503700047561604e-18,1.2212950771114124e-07,9.361291903612439e-14,6.232073953732641e-21,5.164294837733692e-40,3.3200044366998793e-28,2.649706761128593e-23,2.1387332816116255e-21,4.0550161910351475e-36,2.1406774881469958e-47,5.242525720945061e-48,1.1484275778789775e-30,3.4407182832449896e-28,3.97929522104344e-22,6.916091721014626e-39,3.76,0.0,0.6034890202899943,0.9990422998055732,3.0328179916623886e-21,7.465889909504665e-35,0.029009533446446342,0.028994167869634217,1.512078316593623e-05,5.016666552985511e-10,0.0009577001613550912,3.270111169409809e-11
