Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307)
3.163697713319535e-05,0.6731723794785887,2.287436135210785e-28,4.174430231030248e-11,-3.4642324945838236e-27,-1.2292106604005456e-36,0.0,0.0,-1.005788978816888e-26,6.140345695786048e-50,2.207468417169793e-05,3.656667916648378e-11,-1.4088993340457963e-27,2.1805855304799206e-36,1.6681606650096958e-30,-4.121525513928608e-38,2.3817675927909305e-54,-1.070539733879288e-36,-6.310909394202667e-35,1.75225272768252e-27,-4.862005972252405e-27,-9.15335892124003e-28,-8.655944687649371e-40,8.629119950308341e-75,1.3985066861490194e-58,-6.775778930590588e-43,-1.079063161330706e-53,-4.8293591997223217e-63,2.6322996719688824e-103,2.886531081334519e-88,1.4714838245114531e-64,-3.9577058002235094e-63,5.230998609301088e-54,2.999247818281392e-77,3.76,0.0,0.4876242639888559,0.9994934932857107,-3.4784861836791105e-37,3.8167332090175323e-78,0.11849332778655675,0.09306770648070181,0.02468194715100915,1.1575389039064533e-06,0.00046014918939305964,0.00033704175216768464,4.2956574534683814e-10,3.1864760701555544e-11,6.90094623165135e-15,7.064025072771709e-05,3.532987942682153e-12
3.291041727255188e-05,0.6736963402510437,5.390633845797264e-28,4.7819474172458436e-11,-3.751763900948299e-27,-1.4930341168602022e-36,0.0,0.0,-9.107440825643693e-27,4.2337424406682356e-50,2.4590650963248532e-05,4.2433450696338964e-11,-1.709097993189176e-27,2.7828886553649173e-36,3.3380343396975286e-30,-1.4782219758017363e-37,1.0620375523541379e-53,-1.3001964199175873e-36,1.2578444255481943e-34,-1.0685614616715273e-27,-5.189767141242283e-27,2.9794567928672386e-28,-2.9254317055012704e-39,1.0186923616262231e-74,2.5665309085903162e-58,-7.669056537742201e-43,-4.245140037066866e-53,-3.749311297398544e-64,2.650999965464936e-103,-6.496588193871148e-88,-3.910010468585487e-64,6.61225856346326e-63,7.159996112771814e-54,6.642210152178952e-78,3.76,0.0,0.4833848577749583,0.9994898653562154,-4.2256486577098045e-37,2.0462928462085192e-77,0.12276197115175247,0.09637787010531443,0.025580846764401904,1.1497349152554e-06,0.0004601475121159535,0.0003637628950720039,4.6381344622744097e-10,3.230443479430915e-11,7.140813198674298e-15,7.53834796716731e-05,4.276880866922903e-12
3.4183857411908414e-05,0.674215912909069,-6.308240801176545e-28,5.454324311952016e-11,-3.7028961036033134e-27,-1.818353465656419e-36,0.0,0.0,-1.3475593021427817e-26,5.168208622736444e-50,2.727150796939726e-05,4.894882040185201e-11,2.4455207552933375e-27,3.520535239476459e-36,-4.3125584545272404e-30,-2.0789255939091475e-37,1.025832626572193e-53,-1.583392259651723e-36,-2.650463463957152e-35,-1.2481578997777017e-27,-5.121550311558332e-27,8.54362776923322e-28,-4.4531912119319834e-39,3.590331887431087e-74,8.039561920428723e-58,-1.977779991535325e-42,4.528333125291499e-53,-1.2165046191518036e-62,2.751359349595919e-103,2.2377766985233998e-88,4.315599144170427e-64,-6.532369220862472e-64,-9.757200963386245e-54,1.474150999402068e-77,3.76,0.0,0.4791823098290342,0.9994861141658861,-5.146987679838185e-37,2.68235448727035e-77,0.126994865093581,0.09965687473475882,0.026472979767823996,1.1419974980236088e-06,0.0004601457781690874,0.0003914279902664777,4.99278050524428e-10,3.273998865865512e-11,7.378045822918791e-15,8.020845146257017e-05,5.138792066623942e-12
3.545729755126495e-05,0.6747311361482314,-4.634194274684156e-29,6.195641251714821e-11,-3.6747979914535864e-27,-2.139484707630305e-36,0.0,0.0,-1.1883286878262356e-26,6.441789600628516e-50,3.011997805233279e-05,5.615359175827119e-11,9.408396528694892e-29,4.417077085250151e-36,5.519472338849895e-31,-2.1571493938945923e-38,8.071465188317127e-54,-1.8628816663760186e-36,-1.780345257481712e-34,2.352437343345596e-27,-4.9043292293662526e-27,-1.083231930142873e-27,-6.090984053374488e-40,3.5362113689597082e-74,6.268526292619518e-58,-1.854312798999396e-42,1.7405572994828174e-53,-9.63091310659884e-63,2.82810263754731e-103,1.1557194657294337e-87,5.3804341208151284e-64,-6.224082071916178e-63,1.7348995461523053e-55,2.6078125787907696e-77,3.76,0.0,0.47501629969628345,0.9994822410680284,-6.056495789536085e-37,2.4949392884672065e-77,0.13119232486003807,0.10290499194052072,0.02735840432884433,1.1343260732495377e-06,0.0004601439881746128,0.0004200291080279201,5.359493384251165e-10,3.3171458167500463e-11,7.61267441907233e-15,8.51097352609038e-05,6.1317141699823344e-12
3.673073769062148e-05,0.6752420483057474,6.9965708399194175e-28,7.010036438906396e-11,-3.706517957605852e-27,-2.5247831716780024e-36,0.0,0.0,-8.438216393087662e-27,5.035343627879109e-50,3.313860062987988e-05,6.40891469136769e-11,-2.393085262152678e-27,5.49897853916056e-36,5.9893215965279636e-30,-1.7639155824586876e-37,1.4685227205976104e-53,-2.198222801336844e-36,2.072531902249664e-34,-4.134139599835581e-28,-5.236414385140213e-27,-1.3359181179402026e-28,-3.343985104827738e-39,1.6069167584979677e-74,3.921189346220963e-58,-9.605263816452793e-43,-6.618871802952359e-53,2.9450257331591945e-63,2.872770944123782e-103,-9.83247541629232e-88,-1.0034729410758093e-63,9.035113488212699e-63,1.2842089673870773e-53,3.3121038042309395e-77,3.76,0.0,0.4708865097080391,0.9994782474003903,-7.147756817470505e-37,1.911504333827609e-77,0.13535466277967872,0.10612249094748381,0.028237178109795657,1.126720067025541e-06,0.0004601421427475197,0.00044955836876780706,5.738171546787052e-10,3.35988788843318e-11,7.84472888740387e-15,9.008211479840858e-05,7.269467268916654e-12
3.8004177829978015e-05,0.6757486873643446,-4.827983543266795e-28,7.901701395333194e-11,-3.5999628018735635e-27,-3.048251196406613e-36,0.0,0.0,-1.215156309037571e-26,5.360600466861848e-50,3.6329738936996895e-05,7.279740122707831e-11,1.3659151637957385e-27,6.795828163642135e-36,-5.736767325706944e-30,-4.236533953510691e-37,2.2169288994963e-53,-2.653892150871017e-36,7.581822655053484e-35,-2.5822854608397778e-27,-5.163984264014318e-27,1.4427704580632696e-27,-8.849468440268526e-39,1.0234923829695583e-73,1.327658673657263e-57,-4.2035094349363315e-42,2.837022079951781e-53,-2.1784496348441086e-62,2.9073272036537177e-103,-3.1173392770659595e-88,5.087030966389568e-64,2.8744098757370807e-63,-9.42493487964715e-54,6.130126056408809e-77,3.76,0.0,0.46679262495754303,0.999474134485375,-8.630354332483205e-37,1.497750002941872e-77,0.1394821882930828,0.10930963865399666,0.029109358272164716,1.1191789104526694e-06,0.00046014024249575324,0.0004800079430117599,6.128714085715306e-10,3.402228606583445e-11,8.074238720717079e-15,9.512058069177777e-05,8.566712360292799e-12
3.927761796933455e-05,0.6762510909560647,-4.971898689762073e-28,8.874876612962112e-11,-3.6448167311456864e-27,-3.543350869296296e-36,0.0,0.0,-1.324589001575964e-26,7.317580983169775e-50,3.969558702722194e-05,8.232075977761207e-11,1.4281269239530039e-27,8.340543247888421e-36,-2.821094117121695e-30,2.1010122074726122e-39,2.356350444143076e-53,-3.084747829610452e-36,-4.135908307908742e-34,2.657412784722837e-27,-4.758709725425193e-27,-1.045352845404882e-27,-5.185459187764219e-40,1.333798459965352e-73,1.704582315827325e-57,-5.027281291434442e-42,5.572400387840017e-53,-2.48261588539277e-62,2.9106211050636646e-103,2.853837281869078e-87,1.652446800576403e-63,-1.0798031358466124e-62,-1.0522656652658888e-53,5.505976249130758e-77,3.76,0.0,0.4627343332759331,0.9994699036302501,-1.003259653761426e-36,2.0068878240976433e-77,0.14357520798383913,0.11246669965177272,0.029975001480944244,1.1117020395947835e-06,0.00046013828802030874,0.0005113700513693915,6.531020738898581e-10,3.444171466447125e-11,8.301233011249695e-15,0.00010022032302354448,1.0038963852950605e-11
4.055105810869108e-05,0.6767492963660098,7.987649135594091e-28,9.933847394174348e-11,-3.825057962560944e-27,-4.0512033524891815e-36,0.0,0.0,-8.659127757801572e-27,6.526872792453276e-50,4.323817652291954e-05,9.270207576914155e-11,-2.072679528405461e-27,1.0169587585408484e-35,1.0078494874442205e-29,-8.786838698959196e-38,2.6951454420509005e-53,-3.526617037258599e-36,2.636395345103961e-34,1.0483446648669142e-27,-5.2169891576283474e-27,-9.125299839335314e-28,-1.3042741367141464e-39,3.5276680695065266e-74,1.1072163954296794e-57,-5.333054139665756e-43,-7.465019642976873e-53,9.193912058347335e-63,2.921842425195383e-103,-8.516939866202437e-88,-1.9129381126469556e-63,1.0039060110703318e-62,1.828958272153769e-53,2.115824266133309e-77,3.76,0.0,0.45871132520843855,0.9994655561273521,-1.1470948863019453e-36,2.6005092920935548e-77,0.1476340256090606,0.11559393624562565,0.03083416390894725,1.1042888954378673e-06,0.00046013627991530295,0.0005436369644948527,6.944991888706454e-10,3.485719933112638e-11,8.525740457263888e-15,0.00010537672418113021,1.1702601167337912e-11
4.1824498248047615e-05,0.6772433405360314,2.546083373547264e-29,1.1082939874194405e-10,-3.727563799532209e-27,-4.777918345384398e-36,0.0,0.0,-1.0356976665521495e-26,5.338302773654683e-50,4.6959383122962685e-05,1.0398461075673229e-10,-1.5574034153962717e-28,1.2323193325623594e-35,-5.967520438203217e-30,-7.996236399843634e-37,3.2805617984017164e-53,-4.159106069921471e-36,3.891162145360569e-34,-4.226466056258907e-27,-5.337291273507301e-27,2.0671052379168508e-27,-1.61738836263624e-38,2.6849675684699805e-73,1.679848785308855e-57,-7.498680221369813e-42,-1.046815722943029e-53,-3.3750150814463107e-62,3.035655701902331e-103,-2.144275400588903e-87,-3.045029264289022e-64,1.0603823418456497e-62,-2.3951051700587254e-56,3.810059656147689e-77,3.76,0.0,0.4547232939907818,0.999461093254289,-1.3529186621765271e-36,2.5277398453791693e-77,0.15165894212944164,0.11869160847304043,0.031686901241083816,1.0969389238463544e-06,0.000460134218768091,0.0005768010030384045,7.370528561406857e-10,3.526877441766597e-11,8.747789369560422e-15,0.00011058535194528798,1.3574879454184615e-11
4.309793838740415e-05,0.6777332600683643,-9.012433370537165e-28,1.2326517218513857e-10,-3.620156193757333e-27,-5.490617618693098e-36,0.0,0.0,-1.4065337394992454e-26,7.39636424378674e-50,5.0860932876324845e-05,1.162119966231996e-10,1.912622699794371e-27,1.484556624239834e-35,-9.165675309202956e-30,-4.85256526428074e-38,3.3056097924546932e-53,-4.77925869126097e-36,-8.3083977825206e-34,2.1531410937753983e-27,-4.641732790954267e-27,-5.853706766352716e-28,-2.396152606285775e-39,4.804812373639238e-73,2.36822957147412e-57,-1.3439097479398578e-41,8.9788147278303e-53,-6.636617870394485e-62,3.134095939623355e-103,6.159031088563296e-87,4.089651036723386e-63,-1.390391635087799e-62,-2.545769414178797e-53,6.598403238325561e-77,3.76,0.0,0.4507699355257872,0.9994565162741383,-1.5547724084702486e-36,2.094056666638451e-77,0.15565025573886657,0.12175997412358174,0.03253326867860079,1.0896515755172768e-06,0.0004601321051593623,0.0006108545375893434,7.807532426445615e-10,3.56764739794331e-11,8.967407678010917e-15,0.00011584195281932675,1.567393945842085e-11
4.437137852676068e-05,0.6782190912292085,4.4569064724561435e-28,1.3668975988368653e-10,-3.825848910999973e-27,-6.143625822863518e-36,0.0,0.0,-1.0021041982606798e-26,7.874497973808502e-50,5.494440822981249e-05,1.2942819923631678e-10,-7.598662324881083e-28,1.7785103944310384e-35,1.586598796284288e-29,2.7178169448480074e-37,3.2580785877217446e-53,-5.3472567018138e-36,1.527406018789334e-34,3.626572467400464e-27,-5.1141581140665754e-27,-2.1101291019834296e-27,6.078463705930142e-39,1.577149564161992e-73,1.590382126782683e-57,1.2364298944099405e-42,-5.652588019537231e-53,-7.091974807139022e-64,3.157328291267754e-103,8.728529649146059e-88,-2.3592923166667433e-63,7.393673003258225e-63,1.3432546870625696e-53,5.7339913499983994e-77,3.76,0.0,0.44685094836019085,0.9994518264356435,-1.7397187831944596e-36,2.0670386863100135e-77,0.1596082618935808,0.12479928875814078,0.03337332094328461,1.0824263059414248e-06,0.00046012993966319603,0.0006457899886105866,8.25590579561816e-10,3.608033177784066e-11,9.184622937739876e-15,0.0001211424455907498,1.801881655407747e-11
4.5644818666117216e-05,0.6787008699522563,6.606422820601757e-28,1.5114742667632424e-10,-3.8575307022032856e-27,-7.154046192716397e-36,0.0,0.0,-8.545114962616054e-27,5.908399123867486e-50,5.921125385783886e-05,1.43677483720307e-10,-1.3053332350576042e-27,2.1194626452894853e-35,-8.750275017312144e-31,-1.4035951884464485e-36,3.8438235878718005e-53,-6.226571580578719e-36,1.1660540933980037e-33,-5.749291287243067e-27,-5.594388178489133e-27,2.4982645895570627e-27,-2.7234961142662467e-38,6.046898616915821e-73,1.735441517745702e-57,-9.284155658669119e-42,-6.429994648825319e-53,-5.188721349746591e-62,3.2275500253745325e-103,-6.947261358867865e-87,-3.429641095712278e-63,1.932147879354784e-62,1.7199533345106898e-53,5.410836500908569e-77,3.76,0.0,0.44296603366165477,0.9994470249734039,-2.025890767809989e-36,2.359905514583473e-77,0.16353325334093488,0.1278098057280218,0.03420711228162769,1.0752625753615162e-06,0.0004601277228471769,0.0006815998263652252,8.715551622137227e-10,3.648038128288168e-11,9.399462335214559e-15,0.00012648291511727387,2.0629448975184755e-11
4.691825880547375e-05,0.6791786318421698,-8.929567961895599e-28,1.6668270344782168e-10,-3.658160429151738e-27,-8.211795576616078e-36,0.0,0.0,-1.3631108944281826e-26,7.305071673674212e-50,6.36627822818183e-05,1.5900438127818444e-10,1.0279465703327521e-27,2.5131577978503604e-35,-1.9647572744032997e-29,-4.152756988658086e-37,4.200695304894505e-53,-7.146961335284087e-36,-1.3526743793193494e-33,3.632928547667606e-29,-4.53760518303389e-27,5.945619555478763e-28,-1.1303021842932925e-38,1.5950448228210373e-72,2.8569598601276037e-57,-3.3960039017333906e-41,1.0139432096326313e-52,-1.6441996640129153e-61,3.3432189392609597e-103,1.1033190689726187e-86,7.84479358718656e-63,-1.4046644433520772e-62,-3.5076738052344013e-53,8.059765395639066e-77,3.76,0.0,0.4391148951959776,0.9994421131080657,-2.3254669938859803e-36,1.6939892066699872e-77,0.1674255201477096,0.1307917761938697,0.035034696468958675,1.0681598487259579e-06,0.0004601254552724971,0.000718276570835335,9.186373499600326e-10,3.687665567553418e-11,9.611952694450209e-15,0.00013185960632952176,2.35266852669618e-11
4.819169894483028e-05,0.6796524121780063,-2.5174330619902916e-28,1.8334035543842192e-10,-3.784154853208281e-27,-8.99478526483904e-36,0.0,0.0,-1.226757512283417e-26,8.864323209726396e-50,6.830017928649134e-05,1.754536575040001e-10,9.070001209848283e-28,2.9658236568903094e-35,1.8520303477273275e-29,1.22988020155799e-36,3.7075154121094557e-53,-7.82772488083256e-36,-6.098398047321573e-34,7.428880271451181e-27,-4.85401689502882e-27,-3.677368905927308e-27,2.460006802363951e-38,8.603280984896321e-73,2.1296749179306758e-57,3.0254831171469015e-42,-7.526326261093202e-54,-6.74008554732004e-62,3.4080947125864e-103,6.65926996567408e-87,-3.501851495077647e-64,1.7961804947046795e-63,-5.009839335598075e-54,8.208737780897683e-77,3.76,0.0,0.43529723930450714,0.999437092046507,-2.5472261992545438e-36,1.2293233528268942e-77,0.1712853497280334,0.13374544914443934,0.035856126813536664,1.0611175956517653e-06,0.0004601231374939929,0.0007558127916333273,9.668275660860785e-10,3.726918785030411e-11,9.822120482818483e-15,0.00013726891844295265,2.6732290980994225e-11
4.9465139084186817e-05,0.6801222459165989,1.1228365760590113e-27,2.0116535198428263e-10,-3.934921757453789e-27,-1.0283296755658657e-35,0.0,0.0,-7.658492545605406e-27,7.11480925075545e-50,7.312450914025995e-05,1.9307028212621314e-10,-9.911680392438408e-28,3.4841953533987445e-35,1.1728529687572453e-29,-2.134733588687275e-36,3.709194271781694e-53,-8.948828650855893e-36,2.6444943085597003e-33,-6.127934422383092e-27,-5.9755221810066784e-27,2.297417738908909e-27,-3.8916038167432466e-38,1.2061088602912135e-72,1.5012000774693725e-57,3.49385526982779e-43,-1.1642037900451454e-52,-7.6780543134899636e-62,3.4309058184072516e-103,-1.5896805846981308e-86,-1.0439079026885951e-62,2.5514157737959224e-62,3.3601790931046734e-53,6.14297032339075e-77,3.76,0.0,0.4315127748817462,0.9994319629820199,-2.9121670147600654e-36,1.7715761058659093e-77,0.17511302687089955,0.1366710714152086,0.036671456160610114,1.0541352903850778e-06,0.0004601207700602583,0.0007942011079061127,1.0161162976805714e-09,3.76580104176959e-11,1.00299918167193e-14,0.00014270739937182841,3.026895463759859e-11
5.2012019362899884e-05,0.6810502118380146,4.615204956391137e-27,2.4049810789307575e-10,-2.8865930901966658e-27,-1.6748631980112516e-35,0.0,0.0,1.835791084640062e-26,-1.1162840981962601e-49,8.33376464348312e-05,2.3198630749151942e-10,-6.813266474142168e-27,4.7476508652711417e-35,9.607808290974525e-30,-3.24611096241442e-36,7.380391079569331e-53,-1.4578265967289148e-35,1.4430212995772512e-32,-3.99532146581979e-27,-1.8185835330550084e-26,1.2123253889698573e-27,-6.896968149562388e-38,-1.045566177796965e-71,2.9985050073041855e-57,4.235130925380304e-40,-2.7636451513096632e-52,1.409797839614783e-60,2.0186399166650362e-103,-2.253807712717937e-86,-6.380803871888246e-63,1.2190354464507445e-62,5.061177048201417e-53,-4.0428850143167304e-76,3.76,0.0,0.4240422686536302,0.9994213855505748,-4.743308743292791e-36,2.575666252492504e-76,0.18267305003597495,0.14243914060307417,0.03828402095220225,1.0403484431347626e-06,0.00046011588839083375,0.0008735047504957208,1.1179515738287792e-09,3.842465576634634e-11,1.0438947866867199e-14,0.00015365877114113693,3.843085376958935e-11
5.430421161374164e-05,0.6818722280109973,1.969820761791429e-27,2.803442255042334e-10,7.257586008412761e-28,-2.953597207778e-35,0.0,0.0,3.2489833781450635e-26,-3.3354800170245677e-49,9.317714297471284e-05,2.714573855844788e-10,3.153759884556847e-29,6.18813767523699e-35,7.536571440046858e-30,-3.100738936825466e-36,2.090324799040822e-52,-2.571461759103099e-35,6.765871618290448e-33,3.2376444557551625e-27,-2.993208782408906e-26,-1.55826718516253e-27,-6.466910177247976e-38,-3.081867984207135e-71,1.1533186834008535e-56,8.22883702906002e-40,-1.9245559862983124e-54,3.622533141587661e-60,1.6676084617996666e-102,-9.141538309128154e-86,-5.624957447043359e-63,2.5057444393792193e-62,3.484639506622028e-54,3.362545049919666e-77,3.76,0.0,0.41742945899469663,0.9994115081915148,-8.364982797091133e-36,-4.0444531473274035e-76,0.18936991375422624,0.14753690236287795,0.039714984658323724,1.0281401210202512e-06,0.00046011133044613365,0.0009477191610387544,1.2132661132436681e-09,3.9102271140604275e-11,1.0799409453456162e-14,0.0001635829898214652,4.715545997800012e-11
5.6596403864583396e-05,0.6826819864788399,3.3782452373220423e-28,3.24678315065283e-10,5.776627570183534e-27,-4.2193993999615733e-35,0.0,0.0,4.8620741130825994e-26,-7.980631143718828e-49,0.00010363381225811288,3.1541645626840946e-10,4.856023244727349e-27,7.971586334856301e-35,-9.450324527526214e-29,-1.2200544332344198e-35,5.190464689621153e-52,-3.67341373473559e-35,-1.030812377689827e-32,-4.15997521314993e-26,-4.173754642911446e-26,2.0621119390721214e-26,-2.338086528767614e-37,1.764401870199233e-71,2.852403903922041e-56,8.68398401254714e-40,5.543717703113325e-52,-4.2484902510383884e-61,4.118128073712864e-102,-2.4512764119026045e-85,-1.177738535085052e-62,1.128827204748857e-61,2.483341041350108e-52,6.862986378544876e-76,3.76,0.0,0.41091977678875236,0.9994012988588371,-1.195103393594877e-35,-9.673005977978856e-76,0.19596691545781805,0.1525475222236943,0.04112698224133719,1.0161180604499329e-06,0.0004601066198735772,0.0010245818263296762,1.3119947993746463e-09,3.9768361816634886e-11,1.1152821243947459e-14,0.00017355427478578736,5.734821323801928e-11
5.888859611542515e-05,0.683479679882454,1.2239746433898971e-28,3.737665055084111e-10,6.65600683682292e-27,-7.347920447476329e-35,0.0,0.0,5.056240066590942e-26,-3.908348703865382e-49,0.00011471008935578294,3.641296525848699e-10,-5.600755973870818e-27,1.0158303825305479e-34,-2.0549622332645913e-29,-1.1894158503999374e-35,4.850924298211488e-52,-6.397870518922951e-35,-6.366256581220995e-33,-5.880669903385482e-27,-3.7796672563483383e-26,2.778718025698435e-27,-2.5532677744951482e-37,1.4135217185027011e-70,2.7089420435348817e-56,5.376524851321441e-40,-4.675588233958354e-52,-8.984471210105124e-60,8.10363657555084e-102,-5.1467528067810917e-85,4.3059225634726656e-62,1.0148241265621571e-61,-1.212329065507038e-52,-5.858008832396182e-76,3.76,0.0,0.40451161374547323,0.9993907640436408,-2.081234767588261e-35,4.420260478407439e-76,0.20246562460360762,0.15747236426792038,0.04252030567522766,1.0042793572293975e-06,0.0004601017596575102,0.001104051477285297,1.4140844407318326e-09,4.0423108022837305e-11,1.1499323586110725e-14,0.000183557201997452,6.917534306701791e-11
6.118078836626692e-05,0.6842654977421792,-9.459881366027807e-28,4.2787509237892e-10,5.3895944721099656e-27,-1.0197466750027696e-34,0.0,0.0,4.167628661726139e-26,-4.118879820574019e-50,0.00012640748925956693,4.178632748671806e-10,-1.5349177789676308e-27,1.2815529324629806e-34,7.823177339226314e-29,2.731820655243304e-36,2.4049146731929165e-52,-8.878358715204997e-35,1.2424438848811803e-32,3.822711931633406e-26,-3.5262112596005704e-26,-1.8371585298306285e-26,3.837932862366168e-38,-1.2017982715711841e-70,1.4750623345778212e-56,5.052393880129079e-40,-2.966310345118804e-52,3.375382456772305e-59,2.2249304091720867e-101,-7.494991898926148e-85,-2.67755906817281e-62,-9.170978799244268e-62,-2.552535245723311e-52,7.731141294303926e-76,3.76,0.0,0.3982033866564582,0.9993799101080101,-2.8881674940650224e-35,8.323045308977379e-76,0.20886758515660267,0.16231277140547246,0.04389524238526468,9.926211526061917e-07,0.0004600967527228309,0.0011860873549545308,1.5194825029909742e-09,4.10666871942939e-11,1.1839053568611868e-14,0.00019357752564799424,8.281301315651262e-11
6.347298061710868e-05,0.6850396264988642,4.159231094971859e-28,4.872701646104816e-10,4.7034410674063405e-27,-1.4750479931842726e-34,0.0,0.0,3.8987381245212137e-26,2.0281138278119625e-49,0.0001387266776829163,4.768834175902873e-10,8.683140877213616e-27,1.6017791603587495e-34,-5.861042754785489e-29,-1.6292604428639322e-35,-1.0358722105242911e-51,-1.2841976776404944e-34,-6.729919345729539e-34,-2.8381676779696846e-26,-3.859941863630742e-26,1.4077107328529644e-26,-3.115448619794892e-37,-2.602230221182237e-70,-5.460690340435787e-56,5.0653233121500295e-40,5.0140254608196895e-52,7.665582443324248e-59,3.8185110062536415e-101,3.32245956879312e-84,6.232501065244194e-62,-1.309250791152506e-62,-1.607794613720146e-52,1.5586188914302452e-75,3.76,0.0,0.3919935370039409,0.9993687432880035,-4.177281955334103e-35,7.207453602121171e-75,0.21517431604923312,0.16707006569995508,0.045252075318931946,9.811406325411569e-07,0.00046009160193652524,0.0012706492077009647,1.6281371053814652e-09,4.169927401539716e-11,1.2172145113241542e-14,0.00020360210137424452,9.84473281705756e-11
6.576517286795044e-05,0.6858022495799557,1.2531496631544731e-27,5.522172637093085e-10,5.280473681532812e-27,-1.9025098116593227e-34,0.0,0.0,4.3676932179555695e-26,2.5577207429890543e-49,0.00015166753718882106,5.414556286330469e-10,-5.9691439406683336e-27,1.984724606041481e-34,-3.4556218857407245e-29,-1.824745583530953e-35,-1.7421022676456743e-51,-1.6561698689602283e-34,-1.8553570041951208e-32,-1.7935065725791566e-26,-3.356820909665041e-26,7.998419771002155e-27,-3.84954977812859e-37,8.990363383735322e-70,-9.537939561535586e-56,-6.523591523665181e-40,-2.780308389107413e-52,8.432879870976465e-59,1.9068755138058503e-100,-3.824146823571533e-84,-8.651570245380482e-62,-7.727125819676832e-61,1.5165321950476346e-52,1.9462654758605134e-74,3.76,0.0,0.38588053057569155,0.9993572696965599,-5.387618598424696e-35,7.627779860138956e-75,0.2213873116295929,0.1717455486898407,0.046591083015735606,9.69835026983288e-07,0.0004600863101091638,0.0013576972882193797,1.7399970168591875e-09,4.2321040461683875e-11,1.2498729063637746e-14,0.00021361881431857758,1.1627432247435827e-10
6.80573651187922e-05,0.6865535474467899,-1.247864852226579e-27,6.229810724166817e-10,6.084537707659642e-27,-2.196190312650554e-34,0.0,0.0,4.383391987950557e-26,1.5665775453304645e-49,0.00016522922902452463,6.118445980221134e-10,-5.9056672467651495e-27,2.4393997943272603e-34,1.1901569348814294e-28,1.4419001896822172e-35,-1.637117108193151e-51,-1.9114227264817192e-34,1.7230854030743562e-32,5.4372167461224e-26,-3.5153321960253075e-26,-2.602848892350888e-26,2.604695039544243e-37,1.987256264047894e-69,-9.441610433770577e-56,5.752005999268684e-41,-2.0851418506725896e-52,7.7281531379353045e-59,4.0961626006596334e-100,-4.614721577950996e-84,-6.37423951276572e-62,3.4114788317861337e-62,2.3089545626773023e-52,1.9504658011817474e-74,3.76,0.0,0.37986285708587936,0.9993454953263219,-6.218856048090189e-35,1.2491144966928375e-74,0.22750804209927925,0.17634050170483742,0.047912539675933424,9.587016092188062e-07,0.0004600808799958383,0.001447192350403027,1.8550116520864019e-09,4.293215584218426e-11,1.2818933270083774e-14,0.00022361651164286801,1.3649993234949762e-10
7.034955736963397e-05,0.6872936976501797,-2.861024988865341e-28,6.998251316835089e-10,6.353804356255614e-27,-2.8064857186249478e-34,0.0,0.0,4.231622392115383e-26,-5.583385343048093e-51,0.00017941025080227637,6.883138749910113e-10,1.3374772348103724e-26,2.9756415269386393e-34,-5.82101073259884e-29,-2.8913255508697904e-35,-1.3478396214052654e-51,-2.4424441327465808e-34,1.4588802289888103e-32,-2.5635796443811065e-26,-4.4065463403236707e-26,1.3243305941681153e-26,-5.527956227987864e-37,2.6069733440095124e-69,-7.2283245638958025e-56,7.041956156579045e-40,4.8457253944920395e-52,2.011399357605419e-59,6.492778647133907e-100,7.083405714695593e-84,1.539122085324076e-61,-2.3265002603068454e-61,-2.957777132521447e-52,-1.622564951126614e-75,3.76,0.0,0.37393902980194466,0.999333426052383,-7.946958207456487e-35,-5.732848475077753e-76,0.23353795394092433,0.1808561861773994,0.04921671522817567,9.477376951798549e-07,0.0004600753142975742,0.0015390956460669821,1.9731310672252712e-09,4.35327868402022e-11,1.3132882672760974e-14,0.00023358493935607722,1.5933995216101607e-10
