Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207)
7.925151175151501e-10,0.8834501486981419,0.0,3.1895208855259547e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9821399891252448,0.9981394447343268,0.0,0.0,0.0003154576417284078,0.00021023196699892526,5.257502173364026e-05,5.26506529958423e-05,0.001860555265513701
8.192686905987174e-10,0.883451786659888,0.0,3.297121405641352e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9821293417343668,0.9981197349151439,0.0,0.0,0.0003261050326064694,0.00021782542433894923,5.437408934850616e-05,5.390551891901401e-05,0.0018802650846908692
8.460222636822847e-10,0.8834534246038771,0.0,3.4047198692942526e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9821186944589185,0.9981012784739691,0.0,0.0,0.0003367523080547151,0.00022544437199287226,5.617439929513728e-05,5.5133536766705494e-05,0.0018987215258605887
8.727758367658521e-10,0.883455062530109,0.0,3.5123164072582945e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.982108047298899,0.9980839957065578,0.0,0.0,0.0003473994680743725,0.0002330882629564879,5.7975924642823265e-05,5.633528047506132e-05,0.0019160042932663461
8.995294098494194e-10,0.8834567004385835,0.0,3.619911141990996e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9820974002543067,0.9980678119772011,0.0,0.0,0.00035804651266667045,0.0002407565619190177,5.977863903656012e-05,5.751131171109263e-05,0.0019321880226177916
9.262829829329867e-10,0.8834583383293014,0.0,3.727504188162627e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9820867533251405,0.998052657396375,0.0,0.0,0.00036869344183283845,0.0002484487450131315,6.158251668474305e-05,5.866218013496391e-05,0.0019473426034383996
9.53036556016554e-10,0.883459976202263,0.0,3.8350956531514256e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9820761065113992,0.9980384665189239,0.0,0.0,0.00037934025557410684,0.00025616429957031926,6.33875323471225e-05,5.9788423656665126e-05,0.001961533480884139
9.797901291001213e-10,0.8834616140574678,0.0,3.94268563750728e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9820654598130816,0.9980251780614507,0.0,0.0,0.00038998695389170677,0.0002639027238814958,6.519366132301788e-05,6.0890568687193116e-05,0.0019748219383519225
9.999999999999999e-10,0.8834632518949165,0.0,4.023959079499677e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9820574172854372,0.9980157030933698,0.0,0.0,0.00039802948153608585,0.0002697632575912017,6.655874953955298e-05,6.170747440533126e-05,0.001984296906428796
1.0065437021836886e-09,0.8834632518949165,0.0,4.050274235385943e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9820548132301864,0.9980127346376723,0.0,0.0,0.0004006335367868701,0.00027166352696272075,6.700087943978329e-05,6.196913038436611e-05,0.001987265362125013
1.033297275267256e-09,0.8834648897146091,0.0,4.1578615349556504e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9820441667627124,0.9980010825105904,0.0,0.0,0.00041128000426082946,0.00027944622832592396,6.880916304151956e-05,6.302461289338607e-05,0.001998917489201472
1.0600508483508233e-09,0.8834665275165459,0.0,4.26544761877789e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9820335204106585,0.9979901713604229,0.0,0.0,0.00042192635631481835,0.0002872503577545323,7.06184889780275e-05,6.405750958225859e-05,0.002009828639363614
1.0868044214343906e-09,0.8834681653007272,0.0,4.373032564163939e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9820228741740233,0.9979799540672972,0.0,0.0,0.0004325725929500706,0.0002950754550838943,7.242883459399766e-05,6.506830327217869e-05,0.002020045932483846
1.113557994517958e-09,0.8834698030671528,0.0,4.480616443508731e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9820122280528055,0.997970386507767,0.0,0.0,0.00044321871416782107,0.0003029210699863994,7.424017771843079e-05,6.605746646299091e-05,0.0020296134920088187
1.1403115676015252e-09,0.8834714408158234,0.0,4.588199324603492e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.982001582047004,0.997961427364265,0.0,0.0,0.000453864719969305,0.0003107867617611897,7.60524966542849e-05,6.702546155383046e-05,0.0020385726355055703
1.1670651406850925e-09,0.8834730785467388,0.0,4.695781270928495e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9819909361566176,0.9979530379466722,0.0,0.0,0.00046451061035575857,0.00031867209912836734,7.786577016834326e-05,6.797274105904795e-05,0.002046962053092782
1.1938187137686599e-09,0.8834747162598992,0.0,4.803362341927211e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9819802903816449,0.9979451820252343,0.0,0.0,0.0004751563853284182,0.0003265766600276008,7.967997748129914e-05,6.889974781951826e-05,0.002054817974525309
1.2205722868522272e-09,0.8834763539553045,0.0,4.910942593263e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9819696447220848,0.9979378256741017,0.0,0.0,0.00048580204488852114,0.0003345000314210366,8.149509825805246e-05,6.980691520943217e-05,0.002062174325652387
1.2473258599357945e-09,0.8834779916329559,0.0,5.018522077059511e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.981958999177936,0.997930937124823,0.0,0.0,0.0004964475890373053,0.0003424418091004243,8.331111259821407e-05,7.069466733866684e-05,0.002069062874925958
1.2740794330193618e-09,0.8834796292928527,0.0,5.126100842125762e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9819483537491974,0.9979244866291506,0.0,0.0,0.0005070930177760089,0.0003504015974983653,8.512800102681274e-05,7.15634192508309e-05,0.0020755133705926978
1.3008330061029291e-09,0.8834812669349955,0.0,5.233678934166935e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9819377084358675,0.9979184463305757,0.0,0.0,0.0005177383311058709,0.0003583790095035946,8.694574448520089e-05,7.241357711707527e-05,0.0020815536691622004
1.3275865791864964e-09,0.8834829045593842,0.0,5.341256395981745e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9819270632379452,0.9979127901440271,0.0,0.0,0.0005283835290281303,0.0003663736662802139,8.876432432215486e-05,7.324553842576152e-05,0.0020872098557056357
1.3543401522700638e-09,0.8834845421660191,0.0,5.448833267647274e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9819164181554293,0.9979074936432231,0.0,0.0,0.0005390286115440274,0.0003743851970907869,9.058372228516538e-05,7.40596921680751e-05,0.002092506356504214
1.381093725353631e-09,0.8834861797549005,0.0,5.556409586692035e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9819057731883185,0.9979025339551879,0.0,0.0,0.0005496735786548025,0.0003824132391232174,9.240392051191404e-05,7.485641901967092e-05,0.002097466044534084
1.4078472984371984e-09,0.8834878173260288,0.0,5.66398538825805e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9818951283366116,0.997897889661473,0.0,0.0,0.0005603184303616961,0.0003904574373213279,9.422490152193227e-05,7.563609151843592e-05,0.002102110338243368
1.4346008715207657e-09,0.8834894548794033,0.0,5.771560705252596e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9818844836003074,0.9978935407056632,0.0,0.0,0.0005709631666659498,0.0003985174442190601,9.604664820843832e-05,7.639907423845135e-05,0.002106459294047889
1.4881080176879003e-09,0.8834927299328943,0.0,5.986710006803045e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9818631944739018,0.997885654892302,0.0,0.0,0.0005922522930715045,0.00041468353123873004,9.969237200490742e-05,7.787638982786697e-05,0.0021143451073982003
1.5362644492383215e-09,0.8834956774203223,0.0,6.180343010162657e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9818440346548014,0.9978793914543878,0.0,0.0,0.0006114121121719359,0.0004292837392731698,0.00010297597779245786,7.915239510630839e-05,0.00212060854530291
1.5844208807887428e-09,0.8834986248502329,0.0,6.373974867241732e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9818248752095862,0.997873826654611,0.0,0.0,0.0006305715573871374,0.0004439300938257405,0.00010626181458024194,8.037964898115484e-05,0.0021261733450699113
1.632577312339164e-09,0.8835015722226273,0.0,6.567605705915161e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.981805716138249,0.9978688825554487,0.0,0.0,0.0006497306287243619,0.0004586208223268713,0.00010954979509951404,8.156001129797663e-05,0.0021311174442226063
1.6807337438895852e-09,0.8835045195375061,0.0,6.761235639782267e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9817865574407825,0.997864489920089,0.0,0.0,0.000668889326190867,0.00047335421983394857,0.00011283983541102966,8.269527094588883e-05,0.002135510079572417
1.7288901754400064e-09,0.8835074667948715,0.0,6.954864769765062e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9817673991171795,0.9978605872383172,0.0,0.0,0.0006880476497939133,0.00048812864644906604,0.00011613185477791245,8.378714856693479e-05,0.0021394127613345933
1.7770466069904276e-09,0.8835104139947237,0.0,7.148493185526544e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9817482411674328,0.9978571198620945,0.0,0.0,0.0007072055995407642,0.0005029425248366433,0.00011942577554343835,8.483729916068268e-05,0.0021428801375477026
1.8252030385408488e-09,0.8835133611370642,0.0,7.342120966731105e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9817290835915348,0.9978540392373543,0.0,0.0,0.000726363175438687,0.0005177943378350953,0.0001227215230134503,8.584731459014134e-05,0.002145960762278153
1.87335947009127e-09,0.883516308221894,0.0,7.535748184158646e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9817099263894786,0.9978513022249771,0.0,0.0,0.0007455203774949508,0.0005326826261615601,0.00012601902534335396,8.681872599003661e-05,0.0021486977746457345
1.9215159016416914e-09,0.8835192552492145,0.0,7.729374900693793e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9816907695612567,0.9978488704978713,0.0,0.0,0.0007646772057168282,0.0005476059862042898,0.00012931821342943025,8.775300608310806e-05,0.0021511295017418402
1.969672333192113e-09,0.8835222022190263,0.0,7.923001172205809e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9816716131068619,0.9978467100046904,0.0,0.0,0.0007838336601115936,0.0005625630678990859,0.00013261902080428464,8.865157140822295e-05,0.0021532899949130904
2.0178287647425343e-09,0.883525149131331,0.0,8.116627048331853e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9816524570262869,0.9978447904924463,0.0,0.0,0.000802989740686524,0.000577552572686286,0.0001359213835362634,8.951578446397463e-05,0.002155209507147456
2.0659851962929557e-09,0.8835280959861295,0.0,8.310252573172884e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9816333013195246,0.9978430850823659,0.0,0.0,0.0008221454474488986,0.0005925732515456776,0.00013922524013270534,9.034695577051555e-05,0.0021569149172182703
2.114141627843377e-09,0.8835310427834229,0.0,8.503877785911297e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9816141459865675,0.997841569893456,0.0,0.0,0.0008413007804059984,0.0006076239031065418,0.0001425305314468932,9.114634585256318e-05,0.0021584301061185096
2.1622980593937985e-09,0.8835339895232125,0.0,8.697502721359192e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9815949910274083,0.997840223708347,0.0,0.0,0.000860455739565106,0.00062270337182994,0.00014583720058856156,9.191516714660416e-05,0.002159776291217803
2.21045449094422e-09,0.8835369362054991,0.0,8.891127410445559e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9815758364420398,0.9978390276763542,0.0,0.0,0.0008796103249335063,0.0006378105462603365,0.0001491451928378183,9.26545858353512e-05,0.002160972323200912
2.2586109224946414e-09,0.8835398828302841,0.0,9.084751880649418e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9815566822304549,0.997837965049486,0.0,0.0,0.0008987645365184852,0.0006529443573438461,0.00015245445556234655,9.336572361229232e-05,0.0021620349500594666
2.3067673540450628e-09,0.8835428293975686,0.0,9.278376156384794e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9815375283926462,0.9978370209478172,0.0,0.0,0.0009179183743273306,0.0006681037768106001,0.00015576493813776275,9.404965937896761e-05,0.002162979051718389
2.354923785595484e-09,0.8835457759073537,0.0,9.472000259342656e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9815183749286062,0.9978361821510783,0.0,0.0,0.0009370718383673313,0.0006832878156188349,0.00015907659187101438,9.4707430877482e-05,0.0021638178484476842
2.4030802171459056e-09,0.8835487223596401,0.0,9.665624208794608e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9814992218383276,0.9978354369135559,0.0,0.0,0.0009562249286457777,0.0006984955224583678,0.0001623893699267009,9.534003626070889e-05,0.002164563085960554
2.451236648696327e-09,0.8835516687544296,0.0,9.859248021862697e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9814800691218035,0.9978347747996583,0.0,0.0,0.0009753776451699613,0.0007137259823111751,0.00016570322725620616,9.594843560257975e-05,0.002165225199848211
2.4993930802467485e-09,0.883554615091723,0.0,1.0052871713759146e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9814609167790262,0.9978341865377983,0.0,0.0,0.0009945299879471742,0.0007289783150668743,0.00016901812052953403,9.65335523507656e-05,0.002165813461698659
2.54754951179717e-09,0.8835575613715216,0.0,1.0246495297999397e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9814417648099888,0.997833663890546,0.0,0.0,0.0010136819569847104,0.0007442516741910154,0.0001723340080697438,9.709627472395059e-05,0.00216633610894141
2.5957059433475913e-09,0.8835605075938261,0.0,1.0440118786591392e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9814226132146836,0.997833199539267,0.0,0.0,0.0010328335522898637,0.0007595452454441728,0.0001756508497898872,9.763745705580294e-05,0.0021668004602107306
2.6438623748980127e-09,0.8835634537586378,0.0,1.0633742190203723e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9814034619931035,0.9978327869816384,0.0,0.0,0.0010519847738699288,0.0007748582456499082,0.00017896860713235058,9.815792108766987e-05,0.0021672130178295576
2.692018806448434e-09,0.8835663998659584,0.0,1.0827365518315012e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9813843111452413,0.9978324204406036,0.0,0.0,0.0010711356217322028,0.0007901899215097371,0.00018228724301051213,9.865845721195321e-05,0.0021675795588546854
2.7401752379988555e-09,0.883569345915788,0.0,1.102098877934663e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9813651606710895,0.9978320947834801,0.0,0.0,0.001090286095883981,0.0008055395484633058,0.00018560672175262427,9.913982566805095e-05,0.002167905215968292
2.788331669549277e-09,0.8835722919081286,0.0,1.1214611980780628e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9813460105706409,0.9978318054500871,0.0,0.0,0.0011094361963325614,0.0008209064295920477,0.0001889270090478375,9.960275769267593e-05,0.002168194549351775
2.8364881010996984e-09,0.8835752378429808,0.0,1.1408235129264516e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9813268608438881,0.9978315483888843,0.0,0.0,0.0011285859230852418,0.0008362898945646669,0.00019224807189428244,0.00010004795662629218,0.002168451610544955
2.88464453265012e-09,0.883578183720346,0.0,1.1601858230704333e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9813077114908241,0.9978313200002382,0.0,0.0,0.0011477352761493193,0.0008516892986228453,0.0001955698785491332,0.00010047609897734073,0.0021686799991811625
2.9328009642005412e-09,0.883581129540225,0.0,1.179548129034736e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9812885625114413,0.9978311170860177,0.0,0.0,0.0011668842555320935,0.0008671040216056522,0.00019889239848057562,0.00010088783544586532,0.002168882913392217
