Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577)
2.918082549874931e-09,0.6034486360393354,0.0,4.631721889228048e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.8366371224059305e-19,4.208904608441468e-30,0.0,3.49348396657264e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411806509759283,0.9998155644209105,0.0,0.0,1.1582382346312614e-06,7.978984027638923e-07,2.653160653093967e-07,9.502349335395488e-08,0.000184435579076021,1.0518125088845031e-14,4.4980343478576764e-24,2.3921190156597885e-13,3.187371088222015e-20,2.5911116905952064e-14,2.440002291475201e-36,3.2296930715839733e-35
2.9833286790431843e-09,0.6034486388801242,0.0,4.735281310256056e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.9649357479149691e-19,4.6039874055441286e-30,0.0,3.903259173008597e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411806250786142,0.9998155539185908,0.0,0.0,1.1841355492319912e-06,8.166279791354853e-07,2.712592155471116e-07,9.624807616330449e-08,0.00018444608139521067,1.1003189840851044e-14,4.809821097871221e-24,2.428229795417635e-13,3.273259761881877e-20,2.7112806280422356e-14,2.761441169206769e-36,3.6095226486040316e-35
3.0485748082114375e-09,0.603448641720913,0.0,4.838840730287643e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.0991177134618444e-19,5.0263534081484576e-30,0.0,4.350534524814388e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411805991813011,0.9998155451285032,0.0,0.0,1.2100328629390775e-06,8.353842384455243e-07,2.772026923322798e-07,9.744564863625763e-08,0.00018445487148213466,1.1499508822084335e-14,5.135811072176512e-24,2.4635444616895005e-13,3.359285525700139e-20,2.8342407466516333e-14,3.117231130406696e-36,4.0243290763216585e-35
3.1138209373796907e-09,0.6034486445617017,0.0,4.942400149485269e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.239318195755917e-19,5.4772398424721435e-30,0.0,4.837814816093613e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411805732839888,0.9998155377714883,0.0,0.0,1.2359301757525364e-06,8.541665921402317e-07,2.8314648845808056e-07,9.861680653162926e-08,0.00018446222849620417,1.2007097651986484e-14,5.476329223543092e-24,2.498080499928771e-13,3.4454455216116955e-20,2.959995836435367e-14,3.510230400579699e-36,4.4764781979752946e-35
3.179067066547944e-09,0.6034486474024902,0.0,5.045959567984913e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.385672553295046e-19,5.957912057603051e-30,0.0,5.367712572038922e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411805473866774,0.9998155316138959,0.0,0.0,1.261827487672382e-06,8.729744646473797e-07,2.8909059687665035e-07,9.976213246776499e-08,0.0001844683860882485,1.2525971605477862e-14,5.831700905698365e-24,2.531855025824694e-13,3.5317369880611336e-20,3.088549619642242e-14,3.943470625646393e-36,4.968440231803292e-35
3.244313195716197e-09,0.6034486502432787,0.0,5.1495189859003726e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.538316323069773e-19,6.469663562952267e-30,0.0,5.942950192581764e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411805214893669,0.9998155264601787,0.0,0.0,1.2877247986986295e-06,8.918072930899652e-07,2.9503501069557676e-07,1.0088219621237174e-07,0.0001844735398047423,1.3056145620556522e-14,6.202251863375431e-24,2.5648847900740045e-13,3.6181572448126193e-20,3.2199057501481853e-14,4.420163660737472e-36,5.502791981466886e-35
3.3095593248844504e-09,0.6034486530840669,0.0,5.253078403326893e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.697385217245318e-19,7.01381606501916e-30,0.0,6.566362087711403e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411804955920572,0.9998155221466797,0.0,0.0,1.313622108831294e-06,9.106645270061957e-07,3.0097972317447067e-07,1.0197755496595987e-07,0.00018447785330317243,1.359763430572956e-14,6.588308222580465e-24,2.597186183734843e-13,3.704703681063743e-20,3.3540678131229213e-14,4.943708483151503e-36,6.082219040200557e-35
3.3748054540527036e-09,0.6034486559248552,0.0,5.356637820344191e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.863015119833478e-19,7.591719503465354e-30,0.0,7.240896804405629e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411804696947485,0.999815518536421,0.0,0.0,1.3395194180703886e-06,9.295456280756475e-07,3.069247277216127e-07,1.030487536390363e-07,0.00018448146356085017,1.4150451947280671e-14,6.990196481074818e-24,2.6287752440310414e-13,3.791373746251862e-20,3.49103932493716e-14,5.5176982290391266e-36,6.709517988500489e-35
3.440051583220957e-09,0.6034486587656435,0.0,5.4601972370189886e-18,0.0,0.0,0.0,0.0,0.0,0.0,3.035342083365111e-19,8.204752086496855e-30,0.0,7.96961914511688e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411804437974409,0.9998155155147527,0.0,0.0,1.365416726415928e-06,9.484500698514666e-07,3.128700178906744e-07,1.0409632512318291e-07,0.00018448448522873597,1.4714612516377356e-14,7.408243499067234e-24,2.6596676604996114e-13,3.878164943058679e-20,3.630823733280137e-14,6.145927353394386e-36,7.387598585169754e-35
3.50529771238921e-09,0.6034486616064315,0.0,5.563756653407133e-18,0.0,0.0,0.0,0.0,0.0,0.0,3.2145023255726267e-19,8.854320325555412e-30,0.0,8.755712277762165e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.741180417900134,0.9998155129857121,0.0,0.0,1.3913140338679247e-06,9.673773374984773e-07,3.1881558737751176e-07,1.0512079055615434e-07,0.0001844870142685367,1.5290129676021348e-14,7.84277649011162e-24,2.6898787813717485e-13,3.965074822165362e-20,3.773424417458675e-14,6.832398912895504e-36,8.119485951547155e-35
3.5705438415574633e-09,0.6034486644472195,0.0,5.6673160695553696e-18,0.0,0.0,0.0,0.0,0.0,0.0,3.400632226090763e-19,9.541859069321896e-30,0.0,9.602479837169182e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.741180392002828,0.9998155108689841,0.0,0.0,1.417211340426393e-06,9.863269275370675e-07,3.247614300170288e-07,1.0612265958112737e-07,0.0001844891309958101,1.5877016787845715e-14,8.294123012205721e-24,2.719423620089283e-13,4.0521009783643656e-20,3.91884468885056e-14,7.581331971104362e-36,8.908322748754363e-35
3.7010360998939698e-09,0.6034486701287952,0.0,5.874434901281618e-18,0.0,0.0,0.0,0.0,0.0,0.0,3.7943473105721955e-19,1.1036729349436524e-29,0.0,1.1491867637090585e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411803402082188,0.9998155076155635,0.0,0.0,1.4690059508627946e-06,1.0242911161649428e-06,3.3665391077079557e-07,1.0806059100846792e-07,0.00018449238441496508,1.7084952847093134e-14,9.24856855219866e-24,2.7765728704378955e-13,4.226492707063025e-20,4.218156902906786e-14,9.28458446177542e-36,1.0670015974330284e-34
3.818479132396825e-09,0.6034486752422127,0.0,6.060841849344764e-18,0.0,0.0,0.0,0.0,0.0,0.0,4.1738984783522996e-19,1.2526947480555074e-29,0.0,1.343550555751407e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411802935930736,0.999815505530542,0.0,0.0,1.5156210971998144e-06,1.0585304013668114e-06,3.47358018523101e-07,1.0973233581370112e-07,0.00018449446943513787,1.821110864220841e-14,1.016836462497884e-23,2.825872503859781e-13,4.383819618982664e-20,4.4972127353575705e-14,1.1078147179211513e-35,1.2484317233226748e-34
3.933389434382586e-09,0.6034486802453563,0.0,6.243228817731403e-18,0.0,0.0,0.0,0.0,0.0,0.0,4.569174976758728e-19,1.4126891724526678e-29,0.0,1.5582606184404676e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411802479832152,0.9998155040445308,0.0,0.0,1.5612309567162316e-06,1.092094213914154e-06,3.5783205552865704e-07,1.113043374562646e-07,0.00018449595544466974,1.934882172454017e-14,1.1125982615395707e-23,2.8722308540677657e-13,4.5380839317984345e-20,4.779139417779805e-14,1.310252478982936e-35,1.449065167683888e-34
4.048299736368346e-09,0.6034486852484994,0.0,6.425615785885936e-18,0.0,0.0,0.0,0.0,0.0,0.0,4.988857010200206e-19,1.5876015242309884e-29,0.0,1.799493691903584e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411802023733597,0.999815502957612,0.0,0.0,1.6068408134613834e-06,1.125717844332566e-06,3.6830682443041155e-07,1.1281578662377486e-07,0.00018449704236199127,2.0522051704909656e-14,1.2142443179438288e-23,2.916803627758857e-13,4.69266294512017e-20,5.06987407483052e-14,1.5424965049301227e-35,1.674717703704978e-34
4.1632100383541065e-09,0.6034486902516422,0.0,6.6080027538706504e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.433695990117269e-19,1.7783391865639307e-29,0.0,2.069617603310453e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411801567635069,0.9998155021627703,0.0,0.0,1.652450667435331e-06,1.1593989884007368e-06,3.787822970132236e-07,1.1426901574566865e-07,0.0001844978372024163,2.173085973375345e-14,1.3219549018036515e-23,2.959659593089992e-13,4.84754514153767e-20,5.369432002075698e-14,1.8079413313560993e-35,1.9276580874701582e-34
4.278120340339867e-09,0.6034486952547848,0.0,6.790389721731046e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.904444607100294e-19,1.9858370797520457e-29,0.0,2.3711345223696568e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411801111536569,0.9998155015818362,0.0,0.0,1.6980605186381322e-06,1.1931354306554746e-06,3.8925844614879315e-07,1.1566626740669284e-07,0.00018449841813476507,2.297530460593003e-14,1.4359105433825253e-23,3.000864873010122e-13,5.00271934468303e-20,5.677827920999305e-14,2.1102613485041345e-35,2.2102873356186472e-34
4.3930306423256274e-09,0.6034487002579269,0.0,6.972776689500623e-18,0.0,0.0,0.0,0.0,0.0,0.0,6.401856782718443e-19,2.2110577072353412e-29,0.0,2.706684363985295e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411800655438097,0.9998155011572596,0.0,0.0,1.7436703670698437e-06,1.226925040967709e-06,3.997352457537347e-07,1.1700969781281831e-07,0.00018449884270984782,2.425544285159019e-14,1.5562920212168947e-23,3.0404830457897473e-13,5.1581747188648674e-20,5.9950759973285e-14,2.453425502822134e-35,2.5251422739983266e-34
4.507940944311388e-09,0.603448705261069,0.0,7.155163657203989e-18,0.0,0.0,0.0,0.0,0.0,0.0,6.926687622941389e-19,2.4549911997911148e-29,0.0,3.0790481633072436e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411800199339654,0.9998155008467838,0.0,0.0,1.7892802127305201e-06,1.2607657712570454e-06,4.102126707493467e-07,1.183013801169049e-07,0.00018449915318391886,2.5571328823370455e-14,1.6832803507005643e-23,3.078575242347104e-13,5.313900770316953e-20,6.321189859789139e-14,2.841712359173821e-35,2.87489906027969e-34
4.622851246297148e-09,0.6034487102642105,0.0,7.337550624859039e-18,0.0,0.0,0.0,0.0,0.0,0.0,7.479693373168733e-19,2.7186553580352145e-29,0.0,3.4911514238437816e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411799743241239,0.9998155006196677,0.0,0.0,1.834890055620213e-06,1.2946556523345165e-06,4.206906970229512e-07,1.1954330761460224e-07,0.00018449938029826813,2.6923014780184266e-14,1.8170567731150122e-23,3.1152002400476534e-13,5.469887346806836e-20,6.656182618743689e-14,3.279725510218834e-35,3.26237668070091e-34
4.737761548282909e-09,0.6034487152673518,0.0,7.519937592478773e-18,0.0,0.0,0.0,0.0,0.0,0.0,8.061631374836285e-19,3.0030956933368696e-29,0.0,3.9460674392187534e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411799287142851,0.9998155004535942,0.0,0.0,1.8804998957389725e-06,1.328592790864262e-06,4.311693013906903e-07,1.207373968198634e-07,0.00018449954637013124,2.8310550967856805e-14,1.957802745073393e-23,3.1504145529288213e-13,5.626124634687408e-20,7.000066884470409e-14,3.772409320947983e-35,3.6905404210841097e-34
4.852671850268669e-09,0.6034487202704928,0.0,7.702324560072705e-18,0.0,0.0,0.0,0.0,0.0,0.0,8.673260023559229e-19,3.309385467196162e-29,0.0,4.4470205884196326e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411798831044493,0.999815500332224,0.0,0.0,1.9261097330868473e-06,1.362575366440306e-06,4.416484615617306e-07,1.2188549042395512e-07,0.00018449966773856778,2.97339856967053e-14,2.1056999283648784e-23,3.1842725185618286e-13,5.782603154488635e-20,7.352854785095145e-14,4.3250650069874903e-35,4.162505311690014e-34
4.96758215225443e-09,0.6034487252736336,0.0,7.884711527647862e-18,0.0,0.0,0.0,0.0,0.0,0.0,9.31533872878353e-19,3.6386257291105534e-29,0.0,4.997389604136743e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411798374946161,0.9998155002435154,0.0,0.0,1.971719567663884e-06,1.3966016287764928e-06,4.521281561038548e-07,1.2298936013992097e-07,0.00018449975644532565,3.119336541611615e-14,2.260930180192625e-23,3.2168263817388033e-13,5.939313755915122e-20,7.71455798418427e-14,4.943367048964879e-35,4.681539545299839e-34
5.08249245424019e-09,0.6034487302767739,0.0,8.067098495209389e-18,0.0,0.0,0.0,0.0,0.0,0.0,9.9886278749208e-19,3.99194535297682e-29,0.0,5.600710814077718e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411797918847858,0.9998155001786388,0.0,0.0,2.017329399470127e-06,1.4306698950058903e-06,4.626083644103919e-07,1.240507094362392e-07,0.00018449982132008892,3.268873478621679e-14,2.4236755437924958e-23,3.248126375033408e-13,6.096247612144386e-20,8.085187697932288e-14,5.633379941408137e-35,5.2510678681706174e-34
5.1974027562259506e-09,0.6034487352799139,0.0,8.249485462761033e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0693888783932225e-18,4.370501072093317e-29,0.0,6.260681355399492e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411797462749582,0.9998155001311804,0.0,0.0,2.0629392285056187e-06,1.4647785470844464e-06,4.730890666684264e-07,1.250711761649521e-07,0.00018449986877650895,3.422013674678093e-14,2.5941182394144137e-23,3.2782207962577755e-13,6.253396213107563e-20,8.464754711868473e-14,6.401575271182592e-35,5.874674943747372e-34
5.427223360197472e-09,0.6034487452861934,0.0,8.614259397844668e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.2203375654971865e-18,5.208087223627013e-29,0.0,7.766182058050307e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411796550553117,0.9998155000714112,0.0,0.0,2.1541588782645137e-06,1.5331108460903788e-06,4.940518775768707e-07,1.2699570006156742e-07,0.00018449992854173194,3.7391201985077046e-14,2.958825341956486e-23,3.334976876387573e-13,6.568305144327258e-20,9.250741724202417e-14,8.200540637372276e-35,7.299283511825245e-34
5.657043964168994e-09,0.6034487552924714,0.0,8.979033332912983e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.384990733508681e-18,6.161196484085752e-29,0.0,9.546805423303148e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411795638356763,0.999815500039955,0.0,0.0,2.245378516940882e-06,1.6015867854910153e-06,5.15016445069418e-07,1.2877481585706436e-07,0.00018449995999378184,4.0706872694573516e-14,3.356512469140085e-23,3.387445065591208e-13,6.883978501072016e-20,1.0072597292743223e-13,1.0400847507744635e-34,8.987366951871332e-34
5.886864568140516e-09,0.6034487652987482,0.0,9.34380726797397e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.5639604646840991e-18,7.240088931963162e-29,0.0,1.1638239406016486e-59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411794726160521,0.9998155000232417,0.0,0.0,2.3365981445350146e-06,1.6701955117706173e-06,5.359826362449938e-07,1.3041950993520857e-07,0.0001844999767027029,4.4167436904119325e-14,3.7886429122331024e-23,3.4359493372919976e-13,7.200358771844317e-20,1.0930393780469808e-13,1.307074006057731e-34,1.0973696356009483e-33
6.1166851721120375e-09,0.6034487753050238,0.0,9.708581203032013e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.7578600274952896e-18,8.455473325612091e-29,0.0,1.4079044331233904e-59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411793813964391,0.9998155000139312,0.0,0.0,2.4278177610471783e-06,1.7389269913350847e-06,5.569503282424465e-07,1.3193993872070282e-07,0.00018449998600902087,4.777316088241732e-14,4.2566820402626546e-23,3.480789190704017e-13,7.517392693203687e-20,1.1824198083677647e-13,1.6286725298616333e-34,1.3295914935302871e-33
6.346505776083559e-09,0.6034487853112984,0.0,1.0073355138089235e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.9673037873040416e-18,9.818507935583919e-29,0.0,1.6910749291502083e-59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411792901768376,0.9998155000085706,0.0,0.0,2.5190373664776204e-06,1.8077719487912617e-06,5.779194074847798e-07,1.3334549115545772e-07,0.00018449999136485256,5.152429077604795e-14,4.7620970857245903e-23,3.522241493214243e-13,7.835030964557903e-20,1.275407204154654e-13,2.013419613914662e-34,1.5994638924812205e-33
6.576326380055081e-09,0.6034487953175716,0.0,1.0438129073146645e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.1929071234888656e-18,1.1340801316668286e-28,0.0,2.0177946905793354e-59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411791989572472,0.9998155000056168,0.0,0.0,2.610256960826573e-06,1.8767218096938985e-06,5.988897689780901e-07,1.3464484665252175e-07,0.0001844999943137096,5.542105412892458e-14,5.306356945833098e-23,3.560562189235865e-13,8.153227973152504e-20,1.372007281645884e-13,2.47080732503686e-34,1.911355674110709e-33
6.806146984026603e-09,0.6034488053238436,0.0,1.0802903008204927e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.4352863525984202e-18,1.303441302360882e-28,0.0,2.392838644662272e-59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411791077376679,0.9998155000041034,0.0,0.0,2.701476544094248e-06,1.945768647465918e-06,6.198613156616053e-07,1.3584602882560866e-07,0.00018449999582231152,5.946366129099232e-14,5.890931998286606e-23,3.595987884475174e-13,8.471941531702858e-20,1.4722253247264746e-13,3.011346533862736e-34,2.2699526392725334e-33
7.035967587998124e-09,0.6034488153301143,0.0,1.1167676943264641e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.695058657350645e-18,1.4911854272166877e-28,0.0,2.8213065300111553e-59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411790165180999,0.9998155000032871,0.0,0.0,2.792696116280842e-06,2.014905134368679e-06,6.408339578073183e-07,1.3695645511905843e-07,0.00018449999663335787,6.365230671944277e-14,6.517293931120974e-23,3.628737309457188e-13,8.791132628293649e-20,1.5760662176139372e-13,3.646634811656979e-34,2.6802671101777047e-33
7.265788191969646e-09,0.6034488253363839,0.0,1.1532450878326151e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.97284202113176e-18,1.6986088548826728e-28,0.0,3.308631875626725e-59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411789252985431,0.9998155000027635,0.0,0.0,2.8839156773865393e-06,2.0841244962773254e-06,6.618076124662108e-07,1.3798298258612114e-07,0.00018449999715159014,6.798717017894451e-14,7.186915585798161e-23,3.659012669543593e-13,9.110765190337972e-20,1.6835344750247272e-13,4.389426180557101e-34,3.14764731273145e-33
7.495608795941168e-09,0.6034488353426523,0.0,1.1897224813389648e-17,0.0,0.0,0.0,0.0,0.0,0.0,3.269255167480837e-18,1.9270532174018796e-28,0.0,3.860590816424014e-59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411788340789975,0.9998155000024316,0.0,0.0,2.975135227411509e-06,2.1534204708987413e-06,6.827822029566339e-07,1.3893195018249676e-07,0.0001844999974779072,7.246841785050918e-14,7.901270812269446e-23,3.6870008921297976e-13,9.430805865367427e-20,1.7946342700533333e-13,5.253702658826865e-34,3.6777865822197746e-33
7.725429399912689e-09,0.6034488453489194,0.0,1.2261998748455284e-17,0.0,0.0,0.0,0.0,0.0,0.0,3.584917504093251e-18,2.1779054823240563e-28,0.0,4.4833107488138545e-59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411787428594632,0.9998155000022722,0.0,0.0,3.066354766355907e-06,2.2227872691074982e-06,7.03757658390867e-07,1.3980921790370882e-07,0.00018449999763181046,7.709620335760825e-14,8.66183433488412e-23,3.7128747807116655e-13,9.75122381835423e-20,1.9093694599790812e-13,6.2547475437007025e-34,4.276732395891916e-33
7.95525000388421e-09,0.6034488553551853,0.0,1.2626772683523242e-17,0.0,0.0,0.0,0.0,0.0,0.0,3.9204490710143306e-18,2.452598000912159e-28,0.0,5.1832788281385765e-59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.74117865163994,0.9998155000022133,0.0,0.0,3.157574294219879e-06,2.2922195391747383e-06,7.247339132371016e-07,1.4062020299413143e-07,0.00018449999768446995,8.187066871551335e-14,9.470081628360744e-23,3.736794082618357e-13,1.0071990542978996e-19,2.0277436101371916e-13,7.409220397623058e-34,4.950895234297563e-33
8.18507060785573e-09,0.60344886536145,0.0,1.299154661859372e-17,0.0,0.0,0.0,0.0,0.0,0.0,4.27647049275692e-18,2.7526085526889455e-28,0.0,5.967350309056274e-59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411785604204283,0.9998155000021743,0.0,0.0,3.24879381100356e-06,2.3617123337082863e-06,7.45710906914623e-07,1.413699134115924e-07,0.00018449999771741901,8.679194520868274e-14,1.0327488803189023e-22,3.7589064758569047e-13,1.0393079685636704e-19,2.1497600159720374e-13,8.735233713654524e-34,5.707057272577525e-33
8.414891211827251e-09,0.6034488753677135,0.0,1.3356320553666881e-17,0.0,0.0,0.0,0.0,0.0,0.0,4.653602934060306e-18,3.0794603865867423e-28,0.0,6.842756730628709e-59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411784692009277,0.9998155000021303,0.0,0.0,3.3400133167070737e-06,2.431261079108794e-06,7.666885834198023e-07,1.4206297874514658e-07,0.00018449999775527702,9.18601542013735e-14,1.123553249978319e-22,3.7793484808550285e-13,1.0714466882735214e-19,2.2754217234181365e-13,1.0252431228953932e-33,6.552380903693227e-33
