Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939)
7.534060879520352e-09,0.8712390732310972,0.0,8.949783102284599e-11,0.0,0.0,0.0,0.0,0.0,0.0,3.922171987841389e-12,5.77320488875304e-20,0.0,6.283672629797257e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6024042249890723,0.9970220646222647,0.0,0.0,0.004037747722963225,0.00316688396226681,0.000742313449246988,0.0001251643113511075,0.0029779327522988885,1.6613041316990086e-06,7.916677326471254e-12,6.075400150086839e-08,5.02341054870524e-16,5.082671960863336e-09,1.9610923562597716e-19,4.5644814880922745e-18,6.988794506615655e-11,3.467341275149057e-19,4.892358007651586e-12,4.1233140084784542e-25
7.730384251320201e-09,0.8712560913492856,0.0,9.393607393886911e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.244059908621484e-12,6.411623537581338e-20,0.0,7.307274535706739e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6022994120964661,0.9970220644659389,0.0,0.0,0.004142650536643844,0.003251904039133019,0.0007620249180551343,0.000125155587305518,0.0029779327665675473,1.7512242498240426e-06,8.550988761077762e-12,6.076236132984936e-08,5.165693325884406e-16,5.357971757447781e-09,2.275672380397649e-19,5.193591428131509e-18,7.371675714388835e-11,4.023623473647797e-19,5.117949542419404e-12,4.910440034724007e-25
7.92670762312005e-09,0.8712731068954841,0.0,9.848165189390879e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.583149360828514e-12,7.101714576630292e-20,0.0,8.465610951566455e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6021946174404742,0.9970220643120051,0.0,0.0,0.004247537496106337,0.003336907728836665,0.0007817340293571923,0.0001251449866742782,0.002977932774689085,1.8435267147670814e-06,9.217714548951058e-12,6.076922672648705e-08,5.307944877977952e-16,5.6405496194291625e-09,2.630688224911371e-19,5.8897633558883485e-18,7.764954962798577e-11,4.651377779414495e-19,5.346868631801776e-12,5.821961793890888e-25
8.1230309949199e-09,0.8712901198701439,0.0,1.0313454000518633e-10,0.0,0.0,0.0,0.0,0.0,0.0,4.9398890998389455e-12,7.846201470652548e-20,0.0,9.772396995839897e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6020898410179238,0.9970220641581682,0.0,0.0,0.004352408604130547,0.0034218947362340134,0.0008014407396123677,0.00012513285143779412,0.0029779327789600427,1.9382111320865016e-06,9.917592897504604e-12,6.077486949259842e-08,5.450164394886403e-16,5.930403393511557e-09,3.030100414428456e-19,6.658143333844374e-18,8.16863909633398e-11,5.357593782859947e-19,5.579021560941164e-12,6.8736322613205445e-25
8.319354366719748e-09,0.8713071302737145,0.0,1.0789471304926614e-10,0.0,0.0,0.0,0.0,0.0,0.0,5.314727747535393e-12,8.647877700599013e-20,0.0,1.1242351489491089e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6019850828256426,0.9970220640030348,0.0,0.0,0.004457263863488299,0.003506864820568648,0.0008211450132925249,0.000125119461232955,0.0029779327807737577,2.0352770998861306e-06,1.0651356757837421e-11,6.077951188206688e-08,5.592351215202452e-16,6.2275309037393524e-09,3.4781400251342437e-19,7.50412455856594e-18,8.582734671620993e-11,6.149736672961402e-19,5.814317164136408e-12,8.082724010882799e-25
8.515677738519597e-09,0.8713241381066451,0.0,1.1276214552483388e-10,0.0,0.0,0.0,0.0,0.0,0.0,5.70811379103056e-12,9.509606737230026e-20,0.0,1.2891242585564056e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6018803428604581,0.9970220638457201,0.0,0.0,0.004562103276944776,0.0035918177854774246,0.0008408468214098076,0.00012510504480907247,0.0029779327810168133,2.1347242101948163e-06,1.1419733858262724e-11,6.078333570453045e-08,5.734504799116661e-16,6.531929955762115e-09,3.9793192485513687e-19,8.433352338180568e-18,9.007247970129791e-11,7.035765600137238e-19,6.052666760245796e-12,9.468131303375477e-25
8.712001110319446e-09,0.8713411433693823,0.0,1.177368117040119e-10,0.0,0.0,0.0,0.0,0.0,0.0,6.120495581631935e-12,1.0434322014548839e-19,0.0,1.4735934208288838e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6017756211191991,0.9970220636856368,0.0,0.0,0.004666926847259651,0.0036767534708337696,0.0008605461403149478,0.0001250897893777187,0.002977932780277169,2.2365520500923785e-06,1.2223446738117488e-11,6.078648975598154e-08,5.876624706209924e-16,6.843598340317872e-09,4.538442043060242e-19,9.451729031240624e-18,9.442185009662084e-11,8.024152177563117e-19,6.293984088835568e-12,1.1050476047197084e-24
8.908324482119295e-09,0.8713581460623738,0.0,1.22818685673734e-10,0.0,0.0,0.0,0.0,0.0,0.0,6.552321334015605e-12,1.1425026903082323e-19,0.0,1.6794433309589045e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.601670917598695,0.9970220635224094,0.0,0.0,0.004771734577187993,0.0037616717461851096,0.0008802429507304286,0.00012507384813524865,0.0029779327789310477,2.340760202615518e-06,1.3063212781778647e-11,6.078909579751484e-08,6.018710577517344e-16,7.162533836038531e-09,5.1606148713709775e-19,1.0565418947284269e-17,9.887551554755173e-11,9.123899117399827e-19,6.538185247228603e-12,1.2852217743917432e-24
9.104647853919144e-09,0.8713751461860658,0.0,1.2800774136954223e-10,0.0,0.0,0.0,0.0,0.0,0.0,7.0040391255584475e-12,1.2484794683048429e-19,0.0,1.9085937918429945e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6015662322957752,0.9970220633558159,0.0,0.0,0.004876526469481009,0.0038465725053965947,0.0008999372369613685,0.00012505734640256958,0.0029779327772014373,2.4473482474972105e-06,1.3939744252779521e-11,6.079125343510718e-08,6.160762120862851e-16,7.488734211739769e-09,5.851257518045427e-19,1.1780853210971699e-17,1.0343353126222855e-10,1.0344558991751915e-18,6.785188628613258e-12,1.4897767394732287e-24
9.300971225718993e-09,0.8713921437409045,0.0,1.3330395260343637e-10,0.0,0.0,0.0,0.0,0.0,0.0,7.476096895794703e-12,1.3616768517437084e-19,0.0,2.1630885970839696e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6014615652072699,0.9970220631857278,0.0,0.0,0.00498130252688664,0.003931455662240694,0.0009196289862457541,0.00012504038668068997,0.0029779327752177554,2.5563157617755297e-06,1.4853748327953274e-11,6.079304413758593e-08,6.302779098781974e-16,7.822197228306574e-09,6.616113982860439e-19,1.3104734591071562e-17,1.0809595009984792e-10,1.1696253110953736e-18,7.034914861328473e-12,1.721360539500925e-24
9.497294597518842e-09,0.8714091387273342,0.0,1.3870729308687026e-10,0.0,0.0,0.0,0.0,0.0,0.0,7.96894244597387e-12,1.482416142502235e-19,0.0,2.4451004907019553e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.60135691633001,0.9970220630120625,0.0,0.0,0.00508606275215009,0.004016321146758265,0.0009393181882183328,0.0001250230528219394,0.002977932773063706,2.6676623202959825e-06,1.580592713155536e-11,6.079453455176327e-08,6.444761318552026e-16,8.162920640248826e-09,7.461263445944557e-19,1.454404229550982e-17,1.1286282265287711e-10,1.3189690512090493e-18,7.287286749384315e-12,1.9828403432093732e-24
9.693617969318691e-09,0.8714261311458008,0.0,1.442177364495842e-10,0.0,0.0,0.0,0.0,0.0,0.0,8.483023438705787e-12,1.6110256253317025e-19,0.0,2.7569362027357243e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6012522856608268,0.9970220628347604,0.0,0.0,0.005190807148014213,0.00410116890228342,0.0009590048344722997,0.0001250054134402853,0.0029779327707994785,2.781387496122205e-06,1.679697776933478e-11,6.079577921291819e-08,6.586708624027947e-16,8.510902196973576e-09,8.393131301479795e-19,1.6106036733390325e-17,1.1773419732384142e-10,1.483618705210082e-18,7.5422292142498e-12,2.2773150421429507e-24
9.88994134111854e-09,0.8714431209967486,0.0,1.4983525625494014e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.018787397678853e-12,1.7478405651480418e-19,0.0,3.1010415597301606e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6011476731965522,0.997022062653782,0.0,0.0,0.005295535717219857,0.004185998883025511,0.0009786889182030589,0.00012498752468306486,0.0029779327684658617,2.8974908608697505e-06,1.7827592362524787e-11,6.079682274780375e-08,6.728620888995219e-16,8.866139643819469e-09,9.418500256627605e-19,1.7798264244948415e-17,1.2271012039732884e-10,1.6647684599622287e-18,7.79966923793376e-12,2.60812825065833e-24
9.999999999999999e-09,0.8714601082806218,0.0,1.5303126055903773e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.328787994839595e-12,1.8282557139010492e-19,0.0,3.309023489536853e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6010890355303746,0.9970220625507085,0.0,0.0,0.005354239511859708,0.004233546684330829,0.0009897226701153854,0.00012497740468490206,0.002977932767136597,2.9636184177257307e-06,1.842291715638002e-11,6.079733368539782e-08,6.808161376525166e-16,9.068458489574698e-09,1.0036876140567383e-18,1.880680755833669e-17,1.2554536693681533e-10,1.7740057854563898e-18,7.945055747499371e-12,2.810811281669408e-24
1.0086264712918389e-08,0.8714601082806218,0.0,1.5555982601243397e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.576681707437255e-12,1.8932032043190586e-19,0.0,3.480006669028202e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6010430789340189,0.997022062469105,0.0,0.0,0.00540024846250614,0.004270811052100084,0.0009983704339181349,0.00012496943248804495,0.0029779327660859893,3.0159719849779097e-06,1.889845808172349e-11,6.07977016685848e-08,6.87049801175343e-16,9.228630722899297e-09,1.0544521492295233e-18,1.9628561800429528e-17,1.2779063610786074e-10,1.863677031968926e-18,8.059535807383307e-12,2.978881714499042e-24
1.0282588084718238e-08,0.8714770929978649,0.0,1.613914191879709e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0157153613204858e-11,2.047462759949045e-19,0.0,3.8965711757035425e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6009385028700596,0.9970220622807184,0.0,0.0,0.005504945386610665,0.004355605379914484,0.0010180493771993308,0.00012495117443395834,0.002977932763671516,3.136830437932554e-06,2.001025718063901e-11,6.07984458436348e-08,7.012339910676459e-16,9.598373173790672e-09,1.1778725882358278e-18,2.1605061668890305e-17,1.3297578670419997e-10,2.0816696045421018e-18,8.321759860214236e-12,3.393449129620899e-24
1.0478911456518087e-08,0.8714940751489217,0.0,1.6733000921232985e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0760650220746768e-11,2.2109754211614935e-19,0.0,4.3536295910427823e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6008339450015079,0.9970220620886161,0.0,0.0,0.005609626492269707,0.004440381842840293,0.0010377257445071423,0.00012493278126227326,0.0029779327612296947,3.2600657884493996e-06,2.1163667029681407e-11,6.079907970702028e-08,7.15414652056169e-16,9.97536473410385e-09,1.3129035268175635e-18,2.3736196057847087e-17,1.382656125105227e-10,2.3201397731229494e-18,8.58627423177381e-12,3.855990373041384e-24
1.0675234828317936e-08,0.8715110547342358,0.0,1.733755694881197e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.1387618496262348e-11,2.384104346380397e-19,0.0,4.854236691550382e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6007294053251981,0.9970220618927931,0.0,0.0,0.00571429178221837,0.004525140422124952,0.0010573995330204122,0.00012491427812476853,0.002977932758766685,3.3856776046242397e-06,2.2359360149389222e-11,6.079962325007313e-08,7.29591778963515e-16,1.0359603139947161e-08,1.4603773785441443e-18,2.603070172462886e-17,1.4366015198476474e-10,2.580551498244671e-18,8.853013603526135e-12,4.370966147540499e-24
1.0871558200117785e-08,0.8715280317542504,0.0,1.7952807339547442e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.2038505266304511e-11,2.5672196606105216e-19,0.0,5.401612987481168e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6006248838379648,0.9970220616932451,0.0,0.0,0.005818941259190696,0.004609881103003629,0.0010770707405054882,0.00012489568560157129,0.002977932756287262,3.513665454055536e-06,2.359800424368083e-11,6.080009283054215e-08,7.437653677105808e-16,1.07510861263069e-08,1.6211679240558639e-18,2.8497624560250114e-17,1.4915944177440536e-10,2.8644410656526075e-18,9.121914452746257e-12,4.943153042003524e-24
1.1264204943717483e-08,0.8715619781001561,0.0,1.921538055381127e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.341382089765361e-11,2.96492477270408e-19,0.0,6.650417335176503e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.600415895418069,0.99702206128297,0.0,0.0,0.006028192785137797,0.004779308726537827,0.0011164054058216643,0.0001248582963131338,0.002977932751288175,3.776767521130857e-06,2.620679228631748e-11,6.080086090593842e-08,7.721019188289905e-16,1.1555776776572471e-08,1.9864079236467304e-18,3.398647822270245e-17,1.6047241015093895e-10,3.509172318935153e-18,9.665955182142017e-12,6.279940317199192e-24
1.1656851687317181e-08,0.8715959141901836,0.0,2.0520699238968626e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.489016893244219e-11,3.4071909857178028e-19,0.0,8.129333567927522e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6002069797165085,0.9970220608577894,0.0,0.0,0.006237381091965684,0.004948664650615913,0.0011557297307324863,0.00012482071464631341,0.002977932746240837,4.049368523892925e-06,2.8995277707929022e-11,6.080146441110258e-08,8.00424288007193e-16,1.2389418552813999e-08,2.41648463211439e-18,4.028147934826109e-17,1.72204776589939e-10,4.268145218675455e-18,1.021792232522613e-11,7.911481884492323e-24
1.2049498430916879e-08,0.871629840027877,0.0,2.1868742056649193e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.6471118951685055e-11,3.8972298191044047e-19,0.0,9.870665500750933e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5999981367079811,0.9970220604177105,0.0,0.0,0.006446506201517016,0.005117948841249706,0.001195043709763592,0.00012478300878352038,0.0029779327411460135,4.331464993427783e-06,3.196863208932607e-11,6.08019575420709e-08,8.287324657840765e-16,1.3251993319946228e-08,2.9199945621632846e-18,4.746658547397511e-17,1.843567742967299e-10,5.156455122949262e-18,1.0777367510885682e-11,9.888994860044641e-24
1.2442145174516577e-08,0.8716637556167779,0.0,2.3259487661251005e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.816023829970649e-11,4.43836399644831e-19,0.0,1.1909916550630918e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5997893663671923,0.9970220599627377,0.0,0.0,0.006655568135623694,0.005287161284088936,0.0012343473403339156,0.0001247452243869898,0.0029779327360064233,4.623053458959528e-06,3.5131953071080724e-11,6.08023765956357e-08,8.570264481070144e-16,1.4143482943817044e-08,3.506306763172487e-18,5.56311316273643e-17,1.969286121765373e-10,6.1905447960812855e-18,1.1343866702083938e-11,1.227034011071614e-23
1.2834791918116275e-08,0.8716976609604261,0.0,2.469291470411308e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.9961092084478074e-11,5.034027358456601e-19,0.0,1.428598054324896e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5995806686688573,0.9970220594928755,0.0,0.0,0.006864566916107738,0.005456301978230219,0.0012736406218435883,0.00012470739169540611,0.0029779327308252766,4.9241304487042904e-06,3.849026536921966e-11,6.080274560982132e-08,8.853062346263501e-16,1.5063869293851528e-08,4.185600162137196e-18,6.486997111785627e-17,2.0992047618491085e-10,7.388268418010782e-18,1.1917018881513548e-11,1.512060625971504e-23
1.3227438661715973e-08,0.8717315560623609,0.0,2.616900183663529e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.1877243178172676e-11,5.687764775997225e-19,0.0,1.7041336290498164e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5993720435876994,0.9970220590081313,0.0,0.0,0.007073502564781909,0.005625370931675644,0.001312923555004872,0.00012466953072961864,0.0029779327256027974,5.234692490496492e-06,4.2048521777788184e-11,6.080308050145313e-08,9.13571827444177e-16,1.6013134244990084e-08,4.96890107529426e-18,7.528361501516922e-17,2.2333253059997979e-10,8.768955805868263e-18,1.2496444805182606e-11,1.8512720301244596e-23
1.362008540531567e-08,0.8717654409261186,0.0,2.768772771253394e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.3912252217895364e-11,6.403232063187567e-19,0.0,2.0222245840762407e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5991634910984509,0.997022058508514,0.0,0.0,0.0072823751034501606,0.005794368158142203,0.0013521961413721076,0.00012463165494992933,0.0029779327203373965,5.55473611222857e-06,4.581160415835094e-11,6.080339197298788e-08,9.418232302353284e-16,1.6991259679048582e-08,5.8681208696646325e-18,8.697837037356768e-17,2.371649192215501e-10,1.0353476813287172e-17,1.3081785820799169e-11,2.252808494643557e-23
1.4012732148915369e-08,0.8717993155552355,0.0,2.9249070989307946e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.6069677606575842e-11,7.184195890536316e-19,0.0,2.387895641517529e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5989550111758533,0.9970220579940314,0.0,0.0,0.007491184553907898,0.005963293675103967,0.0013914583830532741,0.00012459377350029308,0.0029779327150285815,5.884257842120521e-06,4.9784324416171746e-11,6.080368729620414e-08,9.70060447708059e-16,1.7998227485550857e-08,6.896093761920153e-18,1.0006647721526502e-16,2.514177664987075e-10,1.2164305884933904e-17,1.3672702750030747e-11,2.7257243499235226e-23
1.4405378892515067e-08,0.871833179953246,0.0,3.085301032918026e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.835307551396689e-11,8.034533698143667e-19,0.0,2.806590596721071e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5987466037946563,0.9970220574646906,0.0,0.0,0.007699930937942165,0.006132147502646524,0.0014307102825412215,0.00012455589252145842,0.0029779327096772154,6.223254208877293e-06,5.397142546297518e-11,6.080397135589773e-08,9.98283485288433e-16,1.903401956221375e-08,8.066614736339179e-18,1.146662443159262e-16,2.6609117859088893e-10,1.4225586735566766e-17,1.4268874832315305e-11,3.28005726336281e-23
1.4798025636114765e-08,0.8718670341236836,0.0,3.2499524399806624e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.076599987768827e-11,8.958233608963898e-19,0.0,3.284193221410555e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5985382689296187,0.9970220569204983,0.0,0.0,0.007908614277331728,0.006300929662671598,0.0014699518425964858,0.00012451801606270033,0.002977932704283872,6.571721741797846e-06,5.837758216648602e-11,6.080424737454634e-08,1.0264923489011402e-15,2.0098617815282103e-08,9.394477558601837e-18,1.3090218386714051e-16,2.811852443693382e-10,1.6563197116233177e-17,1.4869998726206732e-11,3.9269002884094084e-23
1.5190672379714463e-08,0.8719008780700795,0.0,3.4188591874869495e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.331200240429154e-11,9.95939434213152e-19,0.0,3.827048499253358e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.598330006555508,0.997022056361462,0.0,0.0,0.008117234593847193,0.006469640178265635,0.0015091830661542712,0.00012448014680558535,0.0029779326988482384,6.92965697086156e-06,6.30074022870213e-11,6.080451748756609e-08,1.0546870447955718e-15,2.1192004159793702e-08,1.0895512864715259e-17,1.4890514508385116e-16,2.967000363640126e-10,1.9204813634747183e-17,1.5475787564354334e-11,4.678476662222685e-23
1.597596586691386e-08,0.8719685353048675,0.0,3.7694301765566277e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.881743762361379e-11,1.2211045613515624e-18,0.0,5.136333493197611e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5979136991791822,0.9970220551988882,0.0,0.0,0.008534286245297668,0.0068068463723348184,0.0015876145160828676,0.000124404436185745,0.002977932687850171,7.673916641022937e-06,7.295613378067686e-11,6.080504501195534e-08,1.1110339594738113e-15,2.3465068828128413e-08,1.4485836873241826e-17,1.907680065676537e-16,3.2899201260912863e-10,2.552015491567964e-17,1.670028978249369e-11,6.550848606393098e-23
1.6761259354113254e-08,0.8720361516858384,0.0,4.1369969527091035e-10,0.0,0.0,0.0,0.0,0.0,0.0,4.489775024808811e-11,1.4824485649174995e-18,0.0,6.795318636925591e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.597497681463994,0.9970220539770307,0.0,0.0,0.008951086066296968,0.007143766279678689,0.001666004657303998,0.00012432877030572146,0.0029779326766813333,8.456005474646923e-06,8.385317726359868e-11,6.08055616266605e-08,1.1673242820773301e-15,2.585306906897077e-08,1.8986530403671025e-17,2.4143375646627295e-16,3.6296739585818936e-10,3.3431652266026167e-17,1.794038091941011e-11,9.020820285680266e-23
1.746802349259271e-08,0.872096971522012,0.0,4.482324368783379e-10,0.0,0.0,0.0,0.0,0.0,0.0,5.088497012022422e-11,1.7516258862065483e-18,0.0,8.644710609610219e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5971235130140186,0.9970220528267199,0.0,0.0,0.009325990733870674,0.0074467495864267985,0.001736520486731751,0.0001242607122218751,0.0029779326664840493,9.192206438920303e-06,9.449988916954507e-11,6.080601962822066e-08,1.2179372309522866e-15,2.810041989025578e-08,2.3953816888853506e-17,2.956217515010301e-16,3.9498462055597815e-10,4.215792914256808e-17,1.9068311380772894e-11,1.1875436927504532e-22
1.8174787631072167e-08,0.8721577583099908,0.0,4.841392162447381e-10,0.0,0.0,0.0,0.0,0.0,0.0,5.738142167119762e-11,2.0558855734941686e-18,0.0,1.0890875430303606e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5967495788794842,0.9970220516284793,0.0,0.0,0.009700691686284998,0.007749501310317371,0.0018070028959581682,0.0001241926939232984,0.0029779326561502287,9.959006355010884e-06,1.0596721435715807e-10,6.080647166149799e-08,1.2685044240101145e-15,3.0440646467715196e-08,2.993049688928077e-17,3.589998073106922e-16,4.283653937817102e-10,5.265126758614368e-17,2.0206249830968845e-11,1.5457505635932753e-22
1.8881551769551623e-08,0.8722185120703096,0.0,5.214187931372028e-10,0.0,0.0,0.0,0.0,0.0,0.0,6.440771200620041e-11,2.3981449849877697e-18,0.0,1.3597804590352415e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5963758789136545,0.9970220503823525,0.0,0.0,0.010075189050122063,0.00805202159874181,0.0018774519039859328,0.0001241247159701133,0.002977932645679935,1.0756385024198808e-05,1.18279013658092e-10,6.08069181954228e-08,1.319025901132849e-15,3.2873643767990965e-08,3.706693223910524e-17,4.326629202096786e-16,4.6310953062258404e-10,6.51734343986335e-17,2.1353137408933632e-11,1.991101333458341e-22
