Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(964),S(1465),S(335),S(923),S(304),S(220),CF2O(49),S(879),CFO(51),CH2F(46),CFO3(3228),C2H3F2(66),C2H3F2(64),F(37),CF2CH(73),C2HF2(72),S(234),C2H2F3(67),C2H2F3(68),S(133),S(3636),S(149),CHFCF2(55),CF2(43),CH2F2(41),C2F(235),S(3631),S(3559),S(3935),S(3617),C2H3F2(65),S(3632),S(4348),CHO2(339)
2.6042138746018285e-06,0.7560423604457357,2.5701431628207697e-05,3.2956279599804764e-06,1.0881028086371714e-05,0.00017456964957497304,0.0,0.0,1.7720049603139704e-05,1.1694940056083922e-07,4.951317535941495e-06,2.2477707685038668e-07,7.791193313431547e-07,2.2823149334758508e-18,4.535097747804288e-14,1.4544054298309654e-10,1.3308703054548082e-06,3.037570923461145e-06,5.3155830781248675e-16,6.7781033630579534e-12,2.967317181915195e-14,6.539363748841497e-18,1.6620876012120505e-11,3.9157111370304394e-11,2.982029852401924e-11,2.637638886776976e-15,2.09368680582744e-17,5.853637485796195e-13,2.358334410161981e-12,5.969697121315568e-14,3.4890378006451667e-12,1.520343079594731e-15,1.0719494895939868e-15,1.5206592881157288e-13,3.76,0.0,0.6247794339605189,0.9989644138237733,5.228042599384924e-05,6.726758894740683e-07,0.08863798234107553,0.07082627566260927,0.017224103605260534,9.506008314534532e-06,0.0009684312129423599,0.00027403537556960775,1.522355217134428e-09,7.053726600883294e-10,7.315739064663903e-15,1.2969779419969391e-05,8.399203703403516e-12,5.075096134137195e-12,1.794818345342692e-07,9.092102663867158e-12,2.3987337740979216e-11,9.28780336023234e-18,8.373432650530847e-12,2.3798481510407624e-14,5.480804049179604e-19,5.403451991316666e-18,1.2550466531175259e-11,8.111614629383915e-13,3.032595249198421e-12,2.4051797908629257e-12,3.209328392236778e-06,2.3944538054197494e-06,9.920897304363814e-07,4.9010735720703774e-05,1.2507399239228713e-13,1.5955505243697014e-06,3.948529823163649e-07,1.6199367330522923e-08,2.9150565233816436e-06,1.0663139012417468e-06,3.1907639365898975e-06,1.2296015086882394e-05,2.653645957104912e-06,8.991718178004467e-05,4.172580820671832e-09,4.512695417124657e-05,0.00017084064804417335,5.549750188479186e-05,2.6147744427095925e-07,5.9363561698006545e-09,4.0645548664374296e-07,3.855200768250486e-09,7.577746544070782e-14,1.0065062611113055e-09,1.9551545076479852e-07,1.4790292615941371e-09,1.1720223446250352e-14,1.8922342797786259e-10
2.652494095420946e-06,0.756253476961857,2.6490599881718364e-05,3.426914207921792e-06,1.1263116011753783e-05,0.00018281011758154286,0.0,0.0,1.834957283179979e-05,1.2186179192581796e-07,5.36267520647487e-06,2.438261267226669e-07,8.305563552708746e-07,2.470650596230336e-18,4.762795824060622e-14,1.482605822664785e-10,1.395519183949917e-06,3.149688168837265e-06,5.875234027865413e-16,7.160346409964873e-12,3.342692387330496e-14,7.3073909488196e-18,1.6920042147977542e-11,4.317547252228359e-11,3.1401443644297224e-11,3.0170291022999013e-15,2.3732084190053252e-17,6.53277800779542e-13,2.630921917157341e-12,6.570001016094893e-14,3.7643909639484026e-12,1.6992474940193412e-15,1.201485330381815e-15,1.7312448111726208e-13,3.76,0.0,0.6232325717408606,0.9989612545175875,5.512927811488789e-05,7.150218637524791e-07,0.09017793413003393,0.07204112960138347,0.017527481861156647,9.486386987086856e-06,0.0009684281388647961,0.000284073485394617,1.579883509610492e-09,7.070589723211993e-10,7.439141000877516e-15,1.3471834506626318e-05,9.085616126861991e-12,5.484541763914357e-12,1.9033844607567932e-07,9.833236141705091e-12,2.5242825438191007e-11,1.004409489773233e-17,9.043872280802954e-12,2.5704438078601018e-14,5.927090257432888e-19,5.8434438858845664e-18,1.3842919745481889e-11,8.7612999941029e-13,3.274742168813007e-12,2.446857428703438e-12,3.3362747183270467e-06,2.5665357094069694e-06,1.0593199570410477e-06,5.1487399849171436e-05,1.3351311306183889e-13,1.6575558348126723e-06,4.068691353747731e-07,1.7108689771158166e-08,3.0773515458405496e-06,1.122678303627366e-06,3.391035816504083e-06,1.2660460974318136e-05,2.740734951020917e-06,9.313969341938313e-05,4.321065770544383e-09,4.752325358425169e-05,0.00017922634931637657,5.8459878154742015e-05,2.8956638226906856e-07,6.436651397699531e-09,4.44200125161206e-07,4.09679435563204e-09,8.052028062007443e-14,1.036068727242504e-09,2.0416364203800023e-07,1.527191535087597e-09,1.2453192806561826e-14,2.0115128473586813e-10
2.7007743162400636e-06,0.7564641565080488,2.7291298307673082e-05,3.561543937755172e-06,1.165214229919092e-05,0.00019128660145410225,0.0,0.0,1.8999272435669888e-05,1.2692875413601726e-07,5.799648992835471e-06,2.6406280547092243e-07,8.842039765419505e-07,2.6739760095743867e-18,5.003282195685765e-14,1.5128056073967344e-10,1.462353279824688e-06,3.2638071743806362e-06,6.481608970205838e-16,7.556311433711501e-12,3.7574069041352414e-14,8.1529791324275e-18,1.724019718619671e-11,4.7532994442450695e-11,3.3048629630664e-11,3.442588832401402e-15,2.6849822568465136e-17,7.279288788820068e-13,2.9303306822634423e-12,7.220982551619131e-14,4.057582279018123e-12,1.8954202262406714e-15,1.3438592320052208e-15,1.9663255266087118e-13,3.76,0.0,0.6216890137726039,0.9989579857514016,5.807938812429276e-05,7.59301698268907e-07,0.0917142812166643,0.0732524939236048,0.017830331965688125,9.466805078485249e-06,0.0009684249587449522,0.0002942841318596423,1.6384337975500555e-09,7.087397704107763e-10,7.562116511430153e-15,1.3984718816074912e-05,9.812985200599374e-12,5.918093665623684e-12,2.0171890623952777e-07,1.061846498009482e-11,2.6552276168035654e-11,1.0845240202672868e-17,9.753464403183036e-12,2.7721726434016363e-14,6.399844156076935e-19,6.309530431108414e-18,1.523974277812449e-11,9.448937920272671e-13,3.530989137827463e-12,2.488438982397628e-12,3.466176863036935e-06,2.7475648459454108e-06,1.1298265789387476e-06,5.404274480739897e-05,1.4236045952923882e-13,1.721167917007397e-06,4.191278905045642e-07,1.8057561648478476e-08,3.2454641478464533e-06,1.1809490165866736e-06,3.599464250648372e-06,1.3029468670264402e-05,2.8290866383161044e-06,9.641334567388708e-05,4.4718460105561555e-09,4.999626953114815e-05,0.00018786921650292086,6.15287202830087e-05,3.2009257475389773e-07,6.96903779878608e-09,4.846488390629471e-07,4.348165310386922e-09,8.545480573771016e-14,1.0659887165917006e-09,2.1306214746802846e-07,1.5760322248532686e-09,1.321576661482694e-14,2.1356521100920936e-10
2.749054537059181e-06,0.7566744008975794,2.810358607381084e-05,3.699568853472031e-06,1.204815734142934e-05,0.00020000188730817114,0.0,0.0,1.966978381391316e-05,1.3215540638165592e-07,6.263304203113381e-06,2.8553507790115685e-07,9.401084764397489e-07,2.8935578279040973e-18,5.2574623719737174e-14,1.5451110575099423e-10,1.5314197481673001e-06,3.3799277763141785e-06,7.137639634481782e-16,7.966213065305429e-12,4.214763183486776e-14,9.082736367139761e-18,1.7582449295007145e-11,5.2252696767989855e-11,3.476432564661886e-11,3.918973834160322e-15,3.0322288632076536e-17,8.098807874869836e-13,3.2587777326500214e-12,7.926177469392053e-14,4.369542111295039e-12,2.1101883730944816e-15,1.5000842891867463e-15,2.228238730261939e-13,3.76,0.0,0.6201487462551363,0.9989546049036393,6.113268086817823e-05,8.055740123037924e-07,0.09324703160814957,0.07446037237204278,0.018132657141618377,9.447262393554172e-06,0.0009684216700324848,0.00030466689912233636,1.698003619152835e-09,7.104150538826979e-10,7.6846664758306e-15,1.4508537547675515e-05,1.0582863322516229e-11,6.376652292815155e-12,2.1364484562111385e-07,1.1449454551424289e-11,2.7917711138303838e-11,1.1692918276904079e-17,1.0503658212341366e-11,2.985446844629344e-14,6.90005648781878e-19,6.8026884159562254e-18,1.674711551851977e-11,1.0175933641737465e-12,3.8018563970389645e-12,2.5299250274772002e-12,3.5990766553229945e-06,2.937840947176255e-06,1.2037115143228003e-06,5.6677835513087196e-05,1.5162854083425826e-13,1.786410117070983e-06,4.316331964157944e-07,1.9047223927429152e-08,3.419499038153417e-06,1.2411580756827949e-06,3.8162112438328886e-06,1.3403034901733429e-05,2.9186992590850998e-06,9.973797137236056e-05,4.624912001817282e-09,5.254678417300616e-05,0.00019677265588491683,6.470617381224984e-05,3.5321887378703683e-07,7.534954027182288e-09,5.279399132509018e-07,4.609503003001057e-09,9.058475017942347e-14,1.096265692145119e-09,2.2221478081891228e-07,1.6255498308648946e-09,1.4008517321949941e-14,2.2647469421590456e-10
2.7973347578782987e-06,0.756884211942855,2.89275241228017e-05,3.841041233823916e-06,1.2451212373940358e-05,0.00020895876371773505,0.0,0.0,2.036175155223044e-05,1.3754704253536503e-07,6.754729220429546e-06,3.082918417346171e-07,9.983162682765814e-07,3.1307747991221782e-18,5.526303586118772e-14,1.5796327103553637e-10,1.6027662593072267e-06,3.498049907285462e-06,7.846385044858918e-16,8.390264631189065e-12,4.718274837987666e-14,1.0103738403521254e-17,1.794795107705419e-11,5.7358823683582525e-11,3.6551102093702046e-11,4.451219402648992e-15,3.4184498662673245e-17,8.997364995532936e-13,3.618631521033336e-12,8.68932107021958e-14,4.701238911872753e-12,2.34495727097505e-15,1.6712349918046036e-15,2.5194992692940676e-13,3.76,0.0,0.6186117554164458,0.998951109316222,6.429109731150605e-05,8.538984271274906e-07,0.09477619328474349,0.0756647686019445,0.018434460642513535,9.427758737296901e-06,0.0009684182701161703,0.0003152213722578043,1.7585905177948176e-09,7.120848221599466e-10,7.80679175581744e-15,1.504339826353944e-05,1.1396827432746332e-11,6.861132043774178e-12,2.2613871478188746e-07,1.2327896368633689e-11,2.934120850804038e-11,1.2588833467306537e-17,1.1295925060048731e-11,3.2106849023302845e-14,7.428732950583754e-19,7.323909374184017e-18,1.837145533954992e-11,1.094371388529812e-12,4.087872107273208e-12,2.5713161342555034e-12,3.7350171691479527e-06,3.137668881214439e-06,1.28107826231689e-06,5.939373227633156e-05,1.6133005207941597e-13,1.8533058773583766e-06,4.443890191406536e-07,2.0078943069340647e-08,3.599561519358301e-06,1.3033376906867055e-06,4.04143934912218e-06,1.3781157222518015e-05,3.0095712467642554e-06,0.0001031134107067603,4.780254562163689e-09,5.5175564487405745e-05,0.0002059400699392643,6.799440216859853e-05,3.891158880111617e-07,8.135876133803314e-09,5.742159992457538e-07,4.880997274687936e-09,9.591383259477252e-14,1.1268991856442377e-09,2.3162538191098644e-07,1.6757429638655407e-09,1.4832018814517888e-14,2.398892446227868e-10
2.8456149786974163e-06,0.7570935914555394,2.9763175124591386e-05,3.986013934681319e-06,1.2861359460541027e-05,0.0002181600221919157,0.0,0.0,2.1075829373556246e-05,1.4310913339564154e-07,7.2750356410572914e-06,3.323829302253944e-07,1.0588739068719575e-06,3.387127146036909e-18,5.810838300840088e-14,1.6164854932850045e-10,1.6764410002559658e-06,3.618173596572287e-06,8.611034955195024e-16,8.828678165277371e-12,5.2716761108576686e-14,1.1223555637613388e-17,1.833790088844811e-11,6.287689351956994e-11,3.841163510137301e-11,5.0447646902409066e-15,3.8474497626280204e-17,9.981403680100434e-13,4.012420275329069e-12,9.514357054403996e-14,5.053680401833515e-12,2.601213852013658e-15,1.8584499691260155e-15,2.8428098802209323e-13,3.76,0.0,0.6170780275120968,0.9989474962942728,6.755659476702311e-05,9.04335570120539e-07,0.09630177419990267,0.0768656861807342,0.01873574575305879,9.408293914884e-06,0.0009684147564274776,0.000325947137284752,1.8201920421737517e-09,7.13749074355025e-10,7.928493206499672e-15,1.5589410883429856e-05,1.2256478764847242e-11,7.37246111763747e-12,2.3922380684904696e-07,1.3255507815784937e-11,3.0824903851630995e-11,1.3534715158968404e-17,1.2131758224823139e-11,3.448311545577194e-14,7.986894016506991e-19,7.874199405850886e-18,2.0119421649862237e-11,1.1753726647261308e-12,4.389572266900505e-12,2.6126128924462704e-12,3.874042749241595e-06,3.3473586827143115e-06,1.3620319082668981e-06,6.219149086027098e-05,1.7147787486724006e-13,1.921878739753326e-06,4.5739934262111936e-07,2.1154011291398143e-08,3.785757499421627e-06,1.3675202491231295e-06,4.2753116999412244e-06,1.4163833979512546e-05,3.1017012195971e-06,0.00010653951087710871,4.937864848928347e-09,5.788336257817699e-05,0.00021537485788894847,7.139558689702584e-05,4.279622109679415e-07,8.773317763827856e-09,6.236241762609369e-07,5.162838476420262e-09,1.0144578166232559e-13,1.1578887947054192e-09,2.41297817350834e-07,1.7266103403779634e-09,1.5686846525873915e-14,2.538183972375923e-10
2.893895199516534e-06,0.7573025412466721,3.0610603428682625e-05,4.134540391169768e-06,1.3278651479172759e-05,0.00022760845763156523,0.0,0.0,2.1812680089007724e-05,1.4884732901962801e-07,7.825358417028469e-06,3.5785911497434196e-07,1.1218280975172908e-06,3.6642466399210674e-18,6.112167878338194e-14,1.6557888525405928e-10,1.7524926763838333e-06,3.7402989703380295e-06,9.434913354508822e-16,9.281664421060025e-12,5.878931600642747e-14,1.245028130983363e-17,1.875354418703496e-11,6.883374983622464e-11,4.034871118584357e-11,5.705478216901524e-15,4.323359214112087e-17,1.1057804360989958e-12,4.442840707465957e-12,1.0405446660132105e-13,5.427914783986762e-12,2.8805301138838485e-15,2.0629348219892253e-15,3.201071967032702e-13,3.76,0.0,0.6155475488242498,0.9989437631060428,7.09311471210612e-05,9.569470788276926e-07,0.0978237822804164,0.07806312858770395,0.01903651578938058,9.388867731636755e-06,0.0009684111263179028,0.00033684378119256704,1.8828057464599833e-09,7.154078095370569e-10,8.04977166663808e-15,1.6146687679907618e-05,1.3163442599137003e-11,7.911581371777911e-12,2.5292428023181437e-07,1.4234031880984064e-11,3.237099061977951e-11,1.4532317473908362e-17,1.3012672683653281e-11,3.698757676779609e-14,8.575574754147374e-19,8.45457900204438e-18,2.1997920485949016e-11,1.2607440971994654e-12,4.707500630097687e-12,2.6538158876908975e-12,4.016199037874016e-06,3.5672255839050107e-06,1.4466791288132047e-06,6.507216253166933e-05,1.820850777113592e-13,1.992152348664187e-06,4.7066816925028685e-07,2.227374682420729e-08,3.978193502452224e-06,1.4337383195604596e-06,4.517992040552584e-06,1.4551064279355723e-05,3.19508797216158e-06,0.00011001612573782202,5.0977343418452284e-09,6.067091597176446e-05,0.00022508041622893707,7.491192789221954e-05,4.69944652365263e-07,9.448830337046372e-09,6.763160125251122e-07,5.455217505894804e-09,1.0718433681059585e-13,1.1892341799683867e-09,2.512359812232778e-07,1.7781507777829676e-09,1.6573577555253053e-14,2.6827171372511236e-10
2.9421754203356514e-06,0.7575110631267816,3.1469875016297375e-05,4.286674619569012e-06,1.3703142107750203e-05,0.00023730686876592864,0.0,0.0,2.257297554891115e-05,1.5476746115017278e-07,8.406856003024701e-06,3.8477210892960245e-07,1.187225704444421e-06,3.9639074107744124e-18,6.431466420831995e-14,1.6976668849387938e-10,1.8309705133049712e-06,3.864426251927915e-06,1.0321482046266226e-15,9.749432883758797e-12,6.544246244552077e-14,1.3792560984980829e-17,1.919617491005096e-11,7.525761402698224e-11,4.236523208046871e-11,6.4396846153382885e-15,4.850659950306553e-17,1.2233908498545133e-12,4.9127670929146344e-12,1.1366978107781587e-13,5.825031982422165e-12,3.184566734790646e-15,2.2859650450517572e-15,3.5973968323769503e-13,3.76,0.0,0.6140203056607212,0.9989399069827257,7.441674505620166e-05,1.0117956049526782e-06,0.09934222542653545,0.07925709921369672,0.019336774099374395,9.369479993008029e-06,0.0009684073770513023,0.00034791089196934734,1.9464291904527356e-09,7.170610267217446e-10,8.170627953771656e-15,1.6715343273683826e-05,1.4119368018220786e-11,8.47944818049746e-12,2.6726518144739457e-07,1.5265236891701782e-11,3.3981720561742244e-11,1.5583418972205138e-17,1.3940204885834268e-11,3.962460307334247e-14,9.195824652100646e-19,9.066082870996054e-18,2.4014109147625e-11,1.3506346732522572e-12,5.042208625873773e-12,2.6949256930024725e-12,4.161533002645654e-06,3.797590046063694e-06,1.5351281967198462e-06,6.803679410148997e-05,1.9316491641847989e-13,2.064150453724755e-06,4.841995203667794e-07,2.3439494167071996e-08,4.176976678736833e-06,1.5020246546392044e-06,4.769644754944351e-06,1.4942847955366593e-05,3.2897304669491028e-06,0.00011354311544545665,5.259854826118379e-09,6.353894790045655e-05,0.00023506013922786558,7.854564362481287e-05,5.152584722853502e-07,1.0164003210461195e-08,7.324476268421745e-07,5.758325842491912e-09,1.1313324889732452e-13,1.2209350622774148e-09,2.6144379574550106e-07,1.8303631894666701e-09,1.7492790772725136e-14,2.832587841684327e-10
2.990455641154769e-06,0.7577191589059945,3.2341057452368005e-05,4.442471218958935e-06,1.4134885810003877e-05,0.0002472580585695008,0.0,0.0,2.3357396593733603e-05,1.6087554574208438e-07,9.020710507359643e-06,4.131745695641464e-07,1.2551137588129593e-06,4.2880375407693385e-18,6.769984788060754e-14,1.7422484723901043e-10,1.911924258943619e-06,3.99055576223465e-06,1.1274344304818205e-15,1.0232191782541987e-11,7.272075563557775e-14,1.5259623359290127e-17,1.96671368817078e-11,8.217813947393817e-11,4.446421974064267e-11,7.254192656145e-15,5.4342113748279495e-17,1.3517543762204336e-12,5.425260732754465e-12,1.2403576358032984e-13,6.2461649103054706e-12,3.5150767461377367e-15,2.5288890412584664e-15,4.0351173750268486e-13,3.76,0.0,0.612496284354089,0.9989359251181071,7.801539627078796e-05,1.068944818299658e-06,0.10085711151209907,0.08044760136078156,0.019636524063037855,9.35013050457285e-06,0.0009684035059576425,0.00035914805863089685,2.0110599397419263e-09,7.187087245558455e-10,8.291062881273101e-15,1.7295494629222136e-05,1.5125927664759025e-11,9.077030295049884e-12,2.8227246804990565e-07,1.6350916252544063e-11,3.565940414300209e-11,1.6689822353218544e-17,1.49159125289609e-11,4.2398624938928865e-14,9.848707442743966e-19,9.70975976427788e-18,2.617540088058315e-11,1.4451954413229902e-12,5.394255277871025e-12,2.735942907059975e-12,4.310092965336053e-06,4.038777791393629e-06,1.627488985436276e-06,7.108642795552048e-05,2.0473083442978843e-13,2.1378969121995873e-06,4.979974367039356e-07,2.4652624341859015e-08,4.382214813997187e-06,1.5724121938337003e-06,5.030434894159437e-06,1.5339185534746265e-05,3.3856278259927136e-06,0.00011712034610785955,5.424218375483736e-09,6.648816757271637e-05,0.0002453174194056803,8.229897136279888e-05,5.641076183226444e-07,1.092046382250563e-08,7.921797503746119e-07,6.072355580219591e-09,1.1929628085594947e-13,1.2529912198873542e-09,2.719252118833726e-07,1.883246579951141e-09,1.8445066908642297e-14,2.987892286237675e-10
3.0387358619738865e-06,0.7579268303941401,3.322421983731031e-05,4.601985372599862e-06,1.457393782125127e-05,0.00025746483465918985,0.0,0.0,2.4166633004751804e-05,1.6717778559246228e-07,9.668127846863627e-06,4.4312010222065845e-07,1.3255394662281367e-06,4.638731489645916e-18,7.129054798275801e-14,1.789667419287255e-10,1.995404185755574e-06,4.118687920116973e-06,1.2297248612451853e-15,1.0730148102784656e-11,8.067136172435023e-14,1.6861312441816053e-17,2.0167825251238687e-11,8.962646728935144e-11,4.664882152711925e-11,8.156324599338864e-15,6.079278978435965e-17,1.4917050303976874e-12,5.983579810371151e-12,1.35201131918066e-13,6.692490766327216e-12,3.873909307513166e-15,2.7931312307240495e-15,4.5178002671058707e-13,3.76,0.0,0.6109754712608362,0.9989318146685086,8.172912569525493e-05,1.1284594106664917e-06,0.10236844838466055,0.08163463824192267,0.019935769092808538,9.330819072015265e-06,0.0009683995102948538,0.00037055487125070173,2.0766955658756167e-09,7.203509016280311e-10,8.41107724804563e-15,1.7887261050535335e-05,1.6184817501526266e-11,9.705309705011732e-12,2.979730316551005e-07,1.749288818552623e-11,3.740641096761092e-11,1.7853354163076875e-17,1.5941374337126438e-11,4.531413275255816e-14,1.0535300929634195e-18,1.038667230663184e-17,2.848946960977986e-11,1.5445794894698498e-12,5.764207124956212e-12,2.7768681282317286e-12,4.4619286318087934e-06,4.291119835273238e-06,1.723872973366916e-06,7.422210207510327e-05,2.1679646312731332e-13,2.2134156910929234e-06,5.12065978793102e-07,2.5914535144776163e-08,4.594016337856239e-06,1.6449340659425178e-06,5.300528202091044e-06,1.5740078206020783e-05,3.4827793225432786e-06,0.00012074768943469621,5.590817335374873e-09,6.95192704308478e-05,0.0002558556479873945,8.617416738796484e-05,6.167049656373412e-07,1.1719877818242746e-08,8.556777886328157e-07,6.397499458712441e-09,1.2567720830089717e-13,1.2854024856925739e-09,2.826842099298081e-07,1.9368000400692275e-09,1.9430988656073824e-14,3.1487269873909153e-10
3.087016082793004e-06,0.7581340794008541,3.411943275853659e-05,4.76527284903614e-06,1.5020354134039556e-05,0.0002679300096718856,0.0,0.0,2.5001383454292997e-05,1.7368057307995297e-07,1.035033790548552e-05,4.746632636147361e-07,1.3985502137984297e-06,5.0182634038610544e-18,7.510093619482573e-14,1.840062592800016e-10,2.081461093079605e-06,4.248823242851473e-06,1.3394092480643996e-15,1.1243507598362325e-11,8.93441655796032e-14,1.860812115881435e-17,2.069968796158945e-11,9.763528367732315e-11,4.8922315571104794e-11,9.153946919992052e-15,6.791564667506527e-17,1.6441308161129485e-12,6.591189655150121e-12,1.4721717620154725e-13,7.165232360170308e-12,4.2630136491539096e-15,3.080195256261911e-15,5.049258624788664e-13,3.76,0.0,0.6094578527605387,0.998927572752644,8.555997570522809e-05,1.1904050996940084e-06,0.10387624386561162,0.08281821298064225,0.020234512633906385,9.311545501109291e-06,0.0009683953871958012,0.0003821309209909029,2.1433336465331907e-09,7.219875565466706e-10,8.53067182666088e-15,1.8490764177114522e-05,1.7297756573804697e-11,1.0365281501040148e-11,3.143947210536239e-07,1.8692995472897553e-11,3.9225170156155e-11,1.9075864505427907e-17,1.701818984136386e-11,4.8375676099002694e-14,1.1256696816779247e-18,1.1097896827676183e-17,3.0964254727468696e-11,1.648941924070542e-12,6.152638142621931e-12,2.817701931016816e-12,4.61709112296711e-06,4.554952518841528e-06,1.8243932478234272e-06,7.744485004802483e-05,2.293756221042319e-13,2.290730868960739e-06,5.264092273196087e-07,2.722665139442531e-08,4.812490331495714e-06,1.719623591303486e-06,5.580091139763516e-06,1.6145527786703578e-05,3.5811843727864898e-06,0.0001244250223893292,5.7596443062887844e-09,7.263293839622643e-05,0.0002666782153330999,9.017350720718007e-05,6.732725599073119e-07,1.2563949154901327e-08,9.231118836497491e-07,6.733950892345439e-09,1.322798200912404e-13,1.3181687444837976e-09,2.937248000449906e-07,1.9910227422219815e-09,2.0451140760810217e-14,3.3151887924882093e-10
3.1352963036121216e-06,0.7583409077356744,3.5026768241671884e-05,4.932390002907605e-06,1.5474191483609247e-05,0.0002786564016225148,0.0,0.0,2.5862355455382746e-05,1.8039049301775053e-07,1.106859469642836e-05,5.078595654873848e-07,1.4741935767412688e-06,5.429101364208983e-18,7.914608357918872e-14,1.8935780661094432e-10,2.170146309594283e-06,4.380962346658944e-06,1.4568926359250574e-15,1.1772474803984509e-11,9.879188128532285e-14,2.051122643126698e-17,2.1264227249044162e-11,1.0623887895021536e-10,5.1288116323853646e-11,1.0255502457002203e-14,7.577239121978391e-17,1.809976582596786e-12,7.251773425805467e-12,1.6013786632356593e-13,7.665659467397713e-12,4.6844430840366765e-15,3.391667287824346e-15,5.633565186447186e-13,3.76,0.0,0.6079434152550913,0.9989231964512115,8.951000633133274e-05,1.2548486326746855e-06,0.10538050575030516,0.08399832861067796,0.02053275816468016,9.292309597710965e-06,0.0009683911338838761,0.0003938758001342842,2.2109717657043507e-09,7.236186874876904e-10,8.649847387934119e-15,1.9106127980061112e-05,1.8466486774165404e-11,1.1057953739046284e-11,3.315663654060172e-07,1.9953105202567648e-11,4.1118170713466193e-11,2.0359226750926453e-17,1.814797916237351e-11,5.158786314163758e-14,1.2014000537262504e-18,1.1844523192910693e-17,3.360796593976186e-11,1.758439848745628e-12,6.56012966521139e-12,2.858444922105909e-12,4.775633006815765e-06,4.830617541884439e-06,1.9291645086339886e-06,8.075570106961662e-05,2.424823193823914e-13,2.3698666374255413e-06,5.410312834326951e-07,2.8590425176761098e-08,5.037746534489803e-06,1.7965142837290253e-06,5.869290908111225e-06,1.655553669115641e-05,3.680842527595838e-06,0.000128152226842009,5.93069212713202e-09,7.582984010232184e-05,0.00027778851134435965,9.429928575836935e-05,7.340418631577773e-07,1.3454420187100935e-08,9.946569763171984e-07,7.081903997410456e-09,1.3910791886418395e-13,1.3512899302209055e-09,3.0505102275843547e-07,2.045913935611522e-09,2.1506110089249875e-14,3.487374892035753e-10
3.183576524431239e-06,0.758547317208135,3.594629970143524e-05,5.103393775457972e-06,1.593550733314006e-05,0.0002896468342426561,0.0,0.0,2.675026531063771e-05,1.873143256251303e-07,1.1824176527637857e-05,5.427654783974548e-07,1.5525173245427217e-06,5.8739226290087545e-18,8.344200850858248e-14,1.9503632646092597e-10,2.261511695856515e-06,4.515105947290558e-06,1.5825957637510755e-15,1.2317253047557193e-11,1.0907016538528498e-13,2.258252577714617e-17,2.1863001174255438e-11,1.1547320823474938e-10,5.374978029440664e-11,1.1470044035395219e-14,8.44297630271138e-17,1.9902470021597038e-12,7.969243226261122e-12,1.7401996290588737e-13,8.195090214147295e-12,5.1403591058727286e-15,3.729219428148518e-15,6.275066012459872e-13,3.76,0.0,0.6064321451679776,0.9989186828068426,9.358129546563923e-05,1.321857790323331e-06,0.10688124180817717,0.08517498807563574,0.02083050919695754,9.273111167749232e-06,0.0009683867475301991,0.00040578910211728814,2.279607513874036e-09,7.252442925310281e-10,8.768604692226728e-15,1.973347875836972e-05,1.9692772609689306e-11,1.1784347305801293e-11,3.4951779751206733e-07,2.1275108516191418e-11,4.308796191066976e-11,2.1705337253613284e-17,1.9332382795590383e-11,5.495536001091917e-14,1.280833108590917e-18,1.2627654638727627e-17,3.642908817566969e-11,1.8732323435085493e-12,6.987270308980324e-12,2.899097716278045e-12,4.937608331629039e-06,5.118461995985773e-06,2.038303071383226e-06,8.415567993411752e-05,2.5613075158492376e-13,2.4508473023930828e-06,5.559362690096783e-07,3.000733608789659e-08,5.269895350798633e-06,1.8756398521572826e-06,6.168295469265637e-06,1.6970107898629496e-05,3.7817534643212983e-06,0.00013192918922433293,6.1039538586269964e-09,7.911063111573407e-05,0.0002891899258470997,9.855381761100173e-05,7.992540024445606e-07,1.4393071731114746e-08,1.0704928688566988e-06,7.441553617400434e-09,1.4616532153000512e-13,1.384766023323942e-09,3.166669494328258e-07,2.1014729414893487e-09,2.259648571430458e-14,3.665382832967913e-10
