Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(964),S(1465),S(335),S(923)
5.03874522760487e-08,0.8544064183048712,0.0,4.1292659159033196e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.6393902848183274e-10,5.720055668349848e-18,0.0,2.557869462799588e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9424011769180112,0.9982049592537394,0.0,0.0,0.012000272817486467,0.00969318981800041,0.0022330708859425326,6.202266539218465e-05,0.0017950108952596675,5.973888232486152e-06,3.600066561783766e-11,1.1588667721003297e-08,1.2499482039250086e-15,5.872005081476844e-08,4.101326277686362e-17,1.5417925864211731e-16,4.0181483331741513e-10,5.988702619107734e-17,3.2657952118701397e-12,3.2052013005632224e-23,1.087422307399785e-16,1.8601931418917694e-19,1.9854200650897523e-24,1.7360684358441016e-23,6.810592649684022e-19,5.266945539064247e-18
5.423318224920651e-08,0.854542221257225,0.0,4.778761145765326e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.0454596088071083e-10,7.683971333096548e-18,0.0,3.874932366270819e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9414919496560475,0.9982049545287491,0.0,0.0,0.012910450260062059,0.01043159728865893,0.0024029875777268825,6.197087863336286e-05,0.0017950108786465716,6.924020116354618e-06,4.412156150260245e-11,1.1593638992390888e-08,1.345668309519787e-15,6.80333517729397e-08,6.038848214784398e-17,2.170728036807288e-16,4.658933135674079e-10,8.798192207286513e-17,3.5364294963359395e-12,4.729534859033413e-23,1.5964987928502032e-16,2.742556641825153e-19,2.9292064954554986e-24,2.5616380981329022e-23,1.081990676918153e-18,7.775512742858557e-18
5.807891222236432e-08,0.8546779037368455,0.0,5.475343445459914e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.5134302861357244e-10,1.0114214250800061e-17,0.0,5.6979478764996006e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9405835996274697,0.9982049494574423,0.0,0.0,0.013819820271262509,0.011169187209042622,0.0025727743947399325,6.191914079355626e-05,0.0017950108614222936,7.94394679627935e-06,5.326676547176897e-11,1.1598603618364273e-08,1.4412520139776762e-15,7.802490058107623e-08,8.649543923805034e-17,2.985801130221058e-16,5.346806820912177e-10,1.2574881000431982e-16,3.806712420060063e-12,6.786658185995247e-23,2.280210335070347e-16,3.931402137488573e-19,4.202722800030025e-24,3.675739773919573e-23,1.6632586561563804e-18,1.1158780333619457e-17
6.192464219552213e-08,0.8548134658609211,0.0,6.218945641775917e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.0476473700527703e-10,1.3079099989777595e-17,0.0,8.1644997409403e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9396761259858988,0.9982049440403128,0.0,0.0,0.014728383636510214,0.011905960368056887,0.002742431456432874,6.186745178037722e-05,0.001795010843587705,9.033606845885647e-06,6.34716483283741e-11,1.1603561593480002e-08,1.5366995248134101e-15,8.86932874655957e-08,1.2095460959440789e-16,4.0244310304398795e-16,6.08170237042454e-10,1.7548658252817468e-16,4.0766444065647634e-12,9.505484798148347e-23,3.179830617190236e-16,5.500032720376306e-19,5.885716808816782e-24,5.1481810649621516e-23,2.4847794316891258e-18,1.5626725485375184e-17
6.577037216867994e-08,0.854948907746522,0.0,7.009500658462341e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.6524468786186455e-10,1.665155055016364e-17,0.0,1.1435791663265757e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9387695278857726,0.998204938277853,0.0,0.0,0.015636141140428824,0.012641917553883275,0.002911958882142321,6.181581150345682e-05,0.0017950108251436742,1.0192938860754365e-05,7.47685189379497e-11,1.1608512912805426e-08,1.6320110491493477e-15,1.0003710504014372e-07,1.6562415702857261e-16,5.32849025438605e-16,6.863552857678431e-10,2.3982508300546853e-16,4.346227409434093e-12,1.3033902878364524e-22,4.342521345069842e-16,7.532329096749395e-19,8.069669636960826e-24,7.059043721585444e-23,3.620049658402445e-18,2.141973152644264e-17
6.961610214183775e-08,0.8550842295105985,0.0,7.846941516027556e-10,0.0,0.0,0.0,0.0,0.0,0.0,4.3321558140896035e-10,2.0909078516486744e-17,0.0,1.569917439610551e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9378638044823449,0.9982049321705546,0.0,0.0,0.016543093566844375,0.01337705955391617,0.0030813567910845815,6.17642199443821e-05,0.0017950108060910653,1.142188145822672e-05,8.718694522209555e-11,1.1613457590213118e-08,1.7271867937043064e-15,1.1205494830012039e-07,2.2261989699289465e-16,6.94458776155133e-16,7.692291467999397e-10,3.2175193923253645e-16,4.615462891031333e-12,1.7540377178245406e-22,5.82180123585556e-16,1.0123602165332614e-18,1.0858785916459526e-23,9.499550965491873e-23,5.158611728972521e-18,2.8811047634824935e-17
7.346183211499556e-08,0.8552194312699826,0.0,8.731201331590625e-10,0.0,0.0,0.0,0.0,0.0,0.0,5.091092176459776e-10,2.593377599882827e-17,0.0,2.116995714198982e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.936958954931684,0.9982049257189095,0.0,0.0,0.01744924169878605,0.014111387154836737,0.0032506253023624854,6.171267707652033e-05,0.0017950107864307477,1.2720373277286504e-05,1.0075395603770403e-10,1.1618395637407914e-08,1.8222269648079323e-15,1.2474541461882466e-07,2.9432905107895027e-16,8.92426344099621e-16,8.567851501270691e-10,4.246310302242989e-16,4.884351532992501e-12,2.321503540703398e-22,7.677868650109336e-16,1.3381179533983955e-18,1.4370665178808492e-23,1.2572655667626282e-22,7.207914794366443e-18,3.810848093967037e-17
7.730756208815337e-08,0.8553545131413871,0.0,9.662213318704863e-10,0.0,0.0,0.0,0.0,0.0,0.0,5.93356497913601e-10,3.1812301839432485e-17,0.0,2.8093385706741364e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.936054978390673,0.9982049189234078,0.0,0.0,0.01835458631848713,0.01484490114264921,0.00341976453496877,6.166118282609194e-05,0.0017950107661635869,1.4088352978447194e-05,1.1549425269963505e-10,1.1623327053744413e-08,1.9171317684085797e-15,1.3810710374300537e-07,3.834259734889504e-16,1.1324210786853554e-15,9.49016636525532e-10,5.522235839028846e-16,5.152893882005845e-12,3.027091932000074e-22,9.977970079879236e-16,1.7425075318527096e-18,1.873707510000812e-23,1.6393717708032604e-22,9.895615933734727e-18,4.9656328820711425e-17
8.499902203446898e-08,0.8556243176865174,0.0,1.1664227143075495e-09,0.0,0.0,0.0,0.0,0.0,0.0,7.886311107464379e-10,4.6500241332170294e-17,0.0,4.7440031384858084e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9342496409691994,0.9982049043027926,0.0,0.0,0.020162868146125647,0.01630949141924327,0.003757655639556201,6.155834001991749e-05,0.0017950107238121754,1.70325307763362e-05,1.4858283199067274e-10,1.1633170027143226e-08,2.106536094930166e-15,1.6683856123912793e-07,6.259962916194205e-16,1.7638589769186198e-15,1.1474794736243845e-09,8.986880755010657e-16,5.688943056576378e-12,4.949948164450285e-22,1.6216375862167733e-15,2.8418718830067594e-18,3.063534306360891e-23,2.680664293503638e-22,1.781086863148969e-17,8.107274067891654e-17
9.192133598615303e-08,0.8558667329286828,0.0,1.3625263978949686e-09,0.0,0.0,0.0,0.0,0.0,0.0,9.972521781981399e-10,6.360193043856705e-17,0.0,7.29615105664148e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9326278145413697,0.9982048899731552,0.0,0.0,0.02178758161023485,0.01762484798157435,0.0040613166920092526,6.14659472914166e-05,0.0017950106836291378,1.9919324431520403e-05,1.8258134542859725e-10,1.1642006088313369e-08,2.276539090028477e-15,1.9497845609201173e-07,9.369815686710672e-16,2.544014280204421e-15,1.3420195868729522e-09,1.3415615769801247e-15,6.170212791092522e-12,7.417495676653268e-22,2.4180112406890923e-15,4.248712102997525e-18,4.590273137628438e-23,4.01690421529738e-22,2.8892949110554625e-17,1.2130615322272194e-16
9.884364993783708e-08,0.856108761543502,0.0,1.5736743578416548e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.2395995109574219e-09,8.502520634493594e-17,0.0,1.0857892641921797e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9310088035897833,0.9982048745370162,0.0,0.0,0.02340970382368793,0.018937580628081083,0.0043645607268995475,6.137371141280931e-05,0.0017950106414932978,2.3030305848846745e-05,2.2067711369975133e-10,1.1650820779407263e-08,2.4461066795446754e-15,2.2527144413906383e-07,1.3605372973651037e-15,3.574203832625963e-15,1.5516051793272499e-09,1.94319826123915e-15,6.65037545546781e-12,1.078068008284464e-21,3.498602417821938e-15,6.161412646336467e-18,6.671020723010866e-23,5.83813055108268e-22,4.5202180824284096e-17,1.7603968446556257e-16
9.999999999999998e-08,0.8563504042073684,0.0,1.6104096703050313e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.283545144293944e-09,8.907155460251589e-17,0.0,1.1570135531136126e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.930738627165018,0.998204871850802,0.0,0.0,0.023680421806228723,0.019156612906010076,0.004415176057518433,6.135831897753741e-05,0.0017950106342646448,2.357181290834429e-05,2.2744620562520407e-10,1.1652291164149307e-08,2.474390036810559e-15,2.3054109427839837e-07,1.4441678436677251e-15,3.774394565440572e-15,1.5880796309168987e-09,2.0618297511904734e-15,6.7304774391756825e-12,1.1444966038137387e-21,3.711541801795694e-15,6.538701351849493e-18,7.081989118358914e-23,6.197851269470308e-22,4.855713441179388e-17,1.8683942708808154e-16
1.0576596388952113e-07,0.8563504042073684,0.0,1.7998279908321287e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.5181538276482681e-09,1.114389926577221e-16,0.0,1.570655142169742e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9293926032267216,0.9982048579972097,0.0,0.0,0.025029239319803893,0.02024769391670664,0.004667388434076517,6.128163202979853e-05,0.0017950105974096858,2.636511806573721e-05,2.629516070147506e-10,1.1659614115911116e-08,2.6152400505951895e-15,2.577094443695001e-07,1.924550855761534e-15,4.908816504024052e-15,1.7761977965111795e-09,2.742458177698363e-15,7.1294345424066e-12,1.5261743563417614e-21,4.9325787624602185e-15,8.703954636295924e-18,9.443213879683022e-23,8.264681628679418e-22,6.854151112677906e-17,2.4883486998841745e-16
1.1268827784120518e-07,0.8565916615954386,0.0,2.040948793476112e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.8353865323903233e-09,1.435591829785552e-16,0.0,2.2166588397087574e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9277792085729509,0.9982048403565617,0.0,0.0,0.026646192623615842,0.021555192397722453,0.004969800502186485,6.118970896029363e-05,0.0017950105513832096,2.9923404341698834e-05,3.0947328183766486e-10,1.1668386158181057e-08,2.783940386257017e-15,2.92284400351208e-07,2.6610608996837888e-15,6.609253726273952e-15,2.0157590931633963e-09,3.783895473921869e-15,7.607394473715171e-12,2.1115983211685392e-21,6.7991653147025786e-15,1.2018470106835163e-17,1.3064725867883712e-22,1.1434793325884367e-21,1.0114136186300494e-16,3.437757421398978e-16
1.1961059179288925e-07,0.8568325343816368,0.0,2.296998361991699e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.1937597436297204e-09,1.8214840719444205e-16,0.0,3.061326636279212e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9261686147577088,0.9982048216178899,0.0,0.0,0.02826056825188777,0.022860080614051273,0.005271797618703339,6.109794185401903e-05,0.0017950105034189726,3.3704808158059755e-05,3.6029962309116857e-10,1.1677136922389824e-08,2.9522088656278368e-15,3.2898828014928415e-07,3.606519102979399e-15,8.744298070090965e-15,2.270250831911029e-09,5.118108778125634e-15,8.084261519003322e-12,2.8633822514096484e-21,9.188256133618066e-15,1.6266353921522668e-17,1.771514733253839e-22,1.5505720700353269e-21,1.4572042787948169e-16,4.65500909295621e-16
1.265329057445733e-07,0.8570730232386545,0.0,2.5679383918914533e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.5957263230148784e-09,2.2801579760263443e-16,0.0,4.1476307060290407e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9245608169186885,0.9982048017840057,0.0,0.0,0.029872370713131435,0.024162363100975415,0.005573380469902867,6.100633052312529e-05,0.0017950104535216394,3.770897321785695e-05,4.154790499344647e-10,1.1685866467034536e-08,3.12004666381673e-15,3.678130762446517e-07,4.802048749903406e-15,1.139047716382317e-14,2.5396348857882134e-09,6.8020872879853216e-15,8.560040868367633e-12,3.8142820900673194e-21,1.220101838173464e-14,2.162936200661002e-17,2.359702682147797e-22,2.0654825772073883e-21,2.055489319075284e-16,6.192352404903547e-16
1.3345521969625738e-07,0.8573131288379552,0.0,2.8537306776781888e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.0437299032032145e-09,2.8201676422430014e-16,0.0,5.524344705058421e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9229558102020242,0.9982047808577112,0.0,0.0,0.03148160450762256,0.02546204438646152,0.005874549740893569,6.0914874599490195e-05,0.0017950104016967634,4.1935543446281815e-05,4.750521641704579e-10,1.1694574803239181e-08,3.287454951954561e-15,4.0875080545560284e-07,6.293684673088835e-15,1.4632400779221678e-14,2.823873238688011e-09,8.899531540822187e-15,9.034735787527567e-12,5.0009607526244695e-21,1.5950452029970597e-14,2.831062890404831e-17,3.093707010037906e-22,2.70806251164748e-21,2.845156123994178e-16,8.10819222325078e-16
1.4037753364794144e-07,0.857552851849775,0.0,3.1543371125486533e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.5402049149151576e-09,3.450527768034048e-16,0.0,7.246389433302673e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9213535897622772,0.998204758841803,0.0,0.0,0.033088274127416724,0.02675912899082622,0.006175306115587015,6.082357391116406e-05,0.001795010347948002,4.638416299164443e-05,5.390524359772516e-10,1.1703261993341606e-08,3.454434897287407e-15,4.5179350886176446e-07,8.132596522300833e-15,1.8563073983107923e-14,3.122927981862809e-09,1.1481151730531963e-14,9.508350739636252e-12,6.464150702897571e-21,2.056191032425914e-14,3.6535614027514745e-17,3.9987134717096117e-22,3.500366856259552e-21,3.8719953312644144e-16,1.046736259333707e-15
1.472998475996255e-07,0.8577921929431275,0.0,3.4697196880882247e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.087576614784766e-09,4.180711405576388e-16,0.0,9.375180567044957e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9197541507624217,0.9982047357390661,0.0,0.0,0.03469238405636553,0.028053621427107305,0.006475650276732908,6.073242808915516e-05,0.0017950102922829156,5.105447622615801e-05,6.075070926321927e-10,1.1711928047789653e-08,3.620987662955374e-15,4.96933251725617e-07,1.0375315902086468e-14,2.328421596626575e-14,3.4367613127892645e-09,1.462497149336786e-14,9.980892128637033e-12,8.248857523654344e-21,2.617362997568855e-14,4.6553065634251954e-17,5.102551432690611e-22,4.4667645214476886e-21,5.189454779036879e-16,1.3341404856545204e-15
1.5422216155130957e-07,0.8580311527858031,0.0,3.799840493956684e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.68826111440588e-09,5.020647621658556e-16,0.0,1.1978982400659873e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9181574883738282,0.9982047115522864,0.0,0.0,0.036293938770133795,0.029345526200704908,0.006775582905887292,6.064143697139066e-05,0.001795010234700879,5.594612774632673e-05,6.804385018148239e-10,1.1720573031338847e-08,3.78711440860239e-15,5.441621234108841e-07,1.3083975599107008e-14,2.890659640760088e-14,3.765335538115587e-09,1.841664807725578e-14,1.0452364943042927e-11,1.0404486999428131e-20,3.2937290032603885e-14,5.863603689997317e-17,6.435765916495989e-22,5.6340061948716564e-21,6.859408334551439e-16,1.6808860799183749e-15
1.6114447550299363e-07,0.8582697320443741,0.0,4.144661717575481e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.344665408852118e-09,5.980719202604589e-16,0.0,1.5133253692525065e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9165635977762503,0.9982046862842249,0.0,0.0,0.037892942736216066,0.03063484780978458,0.007075104683450547,6.055060017503038e-05,0.001795010175218307,6.105876237355962e-05,7.578652667320757e-10,1.172919695004e-08,3.952816289024881e-15,5.934722373020886e-07,1.6326539754702985e-14,3.55503587021379e-14,4.108613073907207e-09,2.2949780036113722e-14,1.092277210762465e-11,1.298515750578315e-20,4.101854876735514e-14,7.308286201357489e-17,8.031826769678396e-22,7.031395830050802e-21,8.952943043893095e-16,2.0955554257924783e-15
1.680667894546777e-07,0.8585079313841961,0.0,4.504145643838903e-09,0.0,0.0,0.0,0.0,0.0,0.0,6.0591874032876865e-09,7.071760521419139e-16,0.0,1.8920975592510966e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9149724741578096,0.9982046599376707,0.0,0.0,0.03948940041395232,0.031921590744872684,0.0073742162886313075,6.045991754948184e-05,0.001795010113816031,6.63920251556494e-05,8.398023404433519e-10,1.1737799872190791e-08,4.118094457248017e-15,6.448557307301591e-07,2.017700410549514e-14,4.3345299878012815e-14,4.466556441683549e-09,2.8326174419573383e-14,1.1392118079326755e-11,1.604955602269251e-20,5.059750966759755e-14,9.021800343428104e-17,9.927000187392045e-22,8.69070693475283e-21,1.155118994337756e-15,2.5874835575482224e-15
1.7498910340636176e-07,0.8587457514694097,0.0,4.878254654823963e-09,0.0,0.0,0.0,0.0,0.0,0.0,6.834215939093275e-09,8.305055450470335e-16,0.0,2.3432975741773205e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9133841127149828,0.9982046325153311,0.0,0.0,0.04108331625454334,0.03320575948929983,0.007672918399488092,6.03693887037032e-05,0.0017950100505490709,7.194556136846326e-05,9.262608547548685e-10,1.1746381799404957e-08,4.282950057788943e-15,6.983047648986021e-07,2.4715582058639216e-14,5.243113033972289e-14,4.8391282675076274e-09,3.4656095222947285e-14,1.186040938787131e-11,1.9661751622305396e-20,6.186915488279562e-14,1.1039284014635115e-16,1.216094784881404e-21,1.0646636983632768e-20,1.4746204345646545e-15,3.16678090147397e-15
1.8191141735804583e-07,0.8589831929629439,0.0,5.2669512294983354e-09,0.0,0.0,0.0,0.0,0.0,0.0,7.672130821954695e-09,9.692335114291177e-16,0.0,2.876826640053048e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9117985086525852,0.9982046040200612,0.0,0.0,0.042674694701067155,0.034487358518758615,0.007971211692889805,6.027901350099374e-05,0.0017950099853176313,7.771901651684881e-05,1.0172488853609337e-09,1.175494280742918e-08,4.447384241479267e-15,7.538115248058482e-07,3.00289108259048e-14,6.295776300358241e-14,5.2262912854419415e-09,4.2058539255173434e-14,1.2327650797043154e-11,2.3889850716586086e-20,7.504382679506987e-14,1.339865431813794e-16,1.477566195976358e-21,1.2936045602454606e-20,1.8641865988082164e-15,3.8443585401298066e-15
1.888337313097299e-07,0.8592202565265187,0.0,5.670197943374376e-09,0.0,0.0,0.0,0.0,0.0,0.0,8.575302851407399e-09,1.1245775521437067e-15,0.0,3.5034385181053167e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9102156571837565,0.998204574454385,0.0,0.0,0.04426354018849636,0.03576639230179326,0.008269096844561745,6.018879153743645e-05,0.0017950099183448576,8.371203633495928e-05,1.1127728687361677e-09,1.1763482885156073e-08,4.6113981331187406e-15,8.113682191599171e-07,3.6210275720046964e-14,7.508562846500017e-14,5.628008337525205e-09,5.0661536196287453e-14,1.2793844890033241e-11,2.8809542530417925e-20,9.034775168477135e-14,1.6140702792746202e-16,1.7818221436108638e-21,1.5599955231002263e-20,2.3354776785870403e-15,4.631955679283703e-15
1.9575604526141396e-07,0.8594569428206466,0.0,6.087957468257096e-09,0.0,0.0,0.0,0.0,0.0,0.0,9.546093848540193e-09,1.2977995350055697e-15,0.0,4.234771163804175e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.908635553529947,0.9982045438214934,0.0,0.0,0.04584985714371455,0.037042865299308385,0.00856657452904157,6.009872268983323e-05,0.0017950098491801199,8.992426678747796e-05,1.2128380215733213e-09,1.177200213091221e-08,4.7749929021243174e-15,8.709670803056847e-07,4.3359809233174246e-14,8.89859531755117e-14,6.044242369340984e-09,6.060241410057423e-14,1.3258996167971759e-11,3.449668902455153e-20,1.0802350269565086e-13,1.9309179536806184e-16,2.1334852989044288e-21,1.867934518332303e-20,2.9015181039196414e-15,5.542163935517628e-15
2.0267835921309802e-07,0.8596932525046355,0.0,6.52019257186357e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0586856680795463e-08,1.4902053980030269e-15,0.0,5.083376466015181e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9070581929209022,0.9982045121231641,0.0,0.0,0.047433649985530735,0.03831678196510508,0.008863645419729472,6.0008806541635906e-05,0.0017950097787784271,9.635535407198717e-05,1.317447372732587e-09,1.1780500488084213e-08,4.938169608499568e-15,9.326003641448768e-07,5.158464522414596e-14,1.0484097307428215e-13,6.474956429303458e-09,7.202800462725731e-14,1.3723111308929353e-11,4.1044404938682944e-20,1.283303576040709e-13,2.295085839081884e-16,2.538474579313543e-21,2.222486150072889e-20,3.576794426038752e-15,6.5884461091349035e-15
2.0960067316478208e-07,0.8599291862365903,0.0,6.9668661177908384e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.169993528740487e-08,1.7031449478699334e-15,0.0,6.062751649551495e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9054835705946505,0.9982044793641,0.0,0.0,0.049014923124694555,0.03958814674533863,0.009160310188839196,5.991904298582358e-05,0.0017950097051621845,0.00010300494462087197,1.4266013171431156e-09,1.1788978149125506e-08,5.100929538680191e-15,9.962603500880894e-07,6.099907233283756e-14,1.2284414715291734e-13,6.920113672886914e-09,8.509484811641978e-14,1.4186194825166851e-11,4.8525127959564536e-20,1.5154465676259878e-13,2.711560179937013e-16,3.0008822241043346e-21,2.627518249130791e-20,4.377357715930616e-15,7.785154973150323e-15
2.1652298711646615e-07,0.8601647446734173,0.0,7.427941064867472e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.2887664709337997e-08,1.9380116214066366e-15,0.0,7.187373356732567e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9039116817974883,0.9982044455446162,0.0,0.0,0.05059368096391376,0.04085696407905395,0.009456569507448645,5.982943165362962e-05,0.0017950096307341697,0.0001098726851012448,1.540299418155778e-09,1.1797434980432754e-08,5.263273622037231e-15,1.0619393409400674e-06,7.172474275174025e-14,1.4320045099014768e-13,7.379677361740109e-09,9.996947333661258e-14,1.464824920900467e-11,5.705846641772006e-20,1.779602915271462e-13,3.1856450029654467e-16,3.528615564130308e-21,3.0895787507109137e-20,5.320924811285985e-15,9.147558889365776e-15
2.234453010681502e-07,0.8603999284708247,0.0,7.903380467273855e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.4152371118011303e-08,2.1962422567357984e-15,0.0,8.472728519641066e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9023425217839619,0.9982044106699831,0.0,0.0,0.05216992789787121,0.04212323839785347,0.009752424045469988,5.973997228950926e-05,0.001795009552934692,0.00011695822241575155,1.6585412801960195e-09,1.1805871180270982e-08,5.4252032001901235e-15,1.1296296628607316e-06,8.389086935130075e-14,1.6612665223003486e-13,7.853610859994305e-09,1.1682866041402776e-13,1.5109278661462838e-11,6.671927736515411e-20,2.0788916273232386e-13,3.722970399691331e-16,4.125644162178863e-21,3.612629324168027e-20,6.426978658574119e-15,1.0691865865476757e-14
