Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220)
3.3689311835433757e-10,0.5970466195115475,0.0,5.908625830291576e-19,0.0,0.0,0.0,0.0,0.0,0.0,2.2444266974346984e-22,5.9652617430049344e-34,0.0,6.318140174385698e-66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6850966030597155,0.9998894942281475,0.0,0.0,1.2234646682002223e-07,7.939680426415897e-08,2.7979262571960102e-08,1.497038227744809e-08,0.00011050577185250616,1.2132787614843941e-16,5.9843546137206145e-27,1.7325589331938563e-14,1.1452389291176854e-21,2.761687710021175e-16,1.9698571335751372e-41,5.355420358814086e-40,6.55005428574954e-20,8.497660511777945e-42,2.627572610954319e-22,5.976133229113724e-48,3.6196840662959346e-40,4.05042592156963e-43,1.0178308440951779e-41,2.401243283646808e-40,4.415208100286687e-49,5.0393166879956723e-48,7.037886740206748e-45,5.834630388672244e-20
3.5799134591231607e-10,0.5970466203516802,0.0,6.328141221976239e-19,0.0,0.0,0.0,0.0,0.0,0.0,2.7028634003346574e-22,7.630244511351978e-34,0.0,8.64221298342506e-66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6850965953976613,0.9998853926443021,0.0,0.0,1.3000852108907422e-07,8.4424472928621e-08,2.9732163496846462e-08,1.5851865128510524e-08,0.00011460735569790132,1.3706063881605925e-16,7.182884445175638e-27,1.9104254876841154e-14,1.2776154337993804e-21,3.1315021474552297e-16,2.692447536417979e-41,7.256928089775098e-40,7.453448363825425e-20,1.1728348359523957e-41,2.9716233185939878e-22,8.602741336000054e-48,4.904690828577648e-40,5.5356501535995434e-43,1.4004810598239133e-41,3.256982722183351e-40,6.3293094995459416e-49,7.23314048809545e-48,1.0210653903445042e-44,6.849062523467599e-20
3.790895734702946e-10,0.5970466211918126,0.0,6.753967099856291e-19,0.0,0.0,0.0,0.0,0.0,0.0,3.220767527079398e-22,9.624226337696386e-34,0.0,1.1616504141721694e-65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6850965877356072,0.9998815204703146,0.0,0.0,1.376705752734001e-07,8.945839055810708e-08,3.148514063276986e-08,1.6727022673791957e-08,0.00011847952968531909,1.5375951172555434e-16,8.531919467425032e-27,2.0924764446368084e-14,1.4154409778007628e-21,3.525634737252117e-16,3.6163673599508417e-41,9.663980990042993e-40,8.419757341481121e-20,1.5902906603224658e-41,3.3359810291865655e-22,1.2128214278502625e-47,6.531259513018005e-40,7.434099978052922e-43,1.8932745146423316e-41,4.341486466236047e-40,8.886604040848479e-49,1.0168229339772643e-47,1.4507323683949025e-44,7.960840055065072e-20
4.001878010282731e-10,0.5970466220319453,0.0,7.18615258918942e-19,0.0,0.0,0.0,0.0,0.0,0.0,3.8019344228308097e-22,1.1988589366226143e-33,0.0,1.537294682224643e-65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.685096580073553,0.999877864872422,0.0,0.0,1.4533262937300102e-07,9.449851231120042e-08,3.3238193436732704e-08,1.7595900302104858e-08,0.0001221351275778581,1.7142567193165596e-16,1.0040428310016155e-26,2.278271274751153e-14,1.5584752313343768e-21,3.944204747359588e-16,4.782202562496224e-41,1.2671324843164104e-39,9.449474749104964e-20,2.122453293980621e-41,3.7203446291499347e-22,1.678300735253062e-47,8.563381583570823e-40,9.82875807474634e-43,2.5194382113434194e-41,5.698015907918812e-40,1.2247899108441289e-48,1.4031313995730107e-47,2.0230386690650014e-44,9.171948739226966e-20
4.212860285862516e-10,0.597046622872078,0.0,7.624742264289715e-19,0.0,0.0,0.0,0.0,0.0,0.0,4.450177270968749e-22,1.4767280637894498e-33,0.0,2.0061445928737024e-65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.685096572411499,0.9998744137357802,0.0,0.0,1.5299468338787795e-07,9.954479366825772e-08,3.4991321369332125e-08,1.845854307655306e-08,0.0001255862642196556,1.900602880425697e-16,1.171739006937762e-26,2.4674035436491434e-14,1.706486746745593e-21,4.3873215196231964e-16,6.236005492781674e-41,1.6384876277150078e-39,1.0543048834048993e-19,2.792666120289009e-41,4.1243944727640558e-22,2.28395076499852e-47,1.1072588949862781e-39,1.2813660698720953e-42,3.305547008154435e-41,7.37502571424012e-40,1.6602130041275948e-48,1.904217039221394e-47,2.7741909501457974e-44,1.0484154677132725e-19
4.423842561442301e-10,0.5970466237122105,0.0,8.0697764902739495e-19,0.0,0.0,0.0,0.0,0.0,0.0,5.169325711874815e-22,1.8006822753260477e-33,0.0,2.585131653004428e-65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6850965647494451,0.999871155626123,0.0,0.0,1.6065673731803232e-07,1.0459719042910963e-07,3.674452389475526e-08,1.931499573685993e-08,0.00012884437387684276,2.0966452028034575e-16,1.3571794230505108e-26,2.6594985136303576e-14,1.8592527817621434e-21,4.855085208915917e-16,8.029722916287917e-41,2.0922348574955155e-39,1.1700885950799162e-19,3.6275778056012165e-41,4.547794892342273e-22,3.0617012683691055e-47,1.413837586704556e-39,1.6494729501297612e-42,4.2818177856733313e-41,9.426471329489056e-40,2.2169465799755773e-48,2.5457345824563583e-47,3.7471771465940575e-44,1.1899021211583216e-19
4.634824837022086e-10,0.5970466245523433,0.0,8.521291815569321e-19,0.0,0.0,0.0,0.0,0.0,0.0,5.963224306238193e-22,2.1756325958886434e-33,0.0,3.293266177058099e-65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6850965570873914,0.9998680797483511,0.0,0.0,1.6831879116346502e-07,1.096556587107462e-07,3.8497800480777146e-08,2.0165302701711752e-08,0.00013192025164896344,2.302395205416458e-16,1.5612640588104914e-26,2.854210468188354e-14,2.0165591578444454e-21,5.34758763198978e-16,1.0221606653433778e-40,2.641387522765115e-39,1.2923354454433674e-19,4.657408340044114e-41,4.990197123526066e-22,4.0486350466139246e-47,1.7848619333813673e-39,2.099057509900976e-42,5.482389143164308e-41,1.1912113211609844e-39,2.920421958907046e-48,3.3573641836107464e-47,4.992510739733747e-44,1.3417928401693172e-19
4.845807112601872e-10,0.5970466253924757,0.0,8.97932128286773e-19,0.0,0.0,0.0,0.0,0.0,0.0,6.83573131258969e-22,2.6067497607001766e-33,0.0,4.151788057072033e-65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6850965494253375,0.9998651759113276,0.0,0.0,1.7598084492417722e-07,1.1472015494504553e-07,4.025115059875394e-08,2.1009508071057322e-08,0.00013482408867222337,2.517864324573735e-16,1.78489391692456e-26,3.0512205623137254e-14,2.178200075423237e-21,5.86491294005779e-16,1.2876661807971207e-40,3.300263559307505e-39,1.4210787785873378e-19,5.916249370095544e-41,5.451241533397751e-22,5.28752923039235e-47,2.2300000903263622e-39,2.643335926606028e-42,6.945632311209591e-41,1.4897827025589773e-39,3.7998179464988334e-48,4.3732124463687266e-47,6.569162436218268e-44,1.5042088384221085e-19
5.056789388181657e-10,0.5970466262326083,0.0,9.44389477171632e-19,0.0,0.0,0.0,0.0,0.0,0.0,7.7907173852055125e-22,3.099465240997249e-33,0.0,5.184311707827873e-65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6850965417632838,0.9998624344907839,0.0,0.0,1.8364289860017e-07,1.1979063587649367e-07,4.20045737236176e-08,2.1847655628416395e-08,0.0001375655092159959,2.743063914525357e-16,2.0289710155649555e-26,3.2502345188693295e-14,2.3439779445767917e-21,6.407138359758417e-16,1.6067077691048205e-40,4.08454773914199e-39,1.5563487870950967e-19,7.442349137765858e-41,5.930560092107173e-22,6.827361605860015e-47,2.759842632950885e-39,3.296963073921398e-42,8.714448251415304e-41,1.8455910219365668e-39,4.888375562204129e-48,5.632190437915923e-47,8.545400599897179e-44,1.6772562339843668e-19
5.267771663761442e-10,0.5970466270727409,0.0,9.91503918567516e-19,0.0,0.0,0.0,0.0,0.0,0.0,8.832064794339531e-22,3.659471816037534e-33,0.0,6.416995960690263e-65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6850965341012303,0.9998598464031091,0.0,0.0,1.913049521914446e-07,1.2486705855998023e-07,4.375806933386252e-08,2.2679788843111367e-08,0.00014015359689086612,2.9780052480411325e-16,2.2943983808658632e-26,3.4509812292880475e-14,2.5137031374669118e-21,6.974334598157721e-16,1.987273163822217e-40,5.011354479657076e-39,1.6981726978545302e-19,9.278463648959046e-41,6.427777567399251e-22,8.7239695433665045e-47,3.3859449024291444e-39,4.0761273281685615e-42,1.0836624652485954e-40,2.2665400755981435e-39,6.223793077479052e-48,7.178492646887263e-47,1.1000005852322626e-43,1.8610269598464049e-19
5.478753939341227e-10,0.5970466279128733,0.0,1.0392778794514238e-18,0.0,0.0,0.0,0.0,0.0,0.0,9.963666209650176e-22,4.292724556489257e-33,0.0,7.878689209834551e-65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6850965264391768,0.9998574030692974,0.0,0.0,1.9896700569800192e-07,1.2994938035852837e-07,4.551163691153953e-08,2.350595087256522e-08,0.00014259693070240218,3.2226995170065007e-16,2.582080039183808e-26,3.6532105473676677e-14,2.687193817209248e-21,7.566566582872772e-16,2.4381619952905533e-40,6.099289884589125e-39,1.8465751116328333e-19,1.1472142002576056e-40,6.942513940913259e-22,1.1040557842145529e-46,4.120868825481145e-39,4.998634239878495e-42,1.336513366801847e-40,2.7612382859512293e-39,7.848541837382151e-48,9.0619763466955e-47,1.4023104068362514e-43,2.0556004613069066e-19
5.689736214921012e-10,0.597046628753006,0.0,1.0877135369254186e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.1189424098570226e-21,5.005441247845519e-33,0.0,9.601110124343404e-65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6850965187771235,0.9998550963927864,0.0,0.0,2.0662905911984316e-07,1.3503755894112736e-07,4.7265275942239906e-08,2.432618456449618e-08,0.0001449036072133788,3.4771578329916464e-16,2.892921009721214e-26,3.856692196120382e-14,2.864275676244476e-21,8.183893754426141e-16,2.9690393797314232e-40,7.368514694280806e-39,2.001578137216241e-19,1.4076106895730902e-40,7.474385182519938e-22,1.3848425407407776e-46,4.978225361295925e-39,6.084006069564063e-42,1.635851494649741e-40,3.339031067944844e-39,9.81029608643337e-48,1.1338684520398461e-46,1.7717560126562571e-43,2.2610443436868987e-19
5.900718490500797e-10,0.5970466295931385,0.0,1.1368128410436786e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.2513249869158407e-21,5.804103062586623e-33,0.0,1.1619015949436858e-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6850965111150701,0.9998529187317671,0.0,0.0,2.1429111245696938e-07,1.401315522805364e-07,4.901898591508403e-08,2.5140532459140465e-08,0.00014708126823260846,3.7413912278278904e-16,3.2278272970470174e-26,4.061214196577898e-14,3.0447817312064105e-21,8.826370560120211e-16,3.5904858773471064e-40,8.840806703488808e-39,2.1632016180084702e-19,1.7148602600035375e-40,8.023004764197901e-22,1.72276175544875e-46,5.972716590182731e-39,7.353575558522406e-42,1.9881228835852336e-40,4.0100324890435234e-39,1.216232302082415e-47,1.4071318981121325e-46,2.2200197905912327e-43,2.4774154958103206e-19
6.111700766080582e-10,0.5970466304332711,0.0,1.1865775362366207e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.3939063081554469e-21,6.695455177766429e-33,0.0,1.3970371157592083e-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6850965034530169,0.9998508628724757,0.0,0.0,2.219531657093816e-07,1.4523131865108868e-07,5.077276632270884e-08,2.5949036791475856e-08,0.00014913712752392193,4.0154106541843087e-16,3.587705883615304e-26,4.2665814026987795e-14,3.2285521014309247e-21,9.494046917590063e-16,4.31404751994859e-40,1.053962325834722e-38,2.331463344741709e-19,2.0753743429371654e-40,8.587985037671197e-22,2.1267579386168246e-46,7.120177849870435e-39,8.830580034386212e-42,2.400401063972466e-40,4.7851569699297656e-39,1.4963874196753256e-47,1.7329715011743226e-46,2.760300594395047e-43,2.70476114112538e-19
6.322683041660367e-10,0.5970466312734035,0.0,1.2370091850284496e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.5470790631285413e-21,7.68650744484646e-33,0.0,1.6696518128437808e-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6850964957909638,0.999848922002164,0.0,0.0,2.2961521887708097e-07,1.503368166265149e-07,5.252661666125626e-08,2.675173949342484e-08,0.00015107799783560427,4.2992269861390355e-16,3.9734647223477995e-26,4.4726139595263796e-14,3.41543382136535e-21,1.0186968727934067e-15,5.152286486207726e-40,1.2490163413030847e-38,2.5063792909415637e-19,2.496186881017678e-40,9.168938790505384e-22,2.6067825127545906e-46,8.437619653912528e-39,1.0540256004864284e-41,2.8804229508005694e-40,5.6761509384095305e-39,1.828058362758037e-47,2.1191324836236458e-46,3.407441669859148e-43,2.9431200107505873e-19
6.573332593061997e-10,0.5970466322714914,0.0,1.2977913576314566e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.7433591449062286e-21,9.003534311964527e-33,0.0,2.04845883481395e-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.68509648668835,0.9998467568138805,0.0,0.0,2.387178326430607e-07,1.564096038718364e-07,5.46103027411649e-08,2.7697877367272075e-08,0.0001532431861191411,4.649152171035045e-16,4.4666427779553914e-26,4.718020141721886e-14,3.6412937717752136e-21,1.104303777247349e-15,6.316071276439829e-40,1.5172008869116914e-38,2.7228496772368403e-19,3.0851602226208207e-40,9.87934659941542e-22,3.2911835061166898e-46,1.0248936125317983e-38,1.2911670912501893e-41,3.5504445040622457e-40,6.902732781232194e-39,2.2990961535793224e-47,2.668174773942748e-46,4.338234164664974e-43,3.24064930875079e-19
6.823982144463626e-10,0.5970466332695792,0.0,1.3595188695501173e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.9558036445981772e-21,1.0484240886474324e-32,0.0,2.4947390230852086e-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6850964775857363,0.9998447347281103,0.0,0.0,2.478204462894821e-07,1.6249035409631933e-07,5.66940859810584e-08,2.8635954973326196e-08,0.00015526527188931575,5.012937641154394e-16,4.9991561567530254e-26,4.963878949579638e-14,3.8711053072066534e-21,1.1934861475063039e-15,7.685938670464585e-40,1.8296045379362839e-38,2.9487529179285507e-19,3.784329345409615e-40,1.0611110726625663e-21,4.119156798895628e-46,1.235882719979183e-38,1.5700053838176588e-41,4.3435442655129405e-40,8.333487447747015e-39,2.86659532006053e-47,3.3304378804028327e-46,5.4749011923890686e-43,3.5538044993782474e-19
7.074631695865255e-10,0.597046634267667,0.0,1.4221935042826356e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.1850744306778036e-21,1.2141841986242931e-32,0.0,3.017504511129769e-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6850964684831228,0.9998428462869069,0.0,0.0,2.5692305981634693e-07,1.685789994616389e-07,5.877796555519784e-08,2.9566040977938102e-08,0.0001571537130925622,5.390601203530297e-16,5.572532504138021e-26,5.2099611807597514e-14,4.104647202236609e-21,1.2862498259862209e-15,9.289200519226827e-40,2.1914852485378163e-38,3.1841074317776245e-19,4.609385321530919e-40,1.1363593349076388e-21,5.113838515912988e-46,1.4802782960178692e-38,1.8959928718355734e-41,5.276816696900245e-40,9.993074333186854e-39,3.5456060012516326e-47,4.123749731365123e-46,6.853180569426081e-43,3.8826117659362027e-19
7.325281247266884e-10,0.5970466352657547,0.0,1.4858168039119799e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.4318344030029488e-21,1.3990083090660128e-32,0.0,3.626605373535385e-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6850964593805096,0.9998410826579341,0.0,0.0,2.66025673223657e-07,1.7467547270740702e-07,6.086194064468419e-08,3.0488203462463204e-08,0.00015891734206526927,5.782160513489702e-16,6.18830133580059e-26,5.456059566070321e-14,4.341710047410539e-21,1.3826001168428096e-15,1.1155682921426312e-39,2.608502392468235e-38,3.428929219450392e-19,5.5776128629099915e-40,1.2136164160661612e-21,6.301055650719384e-46,1.76190018822226e-38,2.275069836895699e-41,6.369029757845739e-40,1.1908093858202115e-38,4.3528493603334317e-47,5.067943335219454e-46,8.513469029466935e-43,4.227086254413433e-19
7.575930798668514e-10,0.5970466362638425,0.0,1.5503900960992368e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.6967473960422615e-21,1.6043241116338125e-32,0.0,4.332775980461238e-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6850964502778963,0.9998394355922918,0.0,0.0,2.751282865114139e-07,1.8077970714621446e-07,6.29460104374169e-08,3.140250992828004e-08,0.00016056440770748605,6.18763307595472e-16,6.847994020842855e-26,5.701986799987452e-14,4.582095712318765e-21,1.4825418444314505e-15,1.3317863929167841e-39,3.086731563650786e-38,3.683232131866303e-19,6.70799059133769e-40,1.292820171710262e-21,7.709521934611613e-46,2.084849069056361e-38,2.713689446772611e-41,7.640724185388197e-40,1.410716516449059e-38,5.306831085479886e-47,6.18499554222738e-46,1.0501226368749446e-42,4.587233376233933e-19
7.826580350070143e-10,0.5970466372619302,0.0,1.6159145215672808e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.980478094352977e-21,1.8316125188405424e-32,0.0,5.1476835141033915e-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6850964411752832,0.9998378973858235,0.0,0.0,2.842308996796193e-07,1.8689163665877946e-07,6.503017412805283e-08,3.2309027301701536e-08,0.00016210261417572993,6.607036246716241e-16,7.553143765249578e-26,5.947573692199726e-14,4.825616884505123e-21,1.5860794128282652e-15,1.5811017913569312e-39,3.632679304843022e-38,3.947028143440093e-19,8.02129758893804e-40,1.373909480936265e-21,9.371048379609727e-46,2.4535163789482863e-38,3.218843560323424e-41,9.114317824516102e-40,1.6621004433904742e-38,6.427961967843392e-47,7.499174839333843e-46,1.2867432875591504e-42,4.963050150779685e-19
8.077229901471772e-10,0.5970466382600179,0.0,1.6823910541011382e-18,0.0,0.0,0.0,0.0,0.0,0.0,3.283691960804307e-21,2.0824077223944184e-32,0.0,6.083976671221432e-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6850964320726702,0.9998364608433747,0.0,0.0,2.933335127282751e-07,1.9301119568907496e-07,6.711443091796166e-08,3.3207821938907396e-08,0.00016353915662452968,7.040387233712999e-16,8.305285595299491e-26,6.192667632412851e-14,5.072096540648378e-21,1.6932168491752395e-15,1.867336037746408e-39,4.253297910508235e-38,4.220327551081402e-19,9.540220224041329e-40,1.4568243263475448e-21,1.1320754320955264e-45,2.872594317062869e-38,3.798088697743279e-41,1.0814210483491691e-39,1.9482503562795317e-38,7.738679018456699e-47,9.037189763593543e-46,1.5669040620621463e-42,5.35452615854298e-19
8.327879452873401e-10,0.5970466392581056,0.0,1.7498205231432166e-18,0.0,0.0,0.0,0.0,0.0,0.0,3.607055173378107e-21,2.3582972575348414e-32,0.0,7.155336579231194e-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6850964229700574,0.9998351192455304,0.0,0.0,3.0243612565738277e-07,1.991383192395698e-07,6.91987800151826e-08,3.4098959630761285e-08,0.0001648807544686422,7.487703098280804e-16,9.105956341351948e-26,6.43713107724837e-14,5.321367510257935e-21,1.803957852635451e-15,2.1946199661141657e-39,4.956000138600873e-38,4.503139198964432e-19,1.1289465508940269e-39,1.541505893308946e-21,1.3597293743703547e-45,3.3470857780807363e-38,4.4595728064293304e-41,1.2766893911197646e-39,2.2726809416063515e-38,9.263573881118964e-47,1.08283466383731e-45,1.896948411246303e-42,5.761644643278289e-19
8.578529004275031e-10,0.5970466402561934,0.0,1.818203629528456e-18,0.0,0.0,0.0,0.0,0.0,0.0,3.951234567008649e-21,2.660922051398354e-32,0.0,8.376527552736783e-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6850964138674446,0.9998338663171884,0.0,0.0,3.1153873846694404e-07,2.052729428664323e-07,7.128322063437844e-08,3.49825056076664e-08,0.00016613368281078171,7.949000756411701e-16,9.956694621517398e-26,6.680840265236731e-14,5.573271971256878e-21,1.9183058285190156e-15,2.5674088012060925e-39,5.748674004296451e-38,4.795470635204055e-19,1.329587371909938e-39,1.6278966195336509e-21,1.624307974182462e-45,3.882314341178823e-38,5.212062048713881e-41,1.500106145744092e-39,2.639140331937313e-38,1.1029520589722723e-46,1.290470641886304e-45,2.2839176906730464e-42,6.184383254105794e-19
8.82917855567666e-10,0.597046641254281,0.0,1.8875409653612526e-18,0.0,0.0,0.0,0.0,0.0,0.0,4.316897584201966e-21,2.9919764814675463e-32,0.0,9.76345015987644e-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6850964047648319,0.9998326961981042,0.0,0.0,3.206413511569604e-07,2.114150026748559e-07,7.336775199679119e-08,3.585852454429689e-08,0.0001673038018948121,8.424296979980926e-16,1.0859040825731618e-25,6.92368390819205e-14,5.82766104771846e-21,2.0362639313629443e-15,2.990497993407058e-39,6.639697465867808e-38,5.097328309664429e-19,1.5588537932892897e-39,1.715940274312195e-21,1.9304525187869817e-45,4.483934195128232e-38,6.064968402474317e-41,1.754772305499025e-39,3.051618111778444e-38,1.3065811035227465e-46,1.5301251387165413e-45,2.7356074394959165e-42,6.622715017224735e-19
9.079828107078289e-10,0.5970466422523687,0.0,1.9578330260178727e-18,0.0,0.0,0.0,0.0,0.0,0.0,4.704712227791421e-21,3.3532084152815656e-32,0.0,1.1333193978588128e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6850963956622194,0.9998316034152653,0.0,0.0,3.297439637274337e-07,2.1756443531433437e-07,7.545237333019484e-08,3.6727080564380575e-08,0.00016839658473365792,8.913608397987214e-16,1.1814537099671827e-25,7.165562123541346e-14,6.0843943293237586e-21,2.1578350909887126e-15,3.4690389337810927e-39,7.637953209436668e-38,5.408717693587485e-19,1.8198922281786335e-39,1.8055819822946454e-21,2.2832280227157458e-45,5.157940125991555e-38,7.028377231568523e-41,2.044031949745419e-39,3.514353346277157e-38,1.540428916864141e-46,1.8056050178492052e-45,3.260621619027926e-42,7.076608892947565e-19
9.33047765847992e-10,0.5970466432504564,0.0,2.029080227237012e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.1153470263036575e-21,3.746419262680415e-32,0.0,1.3104092924216556e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6850963865596069,0.9998305828573183,0.0,0.0,3.388465761783655e-07,2.2372117797407537e-07,7.753708386885009e-08,3.7588237245341715e-08,0.0001694171426806251,9.416951497756785e-16,1.282472732912807e-25,7.406385343088122e-14,6.3433395005813966e-21,2.2830220495596087e-15,4.00855548993708e-39,8.752843309155407e-38,5.729643449770455e-19,2.1160988010232213e-39,1.896768281684797e-21,2.688148806873113e-45,5.910677431408642e-38,8.113075760895602e-41,2.3714842658849805e-39,4.031842672663254e-38,1.807949391794038e-46,2.121043393007959e-45,3.8684345349445235e-42,7.546030612870468e-19
9.58112720988155e-10,0.5970466442485439,0.0,2.101282913328289e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.549470996493385e-21,4.173464006641132e-32,0.0,1.509578009538892e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6850963774569946,0.9998296297506597,0.0,0.0,3.4794918850975725e-07,2.2988516837834812e-07,7.962188285345577e-08,3.844205762301053e-08,0.00017037024933905798,9.934342626164608e-16,1.3891157124167936e-25,7.646073458725789e-14,6.604371883098238e-21,2.4118273794375127e-15,4.6149603525049334e-39,9.994304004338675e-38,6.060109514532839e-19,2.4511317570661957e-39,1.989447122373287e-21,3.151203600209488e-45,6.748851908473509e-38,9.33058145275931e-41,2.740995452816037e-39,4.6088484121918783e-38,2.112880007873286e-46,2.4809169791665973e-45,4.569449952635319e-42,8.030943047826453e-19
