Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782)
1.338600934357484e-05,0.7807515833342169,0.00013645276177357883,2.71166922951358e-05,6.6173879094974e-05,0.004583450586306913,0.0,0.0,0.0004218783381775751,7.408532656237853e-06,0.00098089313854421,3.175418169862048e-05,1.530042154360689e-05,3.246567731716923e-14,1.184899963505526e-10,8.212459403954087e-08,3.291868295738879e-05,8.096777773894616e-05,2.053109261259989e-13,7.919283391935667e-11,4.552435887572156e-11,3.119729560755681e-14,2.644507006438677e-09,3.423253002016861e-08,2.9762068007576286e-09,2.216447502983091e-11,2.0891779206701064e-13,2.2831403684809947e-09,7.918239108418727e-09,4.5601905896804725e-11,6.138050603756829e-10,7.69353034435162e-13,7.607741602850086e-13,4.973116223858122e-10,3.76,0.0,0.6167066535145406,0.9967182412195092,0.0020099353700228995,6.541607216093444e-05,0.27432268595999687,0.2113911989141697,0.05765751924506166,5.44497273218196e-06,0.0007620220064176241,0.001990842777256984,7.127831735134244e-09,4.121655829361735e-10,1.8335355272649306e-14,0.0003295123541866686,7.037570703308773e-10,2.8909912474498083e-10,3.609046784240848e-05,7.026725089293464e-10,1.0008066343273566e-09,8.047446037223011e-16,4.744486169921874e-10,1.5969417741266143e-12,5.819702971627912e-11,2.4807166549719007e-10,4.649650534386359e-17,4.778897806249779e-16,6.616034651182912e-09,4.877249441363908e-12,0.00013999086409495978,0.00023673813413293697,8.852803282173574e-05,1.9441020568032167e-05,0.000801305291496404,0.0020594475592992114,0.004636684595429106,2.5628911023374543e-05,5.166755600355456e-06,1.1995602360608166e-05,3.4834651484294076e-05,7.780313298217581e-05,0.0019619276652007296,0.0002166606533048174,0.00113372322042301,4.692711736228391e-08,0.00046622295874451425,2.399390145573456e-07,1.2673639955562513e-07,2.058274980204271e-12,9.577963078302688e-09,4.50868314838193e-06,4.645529379070083e-05,3.713776459826126e-07,2.988384110208937e-13,4.10764652655231e-09,6.953900242649958e-05,0.0002913343979159804,2.67105714638727e-08,1.4775735769835277e-08,9.024165829708466e-05,7.97874486681144e-08,6.200662827718871e-12,6.258134589199183e-08,5.305189797114552e-12,6.223698032868267e-09
1.359934952521757e-05,0.7812664346254856,0.0001393942529136707,2.7990893819586597e-05,6.784142977620448e-05,0.004753162706196527,0.0,0.0,0.0004391263305486997,7.839695343953166e-06,0.0010405006528846346,3.36341233750038e-05,1.5914379015636273e-05,3.556771738213542e-14,1.2704278436929953e-10,8.620830433729369e-08,3.429496062898155e-05,8.487982835455944e-05,2.274068359172737e-13,8.270089399441253e-11,5.024023446255062e-11,3.449758397221615e-14,2.7810779011164778e-09,3.721202703195305e-08,3.2024464576511257e-09,2.4917555532210876e-11,2.3663867256471816e-13,2.530381102988809e-09,8.744200062080788e-09,4.957608099384853e-11,6.594807543083092e-10,8.340475802533391e-13,8.294297073890598e-13,5.489112654404848e-10,3.76,0.0,0.6127916868025115,0.9965993489762798,0.0020984782065702388,6.903098418045371e-05,0.27795100001400486,0.2139451017636974,0.058544370254590854,5.416933759233217e-06,0.0007619310938134223,0.0020516517089928794,7.347257649005505e-09,4.1379349399078385e-10,1.854244013817838e-14,0.0003420006789601785,7.483438972276436e-10,3.073265178739106e-10,3.859313144762882e-05,7.470897284848314e-10,1.0534050769406193e-09,8.550648249818669e-16,5.042695153933254e-10,1.6973203498039403e-12,6.185515483397754e-11,2.636542803825428e-10,4.940389419613764e-17,5.077719040719428e-16,7.1610293145403585e-09,4.948415635702574e-12,0.00014733139648314943,0.00024994000391790575,8.992562469581675e-05,1.9756531796428598e-05,0.0008136597862654154,0.0021248933575301054,0.0048069114386942715,2.6456446665645306e-05,5.327471043609339e-06,1.243157556140386e-05,3.615764548386012e-05,8.087584574876518e-05,0.0020472131466987395,0.0002290144286885343,0.0011636564636126354,4.7613962033296944e-08,0.0004945952315526011,2.528388337014434e-07,1.316441263307987e-07,2.1379481672275217e-12,9.721665729510043e-09,4.670908163448579e-06,4.859767390764003e-05,3.896310535234517e-07,3.104032531788445e-13,4.266875121627639e-09,7.238771583885198e-05,0.00030226656688892256,2.7783495760125643e-08,1.5004257143059728e-08,9.628655793467411e-05,8.268771367235412e-08,6.481580823650139e-12,6.48803301930423e-08,5.527136162063422e-12,6.706873581288364e-09
1.3812689706860298e-05,0.781779271423261,0.0001423321408796166,2.887598769438395e-05,6.95159998260018e-05,0.004925707311312322,0.0,0.0,0.0004566793861234187,8.289409215480574e-06,0.0011025511629270028,3.558716727646512e-05,1.653900246714668e-05,3.88969539701331e-14,1.360351615115226e-10,9.042050419812205e-08,3.569992333505251e-05,8.893349182390682e-05,2.5154597800225216e-13,8.62988336576128e-11,5.535363310893413e-11,3.8081605539997815e-14,2.922218628911836e-09,4.0389178516128286e-08,3.441403197786266e-09,2.7958633022999523e-11,2.6744393983048027e-13,2.7993509830807664e-09,9.638835422024362e-09,5.381149839557332e-11,7.076845321779511e-10,9.027002837172486e-13,9.02896396779917e-13,6.047261689870287e-10,3.76,0.0,0.6088934936778263,0.9964769498695194,0.0021893080575490073,7.277376220180057e-05,0.28155840961433554,0.21647318566894524,0.059432111414885753,5.3889902558438645e-06,0.0007618375002575598,0.0021132942050304266,7.569715738733018e-09,4.1540189454777767e-10,1.8746945853665232e-14,0.000354731729440689,7.949485916123544e-10,3.2637379127122095e-10,4.121954576695798e-05,7.935100566170588e-10,1.1075288940898184e-09,9.076097130775188e-16,5.354267774925333e-10,1.8021973795555276e-12,6.567722045710361e-11,2.799346915046925e-10,5.243981878353989e-17,5.389751199781449e-16,7.74088106131578e-09,5.019540665499159e-12,0.00015500329179784955,0.0002636135908741702,9.130062760863588e-05,2.0066706043928374e-05,0.0008257422777188741,0.0021906615531357546,0.004979689026171628,2.7291945184061342e-05,5.489846892304048e-06,1.2873744809959998e-05,3.7502546311411976e-05,8.400042911340217e-05,0.0021345850700483734,0.00024174706866459384,0.0011935718172529249,4.828377460472275e-08,0.0005241158235616398,2.661218291954248e-07,1.3662863066230298e-07,2.2188670549760663e-12,9.862693669179848e-09,4.83570794854608e-06,5.0789835499009676e-05,4.084144895082856e-07,3.2214884803653e-13,4.428600767931959e-09,7.52899275215658e-05,0.00031348441537129584,2.8875251437293246e-08,1.522837494817828e-08,0.00010263495706640274,8.566224811925269e-08,6.768689130501848e-12,6.723704360704664e-08,5.756450974487635e-12,7.216222957433669e-09
1.4026029888503027e-05,0.7822901044236953,0.00014526625295116833,2.9771863991059046e-05,7.119739429235808e-05,0.005101049695385046,0.0,0.0,0.0004745265338469974,8.758080383474672e-06,0.0011670918975501502,3.761452054326868e-05,1.7174155238273593e-05,4.2465045702122377e-14,1.454807048114911e-10,9.476297939501196e-08,3.713335959038047e-05,9.313203171422883e-05,2.7788576456844804e-13,8.99871121977056e-11,6.089047116212805e-11,4.196815756357639e-14,3.067996112070695e-09,4.377272080848996e-08,3.6934518390595637e-09,3.131222646782978e-11,3.016097606500271e-13,3.0915015963200815e-09,1.0606306819621638e-08,5.831947165622289e-11,7.585061087928377e-10,9.754563881302614e-13,9.814200955213286e-13,6.650025709776368e-10,3.76,0.0,0.6050120631782497,0.9963510135227518,0.0022824375263763874,7.664586884585912e-05,0.2851450222714119,0.2189754606455887,0.06032079300541802,5.3611421500342295e-06,0.0007617412025242375,0.002175767629066885,7.795196338913611e-09,4.1699081052313845e-10,1.8948877619108014e-14,0.00036770320807875934,8.436267293348348e-10,3.462633033409819e-10,4.3972675833753786e-05,8.419882633927335e-10,1.163160876276528e-09,9.62437253423995e-16,5.67956643375986e-10,1.911694857880864e-12,6.966767256807363e-11,2.969318022716e-10,5.560762934623699e-17,5.715338622778215e-16,8.357173245828781e-09,5.0906283616271556e-12,0.00016301828531311346,0.00027776494469992496,9.265316069497172e-05,2.0371564191623394e-05,0.0008375544142011766,0.0022567132185439607,0.005154965783732112,2.813515343601049e-05,5.653844187283579e-06,1.332200727579375e-05,3.886915154067075e-05,8.717618844041767e-05,0.0022240486866448453,0.00025485605874770025,0.0012234552416580283,4.893668579727622e-08,0.0005547982211500089,2.79788262814404e-07,1.4168857594574568e-07,2.3010099652051586e-12,1.0001064946753044e-08,5.003069356329534e-06,5.3031436062543226e-05,4.277307632094969e-07,3.3407205076610615e-13,4.592780229117395e-09,7.824507349799969e-05,0.000324987295111103,2.9985572917769784e-08,1.544811404246348e-08,0.00010929564012359855,8.871227040290378e-08,7.061926343203588e-12,6.96512039251365e-08,5.993219859120372e-12,7.752360098380337e-09
1.4239370070145755e-05,0.782798944272724,0.00014819648811528562,3.0678424941502843e-05,7.28854485516746e-05,0.00527915516853003,0.0,0.0,0.0004926564170639625,9.246101669664523e-06,0.0012341696975633296,3.9717374975435386e-05,1.7819707014910718e-05,4.6284048335643935e-14,1.5539324526329508e-10,9.923754625118991e-08,3.8595060341737214e-05,9.747873089604309e-05,3.0659325433598244e-13,9.376617119417493e-11,6.687786615200637e-11,4.617693061469821e-14,3.218477927976689e-09,4.7371562136932393e-08,3.958959298429568e-09,3.500447383670282e-11,3.39431042862809e-13,3.408349794128885e-09,1.1650923852585837e-08,6.311155948630945e-11,8.120365552988408e-10,1.0524628058963788e-12,1.0652559748035044e-12,7.299948397774037e-10,3.76,0.0,0.6011473841809647,0.9962215103102898,0.002377878968492266,8.064870804640004e-05,0.2887109453448406,0.22145193824441223,0.061210462922188486,5.3333893709851525e-06,0.0007616421779618912,0.0022390693972222093,8.023689974674499e-09,4.185602683454461e-10,1.9148240738395243e-14,0.00038091270279563144,8.944344559660635e-10,3.670176341037524e-10,4.6855400784751637e-05,8.925796631291376e-10,1.2202813035778079e-09,1.0196058736559443e-15,6.018957061911718e-10,2.025935967702167e-12,7.383100046005267e-11,3.146646996948941e-10,5.891070167454836e-17,6.054828275144819e-16,9.011530096515358e-09,5.161682330155261e-12,0.00017138831451599159,0.00029239996256443727,9.398339093265631e-05,2.0671139024051507e-05,0.0008490984101367331,0.002323010379616599,0.005332690314134875,2.898583176016264e-05,5.819426463560013e-06,1.3776264755319163e-05,4.0257272207212965e-05,9.040245996260412e-05,0.0023156090036414237,0.000268338593047908,0.0012532937125107522,4.957285904665805e-08,0.000586655005071148,2.9383836053710764e-07,1.4682267837276685e-07,2.384356077029425e-12,1.0136802718749238e-08,5.172981352804315e-06,5.532212811069942e-05,4.4758257562375465e-07,3.461698410112412e-13,4.759371987810196e-09,8.125260785895587e-05,0.000336774403368311,3.111420202212737e-08,1.566350821652604e-08,0.00011627732123071786,9.183899958909538e-08,7.361230484672182e-12,7.212249575190814e-08,6.2375251286469315e-12,8.31587018992049e-09
1.4452710251788484e-05,0.7833058016144147,0.00015112281130992263,3.1595584457668485e-05,7.458002588849677e-05,0.005459989140006129,0.0,0.0,0.0005110573286756857,9.753851346415073e-06,0.001303831030041512,4.189690783932023e-05,1.847553408213955e-05,5.0366430527806223e-14,1.6578688290861122e-10,1.0384605338429567e-07,4.008482026034105e-05,0.00010197689159292524,3.3784560179256794e-13,9.763643509879955e-11,7.334417147755128e-11,5.0728538378131255e-14,3.373732389946553e-09,5.119478179594092e-08,4.238283905157155e-09,3.906321061787285e-11,3.812223335381498e-13,3.7514792740530256e-09,1.2777144990796399e-08,6.819957242436702e-11,8.683682893134983e-10,1.1338681791600634e-12,1.1546689268053974e-12,7.999655160798587e-10,3.76,0.0,0.5972994452347989,0.9960884112944723,0.0024756445277731923,8.478362639636493e-05,0.29225628604532167,0.22390263148396608,0.06210116677938613,5.3057318475422475e-06,0.0007615404044450661,0.002303196978095168,8.255187361658895e-09,4.2011029488076856e-10,1.934504061412011e-14,0.00039435769749630325,9.474284850018753e-10,3.886595843324494e-10,4.9870507610941116e-05,9.453401122250309e-10,1.278868018165116e-09,1.079174438039586e-15,6.372809106503513e-10,2.1450450753208637e-12,7.817173655310368e-11,3.3315265360155674e-10,6.235243678607258e-17,6.408569715225007e-16,9.70561682961806e-09,5.232705962173947e-12,0.00018012551560366255,0.00030752439292398924,9.529152770302228e-05,2.096547393065361e-05,0.0008603769830622225,0.002389516048552433,0.005512811491459296,2.9843753639718362e-05,5.986559690829282e-06,1.42364235675023e-05,4.166673258826835e-05,9.367861164108265e-05,0.00240927082815223,0.00028219160240633705,0.0012830752097122086,5.0192486709678e-08,0.000619697879035916,3.082723292958113e-07,1.5202970813424352e-07,2.4688854461740136e-12,1.0269934643595607e-08,5.345434976027513e-06,5.766156051486536e-05,4.679725254129206e-07,3.584393256560215e-13,4.928336285911771e-09,8.431200403941786e-05,0.0003488448006488164,3.226088842377787e-08,1.5874599177009854e-08,0.00012358863575963357,9.504365620579036e-08,7.666539183986614e-12,7.465057440172252e-08,6.4894458806688214e-12,8.9073081953911e-09
1.4666050433431213e-05,0.7838106870794272,0.00015404524750626888,3.252326754684934e-05,7.628101495981798e-05,0.005643517192564204,0.0,0.0,0.0005297172462558641,1.0281691901254029e-05,0.0013761220035592074,4.415428268662963e-05,1.9141519473022905e-05,5.472509003203956e-14,1.7667600102830091e-10,1.0859038298408933e-07,4.160243887483884e-05,0.00010662983543477885,3.718305235725542e-13,1.0159831178105908e-10,8.031901191083006e-11,5.564454832357358e-14,3.533828611627013e-09,5.525162952466702e-08,4.531774735829897e-09,4.3518051351392904e-11,4.2731874850556577e-13,4.122542204502954e-09,1.398957848094238e-08,7.359557998502319e-11,9.275950598396495e-10,1.219822931007549e-12,1.2499339976468654e-12,8.75185357410834e-10,3.76,0.0,0.5934682344121889,0.995951688164862,0.0025757461699727024,8.905191458905575e-05,0.2957811514358987,0.2263275547846314,0.06299294801102824,5.2781695068860395e-06,0.0007614358603279482,0.002368147892929659,8.489679406432061e-09,4.2164091736380684e-10,1.953928274165358e-14,0.0004080355823990906,1.0026660964485881e-09,4.1121217484532425e-10,5.3020685168047384e-05,1.0003260073679088e-09,1.338896500745526e-09,1.1412022422777081e-15,6.741495517908733e-10,2.2691477262377213e-12,8.26944562418024e-11,3.5241511597997805e-10,6.59362606255404e-17,6.776915063422935e-16,1.0441139758862044e-08,5.303702442846218e-12,0.00018924221983055315,0.0003231438391804091,9.657781741615281e-05,2.1254621623136066e-05,0.0008713932916708581,0.0024561942499219825,0.0056952785451589594,3.07087052425588e-05,6.155212191177546e-06,1.4702394387532143e-05,4.309736980495639e-05,9.700404351300546e-05,0.0025050388085962063,0.0002964117814964611,0.0013127887012260823,5.079578633885033e-08,0.0006539377004358908,3.230903715208866e-07,1.57308489800791e-07,2.554579010941119e-12,1.0400492285182305e-08,5.52042327470144e-06,6.004937953918307e-05,4.889031126831482e-07,3.7087773967238676e-13,5.099635138429539e-09,8.742275563946531e-05,0.0003611974277119794,3.342538993178741e-08,1.6081435544599066e-08,0.00013123813267905708,9.832746303779571e-08,7.977789813964872e-12,7.723506963212368e-08,6.749058080864767e-12,9.527197480320104e-09
1.4879390615073941e-05,0.784313611313917,0.0001569638756990094,3.346140963213406e-05,7.798832718627199e-05,0.005829705148182921,0.0,0.0,0.0005486238668633341,1.0829968833639553e-05,0.0014510883839686164,4.649065017318548e-05,1.9817553015930724e-05,5.937337011497377e-14,1.8807527913228557e-10,1.1347245161728563e-07,4.314772153768778e-05,0.00011144090350108053,4.0874678121234567e-13,1.0565219302863623e-10,8.783331988242618e-11,6.094751319888665e-14,3.6988365562090466e-09,5.9551525073802616e-08,4.839771012285794e-09,4.840047411268559e-11,4.780769326664737e-13,4.523260890857049e-09,1.5292983255858267e-08,7.931191844189653e-11,9.89811928390641e-10,1.3104793319317555e-12,1.3513368368066435e-12,9.559333854065354e-10,3.76,0.0,0.5896537391810243,0.9958113131799876,0.0026781957129492894,9.345480893288341e-05,0.29928564843257427,0.22872672390509322,0.06388584797129836,5.250702273371087e-06,0.0007613285243998234,0.0024339197158806574,8.727157207270658e-09,4.231521633369392e-10,1.9730972703469988e-14,0.000421943664106123,1.0602051358176913e-09,4.34698645962716e-10,5.6308518478237364e-05,1.0575942841450669e-09,1.4003399544711357e-09,1.205749008725765e-15,7.125392740036754e-10,2.398370641876846e-12,8.74037777758023e-11,3.7247172046598286e-10,6.966562378841908e-17,7.160218973796196e-16,1.1219846401090634e-08,5.374674760368134e-12,0.00019875094969492042,0.0003392637631129377,9.7842538273705e-05,2.1538642883072436e-05,0.000882150875528564,0.002523010040071848,0.005880041133610082,3.1580484845016084e-05,6.325354534902949e-06,1.5174092023031438e-05,4.454903325422328e-05,0.00010037818754652915,0.0026029174729202543,0.0003109956146459251,0.0013424241223965988,5.1382997075491586e-08,0.0006893845126858159,3.382926973378528e-07,1.6265790188683512e-07,2.641418584876009e-12,1.0528510534436165e-08,5.6979412269114595e-06,6.248522956559476e-05,5.103767404992713e-07,3.834824450320838e-13,5.273232320517463e-09,9.058437679609473e-05,0.0003738311217256066,3.460747259654423e-08,1.628407188024784e-08,0.00013923426768630865,1.0169164590860923e-07,8.294919585881818e-12,7.987558917138528e-08,7.016434644782529e-12,1.017602859511179e-08
1.509273079671667e-05,0.7848145849862862,0.0001598788228569996,3.440995578450962e-05,7.970189409470993e-05,0.006018519124935785,0.0,0.0,0.0005677646413391714,1.1399009491950974e-05,0.0015287756104289515,4.8907148866856916e-05,2.0503531282103814e-05,6.432507610404702e-14,1.9999970464424532e-10,1.1849421054450392e-07,4.472048021749836e-05,0.00011641345634192014,4.488046803929904e-13,1.0979845500552972e-10,9.591937254293614e-11,6.666100336384182e-14,3.868827068591043e-09,6.410405794676747e-08,5.162601539995184e-09,5.374390797372494e-11,5.338760522637127e-13,4.955429482977203e-09,1.6692269851916054e-08,8.53611991173368e-11,1.0551152454863847e-09,1.4059915609641997e-12,1.4591741614498654e-12,1.0424969359297983e-09,3.76,0.0,0.5858559462966975,0.9956672591121469,0.0027830048534587455,9.799349292287669e-05,0.3027698838042973,0.23110015588205152,0.064779906032536,5.223330067537542e-06,0.0007612183758428715,0.0025005100743706416,8.967612055304876e-09,4.2464406059754585e-10,1.9920116163827058e-14,0.0004360791753507093,1.1201040135552956e-09,4.591424571379507e-10,5.973648335316611e-05,1.1172024160810865e-09,1.4631693924881307e-09,1.2728748820522073e-15,7.52488070341147e-10,2.532841717249417e-12,9.230436217464176e-11,3.933422819744134e-10,7.354400127018483e-17,7.558838608286924e-16,1.2043525577472374e-08,5.445625714718499e-12,0.0002086644149499701,0.000355889488025705,9.90859952034576e-05,2.1817605348881232e-05,0.0008926535969935307,0.002589929520019556,0.006067049406957218,3.2458902158472154e-05,6.496959418056235e-06,1.5651435140162624e-05,4.60215838786722e-05,0.00010380050701300031,0.0027029112634577557,0.0003259394001788984,0.0013719723510710199,5.195437618456607e-08,0.0007260475787907682,3.5387953434413725e-07,1.680768756335782e-07,2.7293868368301466e-12,1.0654027051645911e-08,5.877985641852925e-06,6.496875350908861e-05,5.323957144790348e-07,3.962509277970669e-13,5.449093329394071e-09,9.379640210799338e-05,0.0003867446314570418,3.5806910645747216e-08,1.6482567744992596e-08,0.00014758539711475253,1.0513743443491438e-07,8.617865603337216e-12,8.257172202733047e-08,7.291645506561783e-12,1.0854258184894543e-08
1.53060709783594e-05,0.785313618798174,0.00016279025789648895,3.536885988041461e-05,8.142166463246548e-05,0.006209925585161994,0.0,0.0,0.0005871268079456544,1.1989121955112252e-05,0.001609228811362885,5.140490603438162e-05,2.1199357439141878e-05,6.959449187251639e-14,2.1246458302049055e-10,1.2365764554577098e-07,4.632053411843086e-05,0.00012155087396286229,4.922265873642365e-13,1.1403745867263866e-10,1.0461082966051146e-10,7.28096399013054e-14,4.0438718896705335e-09,6.891898728780929e-08,5.500584183675685e-09,5.958382358948909e-11,5.951188206735681e-13,5.420915726577891e-09,1.8192501338558727e-08,9.175631693564424e-11,1.1236026210354988e-09,1.5065157662551079e-12,1.5737542327406518e-12,1.135171711994965e-09,3.76,0.0,0.5820748417137119,0.9955194991956122,0.002890185190441636,0.00010266909885081434,0.30623396417235843,0.2334478689738633,0.06567515968003895,5.196052805291203e-06,0.0007611053941925602,0.002567916649522437,9.211035435964558e-09,4.2611663715372786e-10,2.0106718863797295e-14,0.0004504392843820726,1.1824217049076608e-09,4.84567286762528e-10,6.330694134731349e-05,1.179208414102592e-09,1.5273537299003934e-09,1.3426404253379675e-15,7.940342821066748e-10,2.6726900195658022e-12,9.740091317711525e-11,4.1504679647753883e-10,7.757489224096647e-17,7.973133613560726e-16,1.291400751002073e-08,5.5165579260914916e-12,0.0002189955084166369,0.00037302620156201555,0.00010030851498645114,2.2091582350034706e-05,0.0009029055856696032,0.002656919842257462,0.006256254059588441,3.334377757314121e-05,6.670001524304579e-06,1.6134345945612175e-05,4.751489329561237e-05,0.00010727049540696561,0.002805024568350574,0.0003412392731746606,0.0014014251789976199,5.251019575257001e-08,0.000763935415728623,3.698511350657249e-07,1.735643930638153e-07,2.8184672591882078e-12,1.0777081732047813e-08,6.060555046770645e-06,6.749959293610072e-05,5.549622402301528e-07,4.0918079348966856e-13,5.627185322443176e-09,9.705838613726115e-05,0.00039993663144199834,3.7023486258772333e-08,1.667698679972274e-08,0.00015629977256304735,1.0866606273923406e-07,8.946564876333133e-12,8.532304156353566e-08,7.574757679296937e-12,1.1562308020543087e-08
1.5519411160002128e-05,0.7858107234930237,0.0001656983857328728,3.633808370218385e-05,8.314760248269415e-05,0.006403891375401776,0.0,0.0,0.0006066974252277837,1.2600593961947785e-05,0.0016924928199910927,5.398503839670811e-05,2.1904941019645194e-05,7.519639602288515e-14,2.2548554618640607e-10,1.2896477627890352e-07,4.794771013374896e-05,0.00012685655575918708,5.392474629934979e-13,1.1836955017135058e-10,1.1394277242526456e-10,7.941912843828191e-14,4.224043653842529e-09,7.400624188070864e-08,5.854025386029806e-09,6.595782705191373e-11,6.622325577725983e-13,5.921662760618562e-09,1.9798894263702688e-08,9.851045917173212e-11,1.1953728889317678e-09,1.6122101232826193e-12,1.6953973424569754e-12,1.2342618393540526e-09,3.76,0.0,0.5783104105155634,0.9953680070785021,0.0029997482448350706,0.00010748270943384207,0.30967799600925106,0.23576988260872547,0.06657164460292346,5.168870397242302e-06,0.0007609895593008447,0.0026361371766508023,9.4574190306656e-09,4.275699211883446e-10,2.0290786616736967e-14,0.0004650211039589785,1.247217750212932e-09,5.109970321418127e-10,6.702213503981745e-05,1.2436708264213678e-09,1.5928598791568289e-09,1.4151066166019559e-15,8.372165987204694e-10,2.81804578777783e-12,1.0269817722454471e-10,4.376054409275481e-10,8.176181984480434e-17,8.403466100375476e-16,1.383316391317046e-08,5.587473842964285e-12,0.00022975730157459326,0.0003906789581427415,0.0001015104416074919,2.2360651794688195e-05,0.0009129111856336371,0.0027239492120922785,0.006447606372913506,3.423494133306192e-05,6.8444573736005876e-06,1.6622749831024082e-05,4.9028842809391205e-05,0.00011078767496416413,0.002909261749565877,0.0003568912265906143,0.0014307752800953905,5.3050739561577996e-08,0.0008030558292020571,3.862077822818388e-07,1.7911948438782524e-07,2.9086441255971686e-12,1.0897716197715832e-08,6.245649561028922e-06,7.00773879106402e-05,5.780784186500938e-07,4.2226976094297037e-13,5.807477034275983e-09,0.00010036990252875346,0.0004134057351045433,3.8256989195493566e-08,1.686739594932231e-08,0.00016538553616198985,1.1227877010648129e-07,9.280954299210622e-12,8.812910833729183e-08,7.865835305048622e-12,1.230056416133147e-08
1.5732751341644856e-05,0.7863059098626665,0.00016860344145858033,3.73175959944097e-05,8.487968341441688e-05,0.006600383758529769,0.0,0.0,0.0006264634039715407,1.3233691892187566e-05,0.0017786121891280023,5.664865284340993e-05,2.262019761467053e-05,8.114607772299924e-14,2.3907855919159826e-10,1.344176551979307e-07,4.960184314045456e-05,0.00013233392038665504,5.901154143671098e-13,1.2279506116846827e-10,1.2395174320105995e-10,8.651629364738562e-14,4.409415869908638e-09,7.937592022154397e-08,6.223219723286423e-09,7.290575708558023e-11,7.35670282328888e-13,6.459690960968687e-09,2.151681961596353e-08,1.0563711434494414e-10,1.2705260659025877e-09,1.7232348872050266e-12,1.8244363087246113e-12,1.3400799244419848e-09,3.76,0.0,0.5745626368616844,0.9952127567785475,0.00311170547594432,0.00011243535944264098,0.3131020856370449,0.2380662173379376,0.06746939478034439,5.141782748193847e-06,0.0007608708513023425,0.0027051694457954157,9.706754718673584e-09,4.2900394103124885e-10,2.047232530424963e-14,0.00047982169992273225,1.3145522556166633e-09,5.384558096400721e-10,7.088418364700698e-05,1.3106487388328062e-09,1.6596528482204578e-09,1.4903348457464776e-15,8.820740578585086e-10,2.969040433040395e-12,1.082009434775543e-10,4.610385733213924e-10,8.610833102317027e-17,8.850200625443783e-16,1.4802908079826116e-08,5.6583757497473455e-12,0.00024096303991287996,0.0004088526809929926,0.00010269213186081738,2.2624895117064487e-05,0.0009226749056841155,0.002790986884093586,0.006641058249063993,3.51322326551212e-05,7.020305159967717e-06,1.7116574987094812e-05,5.056332232491018e-05,0.00011435159482806665,0.0030156271675339957,0.00037289113070369876,0.0014600161761556868,5.357630015243866e-08,0.0008434159483450997,4.029497923608917e-07,1.847412248495192e-07,2.999902439634338e-12,1.1015973319101183e-08,6.4332707589710884e-06,7.270177659299444e-05,6.017462395294357e-07,4.35515654837806e-13,5.989938675575975e-09,0.00010373054278603045,0.00042715050680549086,3.950721629599669e-08,1.7053864535725888e-08,0.0001748507164005736,1.1597680157152534e-07,9.620970596001221e-12,9.098947269703097e-08,8.164939694664119e-12,1.3069376240580771e-08
