Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578)
1.2435532064080806e-08,0.8226570138059895,0.0,4.580139609602604e-11,0.0,0.0,0.0,0.0,0.0,0.0,3.8713730211147694e-12,5.10076623200574e-20,0.0,7.3297206517708946e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5832984628300878,0.9978334036777813,0.0,0.0,0.0029341070671656815,0.0023330721686726503,0.0005403905488666612,5.928206291085469e-05,0.00216659403472083,6.721558019690355e-07,2.06083948452729e-12,1.5682099420185586e-08,3.3821798329335847e-16,4.4844789741858565e-09,8.144184497563133e-20,1.016359773274982e-18,3.947945962421611e-11,1.2897304036080229e-19,1.3641279083143784e-12,3.538102356020798e-25,6.233123476202294e-20
1.275216822815773e-08,0.8226684766811158,0.0,4.8073980589238e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.179794458352169e-12,5.648723991633249e-20,0.0,8.492428039657454e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5832239630325854,0.9978334035588315,0.0,0.0,0.003008642166071803,0.0023936620952609137,0.0005542713765430607,5.9275684389829284e-05,0.002166594033557514,7.074567374706137e-07,2.2204884776443396e-12,1.5682713331787517e-08,3.4727699967598336e-16,4.719977715306714e-09,9.399115259682442e-20,1.1493746914636146e-18,4.157400586086774e-11,1.48832197942287e-19,1.4158395512546437e-12,4.18997971827911e-25,7.221970429189503e-20
1.3068804392234655e-08,0.8226799382320592,0.0,5.040155914974019e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.504201660213929e-12,6.239752960357627e-20,0.0,9.803747934161795e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5831494727503908,0.997833403436812,0.0,0.0,0.0030831686547394587,0.0024542430258784518,0.000568150827707878,5.926925493425529e-05,0.0021665940323881694,7.436627186557494e-07,2.387969730816279e-12,1.5683306829352535e-08,3.563344220094618e-16,4.961502067479763e-09,1.080787745088079e-19,1.2957316910842155e-18,4.372325343572536e-11,1.7112091103831504e-19,1.467838048626405e-12,4.940836092137278e-25,8.336570829285427e-20
1.338544055631158e-08,0.8226913984589886,0.0,5.278412208840952e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.844998431890217e-12,6.87605604540184e-20,0.0,1.1278293903734071e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.583074991982289,0.9978334033117241,0.0,0.0,0.003157686534268613,0.002514814950134754,0.0005820289012651417,5.926278735723607e-05,0.002166594031212004,7.807736295872744e-07,2.5634496734921723e-12,1.568388493883954e-08,3.6539024797335585e-16,5.209050560845924e-09,1.238466039195607e-19,1.4563783969886572e-18,4.592721097854531e-11,1.9606231963188216e-19,1.520105053180949e-12,5.802626740794912e-25,9.589127803410885e-20
1.3702076720388504e-08,0.8227028573620744,0.0,5.522165970754576e-11,0.0,0.0,0.0,0.0,0.0,0.0,5.202588480033624e-12,7.559891036596787e-20,0.0,1.293170167122248e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5830005207270644,0.9978334031835686,0.0,0.0,0.003232195805758937,0.002575377860532723,0.000595905596434895,5.925629126368858e-05,0.0021665940300288943,8.18789354188797e-07,2.7470933087046006e-12,1.568445142780474e-08,3.7444447589955826e-16,5.462621724818783e-09,1.4144543214259321e-19,1.6323030203572974e-18,4.8185885976442885e-11,2.238934252528988e-19,1.5726233538540687e-12,6.788393103568905e-25,1.0992674635033279e-19
1.4018712884465428e-08,0.8227143149414843,0.0,5.771416230335252e-11,0.0,0.0,0.0,0.0,0.0,0.0,5.5773754127158376e-12,8.293570589927295e-20,0.0,1.4780672292809707e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5829260589835024,0.9978334030523454,0.0,0.0,0.003306696470309841,0.0026359317517120626,0.0006097809126705593,5.924977388922541e-05,0.002166594028839305,8.577097762839134e-07,2.9390642250082696e-12,1.5685009134451234e-08,3.8349710460172454e-16,5.722214088350274e-09,1.6103524480127076e-19,1.8245349857336767e-18,5.04992848465551e-11,2.548655402184363e-19,1.625376805457794e-12,7.912329773058403e-25,1.2561107799889188e-19
1.4335349048542352e-08,0.8227257711973884,0.0,6.026162016773745e-11,0.0,0.0,0.0,0.0,0.0,0.0,5.969762739401892e-12,9.079462211074357e-20,0.0,1.6843015951124054e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5828516067503878,0.9978334029180547,0.0,0.0,0.0033811885290205104,0.002696476619904433,0.0006236548495994251,5.924324070424684e-05,0.0021665940276434682,8.975347796244435e-07,3.139524608327963e-12,1.5685560204583224e-08,3.9254813325241186e-16,5.987826180121965e-09,1.8278551849779378e-19,2.034145550921338e-18,5.2867413003684385e-11,2.8924473687638695e-19,1.6783502627185752e-12,9.189853661084207e-25,1.4309220386279096e-19
1.4651985212619277e-08,0.8227372261299548,0.0,6.286402358957511e-11,0.0,0.0,0.0,0.0,0.0,0.0,6.380153870938214e-12,9.919988238955441e-20,0.0,1.913769635134252e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.582777164026506,0.9978334027806972,0.0,0.0,0.0034556719829899178,0.0027570124625555933,0.0006375274069813823,5.923669583288031e-05,0.0021665940264411934,9.382642479100057e-07,3.3486352537141135e-12,1.5686106255933718e-08,4.01597561297865e-16,6.259456528677721e-09,2.0687551785861256e-19,2.262248420035649e-18,5.5290274923294276e-11,3.2731229672301882e-19,1.7315295184331853e-12,1.063767536361441e-24,1.6252735893266075e-19
1.49686213766962e-08,0.8227486797393533,0.0,6.552136285566974e-11,0.0,0.0,0.0,0.0,0.0,0.0,6.808952119548365e-12,1.0817625829265788e-19,0.0,2.1684875701458477e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5827027308106429,0.997833402640274,0.0,0.0,0.0035301468333168427,0.0028175392780403177,0.0006513985846777829,5.923014236906146e-05,0.0021665940252322854,9.798980648027872e-07,3.566555577003912e-12,1.56866485021459e-08,4.106453883937466e-16,6.537103662523752e-09,2.334945928525914e-19,2.5100003501138745e-18,5.7767874200390085e-11,3.6936515924908473e-19,1.7849012454469474e-12,1.2273872713438157e-24,1.8408342395324033e-19
1.5601893704850048e-08,0.8227715829893207,0.0,7.100081006171971e-11,0.0,0.0,0.0,0.0,0.0,0.0,7.723382723783927e-12,1.2794418305117704e-19,0.0,2.762364788318687e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5825538928981138,0.9978334023502322,0.0,0.0,0.003679070727437462,0.002938565824420532,0.0006791368008318481,5.9217018257158486e-05,0.0021665940227944594,1.0658782789355102e-06,4.029456093630825e-12,1.5687724949993636e-08,4.287362391283305e-16,7.110442400356326e-09,2.951295816608253e-19,3.069297268126616e-18,6.288729512325698e-11,4.666955290726702e-19,1.8921728901669964e-12,1.6191004154594673e-24,2.3427611944971505e-19
1.6235166033003897e-08,0.8227944809486418,0.0,7.669988406484683e-11,0.0,0.0,0.0,0.0,0.0,0.0,8.716279077548585e-12,1.503075259448663e-19,0.0,3.484634549090789e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5824050930030871,0.9978334020479322,0.0,0.0,0.003827960220169116,0.003059556257062467,0.000706869498155857,5.920388089949111e-05,0.002166594020330958,1.1554744909630462e-06,4.529474337658559e-12,1.5688794463800947e-08,4.468206851852274e-16,7.707830623569649e-09,3.694182980495473e-19,3.722174089624375e-18,6.822568893029625e-11,5.839415480953988e-19,2.000074195845744e-12,2.1116150990004976e-24,2.952114606605872e-19
1.6868438361157746e-08,0.8228173736186684,0.0,8.261850714615198e-11,0.0,0.0,0.0,0.0,0.0,0.0,9.790864128713233e-12,1.754841766876534e-19,0.0,4.356212788362138e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5822563311158521,0.9978334017333786,0.0,0.0,0.003976815320295978,0.0031805105786935467,0.0007345966772583954,5.9190737602293236e-05,0.0021665940178421986,1.2486857697526503e-06,5.067837151792407e-12,1.5689859909862746e-08,4.648987273549277e-16,8.329256565073634e-09,4.582689653118704e-19,4.4794953086575425e-18,7.37830578851074e-11,7.240880871164346e-19,2.1085250788947517e-12,2.725116071143559e-24,3.686073925165485e-19
1.7501710689311595e-08,0.8228402610007501,0.0,8.875660159603039e-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0950359248042762e-11,2.0370077988740473e-19,0.0,5.4003835757304716e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5821076072267,0.9978334014065761,0.0,0.0,0.004125636036599738,0.003301428794875347,0.0007623183390575112,5.9177592526934194e-05,0.002166594015327411,1.345511184195325e-06,5.64575039848993e-12,1.569092292091108e-08,4.829703670663439e-16,8.97470846139493e-09,5.637797357554808e-19,5.3528705588114656e-18,7.955939466663971e-11,8.904134406193224e-19,2.217455068220076e-12,3.482756554917883e-24,4.563701717657317e-19
1.8134983017465443e-08,0.8228631430962378,0.0,9.511408971858195e-11,0.0,0.0,0.0,0.0,0.0,0.0,1.2197984229726301e-11,2.3519272978720903e-19,0.0,6.642955833938837e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5819589213259255,0.9978334010675294,0.0,0.0,0.004274422377859665,0.0034223109129414156,0.0007900344846647028,5.916444786759137e-05,0.002166594012786155,1.4459498032605608e-06,6.264399310426926e-12,1.5691984358051713e-08,5.010356061473912e-16,9.644174553048037e-09,6.882481961422285e-19,6.354672737428392e-18,8.555468351719756e-11,1.0865035211348723e-18,2.326802159572075e-12,4.410946474185256e-24,5.606061105810819e-19
1.8768255345619292e-08,0.8228860199064807,0.0,1.0169089383514049e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.3536957291927017e-11,2.702041650094579e-19,0.0,8.1124229655913e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5818102734038249,0.9978334007162425,0.0,0.0,0.004423174352852644,0.003543156941174443,0.0008177451152950508,5.915130476355168e-05,0.0021665940102188587,1.5500006960386755e-06,6.924948835291518e-12,1.5693044668611563e-08,5.190944466395412e-16,1.0337643084822379e-08,8.3418085284310665e-19,7.498055865566109e-18,9.176890125978793e-11,1.3162659864264942e-18,2.4365117999049355e-12,5.539654207015391e-24,6.836335084767216e-19
1.940152767377314e-08,0.8229088914328282,0.0,1.0848693628681646e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.497049507735454e-11,3.0898796330271477e-19,0.0,9.840125269192913e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.581661663450697,0.9978334003527193,0.0,0.0,0.0045718919703532125,0.0036639668882594172,0.0008454502322074888,5.9138163905517436e-05,0.002166594007625902,1.6576629317688502e-06,7.628543974981814e-12,1.569410412396188e-08,5.371468906745175e-16,1.105510230597246e-08,1.0043025921637865e-18,8.796972700455415e-18,9.820201819812482e-11,1.583944293976605e-18,2.546535988301473e-12,6.902721853675327e-24,8.279947668454899e-19
2.003480000192699e-08,0.82293175767663,0.0,1.1550213943583939e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.6501812653865653e-11,3.518057362914265e-19,0.0,1.1860415120009648e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5815130914568439,0.9978333999769647,0.0,0.0,0.004720575239133562,0.003784740763081333,0.0008731498366827105,5.9125025759892775e-05,0.002166594005007117,1.7689355798493063e-06,8.376310119125269e-12,1.5695162907494144e-08,5.551929404286497e-16,1.1796540470286952e-08,1.2015661118713772e-18,1.026619210633945e-17,1.0485399890593055e-10,1.894131677062448e-18,2.656832486597948e-12,8.538194360076684e-24,9.964686863551094e-19
2.1301344658234684e-08,0.8229774743219898,0.0,1.301897173858672e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.9870639582438092e-11,4.506332784168948e-19,0.0,1.693261906885856e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5812160613081796,0.9978333991887779,0.0,0.0,0.0050178387656107165,0.004026180332269481,0.0009285325135305238,5.9098758578981825e-05,0.0021665939996918476,2.002308391457355e-06,1.000876163196137e-11,1.5697278842584963e-08,5.912658659763913e-16,1.3351306666291439e-08,1.6905466682852697e-18,1.377883701849947e-17,1.1881438669064824e-10,2.6622711188197083e-18,2.8780968539334177e-12,1.2802474358915348e-23,1.4181566556990416e-18
2.2567889314542378e-08,0.8230231698533458,0.0,1.4575300703102429e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.3669127146970596e-11,5.689541608584168e-19,0.0,2.3670571858710743e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.580919182880294,0.9978333983517171,0.0,0.0,0.005314965002414963,0.004267475722369926,0.000983893156360971,5.9072504072742754e-05,0.0021665939942725043,2.2501116892930935e-06,1.1830926624359679e-11,1.5699392811610357e-08,6.273132412596325e-16,1.5001847794264907e-08,2.3296592319683644e-18,1.8171114094335543e-17,1.3364969042796933e-10,3.664955098262804e-18,3.100058410375306e-12,1.873453599058207e-23,1.9761397984868437e-18
2.3834433970850072e-08,0.8230688442814778,0.0,1.6219138809448485e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.7922939257435805e-11,7.091751678120069e-19,0.0,3.2474732237699633e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5806224560956882,0.9978333974658167,0.0,0.0,0.0056119540196399,0.00450862700763451,0.0010392317757629778,5.904626236413601e-05,0.0021665939887496343,2.5123380344467656e-06,1.3851134460718346e-11,1.570150486635988e-08,6.633350843881642e-16,1.6748070048970582e-08,3.1516680752713417e-18,2.3592254646978963e-17,1.493594798257969e-10,4.95290872449501e-18,3.322527270264757e-12,2.6826498388133653e-23,2.7024387505263223e-18
2.5100978627157766e-08,0.8231144976171595,0.0,1.795042406910544e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.265771468508701e-11,8.738423224201504e-19,0.0,4.3810453242366177e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5803258808769035,0.9978333965311108,0.0,0.0,0.005908805887341905,0.004749634262285003,0.0010945483823208268,5.902003356882991e-05,0.0021665939831235835,2.78897999069284e-06,1.6077430891585057e-11,1.5703615055761435e-08,6.993314134579904e-16,1.8589879698670965e-08,4.193874759826717e-18,3.020614760607396e-17,1.659432824677402e-10,6.583765095394376e-18,3.545356161113292e-12,3.767395613852785e-23,3.63409339543206e-18
2.636752328346546e-08,0.8231601298711596,0.0,1.976909453359023e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.789906708262944e-11,1.065640715418214e-18,0.0,5.821393641135485e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5800294571465207,0.9978333955476341,0.0,0.0,0.006205520675540177,0.004990497560479838,0.001149842986610524,5.899381783209881e-05,0.002166593977394254,3.080030124482847e-06,1.8517587705450385e-11,1.570572344035444e-08,7.353022465437356e-16,2.052718308507742e-08,5.498417003407018e-18,3.819186435334599e-17,1.834005938270552e-10,8.62250105891091e-18,3.76843040037791e-12,5.19900372975693e-23,4.8136041328007474e-18
2.890061259608085e-08,0.8232513311771593,0.0,2.3668343487425056e-10,0.0,0.0,0.0,0.0,0.0,0.0,5.0003831964520987e-11,1.5420655674580245e-18,0.0,9.877044510923614e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5794370638414801,0.9978333934345072,0.0,0.0,0.006798539293316498,0.0054717925844141825,0.001260366230713064,5.894142560438859e-05,0.002166593965625856,3.7053252037892216e-06,2.4069271881618987e-11,1.5709934836796864e-08,8.071674970890432e-16,2.46878968014011e-08,9.089555283945648e-18,5.907499750732314e-17,2.2093361533759697e-10,1.4223594194843354e-17,4.214967794053442e-12,9.459036570234683e-23,8.117094649769928e-18
3.143370190869624e-08,0.8233424482855098,0.0,2.7916390902119593e-10,0.0,0.0,0.0,0.0,0.0,0.0,6.444164150135644e-11,2.162705456685072e-18,0.0,1.6007747598845378e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5788452755620024,0.9978333911267123,0.0,0.0,0.007391010432379378,0.005952512673000102,0.0013708015926837626,5.888908570438757e-05,0.002166593953444668,4.388163857131873e-06,3.0563216705146706e-11,1.5714139093269483e-08,8.789309805474286e-16,2.9229463397765877e-08,1.4369745226191714e-17,8.799669833280549e-17,2.619540901917181e-10,2.2438569365267138e-17,4.661649313343693e-12,1.6326914033950633e-22,1.307914458870655e-17
3.396679122131163e-08,0.8234334812821521,0.0,3.2512742675414185e-10,0.0,0.0,0.0,0.0,0.0,0.0,8.141650261556267e-11,2.95403083613395e-18,0.0,2.4958048955870413e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.578254091690155,0.9978333886245245,0.0,0.0,0.007982934651545592,0.006432658419442809,0.0014811491570750834,5.8836797902968486e-05,0.002166593940851613,5.128486711587841e-06,3.8052602151211734e-11,1.5718336148279622e-08,9.505928412500728e-16,3.415113624519884e-08,2.1878578011909555e-17,1.2698532894607246e-16,3.0645736646510214e-10,3.409266485653267e-17,5.108189942257869e-12,2.695441474048929e-22,2.028151939336242e-17
3.649988053392702e-08,0.8235244302529365,0.0,3.7456905379041835e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.011320222093999e-10,3.94472131898474e-18,0.0,3.764485429855173e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5776635116086365,0.9978333859282197,0.0,0.0,0.008574312509038893,0.006912230416235334,0.0015914090083400697,5.878456211252465e-05,0.0021665939278473273,5.926234436323323e-06,4.658702307839663e-11,1.572252599581758e-08,1.022153223256219e-15,3.945216988404216e-08,3.225973575374913e-17,1.783583459304079e-16,3.544386887529277e-10,5.016712700330303e-17,5.5544154120324655e-12,4.284101361328175e-22,3.043724096974132e-17
3.9032969846542406e-08,0.8236152952836227,0.0,4.2748386261841504e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.237914078065363e-10,5.165660241578621e-18,0.0,5.5178471001055736e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5770735347007762,0.9978333830380723,0.0,0.0,0.009165144562490693,0.007391229255195482,0.0017015812308364066,5.873237834660907e-05,0.00216659391443227,6.781347742374794e-06,5.621272978823036e-11,1.5726708669525185e-08,1.0936122703618866e-15,4.513182002197139e-08,4.6269724527556786e-17,2.447373065189323e-16,4.0589324556654806e-10,7.18116813050379e-17,6.000214748915448e-12,6.589839996736916e-22,4.4406457907564155e-17
4.1566059159157794e-08,0.8237060764598778,0.0,4.838669325050227e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.495974681733673e-10,6.649929401708318e-18,0.0,7.888331390154781e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5764841603505325,0.9978333799543571,0.0,0.0,0.009755431368940727,0.007869655527593618,0.0018116659088404073,5.868024657884175e-05,0.0021665939006070075,7.693767382449283e-06,6.697284382354938e-11,1.5730884187352256e-08,1.1649701261291351e-15,5.1189343532044935e-08,6.478610274448834e-17,3.2906200658073625e-16,4.6081619023628714e-10,1.0035623245632746e-16,6.445519339725289e-12,9.85185377981428e-22,6.321224470096765e-17
4.409914847177318e-08,0.8237967738672795,0.0,5.437133494966388e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.7875261388133298e-10,8.43280429956259e-18,0.0,1.1031703560278148e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5758953879424941,0.997833376677348,0.0,0.0,0.01034517348483764,0.008347509824160522,0.0019216631265478973,5.86281667347283e-05,0.002166593886372159,8.663434150761287e-06,7.890754102775776e-11,1.5735052548347585e-08,1.2362269338881892e-15,5.762399845097701e-08,8.881475469666507e-17,4.3460298884360737e-16,5.192026530551564e-10,1.373211789672848e-16,6.890290765922779e-12,1.4363946066139516e-21,8.805518782088847e-17
4.663223778438857e-08,0.8238873875913139,0.0,6.070182064186964e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.1145885803072398e-10,1.0551748014792503e-17,0.0,1.5129520401419844e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5753072168618776,0.9978333732073188,0.0,0.0,0.010934371466039773,0.00882479273504259,0.0020315729680693553,5.8576138742028164e-05,0.0021665938717283046,9.690288882837548e-06,9.20542751781579e-11,1.5739213752415917e-08,1.307382836727728e-15,6.443504397693437e-08,1.194990758162092e-16,5.649773778457357e-16,5.810477547439473e-10,1.844304183872554e-16,7.334507312049987e-12,2.0483430005136546e-21,1.2033242274710494e-16
4.916532709700396e-08,0.8239779177173767,0.0,6.737766028721311e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.4791781685720984e-10,1.3046406079285638e-17,0.0,2.039120915512715e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5747196464945272,0.9978333695445428,0.0,0.0,0.011523025867815813,0.009301504849779072,0.002141395517427454,5.8524162556559316e-05,0.0021665938566760045,1.077427245536658e-05,1.0644795128421135e-10,1.5743367810439716e-08,1.3784379774901315e-15,7.162174046768554e-08,1.581274590690702e-16,7.241618283527431e-16,6.463466142823366e-10,2.4362192562007825e-16,7.778156115502852e-12,2.8639110379422894e-21,1.6165388365302414e-16
5.169841640961935e-08,0.8240683643307731,0.0,7.439836452260693e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.883307103218462e-10,1.5958601493123995e-17,0.0,2.7056090120742444e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5741326762269151,0.9978333656892932,0.0,0.0,0.012111137244845412,0.009777646757326484,0.002251130858559755,5.8472238135692716e-05,0.0021665938412158484,1.1915325786063061e-05,1.2212108086628166e-10,1.5747514733882402e-08,1.4493924987773457e-15,7.918334943878466e-08,2.0614037613156357e-16,9.165048159013011e-16,7.150943523724452e-10,3.170577410577632e-16,8.22122968795485e-12,3.933955782880398e-21,2.1385837700022049e-16
5.6764595034850124e-08,0.8242490073603349,0.0,8.947241268950993e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.818212032757028e-10,2.3213752998777486e-17,0.0,4.571493400755825e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5729605335399252,0.9978333574024618,0.0,0.0,0.013285733140442652,0.010728222303819387,0.0024703402514775893,5.8368544369864454e-05,0.002166593809074269,1.4368405597194345e-05,1.5742465723758789e-10,1.575578720415071e-08,1.5910002521460775e-15,9.54283566620089e-08,3.368844916996436e-16,1.4199931340038084e-15,8.629169623931155e-10,5.164905308898616e-16,9.10564121419558e-12,7.086223169667501e-21,3.595165346699036e-16
6.183077366008091e-08,0.8244293173606319,0.0,1.0592006373873103e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.935321943216887e-10,3.2695139825426776e-17,0.0,7.369964603621771e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5717907839052032,0.9978333483490008,0.0,0.0,0.014458163578512989,0.011676524074677789,0.0026892018166395503,5.826505698044769e-05,0.0021665937753082114,1.7049056473694843e-05,1.9818280871274808e-10,1.5764031206095125e-08,1.732207232891347e-15,1.1316418085555181e-07,5.265670285565419e-16,2.118136778838121e-15,1.0244766428697494e-09,8.04887246833887e-16,9.987730953728776e-12,1.2106368864519092e-20,5.77236580661e-16
