Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782),S(5203),S(2642),S(2822),C2HF3(125),C2HFO(286),S(2949),S(195),S(2224)
2.1919308156228297e-07,0.919771500325972,0.00012547049568958473,1.1393099417349201e-05,2.5338551467311785e-05,0.00012844940899702325,0.0,0.0,1.0609619765288575e-05,2.86437698228849e-08,1.4839629124131999e-06,3.8185070538257155e-08,5.534926804059288e-07,1.268115701670381e-14,7.085983353245413e-11,7.838836433633396e-08,3.2833443091753465e-06,1.8896188829711525e-06,1.9198322083561234e-08,3.887911894270028e-09,1.4119720885810724e-12,2.2026623027786566e-14,1.1301167031528532e-08,5.615395372929094e-12,1.2304335990410167e-10,8.27732320587839e-10,1.0201295844235396e-15,2.120766002037156e-12,3.9161435599114e-13,1.3186283845512277e-13,3.7410255147158434e-09,2.110188445129505e-15,6.990386383417661e-16,5.437351205967886e-15,3.76,0.0,0.44180395300153297,0.9964349609165386,1.3092116767515725e-05,4.0182853461042406e-07,0.15330632997601149,0.11657003125987458,0.029525652172772334,0.00013752366564345918,0.003521300721350161,0.0035189107926001644,2.3423862040742002e-07,1.1401746630603134e-07,2.0137039392696258e-14,6.914112713751496e-06,1.0514668846042624e-10,5.431510242689036e-10,1.2788214082268206e-07,1.9181653621690413e-10,2.4545968942259724e-10,6.114022955375381e-17,9.094521279695664e-10,9.798692064937264e-13,2.384096287294396e-11,5.209503904161838e-11,3.925117193830766e-18,2.967520974416442e-17,6.17822122501359e-11,4.810027228701903e-11,1.8190328891083902e-06,6.7694215546268e-07,1.3813654365236807e-05,2.8115193070427256e-06,4.134434448754178e-05,4.2080335028089046e-06,0.00016097025287720615,3.2440136133935873e-06,6.829944515397118e-07,4.5026236166386315e-06,1.0963619603737327e-05,7.621194787284768e-07,5.906451597064874e-05,9.140146173777502e-09,0.00010541220483962143,3.857809787178904e-10,1.597060190002101e-06,2.1094184016529513e-07,1.2884881985717123e-10,6.008386656736878e-15,1.7684719885868008e-10,1.9692114011540736e-07,7.525525211430818e-07,2.806107088444586e-07,1.3713438306143481e-15,1.0455897142862055e-10,1.224491626337185e-06,4.961119149217764e-05,6.675127543728029e-11,2.0626835466367236e-10,3.71234768742171e-08,4.13858952939451e-08,4.9239601424857325e-14,7.915690256967989e-10,4.721381757459208e-13,3.497122302914326e-11,6.359418074380614e-11,4.7812751408579204e-09,3.1931626622735053e-10,3.769665084067298e-09,1.595029419921788e-08,1.8241037810369042e-09,2.8809025781325906e-13,1.3467300471176461e-14
2.2263062816699562e-07,0.9201280917387802,0.0001283448501140176,1.1773830791516662e-05,2.6239349636932983e-05,0.00013346448823645918,0.0,0.0,1.077412958085253e-05,2.939098376776014e-08,1.5917140784787034e-06,3.974753551822824e-08,5.932546955920516e-07,1.3665520138201211e-14,7.43941538663456e-11,7.944464704496922e-08,3.386850570602135e-06,1.9525729763367273e-06,2.08113912744662e-08,4.097807486237797e-09,1.571598718250069e-12,2.2728985792906314e-14,1.1332561855671582e-08,6.1025864222272515e-12,1.270077246057868e-10,9.106222108449072e-10,1.1262255212420532e-15,2.258419643776217e-12,4.2289231306883975e-13,1.4066078488591833e-13,3.945457150517049e-09,2.3316555863688095e-15,7.780187585950077e-16,6.101392997900889e-15,3.76,0.0,0.43977670666662333,0.9964334405070473,1.3840488283561113e-05,4.1966260761452497e-07,0.15542913850459755,0.11806535731591827,0.029941472328112017,0.0001369849217600637,0.0035212952826048187,0.0036242128100147943,2.420681250874916e-07,1.1395182872296849e-07,2.0387973175511445e-14,7.116572808805083e-06,1.1293413136097483e-10,5.820450812834311e-10,1.3175030214692486e-07,2.0599676551293612e-10,2.505713904222802e-10,6.565096372918612e-17,9.743289476764711e-10,1.0498387239503195e-12,2.55438042693095e-11,5.56201786864264e-11,4.214678590217582e-18,3.186446432570093e-17,6.677070005142382e-11,4.875979416035944e-11,1.8754684391201466e-06,7.22925550915319e-07,1.4032308586599547e-05,2.870057577734814e-06,4.234529401044565e-05,4.368751322514122e-06,0.00016665556140392458,3.3015789137823115e-06,6.914832592619982e-07,4.715563766227372e-06,1.1569367876691604e-05,8.104166976705617e-07,6.121965610129784e-05,9.769743294715568e-09,0.00010811244990538314,3.9504142609681306e-10,1.6452435837066092e-06,2.2733914511880094e-07,1.3703617322819727e-10,6.388968069951478e-15,1.7959417282310013e-10,2.018438588300238e-07,7.987048193002887e-07,2.8997758793855966e-07,1.4580093278773125e-15,1.1173253439226471e-10,1.2942865558124351e-06,5.031765070360675e-05,7.055381860822855e-11,2.1051102282042827e-10,3.827585150205216e-08,4.258431440957338e-08,5.2244403133738665e-14,8.025989012301683e-10,4.787541140839893e-13,3.627461813247796e-11,6.677869746905724e-11,4.999922535376309e-09,3.3311045307932644e-10,3.888997006551225e-09,1.695703545421665e-08,1.9371540426496546e-09,3.0271142110637886e-13,1.431544806242167e-14
2.2606817477170827e-07,0.9204833940814386,0.00013122612859570642,1.216036733278272e-05,2.7152125032324626e-05,0.00013857974824719955,0.0,0.0,1.0939188228230132e-05,3.0144295381582294e-08,1.7055832164583654e-06,4.1370070296719375e-08,6.351685946062806e-07,1.4711740476282137e-14,7.807361640808474e-11,8.051787362841992e-08,3.49201817631247e-06,2.0167462153323047e-06,2.2527139181672075e-08,4.315053656620004e-09,1.746138934028272e-12,2.344717674169282e-14,1.1364887541186352e-08,6.622477650828087e-12,1.3103710482306327e-10,1.0001179003789343e-09,1.2414544655139276e-15,2.4030438817314997e-12,4.561363040682264e-13,1.4989575238824559e-13,4.156489310440313e-09,2.572290588646494e-15,8.644479565452183e-16,6.8346726991416095e-15,3.76,0.0,0.437758576933715,0.9964318856546055,1.4617038178958183e-05,4.379787128119204e-07,0.15754406311754246,0.11955136042712128,0.0303559401392747,0.0001364484835942929,0.0035212897227482366,0.0037308826521097516,2.500148680825243e-07,1.1388598061690713e-07,2.0637127408888033e-14,7.321503542509585e-06,1.2114846665819268e-10,6.229951951336511e-10,1.3567055919516834e-07,2.2095270961044255e-10,2.5572256209289997e-10,7.040722296699168e-17,1.0426202265362956e-09,1.1234944525479322e-12,2.7336379708624854e-11,5.932016256825683e-11,4.519999968315845e-18,3.417287781451321e-17,7.207051484256997e-11,4.9416665252430536e-11,1.9327565202463097e-06,7.710986786863133e-07,1.4249659116803744e-05,2.9284870051176975e-06,4.334797333555559e-05,4.532248023692918e-06,0.00017244100502475843,3.359359790490682e-06,6.999272252862555e-07,4.934542031501163e-06,1.2197462543465249e-05,8.608736668342683e-07,6.341718872863464e-05,1.04309263544127e-08,0.00011084876226071701,4.043125939397459e-10,1.6941637590235513e-06,2.447041068157367e-07,1.4558965290155324e-10,6.786503718156938e-15,1.8232262402109687e-10,2.0682300809459198e-07,8.468031005546449e-07,2.996267792453166e-07,1.5485250234611032e-15,1.192699452756914e-10,1.3666684635942197e-06,5.1024702859376675e-05,7.449643487691018e-11,2.1474300554896743e-10,3.946230034599079e-08,4.379663871666502e-08,5.537463905834092e-14,8.136306267908627e-10,4.853743565054799e-13,3.7603978212696454e-11,7.00655282142489e-11,5.224557222110679e-09,3.472572725523028e-10,4.010538701366926e-09,1.8008954570480255e-08,2.055348747286505e-09,3.178163708711418e-13,1.5201406698220106e-14
2.2950572137642092e-07,0.9208374129064512,0.00013411375117700154,1.2552694080136811e-05,2.8076582073413242e-05,0.00014379491062731315,0.0,0.0,1.1104835117392322e-05,3.090364383440069e-08,1.8258148535906616e-06,4.305532206284226e-08,6.793083273644246e-07,1.5823085239312156e-14,8.190403989229199e-11,8.160909651778363e-08,3.5988507845514504e-06,2.082150823095443e-06,2.434991945451325e-08,4.539757950343475e-09,1.9366900940810626e-12,2.4182061104785355e-14,1.1398200760606365e-08,7.17661178267014e-12,1.351316652923792e-10,1.0966077505434598e-09,1.3664552899494395e-15,2.5549173283682878e-12,4.914380770658889e-13,1.5958241119509514e-13,4.3741542688203354e-09,2.8333904658009668e-15,9.588858780996335e-16,7.643159537298085e-15,3.76,0.0,0.43574952307336356,0.9964302959912669,1.5422223873609062e-05,4.567814799823037e-07,0.15965113779953627,0.1210280839992281,0.030769060639763382,0.00013591434091745957,0.003521284040477626,0.0038389125905189747,2.580781991419283e-07,1.1381992322212918e-07,2.08845125519343e-14,7.5288884516740914e-06,1.2980472142921465e-10,6.660707511257636e-10,1.3964270638923996e-07,2.3671160450210264e-10,2.6091359444946143e-10,7.541751848639777e-17,1.114440553552699e-09,1.2009602377257964e-12,2.922170482646773e-11,6.320044755275801e-11,4.841627606377906e-18,3.660458070682104e-17,7.769537792001879e-11,5.007089921733609e-11,1.990897849336937e-06,8.21517474553561e-07,1.4465674377348136e-05,2.9867924166613743e-06,4.4352058042412204e-05,4.698484777819932e-06,0.00017832616514898346,3.41735197459198e-06,7.083268294003936e-07,5.159596706631857e-06,1.2848248990758e-05,9.135399796888122e-07,6.565716717394458e-05,1.1124655206554691e-08,0.00011362112013004154,4.135914303591367e-10,1.7438263554422958e-06,2.630756245740697e-07,1.5451756003880693e-10,7.201375691534735e-15,1.850321730728391e-10,2.1185804816431696e-07,8.968904667971897e-07,3.0956314283931345e-07,1.6429773106669184e-15,1.2718233744063523e-10,1.4416755819507512e-06,5.173251697157748e-05,7.858111594769688e-11,2.1896320066961248e-10,4.068369986707525e-08,4.502274616505475e-08,5.863300962056891e-14,8.246669536381566e-10,4.919990748584858e-13,3.895932527172267e-11,7.345598993613462e-11,5.4552208301746835e-09,3.6175878871570076e-10,4.134281617432883e-09,1.9107247017771432e-08,2.1788354980686025e-09,3.334121004098139e-13,1.612615618407943e-14
2.3294326798113357e-07,0.9211901537376834,0.00013700715278042012,1.295079659458932e-05,2.9012425354240117e-05,0.0001491096760804506,0.0,0.0,1.1271110648844665e-05,3.166897325536381e-08,1.95265868814464e-06,4.480602405603693e-08,7.257484982208094e-07,1.7002973714342625e-14,8.589142774017738e-11,8.271935749516941e-08,3.7073519539963246e-06,2.1487991962957777e-06,2.6284164988713533e-08,4.772026277332122e-09,2.14440790027526e-12,2.4934550467615678e-14,1.1432557763936772e-08,7.766571509594661e-12,1.3929156845083845e-10,1.200494253177046e-09,1.5019032144177978e-15,2.7143282208518867e-12,5.288922515690447e-13,1.6973569735789466e-13,4.598480353104823e-09,3.116313909877336e-15,1.0619228084469595e-15,8.53322622077358e-15,3.76,0.0,0.4337495045622949,0.9964286711490583,1.625649528121635e-05,4.760754831229459e-07,0.16175039637791985,0.12249557124916978,0.031180838841775728,0.0001353824835541669,0.0035212782344901353,0.003948294924786264,2.6625747001137325e-07,1.1375365777344771e-07,2.1130138994786713e-14,7.738711243833668e-06,1.3891812964213627e-10,7.11342022529638e-10,1.436665429620137e-07,2.5330105933764274e-10,2.6614490455884546e-10,8.069047149828322e-17,1.189905968714733e-09,1.2823614959308722e-12,3.12028335298138e-11,6.726655059542314e-11,5.180114841234079e-18,3.91637568739411e-17,8.36593579353099e-11,5.072250961654691e-11,2.0498932072759583e-06,8.742376477112831e-07,1.4680324179219639e-05,3.0449591383930846e-06,4.5357231061755923e-05,4.867421759398847e-06,0.00018431060372308913,3.4755510413877437e-06,7.166825290512814e-07,5.390763874883455e-06,1.3522065149383154e-05,9.68464743483232e-07,6.793963955344315e-05,1.1851896178806871e-08,0.00011642949395812403,4.2287495719424423e-10,1.794237301022268e-06,2.824933962303167e-07,1.6382810430619647e-10,7.633961810202445e-15,1.87722458930006e-10,2.1694842352694072e-07,9.490099500703757e-07,3.197915592443473e-07,1.7414516077475485e-15,1.3548088765161278e-10,1.5193452932527797e-06,5.24412640768961e-05,8.280980449627898e-11,2.231705444994529e-10,4.194093552520833e-08,4.626251564643386e-08,6.202220751070638e-14,8.357106610514407e-10,4.986302438653006e-13,4.034067913492635e-11,7.695137921775003e-11,5.691953430187054e-09,3.766169819867195e-10,4.260216754907873e-09,2.0253116719071478e-08,2.3077633676008013e-09,3.495055302759785e-13,1.7090682142307074e-14
2.3638081458584623e-07,0.921541622070644,0.0001399057828980766,1.3354660917222629e-05,2.9959359980579595e-05,0.0001545237252158621,0.0,0.0,1.1438056224533985e-05,3.24402327589932e-08,2.0863695646595445e-06,4.662499573859275e-08,7.745643138880777e-07,1.825498198066883e-14,9.004196678197679e-11,8.384968777947581e-08,3.817525138062869e-06,2.216703902522511e-06,2.833438610968036e-08,5.0119628989786125e-09,2.3705082155119435e-12,2.5705603356220035e-14,1.14680143832383e-08,8.39397944279236e-12,1.4351697426443699e-10,1.3121941533853964e-09,1.648511561965899e-15,2.8815747111524894e-12,5.685963648759124e-13,1.8037081245781592e-13,4.829492027950791e-09,3.422482771332775e-15,1.1741806327786341e-15,9.511668161702587e-15,3.76,0.0,0.4317584810814775,0.9964270107599525,1.7120294712882332e-05,4.958652404786069e-07,0.16384187252358737,0.1239538652062437,0.03159127973628338,0.00013485290138178215,0.0035212723034827465,0.004059021982324866,2.745520344719081e-07,1.1368718550607128e-07,2.1374017059231824e-14,7.950955795522457e-06,1.4850412794839707e-10,7.588801514887352e-10,1.4774187315755725e-07,2.7074904879911845e-10,2.7141693695379065e-10,8.623481063525325e-17,1.2691339315451058e-09,1.367825180606809e-12,3.328285716874839e-11,7.152404729745077e-11,5.5360219033548445e-18,4.1854642315166495e-17,8.997687249005391e-11,5.137150991964591e-11,2.1097434386037652e-06,9.293146477937618e-07,1.4893579691021503e-05,3.1029729848007625e-06,4.636318264616236e-05,5.039018203709652e-06,0.00019039386396380294,3.5339524206189127e-06,7.249947602789629e-07,5.628077432766875e-06,1.4219241367402031e-05,1.025696544637807e-06,7.026464899865047e-05,1.2613621634796214e-08,0.00011927384665680655,4.321602695748162e-10,1.8454028127388115e-06,3.029979149428289e-07,1.735293979817357e-10,8.08463535456095e-15,1.903931384264384e-10,2.2209356385111036e-07,1.0032045014668385e-06,3.3031692945889634e-07,1.8440322971958007e-15,1.4417680801003334e-10,1.5997141221725765e-06,5.315111719022753e-05,8.718439383048918e-11,2.2736401101859212e-10,4.3234902066465714e-08,4.751582698720878e-08,6.554491700049973e-14,8.467645555745491e-10,5.052694731584496e-13,4.174805773229215e-11,8.055297228447714e-11,5.934793562662558e-09,3.918337508532152e-10,4.3883346817115025e-09,2.1447775856960784e-08,2.442282862940022e-09,3.6610350801535527e-13,1.8095975835604838e-14
2.398183611905589e-07,0.9218918233727686,0.00014280910529116626,1.3764273527690968e-05,3.0917091888835735e-05,0.0001600367193268907,0.0,0.0,1.1605714257783318e-05,3.321737647180595e-08,2.22720744680966e-06,4.8515142917354695e-08,8.258315311068955e-07,1.9582847534152996e-14,9.436202579970172e-11,8.500110811275768e-08,3.929373679594994e-06,2.2858776776730704e-06,3.0505168717895695e-08,5.259670416023393e-09,2.6162688864025247e-12,2.6496225886654378e-14,1.150462603717719e-08,9.060498044297492e-12,1.4780804007455576e-10,1.4321385621432537e-09,1.807033585224449e-15,3.056965159888139e-12,6.106509182052531e-13,1.9150322318281744e-13,5.067209982266954e-09,3.753383514214983e-15,1.2963137934770796e-15,1.0585723152544225e-14,3.76,0.0,0.4297764125142302,0.996425314455847,1.8014056791979472e-05,5.161552145496372e-07,0.1659255997518796,0.12540300871327234,0.032000388293110665,0.00013432558432992022,0.003521266246152203,0.004171086118376949,2.829612483737366e-07,1.1362050765547113e-07,2.1616156999318987e-14,8.165606150574294e-06,1.585783514566455e-10,8.087571298816922e-10,1.5186850643348714e-07,2.890839054437937e-10,2.767301640307386e-10,9.205936937875181e-17,1.3522432895771366e-09,1.4574797481043218e-12,3.5464903706255757e-11,7.597857046298297e-11,5.909915751722833e-18,4.468152390920882e-17,9.666268965239549e-11,5.201791350506232e-11,2.170449451130549e-06,9.8680363310809e-07,1.510541340750281e-05,3.1608202488380756e-06,4.7369610334652176e-05,5.21323246320501e-06,0.00019657547107562753,3.592551406342149e-06,7.332639386234719e-07,5.8715691154745685e-06,1.4940100294286442e-05,1.0852834154789144e-06,7.26322338711232e-05,1.3410809540131841e-08,0.00012215413384778333,4.414445354298108e-10,1.8973293967690565e-06,3.246304657255815e-07,1.836294503068771e-10,8.553764806871199e-15,1.9304388583533346e-10,2.2729288490598827e-07,1.059516980246395e-06,3.4114417499113114e-07,1.9508026675634406e-15,1.532813379420621e-10,1.6828177288217803e-06,5.3862251257783236e-05,9.170672760341024e-11,2.3154261104645407e-10,4.456650382192726e-08,4.878256094141182e-08,6.920381327151418e-14,8.578314702398204e-10,5.119185162954698e-13,4.3181477379412075e-11,8.426202503704326e-11,6.183778266803191e-09,4.0741091360721803e-10,4.518625549700958e-09,2.2692444681648386e-08,2.5825458907576156e-09,3.832128079811267e-13,1.9143033992914297e-14
2.466934543999842e-07,0.9225884466155444,0.0001486277515820249,1.4600691480587776e-05,3.2863777187111725e-05,0.00017135809553634902,0.0,0.0,1.194334245722077e-05,3.478915825305492e-08,2.5313294928236426e-06,5.252101894852248e-08,9.360256319019731e-07,2.248193434245181e-14,1.035370782791964e-10,8.737125003058563e-08,4.158109625318014e-06,2.428084204205538e-06,3.522712840974848e-08,5.77880017640887e-09,3.172203575546797e-12,2.814044681493705e-14,1.158153408347867e-08,1.0517715752131356e-11,1.565877671748904e-10,1.6985577542665452e-09,2.1630429640482263e-15,3.43346421710223e-12,7.022284436864472e-13,2.1532312005287709e-13,5.562829150742333e-09,4.495658077793336e-15,1.5729923760049142e-15,1.3051957793585093e-14,3.76,0.0,0.42583898065445136,0.9964218126297582,1.9893168541719478e-05,5.582533839801534e-07,0.1700699407452034,0.1282740148228618,0.03281462816774964,0.00013327770556445257,0.0035212537473070784,0.004399195185890278,3.0012105840574783e-07,1.134865401470254e-07,2.2095263187535726e-14,8.602061272672559e-06,1.802549813020294e-10,9.158197360001626e-10,1.6027494735910448e-07,3.2852929370021296e-10,2.8748223336317004e-10,1.0458498838346227e-16,1.5305883318313886e-09,1.6498826664559737e-12,4.0147755399718e-11,8.550150477300851e-11,6.71396429270042e-18,5.0760669959554295e-17,1.1120006474069673e-10,5.330298358514103e-11,2.2944327649912774e-06,1.1092365571795837e-06,1.5524711879051e-05,3.2759625347374115e-06,4.93827203455974e-05,5.569343748491605e-06,0.00020923174082429713,3.7103227516308366e-06,7.496747015475982e-07,6.377203153663089e-06,1.6454117789704404e-05,1.2117115387131997e-06,7.749526072763577e-05,1.5115510009078433e-08,0.00012802229915994453,4.5999895983285914e-10,2.003493253606964e-06,3.714487394161219e-07,2.0505732117720174e-10,9.5488399327186e-15,1.9828436608197327e-10,2.3785166808389342e-07,1.1786666345017105e-06,3.6372408087678335e-07,2.1772398113028475e-15,1.7276127337657975e-10,1.8573675605792054e-06,5.528907141131537e-05,1.0120175356951107e-10,2.3985143424405627e-10,4.7346280127537714e-08,5.135582430232231e-08,7.694081754065706e-14,8.800158198829185e-10,5.252530444330435e-13,4.6126498692332835e-11,9.200743188240907e-11,6.700322216304893e-09,4.3965330344087825e-10,4.78568473007627e-09,2.5336731592077176e-08,2.880916961691964e-09,4.189921054064457e-13,2.136645691918943e-14
2.535685476094095e-07,0.923280066654578,0.00015445907630747373,1.5459949526682185e-05,3.485015630018532e-05,0.0001830707369645075,0.0,0.0,1.2284355095046577e-05,3.638405287680226e-08,2.867205735462079e-06,5.6848626807595776e-08,1.0569458583262317e-06,2.5733531317007964e-14,1.1347110829241293e-10,8.983774293540112e-08,4.3935841445968845e-06,2.5755239299414056e-06,4.0488170156628243e-08,6.330202777775486e-09,3.823743906950034e-12,2.9876242944422076e-14,1.166371715343751e-08,1.2152317478912478e-11,1.6563195128896078e-10,2.0034916468997566e-09,2.576830085304636e-15,3.846507852924092e-12,8.044898516059468e-13,2.4132439907515693e-13,6.085431313374345e-09,5.356375104791708e-15,1.8978812556830618e-15,1.5999456924774995e-14,3.76,0.0,0.4219368920268297,0.9964181627238793,2.189715122673597e-05,6.024045756366664e-07,0.1741836844028904,0.1311089286337198,0.03362359780428279,0.00013223876772060797,0.003521240727521753,0.004632561524292799,3.177317892851455e-07,1.1335176513224936e-07,2.256753825982289e-14,9.047952244008243e-06,2.040769077155765e-10,1.0331220415021559e-09,1.6888445349379556e-07,3.718707495689251e-10,2.984054630256922e-10,1.1833999546926297e-16,1.7259184355445164e-09,1.8606266617104387e-12,4.527711295497906e-11,9.588150534369528e-11,7.59692442487708e-18,5.743646014848646e-17,1.2739668959905026e-10,5.457782508854034e-11,2.4218516616403026e-06,1.2419707317004058e-06,1.5938024905151162e-05,3.390285535653847e-06,5.139428543410616e-05,5.9354068323934605e-06,0.00022227528062246813,3.828825071332906e-06,7.659177649665522e-07,6.907877686588345e-06,1.8066541158504285e-05,1.3481211146411425e-06,8.252893940796588e-05,1.6973917144896404e-08,0.00013403349802618196,4.785170079236967e-10,2.112786711844736e-06,4.232941852573377e-07,2.2817353150404597e-10,1.0622030002216647e-14,2.0344162623996367e-10,2.486198544921825e-07,1.3067995494773915e-06,3.875710609611774e-07,2.4214054253476937e-15,1.9401085575047806e-10,2.0432625756560057e-06,5.672316092335489e-05,1.1130863084432888e-10,2.480898067842079e-10,5.028770287414956e-08,5.398137004782894e-08,8.525441535746394e-14,9.02286874333118e-10,5.386479936196326e-13,4.9175851958067625e-11,1.001972426409217e-10,7.241852680849517e-09,4.733571602152446e-10,5.061307782049928e-09,2.8195893593152184e-08,3.20411851709377e-09,4.568961505737383e-13,2.3769027577987992e-14
2.604436408188348e-07,0.9239667262468658,0.00016029927469659376,1.634195121595412e-05,3.687393502392616e-05,0.00019517131321284098,0.0,0.0,1.2629128673879047e-05,3.800187654556603e-08,3.237096868411197e-06,6.15243219937158e-08,1.1892127046911455e-06,2.937379578242481e-14,1.2422142993766152e-10,9.240838439486501e-08,4.635819542006642e-06,2.7283045344324323e-06,4.632750545950287e-08,6.914638311847691e-09,4.583530683264115e-12,3.1713458078714043e-14,1.1751604163418183e-08,1.3979026119550801e-11,1.749417449955894e-10,2.350915415638025e-09,3.0560617529595603e-15,4.298961268901277e-12,9.1835049322605e-13,2.696402638023843e-13,6.635055454139298e-09,6.3498941199435834e-15,2.277484255784031e-15,1.9504158573031485e-14,3.76,0.0,0.4180698327974009,0.9964143617893013,2.402919885119109e-05,6.486424794629352e-07,0.17826709333672086,0.1339080862888004,0.03442733620785962,0.00013120869206567734,0.0035212271763564533,0.004871124973196679,3.3578836475751275e-07,1.1321619249140294e-07,2.3033061870551442e-14,9.503157271071073e-06,2.3017592209017167e-10,1.1612686143772364e-09,1.7769570929235663e-07,4.1934703103698625e-10,3.0950467197423635e-10,1.333985704627088e-16,1.939231126981596e-09,2.0907900043104396e-12,5.087923326528523e-11,1.0716554738806329e-10,8.563557193989629e-18,6.474489373994545e-17,1.4538346211172306e-10,5.584254183420384e-11,2.552715640385776e-06,1.3854339767626658e-06,1.6345177070992096e-05,3.5036958247014035e-06,5.34021433748174e-05,6.311062188321173e-06,0.0002357017132891828,3.948016767837684e-06,7.81995801708052e-07,7.463771644844712e-06,1.977966510905245e-05,1.4948733780113624e-06,8.773342568050167e-05,1.8994013117052163e-08,0.00014018713679214337,4.969785825984232e-10,2.2252722470010032e-06,4.805251741697994e-07,2.5303792695343525e-10,1.1776086419048062e-14,2.0851364469080556e-10,2.59592357550548e-07,1.4442542272903944e-06,4.12725230754547e-07,2.683921099686474e-15,2.1712018332327883e-10,2.2407564352263533e-06,5.81659840109404e-05,1.220403031354578e-10,2.562510598364563e-10,5.3398384816744845e-08,5.6658276893132847e-08,9.416561558247441e-14,9.246681715584399e-10,5.521177694602966e-13,5.232963814833613e-11,1.0884077959538669e-10,7.808614933012587e-09,5.085343213688554e-10,5.345402513038016e-09,3.12799638142227e-08,3.5534126980199807e-09,4.969764995509662e-13,2.635889922727529e-14
2.673187340282601e-07,0.9246484677251519,0.00016614474443543253,1.724660338907139e-05,3.8932857071353944e-05,0.0002076562526081149,0.0,0.0,1.2978056496033897e-05,3.964252825344363e-08,3.643342100459872e-06,6.65758358109337e-08,1.3334504268512156e-06,3.344187172367349e-14,1.3584807479764095e-10,9.509081254366902e-08,4.88483596484388e-06,2.886536138604459e-06,5.278536719687743e-08,7.532839577453969e-09,5.4653721504700436e-12,3.3662782899861e-14,1.1845617826468535e-08,1.6013189153792583e-11,1.8451824992382655e-10,2.7450413985856857e-09,3.6092446428430115e-15,4.793882425613653e-12,1.0447774682163668e-12,3.004080732489605e-13,7.211689202191559e-09,7.491737663425418e-15,2.7189155613353656e-15,2.365111850952295e-14,3.76,0.0,0.4142374921997372,0.9964104068750302,2.6292377798100003e-05,6.969998887354958e-07,0.18232042775223747,0.13667182105177125,0.03522588205258572,0.00013018740065648833,0.0035212130833642942,0.005114825813537588,3.5428574356947777e-07,1.1307983209705868e-07,2.3491912646206583e-14,9.967557083401288e-06,2.5868658195345467e-10,1.3008757763391585e-09,1.8670750271398972e-07,4.712018810799572e-10,3.207851573262724e-10,1.4983632401993837e-16,2.171543109204606e-09,2.341471732642177e-12,5.6980879182360894e-11,1.1940138399331456e-10,9.61871546552839e-18,7.272266432661947e-17,1.652970063995266e-10,5.7097236250367735e-11,2.6870351735836674e-06,1.5400468189228882e-06,1.674601130354336e-05,3.6161067076385496e-06,5.54042433767974e-05,6.6959411085445865e-06,0.0002495064370747257,4.067854913558069e-06,7.979112348273387e-07,8.045032189472056e-06,2.159565367045873e-05,1.6523179749642083e-06,9.310881767592213e-05,2.1183829658227362e-08,0.0001464825270541242,5.153646886078553e-10,2.3410169678875892e-06,5.435123216379818e-07,2.7970824722127095e-10,1.3013662920132437e-14,2.1349863865346298e-10,2.7076394749504597e-07,1.5913667178344035e-06,4.392270391381637e-07,2.965386221877373e-15,2.421790489839843e-10,2.450088603891901e-06,5.9619031157261714e-05,1.3340890845287267e-10,2.643290385597387e-10,5.6686124492136157e-08,5.938563773155759e-08,1.036952215951223e-13,9.47183597756028e-10,5.656770052855202e-13,5.558795921648392e-11,1.1794704786052248e-10,8.400833078934461e-09,5.451955090077935e-10,5.637871509569558e-09,3.459908638605819e-08,3.930080781900424e-09,5.392835411502683e-13,2.9144296418663476e-14
