Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435)
2.5875144120253083e-19,0.735151891330045,5.544917615054051e-24,1.8212059993112995e-25,1.896154841656903e-36,7.098940737889393e-36,0.0,0.0,5.655562754796206e-19,7.1816315974097175e-34,1.5826936530452782e-46,2.014715865431471e-56,2.6268337196983835e-49,1.0105796043047815e-73,3.3715733285484436e-53,4.0458224890079843e-44,2.4293913022095023e-75,6.605579093714166e-33,3.3279337467511446e-93,1.3414343326457237e-64,1.7029298579643386e-99,5.255258686494271e-99,2.87346348472931e-33,2.349588156418482e-83,3.142010928651245e-53,3.429165249432394e-96,2.4451780844354243e-106,4.7015317700673436e-91,7.310242037167887e-156,5.332122305253488e-125,5.196488411197586e-52,2.4894347065962753e-130,3.705792900521486e-114,4.064666678068545e-136,3.76,0.0,1.0042223751729684,0.9999999999995806,1.6687745165365972e-48,7.8423589346013015e-84,3.905892848670615e-15,2.4675481386162303e-15,7.591119659343503e-16,6.792327441200248e-16,4.1941767993056495e-13,2.5346361014682704e-31,6.94123968945322e-49,9.217190232270022e-30,8.048063865200365e-38,2.650468987836202e-32,9.662376569250295e-80,6.394780712185101e-78,3.176471407177231e-35,6.498764876584252e-80,5.083108292981528e-37,5.5554728665156634e-95,4.872683070566576e-78,3.7214373310616667e-81,7.153611728026611e-80,2.966730501716813e-78,3.883671748952817e-96,3.7435504063433206e-95,4.811078511254472e-92,2.1605428249382784e-37,6.605579093714166e-33,2.9113227169130656e-47,4.334774116046584e-19,1.3208440878984487e-19,1.6743092994704957e-30,1.5069902649863707e-43,5.278009718278916e-31,6.191044233647651e-32,1.0220153365312501e-31,5.447348586277302e-33,6.881897401976475e-32,4.663309137897378e-44,9.273631314405513e-32,4.509202795509542e-37,8.986284965928473e-32,2.915607452315315e-42,1.2462770909278245e-49,3.618230320990244e-54,1.2233462354584659e-57,8.62787978736777e-62,3.870143699880652e-33
5.17727688175003e-19,0.7351518913300453,1.1094653886128961e-23,3.6439942807820664e-25,7.589561199357122e-36,2.8414265910213756e-35,0.0,0.0,1.1316039117543248e-18,2.8745242261717005e-33,1.2671172682717041e-45,3.226170366694017e-55,2.1030642600689547e-48,1.6182440554001688e-72,2.699308723512608e-52,3.2391180241933956e-43,3.967024136253036e-74,2.643953101956994e-32,2.1336260776148218e-91,2.1487926946707781e-63,1.6681532987944919e-97,6.740391397885931e-97,1.1501342399788691e-32,7.527964607704416e-82,2.5155192208339224e-52,2.1985282822826348e-94,1.5677922188509528e-104,3.0142759900459503e-89,7.50544660904397e-153,1.3680285947106364e-122,4.160350417648904e-51,6.386997340264071e-128,4.753047672356889e-112,1.0610279594853385e-133,3.76,0.0,1.0042223751729644,0.9999999999991608,1.336034353096964e-47,2.5134899601865952e-82,7.815179175055086e-15,4.937240107190863e-15,1.5188834557356644e-15,1.359055612128519e-15,8.391997536401919e-13,1.0145149858403107e-30,5.557212322557751e-48,3.6892781599369946e-29,3.2213229311501286e-37,1.0608783274645558e-31,3.0968086018255247e-78,2.0495384093898572e-76,1.2714163755978626e-34,2.0828655181908932e-78,2.0345680140879928e-36,3.5611674439112194e-93,1.5617034515345705e-76,1.1927271778937363e-79,2.292745079919851e-78,9.508423177254297e-77,2.489510024811462e-94,2.399689486627108e-93,3.0839960132324948e-90,8.64780247126968e-37,2.6439531019569945e-32,2.3308290795923896e-46,8.673314326011952e-19,2.642835737960792e-19,6.701600573786421e-30,1.2065085270976368e-42,2.1125793763284626e-30,2.4780311261899308e-31,4.090724794984377e-31,2.1803590543493863e-32,2.75455243478894e-31,3.733482858468583e-43,3.711869303808808e-31,1.8048562503525558e-36,3.5968558798076294e-31,1.1691615045608291e-41,9.977794640020166e-49,2.896784295782588e-53,1.9589479117869675e-56,1.3815849186775302e-60,1.5490660684288032e-32
1.0356801821199474e-18,0.7351518913300465,2.2194129962736476e-23,7.289570845721608e-25,3.0368133144295393e-35,1.136940956242465e-34,0.0,0.0,2.2636991843028504e-18,1.1501841145876826e-32,1.0140789179623943e-44,5.163973619451342e-54,1.6830906633747214e-47,2.5902443646477472e-71,2.1602673534370995e-51,2.592278852981737e-42,6.594545685846103e-73,1.0579256323251466e-31,1.3667213946220442e-89,3.4400678314627275e-62,1.8070135478246732e-95,8.636454382033588e-95,4.6020350782686355e-32,2.4104349695353227e-80,2.0131798955224308e-51,1.4082953538494088e-92,1.0044282536284473e-102,1.9308329271358416e-87,7.695710581417401e-150,3.5060050783240475e-120,3.3295447515776665e-50,1.6368714311419147e-125,6.090073828668501e-110,2.8119388688141296e-131,3.76,0.0,1.0042223751729566,0.9999999999983212,1.0692336160058082e-46,8.049470201146384e-81,1.5633751827823965e-14,9.876624044714324e-15,3.0384264353511786e-15,2.7187013477583057e-15,1.6787638999115196e-12,4.059381410498175e-30,4.447458808486169e-47,1.4761918130526491e-28,1.2889487684793111e-36,4.244895169290152e-31,9.917550923960011e-77,6.563660895900661e-75,5.087321602013372e-34,6.670391205431969e-77,8.140922209063671e-36,2.280961456255703e-91,5.001366077896904e-75,3.819717019818805e-78,7.342531948759976e-77,3.0450790825497327e-75,1.5945547351544994e-92,1.537023830421098e-91,1.9753286399597247e-88,3.460247924641917e-36,1.057925632325147e-31,1.8653719291286123e-45,1.7350394745902194e-18,5.28681903798833e-19,2.6815131533672596e-29,9.655735044431217e-42,8.453069267282375e-30,9.915352290094076e-31,1.6368227595934587e-30,8.724276265196289e-32,1.1021797708059964e-30,2.987920990709712e-42,1.4852312148723535e-30,7.221775935431242e-36,1.4392108640870325e-30,4.695444101089281e-41,7.98526817365925e-48,2.3183078285999664e-52,3.1355924427647665e-55,2.2114356404364837e-59,6.198282025071605e-32
2.071585170009836e-18,0.7351518913300484,4.4393096253782255e-23,1.4580723983592719e-24,1.2149232700598499e-34,4.548505811777111e-34,0.0,0.0,4.527889729396372e-18,4.601485413263094e-32,8.11417209275848e-44,8.264039034268549e-53,1.346728396898045e-46,4.145234293238819e-70,1.7285421022517106e-50,2.0742169394324097e-41,1.1335701707211549e-71,4.232391414722663e-31,8.750861092662445e-88,5.5057086710402325e-61,2.1026583275894038e-93,1.1060267238772943e-92,1.8411136971388067e-31,7.715770856577279e-79,1.610849790769152e-50,9.017051677862967e-91,6.433201469327824e-101,1.2362761572844344e-85,7.885600171557198e-147,8.980306690515969e-118,2.664141678778085e-49,4.1926966764393774e-123,7.799248090173435e-108,7.676896491136838e-129,3.76,0.0,1.004222375172941,0.9999999999966421,8.555494833624373e-46,2.5768398614546245e-79,3.12708971333615e-14,1.9755391921258037e-14,6.077512394633748e-15,5.4379928174690724e-15,3.357892187862468e-12,1.624016895380252e-29,3.558642771547004e-46,5.9057284773404335e-28,5.156634381161192e-36,1.698234479824436e-30,3.1748589597205994e-75,2.1011939051083187e-73,2.0352599097750186e-33,2.135360986084329e-75,3.2568989927635917e-35,1.4603961547218454e-89,1.601063809854214e-73,1.2227880545904117e-76,2.350530241647448e-75,9.748068510705492e-74,1.020921066574881e-90,9.84086638133016e-90,1.2647133283639124e-86,1.384324893895202e-35,4.232391414722666e-31,1.4925810701648478e-44,3.470455558552074e-18,1.0574785637654819e-18,1.072779870960412e-28,7.726055079882935e-41,3.381778137647645e-29,3.9667865652585885e-30,6.548356873505644e-30,3.4902785957210823e-31,4.4094367781519934e-30,2.390790770594652e-41,5.941891983832124e-30,2.8891806278891873e-35,5.757780614097163e-30,1.8923057828589654e-40,6.389427783493843e-47,1.8549984950384897e-51,5.017968788780848e-54,3.539017019542946e-58,2.4797164174055074e-31
4.1433951457896134e-18,0.7351518913300524,8.879108538719684e-23,2.916303029130306e-24,4.8600901904590935e-34,1.81955172596914e-33,0.0,0.0,9.056270819569292e-18,1.8407439669526813e-31,6.4919540500222124e-43,1.3223807610058472e-51,1.0774852500146292e-45,6.63304959716606e-69,1.3829649828608106e-49,1.6595311103005846e-40,2.0641729238266224e-70,1.6930943561586522e-30,5.601781543679871e-86,8.810414197778903e-60,2.5567163610568446e-91,1.4160730764747202e-90,7.365054158721315e-31,2.469427381489493e-77,1.2888021977520868e-49,5.772181345491221e-89,4.120759512556356e-99,7.913905714195833e-84,8.077514285667068e-144,2.299590243287283e-115,2.1315157195543563e-48,1.0736256620930092e-120,9.985570042808877e-106,2.2086946480919367e-126,3.76,0.0,1.0042223751729098,0.9999999999932838,6.845047937511885e-45,8.247506809926798e-78,6.254518774443559e-14,3.951292768033261e-14,1.2155684313405048e-14,1.0876575750695384e-14,6.716148745397537e-12,6.496596282360593e-29,2.847184536336843e-45,2.3624836417012197e-27,2.0628216223939405e-35,6.79349078969497e-30,1.016153738204079e-73,6.725136638940415e-72,8.141702239112592e-33,6.834492755617306e-74,1.3028656289555888e-34,9.348394429377948e-88,5.124407063887724e-72,3.913687718979637e-75,7.523169146400998e-74,3.1199925220225237e-72,6.535194421555953e-89,6.299407193308704e-88,8.095775271134028e-85,5.53775349349769e-35,1.6930943561586546e-30,1.1941782791319172e-43,6.941287726411002e-18,2.1150718835433448e-18,4.291468727717955e-28,6.181430944036305e-40,1.352821348998109e-28,1.5868437652964937e-29,2.619555931705504e-29,1.3962250636417383e-30,1.7639182596062504e-29,1.912814226207036e-40,2.3769502320903274e-29,1.1557663085423682e-34,2.303299690486249e-29,7.680427320457501e-40,5.1120275775479016e-46,1.4841397041183192e-50,8.029566864077617e-53,5.663003295456615e-57,9.91967293880338e-31
8.287015097349168e-18,0.7351518913300604,1.7758728985931794e-22,5.8327643034596215e-24,1.944116455826284e-33,7.278513663753221e-33,0.0,0.0,1.8113032999858658e-17,7.363275481750861e-31,5.193809820072041e-42,2.115916834514088e-50,8.62029495338098e-45,1.0613419158850131e-67,1.1064245082896478e-48,1.3276879136761676e-39,4.1037054958925715e-69,6.772653041970435e-30,3.5855339863462636e-84,1.4097687065598931e-58,3.186371417632254e-89,1.8128032468997748e-88,2.946141538446212e-30,7.902776839037704e-76,1.0310907105908507e-48,3.694602348740889e-87,2.6409118318049624e-97,5.065455994639762e-82,8.272736746016838e-141,5.887759816572261e-113,1.7052935368318695e-47,2.7488601211618814e-118,1.2783154302362417e-103,6.898596177024734e-124,3.76,0.0,1.0042223751728472,0.9999999999865673,5.476301814472286e-44,2.6394637720075138e-76,1.2509376896658e-13,7.902799922243037e-14,2.4312028151772304e-14,2.1753741592367105e-14,1.3432661787000373e-11,2.5987442575391353e-28,2.2778557629958985e-44,9.450319018407371e-27,8.251622213596412e-35,2.71750689934227e-29,3.2520102124042514e-72,2.1522543294534632e-70,3.256813432277171e-32,2.1872517472590542e-72,5.211674606848793e-34,5.983567402087754e-86,1.639970737148662e-70,1.252502641842117e-73,2.4076497561434673e-72,9.984953133931358e-71,4.182940347345597e-87,4.03202151854685e-86,5.181811456033448e-83,2.21519413438912e-34,6.772653041970455e-30,9.553879951474565e-43,1.3882952061869736e-17,4.230258522477326e-18,1.7166573421724257e-27,4.945379519343048e-39,5.411505591326756e-28,6.347633349988626e-29,1.0478650107374561e-28,5.585127508030435e-30,7.055960138436825e-29,1.5303240273303353e-39,9.508187818560648e-29,4.623253355203062e-34,9.213573664581099e-29,3.160770058981447e-39,4.0898162144360616e-45,1.1873681298151062e-49,1.2847960451883662e-51,9.061266141650893e-56,3.968030632658016e-30
1.6574255000468277e-17,0.7351518913300763,3.5518060362472747e-22,1.1665686903267258e-23,7.776634223663895e-33,2.911473175983205e-32,0.0,0.0,3.6226557360211465e-17,2.9453701165371202e-30,4.155146517208613e-41,3.3855530243264387e-49,6.896405630658883e-44,1.698190246987648e-66,8.851606140283659e-48,1.0621755394966597e-38,9.12886485619942e-68,2.709116362824188e-29,2.2948677839795713e-82,2.2557118836968533e-57,4.023362651824919e-87,2.3205351729298216e-86,1.1784805881217736e-29,2.5289860873966136e-74,8.248921559036062e-48,2.3646760229699445e-85,1.6945467918663168e-95,3.2420698886083257e-80,8.471980035855927e-138,1.507370070062461e-110,1.3642672248088341e-46,7.037568194018737e-116,1.6363486591465827e-101,2.4028966706647614e-121,3.76,0.0,1.0042223751727222,0.9999999999731343,4.381151035873073e-43,8.446718547966305e-75,2.501909314108536e-13,1.5805814240242032e-13,4.862471583180545e-14,4.3508073176586964e-14,2.6865687576336833e-11,1.0395188528407067e-27,1.8223278659406897e-43,3.780204448157345e-26,3.300716009203707e-34,1.0870248811816795e-28,1.0406942056396861e-70,6.887550842063001e-69,1.3027518902381093e-31,6.999548288272195e-71,2.084712277520299e-33,3.82967355126222e-84,5.248163138174818e-69,4.008204630027418e-72,7.704856407333383e-71,3.195341344010826e-69,2.6772149262352736e-85,2.580622077844836e-84,3.316524278583966e-81,8.86097761632381e-34,2.7091163628242034e-29,7.643285456884925e-42,2.776628073175071e-17,8.46063179785832e-18,6.866769071930609e-27,3.9563975228653914e-38,2.1646462760744735e-27,2.53910499965177e-28,4.191545321190274e-28,2.2340964504462226e-29,2.8224414708780445e-28,1.224288278933509e-38,3.803352506288924e-28,1.8493389666074417e-33,3.6855044473688016e-28,1.3351144809845646e-38,3.2719306373454763e-44,9.499170515023468e-49,2.0557259473244127e-50,1.4498394497590227e-54,1.587244543106683e-29
3.3148734806706497e-17,0.7351518913301082,7.103708504402096e-22,2.333153230747864e-23,3.1106934804244525e-32,1.1646078985567779e-31,0.0,0.0,7.245360608001335e-17,1.1781600314744557e-29,3.3241567211469827e-40,5.4169536885511996e-48,5.517199544226679e-43,2.717138928033034e-65,7.081368911498876e-47,8.497505114873932e-38,2.280729479357697e-66,1.0836575917051062e-28,1.4687557255233953e-80,3.609204583940841e-56,5.114578098915176e-85,2.9703790947437596e-84,4.7139702769998606e-29,8.092911606314129e-73,6.599215693236773e-47,1.5134350619127379e-83,1.0900059870107966e-93,2.0749817237459173e-78,8.67566502007332e-135,3.859000054759797e-108,1.09142675416257e-45,1.8016806559416677e-113,2.0945957905361393e-99,9.411809783155727e-119,3.76,0.0,1.004222375172472,0.9999999999462682,3.5049713761450806e-42,2.7030296343428907e-73,5.003852562993402e-13,3.1611842914557787e-13,9.725009120506614e-14,8.701673594853233e-14,5.3731737979532954e-11,4.158117715626006e-27,1.4578795965105112e-42,1.5120971068425362e-25,1.3202998107664842e-33,4.348143802875622e-28,3.330303056493075e-69,2.204070190427722e-67,5.211060672310536e-31,2.2399103969206035e-69,8.338934106961293e-33,2.4510520250816625e-82,1.6794532920654836e-67,1.2826569033383824e-70,2.465614505158954e-69,1.0225342471750445e-67,1.7134601512820345e-83,1.651639196979416e-82,2.1226283834556643e-79,3.5444437438649665e-33,1.083657591705119e-28,6.114700970343588e-41,5.553293806736669e-17,1.6921378338672428e-17,2.746735568535814e-26,3.165155580530481e-37,8.658673181712624e-27,1.0156523326648579e-27,1.67663518476546e-27,8.936476662919657e-29,1.128988067137061e-27,9.794422425254506e-38,1.5213564779840684e-27,7.39743111334953e-33,1.4742167751277128e-27,5.906763883363182e-38,2.6175755810316696e-43,7.599426610863884e-48,3.2892033230945387e-49,2.319772602333902e-53,6.349042737418666e-29
6.629769441918294e-17,0.7351518913301721,1.4207658212097789e-21,4.6663223934286563e-23,1.2442902388740998e-31,4.658509538352732e-31,0.0,0.0,1.4490770351600228e-16,4.7126640956083153e-29,2.659341247803712e-39,8.667180909087306e-47,4.413801126065746e-42,4.34744986993376e-64,5.665128678833529e-46,6.7980443530587325e-37,7.103732350422484e-65,4.334652598230262e-28,1.242070055872971e-78,5.774779814457776e-55,1.1403494931643435e-82,6.655767309541065e-82,1.8855976786246656e-28,2.5897567788494014e-71,5.2794040855833756e-46,1.2798560051663255e-81,9.309866295309831e-92,1.7547320283123894e-76,1.1724834976361146e-131,1.3041276740593131e-105,8.731466186992043e-45,6.088695911270906e-111,4.693387991870485e-97,1.0282160988798295e-115,3.76,0.0,1.0042223751719714,0.9999999998925361,2.804008061082781e-41,1.0021136325026597e-71,1.00077390607607e-12,6.322390041646036e-13,1.945008420043654e-13,1.7403405990644566e-13,1.0746383408401839e-10,1.663255550529946e-26,1.1663106008527725e-41,6.048418756936719e-25,5.2812259150548956e-33,1.7392664047119224e-27,1.234651433972773e-67,8.171202955383777e-66,2.0844349522284315e-30,8.304075308090336e-68,3.3355907434868096e-32,1.8134838110052018e-80,6.226277994011222e-66,4.755225407908199e-69,9.140833545817558e-68,3.7908660639813614e-66,1.2677544873596497e-81,1.2220144227350572e-80,1.5704898909578114e-77,1.4177980220519548e-32,4.334652598230363e-28,4.891789827337479e-40,1.1106625272201483e-16,3.384287138050912e-17,1.0986998144852567e-25,2.5321394874683575e-36,3.463486886280938e-26,4.062630002607077e-27,6.706574855707941e-27,3.574608810161735e-28,4.515975190885792e-27,7.835584360360485e-37,6.085456859473531e-27,2.9589874925487613e-32,5.8968970909202046e-27,2.815721177134211e-37,2.0940729004453926e-42,6.079577379733806e-47,5.26275872056998e-48,3.711659713562639e-52,2.539629995487421e-28
1.3259561364413583e-16,0.7351518913302997,2.8416136713029696e-21,9.33266104614489e-23,4.977225756808008e-31,1.8634519543311118e-30,0.0,0.0,2.8981589837352076e-16,1.8850704321037727e-28,2.127479455144468e-38,1.386753322790958e-45,3.531075856568243e-41,6.955941727511711e-63,4.5321162824874485e-45,5.438451493092732e-36,2.1175217763299565e-63,1.733865596112546e-27,7.979498623919196e-77,9.239689753768768e-54,1.463081810123843e-80,8.547968909562665e-80,7.542409713226669e-28,8.287262314991032e-70,4.2235361247167045e-45,8.222273180642455e-80,6.0999955966404175e-90,1.1273021190261847e-74,1.2065998715533649e-128,3.354402413127188e-103,6.985194220873057e-44,1.5661055366058507e-108,6.027739013858784e-95,4.8819412778266526e-113,3.76,0.0,1.0042223751709705,0.9999999997850717,2.24323601867821e-40,3.220566507545742e-70,2.0015512056285565e-12,1.2644801603334982e-12,3.8900234381407504e-13,3.4806870147836286e-13,2.149280074853654e-10,6.653039157830583e-26,9.33051253501168e-41,2.4193733081181198e-24,2.1124955865912442e-32,6.957083609150551e-27,3.9678001959818047e-66,2.6259796828386077e-64,8.337761663452588e-30,2.668681575363631e-66,1.3342397985433263e-31,1.1679796555088865e-78,2.0009391089751034e-64,1.5281871021400972e-67,2.937590534443689e-66,1.2182707220394631e-64,8.16501035553531e-80,7.870420220375555e-79,1.0114788113920408e-75,5.671313017273329e-32,1.7338655961126267e-27,3.913443496628924e-39,2.221328819649756e-16,6.768585730501644e-17,4.394810424854531e-25,2.0257175960897716e-35,1.385398275667027e-25,1.625056140439463e-26,2.682636768760046e-26,1.4298471312203632e-27,1.8063946325629584e-26,6.26848596414426e-36,2.4341889304806428e-26,1.1835980046744053e-31,2.3587648327956863e-26,1.4886951354944466e-36,1.675263305940902e-41,4.863676358274407e-46,8.42044053977593e-47,5.938674264737335e-51,1.0158545682759721e-27
2.651914520940416e-16,0.7351518913305549,5.683541005702583e-21,1.8665339661000663e-22,1.9909345492878762e-30,7.454164496546708e-30,0.0,0.0,5.796322880307202e-16,7.540291315408086e-28,1.701986320521915e-37,2.2188087438696476e-44,2.824904042596832e-40,1.1129523888441352e-61,3.6256982330023513e-44,4.350767448548149e-35,6.514540843002227e-62,6.935472382329839e-27,5.10719591263004e-75,1.4783537462985563e-52,1.8718686060333576e-78,1.094171726903714e-77,3.016967575469253e-27,2.6519307744680347e-68,3.3788344323785304e-44,5.26261227550695e-78,4.056309343188108e-88,7.215181371951844e-73,1.2356658675083314e-125,8.587969564288754e-101,5.588164540797655e-43,4.009587852039852e-106,7.715842124907131e-93,2.394873696723571e-110,3.76,0.0,1.0042223751689685,0.9999999995701432,1.7946281400283954e-39,1.0307683134560211e-68,4.0031058047296405e-12,2.5289624971946557e-12,7.780053482779394e-13,6.961379592465617e-13,4.298562790575902e-10,2.6612190759694045e-25,7.464421172935054e-40,9.677502758505291e-24,8.449991876791995e-32,2.782837220236784e-26,1.2698687352580335e-64,8.404275246780573e-63,3.335109426599983e-29,8.540944326708856e-65,5.336966844482465e-31,7.476803908843135e-77,6.403874041378794e-63,4.890863596906184e-66,9.401569410024165e-65,3.8989953590424953e-63,5.226818616022788e-78,5.038237338248166e-77,6.474967613627564e-74,2.268613296690336e-31,6.935472382330489e-27,3.130759474086654e-38,4.442661401855554e-16,1.3537182851736675e-16,1.7579263975244168e-24,1.6205764743257607e-34,5.5416001324063215e-25,6.500232880543561e-26,1.0730560753068843e-25,5.719395564391323e-27,7.225587416526638e-26,5.014796014039849e-35,9.73676807267884e-26,4.734398019665422e-31,9.435071310710391e-26,8.854022100533995e-36,1.340212657101827e-40,3.890946897259488e-45,1.3472725697541586e-45,9.50189342796169e-50,4.063423333041758e-27
5.303831289938531e-16,0.7351518913310655,1.1368322211330968e-20,3.7330702128443014e-22,7.964076980674994e-30,2.981945455444551e-29,0.0,0.0,1.1592650671137693e-15,3.0161184429720517e-27,1.3615904368072355e-36,3.5500964938060046e-43,2.259987577087482e-39,1.7807250563919147e-60,2.900560463184925e-43,3.4806162201581173e-34,2.042685222794159e-60,2.7741916598914906e-26,3.268613547322937e-73,2.3653687719149615e-51,2.3954000371055012e-76,1.4005419296294982e-75,1.2067876805668279e-26,8.486191550160275e-67,2.7030703831009738e-43,3.368119959825173e-76,2.790686389823391e-86,4.6177279447725494e-71,1.2653276011457646e-122,2.1985289374617304e-98,4.470536347197568e-42,1.0264745069309281e-103,9.876581114268549e-91,1.1993151560286304e-107,3.76,0.0,1.0042223751649648,0.9999999991402864,1.435762237507379e-38,3.2987787318934087e-67,8.006215002916249e-12,5.057927269010435e-12,1.5560113605834469e-12,1.3922763732804314e-12,8.597125212803738e-10,1.0644883303085685e-24,5.971541482132298e-39,3.871001340877226e-23,3.3799979282248825e-31,1.1131357862199726e-25,4.063604708254787e-63,2.6893828473440017e-61,1.334045035129212e-28,2.7331200611234814e-63,2.134788786258556e-30,4.785198391652152e-75,2.0492509708487625e-61,1.5650857745296824e-64,3.00852137466674e-63,1.2476853964123453e-61,3.3451942374252846e-76,3.224501300650492e-75,4.144019157974132e-72,9.07514059720419e-31,2.7741916598920094e-26,2.5046094865797595e-37,8.88532655565348e-16,2.707437683954101e-16,7.031709998844691e-24,1.2964621304492224e-33,2.2166414488478107e-24,2.6000948479620805e-25,4.29222705688257e-25,2.2877594938116814e-26,2.8902365629444966e-25,4.011839472115644e-34,3.894709681112195e-25,1.8937603965814398e-30,3.77403090951829e-25,5.860999591727407e-35,1.0721709596008618e-39,3.112759888202115e-44,2.1556376389178566e-44,1.5203039971209303e-48,1.6253702810209486e-26
7.955748058936646e-16,0.735151891331576,1.705402995376474e-20,5.59960698336546e-22,1.692415693189325e-29,6.337043239431703e-29,0.0,0.0,1.7388978459654684e-15,6.409252888655154e-27,3.8932990449593086e-36,1.3066714337421599e-42,6.462256290784879e-39,6.55425156227708e-60,8.293791203202733e-43,9.952388374003529e-34,9.002539355895733e-60,5.895159969728143e-26,1.6220477805867022e-72,9.01797096127738e-51,1.2359703695267099e-75,7.226278203409899e-75,2.564424129077439e-26,3.970030827578998e-66,7.729094890664806e-43,1.671429267351667e-75,1.42229025629661e-85,2.2915450008832066e-70,1.1288905355681305e-121,1.5238931829544799e-97,1.2782944889112856e-41,7.114924773249956e-103,5.095977050115558e-90,7.265440606895883e-107,3.76,0.0,1.0042223751609611,0.9999999987104299,4.1054798864790444e-38,1.4583897104677985e-66,1.2009324201087293e-11,7.586892138919661e-12,2.3340173762667325e-12,2.088414685811788e-12,1.2895684625817021e-09,2.2620381588785196e-24,1.7074879866225983e-38,8.225876121588422e-23,7.182495593028746e-31,2.3654143039569166e-25,1.7964793378142406e-62,1.18894918218623e-60,2.8348469253852256e-28,1.2082854996958655e-62,4.536428220489709e-30,2.560953979206439e-74,9.059533046860113e-61,6.919088774026118e-64,1.330037616151709e-62,5.5158920500675866e-61,1.7902890252639636e-75,1.7256963252345392e-74,2.217806495022053e-71,1.9285828708024934e-30,5.895159969729629e-26,7.161942528135078e-37,1.3327991698837734e-15,4.0611570572679645e-16,1.494238645078913e-23,3.707072334887036e-33,4.710363939903894e-24,5.525202647742734e-25,9.120984240710226e-25,4.861489559554673e-26,6.141753490428569e-25,1.1471381519637806e-33,8.276259584513203e-25,4.024241573641875e-30,8.019817161491217e-25,1.586122844371413e-34,3.0657401446918676e-39,8.900549601814747e-44,7.934192346172825e-44,5.595738361230924e-48,3.453912367209214e-26
1.060766482793476e-15,0.7351518913320865,2.2740664232980133e-20,7.466144277667389e-22,2.887139343859601e-29,1.0810892082461972e-28,0.0,0.0,2.3185306245858186e-15,1.0933432468071592e-26,8.21209739696652e-36,3.3140018693286084e-42,1.3630968905558467e-38,1.6623001970695658e-59,1.7494008655555305e-42,2.099247067185067e-33,3.063240692008777e-59,1.0056452991504905e-25,6.861867671365183e-72,2.4263520900688845e-50,6.742123688579641e-75,3.9421859534566924e-74,4.3746060263788914e-26,1.2807611368437663e-65,1.630290444434852e-42,7.070820545971367e-75,6.082777706562525e-85,9.694092064736965e-70,7.398233232279817e-121,8.075805547529352e-97,2.696294100887374e-41,3.770554245477349e-102,2.7800642067171292e-89,5.9006800021664345e-106,3.76,0.0,1.0042223751569574,0.9999999982805737,8.659831565578383e-38,4.983962521462461e-66,1.6012433399242778e-11,1.0115857106922322e-11,3.112023395327796e-12,2.7845528968406466e-12,1.719424102961786e-09,3.858771408490757e-24,3.601587097826912e-38,1.4032373158720642e-22,1.225249162384342e-30,4.0351194364430192e-25,6.139065031359013e-62,4.0629664210540135e-60,4.835916970796124e-28,4.129045046840424e-62,7.738615626938985e-30,9.677204551054633e-74,3.0958916683483733e-60,2.3644432906137342e-63,4.545105434075522e-62,1.8849320606371864e-60,6.765054264207656e-75,6.520974701660717e-74,8.380536985002848e-71,3.2901275127472485e-30,1.0056452991508037e-25,1.5107224092477752e-36,1.7770656831408322e-15,5.414876405115258e-16,2.5489955712739523e-23,7.819290435532053e-33,8.035327477598467e-24,9.425346715382336e-25,1.5559327644327894e-24,8.293129631300212e-26,1.0477109365798043e-24,2.4196517338471966e-33,1.4118326501622937e-24,6.864883323976688e-30,1.3680865877651174e-24,3.2408188111547364e-34,6.466535920476078e-39,1.8773839036934303e-43,2.0122863617434958e-43,1.419202787764909e-47,5.891968535576856e-26
