Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782),S(5203),S(2642),S(2822),C2HF3(125),C2HFO(286),S(2949),S(195),S(2224),S(2641)
5.7464883990904965e-08,0.9330725269648429,1.6296667809174497e-05,4.896167312313213e-07,8.078956990225129e-07,5.624605169571204e-06,0.0,0.0,3.4005272478429394e-06,3.7878229564411425e-09,7.395565569852145e-09,1.902592485092812e-09,2.3930878151140897e-09,1.4940482243176997e-17,1.2842660716992524e-12,2.453768858911861e-08,2.7978582844259335e-07,1.257460112692564e-07,8.958664090682704e-12,2.0724629696667193e-11,2.42588500436043e-16,6.832441537409404e-16,9.421746549703295e-09,3.793418991502858e-15,8.158161100327897e-12,1.3753545679675625e-13,1.5340345036454637e-19,1.0774230586652598e-14,7.699227075322503e-16,5.77441474627018e-16,1.858898981717238e-11,6.915642219685487e-19,1.1978302145595488e-19,6.590840767033664e-19,3.76,0.0,0.8201547486635946,0.9968027485637586,1.118064332389475e-07,1.2626948757489534e-08,0.0512425219310954,0.04093795745827509,0.00966898378462141,0.0001999819067997311,0.0031927233533528675,0.00021647814945797007,6.613318999691359e-09,1.1595096720290213e-07,6.592923386214593e-15,5.342834086615247e-07,9.756265281343911e-14,6.444050605211646e-13,8.285579191129782e-09,1.7431584846244722e-13,4.025117080721033e-11,5.678234207444458e-20,1.1072007477300853e-12,1.269881066127081e-15,3.149489784366451e-14,1.1248691296254525e-13,3.631953295847361e-21,2.806948415607232e-20,6.126613232219873e-14,1.2561798534185222e-11,1.3021243248702706e-07,1.8850061245221455e-09,4.665511998749821e-06,5.784212664032031e-07,5.344506057071604e-06,2.038419626384502e-07,1.00062964960988e-05,1.166551252643116e-06,3.302454489168142e-07,8.780037751217307e-08,1.8121959448613057e-07,7.838722620903522e-09,3.3831396205920748e-06,5.4377027640562437e-11,2.1173589971449802e-05,5.251807520274615e-11,1.918119315818276e-07,1.926082825141433e-10,1.4138700038223743e-12,6.369566568570288e-17,6.536881939755023e-11,4.8746145433519544e-08,3.5231887460112633e-09,5.4982906494916044e-08,1.425116426350946e-17,6.181059293648076e-13,8.755464869859222e-09,1.7926293638391164e-05,4.949943978369948e-13,4.6636494680500893e-11,7.94354637878377e-09,2.740764891296625e-09,2.307232073087768e-16,3.2550528247541854e-10,1.6864205292493384e-13,1.5034441968259245e-12,9.853287985697855e-13,9.09723956224472e-11,8.135421260559263e-12,6.683358560739927e-10,6.39208171110995e-11,1.6553844862468302e-11,4.646739149782485e-15,4.945427866829547e-17,1.6477402775447278e-16
5.8799736152963336e-08,0.9332631447259064,1.7006008411613585e-05,5.192229496182166e-07,8.638834596140171e-07,6.009036910309928e-06,0.0,0.0,3.477530684742321e-06,3.957342454535861e-09,7.965808145272061e-09,2.0053096282146173e-09,2.588873793562166e-09,1.7132857560645775e-17,1.3897659861324761e-12,2.515565069410221e-08,2.9356559279749984e-07,1.31650912733545e-07,1.0260614624284848e-11,2.262984036681852e-11,2.7181321969914495e-16,7.356375476817361e-16,9.454320966399038e-09,4.360723434904893e-15,8.601150236952135e-12,1.6113309846271468e-13,1.7923133480403977e-19,1.1898383898794494e-14,8.686589798300433e-16,6.443918328357483e-16,2.0631303682166946e-11,7.879045516992096e-19,1.3806054383725334e-19,7.640046260750966e-19,3.76,0.0,0.8190041557758913,0.996802603667753,1.2255583404082393e-07,1.3563574958227806e-08,0.05240167022808389,0.041856807143384675,0.009889219660781729,0.00019973740529843881,0.003192722851636229,0.00022658634252492406,7.019539490674078e-09,1.1594407060594618e-07,6.740566621619365e-15,5.590451725262062e-07,1.1015854937213094e-13,7.201960984454766e-13,8.678785631971636e-09,1.967344741818878e-13,4.1409356202407864e-11,6.414708147344699e-20,1.2370629001295715e-12,1.4194842585899247e-15,3.5209717926095316e-14,1.2444447255963307e-13,4.102898323694163e-21,3.170972742043519e-20,6.884313582472872e-14,1.2846916187837768e-11,1.363034931545487e-07,2.0963258772343102e-09,4.801654395664188e-06,6.015501806562098e-07,5.6007068501327695e-06,2.1817658377480595e-07,1.0552296594373142e-05,1.1958539488454457e-06,3.3759820277922245e-07,9.416081487852058e-08,1.9068859343107677e-07,8.304726360760057e-09,3.5677019649918524e-06,6.001599406036355e-11,2.1750491122925114e-05,5.508195339287363e-11,2.0059463300726042e-07,2.1648978898109587e-10,1.4987790202333124e-12,6.750192748444483e-17,6.729622867802875e-11,5.0121006660280286e-08,3.86694327777374e-09,5.541283611825813e-08,1.509977721787196e-17,6.606395982384311e-13,9.536880634842798e-09,1.8325567857623118e-05,5.397618003062773e-13,4.852693263368555e-11,8.134413213076011e-09,2.8672616636341314e-09,2.5329587599595513e-16,3.328736306096425e-10,1.7246054257236687e-13,1.592676102484537e-12,1.0636678563633086e-12,9.781468710520375e-11,8.663061510816528e-12,6.760410151789163e-10,7.032061832521954e-11,1.7942788063886573e-11,5.015462658384245e-15,5.4443394526621724e-17,1.7361685759121946e-16
6.013458831502171e-08,0.9334535407285235,1.7727431629025424e-05,5.497894257056206e-07,9.222410376980878e-07,6.409596451991582e-06,0.0,0.0,3.554469466304272e-06,4.130206152458608e-09,8.569446551359332e-09,2.110622790448195e-09,2.79703753202713e-09,1.958161479336459e-17,1.501020422433674e-12,2.5768435036103293e-08,3.076643327384872e-07,1.3769114569909158e-07,1.171446049293688e-11,2.46593179382017e-11,3.0424505598137074e-16,7.902702503985737e-16,9.485717100879509e-09,4.9961685865877005e-15,9.055576521344953e-12,1.880850955631427e-13,2.0868135349357984e-19,1.3107222726801559e-14,9.771999438339153e-16,7.170760142380648e-16,2.2838798565015045e-11,8.95343400500369e-19,1.5865658799292477e-19,8.82924416247257e-19,3.76,0.0,0.8178551441566019,0.9968024563017266,1.340528391941513e-07,1.4544365620269752e-08,0.05355943248394598,0.04277404178118479,0.010109231138195505,0.0001994932270391212,0.0031927223421199247,0.00023692017533628426,7.439567047567618e-09,1.1593713503877458e-07,6.887889311482536e-15,5.843474977699332e-07,1.240167318469796e-13,8.028359170371795e-13,9.081181569665962e-09,2.2138901456764683e-13,4.257653531316062e-11,7.225264580099033e-20,1.3785956963921845e-12,1.5825901125496743e-15,3.9260215847697074e-14,1.3736062341823202e-13,4.621203484204423e-21,3.5716104561312576e-20,7.717233025369739e-14,1.3131627283177402e-11,1.4253165825211398e-07,2.3263447158805934e-09,4.938726434669791e-06,6.250759162152416e-07,5.863003049764188e-06,2.331615213721554e-07,1.1115728535966976e-05,1.2251796398678105e-06,3.449314596010662e-07,1.0085623682197513e-07,2.0064283123332327e-07,8.794200320398097e-09,3.758136993428642e-06,6.612187349488944e-11,2.2332330952171137e-05,5.770760251759037e-11,2.095641064623082e-07,2.426999736268678e-10,1.5879316038592772e-12,7.149863531137218e-17,6.923636230749357e-11,5.150612126477007e-08,4.2366218331384075e-09,5.585301427353313e-08,1.5990882280477402e-17,7.055787779460742e-13,1.0373133086177783e-08,1.872409802988259e-05,5.877195826318379e-13,5.045004994319986e-11,8.326173437261765e-09,2.9964898792387657e-09,2.77574534360318e-16,3.4022517488165934e-10,1.7627039831780094e-13,1.6850675661584426e-12,1.1462956661832903e-12,1.0500055537128501e-10,9.213011360691679e-12,6.840388403245761e-10,7.720562000314529e-11,1.9417394981316308e-11,5.404390619890866e-15,5.981377466674206e-17,1.826771248462032e-16
6.146944047708007e-08,0.9336437153119909,1.8460772983828383e-05,5.813175893420968e-07,9.83000763620243e-07,6.826529281670866e-06,0.0,0.0,3.631345073832578e-06,4.306392494395772e-09,9.208030708626966e-09,2.2185163529917204e-09,3.018195792656828e-09,2.230869208361239e-17,1.6181565493636306e-12,2.637602195815518e-08,3.2208144077443213e-07,1.4386677940286414e-07,1.3333683275016023e-11,2.681791440854887e-11,3.4022183200955127e-16,8.471475095977497e-16,9.51602830518837e-09,5.7059928623166965e-15,9.521411562081303e-12,2.187727531956254e-13,2.4216004780484555e-19,1.4404738491032162e-14,1.0962475508535322e-15,7.958153409854682e-16,2.521997552227256e-11,1.0149235753770787e-18,1.8181204394366886e-19,1.0173871293868742e-18,3.76,0.0,0.8167077113603618,0.9968023064276886,1.4632978158856229e-07,1.55702334577173e-08,0.05471581058780904,0.04368966362267284,0.010329018476252285,0.0001992493715116699,0.0031927218246817603,0.00024747931606291883,7.87346963918284e-09,1.1593016052021467e-07,7.034892118063365e-15,6.101890981183054e-07,1.392281898010673e-13,8.92763067797072e-13,9.49277068402084e-09,2.48439637219634e-13,4.375268958978662e-11,8.115254609674591e-20,1.5325393251529507e-12,1.7600585959226455e-15,4.3667794901218545e-14,1.5128827301722098e-13,5.190288741364161e-21,4.011505898946946e-20,8.631026213128288e-14,1.3415932603302562e-11,1.4889680726627283e-07,2.5762521820627583e-09,5.076712845749368e-06,6.489935081541705e-07,6.131382064721672e-06,2.4881011303614814e-07,1.1696773050929915e-05,1.254530810420149e-06,3.5224550929105075e-07,1.0789629110552789e-07,2.1110392861702894e-07,9.308349849572893e-09,3.954508275008323e-06,7.272348306870982e-11,2.291917408544218e-05,6.039487042421543e-11,2.1871978428237087e-07,2.714052072375252e-10,1.681547857376338e-12,7.569562268894095e-17,7.118899375838914e-11,5.290172192586151e-08,4.633551253868958e-09,5.630375673090181e-08,1.6926665823171314e-17,7.53044919125418e-13,1.1266853851440446e-08,1.912188685665487e-05,6.390237055871187e-13,5.240541133324161e-11,8.518878400844981e-09,3.12844172030547e-09,3.036465088105458e-16,3.4755998030670115e-10,1.800716560777574e-13,1.780659365430197e-12,1.2333461090651434e-12,1.1253896094152076e-10,9.785739409572467e-12,6.923327702971659e-10,8.460064972656614e-11,2.0981235678272577e-11,5.814159594645471e-15,6.558508701616468e-17,1.919529155602888e-16
6.280429263913844e-08,0.9338336688146145,1.9205870757498956e-05,6.138085387448192e-07,1.0461938378799351e-06,7.26007641556656e-06,0.0,0.0,3.7081589744507583e-06,4.485880102325945e-09,9.883171766651112e-09,2.328974975184927e-09,3.2529901053765395e-09,2.5337151975646995e-17,1.7412979589835158e-12,2.6978401854181287e-08,3.36816345859916e-07,1.5017789053897663e-07,1.5132587735104387e-11,2.911054060375387e-11,3.8011439686745817e-16,9.062723588346746e-16,9.545338804351077e-09,6.496830459331631e-15,9.998628362897067e-12,2.536100998290393e-13,2.8010820710111253e-19,1.5795001381956284e-14,1.2265354230493348e-15,8.80939735227175e-16,2.7783496885024776e-11,1.1477666738804224e-18,2.077880739273957e-19,1.1690755241296448e-18,3.76,0.0,0.8155618549497154,0.9968021540079999,1.5941950067658466e-07,1.6642085225604246e-08,0.05587080642560385,0.04460367491476307,0.010548581934094402,0.0001990058382077521,0.0031927212992006776,0.0002582634331164566,8.32131082516113e-09,1.1592314706954052e-07,7.181575701740537e-15,6.365686929168038e-07,1.5588793412524192e-13,9.904328523005352e-13,9.91355656320841e-09,2.780535249434757e-13,4.493780081926267e-11,9.090265205852766e-20,1.6996617699540832e-12,1.9527821040832026e-15,4.84546663747734e-14,1.6628197464076077e-13,5.813724759089162e-21,4.4934199540479014e-20,9.631634468812746e-14,1.3699832929339078e-11,1.553988215607071e-07,2.8472815663624678e-09,5.215598473539398e-06,6.73298029858254e-07,6.405830028566984e-06,2.651355770431123e-07,1.2295608301142744e-05,1.2839098905175833e-06,3.5954063701362536e-07,1.1529061780522738e-07,2.2209389161035765e-07,9.848427698980098e-09,4.156878808085945e-06,7.985079232666955e-11,2.3511084549379534e-05,6.31435916557263e-11,2.280611058629047e-07,3.027793913412531e-10,1.7798569454931768e-12,8.010312031971367e-17,7.315389833321197e-11,5.4308036090933305e-08,5.059089506574887e-09,5.67653572711223e-08,1.7909401307482613e-17,8.031643210496668e-13,1.2220727745608883e-08,1.9518937087755034e-05,6.938333354097294e-13,5.439258512251171e-11,8.712580335267532e-09,3.2631093917797352e-09,3.316011490400483e-16,3.5487811270627117e-10,1.838643522085594e-13,1.879491888520819e-12,1.3249541899486644e-12,1.2043887885651017e-10,1.0381714123585536e-11,7.009261755255596e-10,9.253115246310929e-11,2.2637966471291195e-11,6.245411924556389e-15,7.177749137850797e-17,2.01442311940872e-16
6.41391448011968e-08,0.9340234015737189,1.996256592184518e-05,6.472630619994049e-07,1.1118503407070664e-06,7.710474478295642e-06,0.0,0.0,3.7849126215400258e-06,4.668647774355983e-09,1.059654353652857e-08,2.4419836458093866e-09,3.5020873662153368e-09,2.8691190879167994e-17,1.8705646950668313e-12,2.757557414142258e-08,3.5186851258119747e-07,1.56624563250362e-07,1.712632836058148e-11,3.154216456741647e-11,4.2432921040036607e-16,9.676457325490737e-16,9.573724628575113e-09,7.375725133649836e-15,1.0487201308591108e-11,2.9304578342043275e-13,3.230027861597655e-19,1.7282160087681475e-14,1.368829495291589e-15,9.72787700896843e-16,3.053818003440441e-11,1.2950777238360776e-18,2.3686748119911295e-19,1.3398215923436744e-18,3.76,0.0,0.8144175724950496,0.9968019990053618,1.7335532933127086e-07,1.7760821862436184e-08,0.057024421880073554,0.04551607790030765,0.010767921770615965,0.0001987626266207951,0.0031927207655567196,0.00026927219514926305,8.783149971994844e-09,1.159160947064669e-07,7.327940721021249e-15,6.634850071303624e-07,1.7409505766694626e-13,1.0963175149236631e-12,1.0343542705338967e-08,3.1040497940103744e-13,4.613185111462659e-11,1.0156122634893286e-19,1.8807591142766184e-12,2.1616858178016523e-15,5.364385848509908e-14,1.823979386452174e-13,6.495235092120757e-21,5.020231742245238e-20,1.0725292814761428e-13,1.3983329040446037e-11,1.6203758437484782e-07,3.1407101207923366e-09,5.355368278535257e-06,6.979845929235564e-07,6.686331838268292e-06,2.821510096169301e-07,1.2912409899958734e-05,1.313319256001375e-06,3.6681712323017426e-07,1.2304884716973532e-07,2.3363510429833543e-07,1.0415734175796945e-08,4.365311020005183e-06,8.753494151320253e-11,2.4108125770173553e-05,6.595358786892582e-11,2.3758751768866314e-07,3.37004090574182e-10,1.8830971257324425e-12,8.47317572940107e-17,7.513085317807036e-11,5.5725286054281494e-08,5.514625223540277e-09,5.723809090360929e-08,1.894144952705815e-17,8.560682008378519e-13,1.323749151541531e-08,1.9915251522233923e-05,7.523107641660379e-13,5.6411143213433545e-11,8.90733234436497e-09,3.4004851212803754e-09,3.615297955162305e-16,3.621796387248977e-10,1.8764852351472458e-13,1.981605136456327e-12,1.421256011087976e-12,1.2870929699660927e-10,1.1001403762479973e-11,7.098223634771212e-10,1.0102318545349705e-10,2.4391330605038417e-11,6.698795616728233e-15,7.841163510603096e-17,2.1114339574390742e-16
6.547399696325517e-08,0.934212913925648,2.0730702072256434e-05,6.816816574727486e-07,1.1799992422862856e-06,8.177955780186725e-06,0.0,0.0,3.861607455174341e-06,4.854674483091139e-09,1.1349883904480096e-08,2.5575277305582038e-09,3.7661804294634455e-09,3.239614685633709e-17,2.006073291687092e-12,2.816754633756458e-08,3.6723744035265166e-07,1.632068891171123e-07,1.9330935793917224e-11,3.411780997983266e-11,4.733110574561949e-16,1.031266579000583e-15,9.60125444980758e-09,8.350144001769636e-15,1.0987106147427912e-11,3.3756502121691537e-13,3.713588735116935e-19,1.8870441582091758e-14,1.5239286575588904e-15,1.0717063082161053e-15,3.3492991127423975e-11,1.4581500125785447e-18,2.693561497875049e-19,1.5316173050867886e-18,3.76,0.0,0.8132748615745244,0.9968018413828074,1.881710807421433e-07,1.8927338629186297e-08,0.058176658830783094,0.04642687481811773,0.010987038244461856,0.0001985197362459702,0.0031927202236310018,0.00028050527105442913,9.259042458492162e-09,1.1590900345114311e-07,7.473987832550219e-15,6.909367713422955e-07,1.939527942097294e-13,1.2109064298803086e-12,1.0782732520010393e-08,3.456755219172008e-13,4.7334822905216015e-11,1.131889578758708e-19,2.076655837424515e-12,2.3877280504669782e-15,5.925922504352187e-14,1.9969404332273702e-13,7.238698311383147e-21,5.594940265683459e-20,1.1918536939862377e-13,1.4266421713821686e-11,1.688129808224034e-07,3.457859241148194e-09,5.496007338314033e-06,7.230483470297775e-07,6.972871191982689e-06,2.998693823337241e-07,1.3547350931912108e-05,1.3427612292146461e-06,3.740752437528717e-07,1.3118059759566643e-07,2.457503215392218e-07,1.1011617269971448e-08,4.579866767023671e-06,9.58082593925946e-11,2.471036057289641e-05,6.882466824350169e-11,2.4729847336306386e-07,3.742686622911645e-10,1.991515773289502e-12,8.959256204140979e-17,7.711963729746922e-11,5.715368904185325e-08,6.001577238781771e-09,5.772221661118409e-08,2.002525879447444e-17,9.118927605217229e-13,1.4319932584696902e-08,2.031083300926203e-05,8.146213301702453e-13,5.846066107875774e-11,9.10318839474885e-09,3.5405611590217392e-09,3.9352574667675e-16,3.694646258464442e-10,1.9142420725713078e-13,2.0870387252339253e-12,1.5223887456550784e-12,1.373592144274983e-10,1.164527630786177e-11,7.190245828208226e-10,1.1010341298096257e-10,2.6245158908084518e-11,7.174964227820988e-15,8.55086486688497e-17,2.210542513058396e-16
6.680884912531353e-08,0.9344022062057747,2.151012536294282e-05,7.17064553189964e-07,1.2506684135777527e-06,8.662748392727192e-06,0.0,0.0,3.938244902552713e-06,5.043939374038867e-09,1.214499622689065e-08,2.6755930160880276e-09,4.045988693375212e-09,3.647850579642148e-17,2.1479368210402093e-12,2.8754333231589373e-08,3.829226626261259e-07,1.6992496714183894e-07,2.1763343139037508e-11,3.6842554605812314e-11,5.275458945482095e-16,1.0971319708395347e-15,9.627990332691293e-09,9.427991358495496e-15,1.1498319970983495e-11,3.8769160257089784e-13,4.2573171021779764e-19,2.0564150971912926e-14,1.69266539813571e-15,1.1780511809711742e-15,3.665703878644983e-11,1.638370108722125e-18,3.0558455744030086e-19,1.74662597224184e-18,3.76,0.0,0.8121337197740086,0.9968016811036927,2.0390103535899193e-07,2.0142525244799147e-08,0.05932751915412878,0.04733606790298398,0.011205931614026733,0.00019827716658017791,0.003192719673305682,0.00029196232996577095,9.749039871209914e-09,1.1590187332414731e-07,7.619717691118646e-15,7.189227217525967e-07,2.1556857583033706e-13,1.334706282669058e-12,1.12311293298342e-08,3.840539914903858e-13,4.854669892770641e-11,1.2584899406475552e-19,2.288205101421798e-12,2.6319005847826313e-15,6.532545385932504e-14,2.1822984536899502e-13,8.048150064937249e-21,6.220666002104712e-20,1.3218210104356092e-13,1.4549111724709274e-11,1.7572489788981398e-07,3.800094619959543e-09,5.637500848704634e-06,7.484844797928184e-07,7.265430626034833e-06,3.1830353965092387e-07,1.4200601972490111e-05,1.372238079765342e-06,3.8131526980571036e-07,1.3969547370799342e-07,2.584626616529346e-07,1.1637472751900846e-08,4.800607334423473e-06,1.047042806047977e-10,2.5317851181003863e-05,7.175662988215273e-11,2.571934336377162e-07,4.147703834536126e-10,2.1053694000979365e-12,9.46969630318237e-17,7.912003156899121e-11,5.859345729906157e-08,6.521394120459473e-09,5.821797969541097e-08,2.1163365073695487e-17,9.707792519717126e-13,1.54708878024423e-08,2.0705684448991508e-05,8.809333385720938e-13,6.054071774620087e-11,9.300203306125775e-09,3.6833297777354464e-09,4.276842259096859e-16,3.7673314240998413e-10,1.9519144116096088e-13,2.1958318879988325e-12,1.6284906115439012e-12,1.4639763977135057e-10,1.2313799392781154e-11,7.285360267435286e-10,1.197991010411954e-10,2.8203370429518325e-11,7.674576749182148e-15,9.30901411362522e-17,2.3117296826195397e-16
6.81437012873719e-08,0.9345912787485015,2.23006844441324e-05,7.534117252245667e-07,1.3238846376862513e-06,9.165076222200268e-06,0.0,0.0,4.0148263784289085e-06,5.236421764045894e-09,1.298375070706573e-08,2.796165751020217e-09,4.342258679134232e-09,4.0965906047288035e-17,2.296264949644089e-12,2.9335956138589745e-08,3.9892374611421446e-07,1.7677890373237776e-07,2.444141212098865e-11,3.9721528770720556e-11,5.875638314699636e-16,1.1652372131146955e-15,9.653988408851585e-09,1.061762250293798e-14,1.2020821192141106e-11,4.43989944051339e-13,4.86718758593155e-19,2.236767140119118e-14,1.875906447850734e-15,1.2921864865893607e-15,4.003956776484944e-11,1.837223079386246e-18,3.459093639812452e-19,1.9871942407585282e-18,3.76,0.0,0.8109941446870116,0.996801518131687,2.2057992789242526e-07,2.140726601827214e-08,0.060477004723348216,0.04824365938569716,0.011424602137454087,0.00019803491712203178,0.0031927191144639354,0.00030364304125783957,1.0253190190351529e-08,1.1589470434648043e-07,7.765130949673075e-15,7.474416001756101e-07,2.3905408866015717e-13,1.4682412460274747e-12,1.1688736371939342e-08,4.257366400539173e-13,4.9767462217901244e-11,1.3960697213999257e-19,2.5162890290808105e-12,2.8952289991206032e-15,7.186807488514111e-14,2.380665899623514e-13,8.927785075657116e-21,6.900652450168725e-20,1.463146998106092e-13,1.4831399846402906e-11,1.8277322443464928e-07,4.168826370742006e-09,5.779834124863807e-06,7.742882166008642e-07,7.56399155110415e-06,3.374661965573652e-07,1.4872331107959473e-05,1.4017520253423891e-06,3.885374680899256e-07,1.486030645358479e-07,2.7179559908914054e-07,1.2294744242150604e-08,5.02759343680222e-06,1.1425776255206196e-10,2.593065921600176e-05,7.474925820193978e-11,2.672718664421391e-07,4.5871457482789207e-10,2.224923668234358e-12,1.0005678923199911e-16,8.113181875704907e-11,6.004479817995404e-08,7.075553700676588e-09,5.8725613783239175e-08,2.2358392059465106e-17,1.0328740396850732e-12,1.66932421950547e-08,2.1099808793396523e-05,9.514179822158342e-13,6.265089578145119e-11,9.498432741562945e-09,3.828783272591755e-09,4.641023483884287e-16,3.839852576252424e-10,1.9895026342342644e-13,2.3080234772391057e-12,1.7397008453761204e-12,1.5583358960363975e-10,1.3007440232669465e-11,7.3835983564323e-10,1.301381119297332e-10,3.026997305658385e-11,8.198297492762311e-15,1.0117819558427266e-16,2.414976439836373e-16
6.947855344943026e-08,0.9347801318872697,2.3102230401163548e-05,7.907229151482615e-07,1.3996736217338558e-06,9.68515908156771e-06,0.0,0.0,4.091353285538666e-06,5.432101139768199e-09,1.3868085753954453e-08,2.9192326842105607e-09,4.6557646027947355e-09,4.588714157678664e-17,2.451164002136953e-12,2.9912442230027075e-08,4.1524029002742587e-07,1.8376881268212833e-07,2.7383959078822824e-11,4.2759913864177485e-11,6.539422503365856e-16,1.2355759485755197e-15,9.679299482307515e-09,1.1927857565016693e-14,1.2554589521709563e-11,5.070671960890946e-13,5.549618203784479e-19,2.428546401182381e-14,2.0745534255804063e-15,1.414484929024188e-15,4.3649952600525884e-11,2.0562979058369935e-18,3.9071507729010446e-19,2.2558647568616346e-18,3.76,0.0,0.8098561339146199,0.9968013524307643,2.3824293437952282e-07,2.2722439977392288e-08,0.061625117408530335,0.049149651493068415,0.011643050072635271,0.00019779298737184416,0.003192718546989917,0.0003155470745459423,1.0771537966594341e-08,1.158874965395604e-07,7.910228259324162e-15,7.764921540370903e-07,2.6452532707663765e-13,1.6120531504860058e-12,1.2155556799454895e-08,4.709272250331632e-13,5.099709610322654e-11,1.5453104943264673e-19,2.761818973391818e-12,3.1787729837098405e-15,7.891346810876043e-14,2.592672204610197e-13,9.881959076707839e-21,7.638267626662792e-20,1.6165795432063e-13,1.5113286850253233e-11,1.8995785118396246e-07,4.5655091242495665e-09,5.922992602241576e-06,8.004548204362792e-07,7.868534287630846e-06,3.573699363412234e-07,1.5562703955233126e-05,1.4313052325754838e-06,3.957421008530403e-07,1.5791294177525057e-07,2.857729570817659e-07,1.2984923253862738e-08,5.260885218537473e-06,1.2450470181206293e-10,2.6548845697271246e-05,7.780232731698838e-11,2.775332469136966e-07,5.063147225278965e-10,2.350453397795365e-12,1.0568427032328526e-16,8.315478352535057e-11,6.150791423720262e-08,7.665562603615954e-09,5.9245342543136923e-08,2.3613051204916765e-17,1.0983286614389022e-12,1.798992772418482e-08,2.149320904709208e-05,1.0262492628616716e-12,6.479078126975621e-11,9.697933197709554e-09,3.976913961120644e-09,5.028790878260559e-16,3.912210415876087e-10,2.0270071272127376e-13,2.4236519670022875e-12,1.8561596767139678e-12,1.6567608687565202e-10,1.3726665557618892e-11,7.484990992970065e-10,1.411488987623405e-10,3.244906411351234e-11,8.746795977832092e-15,1.0979536444249038e-16,2.5202638576290303e-16
7.081340561148862e-08,0.9349687659545621,2.3914616695412122e-05,8.289976465842024e-07,1.4780600091938684e-06,1.0223212760650942e-05,0.0,0.0,4.167827015024544e-06,5.630957156173576e-09,1.4800009323073563e-08,3.0447811005716176e-09,4.987308939914776e-09,5.1272163740087615e-17,2.6127370319493123e-12,3.0483823931843534e-08,4.3187192532525325e-07,1.9089481514829184e-07,3.0610780772353475e-11,4.596294087087592e-11,7.273090644654128e-16,1.3081402601608796e-15,9.703969572951216e-09,1.3367995325098009e-14,1.3099605944025768e-11,5.775754003510608e-13,6.31149203847717e-19,2.632206795883056e-14,2.2895434852338786e-15,1.5453277444505426e-15,4.7497691268299537e-11,2.2972931004713926e-18,4.404157991060989e-19,2.5553895180137185e-18,3.76,0.0,0.8087196850654318,0.9968011839651945,2.5692565932243526e-07,2.4088920994201956e-08,0.06277185907662558,0.05005404644794928,0.011861275677208646,0.0001975513768316104,0.003192717970768742,0.00032767409968617264,1.1304124489284808e-08,1.1588024992521633e-07,8.055010269355428e-15,8.060731363706581e-07,2.921026463496235e-13,1.7667016496111276e-12,1.2631593682972727e-08,5.198370992421027e-13,5.223558419589131e-11,1.7069193273075699e-19,3.0257357783792824e-12,3.4836266468293006e-15,8.64888711956041e-14,2.8189638772468155e-13,1.0915190685876803e-20,8.43700551641531e-20,1.7828993220060998e-13,1.5394773505673387e-11,1.9727867073261428e-07,4.991642097422369e-09,6.066961837426823e-06,8.269795916856334e-07,8.179038100450494e-06,3.7802720847266677e-07,1.62718836817622e-05,1.4608998179286542e-06,4.0292942596072976e-07,1.6763465813128376e-07,3.0041890029605185e-07,1.3709549208501308e-08,5.500542254416776e-06,1.3548235007366708e-10,2.7172471042046253e-05,8.091560041265894e-11,2.879770574277735e-07,5.57792596937119e-10,2.4822425693795614e-12,1.115920366865163e-16,8.518871244786572e-11,6.298300331244948e-08,8.292955772886318e-09,5.977738115153636e-08,2.49301416986832e-17,1.1672998868109137e-12,1.9363922051348605e-08,2.1885888268131685e-05,1.1056039128512522e-12,6.695996379634933e-11,9.89876199498312e-09,4.127714183132718e-09,5.441152432087057e-16,3.9844056529272863e-10,2.0644282821807528e-13,2.5427554551359113e-12,1.9780083024892027e-12,1.7593415936275428e-10,1.4471941545997649e-11,7.589568585893754e-10,1.5286049994274057e-10,3.4744830941722293e-11,9.320746818540377e-15,1.189646647921114e-16,2.6275731276945186e-16
