Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215)
9.813961917766042e-20,0.7974340625940898,1.8715006808766674e-23,1.4401728023701057e-23,5.710346202712209e-35,1.0859004416765737e-35,0.0,0.0,1.273104733178107e-18,1.251442003146936e-33,1.0557604530322235e-45,9.317684258408435e-56,2.884326923964807e-48,1.0489370041667289e-69,2.494394102501516e-50,5.104960170258816e-43,2.6769096914580002e-33,2.3652535054862296e-32,3.519972631581859e-90,1.4274816385516903e-51,5.849126125632767e-87,1.5709945520916785e-92,1.024222805798858e-31,3.014398910160512e-80,5.39566001567546e-49,3.156284749087167e-93,2.2719135206960598e-94,2.4101064638364485e-76,5.615442613373555e-79,3.2101081053441677e-79,1.079645443000024e-50,3.0656287671645146e-94,6.511474635415986e-96,6.532133550496206e-95,3.76,0.0,0.5944694683474144,0.999999999999566,1.6988908374886053e-47,1.6097891273846657e-46,1.4214542897513964e-14,8.730309552349694e-15,2.3934116211818174e-15,3.0908217239823202e-15,4.340024299506783e-13,1.3511756937678451e-29,3.4195084221066533e-46,1.0199758898365773e-28,1.7743657497485942e-37,1.1352830750533211e-31,8.691711175535306e-77,1.1247743720212815e-74,6.209135081754263e-34,1.0716778969222889e-76,3.150537482520211e-35,1.237427143828877e-92,1.0179134904389536e-74,5.4578097565979815e-78,9.641265203016139e-77,6.753912599792618e-75,8.198241453426294e-94,6.797215287611025e-93,9.697681431771577e-90,3.780144963043774e-37,2.3652535054862307e-32,3.363227247222924e-37,9.741449438922992e-19,2.9897850428238935e-19,3.495740878338647e-30,1.788249882453852e-43,3.01888544739489e-30,1.030620548056016e-21,3.439737614457901e-20,8.046964540145372e-32,7.551045327973461e-31,1.450158588052282e-43,7.1337540461579e-31,2.031776748163582e-36,6.082762143439359e-31,1.9164044965235452e-41,2.3463508544546406e-48,1.6879991882369292e-51,1.0313325654798076e-57,8.534544167912328e-62,1.521715771450302e-33,2.668924498722158e-32,1.1759397493162431e-45,3.542799669191554e-20,4.671522655734798e-62,6.693468775655429e-58,2.9972409216496845e-35
1.9636450301142655e-19,0.797434062594092,3.7446282896279444e-23,2.881596841014135e-23,2.2856266583226564e-34,4.346432649956574e-35,0.0,0.0,2.5473155521357822e-18,5.009029364569319e-33,8.452503101306613e-45,1.4920434865135243e-54,2.309215371840197e-47,1.6796658712836776e-68,1.9970319803071708e-49,4.0870721703412965e-42,1.0714614994296102e-32,9.467178051887002e-32,1.3897370015684906e-88,1.1428532810023417e-50,1.8740315250512498e-85,1.007071378895831e-90,4.09956042465285e-31,9.660378922371103e-79,4.319808804970639e-48,2.0235773792169463e-91,1.4564442406501302e-92,7.724433394518529e-75,1.7997591849577536e-77,1.0288452656486614e-77,8.643728251695546e-50,1.965455462357922e-92,4.1746781478903776e-94,4.187923124593294e-93,3.76,0.0,0.5944694683474002,0.9999999999991316,1.3601456794964717e-46,1.288810122666642e-45,2.844143552821387e-14,1.7468204082897715e-14,4.788902661697218e-15,6.184328783618413e-15,8.683819252938878e-13,5.408224040633606e-29,2.7376859452324905e-45,4.0825616923967985e-28,7.102087128923001e-37,4.544090933634177e-31,2.7857086434093416e-75,3.60492154635868e-73,2.4852721803065857e-33,3.434746415672183e-75,1.2610360468982008e-34,7.932151528055916e-91,3.26243055083907e-73,1.749237578773078e-76,3.0900423712258506e-75,2.1646408078522598e-73,5.2552341198997405e-92,4.35714877428709e-91,6.216404657338926e-88,1.5130433188884835e-36,9.467178051887011e-32,1.3461673820178838e-36,1.9491362343873263e-18,5.982167639904158e-19,1.3992073676887312e-29,1.4316872485915112e-42,1.2083409232030825e-29,2.062136510670088e-21,6.882463706388062e-20,3.22088291539347e-31,3.0223859902548897e-30,1.1610087599442785e-42,2.855360728393311e-30,8.132401955590507e-36,2.434690070929643e-30,7.67157389921307e-41,1.8785073930308116e-47,1.3514257271218007e-50,1.6514760321872645e-56,1.366639201569701e-60,6.090828791310434e-33,1.0682653412871787e-31,9.414668373094782e-45,7.088677357167087e-20,7.480523700089256e-61,1.0718272286081169e-56,1.1996774735147757e-34
3.9281427067895876e-19,0.7974340625940962,7.490886357984345e-23,5.764444918690502e-23,9.145483944480125e-34,1.7391399653206797e-34,0.0,0.0,5.0957371900487996e-18,2.0042642021155773e-32,6.764571371385861e-44,2.388241266985307e-53,1.848074176658101e-46,2.688559271078922e-67,1.5982325228806836e-48,3.2708998806270533e-41,4.2872416413307476e-32,3.788104378932116e-31,6.127449222587552e-87,9.146299615860797e-50,6.000603165469448e-84,6.450809634333661e-89,1.640358162168532e-30,3.0936115159642295e-77,3.457159922297121e-47,1.296228297553796e-89,9.328992926479248e-91,2.4737551237363823e-73,5.763741207135472e-76,3.294884061672615e-76,6.917609608747148e-49,1.2589975927060391e-90,2.6741434068900723e-92,2.682627647559188e-91,3.76,0.0,0.5944694683473718,0.9999999999982628,1.088529937409044e-45,1.0314397939252363e-44,5.689522078961241e-14,3.494399314491664e-14,9.579884742810868e-15,1.2371342901882804e-14,1.7371409155548902e-12,2.1639940701212147e-28,2.1909807948891842e-44,1.6335564545789247e-27,2.8417599407227508e-36,1.8182282689804208e-30,8.921251154276354e-74,1.1544786122725603e-71,9.944325940574583e-33,1.0999799100449378e-73,5.045786764121493e-34,5.0806181357270416e-89,1.0447956347115145e-71,5.601945416546744e-75,9.895882018814802e-74,6.932277120996769e-72,3.36602719728491e-90,2.7907950326355495e-89,3.981666025878573e-86,6.054145701963091e-36,3.7881043789321216e-31,5.386422998791059e-36,3.899118815366555e-18,1.196693283382025e-18,5.598652022658064e-29,1.1457849218990852e-41,4.8349376296878224e-29,4.125168440091884e-21,1.3767915890133946e-19,1.2887727054683115e-30,1.209348079996463e-29,9.291599145527458e-42,1.1425162192929706e-29,3.2540200765792323e-35,9.741931614315166e-30,3.070398374091314e-40,1.5033768423051737e-46,1.0815513087832485e-49,2.6434373297128593e-55,2.1875128739301756e-59,2.4371248835204718e-32,4.27445284519765e-31,7.534596074028548e-44,1.4180432732990827e-19,1.1973710307619743e-59,1.7156216932111647e-55,4.800272556960089e-34
7.857138060140233e-19,0.7974340625941048,1.498341389811253e-22,1.1530141075596473e-22,3.658789211640033e-33,6.957698372345078e-34,0.0,0.0,1.0192580465865499e-17,8.018361906922441e-32,5.412684875229721e-43,3.8219635713323335e-52,1.4787402268158153e-45,4.3025701529145254e-66,1.2788288454603046e-47,2.6172168680518002e-40,1.7151758252456128e-31,1.5154884190206604e-30,3.0353496443608504e-85,7.318429340845971e-49,1.9207866856507096e-82,4.130701334762263e-87,6.56250078443058e-30,9.903222902424814e-76,2.7662532016839924e-46,8.299506998145461e-88,5.973036542465046e-89,7.919115980080768e-72,1.8451193762334815e-74,1.0547757448008342e-74,5.535138716827414e-48,8.061126155769374e-89,1.7122040354675277e-90,1.7176363383191835e-89,3.76,0.0,0.5944694683473148,0.9999999999965253,8.709893640989624e-45,8.253085470436525e-44,1.1380279131240436e-13,6.989557127264602e-14,1.9161848905369554e-14,2.474537113438041e-14,3.4746588943752294e-12,8.657385389312224e-28,1.753117522587187e-43,6.535289521067312e-27,1.1368890201557413e-35,7.274097037249834e-30,2.85591819411422e-72,3.695778106420903e-70,3.978377913785178e-32,3.52131397809505e-72,2.018643268360607e-33,3.2528893322759124e-87,3.3446551470943126e-70,1.7933244515687437e-73,3.1679221918060763e-72,2.2191972842386245e-70,2.1551145292112596e-88,1.7868194671657758e-87,2.5492801471585752e-84,2.422053780261881e-35,1.5154884190206653e-30,2.154919947522054e-35,7.799083977281708e-18,2.393646322067469e-18,2.2398253713144266e-28,9.168020239053983e-41,1.9342898840550842e-28,8.251232315710083e-21,2.753882025716795e-19,5.155930019323599e-30,4.838179799269366e-29,7.434691243544338e-41,4.570808838873245e-29,1.301819919641041e-34,3.897407002151564e-29,1.2289750187009451e-39,1.2029298938934807e-45,8.654053744350497e-49,4.2303604839923194e-54,3.500732896006065e-58,9.750086492951948e-32,1.7100594737362505e-30,6.028821655749564e-43,2.836394348412898e-19,1.9161835363365236e-58,2.7455533492123e-54,1.9204216062644423e-33
1.5715128766841523e-18,0.7974340625941216,2.9968514592030443e-22,2.3061533395621366e-22,1.4636348893375668e-32,2.7833106985477454e-33,0.0,0.0,2.038626701746156e-17,3.207605801043768e-31,4.330559059160654e-42,6.115763825291773e-51,1.183104665758055e-44,6.884812585242974e-65,1.0231602173143328e-46,2.093972300494029e-39,6.86126167999116e-31,6.06244705153832e-30,1.6589027653489207e-83,5.85529939787667e-48,6.147474423849447e-81,2.6448667064276665e-85,2.625213955338297e-29,3.1696181129787974e-74,2.2132126897879903e-45,5.3128514617487e-86,3.823537511841221e-87,2.5346131501170313e-70,5.905537749896379e-73,3.3759430737924034e-73,4.42853143398854e-47,5.1602546999653986e-87,1.0960514618987149e-88,1.0995289027103365e-87,3.76,0.0,0.594469468347201,0.9999999999930503,6.96857698109756e-44,6.603095292564706e-43,2.2761793235796775e-13,1.397987275428709e-13,3.832577723181248e-14,4.949342758325092e-14,6.949694845209246e-12,3.4632359978687356e-27,1.4026271870721382e-42,2.614328560929242e-26,4.547926192145362e-35,2.9098756253386895e-29,9.14072712755991e-71,1.1828804896516281e-68,1.5914806834111855e-31,1.1270410437232272e-70,8.075230250524126e-33,2.082263255053838e-85,1.0704991492441964e-68,5.739761554989611e-72,1.013933535930605e-70,7.102821366625307e-69,1.3795476377439587e-86,1.1437919153642199e-85,1.6318638115082123e-82,9.689013840500335e-35,6.062447051538359e-30,8.620381367285333e-35,1.5599014300938788e-17,4.78755239904726e-18,8.960030661238e-28,7.335112610837658e-40,7.737789245115768e-28,1.6503360134044916e-20,5.508062898940495e-19,2.0625398586100762e-29,1.9354294262443717e-28,5.9483178244591566e-40,1.8284723383769402e-28,5.207703486444908e-34,1.5590896811421847e-28,4.921226463153829e-39,9.624352930399469e-45,6.923900398739277e-48,6.769265463093664e-53,5.601742539609328e-57,3.9003520106289458e-31,6.840794605924181e-30,4.823515294842754e-42,5.673096498436801e-19,3.066205603241471e-57,4.393332322820701e-53,7.682311687567507e-33
3.14311101802441e-18,0.7974340625941555,5.9938898434512335e-22,4.612431806052292e-22,5.854778530632922e-32,1.1133734559676557e-32,0.0,0.0,4.077364012050435e-17,1.2830945299261988e-30,3.4646117257956216e-41,9.785719834973273e-50,9.465289177052908e-44,1.1016260437191636e-63,8.18567031836207e-46,1.675257366096192e-38,2.7446163532293962e-30,2.4250775035606272e-29,9.708860371526442e-82,4.684461910741603e-47,1.9673494305576934e-79,1.6937689036844902e-83,1.0501283113304953e-28,1.0143717534576148e-72,1.7706542084251628e-44,3.400598425969496e-84,2.447318157053713e-85,8.111555822955295e-69,1.8899570201969647e-71,1.0804075059964977e-71,3.542993346272762e-46,3.30292640559937e-85,7.015501517908027e-87,7.037759624145031e-86,3.76,0.0,0.5944694683469733,0.9999999999861002,5.575126971844567e-43,5.2827270165438686e-42,4.552482144490127e-13,2.79605040142385e-13,7.665363389000055e-14,9.89895404164931e-14,1.3899766719650627e-11,1.3853507698294526e-26,1.1221550202741841e-41,1.0457739738280589e-25,1.8192444997440825e-34,1.1639976149570675e-28,2.9253189459552567e-69,3.7855879989374314e-67,6.366181787964827e-31,3.606884305671935e-69,3.23022354419288e-32,1.3327810059081259e-83,3.425932517232489e-67,1.8369034510018187e-70,3.2449048568128545e-69,2.273125269725839e-67,8.829982873296015e-85,7.3209962081288385e-84,1.0444966997305639e-80,3.875771417184363e-34,2.4250775035606566e-29,3.448292892331446e-34,3.119887494756007e-17,9.575364551442453e-18,3.584158104524901e-27,5.8683686708357644e-39,3.0952416440634788e-27,3.3007616039108323e-20,1.101642464465548e-18,8.25049514365387e-29,7.742032724974442e-28,4.758880200977089e-39,7.3141869688853194e-28,2.0831661589173596e-33,6.236612493855045e-28,1.972511883181233e-38,7.699847877847623e-44,5.539383331783309e-47,1.0831375718908649e-51,8.963244006321253e-56,1.5602042884577535e-30,2.736429188545901e-29,3.8589954380922674e-41,1.1346500797669689e-18,4.906178525709787e-56,7.029689298257633e-52,3.0730497728028207e-32
6.286307300704925e-18,0.7974340625942233,1.1988039593805986e-21,9.224988748973315e-22,2.341959652107725e-31,4.453615418689464e-32,0.0,0.0,8.154838632599251e-17,5.1324825405395655e-30,2.771755183527687e-40,1.5657549902575618e-48,7.572415110467177e-43,1.7626464933076666e-62,6.548691683274057e-45,1.3402377024588226e-37,1.0978688790998505e-29,9.70050741837253e-29,5.923039484243134e-80,3.74765850471816e-46,6.295799142320637e-78,1.085199984455162e-81,4.200598700118182e-28,3.246140349348672e-71,1.416556991442538e-43,2.1765025292599666e-82,1.5663649535822392e-83,2.5958248700208904e-67,6.048158395388932e-70,3.45747318995319e-70,2.8344619678690026e-45,2.11398981526944e-83,4.49016968205996e-85,4.504415704203367e-84,3.76,0.0,0.594469468346518,0.9999999999722,4.46020860790376e-42,4.226281933090089e-41,9.10508778630775e-13,5.59217665577671e-13,1.533093472275856e-13,1.979817658249821e-13,2.7799910359626788e-11,5.541515824657742e-26,8.97745325307622e-41,4.183180975266452e-25,7.277126030950046e-34,4.656085199537523e-28,9.361478742024083e-68,1.2114474323322326e-65,2.5465245344143824e-30,1.15425946552636e-67,1.2921157100513862e-31,8.530222560295269e-82,1.0963520475713718e-65,5.878378696817839e-69,1.0384203722555377e-67,7.27435677496732e-66,5.6514700277350164e-83,4.6856705443270346e-82,6.685111296702062e-79,1.5503466488148444e-33,9.700507418372766e-29,1.379345246501272e-33,6.23985962380311e-17,1.9150988849975284e-17,1.4336924100479462e-26,4.69480637162905e-38,1.23812184708026e-26,6.601612892281007e-20,2.203314813315581e-18,3.3002651968988706e-28,3.096876091676564e-27,3.8071945357462163e-38,2.9257343109897905e-27,8.332834165327817e-33,2.4946957520529823e-27,7.921738270589284e-38,6.160024523281339e-43,4.431611933262424e-46,1.7330641922862615e-50,1.434155514298264e-54,6.2409441185529154e-30,1.0945939450627758e-28,3.0872696402561815e-40,2.26933093928758e-18,7.850085260218462e-55,1.1247788913747415e-50,1.229244961778859e-31
1.2572699866065958e-17,0.7974340625943588,2.397663102194856e-21,1.8450102674578218e-21,9.36793864378661e-31,1.7814890786877932e-31,0.0,0.0,1.6309787873457926e-16,2.0530139005354416e-29,2.217430483926025e-39,2.5052398326723114e-47,6.058010434671322e-42,2.820270241804463e-61,5.239015506874628e-44,1.0722028834928979e-36,4.391520201724181e-29,3.8802424763071715e-28,3.6977379375038024e-78,2.9981624215369706e-45,2.014719248962391e-76,6.959967995119067e-80,1.6802565670662077e-27,1.0387892858888771e-69,1.1332590450811891e-42,1.3929998873612264e-80,1.0024995983548767e-81,8.306842808245303e-66,1.93545804375674e-68,1.1064184927721789e-68,2.2675965060691563e-44,1.3529916911425267e-81,2.873790238898326e-83,2.88290800978508e-82,3.76,0.0,0.5944694683456074,0.9999999999443997,3.568211095562808e-41,3.381065681636857e-40,1.8210299069929892e-12,1.1184429173932736e-12,3.066207739875913e-13,3.959662156099788e-13,5.56001972039527e-11,2.2166288807069433e-25,7.1820478443147556e-40,1.6732893898700504e-24,2.910880005891249e-33,1.8624530346292484e-27,2.9957465406434087e-66,3.876726625235975e-64,1.018620183657366e-29,3.6937207380667363e-66,5.168515450298795e-31,5.459478196281656e-80,3.508412387730339e-64,1.881127230046292e-67,3.323026558252724e-66,2.3278511163634858e-64,3.617030757622621e-81,2.998903719974109e-80,4.278577667402236e-77,6.201502001163597e-33,3.8802424763073594e-28,5.517437325527249e-33,1.2479803880788702e-16,3.8302237422010714e-17,5.73482797488926e-26,3.755889670472041e-37,4.9525377661032177e-26,1.3203315898451325e-19,4.406659509843791e-18,1.3201195038859785e-27,1.2387630343727429e-26,3.0457917726446533e-37,1.1703056286294027e-26,3.333167570733834e-32,9.978884516138632e-27,3.1939519673587872e-37,4.928078113707243e-42,3.5453317501622294e-45,2.7729379624985266e-49,2.294677991448123e-53,2.4964030358309117e-29,4.378420320038154e-28,2.4698450396104818e-39,4.538692657024938e-18,1.2560296000321942e-53,1.799669097391264e-49,4.917030214134914e-31
2.5145484996788022e-17,0.7974340625946303,4.795498158796254e-21,3.6900330684839484e-21,3.747198308509293e-30,7.126190874031568e-31,0.0,0.0,3.2619686354219444e-16,8.212097370701043e-29,1.7739549470062947e-38,4.008409193272831e-46,4.846447426940327e-41,4.5124610475778794e-60,4.191237250554232e-43,8.577673914757441e-36,1.7566170252431601e-28,1.5521049145742826e-27,2.3367890939728553e-76,2.3985442273694283e-44,6.447324064560188e-75,4.473014881385349e-78,6.721060409715271e-27,3.3241663482192455e-68,9.066126198583265e-42,8.915321941913783e-79,6.416080729866865e-80,2.6582222202001293e-64,6.193541557919541e-67,3.540582517981971e-67,1.8140880017556792e-43,8.659279273685363e-80,1.8392545061018217e-81,1.8450900445360565e-80,3.76,0.0,0.5944694683437862,0.999999999888799,2.854588794664288e-40,2.7048686101818106e-39,3.6420721637121775e-12,2.2368934248046025e-12,6.132436278469452e-13,7.919351110520469e-13,1.1120076915009894e-10,8.866560637317387e-25,5.745672379401145e-39,6.693191428127578e-24,1.1643579105674371e-32,7.449850101944114e-27,9.586506555274685e-65,1.2405676969026424e-62,4.0745015221344427e-29,1.1820051501610027e-64,2.0674167220863964e-30,3.4941095332937823e-78,1.1227057017647877e-62,6.019680948695337e-66,1.0633815533812431e-64,7.449214697370883e-63,2.3149284929574902e-79,1.9193222681452364e-78,2.7383238453844066e-75,2.4806552748685546e-32,1.5521049145744331e-27,2.2069863260734404e-32,2.4959692390325434e-16,7.660473446596064e-17,2.2939428551089147e-25,3.0047295635073375e-36,1.9810251807817707e-25,2.640672362851187e-19,8.813348898212783e-18,5.2805048428717776e-27,4.955077311028134e-26,2.4366478655579435e-36,4.681246318613647e-26,1.333273807939636e-31,3.9915741065321266e-26,1.2977669276853157e-36,3.942485898594787e-41,2.8362824350329693e-44,4.436728920033595e-48,3.6715080877133014e-52,9.985662882283762e-29,1.751377036093731e-27,1.975887780490816e-38,9.077416087284201e-18,2.0096600904585185e-52,2.8794888142413906e-48,1.966822368109417e-30
5.0291055258232145e-17,0.7974340625951725,9.591635355887806e-21,7.380078734156816e-21,1.4988861686820637e-29,2.8506422508402402e-30,0.0,0.0,6.523948331191916e-16,3.2848473017981865e-28,1.4191682214911236e-37,6.413475021123182e-45,3.877185958059333e-40,7.219960535830696e-59,3.352999707756559e-42,6.862159407193399e-35,7.026486049709527e-28,6.208435684232276e-27,1.9604542716775658e-74,1.918841166674265e-43,2.063329027216284e-73,3.3652399522098844e-76,2.688430965999756e-26,1.1892666596825577e-66,7.252922541897506e-41,7.53928322686004e-77,5.03544656001362e-78,9.854823324214339e-63,2.2961307919895098e-65,1.3125996591791887e-65,1.4512747587693138e-42,7.32278594247364e-78,1.5553809214059006e-79,1.5603159378279501e-78,3.76,0.0,0.5944694683401438,0.9999999997775975,2.2836825780877037e-39,2.163901331234626e-38,7.284156677129587e-12,4.473794454747752e-12,1.2264893369230231e-12,1.5838728854244825e-12,2.2240190607236954e-10,3.5466332879259235e-24,4.5965515563145313e-38,2.677283240170808e-23,4.6574433745766633e-32,2.979947676383936e-26,3.554004417014716e-63,4.599154793283486e-61,1.6298048044676114e-28,4.382046345789897e-63,8.269688131537573e-30,2.5852027649678286e-76,4.162205212903697e-61,2.2316755552587508e-64,3.942273201133627e-63,2.7616462610542703e-61,1.7127567025453573e-77,1.4200577241594786e-76,2.026016243506492e-73,9.92298119362906e-32,6.20843568423348e-27,8.827969119334024e-32,4.991946939166107e-16,1.532097281533769e-16,9.175794736088312e-25,2.4037907780706078e-35,7.924120861766539e-25,5.281354595951257e-19,1.7626727656201057e-17,2.1122072841906138e-26,1.9820359415465114e-25,1.949324055005117e-35,1.8725032846937396e-25,5.333108780643979e-31,1.5966337013580035e-25,5.352518461383399e-36,3.153998097062572e-40,2.2690330074019895e-43,7.098788739190599e-47,5.874431473875851e-51,3.9942752702598066e-28,7.005525961222828e-27,1.5807149523483856e-37,1.8154862926940898e-17,3.215466212586043e-51,4.607196585797698e-47,7.867311709449326e-30
1.005821957811204e-16,0.7974340625962574,1.9185778085603746e-20,1.4760170319985254e-20,5.995576565860697e-29,1.1403852720664995e-29,0.0,0.0,1.3047907721202527e-15,1.313940591254546e-27,1.135336346631489e-36,1.0261576100968723e-43,3.1017797887169887e-39,1.1551954924534937e-57,2.6824036799502074e-41,5.489735534473339e-34,2.8105980573072826e-27,2.4833776211211792e-26,1.2563875686640593e-72,1.535075357180748e-42,6.603649405040283e-72,2.220695677599559e-74,1.0753737258708297e-25,3.818227531402524e-65,5.802346743201627e-40,4.843489963010165e-75,3.239356641199164e-76,3.1670364271051395e-61,7.379056789034597e-64,4.21829081009004e-64,1.1610216117086347e-41,4.704436122800313e-76,9.992373103792394e-78,1.0024079298632686e-76,3.76,0.0,0.594469468332859,0.9999999995551946,1.8269563994939778e-38,1.731123669617765e-37,1.4568325703880554e-11,8.94759657511602e-12,2.4529807605046586e-12,3.167748368122554e-12,4.448041520368269e-10,1.41865512983695e-23,3.677246724047545e-37,1.0709145459939262e-22,1.8629796289816335e-31,1.1919806319997164e-25,1.1421476253626366e-61,1.4780265721506354e-59,6.519227913936225e-28,1.4082548658471284e-61,3.3078796286272206e-29,1.6650030937848758e-74,1.337604460071014e-59,7.171918082225277e-63,1.2669252957488774e-61,8.875079715242246e-60,1.103103102766715e-75,9.14589963145494e-75,1.3048584199033193e-71,3.969465412463734e-31,2.4833776211221432e-26,3.531193229358836e-31,9.983902332338104e-16,3.064197139262748e-16,3.670322545806496e-24,1.9230354675896206e-34,3.1696523643699068e-24,1.0562721810503255e-18,3.5253485097178783e-17,8.448839683373238e-26,7.9281536598006565e-25,1.559461522731563e-34,7.490022624629938e-25,2.1332462136881334e-30,6.386542912697621e-25,2.2701603068211368e-35,2.523202253097251e-39,1.815229622303324e-42,1.1358079710114179e-45,9.399104840561436e-50,1.5977121072007822e-27,2.802213948383732e-26,1.2645738985346887e-36,3.630975652280699e-17,5.144753621593942e-50,7.37152572761915e-46,3.14693046883144e-29
2.0116447682689692e-16,0.797434062598427,3.8381536886989566e-20,2.952035450957492e-20,2.3982515650251004e-28,4.5625593635776925e-29,0.0,0.0,2.6095826495106443e-15,5.255765704729456e-27,9.082698872913257e-36,1.6418534031717787e-42,2.481467944934863e-38,1.8483141627131554e-56,2.145924430760364e-40,4.391791468748931e-33,1.1242399885457006e-26,9.933518317246295e-26,8.031603445567245e-71,1.2280614311635736e-41,2.113879781642384e-70,1.4899992737209592e-72,4.301497414800119e-25,1.221967483941046e-63,4.641881000768668e-39,3.10002227764473e-73,2.073505157111581e-74,1.0135878589407555e-59,2.3616156711053434e-62,1.3500345574408286e-62,9.288181100357737e-41,3.0110625503014805e-74,6.395612157765762e-76,6.41590790096669e-75,3.76,0.0,0.5944694683182893,0.999999999110389,1.461578406528212e-37,1.3849000213712675e-36,2.913666375704706e-11,1.7895201057780404e-11,4.905963629385844e-12,6.335499069331519e-12,8.896085324454334e-10,5.674624213201196e-23,2.9417995994292146e-36,4.283660012949675e-22,7.451922535726776e-31,4.767925925478361e-25,3.655364637802484e-60,4.73032065668351e-58,2.607693148651624e-27,4.5070228261700574e-60,1.3231528285490408e-28,1.0658478232831254e-72,4.280909593690844e-58,2.29532273082016e-61,4.0547071782131045e-60,2.8404071605640062e-58,7.061488540526893e-74,5.85472617413683e-73,8.353021947375725e-70,1.5880014848354077e-30,9.933518317254002e-26,1.412479062958837e-30,1.996781309030159e-15,6.128396790643326e-16,1.46812993918571e-23,1.5384295028818676e-33,1.2678617432258016e-23,2.112546723301483e-18,7.050699967913895e-17,3.379537864684675e-25,3.171263330110617e-24,1.2475700875971788e-33,2.9960109241022893e-24,8.532990190820138e-30,2.5546187783460837e-24,1.0113849198234171e-34,2.0185633513239062e-38,1.4521856125994502e-41,1.817294092985088e-44,1.5038578228408785e-48,6.390852232001839e-27,1.1208862925496533e-25,1.0116599662436292e-35,7.261954338075e-17,8.231610746628983e-49,1.179444884898898e-44,1.2587744146592025e-28
4.0232903891844995e-16,0.7974340626027665,7.680294785615747e-20,5.904072696050117e-20,9.593164621085497e-28,1.8258366259460003e-28,0.0,0.0,5.219166401844501e-15,2.102306948745319e-26,7.266163973637978e-35,2.6269662399425045e-41,1.9852427296078383e-37,2.957303534282665e-55,1.7167400134100723e-39,3.5134341317559794e-32,4.496961790530355e-26,3.9734098037719445e-25,5.137111236107226e-69,9.824498845093124e-41,6.770033525667506e-69,1.0412104040672126e-70,1.720599334082318e-24,3.9103594908416875e-62,3.7135064388281295e-38,1.9840187835604947e-71,1.3270503503839724e-72,3.24349692054628e-58,7.557207876464357e-61,4.3201321380575956e-61,7.430549743618288e-40,1.9271358195775883e-72,4.093334334042624e-74,4.1063268947923657e-73,3.76,0.0,0.5944694682891499,0.999999998220778,1.1692826833913048e-36,1.107920521486688e-35,5.827333986203832e-11,3.579041099082042e-11,9.811929454019867e-12,1.2670999415000914e-11,1.7792168471816387e-09,2.2698504756659345e-22,2.3534406133657817e-35,1.7134638342721156e-21,2.9807693874476715e-30,1.9071712693557385e-24,1.1697230389272254e-58,1.513709959516448e-56,1.043077851166528e-26,1.442255353133424e-58,5.29261408355417e-28,6.82148487502253e-71,1.369897775027164e-56,7.345071702207106e-60,1.2975134863671072e-58,9.089346907524264e-57,4.5193915165789287e-72,3.7470570376161955e-71,5.345981915418472e-68,6.35372244032156e-30,3.9734098037781094e-25,5.649925033384692e-30,3.99356344927065e-15,1.225679583709497e-15,5.872521523176447e-23,1.2307440390392967e-32,5.0714485162171965e-23,4.225100205166934e-18,1.4101402764307852e-16,1.3518154497507005e-24,1.2685056152554918e-23,9.980563505149466e-33,1.1984047261536923e-23,3.413197090104679e-29,1.0218478274423394e-23,4.872102893523568e-34,1.6148513624633272e-37,1.1617502611076165e-40,2.9076713680227563e-43,2.406173002462254e-47,2.556341497442908e-26,4.483546599926078e-25,8.093284283658549e-35,1.4523911576147933e-16,1.317057733837728e-47,1.8871120250274082e-43,5.03511067381563e-28
