Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(964),S(1465),S(335),S(923),S(304)
0.0009260655732819696,0.46305667811449935,-2.469088654023525e-31,4.206364784006301e-13,6.757071754405547e-29,1.8361956309704451e-40,0.0,0.0,1.476128722613701e-30,2.2497702576500444e-53,2.7434186192498316e-09,9.538892567123351e-17,4.131970364498359e-34,8.020627502297703e-52,-4.165542934205232e-34,1.567277164535785e-43,-1.291932150598294e-56,1.6000130707199323e-40,-7.111750199514114e-41,5.8429651110370845e-34,1.6810772582343685e-30,-2.512413659519257e-34,8.0355539520265e-46,1.2592779975271398e-81,-1.54232710646859e-61,-8.576629670438937e-50,-2.0506525300501216e-59,-6.086529210169883e-67,8.003055553250236e-107,-3.869335083263578e-93,-1.4158923853179798e-71,-6.453403689838221e-70,6.0808905626317695e-58,2.589745630551551e-80,3.76,0.0,0.7669768438767018,0.9999870569921284,5.259066009764382e-41,-1.4518101391742902e-79,0.00015748524860159703,0.0001070116302873894,5.043708272105796e-05,9.47036397578765e-11,1.2909401616339082e-05,4.560720114993447e-11,3.7985235751130494e-20,2.705697786329368e-18,1.0307145150558324e-18,6.446825040178239e-08,3.3812481894584995e-26,3.91829613925319e-27,4.218309655599621e-13,8.707412500853716e-25,2.0528135319823533e-22,1.524468473484035e-31,1.9181775946893976e-25,9.16243497702807e-27,4.6597666341098704e-33,7.354874011011387e-32,6.763171082081964e-23,1.1544020512278353e-24,5.0820915997815566e-23
0.0009962414937874915,0.46305767783084234,7.93988066740469e-32,4.866910205431021e-13,6.620428368990033e-29,2.1462932288512194e-40,0.0,0.0,2.199635720209394e-30,2.2043429261779955e-53,3.407486340783445e-09,1.275166509671085e-16,-7.458707511932792e-34,1.1526545197127128e-51,-6.9768306486361064e-34,2.0994974385556943e-43,-1.049593482197624e-56,1.8702159917730402e-40,9.157761413877196e-41,3.702034675507576e-34,1.7245104171688384e-30,-3.301414292549063e-34,1.0708908700331372e-45,1.0748568050925614e-81,-1.2546246516311755e-61,-5.537943767784039e-50,5.7655006102049785e-59,-5.7496009439660846e-67,8.160805599780028e-107,7.563320095896397e-94,-3.20330008966297e-72,-5.6573678177126556e-70,9.275797328345938e-59,2.6284271678167854e-80,3.76,0.0,0.7669649113997589,0.9999870517068211,6.135021944428458e-41,-1.472588873507963e-79,0.00016941839678527357,0.00011511718017643992,5.4258717225967603e-05,9.470379985661972e-11,1.2909401547836607e-05,5.278014465022347e-11,4.402661747858801e-20,2.709216066381068e-18,1.108783189404083e-18,7.437480155854592e-08,4.541652830837436e-26,5.264766021012936e-27,4.882912586949024e-13,1.1711164437475595e-24,2.435077041148995e-22,2.0476441350860972e-31,2.701101949802485e-25,1.2906007173670267e-26,6.258930614835667e-33,9.878959536532568e-32,9.771540738634776e-23,1.626075064768042e-24,7.159782742661647e-23
0.0009999999999999998,0.46305967724218544,1.1297636057908312e-31,4.903639942134941e-13,6.612966954244125e-29,2.1610368380171683e-40,0.0,0.0,2.2395529259694473e-30,2.2054621343584377e-53,3.4457621952544795e-09,1.2943876266242956e-16,-8.844047776723907e-34,1.1743988914234652e-51,-6.457137257805595e-34,2.1193428561166555e-43,-1.0451015970330682e-56,1.8830624159204656e-40,1.0009868287102297e-40,2.794637523703253e-34,1.7282281404521236e-30,-3.019711445911897e-34,1.0804911846649018e-45,1.0672888302324918e-81,-1.2489532366719394e-61,-5.15260623192033e-50,5.918635510112604e-59,-5.7173725953017515e-67,8.169639836737186e-107,1.4191454373395973e-93,-1.0652724739308351e-72,-5.371284718951835e-70,1.141446222577994e-59,2.6309707643256854e-80,3.76,0.0,0.7669642723212712,0.9999870514128668,6.176599939238778e-41,-1.4734660980068742e-79,0.00017005751394768784,0.00011555128553522264,5.446339599756014e-05,9.47038084289696e-11,1.2909401544027246e-05,5.317908514400287e-11,4.4362754852825784e-20,2.7094044949260984e-18,1.112964269398468e-18,7.492443489377186e-08,4.611259923694081e-26,5.34554810122837e-27,4.919885361915196e-13,1.189144149694756e-24,2.4569125082431065e-22,2.0790268858832457e-31,2.7490983059272387e-25,1.3135529459415438e-26,6.354856640446821e-33,1.003036708167021e-31,9.958689912745934e-23,1.6549938902614743e-24,7.287176849086086e-23
0.0011365933347985352,0.46305967724218544,2.471421737781199e-31,6.331635078217408e-13,6.599041072460027e-29,2.7312974474775935e-40,0.0,0.0,4.772320641846013e-30,2.4343389321094485e-53,5.036243081334228e-09,2.1522155445357236e-16,-3.7085364403943083e-35,2.2163387062297005e-51,-7.19198533698129e-36,2.9149477552580117e-43,-1.6412579461330564e-56,2.3799340879551693e-40,2.0887756739366938e-41,5.1770013558554195e-36,1.9129555571414945e-30,-4.49478976577442e-36,1.492297550905021e-45,-1.1269388759463417e-81,-1.9587801973580932e-61,6.525595172997135e-50,2.8900517435838346e-60,-4.25222151916564e-67,9.069249887537585e-107,1.3706634476402502e-94,2.831190697881198e-73,-8.076380142123452e-70,6.725088592179847e-58,2.916128173984021e-80,3.76,0.0,0.7669410470028294,0.9999870399791316,7.799441311063444e-41,-1.5175627219333485e-79,0.00019328443838782642,0.00013132673983547733,6.190181073764938e-05,9.470411981231924e-11,1.2909401395894395e-05,6.86964472069197e-11,5.744602793518815e-20,2.716252125211718e-18,1.264904688916834e-18,9.620143372240283e-08,7.73426887151612e-26,8.971147524893155e-27,6.358753670548478e-13,1.99878399017774e-24,3.3510776052453673e-22,3.4870492582932935e-31,4.993758378542181e-25,2.3871958524706763e-26,1.0658685117119437e-32,1.6823436004876807e-31,1.8983017790000386e-22,3.0077435976667973e-24,1.3247079663209953e-22
0.001276945175809579,0.46306167662862935,7.004534471271213e-31,7.987401214879535e-13,7.583329366961926e-29,3.5547658971281743e-40,0.0,0.0,6.339104237923338e-30,2.8696403095947913e-53,7.108288290797872e-09,3.4159768402270847e-16,-1.1315372304884493e-33,3.9462639110779003e-51,9.55316168067552e-33,4.228866626894534e-43,-2.459579075649626e-56,3.097440899448508e-40,-1.106645959428538e-40,-3.572580686116045e-33,2.0881013633983037e-30,1.269241812093891e-33,1.9561557233315255e-45,-4.189983119043062e-82,-2.918226762953134e-61,3.557809319472824e-49,-3.3148763599732547e-60,-3.0742817689045316e-67,9.859320958191782e-107,1.8341454580051337e-93,-6.869563531021086e-72,-1.867341409585299e-69,-4.898389354143291e-58,3.160253091296005e-80,3.76,0.0,0.7669171833484895,0.9999870267088491,9.766634684589036e-41,-1.5235240855789317e-79,0.0002171501827830815,0.0001475342461900661,6.954467025757581e-05,9.470443944566642e-11,1.2909401224038038e-05,8.670642810011599e-11,7.264745614898383e-20,2.7232875157348834e-18,1.4210050576316895e-18,1.206699642601315e-07,1.2378310893440614e-25,1.4365616321342765e-26,8.03060959183772e-13,3.2046690959710085e-24,4.491734517845468e-22,5.580825427142665e-31,8.564231143482633e-25,4.0955475881712346e-26,1.705862041627399e-32,2.692495416233336e-31,3.4131800192907497e-22,5.1602162597809605e-24,2.2732154720674896e-22
0.0014172970168206227,0.4630636759943734,2.96409332080085e-31,9.833582988459386e-13,8.946510286676353e-29,5.010835649517355e-40,0.0,0.0,4.475485295454022e-30,3.055284232052043e-53,9.673721179778395e-09,5.164567119358389e-16,-6.62326320783001e-33,6.611843658179562e-51,3.2157349640451644e-33,5.28542679103416e-43,-2.325781187941082e-56,4.3662009952864016e-40,3.743324800534608e-40,-3.8341480174487613e-35,1.9429709219981145e-30,-1.357682766204638e-33,2.8749239390022716e-45,1.4951871289693793e-81,-2.7783837594078198e-61,7.226612184728756e-49,3.514208155414291e-60,-3.046608238353893e-67,9.990009522872626e-107,2.881271212185727e-94,5.697122442032697e-72,2.5687358701231942e-70,-2.6818061531112826e-58,3.1986759436124015e-80,3.76,0.0,0.7668933204367159,0.9999870118961824,1.3482845275532012e-40,-1.497067924141218e-79,0.00024101568009308587,0.00016373969946534725,7.718729579266038e-05,9.47047587566977e-11,1.2909401032270246e-05,1.0680983646687499e-10,8.963068920234204e-20,2.730322238017978e-18,1.577084297280409e-18,1.4772987636502256e-07,1.8861291191586691e-25,2.189999729458827e-26,9.899151754343717e-13,4.890292463729781e-24,5.884147695733923e-22,8.503675568320482e-31,1.384317604857931e-24,6.622007996003065e-26,2.5992741315412615e-32,4.1026375523472785e-31,5.772383047502408e-22,8.343497836272775e-24,3.6761688943933033e-22
0.0015576488578316664,0.46306567534353626,-2.9680523784411445e-31,1.186948563947798e-12,9.306656106423546e-29,6.734415653716404e-40,0.0,0.0,5.6940337262536646e-30,2.9442605247098764e-53,1.2781683002985877e-08,7.50649488670752e-16,1.0857514460915914e-32,1.0544803769668115e-50,-3.802677160287729e-33,4.069394881846532e-43,-1.453046409986818e-56,5.868032650631001e-40,-8.619704260609004e-40,-4.734810836644692e-34,2.0167966421847775e-30,2.4462656045589715e-33,2.152481019790724e-45,3.5955697648586765e-81,-1.7378409191343865e-61,9.236355871879122e-49,6.217165391305569e-61,-3.609236141103135e-67,1.0108676705019272e-106,-3.940834078402983e-94,-9.380471928156391e-72,-4.2243345195398665e-69,3.072624508356518e-58,3.1257725788029614e-80,3.76,0.0,0.7668694582674856,0.9999869955413405,1.802881988750243e-40,-1.4643255841929388e-79,0.0002648809794819309,0.0001799430998864359,8.482968734981645e-05,9.470507774544963e-11,1.2909400820593707e-05,1.2900642147066137e-10,1.0839551376240796e-19,2.737356292128414e-18,1.7331424095894237e-18,1.773316112193748e-07,2.7617294489285947e-25,3.2080635687629213e-26,1.1965131088806362e-12,7.169454423413195e-24,7.55525368101756e-22,1.2451296857513543e-30,2.133109682051725e-24,1.0206425196739033e-25,3.8059224554682816e-32,6.007184918575317e-31,9.289258357728855e-22,1.2859799005612295e-23,5.66685894721338e-22
0.0016980006988427101,0.4630676746801581,1.1503493974457234e-32,1.4094345585549052e-12,8.849165169546671e-29,9.50330591496106e-40,0.0,0.0,1.1505605494534245e-29,2.806934448745806e-53,1.6480375189706386e-08,1.0560462047167374e-15,4.0906489582952306e-33,1.6144763561285095e-50,5.9164793118343526e-34,1.2486691161139764e-42,-6.502356137481527e-57,8.280730021559316e-40,1.1956066943079348e-39,3.5336187499388995e-34,2.3667951615086042e-30,3.8581767477007335e-34,6.392963056244804e-45,2.294725175403893e-81,-7.790315508917073e-62,9.916137410097622e-49,2.3861947592922074e-60,-3.674967315276641e-67,1.0551081177731381e-106,1.4460106742907287e-94,4.2394318370682874e-72,-3.2807642268684437e-69,1.0049788300547218e-58,3.0860228360189376e-80,3.76,0.0,0.7668455968407757,0.9999869776445317,2.569338424697222e-40,-1.4602962211566116e-79,0.000288746129173883,0.00019614444767842163,9.24718449359571e-05,9.470539641195888e-11,1.2909400589011111e-05,1.5329593230141847e-10,1.2894171602136132e-19,2.7443896781335977e-18,1.8891793962799537e-18,2.0942654986395057e-07,3.9127022862616104e-25,4.5468457415218943e-26,1.422937754487262e-12,1.0168248453326207e-23,9.53180930493306e-22,1.764040051481238e-30,3.1599154384674288e-24,1.5122532296602827e-25,5.392047931865307e-32,8.510690733305476e-31,1.4347011886368495e-21,1.9054026429870545e-23,8.3974154661513385e-22
0.0018383525398537538,0.4630696740082015,1.4609705513595943e-31,1.6507330781192368e-12,8.60846727669895e-29,1.2709260247941634e-39,0.0,0.0,1.6315957178828313e-29,2.788157374197375e-53,2.0817077085273906e-08,1.4455169791195019e-15,-1.111809860895921e-33,2.388455911329932e-50,1.2075559465161682e-33,7.0176319830586045e-43,-2.6842867149021514e-57,1.1074206787362306e-39,-1.672118127516098e-40,-3.5824079517105124e-34,2.620103103443808e-30,-5.246623463465527e-35,3.596556384005405e-45,1.9513216008641747e-80,-3.21909853043694e-62,3.0653015655025504e-48,-3.1997947081656794e-61,-4.099497691026738e-67,1.0961320047498836e-106,6.483457761263315e-95,5.957101110300818e-72,-9.442654606458566e-70,-1.1497919926028527e-58,3.1094033892899227e-80,3.76,0.0,0.7668217361565629,0.9999869582059654,3.473024798297228e-40,-1.475625669105753e-79,0.0003126111764711246,0.00021234374306636867,0.0001001137685579953,9.470571475626216e-11,1.2909400337525171e-05,1.796781181756453e-10,1.512690825664586e-19,2.7514223961009294e-18,2.045195259068168e-18,2.4396699545643687e-07,5.3917823794896125e-25,6.267900726346757e-26,1.6692799536835844e-12,1.4025069740529066e-23,1.184037551294551e-21,2.4308723995316334e-30,4.528975327548012e-24,2.1678229222904987e-25,7.430318449856879e-32,1.172785240496089e-30,2.1405797824626722e-21,2.731413789004019e-23,1.2038964301772314e-21
0.0019787043808647976,0.4630716733315537,-8.47953174213393e-32,1.910754112708223e-12,8.745797613547663e-29,1.5956388489887713e-39,0.0,0.0,1.889899476369423e-29,2.821102480795456e-53,2.5838163426422943e-08,1.9329127425805364e-15,4.858407700930948e-33,3.4315306498919117e-50,-1.028683980268279e-33,1.0385851341076012e-42,-2.7793824374207027e-58,1.390345018137333e-39,-1.1600129189101155e-39,-5.860947513594414e-34,2.792844514118802e-30,1.2718022329323939e-33,5.242123467814726e-45,2.404962804603539e-80,-3.578194955733171e-63,1.1988920498192413e-48,-4.573057705245041e-61,-4.3024358312760754e-67,1.103044753362828e-106,-2.736277184247059e-95,-8.172736972211887e-72,1.7187835044423682e-69,4.711368491708202e-60,3.1396557864123036e-80,3.76,0.0,0.7667978762148242,0.9999869372258499,4.38026231770373e-40,-1.4836673749494965e-79,0.00033647616777122974,0.0002285409862753158,0.00010775545822284384,9.470603277839629e-11,1.2909400066138564e-05,2.0815272833646414e-10,1.7537740006160713e-19,2.7584544460978064e-18,2.2011899996652793e-18,2.809061557960138e-07,7.256370773426199e-25,8.438247332097482e-26,1.9356383342860546e-12,1.8890620648026298e-23,1.4507301302225301e-21,3.271503844463683e-30,6.3116989421292835e-24,3.0215797941638333e-25,9.999831148110839e-32,1.578351512892712e-30,3.100983283835965e-21,3.807141347749557e-23,1.6781747129936637e-21
0.0021190562218758413,0.46307367265402716,4.2463550297111945e-32,2.189400892992126e-12,8.962886487873883e-29,2.0633876000471278e-39,0.0,0.0,1.7778844700692965e-29,2.824900460730663e-53,3.1589121536508056e-08,2.533046429531903e-15,-4.4650336058372785e-33,4.8071202658206695e-50,1.078763137721115e-33,1.959732204436806e-42,3.535203713836936e-57,1.797905859319445e-39,1.1956157997134332e-39,-4.9336918961398515e-34,2.8278200288957374e-30,-5.221321983392954e-34,9.994340604122255e-45,5.595154076635926e-80,4.186125341747468e-62,5.191663182042145e-48,1.0288008011892138e-60,-4.4312426883522566e-67,1.088587542824478e-106,1.0232273204616959e-94,1.5234267576433804e-71,3.1679355263632774e-69,7.201629001496541e-59,3.1403086995916484e-80,3.76,0.0,0.7667740170155365,0.9999869147043937,5.685816236851106e-40,-1.4779030605698978e-79,0.00036034114858435963,0.00024473617753027657,0.00011539691393741535,9.470635047839834e-11,1.290939977485399e-05,2.3871951205368227e-10,2.0126645504302742e-19,2.765485828191624e-18,2.3571636197776752e-18,3.201981261280497e-07,9.568535497944203e-25,1.1130369742106502e-25,2.2221192456647987e-12,2.4927913041461743e-23,1.7558707838076233e-21,4.31391513436212e-30,8.586695700889993e-24,4.1112049954196506e-25,1.3186113223231866e-31,2.0812673163502767e-30,4.379453091161609e-21,5.180064145193357e-23,2.2835203565381506e-21
0.002259408062886885,0.4630756719793618,-1.2682051372703835e-33,2.4865699413273457e-12,8.993395161633496e-29,2.6238815480347664e-39,0.0,0.0,1.8530508831812134e-29,2.7855687578693266e-53,3.811456817951926e-08,3.261674544413875e-15,6.21352099400978e-33,6.587406362273807e-50,-7.178408225445801e-34,1.3892762345379654e-42,8.455439233024738e-57,2.2862731576004192e-39,3.462807386501946e-40,1.926520053173453e-34,2.9167875454636756e-30,9.77474206861229e-34,7.126296554377942e-45,7.503746349393746e-80,1.0067325857399579e-61,9.034064800833115e-48,-2.3230790423362594e-62,-4.9320318102460916e-67,1.080817718496005e-106,-7.957024503007538e-96,1.4166088349779688e-71,2.1253040542232176e-69,-1.114077456871117e-59,3.1253296916120413e-80,3.76,0.0,0.7667501585586769,0.9999868906418057,7.2586867788471624e-40,-1.470207842333973e-79,0.00038420616355011605,0.0002609293170562393,0.00012303813570862225,9.470666785630535e-11,1.290939946367414e-05,2.7137821862385304e-10,2.2893603411607253e-19,2.7725165424497706e-18,2.513116121107059e-18,3.6179787229000733e-07,1.239501130429607e-24,1.442221730969635e-25,2.528836689186354e-12,3.231226781339818e-23,2.1020472743857748e-21,5.5881904858814266e-30,1.1439792951698081e-23,5.477841332456575e-25,1.7081121425553684e-31,2.6960469034068843e-30,6.0493635375403514e-21,6.902022790305466e-23,3.0428019614988593e-21
0.0023997599038979287,0.46307767131122585,-2.5524943236627363e-32,2.8021511278252374e-12,8.881891177064983e-29,3.304376300687692e-39,0.0,0.0,2.045385367815173e-29,2.758147067650113e-53,4.545826606159418e-08,4.135479114237338e-15,-1.55061943884296e-33,8.853759987072602e-50,3.170373212789302e-35,2.4347984785263676e-42,1.3220740987020497e-56,2.879194651082127e-39,-1.6475718733667948e-39,1.4200292437790052e-34,2.9951946440122895e-30,-3.6193460561420827e-34,1.2478131078240683e-44,5.005282441618409e-80,1.57191622778478e-61,6.133131443190665e-48,-6.81447696736692e-61,-4.711474173841344e-67,1.0880724508320032e-106,-2.508619077721175e-95,-5.559943042671607e-72,3.7754413341101656e-69,-3.9392762542062634e-59,3.118321958328185e-80,3.76,0.0,0.7667263008442221,0.9999868650382947,9.18479975034529e-40,-1.4689051190082637e-79,0.000408071256454043,0.00027712040507816774,0.00013067912354337678,9.470698491215448e-11,1.2909399132601713e-05,3.0612859737034e-10,2.583859239457339e-19,2.77954658893963e-18,2.6690475053505363e-18,4.0566121420985914e-07,1.5807198839890933e-24,1.8397203617307486e-25,2.8559122440552732e-12,4.1231312754190924e-23,2.4918214580943654e-21,7.126517166059461e-30,1.496404665475635e-23,7.166098404790131e-25,2.1783240780890644e-31,3.4382191515529396e-30,8.194633884722845e-21,9.029226147964296e-23,3.9808156281710615e-21
0.0025401117449089725,0.463079670653217,8.301166013614202e-34,3.136027731272891e-12,8.805502632715869e-29,4.005688244610467e-39,0.0,0.0,2.0731487930841866e-29,2.7488928747264886e-53,5.3663140013125014e-08,5.1720499918288305e-15,-1.0989868617383684e-33,1.1697142829717507e-49,-5.231341996313162e-35,1.796040507849351e-42,1.6975603531651032e-56,3.490233077190895e-39,2.1359956144954165e-39,1.8775002080092297e-35,2.975612123334721e-30,-1.8093780736487752e-34,9.199855586832817e-45,1.4423949860045617e-79,2.0180679073662392e-61,1.8423653566502488e-47,2.8718435360210024e-62,-5.3174584936279227e-67,1.1007456765745107e-106,9.160951005782722e-95,2.1595798365855486e-71,9.262535436343587e-69,7.025472065791291e-60,3.1222263464057263e-80,3.76,0.0,0.7667024438721491,0.9999868378940692,1.1177374588947778e-39,-1.4703127758487173e-79,0.00043193647024380896,0.0002933094418210001,0.00013831987744859106,9.470730164598297e-11,1.29093987816394e-05,3.429703976433778e-10,2.896159111865323e-19,2.7865759677285825e-18,2.8249577742007567e-18,4.517448097239117e-07,1.9881163585365827e-24,2.3144205223863496e-25,3.203474988652625e-12,5.1884979722902187e-23,2.927727753953021e-21,8.96318496693587e-30,1.9259748920804266e-23,9.224056230571459e-25,2.739728298463209e-31,4.324327309758512e-30,1.0910439810066286e-20,1.1622255907461182e-22,5.1242869755639625e-21
0.002680463585920016,0.4630816700088646,1.4705479951700298e-32,3.488076504830617e-12,8.833756129145046e-29,4.7446839822944444e-39,0.0,0.0,2.0876275736691522e-29,2.7367922365641657e-53,6.277129287774143e-08,6.3898674813306075e-15,2.586896752347055e-33,1.5218482061016808e-49,1.276830243791053e-34,2.489133057616583e-42,2.0103106274841484e-56,4.1340860733407034e-39,-1.6722503088432904e-39,-5.784563553680187e-34,3.0197448390187166e-30,7.861736390680354e-34,1.272423533531764e-44,1.5855729127815923e-79,2.3837072003669805e-61,1.5392582642781989e-47,-1.2929971121945186e-61,-5.3953664285894674e-67,1.1111766843880123e-106,-2.624166042464025e-95,1.7727753553818272e-72,1.2616251133958217e-68,6.113802174085404e-60,3.1274531082303885e-80,3.76,0.0,0.7666785876424349,0.9999868092093378,1.3266218923725939e-39,-1.468738000634212e-79,0.00045580184704509594,0.00030949642750965006,0.00014596039743117696,9.470761805782818e-11,1.2909398410789893e-05,3.8190336882013234e-10,3.2262578251606407e-19,2.7936046788840033e-18,2.980846929346004e-18,5.000061386877532e-07,2.469763462769685e-24,2.875756019704326e-25,3.571661417418258e-12,6.448550133549238e-23,3.412271635500262e-21,1.1134585606223597e-29,2.443443337703383e-23,1.1703267828188768e-24,3.4034484569807734e-31,5.371928709324773e-30,1.43039250934179e-20,1.4746069835588806e-22,6.501872579411589e-21
0.00282081542693106,0.46308366938163015,-1.9402769808585458e-32,3.858167746462799e-12,8.869839397971966e-29,5.69171075244832e-39,0.0,0.0,2.1907883228634342e-29,2.721803510390637e-53,7.282402110894406e-08,7.808285284865967e-15,8.399748082897138e-34,1.9529018846971757e-49,-2.9587078130154396e-34,3.4175174349090074e-42,2.337913100623465e-56,4.959201158804168e-39,1.0822372043446096e-39,1.7567221060946205e-34,3.1271758476243487e-30,5.152999013932447e-35,1.7462331768805525e-44,2.883313130048362e-79,2.7719980325861168e-61,2.984829349742646e-47,1.558818217581283e-61,-5.43677088474338e-67,1.1219223820989018e-106,4.362268937404211e-95,2.1788191326450844e-71,1.7720130192998705e-68,-5.963230331721393e-60,3.1273951354294223e-80,3.76,0.0,0.7666547321550563,0.9999867789843092,1.5938536483714533e-39,-1.462992264744372e-79,0.0004796674281771958,0.00032568136236900706,0.0001536006834980462,9.470793414772763e-11,1.2909398020055887e-05,4.2292726030475655e-10,3.5741532464732666e-19,2.8006327224732643e-18,3.1367149724703225e-18,5.504034873795506e-07,3.034200323382043e-24,3.5337066383847063e-25,3.960615353319231e-12,7.925740706548017e-23,3.9479281464060404e-21,1.367921203800133e-29,3.0602877891930617e-23,1.4658760528669797e-24,4.1812504800119375e-31,6.599594431324728e-30,1.849491340854743e-20,1.8470003430441142e-22,8.144160703684846e-21
0.0029611672679421036,0.4630856687749091,2.821982705904848e-32,4.2461653740385144e-12,8.88834103465983e-29,6.764820687119982e-39,0.0,0.0,2.4126750085640587e-29,2.7045539724001923e-53,8.386183006774725e-08,9.44751377729827e-15,2.2085256954004222e-33,2.4750630610369162e-49,4.375404979714905e-34,2.8556472064526487e-42,2.6761194013984034e-56,5.894158362187979e-39,-5.310893086802404e-40,-7.083640163444622e-34,3.302867286517312e-30,7.85355254674723e-34,1.4566491076941565e-44,3.6641212459119174e-79,3.180596421725493e-61,4.088955691516976e-47,-1.0459905312839552e-61,-5.958260702335935e-67,1.1381423765271834e-106,-1.9825165422750094e-95,1.8022817904359317e-71,2.217785866690333e-68,-1.9856278505602698e-60,3.1245142885604375e-80,3.76,0.0,0.7666308774099903,0.9999867472191918,1.896228457047221e-39,-1.4560942862116396e-79,0.000503533254168308,0.00034186424662393573,0.00016124073565611043,9.470824991571879e-11,1.290939760944007e-05,4.660418215284465e-10,3.939843243110114e-19,2.8076600985637316e-18,3.292561905253626e-18,6.028959332023399e-07,3.690432125041174e-24,4.298797945306549e-25,4.370487855975045e-12,9.643751883253009e-23,4.537140441520349e-21,1.6637657684985645e-29,3.788710499744258e-23,1.8149036181508417e-24,5.085542332327006e-31,8.026908936209828e-30,2.3616619791114764e-20,2.2867770180842607e-22,1.0083671416128769e-20
0.0031015191089531473,0.4630876681920315,-2.3761572699962042e-32,4.651927005009253e-12,8.866877350904003e-29,7.978280370322877e-39,0.0,0.0,2.471486567891299e-29,2.689117991409719e-53,9.592444902432233e-08,1.1328603605717616e-14,-1.9990583612591778e-33,3.1016127126733134e-49,-4.60896686696108e-34,4.0927519969569344e-42,3.0137010096636266e-56,6.951384564049157e-39,8.413114973747968e-40,-8.249033814479929e-35,3.393529146660219e-30,-2.3987611566473004e-34,2.0917087277189202e-44,3.4430928729215286e-79,3.583676604933526e-61,4.0554386005958467e-47,2.1044962537810955e-61,-5.513170028349211e-67,1.1605258373958638e-106,-1.942771485157904e-95,2.44894208038657e-71,2.646935792631814e-68,8.153607589962447e-60,3.1234348050512686e-80,3.76,0.0,0.766607023407214,0.9999867139141944,2.2382178089244734e-39,-1.450002130554041e-79,0.0005273993647705414,0.0003580450804992762,0.00016888055391228092,9.470856536183941e-11,1.2909397178945145e-05,5.112468019494961e-10,4.323325682584589e-19,2.8146868072227714e-18,3.4483877293717787e-18,6.574433296823196e-07,4.447929941508958e-24,5.182101082145861e-25,4.801437125529167e-12,1.162749463300093e-22,5.182318354871383e-21,2.0052615630835964e-29,4.641638113423048e-23,2.2236070794909046e-24,6.129373770212785e-31,9.674469674134233e-30,2.981636162698231e-20,2.8017461113100085e-22,1.2354856388968665e-20
0.003382222790975235,0.4630916671108103,3.454856915904267e-32,5.516141765758309e-12,8.957678844564092e-29,1.0300738996210478e-38,0.0,0.0,2.967114195653672e-29,2.672280296005826e-53,1.2327924085184756e-07,1.5904675796688436e-14,7.488797204166618e-35,4.726626930096952e-49,-2.2164349497414044e-36,4.9570110687496256e-42,3.552816440313951e-56,8.974676808725667e-39,-1.8530497288320892e-40,-2.4818529281544675e-36,3.7599942453037226e-30,5.23422086137816e-36,2.5364282179113445e-44,-4.901176269502498e-79,4.225841306412792e-61,-6.517787495131377e-47,3.848799099844495e-62,-8.31599748572118e-67,1.235290116416359e-106,-9.537317423975797e-96,3.452262593542547e-71,4.273340776078246e-68,1.1598529245157294e-59,3.1344131115329745e-80,3.76,0.0,0.7665593176284374,0.9999866426853933,2.8923740432097437e-39,-1.445451311679957e-79,0.0005751325950236468,0.00039040059801043333,0.00018415948874658548,9.470919528861978e-11,1.2909396258328709e-05,6.079270183526519e-10,5.143659361369284e-19,2.8287382225159825e-18,3.759976058296606e-18,7.725461820394973e-07,6.306936318852991e-24,7.350354006126981e-25,5.727233851884656e-12,1.649795973189664e-22,6.65003539318204e-21,2.8433334089223884e-29,6.776335762869511e-23,3.2465687816867204e-24,8.691061866499642e-31,1.371778220079075e-29,4.61139958042608e-20,4.09068623856986e-22,1.8039711654807306e-20
